ticker,NLS US Equity
2000-05-24,-2.7778
2000-05-25,-7.8571
2000-05-26,-2.3256
2000-05-30,0.0
2000-05-31,1.5873
2000-06-01,1.9531
2000-06-02,-0.5747
2000-06-05,3.0829
2000-06-06,-1.9626000000000001
2000-06-07,-0.4766
2000-06-08,2.682
2000-06-09,1.1194
2000-06-12,-0.369
2000-06-13,6.2963000000000005
2000-06-14,-0.3484
2000-06-15,2.2727
2000-06-16,7.0085
2000-06-19,3.3546
2000-06-20,3.7094
2000-06-21,-2.2355
2000-06-22,2.8963
2000-06-23,4.8889
2000-06-26,3.3898
2000-06-27,-3.5519
2000-06-28,0.8499
2000-06-29,1.4045
2000-06-30,8.5873
2000-07-03,-0.3827
2000-07-05,-1.1524
2000-07-06,-0.2591
2000-07-07,3.8961
2000-07-10,-0.5
2000-07-11,-3.8945
2000-07-12,4.4444
2000-07-13,3.7547
2000-07-14,-3.6188000000000002
2000-07-17,-7.1339
2000-07-18,0.4043
2000-07-19,-2.2819
2000-07-20,4.3956
2000-07-21,-0.2632
2000-07-24,-0.6596
2000-07-25,-2.2576
2000-07-26,8.6957
2000-07-27,-1.375
2000-07-28,-2.1546
2000-07-31,2.5907
2000-08-01,-2.0202
2000-08-02,-0.7732
2000-08-03,8.8312
2000-08-04,-2.864
2000-08-07,6.6339
2000-08-08,3.9747
2000-08-09,-0.277
2000-08-10,-4.2222
2000-08-11,-0.6961
2000-08-14,-0.1168
2000-08-15,-1.7544
2000-08-16,0.0
2000-08-17,-0.7143
2000-08-18,-5.036
2000-08-21,-4.5455
2000-08-22,-13.4921
2000-08-23,4.1284
2000-08-24,2.4229
2000-08-25,0.6452
2000-08-28,0.8547
2000-08-29,-1.4830999999999999
2000-08-30,-2.7957
2000-08-31,5.9735
2000-09-01,5.6367
2000-09-05,7.5099
2000-09-06,2.9412000000000003
2000-09-07,11.25
2000-09-08,0.9631
2000-09-11,-4.4515
2000-09-12,1.1647
2000-09-13,2.6316
2000-09-14,4.4071
2000-09-15,-6.0629
2000-09-18,-4.902
2000-09-19,1.5464
2000-09-20,0.846
2000-09-21,0.0
2000-09-22,-0.6711
2000-09-25,-2.5338000000000003
2000-09-26,2.5997
2000-09-27,7.7703
2000-09-28,2.1944
2000-09-29,-2.454
2000-10-02,0.6289
2000-10-03,-3.125
2000-10-04,2.4194
2000-10-05,-3.3071
2000-10-06,3.5831
2000-10-09,2.5157
2000-10-10,0.3067
2000-10-11,-7.0336
2000-10-12,-7.7303
2000-10-13,-1.6042999999999998
2000-10-16,4.7101
2000-10-17,-0.346
2000-10-18,7.1181
2000-10-19,7.6175
2000-10-20,1.8072
2000-10-23,0.5917
2000-10-24,3.5294
2000-10-25,-3.6932
2000-10-26,0.0
2000-10-27,2.6549
2000-10-30,-1.1494
2000-10-31,3.4884
2000-11-01,2.6685
2000-11-02,1.7784
2000-11-03,-0.8065
2000-11-06,0.4065
2000-11-07,0.4049
2000-11-08,-0.1344
2000-11-09,-4.4415
2000-11-10,-3.3803
2000-11-13,-0.8746
2000-11-14,4.7059
2000-11-15,0.4213
2000-11-16,-0.5594
2000-11-17,0.8439
2000-11-20,-0.9763
2000-11-21,-0.7042
2000-11-22,-7.3759
2000-11-24,3.0628
2000-11-27,6.0921
2000-11-28,2.8011
2000-11-29,0.2725
2000-11-30,-6.7935
2000-12-01,1.1662
2000-12-04,-0.7205
2000-12-05,4.4993
2000-12-06,-1.25
2000-12-07,0.1406
2000-12-08,1.6854
2000-12-11,-0.9669
2000-12-12,2.2315
2000-12-13,0.4093
2000-12-14,-2.1739
2000-12-15,-0.2431
2000-12-18,-7.4139
2000-12-19,-20.6015
2000-12-20,1.1364
2000-12-21,0.3745
2000-12-22,4.1045
2000-12-26,-0.3584
2000-12-27,-3.2374
2000-12-28,-5.3903
2000-12-29,5.501
2001-01-02,-5.0279
2001-01-03,9.6078
2001-01-04,-6.9767
2001-01-05,-7.6923
2001-01-08,-0.8333
2001-01-09,-6.3025
2001-01-10,11.2108
2001-01-11,14.7177
2001-01-12,-2.9877000000000002
2001-01-16,10.3261
2001-01-17,3.9409
2001-01-18,-5.9242
2001-01-19,-4.7859
2001-01-22,6.3492
2001-01-23,2.9851
2001-01-24,11.8357
2001-01-25,-4.3197
2001-01-26,8.3521
2001-01-29,3.5417
2001-01-30,3.0181
2001-01-31,0.0
2001-02-01,0.3906
2001-02-02,-0.9728
2001-02-05,-4.1257
2001-02-06,3.2787
2001-02-07,-1.5873
2001-02-08,0.0
2001-02-09,-3.8306
2001-02-12,4.1929
2001-02-13,1.006
2001-02-14,1.992
2001-02-15,-1.1719
2001-02-16,-2.6186
2001-02-20,-12.3288
2001-02-21,0.9259
2001-02-22,0.9174
2001-02-23,1.5909
2001-02-26,0.6711
2001-02-27,-5.3333
2001-02-28,0.0
2001-03-01,-1.4085
2001-03-02,-5.7143
2001-03-05,-1.5152
2001-03-06,4.6154
2001-03-07,-1.4706000000000001
2001-03-08,6.4677
2001-03-09,1.8692
2001-03-12,-1.8349
2001-03-13,-2.3364
2001-03-14,-3.3493
2001-03-15,-0.7426
2001-03-16,-2.9925
2001-03-19,2.8278
2001-03-20,1.0
2001-03-21,-7.9208
2001-03-22,1.6129
2001-03-23,3.7037
2001-03-26,2.0408
2001-03-27,-2.0
2001-03-28,-2.551
2001-03-29,-1.3089
2001-03-30,6.1008
2001-04-02,-3.0
2001-04-03,-1.2242
2001-04-04,0.1957
2001-04-05,13.0208
2001-04-06,-3.2258
2001-04-09,-2.7048
2001-04-10,8.8489
2001-04-11,-0.7194
2001-04-12,1.6303999999999998
2001-04-16,3.3868
2001-04-17,-1.0345
2001-04-18,7.0035
2001-04-19,3.2237
2001-04-20,-2.2082
2001-04-23,-5.2903
2001-04-24,-2.5886
2001-04-25,3.007
2001-04-26,3.2587
2001-04-27,9.2045
2001-04-30,2.5888
2001-05-01,-7.4824
2001-05-02,4.6305
2001-05-03,1.5459
2001-05-04,-0.8955
2001-05-07,-1.1145
2001-05-08,-0.7006
2001-05-09,-2.362
2001-05-10,2.0421
2001-05-11,-5.7574
2001-05-14,-1.6335
2001-05-15,1.2953000000000001
2001-05-16,5.7705
2001-05-17,-0.465
2001-05-18,-0.5917
2001-05-21,6.485
2001-05-22,0.3825
2001-05-23,-2.0223
2001-05-24,-4.6665
2001-05-25,-1.3179
2001-05-29,0.0318
2001-05-30,1.6529
2001-05-31,4.3465
2001-06-01,3.4762
2001-06-04,11.2076
2001-06-05,4.6875
2001-06-06,-0.5721
2001-06-07,2.5769
2001-06-08,-1.1707
2001-06-11,4.5903
2001-06-12,-0.4247
2001-06-13,0.8294
2001-06-14,-4.2068
2001-06-15,-4.5142
2001-06-18,-4.9075
2001-06-19,3.3504
2001-06-20,9.9608
2001-06-21,-0.3804
2001-06-22,0.0
2001-06-25,1.0024
2001-06-26,1.6068
2001-06-27,6.5349
2001-06-28,1.5062
2001-06-29,2.1505
2001-07-02,-6.9895
2001-07-03,-0.498
2001-07-05,2.0473
2001-07-06,-0.5796
2001-07-09,0.4036
2001-07-10,-2.8361
2001-07-11,-3.4705
2001-07-12,8.642900000000001
2001-07-13,3.0901
2001-07-16,2.1471
2001-07-17,4.0791
2001-07-18,-4.5191
2001-07-19,-3.5183
2001-07-20,1.9101
2001-07-23,2.2577
2001-07-24,-1.583
2001-07-25,1.5661
2001-07-26,2.6254999999999997
2001-07-27,-1.1168
2001-07-30,-0.2875
2001-07-31,-0.5354
2001-08-01,-6.1491
2001-08-02,-3.1546
2001-08-03,0.2278
2001-08-06,-2.8864
2001-08-07,-0.5383
2001-08-08,-6.2588
2001-08-09,0.4016
2001-08-10,-2.0
2001-08-13,-5.051
2001-08-14,5.1451
2001-08-15,4.8294
2001-08-16,-0.1828
2001-08-17,-8.0952
2001-08-20,3.3878
2001-08-21,-1.6962000000000002
2001-08-22,2.7843
2001-08-23,0.1908
2001-08-24,0.7235
2001-08-27,-0.1512
2001-08-28,1.0981
2001-08-29,4.8315
2001-08-30,-2.8939
2001-08-31,3.0169
2001-09-04,-3.5714
2001-09-05,-2.7037
2001-09-06,-10.7727
2001-09-07,-1.4932
2001-09-10,-1.4292
2001-09-17,-11.6872
2001-09-18,-5.8706
2001-09-19,0.2643
2001-09-20,-3.0047
2001-09-21,-7.0109
2001-09-24,12.4489
2001-09-25,-4.106
2001-09-26,-5.4743
2001-09-27,1.9495
2001-09-28,11.9235
2001-10-01,0.2513
2001-10-02,15.2882
2001-10-03,3.6957
2001-10-04,0.0839
2001-10-05,-9.8031
2001-10-08,-2.9726
2001-10-09,3.3988
2001-10-10,6.4815
2001-10-11,2.1304
2001-10-12,3.3631
2001-10-15,6.4662
2001-10-16,0.5803
2001-10-17,-7.8846
2001-10-18,-2.9228
2001-10-19,10.7097
2001-10-22,0.0389
2001-10-23,0.5049
2001-10-24,-0.8887
2001-10-25,-1.7544
2001-10-26,-2.0635
2001-10-29,-5.1864
2001-10-30,0.4701
2001-10-31,3.4453
2001-11-01,-2.9605
2001-11-02,-4.1525
2001-11-05,-7.7365
2001-11-06,6.0374
2001-11-07,-3.7506
2001-11-08,0.5164
2001-11-09,-1.6815
2001-11-12,1.9002
2001-11-13,3.8228
2001-11-14,4.4005
2001-11-15,7.5699
2001-11-16,3.9984
2001-11-19,2.2684
2001-11-20,-0.9023
2001-11-21,1.0622
2001-11-23,1.4227
2001-11-26,4.0749
2001-11-27,-0.3556
2001-11-28,-4.6752
2001-11-29,1.0857
2001-11-30,3.5926
2001-12-03,-1.2513
2001-12-04,6.0825
2001-12-05,6.1775
2001-12-06,-2.7965
2001-12-07,1.5873
2001-12-10,2.4089
2001-12-11,-6.0712
2001-12-12,-1.3197999999999999
2001-12-13,4.0123
2001-12-14,0.6924
2001-12-17,-2.5213
2001-12-18,0.7726
2001-12-19,4.3667
2001-12-20,-2.9064
2001-12-21,-2.9605
2001-12-24,1.5932
2001-12-26,-1.5349
2001-12-27,4.5747
2001-12-28,1.1017
2001-12-31,0.0
2002-01-02,-5.641
2002-01-03,1.9022000000000001
2002-01-04,1.0333
2002-01-07,1.8146
2002-01-08,5.6708
2002-01-09,7.605
2002-01-10,1.3109
2002-01-11,0.0563
2002-01-14,-4.3857
2002-01-15,-0.0294
2002-01-16,-0.9706
2002-01-17,-2.1384
2002-01-18,-0.4552
2002-01-22,3.628
2002-01-23,8.5613
2002-01-24,-2.3035
2002-01-25,1.2483
2002-01-28,0.0
2002-01-29,-4.1918
2002-01-30,2.5164
2002-01-31,-0.3905
2002-02-01,-1.5402
2002-02-04,-6.4278
2002-02-05,-8.845
2002-02-06,-3.8013
2002-02-07,0.6932
2002-02-08,-0.8606
2002-02-11,4.8264
2002-02-12,2.1199
2002-02-13,-3.2112
2002-02-14,-4.4906
2002-02-15,-1.4386
2002-02-19,-1.78
2002-02-20,6.0167
2002-02-21,-2.5641
2002-02-22,0.7368
2002-02-25,0.1393
2002-02-26,1.7739
2002-02-27,5.0581
2002-02-28,-2.4073
2002-03-01,-0.3
2002-03-04,0.4346
2002-03-05,-0.2996
2002-03-06,5.1753
2002-03-07,1.9365
2002-03-08,1.6505999999999998
2002-03-11,0.4902
2002-03-12,0.7622
2002-03-13,-1.3918
2002-03-14,2.9457
2002-03-15,0.6855
2002-03-18,5.0385
2002-03-19,1.7417
2002-03-20,-3.1025
2002-03-21,2.0583
2002-03-22,0.4482
2002-03-25,-2.2588
2002-03-26,0.7418
2002-03-27,0.085
2002-03-28,7.6684
2002-04-01,3.5217
2002-04-02,-1.5486
2002-04-03,-8.2259
2002-04-04,3.5965
2002-04-05,-2.0613
2002-04-08,2.7416
2002-04-09,0.4043
2002-04-10,1.9329
2002-04-11,-3.8715
2002-04-12,3.2877
2002-04-15,-1.8568
2002-04-16,0.7838
2002-04-17,3.5935
2002-04-18,3.9348
2002-04-19,6.5753
2002-04-22,2.7577
2002-04-23,-3.798
2002-04-24,-0.7092
2002-04-25,-0.7143
2002-04-26,0.6235
2002-04-29,1.1678
2002-04-30,5.3004
2002-05-01,1.6779
2002-05-02,-4.7745
2002-05-03,0.439
2002-05-06,-1.8557000000000001
2002-05-07,-1.6016
2002-05-08,-4.0734
2002-05-09,-2.1852
2002-05-10,-2.5133
2002-05-13,2.0833
2002-05-14,3.648
2002-05-15,-0.3938
2002-05-16,2.1003
2002-05-17,2.8558
2002-05-20,-0.1882
2002-05-21,-6.7421
2002-05-22,-2.4013999999999998
2002-05-23,2.331
2002-05-24,0.9871
2002-05-28,-0.3008
2002-05-29,-6.2092
2002-05-30,0.6433
2002-05-31,-2.6631
2002-06-03,-5.0616
2002-06-04,-2.0461
2002-06-05,2.7655
2002-06-06,-2.3762
2002-06-07,-0.1466
2002-06-10,-0.1762
2002-06-11,0.6178
2002-06-12,-2.1637
2002-06-13,-4.0347
2002-06-14,-3.052
2002-06-17,6.9065
2002-06-18,-2.9447
2002-06-19,2.322
2002-06-20,-3.4796
2002-06-21,-4.3887
2002-06-24,-1.2459
2002-06-25,-4.7145
2002-06-26,-1.5678999999999998
2002-06-27,7.0796
2002-06-28,1.157
2002-07-01,-6.0458
2002-07-02,-5.2174
2002-07-03,0.9174
2002-07-05,5.1636
2002-07-08,3.8382
2002-07-09,-2.7639
2002-07-10,-0.8904
2002-07-11,-1.5204
2002-07-12,1.0877
2002-07-15,-6.109
2002-07-16,2.5878
2002-07-17,0.9369
2002-07-18,-2.749
2002-07-19,-9.4714
2002-07-22,-0.4461
2002-07-23,-1.222
2002-07-24,8.0412
2002-07-25,1.3359
2002-07-26,2.6365
2002-07-29,9.4679
2002-07-30,4.1234
2002-07-31,-3.8635
2002-08-01,-2.2773
2002-08-02,-9.1844
2002-08-05,-1.1698
2002-08-06,4.2383
2002-08-07,-0.2564
2002-08-08,3.6357
2002-08-09,4.713
2002-08-12,-0.846
2002-08-13,1.3652
2002-08-14,1.6835
2002-08-15,2.4834
2002-08-16,1.1309
2002-08-19,0.3195
2002-08-20,-1.242
2002-08-21,1.5800999999999998
2002-08-22,5.2381
2002-08-23,-0.3318
2002-08-26,3.0569
2002-08-27,-4.5815
2002-08-28,-5.8172
2002-08-29,2.1569
2002-08-30,1.4395
2002-09-03,-4.415
2002-09-04,0.132
2002-09-05,-2.8007
2002-09-06,1.4915
2002-09-09,0.7014
2002-09-10,-0.1327
2002-09-11,1.2953000000000001
2002-09-12,-2.459
2002-09-13,0.6723
2002-09-16,-1.9365999999999999
2002-09-17,3.9837
2002-09-18,-1.2770000000000001
2002-09-19,-3.6153
2002-09-20,-4.68
2002-09-23,-1.8051
2002-09-24,0.0
2002-09-25,1.0294
2002-09-26,1.8923
2002-09-27,-20.3571
2002-09-30,-12.5561
2002-10-01,3.5897
2002-10-02,-0.9901
2002-10-03,5.0
2002-10-04,-6.6667
2002-10-07,-8.3673
2002-10-08,6.1247
2002-10-09,-4.5645
2002-10-10,1.6493
2002-10-11,10.0054
2002-10-14,0.2458
2002-10-15,16.9691
2002-10-16,-42.7673
2002-10-17,-4.0293
2002-10-18,12.9771
2002-10-21,0.0676
2002-10-22,-5.1317
2002-10-23,4.5552
2002-10-24,-0.5446
2002-10-25,-1.0951
2002-10-28,-4.4291
2002-10-29,0.9413
2002-10-30,-0.0717
2002-10-31,-1.3639999999999999
2002-11-01,-1.8195000000000001
2002-11-04,2.298
2002-11-05,0.7971
2002-11-06,1.0065
2002-11-07,-2.7046
2002-11-08,-5.4865
2002-11-11,-1.7027999999999999
2002-11-12,1.811
2002-11-13,2.1655
2002-11-14,4.8448
2002-11-15,1.1552
2002-11-18,0.7138
2002-11-19,-2.4096
2002-11-20,3.1227
2002-11-21,4.507
2002-11-22,5.1213
2002-11-25,4.2949
2002-11-26,-4.9785
2002-11-27,3.6223
2002-11-29,-1.1236
2002-12-02,4.8611
2002-12-03,-3.1306
2002-12-04,1.6159
2002-12-05,-3.3028
2002-12-06,-0.1265
2002-12-09,-5.1932
2002-12-10,0.0
2002-12-11,0.7348
2002-12-12,-0.5305
2002-12-13,-3.4667
2002-12-16,-1.2431
2002-12-17,0.5594
2002-12-18,-1.9471
2002-12-19,-2.9787
2002-12-20,-1.3158
2002-12-23,2.8148
2002-12-24,-2.5937
2002-12-26,0.8136
2002-12-27,-2.0543
2002-12-30,0.3745
2002-12-31,-0.2985
2003-01-02,6.7365
2003-01-03,2.8752
2003-01-06,0.8862
2003-01-07,3.1081
2003-01-08,5.308
2003-01-09,0.1867
2003-01-10,-3.1056
2003-01-13,0.8333
2003-01-14,-11.6338
2003-01-15,-5.9712
2003-01-16,2.5249
2003-01-17,-2.1642
2003-01-21,-2.746
2003-01-22,0.3922
2003-01-23,-0.3906
2003-01-24,-2.3529
2003-01-27,-3.2129
2003-01-28,-0.9959
2003-01-29,12.4057
2003-01-30,-4.9963
2003-01-31,2.5118
2003-02-03,4.9005
2003-02-04,1.3869
2003-02-05,-1.9438
2003-02-06,-1.2482
2003-02-07,4.0892
2003-02-10,1.7856999999999998
2003-02-11,-0.2807
2003-02-12,-0.8445
2003-02-13,0.2129
2003-02-14,1.9122
2003-02-18,2.0153
2003-02-19,-1.9889999999999999
2003-02-20,-0.14
2003-02-21,0.4905
2003-02-24,0.0
2003-02-25,2.5105
2003-02-26,0.0
2003-02-27,0.8844
2003-02-28,-1.0115
2003-03-03,0.6131
2003-03-04,-0.8802
2003-03-05,0.0
2003-03-06,-3.0055
2003-03-07,-2.1831
2003-03-10,-2.3758
2003-03-11,-3.8348
2003-03-12,1.6871
2003-03-13,3.5445
2003-03-14,-1.6752
2003-03-17,7.2593
2003-03-18,3.9365
2003-03-19,0.9302
2003-03-20,0.1975
2003-03-21,2.3653
2003-03-24,-3.9795
2003-03-25,1.4037
2003-03-26,-1.1206
2003-03-27,-4.2
2003-03-28,-2.2965
2003-03-31,1.567
2003-04-01,3.0856
2003-04-02,4.0136
2003-04-03,0.7194
2003-04-04,-0.5844
2003-04-07,-2.678
2003-04-08,-24.8993
2003-04-09,-4.0214
2003-04-10,1.5829
2003-04-11,0.4583
2003-04-14,5.3832
2003-04-15,1.2121
2003-04-16,1.8820000000000001
2003-04-17,3.7782999999999998
2003-04-21,2.8317
2003-04-22,1.7309
2003-04-23,-2.3975
2003-04-24,-1.8225
2003-04-25,-4.2776
2003-04-28,4.6373999999999995
2003-04-29,2.3368
2003-04-30,0.0
2003-05-01,2.5197000000000003
2003-05-02,2.1505
2003-05-05,-1.1278
2003-05-06,-0.2281
2003-05-07,2.6677
2003-05-08,-0.5197
2003-05-09,4.1791
2003-05-12,-0.6447
2003-05-13,1.6583
2003-05-14,-0.8511
2003-05-15,-0.9299
2003-05-16,0.722
2003-05-19,-0.722
2003-05-20,-1.0909
2003-05-21,-5.2206
2003-05-22,-1.1637
2003-05-23,0.0
2003-05-27,0.2355
2003-05-28,-0.5482
2003-05-29,2.2047
2003-05-30,0.077
2003-06-02,-0.3079
2003-06-03,-0.7722
2003-06-04,-1.7121
2003-06-05,0.0792
2003-06-06,-1.8987
2003-06-09,-2.9839
2003-06-10,-0.0831
2003-06-11,-0.1664
2003-06-12,-2.8333
2003-06-13,-2.5728999999999997
2003-06-16,1.2324
2003-06-17,-0.3478
2003-06-18,4.7993
2003-06-19,2.9975
2003-06-20,-1.1318
2003-06-23,-4.7424
2003-06-24,1.9742
2003-06-25,2.5253
2003-06-26,4.844
2003-06-27,-2.8974
2003-06-30,0.0
2003-07-01,-2.0161
2003-07-02,4.1152
2003-07-03,-4.3478
2003-07-07,2.6446
2003-07-08,1.5298
2003-07-09,3.41
2003-07-10,-19.0951
2003-07-11,0.8531
2003-07-14,-1.9737
2003-07-15,-0.3835
2003-07-16,0.0962
2003-07-17,-2.1154
2003-07-18,7.3674
2003-07-21,0.8234
2003-07-22,2.4501
2003-07-23,2.7458
2003-07-24,-1.7241
2003-07-25,-1.3158
2003-07-28,3.1111
2003-07-29,1.3793
2003-07-30,-0.7653
2003-07-31,2.0566
2003-08-01,-3.0227
2003-08-04,-1.039
2003-08-05,-2.0997
2003-08-06,0.3575
2003-08-07,-0.8905
2003-08-08,-1.6173
2003-08-11,0.0913
2003-08-12,3.1022
2003-08-13,0.0885
2003-08-14,-1.1494
2003-08-15,-1.0733
2003-08-18,2.7125
2003-08-19,1.865
2003-08-20,-0.0872
2003-08-21,2.6178
2003-08-22,-1.6156000000000001
2003-08-25,-2.5065
2003-08-26,1.5957
2003-08-27,-0.0873
2003-08-28,0.0873
2003-08-29,2.0942
2003-09-02,2.6496
2003-09-03,3.5803000000000003
2003-09-04,-1.3666
2003-09-05,-3.0155
2003-09-08,2.9412000000000003
2003-09-09,-2.449
2003-09-10,-1.2551999999999999
2003-09-11,5.1695
2003-09-12,-2.9009
2003-09-15,-0.4149
2003-09-16,15.0
2003-09-17,-1.4493
2003-09-18,2.1324
2003-09-19,-2.0878
2003-09-22,-2.8676
2003-09-23,-2.3467000000000002
2003-09-24,-0.0775
2003-09-25,-2.6377
2003-09-26,-1.5936
2003-09-29,1.2146
2003-09-30,0.96
2003-10-01,3.7241999999999997
2003-10-02,0.0764
2003-10-03,1.0687
2003-10-06,0.7553
2003-10-07,1.9489999999999998
2003-10-08,-2.5
2003-10-09,1.9607999999999999
2003-10-10,1.2574
2003-10-13,1.1687
2003-10-14,1.0108
2003-10-15,-0.2144
2003-10-16,1.9341
2003-10-17,-0.5622
2003-10-20,-2.4028
2003-10-21,-0.5069
2003-10-22,-0.4367
2003-10-23,-2.3392
2003-10-24,2.3952
2003-10-27,-0.1462
2003-10-28,2.4158
2003-10-29,8.0772
2003-10-30,5.3571
2003-10-31,-2.0088
2003-11-03,1.8578000000000001
2003-11-04,-2.7673
2003-11-05,-2.3286
2003-11-06,-1.9868000000000001
2003-11-07,0.6757
2003-11-10,-2.5503
2003-11-11,-0.6198
2003-11-12,1.7325
2003-11-13,0.0
2003-11-14,-2.0436
2003-11-17,-1.1127
2003-11-18,-3.1646
2003-11-19,-0.6584
2003-11-20,0.5155
2003-11-21,-0.3663
2003-11-24,3.3088
2003-11-25,2.2064
2003-11-26,-1.6017000000000001
2003-11-28,0.7077
2003-12-01,-0.2811
2003-12-02,-2.1846
2003-12-03,-1.2248
2003-12-04,-1.3129
2003-12-05,-2.439
2003-12-08,0.0758
2003-12-09,-1.514
2003-12-10,-1.9985
2003-12-11,2.9804
2003-12-12,2.7418
2003-12-15,-1.6308
2003-12-16,-0.9043
2003-12-17,0.7605
2003-12-18,3.0943
2003-12-19,-1.0981
2003-12-22,1.9245
2003-12-23,0.581
2003-12-24,-1.1552
2003-12-26,0.7305
2003-12-29,3.4083
2003-12-30,-1.1921
2003-12-31,-0.2839
2004-01-02,0.3559
2004-01-05,2.695
2004-01-06,-2.9696
2004-01-07,-2.1352
2004-01-08,2.2545
2004-01-09,-3.4851
2004-01-12,-0.1474
2004-01-13,0.738
2004-01-14,-0.4396
2004-01-15,8.3885
2004-01-16,4.5485
2004-01-20,2.6623
2004-01-21,8.0329
2004-01-22,-1.3466
2004-01-23,0.5935
2004-01-26,-0.59
2004-01-27,-1.1869
2004-01-28,-4.9249
2004-01-29,-15.5401
2004-01-30,6.0583
2004-02-02,0.6347
2004-02-03,1.2614
2004-02-04,-1.3841
2004-02-05,0.4211
2004-02-06,1.2579
2004-02-09,0.0
2004-02-10,0.069
2004-02-11,1.3103
2004-02-12,0.2723
2004-02-13,-2.2403
2004-02-17,4.1667
2004-02-18,6.2416
2004-02-19,-2.7164
2004-02-20,-1.1688
2004-02-23,1.9710999999999999
2004-02-24,2.2552
2004-02-25,2.6465
2004-02-26,0.3683
2004-02-27,-0.0612
2004-03-01,1.1016
2004-03-02,-2.2397
2004-03-03,1.2384
2004-03-04,0.1835
2004-03-05,-0.5495
2004-03-08,-1.9644
2004-03-09,0.814
2004-03-10,-1.677
2004-03-11,-0.5054
2004-03-12,3.3651
2004-03-15,-2.6413
2004-03-16,-1.3249
2004-03-17,1.087
2004-03-18,-0.0633
2004-03-19,-0.6329
2004-03-22,-4.0127
2004-03-23,3.0524
2004-03-24,-1.3522
2004-03-25,1.6971
2004-03-26,-2.5032
2004-03-29,1.2508
2004-03-30,1.1053
2004-03-31,1.2862
2004-04-01,0.3175
2004-04-02,2.5316
2004-04-05,3.8889
2004-04-06,1.6042999999999998
2004-04-07,2.807
2004-04-08,-1.7633999999999999
2004-04-12,-0.4632
2004-04-13,-0.8726
2004-04-14,-0.8803
2004-04-15,0.0592
2004-04-16,0.8876
2004-04-19,1.5836000000000001
2004-04-20,-1.2702
2004-04-21,-0.5848
2004-04-22,0.0
2004-04-23,-0.4706
2004-04-26,0.1773
2004-04-27,-2.9499
2004-04-28,-1.9453
2004-04-29,-2.6038
2004-04-30,2.3552
2004-05-03,2.3632
2004-05-04,-0.6075
2004-05-05,0.5501
2004-05-06,-1.3982
2004-05-07,-0.6165
2004-05-10,-2.7295
2004-05-11,-1.4668
2004-05-12,-1.9417
2004-05-13,-2.9043
2004-05-14,-0.7478
2004-05-17,-0.6849
2004-05-18,4.1379
2004-05-19,-2.0
2004-05-20,0.6803
2004-05-21,1.0135
2004-05-24,0.0669
2004-05-25,3.008
2004-05-26,0.0649
2004-05-27,-0.3243
2004-05-28,-1.9519
2004-06-01,2.1898
2004-06-02,0.6494
2004-06-03,-1.9355
