ticker,TLSS US Equity
2015-07-21,0.0
2015-07-22,-7.1429
2015-07-23,0.0
2015-07-24,0.0
2015-07-27,-3.8462
2015-07-28,-8.0
2015-07-31,0.0
2015-08-03,-4.3478
2015-08-04,9.0909
2015-08-05,4.1667
2015-08-06,-9.9625
2015-08-07,-0.0416
2015-08-10,5.0278
2015-08-13,-10.923
2015-08-14,6.8884
2015-08-17,11.0833
2015-08-18,-9.9775
2015-08-19,5.5556
2015-08-20,-5.2632
2015-08-21,0.0
2015-08-24,0.0
2015-08-25,-6.6667
2015-08-26,-4.7619
2015-08-27,0.0
2015-08-28,2.5
2015-08-31,0.0
2015-09-08,-19.5122
2015-09-09,31.8182
2015-09-22,-24.1379
2015-09-23,31.0606
2015-09-30,-23.6994
2015-10-02,0.0
2015-10-05,96.9697
2015-10-06,-46.1538
2015-10-08,80.0
2015-10-09,-6.3492
2015-10-12,52.5424
2015-10-13,24.4444
2015-10-14,31.25
2015-10-15,-10.8844
2015-10-16,-24.1221
2015-10-19,-10.4628
2015-10-20,2.2472
2015-10-21,-7.5824
2015-10-22,7.0155
2015-10-23,2.2222
2015-10-26,4.3478
2015-10-27,-2.6042
2015-10-28,-2.6738
2015-10-29,-10.4396
2015-10-30,-5.0307
2015-11-02,1.4212
2015-11-03,1.2739
2015-11-04,-1.8868
2015-11-05,-5.4487
2015-11-06,2.3729
2015-11-09,3.3113
2015-11-10,-19.2067
2015-11-11,-31.7663
2015-11-12,2.3256
2015-11-13,-25.0
2015-11-16,18.1818
2015-11-17,20.4808
2015-11-18,-14.871
2015-11-19,7.5
2015-11-20,-13.9535
2015-11-23,0.0
2015-11-24,-13.5135
2015-11-25,-6.25
2015-11-27,0.0
2015-11-30,-10.0
2015-12-01,-1.8519
2015-12-02,-28.3019
2015-12-03,0.0
2015-12-04,-2.1053
2015-12-07,-38.172
2015-12-08,-13.0435
2015-12-09,-13.0
2015-12-10,12.069
2015-12-11,2.5641
2015-12-14,0.0
2015-12-15,0.0
2015-12-16,5.0
2015-12-17,-4.7619
2015-12-18,20.0
2015-12-21,-23.3333
2015-12-22,0.0
2015-12-23,3.6685
2015-12-24,-5.6356
2015-12-28,0.0
2015-12-29,-11.1111
2015-12-30,5.0
2015-12-31,7.1429
2016-01-04,11.1111
2016-01-05,0.0
2016-01-06,0.0
2016-01-07,-10.0
2016-01-08,5.625
2016-01-11,-2.6955999999999998
2016-01-12,8.1081
2016-01-13,-10.0
2016-01-14,0.0
2016-01-15,10.7639
2016-01-19,-9.5925
2016-01-20,10.6103
2016-01-21,-5.7053
2016-01-22,-4.2553
2016-01-25,0.0
2016-01-26,0.0
2016-01-27,0.0
2016-01-29,0.0
2016-02-01,7.7778
2016-02-02,-17.5258
2016-02-03,-22.5
2016-02-04,32.7621
2016-02-05,-14.9582
2016-02-08,-0.8929
2016-02-09,-13.6937
2016-02-10,-32.9854
2016-02-11,33.0218
2016-02-12,-25.0585
2016-02-16,25.0
2016-02-17,10.0
2016-02-18,0.0
2016-02-19,-23.6364
2016-02-22,40.4762
2016-02-23,-6.7797
2016-02-24,27.7273
2016-02-25,-26.1566
2016-02-26,-13.253
2016-02-29,-4.1667
2016-03-01,-0.8696
2016-03-02,-34.5029
2016-03-03,18.5268
2016-03-04,32.2034
2016-03-07,-9.1168
2016-03-08,0.3135
2016-03-09,-25.0
2016-03-10,16.6667
2016-03-11,14.2857
2016-03-14,0.0
2016-03-15,-7.5
2016-03-16,10.3041
2016-03-17,6.2787
2016-03-18,-3.17
2016-03-21,0.0
2016-03-22,7.1429
2016-03-23,-11.1111
2016-03-24,10.0
2016-03-28,-0.8523
2016-03-29,59.3123
2016-03-30,-20.8633
2016-03-31,5.4545
2016-04-01,-22.1983
2016-04-04,32.964
2016-04-05,0.0
2016-04-06,0.0
2016-04-08,0.0
2016-04-11,4.1667
2016-04-12,12.2
2016-04-13,14.082
2016-04-14,0.0
2016-04-15,-10.625
2016-04-18,-0.6993
2016-04-19,0.0
2016-04-20,5.6338
2016-04-21,-3.3333
2016-04-22,0.0
2016-04-25,-6.8103
2016-04-26,18.4089
2016-04-27,-6.25
2016-04-28,2.6667
2016-04-29,2.5974
2016-05-02,1.2658
2016-05-03,-3.75
2016-05-04,3.8961
2016-05-05,-3.75
2016-05-06,0.0
2016-05-09,10.3896
2016-05-10,-5.8824
2016-05-11,-2.5
2016-05-12,2.5641
2016-05-13,0.3125
2016-05-16,-0.1558
2016-05-17,-12.6365
2016-05-18,11.4286
2016-05-19,-3.8462
2016-05-20,-5.3333
2016-05-23,0.0
2016-05-24,14.0845
2016-05-25,-1.2346
2016-05-26,-6.25
2016-05-27,-6.6667
2016-05-31,28.5714
2016-06-01,0.0
2016-06-02,-11.1111
2016-06-03,6.25
2016-06-06,-5.8824
2016-06-07,0.0
2016-06-08,-11.875
2016-06-09,-0.7092
2016-06-10,0.0
2016-06-14,-13.5714
2016-06-15,0.5165
2016-06-17,15.1079
2016-06-20,-12.857099999999999
2016-06-21,0.0
2016-06-22,14.7541
2016-06-23,-11.4286
2016-06-24,-1.6129
2016-06-27,-1.6393
2016-06-29,0.0
2016-06-30,16.6667
2016-07-01,0.0
2016-07-05,-14.2857
2016-07-06,7.5
2016-07-07,-6.9767
2016-07-08,0.0
2016-07-11,0.0
2016-07-12,8.3333
2016-07-13,0.0
2016-07-14,0.0
2016-07-18,-22.3077
2016-07-19,25.990099999999998
2016-07-20,-5.6974
2016-07-21,8.3333
2016-07-22,-19.2308
2016-07-25,0.9524
2016-07-26,0.0
2016-07-27,16.9811
2016-07-28,-19.3548
2016-08-01,4.0
2016-08-02,0.0
2016-08-03,5.7692
2016-08-04,0.0
2016-08-05,0.0
2016-08-08,0.0
2016-08-09,0.0
2016-08-10,0.0
2016-08-11,-15.2273
2016-08-12,-3.4853
2016-08-15,33.3333
2016-08-17,-48.3333
2016-08-18,90.3226
2016-08-19,-15.2542
2016-08-22,18.0
2016-08-23,-40.678
2016-08-24,0.0
2016-08-25,8.9286
2016-08-26,-0.3279
2016-08-29,-2.6316
2016-08-30,0.0
2016-08-31,8.1081
2016-09-02,0.0
2016-09-06,-12.5
2016-09-07,-14.2857
2016-09-08,31.6667
2016-09-09,-21.519
2016-09-12,-3.2258
2016-09-13,32.9167
2016-09-14,-12.2257
2016-09-15,57.1429
2016-09-16,-27.2727
2016-09-19,0.0
2016-09-20,0.0
2016-09-21,0.0
2016-09-22,74.6875
2016-09-23,-42.7549
2016-09-26,0.3125
2016-09-28,-0.3115
2016-09-29,0.0
2016-09-30,0.0
2016-10-04,0.0
2016-10-06,0.0
2016-10-07,0.0
2016-10-11,24.6875
2016-10-12,-19.7995
2016-10-13,12.5
2016-10-14,0.0
2016-10-17,-11.1111
2016-10-18,0.0
2016-10-19,-12.5
2016-10-20,42.5
2016-10-21,-17.7945
2016-10-24,21.9512
2016-10-25,-30.0
2016-10-26,0.0
2016-10-27,-14.2857
2016-10-31,-33.3333
2016-11-02,0.0
2016-11-04,5.0
2016-11-07,19.0476
2016-11-08,4.0
2016-11-10,87.9808
2016-11-11,-38.8747
2016-11-14,0.0
2016-11-15,0.4184
2016-11-16,-24.5833
2016-11-17,0.0
2016-11-18,-11.6022
2016-11-22,25.0
2016-11-23,80.0
2016-11-25,-11.1111
2016-11-28,-12.5
2016-11-30,0.0
2016-12-02,-1.4285999999999999
2016-12-05,0.0
2016-12-06,0.0
2016-12-07,-7.2464
2016-12-08,-6.25
2016-12-09,40.0
2016-12-12,-22.619
2016-12-13,29.2308
2016-12-14,-4.7619
2016-12-15,-25.0
2016-12-16,0.0
2016-12-19,0.4167
2016-12-20,-0.4149
2016-12-21,13.75
2016-12-22,17.2161
2016-12-23,-12.5
2016-12-28,-14.2857
2016-12-29,0.4167
2016-12-30,0.0
2017-01-03,0.0
2017-01-04,-0.4149
2017-01-06,0.4167
2017-01-09,0.0
2017-01-10,-0.4149
2017-01-11,0.0
2017-01-12,0.0
2017-01-13,0.0
2017-01-17,16.6667
2017-01-18,-28.5714
2017-01-19,0.0
2017-01-20,0.0
2017-01-24,0.0
2017-01-25,0.0
2017-01-26,0.0
2017-01-27,0.0
2017-01-30,0.5
2017-01-31,19.403
2017-02-01,16.6667
2017-02-03,-35.7143
2017-02-06,0.0
2017-02-08,0.0
2017-02-09,0.0
2017-02-13,-2.2222
2017-02-16,0.0
2017-02-17,0.0
2017-02-21,0.0
2017-02-22,0.0
2017-02-23,0.0
2017-02-27,0.0
2017-02-28,0.0
2017-03-01,40.9091
2017-03-02,-29.0323
2017-03-06,40.3409
2017-03-08,-28.7449
2017-03-10,0.0
2017-03-13,40.3409
2017-03-14,-28.7449
2017-03-16,-18.1818
2017-03-17,17.3611
2017-03-21,42.0118
2017-03-22,-33.3333
2017-03-23,0.0
2017-03-24,50.0
2017-03-27,-33.3333
2017-03-28,0.0
2017-03-29,0.0
2017-04-03,50.0
2017-04-04,60.0
2017-04-05,-33.3333
2017-04-06,-5.2734
2017-04-07,97.9381
2017-04-10,-35.0
2017-04-11,24.359
2017-04-12,23.7113
2017-04-13,-16.6667
2017-04-17,-20.0
2017-04-18,3.125
2017-04-19,-1.2121
2017-04-20,-11.3497
2017-04-21,19.0311
2017-04-24,11.6279
2017-04-25,-10.4167
2017-04-26,4.6512
2017-04-27,-2.2222
2017-04-28,-10.9375
2017-05-02,-0.4785
2017-05-03,-10.2564
2017-05-04,13.9286
2017-05-05,-12.2257
2017-05-08,0.0
2017-05-09,11.4286
2017-05-12,-20.5128
2017-05-15,0.0
2017-05-16,12.9032
2017-05-17,-14.2857
2017-05-18,16.6667
2017-05-22,0.0
2017-05-23,-14.2857
2017-05-24,0.0
2017-05-25,0.0
2017-05-26,18.3333
2017-06-01,-15.493
2017-06-05,-6.4583
2017-06-06,7.9733
2017-06-07,-24.0924
2017-06-08,21.7391
2017-06-13,-21.4286
2017-06-14,2.2727
2017-06-16,22.2222
2017-06-19,-19.6364
2017-06-20,1.81
2017-06-21,0.0
2017-06-22,0.0
2017-06-28,0.0
2017-06-30,17.1111
2017-07-05,-12.7135
2017-07-07,0.0
2017-07-10,0.0
2017-07-11,1.913
2017-07-12,-4.0102
2017-07-18,0.0
2017-07-19,0.0
2017-07-21,0.0
2017-07-24,5.5556
2017-07-25,-5.2632
2017-07-27,0.0
2017-07-28,2.2222
2017-08-01,-13.0435
2017-08-04,2.25
2017-08-07,-11.9804
2017-08-09,0.0
2017-08-14,-13.8889
2017-08-15,29.0323
2017-08-16,0.0
2017-08-17,0.0
2017-08-18,0.0
2017-08-21,10.0
2017-08-23,-15.4545
2017-08-24,0.0
2017-08-28,33.871
2017-08-29,-11.6466
2017-08-30,-15.4545
2017-08-31,6.9892
2017-09-06,0.5025
2017-09-11,-44.5
2017-09-12,35.1351
2017-09-13,0.0
2017-09-14,0.6667
2017-09-18,31.7881
2017-09-19,-12.0603
2017-09-22,-13.7143
2017-09-27,15.894
2017-10-02,-13.7143
2017-10-03,-0.6623
2017-10-09,-11.6667
2017-10-10,50.1887
2017-10-11,-34.6734
2017-10-12,30.7692
2017-10-13,5.8824
2017-10-16,-27.7778
2017-10-17,38.4615
2017-10-20,-16.6667
2017-10-24,0.6667
2017-10-25,9.2715
2017-10-27,9.0909
2017-10-30,-16.6667
2017-10-31,0.0
2017-11-01,0.0
2017-11-02,0.0
2017-11-03,-20.0
2017-11-08,0.8333
2017-11-09,-9.0909
2017-11-15,0.0
2017-11-16,0.0
2017-11-17,0.0
2017-11-21,18.1818
2017-11-27,-15.3846
2017-11-28,5.4545
2017-11-29,-13.7931
2017-11-30,10.0
2017-12-01,0.0
2017-12-04,0.0
2017-12-05,0.0
2017-12-06,18.1818
2017-12-07,-23.0769
2017-12-11,0.0
2017-12-12,70.0
2017-12-13,-41.1765
2017-12-14,0.0
2017-12-15,0.0
2017-12-18,0.0
2017-12-19,0.0
2017-12-20,0.0
2017-12-21,0.0
2017-12-22,20.0
2017-12-26,-16.6667
2017-12-27,0.0
2017-12-28,0.0
2017-12-29,0.0
2018-01-08,20.0
2018-01-09,-7.5
2018-01-11,17.1171
2018-01-12,15.3846
2018-01-16,0.0
2018-01-17,-26.6667
2018-01-18,54.5455
2018-01-19,-29.4118
2018-01-23,41.6667
2018-01-24,-14.4118
2018-01-25,3.7801
2018-01-26,-10.2649
2018-01-29,-18.8192
2018-01-30,9.0909
2018-01-31,20.8333
2018-02-01,-16.5517
2018-02-02,147.9339
2018-02-05,-43.0
2018-02-06,2.3392
2018-02-08,-5.7143
2018-02-09,-1.5152
2018-02-12,-21.8462
2018-02-14,0.0
2018-02-16,-5.5118
2018-02-20,0.0
2018-02-21,0.0
2018-02-23,0.0
2018-02-27,-12.5
2018-02-28,14.2857
2018-03-01,-11.6667
2018-03-02,0.0
2018-03-05,0.0
2018-03-06,0.0
2018-03-07,0.0
2018-03-12,0.0
2018-03-14,0.0
2018-03-16,0.0
2018-03-20,8.4906
2018-03-21,-14.7826
2018-03-26,-26.5306
2018-03-27,19.4444
2018-03-29,-6.9767
2018-04-02,-8.75
2018-04-03,9.589
2018-04-06,-10.0
2018-04-12,1.3889
2018-04-16,0.0
2018-04-23,10.9589
2018-05-01,1.8519
2018-05-03,-11.5152
2018-05-07,0.0
2018-05-08,42.4658
2018-05-10,-13.461500000000001
2018-05-14,-11.1111
2018-05-15,11.25
2018-05-16,1.1236
2018-05-17,-22.2222
2018-05-18,-14.2857
2018-05-21,50.0
2018-05-22,0.0
2018-05-23,-27.7778
2018-05-25,0.0
2018-05-29,38.4615
2018-05-30,0.0
2018-06-01,0.0
2018-06-05,-33.3333
2018-06-06,0.0
2018-06-11,0.0
2018-06-12,0.0
2018-06-13,50.0
2018-06-14,-33.3333
2018-06-15,75.0
2018-06-18,-21.4286
2018-06-19,27.2727
2018-06-20,0.0
2018-06-22,0.0
2018-06-27,-33.3333
2018-06-28,71.4286
2018-06-29,0.0
2018-07-02,58.3333
2018-07-05,0.5263
2018-07-06,4.712
2018-07-09,100.0
2018-07-10,-7.5
2018-07-12,-18.9189
2018-07-13,20.0
2018-07-17,-27.7778
2018-08-15,-63.8462
2018-08-16,-2.1277
2018-08-21,-15.2174
2018-08-29,-48.7179
2018-08-31,-5.0
2018-09-05,-36.8421
2018-09-17,66.6667
2018-09-19,10.0
2018-09-26,36.3636
2018-09-28,33.3333
2018-10-03,25.0
2018-10-04,10.0
2018-10-08,0.0
2018-10-26,-18.1818
2018-11-07,11.1111
2018-11-14,0.0
2018-11-27,-20.0
2018-12-13,-25.0
2019-01-04,3.3333
2019-01-14,-29.0323
2019-01-23,-9.0909
2019-01-30,0.0
2019-02-05,3.0
2019-03-01,16.5049
2019-03-07,14.1667
2019-03-12,45.2555
2019-03-15,5.5276
2019-03-18,0.0
2019-03-19,0.0
2019-03-20,0.0
2019-03-21,-2.3810000000000002
2019-03-25,46.3415
2019-03-27,8.3333
2019-03-29,23.0769
2019-04-01,6.25
2019-04-02,23.7647
2019-04-03,42.5856
2019-04-04,46.6667
2019-04-05,13.6364
2019-04-08,2.4
2019-04-09,0.0781
2019-04-12,-45.3552
2019-04-15,-0.1429
2019-04-16,3.7196
2019-04-17,3.5862
2019-04-22,6.6578
2019-04-24,2.372
2019-04-30,7.9268
2019-05-07,38.4181
2019-05-08,-6.1224
2019-05-13,-4.3478
2019-05-23,9.0909
2019-05-28,-8.3333
2019-05-31,0.0
2019-06-06,0.0
2019-06-18,9.0909
2019-07-02,8.3333
2019-07-08,-30.7692
2019-07-10,-0.5556
2019-07-15,-1.7877
2019-09-17,-2.3891
2019-09-19,0.0
2019-10-04,-0.9324
2019-11-25,-5.7647
2019-11-27,-15.6055
2019-12-20,-26.0355
2019-12-31,60.0
2020-01-08,-56.25
2020-01-16,1.4285999999999999
2020-01-24,-2.8169
2020-01-29,-2.8986
2020-01-31,-2.9851
2020-02-03,0.0
2020-02-05,0.0
2020-02-11,3.0769
2020-02-14,-4.4776
2020-02-18,-9.0625
2020-02-19,-39.5189
2020-02-20,-17.6136
2020-02-21,-62.069
2020-02-24,18.1818
2020-02-25,-53.8462
2020-02-26,40.0
2020-02-27,-16.6667
2020-02-28,0.0
2020-03-02,-28.2857
2020-03-03,119.1235
2020-03-04,-36.3636
2020-03-05,-28.5714
2020-03-06,-32.0
2020-03-09,47.0588
2020-03-10,-20.0
2020-03-11,-15.0
2020-03-12,-8.8235
2020-03-13,-4.5161
2020-03-16,-12.1622
2020-03-17,15.3846
2020-03-18,-26.6667
2020-03-19,-36.3636
2020-03-20,14.2857
2020-03-23,6.25
2020-03-24,-39.8824
2020-03-25,17.4168
2020-03-26,-49.6667
2020-03-27,32.4503
2020-03-30,-12.5
2020-03-31,-14.2857
2020-04-01,-10.0
2020-04-02,-44.4444
2020-04-03,13.3333
2020-04-06,11.7647
2020-04-07,-13.1579
2020-04-08,-18.1818
2020-04-09,-11.1111
2020-04-13,8.3333
2020-04-14,115.3846
2020-04-15,92.8571
2020-04-16,0.0
2020-04-17,-30.1296
2020-04-20,-48.0519
2020-04-21,-36.7347
2020-04-22,6.4516
2020-04-23,13.6364
2020-04-24,-18.6667
2020-04-27,18.8525
2020-04-28,320.6897
2020-04-29,-21.6393
2020-04-30,-39.3305
2020-05-01,-8.9655
2020-05-04,10.7955
2020-05-05,0.8547
2020-05-06,6.1017
2020-05-07,-6.3898
2020-05-08,-4.4369
2020-05-11,-15.982099999999999
2020-05-12,-2.2317
2020-05-13,-8.6957
2020-05-14,-14.2857
2020-05-15,18.8889
2020-05-18,46.729
2020-05-19,31.2102
2020-05-20,67.233
2020-05-21,-9.2888
2020-05-22,12.16
2020-05-26,113.8374
2020-05-27,34.0894
2020-05-28,-0.4975
2020-05-29,0.55
2020-06-01,-44.8533
2020-06-02,-53.3814
2020-06-03,22.4371
2020-06-04,10.4265
2020-06-05,-9.3705
2020-06-08,9.5501
2020-06-09,-0.5764
2020-06-10,-3.0435
2020-06-11,-10.3139
2020-06-12,-0.1667
2020-06-15,16.8614
2020-06-16,12.0
2020-06-17,33.0357
2020-06-18,22.2196
2020-06-19,-11.2375
2020-06-22,8.3517
2020-06-23,-8.2382
2020-06-24,-9.7778
2020-06-25,-0.1478
2020-06-26,-4.7854
2020-06-29,-15.0259
2020-06-30,-37.1951
2020-07-01,19.2233
2020-07-02,-15.4723
2020-07-06,5.0096
2020-07-07,8.2569
2020-07-08,-4.4915
2020-07-09,-3.638
2020-07-10,-5.3407
2020-07-13,-2.7237
2020-07-14,-1.26
2020-07-15,3.3016
2020-07-16,-3.9215999999999998
2020-07-17,-0.5102
2020-07-20,0.3077
2020-07-21,0.2045
2020-07-22,2.0408
2020-07-23,-10.0
2020-07-24,-6.6667
2020-07-27,-2.3810000000000002
2020-07-28,-14.3902
2020-07-29,-14.5299
2020-07-30,-5.0
2020-07-31,8.7719
