ticker,MANU US Equity
2013-01-03,-0.8357
2013-01-04,1.7556
2013-01-07,-3.1746
2013-01-08,0.784
2013-01-09,1.4851
2013-01-10,-0.9756
2013-01-11,1.5482
2013-01-14,0.693
2013-01-15,5.2306
2013-01-16,-0.9156
2013-01-17,1.6502
2013-01-18,0.6494
2013-01-22,7.5484
2013-01-23,1.6797
2013-01-24,3.1858
2013-01-25,-3.4305
2013-01-28,-2.4275
2013-01-29,-0.8495
2013-01-30,2.6928
2013-01-31,0.1192
2013-02-01,0.0
2013-02-04,-0.8929
2013-02-05,2.2222
2013-02-06,2.8202
2013-02-07,4.8571
2013-02-08,1.6894
2013-02-11,0.3215
2013-02-12,0.0
2013-02-13,-0.0534
2013-02-14,-0.9086
2013-02-15,-0.1618
2013-02-19,1.6747999999999998
2013-02-20,-1.0627
2013-02-21,-1.3426
2013-02-22,-0.0544
2013-02-25,-2.342
2013-02-26,-3.3463
2013-02-27,0.981
2013-02-28,0.1714
2013-03-01,-0.9127
2013-03-04,-2.418
2013-03-05,2.5369
2013-03-06,-0.8631
2013-03-07,-1.2768
2013-03-08,0.1176
2013-03-11,-1.1743999999999999
2013-03-12,-0.7724
2013-03-13,-0.2395
2013-03-14,0.1801
2013-03-15,-0.719
2013-03-18,3.1986
2013-03-19,-2.807
2013-03-20,0.4212
2013-03-21,-0.4793
2013-03-22,-0.0602
2013-03-25,1.3253
2013-03-26,-0.2378
2013-03-27,1.3111
2013-03-28,-1.4706000000000001
2013-04-01,0.2985
2013-04-02,-2.4405
2013-04-03,0.4881
2013-04-04,1.0322
2013-04-05,0.3005
2013-04-08,3.1756
2013-04-09,-1.2776
2013-04-10,-0.1176
2013-04-11,1.119
2013-04-12,0.1165
2013-04-15,-1.1635
2013-04-16,2.4132
2013-04-17,-0.2299
2013-04-18,-0.8065
2013-04-19,3.0778
2013-04-22,-0.2254
2013-04-23,-2.5409
2013-04-24,-0.5794
2013-04-25,0.4662
2013-04-26,3.7702999999999998
2013-04-29,-1.2297
2013-04-30,1.7544
2013-05-01,2.3915
2013-05-02,3.4221
2013-05-03,-2.9937
2013-05-06,0.2707
2013-05-07,1.3498999999999999
2013-05-08,-1.7581
2013-05-09,-2.2777
2013-05-10,0.0
2013-05-13,0.7769
2013-05-14,0.1652
2013-05-15,0.2749
2013-05-16,-0.932
2013-05-17,-1.7156
2013-05-20,0.5068
2013-05-21,0.2241
2013-05-22,-1.2856
2013-05-23,0.453
2013-05-24,0.7328
2013-05-28,-3.6933
2013-05-29,0.6392
2013-05-30,-1.3279
2013-05-31,-1.8723999999999998
2013-06-03,-0.5367
2013-06-04,1.6187
2013-06-05,-1.1799
2013-06-06,0.3582
2013-06-07,0.5354
2013-06-10,0.7101
2013-06-11,-1.9388999999999998
2013-06-12,-9.1672
2013-06-13,3.9577999999999998
2013-06-14,1.2690000000000001
2013-06-17,1.0652
2013-06-18,0.496
2013-06-19,0.0
2013-06-20,-1.6038999999999999
2013-06-21,-0.4389
2013-06-24,0.4408
2013-06-25,1.5047000000000001
2013-06-26,0.803
2013-06-27,-1.5319
2013-06-28,-0.9334
2013-07-01,1.3191
2013-07-02,2.4798999999999998
2013-07-03,0.8469
2013-07-05,1.6797
2013-07-08,-0.531
2013-07-09,1.8387
2013-07-10,-1.7471999999999999
2013-07-11,2.0154
2013-07-12,0.9297
2013-07-15,2.7634
2013-07-16,-3.9215999999999998
2013-07-17,2.0408
2013-07-18,-0.5714
2013-07-19,1.4368
2013-07-22,-2.2663
2013-07-23,-2.2609
2013-07-24,-0.2372
2013-07-25,0.0
2013-07-26,-0.3567
2013-07-29,0.2983
2013-07-30,0.2974
2013-07-31,-1.6606999999999998
2013-08-01,0.1206
2013-08-02,-0.4819
2013-08-05,-0.1211
2013-08-06,0.8485
2013-08-07,2.1635
2013-08-08,2.9412000000000003
2013-08-09,-2.9143
2013-08-12,0.9417
2013-08-13,2.449
2013-08-14,-0.9106
2013-08-15,-0.1149
2013-08-16,0.115
2013-08-19,0.4021
2013-08-20,-0.5149
2013-08-21,-0.8051
2013-08-22,0.6377
2013-08-23,-0.3456
2013-08-26,-0.0578
2013-08-27,-1.6773
2013-08-28,-1.4706000000000001
2013-08-29,1.0149
2013-08-30,-0.3546
2013-09-03,-0.1186
2013-09-04,0.1781
2013-09-05,0.7706
2013-09-06,-0.0588
2013-09-09,0.412
2013-09-10,-1.0551
2013-09-11,0.7109
2013-09-12,0.8235
2013-09-13,0.2334
2013-09-16,-0.9895
2013-09-17,0.5879
2013-09-18,2.104
2013-09-19,0.7441
2013-09-20,-0.2841
2013-09-23,-1.4245
2013-09-24,0.6358
2013-09-25,0.2298
2013-09-26,-0.3438
2013-09-27,1.2651
2013-09-30,-1.3629
2013-10-01,-1.7271
2013-10-02,2.2847
2013-10-03,-2.4055
2013-10-04,-0.8216
2013-10-07,0.2959
2013-10-08,-0.295
2013-10-09,0.5325
2013-10-10,-0.7063
2013-10-11,1.0077
2013-10-14,0.3521
2013-10-15,0.9357
2013-10-16,-0.4635
2013-10-17,-2.0373
2013-10-18,0.2377
2013-10-21,-0.1186
2013-10-22,-0.1187
2013-10-23,-2.0202
2013-10-24,-2.1831
2013-10-25,-0.31
2013-10-28,0.8085
2013-10-29,0.987
2013-10-30,-0.4276
2013-10-31,0.0
2013-11-01,-1.3497
2013-11-04,0.8706
2013-11-05,-3.8841
2013-11-06,1.7319
2013-11-07,-2.3329
2013-11-08,0.8393
2013-11-11,2.8809
2013-11-12,-1.6801
2013-11-13,-0.3165
2013-11-14,2.1587
2013-11-15,1.1809
2013-11-18,3.6241
2013-11-19,0.4742
2013-11-20,-0.354
2013-11-21,0.5329
2013-11-22,-0.2945
2013-11-25,0.0591
2013-11-26,-1.2987
2013-11-27,1.4952
2013-11-29,0.6482
2013-12-02,-0.2927
2013-12-03,0.2936
2013-12-04,-0.2342
2013-12-05,1.1737
2013-12-06,1.7401
2013-12-09,-1.7104
2013-12-10,-1.5661
2013-12-11,0.0589
2013-12-12,-1.0601
2013-12-13,-4.5238
2013-12-16,-3.616
2013-12-17,-2.0052
2013-12-18,0.264
2013-12-19,0.4608
2013-12-20,-0.1966
2013-12-23,0.6566
2013-12-24,0.5871
2013-12-26,-0.0649
2013-12-27,-1.1032
2013-12-30,1.5748
2013-12-31,0.323
2014-01-02,-1.2234
2014-01-03,0.0652
2014-01-06,0.456
2014-01-07,-0.1946
2014-01-08,-1.5594999999999999
2014-01-09,0.5281
2014-01-10,-0.4596
2014-01-13,0.0
2014-01-14,-0.7256
2014-01-15,-1.5282
2014-01-16,2.4966
2014-01-17,0.0658
2014-01-21,-0.7237
2014-01-22,-0.729
2014-01-23,-0.1335
2014-01-24,0.4011
2014-01-27,-1.5979
2014-01-28,1.1502
2014-01-29,-1.2709
2014-01-30,0.3388
2014-01-31,5.9419
2014-02-03,-4.5252
2014-02-04,-0.267
2014-02-05,-1.071
2014-02-06,1.6238000000000001
2014-02-07,0.1332
2014-02-10,-1.3963
2014-02-11,2.6972
2014-02-12,-4.0709
2014-02-13,-0.2738
2014-02-14,1.8531
2014-02-18,-1.2803
2014-02-19,-1.2287
2014-02-20,0.8984
2014-02-21,-0.6849
2014-02-24,0.4138
2014-02-25,0.6181
2014-02-26,2.0478
2014-02-27,0.3344
2014-02-28,2.8
2014-03-03,-2.8534
2014-03-04,0.4005
2014-03-05,0.9973
2014-03-06,-0.4608
2014-03-07,-1.3889
2014-03-10,6.2374
2014-03-11,-0.6313
2014-03-12,4.3202
2014-03-13,-1.827
2014-03-14,-0.3722
2014-03-17,0.3113
2014-03-18,-1.3656
2014-03-19,-0.8811
2014-03-20,-0.8254
2014-03-21,0.9603
2014-03-24,0.3171
2014-03-25,2.0228
2014-03-26,0.2478
2014-03-27,5.1298
2014-03-28,1.0582
2014-03-31,0.2909
2014-04-01,-1.7401
2014-04-02,-2.0071
2014-04-03,-2.2289
2014-04-04,-0.8626
2014-04-07,-1.4295
2014-04-08,5.9269
2014-04-09,0.4167
2014-04-10,-1.4226
2014-04-11,-3.7282
2014-04-14,6.371
2014-04-15,-4.5214
2014-04-16,10.3936
2014-04-17,-0.3343
2014-04-21,-0.9503
2014-04-22,5.9818999999999996
2014-04-23,-4.9521
2014-04-24,-1.3445
2014-04-25,0.0568
2014-04-28,-3.916
2014-04-29,-0.7088
2014-04-30,-1.0708
2014-05-01,-0.7216
2014-05-02,0.6663
2014-05-05,2.1059
2014-05-06,2.6517
2014-05-07,-1.5499
2014-05-08,0.0583
2014-05-09,-2.2727
2014-05-12,-0.3578
2014-05-13,0.4189
2014-05-14,-1.0131000000000001
2014-05-15,-0.1806
2014-05-16,1.6284999999999998
2014-05-19,-1.0682
2014-05-20,-1.0798
2014-05-21,1.2735
2014-05-22,-0.2994
2014-05-23,-0.7808
2014-05-27,-1.3317
2014-05-28,-0.6748
2014-05-29,0.4941
2014-05-30,1.6288
2014-06-02,0.6955
2014-06-03,0.1802
2014-06-04,0.9592
2014-06-05,1.0689
2014-06-06,-1.2926
2014-06-09,4.1667
2014-06-10,-0.8
2014-06-11,-0.288
2014-06-12,0.9243
2014-06-13,-0.9731
2014-06-16,0.6936
2014-06-17,0.1148
2014-06-18,1.6055000000000001
2014-06-19,0.3386
2014-06-20,-1.5748
2014-06-23,-0.6857
2014-06-24,0.4028
2014-06-25,0.4011
2014-06-26,0.5137
2014-06-27,1.3061
2014-06-30,-2.1861
2014-07-01,1.49
2014-07-02,-0.1129
2014-07-03,0.2261
2014-07-07,0.6204
2014-07-08,-1.2892000000000001
2014-07-09,-1.4196
2014-07-10,3.1106
2014-07-11,-0.6704
2014-07-14,4.8369
2014-07-15,-0.3755
2014-07-16,2.154
2014-07-17,1.476
2014-07-18,0.3636
2014-07-21,1.294
2014-07-22,-0.3066
2014-07-23,0.5894
2014-07-24,-0.2293
2014-07-25,-1.1747
2014-07-28,-1.7570999999999999
2014-07-29,2.1568
2014-07-30,-0.5664
2014-07-31,-3.4179
2014-08-01,-0.8043
2014-08-04,-7.1350999999999996
2014-08-05,1.5716
2014-08-06,-2.5788
2014-08-07,0.0
2014-08-08,1.3529
2014-08-11,0.3482
2014-08-12,-0.2313
2014-08-13,0.0
2014-08-14,0.0
2014-08-15,0.5797
2014-08-18,2.3631
2014-08-19,-0.3378
2014-08-20,-0.3955
2014-08-21,-0.2836
2014-08-22,-0.1706
2014-08-25,1.7664
2014-08-26,-1.1198
2014-08-27,-1.0759
2014-08-28,-0.2862
2014-08-29,-2.0666
2014-09-02,-0.2931
2014-09-03,-0.0588
2014-09-04,-1.4706000000000001
2014-09-05,-2.5075
2014-09-08,-4.4703
2014-09-09,-0.2564
2014-09-10,-2.3779
2014-09-11,3.7525
2014-09-12,3.0457
2014-09-15,-1.2931
2014-09-16,0.3119
2014-09-17,1.0572
2014-09-18,0.3077
2014-09-19,0.9816
2014-09-22,-0.3645
2014-09-23,-0.061
2014-09-24,0.6101
2014-09-25,-1.3948
2014-09-26,0.861
2014-09-29,0.0
2014-09-30,0.4878
2014-10-01,-0.5461
2014-10-02,-0.4271
2014-10-03,1.5319
2014-10-06,-1.5691000000000002
2014-10-07,-1.1649
2014-10-08,2.2953
2014-10-09,-0.4245
2014-10-10,-0.5481
2014-10-13,-0.4287
2014-10-14,0.246
2014-10-15,-1.1043
2014-10-16,-0.3722
2014-10-17,0.1245
2014-10-20,2.1144
2014-10-21,0.2436
2014-10-22,-1.4581
2014-10-23,-0.185
2014-10-24,-0.7412
2014-10-27,-0.56
2014-10-28,0.5006
2014-10-29,-0.1868
2014-10-30,-0.4367
2014-10-31,0.1253
2014-11-03,0.5632
2014-11-04,-1.6179000000000001
2014-11-05,-0.506
2014-11-06,0.6357
2014-11-07,0.1895
2014-11-10,-0.5044
2014-11-11,0.507
2014-11-12,1.7654
2014-11-13,0.6815
2014-11-14,0.3692
2014-11-17,-0.1226
2014-11-18,-0.9208
2014-11-19,-1.425
2014-11-20,-0.3771
2014-11-21,2.082
2014-11-24,0.6799
2014-11-25,0.798
2014-11-26,0.9744
2014-11-28,-0.8444
2014-12-01,-2.4331
2014-12-02,1.0599
2014-12-03,-1.0487
2014-12-04,-0.0623
2014-12-05,2.1834
2014-12-08,0.3053
2014-12-09,-10.0426
2014-12-10,2.8417
2014-12-11,0.1974
2014-12-12,0.0657
2014-12-15,1.7717
2014-12-16,-0.0645
2014-12-17,1.1613
2014-12-18,-0.3827
2014-12-19,0.128
2014-12-22,0.9591
2014-12-23,-0.19
2014-12-24,-0.698
2014-12-26,1.853
2014-12-29,-0.8783
2014-12-30,1.0127
2014-12-31,-0.3759
2015-01-02,-0.566
2015-01-05,-0.3795
2015-01-06,-1.6508
2015-01-07,0.1291
2015-01-08,1.225
2015-01-09,-2.8025
2015-01-12,4.5872
2015-01-13,1.5038
2015-01-14,0.0
2015-01-15,-0.8642
2015-01-16,0.6849
2015-01-20,-0.7421
2015-01-21,-1.1838
2015-01-22,1.4502
2015-01-23,-1.0566
2015-01-26,-0.1884
2015-01-27,0.1888
2015-01-28,0.5025
2015-01-29,0.125
2015-01-30,-0.2497
2015-02-02,0.7509
2015-02-03,0.8075
2015-02-04,0.5545
2015-02-05,0.1838
2015-02-06,-0.1223
2015-02-09,-0.4287
2015-02-10,4.7355
2015-02-11,1.1743999999999999
2015-02-12,1.0447
2015-02-13,-1.2062
2015-02-17,-1.4535
2015-02-18,-0.236
2015-02-19,-2.4837
2015-02-20,-0.4245
2015-02-23,-0.8526
2015-02-24,0.6757
2015-02-25,-1.0982
2015-02-26,-1.3572
2015-02-27,0.0
2015-03-02,0.0625
2015-03-03,0.0625
2015-03-04,-0.812
2015-03-05,-0.6927
2015-03-06,-0.2536
2015-03-09,-0.1271
2015-03-10,-0.8275
2015-03-11,-0.2567
2015-03-12,-0.3218
2015-03-13,-0.4519
2015-03-16,0.9728
2015-03-17,-0.4496
2015-03-18,0.129
2015-03-19,-0.1933
2015-03-20,0.2582
2015-03-23,1.4809999999999999
2015-03-24,1.6497000000000002
2015-03-25,-1.6854
2015-03-26,0.127
2015-03-27,4.312
2015-03-30,-1.0942
2015-03-31,-2.2127
2015-04-01,-0.5028
2015-04-02,0.2527
2015-04-06,0.3151
2015-04-07,-0.3141
2015-04-08,-0.5671
2015-04-09,-0.8238
2015-04-10,0.0639
2015-04-13,2.1073
2015-04-14,0.4378
2015-04-15,-0.2491
2015-04-16,-0.2497
2015-04-17,-1.3141
2015-04-20,0.0
2015-04-21,0.2536
2015-04-22,-0.3795
2015-04-23,0.254
2015-04-24,0.0
2015-04-27,0.1267
2015-04-28,-1.5813000000000001
2015-04-29,0.2571
2015-04-30,-0.5128
2015-05-01,0.8376
2015-05-04,-1.0224
2015-05-05,-1.4848
2015-05-06,-0.7208
2015-05-07,0.33
2015-05-08,-0.1974
2015-05-11,2.1753
2015-05-12,0.0645
2015-05-13,0.3868
2015-05-14,2.8259
2015-05-15,3.7477
2015-05-18,-1.6255
2015-05-19,1.3464
2015-05-20,-0.1812
2015-05-21,0.121
2015-05-22,-0.8459
2015-05-26,1.4016
2015-05-27,1.9231
2015-05-28,0.0
2015-05-29,0.6486
2015-06-01,-0.4101
2015-06-02,-1.2353
2015-06-03,0.8934
2015-06-04,-0.059
2015-06-05,-0.5316
2015-06-08,-1.7814999999999999
2015-06-09,0.0
2015-06-10,-0.1209
2015-06-11,-0.7264
2015-06-12,-0.7927
2015-06-15,0.3688
2015-06-16,-0.3674
2015-06-17,4.8556
2015-06-18,3.4584
2015-06-19,1.4163999999999999
2015-06-22,-0.6145
2015-06-23,1.9112
2015-06-24,0.1655
2015-06-25,1.3216
2015-06-26,0.1087
2015-06-29,-0.2714
2015-06-30,-2.7763
2015-07-01,1.6237
2015-07-02,-0.7163
2015-07-06,-1.6648
2015-07-07,-0.3386
2015-07-08,-2.8313
2015-07-09,0.8741
2015-07-10,1.4443
2015-07-13,3.8724
2015-07-14,-2.6316
2015-07-15,0.2815
2015-07-16,2.5267
2015-07-17,-0.7667
2015-07-20,-1.1589
2015-07-21,-0.8375
2015-07-22,0.9009
2015-07-23,-1.7856999999999998
2015-07-24,1.8182
2015-07-27,-1.7299
2015-07-28,-1.6468
2015-07-29,2.8291
2015-07-30,1.909
2015-07-31,1.8182
2015-08-03,-0.2165
2015-08-04,0.1627
2015-08-05,-0.6497
2015-08-06,-0.7629
2015-08-07,0.8786
2015-08-10,1.0343
2015-08-11,-0.431
2015-08-12,-0.3247
2015-08-13,2.063
2015-08-14,-1.0106
2015-08-17,-0.9135
2015-08-18,-0.8677
2015-08-19,-0.2735
2015-08-20,-3.1267
2015-08-21,6.2854
2015-08-24,-4.9014
2015-08-25,-1.5686
2015-08-26,0.2277
2015-08-27,2.3282
2015-08-28,0.3885
2015-08-31,-1.7689
2015-09-01,-2.1947
2015-09-02,1.8412
2015-09-03,2.3164
2015-09-04,-2.54
2015-09-08,4.136
2015-09-09,-4.0805
2015-09-10,-0.1702
2015-09-11,0.3977
2015-09-14,0.8489
2015-09-15,1.4029
2015-09-16,1.7156
2015-09-17,-2.2307
2015-09-18,-0.1113
2015-09-21,1.0585
2015-09-22,-1.7088999999999999
2015-09-23,1.0095
2015-09-24,-0.9439
2015-09-25,-1.4013
2015-09-28,-0.199
2015-09-29,-0.4569
2015-09-30,-1.4917
2015-10-01,0.7571
2015-10-02,0.3468
2015-10-05,1.4977
2015-10-06,0.1135
2015-10-07,-0.1701
2015-10-08,0.0568
2015-10-09,-0.2845
2015-10-12,0.9683
2015-10-13,-0.6764
2015-10-14,-0.227
2015-10-15,0.6257
2015-10-16,0.5653
2015-10-19,0.1124
2015-10-20,-0.393
2015-10-21,0.0564
2015-10-22,1.5211000000000001
2015-10-23,0.0
2015-10-26,0.8324
2015-10-27,0.3302
2015-10-28,0.2194
2015-10-29,-0.1095
2015-10-30,-0.274
2015-11-02,-0.7692
2015-11-03,0.4983
2015-11-04,-0.7713
2015-11-05,1.166
2015-11-06,-0.2744
2015-11-09,-1.1558
2015-11-10,-0.2784
2015-11-11,1.2284
2015-11-12,4.7435
2015-11-13,-0.6319
2015-11-16,-0.6359
2015-11-17,-0.2133
2015-11-18,-0.9086
2015-11-19,-0.2157
2015-11-20,0.4865
2015-11-23,-1.1834
2015-11-24,-1.5242
2015-11-25,1.8519
2015-11-27,1.741
2015-11-30,-1.6042999999999998
2015-12-01,1.087
2015-12-02,-0.5376
2015-12-03,-0.8108
2015-12-04,2.8338
2015-12-07,-0.5299
2015-12-08,-1.2254
2015-12-09,-0.863
2015-12-10,-0.3808
2015-12-11,-1.5838
2015-12-14,-1.1099
2015-12-15,1.1785
2015-12-16,0.4437
2015-12-17,0.0552
2015-12-18,-0.8278
2015-12-21,0.3339
2015-12-22,1.0538
2015-12-23,-0.9879
2015-12-24,1.663
2015-12-28,-0.8724
2015-12-29,-0.11
2015-12-30,-1.4868000000000001
2015-12-31,-0.4472
2016-01-04,-2.0213
2016-01-05,0.0573
2016-01-06,0.2291
2016-01-07,-7.0286
2016-01-08,-1.1678
2016-01-11,0.1244
2016-01-12,-0.559
2016-01-13,-2.1861
2016-01-14,-1.5326
2016-01-15,-1.6861000000000002
2016-01-19,-1.7810000000000001
2016-01-20,2.955
2016-01-21,0.1957
2016-01-22,2.7995
2016-01-25,-0.4433
2016-01-26,-0.9542
2016-01-27,-1.2203
2016-01-28,0.5852
2016-01-29,1.2928
2016-02-01,0.5105
2016-02-02,-3.4920999999999998
2016-02-03,-0.9868
2016-02-04,-0.1329
2016-02-05,-3.3932
2016-02-08,-2.8926
2016-02-09,-2.1986
2016-02-10,-1.1602999999999999
2016-02-11,6.1629
2016-02-12,1.0366
2016-02-16,0.0
2016-02-17,2.6676
2016-02-18,-0.0666
2016-02-19,-1.1333
2016-02-22,1.0115
2016-02-23,-0.9012
2016-02-24,-2.2297
2016-02-25,-1.1057
2016-02-26,-1.2579
2016-02-29,0.6369
2016-03-01,0.0703
2016-03-02,1.1947
2016-03-03,-0.2083
2016-03-04,0.1392
2016-03-07,-0.5559
2016-03-08,0.0699
2016-03-09,0.4888
2016-03-10,-1.9458
2016-03-11,-0.0709
2016-03-14,0.1418
2016-03-15,-2.9745
2016-03-16,0.9489
2016-03-17,0.6508
2016-03-18,-0.431
2016-03-21,-1.443
2016-03-22,-2.4158
2016-03-23,2.3256
2016-03-24,-0.8798
2016-03-28,2.5888
2016-03-29,-0.2163
2016-03-30,3.0347
2016-03-31,1.2623
2016-04-01,-2.3546
2016-04-04,-1.1348
2016-04-05,-0.2152
2016-04-06,0.0719
2016-04-07,-0.6466
2016-04-08,-0.2892
2016-04-11,0.2901
2016-04-12,0.1446
2016-04-13,1.2274
2016-04-14,1.1412
2016-04-15,-0.6347
2016-04-18,0.7807
2016-04-19,1.4788999999999999
2016-04-20,2.4983
2016-04-21,-0.7448
2016-04-22,7.367
2016-04-25,3.4943
2016-04-26,8.8398
2016-04-27,-0.1692
2016-04-28,-3.1638
2016-04-29,-0.2917
2016-05-02,0.3511
2016-05-03,0.0
2016-05-04,0.1749
2016-05-05,-1.6298
2016-05-06,0.4734
2016-05-09,-0.53
2016-05-10,0.8881
2016-05-11,-1.8779
2016-05-12,1.1364
2016-05-13,-4.1987
2016-05-16,4.8765
2016-05-17,-1.0594
2016-05-18,-1.6657
2016-05-19,-0.726
2016-05-20,2.3766
2016-05-23,1.4285999999999999
2016-05-24,-0.2641
2016-05-25,0.531
2016-05-26,-0.3521
2016-05-27,0.8245
2016-05-31,-0.2921
2016-06-01,-1.5817
2016-06-02,0.6548
2016-06-03,-0.2365
2016-06-06,0.3557
2016-06-07,0.4725
2016-06-08,-0.9406
2016-06-09,-0.3561
2016-06-10,-0.0596
2016-06-13,-0.8939
2016-06-14,0.1804
2016-06-15,0.3001
2016-06-16,-0.4189
2016-06-17,-1.0817
2016-06-20,1.2758
2016-06-21,1.7397
2016-06-22,-1.4151
2016-06-23,1.5550000000000002
2016-06-24,-3.5336
2016-06-27,-3.602
2016-06-28,-0.76
2016-06-29,4.2119
2016-06-30,-2.4495
2016-07-01,0.0628
2016-07-05,-1.1292
2016-07-06,-1.7132
2016-07-07,0.3873
2016-07-08,0.6431
2016-07-11,1.5974
2016-07-12,1.0692
2016-07-13,0.4978
2016-07-14,-0.9288
2016-07-15,-0.25
2016-07-18,1.4411
2016-07-19,0.0618
2016-07-20,-1.0493999999999999
2016-07-21,0.7486
2016-07-22,-0.3096
2016-07-25,0.0
2016-07-26,0.1863
2016-07-27,-2.1079
2016-07-28,-0.4433
2016-07-29,-0.4453
2016-08-01,1.1502
2016-08-02,-0.5685
2016-08-03,0.6989
2016-08-04,-0.8202
2016-08-05,1.5903
2016-08-08,2.5047
2016-08-09,-0.3665
2016-08-10,0.4292
2016-08-11,1.3431
2016-08-12,0.1205
2016-08-15,-0.3008
2016-08-16,-0.7846
2016-08-17,-1.0949
2016-08-18,1.968
2016-08-19,-1.3872
2016-08-22,-0.1835
2016-08-23,0.4902
2016-08-24,2.378
2016-08-25,0.1191
2016-08-26,-1.1303
2016-08-29,-0.361
2016-08-30,0.1812
2016-08-31,0.3014
2016-09-01,2.4038
2016-09-02,0.4108
2016-09-06,0.4676
2016-09-07,0.6981
2016-09-08,0.0578
2016-09-09,-0.3464
2016-09-12,-0.3476
2016-09-13,0.0
2016-09-14,-0.3488
2016-09-15,0.3501
2016-09-16,0.6395
2016-09-19,-0.5777
2016-09-20,-2.0337
2016-09-21,0.7117
2016-09-22,1.1779
2016-09-23,0.2328
2016-09-26,-2.4971
2016-09-27,2.7397
2016-09-28,0.3478
2016-09-29,-1.8486
2016-09-30,-0.6474
2016-10-03,0.9479
2016-10-04,-0.1761
2016-10-05,-0.6467
2016-10-06,-0.5917
2016-10-07,-1.8452
2016-10-10,-0.7277
2016-10-11,-2.2602
2016-10-12,-1.3125
2016-10-13,-1.6465999999999998
2016-10-14,2.1249
2016-10-17,-0.0631
2016-10-18,0.0
2016-10-19,0.9464
2016-10-20,-0.625
2016-10-21,0.0
2016-10-24,-0.6289
2016-10-25,-1.8987
2016-10-26,-0.3226
2016-10-27,-0.6472
2016-10-28,-0.6515
2016-10-31,0.3279
2016-11-01,0.3268
2016-11-02,-1.9544000000000001
2016-11-03,1.3289
2016-11-04,-1.9672
2016-11-07,1.0033
2016-11-08,0.0
2016-11-09,0.6623
2016-11-10,0.0
2016-11-11,-1.6447
2016-11-14,0.0
2016-11-15,-0.3344
2016-11-16,1.0067
2016-11-17,-0.3322
2016-11-18,1.3333
2016-11-21,-0.6579
2016-11-22,1.3245
2016-11-23,-0.6536
2016-11-25,0.9868
2016-11-28,-1.6938
2016-11-29,0.3333
2016-11-30,-0.6645
2016-12-01,-0.6689
2016-12-02,-1.3468
2016-12-05,0.3413
2016-12-06,-0.6803
2016-12-07,0.8219
2016-12-08,2.5815
2016-12-09,0.3311
2016-12-12,0.33
2016-12-13,-3.9474
2016-12-14,0.6849
2016-12-15,-2.7211
2016-12-16,0.6993
2016-12-19,0.0
2016-12-20,0.0
2016-12-21,-0.3472
2016-12-22,-1.0453
2016-12-23,2.1127
2016-12-27,0.3448
2016-12-28,0.6873
2016-12-29,-2.0478
2016-12-30,-0.6969
2017-01-03,3.1579
2017-01-04,5.102
2017-01-05,2.2654
