ticker,HHC US Equity
2011-03-30,1.2484
2011-03-31,1.276
2011-04-01,1.8262
2011-04-04,2.1827
2011-04-05,-2.0
2011-04-06,-2.9988
2011-04-07,-2.3186
2011-04-08,-5.4945
2011-04-11,-6.062
2011-04-12,1.0893
2011-04-13,2.9224
2011-04-14,0.7138
2011-04-15,-1.1025
2011-04-18,0.1593
2011-04-19,0.0954
2011-04-20,2.367
2011-04-21,-0.0466
2011-04-25,-0.4813
2011-04-26,0.8424
2011-04-27,0.1702
2011-04-28,-0.278
2011-04-29,0.3097
2011-05-02,0.6793
2011-05-03,-1.0581
2011-05-04,0.9609
2011-05-05,0.1075
2011-05-06,0.4447
2011-05-09,3.5878
2011-05-10,1.4591
2011-05-11,-3.9076
2011-05-12,1.3303
2011-05-13,-1.5814
2011-05-16,0.4548
2011-05-17,0.7696
2011-05-18,0.569
2011-05-19,-0.0893
2011-05-20,-0.149
2011-05-23,0.9254
2011-05-24,2.2331
2011-05-25,2.6616999999999997
2011-05-26,2.7476000000000003
2011-05-27,2.1805
2011-05-31,2.6439
2011-06-01,-4.3541
2011-06-02,0.3144
2011-06-03,-0.1499
2011-06-06,-0.273
2011-06-07,0.6706
2011-06-08,-0.3399
2011-06-09,0.4911
2011-06-10,-2.2804
2011-06-13,-4.9312000000000005
2011-06-14,1.3442
2011-06-15,-3.9072
2011-06-16,-0.9452
2011-06-17,-1.4087
2011-06-20,0.1997
2011-06-21,0.9506
2011-06-22,-0.6987
2011-06-23,-1.3919000000000001
2011-06-24,-1.5046
2011-06-27,-1.9055
2011-06-28,1.5091
2011-06-29,0.7908
2011-06-30,2.0555
2011-07-01,-1.0763
2011-07-05,1.8185
2011-07-06,-2.4118
2011-07-07,1.6111
2011-07-08,-1.1853
2011-07-11,-2.5861
2011-07-12,0.032
2011-07-13,-1.0711
2011-07-14,-1.6806999999999999
2011-07-15,1.808
2011-07-18,-1.6468
2011-07-19,0.6238
2011-07-20,0.2447
2011-07-21,2.7664999999999997
2011-07-22,-0.285
2011-07-25,-0.8258
2011-07-26,0.2242
2011-07-27,-3.0836
2011-07-28,0.9397
2011-07-29,-1.2576
2011-08-01,-1.7863
2011-08-02,-5.8774
2011-08-03,-1.0556
2011-08-04,-5.0633
2011-08-05,-0.381
2011-08-08,-13.3078
2011-08-09,10.4764
2011-08-10,4.5318000000000005
2011-08-11,6.1306
2011-08-12,-6.0284
2011-08-15,6.8939
2011-08-16,-0.4479
2011-08-17,0.108
2011-08-18,-8.8621
2011-08-19,-1.0256
2011-08-22,-0.6776
2011-08-23,4.1132
2011-08-24,2.2355
2011-08-25,-5.2403
2011-08-26,-0.1194
2011-08-29,5.7558
2011-08-30,0.226
2011-08-31,1.6347
2011-09-01,-5.6018
2011-09-02,-2.7615
2011-09-06,-0.6445
2011-09-07,1.2568
2011-09-08,-0.4805
2011-09-09,-2.7962
2011-09-12,-3.7666
2011-09-13,2.3871
2011-09-14,-1.5333
2011-09-15,1.5572
2011-09-16,-1.0502
2011-09-19,0.3184
2011-09-20,-0.8887
2011-09-21,-2.8608000000000002
2011-09-22,-7.3626
2011-09-23,0.6168
2011-09-26,2.7588
2011-09-27,0.5278
2011-09-28,-2.6706
2011-09-29,4.0807
2011-09-30,-5.1374
2011-10-03,-9.6675
2011-10-04,-1.8932
2011-10-05,4.744
2011-10-06,5.8086
2011-10-07,-3.0955
2011-10-10,8.4352
2011-10-11,-2.9689
2011-10-12,1.5892
2011-10-13,-1.9379
2011-10-14,5.5952
2011-10-17,-0.4284
2011-10-18,2.808
2011-10-19,-2.7974
2011-10-20,1.9714
2011-10-21,3.3778
2011-10-24,2.859
2011-10-25,-3.1557
2011-10-26,0.1942
2011-10-27,5.5352
2011-10-28,0.5714
2011-10-31,-2.638
2011-11-01,-5.2939
2011-11-02,1.1444
2011-11-03,0.087
2011-11-04,1.9348
2011-11-07,-0.1066
2011-11-08,-0.0213
2011-11-09,-3.2885
2011-11-10,1.6560000000000001
2011-11-11,2.5195
2011-11-14,-0.6992
2011-11-15,-0.8108
2011-11-16,-1.8068
2011-11-17,-1.8839000000000001
2011-11-18,0.134
2011-11-21,0.1115
2011-11-22,0.1559
2011-11-23,-1.4899
2011-11-25,-0.0903
2011-11-28,2.9372
2011-11-29,-4.302
2011-11-30,5.9404
2011-12-01,-3.1825
2011-12-02,0.2907
2011-12-05,4.0134
2011-12-06,2.8939
2011-12-07,3.2083
2011-12-08,-4.5216
2011-12-09,1.8816000000000002
2011-12-12,0.498
2011-12-13,-1.7138
2011-12-14,-3.5924
2011-12-15,-1.7215
2011-12-16,-1.2639
2011-12-19,-1.9762
2011-12-20,1.4891
2011-12-21,-0.6772
2011-12-22,1.4318
2011-12-23,0.0224
2011-12-27,0.8513
2011-12-28,-1.2883
2011-12-29,-0.045
2011-12-30,-0.5628
2012-01-03,0.2264
2012-01-04,1.0391
2012-01-05,2.0568
2012-01-06,1.2267000000000001
2012-01-09,0.238
2012-01-10,2.2021
2012-01-11,1.6477
2012-01-12,0.5611
2012-01-13,-1.1159
2012-01-17,-1.7346
2012-01-18,0.4892
2012-01-19,0.2116
2012-01-20,-0.2534
2012-01-23,-0.5293
2012-01-24,-0.0639
2012-01-25,4.8988
2012-01-26,2.7005
2012-01-27,3.3017
2012-01-30,-0.1722
2012-01-31,-0.6518
2012-02-01,-0.3088
2012-02-02,-1.8582999999999998
2012-02-03,1.6963
2012-02-06,-0.7564
2012-02-07,-0.1563
2012-02-08,1.5659
2012-02-09,-0.424
2012-02-10,-1.0064
2012-02-13,2.4242
2012-02-14,-0.7253
2012-02-15,2.3457
2012-02-16,3.9076
2012-02-17,-0.7232
2012-02-21,-0.2003
2012-02-22,-1.3686
2012-02-23,1.5726
2012-02-24,1.02
2012-02-27,0.2524
2012-02-28,-0.3058
2012-02-29,0.2165
2012-03-01,4.8065
2012-03-02,0.687
2012-03-05,0.1024
2012-03-06,-0.5112
2012-03-07,0.668
2012-03-08,3.7094
2012-03-09,3.1993
2012-03-12,1.5897999999999999
2012-03-13,2.6291
2012-03-14,-2.2873
2012-03-15,1.2797
2012-03-16,-0.3698
2012-03-19,-0.8042
2012-03-20,-0.9978
2012-03-21,-0.3937
2012-03-22,-1.2016
2012-03-23,0.5921
2012-03-26,1.0181
2012-03-27,0.8189
2012-03-28,0.6092
2012-03-29,-0.6365
2012-03-30,-0.2031
2012-04-02,1.9727999999999999
2012-04-03,-0.0154
2012-04-04,-0.5682
2012-04-05,0.3861
2012-04-09,-0.3692
2012-04-10,-3.0111
2012-04-11,0.6209
2012-04-12,2.5316
2012-04-13,-1.2346
2012-04-16,-1.4062999999999999
2012-04-17,4.1204
2012-04-18,-1.3242
2012-04-19,0.2468
2012-04-20,1.3233
2012-04-23,-2.8246
2012-04-24,2.1253
2012-04-25,1.0559
2012-04-26,0.9691
2012-04-27,2.1296
2012-04-30,-1.4537
2012-05-01,0.6556
2012-05-02,1.3027
2012-05-03,-2.4989
2012-05-04,-1.9634
2012-05-07,1.0243
2012-05-08,-1.135
2012-05-09,-0.6429
2012-05-10,-3.8361
2012-05-11,-0.1442
2012-05-14,-1.7167
2012-05-15,-1.5181
2012-05-16,2.0719
2012-05-17,-5.5375
2012-05-18,-1.1518
2012-05-21,2.6087
2012-05-22,0.1017
2012-05-23,-1.7948
2012-05-24,1.8793
2012-05-25,1.8616000000000001
2012-05-29,2.6416
2012-05-30,-2.7679
2012-05-31,-0.3329
2012-06-01,-3.2904999999999998
2012-06-04,-1.9689
2012-06-05,2.8541
2012-06-06,3.6999
2012-06-07,-1.7179
2012-06-08,0.0
2012-06-11,-0.8908
2012-06-12,0.0848
2012-06-13,-0.7455
2012-06-14,1.5705
2012-06-15,-0.3361
2012-06-18,1.231
2012-06-19,2.1656
2012-06-20,0.6522
2012-06-21,-3.9365
2012-06-22,1.1298
2012-06-25,-0.0167
2012-06-26,0.3169
2012-06-27,0.5819
2012-06-28,-0.7769
2012-06-29,2.682
2012-07-02,0.8598
2012-07-03,0.6273
2012-07-05,0.9111
2012-07-06,-0.1584
2012-07-09,-1.4596
2012-07-10,-0.0483
2012-07-11,0.1128
2012-07-12,-0.8689
2012-07-13,0.7142
2012-07-16,-0.9186
2012-07-17,1.9031
2012-07-18,-0.2075
2012-07-19,1.7274
2012-07-20,-0.2516
2012-07-23,-2.1595
2012-07-24,-0.7572
2012-07-25,-0.9253
2012-07-26,2.212
2012-07-27,1.3466
2012-07-30,-1.218
2012-07-31,-1.3131
2012-08-01,-0.4706
2012-08-02,1.3694
2012-08-03,1.9138
2012-08-06,2.446
2012-08-07,0.2002
2012-08-08,0.1537
2012-08-09,-0.1381
2012-08-10,-0.9376
2012-08-13,0.931
2012-08-14,0.7071
2012-08-15,-1.9386
2012-08-16,3.6737
2012-08-17,-2.1171
2012-08-20,1.2425
2012-08-21,-1.6061
2012-08-22,-0.2002
2012-08-23,0.9566
2012-08-24,1.5589
2012-08-27,-1.5952
2012-08-28,0.1682
2012-08-29,1.4351
2012-08-30,-1.4148
2012-08-31,0.4427
2012-09-04,0.3192
2012-09-05,-0.2879
2012-09-06,-0.2279
2012-09-07,0.8986
2012-09-10,0.8302
2012-09-11,0.4641
2012-09-12,2.0712
2012-09-13,3.1532999999999998
2012-09-14,4.0476
2012-09-17,-1.673
2012-09-18,0.7885
2012-09-19,0.4392
2012-09-20,-1.1342
2012-09-21,0.6358
2012-09-24,-1.7717
2012-09-25,-1.5659999999999998
2012-09-26,-1.4631
2012-09-27,2.8543
2012-09-28,-0.4205
2012-10-01,2.3505
2012-10-02,-1.8702
2012-10-03,2.5224
2012-10-04,-0.6151
2012-10-05,1.6091
2012-10-08,-0.4467
2012-10-09,-1.346
2012-10-10,-2.9217
2012-10-11,-1.008
2012-10-12,0.9895
2012-10-15,0.3266
2012-10-16,1.3163
2012-10-17,0.1676
2012-10-18,-1.7015
2012-10-19,0.3121
2012-10-22,0.9901
2012-10-23,-1.1764999999999999
2012-10-24,0.326
2012-10-25,-1.1865999999999999
2012-10-26,-0.5718
2012-10-31,0.647
2012-11-01,3.8571
2012-11-02,-1.9945
2012-11-05,0.0702
2012-11-06,-0.1122
2012-11-07,-0.0281
2012-11-08,0.4073
2012-11-09,0.9232
2012-11-12,-3.0215
2012-11-13,-1.4292
2012-11-14,-1.8124
2012-11-15,0.4135
2012-11-16,1.8382
2012-11-19,2.9025
2012-11-20,1.3612
2012-11-21,0.2492
2012-11-23,0.3176
2012-11-26,1.1839
2012-11-27,-0.0952
2012-11-28,0.6264
2012-11-29,-0.8391
2012-11-30,0.5596
2012-12-03,-1.4794
2012-12-04,0.2893
2012-12-05,-0.6456
2012-12-06,0.235
2012-12-07,-0.4276
2012-12-10,1.0528
2012-12-11,0.0822
2012-12-12,0.5068
2012-12-13,-0.8585
2012-12-14,0.3436
2012-12-17,0.726
2012-12-18,1.4008
2012-12-19,0.7511
2012-12-20,-0.2263
2012-12-21,-2.7485
2012-12-24,-1.0838
2012-12-26,0.2497
2012-12-27,-0.7748
2012-12-28,-0.1673
2012-12-31,1.9832
2013-01-02,2.1638
2013-01-03,-0.6702
2013-01-04,1.4845
2013-01-07,-1.0904
2013-01-08,-0.8201
2013-01-09,-0.0271
2013-01-10,-0.0136
2013-01-11,-2.0477
2013-01-14,-1.3568
2013-01-15,0.0
2013-01-16,0.6316
2013-01-17,0.4184
2013-01-18,0.5417
2013-01-22,0.3039
2013-01-23,1.7766
2013-01-24,-1.5291000000000001
2013-01-25,0.0137
2013-01-28,-0.4809
2013-01-29,0.3728
2013-01-30,-0.2476
2013-01-31,-0.717
2013-02-01,0.5139
2013-02-04,-0.5113
2013-02-05,0.625
2013-02-06,0.2208
2013-02-07,-0.5096
2013-02-08,0.6229
2013-02-11,-0.3852
2013-02-12,0.4143
2013-02-13,7.5918
2013-02-14,0.294
2013-02-15,0.548
2013-02-19,0.1394
2013-02-20,-1.8734
2013-02-21,-1.6254
2013-02-22,0.9048
2013-02-25,-0.2469
2013-02-26,-0.0391
2013-02-27,0.3128
2013-02-28,-0.2339
2013-03-01,0.4688
2013-03-04,-0.1815
2013-03-05,0.3766
2013-03-06,-0.3881
2013-03-07,3.3377
2013-03-08,1.018
2013-03-11,1.9407999999999999
2013-03-12,-0.1587
2013-03-13,-0.9045
2013-03-14,0.9745
2013-03-15,-0.0733
2013-03-18,0.2445
2013-03-19,0.5366
2013-03-20,1.0432
2013-03-21,0.8043
2013-03-22,-0.6669
2013-03-25,-1.127
2013-03-26,1.5157
2013-03-27,-0.1553
2013-03-28,0.2632
2013-04-01,0.525
2013-04-02,-0.3205
2013-04-03,-0.4287
2013-04-04,3.3246
2013-04-05,-0.4282
2013-04-08,2.4991
2013-04-09,-0.8505
2013-04-10,1.5327
2013-04-11,0.6308
2013-04-12,0.5373
2013-04-15,-2.8727
2013-04-16,3.0036
2013-04-17,-1.0462
2013-04-18,0.1125
2013-04-19,-0.2921
2013-04-22,0.1915
2013-04-23,1.4845
2013-04-24,3.0585
2013-04-25,0.5914
2013-04-26,0.8552
2013-04-29,-0.9221
2013-04-30,0.9628
2013-05-01,0.498
2013-05-02,0.622
2013-05-03,1.5402
2013-05-06,2.5384
2013-05-07,1.3384
2013-05-08,1.569
2013-05-09,-0.5573
2013-05-10,0.1475
2013-05-13,-0.2454
2013-05-14,1.0924
2013-05-15,1.285
2013-05-16,2.3837
2013-05-17,3.8866
2013-05-20,-2.0242
2013-05-21,-0.3874
2013-05-22,-5.5556
2013-05-23,-1.7647
2013-05-24,1.8263
2013-05-28,3.401
2013-05-29,-3.1754
2013-05-30,-1.2726
2013-05-31,-1.2395
2013-06-03,0.5522
2013-06-04,0.0699
2013-06-05,-2.4945
2013-06-06,4.1445
2013-06-07,3.9403
2013-06-10,0.7279
2013-06-11,-2.2337
2013-06-12,-3.7055
2013-06-13,3.1403
2013-06-14,2.7064
2013-06-17,3.2279
2013-06-18,-0.5652
2013-06-19,-0.8435
2013-06-20,-5.1965
2013-06-21,2.5066
2013-06-24,-1.1608
2013-06-25,2.7339
2013-06-26,3.5045
2013-06-27,2.6616
2013-06-28,-1.1552
2013-07-01,0.3033
2013-07-02,-1.3519999999999999
2013-07-03,1.2533
2013-07-05,-1.2378
2013-07-08,1.7311
2013-07-09,2.2955
2013-07-10,-0.7018
2013-07-11,2.0679
2013-07-12,0.0256
2013-07-15,-2.1024
2013-07-16,-0.8381
2013-07-17,1.2325
2013-07-18,0.2435
2013-07-19,-0.7634
2013-07-22,-0.9791
2013-07-23,-1.9687000000000001
2013-07-24,-0.4593
2013-07-25,-0.8052
2013-07-26,-0.5837
2013-07-29,-0.6055
2013-07-30,0.7938
2013-07-31,0.0092
2013-08-01,1.4925
2013-08-02,0.7759
2013-08-05,1.2713
2013-08-06,-2.5194
2013-08-07,-1.2243
2013-08-08,2.8737
2013-08-09,-0.2945
2013-08-12,-1.5754000000000001
2013-08-13,-2.8283
2013-08-14,-0.1404
2013-08-15,-3.9925
2013-08-16,1.8938000000000001
2013-08-19,-2.74
2013-08-20,3.5559
2013-08-21,0.2949
2013-08-22,1.6787
2013-08-23,0.4944
2013-08-26,-1.188
2013-08-27,-1.099
2013-08-28,-1.9945
2013-08-29,0.9982
2013-08-30,-1.9382000000000001
2013-09-03,2.1330999999999998
2013-09-04,1.0443
2013-09-05,-1.6118000000000001
2013-09-06,0.3951
2013-09-09,3.7531
2013-09-10,1.508
2013-09-11,0.6836
2013-09-12,-1.7833
2013-09-13,-0.977
2013-09-16,0.3909
2013-09-17,0.1391
2013-09-18,2.9997
2013-09-19,-1.3483
2013-09-20,-1.0478
2013-09-23,-0.175
2013-09-24,1.3283
2013-09-25,3.8325
2013-09-26,-0.0438
2013-09-27,0.0789
2013-09-30,-1.5162
2013-10-01,3.7020999999999997
2013-10-02,-0.7208
2013-10-03,0.5705
2013-10-04,0.5243
2013-10-07,-0.8977
2013-10-08,-3.0972
2013-10-09,-3.5968999999999998
2013-10-10,3.6018
2013-10-11,0.4992
2013-10-14,0.8604
2013-10-15,-2.2777
2013-10-16,1.4129
2013-10-17,2.5202
2013-10-18,-0.6925
2013-10-21,-0.645
2013-10-22,2.4388
2013-10-23,0.942
2013-10-24,2.7658
2013-10-25,-0.9329
2013-10-28,-0.6417
2013-10-29,-0.4277
2013-10-30,-1.2551
2013-10-31,-0.1535
2013-11-01,-0.2307
2013-11-04,0.1798
2013-11-05,0.3505
2013-11-06,-0.971
2013-11-07,-2.2708
2013-11-08,-0.2992
2013-11-11,0.9975
2013-11-12,-2.3949
2013-11-13,-0.8239
2013-11-14,0.4876
2013-11-15,-0.7099
2013-11-18,-0.4525
2013-11-19,-2.2727
2013-11-20,-1.4233
2013-11-21,4.171
2013-11-22,3.0438
2013-11-25,-2.2681
2013-11-26,-0.3238
2013-11-27,2.0486
2013-11-29,0.9197
2013-12-02,0.8062
2013-12-03,-0.791
2013-12-04,-2.1554
2013-12-05,-0.7701
2013-12-06,0.7039
2013-12-09,-0.2599
2013-12-10,-0.6918
2013-12-11,-0.8685
2013-12-12,-0.7119
2013-12-13,1.0479
2013-12-16,1.4191
2013-12-17,-0.8162
2013-12-18,1.682
2013-12-19,-0.5336
2013-12-20,1.2786
2013-12-23,2.6044
2013-12-24,1.2648
2013-12-26,-0.2209
2013-12-27,-0.7834
2013-12-30,1.7423
2013-12-31,1.316
2014-01-02,-1.7151999999999998
2014-01-03,1.059
2014-01-06,-0.0671
2014-01-07,0.4362
2014-01-08,1.0858
2014-01-09,0.8428
2014-01-10,0.2704
2014-01-13,-1.6505999999999998
2014-01-14,1.7863
2014-01-15,-0.4163
2014-01-16,0.541
2014-01-17,0.3343
2014-01-21,0.4794
2014-01-22,1.5931
2014-01-23,0.8517
2014-01-24,-2.423
2014-01-27,-1.3104
2014-01-28,2.4506
2014-01-29,-0.144
2014-01-30,-0.5448
2014-01-31,0.5075
2014-02-03,-3.4063
2014-02-04,1.6678
2014-02-05,-0.3428
2014-02-06,3.4068
2014-02-07,-0.1267
2014-02-10,0.5868
2014-02-11,1.3007
2014-02-12,1.8677000000000001
2014-02-13,-1.7723
2014-02-14,0.3344
2014-02-18,2.8447
2014-02-19,-0.5125
2014-02-20,0.4545
2014-02-21,1.7647
2014-02-24,0.9189
2014-02-25,-0.4333
2014-02-26,-0.2139
2014-02-27,-0.0591
2014-02-28,2.0781
2014-03-03,1.2099
2014-03-04,1.3243
2014-03-05,0.7065
2014-03-06,2.8201
2014-03-07,-1.4396
2014-03-10,-1.0868
2014-03-11,1.2177
2014-03-12,0.5946
2014-03-13,-0.0687
2014-03-14,-0.1032
2014-03-17,-0.4682
2014-03-18,-0.6295
2014-03-19,-1.2182
2014-03-20,-0.1973
2014-03-21,1.6594
2014-03-24,-1.7643
2014-03-25,-0.5303
2014-03-26,-1.2582
2014-03-27,0.1728
2014-03-28,0.8768
2014-03-31,1.667
2014-04-01,0.4344
2014-04-02,1.2628
2014-04-03,-0.3721
2014-04-04,-0.1798
2014-04-07,-2.7366
2014-04-08,2.1796
2014-04-09,-0.4252
2014-04-10,-1.5122
2014-04-11,0.3128
2014-04-14,-1.3039
2014-04-15,-1.0339
2014-04-16,1.9443000000000001
2014-04-17,-0.2633
2014-04-21,0.6778
2014-04-22,1.9702
2014-04-23,-1.5569
2014-04-24,0.2047
2014-04-25,-1.9376
2014-04-28,0.3018
2014-04-29,0.788
2014-04-30,1.4641
2014-05-01,0.9176
2014-05-02,1.5756000000000001
2014-05-05,0.7927
2014-05-06,0.2508
2014-05-07,0.4734
2014-05-08,0.3635
2014-05-09,-1.9784000000000002
2014-05-12,1.8404
2014-05-13,-1.001
2014-05-14,-0.414
2014-05-15,-0.3339
2014-05-16,-0.2461
2014-05-19,3.6806
2014-05-20,-1.7518
2014-05-21,-0.6594
2014-05-22,0.7044
2014-05-23,0.2623
2014-05-27,0.1744
2014-05-28,-1.4599
2014-05-29,0.2922
2014-05-30,0.3388
2014-06-02,-0.7563
2014-06-03,1.1432
2014-06-04,-1.2581
2014-06-05,1.2945
2014-06-06,0.3632
2014-06-09,-1.1058
2014-06-10,0.2982
2014-06-11,-0.1486
2014-06-12,-0.7376
2014-06-13,0.1841
2014-06-16,0.0068
2014-06-17,-0.0272
2014-06-18,0.2586
2014-06-19,1.5138
2014-06-20,-0.642
2014-06-23,0.6327
2014-06-24,0.8694
2014-06-25,0.5901
2014-06-26,0.5603
2014-06-27,3.6379
2014-06-30,-0.1771
2014-07-01,-0.114
2014-07-02,-0.0951
2014-07-03,-1.7524
2014-07-07,0.1034
2014-07-08,-0.7037
2014-07-09,1.3523
2014-07-10,-1.8346
2014-07-11,0.2222
2014-07-14,1.617
2014-07-15,-0.8149
2014-07-16,-0.5822
2014-07-17,-1.7439
2014-07-18,0.5099
2014-07-21,-0.0988
2014-07-22,-0.62
2014-07-23,0.0066
2014-07-24,1.2873999999999999
2014-07-25,-0.5372
2014-07-28,-0.4743
2014-07-29,-1.3436
2014-07-30,-0.6642
2014-07-31,-1.7896999999999998
2014-08-01,0.4814
2014-08-04,0.6981
2014-08-05,-0.9039
2014-08-06,2.6061
2014-08-07,0.254
2014-08-08,3.4402
2014-08-11,0.0322
2014-08-12,0.2899
2014-08-13,2.2743
2014-08-14,-0.4711
2014-08-15,0.4229
2014-08-18,0.5342
2014-08-19,0.025
2014-08-20,-0.5625
2014-08-21,-0.5531
2014-08-22,-0.8848
2014-08-25,0.8417
2014-08-26,0.841
2014-08-27,-0.9218
2014-08-28,-0.8228
2014-08-29,1.0657
2014-09-02,-0.0442
2014-09-03,-0.6128
2014-09-04,-1.2077
2014-09-05,-0.1158
2014-09-08,-0.1031
2014-09-09,-0.5997
2014-09-10,-0.6552
2014-09-11,0.5354
2014-09-12,-1.9679
2014-09-15,0.5168
2014-09-16,-0.1846
2014-09-17,-0.2311
2014-09-18,0.7744
2014-09-19,0.729
2014-09-22,-1.4736
2014-09-23,-1.5684
2014-09-24,0.511
2014-09-25,-0.388
2014-09-26,0.8864
2014-09-29,0.6523
2014-09-30,-0.8068
2014-10-01,-3.6
2014-10-02,0.325
2014-10-03,1.3718
2014-10-06,-1.2784
2014-10-07,-1.4396
2014-10-08,1.6773
2014-10-09,-2.1514
2014-10-10,-3.2945
2014-10-13,-6.9369
2014-10-14,1.9981
2014-10-15,-0.4132
2014-10-16,5.0254
2014-10-17,0.6438
2014-10-20,-0.5525
2014-10-21,2.8728
2014-10-22,-1.3998
2014-10-23,1.2612
2014-10-24,3.167
2014-10-27,-0.1104
2014-10-28,0.9116
2014-10-29,-1.5056
2014-10-30,0.1598
2014-10-31,2.2407
2014-11-03,0.8007
2014-11-04,-1.8242
2014-11-05,1.6867
2014-11-06,1.3553
2014-11-07,-0.5655
2014-11-10,-2.7296
2014-11-11,1.1280000000000001
2014-11-12,-0.9658
2014-11-13,-1.8268
2014-11-14,0.5107
2014-11-17,-0.2645
2014-11-18,1.3189
2014-11-19,0.5028
2014-11-20,1.6036000000000001
2014-11-21,1.0859
2014-11-24,-1.0276
2014-11-25,0.2832
2014-11-26,0.2353
2014-11-28,-2.0523
2014-12-01,-2.3487
2014-12-02,0.4558
2014-12-03,-1.8847
2014-12-04,-0.1138
2014-12-05,0.7479
2014-12-08,-2.6794000000000002
2014-12-09,-2.0631
2014-12-10,-1.8692
2014-12-11,-1.4285999999999999
2014-12-12,-2.3848
2014-12-15,-1.7361
2014-12-16,-3.2137000000000002
2014-12-17,6.7647
2014-12-18,2.1198
2014-12-19,0.0909
2014-12-22,0.4844
2014-12-23,-0.0301
2014-12-24,0.3692
2014-12-26,0.518
2014-12-29,-0.9485
2014-12-30,-0.573
2014-12-31,-1.0996
2015-01-02,0.0997
2015-01-05,-4.0521
2015-01-06,-3.8959
2015-01-07,1.0135
2015-01-08,3.0181
2015-01-09,0.5029
2015-01-12,-2.3352
2015-01-13,-4.2453
2015-01-14,1.1806
2015-01-15,-3.3745
2015-01-16,3.2925
2015-01-20,-2.3297
2015-01-21,1.0075
2015-01-22,2.4893
2015-01-23,0.8152
2015-01-26,4.3564
2015-01-27,1.2097
2015-01-28,0.3672
2015-01-29,1.58
2015-01-30,0.0919
2015-02-02,1.1024
2015-02-03,2.6879999999999997
2015-02-04,-3.414
2015-02-05,1.6795
2015-02-06,-0.2703
2015-02-09,1.0766
2015-02-10,-0.3799
2015-02-11,-0.172
2015-02-12,3.3553
2015-02-13,4.6449
2015-02-17,0.7894
2015-02-18,-1.381
2015-02-19,0.3135
2015-02-20,0.2639
2015-02-23,-0.1108
2015-02-24,1.9485000000000001
2015-02-25,1.6052
2015-02-26,-0.7899
2015-02-27,1.0729
2015-03-02,0.2337
2015-03-03,-1.2255
2015-03-04,0.0067
2015-03-05,0.1416
2015-03-06,-2.296
2015-03-09,-0.5582
2015-03-10,-0.4505
2015-03-11,0.7101
2015-03-12,1.0092
2015-03-13,0.5132
2015-03-16,0.5106
2015-03-17,-0.0271
2015-03-18,2.9135
2015-03-19,0.8954
2015-03-20,0.3002
2015-03-23,-0.7026
2015-03-24,-0.6028
2015-03-25,-1.1272
2015-03-26,0.6467
2015-03-27,1.8944
2015-03-30,0.9296
2015-03-31,-0.1546
2015-04-01,-0.8451
2015-04-02,1.6134
2015-04-06,1.8759000000000001
2015-04-07,-2.4761
