ticker,RC US Equity
2013-06-28,1.3385
2013-07-01,1.486
2013-07-02,0.1085
2013-07-03,-0.6501
2013-07-05,-2.9989
2013-07-08,-1.7301
2013-07-09,0.2934
2013-07-10,-0.1755
2013-07-11,0.8206
2013-07-12,0.0581
2013-07-15,0.5811
2013-07-16,0.8666
2013-07-17,-0.6873
2013-07-18,1.3264
2013-07-19,-0.1707
2013-07-22,0.0
2013-07-23,-0.114
2013-07-24,-0.6849
2013-07-25,1.2644
2013-07-26,-0.5675
2013-07-29,-0.1712
2013-07-30,-0.2859
2013-07-31,-1.6055000000000001
2013-08-01,-1.7483
2013-08-02,0.1779
2013-08-05,-0.9473
2013-08-06,0.4782
2013-08-07,-1.1303
2013-08-08,-0.4813
2013-08-09,-0.9069
2013-08-12,0.4881
2013-08-13,1.0929
2013-08-14,-1.9219
2013-08-15,-0.9798
2013-08-16,0.1237
2013-08-19,-1.7912
2013-08-20,2.2013
2013-08-21,-1.5385
2013-08-22,-0.75
2013-08-23,0.3149
2013-08-26,-0.4394
2013-08-27,-1.2610000000000001
2013-08-28,0.1916
2013-08-29,0.0637
2013-08-30,0.1911
2013-09-03,-0.1907
2013-09-04,0.2548
2013-09-05,-0.1271
2013-09-06,-0.3181
2013-09-09,5.1691
2013-09-10,1.5777
2013-09-11,-0.3584
2013-09-12,2.7578
2013-09-13,2.8588
2013-09-16,0.8508
2013-09-17,-0.225
2013-09-18,3.044
2013-09-19,-1.5864
2013-09-20,0.5559
2013-09-23,-0.9397
2013-09-24,-0.1674
2013-09-25,0.3913
2013-09-26,-0.5011
2013-09-27,-0.5757
2013-09-30,0.4632
2013-10-01,0.8646
2013-10-02,0.9714
2013-10-03,-0.7923
2013-10-04,-0.5134
2013-10-07,0.0573
2013-10-08,-0.6877
2013-10-09,0.2885
2013-10-10,0.4603
2013-10-11,0.1718
2013-10-14,0.5146
2013-10-15,-0.7395
2013-10-16,0.2865
2013-10-17,1.2
2013-10-18,1.3552
2013-10-21,1.4485000000000001
2013-10-22,-0.3295
2013-10-23,-0.551
2013-10-24,0.277
2013-10-25,-0.1657
2013-10-28,-0.8854
2013-10-29,-2.5684
2013-10-30,-0.2292
2013-10-31,-0.0574
2013-11-01,2.1839
2013-11-04,-0.225
2013-11-05,-1.1274
2013-11-06,0.0
2013-11-07,0.171
2013-11-08,-0.683
2013-11-11,-0.6304
2013-11-12,-0.9804
2013-11-13,-2.1549
2013-11-14,2.0238
2013-11-15,0.0583
2013-11-18,0.0583
2013-11-19,-3.5548
2013-11-20,0.0
2013-11-21,0.0604
2013-11-22,-0.9662
2013-11-25,1.2195
2013-11-26,0.3614
2013-11-27,1.2605
2013-11-29,1.3041
2013-12-02,0.0
2013-12-03,-0.9362
2013-12-04,-0.5907
2013-12-05,-0.2971
2013-12-06,1.4899
2013-12-09,0.2936
2013-12-10,0.1171
2013-12-11,-1.7544
2013-12-12,-0.119
2013-12-13,-1.8474
2013-12-16,-1.2143
2013-12-17,0.0
2013-12-18,1.1678
2013-12-19,-0.4253
2013-12-20,-0.2441
2013-12-23,1.5291000000000001
2013-12-24,1.6867
2013-12-26,-0.0592
2013-12-27,1.3634
2013-12-30,-1.1764999999999999
2013-12-31,0.4386
2014-01-02,-0.1871
2014-01-03,0.875
2014-01-06,0.5576
2014-01-07,-0.3697
2014-01-08,-0.2474
2014-01-09,0.124
2014-01-10,0.5573
2014-01-13,3.0172
2014-01-14,-0.538
2014-01-15,0.1202
2014-01-16,0.1801
2014-01-17,0.3595
2014-01-21,0.7761
2014-01-22,0.4147
2014-01-23,0.413
2014-01-24,-0.8813
2014-01-27,-0.8892
2014-01-28,1.3158
2014-01-29,-0.4132
2014-01-30,0.4742
2014-01-31,0.295
2014-02-03,-0.5294
2014-02-04,-0.1183
2014-02-05,0.3552
2014-02-06,0.118
2014-02-07,0.7661
2014-02-10,-0.117
2014-02-11,0.1171
2014-02-12,0.117
2014-02-13,0.2336
2014-02-14,-0.1166
2014-02-18,0.8751
2014-02-19,-0.8676
2014-02-20,-0.7001
2014-02-21,0.5288
2014-02-24,0.3507
2014-02-25,-0.4077
2014-02-26,0.4094
2014-02-27,0.4659
2014-02-28,0.9275
2014-03-03,0.0
2014-03-04,1.2636
2014-03-05,1.418
2014-03-06,-0.3356
2014-03-07,-1.6274
2014-03-10,-0.3993
2014-03-11,-0.5155
2014-03-12,-0.403
2014-03-13,0.0578
2014-03-14,0.751
2014-03-17,-0.2867
2014-03-18,-0.0575
2014-03-19,-0.8055
2014-03-20,-0.232
2014-03-21,0.9302
2014-03-24,-0.5184
2014-03-25,-1.6213
2014-03-26,-1.1772
2014-03-27,1.3103
2014-03-28,0.2408
2014-03-31,0.0601
2014-04-01,-0.3601
2014-04-02,0.1807
2014-04-03,-0.8419
2014-04-04,-0.5458
2014-04-07,-0.2439
2014-04-08,0.7335
2014-04-09,0.6068
2014-04-10,-1.146
2014-04-11,-0.061
2014-04-14,0.4884
2014-04-15,0.0608
2014-04-16,-0.6679
2014-04-17,0.0
2014-04-21,0.5501
2014-04-22,0.0608
2014-04-23,0.0
2014-04-24,-0.486
2014-04-25,0.2442
2014-04-28,-0.3045
2014-04-29,-0.3054
2014-04-30,1.0417
2014-05-01,0.4851
2014-05-02,0.0
2014-05-05,-0.3018
2014-05-06,-0.3632
2014-05-07,0.7898
2014-05-08,-0.9042
2014-05-09,0.9124
2014-05-12,0.9644
2014-05-13,-2.7462999999999997
2014-05-14,-0.4297
2014-05-15,-0.6165
2014-05-16,-0.1241
2014-05-19,0.3727
2014-05-20,-0.3713
2014-05-21,0.559
2014-05-22,-0.3088
2014-05-23,2.1685
2014-05-27,-0.3639
2014-05-28,-0.4869
2014-05-29,0.0
2014-05-30,0.367
2014-06-02,0.1219
2014-06-03,-0.1217
2014-06-04,-0.3047
2014-06-05,0.7946
2014-06-06,1.2735
2014-06-09,0.0
2014-06-10,0.0
2014-06-11,-0.7186
2014-06-12,-0.1809
2014-06-13,0.1813
2014-06-16,0.0603
2014-06-17,-0.9042
2014-06-18,0.9732
2014-06-19,0.4819
2014-06-20,-0.4197
2014-06-23,0.1806
2014-06-24,-0.9014
2014-06-25,0.4245
2014-06-26,0.4831
2014-06-27,2.0936
2014-06-30,0.2413
2014-07-01,-1.2034
2014-07-02,-0.4872
2014-07-03,-0.4284
2014-07-07,-0.1844
2014-07-08,0.431
2014-07-09,0.4905
2014-07-10,0.061
2014-07-11,-0.3049
2014-07-14,0.367
2014-07-15,0.4266
2014-07-16,-0.3034
2014-07-17,-0.2435
2014-07-18,0.122
2014-07-21,-0.2438
2014-07-22,-0.0611
2014-07-23,-0.0611
2014-07-24,-0.1223
2014-07-25,-0.7961
2014-07-28,0.0617
2014-07-29,0.0617
2014-07-30,-0.9248
2014-07-31,0.7467
2014-08-01,-0.8647
2014-08-04,-0.1869
2014-08-05,0.4994
2014-08-06,0.6211
2014-08-07,-0.1852
2014-08-08,0.4947
2014-08-11,0.0615
2014-08-12,5.6581
2014-08-13,1.4552
2014-08-14,2.6391
2014-08-15,4.8631
2014-08-18,-0.4264
2014-08-19,-0.4283
2014-08-20,0.4301
2014-08-21,0.803
2014-08-22,-0.1593
2014-08-25,0.4255
2014-08-26,1.0593
2014-08-27,0.5241
2014-08-28,0.2086
2014-08-29,0.8325
2014-09-02,-1.3932
2014-09-03,-0.2093
2014-09-04,-0.7341
2014-09-05,0.5811
2014-09-08,-0.3151
2014-09-09,-0.4215
2014-09-10,-0.3704
2014-09-11,-0.478
2014-09-12,-2.1878
2014-09-15,-0.9274
2014-09-16,0.7159
2014-09-17,-0.3827
2014-09-18,-0.7684
2014-09-19,1.3274
2014-09-22,-1.6376
2014-09-23,0.1665
2014-09-24,-1.7175
2014-09-25,0.3946
2014-09-26,-0.2246
2014-09-29,0.3454
2014-09-30,-0.9753
2014-10-01,1.3326
2014-10-02,-1.0292
2014-10-03,1.1554
2014-10-06,0.3427
2014-10-07,-0.1138
2014-10-08,1.7664
2014-10-09,0.056
2014-10-10,0.0
2014-10-13,-0.1119
2014-10-14,0.2241
2014-10-15,0.3354
2014-10-16,0.0
2014-10-17,0.2786
2014-10-20,0.5
2014-10-21,0.9397
2014-10-22,0.3834
2014-10-23,-0.2728
2014-10-24,0.0
2014-10-27,0.0
2014-10-28,0.0547
2014-10-29,-0.6561
2014-10-30,0.3302
2014-10-31,-0.4937
2014-11-03,-0.3859
2014-11-04,-0.0553
2014-11-05,-0.2769
2014-11-06,0.0555
2014-11-07,0.3885
2014-11-10,-0.3317
2014-11-11,-0.6101
2014-11-12,0.6696
2014-11-13,-4.6009
2014-11-14,2.3242
2014-11-17,0.2271
2014-11-18,0.0567
2014-11-19,0.1699
2014-11-20,0.5653
2014-11-21,0.0
2014-11-24,0.6745
2014-11-25,-0.0558
2014-11-26,0.7821
2014-11-28,-0.1663
2014-12-01,-0.9994
2014-12-02,-0.4487
2014-12-03,0.0563
2014-12-04,-0.3941
2014-12-05,-0.2826
2014-12-08,-2.0408
2014-12-09,1.0995
2014-12-10,-0.5152
2014-12-11,1.2083
2014-12-12,-0.5117
2014-12-15,-1.1429
2014-12-16,0.578
2014-12-17,0.6322
2014-12-18,0.3998
2014-12-19,0.6257
2014-12-22,0.7914
2014-12-23,-0.5048
2014-12-24,-1.2965
2014-12-26,1.1421999999999999
2014-12-29,1.581
2014-12-30,-0.9665
2014-12-31,-0.9759
2015-01-02,1.5072
2015-01-05,-0.0571
2015-01-06,-0.9714
2015-01-07,1.0387
2015-01-08,0.2856
2015-01-09,-1.1959
2015-01-12,-0.0576
2015-01-13,0.2884
2015-01-14,-1.0926
2015-01-15,-0.5233
2015-01-16,0.0
2015-01-20,-0.2922
2015-01-21,0.4103
2015-01-22,1.2259
2015-01-23,-0.8651
2015-01-26,1.2798
2015-01-27,0.4595
2015-01-28,-0.4002
2015-01-29,-0.6315
2015-01-30,0.2311
2015-02-02,-0.9798
2015-02-03,0.7567
2015-02-04,0.5199
2015-02-05,0.1149
2015-02-06,-0.4592
2015-02-09,0.8651
2015-02-10,-0.972
2015-02-11,-0.1155
2015-02-12,0.578
2015-02-13,0.0
2015-02-17,-0.3448
2015-02-18,-0.173
2015-02-19,1.0976
2015-02-20,-0.1714
2015-02-23,1.3165
2015-02-24,-0.5085
2015-02-25,0.0568
2015-02-26,1.0216
2015-02-27,0.1124
2015-03-02,0.7295
2015-03-03,-0.7799
2015-03-04,-0.3369
2015-03-05,-0.0563
2015-03-06,-0.7328
2015-03-09,1.0789
2015-03-10,0.2809
2015-03-11,0.8964
2015-03-12,-0.0555
2015-03-13,-0.6111
2015-03-16,0.2236
2015-03-17,0.3904
2015-03-18,-0.1111
2015-03-19,-0.1112
2015-03-20,1.3363
2015-03-23,-0.1099
2015-03-24,-0.385
2015-03-25,-0.2761
2015-03-26,0.0
2015-03-27,0.3322
2015-03-30,1.0722
2015-03-31,-0.3908
2015-04-01,-0.5045
2015-04-02,0.9577
2015-04-06,-0.558
2015-04-07,-0.5051
2015-04-08,-0.1128
2015-04-09,-0.0565
2015-04-10,0.1695
2015-04-13,-0.3948
2015-04-14,0.0
2015-04-15,0.1133
2015-04-16,0.0566
2015-04-17,-0.0565
2015-04-20,0.0566
2015-04-21,-0.961
2015-04-22,0.229
2015-04-23,-0.0577
2015-04-24,0.057
2015-04-27,-0.2847
2015-04-28,0.0
2015-04-29,-0.7995
2015-04-30,-0.7484
2015-05-01,0.0
2015-05-04,0.9861
2015-05-05,-1.8955
2015-05-06,-0.7611
2015-05-07,-0.472
2015-05-08,1.1263
2015-05-11,2.286
2015-05-12,-0.1719
2015-05-13,0.5741
2015-05-14,0.0571
2015-05-15,-0.057
2015-05-18,-0.6279
2015-05-19,0.5744
2015-05-20,0.6282
2015-05-21,-0.3973
2015-05-22,-0.1709
2015-05-26,0.0
2015-05-27,0.2283
2015-05-28,-0.0569
2015-05-29,0.057
2015-06-01,-0.1708
2015-06-02,-1.0268
2015-06-03,-0.634
2015-06-04,-0.232
2015-06-05,0.0
2015-06-08,-1.8023
2015-06-09,-0.1776
2015-06-10,0.0
2015-06-11,1.3049
2015-06-12,0.5269
2015-06-15,-0.6989
2015-06-16,-0.1173
2015-06-17,0.0
2015-06-18,0.4698
2015-06-19,0.4676
2015-06-22,-0.8144
2015-06-23,0.0587
2015-06-24,-0.8792
2015-06-25,0.2957
2015-06-26,0.0
2015-06-29,-2.2343
2015-06-30,-0.1235
2015-07-01,1.1132
2015-07-02,0.4893
2015-07-06,0.2435
2015-07-07,0.6679
2015-07-08,-0.7238
2015-07-09,-0.243
2015-07-10,0.1827
2015-07-13,-0.6079
2015-07-14,0.0
2015-07-15,0.1223
2015-07-16,0.5498
2015-07-17,-1.2758
2015-07-20,-0.8615
2015-07-21,0.7449
2015-07-22,-0.9858
2015-07-23,-0.809
2015-07-24,-0.5019
2015-07-27,-0.0631
2015-07-28,0.0631
2015-07-29,0.3153
2015-07-30,-0.3143
2015-07-31,0.1261
2015-08-03,-0.063
2015-08-04,-0.189
2015-08-05,0.0
2015-08-06,-1.2626
2015-08-07,-0.1918
2015-08-10,-0.3203
2015-08-11,-0.1928
2015-08-12,-0.5151
2015-08-13,-0.1294
2015-08-14,-0.2592
2015-08-17,1.0396
2015-08-18,1.0932
2015-08-19,0.9542
2015-08-20,-0.7561
2015-08-21,-2.2222
2015-08-24,-2.8571
2015-08-25,-0.3342
2015-08-26,0.0
2015-08-27,-0.6036
2015-08-28,-0.6073
2015-08-31,0.2037
2015-09-01,-0.813
2015-09-02,-0.6148
2015-09-03,-0.1375
2015-09-04,0.4818
2015-09-08,-0.8904
2015-09-09,-1.1057
2015-09-10,0.4193
2015-09-11,0.8351
2015-09-14,-0.7591
2015-09-15,0.8345
2015-09-16,0.3448
2015-09-17,0.2062
2015-09-18,0.823
2015-09-21,-0.068
2015-09-22,-0.4765
2015-09-23,0.0
2015-09-24,-0.684
2015-09-25,0.0689
2015-09-28,-4.8864
2015-09-29,-1.0432
2015-09-30,0.9036
2015-10-01,-0.2239
2015-10-02,-0.8227
2015-10-05,2.187
2015-10-06,0.0738
2015-10-07,2.9499
2015-10-08,0.5014
2015-10-09,1.1404
2015-10-12,0.1409
2015-10-13,-0.3519
2015-10-14,-2.613
2015-10-15,1.6679
2015-10-16,-0.7133
2015-10-19,0.2874
2015-10-20,0.2865
2015-10-21,-0.7143
2015-10-22,-0.1439
2015-10-23,0.0
2015-10-26,-0.6484
2015-10-27,-1.7404
2015-10-28,0.0
2015-10-29,-2.2878
2015-10-30,0.3021
2015-11-02,1.0542
2015-11-03,-0.5216
2015-11-04,17.1536
2015-11-05,-1.5345
2015-11-06,-4.4805
2015-11-09,0.9517
2015-11-10,1.6162
2015-11-11,-0.0663
2015-11-12,-2.9177999999999997
2015-11-13,0.0683
2015-11-16,2.116
2015-11-17,0.2674
2015-11-18,1.0667
2015-11-19,0.6596
2015-11-20,-0.3932
2015-11-23,1.1842
2015-11-24,-0.4551
2015-11-25,0.8491
2015-11-27,1.0363
2015-11-30,-1.859
2015-12-01,0.0653
2015-12-02,-0.7833
2015-12-03,-0.1316
2015-12-04,-0.0659
2015-12-07,-1.3184
2015-12-08,-0.8684
2015-12-09,0.2022
2015-12-10,0.4035
2015-12-11,-1.3396
2015-12-14,-3.3265000000000002
2015-12-15,1.4045
2015-12-16,4.5706
2015-12-17,-0.2649
2015-12-18,1.6600000000000001
2015-12-21,1.5023
2015-12-22,1.4157
2015-12-23,0.7614
2015-12-24,-2.7708
2015-12-28,0.3886
2015-12-29,-0.0645
2015-12-30,-1.1266
2015-12-31,1.0724
2016-01-04,-0.5305
2016-01-05,0.2
2016-01-06,0.7984
2016-01-07,-2.4422
2016-01-08,0.0677
2016-01-11,-1.0818
2016-01-12,-0.4785
2016-01-13,-2.9533
2016-01-14,-0.1415
2016-01-15,-2.9057
2016-01-19,-3.2117
2016-01-20,-2.187
2016-01-21,1.6962000000000002
2016-01-22,0.7582
2016-01-25,-3.6870000000000003
2016-01-26,2.1094
2016-01-27,-0.306
2016-01-28,0.0
2016-01-29,4.6048
2016-02-01,1.3206
2016-02-02,-0.2172
2016-02-03,2.3948
2016-02-04,0.9213
2016-02-05,-2.3876
2016-02-08,-2.518
2016-02-09,-2.5092
2016-02-10,-1.514
2016-02-11,-2.2291
2016-02-12,3.8522
2016-02-16,1.1355
2016-02-17,2.4701
2016-02-18,-0.1461
2016-02-19,0.1463
2016-02-22,0.3652
2016-02-23,-0.7278
2016-02-24,0.7331
2016-02-25,0.3639
2016-02-26,1.3778000000000001
2016-02-29,0.5007
2016-03-01,-0.6406
2016-03-02,0.4298
2016-03-03,0.5706
2016-03-04,1.0638
2016-03-07,1.4737
2016-03-08,1.3831
2016-03-09,4.7749
2016-03-10,-0.3906
2016-03-11,0.0
2016-03-14,-1.0458
2016-03-15,-0.7266
2016-03-16,0.1996
2016-03-17,0.8632
2016-03-18,0.3292
2016-03-21,-0.2625
2016-03-22,0.5263
2016-03-23,-1.178
2016-03-24,1.1258
2016-03-28,-0.131
2016-03-29,0.459
2016-03-30,-0.134
2016-03-31,0.1342
2016-04-01,-0.6032
2016-04-04,0.5394
2016-04-05,-1.006
2016-04-06,-0.0678
2016-04-07,1.0847
2016-04-08,-0.2012
2016-04-11,1.3441
2016-04-12,0.1989
2016-04-13,0.2647
2016-04-14,-0.132
2016-04-15,-0.4627
2016-04-18,-0.664
2016-04-19,-0.4011
2016-04-20,-0.5369
2016-04-21,-2.1592000000000002
2016-04-22,0.9655
2016-04-25,-0.1366
2016-04-26,0.2736
2016-04-27,-0.8868
2016-04-28,0.3441
2016-04-29,-0.2058
2016-05-02,-0.5498
2016-05-03,-0.3455
2016-05-04,-0.0693
2016-05-05,0.0
2016-05-06,0.2776
2016-05-09,0.2076
2016-05-10,-0.6215
2016-05-11,-0.0695
2016-05-12,-0.5563
2016-05-13,0.0699
2016-05-16,0.3494
2016-05-17,-0.4178
2016-05-18,-0.0699
2016-05-19,-0.5598
2016-05-20,1.4075
2016-05-23,0.5552
2016-05-24,0.7591
2016-05-25,-0.2055
2016-05-26,-0.2745
2016-05-27,-0.0688
2016-05-31,-0.4821
2016-06-01,0.0692
2016-06-02,-1.9364
2016-06-03,0.2821
2016-06-06,0.4219
2016-06-07,-0.2801
2016-06-08,0.7022
2016-06-09,-0.4184
2016-06-10,-0.7703
2016-06-13,-0.1411
2016-06-14,-0.5654
2016-06-15,-0.0711
2016-06-16,1.0669
2016-06-17,1.3371
2016-06-20,-0.2778
2016-06-21,-0.9749
2016-06-22,0.211
2016-06-23,-0.0702
2016-06-24,-0.8427
2016-06-27,-1.6997
2016-06-28,1.4409
2016-06-29,0.1462
2016-06-30,0.073
2016-07-01,-0.0729
2016-07-05,-1.1679
2016-07-06,0.5908
2016-07-07,-0.1468
2016-07-08,0.1471
2016-07-11,-0.2203
2016-07-12,1.1038000000000001
2016-07-13,-0.8734
2016-07-14,0.9545
2016-07-15,-1.0182
2016-07-18,-0.2939
2016-07-19,-0.1474
2016-07-20,-0.0738
2016-07-21,-0.0739
2016-07-22,0.2217
2016-07-25,-0.295
2016-07-26,1.4053
2016-07-27,-0.5835
2016-07-28,-0.2935
2016-07-29,0.6623
2016-08-01,0.731
2016-08-02,2.1045
2016-08-03,0.5686
2016-08-04,1.0601
2016-08-05,0.2098
2016-08-08,0.2094
2016-08-09,-0.6267
2016-08-10,-1.2614
2016-08-11,-1.0646
2016-08-12,1.2912
2016-08-15,-0.3541
2016-08-16,-0.5686
2016-08-17,-1.2866
2016-08-18,0.0
2016-08-19,-0.5793
2016-08-22,0.3642
2016-08-23,-0.2177
2016-08-24,-0.2909
2016-08-25,0.5106
2016-08-26,-0.4354
2016-08-29,0.656
2016-08-30,-0.3621
2016-08-31,0.2907
2016-09-01,-0.942
2016-09-02,0.8778
2016-09-06,0.0725
2016-09-07,-0.1449
2016-09-08,0.2903
2016-09-09,-0.1447
2016-09-12,2.1014
2016-09-13,0.0
2016-09-14,-0.2129
2016-09-15,1.138
2016-09-16,0.4219
2016-09-19,1.3305
2016-09-20,0.0
2016-09-21,0.7602
2016-09-22,-0.4115
2016-09-23,0.2066
2016-09-26,-0.4811
2016-09-27,1.105
2016-09-28,1.6393
2016-09-29,-0.7597
2016-09-30,0.4175
2016-10-03,-0.693
2016-10-04,-0.6978
2016-10-05,-0.2108
2016-10-06,-0.1408
2016-10-07,0.141
2016-10-10,0.6338
2016-10-11,0.07
2016-10-12,0.0
2016-10-13,0.1399
2016-10-14,0.0698
2016-10-17,-0.2094
2016-10-18,1.049
2016-10-19,0.0
2016-10-20,0.692
2016-10-21,0.0
2016-10-24,2.4055
2016-10-25,-0.3356
2016-10-26,-9.7643
2016-10-27,0.3731
2016-10-28,-1.487
2016-10-31,1.1320999999999999
2016-11-01,-5.0812
2016-11-02,3.3876
2016-11-03,-1.1407
2016-11-04,-0.7692
2016-11-07,-0.3876
2016-11-08,-1.1673
2016-11-09,-1.5748
2016-11-10,1.2
2016-11-11,0.3953
2016-11-14,-1.5748
2016-11-15,0.4
2016-11-16,0.7968
2016-11-17,-0.3953
2016-11-18,-0.7937
2016-11-21,0.8
2016-11-22,2.3810000000000002
2016-11-23,-0.7752
2016-11-25,1.1719
2016-11-28,0.7722
2016-11-29,0.7663
2016-11-30,0.3802
2016-12-01,-0.3788
2016-12-02,0.3802
2016-12-05,3.4091
2016-12-06,0.3663
2016-12-07,0.7299
2016-12-08,0.7246
2016-12-09,0.3597
2016-12-12,-2.8674
2016-12-13,-0.738
2016-12-14,0.3717
2016-12-15,-1.4815
2016-12-16,0.7519
2016-12-19,0.0
2016-12-20,0.7463
2016-12-21,-1.4815
2016-12-22,0.7519
2016-12-23,1.8657
2016-12-27,-0.7326
2016-12-28,1.107
2016-12-29,0.0
2016-12-30,0.7491
2017-01-03,0.3717
2017-01-04,1.4815
2017-01-05,-1.0949
2017-01-06,-0.369
2017-01-09,0.3704
2017-01-10,-0.369
2017-01-11,0.3704
2017-01-12,-1.476
2017-01-13,1.1236
2017-01-17,-1.1111
2017-01-18,0.0
2017-01-19,-1.1236
2017-01-20,0.7576
2017-01-23,-0.3759
2017-01-24,0.3774
2017-01-25,-0.7519
2017-01-26,-0.7576
2017-01-27,0.0
2017-01-30,0.0
2017-01-31,0.7634
2017-02-01,0.0
2017-02-02,-0.3788
2017-02-03,2.2814
2017-02-06,-0.3717
2017-02-07,0.7463
2017-02-08,-1.1111
2017-02-09,0.3745
2017-02-10,-0.7463
2017-02-13,0.0
2017-02-14,0.7519
2017-02-15,1.8657
2017-02-16,-0.3663
2017-02-17,0.3676
2017-02-21,-0.3663
2017-02-22,1.1029
2017-02-23,-0.3636
2017-02-24,0.365
2017-02-27,0.3636
2017-02-28,0.0
2017-03-01,-1.4493
2017-03-02,0.0
2017-03-03,0.3676
2017-03-06,-0.3663
2017-03-07,0.3676
2017-03-08,-1.4652
2017-03-09,0.0
2017-03-10,0.0
2017-03-13,0.0
2017-03-14,1.1152
2017-03-15,2.9412000000000003
2017-03-16,-0.3571
2017-03-17,0.0
2017-03-20,-0.7168
2017-03-21,0.0
2017-03-22,1.8051
2017-03-23,0.7092
2017-03-24,0.7042
2017-03-27,1.049
2017-03-28,1.7301
2017-03-29,1.1565
2017-03-30,1.0345
2017-03-31,-1.3652
2017-04-03,-0.692
2017-04-04,-1.3937
2017-04-05,0.0
2017-04-06,0.3534
2017-04-07,1.4085
2017-04-10,0.0
2017-04-11,0.3472
2017-04-12,-0.692
2017-04-13,0.0
2017-04-17,1.3937
2017-04-18,-0.6873
2017-04-19,0.0
2017-04-20,1.3841
2017-04-21,-0.6826
2017-04-24,-0.3436
2017-04-25,0.6897
2017-04-26,-0.3425
2017-04-27,1.0309
2017-04-28,-0.6803
2017-05-01,-0.3425
2017-05-02,0.6873
2017-05-03,-0.3413
2017-05-04,-0.3425
2017-05-05,1.3746
2017-05-08,1.0169
2017-05-09,-1.3423
2017-05-10,-0.6803
2017-05-11,-0.6849
2017-05-12,-0.6897
2017-05-15,0.6944
2017-05-16,-0.3448
2017-05-17,0.0
2017-05-18,0.692
2017-05-19,0.3436
2017-05-22,0.3425
2017-05-23,0.0
2017-05-24,1.7065000000000001
2017-05-25,-0.3356
2017-05-26,0.3367
2017-05-30,-0.3356
2017-05-31,0.6734
2017-06-01,0.0
2017-06-02,0.0
2017-06-05,-1.0033
2017-06-06,0.6757
2017-06-07,-0.3356
2017-06-08,0.6734
2017-06-09,1.3378
2017-06-12,0.6601
2017-06-13,0.0
2017-06-14,-0.3279
2017-06-15,0.0
2017-06-16,0.6579
2017-06-19,0.0
2017-06-20,0.0
2017-06-21,-1.634
2017-06-22,0.0
2017-06-23,0.6645
2017-06-26,0.0
2017-06-27,-0.9901
2017-06-28,1.4667
2017-06-29,0.0
2017-06-30,0.0
2017-07-03,0.0
2017-07-05,0.3367
2017-07-06,-0.6711
2017-07-07,0.6757
2017-07-10,-0.6711
2017-07-11,0.0
2017-07-12,-0.3378
2017-07-13,-0.339
2017-07-14,-0.3401
2017-07-17,-1.0239
2017-07-18,-0.6897
2017-07-19,1.7361
2017-07-20,0.6826
2017-07-21,-0.678
2017-07-24,-0.3413
2017-07-25,0.3425
2017-07-26,-0.3413
2017-07-27,0.0
