ticker,CLVS US Equity
2012-04-10,-4.666
2012-04-11,5.3393
2012-04-12,-0.1584
2012-04-13,-1.9038
2012-04-16,0.6469
2012-04-17,-1.0712
2012-04-18,-2.1657
2012-04-19,-3.6525
2012-04-20,1.3211
2012-04-23,2.3810000000000002
2012-04-24,1.5504
2012-04-25,0.2181
2012-04-26,-0.1088
2012-04-27,-0.6536
2012-04-30,-1.6996
2012-05-01,4.3503
2012-05-02,0.9621
2012-05-03,0.0
2012-05-04,-4.7115
2012-05-07,0.0
2012-05-08,-0.0556
2012-05-09,3.9466
2012-05-10,1.7647
2012-05-11,1.4714
2012-05-14,-3.7286
2012-05-15,1.3986
2012-05-16,1.5915
2012-05-17,-1.1488
2012-05-18,-2.3244
2012-05-21,2.596
2012-05-22,-0.7907
2012-05-23,0.2657
2012-05-24,0.6889
2012-05-25,-2.3684
2012-05-29,-1.6173
2012-05-30,-2.3014
2012-05-31,-0.1122
2012-06-01,-4.3234
2012-06-04,2.4061
2012-06-05,3.3238
2012-06-06,3.3278
2012-06-07,-1.3956
2012-06-08,0.4355
2012-06-11,2.3848
2012-06-12,1.5880999999999998
2012-06-13,-0.5732
2012-06-14,1.9916
2012-06-15,1.4902
2012-06-18,1.0127
2012-06-19,3.7093
2012-06-20,2.2716
2012-06-21,-3.1664
2012-06-22,4.4412
2012-06-25,2.9439
2012-06-26,-0.1816
2012-06-27,1.3188
2012-06-28,-7.5853
2012-06-29,5.2938
2012-07-02,6.7804
2012-07-03,-2.3758
2012-07-05,-3.4513
2012-07-06,-1.4665
2012-07-09,2.3256
2012-07-10,-1.5
2012-07-11,-0.5076
2012-07-12,-0.8349
2012-07-13,1.6838
2012-07-16,-1.5179
2012-07-17,0.2335
2012-07-18,0.1864
2012-07-19,-4.093
2012-07-20,-4.7527
2012-07-23,-4.2261
2012-07-24,-4.6784
2012-07-25,-2.2867
2012-07-26,0.742
2012-07-27,1.813
2012-07-30,-1.5025
2012-07-31,-0.0565
2012-08-01,-11.1928
2012-08-02,-13.7492
2012-08-03,3.9114
2012-08-06,3.4091
2012-08-07,5.4945
2012-08-08,2.6042
2012-08-09,-6.7259
2012-08-10,4.0816
2012-08-13,1.3072
2012-08-14,0.3871
2012-08-15,0.2571
2012-08-16,3.7821
2012-08-17,11.8592
2012-08-20,0.6626
2012-08-21,-0.8228
2012-08-22,2.2124
2012-08-23,-1.0823
2012-08-24,0.7659
2012-08-27,0.38
2012-08-28,0.2163
2012-08-29,-1.2412
2012-08-30,-1.4754
2012-08-31,-2.995
2012-09-04,0.0572
2012-09-05,3.6571
2012-09-06,2.3153
2012-09-07,1.0776
2012-09-10,5.2772
2012-09-11,1.2658
2012-09-12,0.6
2012-09-13,5.1193
2012-09-14,-2.8369
2012-09-17,2.5304
2012-09-18,0.1424
2012-09-19,4.5498
2012-09-20,-0.2267
2012-09-21,1.4539
2012-09-24,-4.12
2012-09-25,-1.915
2012-09-26,-3.5238
2012-09-27,1.4808
2012-09-28,-0.535
2012-10-01,5.1345
2012-10-02,2.5116
2012-10-03,-1.3158
2012-10-04,2.3448
2012-10-05,0.2246
2012-10-08,-0.2689
2012-10-09,-1.0337
2012-10-10,1.6349
2012-10-11,0.5362
2012-10-12,-3.8667
2012-10-15,-0.4161
2012-10-16,1.0678
2012-10-17,-4.8232
2012-10-18,-2.8475
2012-10-19,0.4968
2012-10-22,2.3727
2012-10-23,-0.8209
2012-10-24,-3.0185
2012-10-25,5.3213
2012-10-26,1.7159
2012-10-31,0.3427
2012-11-01,3.1143
2012-11-02,0.0906
2012-11-05,1.2217
2012-11-06,0.5811
2012-11-07,-2.8889
2012-11-08,-3.2494
2012-11-09,1.6556
2012-11-12,-41.8334
2012-11-13,2.7199999999999998
2012-11-14,-8.8006
2012-11-15,1.8787
2012-11-16,-2.347
2012-11-19,1.2017
2012-11-20,0.8482
2012-11-21,-0.7569
2012-11-23,1.9492
2012-11-26,-0.4988
2012-11-27,2.0886
2012-11-28,7.2013
2012-11-29,15.4198
2012-11-30,1.7196
2012-12-03,-0.6555
2012-12-04,3.5395
2012-12-05,-1.0114
2012-12-06,1.0217
2012-12-07,-1.8331
2012-12-10,-0.6439
2012-12-11,3.4349
2012-12-12,-1.0652
2012-12-13,-1.5833
2012-12-14,-3.0245
2012-12-17,5.1095
2012-12-18,-0.6944
2012-12-19,1.5893000000000002
2012-12-20,0.438
2012-12-21,-1.433
2012-12-24,-1.5803
2012-12-26,0.2569
2012-12-27,2.2422
2012-12-28,-2.0677
2012-12-31,2.3672
2013-01-02,6.1875
2013-01-03,-1.3537
2013-01-04,0.716
2013-01-07,-0.1185
2013-01-08,1.3642
2013-01-09,1.3458
2013-01-10,7.0439
2013-01-11,1.1865999999999999
2013-01-14,0.4264
2013-01-15,0.9554
2013-01-16,0.5258
2013-01-17,0.7322
2013-01-18,4.2575
2013-01-22,2.9382
2013-01-23,-0.6289
2013-01-24,-2.8724
2013-01-25,0.2005
2013-01-28,-1.2006000000000001
2013-01-29,0.6582
2013-01-30,-0.9557
2013-01-31,0.2539
2013-02-01,-0.1013
2013-02-04,-2.3834
2013-02-05,2.8571
2013-02-06,-1.5657
2013-02-07,-2.1036
2013-02-08,0.2621
2013-02-11,-1.3068
2013-02-12,1.8008
2013-02-13,-0.8325
2013-02-14,-1.6789
2013-02-15,-0.5336
2013-02-19,2.0923
2013-02-20,-1.8917000000000002
2013-02-21,-0.1071
2013-02-22,0.5898
2013-02-25,-0.7463
2013-02-26,0.6982
2013-02-27,0.9067
2013-02-28,-0.3171
2013-03-01,15.6416
2013-03-04,12.0587
2013-03-05,0.9411
2013-03-06,0.2837
2013-03-07,3.1124
2013-03-08,2.1168
2013-03-11,5.3743
2013-03-12,0.3643
2013-03-13,2.9038
2013-03-14,-0.4586
2013-03-15,-1.1339
2013-03-18,3.7634
2013-03-19,-4.5941
2013-03-20,0.4707
2013-03-21,0.7568
2013-03-22,0.9657
2013-03-25,-0.1771
2013-03-26,0.9581
2013-03-27,0.2109
2013-03-28,0.5612
2013-04-01,-4.5692
2013-04-02,5.0804
2013-04-03,-1.9826000000000001
2013-04-04,-0.1419
2013-04-05,2.7363
2013-04-08,2.1446
2013-04-09,1.5577
2013-04-10,3.101
2013-04-11,0.0647
2013-04-12,-0.0323
2013-04-15,-3.2331
2013-04-16,3.8423
2013-04-17,-1.0618
2013-04-18,4.0325
2013-04-19,0.0313
2013-04-22,2.625
2013-04-23,11.3886
2013-04-24,1.1427
2013-04-25,0.6811
2013-04-26,1.5838999999999999
2013-04-29,-0.9249
2013-04-30,-0.1867
2013-05-01,-1.1224
2013-05-02,1.027
2013-05-03,1.4179
2013-05-06,0.3165
2013-05-07,-13.2001
2013-05-08,12.4205
2013-05-09,-1.7785
2013-05-10,0.1646
2013-05-13,4.0263
2013-05-14,4.7393
2013-05-15,-6.1589
2013-05-16,-1.6073
2013-05-17,0.4901
2013-05-20,-3.495
2013-05-21,-1.2072
2013-05-22,-5.3993
2013-05-23,0.6308
2013-05-24,3.2836
2013-05-28,0.9538
2013-05-29,-2.0613
2013-05-30,7.8047
2013-05-31,-0.8134
2013-06-03,103.9092
2013-06-04,-0.9117
2013-06-05,-5.4254999999999995
2013-06-06,3.3047
2013-06-07,-0.5221
2013-06-10,1.8334000000000001
2013-06-11,2.2967
2013-06-12,-3.6483
2013-06-13,-1.3731
2013-06-14,-5.4563
2013-06-17,2.6179
2013-06-18,-4.2542
2013-06-19,-2.2784
2013-06-20,-3.9659
2013-06-21,4.9363
2013-06-24,-3.3051
2013-06-25,2.0509
2013-06-26,2.1499
2013-06-27,3.828
2013-06-28,-1.6157
2013-07-01,3.9564
2013-07-02,2.8436
2013-07-03,0.3351
2013-07-05,5.0104
2013-07-08,-0.7555
2013-07-09,-3.7927
2013-07-10,2.6097
2013-07-11,0.0135
2013-07-12,1.0956
2013-07-15,-0.2408
2013-07-16,0.5499
2013-07-17,2.9879
2013-07-18,0.8937
2013-07-19,0.8858
2013-07-22,1.9085999999999999
2013-07-23,-2.1101
2013-07-24,-1.4285999999999999
2013-07-25,-2.6915
2013-07-26,0.6915
2013-07-29,-3.6714
2013-07-30,3.263
2013-07-31,3.3988
2013-08-01,-0.6677
2013-08-02,-1.6417000000000002
2013-08-05,0.8543
2013-08-06,-4.0136
2013-08-07,-2.1586
2013-08-08,0.4301
2013-08-09,1.3401
2013-08-12,-0.0545
2013-08-13,-0.2183
2013-08-14,-2.2967
2013-08-15,-4.9811
2013-08-16,-1.2664
2013-08-19,1.2826
2013-08-20,0.324
2013-08-21,0.8366
2013-08-22,-0.2038
2013-08-23,-0.175
2013-08-26,0.9643
2013-08-27,-3.7337
2013-08-28,-2.8112
2013-08-29,-0.4176
2013-08-30,0.1864
2013-09-03,1.6279
2013-09-04,1.0831
2013-09-05,-3.5014
2013-09-06,-5.7554
2013-09-09,-0.8795
2013-09-10,7.7181
2013-09-11,3.6836
2013-09-12,0.5396
2013-09-13,-0.328
2013-09-16,0.9574
2013-09-17,7.3344
2013-09-18,2.7333
2013-09-19,1.0884
2013-09-20,-0.8933
2013-09-23,-2.1701
2013-09-24,0.7952
2013-09-25,-11.6023
2013-09-26,-5.3547
2013-09-27,-1.4957
2013-09-30,0.3466
2013-10-01,2.0395
2013-10-02,-2.8208
2013-10-03,-4.6276
2013-10-04,-0.887
2013-10-07,-2.0004
2013-10-08,-2.453
2013-10-09,-9.2144
2013-10-10,6.3283
2013-10-11,-4.5066
2013-10-14,-1.2744
2013-10-15,-2.3598
2013-10-16,1.1774
2013-10-17,7.7787
2013-10-18,-4.1864
2013-10-21,1.4235
2013-10-22,0.2144
2013-10-23,4.0848
2013-10-24,2.0931
2013-10-25,4.2101
2013-10-28,-3.636
2013-10-29,1.841
2013-10-30,-5.5486
2013-10-31,-3.1457
2013-11-01,-0.2348
2013-11-04,0.1569
2013-11-05,-0.1371
2013-11-06,-0.5882
2013-11-07,-1.3807
2013-11-08,5.7
2013-11-11,-1.3623
2013-11-12,-1.8607
2013-11-13,2.9124
2013-11-14,0.5508
2013-11-15,-3.1545
2013-11-18,-5.7148
2013-11-19,-3.2685
2013-11-20,16.6809
2013-11-21,4.5271
2013-11-22,2.4373
2013-11-25,-1.6775
2013-11-26,7.9909
2013-11-27,-1.7894999999999999
2013-11-29,-1.0358
2013-12-02,4.4801
2013-12-03,-6.4137
2013-12-04,-5.0212
2013-12-05,-0.7144
2013-12-06,-0.6836
2013-12-09,-1.9743
2013-12-10,-2.014
2013-12-11,-3.9412000000000003
2013-12-12,-0.4122
2013-12-13,3.8242000000000003
2013-12-16,2.3163
2013-12-17,1.4659
2013-12-18,0.8778
2013-12-19,-2.4837
2013-12-20,4.7964
2013-12-23,2.8561
2013-12-24,0.1207
2013-12-26,1.0853
2013-12-27,0.0852
2013-12-30,-0.017
2013-12-31,2.6395999999999997
2014-01-02,-1.7753
2014-01-03,2.1622
2014-01-06,2.6786
2014-01-07,-1.095
2014-01-08,2.5562
2014-01-09,12.1607
2014-01-10,4.7134
2014-01-13,3.0819
2014-01-14,-1.0622
2014-01-15,-2.3857
2014-01-16,1.2492
2014-01-17,-2.2395
2014-01-21,0.0
2014-01-22,-2.5926
2014-01-23,-1.0703
2014-01-24,-2.7189
2014-01-27,-4.3313
2014-01-28,1.1318
2014-01-29,2.1627
2014-01-30,-0.1628
2014-01-31,-3.5735
2014-02-03,-3.7367
2014-02-04,0.8946
2014-02-05,-1.6623999999999999
2014-02-06,2.2862999999999998
2014-02-07,3.4
2014-02-10,2.4966
2014-02-11,-1.0248
2014-02-12,4.0066
2014-02-13,-0.2308
2014-02-14,-2.1981
2014-02-18,4.5542
2014-02-19,2.4042
2014-02-20,0.9943
2014-02-21,2.6802
2014-02-24,2.0242
2014-02-25,0.3785
2014-02-26,1.8986
2014-02-27,0.0255
2014-02-28,1.5819999999999999
2014-03-03,4.8606
2014-03-04,4.1083
2014-03-05,2.3585
2014-03-06,-4.0126
2014-03-07,-1.8384
2014-03-10,-0.0716
2014-03-11,-2.2681
2014-03-12,1.4047
2014-03-13,-1.855
2014-03-14,-0.0982
2014-03-17,-0.0491
2014-03-18,4.5231
2014-03-19,2.0226
2014-03-20,-1.1065
2014-03-21,-6.8648
2014-03-24,-7.9965
2014-03-25,0.4761
2014-03-26,4.914
2014-03-27,3.6387
2014-03-28,-12.4377
2014-03-31,-1.5072
2014-04-01,2.5408
2014-04-02,-2.5482
2014-04-03,-4.074
2014-04-04,-2.6205
2014-04-07,-0.0773
2014-04-08,1.4239
2014-04-09,1.8312
2014-04-10,-7.7476
2014-04-11,-6.9526
2014-04-14,-4.1201
2014-04-15,2.4581
2014-04-16,-0.0889
2014-04-17,-2.4369
2014-04-21,-0.5652
2014-04-22,0.8801
2014-04-23,-2.7626
2014-04-24,2.6355
2014-04-25,-6.2102
2014-04-28,0.6019
2014-04-29,2.5864000000000003
2014-04-30,1.7309999999999999
2014-05-01,0.8692
2014-05-02,-2.2002
2014-05-05,0.8061
2014-05-06,-3.1616
2014-05-07,-2.2662
2014-05-08,-3.0851
2014-05-09,-3.0211
2014-05-12,7.0458
2014-05-13,0.4883
2014-05-14,-0.6997
2014-05-15,15.9718
2014-05-16,-5.5527
2014-05-19,1.4475
2014-05-20,0.1938
2014-05-21,-3.8678
2014-05-22,5.9071
2014-05-23,-1.5714000000000001
2014-05-27,-9.1579
2014-05-28,-5.4075
2014-05-29,5.247
2014-05-30,-0.6596
2014-06-02,-6.7565
2014-06-03,-19.9372
2014-06-04,0.4447
2014-06-05,6.1719
2014-06-06,-2.0849
2014-06-09,4.3587
2014-06-10,7.3932
2014-06-11,-2.101
2014-06-12,1.6438000000000001
2014-06-13,1.7296
2014-06-16,-3.1574
2014-06-17,-0.1596
2014-06-18,-1.9411
2014-06-19,-1.211
2014-06-20,-2.0038
2014-06-23,-1.1306
2014-06-24,0.2676
2014-06-25,1.917
2014-06-26,-1.0476
2014-06-27,2.334
2014-06-30,-2.6334
2014-07-01,0.1932
2014-07-02,0.0241
2014-07-03,3.0602
2014-07-07,-4.9567
2014-07-08,-6.7109
2014-07-09,0.9968
2014-07-10,0.3394
2014-07-11,0.6505
2014-07-14,2.5595
2014-07-15,-2.5712
2014-07-16,-3.4929
2014-07-17,-2.3056
2014-07-18,3.2656
2014-07-21,-0.6378
2014-07-22,-2.7547
2014-07-23,1.3476
2014-07-24,0.4342
2014-07-25,1.8103
2014-07-28,-2.8397
2014-07-29,6.5283
2014-07-30,-1.3333
2014-07-31,-5.2755
2014-08-01,0.9602
2014-08-04,-1.5217
2014-08-05,2.511
2014-08-06,0.3822
2014-08-07,-1.1048
2014-08-08,10.846
2014-08-11,1.7856999999999998
2014-08-12,0.6729
2014-08-13,2.0291
2014-08-14,1.3804
2014-08-15,2.054
2014-08-18,-0.4749
2014-08-19,-1.0679
2014-08-20,0.1378
2014-08-21,-3.8073
2014-08-22,4.4826
2014-08-25,6.5267
2014-08-26,6.8766
2014-08-27,-2.5656
2014-08-28,-1.7692
2014-08-29,-0.3979
2014-09-02,1.5558999999999998
2014-09-03,-6.8323
2014-09-04,-2.2
2014-09-05,-1.5224
2014-09-08,1.1075
2014-09-09,0.1826
2014-09-10,3.7584999999999997
2014-09-11,1.1636
2014-09-12,0.0
2014-09-15,-3.9714
2014-09-16,-0.4746
2014-09-17,4.4732
2014-09-18,-1.4344999999999999
2014-09-19,-1.7861
2014-09-22,-5.0965
2014-09-23,-1.6324
2014-09-24,0.6013
2014-09-25,-4.327
2014-09-26,6.1719
2014-09-29,13.156
2014-09-30,-5.6572
2014-10-01,2.2266
2014-10-02,3.5368
2014-10-03,1.6455
2014-10-06,-2.9303
2014-10-07,-1.2455
2014-10-08,2.1163
2014-10-09,-0.5652
2014-10-10,-5.9579
2014-10-13,-4.2982
2014-10-14,0.2339
2014-10-15,3.1972
2014-10-16,5.744
2014-10-17,3.7425
2014-10-20,1.7109999999999999
2014-10-21,3.5468
2014-10-22,0.6851
2014-10-23,5.0739
2014-10-24,2.8307
2014-10-27,0.2159
2014-10-28,6.0144
2014-10-29,-3.0652
2014-10-30,3.3543
2014-10-31,0.8452
2014-11-03,0.9554
2014-11-04,-2.1252
2014-11-05,-3.0704
2014-11-06,2.5026
2014-11-07,-0.4439
2014-11-10,3.1384
2014-11-11,1.9455
2014-11-12,-4.6811
2014-11-13,-2.8063000000000002
2014-11-14,-3.3627000000000002
2014-11-17,-2.842
2014-11-18,0.8438
2014-11-19,-10.2269
2014-11-20,5.1988
2014-11-21,-4.3119
2014-11-24,-0.6584
2014-11-25,-1.7191
2014-11-26,1.5806
2014-11-28,-1.2863
2014-12-01,-1.7024
2014-12-02,4.2121
2014-12-03,0.0821
2014-12-04,-0.3075
2014-12-05,4.9764
2014-12-08,1.1557
2014-12-09,3.5438
2014-12-10,-0.4863
2014-12-11,3.0445
2014-12-12,0.5836
2014-12-15,-3.5539
2014-12-16,0.1692
2014-12-17,4.6922
2014-12-18,3.4062
2014-12-19,-1.8031000000000001
2014-12-22,0.512
2014-12-23,-4.8832
2014-12-24,0.7941
2014-12-26,3.0597
2014-12-29,-0.4978
2014-12-30,-1.4651
2014-12-31,1.5413000000000001
2015-01-02,1.75
2015-01-05,-1.7375
2015-01-06,-0.3751
2015-01-07,4.3385
2015-01-08,1.3058
2015-01-09,0.1526
2015-01-12,-1.8628
2015-01-13,5.8499
2015-01-14,3.9778000000000002
2015-01-15,-0.2979
2015-01-16,6.2431
2015-01-20,1.3766
2015-01-21,-2.8471
2015-01-22,-1.3826
2015-01-23,-1.3411
2015-01-26,6.2095
2015-01-27,-0.4581
2015-01-28,-4.4634
2015-01-29,1.0552
2015-01-30,-1.3469
2015-02-02,-0.4295
2015-02-03,0.3389
2015-02-04,-2.7483
2015-02-05,5.6284
2015-02-06,-0.7249
2015-02-09,-0.0452
2015-02-10,4.7748
2015-02-11,-2.257
2015-02-12,0.1324
2015-02-13,1.0429
2015-02-17,6.1491
2015-02-18,1.1572
2015-02-19,1.7532
2015-02-20,-1.8094999999999999
2015-02-23,-0.122
2015-02-24,-0.6512
2015-02-25,4.5337
2015-02-26,1.7505
2015-02-27,-1.8359
2015-03-02,3.3874
2015-03-03,-4.4276
2015-03-04,2.4487
2015-03-05,2.9199
2015-03-06,-0.59
2015-03-09,-0.6314
2015-03-10,0.2287
2015-03-11,-0.2029
2015-03-12,0.7242
2015-03-13,-1.6398000000000001
2015-03-16,4.873
2015-03-17,1.8586
2015-03-18,-2.8571
2015-03-19,0.6303
2015-03-20,-3.8929
2015-03-23,-3.0156
2015-03-24,-1.0606
2015-03-25,-4.1081
2015-03-26,0.2847
2015-03-27,1.7032
2015-03-30,2.0492
2015-03-31,-0.9606
2015-04-01,-4.1897
2015-04-02,-2.2497
2015-04-06,-1.2658
2015-04-07,7.9545
2015-04-08,2.834
2015-04-09,-1.8373
2015-04-10,3.4759
2015-04-13,13.0362
2015-04-14,-1.303
2015-04-15,7.5275
2015-04-16,-2.0032
2015-04-17,-5.3193
2015-04-20,-0.267
2015-04-21,0.5587
2015-04-22,-1.5741
2015-04-23,6.1265
2015-04-24,1.9723000000000002
2015-04-27,-9.0405
2015-04-28,-0.7168
2015-04-29,-0.758
2015-04-30,-2.5703
2015-05-01,2.1528
2015-05-04,-0.1584
2015-05-05,-2.733
2015-05-06,0.2383
2015-05-07,-1.7770000000000001
2015-05-08,5.5803
2015-05-11,4.4769
2015-05-12,-0.8547
2015-05-13,0.1864
2015-05-14,16.7442
2015-05-15,-7.6295
2015-05-18,0.6685
2015-05-19,-2.335
2015-05-20,0.5374
2015-05-21,-1.2436
2015-05-22,0.2541
2015-05-26,1.5976
2015-05-27,1.7243
2015-05-28,-3.4115
2015-05-29,2.0309
2015-06-01,-5.8849
2015-06-02,-4.8161000000000005
2015-06-03,1.9442
2015-06-04,-1.0069
2015-06-05,2.8838
2015-06-08,-1.384
2015-06-09,0.9435
2015-06-10,0.8646
2015-06-11,0.9498
2015-06-12,-4.3947
2015-06-15,1.9083
2015-06-16,0.2827
2015-06-17,3.7933
2015-06-18,3.1681
2015-06-19,2.2044
2015-06-22,0.0
2015-06-23,-5.2312
2015-06-24,-2.7459
2015-06-25,0.2678
2015-06-26,-0.1161
2015-06-29,-2.5692
2015-06-30,4.8562
2015-07-01,-2.2758
2015-07-02,-3.4234
2015-07-06,2.2788
2015-07-07,1.0963
2015-07-08,-7.8475
2015-07-09,-1.0502
2015-07-10,2.3274
2015-07-13,5.7361
2015-07-14,3.4039
2015-07-15,1.223
2015-07-16,-1.3437000000000001
2015-07-17,-0.3548
2015-07-20,-1.1486
2015-07-21,0.1162
2015-07-22,-0.1625
2015-07-23,-0.0698
2015-07-24,-3.8971999999999998
2015-07-27,0.3753
2015-07-28,4.6068
2015-07-29,-1.3834
2015-07-30,-1.8471
2015-07-31,0.5598
2015-08-03,1.445
2015-08-04,1.4011
2015-08-05,-0.3569
2015-08-06,-3.8942
2015-08-07,-3.1622
2015-08-10,-0.9064
2015-08-11,-1.679
2015-08-12,0.4333
2015-08-13,-1.9794
2015-08-14,-0.233
2015-08-17,4.2169
2015-08-18,-0.9462
2015-08-19,-3.7079
2015-08-20,-4.412
2015-08-21,-0.7511
2015-08-24,-7.7876
2015-08-25,3.7004
2015-08-26,2.8921
2015-08-27,6.3907
2015-08-28,5.8623
2015-08-31,-3.3275
2015-09-01,1.4642
2015-09-02,5.519
2015-09-03,-2.3632
2015-09-04,2.9979
2015-09-08,0.6561
2015-09-09,13.8303
2015-09-10,8.5476
2015-09-11,-0.1535
2015-09-14,0.4899
2015-09-15,3.7664
2015-09-16,0.1474
2015-09-17,5.4549
2015-09-18,-0.2181
2015-09-21,-7.8154
2015-09-22,-4.9407
2015-09-23,-0.5188
2015-09-24,0.1404
2015-09-25,-6.5191
2015-09-28,-3.0102
2015-09-29,-1.6678
2015-09-30,3.291
2015-10-01,0.0544
2015-10-02,3.0866
2015-10-05,-1.3179
2015-10-06,-3.4295
2015-10-07,1.5046
2015-10-08,-1.9292
2015-10-09,4.0231
2015-10-12,-3.109
2015-10-13,-0.1103
2015-10-14,2.4175
2015-10-15,9.377
2015-10-16,-4.3850999999999996
2015-10-19,1.2058
2015-10-20,-3.2383
2015-10-21,-2.3364
2015-10-22,0.4741
2015-10-23,3.5178000000000003
2015-10-26,-0.7667
2015-10-27,2.1925
2015-10-28,3.4941
2015-10-29,-1.0267
2015-10-30,-0.3491
2015-11-02,6.2957
2015-11-03,-1.2429000000000001
2015-11-04,-0.124
2015-11-05,-1.1456
2015-11-06,-4.1816
2015-11-09,-0.0504
2015-11-10,6.7762
2015-11-11,-5.298
2015-11-12,-0.8676
2015-11-13,0.0201
2015-11-16,-69.5866
2015-11-17,-11.342600000000001
2015-11-18,0.6714
2015-11-19,-0.6669
2015-11-20,-1.492
2015-11-23,-2.6505
2015-11-24,8.2458
2015-11-25,4.779
2015-11-27,10.4938
2015-11-30,-2.3898
2015-12-01,1.9078
2015-12-02,5.4914
2015-12-03,-1.5972
2015-12-04,2.0138
2015-12-07,-6.1874
2015-12-08,3.549
2015-12-09,-0.7886
2015-12-10,0.1529
2015-12-11,-2.4725
2015-12-14,-2.5039
2015-12-15,7.2873
2015-12-16,-2.6631
2015-12-17,2.5515
2015-12-18,-1.6787
2015-12-21,1.9817
2015-12-22,0.568
2015-12-23,0.654
2015-12-24,0.8269
2015-12-28,-2.5483000000000002
2015-12-29,5.26
2015-12-30,-1.7704
2015-12-31,1.7442
2016-01-04,-4.6571
2016-01-05,-5.0045
2016-01-06,-2.8391
2016-01-07,-3.1494
2016-01-08,-2.2125
2016-01-11,-10.3874
2016-01-12,5.0115
2016-01-13,-11.9126
2016-01-14,-1.4888
2016-01-15,-5.4576
2016-01-19,-3.1528
2016-01-20,2.155
2016-01-21,-2.5583
2016-01-22,3.8692
2016-01-25,1.9512
2016-01-26,-2.6098
2016-01-27,-5.0469
2016-01-28,-2.9633000000000003
2016-01-29,1.4057
2016-02-01,-0.0956
2016-02-02,-5.311
2016-02-03,1.4654
2016-02-04,2.3406000000000002
2016-02-05,-3.309
2016-02-08,-5.3347
2016-02-09,-1.3291
2016-02-10,2.2629
2016-02-11,-2.0021
2016-02-12,1.9891999999999999
2016-02-16,2.583
2016-02-17,2.0555
2016-02-18,-10.3223
2016-02-19,0.6176
2016-02-22,1.8973
2016-02-23,-3.4502
2016-02-24,2.5525
2016-02-25,-4.3695
2016-02-26,13.9387
2016-02-29,-5.4822
2016-03-01,4.0279
2016-03-02,8.1053
2016-03-03,2.5788
2016-03-04,0.4655
2016-03-07,4.3095
2016-03-08,-8.4407
2016-03-09,-4.0757
2016-03-10,-4.0971
2016-03-11,3.7975
2016-03-14,3.0488
2016-03-15,-6.7061
2016-03-16,0.0
2016-03-17,-2.3784
2016-03-18,5.2518
2016-03-21,1.6461000000000001
2016-03-22,4.0486
2016-03-23,-9.4358
2016-03-24,2.2019
2016-03-28,-2.3647
2016-03-29,6.7815
2016-03-30,-3.0242
2016-03-31,-0.2079
2016-04-01,0.8854
2016-04-04,-10.8931
2016-04-05,1.4484
2016-04-06,5.9966
2016-04-07,3.2866
2016-04-08,-17.736
2016-04-11,-4.5022
2016-04-12,-5.4449
2016-04-13,-5.2669
