ticker,INBI US Equity
2008-02-11,0.0
2008-02-14,-8.3333
2008-02-19,0.0
2008-02-20,0.0
2008-02-27,9.0909
2008-02-28,0.0
2008-02-29,1.6667
2008-03-04,-1.6393
2008-03-05,1.6667
2008-03-24,-1.6393
2008-03-25,1.6667
2008-03-26,1.3115
2008-03-31,-1.2945
2008-04-01,-9.8361
2008-04-08,10.9091
2008-04-10,0.0
2008-04-11,0.0
2008-04-28,-3.2787
2008-04-29,0.0
2008-04-30,0.0
2008-05-01,0.0
2008-05-07,0.0
2008-05-15,-6.7797
2008-05-27,-18.1818
2008-05-28,-11.1111
2008-05-29,-7.5
2008-05-30,-10.8108
2008-06-03,0.0
2008-06-10,-3.0303
2008-06-30,-6.25
2008-07-02,-10.0
2008-07-16,0.0
2008-07-22,18.5185
2008-07-24,-21.875
2008-07-31,-8.0
2008-08-04,8.6957
2008-08-28,-19.2
2008-08-29,28.7129
2008-09-30,-9.2308
2008-10-31,-6.7797
2008-11-25,-31.8182
2008-11-28,33.3333
2008-12-04,0.0
2008-12-24,-40.0
2008-12-31,66.6667
2009-01-02,0.0
2009-01-23,-40.0
2009-02-17,33.3333
2009-03-10,-25.0
2009-03-24,-41.6667
2009-03-30,188.5714
2009-04-27,0.0
2009-09-14,-60.396
2009-09-18,147.5
2009-10-12,-59.596
2009-10-29,147.5
2009-11-02,-64.6465
2009-11-04,0.0
2009-11-13,0.0
2009-12-03,8.5714
2009-12-10,-7.8947
2009-12-28,14.2857
2010-01-07,-47.5
2010-01-11,0.0
2010-02-09,-4.7619
2010-02-11,0.0
2010-02-17,-40.0
2010-02-18,66.6667
2010-02-22,-5.0
2010-03-31,-44.7368
2010-04-01,4.7619
2010-04-06,-4.5455
2010-04-12,-4.7619
2010-04-13,0.0
2010-04-21,0.0
2010-04-22,0.0
2010-04-27,0.0
2010-05-03,0.0
2010-05-04,0.0
2010-05-07,0.0
2010-05-14,-40.0
2010-05-28,66.6667
2010-06-09,0.0
2010-06-17,-40.0
2010-07-07,50.0
2010-07-08,-33.3333
2010-07-26,-33.3333
2010-08-02,0.0
2010-08-12,0.0
2010-08-17,75.0
2010-08-19,0.0
2010-08-20,42.8571
2010-08-23,59.0
2010-08-24,-30.8176
2010-08-25,-9.0909
2010-08-27,0.0
2010-08-30,0.0
2010-08-31,0.0
2010-09-01,0.0
2010-09-02,5.0
2010-09-09,4.7619
2010-09-17,-11.3636
2010-10-08,-47.6923
2010-10-26,0.0
2010-10-29,75.4902
2010-11-01,-44.1341
2010-11-18,60.0
2010-12-14,-56.25
2010-12-29,17.1429
2010-12-31,4.878
2011-01-19,4.6512
2011-01-27,-15.5556
2011-01-28,-44.7368
2011-02-01,0.0
2011-03-03,0.0
2011-03-04,0.0
2011-03-14,-4.7619
2011-03-16,-46.875
2011-03-29,78.8235
2011-04-13,-21.0526
2011-04-29,-26.6667
2011-05-16,81.8182
2011-05-31,-47.5
2011-06-01,-3.5714
2011-06-27,0.0
2011-07-05,96.2963
2011-07-08,0.6289
2011-08-09,-25.0
2011-08-10,0.0
2011-09-01,0.0
2011-09-14,-0.8333
2011-10-10,-31.9328
2011-11-17,-1.2346
2011-11-28,-50.0
2011-12-05,-60.0
2011-12-12,6.25
2011-12-13,935.2941
2011-12-14,0.0
2011-12-15,-25.0
2011-12-16,-9.0909
2011-12-19,-20.0
2011-12-20,-16.6667
2011-12-21,90.0
2011-12-22,31.5789
2011-12-23,0.0
2011-12-27,0.0
2011-12-28,20.0
2011-12-30,30.0
2012-01-03,-23.0769
2012-01-04,33.3333
2012-01-05,22.5
2012-01-09,0.0
2012-01-10,0.0
2012-01-11,4.0816
2012-01-12,17.647100000000002
2012-01-13,66.6667
2012-01-17,-30.0
2012-01-18,-21.4286
2012-01-19,44.5455
2012-01-20,-11.9497
2012-01-23,-28.5714
2012-01-24,20.0
2012-01-26,-40.0
2012-01-27,10.7639
2012-01-30,-4.7022
2012-01-31,5.2632
2012-02-02,0.0
2012-02-06,25.0
2012-02-09,0.0
2012-02-13,-28.0
2012-02-14,33.3333
2012-02-15,66.6667
2012-02-29,-25.0
2012-03-06,-50.0
2012-03-07,100.0
2012-03-12,0.0
2012-03-13,-33.3333
2012-03-20,-22.0313
2012-03-21,92.3848
2012-03-22,-16.6667
2012-03-23,30.0
2012-03-26,0.0
2012-03-27,23.0769
2012-03-28,11.25
2012-03-29,11.236
2012-03-30,1.0101
2012-04-02,0.0
2012-04-03,-20.0
2012-04-04,-38.75
2012-04-05,38.7755
2012-04-10,-55.8824
2012-04-11,33.3333
2012-04-12,37.1875
2012-04-13,-32.574
2012-04-16,-18.0743
2012-04-17,47.8351
2012-04-18,-30.8229
2012-04-19,100.0
2012-04-20,29.0323
2012-04-23,-31.25
2012-04-25,4.5455
2012-04-26,-28.6957
2012-04-27,58.5366
2012-04-30,-46.1538
2012-05-01,0.0
2012-05-02,17.1429
2012-05-03,-2.439
2012-05-04,12.5
2012-05-07,11.1111
2012-05-08,-10.0
2012-05-09,-22.2222
2012-05-11,20.0
2012-05-14,19.0476
2012-05-16,-16.0
2012-05-18,-7.1429
2012-05-21,-22.1154
2012-05-22,25.1029
2012-05-23,5.2632
2012-05-25,-22.5
2012-05-29,80.6452
2012-05-31,-46.4286
2012-06-01,0.0
2012-06-05,50.0
2012-06-07,-4.4444
2012-06-08,-4.6512
2012-06-12,-2.439
2012-06-14,0.0
2012-06-18,30.0
2012-08-01,-27.8846
2012-08-15,0.0
2012-08-16,20.0
2012-08-17,8.8889
2012-09-18,-38.7755
2012-09-20,50.0
2012-09-21,0.0
2012-09-24,11.1111
2012-09-25,0.0
2012-10-02,-10.0
2012-10-23,11.1111
2012-10-24,0.0
2012-10-25,0.0
2012-10-26,0.0
2012-10-31,20.0
2012-11-01,0.0
2012-11-05,-1.6667
2012-11-06,-15.2542
2012-11-07,18.0
2012-11-08,1.6949
2012-11-09,0.0
2012-11-12,0.0
2012-11-13,0.0
2012-11-14,0.0
2012-11-15,0.0
2012-11-19,0.0
2012-11-26,0.0
2012-11-28,0.0
2012-11-29,0.0
2012-12-24,0.0
2013-01-03,0.0
2013-01-07,33.3333
2013-01-10,-25.0
2013-01-11,0.0
2013-01-15,-16.6667
2013-01-18,0.0
2013-01-22,0.0
2013-01-25,20.0
2013-01-31,0.0
2013-02-01,-25.0
2013-02-04,33.3333
2013-02-05,0.0
2013-02-08,0.0
2013-02-12,-16.6667
2013-02-13,10.0
2013-02-15,7.2727
2013-02-22,0.0
2013-02-25,0.0
2013-02-28,-23.7288
2013-03-01,31.1111
2013-03-04,0.0
2013-03-05,-15.2542
2013-03-06,16.0
2013-03-07,1.7241
2013-03-08,0.0
2013-03-11,0.0
2013-03-12,0.0
2013-03-13,-15.2542
2013-03-14,10.0
2013-03-15,7.2727
2013-03-18,-6.7797
2013-03-19,4.7727
2013-03-20,-13.5575
2013-03-21,-11.6688
2013-03-22,-4.5455
2013-03-25,-2.3810000000000002
2013-03-26,-11.7378
2013-03-28,0.0
2013-04-01,-4.6632
2013-04-02,1.4493
2013-04-03,-4.2857
2013-04-04,1.4925
2013-04-08,0.0
2013-04-12,-40.8088
2013-04-15,39.7516
2013-04-18,-0.4444
2013-04-19,0.0
2013-04-22,0.0
2013-04-25,0.0
2013-04-29,-4.6875
2013-05-01,-3.0445
2013-05-07,-3.3816
2013-05-09,0.0
2013-05-10,-42.0
2013-05-13,-29.7414
2013-05-14,-0.6135
2013-05-21,-29.6296
2013-05-22,7.0175
2013-05-30,61.4754
2013-06-18,0.0
2013-06-24,-5.0761
2013-06-25,5.3476
2013-06-26,94.9239
2013-06-28,-8.8542
2013-07-01,-37.7143
2013-07-02,2.7523
2013-07-05,42.8571
2013-07-10,-4.375
2013-07-17,4.5752
2013-07-18,-37.5
2013-07-19,52.0
2013-07-22,0.0
2013-07-23,-46.7105
2013-07-25,97.5309
2013-07-26,-0.625
2013-07-29,-49.0566
2013-08-01,0.0
2013-08-05,0.6173
2013-08-06,85.2761
2013-08-07,-45.0331
2013-08-09,91.5663
2013-08-13,-49.0566
2013-08-16,-11.1111
2013-08-21,0.0
2013-08-29,0.0
2013-09-03,0.0
2013-09-12,-22.2222
2013-09-18,-7.1429
2013-09-19,0.0
2013-09-25,0.0
2013-10-04,-15.3846
2013-10-07,0.0
2013-10-09,9.0909
2013-10-11,0.0
2013-10-16,0.0
2013-10-18,-16.6667
2013-10-23,-27.5
2013-10-28,65.5172
2013-10-30,0.0
2013-11-19,-39.5833
2013-11-25,156.8966
2013-12-02,-57.047
2013-12-05,0.0
2013-12-06,0.0
2013-12-11,0.0
2013-12-18,0.0
2013-12-24,117.1875
2013-12-27,0.0
2014-01-02,1.4388
2014-01-03,-43.2624
2014-01-06,10.0
2014-01-16,0.0
2014-01-21,0.0
2014-01-23,9.0909
2014-02-05,39.5833
2014-02-10,0.0
2014-02-19,-34.3284
2014-02-27,0.0
2014-03-03,0.0
2014-03-06,0.0
2014-03-21,52.2727
2014-03-24,0.0
2014-03-25,5.2239
2014-03-31,0.0
2014-04-01,13.4752
2014-04-02,0.0
2014-04-03,0.0
2014-04-04,10.0
2014-04-09,-9.0909
2014-04-10,10.0
2014-04-14,36.3636
2014-05-01,93.3333
2014-05-12,-55.1724
2014-05-20,53.8462
2014-05-23,0.0
2014-05-29,-35.0
2014-05-30,123.0769
2014-06-05,-5.6034
2014-06-16,-37.8995
2014-06-17,17.647100000000002
2014-06-18,-15.0
2014-06-20,-11.0294
2014-06-24,-20.6612
2014-06-26,0.0
2014-06-27,66.6667
2014-07-02,-40.0
2014-07-25,0.0
2014-07-28,66.6667
2014-08-06,-18.125
2014-08-08,-8.3969
2014-08-12,33.3333
2014-08-13,20.0
2014-08-15,-25.0
2014-08-18,-5.5556
2014-08-19,-57.7206
2014-08-20,122.6087
2014-08-21,-31.25
2014-09-10,0.0
2014-09-19,0.0
2014-09-22,106.25
2014-10-09,-55.9229
2014-10-13,6.875
2014-10-16,21.6374
2014-10-29,-50.0
2014-11-03,2.8846
2014-11-12,-8.411200000000001
2014-11-21,0.0
2014-11-24,112.2449
2014-11-28,0.0
2014-12-03,-53.8462
2014-12-04,-41.6667
2014-12-05,-42.8571
2014-12-10,-18.75
2014-12-18,138.4615
2014-12-23,-58.0645
2014-12-26,0.0
2014-12-29,-7.6923
2015-01-05,125.0
2015-01-20,0.0
2015-01-22,-61.1111
2015-01-23,14.2857
2015-01-26,-25.0
2015-01-28,66.6667
2015-02-10,0.0
2015-03-10,-36.6667
2015-03-30,57.8947
2015-04-01,0.0
2015-04-02,6.6667
2015-05-07,-31.25
2015-06-09,-13.6364
2015-06-17,0.0
2015-06-18,0.0
2015-06-23,152.6316
2015-07-01,0.0
2015-09-18,-60.4167
2015-11-05,0.0
2015-11-06,0.0
2015-12-08,0.0
2015-12-11,0.0
2015-12-14,0.0
2015-12-24,0.0
2015-12-30,0.0
2016-01-14,0.0
2016-01-29,0.0
2016-02-17,0.0
2016-03-15,0.0
2016-04-04,-5.2632
2016-04-19,-11.1111
2016-06-01,0.0
2016-07-19,0.0
2016-08-08,0.0
2016-08-09,0.0
2016-08-18,0.0
2016-10-27,-12.5
2016-11-08,0.0
2016-11-25,-7.1429
2016-12-15,23.0769
2016-12-29,-12.5
2017-01-11,14.2857
2017-03-16,100.0
2017-05-12,0.0
2017-05-31,-56.25
2017-06-15,15.4286
2017-06-21,-10.8911
2017-06-22,0.0
2017-07-14,0.0
2017-08-01,0.0
2017-08-24,0.0
2017-09-22,11.1111
2017-10-12,-10.0
2017-11-01,0.0
2017-12-14,0.0
2017-12-15,0.0
2017-12-28,0.0
2018-01-19,0.0
2018-01-25,0.0
2018-02-05,0.0
2018-03-26,88.8889
2018-03-29,11.7647
2018-06-12,-36.8421
2018-06-20,108.3333
2018-06-29,8.0
2018-07-03,-14.8148
2018-07-06,-56.5217
2018-07-09,70.0
2018-07-24,0.0
2018-08-03,47.0588
2018-08-07,-40.0
2018-08-09,0.0
2018-09-18,166.6667
2018-09-24,-77.5
2018-09-25,-11.1111
2018-10-08,0.0
2018-10-09,0.0
2018-10-22,0.0
2018-10-26,0.0
2018-11-05,0.0
2018-12-12,12.5
2018-12-24,-22.2222
2019-01-04,168.5714
2019-01-09,6.383
2019-01-10,-15.0
2019-01-18,-2.9412000000000003
2019-01-22,36.3636
2019-02-04,77.7778
2019-02-05,25.0
2019-02-07,20.0
2019-02-08,133.3333
2019-02-11,-7.1429
2019-02-12,-6.9231
2019-02-13,23.9669
2019-02-14,15.3333
2019-02-15,148.5549
2019-02-19,-16.2791
2019-02-20,-16.9444
2019-02-21,13.7124
2019-02-22,-2.0588
2019-02-25,32.1321
2019-02-26,-51.1364
2019-02-27,-27.907
2019-02-28,-50.129
2019-03-01,96.6365
2019-03-04,-50.0
2019-03-05,-9.2105
2019-03-06,25.7971
2019-03-07,-20.5069
2019-03-08,0.0
2019-03-11,8.6957
2019-03-12,17.3333
2019-03-13,2.2727
2019-03-14,-26.6667
2019-03-15,-32.8788
2019-03-19,1.5800999999999998
2019-03-21,77.7778
2019-03-22,-43.75
2019-03-26,75.5556
2019-03-27,-40.2532
2019-03-28,-4.661
2019-03-29,6.6667
2019-04-01,-6.25
2019-04-02,0.0
2019-04-03,0.0
2019-04-04,-4.4444
2019-04-08,-2.3256
2019-04-09,2.3810000000000002
2019-04-22,4.6512
2019-05-08,-2.2222
2019-05-14,0.0
2019-05-28,-31.8182
2019-06-06,0.0
2019-06-17,46.6667
2019-07-08,-9.0909
2019-07-09,15.0
2019-07-12,-19.5652
2019-07-19,32.4324
2019-07-24,-44.898
2019-07-26,-25.9259
2019-08-02,-15.0
2019-08-21,194.1176
2019-08-28,26.0
2019-09-03,-1.5873
2019-09-05,12.9032
2019-09-18,-64.2857
2019-09-23,20.0
2019-09-30,-33.3333
2019-10-18,250.0
2019-10-21,0.0
2019-10-29,-68.5714
2019-11-08,59.0909
2019-11-11,-42.8571
2019-11-19,100.0
2019-11-22,0.0
2019-12-03,-50.0
2019-12-09,0.0
2019-12-13,360.0
2019-12-19,-77.1739
2019-12-26,42.8571
2019-12-31,0.0
2020-01-03,0.0
2020-01-06,85.0
2020-01-09,-37.8378
2020-01-13,-13.0435
2020-01-14,1.0
2020-01-21,-0.9901
2020-02-03,-30.0
2020-02-12,185.7143
2020-02-14,-65.0
2020-02-24,4.7619
2020-03-10,354.5455
2020-03-17,-75.0
2020-03-30,0.0
2020-04-06,-4.0
2020-04-22,-16.6667
2020-04-28,0.0
2020-05-07,0.0
2020-05-12,0.0
2020-05-15,0.0
2020-06-03,87.5
2020-07-01,73.3333
2020-07-09,-23.1538
2020-07-29,-47.9479
