ticker,ZVO US Equity
2009-09-03,0.8296
2009-09-04,-14.5913
2009-09-08,1.9268
2009-09-09,-1.9534
2009-09-10,2.635
2009-09-11,1.8159
2009-09-14,0.5535
2009-09-15,-1.9572
2009-09-16,0.0
2009-09-17,3.6182
2009-09-18,-1.8061
2009-09-21,8.8289
2009-09-22,-3.0986
2009-09-23,-2.9651
2009-09-24,-4.0743
2009-09-25,-1.2492
2009-09-28,1.012
2009-09-29,-2.3168
2009-09-30,-2.1795
2009-10-01,-4.3906
2009-10-02,0.2056
2009-10-05,2.1888
2009-10-06,9.1031
2009-10-07,-2.2699
2009-10-08,3.8293
2009-10-09,0.9069
2009-10-12,1.0785
2009-10-13,0.3557
2009-10-14,0.5316
2009-10-15,0.235
2009-10-16,0.9379
2009-10-19,-0.0581
2009-10-20,-1.104
2009-10-21,-1.5276
2009-10-22,-1.4916
2009-10-23,0.5451
2009-10-26,-1.3855
2009-10-27,-0.4887
2009-10-28,-8.717
2009-10-29,-2.8245
2009-10-30,-1.8685
2009-11-02,-1.2694
2009-11-03,4.2143
2009-11-04,5.6888
2009-11-05,4.1505
2009-11-06,-0.8095
2009-11-09,0.4394
2009-11-10,0.125
2009-11-11,0.1873
2009-11-12,1.8069
2009-11-13,-1.9584000000000001
2009-11-16,-0.437
2009-11-17,7.0219
2009-11-18,-2.6948
2009-11-19,-0.9633
2009-11-20,-0.7295
2009-11-23,3.1231
2009-11-24,-2.4941
2009-11-25,-0.5481
2009-11-27,0.0
2009-11-30,-2.2045
2009-12-01,-4.1954
2009-12-02,-1.3072
2009-12-03,-2.3179
2009-12-04,-1.7627000000000002
2009-12-07,-2.0014
2009-12-08,2.7465
2009-12-09,5.1405
2009-12-10,2.4772
2009-12-11,3.944
2009-12-14,7.5887
2009-12-15,-1.1945000000000001
2009-12-16,0.1727
2009-12-17,-12.3563
2009-12-18,-2.7541
2009-12-21,-3.5064
2009-12-22,-0.0699
2009-12-23,1.3287
2009-12-24,-0.8972
2009-12-28,2.9943999999999997
2009-12-29,1.2847
2009-12-30,0.4005
2009-12-31,-0.133
2010-01-04,-0.9321
2010-01-05,0.4704
2010-01-06,-0.2676
2010-01-07,4.4266
2010-01-08,-0.9634
2010-01-11,-2.0752
2010-01-12,-2.053
2010-01-13,-1.1494
2010-01-14,2.1204
2010-01-15,-2.0764
2010-01-19,3.8304
2010-01-20,-1.8445
2010-01-21,-1.0067
2010-01-22,-0.339
2010-01-25,0.4762
2010-01-26,-1.0833
2010-01-27,6.5024
2010-01-28,-3.4704
2010-01-29,-2.996
2010-02-01,0.5491
2010-02-02,1.1604
2010-02-03,0.9447
2010-02-04,-3.1417
2010-02-05,-1.5183
2010-02-08,2.1724
2010-02-09,0.2058
2010-02-10,-0.4107
2010-02-11,1.1684
2010-02-12,0.9511
2010-02-16,2.6245000000000003
2010-02-17,6.8852
2010-02-18,3.0061
2010-02-19,-3.4544
2010-02-22,-0.2468
2010-02-23,-1.0513
2010-02-24,2.875
2010-02-25,2.4301
2010-02-26,0.1186
2010-03-01,6.5758
2010-03-02,-1.0006
2010-03-03,5.1095
2010-03-04,6.1432
2010-03-05,2.8183
2010-03-08,0.5874
2010-03-09,-1.3625
2010-03-10,-1.4307
2010-03-11,0.4505
2010-03-12,3.8366
2010-03-15,3.3109
2010-03-16,6.8277
2010-03-17,1.6957
2010-03-18,1.8384
2010-03-19,0.5877
2010-03-22,2.212
2010-03-23,2.2458
2010-03-24,1.4377
2010-03-25,-0.6693
2010-03-26,-1.7043
2010-03-29,-1.9758
2010-03-30,-0.3291
2010-03-31,1.4445000000000001
2010-04-01,1.1798
2010-04-05,-4.3024000000000004
2010-04-06,0.084
2010-04-07,2.7288
2010-04-08,-1.5121
2010-04-09,-2.0747
2010-04-12,2.0339
2010-04-13,9.3854
2010-04-14,-0.3037
2010-04-15,0.0762
2010-04-16,-3.2344
2010-04-19,3.4605
2010-04-20,3.4588
2010-04-21,0.2204
2010-04-22,-5.7185
2010-04-23,-2.7605
2010-04-26,3.8784
2010-04-27,-2.2325
2010-04-28,0.9843
2010-04-29,-1.5594999999999999
2010-04-30,1.8218
2010-05-03,-4.5119
2010-05-04,-3.5845000000000002
2010-05-05,4.1825
2010-05-06,-3.2036
2010-05-07,-4.315
2010-05-10,6.8301
2010-05-11,-0.6967
2010-05-12,2.3525
2010-05-13,1.1694
2010-05-14,-4.6632
2010-05-17,1.3796
2010-05-18,-0.8247
2010-05-19,-0.7484
2010-05-20,-4.6502
2010-05-21,1.9771999999999998
2010-05-24,-1.9388
2010-05-25,-2.8120000000000003
2010-05-26,-1.5371000000000001
2010-05-27,-1.4233
2010-05-28,0.4658
2010-06-01,-2.6426
2010-06-02,4.0
2010-06-03,-1.8315000000000001
2010-06-04,-3.125
2010-06-07,-1.2037
2010-06-08,-2.0468
2010-06-09,-1.3433
2010-06-10,-0.2521
2010-06-11,-0.4044
2010-06-14,-0.3553
2010-06-15,0.2038
2010-06-16,1.2201
2010-06-17,3.5158
2010-06-18,1.4071
2010-06-21,-1.4833
2010-06-22,-8.0136
2010-06-23,-0.6336
2010-06-24,-4.6759
2010-06-25,-0.8361
2010-06-28,-1.5177
2010-06-29,-5.8219
2010-06-30,-4.1818
2010-07-01,-4.4276
2010-07-02,-0.5956
2010-07-06,-0.5992
2010-07-07,3.282
2010-07-08,2.7237
2010-07-09,0.8838
2010-07-12,-3.1915
2010-07-13,-0.5171
2010-07-14,2.0143
2010-07-15,0.5096
2010-07-16,-0.507
2010-07-19,10.2548
2010-07-20,1.7330999999999999
2010-07-21,-5.6218
2010-07-22,3.6101
2010-07-23,6.3879
2010-07-26,1.4192
2010-07-27,1.1841
2010-07-28,0.6915
2010-07-29,-0.317
2010-07-30,-1.6958
2010-08-02,2.1563
2010-08-03,-7.4934
2010-08-04,-0.6845
2010-08-05,-9.1901
2010-08-06,-5.2498
2010-08-09,0.0
2010-08-10,-5.3405000000000005
2010-08-11,0.7757
2010-08-12,0.4199
2010-08-13,-5.8537
2010-08-16,10.2147
2010-08-17,-14.1706
2010-08-18,8.8419
2010-08-19,-2.5881
2010-08-20,-3.5423999999999998
2010-08-23,3.0604
2010-08-24,-2.7468
2010-08-25,3.5115
2010-08-26,-3.3186
2010-08-27,2.2883
2010-08-30,-2.3863
2010-08-31,-1.2987
2010-09-01,4.0248
2010-09-02,2.9762
2010-09-03,7.0809
2010-09-07,-7.4224
2010-09-08,2.9154999999999998
2010-09-09,5.0283
2010-09-10,-2.0229
2010-09-13,3.8541
2010-09-14,7.3559
2010-09-15,-1.2346
2010-09-16,3.625
2010-09-17,0.9047
2010-09-20,2.7496
2010-09-21,-5.2938
2010-09-22,-4.2383
2010-09-23,2.5016
2010-09-24,-5.5695
2010-09-27,-6.8257
2010-09-28,2.0626
2010-09-29,3.0662
2010-09-30,4.5301
2010-10-01,-0.0647
2010-10-04,1.165
2010-10-05,-2.7511
2010-10-06,1.0526
2010-10-07,-0.1302
2010-10-08,0.9126
2010-10-11,-0.0646
2010-10-12,5.8177
2010-10-13,4.7036999999999995
2010-10-14,-14.7608
2010-10-15,-4.0383
2010-10-18,0.8559
2010-10-19,-0.8487
2010-10-20,0.1427
2010-10-21,0.641
2010-10-22,1.4862
2010-10-25,-0.4184
2010-10-26,-0.5602
2010-10-27,-0.2113
2010-10-28,0.0
2010-10-29,0.2823
2010-11-01,-1.9001000000000001
2010-11-02,10.7604
2010-11-03,-2.5259
2010-11-04,-0.0664
2010-11-05,0.3324
2010-11-08,3.5785
2010-11-09,-3.4549
2010-11-10,0.3976
2010-11-11,0.7921
2010-11-12,-2.2921
2010-11-15,0.8713
2010-11-16,0.0664
2010-11-17,0.7968
2010-11-18,0.9223
2010-11-19,-0.0653
2010-11-22,2.3514
2010-11-23,-1.0849
2010-11-24,2.129
2010-11-26,-0.6317
2010-11-29,-0.8264
2010-11-30,-1.9231
2010-12-01,-0.2614
2010-12-02,1.7038
2010-12-03,0.5155
2010-12-06,0.3846
2010-12-07,5.364
2010-12-08,1.8182
2010-12-09,-2.2024
2010-12-10,5.4169
2010-12-13,2.7714
2010-12-14,-0.1124
2010-12-15,-1.7997999999999998
2010-12-16,0.0573
2010-12-17,1.6027
2010-12-20,-0.7324
2010-12-21,2.8377
2010-12-22,1.6004
2010-12-23,0.3802
2010-12-27,2.2727
2010-12-28,-0.4233
2010-12-29,1.7003
2010-12-30,-1.0449
2010-12-31,0.3168
2011-01-03,-0.4211
2011-01-04,-7.5581
2011-01-05,0.972
2011-01-06,-0.3398
2011-01-07,0.1136
2011-01-10,-8.7401
2011-01-11,3.1095
2011-01-12,0.3619
2011-01-13,-0.2404
2011-01-14,1.2651
2011-01-18,0.4164
2011-01-19,-0.3555
2011-01-20,2.2592
2011-01-21,0.1744
2011-01-24,5.2234
2011-01-25,3.8609999999999998
2011-01-26,1.2746
2011-01-27,1.7829000000000002
2011-01-28,-4.9459
2011-01-31,-1.0298
2011-02-01,2.793
2011-02-02,-1.1721
2011-02-03,0.7008
2011-02-04,-2.0343
2011-02-07,1.2568
2011-02-08,3.3459
2011-02-09,-2.0888
2011-02-10,1.2267000000000001
2011-02-11,1.1591
2011-02-14,-0.7292
2011-02-15,-0.3673
2011-02-16,0.2106
2011-02-17,0.0
2011-02-18,2.0494
2011-02-22,-0.1545
2011-02-23,-2.8365
2011-02-24,-0.5839
2011-02-25,-1.7619
2011-02-28,1.7391
2011-03-01,0.0534
2011-03-02,5.2856
2011-03-03,-2.8398
2011-03-04,-5.0104
2011-03-07,3.1319
2011-03-08,-2.7704
2011-03-09,-1.3699
2011-03-10,-2.8333
2011-03-11,4.7456
2011-03-14,1.1463
2011-03-15,0.9714
2011-03-16,-0.0534
2011-03-17,-3.3155
2011-03-18,-0.3319
2011-03-21,1.4983
2011-03-22,-3.3898
2011-03-23,-1.245
2011-03-24,1.0888
2011-03-25,0.3401
2011-03-28,-2.6554
2011-03-29,-0.9286
2011-03-30,1.1131
2011-03-31,-0.927
2011-04-01,-0.4094
2011-04-04,-0.1174
2011-04-05,-0.2939
2011-04-06,1.4741
2011-04-07,-1.9756
2011-04-08,0.5335
2011-04-11,-3.0071
2011-04-12,-2.7964
2011-04-13,3.127
2011-04-14,2.3044000000000002
2011-04-15,-0.2964
2011-04-18,0.1189
2011-04-19,-2.5534
2011-04-20,0.6094
2011-04-21,1.6354
2011-04-25,1.4303
2011-04-26,1.2926
2011-04-27,1.6240999999999999
2011-04-28,-0.1142
2011-04-29,0.2857
2011-05-02,4.7863
2011-05-03,8.0479
2011-05-04,-4.3785
2011-05-05,0.7368
2011-05-06,0.418
2011-05-09,3.7461
2011-05-10,1.3541
2011-05-11,2.9193
2011-05-12,1.7788
2011-05-13,-0.0945
2011-05-16,-3.026
2011-05-17,-1.9015
2011-05-18,4.3738
2011-05-19,1.2381
2011-05-20,-5.5503
2011-05-23,-0.996
2011-05-24,2.9678
2011-05-25,11.8222
2011-05-26,-3.8007999999999997
2011-05-27,1.8618999999999999
2011-05-31,4.7258
2011-06-01,0.8089
2011-06-02,3.3784
2011-06-03,3.0229
2011-06-06,-1.7446000000000002
2011-06-07,0.6457
2011-06-08,-0.401
2011-06-09,0.6844
2011-06-10,-6.1176
2011-06-13,-0.724
2011-06-14,3.6465
2011-06-15,-0.745
2011-06-16,-6.2969
2011-06-17,0.7566
2011-06-20,1.811
2011-06-21,3.0369
2011-06-22,-1.2211
2011-06-23,0.6394
2011-06-24,0.3388
2011-06-27,0.2111
2011-06-28,0.9688
2011-06-29,-0.9178
2011-06-30,5.2632
2011-07-01,2.2800000000000002
2011-07-05,5.3187
2011-07-06,0.2599
2011-07-07,1.6667
2011-07-08,-0.7286
2011-07-11,-3.1927
2011-07-12,3.9424
2011-07-13,2.2976
2011-07-14,0.9982
2011-07-15,-0.2824
2011-07-18,-1.3805
2011-07-19,1.6152
2011-07-20,4.4507
2011-07-21,1.6571
2011-07-22,1.4637
2011-07-25,-11.4426
2011-07-26,-1.1847
2011-07-27,-5.0206
2011-07-28,-2.643
2011-07-29,0.3241
2011-08-01,1.1309
2011-08-02,-13.0591
2011-08-03,-0.735
2011-08-04,-2.0361
2011-08-05,-4.4402
2011-08-08,-1.7795
2011-08-09,7.5491
2011-08-10,-0.4212
2011-08-11,5.6391
2011-08-12,1.4235
2011-08-15,-0.0439
2011-08-16,-2.3695
2011-08-17,0.9888
2011-08-18,-5.8745
2011-08-19,-0.6147
2011-08-22,1.7602
2011-08-23,0.935
2011-08-24,-0.4169
2011-08-25,-2.1395
2011-08-26,2.2338
2011-08-29,4.9744
2011-08-30,0.3986
2011-08-31,-2.6026
2011-09-01,-5.5254
2011-09-02,-2.2052
2011-09-06,0.3922
2011-09-07,4.9315999999999995
2011-09-08,-0.5119
2011-09-09,-4.0225
2011-09-12,1.9005999999999998
2011-09-13,1.8173
2011-09-14,-1.55
2011-09-15,3.3874
2011-09-16,-1.0614
2011-09-19,-1.2593
2011-09-20,-0.5668
2011-09-21,-0.6176
2011-09-22,-4.2065
2011-09-23,-2.8942
2011-09-26,2.8777
2011-09-27,1.7982
2011-09-28,-3.8273
2011-09-29,-3.3673
2011-09-30,-7.9197
2011-10-03,-5.2752
2011-10-04,2.4213
2011-10-05,10.2246
2011-10-06,4.2359
2011-10-07,-1.8519
2011-10-10,4.8218
2011-10-11,-1.35
2011-10-12,5.1191
2011-10-13,-1.9769
2011-10-14,3.2956
2011-10-17,-4.0952
2011-10-18,-2.9791
2011-10-19,-0.3071
2011-10-20,2.1561
2011-10-21,5.0754
2011-10-24,5.2128
2011-10-25,-2.6818
2011-10-26,-0.6539
2011-10-27,2.5858
2011-10-28,0.0458
2011-10-31,-0.7329
2011-11-01,6.0914
2011-11-02,2.6098
2011-11-03,0.6359
2011-11-04,-3.3277
2011-11-07,3.0501
2011-11-08,-1.8182
2011-11-09,-1.3351
2011-11-10,-6.591
2011-11-11,2.8971999999999998
2011-11-14,0.1817
2011-11-15,1.4506000000000001
2011-11-16,-0.7149
2011-11-17,3.2403
2011-11-18,-1.5257
2011-11-21,-5.8876
2011-11-22,1.7873999999999999
2011-11-23,-2.0333
2011-11-25,-2.8773999999999997
2011-11-28,2.137
2011-11-29,-1.7593999999999999
2011-11-30,6.486
2011-12-01,-3.6364
2011-12-02,4.434
2011-12-05,4.5619
2011-12-06,-1.987
2011-12-07,-0.4848
2011-12-08,-4.5616
2011-12-09,2.9698
2011-12-12,-1.7125
2011-12-13,-3.0261
2011-12-14,-1.9858
2011-12-15,-0.193
2011-12-16,4.4949
2011-12-19,0.555
2011-12-20,1.8859
2011-12-21,0.0
2011-12-22,1.1738
2011-12-23,1.0263
2011-12-27,4.9912
2011-12-28,-2.987
2011-12-29,1.3877
2011-12-30,-1.6253
2012-01-03,-4.913
2012-01-04,1.2346
2012-01-05,1.084
2012-01-06,2.5469
2012-01-09,1.8300999999999998
2012-01-10,0.0856
2012-01-11,2.6935000000000002
2012-01-12,9.1174
2012-01-13,-3.0523
2012-01-17,2.7548
2012-01-18,-5.0172
2012-01-19,0.5242
2012-01-20,-1.3638
2012-01-23,-0.61
2012-01-24,3.1506
2012-01-25,2.5783
2012-01-26,-0.8121
2012-01-27,0.1949
2012-01-30,-2.1401
2012-01-31,-2.2266
2012-02-01,5.5306999999999995
2012-02-02,2.5048
2012-02-03,1.2782
2012-02-06,-1.5590000000000002
2012-02-07,-0.4525
2012-02-08,-0.9091
2012-02-09,1.4526
2012-02-10,-0.0377
2012-02-13,1.0177
2012-02-14,-1.306
2012-02-15,-1.3611
2012-02-16,0.8816
2012-02-17,0.19
2012-02-21,-0.1138
2012-02-22,0.7213
2012-02-23,0.7916
2012-02-24,-0.4114
2012-02-27,-0.0376
2012-02-28,-7.8137
2012-02-29,-0.7335
2012-03-01,-1.3136
2012-03-02,-0.8319
2012-03-05,-1.4681
2012-03-06,-0.4257
2012-03-07,2.6935000000000002
2012-03-08,2.5812
2012-03-09,-0.974
2012-03-12,-2.2541
2012-03-13,3.4801
2012-03-14,-2.3501
2012-03-15,1.2448
2012-03-16,0.2869
2012-03-19,1.6755
2012-03-20,-0.2814
2012-03-21,-0.0806
2012-03-22,-0.8471
2012-03-23,-1.2205
2012-03-26,4.9012
2012-03-27,-0.8245
2012-03-28,0.0792
2012-03-29,-1.9778
2012-03-30,-0.1211
2012-04-02,2.7879
2012-04-03,-0.2358
2012-04-04,-5.5161999999999995
2012-04-05,-2.5438
2012-04-09,-9.371
2012-04-10,-3.2106
2012-04-11,4.0488
2012-04-12,1.2658
2012-04-13,-0.463
2012-04-16,-0.6512
2012-04-17,1.2172
2012-04-18,-0.9713
2012-04-19,-0.5605
2012-04-20,0.047
2012-04-23,-0.6573
2012-04-24,-1.3233
2012-04-25,1.341
2012-04-26,2.0321
2012-04-27,0.7411
2012-04-30,-0.8736
2012-05-01,-6.5399
2012-05-02,2.928
2012-05-03,-1.0608
2012-05-04,-0.2924
2012-05-07,-0.5865
2012-05-08,-0.2458
2012-05-09,-0.2957
2012-05-10,0.9886
2012-05-11,-3.3774
2012-05-14,-2.6849
2012-05-15,-0.5726
2012-05-16,1.9372
2012-05-17,-0.5136
2012-05-18,1.9618
2012-05-21,1.2658
2012-05-22,-2.95
2012-05-23,4.2761
2012-05-24,-3.8538
2012-05-25,0.7194
2012-05-29,2.9592
2012-05-30,-3.4192
2012-05-31,0.5131
2012-06-01,-5.3599
2012-06-04,-1.726
2012-06-05,0.1647
2012-06-06,4.4384
2012-06-07,-2.6757999999999997
2012-06-08,-0.3774
2012-06-11,0.7576
2012-06-12,2.4168
2012-06-13,-2.7792
2012-06-14,-0.0539
2012-06-15,1.2952
2012-06-18,0.959
2012-06-19,7.124
2012-06-20,0.5911
2012-06-21,0.1469
2012-06-22,0.0489
2012-06-25,-1.4663
2012-06-26,2.3810000000000002
2012-06-27,1.7442
2012-06-28,0.3333
2012-06-29,3.4646
2012-07-02,0.4128
2012-07-03,0.3655
2012-07-05,-0.7283
2012-07-06,-1.4214
2012-07-09,-33.7209
2012-07-10,-8.2807
2012-07-11,-0.4591
2012-07-12,-0.3075
2012-07-13,-24.6723
2012-07-16,0.7165
2012-07-17,-1.9308999999999998
2012-07-18,-1.8653
2012-07-19,-2.5343
2012-07-20,-2.3835
2012-07-23,-0.8879
2012-07-24,-3.0235
2012-07-25,-0.9238
2012-07-26,-2.0979
2012-07-27,0.119
2012-07-30,0.2378
2012-07-31,7.9478
2012-08-01,2.7473
2012-08-02,0.7487
2012-08-03,0.2123
2012-08-06,6.0381
2012-08-07,5.6943
2012-08-08,3.7807
2012-08-09,-0.6375
2012-08-10,-1.2832
2012-08-13,-6.4995
2012-08-14,-2.6812
2012-08-15,2.7551
2012-08-16,2.8798
2012-08-17,0.8687
2012-08-20,-1.5311
2012-08-21,1.069
2012-08-22,-2.8846
2012-08-23,3.5644
2012-08-24,-4.4933
2012-08-27,-2.1021
2012-08-28,-0.6135
2012-08-29,0.2058
2012-08-30,0.308
2012-08-31,0.9212
2012-09-04,-3.0426
2012-09-05,7.9498
2012-09-06,4.7481
2012-09-07,0.7401
2012-09-10,0.3673
2012-09-11,4.1171
2012-09-12,-3.3392
2012-09-13,-2.5455
2012-09-14,5.0373
2012-09-17,-0.3552
2012-09-18,3.7433
2012-09-19,1.2027
2012-09-20,-6.2818
2012-09-21,-0.7246
2012-09-24,-2.1898
2012-09-25,-6.1567
2012-09-26,1.7893
2012-09-27,-0.3906
2012-09-28,-0.4902
2012-10-01,0.4926
2012-10-02,0.0
2012-10-03,-3.9215999999999998
2012-10-04,4.1837
2012-10-05,1.1753
2012-10-08,2.3233
2012-10-09,0.0
2012-10-10,1.4191
2012-10-11,3.7313
2012-10-12,-0.7194
2012-10-15,-0.6341
2012-10-16,-10.2097
2012-10-17,1.1168
2012-10-18,1.6064
2012-10-19,-2.5692
2012-10-22,-1.5213
2012-10-23,-0.309
2012-10-24,0.4132
2012-10-25,0.3086
2012-10-26,1.0256
2012-10-31,1.5228000000000002
2012-11-01,2.4
2012-11-02,-1.3672
2012-11-05,-4.4554
2012-11-06,2.0725
2012-11-07,-5.4822
2012-11-08,-2.7927
2012-11-09,-2.3204000000000002
2012-11-12,-2.0362
2012-11-13,0.0
2012-11-14,1.0393
2012-11-15,2.5143
2012-11-16,-2.0067
2012-11-19,1.2514
2012-11-20,-1.4607
2012-11-21,2.1665
2012-11-23,1.0045
2012-11-26,2.8729
2012-11-27,1.2889
2012-11-28,0.3181
2012-11-29,3.1712
2012-11-30,-0.2049
2012-12-03,0.4107
2012-12-04,2.3517
2012-12-05,1.3986
2012-12-06,-0.4926
2012-12-07,0.8911
2012-12-10,0.6869
2012-12-11,1.9493
2012-12-12,-2.4857
2012-12-13,0.9804
2012-12-14,-0.2913
2012-12-17,1.4606
2012-12-18,2.8791
2012-12-19,-1.3993
2012-12-20,-1.7029
2012-12-21,1.4437
2012-12-24,-1.4231
2012-12-26,-2.3099
2012-12-27,-1.0836999999999999
2012-12-28,0.996
2012-12-31,1.5779
2013-01-02,0.6796
2013-01-03,0.9643
2013-01-04,3.1519
2013-01-07,-1.2037
2013-01-08,-4.03
2013-01-09,-3.5156
2013-01-10,-0.8097
2013-01-11,3.1633
2013-01-14,0.0989
2013-01-15,2.4704
2013-01-16,-2.1215
2013-01-17,0.0
2013-01-18,-0.2956
2013-01-22,1.6798
2013-01-23,-0.3887
2013-01-24,3.0244
2013-01-25,0.4735
2013-01-28,1.4138
2013-01-29,-3.4387
2013-01-30,-1.4437
2013-01-31,3.0273
2013-02-01,-0.8531
2013-02-04,-2.3901
2013-02-05,1.0774
2013-02-06,1.7442
2013-02-07,3.4286
2013-02-08,1.105
2013-02-11,1.4572
2013-02-12,0.2693
2013-02-13,-0.2686
2013-02-14,-2.7828
2013-02-15,-0.831
2013-02-19,2.9795
2013-02-20,-2.0796
2013-02-21,-2.5854
2013-02-22,0.0
2013-02-25,-1.6114000000000002
2013-02-26,-2.1195
2013-02-27,0.5906
2013-02-28,-0.0978
2013-03-01,0.0979
2013-03-04,-3.3268
2013-03-05,-1.2146
2013-03-06,-0.8197
2013-03-07,1.1364
2013-03-08,1.9407999999999999
2013-03-11,1.7034
2013-03-12,0.9852
2013-03-13,5.0732
2013-03-14,-1.7642
2013-03-15,-0.3781
2013-03-18,-0.4744
2013-03-19,-0.7626
2013-03-20,0.6724
2013-03-21,-0.5725
2013-03-22,-1.5354999999999999
2013-03-25,1.7544
2013-03-26,-4.023
2013-03-27,0.2994
2013-03-28,1.791
2013-04-01,-1.7595
2013-04-02,-1.4925
2013-04-03,-1.7172
2013-04-04,1.3361
2013-04-05,-1.6227
2013-04-08,0.5155
2013-04-09,0.7179
2013-04-10,5.499
2013-04-11,0.4826
2013-04-12,0.0961
2013-04-15,-2.8791
2013-04-16,1.2846
2013-04-17,-1.3659
2013-04-18,0.3956
2013-04-19,0.0
2013-04-22,-0.6897
2013-04-23,4.5635
2013-04-24,-2.277
2013-04-25,3.301
2013-04-26,0.0
2013-04-29,1.5038
2013-04-30,-0.1852
2013-05-01,-1.7625
2013-05-02,0.8499
2013-05-03,3.0899
2013-05-06,-1.6349
2013-05-07,-2.5854
2013-05-08,0.5687
2013-05-09,-1.0368
2013-05-10,2.5714
2013-05-13,-0.8357
2013-05-14,4.588
2013-05-15,3.3124000000000002
2013-05-16,4.5061
2013-05-17,3.5655
2013-05-20,0.4804
2013-05-21,-0.0797
2013-05-22,0.0
2013-05-23,1.4354
2013-05-24,2.8302
2013-05-28,-0.9174
2013-05-29,-1.1574
2013-05-30,1.4832
2013-05-31,-1.4615
2013-06-03,-1.4052
2013-06-04,-0.1584
2013-06-05,-0.3965
2013-06-06,0.9554
2013-06-07,1.4196
2013-06-10,1.0886
2013-06-11,-1.0
2013-06-12,-1.0101
2013-06-13,0.0
2013-06-14,-2.4333
2013-06-17,1.3677000000000001
2013-06-18,-0.5556
2013-06-19,-1.4365999999999999
2013-06-20,-2.4291
2013-06-21,0.166
2013-06-24,-2.7340999999999998
2013-06-25,2.9813
2013-06-26,-0.579
2013-06-27,0.9151
2013-06-28,0.4122
2013-07-01,0.4926
2013-07-02,-1.634
2013-07-03,-0.0831
2013-07-05,2.1612999999999998
2013-07-08,0.8137
2013-07-09,-0.9685
2013-07-10,2.771
2013-07-11,26.249
2013-07-12,-1.5074999999999998
2013-07-15,1.5306
2013-07-16,-2.1985
2013-07-17,1.7983
2013-07-18,0.1893
2013-07-19,-2.0781
2013-07-22,2.8296
2013-07-23,1.8136
2013-07-24,0.2457
2013-07-25,0.7966
2013-07-26,-0.3647
2013-07-29,-0.4271
2013-07-30,-0.674
2013-07-31,-0.5552
2013-08-01,3.0397
2013-08-02,-0.1204
2013-08-05,1.0247
2013-08-06,-2.4463
2013-08-07,4.9541
2013-08-08,-2.2145
2013-08-09,-1.0131000000000001
2013-08-12,0.602
2013-08-13,-0.4189
2013-08-14,1.3221
2013-08-15,-2.3132
2013-08-16,0.85
2013-08-19,-2.047
2013-08-20,0.5532
2013-08-21,-1.2836
2013-08-22,0.9288
2013-08-23,0.0613
2013-08-26,0.1226
2013-08-27,-1.4697
2013-08-28,2.051
2013-08-29,1.7661
2013-08-30,-1.137
2013-09-03,1.1501000000000001
2013-09-04,2.0347
