ticker,NS US Equity
2001-08-30,-0.5376
2001-08-31,-1.9061
2001-09-04,2.9582
2001-09-05,-2.2535
2001-09-06,-0.1441
2001-09-07,1.847
2001-09-10,0.8784
2001-09-17,-2.6685
2001-09-18,-1.8759000000000001
2001-09-19,-4.7059
2001-09-20,-2.4691
2001-09-21,-0.981
2001-09-24,5.465
2001-09-25,-2.7273
2001-09-26,0.7788
2001-09-27,-1.0819
2001-09-28,1.875
2001-10-01,1.5337
2001-10-02,3.1722
2001-10-03,2.1962
2001-10-04,3.4384
2001-10-05,-0.1385
2001-10-08,0.4161
2001-10-09,2.2099
2001-10-10,0.0
2001-10-11,-1.0811
2001-10-12,-0.9836
2001-10-15,0.0552
2001-10-16,2.3166
2001-10-17,0.2156
2001-10-18,2.071
2001-10-19,1.0804
2001-10-22,-0.6778
2001-10-23,-0.6562
2001-10-24,-0.3963
2001-10-25,-0.5836
2001-10-26,-0.08
2001-10-29,-1.7356
2001-10-30,-0.5163
2001-10-31,-0.1666
2001-11-01,4.3115
2001-11-02,0.0
2001-11-05,0.0
2001-11-06,2.8533
2001-11-07,1.1149
2001-11-08,1.4102999999999999
2001-11-09,2.1492
2001-11-12,-2.4752
2001-11-13,0.9645
2001-11-14,0.8044
2001-11-15,-0.7481
2001-11-16,-4.5226
2001-11-19,-1.8420999999999998
2001-11-20,0.7507
2001-11-21,-2.4747
2001-11-23,0.4093
2001-11-26,-0.9511
2001-11-27,0.2743
2001-11-28,0.1368
2001-11-29,-3.0874
2001-11-30,1.0431
2001-12-03,-0.2511
2001-12-04,2.5175
2001-12-05,0.1364
2001-12-06,1.9074
2001-12-07,-0.1337
2001-12-10,0.3748
2001-12-11,-0.1067
2001-12-12,0.0801
2001-12-13,2.1878
2001-12-14,-0.3133
2001-12-17,2.1477
2001-12-18,-0.1538
2001-12-19,-1.1299
2001-12-20,1.4285999999999999
2001-12-21,0.8963
2001-12-24,0.1777
2001-12-26,0.076
2001-12-27,0.8861
2001-12-28,0.7528
2001-12-31,-0.2491
2002-01-02,-1.7478
2002-01-03,0.6861
2002-01-04,0.3281
2002-01-07,-0.2264
2002-01-08,2.2441
2002-01-09,0.7398
2002-01-10,1.5912
2002-01-11,1.4458
2002-01-14,-0.4751
2002-01-15,0.1193
2002-01-16,-2.1931
2002-01-17,0.5362
2002-01-18,0.0
2002-01-22,-0.7273
2002-01-23,-2.0757
2002-01-24,-1.6209
2002-01-25,-1.9011
2002-01-28,1.4212
2002-01-29,0.9936
2002-01-30,0.1514
2002-01-31,1.6368
2002-02-01,-0.5788
2002-02-04,-0.7846
2002-02-05,0.1276
2002-02-06,0.1783
2002-02-07,-0.178
2002-02-08,0.2548
2002-02-11,0.1271
2002-02-12,-0.0254
2002-02-13,-0.3046
2002-02-14,0.5348
2002-02-15,1.7984
2002-02-19,0.2737
2002-02-20,-0.9926
2002-02-21,-0.2757
2002-02-22,-0.8545
2002-02-25,-0.6337
2002-02-26,-0.5102
2002-02-27,0.0
2002-02-28,-5.1282
2002-03-01,1.3243
2002-03-04,-0.9336
2002-03-05,0.7001
2002-03-06,2.6738
2002-03-07,-0.651
2002-03-08,2.4902
2002-03-11,0.3581
2002-03-12,-0.6626
2002-03-13,-0.9749
2002-03-14,0.0
2002-03-15,-0.5181
2002-03-18,1.4323000000000001
2002-03-19,-0.3851
2002-03-20,-0.5155
2002-03-21,-1.0363
2002-03-22,0.0524
2002-03-25,1.3867
2002-03-26,-0.6452
2002-03-27,-0.7792
2002-03-28,-0.2618
2002-04-01,0.5249
2002-04-02,-2.6109999999999998
2002-04-03,1.7962
2002-04-04,-1.8961999999999999
2002-04-05,-0.6711
2002-04-08,0.9459
2002-04-09,0.4016
2002-04-10,-0.9333
2002-04-11,0.2961
2002-04-12,0.5099
2002-04-15,1.2016
2002-04-16,0.8971
2002-04-17,0.7845
2002-04-18,0.2854
2002-04-19,0.1294
2002-04-22,1.2403
2002-04-23,-1.2251
2002-04-24,-1.8088
2002-04-25,-0.6579
2002-04-26,-1.9073
2002-04-29,-0.3511
2002-04-30,-0.4138
2002-05-01,3.6010999999999997
2002-05-02,-0.9358
2002-05-03,1.1606
2002-05-06,1.5208
2002-05-07,1.3141
2002-05-08,-0.1297
2002-05-09,1.013
2002-05-10,-0.2828
2002-05-13,0.5673
2002-05-14,0.1282
2002-05-15,1.1524
2002-05-16,-0.3797
2002-05-17,-0.6353
2002-05-20,-1.4066
2002-05-21,0.1297
2002-05-22,-2.7202
2002-05-23,-0.1332
2002-05-24,1.2
2002-05-28,0.0
2002-05-29,0.6588
2002-05-30,0.2618
2002-05-31,0.6527
2002-06-03,-1.1673
2002-06-04,-2.8871
2002-06-05,1.7568000000000001
2002-06-06,-1.8858000000000001
2002-06-07,-0.379
2002-06-10,-0.2717
2002-06-11,0.1362
2002-06-12,-0.2449
2002-06-13,0.5183
2002-06-14,0.5699
2002-06-17,-1.4841
2002-06-18,2.4377
2002-06-19,0.2674
2002-06-20,-0.1333
2002-06-21,0.0
2002-06-24,-0.534
2002-06-25,0.6711
2002-06-26,-1.6
2002-06-27,-0.271
2002-06-28,-0.8152
2002-07-01,0.0
2002-07-02,-0.0548
2002-07-03,0.7127
2002-07-05,0.7077
2002-07-08,-0.5405
2002-07-09,-2.3098
2002-07-10,-2.6426
2002-07-11,-0.2857
2002-07-12,0.1719
2002-07-15,-0.3146
2002-07-16,-0.4304
2002-07-17,0.7205
2002-07-18,-5.1502
2002-07-19,1.086
2002-07-22,0.746
2002-07-23,-1.6588
2002-07-24,0.6024
2002-07-25,3.4431
2002-07-26,0.5789
2002-07-29,2.3309
2002-07-30,0.0
2002-07-31,-0.918
2002-08-01,0.3185
2002-08-02,-0.2886
2002-08-05,3.7627
2002-08-06,2.5105
2002-08-07,-0.3537
2002-08-08,-0.2185
2002-08-09,-0.2463
2002-08-12,-0.9602
2002-08-13,-1.108
2002-08-14,-0.5602
2002-08-15,-1.2676
2002-08-16,-0.3994
2002-08-19,0.8307
2002-08-20,0.2841
2002-08-21,-0.3966
2002-08-22,0.711
2002-08-23,1.8074
2002-08-26,1.2483
2002-08-27,1.863
2002-08-28,-1.9634
2002-08-29,0.6036
2002-08-30,1.4453
2002-09-03,-0.5108
2002-09-04,0.5134
2002-09-05,0.1344
2002-09-06,-0.3758
2002-09-09,-0.5659
2002-09-10,0.271
2002-09-11,1.0811
2002-09-12,-0.9358
2002-09-13,1.1606
2002-09-16,-0.8805
2002-09-17,-0.3499
2002-09-18,0.081
2002-09-19,-0.135
2002-09-20,0.1892
2002-09-23,-2.0772
2002-09-24,-0.4132
2002-09-25,-0.9682
2002-09-26,1.1173
2002-09-27,-0.5801
2002-09-30,-0.1111
2002-10-01,0.0
2002-10-02,0.0
2002-10-03,0.1391
2002-10-04,-0.8889
2002-10-07,-0.3643
2002-10-08,0.0281
2002-10-09,-0.8718
2002-10-10,-0.4255
2002-10-11,1.4245
2002-10-14,0.4213
2002-10-15,1.5385
2002-10-16,-2.259
2002-10-17,-0.2255
2002-10-18,0.7062
2002-10-21,1.2062
2002-10-22,1.0809
2002-10-23,0.4936
2002-10-24,-0.4093
2002-10-25,1.3699
2002-10-28,0.4324
2002-10-29,-0.6189
2002-10-30,-1.1644
2002-10-31,0.9777
2002-11-01,0.5256
2002-11-04,-0.6604
2002-11-05,-0.554
2002-11-06,0.1671
2002-11-07,-1.2514
2002-11-08,0.8167
2002-11-11,0.1955
2002-11-12,-0.4739
2002-11-13,0.084
2002-11-14,-0.084
2002-11-15,-1.1204
2002-11-18,0.5666
2002-11-19,0.3662
2002-11-20,-0.3368
2002-11-21,0.0282
2002-11-22,2.0552
2002-11-25,1.9586000000000001
2002-11-26,0.7035
2002-11-27,-0.1881
2002-11-29,-0.8075
2002-12-02,0.4342
2002-12-03,1.0538
2002-12-04,0.2674
2002-12-05,0.8
2002-12-06,-0.9259
2002-12-09,0.267
2002-12-10,1.3316
2002-12-11,0.7622
2002-12-12,0.4173
2002-12-13,0.6494
2002-12-16,0.0
2002-12-17,0.0
2002-12-18,0.2323
2002-12-19,-0.103
2002-12-20,0.5155
2002-12-23,0.5128
2002-12-24,0.7398
2002-12-26,0.6584
2002-12-27,-0.6289
2002-12-30,0.2532
2002-12-31,0.2525
2003-01-02,-0.5038
2003-01-03,-0.2278
2003-01-06,0.0254
2003-01-07,-0.4313
2003-01-08,-0.5096
2003-01-09,-0.7939
2003-01-10,-0.697
2003-01-13,0.5979
2003-01-14,2.0672
2003-01-15,-2.1519
2003-01-16,-0.2329
2003-01-17,0.1037
2003-01-21,-1.2435
2003-01-22,0.4722
2003-01-23,1.1488
2003-01-24,-1.1358
2003-01-27,2.2193
2003-01-28,2.1711
2003-01-29,1.6
2003-01-30,-0.5906
2003-01-31,-0.495
2003-02-03,-1.1443
2003-02-04,-0.7428
2003-02-05,0.2581
2003-02-06,1.2612999999999999
2003-02-07,0.7372
2003-02-10,0.8075
2003-02-11,-1.577
2003-02-12,-0.0254
2003-02-13,0.0254
2003-02-14,-0.9919
2003-02-18,-0.0514
2003-02-19,0.5397
2003-02-20,0.5368
2003-02-21,-1.0933
2003-02-24,0.7969
2003-02-25,-1.0201
2003-02-26,-0.7988
2003-02-27,-1.3506
2003-02-28,-1.4745
2003-03-03,0.6146
2003-03-04,-0.6375
2003-03-05,-2.0315
2003-03-06,0.191
2003-03-07,0.1634
2003-03-10,-1.5769
2003-03-11,1.4365
2003-03-12,0.0817
2003-03-13,0.0
2003-03-14,0.0
2003-03-17,-1.3605
2003-03-18,-0.6069
2003-03-19,0.6106
2003-03-20,0.2207
2003-03-21,-0.578
2003-03-24,-0.1938
2003-03-25,1.5257
2003-03-26,-0.2732
2003-03-27,0.6849
2003-03-28,-0.3537
2003-03-31,0.2185
2003-04-01,0.0
2003-04-02,0.0545
2003-04-03,-0.0545
2003-04-04,0.0817
2003-04-07,-0.1089
2003-04-08,0.2998
2003-04-09,0.0543
2003-04-10,-0.1901
2003-04-11,0.0
2003-04-14,0.4082
2003-04-15,-0.0271
2003-04-16,0.1355
2003-04-17,0.379
2003-04-21,0.5124
2003-04-22,1.905
2003-04-23,2.1064
2003-04-24,-0.2063
2003-04-25,0.7752
2003-04-28,0.2564
2003-04-29,0.7673
2003-04-30,0.0
2003-05-01,-0.2538
2003-05-02,-0.2799
2003-05-05,-0.6235
2003-05-06,0.2614
2003-05-07,0.3911
2003-05-08,0.961
2003-05-09,0.5917
2003-05-12,0.3069
2003-05-13,1.3514
2003-05-14,1.6352
2003-05-15,0.2475
2003-05-16,1.8519
2003-05-19,-1.697
2003-05-20,-0.1726
2003-05-21,0.6176
2003-05-22,0.7857
2003-05-23,1.3397999999999999
2003-05-27,0.9615
2003-05-28,-3.0952
2003-05-29,-0.3931
2003-05-30,0.888
2003-06-02,-0.6112
2003-06-03,0.8856
2003-06-04,2.2921
2003-06-05,1.0727
2003-06-06,-0.9434
2003-06-09,0.4762
2003-06-10,0.7109
2003-06-11,0.3529
2003-06-12,-0.9379
2003-06-13,0.5444
2003-06-16,-0.5414
2003-06-17,-0.2367
2003-06-18,-0.1423
2003-06-19,-1.2591999999999999
2003-06-20,-0.0241
2003-06-23,-0.2407
2003-06-24,-0.1206
2003-06-25,3.0676
2003-06-26,1.1249
2003-06-27,-0.0695
2003-06-30,0.7885
2003-07-01,0.8283
2003-07-02,1.0497
2003-07-03,0.2258
2003-07-07,-0.4507
2003-07-08,-0.6338
2003-07-09,-0.3417
2003-07-10,0.48
2003-07-11,0.1592
2003-07-14,0.4315
2003-07-15,0.6332
2003-07-16,-0.3371
2003-07-17,-2.2548
2003-07-18,1.0381
2003-07-21,0.274
2003-07-22,0.296
2003-07-23,-2.0431
2003-07-24,-0.927
2003-07-25,0.2573
2003-07-28,2.8931
2003-07-29,-0.2268
2003-07-30,0.4091
2003-07-31,0.9054
2003-08-01,0.0449
2003-08-04,-4.9031
2003-08-05,-1.3189
2003-08-06,0.6075
2003-08-07,0.6039
2003-08-08,3.3373
2003-08-11,-0.5112
2003-08-12,-2.0785
2003-08-13,-0.0715
2003-08-14,0.3103
2003-08-15,0.7852
2003-08-18,-0.4958
2003-08-19,0.3559
2003-08-20,0.0
2003-08-21,0.4728
2003-08-22,0.0
2003-08-25,1.0118
2003-08-26,0.2562
2003-08-27,1.0688
2003-08-28,-0.3218
2003-08-29,-0.1384
2003-09-02,-0.4619
2003-09-03,0.6961
2003-09-04,0.0691
2003-09-05,-0.6447
2003-09-08,1.0429
2003-09-09,1.0321
2003-09-10,-0.9081
2003-09-11,0.4353
2003-09-12,-1.5055
2003-09-15,-0.3011
2003-09-16,-0.5807
2003-09-17,-0.7477
2003-09-18,0.2825
2003-09-19,-0.939
2003-09-22,0.6872
2003-09-23,1.2003
2003-09-24,0.2791
2003-09-25,-0.6725
2003-09-26,-0.7705
2003-09-29,0.4471
2003-09-30,2.3659
2003-10-01,0.0
2003-10-02,-0.0915
2003-10-03,-0.2978
2003-10-06,0.3905
2003-10-07,-0.1144
2003-10-08,0.0229
2003-10-09,0.3894
2003-10-10,0.6845
2003-10-13,0.9064
2003-10-14,0.0449
2003-10-15,0.7856
2003-10-16,-0.5122
2003-10-17,-0.2686
2003-10-20,0.4938
2003-10-21,-0.9381
2003-10-22,0.1353
2003-10-23,0.2027
2003-10-24,0.3371
2003-10-27,0.3359
2003-10-28,0.2232
2003-10-29,1.0022
2003-10-30,0.5513
2003-10-31,0.2193
2003-11-03,0.1532
2003-11-04,0.8302
2003-11-05,1.63
2003-11-06,0.7802
2003-11-07,0.8602
2003-11-10,0.6397
2003-11-11,-0.7415
2003-11-12,0.5123
2003-11-13,-0.1911
2003-11-14,0.7447
2003-11-17,-1.056
2003-11-18,0.4909
2003-11-19,0.3398
2003-11-20,-1.0373
2003-11-21,-0.8556
2003-11-24,-0.4531
2003-11-25,0.2167
2003-11-26,0.9732
2003-11-28,0.2356
2003-12-01,0.5342
2003-12-02,0.5313
2003-12-03,-0.9302
2003-12-04,-0.0213
2003-12-05,-0.3202
2003-12-08,0.4925
2003-12-09,0.9802
2003-12-10,-0.5064
2003-12-11,-0.5514
2003-12-12,0.0213
2003-12-15,0.4478
2003-12-16,1.8892
2003-12-17,0.4583
2003-12-18,1.7213
2003-12-19,-0.9174
2003-12-22,0.8436
2003-12-23,-0.857
2003-12-24,0.8644
2003-12-26,1.1834
2003-12-29,-0.5445
2003-12-30,1.0746
2003-12-31,-0.1605
2004-01-02,0.5827
2004-01-05,-1.9177
2004-01-06,-0.224
2004-01-07,-0.6736
2004-01-08,-0.185
2004-01-09,0.8441
2004-01-12,0.2654
2004-01-13,0.7941
2004-01-14,-0.8889
2004-01-15,0.6726
2004-01-16,1.1338
2004-01-20,0.04
2004-01-21,-0.1401
2004-01-22,0.7816
2004-01-23,1.7697
2004-01-26,0.8988
2004-01-27,1.3168
2004-01-28,-1.8731
2004-01-29,-1.8309
2004-01-30,-0.2976
2004-02-02,0.4975
2004-02-03,-0.495
2004-02-04,0.5771
2004-02-05,0.3816
2004-02-06,0.04
2004-02-09,0.28
2004-02-10,1.6753
2004-02-11,0.7062
2004-02-12,0.4285
2004-02-13,-0.1164
2004-02-17,-0.2913
2004-02-18,-1.0711
2004-02-19,0.1969
2004-02-20,-1.4735
2004-02-23,0.2991
2004-02-24,-0.497
2004-02-25,0.2997
2004-02-26,-0.1992
2004-02-27,1.3972
2004-03-01,1.9685000000000001
2004-03-02,0.4826
2004-03-03,-0.7685
2004-03-04,0.7744
2004-03-05,1.2488
2004-03-08,0.5313
2004-03-09,-0.8683
2004-03-10,-0.3808
2004-03-11,-0.3058
2004-03-12,1.2652999999999999
2004-03-15,1.666
2004-03-16,0.9311
2004-03-17,0.0
2004-03-18,0.5535
2004-03-19,0.2752
2004-03-22,-0.3294
2004-03-23,0.3305
2004-03-24,0.0183
2004-03-25,-2.0307
2004-03-26,0.3548
2004-03-29,0.0186
2004-03-30,1.3023
2004-03-31,0.4591
2004-04-01,-0.0914
2004-04-02,0.8234
2004-04-05,-1.2523
2004-04-06,-2.0217
2004-04-07,0.8441
2004-04-08,-0.3348
2004-04-12,-2.2956
2004-04-13,-6.0172
2004-04-14,-4.4715
2004-04-15,3.8298
2004-04-16,1.8443
2004-04-19,-1.6097000000000001
2004-04-20,0.0
2004-04-21,-1.7995999999999999
2004-04-22,0.5831
2004-04-23,-0.0207
2004-04-26,1.5531000000000001
2004-04-27,1.5497999999999998
2004-04-28,1.004
2004-04-29,-2.5446999999999997
2004-04-30,-0.9588
2004-05-03,-0.206
2004-05-04,0.5986
2004-05-05,0.636
2004-05-06,-0.1036
2004-05-07,-2.9046
2004-05-10,-4.765
2004-05-11,2.5802
2004-05-12,-0.1531
2004-05-13,-0.0219
2004-05-14,2.1034
2004-05-17,-0.8584
2004-05-18,-0.4329
2004-05-19,0.4348
2004-05-20,-0.7359
2004-05-21,-0.0436
2004-05-24,0.7853
2004-05-25,1.6667
2004-05-26,1.3413
2004-05-27,-0.4622
2004-05-28,0.9709
2004-06-01,0.857
2004-06-02,-1.513
2004-06-03,0.5892
2004-06-04,0.1674
2004-06-07,-0.1253
2004-06-08,0.5855
2004-06-09,-0.1871
2004-06-10,0.0833
2004-06-14,-1.9771
2004-06-15,0.0425
2004-06-16,0.8913
2004-06-17,1.8090000000000002
2004-06-18,-0.3306
2004-06-21,0.6426
2004-06-22,-0.309
2004-06-23,-0.6405
2004-06-24,1.4556
2004-06-25,-0.082
2004-06-28,-0.1231
2004-06-29,0.6367
2004-06-30,0.0
2004-07-01,1.4285999999999999
2004-07-02,1.1871
2004-07-06,1.0539
2004-07-07,0.3345
2004-07-08,-0.1569
2004-07-09,0.9625
2004-07-12,0.9728
2004-07-13,0.0963
2004-07-14,0.0962
2004-07-15,-0.0192
2004-07-16,0.0192
2004-07-19,0.9231
2004-07-20,-0.4383
2004-07-21,0.1722
2004-07-22,-0.363
2004-07-23,0.1918
2004-07-26,-2.7560000000000002
2004-07-27,0.866
2004-07-28,1.678
2004-07-29,1.1706
2004-07-30,-0.607
2004-08-02,-0.5534
2004-08-03,0.5565
2004-08-04,-0.4389
2004-08-05,-1.6936
2004-08-06,-0.9307
2004-08-09,2.6384
2004-08-10,0.779
2004-08-11,-0.3092
2004-08-12,-0.8529
2004-08-13,1.2121
2004-08-16,2.1441
2004-08-17,-0.9077
2004-08-18,-0.6679
2004-08-19,0.1921
2004-08-20,1.6299000000000001
2004-08-23,-0.1887
2004-08-24,-1.0019
2004-08-25,1.012
2004-08-26,1.0964
2004-08-27,0.4114
2004-08-30,-0.689
2004-08-31,0.0375
2004-09-01,1.1809
2004-09-02,1.1115
2004-09-03,0.568
2004-09-07,-0.7105
2004-09-08,0.6422
2004-09-09,0.6381
2004-09-10,-0.0906
2004-09-13,0.0907
2004-09-14,0.3804
2004-09-15,-0.2346
2004-09-16,-0.5065
2004-09-17,-0.5091
2004-09-20,0.4751
2004-09-21,1.1095
2004-09-22,-0.3418
2004-09-23,-0.361
2004-09-24,-0.2174
2004-09-27,0.4902
2004-09-28,-0.0903
2004-09-29,0.7052
2004-09-30,0.0359
2004-10-01,0.6821
2004-10-04,0.731
2004-10-05,1.2389000000000001
2004-10-06,0.0874
2004-10-07,0.0
2004-10-08,-0.559
2004-10-11,-0.7904
2004-10-12,0.7436
2004-10-13,-1.5993
2004-10-14,-0.25
2004-10-15,-0.9132
2004-10-18,-0.4337
2004-10-19,0.0
2004-10-20,0.363
2004-10-21,0.4521
2004-10-22,0.5401
2004-10-25,0.2686
2004-10-26,0.0
2004-10-27,0.0893
2004-10-28,0.8207
2004-10-29,-0.5486
2004-11-01,1.7972000000000001
2004-11-02,0.5069
2004-11-03,1.7043
2004-11-04,-0.5472
2004-11-05,-1.325
2004-11-08,0.2473
2004-11-09,1.4981
2004-11-10,0.2778
2004-11-11,0.1385
2004-11-12,0.121
2004-11-15,0.19
2004-11-16,-0.1034
2004-11-17,-0.0863
2004-11-18,0.0173
2004-11-19,0.9325
2004-11-22,0.5475
2004-11-23,2.0078
2004-11-24,1.7515
2004-11-26,-0.2459
2004-11-29,-0.4108
2004-11-30,-1.4191
2004-12-01,-2.3266999999999998
2004-12-02,-3.7875
2004-12-03,-0.2494
2004-12-06,0.4464
2004-12-07,0.4622
2004-12-08,-0.2654
2004-12-09,0.763
2004-12-10,0.3698
2004-12-13,0.0351
2004-12-14,0.3332
2004-12-15,0.4195
2004-12-16,-0.9574
2004-12-17,0.0176
2004-12-20,0.369
2004-12-21,1.4356
2004-12-22,0.535
2004-12-23,-0.3433
2004-12-27,-0.0861
2004-12-28,-0.3966
2004-12-29,-0.6232
2004-12-30,1.8115
2004-12-31,1.6766
2005-01-03,-0.8077
2005-01-04,-0.7464
2005-01-05,-0.1025
2005-01-06,0.4277
2005-01-07,0.017
2005-01-10,0.8516
2005-01-11,0.6587
2005-01-12,1.9295
2005-01-13,-0.6091
2005-01-14,0.7784
2005-01-18,-0.4108
2005-01-19,0.0825
2005-01-20,1.0717
2005-01-21,-0.1305
2005-01-24,-0.0327
2005-01-25,0.0654
2005-01-26,-0.8654
2005-01-27,1.2189
2005-01-28,0.3255
2005-01-31,-0.0649
2005-02-01,0.7466
2005-02-02,0.5317
2005-02-03,-0.2724
2005-02-04,-0.0814
2005-02-07,-0.1629
2005-02-08,-0.3101
2005-02-09,0.2783
2005-02-10,0.3102
2005-02-11,-0.0976
2005-02-14,0.0326
2005-02-15,0.0
2005-02-16,0.342
2005-02-17,0.1136
2005-02-18,0.7457
2005-02-22,-0.3218
2005-02-23,-0.0484
2005-02-24,0.0646
2005-02-25,0.5326
2005-02-28,-0.1926
2005-03-01,-1.0455
2005-03-02,0.13
2005-03-03,0.5032
2005-03-04,-0.1938
2005-03-07,0.0162
2005-03-08,0.4854
2005-03-09,-0.4831
2005-03-10,0.1618
2005-03-11,-0.4847
2005-03-14,0.2435
2005-03-15,0.4049
2005-03-16,-0.8065
2005-03-17,-1.187
2005-03-18,-0.8557
2005-03-21,0.083
2005-03-22,0.9121
2005-03-23,-0.0822
2005-03-24,-1.2993000000000001
2005-03-28,0.8999
2005-03-29,-0.2477
2005-03-30,0.5795
2005-03-31,-0.823
2005-04-01,0.5809
2005-04-04,-0.297
2005-04-05,1.1255
2005-04-06,0.1637
2005-04-07,1.1438
2005-04-08,-1.5509
2005-04-11,0.722
2005-04-12,-0.4562
2005-04-13,0.5565
2005-04-14,-0.179
2005-04-15,-1.5979
2005-04-18,-1.657
2005-04-19,3.2856
2005-04-20,0.5383
2005-04-21,0.6004
2005-04-22,0.1613
2005-04-25,3.3011
2005-04-26,-1.7771
2005-04-27,-0.7935
2005-04-28,1.0398
2005-04-29,-0.2533
2005-05-02,0.3175
2005-05-03,0.3481
2005-05-04,-1.1984
2005-05-05,-0.5011
2005-05-06,0.3737
2005-05-09,0.3561
2005-05-10,-0.5645
2005-05-11,0.0649
2005-05-12,-1.1185
2005-05-13,0.2459
2005-05-16,-0.8504
2005-05-17,0.0495
2005-05-18,-0.6594
2005-05-19,0.3153
2005-05-20,1.3069
2005-05-23,-0.2286
2005-05-24,0.3273
2005-05-25,0.0
2005-05-26,-0.0816
2005-05-27,0.4571
2005-05-31,-1.7389999999999999
2005-06-01,-0.2812
2005-06-02,-0.0663
2005-06-03,0.0664
2005-06-06,-0.0995
2005-06-07,-0.4649
2005-06-08,0.6672
2005-06-09,0.1491
2005-06-10,-0.6949
2005-06-13,-0.0666
2005-06-14,-0.0333
2005-06-15,0.05
2005-06-16,1.1669
2005-06-17,0.346
2005-06-20,1.0673
2005-06-21,-1.0073
2005-06-22,-0.3775
2005-06-23,-0.4942
2005-06-24,-0.5629
2005-06-27,1.5152
2005-06-28,-0.6069
2005-06-29,-0.33
2005-06-30,-0.3477
2005-07-01,0.0997
2005-07-05,-0.6639
2005-07-06,-0.1671
2005-07-07,-0.1172
2005-07-08,0.5194
2005-07-11,-0.3501
2005-07-12,-0.3011
2005-07-13,0.2517
2005-07-14,0.0837
2005-07-15,-0.6689
2005-07-18,-1.0101
2005-07-19,-1.0204
2005-07-20,-0.0687
2005-07-21,-0.447
2005-07-22,1.8998
2005-07-25,0.0847
2005-07-26,-0.3387
2005-07-27,-0.2549
2005-07-28,1.0392
2005-07-29,1.2983
2005-08-01,-0.1831
2005-08-02,0.2001
2005-08-03,1.1067
2005-08-04,-0.2337
2005-08-05,-0.0167
2005-08-08,-0.5021
2005-08-09,-1.2111
2005-08-10,0.3746
2005-08-11,-1.2723
2005-08-12,-0.6014
2005-08-15,-1.3136999999999999
2005-08-16,-1.9968
2005-08-17,-1.0366
2005-08-18,-0.6863
2005-08-19,-0.5274
2005-08-22,1.6088
2005-08-23,0.6657
2005-08-24,0.1072
2005-08-25,0.7677
2005-08-26,-0.1417
2005-08-29,-0.9936
2005-08-30,0.4301
2005-08-31,3.551
2005-09-01,0.517
2005-09-02,0.6858
2005-09-06,-0.63
2005-09-07,0.4798
2005-09-08,-0.3411
2005-09-09,-0.2567
2005-09-12,-1.3553
2005-09-13,-0.4174
2005-09-14,0.1048
2005-09-15,-0.5408
2005-09-16,-0.2631
2005-09-19,0.9673
2005-09-20,0.3658
2005-09-21,0.833
2005-09-22,-0.1033
2005-09-23,-0.5341
2005-09-26,0.2079
