ticker,BOX US Equity
2015-06-15,-0.7536
2015-06-16,4.5561
2015-06-17,-2.9609
2015-06-18,0.8636
2015-06-19,-0.5708
2015-06-22,0.7463
2015-06-23,0.0
2015-06-24,5.584
2015-06-25,4.4253
2015-06-26,-1.292
2015-06-29,-5.2356
2015-06-30,2.9834
2015-07-01,0.6438
2015-07-02,-1.0661
2015-07-06,-3.0711
2015-07-07,-2.3346
2015-07-08,-4.724
2015-07-09,0.4182
2015-07-10,-0.5949
2015-07-13,1.4363000000000001
2015-07-14,6.4897
2015-07-15,-1.2187999999999999
2015-07-16,3.1408
2015-07-17,1.9032
2015-07-20,-6.3501
2015-07-21,-2.792
2015-07-22,-2.5205
2015-07-23,-1.5032999999999999
2015-07-24,-0.5495
2015-07-27,2.1486
2015-07-28,-1.3822
2015-07-29,0.3656
2015-07-30,1.3357999999999999
2015-07-31,-2.157
2015-08-03,-5.5725999999999996
2015-08-04,-6.2905
2015-08-05,-2.699
2015-08-06,-0.3556
2015-08-07,10.8494
2015-08-10,-1.6742
2015-08-11,-3.4054
2015-08-12,-2.5763
2015-08-13,1.3222
2015-08-14,-0.0687
2015-08-17,0.1375
2015-08-18,-1.51
2015-08-19,2.7178
2015-08-20,-2.3066
2015-08-21,-2.2917
2015-08-24,-7.5338
2015-08-25,3.4589
2015-08-26,-1.5602
2015-08-27,2.4151
2015-08-28,0.8106
2015-08-31,-1.462
2015-09-01,-4.3027
2015-09-02,1.5504
2015-09-03,-0.8397
2015-09-04,2.4634
2015-09-08,4.4328
2015-09-09,2.518
2015-09-10,-2.7368
2015-09-11,-1.0823
2015-09-14,-6.8563
2015-09-15,1.3312
2015-09-16,0.0
2015-09-17,0.1546
2015-09-18,-1.0031
2015-09-21,0.6235
2015-09-22,-1.0844
2015-09-23,-0.2349
2015-09-24,1.5699
2015-09-25,-1.0819
2015-09-28,-3.5156
2015-09-29,-0.4049
2015-09-30,2.2763999999999998
2015-10-01,-5.5644
2015-10-02,-1.7677
2015-10-05,-2.8278
2015-10-06,-1.2346
2015-10-07,-0.9821
2015-10-08,8.2056
2015-10-09,1.8333
2015-10-12,3.3552
2015-10-13,-4.5131
2015-10-14,4.6434
2015-10-15,-0.0792
2015-10-16,8.0095
2015-10-19,-0.514
2015-10-20,-0.8856
2015-10-21,-5.8824
2015-10-22,0.4747
2015-10-23,2.0472
2015-10-26,-0.8488
2015-10-27,-4.8248999999999995
2015-10-28,2.1259
2015-10-29,0.0
2015-10-30,-0.0801
2015-11-02,4.0865
2015-11-03,0.4619
2015-11-04,0.9195
2015-11-05,-1.7464
2015-11-06,0.541
2015-11-09,-0.8455
2015-11-10,0.9302
2015-11-11,5.914
2015-11-12,-5.7288
2015-11-13,-3.7692
2015-11-16,3.8369
2015-11-17,-0.5389
2015-11-18,1.6254
2015-11-19,1.9802
2015-11-20,-3.6593999999999998
2015-11-23,0.4651
2015-11-24,5.8642
2015-11-25,0.9475
2015-11-27,0.8664
2015-11-30,0.2147
2015-12-01,-2.0714
2015-12-02,3.2823
2015-12-03,-6.709
2015-12-04,5.2233
2015-12-07,-1.5827
2015-12-08,-2.0468
2015-12-09,-1.5672000000000001
2015-12-10,1.3647
2015-12-11,-1.7951000000000001
2015-12-14,-2.5895
2015-12-15,3.1274
2015-12-16,4.6247
2015-12-17,1.1594
2015-12-18,0.2865
2015-12-21,0.3571
2015-12-22,2.1352
2015-12-23,-0.6272
2015-12-24,0.0
2015-12-28,0.8415
2015-12-29,-1.7385000000000002
2015-12-30,-1.6277
2015-12-31,0.4317
2016-01-04,2.8653
2016-01-05,-7.2423
2016-01-06,-4.7297
2016-01-07,-4.0977
2016-01-08,-4.6015
2016-01-11,-0.9475
2016-01-12,-2.6087
2016-01-13,-5.1786
2016-01-14,0.8475
2016-01-15,-4.9486
2016-01-19,-7.6621
2016-01-20,3.7234
2016-01-21,6.359
2016-01-22,2.1215
2016-01-25,-8.1209
2016-01-26,-1.0277
2016-01-27,-1.1423
2016-01-28,6.7227
2016-01-29,5.9055
2016-02-01,2.6952
2016-02-02,-7.4208
2016-02-03,7.5269
2016-02-04,2.6364
2016-02-05,-7.4402
2016-02-08,-11.7703
2016-02-09,-0.1085
2016-02-10,3.1488
2016-02-11,-4.0
2016-02-12,8.5526
2016-02-16,2.4242
2016-02-17,4.8323
2016-02-18,-1.5992
2016-02-19,2.3901
2016-02-22,4.6685
2016-02-23,-0.6244
2016-02-24,6.3734
2016-02-25,0.9283
2016-02-26,-0.5853
2016-02-29,-3.196
2016-03-01,0.3475
2016-03-02,6.4069
2016-03-03,1.3832
2016-03-04,-0.5618
2016-03-07,1.2913999999999999
2016-03-08,-3.8247
2016-03-09,3.7283
2016-03-10,1.6773
2016-03-11,-4.4776
2016-03-14,0.0822
2016-03-15,0.8217
2016-03-16,0.0
2016-03-17,-0.2445
2016-03-18,4.0033
2016-03-21,-0.6284
2016-03-22,-0.8696
2016-03-23,-3.9872
2016-03-24,1.1628
2016-03-28,1.2315
2016-03-29,1.3788
2016-03-30,0.16
2016-03-31,-2.0767
2016-04-01,0.7341
2016-04-04,1.2955
2016-04-05,-2.3181
2016-04-06,2.1277
2016-04-07,-2.6442
2016-04-08,-0.9053
2016-04-11,-0.1661
2016-04-12,0.3328
2016-04-13,2.073
2016-04-14,1.7872
2016-04-15,-0.0798
2016-04-18,1.5974
2016-04-19,1.5723
2016-04-20,-1.0062
2016-04-21,1.6419000000000001
2016-04-22,2.8462
2016-04-25,-1.3463
2016-04-26,-0.9856
2016-04-27,-0.0766
2016-04-28,-0.0766
2016-04-29,-0.8436
2016-05-02,-0.1547
2016-05-03,-3.1758
2016-05-04,-1.52
2016-05-05,-1.9496
2016-05-06,-2.5684
2016-05-09,-1.5306
2016-05-10,2.7634
2016-05-11,-0.4202
2016-05-12,-1.5190000000000001
2016-05-13,-1.0283
2016-05-16,1.1255
2016-05-17,-0.6849
2016-05-18,0.3448
2016-05-19,0.0
2016-05-20,0.5155
2016-05-23,1.1966
2016-05-24,2.1115
2016-05-25,0.0
2016-05-26,0.0
2016-05-27,2.1505
2016-05-31,1.7004000000000001
2016-06-01,1.9904
2016-06-02,-11.4754
2016-06-03,2.7337
2016-06-06,0.6009
2016-06-07,0.5119
2016-06-08,1.9525000000000001
2016-06-09,-1.5819999999999999
2016-06-10,-4.9069
2016-06-13,-0.5338
2016-06-14,1.2522
2016-06-15,0.4417
2016-06-16,0.7036
2016-06-17,-1.4847000000000001
2016-06-20,2.3936
2016-06-21,-0.2597
2016-06-22,-2.8646000000000003
2016-06-23,2.3235
2016-06-24,-2.9694000000000003
2016-06-27,-9.811
2016-06-28,1.4969999999999999
2016-06-29,1.0816
2016-06-30,0.5837
2016-07-01,-0.0967
2016-07-05,-2.9042
2016-07-06,0.2991
2016-07-07,-0.1988
2016-07-08,1.0956
2016-07-11,2.1675
2016-07-12,2.9894
2016-07-13,-1.4045
2016-07-14,-0.095
2016-07-15,1.9011
2016-07-18,0.3731
2016-07-19,-1.487
2016-07-20,2.1698
2016-07-21,-2.0314
2016-07-22,0.9425
2016-07-25,0.0
2016-07-26,2.8945
2016-07-27,-0.2722
2016-07-28,7.0974
2016-07-29,-1.0195
2016-08-01,1.8883999999999999
2016-08-02,-0.5897
2016-08-03,0.2542
2016-08-04,0.8453
2016-08-05,2.1794000000000002
2016-08-08,0.8203
2016-08-09,0.4882
2016-08-10,-0.2429
2016-08-11,0.8929
2016-08-12,0.4023
2016-08-15,2.5641
2016-08-16,-0.7813
2016-08-17,-0.7874
2016-08-18,1.1111
2016-08-19,1.1774
2016-08-22,-0.0776
2016-08-23,3.2609
2016-08-24,-1.7292999999999998
2016-08-25,0.5356
2016-08-26,-0.6849
2016-08-29,1.8391
2016-08-30,0.2257
2016-08-31,3.1532
2016-09-01,1.7467000000000001
2016-09-02,1.1445
2016-09-06,0.6365
2016-09-07,2.0379
2016-09-08,-1.7906
2016-09-09,-4.1374
2016-09-12,4.6086
2016-09-13,0.9091
2016-09-14,0.9702
2016-09-15,1.9904
2016-09-16,-0.7402
2016-09-19,-1.2203
2016-09-20,-0.0686
2016-09-21,1.3736
2016-09-22,0.3388
2016-09-23,-2.0257
2016-09-26,0.6203
2016-09-27,1.7123
2016-09-28,1.6162
2016-09-29,0.7952
2016-09-30,3.616
2016-10-03,2.665
2016-10-04,0.9889
2016-10-05,-1.1628
2016-10-06,-1.7337
2016-10-07,-0.8192
2016-10-10,-0.5718
2016-10-11,-2.6837
2016-10-12,-1.3789
2016-10-13,-1.8641999999999999
2016-10-14,-0.882
2016-10-17,-0.4107
2016-10-18,-0.4124
2016-10-19,1.1042
2016-10-20,3.1399
2016-10-21,0.3309
2016-10-24,0.5277
2016-10-25,-1.2467
2016-10-26,-2.2591
2016-10-27,-1.2237
2016-10-28,-0.0688
2016-10-31,-0.6887
2016-11-01,-2.0111
2016-11-02,-2.0524
2016-11-03,0.578
2016-11-04,0.9339
2016-11-07,3.274
2016-11-08,0.8959
2016-11-09,1.0246
2016-11-10,-0.1352
2016-11-11,1.8279999999999998
2016-11-14,-1.5957
2016-11-15,1.0811
2016-11-16,0.0
2016-11-17,0.3342
2016-11-18,2.0653
2016-11-21,-0.1305
2016-11-22,-0.5229
2016-11-23,1.6425999999999998
2016-11-25,-0.8403
2016-11-28,0.9778
2016-11-29,-1.2912
2016-11-30,-0.4578
2016-12-01,-1.0512
2016-12-02,2.7888
2016-12-05,-4.845
2016-12-06,2.6477
2016-12-07,-0.3307
2016-12-08,-0.0664
2016-12-09,-1.8592
2016-12-12,-2.6387
2016-12-13,0.0
2016-12-14,-2.5017
2016-12-15,1.6393
2016-12-16,0.561
2016-12-19,-0.9066
2016-12-20,0.9852
2016-12-21,-1.6724999999999999
2016-12-22,-2.9057
2016-12-23,0.5109
2016-12-27,1.0167
2016-12-28,-0.7189
2016-12-29,0.5793
2016-12-30,-0.216
2017-01-03,1.9481000000000002
2017-01-04,0.8493
2017-01-05,2.1754
2017-01-06,3.3654
2017-01-09,0.9967
2017-01-10,1.9737
2017-01-11,5.8065
2017-01-12,3.3537
2017-01-13,-0.177
2017-01-17,-1.7730000000000001
2017-01-18,0.5415
2017-01-19,1.8552
2017-01-20,-0.2938
2017-01-23,0.0589
2017-01-24,0.3534
2017-01-25,2.1127
2017-01-26,-1.3218
2017-01-27,0.8154
2017-01-30,-0.4622
2017-01-31,-0.9286
2017-02-01,0.8202
2017-02-02,1.1621
2017-02-03,1.4934
2017-02-06,-0.9621
2017-02-07,1.3143
2017-02-08,0.3384
2017-02-09,2.3047
2017-02-10,-0.989
2017-02-13,1.1099
2017-02-14,-0.1647
2017-02-15,0.3299
2017-02-16,-0.7671
2017-02-17,0.1104
2017-02-21,0.0552
2017-02-22,-1.7641
2017-02-23,-1.6835
2017-02-24,2.3402
2017-02-27,0.3904
2017-02-28,-2.1111
2017-03-01,3.6322
2017-03-02,-8.0504
2017-03-03,0.9529
2017-03-06,-1.4159
2017-03-07,-0.778
2017-03-08,-0.3619
2017-03-09,0.2421
2017-03-10,0.2415
2017-03-13,1.1446
2017-03-14,-0.4765
2017-03-15,0.8977
2017-03-16,-1.1269
2017-03-17,-0.7199
2017-03-20,1.3897
2017-03-21,-4.1716
2017-03-22,0.6841
2017-03-23,1.1736
2017-03-24,-0.0611
2017-03-27,0.2443
2017-03-28,-0.0609
2017-03-29,0.5488
2017-03-30,-0.9703
2017-03-31,-0.1225
2017-04-03,1.5328
2017-04-04,0.0
2017-04-05,3.3816
2017-04-06,-1.7523
2017-04-07,-0.8323
2017-04-10,-0.8393
2017-04-11,1.6928999999999998
2017-04-12,-0.7729
2017-04-13,1.7376
2017-04-17,-0.1767
2017-04-18,0.0
2017-04-19,-0.236
2017-04-20,0.1183
2017-04-21,-0.7679
2017-04-24,1.25
2017-04-25,-0.0588
2017-04-26,0.6471
2017-04-27,0.4676
2017-04-28,0.2909
2017-05-01,1.7981
2017-05-02,1.4245
2017-05-03,0.3371
2017-05-04,2.0717
2017-05-05,0.768
2017-05-08,-3.3205999999999998
2017-05-09,-0.1126
2017-05-10,2.1984
2017-05-11,0.2206
2017-05-12,0.6604
2017-05-15,1.2575
2017-05-16,0.9179
2017-05-17,-6.2065
2017-05-18,-2.6811
2017-05-19,2.1688
2017-05-22,4.3029
2017-05-23,2.0902
2017-05-24,1.778
2017-05-25,-0.6353
2017-05-26,0.3197
2017-05-30,-1.3808
2017-05-31,0.7001
2017-06-01,9.5187
2017-06-02,-2.4902
2017-06-05,-4.1062
2017-06-06,-0.5222
2017-06-07,-2.2572
2017-06-08,3.0612
2017-06-09,-3.8041
2017-06-12,0.5959
2017-06-13,0.0
2017-06-14,-1.454
2017-06-15,1.4754
2017-06-16,0.1077
2017-06-19,2.851
2017-06-20,-2.0397
2017-06-21,0.3203
2017-06-22,0.8515
2017-06-23,1.2665
2017-06-26,-0.2606
2017-06-27,-0.2612
2017-06-28,-1.2572
2017-06-29,-4.191
2017-06-30,0.9967
2017-07-03,-0.8772
2017-07-05,0.1659
2017-07-06,-1.8774
2017-07-07,2.3635
2017-07-10,-0.7697
2017-07-11,1.3296000000000001
2017-07-12,2.0776
2017-07-13,0.7499
2017-07-14,0.319
2017-07-17,0.7949
2017-07-18,1.3144
2017-07-19,3.0099
2017-07-20,-0.6045
2017-07-21,-0.2534
2017-07-24,0.0508
2017-07-25,1.0157
2017-07-26,0.1508
2017-07-27,-2.3594
2017-07-28,-1.0796999999999999
2017-07-31,-2.027
2017-08-01,0.8488
2017-08-02,-1.1047
2017-08-03,-0.3191
2017-08-04,-0.2668
2017-08-07,0.8026
2017-08-08,-0.3715
2017-08-09,0.1598
2017-08-10,-4.7872
2017-08-11,1.8436
2017-08-14,1.6456
2017-08-15,0.4317
2017-08-16,1.2359
2017-08-17,-1.327
2017-08-18,0.8607
2017-08-21,0.8533
2017-08-22,2.7499000000000002
2017-08-23,0.5147
2017-08-24,1.0753
2017-08-25,-0.8105
2017-08-28,0.2043
2017-08-29,-1.7328999999999999
2017-08-30,1.8672
2017-08-31,-0.1018
2017-09-01,-2.8542
2017-09-05,-3.6726
2017-09-06,-0.3813
2017-09-07,-0.6561
2017-09-08,-1.541
2017-09-11,2.3477
2017-09-12,2.1846
2017-09-13,-0.2672
2017-09-14,-1.0718
2017-09-15,0.0
2017-09-18,-1.3543
2017-09-19,0.3844
2017-09-20,-2.407
2017-09-21,-2.074
2017-09-22,4.0069
2017-09-25,0.7155
2017-09-26,-0.7104
2017-09-27,3.2471
2017-09-28,0.1599
2017-09-29,2.8205999999999998
2017-10-02,-2.7433
2017-10-03,2.3949
2017-10-04,-0.4158
2017-10-05,-0.5741
2017-10-06,0.9449
2017-10-09,-0.52
2017-10-10,-0.0523
2017-10-11,0.4184
2017-10-12,0.3125
2017-10-13,4.9325
2017-10-16,-0.7422
2017-10-17,0.7976
2017-10-18,1.6320000000000001
2017-10-19,0.1946
2017-10-20,4.5653
2017-10-23,-4.3196
2017-10-24,2.4757
2017-10-25,1.0895
2017-10-26,0.7498
2017-10-27,0.5581
2017-10-30,-0.4163
2017-10-31,1.9508
2017-11-01,-0.5923
2017-11-02,1.3749
2017-11-03,-0.9494
2017-11-06,-0.8215
2017-11-07,-1.1505
2017-11-08,2.6536
2017-11-09,-0.907
2017-11-10,0.8238
2017-11-13,-0.3631
2017-11-14,-0.2733
2017-11-15,-0.2284
2017-11-16,2.0604
2017-11-17,-0.7627
2017-11-20,2.8481
2017-11-21,1.4945
2017-11-22,1.8622999999999998
2017-11-24,1.2755
2017-11-27,-3.4005
2017-11-28,-0.9561
2017-11-29,-3.7297000000000002
2017-11-30,-4.1477
2017-12-01,-0.6657
2017-12-04,-5.4572
2017-12-05,3.038
2017-12-06,0.7371
2017-12-07,5.0244
2017-12-08,-3.3906
2017-12-11,-0.4808
2017-12-12,-0.0966
2017-12-13,-0.4352
2017-12-14,0.1943
2017-12-15,2.7145
2017-12-18,0.991
2017-12-19,-2.3832
2017-12-20,0.1436
2017-12-21,-1.0516
2017-12-22,-0.2899
2017-12-26,2.2287
2017-12-27,0.0
2017-12-28,0.6635
2017-12-29,-0.565
2018-01-02,1.7519
2018-01-03,0.8841
2018-01-04,2.9981999999999998
2018-01-05,-3.9409
2018-01-08,0.5128
2018-01-09,-2.6902
2018-01-10,0.9533
2018-01-11,4.5326
2018-01-12,0.4968
2018-01-16,-0.764
2018-01-17,0.9964
2018-01-18,-1.6143
2018-01-19,3.3728
2018-01-22,0.1323
2018-01-23,1.5852
2018-01-24,-2.2974
2018-01-25,-1.5084
2018-01-26,0.9459
2018-01-29,-1.4279
2018-01-30,0.7243
2018-01-31,-0.0449
2018-02-01,0.6745
2018-02-02,-2.5904
2018-02-05,-4.4475
2018-02-06,0.048
2018-02-07,-1.0552
2018-02-08,-3.7324
2018-02-09,1.863
2018-02-12,1.3347
2018-02-13,-0.6341
2018-02-14,4.0746
2018-02-15,4.5283
2018-02-16,-0.1805
2018-02-20,2.0344
2018-02-21,0.6646
2018-02-22,-0.1761
2018-02-23,2.8219
2018-02-26,2.4871
2018-02-27,0.4603
2018-02-28,0.2082
2018-03-01,-23.3167
2018-03-02,2.0054
2018-03-05,-0.1594
2018-03-06,3.2996
2018-03-07,3.5033
2018-03-08,3.3848
2018-03-09,0.7703
2018-03-12,-0.8122
2018-03-13,-1.6859
2018-03-14,1.5189
2018-03-15,1.7856999999999998
2018-03-16,1.0431
2018-03-19,-1.8300999999999998
2018-03-20,3.6807
2018-03-21,4.7487
2018-03-22,0.132
2018-03-23,-8.1758
2018-03-26,2.0584
2018-03-27,-3.9869
2018-03-28,-1.2213
2018-03-29,1.6320000000000001
2018-04-02,-1.5085
2018-04-03,0.3953
2018-04-04,1.3780000000000001
2018-04-05,0.8738
2018-04-06,-3.0799
2018-04-09,-0.3972
2018-04-10,1.0967
2018-04-11,0.0986
2018-04-12,2.8079
2018-04-13,-0.6708
2018-04-16,0.9648
2018-04-17,1.3856
2018-04-18,0.2828
2018-04-19,0.141
2018-04-20,-3.0971
2018-04-23,10.9443
2018-04-24,-2.1388
2018-04-25,-1.3827
2018-04-26,2.171
2018-04-27,0.0443
2018-04-30,1.1504
2018-05-01,1.8373
2018-05-02,1.5034
2018-05-03,3.2163
2018-05-04,-0.533
2018-05-07,4.6167
2018-05-08,4.2947
2018-05-09,2.4934
2018-05-10,5.1235
2018-05-11,-4.1024
2018-05-14,-0.7678
2018-05-15,1.4738
2018-05-16,0.3994
2018-05-17,0.1085
2018-05-18,1.5896
2018-05-21,-1.0313
2018-05-22,-3.3417
2018-05-23,1.5613000000000001
2018-05-24,-0.2928
2018-05-25,0.6241
2018-05-29,-0.5837
2018-05-30,1.9449999999999998
2018-05-31,-7.5594
2018-06-01,2.3754
2018-06-04,-0.7227
2018-06-05,1.6858
2018-06-06,0.6405
2018-06-07,-3.1075
2018-06-08,-0.1932
2018-06-11,0.3484
2018-06-12,1.2731
2018-06-13,-0.381
2018-06-14,2.1797
2018-06-15,0.2246
2018-06-18,6.9455
2018-06-19,-1.7109
2018-06-20,3.0551
2018-06-21,-4.8259
2018-06-22,-2.7888
2018-06-25,-5.1788
2018-06-26,1.5716999999999999
2018-06-27,-5.1451
2018-06-28,1.6313
2018-06-29,0.2809
2018-07-02,2.2809
2018-07-03,-0.9781
2018-07-05,2.3706
2018-07-06,0.8877
2018-07-09,1.798
2018-07-10,-1.6535
2018-07-11,0.3057
2018-07-12,1.9048
2018-07-13,-1.7570000000000001
2018-07-16,0.3044
2018-07-17,3.6419
2018-07-18,-1.5739
2018-07-19,-1.8594
2018-07-20,-0.9852
2018-07-23,1.99
2018-07-24,-2.7392
2018-07-25,2.1219
2018-07-26,-0.1133
2018-07-27,-5.9758
2018-07-30,-4.3443
2018-07-31,0.7569
2018-08-01,-1.2104
2018-08-02,3.9713000000000003
2018-08-03,-0.5282
2018-08-06,1.6747999999999998
2018-08-07,2.6917999999999997
2018-08-08,0.5086
2018-08-09,1.7906
2018-08-10,-1.3002
2018-08-13,-2.4022
2018-08-14,2.0643
2018-08-15,-1.9837
2018-08-16,0.4762
2018-08-17,-2.9621
2018-08-20,2.3199
2018-08-21,0.9547
2018-08-22,1.2214
2018-08-23,0.6617
2018-08-24,2.9776
2018-08-27,-2.3658
2018-08-28,2.3462
2018-08-29,-10.9357
2018-08-30,0.5485
2018-08-31,3.0634
2018-09-04,0.2036
2018-09-05,-4.2666
2018-09-06,3.2683
2018-09-07,0.9042
2018-09-10,0.4888
2018-09-11,1.9457
2018-09-12,-1.2326
2018-09-13,0.2818
2018-09-14,-0.6825
2018-09-17,-3.9208
2018-09-18,1.1359
2018-09-19,-2.0383
2018-09-20,1.5711
2018-09-21,-1.1706
2018-09-24,0.7191
2018-09-25,0.798
2018-09-26,-1.0
2018-09-27,-0.7576
2018-09-28,1.3995
2018-10-01,-5.8553
2018-10-02,-2.1324
2018-10-03,1.498
2018-10-04,-5.2773
2018-10-05,-1.3692
2018-10-08,-4.5955
2018-10-09,-1.0537
2018-10-10,-3.7525
2018-10-11,-0.6849
2018-10-12,1.9098000000000002
2018-10-15,-0.6767
2018-10-16,5.1887
2018-10-17,-1.146
2018-10-18,-4.2843
2018-10-19,-5.108
2018-10-22,4.0511
2018-10-23,-1.6533
2018-10-24,-5.9111
2018-10-25,6.1095
2018-10-26,-4.0196
2018-10-29,-2.3203
2018-10-30,1.2746
2018-10-31,2.9748
2018-11-01,3.4444
2018-11-02,-0.9667
2018-11-05,-1.2473
2018-11-06,1.9220000000000002
2018-11-07,3.7177
2018-11-08,-1.4026
2018-11-09,-2.5817
2018-11-12,-3.9481
2018-11-13,0.2815
2018-11-14,-0.7861
2018-11-15,2.2071
2018-11-16,-0.8859
2018-11-19,-6.9274000000000004
2018-11-20,-2.8211
2018-11-21,3.7678000000000003
2018-11-23,1.1905000000000001
2018-11-26,1.6471
2018-11-27,0.7523
2018-11-28,4.4802
2018-11-29,-0.3299
2018-11-30,3.6404
2018-12-03,2.182
2018-12-04,-4.375
2018-12-06,2.6688
2018-12-07,-3.6605
2018-12-10,2.4229
2018-12-11,0.8602
2018-12-12,2.5586
2018-12-13,-3.6902
2018-12-14,-1.8888
2018-12-17,-3.5204
2018-12-18,2.9076
2018-12-19,-0.1662
2018-12-20,-6.6593
2018-12-21,-4.6968
2018-12-24,-1.6843
2018-12-26,6.8528
2018-12-27,1.7221
2018-12-28,-1.2843
2018-12-31,-0.1774
2019-01-02,8.8863
2019-01-03,-3.9173
2019-01-04,5.1529
2019-01-07,3.7157
2019-01-08,-0.2077
2019-01-09,0.4162
2019-01-10,-0.7254
2019-01-11,-0.5219
2019-01-14,-2.4659
2019-01-15,3.9806
2019-01-16,-0.8277
2019-01-17,1.9823
2019-01-18,1.688
2019-01-22,-2.163
2019-01-23,-0.8226
2019-01-24,2.9031000000000002
2019-01-25,1.7631999999999999
2019-01-28,0.5446
2019-01-29,-2.7573
2019-01-30,3.1391999999999998
2019-01-31,2.7
2019-02-01,1.673
2019-02-04,1.4104
2019-02-05,8.7158
2019-02-06,-0.7676
2019-02-07,-2.0627
2019-02-08,3.1593
2019-02-11,-0.2127
2019-02-12,2.9412000000000003
2019-02-13,0.0414
2019-02-14,0.2897
2019-02-15,1.5270000000000001
2019-02-19,-0.7317
2019-02-20,-1.0647
2019-02-21,0.5381
2019-02-22,0.8234
2019-02-25,-1.1842
2019-02-26,0.5372
2019-02-27,2.2606
2019-02-28,-18.6495
2019-03-01,-0.7411
2019-03-04,-2.8372
2019-03-05,-1.8955
2019-03-06,-1.8277
2019-03-07,0.6915
2019-03-08,1.0037
2019-03-11,3.6088
2019-03-12,2.0697
2019-03-13,-2.0277
2019-03-14,-0.6058
2019-03-15,0.9142
2019-03-18,0.151
2019-03-19,0.5025
2019-03-20,-1.9
2019-03-21,1.682
2019-03-22,-4.411
2019-03-25,0.0524
2019-03-26,0.6813
2019-03-27,-1.9261
2019-03-28,1.1677
2019-03-29,1.3115999999999999
2019-04-01,0.9322
2019-04-02,0.5131
2019-04-03,2.7055
2019-04-04,-2.833
2019-04-05,0.7673
2019-04-08,-0.9645
2019-04-09,0.0513
2019-04-10,1.2295
2019-04-11,-0.1012
2019-04-12,-0.2026
2019-04-15,0.1015
2019-04-16,-2.1805
2019-04-17,-2.5402
2019-04-18,0.2128
2019-04-22,4.6709
2019-04-23,2.7382999999999997
2019-04-24,1.4314
2019-04-25,-2.0438
2019-04-26,1.5897000000000001
2019-04-29,1.1736
2019-04-30,-0.3383
2019-05-01,-1.9399
2019-05-02,0.5935
2019-05-03,2.3106999999999998
2019-05-06,-0.0961
2019-05-07,-3.6555999999999997
2019-05-08,0.4993
2019-05-09,0.4968
2019-05-10,0.0494
2019-05-13,-6.7688
2019-05-14,2.6497
2019-05-15,0.8776
2019-05-16,2.1494
2019-05-17,-1.4529
2019-05-20,-2.1352
2019-05-21,1.4545
2019-05-22,0.7168
2019-05-23,-1.4235
2019-05-24,0.0516
2019-05-28,0.2577
2019-05-29,-1.2339
2019-05-30,-0.1562
2019-05-31,-3.5975
2019-06-03,-3.0287
2019-06-04,-4.1829
2019-06-05,-0.8149
2019-06-06,3.4624
2019-06-07,-1.2479
2019-06-10,2.0678
2019-06-11,-0.2814
2019-06-12,0.9594
