ticker,SGBX US Equity
2017-11-10,0.3584
2017-11-13,-2.8571
2017-11-14,-1.2868
2017-11-15,-2.7933
2017-11-16,-0.1916
2017-11-17,0.1919
2017-11-20,-2.682
2017-11-21,5.315
2017-11-22,-2.0561
2017-11-24,0.9542
2017-11-27,-3.4026
2017-11-28,0.0
2017-11-29,-4.6967
2017-11-30,4.5175
2017-12-01,-1.1788
2017-12-04,2.9821
2017-12-05,0.1931
2017-12-06,0.7707
2017-12-07,0.0
2017-12-08,-2.2945
2017-12-11,-2.3483
2017-12-12,1.4028
2017-12-13,-5.0316
2017-12-14,14.4546
2017-12-15,-0.9091
2017-12-18,5.6881
2017-12-19,0.1736
2017-12-20,3.2929
2017-12-21,1.5101
2017-12-22,-1.6529
2017-12-26,-2.3529
2017-12-27,-7.0568
2017-12-28,6.2963000000000005
2017-12-29,4.1812
2018-01-02,-2.0067
2018-01-03,5.802
2018-01-04,0.0
2018-01-05,-2.0968
2018-01-08,-2.8007
2018-01-09,-5.9322
2018-01-10,-0.9009
2018-01-11,-1.8182
2018-01-12,0.0
2018-01-16,-1.1111
2018-01-17,0.5618
2018-01-18,-1.3035
2018-01-19,-0.3774
2018-01-22,0.0
2018-01-23,-2.0833
2018-01-24,-9.0909
2018-01-25,-2.766
2018-01-26,5.9081
2018-01-29,-3.0992
2018-01-30,-1.919
2018-01-31,-1.9565000000000001
2018-02-01,-3.2151
2018-02-02,3.551
2018-02-05,-1.1062
2018-02-06,1.1186
2018-02-07,9.5133
2018-02-08,-2.8283
2018-02-09,11.6944
2018-02-12,0.3257
2018-02-13,-3.525
2018-02-14,-5.0
2018-02-15,-4.0486
2018-02-16,2.1097
2018-02-20,-3.0992
2018-02-21,-7.2495
2018-02-22,-7.8161000000000005
2018-02-23,8.4788
2018-02-26,0.2299
2018-02-27,0.4587
2018-02-28,-8.4475
2018-03-01,-5.7357
2018-03-02,5.0238
2018-03-05,4.5366
2018-03-06,5.3012
2018-03-07,3.2037
2018-03-08,-0.8869
2018-03-09,0.2237
2018-03-12,-0.6696
2018-03-13,-0.4494
2018-03-14,-3.386
2018-03-15,5.6075
2018-03-16,4.8673
2018-03-19,-7.173
2018-03-20,0.2273
2018-03-21,1.8141
2018-03-22,-2.7751
2018-03-23,3.7706
2018-03-26,-1.3245
2018-03-27,1.7114
2018-03-28,1.1547
2018-03-29,0.1674
2018-04-02,-3.1845
2018-04-03,1.7936999999999999
2018-04-04,-0.9868
2018-04-05,2.9988
2018-04-06,-1.9438
2018-04-09,3.304
2018-04-10,1.2793
2018-04-11,-4.0
2018-04-12,1.3158
2018-04-13,1.4935
2018-04-16,2.154
2018-04-17,-2.9228
2018-04-18,0.2151
2018-04-19,0.4292
2018-04-20,0.4274
2018-04-23,0.0
2018-04-24,-1.4894
2018-04-25,-0.216
2018-04-26,-0.6494
2018-04-27,1.3072
2018-04-30,-1.2903
2018-05-01,0.8715
2018-05-02,-1.5119
2018-05-03,-0.2193
2018-05-04,-1.3187
2018-05-07,3.3407999999999998
2018-05-08,-0.6466
2018-05-09,-2.6941
2018-05-10,-1.8815
2018-05-11,0.4226
2018-05-14,-2.7149
2018-05-15,0.0023
2018-05-16,1.8580999999999999
2018-05-17,0.2283
2018-05-18,3.8724
2018-05-21,6.1404
2018-05-22,3.719
2018-05-23,0.996
2018-05-24,-7.2978
2018-05-25,4.8936
2018-05-29,0.0
2018-05-30,-3.4483
2018-05-31,0.4202
2018-06-01,-1.6736
2018-06-04,6.6064
2018-06-05,0.9899
2018-06-06,-0.1996
2018-06-07,-0.8713
2018-06-08,-2.1175
2018-06-11,4.0816
2018-06-12,-2.3059
2018-06-13,0.1525
2018-06-14,0.8016
2018-06-15,1.3917
2018-06-18,-1.9607999999999999
2018-06-19,1.0
2018-06-20,3.9584
2018-06-21,-0.9505
2018-06-22,-3.4615
2018-06-25,0.1992
2018-06-26,-0.2783
2018-06-27,1.0766
2018-06-28,0.1972
2018-06-29,2.3642
2018-07-02,-1.5404
2018-07-03,-1.1016
2018-07-05,2.6936999999999998
2018-07-06,0.7692
2018-07-09,2.2901
2018-07-10,0.5597
2018-07-11,-2.4119
2018-07-12,-0.3802
2018-07-13,0.4542
2018-07-16,0.7998
2018-07-17,-1.242
2018-07-18,8.3969
2018-07-19,-3.3451
2018-07-20,-3.643
2018-07-23,7.1834
2018-07-24,-5.6437
2018-07-25,-3.7382999999999997
2018-07-26,1.165
2018-07-27,0.7697
2018-07-30,-0.0019
2018-07-31,0.9524
2018-08-01,-2.0755
2018-08-02,-0.289
2018-08-03,-2.4908
2018-08-07,0.87
2018-08-08,-2.947
2018-08-09,-2.0243
2018-08-10,-3.0992
2018-08-13,-1.7058
2018-08-14,-0.8677
2018-08-15,-12.2538
2018-08-16,2.2444
2018-08-17,-2.439
2018-08-20,-0.75
2018-08-21,0.6096
2018-08-22,-3.6102
2018-08-23,0.0
2018-08-24,-1.2987
2018-08-27,0.0
2018-08-28,-9.2105
2018-08-29,4.9275
2018-08-30,-5.2486
2018-08-31,-1.7492999999999999
2018-09-04,-2.0772
2018-09-05,1.8182
2018-09-06,3.2738
2018-09-07,1.7290999999999999
2018-09-10,7.3654
2018-09-11,4.7493
2018-09-12,5.7935
2018-09-13,-6.4286
2018-09-14,-1.7812000000000001
2018-09-17,-4.1451
2018-09-18,1.8919000000000001
2018-09-19,1.3263
2018-09-20,6.8063
2018-09-21,-14.2157
2018-09-24,19.4286
2018-09-25,-0.9569
2018-09-26,-2.1739
2018-09-27,-1.2346
2018-09-28,0.0
2018-10-01,0.0
2018-10-02,0.0
2018-10-03,-1.75
2018-10-04,1.0178
2018-10-05,1.7631999999999999
2018-10-08,1.4851
2018-10-09,-2.1951
2018-10-10,0.9975
2018-10-11,-4.9383
2018-10-12,1.5584
2018-10-15,2.3018
2018-10-16,1.25
2018-10-17,-1.2346
2018-10-18,4.75
2018-10-19,-3.58
2018-10-22,0.2475
2018-10-23,-1.358
2018-10-24,-1.8748
2018-10-25,2.0382
2018-10-26,-0.75
2018-10-29,0.5038
2018-10-30,1.7043
2018-10-31,3.9920999999999998
2018-11-01,-0.4739
2018-11-05,-3.3333
2018-11-06,2.3054
2018-11-07,-1.2904
2018-11-08,-2.439
2018-11-09,-2.4975
2018-11-12,1.0231
2018-11-13,0.0
2018-11-14,-7.302
2018-11-15,-2.801
2018-11-16,1.4085
2018-11-19,-1.6667
2018-11-20,0.2853
2018-11-21,-2.8196
2018-11-23,-0.5797
2018-11-26,-0.8251
2018-11-27,-0.6409
2018-11-28,-2.0415
2018-11-29,-1.4437
2018-11-30,0.2115
2018-12-03,12.2324
2018-12-04,-1.3624
2018-12-06,-0.5525
2018-12-07,-2.7778
2018-12-10,-0.2857
2018-12-11,-1.5244
2018-12-12,-0.7769
2018-12-13,-1.4692
2018-12-14,6.3244
2018-12-17,0.7698
2018-12-18,-4.2972
2018-12-19,-1.0536
2018-12-20,-1.5194999999999999
2018-12-21,-25.5332
2018-12-24,23.6
2018-12-26,-2.2654
2018-12-27,-1.3245
2018-12-28,-7.755
2018-12-31,-1.597
2019-01-02,-0.9242
2019-01-03,3.3582
2019-01-04,4.9675
2019-01-07,-1.9809999999999999
2019-01-08,1.2281
2019-01-09,6.2253
2019-01-10,-3.3838
2019-01-11,8.413
2019-01-14,-6.5421
2019-01-15,5.3333
2019-01-16,-6.6456
2019-01-17,5.0847
2019-01-18,-1.2903
2019-01-22,-1.9607999999999999
2019-01-23,-0.1467
2019-01-24,-1.1884000000000001
2019-01-25,3.0743
2019-01-28,-1.6716
2019-01-29,-3.3333
2019-01-30,3.7931
2019-01-31,-0.6512
2019-02-01,-1.0166
2019-02-04,1.6892
2019-02-05,-0.3322
2019-02-06,1.6667
2019-02-07,-1.6393
2019-02-11,-2.6667
2019-02-12,0.1712
2019-02-13,-2.5641
2019-02-14,-1.0526
2019-02-15,-4.9645
2019-02-19,2.6119
2019-02-20,-2.5455
2019-02-21,1.8657
2019-02-22,0.1319
2019-02-25,1.1487
2019-02-26,-2.3508
2019-02-27,0.7407
2019-03-01,4.7794
2019-03-04,-3.1544
2019-03-05,0.4964
2019-03-06,-4.4632
2019-03-07,0.5019
2019-03-08,-2.3768000000000002
2019-03-11,0.7692
2019-03-12,-4.5802
2019-03-13,-1.6
2019-03-14,-5.6911000000000005
2019-03-15,3.0172
2019-03-18,-1.6736
2019-03-19,-1.2766
2019-03-20,-10.3448
2019-03-21,2.1635
2019-03-22,-5.1765
2019-03-25,4.2184
2019-03-26,-7.1429
2019-03-27,6.6667
2019-03-28,-5.5529
2019-03-29,-6.3375
2019-04-01,-1.6303999999999998
2019-04-02,-3.3149
2019-04-03,-28.0
2019-04-04,17.4603
2019-04-05,2.7027
2019-04-08,1.9737
2019-04-09,-3.2258
2019-04-10,-4.6667
2019-04-11,1.3986
2019-04-12,-2.7586
2019-04-15,-4.2553
2019-04-16,2.963
2019-04-17,-8.6331
2019-04-18,-1.5748
2019-04-22,-2.4
2019-04-23,4.918
2019-04-24,5.4688
2019-04-25,-17.037
2019-04-26,6.25
2019-04-29,6.7227
2019-04-30,-5.1181
2019-05-01,5.3942
2019-05-02,-3.1496
2019-05-03,-0.4878
2019-05-06,-3.5948
2019-05-07,-2.5423999999999998
2019-05-08,-0.6522
2019-05-09,0.6565
2019-05-10,8.5652
2019-05-13,-7.0885
2019-05-14,-12.3017
2019-05-15,-2.6934
2019-05-16,3.0407
2019-05-17,-3.9215999999999998
2019-05-20,-9.1837
2019-05-21,-4.4944
2019-05-22,-11.7647
2019-05-23,-3.6
2019-05-24,10.6501
2019-05-28,-1.25
2019-05-29,1.2658
2019-05-30,0.0
2019-05-31,6.25
2019-06-03,3.0588
2019-06-04,0.7877
2019-06-05,0.8042
2019-06-06,-10.1124
2019-06-07,3.7809
2019-06-10,7.197
2019-06-11,-4.4944
2019-06-12,-4.7059
2019-06-13,6.0741
2019-06-14,2.4209
2019-06-17,-9.3182
2019-06-18,5.2632
2019-06-19,-4.7619
2019-06-20,0.0
2019-06-21,5.7125
2019-06-24,11.1505
2019-06-25,-4.2553
2019-06-26,-4.4444
2019-06-27,-6.1628
2019-06-28,-10.7807
2019-07-01,4.1667
2019-07-02,-8.0
2019-07-03,0.0
2019-07-05,4.3478
2019-07-08,1.3889
2019-07-09,-9.3288
2019-07-10,0.8158
2019-07-11,-3.207
2019-07-12,57.919200000000004
2019-07-15,-11.7647
2019-07-16,-8.7778
2019-07-17,-0.1218
2019-07-18,1.1951
2019-07-19,-3.5911999999999997
2019-07-22,2.575
2019-07-23,-5.2644
2019-07-24,6.9719999999999995
2019-07-25,-5.0024
2019-07-26,12.0253
2019-07-29,7.4576
2019-07-30,-5.3733
2019-07-31,-1.1001
2019-08-01,1.1461000000000001
2019-08-02,-0.0222
2019-08-05,0.0
2019-08-06,-11.0556
2019-08-07,4.9344
2019-08-08,-2.0476
2019-08-09,-10.0632
2019-08-12,-3.9865
2019-08-13,-4.0816
2019-08-14,-4.6075
2019-08-15,4.707
2019-08-16,-15.1756
2019-08-19,-3.0135
2019-08-20,8.9286
2019-08-21,1.6393
2019-08-22,15.4677
2019-08-23,-16.2034
2019-08-26,-0.2667
2019-08-27,-6.4015
2019-08-28,1.3429
2019-08-29,-3.0871
2019-08-30,0.0182
2019-09-03,9.0893
2019-09-04,14.8809
2019-09-05,-11.1546
2019-09-06,4.4898
2019-09-09,-4.4844
2019-09-10,-0.1798
2019-09-11,6.3584
2019-09-12,-8.9214
2019-09-13,-6.9362
2019-09-16,-2.0178
2019-09-17,-5.3803
2019-09-18,7.8431
2019-09-19,-7.0727
2019-09-20,1.1739
2019-09-23,-10.1721
2019-09-24,-1.2702
2019-09-25,-7.7628
2019-09-26,6.383
2019-09-27,-0.8889
2019-09-30,-5.3812
2019-10-01,-6.3981
2019-10-02,-7.8481
2019-10-03,0.7143
2019-10-04,20.1582
2019-10-07,-6.924
2019-10-08,0.0244
2019-10-09,7.2909
2019-10-10,-3.4091
2019-10-11,3.5294
2019-10-14,-4.2955
2019-10-15,-4.6782
2019-10-16,-3.8117
2019-10-17,1.0101
2019-10-18,-5.1026
2019-10-21,5.5493
2019-10-22,0.3487
2019-10-23,9.1837
2019-10-24,-2.5701
2019-10-25,-4.0767
2019-10-28,1.65
2019-10-29,8.2145
2019-10-30,6.8182
2019-10-31,8.5106
2019-11-01,9.8039
2019-11-04,-1.7856999999999998
2019-11-05,-5.4909
2019-11-06,-21.1235
2019-11-07,-0.5293
2019-11-08,-2.4103
2019-11-11,-8.2915
2019-11-12,4.0822
2019-11-13,0.0
2019-11-14,-1.2898
2019-11-15,-6.6667
2019-11-18,-6.0
2019-11-19,-8.8146
2019-11-20,-11.5
2019-11-21,1.3183
2019-11-22,-9.0335
2019-11-25,-10.0531
2019-11-26,33.5302
2019-11-27,-5.41
2019-11-29,-5.3597
2019-12-02,-12.5808
2019-12-03,8.6087
2019-12-04,3.6829
2019-12-05,-0.3861
2019-12-06,-4.845
2019-12-09,11.609
2019-12-10,-19.6715
2019-12-11,-31.8492
2019-12-12,3.3333
2019-12-13,-3.2258
2019-12-16,-5.2
2019-12-17,-1.4064999999999999
2019-12-18,-1.2126000000000001
2019-12-19,-2.5271
2019-12-20,1.4074
2019-12-23,1.8992
2019-12-24,-0.7168
2019-12-26,5.4152000000000005
2019-12-27,-3.2192
2019-12-30,16.4897
2019-12-31,-4.678
2020-01-02,27.4697
2020-01-03,-2.75
2020-01-06,33.6761
2020-01-07,-11.538499999999999
2020-01-08,-9.5652
2020-01-09,3.2692
2020-01-10,-5.6331
2020-01-13,-6.2654
2020-01-14,-5.2632
2020-01-15,5.5556
2020-01-16,-2.1053
2020-01-17,-1.8817
2020-01-21,-3.5616
2020-01-22,3.4091
2020-01-23,0.0
2020-01-24,-6.5934
2020-01-27,-5.2941
2020-01-28,-1.8634
2020-01-29,-3.1646
2020-01-30,4.5752
2020-01-31,-2.5
2020-02-03,15.3846
2020-02-04,-8.6322
2020-02-05,-13.0498
2020-02-06,-5.2448
2020-02-07,9.2251
2020-02-10,9.4595
2020-02-11,5.2469
2020-02-12,-9.0909
2020-02-13,-2.9032
2020-02-14,-1.9933999999999998
2020-02-18,-13.2203
2020-02-19,-1.1719
2020-02-20,1.9763
2020-02-21,-3.876
2020-02-24,0.8065
2020-02-25,-4.0
2020-02-26,-3.3333
2020-02-27,-8.1897
2020-02-28,-11.7371
2020-03-02,5.8511
2020-03-03,5.5276
2020-03-04,11.9048
2020-03-05,-7.234
2020-03-06,-2.7523
2020-03-09,-18.3962
2020-03-10,-1.7341
2020-03-11,-4.1176
2020-03-12,-16.5644
2020-03-13,2.2059
2020-03-16,9.2878
2020-03-17,5.9838000000000005
2020-03-18,28.5714
2020-03-19,-17.8744
2020-03-20,18.8235
2020-03-23,-9.4059
2020-03-24,3.8525
2020-03-25,-0.0263
2020-03-26,2.1053
2020-03-27,4.6392
2020-03-30,1.4778
2020-03-31,351.4563
2020-04-01,-39.5699
2020-04-02,-13.7011
2020-04-03,-11.5464
2020-04-06,-6.0606
2020-04-07,-11.1663
2020-04-08,1.3966
2020-04-09,1.6529
2020-04-13,4.065
2020-04-14,23.9583
2020-04-15,-16.3866
2020-04-16,-5.5276
2020-04-17,6.9149
2020-04-20,-1.7412999999999998
2020-04-21,-2.7848
2020-04-22,-3.3854
2020-04-23,-3.2345
2020-04-24,-0.5571
2020-04-27,2.8011
2020-04-28,-3.8147
2020-04-29,-0.5666
2020-04-30,0.5698
2020-05-01,13.0312
2020-05-04,7.3408999999999995
2020-05-05,-0.7682
2020-05-06,-22.352899999999998
2020-05-07,-28.1818
2020-05-08,5.9072
2020-05-11,-0.3984
2020-05-12,0.0
2020-05-13,-0.8
2020-05-14,2.8226
2020-05-15,-6.6745
2020-05-18,-0.4118
2020-05-19,10.1266
2020-05-20,-1.1494
2020-05-21,-1.938
2020-05-22,9.0909
2020-05-26,-1.8115999999999999
2020-05-27,1.476
2020-05-28,-4.7273
2020-05-29,-3.4351
2020-06-01,1.1858
2020-06-02,-4.1016
2020-06-03,1.0183
2020-06-04,8.871
2020-06-05,-1.1111
2020-06-08,-1.8727
2020-06-09,4.1985
2020-06-10,0.0
2020-06-11,-11.7216
2020-06-12,6.2241
2020-06-15,5.4688
2020-06-16,7.037
2020-06-17,0.692
2020-06-18,-2.7491
2020-06-19,-5.3004
2020-06-22,5.9701
2020-06-23,-10.9155
2020-06-24,-0.3953
2020-06-25,6.3492
2020-06-26,3.3582
2020-06-29,9.7473
2020-06-30,-12.1711
2020-07-01,0.7491
2020-07-02,0.0
2020-07-06,3.3457
2020-07-07,-3.9568
2020-07-08,2.2472
2020-07-09,1.8315000000000001
2020-07-10,-1.7986
2020-07-13,-4.0293
2020-07-14,0.7634
2020-07-15,4.9242
2020-07-16,4.6931
2020-07-17,-2.069
2020-07-20,-2.1127
2020-07-21,-1.0791
2020-07-22,-2.1818
2020-07-23,2.974
2020-07-24,1.8051
2020-07-27,1.0638
2020-07-28,-0.3509
2020-07-29,-1.0563
2020-07-30,1.7793999999999999
2020-07-31,3.1469
