ticker,EVSO US Equity
2008-10-30,5.6
2008-10-31,9.8485
2008-11-03,3.4483
2008-11-04,4.6667
2008-11-05,-5.7325
2008-11-06,1.3514
2008-11-07,-2.0
2008-11-10,0.0
2008-11-11,-4.7619
2008-11-12,0.0
2008-11-13,-3.5714
2008-11-14,-8.1481
2008-11-17,-8.0645
2008-11-18,5.2632
2008-11-19,0.0
2008-11-20,-11.6667
2008-11-21,5.6604
2008-11-24,6.25
2008-11-25,-4.2017
2008-11-26,-6.1404
2008-11-28,11.215
2008-12-01,-1.6806999999999999
2008-12-02,-5.1282
2008-12-03,5.4054
2008-12-04,2.5641
2008-12-05,-2.5
2008-12-08,-5.1282
2008-12-09,3.6036
2008-12-10,-5.2174
2008-12-11,-1.8349
2008-12-12,-1.8692
2008-12-15,0.0
2008-12-16,-0.9524
2008-12-17,-3.8462
2008-12-18,-8.0
2008-12-19,6.5217
2008-12-22,-3.0612
2008-12-23,4.2105
2008-12-24,-4.0404
2008-12-26,2.1053
2008-12-29,-7.2165
2008-12-30,0.0
2008-12-31,0.0
2009-01-02,0.0
2009-01-05,5.5556
2009-01-06,-4.2105
2009-01-07,-1.0989
2009-01-08,5.5556
2009-01-09,3.1579
2009-01-12,10.2041
2009-01-13,-2.7778
2009-01-14,-3.8095
2009-01-15,-2.9703
2009-01-16,-3.0612
2009-01-20,9.473700000000001
2009-01-21,7.6923
2009-01-22,2.6786
2009-01-23,-7.8261
2009-01-26,11.3208
2009-01-27,-2.5423999999999998
2009-01-28,-2.6087
2009-01-29,-1.7856999999999998
2009-01-30,4.5455
2009-02-02,-6.9565
2009-02-03,0.9346
2009-02-04,-5.5556
2009-02-05,-1.9607999999999999
2009-02-06,2.0
2009-02-09,3.9215999999999998
2009-02-10,8.4906
2009-02-11,-2.6087
2009-02-12,1.7856999999999998
2009-02-13,-7.8947
2009-02-17,-3.8095
2009-02-18,-5.9406
2009-02-19,1.0526
2009-02-20,-5.2083
2009-02-23,6.5934
2009-02-24,1.0309
2009-02-25,-7.1429
2009-02-26,6.5934
2009-02-27,-8.2474
2009-03-02,-10.1124
2009-03-03,-10.0
2009-03-04,11.1111
2009-03-05,6.25
2009-03-06,-8.2353
2009-03-09,-10.2564
2009-03-10,4.2857
2009-03-11,6.8493
2009-03-12,-3.8462
2009-03-13,-6.6667
2009-03-16,4.2857
2009-03-17,-1.3699
2009-03-18,-6.9444
2009-03-19,-5.9701
2009-03-20,11.1111
2009-03-23,-5.7143
2009-03-24,6.0606
2009-03-25,-4.2857
2009-03-26,-11.9403
2009-03-27,1.6949
2009-03-30,0.0
2009-03-31,3.3333
2009-04-01,1.6129
2009-04-02,1.5873
2009-04-03,-3.125
2009-04-06,8.0645
2009-04-07,0.0
2009-04-08,-5.9701
2009-04-09,-4.7619
2009-04-13,1.6667
2009-04-14,1.6393
2009-04-15,-3.2258
2009-04-16,-3.3333
2009-04-17,-8.6207
2009-04-20,1.8868
2009-04-21,-3.7037
2009-04-22,-9.6154
2009-04-23,17.0213
2009-04-24,10.9091
2009-04-27,2.459
2009-04-28,4.0
2009-04-29,4.6154
2009-04-30,19.852899999999998
2009-05-01,20.8589
2009-05-04,49.2386
2009-05-05,9.5238
2009-05-06,-22.3602
2009-05-07,-13.6
2009-05-08,12.963
2009-05-11,-4.918
2009-05-12,-0.8621
2009-05-13,-6.9565
2009-05-14,-0.9346
2009-05-15,3.7736
2009-05-18,4.5455
2009-05-19,3.4783
2009-05-20,-1.6806999999999999
2009-05-21,-4.2735
2009-05-22,0.0
2009-05-26,-7.1429
2009-05-27,-0.9615
2009-05-28,0.9709
2009-05-29,4.8077
2009-06-01,-3.6696999999999997
2009-06-02,0.0
2009-06-03,-4.7619
2009-06-04,-10.0
2009-06-05,4.4444
2009-06-08,-1.0638
2009-06-09,2.1505
2009-06-10,0.0
2009-06-11,0.0
2009-06-12,-4.3158
2009-06-15,-6.4906
2009-06-16,2.3529
2009-06-17,-6.8966
2009-06-18,0.0
2009-06-19,-1.2346
2009-06-22,0.0
2009-06-23,-6.25
2009-06-24,1.3333
2009-06-25,-7.2368
2009-06-26,19.1489
2009-06-29,5.9524
2009-06-30,6.1798
2009-07-01,-1.5873
2009-07-02,-7.5269
2009-07-06,4.6512
2009-07-07,-11.1111
2009-07-08,-7.5
2009-07-09,12.1622
2009-07-10,-1.2048
2009-07-13,-7.3171
2009-07-14,-2.6316
2009-07-15,4.0541
2009-07-16,-6.4935
2009-07-17,-8.3333
2009-07-20,0.0
2009-07-21,0.0
2009-07-22,6.0606
2009-07-23,-2.8571
2009-07-24,-4.4118
2009-07-27,9.2308
2009-07-28,-4.2254
2009-07-29,-2.9412000000000003
2009-07-30,0.0
2009-07-31,3.0303
2009-08-03,1.4706000000000001
2009-08-04,5.7971
2009-08-05,12.3288
2009-08-06,6.7073
2009-08-07,-2.8571
2009-08-10,-9.4118
2009-08-11,-3.8961
2009-08-12,1.3514
2009-08-13,-5.3333
2009-08-14,-4.2254
2009-08-17,2.9412000000000003
2009-08-18,-7.1429
2009-08-19,1.5385
2009-08-20,4.5455
2009-08-21,-1.4493
2009-08-24,-2.9412000000000003
2009-08-25,1.5152
2009-08-26,-2.9851
2009-08-27,1.3846
2009-08-28,-2.8832
2009-08-31,-4.6875
2009-09-01,3.2787
2009-09-02,7.9365
2009-09-03,5.8824
2009-09-04,0.0
2009-09-08,-5.5556
2009-09-09,4.4118
2009-09-10,-7.0423
2009-09-11,0.0
2009-09-14,-1.5152
2009-09-15,3.8462
2009-09-16,-5.1852
2009-09-17,-1.5625
2009-09-18,3.1746
2009-09-21,-4.6154
2009-09-22,4.8387
2009-09-23,-0.7692
2009-09-24,-3.876
2009-09-25,1.6129
2009-09-28,-3.1746
2009-09-29,-4.918
2009-09-30,-1.7241
2009-10-01,-1.7544
2009-10-02,1.7856999999999998
2009-10-05,-5.2632
2009-10-06,-4.6296
2009-10-07,0.9709
2009-10-08,-5.7692
2009-10-09,-4.0816
2009-10-12,0.0
2009-10-13,2.1277
2009-10-14,0.0
2009-10-15,-2.0833
2009-10-16,2.1277
2009-10-19,1.875
2009-10-20,-3.8855
2009-10-21,2.1277
2009-10-22,-4.1667
2009-10-23,0.0
2009-10-26,0.0
2009-10-27,-2.1739
2009-10-28,-8.8889
2009-10-29,-9.7561
2009-10-30,-13.5135
2009-11-02,3.125
2009-11-03,3.0303
2009-11-04,26.4706
2009-11-05,16.0465
2009-11-06,0.2004
2009-11-09,4.0
2009-11-10,-5.7692
2009-11-11,-7.1429
2009-11-12,-1.0989
2009-11-13,-3.3333
2009-11-16,8.046
2009-11-17,-8.5106
2009-11-18,0.0
2009-11-19,-6.9767
2009-11-20,0.0
2009-11-23,0.0
2009-11-24,0.0
2009-11-25,0.0
2009-11-27,-7.5
2009-11-30,5.4054
2009-12-01,-5.1282
2009-12-02,-2.7027
2009-12-03,8.3333
2009-12-04,-15.3846
2009-12-07,27.2727
2009-12-08,0.0
2009-12-09,-11.9048
2009-12-10,-8.1081
2009-12-11,5.8824
2009-12-14,-5.5556
2009-12-15,2.9412000000000003
2009-12-16,-2.8571
2009-12-17,-1.4706000000000001
2009-12-18,2.9851
2009-12-21,-1.4493
2009-12-22,-0.2941
2009-12-23,-2.6549
2009-12-24,-3.0303
2009-12-28,5.0
2009-12-29,-7.7381
2009-12-30,-3.2258
2009-12-31,-3.3333
2010-01-04,-6.8966
2010-01-05,3.7037
2010-01-06,7.1429
2010-01-07,-3.3333
2010-01-08,0.0
2010-01-11,-1.7241
2010-01-12,-1.7544
2010-01-13,3.5714
2010-01-14,0.0
2010-01-15,3.4483
2010-01-19,0.0
2010-01-20,-6.6667
2010-01-21,0.0
2010-01-22,1.7856999999999998
2010-01-25,-11.9298
2010-01-26,-10.2341
2010-01-27,15.3953
2010-01-28,-3.8462
2010-01-29,-14.0
2010-02-01,11.6279
2010-02-02,4.1667
2010-02-03,-2.0
2010-02-04,-5.7143
2010-02-05,3.8961
2010-02-08,-2.0833
2010-02-09,-8.5106
2010-02-10,2.3256
2010-02-11,-4.5455
2010-02-12,-2.3810000000000002
2010-02-16,-7.3171
2010-02-17,5.2632
2010-02-18,-10.0
2010-02-19,2.7778
2010-02-22,-9.7297
2010-02-23,-19.1617
2010-02-24,-3.7037
2010-02-25,15.3846
2010-02-26,79.3333
2010-03-01,-7.0632
2010-03-02,-8.0
2010-03-03,-13.0435
2010-03-04,7.5
2010-03-05,6.9767
2010-03-08,0.0
2010-03-09,-10.0
2010-03-10,3.8647
2010-03-11,2.3256
2010-03-12,-9.0909
2010-03-15,5.0
2010-03-16,-4.7619
2010-03-17,-5.0
2010-03-18,1.0526
2010-03-19,-1.5625
2010-03-22,5.8201
2010-03-23,-10.0
2010-03-24,-2.7778
2010-03-25,8.5714
2010-03-26,0.0
2010-03-29,-2.6316
2010-03-30,2.7027
2010-03-31,-2.6316
2010-04-01,-2.7027
2010-04-05,-5.5556
2010-04-06,0.0
2010-04-07,5.8824
2010-04-08,5.5556
2010-04-09,0.0
2010-04-12,0.0
2010-04-13,-2.6316
2010-04-14,1.0811
2010-04-15,-3.7433
2010-04-16,0.0
2010-04-19,0.0
2010-04-20,-2.2222
2010-04-21,-3.4091
2010-04-22,5.8824
2010-04-23,0.0
2010-04-26,-2.7778
2010-04-27,5.7143
2010-04-28,-5.4054
2010-04-29,1.7143000000000002
2010-04-30,-4.4944
2010-05-03,0.0
2010-05-04,-5.8824
2010-05-05,0.0
2010-05-06,0.0
2010-05-07,-9.375
2010-05-10,1.3793
2010-05-11,2.0408
2010-05-12,-6.6667
2010-05-13,7.1429
2010-05-14,0.0
2010-05-17,-2.0
2010-05-18,-4.7619
2010-05-19,-3.5714
2010-05-20,-11.1111
2010-05-21,12.5
2010-05-24,-3.7037
2010-05-25,-3.8462
2010-05-26,-12.0
2010-05-27,4.5455
2010-05-28,-4.3478
2010-06-01,-9.0909
2010-06-02,-15.0
2010-06-03,41.1765
2010-06-04,-12.5
2010-06-07,2.8571
2010-06-08,-10.9375
2010-06-09,3.9636
2010-06-10,0.0
2010-06-11,-5.0
2010-06-14,-5.2632
2010-06-15,0.0
2010-06-16,-11.1111
2010-06-17,6.25
2010-06-18,0.0
2010-06-21,-5.8824
2010-06-22,-12.5
2010-06-23,-2.8571
2010-06-24,91.3603
2010-06-25,-20.8453
2010-06-28,-2.9126
2010-06-29,-10.0
2010-06-30,-16.6667
2010-07-01,26.6667
2010-07-02,-6.8421
2010-07-06,-9.6045
2010-07-07,4.7656
2010-07-08,-10.3654
2010-07-09,6.4892
2010-07-12,-6.25
2010-07-13,-6.6667
2010-07-14,0.0
2010-07-15,-2.8571
2010-07-16,-10.2941
2010-07-19,3.2787
2010-07-20,1.5873
2010-07-21,-1.5625
2010-07-22,11.1111
2010-07-23,-0.1786
2010-07-26,0.1789
2010-07-27,0.0
2010-07-28,-1.4285999999999999
2010-07-29,-5.9783
2010-07-30,0.1927
2010-08-02,-6.1538
2010-08-03,6.5574
2010-08-04,0.0
2010-08-05,0.0
2010-08-06,-2.3077
2010-08-09,-3.9370000000000003
2010-08-10,3.2787
2010-08-11,-4.2659
2010-08-12,-0.5181
2010-08-13,5.0
2010-08-16,-4.5635
2010-08-17,3.1185
2010-08-18,-4.8387
2010-08-19,10.1695
2010-08-20,-7.5
2010-08-23,-2.7027
2010-08-24,-2.5641
2010-08-25,5.2632
2010-08-26,5.0
2010-08-27,-6.3492
2010-08-30,6.7797
2010-08-31,-4.7619
2010-09-01,-8.3333
2010-09-02,0.0
2010-09-03,-1.8182
2010-09-07,-3.7037
2010-09-08,-3.8462
2010-09-09,2.0
2010-09-10,-1.9607999999999999
2010-09-13,2.0
2010-09-14,5.8824
2010-09-15,-3.7037
2010-09-16,5.7692
2010-09-17,-9.0909
2010-09-20,16.0
2010-09-21,-10.3448
2010-09-22,5.7692
2010-09-23,-9.0909
2010-09-24,-4.0
2010-09-27,-1.0417
2010-09-28,0.0
2010-09-29,5.2632
2010-09-30,-5.0
2010-10-01,9.473700000000001
2010-10-04,-8.6538
2010-10-05,5.2632
2010-10-06,-4.0
2010-10-07,-2.0833
2010-10-08,6.383
2010-10-11,4.0
2010-10-12,-1.9231
2010-10-13,0.0
2010-10-14,1.9607999999999999
2010-10-15,-3.8462
2010-10-18,0.0
2010-10-19,0.0
2010-10-20,0.0
2010-10-21,0.0
2010-10-22,-1.625
2010-10-25,-0.3812
2010-10-26,2.0408
2010-10-27,0.0
2010-10-28,-2.0
2010-10-29,1.0204
2010-11-01,-1.7677
2010-11-02,0.0
2010-11-03,-3.3419
2010-11-04,-1.0638
2010-11-05,7.5269
2010-11-08,-6.0
2010-11-09,1.8617
2010-11-10,4.4386
2010-11-11,-8.0
2010-11-12,2.1739
2010-11-15,1.0638
2010-11-16,4.2105
2010-11-17,-6.8182
2010-11-18,1.4905
2010-11-19,4.6729
2010-11-22,-8.1633
2010-11-23,4.4444
2010-11-24,1.8617
2010-11-26,0.0
2010-11-29,-5.6136
2010-11-30,-2.3513
2010-12-01,0.1416
2010-12-02,4.1018
2010-12-03,-1.087
2010-12-06,1.0989
2010-12-07,-6.5217
2010-12-08,4.6512
2010-12-09,0.0
2010-12-10,-6.6667
2010-12-13,7.1429
2010-12-14,-11.1111
2010-12-15,0.0
2010-12-16,0.0
2010-12-17,5.0
2010-12-20,0.0
2010-12-21,-8.3333
2010-12-22,9.0909
2010-12-23,-2.3810000000000002
2010-12-27,-2.439
2010-12-28,-0.7813
2010-12-29,3.3071
2010-12-30,-7.3171
2010-12-31,2.6316
2011-01-03,15.3846
2011-01-04,8.8889
2011-01-05,2.0408
2011-01-06,10.0
2011-01-07,14.5455
2011-01-10,6.3492
2011-01-11,-13.4328
2011-01-12,-8.6207
2011-01-13,3.7736
2011-01-14,14.5455
2011-01-18,-3.1746
2011-01-19,0.2049
2011-01-20,-1.8405
2011-01-21,-8.3333
2011-01-24,5.4545
2011-01-25,-5.1724
2011-01-26,3.6364
2011-01-27,-3.5088
2011-01-28,-5.4545
2011-01-31,9.6154
2011-02-01,-5.2632
2011-02-02,3.7037
2011-02-03,-5.3571
2011-02-04,13.2075
2011-02-07,-1.6667
2011-02-08,-1.6949
2011-02-09,-5.1724
2011-02-10,9.0909
2011-02-11,0.0
2011-02-14,-6.6667
2011-02-15,3.5714
2011-02-16,-5.1724
2011-02-17,0.0
2011-02-18,0.0
2011-02-22,-9.0909
2011-02-23,0.0
2011-02-24,4.0
2011-02-25,-5.7692
2011-02-28,-8.1633
2011-03-01,11.1111
2011-03-02,-4.0
2011-03-03,-2.0833
2011-03-04,0.0
2011-03-07,-8.5106
2011-03-08,4.6512
2011-03-09,-4.4444
2011-03-10,-4.6512
2011-03-11,9.7561
2011-03-14,0.0
2011-03-15,2.2222
2011-03-16,2.1739
2011-03-17,-12.766
2011-03-18,2.439
2011-03-21,-1.6369
2011-03-22,4.0847
2011-03-23,-4.6512
2011-03-24,-4.878
2011-03-25,5.1282
2011-03-28,-4.878
2011-03-29,0.0
2011-03-30,0.0
2011-03-31,-1.7628
2011-04-01,4.4046
2011-04-04,7.5
2011-04-05,-4.6512
2011-04-06,-3.3537
2011-04-07,-4.1009
2011-04-08,2.6316
2011-04-11,-17.9487
2011-04-12,6.25
2011-04-13,2.9412000000000003
2011-04-14,-14.2857
2011-04-15,0.0
2011-04-18,10.0
2011-04-19,-9.0909
2011-04-20,-10.0
2011-04-21,7.4074
2011-04-25,-20.6897
2011-04-26,0.8152
2011-04-27,7.8167
2011-04-28,-8.0
2011-04-29,-82.6087
2011-05-02,0.0
2011-05-03,50.0
2011-05-04,0.0
2011-05-05,1.8396
2011-05-06,-1.8064
2011-05-09,0.0
2011-05-10,-5.0
2011-05-11,5.2632
2011-05-12,0.0
2011-05-13,0.0
2011-05-20,0.0
2011-05-24,0.0
2011-05-25,0.0
2011-05-31,0.0
2011-06-02,-8.3333
2011-06-03,9.0909
2011-06-06,16.6667
2011-06-22,-42.8571
2011-06-27,-50.0
2011-06-28,0.0
2011-06-29,0.0
2011-06-30,-1.0
2011-07-01,304.0404
2011-07-05,-37.5
2011-07-11,0.0
2011-07-13,40.0
2011-07-15,-71.4286
2011-07-18,150.0
2011-07-20,55.6
2011-07-21,-70.9512
2011-07-22,6.1947
2011-08-04,0.0
2011-08-05,0.0
2011-08-09,-16.6667
2011-08-10,-48.0
2011-08-11,0.0
2011-08-12,-30.7692
2011-08-17,44.4444
2011-08-24,71.1538
2011-08-25,-16.8539
2011-09-02,-48.6486
2011-09-06,60.5263
2011-09-07,14.7541
2011-09-26,-12.857099999999999
2011-09-28,-1.6393
2011-10-05,0.0
2011-10-11,0.0
2011-10-14,0.0
2011-10-20,-25.0
2011-10-28,0.0
2011-11-03,4.4444
2011-11-08,-34.0426
2011-11-09,-3.2258
2011-11-10,233.3333
2011-11-15,0.0
2011-11-17,-69.0
2011-11-29,3.2258
2011-12-05,0.0
2011-12-08,0.0
2011-12-15,-3.125
2011-12-19,-3.2258
2011-12-20,0.0
2011-12-27,0.0
2011-12-28,0.0
2011-12-29,3.3333
2011-12-30,0.0
2012-01-04,-67.7419
2012-01-09,0.0
2012-01-10,10.0
2012-01-12,36.3636
2012-01-31,0.0
2012-02-09,-33.3333
2012-02-15,50.0
2012-02-22,0.0
2012-02-24,-66.6667
2012-02-29,200.0
2012-03-27,-66.6667
2012-04-12,22.0
2012-04-16,-18.0328
2012-04-18,400.0
2012-04-23,200.0
2012-04-25,-33.3333
2012-04-27,-2.0
2012-04-30,-67.3469
2012-05-11,-62.5
2012-07-18,0.0
2012-07-27,-16.6667
2012-08-02,40.0
2012-08-17,-14.2857
2012-08-21,33.3333
2012-09-13,-37.5
2012-10-08,40.0
2012-10-31,0.0
2012-11-02,0.0
2012-11-12,0.0
2012-11-13,0.0
2012-11-27,-28.5714
2012-12-10,42.0
2012-12-11,-29.5775
2012-12-21,-60.0
2012-12-31,275.0
2013-01-03,-73.3333
2013-01-10,0.0
2013-02-14,150.0
2013-02-22,20.0
2013-03-04,0.0
2013-03-14,0.0
2013-04-04,-16.6667
2013-04-15,20.0
2013-05-02,-50.0
2013-05-06,66.6667
2013-05-08,300.0
2013-05-13,0.0
2013-05-14,0.0
2013-05-17,0.0
2013-05-29,-75.0
2013-07-10,0.0
2013-07-25,0.0
2013-08-14,0.0
2013-09-03,-20.0
2013-09-09,50.0
2013-09-13,-16.6667
2013-09-25,-60.0
2013-10-01,-50.0
2013-10-22,-50.0
2013-10-28,120.0
2013-11-08,-54.5455
2013-11-14,0.0
2013-11-19,300.0
2013-12-04,0.0
2013-12-06,0.0
2013-12-09,-25.0
2013-12-10,33.3333
2013-12-11,-25.0
2013-12-12,33.3333
2013-12-13,400.0
2013-12-16,-85.0
2013-12-18,33.3333
2013-12-27,0.0
2013-12-31,0.0
2014-01-28,-98.125
2014-02-27,33.3333
2014-03-21,0.0
2014-03-26,-25.0
2014-06-18,-66.6667
2014-07-21,0.0
2014-11-07,0.0
2014-12-30,0.0
2015-01-09,0.0
2015-04-06,0.0
2015-08-27,0.0
2015-09-04,0.0
2015-11-11,0.0
2015-12-01,700.0
2016-03-08,-87.5
2016-07-18,700.0
2016-12-30,-50.0
2017-01-06,0.0
2017-02-03,100.0
2017-02-22,-87.5
2017-08-31,700.0
2017-10-17,-99.0
2017-12-27,900.0
2018-01-10,-99.0
2018-07-31,9900.0
2018-09-11,0.0
2018-10-10,100.0
2018-11-16,-95.0
2018-11-19,900.0
2018-12-04,100.0
2019-03-21,-99.5
2019-05-01,9900.0
2019-05-13,100.0
2019-05-15,-99.5
2019-05-16,0.0
2019-11-25,900.0
2019-12-05,-90.0
2020-03-16,900.0
2020-04-08,900.0
2020-06-09,0.0
2020-06-17,-90.0
