ticker,ETSY US Equity
2015-09-01,-1.8841999999999999
2015-09-02,2.0626
2015-09-03,-2.2997
2015-09-04,1.3552
2015-09-08,1.0556
2015-09-09,-2.5766
2015-09-10,1.7155
2015-09-11,0.5622
2015-09-14,0.4892
2015-09-15,1.5299
2015-09-16,-1.4384000000000001
2015-09-17,8.4781
2015-09-18,-1.3453
2015-09-21,3.2468
2015-09-22,-4.5283
2015-09-23,-3.7549
2015-09-24,2.5324999999999998
2015-09-25,-5.8077
2015-09-28,-1.63
2015-09-29,-0.4323
2015-09-30,-0.9407
2015-10-01,3.3601
2015-10-02,1.2014
2015-10-05,2.3743
2015-10-06,-4.0246
2015-10-07,0.7818
2015-10-08,-4.3018
2015-10-09,2.1371
2015-10-12,-11.1833
2015-10-13,-5.7677
2015-10-14,-5.2586
2015-10-15,0.364
2015-10-16,-0.3626
2015-10-19,-0.455
2015-10-20,3.6563
2015-10-21,-5.8201
2015-10-22,6.6479
2015-10-23,-1.8437000000000001
2015-10-26,0.805
2015-10-27,-2.5732
2015-10-28,1.0018
2015-10-29,-1.6231
2015-10-30,-0.0917
2015-11-02,-1.9266
2015-11-03,3.1805
2015-11-04,-9.6102
2015-11-05,-0.1003
2015-11-06,-7.5301
2015-11-09,-4.4517
2015-11-10,-3.5227
2015-11-11,5.5359
2015-11-12,-0.2232
2015-11-13,-2.7964
2015-11-16,1.0357
2015-11-17,0.3417
2015-11-18,-1.0216
2015-11-19,0.0
2015-11-20,-2.867
2015-11-23,5.0767
2015-11-24,0.1124
2015-11-25,3.7037
2015-11-27,0.5411
2015-11-30,0.2153
2015-12-01,-0.3222
2015-12-02,-0.5388
2015-12-03,-0.325
2015-12-04,0.7609
2015-12-07,2.1575
2015-12-08,0.4224
2015-12-09,-0.8412
2015-12-10,-2.0148
2015-12-11,-4.1126
2015-12-14,1.9186999999999999
2015-12-15,5.3156
2015-12-16,2.9443
2015-12-17,-2.0429
2015-12-18,-10.1147
2015-12-21,1.0441
2015-12-22,0.8037
2015-12-23,0.6834
2015-12-24,0.905
2015-12-28,-4.4843
2015-12-29,-0.1174
2015-12-30,-0.3525
2015-12-31,-2.5943
2016-01-04,-0.2421
2016-01-05,3.2767
2016-01-06,3.4078
2016-01-07,-1.4773
2016-01-08,-3.3449
2016-01-11,-11.2172
2016-01-12,-1.2097
2016-01-13,-4.898
2016-01-14,1.1445
2016-01-15,-0.9901
2016-01-19,-5.0
2016-01-20,3.4586
2016-01-21,1.5988
2016-01-22,6.1516
2016-01-25,-2.2911
2016-01-26,1.7931
2016-01-27,-1.084
2016-01-28,2.6027
2016-01-29,3.6048
2016-02-01,-2.7062
2016-02-02,-5.6954
2016-02-03,2.809
2016-02-04,2.1858
2016-02-05,-6.016
2016-02-08,-4.4097
2016-02-09,-5.3571
2016-02-10,5.6604
2016-02-11,0.1488
2016-02-12,2.526
2016-02-16,8.550699999999999
2016-02-17,7.3431
2016-02-18,-2.9851
2016-02-19,1.6667
2016-02-22,0.2522
2016-02-23,-7.044
2016-02-24,6.9012
2016-02-25,0.0
2016-02-26,-3.1646
2016-02-29,3.7908
2016-03-01,5.2897
2016-03-02,6.6986
2016-03-03,-0.3363
2016-03-04,-0.7874
2016-03-07,1.3605
2016-03-08,-2.9083
2016-03-09,0.6912
2016-03-10,3.6612999999999998
2016-03-11,2.3179
2016-03-14,-2.3731999999999998
2016-03-15,1.326
2016-03-16,-0.1091
2016-03-17,1.2009
2016-03-18,-0.4315
2016-03-21,-1.8418
2016-03-22,0.9934
2016-03-23,-3.0601
2016-03-24,-0.2255
2016-03-28,-1.6949
2016-03-29,0.5747
2016-03-30,1.8286
2016-03-31,-2.3569
2016-04-01,-0.3448
2016-04-04,0.4614
2016-04-05,-4.4776
2016-04-06,1.9231
2016-04-07,-1.1792
2016-04-08,-1.432
2016-04-11,-2.5423999999999998
2016-04-12,2.4845
2016-04-13,2.9091
2016-04-14,-0.3534
2016-04-15,3.6643
2016-04-18,0.6842
2016-04-19,0.0
2016-04-20,-0.453
2016-04-21,2.1615
2016-04-22,0.5011
2016-04-25,-0.277
2016-04-26,0.6667
2016-04-27,2.9801
2016-04-28,-6.7524
2016-04-29,0.9195
2016-05-02,-3.0752
2016-05-03,-1.2926
2016-05-04,5.0
2016-05-05,1.7006999999999999
2016-05-06,-7.8038
2016-05-09,-0.9674
2016-05-10,2.6862
2016-05-11,-1.4269
2016-05-12,-0.1206
2016-05-13,3.7439999999999998
2016-05-16,0.2328
2016-05-17,-1.5099
2016-05-18,-1.6509
2016-05-19,-1.4388
2016-05-20,1.9465
2016-05-23,2.0286
2016-05-24,-0.7018
2016-05-25,0.8245
2016-05-26,3.5047
2016-05-27,0.9029
2016-05-31,3.4676
2016-06-01,1.6216
2016-06-02,-0.8511
2016-06-03,-1.1803
2016-06-06,4.6688
2016-06-07,-0.1037
2016-06-08,-0.7269
2016-06-09,1.1506
2016-06-10,-2.3785
2016-06-13,1.3771
2016-06-14,0.1045
2016-06-15,2.1921
2016-06-16,1.1236
2016-06-17,-1.8182
2016-06-20,2.8807
2016-06-21,-2.5
2016-06-22,-1.7436
2016-06-23,3.6534
2016-06-24,-6.7472
2016-06-27,-5.6156
2016-06-28,1.1442
2016-06-29,6.448
2016-06-30,1.9129
2016-07-01,0.7299
2016-07-05,-2.0704
2016-07-06,-2.7484
2016-07-07,0.1087
2016-07-08,4.2345
2016-07-11,1.1458
2016-07-12,5.0463
2016-07-13,-0.3922
2016-07-14,-0.1969
2016-07-15,-1.4793
2016-07-18,-1.1011
2016-07-19,-0.5061
2016-07-20,1.6277
2016-07-21,-1.6016
2016-07-22,-0.1017
2016-07-25,0.611
2016-07-26,-0.2024
2016-07-27,-0.4057
2016-07-28,2.9532
2016-07-29,-0.4946
2016-08-01,17.8926
2016-08-02,7.1669
2016-08-03,8.8906
2016-08-04,1.6618
2016-08-05,-2.1322
2016-08-08,-0.581
2016-08-09,0.5113
2016-08-10,0.1453
2016-08-11,5.225
2016-08-12,-0.3448
2016-08-15,0.2768
2016-08-16,-1.5873
2016-08-17,-1.9635
2016-08-18,1.5021
2016-08-19,-0.8457
2016-08-22,-0.5686
2016-08-23,-0.0715
2016-08-24,-2.2175
2016-08-25,-0.8778
2016-08-26,-0.9594
2016-08-29,0.8197
2016-08-30,-0.4435
2016-08-31,-0.0742
2016-09-01,2.3774
2016-09-02,0.6531
2016-09-06,2.3071
2016-09-07,1.198
2016-09-08,-0.6267
2016-09-09,-4.4149
2016-09-12,1.6862
2016-09-13,-1.3699
2016-09-14,0.0731
2016-09-15,-0.4383
2016-09-16,-0.4402
2016-09-19,-1.5474999999999999
2016-09-20,1.1228
2016-09-21,7.624
2016-09-22,1.9257
2016-09-23,2.6653000000000002
2016-09-26,-2.5961
2016-09-27,-0.8097
2016-09-28,0.4082
2016-09-29,-2.2358000000000002
2016-09-30,-1.0395
2016-10-03,3.0812
2016-10-04,4.4158
2016-10-05,-0.1301
2016-10-06,-1.4332
2016-10-07,2.3133
2016-10-10,2.1318
2016-10-11,-3.4156
2016-10-12,-1.0478
2016-10-13,-1.9193
2016-10-14,-2.2942
2016-10-17,-0.7597
2016-10-18,0.1392
2016-10-19,0.6254
2016-10-20,-1.174
2016-10-21,-0.559
2016-10-24,-0.9136
2016-10-25,-3.9007
2016-10-26,-3.0996
2016-10-27,-2.2848
2016-10-28,-3.1177
2016-10-31,4.4248
2016-11-01,-0.2311
2016-11-02,-12.973
2016-11-03,-1.5972
2016-11-04,3.2462
2016-11-07,2.7948
2016-11-08,-2.124
2016-11-09,-1.3021
2016-11-10,0.9675
2016-11-11,2.0906
2016-11-14,-0.4266
2016-11-15,3.2561999999999998
2016-11-16,-0.4149
2016-11-17,3.8333
2016-11-18,1.0433
2016-11-21,2.7800000000000002
2016-11-22,1.2365
2016-11-23,0.1527
2016-11-25,-0.2287
2016-11-28,-1.9099
2016-11-29,-0.8567
2016-11-30,-2.5923
2016-12-01,-3.7903000000000002
2016-12-02,-0.8382
2016-12-05,2.1978
2016-12-06,2.2333
2016-12-07,1.9417
2016-12-08,-0.2381
2016-12-09,-1.5911
2016-12-12,-1.536
2016-12-13,0.4926
2016-12-14,-3.268
2016-12-15,5.9966
2016-12-16,1.8327
2016-12-19,1.0955
2016-12-20,-1.0836
2016-12-21,-0.8607
2016-12-22,-5.7616
2016-12-23,0.335
2016-12-27,1.6694
2016-12-28,-2.5452
2016-12-29,-0.9267
2016-12-30,0.1701
2017-01-03,0.8489
2017-01-04,0.7576
2017-01-05,3.5923
2017-01-06,5.4839
2017-01-09,-5.5809999999999995
2017-01-10,3.4008
2017-01-11,-0.3132
2017-01-12,-2.0424
2017-01-13,0.401
2017-01-17,1.9968
2017-01-18,1.018
2017-01-19,-2.3256
2017-01-20,-1.5079
2017-01-23,1.9339
2017-01-24,2.5296
2017-01-25,-1.1565
2017-01-26,1.4041000000000001
2017-01-27,-0.5385
2017-01-30,-1.3921000000000001
2017-01-31,-1.098
2017-02-01,-1.1895
2017-02-02,1.9262000000000001
2017-02-03,-0.4724
2017-02-06,-2.3734
2017-02-07,0.7293
2017-02-08,0.5632
2017-02-09,0.0
2017-02-10,2.7199999999999998
2017-02-13,-0.6231
2017-02-14,0.7837
2017-02-15,3.6547
2017-02-16,-3.0758
2017-02-17,-0.1548
2017-02-21,0.8527
2017-02-22,-0.8455
2017-02-23,-3.0233
2017-02-24,1.6787
2017-02-27,0.5503
2017-02-28,-5.2385
2017-03-01,-11.7987
2017-03-02,-0.2806
2017-03-03,-4.409
2017-03-06,-0.4907
2017-03-07,-3.2544
2017-03-08,-2.5484
2017-03-09,0.8368
2017-03-10,0.8299
2017-03-13,3.3951000000000002
2017-03-14,-0.0995
2017-03-15,1.8923999999999999
2017-03-16,1.4663
2017-03-17,-0.0963
2017-03-20,-0.9643
2017-03-21,-2.7264
2017-03-22,0.5005
2017-03-23,-1.494
2017-03-24,-0.1011
2017-03-27,2.7328
2017-03-28,-0.3941
2017-03-29,2.3739
2017-03-30,0.4831
2017-03-31,2.2115
2017-04-03,0.0
2017-04-04,0.6585
2017-04-05,-1.028
2017-04-06,0.1889
2017-04-07,-1.3195000000000001
2017-04-10,0.9551
2017-04-11,0.0
2017-04-12,-0.3784
2017-04-13,-2.2792
2017-04-17,2.3324
2017-04-18,1.1396
2017-04-19,2.0657
2017-04-20,1.2879
2017-04-21,-3.4514
2017-04-24,0.7526
2017-04-25,-2.1475
2017-04-26,-0.1908
2017-04-27,2.1033
2017-04-28,0.7491
2017-05-01,2.7881
2017-05-02,2.9837
2017-05-03,-7.77
2017-05-04,1.0947
2017-05-05,9.7928
2017-05-08,-2.916
2017-05-09,1.9435
2017-05-10,-1.0399
2017-05-11,-2.2767
2017-05-12,0.8961
2017-05-15,0.5329
2017-05-16,21.2898
2017-05-17,-5.7538
2017-05-18,1.4683
2017-05-19,1.3709
2017-05-22,-1.2021
2017-05-23,1.2167
2017-05-24,0.6762
2017-05-25,-1.6418
2017-05-26,2.0486
2017-05-30,-0.6691
2017-05-31,0.3743
2017-06-01,1.044
2017-06-02,-0.5904
2017-06-05,0.5197
2017-06-06,-0.3693
2017-06-07,-0.4448
2017-06-08,3.6485
2017-06-09,-3.3764
2017-06-12,-1.4126
2017-06-13,2.8658
2017-06-14,-0.5132
2017-06-15,2.0634
2017-06-16,-1.2995999999999999
2017-06-19,3.8771
2017-06-20,-1.5493000000000001
2017-06-21,1.5737
2017-06-22,3.3803
2017-06-23,3.8147
2017-06-26,0.1969
2017-06-27,-3.0779
2017-06-28,2.6351
2017-06-29,-1.4483
2017-06-30,0.2004
2017-07-03,-1.8667
2017-07-05,1.1549
2017-07-06,-1.7461
2017-07-07,2.6658
2017-07-10,-0.0666
2017-07-11,-1.2658
2017-07-12,0.7422
2017-07-13,1.6745
2017-07-14,-0.7905
2017-07-17,-1.9256
2017-07-18,0.9479
2017-07-19,-2.0791
2017-07-20,-0.6849
2017-07-21,0.8276
2017-07-24,-0.8892
2017-07-25,1.1042
2017-07-26,1.843
2017-07-27,-0.5362
2017-07-28,-1.3477000000000001
2017-07-31,-1.8443
2017-08-01,-0.4175
2017-08-02,-2.0266
2017-08-03,-3.067
2017-08-04,11.479
2017-08-07,2.0462
2017-08-08,1.0349
2017-08-09,1.4725
2017-08-10,0.3155
2017-08-11,2.0126
2017-08-14,-0.185
2017-08-15,-3.3971999999999998
2017-08-16,-0.2558
2017-08-17,-0.1282
2017-08-18,0.0642
2017-08-21,-1.0263
2017-08-22,1.2962
2017-08-23,-0.128
2017-08-24,1.4734
2017-08-25,-1.2626
2017-08-28,1.2147999999999999
2017-08-29,1.2634
2017-08-30,0.8734
2017-08-31,1.2368999999999999
2017-09-01,-0.3665
2017-09-05,0.0613
2017-09-06,1.8382
2017-09-07,2.2864
2017-09-08,-0.7059
2017-09-11,2.7251
2017-09-12,1.6148
2017-09-13,0.9648
2017-09-14,-0.1686
2017-09-15,-3.3221
2017-09-18,-0.233
2017-09-19,0.2335
2017-09-20,0.0582
2017-09-21,-0.4075
2017-09-22,0.0
2017-09-25,-1.2274
2017-09-26,0.8284
2017-09-27,-0.4695
2017-09-28,-0.8255
2017-09-29,0.3567
2017-10-02,1.8957000000000002
2017-10-03,-0.9884
2017-10-04,-2.8186
2017-10-05,-0.3021
2017-10-06,1.3333
2017-10-09,-1.4952
2017-10-10,-0.425
2017-10-11,-0.3659
2017-10-12,-0.8568
2017-10-13,1.9136
2017-10-16,-0.9085
2017-10-17,-0.978
2017-10-18,0.9877
2017-10-19,-1.0391
2017-10-20,1.1736
2017-10-23,-3.7851
2017-10-24,-0.1269
2017-10-25,0.4447
2017-10-26,2.9096
2017-10-27,2.9502
2017-10-30,-0.2388
2017-10-31,-0.0598
2017-11-01,0.1796
2017-11-02,-1.3748
2017-11-03,0.5455
2017-11-06,3.3755
2017-11-07,-1.6909999999999998
2017-11-08,-2.0759
2017-11-09,0.0
2017-11-10,1.272
2017-11-13,-0.4187
2017-11-14,-0.3604
2017-11-15,-0.7233
2017-11-16,-0.3036
2017-11-17,0.3045
2017-11-20,1.0929
2017-11-21,1.6817
2017-11-22,-0.3544
2017-11-24,1.4819
2017-11-27,-0.8178
2017-11-28,0.0
2017-11-29,-3.8869
2017-11-30,0.8578
2017-12-01,2.2479
2017-12-04,6.4171
2017-12-05,1.5634000000000001
2017-12-06,3.0236
2017-12-07,1.174
2017-12-08,1.8987
2017-12-11,3.1573
2017-12-12,1.4049
2017-12-13,-0.2474
2017-12-14,-0.0992
2017-12-15,1.7875
2017-12-18,1.3171
2017-12-19,-2.2147
2017-12-20,2.0187
2017-12-21,5.0193
2017-12-22,-0.3217
2017-12-26,0.2766
2017-12-27,-4.2759
2017-12-28,-0.8165
2017-12-29,-0.9685
2018-01-02,1.8582
2018-01-03,-2.0163
2018-01-04,-0.8819
2018-01-05,0.0989
2018-01-08,0.3457
2018-01-09,2.8543
2018-01-10,-3.0622
2018-01-11,1.4808
2018-01-12,-4.9611
2018-01-16,-0.9724
2018-01-17,2.0155
2018-01-18,-0.7092
2018-01-19,0.5102
2018-01-22,1.6751
2018-01-23,-0.4493
2018-01-24,-4.4634
2018-01-25,0.4724
2018-01-26,0.3135
2018-01-29,-1.25
2018-01-30,-0.3692
2018-01-31,-0.6882
2018-02-01,2.1322
2018-02-02,-1.9311
2018-02-05,-1.8627
2018-02-06,1.4642
2018-02-07,-0.5345
2018-02-08,-4.7286
2018-02-09,5.0761
2018-02-12,-0.0537
2018-02-13,4.2965
2018-02-14,2.7291
2018-02-15,-0.7018
2018-02-16,5.8051
2018-02-20,1.6698
2018-02-21,0.5631
2018-02-22,-1.8665
2018-02-23,0.1902
2018-02-26,0.2373
2018-02-27,-0.4261
2018-02-28,20.3519
2018-03-01,0.0395
2018-03-02,1.5403
2018-03-05,-1.2058
2018-03-06,1.063
2018-03-07,1.6362
2018-03-08,1.1115
2018-03-09,5.8757
2018-03-12,0.0
2018-03-13,-0.0358
2018-03-14,1.6117
2018-03-15,0.0352
2018-03-16,-0.2819
2018-03-19,-1.6608
2018-03-20,1.7248
2018-03-21,2.2607
2018-03-22,-3.4888
2018-03-23,-4.6528
2018-03-26,2.7027
2018-03-27,1.0965
2018-03-28,0.9038
2018-03-29,0.5374
2018-04-02,-0.3207
2018-04-03,-0.5005
2018-04-04,0.0359
2018-04-05,2.5144
2018-04-06,-3.1885
2018-04-09,-0.1086
2018-04-10,8.3333
2018-04-11,1.0033
2018-04-12,1.2583
2018-04-13,-5.2649
2018-04-16,1.4498
2018-04-17,3.0282
2018-04-18,0.3963
2018-04-19,-0.5592
2018-04-20,-0.7278
2018-04-23,-0.933
2018-04-24,-2.5563000000000002
2018-04-25,-0.8284
2018-04-26,2.7845
2018-04-27,-0.1016
2018-04-30,1.4915
2018-05-01,1.2692
2018-05-02,1.4842
2018-05-03,0.26
2018-05-04,-0.8428
2018-05-07,2.7133000000000003
2018-05-08,0.0
2018-05-09,-4.5512
2018-05-10,-2.3675
2018-05-11,2.4932
2018-05-14,-1.966
2018-05-15,-1.1217
2018-05-16,1.0657
2018-05-17,0.2381
2018-05-18,0.5769
2018-05-21,-0.8097
2018-05-22,-1.3946
2018-05-23,1.3453
2018-05-24,0.4084
2018-05-25,3.1864
2018-05-29,-0.0986
2018-05-30,4.2749
2018-05-31,1.9868000000000001
2018-06-01,-2.2263
2018-06-04,0.1581
2018-06-05,3.947
2018-06-06,1.7010999999999998
2018-06-07,-0.1493
2018-06-08,-0.5384
2018-06-11,-3.609
2018-06-12,3.6505
2018-06-13,-0.6924
2018-06-14,26.2504
2018-06-15,2.1369
2018-06-18,3.0089
2018-06-19,-1.1182
2018-06-20,2.0309
2018-06-21,-1.3798
2018-06-22,-0.9633
2018-06-25,-3.3117
2018-06-26,0.5509
2018-06-27,-3.7161
2018-06-28,4.5027
2018-06-29,-0.1184
2018-07-02,1.3984
2018-07-03,-0.4675
2018-07-05,3.0061
2018-07-06,1.938
2018-07-09,-0.4473
2018-07-10,-1.6176
2018-07-11,-0.9135
2018-07-12,-0.3457
2018-07-13,-0.555
2018-07-16,-0.2093
2018-07-17,3.1228
2018-07-18,0.4294
2018-07-19,-2.7228
2018-07-20,1.3185
2018-07-23,-1.3014000000000001
2018-07-24,-3.3773
2018-07-25,2.8968
2018-07-26,-0.8609
2018-07-27,-1.502
2018-07-30,-4.1458
2018-07-31,1.5659999999999998
2018-08-01,0.8321
2018-08-02,2.9126
2018-08-03,-2.0283
2018-08-06,2.1425
2018-08-07,3.3231
2018-08-08,-1.6423
2018-08-09,1.4147
2018-08-10,5.3282
2018-08-13,-1.8888
2018-08-14,2.1022
2018-08-15,-2.7742
2018-08-16,1.7165
2018-08-17,1.9724
2018-08-20,0.7952
2018-08-21,1.4285999999999999
2018-08-22,0.5676
2018-08-23,2.0276
2018-08-24,0.4712
2018-08-27,-1.8352
2018-08-28,-0.5401
2018-08-29,-0.2506
2018-08-30,1.1516
2018-08-31,0.7866
2018-09-04,4.046
2018-09-05,-6.4548
2018-09-06,-2.6799
2018-09-07,2.2116
2018-09-10,0.1061
2018-09-11,4.6832
2018-09-12,-0.4656
2018-09-13,2.8066
2018-09-14,4.55
2018-09-17,-5.2034
2018-09-18,3.0539
2018-09-19,-2.8472
2018-09-20,-2.811
2018-09-21,-2.4821
2018-09-24,3.4918
2018-09-25,2.5202999999999998
2018-09-26,0.912
2018-09-27,2.1807
2018-09-28,-1.2113
2018-10-01,-2.7637
2018-10-02,-4.8839
2018-10-03,1.3047
2018-10-04,-4.4038
2018-10-05,-3.5202
2018-10-08,-3.1757
2018-10-09,-1.7213
2018-10-10,-5.3728
2018-10-11,-2.4762
2018-10-12,6.5658
2018-10-15,-0.9627
2018-10-16,5.4921
2018-10-17,-0.5529
2018-10-18,0.1853
2018-10-19,-4.0694
2018-10-22,5.3025
2018-10-23,-2.3346
2018-10-24,-2.0155
2018-10-25,4.0421
2018-10-26,-6.046
2018-10-29,-4.6489
2018-10-30,6.2099
2018-10-31,2.7301
2018-11-01,2.2107
2018-11-02,-1.4266
2018-11-05,-1.6573
2018-11-06,-4.0351
2018-11-07,23.6953
2018-11-08,8.1784
2018-11-09,-3.8632
2018-11-12,-2.4995
2018-11-13,-6.6259
2018-11-14,0.7603
2018-11-15,2.117
2018-11-16,-2.9967
2018-11-19,-3.8299
2018-11-20,-4.9285
2018-11-21,1.8746
2018-11-23,2.8396
2018-11-26,6.5385
2018-11-27,0.7257
2018-11-28,5.7637
2018-11-29,2.7637
2018-11-30,2.3485
2018-12-03,4.7557
2018-12-04,-3.0737
2018-12-06,1.1482
2018-12-07,-2.8468
2018-12-10,2.6334999999999997
2018-12-11,-0.1084
2018-12-12,3.8893
2018-12-13,-4.1442
2018-12-14,-1.2897
2018-12-17,-5.8336
2018-12-18,1.3289
2018-12-19,-3.4523
2018-12-20,-3.5957
2018-12-21,-9.4903
2018-12-24,-1.2821
2018-12-26,8.7662
2018-12-27,0.9595
2018-12-28,-0.1267
2018-12-31,0.5921
2019-01-02,-1.1982
2019-01-03,-2.0638
2019-01-04,7.9731
2019-01-07,3.7626
2019-01-08,4.4793
2019-01-09,-2.0601
2019-01-10,-2.7099
2019-01-11,1.4219
2019-01-14,-0.0576
2019-01-15,4.4005
2019-01-16,0.3681
2019-01-17,0.11
2019-01-18,2.2715
2019-01-22,-4.1017
2019-01-23,0.5417
2019-01-24,0.9474
2019-01-25,1.2146
2019-01-28,-0.1455
2019-01-29,-2.5492
2019-01-30,1.2519
2019-01-31,0.8489
2019-02-01,-0.4941
2019-02-04,0.662
2019-02-05,1.2788
2019-02-06,-5.1407
2019-02-07,-2.0156
2019-02-08,3.1438
2019-02-11,0.0
2019-02-12,5.0423
2019-02-13,-1.415
2019-02-14,-1.7805
2019-02-15,1.1099
2019-02-19,1.1343
2019-02-20,-1.9899
2019-02-21,-2.1226
2019-02-22,6.864
2019-02-25,4.1292
2019-02-26,16.3362
2019-02-27,4.5011
2019-02-28,-0.6551
2019-03-01,2.1047
2019-03-04,-5.1944
2019-03-05,2.3482
2019-03-06,-0.8073
2019-03-07,-3.9977
2019-03-08,0.7882
2019-03-11,4.2644
2019-03-12,0.6935
2019-03-13,-1.4055
2019-03-14,-0.3421
2019-03-15,-0.0286
2019-03-18,-0.4865
2019-03-19,-1.5097
2019-03-20,0.5839
2019-03-21,0.7837
2019-03-22,-4.9251000000000005
2019-03-25,2.787
2019-03-26,-0.1768
2019-03-27,-3.292
2019-03-28,2.4729
2019-03-29,0.1341
2019-04-01,1.3984
2019-04-02,2.3034
2019-04-03,-0.3872
2019-04-04,-1.67
2019-04-05,-0.1171
2019-04-08,-0.8355
2019-04-09,-1.4191
2019-04-10,2.2792
2019-04-11,-0.821
2019-04-12,-3.3555
2019-04-15,1.2542
2019-04-16,0.1208
2019-04-17,-3.0628
2019-04-18,-1.323
2019-04-22,0.1735
2019-04-23,2.6925
2019-04-24,1.3186
2019-04-25,2.6786
2019-04-26,-0.2063
2019-04-29,2.5107
2019-04-30,-2.6941
2019-05-01,-1.1105
2019-05-02,1.9165
2019-05-03,2.3211
2019-05-06,-0.8902
2019-05-07,-2.9842
2019-05-08,1.6575
2019-05-09,-10.7521
2019-05-10,1.7117
2019-05-13,-7.3948
2019-05-14,2.7782999999999998
2019-05-15,5.2193
2019-05-16,2.8438
2019-05-17,-1.3668
2019-05-20,0.5416
2019-05-21,3.3112
2019-05-22,-1.8401999999999998
2019-05-23,-1.078
2019-05-24,2.1952
2019-05-28,0.4945
2019-05-29,-4.4595
2019-05-30,1.3197999999999999
2019-05-31,-1.0167
2019-06-03,-1.99
2019-06-04,0.2947
2019-06-05,0.3918
2019-06-06,0.7644
2019-06-07,3.1149
2019-06-10,2.2226
2019-06-11,2.8632999999999997
2019-06-12,2.9622
2019-06-13,1.2722
2019-06-14,-3.212
2019-06-17,0.9735
2019-06-18,-2.2057
2019-06-19,1.7774
2019-06-20,1.0126
2019-06-21,-4.4312000000000005
2019-06-24,-2.8124000000000002
2019-06-25,-3.3474
2019-06-26,-2.3143000000000002
2019-06-27,3.3135
2019-06-28,-1.5876000000000001
2019-07-01,1.1243
2019-07-02,0.9346
2019-07-03,2.6181
2019-07-05,-1.4001000000000001
2019-07-08,0.994
2019-07-09,4.4524
2019-07-10,-0.6132
2019-07-11,-2.1971
2019-07-12,-0.6001
2019-07-15,1.4706000000000001
2019-07-16,-2.0442
2019-07-17,-1.2303
2019-07-18,2.8067
2019-07-19,0.9969
2019-07-22,4.0699
2019-07-23,-1.036
2019-07-24,0.3391
2019-07-25,0.9993
2019-07-26,3.0991
2019-07-29,-2.4555
2019-07-30,-1.6204
2019-07-31,-1.4412
2019-08-01,1.6711
2019-08-02,-12.3716
2019-08-05,-9.6634
2019-08-06,2.6882
2019-08-07,1.2096
2019-08-08,3.5319000000000003
2019-08-09,-2.7739000000000003
2019-08-12,-2.5873
2019-08-13,1.4008
2019-08-14,-5.2027
2019-08-15,-2.1385
2019-08-16,1.7405
2019-08-19,-0.3802
2019-08-20,0.9159
2019-08-21,2.5714
2019-08-22,2.0829
2019-08-23,-2.3294
2019-08-26,-0.9429
2019-08-27,-0.3173
2019-08-28,1.7412
2019-08-29,0.1104
2019-08-30,-2.9596
