ticker,LASLY US Equity
2011-05-04,-2.3256
2011-05-05,-4.0816
2011-05-06,-0.7092
2011-05-09,11.0357
2011-05-10,4.5352
2011-05-11,-1.5385
2011-05-12,1.25
2011-05-13,0.2778
2011-05-16,1.8775
2011-05-17,17.5227
2011-05-18,7.1979
2011-05-19,2.8777
2011-05-20,4.1958
2011-05-23,-0.2237
2011-05-24,0.4484
2011-05-25,8.2589
2011-05-26,15.3918
2011-05-27,7.0312
2011-05-31,-15.3589
2011-06-01,-7.1006
2011-06-02,10.4034
2011-06-03,9.2308
2011-06-06,-10.0352
2011-06-07,-2.544
2011-06-08,-1.004
2011-06-09,-2.8195
2011-06-10,0.3966
2011-06-13,0.0
2011-06-14,-0.6237
2011-06-15,2.5105
2011-06-16,-2.6531000000000002
2011-06-17,0.6289
2011-06-20,-1.0417
2011-06-21,-3.5789
2011-06-22,1.31
2011-06-23,-3.0172
2011-06-24,1.1111
2011-06-27,1.7582
2011-06-28,2.5918
2011-06-29,2.3158
2011-06-30,-0.2058
2011-07-01,-3.0928
2011-07-05,-2.3404
2011-07-06,-11.1111
2011-07-07,-7.3529
2011-07-08,-9.5238
2011-07-11,5.2632
2011-07-12,10.2778
2011-07-13,5.2897
2011-07-14,2.8708
2011-07-15,35.814
2011-07-18,-5.3082
2011-07-19,15.3707
2011-07-20,-3.2915
2011-07-21,-1.1345
2011-07-22,7.2131
2011-07-25,1.0703
2011-07-26,-3.0257
2011-07-27,-6.3963
2011-07-28,3.0
2011-07-29,1.2945
2011-08-01,0.7987
2011-08-02,0.7924
2011-08-03,-1.7296
2011-08-04,-2.88
2011-08-05,0.1812
2011-08-08,9.8504
2011-08-09,5.8383
2011-08-10,-0.8487
2011-08-11,0.1427
2011-08-12,-2.4217
2011-08-15,-0.7299
2011-08-16,-7.5
2011-08-17,-9.38
2011-08-18,-8.2456
2011-08-19,1.7208
2011-08-22,-2.2556
2011-08-23,-3.2692
2011-08-24,12.326
2011-08-25,10.7965
2011-08-26,5.5911
2011-08-29,-3.0257
2011-08-30,-1.092
2011-08-31,1.8927
2011-09-01,-1.7027999999999999
2011-09-02,3.9370000000000003
2011-09-06,-8.6364
2011-09-07,-5.9701
2011-09-08,1.2346
2011-09-09,-2.6132
2011-09-12,-0.5367
2011-09-13,1.259
2011-09-14,-3.9076
2011-09-15,-4.2514
2011-09-16,0.0
2011-09-19,-2.8958
2011-09-20,-5.7654
2011-09-21,-0.6329
2011-09-22,-4.6709
2011-09-23,-9.3541
2011-09-26,-7.8624
2011-09-27,6.1333
2011-09-28,1.2563
2011-09-29,1.9851
2011-09-30,-6.5693
2011-10-03,-12.2396
2011-10-04,-7.1217
2011-10-05,-0.3195
2011-10-06,1.2821
2011-10-07,-4.7468
2011-10-10,9.3023
2011-10-11,5.1672
2011-10-12,32.948
2011-10-13,-9.7826
2011-10-14,-6.506
2011-10-17,7.4742
2011-10-18,-0.4796
2011-10-19,-9.8795
2011-10-20,-7.4866
2011-10-21,-7.5145
2011-10-24,14.0625
2011-10-25,-8.4932
2011-10-26,-1.1976
2011-10-27,0.9091
2011-10-28,8.7087
2011-10-31,7.7348
2011-11-01,-7.4359
2011-11-02,3.3241
2011-11-03,-0.5362
2011-11-04,1.0782
2011-11-07,-0.8
2011-11-08,3.1452
2011-11-09,-6.1767
2011-11-10,-1.3889
2011-11-11,1.338
2011-11-14,4.2391
2011-11-15,-0.8
2011-11-16,-4.5699
2011-11-17,-0.8451
2011-11-18,-3.125
2011-11-21,-4.6921
2011-11-22,-3.0769
2011-11-23,-2.5397
2011-11-25,5.2117
2011-11-28,6.8111
2011-11-29,-4.058
2011-11-30,-3.4139
2011-12-01,0.7194
2011-12-02,-4.0373
2011-12-05,-3.5599
2011-12-06,-2.3448
2011-12-07,1.3745
2011-12-08,-1.3601
2011-12-09,3.0971
2011-12-12,-3.3374
2011-12-13,1.7284000000000002
2011-12-14,-1.3559
2011-12-15,-0.0043
2011-12-16,0.0
2011-12-19,-0.3436
2011-12-20,0.0
2011-12-21,-5.5172
2011-12-22,-8.3942
2011-12-23,0.0
2011-12-27,-1.992
2011-12-28,1.626
2011-12-29,0.8
2011-12-30,-0.3968
2012-01-03,7.1713000000000005
2012-01-04,-2.6022
2012-01-05,3.8167999999999997
2012-01-06,2.2059
2012-01-09,6.1151
2012-01-10,-3.3898
2012-01-11,-4.5614
2012-01-12,1.4706000000000001
2012-01-13,4.3478
2012-01-17,0.3125
2012-01-18,-6.8882
2012-01-19,9.6654
2012-01-20,6.1356
2012-01-23,-2.9064
2012-01-25,-1.9737
2012-01-26,1.3695
2012-01-27,1.9593
2012-01-30,-0.3206
2012-01-31,-4.8899
2012-02-01,1.9178
2012-02-02,1.8145
2012-02-03,0.6601
2012-02-06,5.2459
2012-02-07,0.0
2012-02-08,0.6231
2012-02-09,9.2879
2012-02-10,7.0822
2012-02-13,0.2646
2012-02-14,-1.847
2012-02-15,4.8387
2012-02-16,1.0256
2012-02-17,6.3452
2012-02-21,-1.4558
2012-02-22,-2.1555
2012-02-23,0.2228
2012-02-24,-1.2102
2012-02-27,2.0
2012-02-28,19.852899999999998
2012-02-29,-6.3395
2012-03-01,-4.1485
2012-03-02,-4.5558
2012-03-05,-6.6826
2012-03-06,-5.1151
2012-03-07,11.0512
2012-03-08,-4.372
2012-03-09,7.3638
2012-03-12,0.7092
2012-03-13,0.4665
2012-03-14,-2.5672
2012-03-15,-0.003
2012-03-16,-1.9155
2012-03-19,-1.7145000000000001
2012-03-20,-0.9919
2012-03-21,0.7538
2012-03-22,-1.2469000000000001
2012-03-23,-1.2626
2012-03-26,1.5345
2012-03-27,-4.0302
2012-03-28,-1.0499
2012-03-29,-2.9177999999999997
2012-03-30,3.8217
2012-04-02,-0.523
2012-04-03,-2.3810000000000002
2012-04-04,-0.271
2012-04-05,0.2717
2012-04-09,-2.439
2012-04-10,2.5
2012-04-11,-0.271
2012-04-12,-0.2751
2012-04-13,-0.8141
2012-04-16,-9.0659
2012-04-17,-0.6042
2012-04-18,-3.0395
2012-04-19,2.8213
2012-04-20,4.2683
2012-04-23,-8.7719
2012-04-24,-0.641
2012-04-25,-4.5161
2012-04-26,1.3514
2012-04-27,-6.6667
2012-04-30,2.8571
2012-05-01,-2.7778
2012-05-02,0.3571
2012-05-03,-3.919
2012-05-04,-8.1439
2012-05-07,2.4194
2012-05-08,-3.5433
2012-05-09,-5.3061
2012-05-10,-4.3103
2012-05-11,-1.3514
2012-05-14,1.3699
2012-05-15,-9.009
2012-05-16,4.9505
2012-05-17,-3.7736
2012-05-18,-3.9215999999999998
2012-05-21,6.6327
2012-05-22,1.4354
2012-05-23,0.9434
2012-05-24,-7.0093
2012-05-25,12.5628
2012-05-29,4.0179
2012-05-30,-6.4378
2012-05-31,2.7466
2012-06-01,-7.1377
2012-06-04,-3.3654
2012-06-05,6.9652
2012-06-06,2.3256
2012-06-07,-0.4545
2012-06-08,-2.2831
2012-06-11,-1.4019
2012-06-12,0.9479
2012-06-13,-5.6338
2012-06-14,1.4925
2012-06-15,-14.7059
2012-06-18,20.1149
2012-06-19,8.134
2012-06-20,-6.1947
2012-06-21,-6.1321
2012-06-22,-1.005
2012-06-25,2.5317
2012-06-26,-8.4102
2012-06-27,-1.6216
2012-06-28,-1.0989
2012-06-29,6.6667
2012-07-02,-2.0833
2012-07-03,0.5319
2012-07-05,-6.8849
2012-07-06,2.2729
2012-07-09,-4.4378
2012-07-10,-4.0698
2012-07-11,-3.0303
2012-07-12,-3.125
2012-07-13,-3.2258
2012-07-16,-3.3333
2012-07-17,-4.1379
2012-07-18,-2.8777
2012-07-19,-8.8889
2012-07-20,0.813
2012-07-23,-4.8387
2012-07-24,-0.8475
2012-07-25,-0.8547
2012-07-26,2.5862
2012-07-27,1.6806999999999999
2012-07-30,0.0
2012-07-31,-9.0909
2012-08-01,5.4545
2012-08-02,-8.6207
2012-08-03,2.8302
2012-08-06,-2.7523
2012-08-07,-2.8302
2012-08-08,-5.8252
2012-08-09,-9.1753
2012-08-10,-3.5187
2012-08-13,-4.7059
2012-08-14,-1.2346
2012-08-15,-1.25
2012-08-16,7.3259
2012-08-17,3.7741
2012-08-20,-2.2588
2012-08-21,0.0
2012-08-22,16.2791
2012-08-23,5.0
2012-08-24,0.8393
2012-08-27,1.0566
2012-08-28,7.4766
2012-08-29,6.087
2012-08-30,2.459
2012-08-31,29.6
2012-09-04,24.6914
2012-09-05,-19.3069
2012-09-06,-14.1104
2012-09-07,5.0
2012-09-10,1.3605
2012-09-11,10.0671
2012-09-12,14.6341
2012-09-13,-1.0638
2012-09-14,7.5269
2012-09-17,-2.0
2012-09-18,-7.8763
2012-09-19,5.7805
2012-09-20,-2.6178
2012-09-21,-5.914
2012-09-24,5.1429
2012-09-25,-11.9565
2012-09-26,1.8519
2012-09-27,-3.6364
2012-09-28,-5.6604
2012-10-01,2.0
2012-10-02,-0.6536
2012-10-03,-1.9737
2012-10-04,-0.6711
2012-10-05,-2.027
2012-10-08,4.8276
2012-10-09,3.2895
2012-10-10,6.3694
2012-10-11,-1.7365
2012-10-12,-6.7642
2012-10-15,6.5359
2012-10-16,-2.454
2012-10-17,-1.2579
2012-10-18,-4.3432
2012-10-19,8.5355
2012-10-22,3.7423
2012-10-23,-2.4172000000000002
2012-10-24,1.1022
2012-10-25,3.6901
2012-10-26,-2.3051
2012-10-31,-3.5503
2012-11-01,-4.2945
2012-11-02,4.4872
2012-11-05,-2.5153
2012-11-06,1.3216
2012-11-07,-1.9255
2012-11-08,-3.1032
2012-11-09,2.6144
2012-11-12,-3.1847
2012-11-13,1.9737
2012-11-14,-1.8387
2012-11-15,16.3326
2012-11-16,-12.6554
2012-11-19,-1.6818
2012-11-20,20.3947
2012-11-21,-7.1038
2012-11-23,5.8824
2012-11-26,0.5556
2012-11-27,-0.5525
2012-11-28,-1.6667
2012-11-29,-3.5805
2012-11-30,-5.6618
2012-12-03,-3.7267
2012-12-04,-5.6653
2012-12-05,12.8446
2012-12-06,8.4773
2012-12-07,-5.58
2012-12-10,-0.5917
2012-12-11,-3.5714
2012-12-12,4.3133
2012-12-13,-1.7753
2012-12-14,-10.2342
2012-12-17,0.0
2012-12-18,-2.6846
2012-12-19,-4.8276
2012-12-20,5.0725
2012-12-21,-10.3448
2012-12-24,5.3558
2012-12-26,-5.0835
2012-12-27,-4.6154
2012-12-28,-1.6935
2012-12-31,0.082
2013-01-02,8.207
2013-01-03,-0.767
2013-01-04,3.063
2013-01-07,-0.0093
2013-01-08,1.4074
2013-01-09,-0.6574
2013-01-10,0.7353
2013-01-11,-1.4599
2013-01-14,-2.963
2013-01-15,-2.2901
2013-01-16,0.7813
2013-01-17,6.9767
2013-01-18,13.0435
2013-01-22,-7.9247
2013-01-23,3.0372
2013-01-24,4.7213
2013-01-25,-9.0249
2013-01-28,7.8014
2013-01-29,-1.9655
2013-01-30,1.9965000000000002
2013-01-31,3.9558999999999997
2013-02-01,-1.2658
2013-02-04,0.0
2013-02-05,-3.2051
2013-02-06,1.3245
2013-02-07,-1.299
2013-02-08,-0.1283
2013-02-11,-1.869
2013-02-12,-3.3784
2013-02-13,-2.0979
2013-02-14,-3.5714
2013-02-15,0.7315
2013-02-19,1.4799
2013-02-20,1.4493
2013-02-21,-4.2857
2013-02-22,8.209
2013-02-25,-13.1034
2013-02-26,0.0
2013-02-27,3.1746
2013-02-28,-0.7692
2013-03-01,-0.7752
2013-03-04,-4.375
2013-03-05,2.0425
2013-03-06,-2.1617
2013-03-07,-2.6187
2013-03-08,0.0
2013-03-11,20.1681
2013-03-12,1.3986
2013-03-13,1.1034
2013-03-14,-11.528
2013-03-15,7.1704
2013-03-18,-6.4748
2013-03-20,0.7692
2013-03-21,5.3435
2013-03-22,-0.5072
2013-03-25,0.5827
2013-03-27,2.824
2013-03-28,2.1127
2013-04-01,2.7586
2013-04-02,-2.6846
2013-04-03,2.069
2013-04-04,-1.3514
2013-04-05,6.1644
2013-04-08,-6.4516
2013-04-09,-1.3793
2013-04-10,-1.3986
2013-04-11,-5.6738
2013-04-12,3.0075
2013-04-15,1.4599
2013-04-16,5.7554
2013-04-17,2.0408
2013-04-18,3.3333
2013-04-19,5.8065
2013-04-22,4.2683
2013-04-23,9.8246
2013-04-24,5.4846
2013-04-25,24.1797
2013-04-26,6.5041
2013-04-29,-31.6794
2013-04-30,10.0559
2013-05-01,2.0305
2013-05-02,9.4527
2013-05-03,8.1818
2013-05-06,-4.6218
2013-05-07,25.1101
2013-05-08,1.7606000000000002
2013-05-09,-11.1138
2013-05-10,1.2384
2013-05-13,-5.018
2013-05-14,-0.8147
2013-05-15,3.6734999999999998
2013-05-16,9.0551
2013-05-17,2.5271
2013-05-20,10.5634
2013-05-21,6.3694
2013-05-22,5.6587
2013-05-23,-3.6554
2013-05-24,0.5882
2013-05-28,11.9883
2013-05-29,-1.0444
2013-05-30,2.6385
2013-05-31,12.0823
2013-06-03,0.0
2013-06-04,-0.6881
2013-06-05,13.6259
2013-06-06,-5.2846
2013-06-07,-1.5021
2013-06-10,-4.5752
2013-06-11,1.8265
2013-06-12,1.1211
2013-06-13,6.4302
2013-06-14,-3.125
2013-06-17,1.9355
2013-06-18,8.0169
2013-06-19,0.3906
2013-06-20,1.5564
2013-06-21,5.9387
2013-06-24,-4.8825
2013-06-25,-8.7452
2013-06-26,-6.875
2013-06-27,-3.8031
2013-06-28,11.6279
2013-07-01,1.4583
2013-07-02,0.2053
2013-07-03,0.2049
2013-07-05,1.0225
2013-07-08,-1.8218999999999999
2013-07-09,-1.8557000000000001
2013-07-10,1.2605
2013-07-11,-1.4523
2013-07-12,-0.4211
2013-07-15,1.0571
2013-07-16,6.9038
2013-07-17,0.3914
2013-07-18,0.9747
2013-07-19,5.0
2013-07-22,4.431
2013-07-23,-4.4014
2013-07-24,4.0516
2013-07-25,0.0
2013-07-26,-1.0619
2013-07-29,-8.0501
2013-07-30,-0.9728
2013-07-31,1.7682
2013-08-01,0.7722
2013-08-02,0.7663
2013-08-05,7.0342
2013-08-06,0.3552
2013-08-07,-3.5398
2013-08-08,-8.2569
2013-08-09,1.0
2013-08-12,0.9901
2013-08-13,0.9804
2013-08-14,-0.1942
2013-08-15,-2.7262
2013-08-16,-4.3976
2013-08-19,-7.5314
2013-08-20,0.0
2013-08-21,0.4525
2013-08-22,-5.1802
2013-08-23,0.0
2013-08-26,-1.4252
2013-08-27,-11.0843
2013-08-28,-13.8211
2013-08-29,-3.7736
2013-08-30,-0.3268
2013-09-03,4.2234
2013-09-04,0.9811
2013-09-05,4.3614
2013-09-06,13.1343
2013-09-09,17.942
2013-09-10,7.83
2013-09-11,-2.2614
2013-09-12,0.6156
2013-09-13,-8.0169
2013-09-16,-2.7523
2013-09-17,-6.3679
2013-09-18,-2.5189
2013-09-19,5.9432
2013-09-20,-0.4878
2013-09-23,2.6961
2013-09-24,-1.9093
2013-09-25,-0.2433
2013-09-26,1.2195
2013-09-27,-4.8193
2013-09-30,-5.5696
2013-10-01,-1.6086
2013-10-02,-0.8174
2013-10-03,4.9451
2013-10-04,-3.1414
2013-10-07,0.8108
2013-10-08,-6.6991
2013-10-09,-15.8076
2013-10-10,4.7782
2013-10-11,4.5603
2013-10-14,-6.8536
2013-10-15,8.6957
2013-10-16,8.5846
2013-10-17,-0.8218
2013-10-18,3.4286
2013-10-21,1.9337
2013-10-22,-3.252
2013-10-23,-1.6806999999999999
2013-10-24,0.0
2013-10-25,0.2849
2013-10-28,-3.9773
2013-10-29,-5.9172
2013-10-30,3.1447
2013-10-31,-2.8049
2013-11-01,2.2585
2013-11-04,-1.8405
2013-11-05,0.625
2013-11-06,-1.5528
2013-11-07,-4.7318999999999996
2013-11-08,0.3373
2013-11-11,-1.9863
2013-11-12,3.7037
2013-11-13,0.0
2013-11-14,-3.5714
2013-11-15,0.6734
2013-11-18,-0.6689
2013-11-19,-2.3569
2013-11-20,-1.7241
2013-11-21,-5.614
2013-11-22,-4.0892
2013-11-25,8.5271
2013-11-26,2.5
2013-11-27,-7.2822
2013-11-29,1.4703
2013-12-02,7.1987
2013-12-03,-4.9922
2013-12-04,-1.4545
2013-12-05,16.9742
2013-12-06,2.7248
2013-12-09,14.8516
2013-12-10,0.8021
2013-12-11,3.4218
2013-12-12,-6.3863
2013-12-13,2.1918
2013-12-16,-7.7748
2013-12-17,-2.6452999999999998
2013-12-18,-3.5533
2013-12-19,-0.3251
2013-12-20,-6.1966
2013-12-23,2.3179
2013-12-26,1.2945
2013-12-27,0.0
2013-12-30,-6.3938
2013-12-31,-6.1393
2014-01-02,-5.8182
2014-01-03,12.7413
2014-01-06,1.3699
2014-01-07,-5.4054
2014-01-08,4.2857
2014-01-09,6.1644
2014-01-10,2.2580999999999998
2014-01-13,-4.0655
2014-01-14,6.8683
2014-01-15,-2.0923
2014-01-16,0.5657
2014-01-17,1.5625
2014-01-21,-1.8462
2014-01-22,-0.9404
2014-01-23,-5.0633
2014-01-24,-5.0
2014-01-27,5.614
2014-01-28,4.6512
2014-01-29,-2.5397
2014-01-30,-2.6059
2014-01-31,5.0209
2014-02-03,1.2699
2014-02-04,5.0314
2014-02-05,2.6946
2014-02-06,-13.9942
2014-02-07,7.9534
2014-02-10,-2.1176
2014-02-11,3.2982
2014-02-12,0.625
2014-02-13,8.9464
2014-02-14,-0.2939
2014-02-18,1.1471
2014-02-19,7.0119
2014-02-20,5.2597
2014-02-21,1.4963
2014-02-24,3.6118
2014-02-25,0.7825
2014-02-26,3.2941
2014-02-27,0.7973
2014-02-28,-0.791
2014-03-03,7.5171
2014-03-04,-8.8983
2014-03-05,10.9302
2014-03-06,7.3244
2014-03-07,2.1609
2014-03-10,-1.5295999999999998
2014-03-11,-5.3981
2014-03-12,-4.7619
2014-03-13,-4.7414
2014-03-14,5.4299
2014-03-17,0.8584
2014-03-18,-5.7447
2014-03-19,-1.5800999999999998
2014-03-20,0.2294
2014-03-21,-7.7803
2014-03-24,0.7444
2014-03-25,1.2315
2014-03-26,-0.9732
2014-03-27,-5.6511
2014-03-28,-3.6458
2014-03-31,-7.8378
2014-04-01,1.4663
2014-04-02,-1.7341
2014-04-03,2.3529
2014-04-04,-6.0309
2014-04-07,-4.5908
2014-04-08,2.7624
2014-04-09,2.6141
2014-04-10,-2.6596
2014-04-11,-2.8884
2014-04-14,0.6431
2014-04-15,3.8339
2014-04-16,4.3077
2014-04-17,-3.8348
2014-04-21,-1.8405
2014-04-22,-0.3398
2014-04-23,-0.5997
2014-04-24,0.6309
2014-04-25,-1.5674000000000001
2014-04-28,-2.5478
2014-04-29,-0.9804
2014-04-30,2.3432
2014-05-01,-0.6772
2014-05-02,0.3206
2014-05-05,-2.2614
2014-05-06,2.649
2014-05-07,-4.4839
2014-05-08,-0.0338
2014-05-09,3.0405
2014-05-12,-2.623
2014-05-13,-4.0404
2014-05-14,-5.2632
2014-05-15,5.9259
2014-05-16,1.049
2014-05-19,-1.7301
2014-05-20,-22.5352
2014-05-21,-13.6364
2014-05-22,-5.7895
2014-05-23,6.1453
2014-05-27,16.3158
2014-05-28,19.0045
2014-05-29,-0.7605
2014-05-30,3.4483
2014-06-02,41.4815
2014-06-03,-8.1152
2014-06-04,-0.5698
2014-06-05,-9.7421
2014-06-06,0.9524
2014-06-09,-5.6604
2014-06-10,-0.6667
2014-06-11,0.6711
2014-06-12,-2.6667
2014-06-13,0.0
2014-06-16,-1.7123
2014-06-17,-2.7875
2014-06-18,0.0
2014-06-19,-0.3584
2014-06-20,-0.7127
2014-06-23,-4.7166
2014-06-24,4.1825
2014-06-25,9.4891
2014-06-26,-1.3375
2014-06-27,2.707
2014-06-30,-4.2763
2014-07-01,-2.7491
2014-07-02,4.5892
2014-07-03,-1.0093
2014-07-07,-2.0478
2014-07-08,-4.8824
2014-07-09,-2.926
2014-07-10,-1.1320999999999999
2014-07-11,-4.5802
2014-07-14,-9.6
2014-07-15,1.3219
2014-07-16,-3.9249
2014-07-17,2.267
2014-07-18,-2.6668
2014-07-21,1.3756
2014-07-22,3.1532
2014-07-23,0.0
2014-07-24,1.7412999999999998
2014-07-25,-4.7158999999999995
2014-07-28,0.9009
2014-07-29,3.5714
2014-07-30,-0.431
2014-07-31,-4.7619
2014-08-01,1.8182
2014-08-04,0.8929
2014-08-05,-2.6549
2014-08-06,1.3636
2014-08-07,1.7936999999999999
2014-08-08,4.4053
2014-08-11,-6.3291
2014-08-12,0.4505
2014-08-13,0.4484
2014-08-14,0.8929
2014-08-15,7.0796
2014-08-18,6.6116
2014-08-19,6.5891
2014-08-20,1.0909
2014-08-21,1.4388
2014-08-22,0.0
2014-08-25,2.4823
2014-08-26,7.9585
2014-08-27,-0.641
2014-08-28,2.2580999999999998
2014-08-29,-1.5773000000000001
2014-09-02,-6.7308
2014-09-03,1.0309
2014-09-04,-3.7415000000000003
2014-09-05,-4.5936
2014-09-08,-7.037
2014-09-09,-4.3775
2014-09-10,2.9112999999999998
2014-09-11,2.834
2014-09-12,-4.7244
2014-09-15,-7.0248
2014-09-16,2.2222
2014-09-17,-1.3043
2014-09-18,4.8403
2014-09-19,-1.6808
2014-09-22,-5.9779
2014-09-23,-7.2727
2014-09-24,2.9473000000000003
2014-09-25,-0.4881
2014-09-26,4.2497
2014-09-29,-10.4966
2014-09-30,-3.5897
2014-10-01,-3.1915
2014-10-02,-4.4505
2014-10-03,7.5331
2014-10-06,-2.1457
2014-10-07,-1.0861
2014-10-08,0.5525
2014-10-09,-14.2857
2014-10-10,-5.7692
2014-10-13,2.0408
2014-10-14,-4.6667
2014-10-15,2.7972
2014-10-16,5.4422
2014-10-17,-4.5161
2014-10-20,4.0541
2014-10-21,-0.6494
2014-10-22,-5.2288
2014-10-23,-0.0086
2014-10-24,-6.8885
2014-10-27,-4.4444
2014-10-28,2.3256
2014-10-29,0.0
2014-10-30,-3.7879
2014-10-31,4.7244
2014-11-03,0.39
2014-11-04,-3.3844
2014-11-05,3.876
2014-11-06,15.6716
2014-11-07,-3.879
2014-11-10,-4.6899999999999995
2014-11-11,6.3292
2014-11-12,-5.9525
2014-11-13,0.0
2014-11-14,-4.9296
2014-11-17,-4.4444
2014-11-18,0.7752
2014-11-19,-2.3077
2014-11-20,-7.0866
2014-11-21,0.8475
2014-11-24,4.2017
2014-11-25,1.6129
2014-11-26,-4.7619
2014-11-28,-3.0833
2014-12-01,7.4807
2014-12-02,-3.2
2014-12-03,-5.7851
2014-12-04,-0.8882
2014-12-05,-5.4763
2014-12-08,-0.7491
2014-12-09,11.3208
2014-12-10,-11.0064
2014-12-11,1.8807
2014-12-12,-8.4005
2014-12-15,-9.324
2014-12-16,0.1547
2014-12-17,-2.2472
2014-12-18,1.1494
2014-12-19,3.125
2014-12-22,0.124
2014-12-23,-2.0498
2014-12-24,-3.3708
2014-12-26,-0.7122
2014-12-29,0.4099
2014-12-30,0.3062
2014-12-31,1.1628
2015-01-02,20.6897
2015-01-05,-2.8571
2015-01-06,-13.5907
2015-01-07,3.191
2015-01-08,0.055
2015-01-09,-0.4945
2015-01-12,-8.8694
2015-01-13,-0.6286
2015-01-14,-1.2348
2015-01-15,-3.6888
2015-01-16,1.1699
2015-01-20,-16.3631
2015-01-21,-3.9205
2015-01-22,23.7926
2015-01-23,7.0064
2015-01-26,-9.5238
2015-01-27,-1.3158
2015-01-28,-2.6667
2015-01-29,-4.1096
2015-01-30,0.0
2015-02-02,-3.5714
2015-02-03,5.1852
2015-02-04,-0.4665
2015-02-05,6.1289
2015-02-06,0.9167
2015-02-09,10.2147
2015-02-10,-7.6946
2015-02-11,-7.7922
2015-02-12,-1.4085
2015-02-13,-1.4285999999999999
2015-02-17,4.2572
2015-02-18,-6.6116
2015-02-19,-2.5491
2015-02-20,3.79
2015-02-23,-5.8131
2015-02-24,-3.4375
2015-02-25,-4.5306999999999995
2015-02-26,0.0
2015-02-27,-0.2754
2015-03-02,-1.7315
2015-03-03,-5.0481
2015-03-04,-2.6412
2015-03-05,31.302599999999998
2015-03-06,-11.4436
2015-03-09,-5.0684
2015-03-10,-7.3729
2015-03-11,-46.935
2015-03-12,7.2414
2015-03-13,-8.3601
2015-03-16,29.8246
2015-03-17,20.2703
2015-03-18,-7.8652
2015-03-19,-1.189
2015-03-20,8.6085
2015-03-23,-7.1591
2015-03-24,11.2148
2015-03-25,10.0289
2015-03-26,20.5676
2015-03-27,-11.1272
2015-03-30,-12.252
2015-03-31,5.0798
2015-04-01,-2.8094
2015-04-14,-10.4167
2015-04-15,-65.1163
2015-04-16,60.0
2015-04-17,-20.8333
2015-04-20,-47.3684
2015-04-21,50.0
2015-04-22,-13.3333
2015-04-23,0.0
2015-04-24,-38.4615
2015-04-27,25.0
2015-04-28,-20.0
2015-04-29,0.0
2015-04-30,-12.5
2015-05-01,14.2857
2015-05-04,50.0
2015-05-05,16.6667
2015-05-06,21.4286
2015-05-07,17.647100000000002
2015-05-08,15.0
2015-05-11,4.3478
2015-05-12,-12.5
2015-05-13,-9.5238
2015-05-14,5.2632
2015-05-15,0.0
2015-05-18,0.0
2015-05-19,-20.0
2015-05-20,-6.25
2015-05-21,26.6667
2015-05-22,23.6842
2015-05-26,-36.1702
2015-05-28,20.0
2015-05-29,-16.6667
