ticker,GPRO US Equity
2014-11-12,2.4667
2014-11-13,-0.4945
2014-11-14,3.5046
2014-11-17,2.969
2014-11-18,3.1902
2014-11-19,-5.9572
2014-11-20,-9.2932
2014-11-21,-1.4218
2014-11-24,2.5735
2014-11-25,2.9915000000000003
2014-11-26,5.8091
2014-11-28,-1.3662
2014-12-01,-5.733
2014-12-02,0.5306
2014-12-03,-0.3248
2014-12-04,-2.2675
2014-12-05,0.2779
2014-12-08,-6.276
2014-12-09,0.3695
2014-12-10,-7.57
2014-12-11,-4.318
2014-12-12,0.7827
2014-12-15,-5.8163
2014-12-16,2.2281
2014-12-17,2.1109
2014-12-18,-4.0504
2014-12-19,-5.5877
2014-12-22,7.6067
2014-12-23,6.1034
2014-12-24,7.9136
2014-12-26,4.2463
2014-12-29,-6.4856
2014-12-30,1.0195
2014-12-31,-3.3333
2015-01-02,5.7735
2015-01-05,-1.0169
2015-01-06,-2.0245
2015-01-07,-3.7008
2015-01-08,-3.779
2015-01-09,1.2481
2015-01-12,-6.6732
2015-01-13,-12.1698
2015-01-14,4.9529
2015-01-15,-7.1838
2015-01-16,-2.2026
2015-01-20,-0.3578
2015-01-21,6.2315
2015-01-22,-3.8576
2015-01-23,8.6039
2015-01-26,-3.9992
2015-01-27,2.0036
2015-01-28,0.0778
2015-01-29,-1.2048
2015-01-30,-2.144
2015-02-02,4.804
2015-02-03,4.6605
2015-02-04,-4.9478
2015-02-05,4.8197
2015-02-06,-13.3346
2015-02-09,-5.6027000000000005
2015-02-10,-1.5288
2015-02-11,2.2146
2015-02-12,1.1615
2015-02-13,-0.0442
2015-02-17,12.4807
2015-02-18,-11.2137
2015-02-19,-0.1106
2015-02-20,-0.1993
2015-02-23,-2.485
2015-02-24,-0.1593
2015-02-25,2.6664
2015-02-26,-0.8657
2015-02-27,-6.0009
2015-03-02,-4.8833
2015-03-03,0.9266
2015-03-04,6.7246
2015-03-05,-4.4873
2015-03-06,-2.3125999999999998
2015-03-09,-5.4323
2015-03-10,2.0553
2015-03-11,-1.4459
2015-03-12,4.0084
2015-03-13,1.0831
2015-03-16,-1.8938000000000001
2015-03-17,2.2352
2015-03-18,1.0435
2015-03-19,-2.803
2015-03-20,2.2009
2015-03-23,4.1584
2015-03-24,-0.5941
2015-03-25,1.1236
2015-03-26,2.1986
2015-03-27,-1.226
2015-03-30,2.0609
2015-03-31,-0.3901
2015-04-01,-5.8051
2015-04-02,2.6168
2015-04-06,3.7893
2015-04-07,0.0459
2015-04-08,-0.5508
2015-04-09,0.8539
2015-04-10,3.5469
2015-04-13,-2.2762000000000002
2015-04-14,0.588
2015-04-15,2.6754
2015-04-16,-0.4598
2015-04-17,-1.8477999999999999
2015-04-20,0.5827
2015-04-21,-1.2701
2015-04-22,4.3782
2015-04-23,-0.3676
2015-04-24,-2.9297
2015-04-27,1.0284
2015-04-28,4.0496
2015-04-29,12.6329
2015-04-30,-5.4381
2015-05-01,-0.1997
2015-05-04,-0.4802
2015-05-05,-4.0209
2015-05-06,0.9426
2015-05-07,2.8222
2015-05-08,1.332
2015-05-11,-2.7086
2015-05-12,1.4739
2015-05-13,0.5649
2015-05-14,1.5446
2015-05-15,-1.047
2015-05-18,2.0763
2015-05-19,1.4082
2015-05-20,3.9151
2015-05-21,-0.7053
2015-05-22,1.7570000000000001
2015-05-26,-1.892
2015-05-27,-0.2434
2015-05-28,6.6254
2015-05-29,-2.3763
2015-06-01,5.5175
2015-06-02,-0.2051
2015-06-03,1.0788
2015-06-04,-0.2541
2015-06-05,0.9001
2015-06-08,-0.0168
2015-06-09,-1.2121
2015-06-10,-1.3122
2015-06-11,-3.3155
2015-06-12,2.6076
2015-06-15,1.8625
2015-06-16,-0.5639
2015-06-17,1.392
2015-06-18,-1.2203
2015-06-19,-0.5319
2015-06-22,-5.2613
2015-06-23,3.3503
2015-06-24,0.5109
2015-06-25,-0.2454
2015-06-26,-4.8849
2015-06-29,-1.6996
2015-06-30,-0.9209
2015-07-01,-1.4605000000000001
2015-07-02,-0.385
2015-07-06,-1.5652
2015-07-07,2.5717
2015-07-08,-1.9139
2015-07-09,1.5415
2015-07-10,0.9032
2015-07-13,-0.7618
2015-07-14,5.4884
2015-07-15,-0.855
2015-07-16,1.3578000000000001
2015-07-17,2.5343999999999998
2015-07-20,7.3446
2015-07-21,2.0395
2015-07-22,-0.5803
2015-07-23,3.6803
2015-07-24,-2.7834
2015-07-27,-1.4476
2015-07-28,1.8769
2015-07-29,-0.8811
2015-07-30,-0.2909
2015-07-31,0.6646
2015-08-03,0.2576
2015-08-04,-0.2891
2015-08-05,0.9504
2015-08-06,0.3351
2015-08-07,0.2863
2015-08-10,2.6641
2015-08-11,-8.6654
2015-08-12,-3.7544
2015-08-13,4.551
2015-08-14,-1.0924
2015-08-17,-0.5098
2015-08-18,-1.8104
2015-08-19,-4.9052
2015-08-20,-7.4447
2015-08-21,-4.3676
2015-08-24,-1.0953
2015-08-25,-1.7342
2015-08-26,-1.5947
2015-08-27,3.1979
2015-08-28,0.8794
2015-08-31,-3.3001
2015-09-01,-6.2245
2015-09-02,-5.5161
2015-09-03,-6.3711
2015-09-04,-4.7089
2015-09-08,1.8192
2015-09-09,-10.2667
2015-09-10,0.6835
2015-09-11,-4.3093
2015-09-14,1.4189
2015-09-15,2.0985
2015-09-16,6.4343
2015-09-17,1.6513
2015-09-18,-3.2214
2015-09-21,-8.1935
2015-09-22,3.2228
2015-09-23,-2.0114
2015-09-24,3.9215999999999998
2015-09-25,-4.7465
2015-09-28,-8.1708
2015-09-29,0.6404
2015-09-30,4.5546
2015-10-01,-3.6835
2015-10-02,1.2305
2015-10-05,-0.5913
2015-10-06,1.2888
2015-10-07,-4.3067
2015-10-08,-5.8984
2015-10-09,5.3623
2015-10-12,-2.132
2015-10-13,-1.7217
2015-10-14,0.429
2015-10-15,1.6019999999999999
2015-10-16,-0.0701
2015-10-19,3.9271000000000003
2015-10-20,2.2605
2015-10-21,-4.1241
2015-10-22,-1.17
2015-10-23,1.4971999999999999
2015-10-26,-1.2349999999999999
2015-10-27,-1.9451
2015-10-28,7.0138
2015-10-29,-15.1936
2015-10-30,-2.42
2015-11-02,2.2
2015-11-03,-2.0744
2015-11-04,1.4388
2015-11-05,-2.2459
2015-11-06,1.2898
2015-11-09,3.1437
2015-11-10,-3.4722
2015-11-11,0.3197
2015-11-12,-7.7689
2015-11-13,-8.5961
2015-11-16,2.1739
2015-11-17,-3.469
2015-11-18,-5.0791
2015-11-19,0.6058
2015-11-20,2.6090999999999998
2015-11-23,-7.1394
2015-11-24,1.7378
2015-11-25,3.5197000000000003
2015-11-27,1.4
2015-11-30,0.5917
2015-12-01,-1.3235000000000001
2015-12-02,-0.1987
2015-12-03,-5.774
2015-12-04,-4.9128
2015-12-07,-2.7222
2015-12-08,0.3998
2015-12-09,-3.9249
2015-12-10,11.4861
2015-12-11,1.6994
2015-12-14,-9.6084
2015-12-15,3.4662
2015-12-16,5.081
2015-12-17,-4.6227
2015-12-18,8.6351
2015-12-21,-7.1795
2015-12-22,1.326
2015-12-23,-0.3817
2015-12-24,-0.2737
2015-12-28,-1.6465
2015-12-29,2.0089
2015-12-30,0.6565
2015-12-31,-2.1196
2016-01-04,3.7757
2016-01-05,-1.0701
2016-01-06,-0.4327
2016-01-07,-7.6589
2016-01-08,-4.7647
2016-01-11,-5.7443
2016-01-12,-4.325
2016-01-13,0.0685
2016-01-14,-14.5791
2016-01-15,-8.1731
2016-01-19,-7.7661
2016-01-20,4.0681
2016-01-21,-2.9091
2016-01-22,1.4045
2016-01-25,-2.2161
2016-01-26,2.7384
2016-01-27,-2.4816
2016-01-28,-0.377
2016-01-29,8.3254
2016-02-01,-3.4061
2016-02-02,-7.4141
2016-02-03,4.5898
2016-02-04,-8.6835
2016-02-05,1.8405
2016-02-08,10.3414
2016-02-09,3.6397
2016-02-10,-7.0237
2016-02-11,-3.966
2016-02-12,1.3766
2016-02-16,12.4151
2016-02-17,12.0794
2016-02-18,-4.6189
2016-02-19,-0.0807
2016-02-22,3.8772
2016-02-23,-5.832
2016-02-24,-2.9727
2016-02-25,-3.4894
2016-02-26,8.4656
2016-02-29,-3.4146
2016-03-01,0.0842
2016-03-02,9.5038
2016-03-03,4.3011
2016-03-04,-1.62
2016-03-07,3.8922
2016-03-08,-10.5908
2016-03-09,-1.0475
2016-03-10,-0.8143
2016-03-11,3.4483
2016-03-14,-2.6189999999999998
2016-03-15,-4.6455
2016-03-16,5.2137
2016-03-17,5.199
2016-03-18,-0.5405
2016-03-21,1.4752
2016-03-22,-0.7651
2016-03-23,-5.3971
2016-03-24,1.2225
2016-03-28,-7.4074
2016-03-29,1.3043
2016-03-30,4.3777
2016-03-31,-1.6447
2016-04-01,-1.8395000000000001
2016-04-04,2.4702
2016-04-05,-3.1588
2016-04-06,4.0343
2016-04-07,1.4026
2016-04-08,0.2441
2016-04-11,-4.4643
2016-04-12,-0.7647
2016-04-13,19.0068
2016-04-14,-0.7194
2016-04-15,-0.2174
2016-04-18,-4.6478
2016-04-19,-1.3709
2016-04-20,3.7838000000000003
2016-04-21,0.8929
2016-04-22,3.0973
2016-04-25,-8.2976
2016-04-26,2.8081
2016-04-27,0.9105
2016-04-28,-2.7068
2016-04-29,-2.3184
2016-05-02,-3.2437
2016-05-03,-4.7424
2016-05-04,-2.1459
2016-05-05,-6.0526
2016-05-06,-2.3343
2016-05-09,-6.501
2016-05-10,0.409
2016-05-11,-3.666
2016-05-12,-6.7653
2016-05-13,0.6803
2016-05-16,0.5631
2016-05-17,0.6719
2016-05-18,-2.1135
2016-05-19,0.5682
2016-05-20,3.3898
2016-05-23,1.2022
2016-05-24,4.8596
2016-05-25,3.8105
2016-05-26,-0.9921
2016-05-27,2.2044
2016-05-31,0.6863
2016-06-01,0.4869
2016-06-02,3.876
2016-06-03,0.0
2016-06-06,1.8657
2016-06-07,1.3736
2016-06-08,-0.0903
2016-06-09,-1.4466999999999999
2016-06-10,-5.8716
2016-06-13,-2.8265000000000002
2016-06-14,-2.6078
2016-06-15,1.1329
2016-06-16,0.2037
2016-06-17,8.2317
2016-06-20,1.8779
2016-06-21,3.2258
2016-06-22,-0.8929
2016-06-23,1.982
2016-06-24,-4.7703
2016-06-27,-5.2876
2016-06-28,2.6445
2016-06-29,3.1489
2016-06-30,0.0
2016-07-01,2.2202
2016-07-05,-3.6199
2016-07-06,-0.5634
2016-07-07,1.6997
2016-07-08,1.857
2016-07-11,13.309
2016-07-12,0.2414
2016-07-13,-0.2408
2016-07-14,-1.2068
2016-07-15,-3.0945
2016-07-18,-0.4202
2016-07-19,-7.0886
2016-07-20,-0.9991
2016-07-21,3.0275
2016-07-22,-1.3357
2016-07-25,2.9783
2016-07-26,-0.7888
2016-07-27,2.2085
2016-07-28,12.532399999999999
2016-07-29,-2.9186
2016-08-01,2.3734
2016-08-02,-3.0139
2016-08-03,5.9761
2016-08-04,1.7292999999999998
2016-08-05,1.7738
2016-08-08,3.7763
2016-08-09,1.7495
2016-08-10,-2.751
2016-08-11,-1.2023
2016-08-12,2.3622
2016-08-15,9.1608
2016-08-16,-1.4094
2016-08-17,0.13
2016-08-18,-1.8819
2016-08-19,0.0
2016-08-22,0.5291
2016-08-23,2.0395
2016-08-24,-3.2882
2016-08-25,-0.7333
2016-08-26,-1.1417
2016-08-29,1.019
2016-08-30,-0.0672
2016-08-31,-1.4132
2016-09-01,-0.8191
2016-09-02,-2.7529
2016-09-06,3.1139
2016-09-07,-4.7358
2016-09-08,-2.1614
2016-09-09,-5.3756
2016-09-12,2.7237
2016-09-13,-3.0303
2016-09-14,2.1094
2016-09-15,8.3397
2016-09-16,5.6497
2016-09-19,2.3396
2016-09-20,-6.8583
2016-09-21,4.979
2016-09-22,7.2144
2016-09-23,6.8536
2016-09-26,-1.3411
2016-09-27,-0.7683
2016-09-28,1.1912
2016-09-29,-2.2955
2016-09-30,0.4819
2016-10-03,0.3597
2016-10-04,0.8961
2016-10-05,1.421
2016-10-06,-1.9848
2016-10-07,-2.6802
2016-10-10,-4.1616
2016-10-11,-4.0868
2016-10-12,-4.7936
2016-10-13,-3.2168
2016-10-14,-1.7341
2016-10-17,3.4559
2016-10-18,2.4165
2016-10-19,2.0125
2016-10-20,0.3401
2016-10-21,1.2203
2016-10-24,-7.0328
2016-10-25,0.0
2016-10-26,1.8012000000000001
2016-10-27,-2.8308999999999997
2016-10-28,-0.9468
2016-10-31,-6.0294
2016-11-01,-2.3474
2016-11-02,2.8846
2016-11-03,-7.0093
2016-11-04,-6.5327
2016-11-07,-4.6594999999999995
2016-11-08,2.0677
2016-11-09,-4.1436
2016-11-10,-1.9212
2016-11-11,0.6856
2016-11-14,0.6809
2016-11-15,-2.029
2016-11-16,-2.3669000000000002
2016-11-17,0.8081
2016-11-18,0.4008
2016-11-21,-1.0977999999999999
2016-11-22,-1.2109
2016-11-23,0.9193
2016-11-25,0.1012
2016-11-28,-0.8089
2016-11-29,0.2039
2016-11-30,1.5259
2016-12-01,-1.6032
2016-12-02,-1.222
2016-12-05,-0.4124
2016-12-06,0.9317
2016-12-07,-3.8974
2016-12-08,-1.8143
2016-12-09,0.3261
2016-12-12,-4.5504
2016-12-13,0.1135
2016-12-14,-0.4535
2016-12-15,-1.0251
2016-12-16,3.6824
2016-12-19,-0.9989
2016-12-20,-0.2242
2016-12-21,0.0
2016-12-22,1.236
2016-12-23,1.9978
2016-12-27,-1.0881
2016-12-28,-1.5402
2016-12-29,-1.2291
2016-12-30,-1.4706000000000001
2017-01-03,0.6889
2017-01-04,2.8506
2017-01-05,3.6585
2017-01-06,-2.9947
2017-01-09,-0.1103
2017-01-10,-0.4415
2017-01-11,1.1086
2017-01-12,0.3289
2017-01-13,1.3115
2017-01-17,1.6181
2017-01-18,-2.1231
2017-01-19,-0.5423
2017-01-20,3.7077
2017-01-23,-1.1567
2017-01-24,7.766
2017-01-25,-1.2833
2017-01-26,0.3
2017-01-27,0.3988
2017-01-30,7.2493
2017-01-31,-0.463
2017-02-01,-1.6743999999999999
2017-02-02,3.7843
2017-02-03,-12.6709
2017-02-06,-0.7307
2017-02-07,-1.7875999999999999
2017-02-08,-5.3533
2017-02-09,-1.1312
2017-02-10,1.8307
2017-02-13,1.6854
2017-02-14,1.326
2017-02-15,2.9444
2017-02-16,-1.1653
2017-02-17,-0.8574
2017-02-21,2.2702999999999998
2017-02-22,0.5285
2017-02-23,0.6309
2017-02-24,-1.4628999999999999
2017-02-27,2.439
2017-02-28,-2.6915
2017-03-01,0.2128
2017-03-02,-1.5924
2017-03-03,-4.6386
2017-03-06,-7.9186
2017-03-07,-2.5799
2017-03-08,0.6305
2017-03-09,-0.2506
2017-03-10,0.1256
2017-03-13,-5.0188
2017-03-14,-4.3593
2017-03-15,1.5192999999999999
2017-03-16,15.7823
2017-03-17,0.7051
2017-03-20,1.0502
2017-03-21,-3.0023
2017-03-22,-0.8333
2017-03-23,0.3601
2017-03-24,-0.7177
2017-03-27,1.5663
2017-03-28,1.6606999999999998
2017-03-29,1.867
2017-03-30,-0.8018
2017-03-31,0.4619
2017-04-03,-1.0345
2017-04-04,-2.0906
2017-04-05,0.0
2017-04-06,0.949
2017-04-07,0.47
2017-04-10,1.6374
2017-04-11,2.9919000000000002
2017-04-12,-2.9050000000000002
2017-04-13,-0.6904
2017-04-17,1.3905
2017-04-18,0.0
2017-04-19,1.4857
2017-04-20,1.0135
2017-04-21,-1.1148
2017-04-24,1.5784
2017-04-25,1.8868
2017-04-26,-0.4357
2017-04-27,-2.1882
2017-04-28,-7.7181
2017-05-01,3.2727
2017-05-02,1.8779
2017-05-03,-3.2258
2017-05-04,-1.6667
2017-05-05,1.937
2017-05-08,-0.1188
2017-05-09,-1.1891
2017-05-10,2.6474
2017-05-11,1.0551
2017-05-12,-0.9281
2017-05-15,1.171
2017-05-16,0.463
2017-05-17,-3.341
2017-05-18,-1.6686999999999999
2017-05-19,3.2727
2017-05-22,3.9906
2017-05-23,-2.5959
2017-05-24,-1.0429
2017-05-25,-0.8197
2017-05-26,-0.8264
2017-05-30,-1.1905000000000001
2017-05-31,-0.9639
2017-06-01,2.4331
2017-06-02,-0.1188
2017-06-05,1.9024999999999999
2017-06-06,-0.9335
2017-06-07,-0.7067
2017-06-08,1.1862
2017-06-09,-1.8757000000000001
2017-06-12,1.9116
2017-06-13,-1.1723
2017-06-14,-1.0676
2017-06-15,-3.2374
2017-06-16,-3.7175000000000002
2017-06-19,0.9009
2017-06-20,-0.5102
2017-06-21,-1.2821
2017-06-22,0.5195
2017-06-23,1.0336
2017-06-26,4.7315000000000005
2017-06-27,-0.6105
2017-06-28,1.3514
2017-06-29,0.3636
2017-06-30,-1.8115999999999999
2017-07-03,0.738
2017-07-05,-1.7094
2017-07-06,-0.6211
2017-07-07,-0.25
2017-07-10,-0.2506
2017-07-11,-0.1256
2017-07-12,2.1384
2017-07-13,3.9409
2017-07-14,-3.0806
2017-07-17,-0.8557
2017-07-18,-1.4797
2017-07-19,1.0013
2017-07-20,-0.7435
2017-07-21,-0.6242
2017-07-24,0.8794
2017-07-25,0.7472
2017-07-26,1.1125
2017-07-27,-1.467
2017-07-28,0.4963
2017-07-31,1.7284000000000002
2017-08-01,-1.9417
2017-08-02,-0.6188
2017-08-03,2.8643
2017-08-04,19.2494
2017-08-07,3.1471999999999998
2017-08-08,3.5433
2017-08-09,-3.4221
2017-08-10,-3.7401999999999997
2017-08-11,1.0225
2017-08-14,-1.417
2017-08-15,1.4374
2017-08-16,-4.7571
2017-08-17,-0.9564
2017-08-18,-2.8970000000000002
2017-08-21,-3.2044
2017-08-22,3.4247
2017-08-23,1.6556
2017-08-24,-0.8686
2017-08-25,0.0
2017-08-28,1.4239
2017-08-29,-1.1879
2017-08-30,-0.4372
2017-08-31,1.0977
2017-09-01,-2.2801
2017-09-05,-0.7778
2017-09-06,-0.3359
2017-09-07,12.3596
2017-09-08,2.6
2017-09-11,6.4327
2017-09-12,-0.2747
2017-09-13,4.775
2017-09-14,-1.5776
2017-09-15,2.5824
2017-09-18,-3.4722
2017-09-19,-1.3489
2017-09-20,-2.8259
2017-09-21,2.6266
2017-09-22,-1.7367
2017-09-25,4.0
2017-09-26,2.9516999999999998
2017-09-27,1.5638999999999998
2017-09-28,-1.7964
2017-09-29,-4.0941
2017-10-02,0.9991
2017-10-03,-0.2698
2017-10-04,-6.312
2017-10-05,-6.9297
2017-10-06,2.1717
2017-10-09,-0.7085
2017-10-10,-0.6116
2017-10-11,-1.2308
2017-10-12,-0.5192
2017-10-13,-0.2088
2017-10-16,-5.0209
2017-10-17,1.6520000000000001
2017-10-18,2.6002
2017-10-19,-2.7455
2017-10-20,2.9316
2017-10-23,-0.8439
2017-10-24,0.0
2017-10-25,2.3404
2017-10-26,2.4948
2017-10-27,1.4199
2017-10-30,3.4
2017-10-31,0.8704
2017-11-01,2.3011
2017-11-02,-10.2156
2017-11-03,-4.6973
2017-11-06,-2.4096
2017-11-07,-0.6734
2017-11-08,-1.3559
2017-11-09,-4.3528
2017-11-10,1.9162
2017-11-13,-1.5276
2017-11-14,-2.0286
2017-11-15,-0.609
2017-11-16,1.3479999999999999
2017-11-17,0.2418
2017-11-20,1.2063
2017-11-21,2.6222
2017-11-22,-0.3484
2017-11-24,0.0
2017-11-27,0.5828
2017-11-28,1.0429
2017-11-29,-1.0321
2017-11-30,-1.0429
2017-12-01,-0.3513
2017-12-04,-3.2902
2017-12-05,-1.0936
2017-12-06,-2.7027
2017-12-07,0.8838
2017-12-08,0.3755
2017-12-11,2.2444
2017-12-12,-2.0732
2017-12-13,-0.4981
2017-12-14,-1.8773
2017-12-15,2.551
2017-12-18,0.2488
2017-12-19,0.2481
2017-12-20,-0.495
2017-12-21,0.4975
2017-12-22,-1.6089
2017-12-26,-1.2579
2017-12-27,-2.293
2017-12-28,0.2608
2017-12-29,-1.5605
2018-01-02,-1.7173
2018-01-03,0.672
2018-01-04,1.0681
2018-01-05,-0.6605
2018-01-08,-12.766
2018-01-09,-5.9451
2018-01-10,-1.9449
2018-01-11,1.6529
2018-01-12,1.3008
2018-01-16,2.0867
2018-01-17,-0.3145
2018-01-18,-1.1041
2018-01-19,0.319
2018-01-22,0.159
2018-01-23,-2.8571
2018-01-24,-0.3268
2018-01-25,-2.2951
2018-01-26,-5.2013
2018-01-29,-5.8407
2018-01-30,2.8195
2018-01-31,0.0
2018-02-01,0.5484
2018-02-02,0.9091
2018-02-05,-0.5405
2018-02-06,1.9928
2018-02-07,-0.3552
2018-02-08,-0.5348
2018-02-09,-2.1505
2018-02-12,-3.6630000000000003
2018-02-13,0.5703
2018-02-14,7.1834
2018-02-15,-0.8818
2018-02-16,-2.3132
2018-02-20,1.4572
2018-02-21,-0.3591
2018-02-22,-1.6216
2018-02-23,2.3810000000000002
2018-02-26,1.0733
2018-02-27,-3.3628
2018-02-28,-1.4652
2018-03-01,0.7435
2018-03-02,2.583
2018-03-05,3.0576
2018-03-06,1.7452
2018-03-07,-0.6861
2018-03-08,-0.8636
2018-03-09,-4.007
2018-03-12,2.1779
2018-03-13,0.0
2018-03-14,-0.3552
2018-03-15,0.1783
2018-03-16,-1.4235
2018-03-19,-3.7906
2018-03-20,-6.1914
2018-03-21,-1.6
2018-03-22,-2.8455
2018-03-23,-4.1841
2018-03-26,3.2751
2018-03-27,3.8055
2018-03-28,-1.4257
2018-03-29,-1.0331
2018-04-02,-5.428
2018-04-03,0.2208
2018-04-04,5.2863
2018-04-05,2.7197
2018-04-06,-0.611
2018-04-09,-3.4836
2018-04-10,1.0616
2018-04-11,2.3109
2018-04-12,7.1869
2018-04-13,0.7663
2018-04-16,6.0837
2018-04-17,-9.6774
2018-04-18,0.3968
2018-04-19,1.3834
2018-04-20,-1.1696
2018-04-23,-5.1282
2018-04-24,2.4948
2018-04-25,-1.4199
2018-04-26,1.6461000000000001
2018-04-27,-1.2146
2018-04-30,3.6885
2018-05-01,-2.9644
2018-05-02,1.222
2018-05-03,-0.2012
2018-05-04,9.879
2018-05-07,-0.367
2018-05-08,4.6041
2018-05-09,0.3521
2018-05-10,-2.4561
2018-05-11,3.2374
2018-05-14,-1.5678999999999998
2018-05-15,1.5929
2018-05-16,2.0906
2018-05-17,2.2184
2018-05-18,-9.5159
2018-05-21,0.738
2018-05-22,-2.0147
2018-05-23,2.243
2018-05-24,1.2797
2018-05-25,0.1805
2018-05-29,0.9009
2018-05-30,0.3571
2018-05-31,-1.4235
2018-06-01,-0.722
2018-06-04,3.6364
2018-06-05,1.7544
2018-06-06,1.3793
2018-06-07,3.5714
2018-06-08,-4.1051
2018-06-11,6.8493
2018-06-12,5.2885
2018-06-13,-1.9787
2018-06-14,-3.4161
2018-06-15,0.1608
2018-06-18,4.1734
2018-06-19,-3.3898
2018-06-20,5.9011
2018-06-21,1.0542
2018-06-22,0.8942
2018-06-25,-4.4313
2018-06-26,2.0093
2018-06-27,-4.5455
2018-06-28,1.4285999999999999
2018-06-29,0.7825
2018-07-02,0.7764
2018-07-03,0.7704
2018-07-05,0.7645
2018-07-06,5.3111
2018-07-09,-1.0086
2018-07-10,-1.7467000000000001
2018-07-11,-7.7036999999999995
2018-07-12,-0.4815
2018-07-13,1.7742
2018-07-16,0.0
2018-07-17,3.1696
2018-07-18,1.3825
2018-07-19,0.1515
2018-07-20,-5.295
2018-07-23,-1.1182
2018-07-24,-1.1309
2018-07-25,3.1046
2018-07-26,2.2187
2018-07-27,-7.4419
2018-07-30,-4.6901
2018-07-31,2.6362
2018-08-01,4.7945
2018-08-02,-2.1242
2018-08-03,17.6962
2018-08-06,-5.2482
2018-08-07,-0.7485
2018-08-08,-2.4133
2018-08-09,-4.6368
2018-08-10,-3.4036
2018-08-13,2.349
2018-08-14,-0.4918
2018-08-15,-3.9539
2018-08-16,3.0875
2018-08-17,3.1614
2018-08-20,3.3871
2018-08-21,2.3401
2018-08-22,-2.1341
2018-08-23,-0.7788
2018-08-24,0.7849
2018-08-27,-0.6231
2018-08-28,-2.6646
2018-08-29,0.9662
2018-08-30,0.0
2018-08-31,2.2329
2018-09-04,0.0
2018-09-05,0.78
2018-09-06,2.6316
2018-09-07,-3.0166
2018-09-10,-2.0218
2018-09-11,1.4285999999999999
2018-09-12,-0.626
2018-09-13,0.7874
2018-09-14,-2.9688
2018-09-17,2.7375
2018-09-18,0.4702
2018-09-19,-1.248
2018-09-20,2.8436
2018-09-21,-0.768
2018-09-24,-1.3932
2018-09-25,3.9246
2018-09-26,4.5317
2018-09-27,4.9133
2018-09-28,-0.8264
2018-10-01,1.1111
2018-10-02,0.6868
2018-10-03,-9.0041
2018-10-04,-6.1469
2018-10-05,0.0
2018-10-08,1.5974
2018-10-09,-4.2453
2018-10-10,-3.7767
2018-10-11,5.6314
2018-10-12,4.5234
2018-10-15,4.1731
2018-10-16,3.1157
2018-10-17,-2.0144
2018-10-18,-1.3216
2018-10-19,-1.0417
2018-10-22,-0.4511
2018-10-23,2.4169
2018-10-24,-11.3569
2018-10-25,1.9967000000000001
2018-10-26,-0.3263
2018-10-29,-1.8003
2018-10-30,5.3333
2018-10-31,3.9557
2018-11-01,9.2846
2018-11-02,-24.234
2018-11-05,2.3897
2018-11-06,1.6158000000000001
