ticker,JRVS US Equity
2014-07-17,2.6316
2014-07-18,2.5641
2014-07-21,2.5
2014-07-22,0.0
2014-07-23,2.439
2014-07-24,0.9524
2014-07-25,0.0
2014-07-28,0.0
2014-07-29,0.9434
2014-07-30,1.4019
2014-07-31,1.3825
2014-08-01,0.4545
2014-08-04,4.0724
2014-08-05,1.3043
2014-08-06,1.7167
2014-08-07,1.2658
2014-08-08,0.4167
2014-08-11,2.4896
2014-08-12,-0.8097
2014-08-13,0.0
2014-08-14,2.449
2014-08-15,-3.1873
2014-08-18,-3.2922000000000002
2014-08-19,5.9574
2014-08-20,0.4016
2014-08-21,2.0
2014-08-22,0.0
2014-08-25,1.9607999999999999
2014-08-26,0.0
2014-08-27,-5.3846
2014-08-28,6.9106
2014-08-29,12.167300000000001
2014-09-02,-2.7119
2014-09-03,0.6969
2014-09-04,0.346
2014-09-05,1.0345
2014-09-08,2.3891
2014-09-09,0.3333
2014-09-11,1.6611
2014-09-12,0.6536
2014-09-15,0.974
2014-09-16,0.0
2014-09-17,1.6077
2014-09-18,0.0
2014-09-19,1.2658
2014-09-22,-15.625
2014-09-23,17.037
2014-09-25,-0.6329
2014-09-26,0.9554
2014-09-29,-6.9401
2014-09-30,6.4407
2014-10-02,-4.1401
2014-10-03,-0.6645
2014-10-06,2.0067
2014-10-07,0.3279
2014-10-08,0.0
2014-10-09,-10.1307
2014-10-10,3.6364
2014-10-13,1.7544
2014-10-14,0.0
2014-10-15,-1.0345
2014-10-16,-5.9233
2014-10-17,-2.963
2014-10-20,6.1068999999999996
2014-10-21,11.1511
2014-10-22,0.3236
2014-10-23,-0.3226
2014-10-27,-8.4142
2014-10-28,9.5406
2014-10-29,0.0
2014-10-30,0.0
2014-10-31,-0.3226
2014-11-03,-2.9126
2014-11-04,3.0
2014-11-05,-3.2362
2014-11-06,-3.01
2014-11-07,3.1034
2014-11-10,-3.01
2014-11-11,-3.4483
2014-11-12,-1.7856999999999998
2014-11-13,0.0
2014-11-14,-0.3636
2014-11-17,8.7591
2014-11-20,-0.6711
2014-11-21,0.0
2014-11-24,-1.6892
2014-11-26,2.0619
2014-12-01,-0.3367
2014-12-02,0.3378
2014-12-03,-1.0101
2014-12-04,-4.7619
2014-12-05,5.0
2014-12-08,-0.6803
2014-12-09,-0.6849
2014-12-10,-3.4483
2014-12-11,2.5
2014-12-15,-8.3624
2014-12-16,-4.943
2014-12-17,2.0
2014-12-18,-20.7843
2014-12-19,-15.8416
2014-12-22,11.1765
2014-12-23,-17.9894
2014-12-24,9.0323
2014-12-26,46.7456
2014-12-29,6.8548
2014-12-30,-1.5093999999999999
2015-01-02,-0.7663
2015-01-05,-16.9884
2015-01-06,-0.4651
2015-01-07,16.3551
2015-01-08,-0.4016
2015-01-12,-9.6774
2015-01-13,-9.8214
2015-01-14,3.4653
2015-01-16,11.9617
2015-01-20,-19.2308
2015-01-21,5.291
2015-01-22,13.0653
2015-01-23,0.0
2015-01-27,-15.5556
2015-01-28,-0.5263
2015-01-29,-7.9365
2015-01-30,-2.8736
2015-02-02,-40.8284
2015-02-03,5.0
2015-02-04,4.7619
2015-02-05,8.1818
2015-02-06,2.521
2015-02-11,-5.7377
2015-02-12,8.6957
2015-02-13,4.0
2015-02-17,3.8462
2015-02-18,2.2222
2015-02-19,1.4493
2015-02-20,0.7143
2015-02-23,1.4184
2015-02-24,0.0
2015-02-25,3.4965
2015-02-26,2.027
2015-03-02,-3.9735
2015-03-03,3.4483
2015-03-04,5.3333
2015-03-05,1.2658
2015-03-06,1.25
2015-03-09,1.2346
2015-03-10,2.439
2015-03-13,2.3810000000000002
2015-03-16,-1.1628
2015-03-17,2.3529
2015-03-18,1.1494
2015-03-19,1.1364
2015-03-20,0.0
2015-03-23,2.2472
2015-03-24,1.0989
2015-03-25,2.1739
2015-03-26,1.0638
2015-03-27,1.5789
2015-03-30,2.5907
2015-03-31,3.5354
2015-04-01,1.4634
2015-04-02,0.4808
2015-04-06,1.9139
2015-04-07,2.8169
2015-04-08,1.8265
2015-04-09,-0.4484
2015-04-10,0.9009
2015-04-13,-3.5714
2015-04-14,-18.9815
2015-04-15,2.8571
2015-04-16,-13.3333
2015-04-17,-8.3333
2015-04-20,4.1958
2015-04-21,-2.0134
2015-04-22,-4.7945
2015-04-23,7.1942
2015-04-24,3.3557
2015-04-27,-3.8961
2015-04-28,-2.7027
2015-04-29,-8.3333
2015-04-30,-5.303
2015-05-01,1.6
2015-05-04,-10.2461
2015-05-05,-8.7619
2015-05-06,-0.9615
2015-05-07,0.0
2015-05-08,0.0
2015-05-11,1.9417
2015-05-13,0.0
2015-05-14,-5.7143
2015-05-15,-10.101
2015-05-18,2.2472
2015-05-19,0.0
2015-05-20,-8.2418
2015-05-21,2.7545
2015-05-22,0.0
2015-05-26,-0.9324
2015-05-27,-15.2941
2015-05-28,-8.6111
2015-05-29,-11.8541
2015-06-01,20.6897
2015-06-02,4.2857
2015-06-03,1.3699
2015-06-04,5.4054
2015-06-05,0.0
2015-06-08,0.0
2015-06-09,8.9744
2015-06-10,5.8824
2015-06-11,4.2222
2015-06-12,-4.0512
2015-06-15,-16.9028
2015-06-16,4.0281
2015-06-17,1.5424
2015-06-18,0.0
2015-06-19,2.5316
2015-06-22,-2.4691
2015-06-23,2.5316
2015-06-24,0.0
2015-06-25,0.0
2015-06-26,0.0
2015-06-29,-0.2623
2015-06-30,-2.8315
2015-07-01,-0.6608
2015-07-02,1.2904
2015-07-06,1.0286
2015-07-07,-6.532
2015-07-08,-1.0558
2015-07-09,0.0
2015-07-10,-1.355
2015-07-13,0.2747
2015-07-14,-1.3699
2015-07-15,-16.6667
2015-07-16,-0.0208
2015-07-20,-5.8137
2015-07-21,0.885
2015-07-22,-3.5088
2015-07-24,5.4318
2015-07-27,6.9196
2015-07-28,6.4516
2015-07-29,-9.0909
2015-07-30,9.9375
2015-07-31,-2.9752
2015-08-03,0.0
2015-08-04,-23.4375
2015-08-06,0.0
2015-08-10,8.1633
2015-08-11,0.0
2015-08-12,9.434
2015-08-13,-8.6422
2015-08-14,-3.7744999999999997
2015-08-17,15.7146
2015-08-18,-11.7585
2015-08-20,-7.8391
2015-08-24,4.1813
2015-08-25,-15.1163
2015-08-26,15.4809
2015-08-27,6.1224
2015-08-28,15.3606
2015-08-31,-6.6472
2015-09-01,0.0
2015-09-02,-20.5357
2015-09-03,1.1236
2015-09-08,-11.3333
2015-09-10,0.0
2015-09-21,12.782
2015-09-28,-30.0
2015-09-29,30.1587
2015-09-30,-15.8537
2015-10-01,-1.4493
2015-10-05,-10.2941
2015-10-06,4.918
2015-10-07,18.75
2015-10-08,0.0
2015-10-09,5.2632
2015-10-12,-5.0
2015-10-13,0.0
2015-10-14,15.7895
2015-10-15,-6.8182
2015-10-19,-4.878
2015-10-26,0.2564
2015-10-27,-0.2558
2015-10-28,15.3846
2015-10-29,11.1111
2015-10-30,2.0
2015-11-02,11.7647
2015-11-03,5.2632
2015-11-04,8.3333
2015-11-05,4.6154
2015-11-06,-2.9412000000000003
2015-11-09,1.5152
2015-11-10,-3.3769
2015-11-11,-11.9521
2015-11-12,-12.2807
2015-11-13,8.0
2015-11-16,1.8519
2015-11-17,-5.4318
2015-11-18,5.7438
2015-11-19,5.4545
2015-11-20,-3.4483
2015-11-24,0.0
2015-11-25,6.9866
2015-11-27,-0.6572
2015-11-30,-2.5517
2015-12-02,18.944
2015-12-03,8.7153
2015-12-04,1.9832999999999998
2015-12-07,-18.9573
2015-12-08,15.3458
2015-12-09,-7.6923
2015-12-10,-12.8788
2015-12-11,9.4239
2015-12-14,12.0493
2015-12-17,-2.8369
2015-12-23,-5.1277
2015-12-28,-18.4459
2015-12-29,-1.8868
2015-12-30,-1.9471
2015-12-31,-1.9367
2016-01-04,-10.0
2016-01-05,1.1111
2016-01-06,12.0604
2016-01-07,-12.9934
2016-01-08,11.1299
2016-01-11,3.4229
2016-01-14,-11.7431
2016-01-15,-6.6944
2016-01-19,-4.7336
2016-01-20,0.0
2016-01-21,0.0
2016-01-27,0.5
2016-01-28,0.7463
2016-01-29,-0.0309
2016-02-02,9.787
2016-02-03,-12.261
2016-02-04,10.2244
2016-02-05,-11.6022
2016-02-10,2.5987
2016-02-11,0.0321
2016-02-16,-5.9295
2016-02-17,-18.2283
2016-02-18,33.2917
2016-02-29,-27.4773
2016-03-02,1.3793
2016-03-03,19.0476
2016-03-04,-2.8571
2016-03-11,-11.7647
2016-03-17,-2.0
2016-03-18,0.6803
2016-03-21,1.3514
2016-03-22,0.0
2016-03-23,0.0
2016-03-24,0.0
2016-03-29,-6.6667
2016-03-30,0.0
2016-04-04,10.7143
2016-04-05,-16.129
2016-04-06,-3.8462
2016-04-08,60.0
2016-04-12,-13.75
2016-04-13,-4.9275
2016-04-14,-35.9756
2016-04-15,-2.3810000000000002
2016-04-18,-7.3171
2016-04-19,10.526299999999999
2016-04-20,-2.3810000000000002
2016-04-21,4.878
2016-04-22,11.5698
2016-04-25,0.0521
2016-04-26,-12.5
2016-04-27,7.1429
2016-04-28,0.0
2016-04-29,8.8889
2016-05-02,-1.0204
2016-05-03,5.1546
2016-05-04,5.4902
2016-05-06,-14.4981
2016-05-09,-0.4348
2016-05-11,11.2991
2016-05-12,-1.9127
2016-05-13,-4.0
2016-05-16,6.25
2016-05-17,-7.8431
2016-05-19,-2.1277
2016-05-20,-0.3804
2016-05-23,2.1277
2016-05-25,4.7009
2016-05-26,2.0408
2016-05-27,12.0
2016-05-31,7.1429
2016-06-01,20.0
2016-06-02,8.3333
2016-06-03,15.3846
2016-06-06,-4.4444
2016-06-07,1.1628
2016-06-08,0.0
2016-06-09,1.1494
2016-06-10,-9.0909
2016-06-13,-3.25
2016-06-14,3.3592
2016-06-17,8.75
2016-06-20,-5.7471
2016-06-22,7.3171
2016-06-23,0.0
2016-06-24,0.0
2016-06-30,-4.4318
2016-07-07,-16.7658
2016-07-08,0.0
2016-07-11,25.7143
2016-07-12,2.2727
2016-07-13,0.0
2016-07-18,0.0
2016-07-21,0.0
2016-07-27,-4.1111
2016-07-28,1.9699
2016-07-29,4.5455
2016-08-01,6.5217
2016-08-02,0.0
2016-08-05,-28.5714
2016-08-08,11.4286
2016-08-09,-10.2564
2016-08-10,7.7143
2016-08-11,-1.8568
2016-08-12,2.6689
2016-08-17,-2.435
2016-08-19,3.6088
2016-08-25,-35.1563
2016-08-26,12.2741
2016-08-29,-10.5746
2016-08-31,11.825
2016-09-01,35.9267
2016-09-02,-34.2105
2016-09-06,19.95
2016-09-07,-3.1263
2016-09-08,-29.389
2016-09-09,5.3016
2016-09-12,-12.037
2016-09-13,7.8947
2016-09-14,12.1951
2016-09-15,-16.9565
2016-09-16,3.4031000000000002
2016-09-19,0.7595
2016-09-22,0.0
2016-09-23,-5.7789
2016-09-26,0.9667
2016-09-27,5.1172
2016-09-28,0.0
2016-09-29,-4.5226
2016-09-30,-1.3158
2016-10-03,4.0
2016-10-04,2.5
2016-10-05,-4.9406
2016-10-06,0.0
2016-10-07,0.0329
2016-10-10,3.124
2016-10-11,-0.5102
2016-10-12,0.0
2016-10-13,-1.8269
2016-10-14,1.7955999999999999
2016-10-19,-12.7646
2016-10-20,5.8824
2016-10-21,5.5556
2016-10-24,-5.7895
2016-10-25,2.9679
2016-10-26,0.0
2016-10-27,0.0
2016-10-28,-3.9674
2016-10-31,1.0593
2016-11-01,-9.5038
2016-11-02,4.3243
2016-11-03,3.5529
2016-11-04,-2.7877
2016-11-07,5.2206
2016-11-08,-10.5521
2016-11-09,-0.625
2016-11-10,12.9717
2016-11-11,-16.4927
2016-11-14,11.125
2016-11-15,-3.7495000000000003
2016-11-16,1.9868000000000001
2016-11-17,-14.5149
2016-11-18,2.8597
2016-11-22,-3.3884
2016-11-23,-1.8885
2016-11-28,2.6581
2016-11-29,-6.0714
2016-11-30,-23.9544
2016-12-01,25.8125
2016-12-02,5.7129
2016-12-05,-1.1278
2016-12-06,26.5684
2016-12-07,-3.9805
2016-12-08,-18.6547
2016-12-09,26.7788
2016-12-12,2.3512
2016-12-13,-5.2242
2016-12-14,0.0
2016-12-16,-0.0391
2016-12-20,0.1173
2016-12-21,0.0
2016-12-22,-0.0781
2016-12-27,0.0
2016-12-29,-2.502
2016-12-30,2.5261
2017-01-04,6.2964
2017-01-09,-8.1678
2017-01-10,21.7949
2017-01-11,-27.4013
2017-01-12,19.2569
2017-01-13,-3.1535
2017-01-17,5.6885
2017-01-18,-0.8166
2017-01-19,-11.6018
2017-01-20,-6.0965
2017-01-23,7.6195
2017-01-24,-6.0746
2017-01-25,20.9634
2017-01-26,17.4041
2017-01-27,3.4234
2017-01-30,-15.9429
2017-01-31,2.0954
2017-02-01,5.5556
2017-02-02,0.3017
2017-02-03,11.7647
2017-02-06,-12.9785
2017-02-07,-5.3265
2017-02-08,4.5372
2017-02-09,-0.7292
2017-02-10,-10.4582
2017-02-13,6.25
2017-02-14,-0.1838
2017-02-15,-3.6832000000000003
2017-02-16,2.7916
2017-02-21,-16.6667
2017-02-22,21.4286
2017-02-24,-7.6838
2017-02-27,0.916
2017-02-28,7.3402
2017-03-01,-17.647100000000002
2017-03-02,21.4286
2017-03-06,-8.8235
2017-03-07,9.6774
2017-03-08,-16.5074
2017-03-09,-1.365
2017-03-10,15.9375
2017-03-13,4.7362
2017-03-15,-23.5294
2017-03-16,-11.538499999999999
2017-03-17,-4.3478
2017-03-20,0.0
2017-03-21,0.0
2017-03-27,-9.0909
2017-03-28,-5.0
2017-03-30,0.0
2017-03-31,10.0
2017-04-04,-4.3062000000000005
2017-04-06,0.0
2017-04-07,0.0
2017-04-10,-1.5
2017-04-12,21.4467
2017-04-13,-1.0972
2017-04-17,-1.9017
2017-04-18,-15.1858
2017-04-19,0.381
2017-04-20,0.0
2017-04-21,0.0
2017-04-24,1.2018
2017-04-25,2.1875
2017-04-26,-2.1407
2017-04-27,-2.0
2017-04-28,16.5816
2017-05-01,13.7856
2017-05-02,-7.7885
2017-05-03,-32.8467
2017-05-04,2.2516
2017-05-05,-1.4426999999999999
2017-05-08,45.2234
2017-05-09,-6.6312999999999995
2017-05-10,0.0
2017-05-11,-3.6364
2017-05-12,-17.9245
2017-05-15,13.7931
2017-05-16,1.0101
2017-05-17,24.875
2017-05-23,-19.9199
2017-05-24,8.875
2017-05-25,18.8289
2017-05-30,-19.6135
2017-05-31,-3.0048
2017-06-01,-0.9913
2017-06-02,30.1627
2017-06-05,-23.0769
2017-06-06,-18.01
2017-06-07,8.4279
2017-06-08,12.4859
2017-06-09,-7.67
2017-06-12,8.3072
2017-06-13,-12.0
2017-06-14,10.0
2017-06-15,-5.9814
2017-06-16,-12.0976
2017-06-19,16.175
2017-06-20,5.4444
2017-06-21,-8.1633
2017-06-22,-2.0
2017-06-23,-19.5011
2017-06-26,20.4789
2017-06-27,1.7067999999999999
2017-06-28,10.8161
2017-06-29,-17.0211
2017-06-30,6.75
2017-07-03,17.096
2017-07-05,0.0
2017-07-06,-2.58
2017-07-07,2.6483
2017-07-10,-1.5
2017-07-11,6.599
2017-07-12,4.7619
2017-07-13,18.1818
2017-07-14,-14.6154
2017-07-17,11.2703
2017-07-18,-0.0729
2017-07-19,-5.0397
2017-07-20,4.0956
2017-07-21,-0.8197
2017-07-24,-9.9174
2017-07-25,12.3853
2017-07-26,0.2449
2017-07-27,-3.1352
2017-07-28,-3.3207
2017-07-31,0.0
2017-08-01,1.0522
2017-08-02,0.2495
2017-08-03,11.588
2017-08-04,-4.5385
2017-08-07,-11.4424
2017-08-08,-4.9136
2017-08-09,-0.4785
2017-08-10,10.3846
2017-08-14,-0.6272
2017-08-15,9.5722
2017-08-16,-12.72
2017-08-17,19.1567
2017-08-22,-2.3462
2017-08-23,-18.078
2017-08-24,0.0
2017-08-25,0.0962
2017-08-28,-2.0173
2017-08-29,-0.9804
2017-08-30,0.0
2017-08-31,-1.9802
2017-09-05,5.0505
2017-09-06,-1.5394
2017-09-07,-9.1788
2017-09-08,2.043
2017-09-11,-8.3246
2017-09-12,6.7931
2017-09-13,-3.2397
2017-09-15,-12.0133
2017-09-18,-6.4475
2017-09-19,12.1622
2017-09-22,-21.6867
2017-09-25,15.2308
2017-09-26,6.6756
2017-09-28,-12.3905
2017-09-29,-2.7143
2017-10-02,-19.3833
2017-10-03,9.2896
2017-10-04,-33.3333
2017-10-05,-12.5
2017-10-06,19.1429
2017-10-09,-4.0767
2017-10-13,0.0
2017-10-16,-13.75
2017-10-17,-10.1449
2017-10-18,-3.2258
2017-10-27,30.0
2017-10-30,-10.2564
2017-10-31,14.2857
2017-11-01,42.5
2017-11-03,-21.0526
2017-11-06,-13.3333
2017-11-07,0.0
2017-11-08,-2.3077
2017-11-09,2.6247
2017-11-10,43.4783
2017-11-13,-3.2086
2017-11-15,-3.2228
2017-11-17,-24.8335
2017-11-20,-11.3924
2017-11-21,57.1429
2017-11-24,-36.3636
2017-11-27,-8.5714
2017-11-28,0.0
2017-11-29,-4.6875
2017-11-30,-1.6393
2017-12-05,0.0
2017-12-06,1.6667
2017-12-07,-1.6393
2017-12-11,-26.6667
2017-12-12,0.0
2017-12-15,3.6364
2017-12-18,-3.5088
2017-12-21,36.3636
2017-12-22,1.6667
2017-12-28,-25.082
2017-12-29,18.5996
2018-01-02,29.1513
2018-01-03,11.4286
2018-01-04,-10.2564
2018-01-08,17.1429
2018-01-09,-17.0732
2018-01-10,20.5882
2018-01-11,0.0
2018-01-12,0.0
2018-01-18,0.0
2018-01-19,9.7561
2018-01-22,2.2222
2018-01-23,0.0
2018-01-30,-2.1739
2018-01-31,4.4444
2018-02-01,-4.2553
2018-02-05,8.8889
2018-02-06,-2.0408
2018-02-07,2.0833
2018-02-09,-2.0408
2018-02-14,4.1667
2018-02-16,0.0
2018-02-21,0.0
2018-02-26,2.0
2018-02-27,-11.7647
2018-03-01,0.0
2018-03-02,5.5556
2018-03-05,5.2632
2018-03-06,0.0
2018-03-07,0.0
2018-03-08,20.0
2018-03-09,0.0
2018-03-13,16.6667
2018-03-14,-17.1429
2018-03-15,-3.4483
2018-03-16,1.7856999999999998
2018-03-19,-1.7544
2018-03-20,0.0
2018-03-21,51.7857
2018-03-22,-22.352899999999998
2018-03-23,6.0606
2018-03-26,4.2857
2018-03-28,2.7397
2018-03-29,4.0
2018-04-02,28.2051
2018-04-03,7.9
2018-04-04,-7.3216
2018-04-05,24.0
2018-04-06,-4.8387
2018-04-09,5.5931999999999995
2018-04-10,4.3339
2018-04-11,7.3077
2018-04-12,-3.2975
2018-04-13,3.0393
2018-04-16,0.4317
2018-04-17,0.2865
2018-04-18,-0.2857
2018-04-19,-11.5043
2018-04-20,2.5983
2018-04-23,-9.270199999999999
2018-04-24,7.913
2018-04-25,1.0475
2018-04-26,-4.7049
2018-04-27,5.4393
2018-05-04,11.1111
2018-05-07,0.0
2018-05-08,7.1429
2018-05-09,-0.0667
2018-05-10,0.0667
2018-05-11,6.6667
2018-05-14,3.125
2018-05-16,-9.0909
2018-05-17,-13.3333
2018-05-18,7.6923
2018-05-21,-10.7143
2018-05-22,12.0
2018-05-23,0.0
2018-05-24,7.1429
2018-05-25,0.0
2018-05-29,-5.3333
2018-05-30,0.7042
2018-05-31,0.0
2018-06-01,0.6993
2018-06-05,1.1806
2018-06-06,-10.0892
2018-06-07,10.687
2018-06-08,0.0
2018-06-11,0.0
2018-06-12,-1.7241
2018-06-15,-11.5789
2018-06-18,12.619
2018-06-19,0.0705
2018-06-20,-22.5352
2018-06-21,27.2727
2018-06-22,0.0
2018-06-25,0.0
2018-06-27,0.0
2018-06-29,-0.7143
2018-07-03,-2.8777
2018-07-05,3.7037
2018-07-06,0.0
2018-07-10,0.0
2018-07-11,-14.2857
2018-07-12,16.6667
2018-07-13,-1.4285999999999999
2018-07-18,-5.7971
2018-07-19,0.0
2018-07-20,0.0
2018-07-23,0.0
2018-07-24,0.0
2018-07-25,0.0
2018-07-26,12.538499999999999
2018-07-27,16.1996
2018-07-30,-12.6471
2018-07-31,12.6768
2018-08-01,-10.9488
2018-08-02,13.5868
2018-08-03,3.3973
2018-08-06,8.5714
2018-08-07,0.0
2018-08-08,5.0
2018-08-09,-5.1629
2018-08-10,5.0211
2018-08-13,13.538
2018-08-14,0.8422
2018-08-15,-0.4396
2018-08-16,-0.6623
2018-08-17,-5.3333
2018-08-20,0.0
2018-08-21,-6.5728
2018-08-22,0.0
2018-08-23,-9.5477
2018-08-24,10.5
2018-08-27,0.3017
2018-08-28,-10.2757
2018-08-29,-2.3743
2018-08-30,3.0043
2018-08-31,-0.1389
2018-09-04,-0.1391
2018-09-05,0.0
2018-09-06,0.2786
2018-09-07,-5.5556
2018-09-10,5.8824
2018-09-12,-0.2778
2018-09-13,-5.2925
2018-09-17,5.8824
2018-09-19,-0.2778
2018-09-20,-7.5209
2018-09-21,5.1205
2018-09-24,-25.5014
2018-09-25,22.6923
2018-09-26,-2.8213
2018-09-27,-22.5806
2018-09-28,25.6667
2018-10-01,2.4536
2018-10-02,-2.9126
2018-10-03,19.6667
2018-10-04,-7.2423
2018-10-08,1.8018
2018-10-09,3.2448
2018-10-10,2.8571
2018-10-11,-1.25
2018-10-12,1.2658
2018-10-15,-0.2778
2018-10-16,9.8329
2018-10-17,1.4456
2018-10-18,0.0
2018-10-19,-1.0
2018-10-22,-0.3788
2018-10-23,-0.9506
2018-10-24,-1.9834
2018-10-25,1.1097
2018-10-26,-10.1872
2018-10-29,1.8976
2018-10-30,9.9605
2018-11-08,-34.3598
2018-11-09,40.7349
2018-11-15,-27.7778
2018-11-16,-7.8846
2018-11-19,4.3841
2018-11-20,-22.08
2018-11-23,-2.7721
2018-11-27,-15.5227
2018-11-28,12.1875
2018-11-29,-29.805
2018-11-30,0.0
2018-12-03,50.7937
2018-12-04,10.526299999999999
2018-12-06,-42.7619
2018-12-07,33.1115
2018-12-10,-0.3125
2018-12-13,-0.8966
2018-12-17,-8.2052
2018-12-19,-3.8594
2018-12-20,14.6953
2018-12-21,-6.6875
2018-12-26,-0.1273
2018-12-27,0.0
2018-12-28,-26.5643
2018-12-31,34.5205
2019-01-02,-45.6891
2019-01-03,25.0
2019-01-04,-2.7800000000000002
2019-01-07,0.1954
2019-01-10,-17.8729
2019-01-11,75.0
2019-01-14,12.0143
2019-01-15,13.2126
2019-01-16,12.6507
2019-01-18,-12.61
2019-01-22,-1.4189
2019-01-23,-13.2327
2019-01-24,-16.388
2019-01-28,-30.64
2019-01-29,3.8062
2019-01-30,11.1111
2019-01-31,30.0
2019-02-01,-17.8462
2019-02-06,-3.4551
2019-02-11,-3.0162
2019-02-13,-10.0
2019-02-15,52.5667
2019-02-19,1.8134000000000001
2019-02-20,-19.5279
2019-02-27,-3.6178
2019-03-05,-16.9971
2019-03-06,0.0
2019-03-07,17.9333
2019-03-08,-41.5866
2019-03-11,55.4839
2019-03-14,11.9295
2019-03-18,-44.393
2019-03-19,0.0
2019-03-27,-16.6667
2019-03-28,-60.0
2019-03-29,10.0
2019-04-04,19.0909
2019-04-12,45.6183
2019-04-15,66.1774
2019-04-16,0.9464
2019-04-17,-3.4375
2019-04-18,27.8317
2019-04-25,-67.3418
2019-04-26,171.3178
2019-05-03,4.2857
2019-05-06,2.7397
2019-05-07,-20.0
2019-05-08,-23.3333
2019-05-10,30.4348
2019-05-14,-10.0
2019-05-17,-7.4074
2019-05-20,20.0
2019-05-22,10.8333
2019-05-23,8.2707
2019-05-24,16.6667
2019-05-28,-4.7619
2019-05-29,10.0
2019-05-30,2.2727
2019-06-03,7.7778
2019-06-04,42.6804
2019-06-05,-27.7457
2019-06-06,-10.0
2019-06-07,-1.4444
2019-06-11,12.7396
2019-06-12,-10.0
2019-06-13,-11.1111
2019-06-18,0.0
2019-06-19,0.0
2019-06-21,15.0
2019-06-27,-1.3043
2019-06-28,0.0
2019-07-01,-31.7181
2019-07-02,25.8065
2019-07-05,-8.9744
2019-07-10,12.6761
2019-07-15,0.0
2019-07-18,-5.0
2019-07-25,0.0
2019-07-26,5.2632
2019-07-31,-5.0
2019-08-01,0.0
2019-08-05,0.0
2019-08-06,0.0
2019-08-07,0.0
2019-08-13,0.0
2019-08-16,-13.1579
2019-08-21,-7.5758
2019-08-22,1.6393
2019-08-27,-1.6129
2019-08-28,-4.918
2019-08-30,6.8966
2019-09-03,3.2258
2019-09-04,-6.25
2019-09-06,3.3333
2019-09-09,-3.2258
2019-09-13,0.0
2019-09-17,-3.0
2019-09-19,-0.3436
2019-09-23,0.0
2019-09-24,1.7241
2019-10-03,-3.3898
2019-10-07,7.5088
2019-10-09,-12.5979
2019-10-16,8.2898
2019-10-23,-8.6207
2019-10-28,-13.2075
2019-10-31,-13.0435
2019-11-11,-10.0
2019-11-12,27.7778
2019-11-13,0.0
2019-11-14,-13.0435
2019-11-15,-10.0
2019-11-19,-5.5556
2019-11-20,0.0
2019-11-21,0.0
2019-11-26,0.0
2019-12-06,1.4118
2019-12-10,-0.522
2019-12-11,-0.8746
2019-12-12,11.7647
2019-12-13,-36.8421
2019-12-17,-8.3333
2019-12-20,-9.0909
2019-12-23,-10.0
2019-12-24,-16.6667
2019-12-26,20.0
2019-12-27,10.0
2020-01-03,50.5051
2020-01-06,-2.6846
