ticker,BKD US Equity
2006-04-19,2.3765
2006-04-20,-0.4695
2006-04-21,0.7075
2006-04-24,-2.5241
2006-04-25,0.0534
2006-04-26,0.5603
2006-04-27,1.6715
2006-04-28,-0.7307
2006-05-01,-0.1052
2006-05-02,3.0263
2006-05-03,-2.2989
2006-05-04,3.7124
2006-05-05,-1.0587
2006-05-08,0.1274
2006-05-09,-1.9847000000000001
2006-05-10,-1.7913000000000001
2006-05-11,-1.3481
2006-05-12,-0.8574
2006-05-15,14.1351
2006-05-16,11.0585
2006-05-17,-4.0512
2006-05-18,2.5333
2006-05-19,-1.4954
2006-05-22,1.2541
2006-05-23,5.1934
2006-05-24,-1.3634
2006-05-25,1.7801
2006-05-26,0.5761
2006-05-30,-0.6751
2006-05-31,1.8538000000000001
2006-06-01,1.9211
2006-06-02,4.3056
2006-06-05,-3.1387
2006-06-06,-4.1045
2006-06-07,-0.983
2006-06-08,-3.0817
2006-06-09,-2.5822000000000003
2006-06-12,-4.3373
2006-06-13,0.7557
2006-06-14,0.9091
2006-06-15,-1.0811
2006-06-16,-0.7286
2006-06-19,-1.6055000000000001
2006-06-20,0.9324
2006-06-21,5.6582
2006-06-22,-3.4973
2006-06-23,-1.1099
2006-06-26,1.6949
2006-06-27,-1.0135
2006-06-28,-2.3663
2006-06-29,3.6184
2006-06-30,1.4512
2006-07-03,1.5869
2006-07-05,-1.5842
2006-07-06,1.9897
2006-07-07,-0.0877
2006-07-10,-2.3695
2006-07-11,1.7978
2006-07-12,-2.1854
2006-07-13,-2.4825
2006-07-14,-1.8514
2006-07-17,-1.792
2006-07-18,-2.569
2006-07-19,-1.9221
2006-07-20,8.1658
2006-07-21,0.3484
2006-07-24,0.463
2006-07-25,3.2258
2006-07-26,0.3348
2006-07-27,0.2447
2006-07-28,0.9765
2006-07-31,2.1978
2006-08-01,3.5269
2006-08-02,0.644
2006-08-03,-0.9288
2006-08-04,-1.0625
2006-08-07,-1.116
2006-08-08,-0.8305
2006-08-09,-0.9448
2006-08-10,0.6937
2006-08-11,-2.3681
2006-08-14,-1.2128
2006-08-15,0.067
2006-08-16,0.8253
2006-08-17,0.4204
2006-08-18,3.1945
2006-08-21,-0.3843
2006-08-22,-0.3429
2006-08-23,1.9140000000000001
2006-08-24,-1.5826
2006-08-25,0.2144
2006-08-28,0.1926
2006-08-29,1.4307
2006-08-30,1.2842
2006-08-31,-0.582
2006-09-01,0.9826
2006-09-05,-1.5735000000000001
2006-09-06,-1.0728
2006-09-07,0.9994
2006-09-08,0.0
2006-09-11,0.2105
2006-09-12,-0.1681
2006-09-13,-0.9049
2006-09-14,-0.7645
2006-09-15,1.9045999999999998
2006-09-18,-0.987
2006-09-19,-0.3181
2006-09-20,1.1702
2006-09-21,0.2103
2006-09-22,-0.5037
2006-09-25,-0.5062
2006-09-26,-0.4452
2006-09-27,-1.7462
2006-09-28,-1.0931
2006-09-29,2.6083
2006-10-02,-1.1202
2006-10-03,0.8279
2006-10-04,-0.8859
2006-10-05,-0.3924
2006-10-06,-0.5472
2006-10-09,-0.7042
2006-10-10,2.7260999999999997
2006-10-11,2.1575
2006-10-12,0.5491
2006-10-13,1.9744000000000002
2006-10-16,-0.0824
2006-10-17,0.2268
2006-10-18,0.2674
2006-10-19,-0.0205
2006-10-20,0.9027
2006-10-23,-0.915
2006-10-24,-0.3899
2006-10-25,-1.4215
2006-10-26,0.1881
2006-10-27,0.2295
2006-10-30,0.2289
2006-10-31,-0.0831
2006-11-01,-0.478
2006-11-02,-1.399
2006-11-03,-0.6989
2006-11-06,0.3839
2006-11-07,2.9955
2006-11-08,-1.7532999999999999
2006-11-09,-1.0078
2006-11-10,0.3606
2006-11-13,3.5503
2006-11-14,-4.4898
2006-11-15,2.1368
2006-11-16,1.1506
2006-11-17,-0.4137
2006-11-20,-0.3531
2006-11-21,-1.709
2006-11-22,-0.6997
2006-11-24,0.1495
2006-11-27,-3.838
2006-11-28,-2.5499
2006-11-29,3.1854
2006-11-30,0.6615
2006-12-01,-1.8182
2006-12-04,1.2941
2006-12-05,-0.7269
2006-12-06,-1.1759
2006-12-07,-0.9879
2006-12-08,2.6304
2006-12-11,-0.5524
2006-12-12,-0.2222
2006-12-13,5.6112
2006-12-14,0.1898
2006-12-15,0.4419
2006-12-18,0.6704
2006-12-19,-0.1041
2006-12-20,-0.3958
2006-12-21,-0.6484
2006-12-22,-0.2526
2006-12-26,0.2955
2006-12-27,1.3468
2006-12-28,0.1258
2006-12-29,0.4815
2007-01-03,-2.1458
2007-01-04,1.98
2007-01-05,-2.2965
2007-01-08,-0.8547
2007-01-09,0.6466
2007-01-10,-0.1285
2007-01-11,2.723
2007-01-12,-0.0209
2007-01-16,2.9645
2007-01-17,-0.8313
2007-01-18,-3.0873
2007-01-19,0.3165
2007-01-22,0.0841
2007-01-23,0.7144
2007-01-24,0.1252
2007-01-25,0.1459
2007-01-26,0.7074
2007-01-29,-0.2273
2007-01-30,-1.2218
2007-01-31,0.6289
2007-02-01,0.375
2007-02-02,-0.0415
2007-02-05,1.7650000000000001
2007-02-06,1.163
2007-02-07,-0.2622
2007-02-08,-1.9211
2007-02-09,-1.3402
2007-02-12,-0.7315
2007-02-13,-0.5053
2007-02-14,1.6293
2007-02-15,1.8738000000000001
2007-02-16,0.1839
2007-02-20,1.3872
2007-02-21,-0.2012
2007-02-22,-0.5242
2007-02-23,-1.8646
2007-02-26,0.062
2007-02-27,-3.5707
2007-02-28,1.0488
2007-03-01,0.1695
2007-03-02,-1.5013999999999998
2007-03-05,-1.2237
2007-03-06,-0.0435
2007-03-07,-2.1092
2007-03-08,1.6437
2007-03-09,0.4589
2007-03-12,-1.0224
2007-03-13,-2.2418
2007-03-14,1.4613
2007-03-15,0.2659
2007-03-16,0.3315
2007-03-19,-0.2643
2007-03-20,-1.2147000000000001
2007-03-21,-0.3577
2007-03-22,2.2212
2007-03-23,2.2827
2007-03-26,-1.2446
2007-03-27,-0.7605
2007-03-28,-0.7007
2007-03-29,-0.3341
2007-03-30,-0.2011
2007-04-02,1.2987
2007-04-03,1.4147
2007-04-04,0.109
2007-04-05,-1.1539
2007-04-09,2.7533
2007-04-10,-0.5145
2007-04-11,-0.1293
2007-04-12,0.0
2007-04-13,-0.6904
2007-04-16,0.8907
2007-04-17,-0.2584
2007-04-18,-0.7556
2007-04-19,-1.675
2007-04-20,-0.0885
2007-04-23,2.9894
2007-04-24,-0.129
2007-04-25,-0.0861
2007-04-26,0.1293
2007-04-27,-0.4304
2007-04-30,-1.8587
2007-05-01,-2.5545
2007-05-02,0.791
2007-05-03,0.2466
2007-05-04,-0.5592
2007-05-07,-0.4723
2007-05-08,-0.6328
2007-05-09,1.3646
2007-05-10,-0.4039
2007-05-11,0.7209
2007-05-14,-0.5592
2007-05-15,-0.7647
2007-05-16,-0.5893
2007-05-17,-1.9607999999999999
2007-05-18,-1.4651
2007-05-21,1.9588999999999999
2007-05-22,4.0509
2007-05-23,-0.7564
2007-05-24,-1.1657
2007-05-25,0.5897
2007-05-29,0.5411
2007-05-30,3.4761
2007-05-31,2.319
2007-06-01,1.0803
2007-06-04,-0.1467
2007-06-05,-1.3641
2007-06-06,-0.8936
2007-06-07,-2.6406
2007-06-08,1.4333
2007-06-11,0.1304
2007-06-12,0.0
2007-06-13,-0.7816
2007-06-14,0.5689
2007-06-15,1.5883
2007-06-18,-2.0347
2007-06-19,0.2624
2007-06-20,-0.1526
2007-06-21,1.4849999999999999
2007-06-22,1.7215
2007-06-25,0.7193
2007-06-26,-0.21
2007-06-27,-0.5052
2007-06-28,-0.4704
2007-06-29,-2.1053
2007-07-02,-0.7022
2007-07-03,-0.221
2007-07-05,-0.3765
2007-07-06,-0.4446
2007-07-09,-1.0719
2007-07-10,-1.6027
2007-07-11,-0.6653
2007-07-12,2.0785
2007-07-13,1.2443
2007-07-16,-1.4748999999999999
2007-07-17,-1.565
2007-07-18,-0.3917
2007-07-19,-0.5783
2007-07-20,-0.349
2007-07-23,0.7471
2007-07-24,-1.2051
2007-07-25,-1.4075
2007-07-26,-1.8082
2007-07-27,-3.2954
2007-07-30,-0.1253
2007-07-31,0.3763
2007-08-01,-2.4744
2007-08-02,-1.1533
2007-08-03,-3.3446
2007-08-06,2.1459
2007-08-07,2.3109
2007-08-08,5.6725
2007-08-09,0.2186
2007-08-10,-4.0717
2007-08-13,-1.2885
2007-08-14,-5.6565
2007-08-15,-1.4107
2007-08-16,-4.568
2007-08-17,4.6713000000000005
2007-08-20,-2.5069
2007-08-21,-0.3673
2007-08-22,4.0839
2007-08-23,-0.327
2007-08-24,-0.1914
2007-08-27,-0.4656
2007-08-28,-2.284
2007-08-29,0.3661
2007-08-30,-0.3086
2007-08-31,3.0678
2007-09-04,5.5434
2007-09-05,-0.0259
2007-09-06,1.8115999999999999
2007-09-07,-1.4743
2007-09-10,-0.7998
2007-09-11,1.1964
2007-09-12,-2.3387000000000002
2007-09-13,1.3947
2007-09-14,1.2458
2007-09-17,0.0256
2007-09-18,1.1276
2007-09-19,1.3431
2007-09-20,-1.2753
2007-09-21,-0.2533
2007-09-24,0.965
2007-09-25,-1.9365999999999999
2007-09-26,1.1285
2007-09-27,1.5669
2007-09-28,0.6829
2007-10-01,0.3517
2007-10-02,0.7509
2007-10-03,0.5217
2007-10-04,0.346
2007-10-05,0.1724
2007-10-08,-0.6639
2007-10-09,1.0891
2007-10-10,1.1753
2007-10-11,-1.0891
2007-10-12,-1.884
2007-10-15,-1.995
2007-10-16,0.3308
2007-10-17,-0.1775
2007-10-18,-0.9909
2007-10-19,-2.6431
2007-10-22,-0.369
2007-10-23,1.0847
2007-10-24,-0.6805
2007-10-25,-1.581
2007-10-26,-1.0174
2007-10-29,0.0541
2007-10-30,-0.6488
2007-10-31,0.381
2007-11-01,-2.4397
2007-11-02,0.0834
2007-11-05,-1.166
2007-11-06,-0.309
2007-11-07,-1.6061
2007-11-08,-8.1042
2007-11-09,-2.5865
2007-11-12,2.2713
2007-11-13,-4.0976
2007-11-14,-2.805
2007-11-15,-3.3893
2007-11-16,-2.9871
2007-11-19,0.3938
2007-11-20,2.2111
2007-11-21,1.1165
2007-11-23,-0.1035
2007-11-26,-1.9689
2007-11-27,0.9866
2007-11-28,1.1863
2007-11-29,7.3793
2007-11-30,6.2942
2007-12-03,-0.2719
2007-12-04,1.2723
2007-12-05,0.2094
2007-12-06,2.7164
2007-12-07,-0.494
2007-12-10,2.6869
2007-12-11,-5.5461
2007-12-12,-5.3598
2007-12-13,0.5409
2007-12-14,-4.8734
2007-12-17,-1.2974
2007-12-18,1.4156
2007-12-19,-0.997
2007-12-20,0.8728
2007-12-21,-0.0666
2007-12-24,1.3986
2007-12-26,-1.3465
2007-12-27,-0.9321
2007-12-28,-2.1873
2007-12-31,-0.7338
2008-01-02,-1.9710999999999999
2008-01-03,-0.6104
2008-01-04,-4.6243
2008-01-07,-0.1894
2008-01-08,0.0759
2008-01-09,-2.8062
2008-01-10,1.2485
2008-01-11,-2.5819
2008-01-14,-0.9494
2008-01-15,-6.0703
2008-01-16,-2.551
2008-01-17,-1.6579000000000002
2008-01-18,-3.5492
2008-01-22,-2.1159
2008-01-23,0.282
2008-01-24,-0.7029
2008-01-25,-1.5101
2008-01-28,4.8873999999999995
2008-01-29,-1.6446
2008-01-30,1.2999
2008-01-31,2.1556
2008-02-01,10.0987
2008-02-04,-3.5467
2008-02-05,-3.0431
2008-02-06,-0.5667
2008-02-07,-2.3235
2008-02-08,-1.8851
2008-02-11,0.6862
2008-02-12,5.4066
2008-02-13,-2.2414
2008-02-14,-1.1023
2008-02-15,3.6558
2008-02-19,-0.7312
2008-02-20,0.26
2008-02-21,2.809
2008-02-22,0.2522
2008-02-25,-2.7673
2008-02-26,-0.0431
2008-02-27,-0.0431
2008-02-28,7.7255
2008-02-29,4.5272
2008-03-03,-1.6481
2008-03-04,-3.9361
2008-03-05,1.217
2008-03-06,-1.6032
2008-03-07,2.5662000000000003
2008-03-10,-3.4551
2008-03-11,4.6483
2008-03-12,-1.7296
2008-03-13,-1.6400000000000001
2008-03-14,-3.4567
2008-03-17,-3.2435
2008-03-18,-1.0448
2008-03-19,3.1676
2008-03-20,-3.4968
2008-03-24,8.7053
2008-03-25,-0.8943
2008-03-26,1.2305
2008-03-27,0.4457
2008-03-28,-2.2412
2008-03-31,-0.3752
2008-04-01,5.6904
2008-04-02,1.1481
2008-04-03,0.1566
2008-04-04,-3.4779
2008-04-07,-0.2834
2008-04-08,-0.406
2008-04-09,-1.2638
2008-04-10,0.7019
2008-04-11,-0.779
2008-04-14,-0.8264
2008-04-15,-2.125
2008-04-16,1.6602999999999999
2008-04-17,0.2094
2008-04-18,1.588
2008-04-21,0.0
2008-04-22,1.3163
2008-04-23,1.827
2008-04-24,-0.0797
2008-04-25,1.9553
2008-04-28,2.8963
2008-04-29,0.3423
2008-04-30,-0.7582
2008-05-01,1.2987
2008-05-02,1.2443
2008-05-05,-0.1862
2008-05-06,-0.4104
2008-05-07,-2.81
2008-05-08,-0.3084
2008-05-09,-2.4749
2008-05-12,-0.793
2008-05-13,-0.9592
2008-05-14,0.4843
2008-05-15,0.6426
2008-05-16,0.0798
2008-05-19,4.6251999999999995
2008-05-20,-0.5716
2008-05-21,0.115
2008-05-22,-0.0383
2008-05-23,0.0
2008-05-27,2.298
2008-05-28,-0.1498
2008-05-29,-0.4874
2008-05-30,-0.6029
2008-06-02,-0.9856
2008-06-03,-1.608
2008-06-04,1.2451
2008-06-05,2.4596
2008-06-06,-2.4006
2008-06-09,-4.4197
2008-06-10,-0.6031
2008-06-11,-1.2945
2008-06-12,1.0656
2008-06-13,0.7299
2008-06-16,-0.0403
2008-06-17,2.0942
2008-06-18,-3.4714
2008-06-19,-1.9616
2008-06-20,-0.792
2008-06-23,-2.5629999999999997
2008-06-24,-6.2527
2008-06-25,1.2879
2008-06-26,-2.9064
2008-06-27,0.0468
2008-06-30,-4.8153
2008-07-01,-3.8802
2008-07-02,-1.533
2008-07-03,-0.1577
2008-07-07,-4.0548
2008-07-08,2.854
2008-07-09,-3.842
2008-07-10,-0.9989
2008-07-11,-4.204
2008-07-14,-9.6548
2008-07-15,0.3238
2008-07-16,0.8393
2008-07-17,6.4661
2008-07-18,-1.804
2008-07-21,-2.572
2008-07-22,2.3256
2008-07-23,2.1499
2008-07-24,-7.0355
2008-07-25,-2.5873
2008-07-28,-4.3825
2008-07-29,-0.1389
2008-07-30,3.6161
2008-07-31,2.4161
2008-08-01,3.3421
2008-08-04,1.6487
2008-08-05,3.6806
2008-08-06,-2.4067
2008-08-07,16.2145
2008-08-08,7.2149
2008-08-11,5.2943999999999996
2008-08-12,-4.2293
2008-08-13,5.4465
2008-08-14,2.3266999999999998
2008-08-15,-0.955
2008-08-18,-3.8567
2008-08-19,-3.8204000000000002
2008-08-20,-2.433
2008-08-21,-0.1527
2008-08-22,3.6696999999999997
2008-08-25,0.4916
2008-08-26,-0.1468
2008-08-27,3.7727
2008-08-28,4.0604
2008-08-29,0.0454
2008-09-02,3.1746
2008-09-03,0.5275
2008-09-04,-3.7603999999999997
2008-09-05,-1.6356000000000002
2008-09-08,6.4665
2008-09-09,0.1735
2008-09-10,1.256
2008-09-11,4.7476
2008-09-12,0.1633
2008-09-15,-3.5059
2008-09-16,0.676
2008-09-17,-2.4339
2008-09-18,3.7849
2008-09-19,2.2793
2008-09-22,-6.4425
2008-09-23,-1.8622999999999998
2008-09-24,-0.7061
2008-09-25,-1.1556
2008-09-26,-0.5845
2008-09-29,1.5377999999999998
2008-09-30,-2.049
2008-10-01,-3.3652
2008-10-02,-1.2235
2008-10-03,-2.3344
2008-10-06,-8.4878
2008-10-07,-1.3859
2008-10-08,-4.0541
2008-10-09,-31.8286
2008-10-10,-1.0897000000000001
2008-10-13,-0.5932
2008-10-14,-3.6658
2008-10-15,-13.0088
2008-10-16,-8.5453
2008-10-17,-6.2291
2008-10-20,2.7284
2008-10-21,2.7714
2008-10-22,-4.2697
2008-10-23,-15.3756
2008-10-24,-2.7739000000000003
2008-10-27,-10.271
2008-10-28,3.8156
2008-10-29,9.3415
2008-10-30,5.6022
2008-10-31,13.925699999999999
2008-11-03,16.1816
2008-11-04,11.3226
2008-11-05,-15.4815
2008-11-06,-36.5282
2008-11-07,4.3624
2008-11-10,-6.9132
2008-11-11,-17.962
2008-11-12,-11.7895
2008-11-13,28.8783
2008-11-14,-8.1481
2008-11-17,-4.8387
2008-11-18,-6.7797
2008-11-19,-21.5909
2008-11-20,-8.6957
2008-11-21,0.0
2008-11-24,14.2857
2008-11-25,4.4444
2008-11-26,-2.1277
2008-11-28,10.5978
2008-12-01,-8.1081
2008-12-02,5.0802
2008-12-03,4.0712
2008-12-04,-10.7579
2008-12-05,4.1096
2008-12-08,0.0
2008-12-09,-7.3684
2008-12-10,3.9773
2008-12-11,4.0984
2008-12-12,8.9239
2008-12-15,-7.7108
2008-12-16,8.8773
2008-12-17,3.1175
2008-12-18,16.2791
2008-12-19,25.6
2008-12-22,-7.6433
2008-12-23,-12.7586
2008-12-24,6.1265
2008-12-26,10.4283
2008-12-29,-9.1062
2008-12-30,9.833
2008-12-31,-5.7432
2009-01-02,8.0645
2009-01-05,2.9851
2009-01-06,8.3736
2009-01-07,-3.4175
2009-01-08,5.5385
2009-01-09,-6.5598
2009-01-12,-4.0562
2009-01-13,0.9756
2009-01-14,-3.3816
2009-01-15,-2.0
2009-01-16,3.4013999999999998
2009-01-20,-9.375
2009-01-21,9.2559
2009-01-22,-4.3189
2009-01-23,6.25
2009-01-26,4.902
2009-01-27,6.0748
2009-01-28,2.79
2009-01-29,-2.4286
2009-01-30,-0.4392
2009-02-02,-4.7059
2009-02-03,0.3086
2009-02-04,-3.6923
2009-02-05,3.6741
2009-02-06,2.7735
2009-02-09,4.4978
2009-02-10,-7.891
2009-02-11,-6.3863
2009-02-12,-1.4975
2009-02-13,-5.0676
2009-02-17,-8.8968
2009-02-18,-2.3437
2009-02-19,-6.0
2009-02-20,-8.0851
2009-02-23,-7.6389
2009-02-24,12.5313
2009-02-25,-3.118
2009-02-26,-8.7356
2009-02-27,-8.0605
2009-03-02,-6.3014
2009-03-03,-12.2807
2009-03-04,0.3333
2009-03-05,-15.282399999999999
2009-03-06,32.9412
2009-03-09,-5.8997
2009-03-10,9.0909
2009-03-11,-0.8621
2009-03-12,21.4493
2009-03-13,7.8759
2009-03-16,-5.0885
2009-03-17,1.3986
2009-03-18,5.5172
2009-03-19,-2.3965
2009-03-20,-3.125
2009-03-23,7.8341
2009-03-24,-0.2137
2009-03-25,5.9957
2009-03-26,19.596
2009-03-27,-10.6419
2009-03-30,-10.2079
2009-03-31,6.3158
2009-04-01,1.7822
2009-04-02,13.8132
2009-04-03,5.9829
2009-04-06,-3.7096999999999998
2009-04-07,-3.1826
2009-04-08,1.7301
2009-04-09,8.8435
2009-04-13,0.0
2009-04-14,2.9687
2009-04-15,-0.7587
2009-04-16,-0.7645
2009-04-17,1.6949
2009-04-20,-1.5152
2009-04-21,-0.6154
2009-04-22,6.3467
2009-04-23,2.4745
2009-04-24,10.6534
2009-04-27,6.2901
2009-04-28,4.5894
2009-04-29,15.2425
2009-04-30,3.3066
2009-05-01,-9.1174
2009-05-04,18.8901
2009-05-05,-3.5009
2009-05-06,-3.4419
2009-05-07,10.4046
2009-05-08,12.9145
2009-05-11,-1.8547
2009-05-12,-4.6457
2009-05-13,-12.0562
2009-05-14,1.5023
2009-05-15,-1.2951
2009-05-18,3.4677
2009-05-19,6.1594
2009-05-20,-0.0853
2009-05-21,-4.526
2009-05-22,-1.4311
2009-05-26,5.3539
2009-05-27,-2.0672
2009-05-28,-0.3518
2009-05-29,2.2948
2009-06-01,6.5574
2009-06-02,-9.3117
2009-06-03,-3.3929
2009-06-04,1.8484
2009-06-05,3.7205
2009-06-08,0.175
2009-06-09,0.524
2009-06-10,0.6082
2009-06-11,0.5181
2009-06-12,-3.4364
2009-06-15,-1.2456
2009-06-16,-2.7927999999999997
2009-06-17,-7.6923
2009-06-18,-0.6024
2009-06-19,3.5354
2009-06-22,-7.2195
2009-06-23,-1.2618
2009-06-24,2.5559
2009-06-25,0.0
2009-06-26,-3.7382999999999997
2009-06-29,2.0496
2009-06-30,2.9598
2009-07-01,0.924
2009-07-02,-5.7986
2009-07-06,-7.0194
2009-07-07,2.9036
2009-07-08,-0.2257
2009-07-09,2.1493
2009-07-10,-1.8826
2009-07-13,-3.1603
2009-07-14,-1.1655
2009-07-15,6.7217
2009-07-16,4.6409
2009-07-17,-3.9071
2009-07-20,3.0769
2009-07-21,-0.6397
2009-07-22,-1.073
2009-07-23,4.9892
2009-07-24,1.8595000000000002
2009-07-27,2.9412000000000003
2009-07-28,2.5616
2009-07-29,-0.6724
2009-07-30,5.7059999999999995
2009-07-31,-2.0128
2009-08-03,4.9486
2009-08-04,16.9039
2009-08-05,-0.761
2009-08-06,1.227
2009-08-07,12.0455
2009-08-10,7.3022
2009-08-11,-0.063
2009-08-12,2.2699
2009-08-13,3.6991
2009-08-14,-3.5077
2009-08-17,-6.7776
2009-08-18,-0.1322
2009-08-19,0.1324
2009-08-20,1.7845
2009-08-21,1.2987
2009-08-24,-1.6026
2009-08-25,0.5863
2009-08-26,-1.6192
2009-08-27,5.0033
2009-08-28,2.2571
2009-08-31,-2.5751
2009-09-01,-4.9717
2009-09-02,-0.6623
2009-09-03,1.0667
2009-09-04,4.1557
2009-09-08,1.8999000000000001
2009-09-09,3.6669
2009-09-10,3.2374
2009-09-11,0.8711
2009-09-14,2.2453
2009-09-15,-1.1824
2009-09-16,6.3248
2009-09-17,3.9657
2009-09-18,0.5155
2009-09-21,-1.8974
2009-09-22,5.3319
2009-09-23,-1.5385
2009-09-24,-3.2258
2009-09-25,-5.3646
2009-09-28,5.6136
2009-09-29,-1.2507
2009-09-30,-4.3272
2009-10-01,-3.9713000000000003
2009-10-02,-0.6318
2009-10-05,5.6068999999999996
2009-10-06,4.0504
2009-10-07,-1.6833
2009-10-08,1.9797
2009-10-09,2.4134
2009-10-12,0.0
2009-10-13,1.6393
2009-10-14,3.5282
2009-10-15,-2.629
2009-10-16,-0.95
2009-10-19,0.7572
2009-10-20,-1.8537
2009-10-21,-3.3691
2009-10-22,-0.4226
2009-10-23,-2.1751
2009-10-26,-0.9219
2009-10-27,0.4926
2009-10-28,-8.3333
2009-10-29,2.9709
2009-10-30,-2.8275
2009-11-02,2.0784
2009-11-03,8.0861
2009-11-04,-4.6286000000000005
2009-11-05,0.4515
2009-11-06,-0.2809
2009-11-09,-7.2676
2009-11-10,-0.3645
2009-11-11,2.561
2009-11-12,-5.8859
2009-11-13,3.6639
2009-11-16,1.2797
2009-11-17,-1.083
2009-11-18,-2.4939
2009-11-19,-0.0624
2009-11-20,-0.1248
2009-11-23,2.4375
2009-11-24,0.183
2009-11-25,0.4872
2009-11-27,-2.9091
2009-11-30,-2.7466
2009-12-01,-2.8241
2009-12-02,4.4254
2009-12-03,3.3523
2009-12-04,5.0184
2009-12-07,0.1166
2009-12-08,-0.7567
2009-12-09,-1.6421999999999999
2009-12-10,2.9219
2009-12-11,0.4056
2009-12-14,6.0012
2009-12-15,0.7077
2009-12-16,1.3514
2009-12-17,-2.6132999999999997
2009-12-18,0.6572
2009-12-21,0.4353
2009-12-22,1.9502000000000002
2009-12-23,0.7439
2009-12-24,-1.2131
2009-12-28,1.0144
2009-12-29,-2.5899
2009-12-30,0.3798
2009-12-31,-1.6757
2010-01-04,2.254
2010-01-05,0.9677
2010-01-06,0.0532
2010-01-07,0.5854
2010-01-08,-0.6878
2010-01-11,-1.0123
2010-01-12,-2.9602
2010-01-13,3.6606
2010-01-14,0.0535
2010-01-15,-1.0695000000000001
2010-01-19,3.7838000000000003
2010-01-20,-2.8646000000000003
2010-01-21,-4.504
2010-01-22,-6.457
2010-01-25,1.2605
2010-01-26,-1.4819
2010-01-27,3.4295999999999998
2010-01-28,-2.1524
2010-01-29,8.5018
2010-02-01,4.3288
2010-02-02,-0.2626
2010-02-03,-1.6324
2010-02-04,-3.6403
2010-02-05,1.6667
2010-02-08,-1.5301
2010-02-09,0.9989
2010-02-10,-1.0989
2010-02-11,0.9444
2010-02-12,0.7155
2010-02-16,1.6393
2010-02-17,0.4839
2010-02-18,-0.7491
2010-02-19,-0.4313
2010-02-22,-0.3249
2010-02-23,-2.4986
2010-02-24,0.2228
2010-02-25,-0.7226
2010-02-26,0.6719
2010-03-01,4.1713000000000005
2010-03-02,2.189
2010-03-03,-1.0449
2010-03-04,-0.264
2010-03-05,2.4881
2010-03-08,-0.8264
2010-03-09,-0.5208
2010-03-10,1.0995
2010-03-11,0.9839
2010-03-12,0.1026
2010-03-15,0.0
2010-03-16,3.125
2010-03-17,1.689
2010-03-18,0.9282
2010-03-19,-1.7425000000000002
2010-03-22,0.6404
2010-03-23,3.2305
2010-03-24,0.9483
2010-03-25,3.194
2010-03-26,0.1821
2010-03-29,-2.0445
2010-03-30,-2.3191
2010-03-31,-1.0921
2010-04-01,2.5444
2010-04-05,1.0768
2010-04-06,2.2233
2010-04-07,-2.628
2010-04-08,-0.6049
2010-04-09,0.6086
2010-04-12,0.3257
2010-04-13,-1.1132
