ticker,PSTG US Equity
2016-02-26,0.3791
2016-02-29,8.6103
2016-03-01,4.1725
2016-03-02,4.8732
2016-03-03,-8.5296
2016-03-04,-3.4795
2016-03-07,-3.3886
2016-03-08,-1.8657
2016-03-09,0.5323
2016-03-10,-3.0257
2016-03-11,1.4041000000000001
2016-03-14,0.0769
2016-03-15,-4.9962
2016-03-16,0.0
2016-03-17,5.3398
2016-03-18,-4.6083
2016-03-21,4.2673
2016-03-22,6.8726
2016-03-23,-5.7081
2016-03-24,0.0
2016-03-28,2.682
2016-03-29,-0.6716
2016-03-30,-0.0751
2016-03-31,2.9323
2016-04-01,5.6245
2016-04-04,-0.4841
2016-04-05,1.9458
2016-04-06,2.2495
2016-04-07,-2.7333
2016-04-08,-1.9191
2016-04-11,0.7687
2016-04-12,0.208
2016-04-13,3.1834
2016-04-14,-1.7438
2016-04-15,-3.413
2016-04-18,1.9081000000000001
2016-04-19,1.6644
2016-04-20,-3.4106
2016-04-21,-2.613
2016-04-22,3.8434
2016-04-25,1.8155999999999999
2016-04-26,0.8916
2016-04-27,-3.467
2016-04-28,1.1268
2016-04-29,1.3231
2016-05-02,-0.5498
2016-05-03,-1.7968
2016-05-04,-0.1407
2016-05-05,-0.4228
2016-05-06,-0.1415
2016-05-09,0.2835
2016-05-10,0.9187
2016-05-11,-0.4902
2016-05-12,-1.6186
2016-05-13,1.3591
2016-05-16,1.3409
2016-05-17,-2.4373
2016-05-18,0.0
2016-05-19,1.4276
2016-05-20,2.1816
2016-05-23,1.4463
2016-05-24,-1.1541
2016-05-25,1.0989
2016-05-26,-15.3533
2016-05-27,-4.9759
2016-05-31,-0.5068
2016-06-01,-3.9898
2016-06-02,3.3599
2016-06-03,0.0855
2016-06-06,0.3419
2016-06-07,-0.4259
2016-06-08,0.1711
2016-06-09,-1.1102
2016-06-10,-6.304
2016-06-13,-0.9217
2016-06-14,-0.2791
2016-06-15,-2.9851
2016-06-16,-3.6538
2016-06-17,-2.495
2016-06-20,6.1411999999999995
2016-06-21,2.3144
2016-06-22,-2.6390000000000002
2016-06-23,5.3243
2016-06-24,-6.7096
2016-06-27,-3.2512
2016-06-28,3.3605
2016-06-29,4.4335
2016-06-30,2.8302
2016-07-01,0.2752
2016-07-05,-0.2745
2016-07-06,-0.6422
2016-07-07,2.6776999999999997
2016-07-08,-0.1799
2016-07-11,0.7207
2016-07-12,2.6834
2016-07-13,0.784
2016-07-14,0.8643
2016-07-15,0.5141
2016-07-18,-0.4263
2016-07-19,0.5137
2016-07-20,0.2555
2016-07-21,0.4248
2016-07-22,0.0846
2016-07-25,2.6205
2016-07-26,1.2356
2016-07-27,0.0814
2016-07-28,1.4634
2016-07-29,0.9615
2016-08-01,0.6349
2016-08-02,-2.918
2016-08-03,2.2746
2016-08-04,1.112
2016-08-05,2.5923
2016-08-08,0.9954
2016-08-09,2.7293
2016-08-10,-1.5497999999999998
2016-08-11,1.4993
2016-08-12,0.5908
2016-08-15,1.395
2016-08-16,-1.231
2016-08-17,-1.7595
2016-08-18,0.0746
2016-08-19,-13.05
2016-08-22,1.0292
2016-08-23,-0.2547
2016-08-24,-1.1915
2016-08-25,1.8949
2016-08-26,-3.6348000000000003
2016-08-29,2.5439
2016-08-30,0.0
2016-08-31,0.1711
2016-09-01,-0.1708
2016-09-02,2.3097
2016-09-06,2.9264
2016-09-07,1.8683999999999998
2016-09-08,-1.0367
2016-09-09,-1.8533
2016-09-12,3.202
2016-09-13,3.4208
2016-09-14,5.6154
2016-09-15,0.437
2016-09-16,-0.5076
2016-09-19,-0.656
2016-09-20,-2.7146
2016-09-21,3.0166
2016-09-22,0.2928
2016-09-23,-0.5839
2016-09-26,-1.909
2016-09-27,1.8713
2016-09-28,0.6613
2016-09-29,-0.438
2016-09-30,-0.6598
2016-10-03,2.5092
2016-10-04,5.9035
2016-10-05,0.8158
2016-10-06,0.472
2016-10-07,-1.5436
2016-10-10,-0.3408
2016-10-11,-4.0356
2016-10-12,-2.9223
2016-10-13,-3.304
2016-10-14,-3.5686999999999998
2016-10-17,-2.5197000000000003
2016-10-18,-1.2116
2016-10-19,4.0883
2016-10-20,-0.5499
2016-10-21,-1.2638
2016-10-24,-0.48
2016-10-25,0.1608
2016-10-26,0.5618
2016-10-27,-1.3567
2016-10-28,1.1327
2016-10-31,-1.28
2016-11-01,-1.7018
2016-11-02,-4.4518
2016-11-03,1.3805
2016-11-04,-0.4255
2016-11-07,5.1282
2016-11-08,1.2195
2016-11-09,2.249
2016-11-10,6.4415
2016-11-11,4.059
2016-11-14,4.2553
2016-11-15,0.2041
2016-11-16,-2.2403
2016-11-17,1.7361
2016-11-18,-0.3413
2016-11-21,-0.0685
2016-11-22,-0.6854
2016-11-23,-2.0704
2016-11-25,0.4228
2016-11-28,-0.8421
2016-11-29,0.92
2016-11-30,-2.1739
2016-12-01,-9.6774
2016-12-02,1.9841
2016-12-05,0.856
2016-12-06,-2.1605
2016-12-07,-0.3943
2016-12-08,-2.3753
2016-12-09,-1.1354
2016-12-12,-1.1485
2016-12-13,-0.166
2016-12-14,-0.9144
2016-12-15,1.3423
2016-12-16,-1.6556
2016-12-19,1.0101
2016-12-20,-0.5833
2016-12-21,-2.4308
2016-12-22,-0.5155
2016-12-23,0.6045
2016-12-27,0.0
2016-12-28,-1.2017
2016-12-29,-2.0851
2016-12-30,0.3549
2017-01-03,-0.3537
2017-01-04,2.6619
2017-01-05,3.4572
2017-01-06,0.0
2017-01-09,1.9215
2017-01-10,-1.8852
2017-01-11,-2.2556
2017-01-12,-1.453
2017-01-13,0.1735
2017-01-17,2.2511
2017-01-18,0.0
2017-01-19,0.3387
2017-01-20,1.4346
2017-01-23,0.2496
2017-01-24,-1.6598000000000002
2017-01-25,0.3376
2017-01-26,-4.3734
2017-01-27,0.088
2017-01-30,-0.8787
2017-01-31,0.7979
2017-02-01,-1.847
2017-02-02,-0.0896
2017-02-03,1.5247000000000002
2017-02-06,-1.5018
2017-02-07,0.8969
2017-02-08,-0.8889
2017-02-09,1.435
2017-02-10,3.9788
2017-02-13,2.0408
2017-02-14,0.5
2017-02-15,-0.4146
2017-02-16,-0.4996
2017-02-17,0.0
2017-02-21,-0.8368
2017-02-22,-1.6034000000000002
2017-02-23,0.5146
2017-02-24,-1.3652
2017-02-27,1.0381
2017-02-28,-2.3973
2017-03-01,-0.614
2017-03-02,-13.6805
2017-03-03,-2.7607
2017-03-06,-1.1567
2017-03-07,11.383
2017-03-08,-1.8147
2017-03-09,-1.751
2017-03-10,3.0693
2017-03-13,-1.1527
2017-03-14,-1.3605
2017-03-15,1.2808
2017-03-16,1.07
2017-03-17,-1.8287
2017-03-20,1.7647
2017-03-21,-1.0597
2017-03-22,-1.3632
2017-03-23,0.0
2017-03-24,-2.2705
2017-03-27,-0.101
2017-03-28,-1.6178
2017-03-29,-0.2055
2017-03-30,0.206
2017-03-31,1.0277
2017-04-03,3.5605
2017-04-04,3.3399
2017-04-05,-2.4715
2017-04-06,2.1442
2017-04-07,0.4771
2017-04-10,-1.9943
2017-04-11,-1.1628
2017-04-12,1.1764999999999999
2017-04-13,-0.3876
2017-04-17,2.2374
2017-04-18,-1.4272
2017-04-19,-0.7722
2017-04-20,0.5837
2017-04-21,-0.9671
2017-04-24,0.9766
2017-04-25,1.4506999999999999
2017-04-26,-1.3346
2017-04-27,1.5459
2017-04-28,0.9515
2017-05-01,0.6598
2017-05-02,1.2172
2017-05-03,1.2951
2017-05-04,1.0046
2017-05-05,2.7125
2017-05-08,0.4401
2017-05-09,-0.9641
2017-05-10,0.4425
2017-05-11,1.0573
2017-05-12,-0.7847
2017-05-15,4.0422
2017-05-16,0.9291
2017-05-17,-2.3431
2017-05-18,-11.5681
2017-05-19,-3.6822
2017-05-22,3.2193
2017-05-23,5.6530000000000005
2017-05-24,-0.2768
2017-05-25,9.3432
2017-05-26,7.7834
2017-05-30,2.5118
2017-05-31,-0.9188
2017-06-01,2.3184
2017-06-02,0.0
2017-06-05,-0.1511
2017-06-06,-0.6808
2017-06-07,-1.2186
2017-06-08,0.0
2017-06-09,-4.7803
2017-06-12,-1.4575
2017-06-13,4.0263
2017-06-14,0.158
2017-06-15,3.7855
2017-06-16,0.6839
2017-06-19,1.7358
2017-06-20,-4.8961
2017-06-21,0.312
2017-06-22,3.4215
2017-06-23,1.4285999999999999
2017-06-26,-1.1118999999999999
2017-06-27,-3.3733
2017-06-28,2.3274
2017-06-29,-1.4405000000000001
2017-06-30,-1.4615
2017-07-03,-0.4684
2017-07-05,1.9607999999999999
2017-07-06,-3.4615
2017-07-07,1.7530000000000001
2017-07-10,0.0783
2017-07-11,-0.4695
2017-07-12,4.6384
2017-07-13,2.1037
2017-07-14,1.3245
2017-07-17,0.0
2017-07-18,-0.7988
2017-07-19,0.2196
2017-07-20,0.2922
2017-07-21,-1.0925
2017-07-24,-0.0736
2017-07-25,-2.5792
2017-07-26,-4.0847
2017-07-27,-1.8927
2017-07-28,-1.6881
2017-07-31,-1.3083
2017-08-01,2.6512000000000002
2017-08-02,-0.4036
2017-08-03,2.9173
2017-08-04,0.9449
2017-08-07,0.234
2017-08-08,-0.5447
2017-08-09,-1.0172
2017-08-10,-0.8696
2017-08-11,1.0367
2017-08-14,-0.7893
2017-08-15,0.3182
2017-08-16,0.6344
2017-08-17,-1.6548
2017-08-18,0.0801
2017-08-21,1.6813
2017-08-22,1.1024
2017-08-23,-1.4019
2017-08-24,-0.7899
2017-08-25,19.0287
2017-08-28,-4.6823
2017-08-29,3.0175
2017-08-30,2.1117
2017-08-31,-0.6671
2017-09-01,-0.403
2017-09-05,-0.0674
2017-09-06,1.1471
2017-09-07,-0.8672
2017-09-08,-2.961
2017-09-11,0.9015
2017-09-12,0.0
2017-09-13,-0.6873
2017-09-14,0.8997
2017-09-15,0.6859
2017-09-18,-0.2044
2017-09-19,0.5461
2017-09-20,0.6789
2017-09-21,1.2812000000000001
2017-09-22,4.1278
2017-09-25,-0.7673
2017-09-26,1.4175
2017-09-27,2.6048
2017-09-28,-1.3003
2017-09-29,0.3137
2017-10-02,0.0625
2017-10-03,-1.4375
2017-10-04,-0.0634
2017-10-05,1.0787
2017-10-06,-2.3854
2017-10-09,-1.9293
2017-10-10,3.7377000000000002
2017-10-11,1.201
2017-10-12,-0.0625
2017-10-13,0.1875
2017-10-16,1.4971999999999999
2017-10-17,-0.3688
2017-10-18,1.1104
2017-10-19,0.6711
2017-10-20,-1.3333
2017-10-23,-2.7641
2017-10-24,2.4005
2017-10-25,-1.1104
2017-10-26,2.4329
2017-10-27,-1.0962
2017-10-30,-0.3079
2017-10-31,1.4824
2017-11-01,-0.1217
2017-11-02,0.5484
2017-11-03,-0.0606
2017-11-06,0.4851
2017-11-07,-0.8449
2017-11-08,0.3652
2017-11-09,0.5458
2017-11-10,1.5078
2017-11-13,-0.2971
2017-11-14,-0.0596
2017-11-15,-0.2385
2017-11-16,1.7932000000000001
2017-11-17,2.1139
2017-11-20,0.9201
2017-11-21,1.9943
2017-11-22,2.4581
2017-11-24,1.036
2017-11-27,-0.1619
2017-11-28,2.8108
2017-11-29,-7.1504
2017-11-30,4.6433
2017-12-01,-8.171
2017-12-04,-2.5339
2017-12-05,3.023
2017-12-06,-0.3521
2017-12-07,1.4723
2017-12-08,0.1161
2017-12-11,-1.7391
2017-12-12,-1.6519
2017-12-13,0.06
2017-12-14,0.2398
2017-12-15,0.0
2017-12-18,1.9139
2017-12-19,0.5869
2017-12-20,-1.3418999999999999
2017-12-21,-0.7688
2017-12-22,-3.7545
2017-12-26,-0.6811
2017-12-27,-0.187
2017-12-28,1.3117
2017-12-29,-2.2195
2018-01-02,2.2068
2018-01-03,2.4059
2018-01-04,1.4458
2018-01-05,0.5938
2018-01-08,-2.1250999999999998
2018-01-09,-0.9047
2018-01-10,0.9738
2018-01-11,2.7728
2018-01-12,-3.4018
2018-01-16,-1.8822
2018-01-17,10.705400000000001
2018-01-18,-0.4472
2018-01-19,0.3369
2018-01-22,0.2238
2018-01-23,3.5734
2018-01-24,0.5391
2018-01-25,4.8257
2018-01-26,1.8414000000000001
2018-01-29,2.3104
2018-01-30,-0.0982
2018-01-31,-1.0319
2018-02-01,0.7944
2018-02-02,-2.5616
2018-02-05,-3.7412
2018-02-06,3.0987
2018-02-07,0.0509
2018-02-08,-3.1059
2018-02-09,1.2086000000000001
2018-02-12,3.3749000000000002
2018-02-13,2.4611
2018-02-14,6.4216
2018-02-15,1.2437
2018-02-16,-1.6379000000000001
2018-02-20,-0.8326
2018-02-21,-1.8657
2018-02-22,4.6103
2018-02-23,-1.363
2018-02-26,3.1322
2018-02-27,-2.9031000000000002
2018-02-28,-0.322
2018-03-01,0.5076
2018-03-02,-1.8365
2018-03-05,-2.1048
2018-03-06,-1.8634
2018-03-07,-0.9737
2018-03-08,1.4748999999999999
2018-03-09,1.6473
2018-03-12,0.0477
2018-03-13,-0.3811
2018-03-14,1.0521
2018-03-15,-3.1235
2018-03-16,0.7328
2018-03-19,-2.4733
2018-03-20,-0.0995
2018-03-21,-0.3982
2018-03-22,-1.4993
2018-03-23,-3.1963
2018-03-26,2.3061
2018-03-27,-1.6905999999999999
2018-03-28,0.9901
2018-03-29,2.9412000000000003
2018-04-02,-3.208
2018-04-03,0.9322
2018-04-04,1.7445
2018-04-05,-0.706
2018-04-06,-6.1453
2018-04-09,-0.7035
2018-04-10,0.545
2018-04-11,1.355
2018-04-12,2.8342
2018-04-13,-2.3401
2018-04-16,3.7274000000000003
2018-04-17,6.5708
2018-04-18,0.6262
2018-04-19,1.484
2018-04-20,-2.6414999999999997
2018-04-23,-0.2422
2018-04-24,-0.6799
2018-04-25,-0.5379
2018-04-26,1.9174
2018-04-27,-2.2672
2018-04-30,-0.1481
2018-05-01,0.2966
2018-05-02,-0.345
2018-05-03,1.5331000000000001
2018-05-04,2.0945
2018-05-07,7.729
2018-05-08,-1.1072
2018-05-09,3.5826000000000002
2018-05-10,1.6861000000000002
2018-05-11,-0.2976
2018-05-14,-2.516
2018-05-15,0.6562
2018-05-16,2.5206
2018-05-17,1.2293
2018-05-18,-0.8794
2018-05-21,-0.3802
2018-05-22,-5.6404
2018-05-23,-2.427
2018-05-24,-3.3164
2018-05-25,-1.191
2018-05-29,-1.35
2018-05-30,4.8876
2018-05-31,0.0
2018-06-01,5.0792
2018-06-04,1.6408
2018-06-05,1.3525
2018-06-06,1.6789
2018-06-07,2.0322
2018-06-08,1.5768
2018-06-11,0.817
2018-06-12,1.3776
2018-06-13,0.5196
2018-06-14,0.9543
2018-06-15,-1.3391
2018-06-18,-0.5988
2018-06-19,-1.7671000000000001
2018-06-20,-1.1038000000000001
2018-06-21,-0.6614
2018-06-22,-0.8739
2018-06-25,-3.4425
2018-06-26,2.087
2018-06-27,-2.1295
2018-06-28,3.0026
2018-06-29,0.8872
2018-07-02,0.7119
2018-07-03,-0.7069
2018-07-05,0.3769
2018-07-06,1.8356
2018-07-09,-1.27
2018-07-10,-0.2075
2018-07-11,-1.1227
2018-07-12,2.4811
2018-07-13,-0.8207
2018-07-16,-0.2482
2018-07-17,1.3273
2018-07-18,-0.9415
2018-07-19,-0.0826
2018-07-20,-0.579
2018-07-23,-0.9983
2018-07-24,-4.6218
2018-07-25,1.7621
2018-07-26,1.0823
2018-07-27,-2.6981
2018-07-30,-3.9173
2018-07-31,-0.7787
2018-08-01,0.4617
2018-08-02,3.079
2018-08-03,-1.8279
2018-08-06,1.7711000000000001
2018-08-07,-0.5801
2018-08-08,1.3465
2018-08-09,0.93
2018-08-10,-1.097
2018-08-13,-1.3753
2018-08-14,2.4291
2018-08-15,-1.2736
2018-08-16,-0.9786
2018-08-17,-0.7188
2018-08-20,-1.4027
2018-08-21,1.0096
2018-08-22,14.2662
2018-08-23,5.4473
2018-08-24,0.1508
2018-08-27,-2.259
2018-08-28,2.2727
2018-08-29,-0.2637
2018-08-30,1.284
2018-08-31,0.0746
2018-09-04,2.7943
2018-09-05,-0.5074
2018-09-06,2.4408
2018-09-07,0.0711
2018-09-10,1.2793
2018-09-11,0.5614
2018-09-12,-0.9072
2018-09-13,0.4225
2018-09-14,-0.3156
2018-09-17,-2.7084
2018-09-18,0.94
2018-09-19,-0.3223
2018-09-20,-1.0061
2018-09-21,-2.4319
2018-09-24,-1.1905000000000001
2018-09-25,1.2425
2018-09-26,-3.0866
2018-09-27,-0.3837
2018-09-28,-0.0385
2018-10-01,-1.1561
2018-10-02,0.8187
2018-10-03,-0.4254
2018-10-04,-1.3204
2018-10-05,-2.558
2018-10-08,-4.6446
2018-10-09,-0.5506
2018-10-10,-6.2181
2018-10-11,-1.3624
2018-10-12,5.709
2018-10-15,-2.8746
2018-10-16,4.843
2018-10-17,1.0693
2018-10-18,-5.1629
2018-10-19,-1.4726
2018-10-22,1.6757
2018-10-23,-1.4699
2018-10-24,-6.736
2018-10-25,1.5996000000000001
2018-10-26,-8.3492
2018-10-29,-3.0713
2018-10-30,3.5446
2018-10-31,4.668
2018-11-01,3.0228
2018-11-02,-0.6253
2018-11-05,-1.0649
2018-11-06,1.5655999999999999
2018-11-07,6.8882
2018-11-08,-2.1631
2018-11-09,-4.1456
2018-11-12,-7.3522
2018-11-13,0.6743
2018-11-14,-2.2154
2018-11-15,2.6870000000000003
2018-11-16,-1.8984
2018-11-19,-8.3159
2018-11-20,1.0839
2018-11-21,-4.5711
2018-11-23,2.602
2018-11-26,1.7290999999999999
2018-11-27,-2.153
2018-11-28,7.4696
2018-11-29,-0.8621
2018-11-30,2.7717
2018-12-03,0.4231
2018-12-04,-5.0026
2018-12-06,2.4945
2018-12-07,-5.841
2018-12-10,0.4021
2018-12-11,-0.3432
2018-12-12,3.2721
2018-12-13,-2.6681
2018-12-14,-2.1702
2018-12-17,-1.9264000000000001
2018-12-18,1.8452
2018-12-19,-6.6043
2018-12-20,-3.6921
2018-12-21,-2.4042
2018-12-24,-1.4647000000000001
2018-12-26,5.6081
2018-12-27,1.0237
2018-12-28,0.1267
2018-12-31,1.7078
2019-01-02,2.0522
2019-01-03,-5.9719999999999995
2019-01-04,2.0739
2019-01-07,3.8095
2019-01-08,5.1376
2019-01-09,1.3961999999999999
2019-01-10,-0.5737
2019-01-11,0.5193
2019-01-14,-2.5258000000000003
2019-01-15,3.4158
2019-01-16,-0.3417
2019-01-17,0.2286
2019-01-18,1.3113000000000001
2019-01-22,-4.5582
2019-01-23,1.1792
2019-01-24,3.2051
2019-01-25,3.8396
2019-01-28,-2.447
2019-01-29,-3.5674
2019-01-30,2.5434
2019-01-31,0.9583
2019-02-01,1.5634000000000001
2019-02-04,3.1336
2019-02-05,0.5864
2019-02-06,-0.7419
2019-02-07,-2.5093
2019-02-08,0.1095
2019-02-11,2.7899000000000003
2019-02-12,3.0335
2019-02-13,-1.7045
2019-02-14,-0.0525
2019-02-15,0.9989
2019-02-19,0.5726
2019-02-20,-0.207
2019-02-21,1.4523
2019-02-22,1.9426999999999999
2019-02-25,0.4012
2019-02-26,1.2488
2019-02-27,0.888
2019-02-28,0.1467
2019-03-01,1.8555000000000001
2019-03-04,-3.3078
2019-03-05,-0.1983
2019-03-06,-5.7129
2019-03-07,3.2666
2019-03-08,-0.7143
2019-03-11,2.6721
2019-03-12,-0.6507
2019-03-13,3.5263999999999998
2019-03-14,-0.6326
2019-03-15,2.4486
2019-03-18,-0.239
2019-03-19,0.6708
2019-03-20,-0.4284
2019-03-21,2.9159
2019-03-22,-5.3414
2019-03-25,0.9814
2019-03-26,2.5267
2019-03-27,-0.7583
2019-03-28,2.531
2019-03-29,1.4905
2019-04-01,3.1666
2019-04-02,1.379
2019-04-03,2.5888999999999998
2019-04-04,-2.6518
2019-04-05,0.4394
2019-04-08,1.4873
2019-04-09,-0.9052
2019-04-10,1.3049
2019-04-11,-1.2881
2019-04-12,-0.3045
2019-04-15,-0.2618
2019-04-16,0.0
2019-04-17,0.5687
2019-04-18,-0.9134
2019-04-22,0.0878
2019-04-23,1.7982
2019-04-24,-1.7234
2019-04-25,-0.1754
2019-04-26,-1.8445
2019-04-29,1.4765
2019-04-30,0.7937
2019-05-01,-2.0997
2019-05-02,0.0894
2019-05-03,1.1161
2019-05-06,0.0883
2019-05-07,-1.5439
2019-05-08,0.3136
2019-05-09,-1.4292
2019-05-10,0.1359
2019-05-13,-6.1086
2019-05-14,2.0241
2019-05-15,-2.1256
2019-05-16,0.3378
2019-05-17,-0.8177
2019-05-20,-3.0068
2019-05-21,3.0
2019-05-22,-24.7573
2019-05-23,2.0645
2019-05-24,2.0228
2019-05-28,-1.425
2019-05-29,-0.9428
2019-05-30,2.7919
2019-05-31,-2.0987999999999998
2019-06-03,-1.0088
2019-06-04,2.6752000000000002
2019-06-05,0.1861
2019-06-06,-3.9009
2019-06-07,-0.1289
2019-06-10,0.7097
2019-06-11,0.4484
2019-06-12,-0.3827
2019-06-13,0.064
2019-06-14,-1.0877
2019-06-17,0.9056
2019-06-18,3.4615
2019-06-19,0.3717
2019-06-20,2.4691
2019-06-21,-2.7711
2019-06-24,-2.6642
2019-06-25,0.1273
2019-06-26,-1.3986
2019-06-27,-1.0316
2019-06-28,-0.5212
2019-07-01,2.2266
2019-07-02,-1.025
2019-07-03,0.9061
2019-07-05,-1.6036000000000001
2019-07-08,-1.4342
2019-07-09,1.2566
2019-07-10,2.3514
2019-07-11,0.5743
2019-07-12,1.0787
2019-07-15,1.1299
2019-07-16,-1.9863
2019-07-17,1.1400000000000001
2019-07-18,-2.1916
2019-07-19,1.1524
2019-07-22,-2.2785
2019-07-23,1.0363
2019-07-24,2.3077
2019-07-25,-0.5013
2019-07-26,0.1259
2019-07-29,-1.6981000000000002
2019-07-30,-1.3436
2019-07-31,-1.8157999999999999
2019-08-01,-0.9247
2019-08-02,-9.2667
2019-08-05,-4.4085
2019-08-06,0.3843
2019-08-07,0.2297
2019-08-08,2.521
2019-08-09,1.1923
2019-08-12,-2.2828
2019-08-13,1.1304
2019-08-14,-1.4903
2019-08-15,-1.5885
2019-08-16,2.6134
2019-08-19,3.6704
2019-08-20,-1.2283
2019-08-21,1.4631
2019-08-22,15.6453
2019-08-23,-2.5561
2019-08-26,0.8317
2019-08-27,-1.5228000000000002
2019-08-28,0.5799
2019-08-29,2.4343
2019-08-30,1.8136
2019-09-03,-2.2113
2019-09-04,2.7638
2019-09-05,5.6846
2019-09-06,-1.0411
2019-09-09,3.4483
2019-09-10,0.2825
2019-09-11,2.3662
2019-09-12,-2.3115
2019-09-13,-0.169
2019-09-16,0.2257
2019-09-17,-0.6194
2019-09-18,0.3966
2019-09-19,-0.2822
2019-09-20,-1.5846
2019-09-23,-0.7476
2019-09-24,-1.7381
2019-09-25,1.9458
2019-09-26,-0.7519
2019-09-27,-1.69
2019-09-30,0.4149
2019-10-01,-2.5974
2019-10-02,-3.5758
2019-10-03,2.3256
2019-10-04,0.3071
2019-10-07,0.1837
2019-10-08,-2.934
2019-10-09,3.0227
2019-10-10,1.7115
2019-10-11,3.3053
2019-10-14,1.4543
2019-10-15,1.2041
2019-10-16,2.2096
2019-10-17,0.388
2019-10-18,0.6626
2019-10-21,0.8228
2019-10-22,3.4276
2019-10-23,0.1052
2019-10-24,0.8408
2019-10-25,0.8338
2019-10-28,0.0
2019-10-29,-0.1034
2019-10-30,0.3621
2019-10-31,0.3093
2019-11-01,-0.3083
2019-11-04,-3.1959
2019-11-05,0.1065
2019-11-06,-2.0213
2019-11-07,2.5516
2019-11-08,0.8999
2019-11-11,-0.3148
2019-11-12,2.7368
2019-11-13,1.2295
2019-11-14,0.2024
2019-11-15,1.0101
2019-11-18,2.4
2019-11-19,-2.0996
2019-11-20,0.0499
2019-11-21,-1.0469
2019-11-22,-15.063
2019-11-25,0.8897
2019-11-26,-3.5273
2019-11-27,-0.9141
2019-11-29,-1.1685
2019-12-02,-2.1157
2019-12-03,-1.1443
2019-12-04,1.6077
2019-12-05,0.443
2019-12-06,2.2684
2019-12-09,0.4929
2019-12-10,-0.3066
2019-12-11,0.4305
2019-12-12,0.9798
2019-12-13,-0.1819
2019-12-16,1.7618
2019-12-17,-0.3582
2019-12-18,2.157
2019-12-19,-0.2346
2019-12-20,-0.6467
2019-12-23,0.5917
2019-12-24,1.6471
2019-12-26,-1.2731
2019-12-27,0.8206
2019-12-30,-1.5697999999999999
2019-12-31,1.0632
2020-01-02,4.0327
2020-01-03,-2.1348
2020-01-06,1.2055
2020-01-07,0.4538
2020-01-08,1.8634
2020-01-09,2.3836
2020-01-10,1.6242999999999999
2020-01-13,0.3729
2020-01-14,-2.2824
2020-01-15,-0.2716
2020-01-16,3.268
2020-01-17,-2.4262
2020-01-21,-1.5135
2020-01-22,2.7442
2020-01-23,2.8312
2020-01-24,-0.4156
2020-01-27,-1.9823
2020-01-28,1.8627
2020-01-29,-1.2017
2020-01-30,-2.1682
2020-01-31,-3.7838000000000003
2020-02-03,-0.2247
2020-02-04,2.759
2020-02-05,2.4657999999999998
2020-02-06,0.9091
2020-02-07,-2.5437
2020-02-10,2.5557
2020-02-11,0.1591
2020-02-12,4.4997
2020-02-13,-4.3566
2020-02-14,0.1589
2020-02-18,-0.7932
2020-02-19,-0.3198
2020-02-20,-1.2299
2020-02-21,-3.1944
