ticker,WIX US Equity
2014-03-28,4.0594
2014-03-31,9.2769
2014-04-01,-1.5673
2014-04-02,-0.4865
2014-04-03,1.2889
2014-04-04,-5.9237
2014-04-07,-2.0056
2014-04-08,0.4284
2014-04-09,7.8199
2014-04-10,-0.8791
2014-04-11,-5.2328
2014-04-14,-1.7314
2014-04-15,1.0
2014-04-16,0.1886
2014-04-17,0.9412
2014-04-21,-0.7459
2014-04-22,3.3349
2014-04-23,-0.8182
2014-04-24,-3.0705999999999998
2014-04-25,-2.9787
2014-04-28,-2.8265000000000002
2014-04-29,-0.3009
2014-04-30,3.0684
2014-05-01,-1.2201
2014-05-02,-1.6303999999999998
2014-05-05,-0.3516
2014-05-06,-2.9234
2014-05-07,-4.2575
2014-05-08,-6.5076
2014-05-09,-4.1763
2014-05-12,5.5085
2014-05-13,-3.385
2014-05-14,-3.6817
2014-05-15,-9.0012
2014-05-16,4.5393
2014-05-19,3.3701
2014-05-20,-2.069
2014-05-21,-0.3201
2014-05-22,2.3121
2014-05-23,-3.1387
2014-05-27,7.9067
2014-05-28,7.1471
2014-05-29,0.2242
2014-05-30,-0.1119
2014-06-02,-0.8959
2014-06-03,-6.2712
2014-06-04,-0.2411
2014-06-05,0.9063
2014-06-06,1.8563
2014-06-09,2.8219
2014-06-10,3.0875
2014-06-11,-1.1093
2014-06-12,-0.3926
2014-06-13,0.9572
2014-06-16,-1.8963
2014-06-17,0.2274
2014-06-18,0.7374
2014-06-19,-0.7883
2014-06-20,-0.454
2014-06-23,1.3113000000000001
2014-06-24,12.7743
2014-06-25,0.0998
2014-06-26,-0.0499
2014-06-27,-0.2993
2014-06-30,-0.7504
2014-07-01,1.9657
2014-07-02,-1.5817999999999999
2014-07-03,0.9041
2014-07-07,-0.448
2014-07-08,-3.45
2014-07-09,3.2108
2014-07-10,-3.8133
2014-07-11,-0.3652
2014-07-14,0.733
2014-07-15,-4.7297
2014-07-16,-1.4184
2014-07-17,-0.8301
2014-07-18,-0.5022
2014-07-21,-2.636
2014-07-22,3.2258
2014-07-23,-1.2277
2014-07-24,0.339
2014-07-25,-0.732
2014-07-28,-2.4957
2014-07-29,3.2577
2014-07-30,-1.5775000000000001
2014-07-31,-2.9765
2014-08-01,-4.7198
2014-08-04,1.1146
2014-08-05,6.3074
2014-08-06,1.4977
2014-08-07,-4.7673
2014-08-08,-1.5495
2014-08-11,-0.1211
2014-08-12,-1.8182
2014-08-13,3.642
2014-08-14,-0.4765
2014-08-15,0.1795
2014-08-18,4.4803
2014-08-19,-0.2287
2014-08-20,-3.1519
2014-08-21,4.142
2014-08-22,-4.7158999999999995
2014-08-25,0.8945
2014-08-26,-1.0638
2014-08-27,-1.4337
2014-08-28,-1.6364
2014-08-29,1.4171
2014-09-02,1.0328
2014-09-03,0.4209
2014-09-04,-0.8383
2014-09-05,-2.1739
2014-09-08,4.2593
2014-09-09,-0.1184
2014-09-10,-0.1778
2014-09-11,5.8195
2014-09-12,0.8979
2014-09-15,-2.6696
2014-09-16,0.6857
2014-09-17,0.3405
2014-09-18,-0.7919
2014-09-19,-0.5701
2014-09-22,-4.7592
2014-09-23,-0.3612
2014-09-24,-0.0604
2014-09-25,-2.4788
2014-09-26,-0.372
2014-09-29,4.2937
2014-09-30,-3.043
2014-10-01,2.6462
2014-10-02,0.8993
2014-10-03,5.9418
2014-10-06,-1.8508
2014-10-07,-4.0
2014-10-08,3.6310000000000002
2014-10-09,-3.3314
2014-10-10,-1.8418999999999999
2014-10-13,-0.1211
2014-10-14,-0.1212
2014-10-15,0.9709
2014-10-16,6.851
2014-10-17,-3.1496
2014-10-20,-0.4065
2014-10-21,1.3411
2014-10-22,-3.107
2014-10-23,-2.0784
2014-10-24,-1.3341
2014-10-27,-0.4917
2014-10-28,2.656
2014-10-29,0.722
2014-10-30,-0.9558
2014-10-31,2.4729
2014-11-03,0.412
2014-11-04,-0.7034
2014-11-05,4.4274000000000004
2014-11-06,-3.5613
2014-11-07,2.2274
2014-11-10,0.2867
2014-11-11,1.4866
2014-11-12,6.9296
2014-11-13,7.2181
2014-11-14,-0.5405
2014-11-17,-1.4822
2014-11-18,0.1505
2014-11-19,0.1002
2014-11-20,2.3512
2014-11-21,4.8387
2014-11-24,0.1399
2014-11-25,2.3277
2014-11-26,-1.0009
2014-11-28,-1.6085
2014-12-01,-4.2036
2014-12-02,2.7791
2014-12-03,0.7116
2014-12-04,-0.3768
2014-12-05,2.9314
2014-12-08,-1.3780000000000001
2014-12-09,1.8631
2014-12-10,0.0457
2014-12-11,0.1371
2014-12-12,-1.4605000000000001
2014-12-15,-3.0107
2014-12-16,-6.6858
2014-12-17,1.8424
2014-12-18,3.5176
2014-12-19,0.534
2014-12-22,-0.0966
2014-12-23,2.0783
2014-12-24,-1.2311
2014-12-26,1.9175
2014-12-29,-2.1637
2014-12-30,0.1442
2014-12-31,0.8161
2015-01-02,0.2381
2015-01-05,-2.6603
2015-01-06,0.244
2015-01-07,3.8462
2015-01-08,0.0
2015-01-09,-5.8603
2015-01-12,-2.0418
2015-01-13,-4.728
2015-01-14,-0.2134
2015-01-15,-1.8717000000000001
2015-01-16,-0.436
2015-01-20,4.543
2015-01-21,-2.2513
2015-01-22,4.1778
2015-01-23,3.7018
2015-01-26,0.7437
2015-01-27,1.1319
2015-01-28,-2.9684
2015-01-29,0.8526
2015-01-30,-1.641
2015-02-02,-5.814
2015-02-03,1.0199
2015-02-04,1.8066
2015-02-05,0.5219
2015-02-06,1.0384
2015-02-09,-4.4707
2015-02-10,0.0538
2015-02-11,3.2796
2015-02-12,-0.5726
2015-02-13,-1.3613
2015-02-17,-0.69
2015-02-18,0.8017
2015-02-19,1.9088
2015-02-20,2.2373
2015-02-23,-2.2392
2015-02-24,-0.9891
2015-02-25,-0.5783
2015-02-26,-1.4807000000000001
2015-02-27,-1.6103
2015-03-02,-0.5456
2015-03-03,-3.0719
2015-03-04,-1.1319
2015-03-05,4.751
2015-03-06,-2.7321999999999997
2015-03-09,-0.2809
2015-03-10,-0.4507
2015-03-11,-0.1698
2015-03-12,1.8141
2015-03-13,-1.0579
2015-03-16,-2.0259
2015-03-17,1.7231
2015-03-18,7.284
2015-03-19,0.0
2015-03-20,-0.2105
2015-03-23,-0.1055
2015-03-24,-1.4256
2015-03-25,-1.7675
2015-03-26,-0.5453
2015-03-27,0.7675
2015-03-30,2.2307
2015-03-31,1.9691
2015-04-01,-0.9916
2015-04-02,0.6853
2015-04-06,1.2565
2015-04-07,0.5688
2015-04-08,1.5937999999999999
2015-04-09,1.417
2015-04-10,2.1955999999999998
2015-04-13,-1.8555000000000001
2015-04-14,3.5821
2015-04-15,-0.3362
2015-04-16,-1.3976
2015-04-17,0.0
2015-04-20,0.8798
2015-04-21,0.0969
2015-04-22,1.7425000000000002
2015-04-23,-0.666
2015-04-24,-1.4368
2015-04-27,-0.7289
2015-04-28,0.2937
2015-04-29,-2.3914
2015-04-30,-2.65
2015-05-01,4.9307
2015-05-04,-1.3216
2015-05-05,-2.2321
2015-05-06,13.9523
2015-05-07,4.7195
2015-05-08,0.9779
2015-05-11,-1.0105
2015-05-12,0.3828
2015-05-13,1.0169
2015-05-14,0.0839
2015-05-15,-1.2572999999999999
2015-05-18,1.2309
2015-05-19,3.3543
2015-05-20,3.002
2015-05-21,-0.6302
2015-05-22,-1.2287
2015-05-26,-2.5682
2015-05-27,2.9654
2015-05-28,-0.2
2015-05-29,-0.1603
2015-06-01,-0.1204
2015-06-02,0.2814
2015-06-03,0.521
2015-06-04,-0.7974
2015-06-05,0.4019
2015-06-08,-0.4003
2015-06-09,-0.4421
2015-06-10,0.6056
2015-06-11,-2.1268
2015-06-12,0.451
2015-06-15,-3.551
2015-06-16,3.5548
2015-06-17,-1.5937999999999999
2015-06-18,2.5747999999999998
2015-06-19,-0.5668
2015-06-22,0.2036
2015-06-23,0.2032
2015-06-24,-1.7843
2015-06-25,1.4038
2015-06-26,-2.0765
2015-06-29,-3.2848
2015-06-30,1.5476999999999999
2015-07-01,-0.1693
2015-07-02,-1.2723
2015-07-06,-0.5155
2015-07-07,1.8998
2015-07-08,-1.7372999999999998
2015-07-09,0.345
2015-07-10,2.6214
2015-07-13,0.1256
2015-07-14,3.8478
2015-07-15,4.1079
2015-07-16,-2.3985
2015-07-17,1.5061
2015-07-20,5.4666
2015-07-21,0.4813
2015-07-22,-0.5158
2015-07-23,1.4444
2015-07-24,-1.2048
2015-07-27,0.5174
2015-07-28,-0.625
2015-07-29,-0.074
2015-07-30,2.7397
2015-07-31,0.9009
2015-08-03,-0.5714
2015-08-04,-1.5805
2015-08-05,-16.5328
2015-08-06,-5.0721
2015-08-07,-0.737
2015-08-10,4.1763
2015-08-11,-0.8909
2015-08-12,-2.2921
2015-08-13,0.828
2015-08-14,1.0949
2015-08-17,2.9783
2015-08-18,-2.1911
2015-08-19,0.4032
2015-08-20,-1.5171999999999999
2015-08-21,-0.5437
2015-08-24,-4.4191
2015-08-25,-2.4786
2015-08-26,-0.5865
2015-08-27,-0.9833
2015-08-28,2.0357
2015-08-31,-3.8929
2015-09-01,-4.3038
2015-09-02,4.3386
2015-09-03,0.4564
2015-09-04,-0.2019
2015-09-08,0.2529
2015-09-09,-0.7064
2015-09-10,1.1179000000000001
2015-09-11,-0.6533
2015-09-14,-0.7587
2015-09-15,0.1529
2015-09-16,-0.7634
2015-09-17,2.1538
2015-09-18,1.7570000000000001
2015-09-21,-2.1707
2015-09-22,-3.883
2015-09-23,0.787
2015-09-24,-1.7699
2015-09-25,-3.8686
2015-09-28,-3.473
2015-09-29,-1.3135
2015-09-30,0.8102
2015-10-01,0.4592
2015-10-02,8.2857
2015-10-05,3.5356
2015-10-06,1.4781
2015-10-07,0.452
2015-10-08,0.65
2015-10-09,0.5464
2015-10-12,-0.8399
2015-10-13,-0.4484
2015-10-14,0.2503
2015-10-15,4.2436
2015-10-16,2.0115
2015-10-19,-0.1878
2015-10-20,1.3641
2015-10-21,-0.5568
2015-10-22,1.4466
2015-10-23,0.414
2015-10-26,1.6033
2015-10-27,-2.1189999999999998
2015-10-28,2.1188
2015-10-29,-0.6766
2015-10-30,0.4541
2015-11-02,4.34
2015-11-03,-6.1092
2015-11-04,4.4301
2015-11-05,0.4861
2015-11-06,1.9348999999999998
2015-11-09,-0.1726
2015-11-10,-0.9507
2015-11-11,0.6108
2015-11-12,-0.477
2015-11-13,-0.9586
2015-11-16,1.0559
2015-11-17,0.5224
2015-11-18,3.3781
2015-11-19,2.5136
2015-11-20,0.2043
2015-11-23,0.6117
2015-11-24,-3.7292
2015-11-25,3.7053000000000003
2015-11-27,0.4872
2015-11-30,0.404
2015-12-01,1.8511
2015-12-02,0.8297
2015-12-03,-4.1928
2015-12-04,1.227
2015-12-07,-1.4141
2015-12-08,1.0656
2015-12-09,-3.6090999999999998
2015-12-10,0.2103
2015-12-11,-4.0302
2015-12-14,-0.8749
2015-12-15,0.7944
2015-12-16,2.2329
2015-12-17,-1.8843999999999999
2015-12-18,-2.2261
2015-12-21,0.0446
2015-12-22,1.0263
2015-12-23,-0.0883
2015-12-24,0.3095
2015-12-28,-0.3085
2015-12-29,1.1936
2015-12-30,-1.7038
2015-12-31,1.1111
2016-01-04,-1.0549
2016-01-05,1.1995
2016-01-06,1.2291
2016-01-07,-3.2524
2016-01-08,-1.9722
2016-01-11,0.3658
2016-01-12,1.4579
2016-01-13,-6.7804
2016-01-14,1.8786
2016-01-15,-0.5201
2016-01-19,-4.135
2016-01-20,-0.9916
2016-01-21,-0.3005
2016-01-22,5.5751
2016-01-25,-1.1893
2016-01-26,0.5778
2016-01-27,-3.6381
2016-01-28,-0.0497
2016-01-29,1.4910999999999999
2016-02-01,0.0
2016-02-02,-2.5465
2016-02-03,-1.5577999999999999
2016-02-04,-0.5105
2016-02-05,-7.5936
2016-02-08,-5.719
2016-02-09,-6.6549
2016-02-10,12.6183
2016-02-11,-2.1849
2016-02-12,8.992
2016-02-16,0.0525
2016-02-17,2.9412000000000003
2016-02-18,-0.7653
2016-02-19,1.5424
2016-02-22,-0.2025
2016-02-23,-3.45
2016-02-24,1.1561
2016-02-25,-1.2987
2016-02-26,0.8421
2016-02-29,0.3653
2016-03-01,-0.156
2016-03-02,5.2604
2016-03-03,0.9401
2016-03-04,-1.8136999999999999
2016-03-07,2.9955
2016-03-08,-5.0412
2016-03-09,1.9908000000000001
2016-03-10,1.001
2016-03-11,2.4281
2016-03-14,-1.8868
2016-03-15,-3.4024
2016-03-16,2.9096
2016-03-17,-0.248
2016-03-18,-0.547
2016-03-21,-0.6
2016-03-22,-1.5091
2016-03-23,0.0511
2016-03-24,0.5615
2016-03-28,0.3046
2016-03-29,1.2146
2016-03-30,0.75
2016-03-31,0.5955
2016-04-01,-1.2333
2016-04-04,3.8961
2016-04-05,-1.3462
2016-04-06,3.5088
2016-04-07,-1.0829
2016-04-08,0.5712
2016-04-11,-0.9465
2016-04-12,1.6722000000000001
2016-04-13,0.5639
2016-04-14,4.3925
2016-04-15,1.2534
2016-04-18,1.2378
2016-04-19,1.7467000000000001
2016-04-20,2.7468
2016-04-21,0.0835
2016-04-22,1.5859999999999999
2016-04-25,0.2465
2016-04-26,-0.9016
2016-04-27,0.7031
2016-04-28,1.3552
2016-04-29,0.1621
2016-05-02,0.5663
2016-05-03,-1.8101
2016-05-04,2.2532
2016-05-05,1.7628
2016-05-06,0.7874
2016-05-09,0.3516
2016-05-10,2.1798
2016-05-11,0.9905
2016-05-12,-0.0377
2016-05-13,-0.3019
2016-05-16,-2.0061
2016-05-17,-2.0857
2016-05-18,2.3669000000000002
2016-05-19,-1.1945999999999999
2016-05-20,2.4571
2016-05-23,-2.4362
2016-05-24,0.9754
2016-05-25,1.0819
2016-05-26,0.3058
2016-05-27,2.2104
2016-05-31,3.132
2016-06-01,-1.5546
2016-06-02,1.065
2016-06-03,-2.0712
2016-06-06,0.2968
2016-06-07,1.7388
2016-06-08,1.6364
2016-06-09,4.2576
2016-06-10,-0.8579
2016-06-13,-3.9459999999999997
2016-06-14,1.4414
2016-06-15,-0.3908
2016-06-16,-1.9258
2016-06-17,-1.0545
2016-06-20,2.0213
2016-06-21,-1.0086
2016-06-22,1.0917
2016-06-23,0.432
2016-06-24,-1.4337
2016-06-27,-0.3273
2016-06-28,4.0131
2016-06-29,5.0859
2016-06-30,1.3017
2016-07-01,1.1862
2016-07-05,0.3256
2016-07-06,-0.779
2016-07-07,1.1449
2016-07-08,1.7788
2016-07-11,0.7309
2016-07-12,0.347
2016-07-13,-1.0374
2016-07-14,-1.3024
2016-07-15,0.8046
2016-07-18,0.4151
2016-07-19,-0.8585
2016-07-20,1.8921999999999999
2016-07-21,-2.707
2016-07-22,0.5176
2016-07-25,1.5127000000000002
2016-07-26,0.3488
2016-07-27,15.387
2016-07-28,-1.6703000000000001
2016-07-29,-0.8633
2016-08-01,1.0674
2016-08-02,-0.3057
2016-08-03,-1.6726999999999999
2016-08-04,2.0697
2016-08-05,0.4722
2016-08-08,2.2671
2016-08-09,3.0278
2016-08-10,0.7085
2016-08-11,0.8338
2016-08-12,0.0
2016-08-15,-0.8786
2016-08-16,-0.5996
2016-08-17,-1.2326
2016-08-18,1.8322
2016-08-19,0.678
2016-08-22,-0.4403
2016-08-23,3.0957
2016-08-24,1.2364
2016-08-25,0.1745
2016-08-26,0.3732
2016-08-29,-0.0744
2016-08-30,3.6964
2016-08-31,0.0478
2016-09-01,0.1435
2016-09-02,1.1223
2016-09-06,2.1488
2016-09-07,2.7277
2016-09-08,-1.9352
2016-09-09,-3.2125
2016-09-12,0.403
2016-09-13,-1.1334
2016-09-14,3.2959
2016-09-15,-0.0231
2016-09-16,2.2664
2016-09-19,0.9272
2016-09-20,1.8149
2016-09-21,-2.2887
2016-09-22,2.0045
2016-09-23,-4.4381
2016-09-26,0.9473
2016-09-27,0.8927
2016-09-28,0.0454
2016-09-29,-0.2721
2016-09-30,-1.2506
2016-10-03,-0.7829
2016-10-04,2.0654
2016-10-05,-0.3183
2016-10-06,-0.5931
2016-10-07,-1.0326
2016-10-10,1.7852999999999999
2016-10-11,0.1139
2016-10-12,0.1138
2016-10-13,-0.9091
2016-10-14,0.344
2016-10-17,0.3429
2016-10-18,0.6834
2016-10-19,4.9774
2016-10-20,-3.4483
2016-10-21,0.1116
2016-10-24,1.8952
2016-10-25,-2.8446
2016-10-26,-3.8288
2016-10-27,-3.2787
2016-10-28,-0.2421
2016-10-31,-2.9126
2016-11-01,2.5
2016-11-02,-4.7561
2016-11-03,-0.128
2016-11-04,0.1282
2016-11-07,2.9449
2016-11-08,1.4925
2016-11-09,4.4118
2016-11-10,12.3239
2016-11-11,3.3438
2016-11-14,-5.4601
2016-11-15,-1.3904
2016-11-16,2.2777
2016-11-17,3.1813
2016-11-18,5.6526
2016-11-21,-0.8755
2016-11-22,0.9814
2016-11-23,1.2634
2016-11-25,-1.0557
2016-11-28,-0.9699
2016-11-29,0.0
2016-11-30,-3.0362
2016-12-01,-4.0404
2016-12-02,-2.3158
2016-12-05,4.3103
2016-12-06,-0.7231
2016-12-07,-0.3122
2016-12-08,-0.1044
2016-12-09,-1.9854
2016-12-12,-4.4776
2016-12-13,-1.6741000000000001
2016-12-14,0.1135
2016-12-15,1.5873
2016-12-16,-1.1161
2016-12-19,-1.9186999999999999
2016-12-20,0.6904
2016-12-21,-0.5714
2016-12-22,-0.3448
2016-12-23,0.4614
2016-12-27,0.2296
2016-12-28,-0.6873
2016-12-29,3.2295
2016-12-30,-0.4469
2017-01-03,0.8979
2017-01-04,2.7809
2017-01-05,1.7316
2017-01-06,0.9574
2017-01-09,0.9484
2017-01-10,1.2526
2017-01-11,5.1546
2017-01-12,-1.2745
2017-01-13,0.5958
2017-01-17,0.7897
2017-01-18,2.8404
2017-01-19,2.9524
2017-01-20,-1.1101
2017-01-23,0.5613
2017-01-24,2.8837
2017-01-25,1.6275
2017-01-26,-2.0463
2017-01-27,-0.6358
2017-01-30,-2.6508000000000003
2017-01-31,-1.3146
2017-02-01,-0.5709
2017-02-02,-1.5311
2017-02-03,1.4577
2017-02-06,-0.5747
2017-02-07,0.0
2017-02-08,1.8304
2017-02-09,2.8382
2017-02-10,-1.8399
2017-02-13,-0.7498
2017-02-14,0.0
2017-02-15,16.1473
2017-02-16,2.3577
2017-02-17,1.4297
2017-02-21,2.6625
2017-02-22,0.0
2017-02-23,-3.5088
2017-02-24,2.8458
2017-02-27,-1.5373
2017-02-28,-2.7321999999999997
2017-03-01,0.7223
2017-03-02,-1.0359
2017-03-03,-1.1272
2017-03-06,1.3844
2017-03-07,2.5703
2017-03-08,-0.5482
2017-03-09,1.2598
2017-03-10,2.4883
2017-03-13,3.3384
2017-03-14,1.6886999999999999
2017-03-15,-1.083
2017-03-16,0.438
2017-03-17,-0.2907
2017-03-20,0.5102
2017-03-21,-2.6831
2017-03-22,0.0745
2017-03-23,-1.7126000000000001
2017-03-24,0.9848
2017-03-27,-0.7502
2017-03-28,0.2268
2017-03-29,0.6787
2017-03-30,-1.3483
2017-03-31,3.1131
2017-04-03,10.0884
2017-04-04,0.602
2017-04-05,0.9309
2017-04-06,0.527
2017-04-07,-0.0655
2017-04-10,0.0656
2017-04-11,0.2621
2017-04-12,-2.4837
2017-04-13,0.5362
2017-04-17,-2.1333
2017-04-18,-3.8828
2017-04-19,-1.2048
2017-04-20,-1.1478
2017-04-21,2.4673
2017-04-24,4.2493
2017-04-25,11.7527
2017-04-26,0.0
2017-04-27,-1.2766
2017-04-28,1.5394
2017-05-01,-1.2735
2017-05-02,-7.3096
2017-05-03,-0.0663
2017-05-04,1.061
2017-05-05,-3.8058
2017-05-08,2.7285
2017-05-09,-1.5272000000000001
2017-05-10,4.4504
2017-05-11,-4.1963
2017-05-12,5.5256
2017-05-15,0.1277
2017-05-16,-1.9769999999999999
2017-05-17,-6.1158
2017-05-18,2.2869
2017-05-19,0.2033
2017-05-22,3.1778
2017-05-23,-3.7353
2017-05-24,2.5868
2017-05-25,0.9954
2017-05-26,1.5112
2017-05-30,-3.2362
2017-05-31,-1.4047
2017-06-01,0.0678
2017-06-02,3.9322
2017-06-05,-1.4351
2017-06-06,2.912
2017-06-07,2.1865
2017-06-08,-0.7552
2017-06-09,-6.468
2017-06-12,-4.339
2017-06-13,3.6853
2017-06-14,-3.6227
2017-06-15,-2.2695
2017-06-16,0.508
2017-06-19,3.7545
2017-06-20,-1.5310000000000001
2017-06-21,2.1908
2017-06-22,0.6916
2017-06-23,5.7005
2017-06-26,-5.718
2017-06-27,-1.9297
2017-06-28,3.0921
2017-06-29,-5.2488
2017-06-30,0.1439
2017-07-03,-0.5747
2017-07-05,1.5173
2017-07-06,-1.3523
2017-07-07,1.443
2017-07-10,-1.2802
2017-07-11,2.8818
2017-07-12,3.8515
2017-07-13,-0.4046
2017-07-14,0.0
2017-07-17,0.0677
2017-07-18,-1.0825
2017-07-19,4.1724
2017-07-20,-3.8739
2017-07-21,-0.1366
2017-07-24,3.4884
2017-07-25,0.3966
2017-07-26,1.185
2017-07-27,-4.229
2017-07-28,-13.1793
2017-07-31,-3.4429
2017-08-01,1.0535
2017-08-02,-1.1227
2017-08-03,1.7843
2017-08-04,-3.9840999999999998
2017-08-07,-2.7386
2017-08-08,0.0853
2017-08-09,-0.0853
2017-08-10,-2.901
2017-08-11,1.4060000000000001
2017-08-14,4.8527000000000005
2017-08-15,-3.8843
2017-08-16,3.1814
2017-08-17,-0.3333
2017-08-18,0.5853
2017-08-21,-1.8288
2017-08-22,2.7096
2017-08-23,0.0
2017-08-24,0.4946
2017-08-25,-1.2305
2017-08-28,0.5814
2017-08-29,0.7432
2017-08-30,5.0
2017-08-31,1.6393
2017-09-01,-0.9985
2017-09-05,2.0946
2017-09-06,-0.9878
2017-09-07,1.5349
2017-09-08,-1.285
2017-09-11,2.9096
2017-09-12,1.7113
2017-09-13,-0.2926
2017-09-14,1.3206
2017-09-15,0.7241
2017-09-18,0.3595
2017-09-19,0.5014
2017-09-20,-1.3542
2017-09-21,-0.7948
2017-09-22,-0.3642
2017-09-25,-1.9737
2017-09-26,0.4474
2017-09-27,4.0831
2017-09-28,0.7133
2017-09-29,1.7705
2017-10-02,-0.6263
2017-10-03,-0.8403
2017-10-04,-2.3305
2017-10-05,1.6631
2017-10-06,-1.9915
2017-10-09,-1.4514
2017-10-10,0.81
2017-10-11,1.4609
2017-10-12,0.072
2017-10-13,-0.9353
2017-10-16,0.0726
2017-10-17,0.6531
2017-10-18,0.2884
2017-10-19,-2.0848
2017-10-20,1.6153
2017-10-23,0.0
2017-10-24,0.7948
2017-10-25,-2.8674
2017-10-26,-0.2952
2017-10-27,0.9623
2017-10-30,2.4194
2017-10-31,-0.0716
2017-11-01,1.0029
2017-11-02,-0.0709
2017-11-03,-1.1356
2017-11-06,1.3639999999999999
2017-11-07,-1.7705
2017-11-08,-13.4463
2017-11-09,-5.7059999999999995
2017-11-10,-1.6784
2017-11-13,-1.168
2017-11-14,-2.1818
2017-11-15,0.5576
2017-11-16,5.1756
2017-11-17,-1.3181
2017-11-20,-1.3357
2017-11-21,-1.8953
2017-11-22,1.5638999999999998
2017-11-24,-0.6341
2017-11-27,2.7347
2017-11-28,-1.5084
2017-11-29,-3.1532
2017-11-30,2.1395
2017-12-01,-2.1858
2017-12-04,-2.5140000000000002
2017-12-05,-0.2865
2017-12-06,-0.4789
2017-12-07,2.2137000000000002
2017-12-08,0.9416
2017-12-11,-1.2127
2017-12-12,4.2493
2017-12-13,4.2572
2017-12-14,1.7376
2017-12-15,-0.2562
2017-12-18,2.8253
2017-12-19,0.7494
2017-12-20,0.5785
2017-12-21,0.4108
2017-12-22,-2.5368
2017-12-26,1.4274
2017-12-27,-1.0762
2017-12-28,-1.1715
2017-12-29,-2.5402
2018-01-02,0.7819
2018-01-03,0.5172
2018-01-04,6.518
2018-01-05,-2.3349
2018-01-08,0.6595
2018-01-09,0.1638
2018-01-10,0.1635
2018-01-11,-0.5714
2018-01-12,1.642
2018-01-16,-4.2003
2018-01-17,0.1686
2018-01-18,-2.2727
2018-01-19,0.0861
2018-01-22,2.7539
2018-01-23,4.1039
2018-01-24,-2.2526
2018-01-25,0.9053
2018-01-26,1.7945
2018-01-29,-0.0801
2018-01-30,-3.4483
2018-01-31,1.412
2018-02-01,1.1466
2018-02-02,-0.4858
2018-02-05,-2.3596
2018-02-06,0.25
2018-02-07,-0.3325
2018-02-08,-2.8357
2018-02-09,2.4034
2018-02-12,5.7837
2018-02-13,3.8827
2018-02-14,9.3822
2018-02-15,4.0446
2018-02-16,1.3405
2018-02-20,-0.9921
2018-02-21,3.2732
2018-02-22,-4.2044
2018-02-23,2.7683999999999997
2018-02-26,0.0
2018-02-27,-0.7227
2018-02-28,-0.6618
2018-03-01,0.0
2018-03-02,2.3318
2018-03-05,3.7109
2018-03-06,-0.3766
2018-03-07,3.0246
2018-03-08,0.8563
2018-03-09,0.0
2018-03-12,0.849
2018-03-13,-1.7438
2018-03-14,1.8359999999999999
2018-03-15,-0.9615
2018-03-16,2.2451
2018-03-19,-1.1276
2018-03-20,3.7215
2018-03-21,0.6944
2018-03-22,-3.2759
2018-03-23,-6.3577
2018-03-26,5.3934
