ticker,SMVR US Equity
2011-05-26,0.0
2011-06-06,-14.2857
2011-06-07,16.6667
2011-06-08,-35.7143
2011-06-09,0.0
2011-06-14,-11.1111
2011-06-15,50.0
2011-06-20,0.0
2011-06-23,0.0
2011-06-29,-33.3333
2011-06-30,0.0
2011-07-07,20.0
2011-07-08,-2.0833
2011-07-11,-0.4255
2011-07-12,-3.8462
2011-07-13,-8.8889
2011-07-14,0.0
2011-07-15,-7.3171
2011-07-18,5.2632
2011-07-19,-5.0
2011-07-20,-10.526299999999999
2011-07-21,-5.8824
2011-07-22,-9.375
2011-07-25,-31.0345
2011-07-26,-25.0
2011-07-27,36.6667
2011-07-28,-2.439
2011-07-29,-10.0
2011-08-01,5.5556
2011-08-02,-0.0658
2011-08-03,-18.3673
2011-08-04,-3.2258
2011-08-05,0.0
2011-08-08,-26.6667
2011-08-09,72.7273
2011-08-10,-10.526299999999999
2011-08-11,-41.1765
2011-08-12,50.0
2011-08-15,0.0
2011-08-16,0.0
2011-08-17,-33.3333
2011-08-18,0.0
2011-08-19,0.0
2011-08-23,0.0
2011-08-24,0.0
2011-08-25,10.0
2011-08-26,-27.2727
2011-08-30,6.25
2011-08-31,64.7059
2011-09-01,-39.1964
2011-09-06,0.0
2011-09-07,5.7269
2011-09-08,-5.4167
2011-09-09,-6.0206
2011-09-12,-6.25
2011-09-13,-13.3333
2011-09-15,0.0
2011-09-20,0.0
2011-09-22,-30.7692
2011-09-23,-11.1111
2011-09-26,0.0
2011-09-27,112.5
2011-09-28,-5.8824
2011-10-03,-25.0
2011-10-05,-33.3333
2011-10-06,-12.5
2011-10-07,71.4286
2011-10-11,-33.3333
2011-10-12,0.0
2011-10-14,-45.0
2011-10-17,263.6364
2011-10-18,-62.5
2011-10-19,166.6667
2011-10-20,0.0
2011-10-24,-68.75
2011-10-25,20.0
2011-10-26,3.3333
2011-10-27,93.5484
2011-11-02,-41.6667
2011-11-04,0.0
2011-11-08,-2.8571
2011-11-09,-4.4118
2011-11-10,0.0
2011-11-11,-7.6923
2011-11-15,10.0
2011-11-16,0.0
2011-11-18,6.0606
2011-11-21,85.7143
2011-11-22,-49.2308
2011-11-25,0.0
2011-11-28,0.0
2011-11-29,0.0
2011-12-05,6.0606
2011-12-06,-5.7143
2011-12-07,0.0
2011-12-08,6.0606
2011-12-09,0.0
2011-12-12,0.0
2011-12-13,28.5714
2011-12-15,44.4444
2011-12-16,-69.2308
2011-12-20,40.0
2011-12-21,0.0
2011-12-23,17.8571
2011-12-27,-9.0909
2011-12-28,-10.0
2011-12-29,-62.963
2011-12-30,130.0
2012-01-10,0.0
2012-01-11,-56.5217
2012-01-13,100.0
2012-01-17,-40.0
2012-01-26,20.8333
2012-01-27,3.4483
2012-02-02,199.1667
2012-02-03,-66.5738
2012-02-06,33.3333
2012-02-07,-25.0
2012-02-14,0.0
2012-02-15,-33.3333
2012-02-16,10.0
2012-02-17,0.0
2012-02-22,0.0
2012-02-24,0.0
2012-02-29,0.0
2012-03-01,0.0
2012-03-05,0.0
2012-03-07,0.0
2012-03-16,-54.5455
2012-03-19,100.0
2012-03-20,-45.0
2012-03-21,172.7273
2012-03-22,-33.3333
2012-03-26,20.0
2012-03-30,233.3333
2012-04-02,-17.5
2012-04-03,-66.2879
2012-04-04,0.0
2012-04-05,-10.1124
2012-04-27,0.0
2012-04-30,60.0
2012-05-02,0.0
2012-05-04,0.0
2012-05-21,-37.5
2012-05-24,0.0
2012-06-08,60.0
2012-06-13,-6.25
2012-06-27,0.0
2012-07-03,0.0
2012-07-05,0.0
2012-07-19,-20.0
2012-07-23,0.0
2012-07-25,-16.6667
2012-07-30,0.0
2012-08-03,0.0
2012-08-14,0.0
2012-08-27,0.0
2012-08-30,-1.25
2012-09-04,0.0
2012-09-10,-39.2405
2012-09-12,0.0
2012-09-13,0.0
2012-09-14,0.0
2012-10-02,-13.5417
2012-10-23,92.7711
2012-10-24,0.0
2012-11-02,-45.0
2012-11-07,0.0
2012-11-12,-78.4091
2012-11-19,168.4211
2012-11-21,523.5294
2012-11-26,-2.5157
2012-12-04,-82.9032
2012-12-06,0.0
2012-12-10,0.0
2012-12-11,479.2453
2012-12-12,-81.759
2012-12-21,396.4286
2012-12-24,-0.3597
2012-12-28,-80.8664
2013-01-22,81.1321
2013-01-24,19.7917
2013-02-04,0.0
2013-02-07,136.5217
2013-03-07,-41.1765
2013-03-22,0.0
2013-04-02,0.0
2013-04-08,-50.0
2013-04-18,0.0
2013-04-19,100.0
2013-04-25,-50.0
2013-04-30,0.0
2013-05-21,0.0
2013-05-22,0.0
2013-05-31,0.0
2013-06-03,-40.0
2013-06-05,-22.9167
2013-06-10,0.0
2013-07-11,0.0
2013-07-22,29.7297
2013-07-26,0.0
2013-08-09,0.0
2013-08-19,4.1667
2013-08-21,0.0
2013-09-05,0.0
2013-10-08,2.0
2013-10-29,-58.8235
2013-11-04,100.0
2013-11-05,0.0
2013-11-08,33.3333
2013-11-12,-25.0
2013-11-19,0.0
2013-11-25,0.0
2013-12-05,-16.6667
2013-12-12,-40.0
2013-12-19,-9.5238
2013-12-23,10.526299999999999
2013-12-30,14.2857
2014-01-16,125.0
2014-01-22,-51.8519
2014-01-28,0.0
2014-01-29,907.6923
2014-02-03,-8.3969
2014-02-04,-13.3333
2014-02-05,0.0
2014-02-06,-6.7308
2014-02-10,-9.2784
2014-02-11,18.1818
2014-02-12,0.0
2014-02-13,0.0
2014-02-18,-7.6923
2014-02-19,0.0
2014-02-20,0.0
2014-02-24,0.0
2014-02-25,-8.3333
2014-02-26,54.5455
2014-02-27,-5.8824
2014-02-28,-43.75
2014-03-03,88.8889
2014-03-04,5.8824
2014-03-05,2.0833
2014-03-06,0.0
2014-03-07,0.0
2014-03-10,29.932
2014-03-11,67.5393
2014-03-12,37.5
2014-03-13,-10.9091
2014-03-14,-4.0816
2014-03-17,8.5106
2014-03-18,3.9215999999999998
2014-03-19,-5.6604
2014-03-20,-0.25
2014-03-21,40.3509
2014-03-24,-4.4643
2014-03-25,-18.5047
2014-03-26,-44.9541
2014-03-27,0.0
2014-03-28,-25.0
2014-03-31,-12.7778
2014-04-01,-34.7134
2014-04-02,-20.9756
2014-04-03,84.5679
2014-04-04,-32.107
2014-04-07,-2.9557
2014-04-08,-6.599
2014-04-09,-5.4348
2014-04-10,-14.3678
2014-04-11,-26.8456
2014-04-14,14.6789
2014-04-15,-10.4
2014-04-16,8.9286
2014-04-17,-5.7377
2014-04-21,-11.3043
2014-04-22,11.7647
2014-04-23,16.6667
2014-04-24,-21.8045
2014-04-25,-7.6923
2014-04-28,-14.5833
2014-04-29,-9.7561
2014-04-30,8.1081
2014-05-01,-23.75
2014-05-02,-18.0328
2014-05-05,-4.0
2014-05-06,-20.8333
2014-05-07,173.6842
2014-05-08,-20.1923
2014-05-09,-16.8675
2014-05-12,-26.087
2014-05-13,-1.9607999999999999
2014-05-14,22.0
2014-05-15,1.6393
2014-05-16,3.2258
2014-05-19,-21.875
2014-05-20,12.0
2014-05-21,-10.7143
2014-05-22,-36.0
2014-05-23,25.0
2014-05-27,-5.0
2014-05-28,73.6842
2014-05-29,-19.697
2014-05-30,5.6604
2014-06-02,-10.7143
2014-06-03,-4.0
2014-06-04,-6.25
2014-06-05,0.0
2014-06-06,6.6667
2014-06-09,-6.25
2014-06-10,0.0
2014-06-11,-15.5556
2014-06-12,-7.8947
2014-06-13,8.5714
2014-06-16,-7.8947
2014-06-17,0.0
2014-06-18,5.7143
2014-06-19,8.1081
2014-06-20,-7.5
2014-06-23,2.7027
2014-06-24,-7.8947
2014-06-25,-2.8571
2014-06-26,-5.8824
2014-06-27,15.625
2014-06-30,-13.5135
2014-07-01,0.0
2014-07-02,15.625
2014-07-03,-18.9189
2014-07-07,6.6667
2014-07-08,-6.25
2014-07-09,-3.3333
2014-07-10,3.4483
2014-07-11,0.0
2014-07-14,-10.0
2014-07-15,0.0
2014-07-16,0.0
2014-07-17,-3.7037
2014-07-18,-7.6923
2014-07-21,0.0
2014-07-22,12.5
2014-07-23,0.0
2014-07-24,-3.7037
2014-07-25,0.0
2014-07-28,-7.6923
2014-07-29,0.0
2014-07-30,8.3333
2014-07-31,-15.3846
2014-08-01,18.1818
2014-08-04,-7.6923
2014-08-05,0.0
2014-08-06,33.3333
2014-08-07,31.25
2014-08-08,-4.7619
2014-08-11,-20.0
2014-08-12,0.0
2014-08-13,9.375
2014-08-14,-14.2857
2014-08-15,-10.0
2014-08-18,0.0
2014-08-19,-11.1111
2014-08-20,0.0
2014-08-21,-12.5
2014-08-22,0.0
2014-08-25,0.0
2014-08-26,-9.5238
2014-08-27,10.526299999999999
2014-08-28,0.0
2014-08-29,-14.2857
2014-09-02,5.5556
2014-09-03,0.0
2014-09-04,-26.3158
2014-09-05,14.2857
2014-09-08,0.0
2014-09-09,0.0
2014-09-10,-18.75
2014-09-11,61.5385
2014-09-12,-23.8095
2014-09-15,0.0
2014-09-16,31.25
2014-09-17,0.0
2014-09-18,-14.2857
2014-09-19,-11.1111
2014-09-22,0.0
2014-09-23,-12.5
2014-09-24,14.2857
2014-09-25,-18.75
2014-09-26,-23.0769
2014-09-29,30.0
2014-09-30,0.0
2014-10-02,38.4615
2014-10-03,-22.2222
2014-10-06,0.0
2014-10-07,-7.1429
2014-10-08,0.0
2014-10-09,7.6923
2014-10-10,-7.1429
2014-10-13,-15.3846
2014-10-14,18.1818
2014-10-15,-15.3846
2014-10-20,45.4545
2014-10-21,-12.5
2014-10-22,-28.5714
2014-10-23,10.0
2014-10-24,0.0
2014-10-27,-9.0909
2014-10-28,-50.0
2014-10-29,-4.0
2014-10-30,0.0
2014-10-31,0.0
2014-11-03,0.0
2014-11-04,0.0
2014-11-05,0.0
2014-11-06,0.0
2014-11-10,-40.25
2014-11-11,45.0488
2014-11-12,-22.0673
2014-11-13,-37.8162
2014-11-14,138.0952
2014-11-17,0.0
2014-11-18,0.0
2014-11-19,0.0
2014-11-20,-43.3333
2014-11-21,6.0294
2014-11-24,0.0
2014-11-25,0.0693
2014-11-26,210.4643
2014-11-28,-74.9554
2014-12-01,27.7184
2014-12-02,56.1759
2014-12-03,0.0
2014-12-05,-0.7149
2014-12-08,0.7201
2014-12-09,-7.0599
2014-12-11,-53.8462
2014-12-12,0.8333
2014-12-15,-0.8264
2014-12-16,124.1667
2014-12-17,-33.0855
2014-12-19,22.2222
2014-12-22,0.0
2014-12-23,-36.25
2014-12-26,92.5134
2014-12-29,55.5556
2014-12-30,-76.1012
2014-12-31,298.2565
2015-01-02,0.0
2015-01-05,0.0
2015-01-06,0.0
2015-01-08,-72.2326
2015-01-09,0.6757
2015-01-13,2.0134
2015-01-14,22.807
2015-01-16,-28.5714
2015-01-20,0.0
2015-01-21,-16.0
2015-01-22,-16.6667
2015-01-23,-28.5714
2015-01-26,-44.0
2015-01-27,-14.2857
2015-01-28,-25.0
2015-01-29,-22.2222
2015-01-30,0.0
2015-02-02,14.2857
2015-02-03,-31.25
2015-02-04,25.0
2015-02-05,-41.8182
2015-02-06,-7.8125
2015-02-09,-28.8136
2015-02-10,9.5238
2015-02-11,-8.6957
2015-02-12,-42.8571
2015-02-13,87.5
2015-02-17,-24.4444
2015-02-18,8.8235
2015-02-19,29.7297
2015-02-20,12.5
2015-02-23,18.5185
2015-02-24,37.5
2015-02-25,42.0455
2015-02-26,40.8
2015-02-27,26.1364
2015-03-02,-53.1532
2015-03-03,-30.7692
2015-03-04,-30.5556
2015-03-05,-10.0
2015-03-06,0.0
2015-03-09,28.8889
2015-03-10,5.1724
2015-03-11,57.377
2015-03-12,33.3333
2015-03-13,10.1562
2015-03-16,12.0567
2015-03-17,-12.6582
2015-03-18,-26.8116
2015-03-19,47.5248
2015-03-20,2.0134
2015-03-23,-9.8684
2015-03-24,-26.2774
2015-03-25,26.7327
2015-03-26,-6.25
2015-03-27,-40.0
2015-03-30,18.0556
2015-03-31,-15.2941
2015-04-01,11.1111
2015-04-02,-3.75
2015-04-06,-9.0909
2015-04-07,-20.0
2015-04-08,71.4286
2015-04-09,-16.6667
2015-04-10,-20.0
2015-04-13,12.5
2015-04-14,-13.8889
2015-04-15,-9.6774
2015-04-16,8.9286
2015-04-17,0.0
2015-04-20,4.918
2015-04-21,-4.6875
2015-04-22,-24.5902
2015-04-23,26.087
2015-04-24,10.3448
2015-04-27,-12.5
2015-04-28,-10.7143
2015-04-29,-4.0
2015-04-30,0.0
2015-05-01,12.5
2015-05-04,-20.3704
2015-05-05,0.0
2015-05-06,0.0
2015-05-07,23.2558
2015-05-08,-28.3019
2015-05-11,26.3158
2015-05-12,-29.1667
2015-05-13,32.3529
2015-05-14,-17.7778
2015-05-15,29.7297
2015-05-18,-12.5
2015-05-19,14.2857
2015-05-20,-6.25
2015-05-21,6.6667
2015-05-22,12.5
2015-05-26,-16.6667
2015-05-27,13.3333
2015-05-28,-11.7647
2015-05-29,0.0
2015-06-01,0.0
2015-06-02,35.5556
2015-06-03,-24.5902
2015-06-04,0.0
2015-06-08,-8.6957
2015-06-09,0.0
2015-06-10,-11.9048
2015-06-11,0.0
2015-06-12,16.2162
2015-06-15,0.0
2015-06-16,4.6512
2015-06-17,-11.1111
2015-06-18,7.5
2015-06-19,0.0
2015-06-23,-2.3256
2015-06-24,0.0
2015-06-25,0.0
2015-06-29,0.0
2015-06-30,19.0476
2015-07-01,-4.0
2015-07-02,-4.1667
2015-07-06,-13.0435
2015-07-08,5.0
2015-07-09,0.0
2015-08-17,-66.6667
2015-08-31,14.2857
2015-09-16,-12.5
2015-09-18,-78.5714
2015-09-28,0.0
2016-01-08,-33.3333
2016-02-11,300.0
2016-03-14,-75.0
2016-03-28,0.0
2016-04-04,0.0
2016-04-18,0.0
2016-05-19,0.0
2016-08-18,700.0
2017-02-08,-87.5
2017-11-30,-99.2
2017-12-06,9900.0
2017-12-27,-99.0
2018-08-16,9900.0
2018-09-17,-99.0
2018-11-02,9900.0
2018-11-21,0.0
2018-11-28,-99.0
2018-12-03,9900.0
2018-12-13,-99.0
2019-03-29,9900.0
2019-05-15,-90.0
2019-05-16,0.0
2019-05-17,0.0
2019-09-17,-90.0
2019-10-23,19900.0001
2019-10-28,0.0
2019-10-29,0.0
2019-11-07,-99.5
2019-12-06,19900.0001
2020-04-01,-99.5
2020-04-06,0.0
2020-05-08,9900.0
2020-05-27,-99.0
2020-06-10,19900.0001
2020-06-17,-50.0
2020-06-22,100.0
2020-07-08,0.0
2020-07-09,0.0
