ticker,AMPY US Equity
2017-03-17,-2.5696
2017-03-20,4.8352
2017-03-21,-0.2096
2017-03-22,-2.5735
2017-03-23,-0.6469
2017-03-24,-0.3798
2017-03-27,0.7625
2017-03-28,-0.4865
2017-03-29,-0.163
2017-03-30,-0.3808
2017-03-31,0.7646
2017-04-03,-0.3252
2017-04-04,-0.2719
2017-04-05,-1.4722
2017-04-06,3.0991
2017-04-07,-0.8052
2017-04-10,3.1926
2017-04-11,1.1536
2017-04-12,-0.7776
2017-04-13,0.209
2017-04-17,0.8863
2017-04-18,-1.292
2017-04-19,-1.1518
2017-04-20,-0.6886
2017-04-21,0.0
2017-04-24,0.8
2017-04-25,0.7937
2017-04-26,-2.3097
2017-04-27,0.6985
2017-04-28,-0.9605
2017-05-01,2.3707
2017-05-02,-1.7894999999999999
2017-05-03,0.3215
2017-05-04,-5.9829
2017-05-05,-0.0568
2017-05-08,1.4213
2017-05-09,0.5605
2017-05-10,0.9476
2017-05-11,0.2209
2017-05-12,0.0551
2017-05-15,-2.533
2017-05-16,-0.2825
2017-05-17,-0.2266
2017-05-18,-1.8739
2017-05-19,2.1991
2017-05-22,-0.3398
2017-05-23,-0.2841
2017-05-24,-0.5128
2017-05-25,-0.5727
2017-05-26,-0.4032
2017-05-30,1.1567
2017-05-31,-1.8868
2017-06-01,-1.5152
2017-06-02,-2.1893
2017-06-05,-1.6334
2017-06-06,0.3075
2017-06-07,-2.0846
2017-06-08,-1.0019
2017-06-09,0.5693
2017-06-12,-2.8302
2017-06-13,2.6536999999999997
2017-06-14,-6.4313
2017-06-15,-2.2911
2017-06-16,0.2069
2017-06-19,-2.4776
2017-06-20,-5.8574
2017-06-21,-11.7691
2017-06-22,-0.7647
2017-06-23,-5.1370000000000005
2017-06-26,6.5884
2017-06-27,0.9314
2017-06-28,2.349
2017-06-29,6.3115
2017-06-30,-2.313
2017-07-03,5.2092
2017-07-05,-5.4014
2017-07-06,1.1102
2017-07-07,0.1569
2017-07-10,1.4096
2017-07-11,1.9304999999999999
2017-07-12,-1.0606
2017-07-13,0.9954
2017-07-14,0.4549
2017-07-17,2.1132
2017-07-18,-2.9564
2017-07-19,1.5232
2017-07-20,-0.3001
2017-07-21,0.5267
2017-07-24,-3.3683
2017-07-25,3.5631
2017-07-26,-0.5236
2017-07-27,0.7519
2017-07-28,2.0149
2017-07-31,3.7308
2017-08-01,-1.4104
2017-08-02,-2.2175
2017-08-03,-1.8288
2017-08-04,1.7139
2017-08-07,0.7326
2017-08-08,0.4364
2017-08-09,5.3584
2017-08-10,-1.0997
2017-08-11,-3.0577
2017-08-14,0.2867
2017-08-15,-2.4303
2017-08-16,-0.5128
2017-08-17,1.62
2017-08-18,5.1449
2017-08-21,-3.5837
2017-08-22,0.7863
2017-08-23,-0.7092
2017-08-24,0.0
2017-08-25,6.4286
2017-08-28,-4.2282
2017-08-29,0.8409
2017-08-30,0.6949
2017-08-31,0.0
2017-09-01,0.6211
2017-09-05,2.7435
2017-09-06,1.0013
2017-09-07,0.5948
2017-09-08,4.862
2017-09-11,2.1303
2017-09-12,-1.3497
2017-09-13,1.2438
2017-09-14,0.6757
2017-09-15,-2.0744
2017-09-18,-0.3115
2017-09-19,-1.0
2017-09-20,0.2525
2017-09-21,0.6297
2017-09-22,-0.8135
2017-09-25,0.5678
2017-09-26,-0.3764
2017-09-27,-2.267
2017-09-28,0.0
2017-09-29,0.1289
2017-10-02,2.1879
2017-10-03,0.1259
2017-10-04,-2.956
2017-10-05,0.0648
2017-10-06,-3.7565
2017-10-09,-3.6339
2017-10-10,-0.7682
2017-10-11,1.6186
2017-10-12,-0.831
2017-10-13,1.6061
2017-10-16,0.2749
2017-10-17,1.2337
2017-10-18,1.3541
2017-10-19,0.4008
2017-10-20,-1.8629
2017-10-23,0.0678
2017-10-24,3.523
2017-10-25,-3.5995
2017-10-26,-2.7155
2017-10-27,1.1165
2017-10-30,1.3112
2017-10-31,3.8828
2017-11-01,4.5902
2017-11-02,2.6332
2017-11-03,2.077
2017-11-06,1.6158000000000001
2017-11-07,0.0589
2017-11-08,0.0589
2017-11-09,2.4118
2017-11-10,0.0
2017-11-13,-0.1723
2017-11-14,-5.0633
2017-11-15,0.6667
2017-11-16,1.9266
2017-11-17,3.1896
2017-11-20,-1.0876
2017-11-21,-1.3889
2017-11-22,1.115
2017-11-24,-1.3349
2017-11-27,-1.3529
2017-11-28,-0.0596
2017-11-29,-0.2387
2017-11-30,-0.6579
2017-12-01,2.348
2017-12-04,-0.9412
2017-12-05,-0.5938
2017-12-06,-3.5842
2017-12-07,-0.8674
2017-12-08,1.5625
2017-12-11,1.7846
2017-12-12,-0.1209
2017-12-13,-0.1211
2017-12-14,0.4242
2017-12-15,-2.7761
2017-12-18,1.1794
2017-12-19,-0.4908
2017-12-20,-0.2466
2017-12-21,0.4944
2017-12-22,0.0
2017-12-26,2.1525
2017-12-27,-0.301
2017-12-28,0.3623
2017-12-29,-0.2407
2018-01-02,0.0603
2018-01-03,-0.6028
2018-01-04,3.0321
2018-01-05,-0.824
2018-01-08,1.365
2018-01-09,1.7564
2018-01-10,2.1864
2018-01-11,5.2928
2018-01-12,-1.4439
2018-01-16,-1.5192999999999999
2018-01-17,0.1102
2018-01-18,-0.055
2018-01-19,0.1652
2018-01-22,0.6597
2018-01-23,-0.2185
2018-01-24,-0.5473
2018-01-25,-0.7155
2018-01-26,-0.388
2018-01-29,-1.6138
2018-01-30,-4.5249
2018-01-31,-2.7843999999999998
2018-02-01,-0.4266
2018-02-02,-3.2436
2018-02-05,-2.277
2018-02-06,-0.9709
2018-02-07,-3.6601
2018-02-08,-1.7639
2018-02-09,-0.7597
2018-02-12,0.6263
2018-02-13,-1.5213999999999999
2018-02-14,1.264
2018-02-15,-0.3467
2018-02-16,0.0
2018-02-20,0.1392
2018-02-21,-0.9034
2018-02-22,-0.2104
2018-02-23,4.4975
2018-02-26,0.538
2018-02-27,-3.8796
2018-02-28,-6.1935
2018-03-01,0.1484
2018-03-02,3.4815
2018-03-05,2.2906
2018-03-06,-2.4493
2018-03-07,-1.7934
2018-03-08,-0.9496
2018-03-09,1.9174
2018-03-12,0.9407
2018-03-13,-2.509
2018-03-14,-1.0294
2018-03-15,-7.4294
2018-03-16,3.6917999999999997
2018-03-19,2.2446
2018-03-20,-1.1355
2018-03-21,1.3017
2018-03-22,-1.5117
2018-03-23,-0.2302
2018-03-26,2.0769
2018-03-27,-3.3157
2018-03-28,-0.0779
2018-03-29,3.9782
2018-04-02,-2.4006
2018-04-03,-0.0769
2018-04-04,1.9231
2018-04-05,4.7547
2018-04-06,0.072
2018-04-09,-1.8719000000000001
2018-04-10,4.3286999999999995
2018-04-11,0.8439
2018-04-12,-0.8368
2018-04-13,1.1252
2018-04-16,1.8081
2018-04-17,0.3415
2018-04-18,1.0892
2018-04-19,-0.7407
2018-04-20,-1.7639
2018-04-23,-0.6906
2018-04-24,-0.6259
2018-04-25,0.14
2018-04-26,0.9783
2018-04-27,-4.1522
2018-04-30,1.0108
2018-05-01,1.1437
2018-05-02,1.4841
2018-05-03,-5.0139
2018-05-04,2.0528
2018-05-07,1.4368
2018-05-08,-0.9207
2018-05-09,1.6440000000000001
2018-05-10,-5.4149
2018-05-11,-4.8327
2018-05-14,3.5937
2018-05-15,-1.2066
2018-05-16,0.0763
2018-05-17,7.4752
2018-05-18,-1.3485
2018-05-21,1.5108000000000001
2018-05-22,-3.8979
2018-05-23,-1.0324
2018-05-24,-2.2355
2018-05-25,-0.4573
2018-05-29,-0.536
2018-05-30,2.4634
2018-05-31,-0.9767
2018-06-01,0.3794
2018-06-04,-3.1746
2018-06-05,1.4052
2018-06-06,-0.8468
2018-06-07,2.0963
2018-06-08,-2.9657999999999998
2018-06-11,1.4107
2018-06-12,-1.3138
2018-06-13,-0.7831
2018-06-14,-3.0781
2018-06-15,-2.9316
2018-06-18,-0.0839
2018-06-19,7.1369
2018-06-20,0.627
2018-06-21,-0.3894
2018-06-22,1.9546999999999999
2018-06-25,0.3067
2018-06-26,2.9052
2018-06-27,0.8172
2018-06-28,-0.8106
2018-06-29,1.1144
2018-07-02,1.9104
2018-07-03,0.0
2018-07-05,2.0187
2018-07-06,0.3534
2018-07-09,2.3944
2018-07-10,-0.5502
2018-07-11,-4.2877
2018-07-12,0.578
2018-07-13,-1.1494
2018-07-16,-2.689
2018-07-17,-3.6593999999999998
2018-07-18,1.4729
2018-07-19,3.4377
2018-07-20,-3.8405
2018-07-23,0.6912
2018-07-24,-0.6865
2018-07-25,-0.9985
2018-07-26,-0.931
2018-07-27,-1.2529
2018-07-30,4.203
2018-07-31,-0.2283
2018-08-01,-2.0595
2018-08-02,2.0249
2018-08-03,-1.6794
2018-08-06,-0.6988
2018-08-07,-0.7037
2018-08-08,-1.6535
2018-08-09,-0.3203
2018-08-10,1.1245
2018-08-13,-0.556
2018-08-14,-2.8754
2018-08-15,-6.9079
2018-08-16,3.1802
2018-08-17,-1.113
2018-08-20,-0.9524
2018-08-21,4.3706
2018-08-22,2.0101
2018-08-23,-2.2167
2018-08-24,-0.4198
2018-08-27,-0.8432
2018-08-28,-1.7006999999999999
2018-08-29,-0.2595
2018-08-30,1.1275
2018-08-31,-0.2573
2018-09-04,-1.6337000000000002
2018-09-05,-2.7098
2018-09-06,-4.5822
2018-09-07,-2.6365
2018-09-10,2.3211
2018-09-11,-6.0491
2018-09-12,-1.6097000000000001
2018-09-13,-4.8057
2018-09-14,-1.826
2018-09-17,-4.9234
2018-09-18,4.2578
2018-09-19,-0.5519
2018-09-20,0.333
2018-09-21,-0.4425
2018-09-24,0.0
2018-09-25,-0.1111
2018-09-26,-2.5584
2018-09-27,1.7123
2018-09-28,0.0
2018-10-01,1.5713
2018-10-02,-1.4365
2018-10-03,1.4574
2018-10-04,-0.884
2018-10-05,-0.223
2018-10-08,0.3352
2018-10-09,0.1114
2018-10-10,-2.3359
2018-10-11,-5.6948
2018-10-12,-0.8454
2018-10-15,3.7759
2018-10-16,4.2254
2018-10-17,-6.7568
2018-10-18,-1.9324
2018-10-19,1.601
2018-10-22,-2.303
2018-10-23,0.8685
2018-10-24,-6.5191
2018-10-25,-2.7632
2018-10-26,-1.0825
2018-10-29,-6.2927
2018-10-30,2.7737
2018-10-31,2.4148
2018-11-01,2.4965
2018-11-02,2.4356999999999998
2018-11-05,1.9815
2018-11-06,3.6269
2018-11-07,2.25
2018-11-08,-0.1222
2018-11-09,7.7111
2018-11-12,-0.6818
2018-11-13,-1.6018
2018-11-14,-1.1628
2018-11-15,0.0
2018-11-16,-2.4706
2018-11-19,4.4632
2018-11-20,-6.582
2018-11-21,5.1916
2018-11-23,-0.5875
2018-11-26,-0.4728
2018-11-27,-2.3753
2018-11-28,-1.5815000000000001
2018-11-29,3.9555
2018-11-30,-1.1891
2018-12-03,-1.6846999999999999
2018-12-04,-0.8568
2018-12-06,-2.4691
2018-12-07,1.8987
2018-12-10,-4.9689
2018-12-11,-1.1764999999999999
2018-12-12,1.0582
2018-12-13,0.3927
2018-12-14,-0.9126
2018-12-17,-3.8158
2018-12-18,-1.9152
2018-12-19,-2.9289
2018-12-20,-2.0115
2018-12-21,-3.8123
2018-12-24,-1.6768
2018-12-26,4.6512
2018-12-27,1.037
2018-12-28,3.8123
2018-12-31,6.0734
2019-01-02,6.6578
2019-01-03,0.4994
2019-01-04,3.9752
2019-01-07,4.1816
2019-01-08,-3.211
2019-01-09,-0.1185
2019-01-10,0.4745
2019-01-11,-2.3613
2019-01-14,11.8501
2019-01-15,4.4324
2019-01-16,2.8986
2019-01-17,-0.6036
2019-01-18,-0.2024
2019-01-22,-1.1156
2019-01-23,-1.0256
2019-01-24,1.0363
2019-01-25,0.4103
2019-01-28,0.2043
2019-01-29,-1.0194
2019-01-30,0.309
2019-01-31,-0.616
2019-02-01,0.6198
2019-02-04,0.1027
2019-02-05,-0.8205
2019-02-06,-0.1034
2019-02-07,0.1035
2019-02-08,0.0
2019-02-11,1.5512000000000001
2019-02-12,1.0183
2019-02-13,-8.3669
2019-02-14,3.3003
2019-02-15,-1.4909
2019-02-19,-0.973
2019-02-20,0.3275
2019-02-21,-1.9586999999999999
2019-02-22,0.444
2019-02-25,3.7569
2019-02-26,-2.2364
2019-02-27,-1.8519
2019-02-28,-4.1065
2019-03-01,0.5787
2019-03-04,-1.611
2019-03-05,-1.4035
2019-03-06,-3.4401
2019-03-07,-3.317
2019-03-08,-1.9060000000000001
2019-03-11,-0.9067
2019-03-12,4.5752
2019-03-13,1.5
2019-03-14,6.4039
2019-03-15,11.9213
2019-03-18,5.274
2019-03-19,1.9646
2019-03-20,5.395
2019-03-21,-1.7367
2019-03-22,-2.8837
2019-03-25,-1.1494
2019-03-26,-0.2907
2019-03-27,-1.5549
2019-03-28,-1.7769
2019-03-29,-1.8090000000000002
2019-04-01,0.8188
2019-04-02,-1.0152
2019-04-03,1.7436
2019-04-04,1.8145
2019-04-05,2.3762
2019-04-08,2.6112
2019-04-09,-1.6965
2019-04-10,1.2464
2019-04-11,0.6629
2019-04-12,3.1985
2019-04-15,0.7293
2019-04-16,0.181
2019-04-17,0.1807
2019-04-18,1.8034
2019-04-22,1.8601
2019-04-23,4.3478
2019-04-24,3.3333
2019-04-25,0.3226
2019-04-26,1.045
2019-04-29,1.1933
2019-04-30,0.3931
2019-05-01,-0.3915
2019-05-02,0.7862
2019-05-03,-0.078
2019-05-06,-15.847
2019-05-07,-1.4842
2019-05-08,-2.354
2019-05-09,0.4822
2019-05-10,-6.5259
2019-05-13,-5.7495
2019-05-14,-3.7037
2019-05-15,0.0
2019-05-16,-2.2624
2019-05-17,-4.5139
2019-05-20,-3.6364
2019-05-21,2.7673
2019-05-22,-0.3672
2019-05-23,-6.8796
2019-05-24,-1.0554
2019-05-28,-2.5333
2019-05-29,-3.8304
2019-05-30,-2.5605
2019-05-31,-2.3358
2019-06-03,1.6442
2019-06-04,6.1765
2019-06-05,-8.0332
2019-06-06,-1.8072
2019-06-07,1.8405
2019-06-10,-3.4638999999999998
2019-06-11,-3.1201
2019-06-12,-10.628
2019-06-13,6.6667
2019-06-14,-5.5743
2019-06-17,-0.1789
2019-06-18,9.319
2019-06-19,-4.918
2019-06-20,4.6552
2019-06-21,-3.7891
2019-06-24,-1.3699
2019-06-25,-1.7361
2019-06-26,3.7102
2019-06-27,-2.2147
2019-06-28,2.6132
2019-07-01,3.7351
2019-07-02,-6.7103
2019-07-03,0.3509
2019-07-05,-0.1748
2019-07-08,-1.4011
2019-07-09,1.5986
2019-07-10,0.6993
2019-07-11,0.5208
2019-07-12,-0.6908
2019-07-15,2.2609
2019-07-16,-3.5714
2019-07-17,-8.1129
2019-07-18,-2.6871
2019-07-19,-0.5917
2019-07-22,0.1984
2019-07-23,0.198
2019-07-24,-0.3953
2019-07-25,-3.373
2019-07-26,-3.6961
2019-07-29,-8.5288
2019-07-30,5.8275
2019-07-31,0.2203
2019-08-01,-7.4725
2019-08-02,2.1378
2019-08-05,1.3953
2019-08-06,17.4312
2019-08-07,7.4219
2019-08-08,5.0909
2019-08-09,-2.0761
2019-08-12,2.1201
2019-08-13,-4.1522
2019-08-14,-6.4982
2019-08-15,-7.1429
2019-08-16,6.0291
2019-08-19,6.2745
2019-08-20,4.797
2019-08-21,7.7465
2019-08-22,-3.1046
2019-08-23,-3.0354
2019-08-26,1.5652
2019-08-27,-1.3699
2019-08-28,1.2153
2019-08-29,1.8868
2019-08-30,0.3367
2019-09-03,-1.6779
2019-09-04,-0.53
2019-09-05,2.6643
2019-09-06,3.4602
2019-09-09,1.0033
2019-09-10,3.9735
2019-09-11,0.1592
2019-09-12,-3.1797
2019-09-13,2.1346
2019-09-16,7.2347
2019-09-17,-2.2489
2019-09-18,-1.0735999999999999
2019-09-19,-2.3256
2019-09-20,3.3333
2019-09-23,1.9969000000000001
2019-09-24,-2.4096
2019-09-25,-0.6173
2019-09-26,0.6211
2019-09-27,-1.0802
2019-09-30,-3.7441
2019-10-01,-0.4862
2019-10-02,-1.6287
2019-10-03,0.9934
2019-10-04,2.623
2019-10-07,0.639
2019-10-08,2.2222
2019-10-09,0.4658
2019-10-10,1.391
2019-10-11,1.8293
2019-10-14,-1.4969999999999999
2019-10-15,-2.7356
2019-10-16,0.1563
2019-10-17,1.8721
2019-10-18,1.2251
2019-10-21,1.3616
2019-10-22,7.1642
2019-10-23,1.6713
2019-10-24,2.4657999999999998
2019-10-25,1.6042999999999998
2019-10-28,1.3158
2019-10-29,0.3896
2019-10-30,-2.7167
2019-10-31,-3.5904
2019-11-01,3.1724
2019-11-04,1.8717000000000001
2019-11-05,0.0
2019-11-06,-6.4304
2019-11-07,-7.7139
2019-11-08,-0.7599
2019-11-11,1.9908000000000001
2019-11-12,-4.0541
2019-11-13,-2.6604
2019-11-14,-1.7685
2019-11-15,0.491
2019-11-18,-0.8143
2019-11-19,-6.4039
2019-11-20,0.0
2019-11-21,-1.9298
2019-11-22,3.7567
2019-11-25,1.8965999999999998
2019-11-26,-2.7073
2019-11-27,-3.6522
2019-11-29,-0.722
2019-12-02,-0.5455
2019-12-03,-2.925
2019-12-04,1.3699
2019-12-05,0.1931
2019-12-06,3.6609
2019-12-09,1.6729
2019-12-10,4.3876
2019-12-11,-1.4011
2019-12-12,10.1243
2019-12-13,0.6452
2019-12-16,3.5256
2019-12-17,7.1207
2019-12-18,1.4451
2019-12-19,0.4274
2019-12-20,0.4255
2019-12-23,-3.8136
2019-12-24,-0.4405
2019-12-26,-2.9499
2019-12-27,-2.5836
2019-12-30,3.1201
2019-12-31,0.0
2020-01-02,-1.3616
2020-01-03,4.2945
2020-01-06,7.7941
2020-01-07,-1.9100000000000001
2020-01-08,0.4172
2020-01-09,-0.1385
2020-01-10,-3.4674
2020-01-13,2.4425
2020-01-14,0.561
2020-01-15,0.4184
2020-01-16,4.0278
2020-01-17,-3.2043
2020-01-21,-0.6897
2020-01-22,-1.9444
2020-01-23,-8.0737
2020-01-24,-6.4715
2020-01-27,-3.9539
2020-01-28,0.5146
2020-01-29,-3.413
2020-01-30,-1.2367
2020-01-31,-3.5778
2020-02-03,-3.7106
2020-02-04,3.6609
2020-02-05,5.7621
2020-02-06,-1.5817
2020-02-07,-3.3929
2020-02-10,-3.6969
2020-02-11,1.5354999999999999
2020-02-12,7.3724
2020-02-13,1.9365999999999999
2020-02-14,-4.3178
2020-02-18,-1.9856
2020-02-19,1.105
2020-02-20,2.7321999999999997
2020-02-21,-2.305
2020-02-24,-8.167
2020-02-25,-8.1028
2020-02-26,-6.8817
2020-02-27,-6.4665
2020-02-28,3.2099
2020-03-02,4.067
2020-03-03,-2.9885
2020-03-04,-1.4218
2020-03-05,-30.2885
2020-03-06,-26.5517
2020-03-09,-33.8028
2020-03-10,-6.383
2020-03-11,-13.6364
2020-03-12,-16.6667
2020-03-13,-0.7368
2020-03-16,-8.3393
2020-03-17,8.0885
2020-03-18,-38.2423
2020-03-19,76.425
2020-03-20,-16.3736
2020-03-23,-21.025
2020-03-24,0.5657
2020-03-25,3.7062
2020-03-26,1.1646
2020-03-27,-7.7433
2020-03-30,-9.4017
2020-03-31,6.7736
2020-04-01,-5.1423
2020-04-02,6.1848
2020-04-03,10.9123
2020-04-06,16.3872
2020-04-07,26.393
2020-04-08,-5.129
2020-04-09,2.2895
2020-04-13,-6.072
2020-04-14,-1.6042999999999998
2020-04-15,-6.6059
2020-04-16,-9.923
2020-04-17,12.9258
2020-04-20,-7.2943
2020-04-21,0.2723
2020-04-22,-2.4708
2020-04-23,17.3441
2020-04-24,0.688
2020-04-27,3.0749
2020-04-28,2.8689
2020-04-29,58.8889
2020-04-30,-7.6923
2020-05-01,6.8182
2020-05-04,-4.2553
2020-05-05,-0.7407
2020-05-06,-20.1493
2020-05-07,13.0841
2020-05-08,0.8264
2020-05-11,-4.0984
2020-05-12,-6.8376
2020-05-13,-6.422
2020-05-14,-0.9804
2020-05-15,-7.9109
2020-05-18,18.2669
2020-05-19,-2.7273
2020-05-20,8.411200000000001
2020-05-21,-2.5862
2020-05-22,-0.885
2020-05-26,1.7856999999999998
2020-05-27,-4.386
2020-05-28,3.6696999999999997
2020-05-29,-2.6549
2020-06-01,1.8182
2020-06-02,6.25
2020-06-03,17.647100000000002
2020-06-04,31.4286
2020-06-05,21.7391
2020-06-08,-0.4464
2020-06-09,-10.3139
2020-06-10,-2.0
2020-06-11,-25.0
2020-06-12,14.966
2020-06-15,7.1006
2020-06-16,-3.3149
2020-06-17,-9.1429
2020-06-18,3.1447
2020-06-19,-3.0488
2020-06-22,-3.1447
2020-06-23,-1.9481000000000002
2020-06-24,-13.245
2020-06-25,0.7634
2020-06-26,0.7576
2020-06-29,-5.2632
2020-06-30,-2.3810000000000002
2020-07-01,1.626
2020-07-02,-0.8
2020-07-06,-3.2258
2020-07-07,-0.8333
2020-07-08,-2.521
2020-07-09,-1.7241
2020-07-10,8.7719
2020-07-13,-7.2581
2020-07-14,-2.6087
2020-07-15,30.3571
2020-07-16,-13.0137
2020-07-17,8.6614
2020-07-20,-4.3478
2020-07-21,5.303
2020-07-22,33.0935
2020-07-23,-14.5946
2020-07-24,-0.6329
2020-07-27,-6.3694
2020-07-28,-5.4422
2020-07-29,-6.4748
2020-07-30,-3.8462
2020-07-31,-2.4
