ticker,SHRG US Equity
2017-07-25,1.5278
2017-07-26,-1.5048
2017-07-27,1.3889
2017-07-28,1.3699
2017-07-31,-0.6757
2017-08-01,1.9048
2017-08-02,-1.0681
2017-08-03,3.9135999999999997
2017-08-04,0.0
2017-08-07,-13.5584
2017-08-08,6.6556
2017-08-09,-0.6339
2017-08-10,16.2461
2017-08-11,25.6098
2017-08-14,-14.1748
2017-08-15,5.2036
2017-08-16,1.0753
2017-08-17,-5.3191
2017-08-18,1.1236
2017-08-21,-1.1111
2017-08-22,2.7640000000000002
2017-08-23,-0.503
2017-08-24,0.0
2017-08-25,-8.2418
2017-08-28,-1.1976
2017-08-30,-5.4545
2017-08-31,-3.8462
2017-09-01,6.9733
2017-09-05,-6.3817
2017-09-06,13.1674
2017-09-07,-1.4353
2017-09-08,-10.479800000000001
2017-09-11,0.0
2017-09-12,6.6667
2017-09-13,-5.0
2017-09-14,14.473700000000001
2017-09-15,3.4483
2017-09-18,0.0
2017-09-19,-12.2222
2017-09-20,11.3924
2017-09-21,-4.4318
2017-09-22,-27.3484
2017-09-25,7.2013
2017-09-26,6.1068999999999996
2017-09-27,-0.7194
2017-09-28,2.8986
2017-09-29,1.7534999999999998
2017-10-02,-9.71
2017-10-03,-8.0178
2017-10-04,3.3333
2017-10-05,5.1613
2017-10-06,11.9479
2017-10-09,-6.8366
2017-10-10,-2.2059
2017-10-11,-0.7519
2017-10-12,-7.5758
2017-10-13,-8.1967
2017-10-16,-0.8929
2017-10-17,-17.1171
2017-10-18,-28.2609
2017-10-19,18.1818
2017-10-20,-2.5641
2017-10-23,1.5789
2017-10-24,-19.171
2017-10-25,-27.5641
2017-10-26,74.0708
2017-10-30,-11.032
2017-10-31,8.5714
2017-11-01,18.4211
2017-11-02,-8.8889
2017-11-03,-2.4146
2017-11-06,-2.7743
2017-11-07,-17.7378
2017-11-08,-9.375
2017-11-09,5.1724
2017-11-10,1.6393
2017-11-13,0.0
2017-11-14,-3.2258
2017-11-15,10.0
2017-11-16,-18.1818
2017-11-17,-41.8519
2017-11-20,1.9108
2017-11-21,4.8125
2017-11-22,-4.5915
2017-11-24,-10.625
2017-11-27,1.8392
2017-11-28,16.7342
2017-11-29,-2.9412000000000003
2017-11-30,-18.1818
2017-12-01,0.0
2017-12-04,7.7778
2017-12-05,9.9656
2017-12-06,0.0
2017-12-07,-12.5
2017-12-08,3.8571
2017-12-11,13.4801
2017-12-12,2.2867
2017-12-13,13.7623
2017-12-14,-1.0417
2017-12-15,0.0
2017-12-18,-5.2632
2017-12-19,1.2778
2017-12-20,-1.2617
2017-12-21,0.0
2017-12-22,11.1111
2017-12-26,-10.0
2017-12-27,-5.0
2017-12-28,-8.7135
2017-12-29,5.7015
2018-01-02,9.0909
2018-01-03,5.5556
2018-01-04,-2.0263
2018-01-05,2.0682
2018-01-08,-2.6316
2018-01-09,-5.4054
2018-01-10,7.1486
2018-01-11,-9.3382
2018-01-12,-11.1765
2018-01-16,9.0066
2018-01-17,6.3183
2018-01-18,2.8571
2018-01-19,10.0
2018-01-22,-4.9495000000000005
2018-01-23,0.4251
2018-01-24,5.8201
2018-01-25,-0.05
2018-01-26,-20.9605
2018-01-29,44.9367
2018-01-30,-13.1004
2018-01-31,-9.5477
2018-02-01,16.6667
2018-02-02,-9.5238
2018-02-05,10.526299999999999
2018-02-06,-9.5238
2018-02-07,0.0
2018-02-08,7.6316
2018-02-09,7.0905
2018-02-12,-22.6027
2018-02-13,12.0944
2018-02-14,-15.7368
2018-02-15,4.3623
2018-02-16,-4.2398
2018-02-20,0.0
2018-02-21,12.5
2018-02-22,0.0
2018-02-23,-16.0406
2018-02-26,0.5777
2018-02-27,-2.6316
2018-02-28,21.6216
2018-03-01,5.5
2018-03-02,21.1164
2018-03-05,43.4783
2018-03-06,44.2424
2018-03-07,2.9412000000000003
2018-03-08,2.0408
2018-03-09,-14.0
2018-03-12,16.2791
2018-03-13,-3.4
2018-03-14,11.8012
2018-03-15,-11.1111
2018-03-16,4.1667
2018-03-19,-6.0
2018-03-20,2.1277
2018-03-21,2.0833
2018-03-22,0.0
2018-03-23,-4.0816
2018-03-26,-12.766
2018-03-27,12.1951
2018-03-28,-1.087
2018-03-29,-4.3956
2018-04-02,-1.1494
2018-04-03,-7.0233
2018-04-04,-5.0525
2018-04-05,-22.2866
2018-04-06,2.0339
2018-04-09,16.2791
2018-04-10,5.7143
2018-04-11,5.4054
2018-04-12,-2.5641
2018-04-13,-3.9211
2018-04-16,-0.0274
2018-04-17,0.9836
2018-04-18,1.0744
2018-04-19,-1.6239
2018-04-20,-2.7285
2018-04-23,-21.3184
2018-04-24,6.5954
2018-04-25,33.7793
2018-04-26,-5.0
2018-04-27,-4.4737
2018-04-30,-7.7135
2018-05-01,19.403
2018-05-02,-7.5
2018-05-03,-2.7027
2018-05-04,24.7222
2018-05-07,-22.049
2018-05-08,11.4571
2018-05-09,-7.6903
2018-05-10,7.4701
2018-05-11,-4.4186
2018-05-14,5.4069
2018-05-15,-10.2334
2018-05-16,-2.8571
2018-05-17,2.9412000000000003
2018-05-18,1.4571
2018-05-21,7.0121
2018-05-22,-10.5658
2018-05-23,-2.8983
2018-05-24,-6.0152
2018-05-25,12.8486
2018-05-29,2.8571
2018-05-30,-13.9167
2018-05-31,3.2591
2018-06-01,9.375
2018-06-04,-2.8571
2018-06-05,-4.4118
2018-06-06,0.0
2018-06-07,7.6923
2018-06-08,-11.4
2018-06-11,1.5800999999999998
2018-06-12,4.7619
2018-06-13,6.0606
2018-06-14,-5.7143
2018-06-15,3.0303
2018-06-18,-2.9412000000000003
2018-06-19,0.0
2018-06-20,9.0909
2018-06-21,-8.3333
2018-06-22,6.0606
2018-06-25,-2.8571
2018-06-26,-4.4118
2018-06-27,-6.7385
2018-06-28,5.7572
2018-06-29,-3.2912
2018-07-02,0.0
2018-07-03,3.2258
2018-07-05,0.0
2018-07-06,-5.625
2018-07-09,5.9603
2018-07-10,0.0
2018-07-11,0.0
2018-07-12,-6.25
2018-07-13,3.3333
2018-07-16,-33.2258
2018-07-17,39.6135
2018-07-18,7.2664
2018-07-19,12.9032
2018-07-20,-11.4286
2018-07-23,-6.129
2018-07-24,17.8694
2018-07-25,-0.9038
2018-07-26,-8.7967
2018-07-27,11.2903
2018-07-30,-20.8696
2018-07-31,17.2161
2018-08-01,-3.125
2018-08-03,3.2258
2018-08-06,-12.5
2018-08-07,0.0
2018-08-08,1.4643
2018-08-09,16.1563
2018-08-10,0.0
2018-08-14,0.0
2018-08-15,3.0303
2018-08-16,-5.8824
2018-08-17,6.25
2018-08-20,-11.7647
2018-08-21,6.6667
2018-08-22,6.25
2018-08-23,-10.2941
2018-08-24,0.8197
2018-08-27,-2.1138
2018-08-28,-0.3322
2018-08-29,0.0
2018-08-30,0.0
2018-08-31,0.0
2018-09-04,-6.6667
2018-09-05,14.2857
2018-09-06,0.0
2018-09-10,-12.5
2018-09-11,7.1429
2018-09-12,-3.3333
2018-09-13,10.3448
2018-09-14,0.0
2018-09-17,0.0
2018-09-18,-6.875
2018-09-19,-2.6846
2018-09-20,-13.7931
2018-09-21,8.0
2018-09-24,7.037
2018-09-27,-10.0346
2018-09-28,-7.6923
2018-10-02,4.1667
2018-10-03,0.0
2018-10-04,-12.0
2018-10-05,13.1818
2018-10-08,-11.6466
2018-10-09,-9.0909
2018-10-10,0.0
2018-10-11,16.275
2018-10-12,-1.0965
2018-10-16,2.7826
2018-10-17,-2.7073
2018-10-19,0.0
2018-10-22,4.3478
2018-10-23,-9.375
2018-10-24,-8.046
2018-10-25,10.0
2018-10-29,-1.3636
2018-10-30,1.3825
2018-10-31,0.0
2018-11-01,0.0
2018-11-02,-13.6364
2018-11-05,15.7895
2018-11-06,0.0
2018-11-07,0.0
2018-11-08,40.9091
2018-11-09,-12.9032
2018-11-12,-11.1111
2018-11-13,12.5
2018-11-14,-3.7037
2018-11-15,3.8462
2018-11-16,0.0
2018-11-19,14.8148
2018-11-20,-12.9032
2018-11-21,11.1111
2018-11-26,-6.5
2018-11-27,6.9519
2018-11-28,1.6667
2018-11-29,-1.6393
2018-11-30,1.6667
2018-12-03,-11.4754
2018-12-06,11.1111
2018-12-07,0.0
2018-12-10,0.0
2018-12-11,0.0
2018-12-13,0.0
2018-12-14,0.0
2018-12-17,-6.6667
2018-12-18,-7.1429
2018-12-19,7.6923
2018-12-20,0.0
2018-12-21,0.0
2018-12-24,0.0
2018-12-26,0.0
2018-12-28,0.0
2018-12-31,-10.7143
2019-01-02,6.0
2019-01-03,5.6604
2019-01-04,0.0
2019-01-07,3.5714
2019-01-08,-3.4483
2019-01-09,-7.1429
2019-01-10,11.538499999999999
2019-01-11,-10.3448
2019-01-15,-15.2308
2019-01-16,17.9673
2019-01-17,-10.3846
2019-01-18,11.588
2019-01-22,0.0
2019-01-23,-7.6538
2019-01-24,1.4161000000000001
2019-01-25,-2.4641
2019-01-28,2.7368
2019-01-29,-6.1475
2019-01-30,-8.2969
2019-01-31,9.5238
2019-02-01,-6.3043
2019-02-04,2.0882
2019-02-06,-0.8636
2019-02-07,3.1637
2019-02-08,-2.2222
2019-02-11,22.7273
2019-02-12,-3.7037
2019-02-14,-13.461500000000001
2019-02-15,13.3333
2019-02-19,-5.8824
2019-02-20,8.3333
2019-02-21,-11.538499999999999
2019-02-25,-4.3478
2019-02-28,6.8182
2019-03-05,-6.383
2019-03-06,0.0
2019-03-07,4.5455
2019-03-08,4.3478
2019-03-12,-2.5
2019-03-13,6.8376
2019-03-14,-4.0
2019-03-15,-14.5833
2019-03-18,7.3171
2019-03-19,-4.5455
2019-03-20,0.0
2019-03-21,28.5714
2019-03-22,0.0
2019-03-26,-8.2593
2019-03-27,6.9843
2019-03-28,-7.5472
2019-04-01,-6.1224
2019-04-02,-4.3478
2019-04-03,0.0
2019-04-04,20.4545
2019-04-05,1.8868
2019-04-08,11.1111
2019-04-09,-0.0333
2019-04-10,-6.6355
2019-04-11,-3.5714
2019-04-12,-14.8148
2019-04-15,4.3478
2019-04-16,-25.0
2019-04-17,5.5556
2019-04-18,5.3158
2019-04-22,12.4438
2019-04-23,-9.7333
2019-04-24,23.0921
2019-04-25,-8.0
2019-04-26,0.0
2019-04-29,0.0
2019-04-30,-0.0435
2019-05-01,4.3932
2019-05-02,-5.8958
2019-05-06,-2.5902
2019-05-07,0.0
2019-05-08,-9.0909
2019-05-09,0.0
2019-05-10,0.0
2019-05-13,-5.0
2019-05-14,-5.2105
2019-05-15,22.1544
2019-05-16,-21.5227
2019-05-20,-1.448
2019-05-21,17.5433
2019-05-22,0.0
2019-05-23,-10.0
2019-05-24,-5.5
2019-05-28,-0.0588
2019-05-29,10.2941
2019-05-30,-9.3333
2019-05-31,0.0
2019-06-03,-5.8824
2019-06-06,0.0625
2019-06-07,24.9219
2019-06-11,-20.0
2019-06-12,-6.25
2019-06-13,20.0
2019-06-14,0.0
2019-06-17,-9.4444
2019-06-18,24.2025
2019-06-19,-10.5952
2019-06-20,-11.6022
2019-06-24,28.0625
2019-06-26,-21.9131
2019-06-27,7.0625
2019-06-28,10.9165
2019-07-01,-0.0526
2019-07-03,-0.1053
2019-07-09,0.0
2019-07-11,-10.3848
2019-07-12,-11.7647
2019-07-15,16.6667
2019-07-16,19.9429
2019-07-17,0.0476
2019-07-18,-4.7619
2019-07-19,-5.75
2019-07-22,3.0504
2019-07-23,8.1081
2019-07-24,-4.7619
2019-07-25,-5.75
2019-07-26,6.1008
2019-07-29,-20.0
2019-07-30,0.0
2019-08-01,0.0
2019-08-02,6.1875
2019-08-05,-5.5327
2019-08-06,5.9190000000000005
2019-08-07,-1.1764999999999999
2019-08-08,1.1905000000000001
2019-08-09,-5.8824
2019-08-12,6.25
2019-08-13,-5.8824
2019-08-14,3.0625
2019-08-15,0.0606
2019-08-16,-3.0303
2019-08-19,0.0
2019-08-20,0.0
2019-08-21,0.0
2019-08-22,0.0
2019-08-23,0.0
2019-08-26,-12.5
2019-08-27,7.1429
2019-08-28,6.6667
2019-08-29,-6.25
2019-08-30,6.6667
2019-09-04,0.0
2019-09-06,-12.5
2019-09-09,-3.5714
2019-09-10,-3.7778
2019-09-11,7.6212
2019-09-12,64.5207
2019-09-13,-8.6957
2019-09-16,-19.0476
2019-09-17,-11.7647
2019-09-18,-8.9333
2019-09-19,9.8097
2019-09-20,0.0
2019-09-23,-18.6667
2019-09-24,22.9508
2019-09-25,0.0
2019-09-26,0.0
2019-09-27,0.0
2019-09-30,0.0
2019-10-01,0.0
2019-10-02,6.6667
2019-10-03,18.75
2019-10-04,5.2632
2019-10-07,0.0
2019-10-09,-20.0
2019-10-10,9.375
2019-10-11,-14.2857
2019-10-14,-5.3333
2019-10-15,33.8028
2019-10-16,-15.7895
2019-10-18,-6.25
2019-10-21,16.6667
2019-10-22,0.0
2019-10-23,-2.8571
2019-10-24,5.8824
2019-10-25,-21.1111
2019-10-28,-1.4085
2019-10-29,-0.0714
2019-10-30,0.0715
2019-10-31,-11.357099999999999
2019-11-01,11.2006
2019-11-04,-16.6667
2019-11-05,9.5652
2019-11-06,-12.6984
2019-11-07,22.7273
2019-11-08,-18.5185
2019-11-11,18.1818
2019-11-12,-7.6923
2019-11-13,5.8333
2019-11-14,-1.5748
2019-11-15,0.0
2019-11-18,-9.56
2019-11-19,5.2632
2019-11-20,0.8403
2019-11-21,-6.5
2019-11-22,-10.8734
2019-11-25,23.7
2019-11-26,-19.1593
2019-11-27,10.0
2019-11-29,-5.4545
2019-12-02,0.9615
2019-12-03,-4.7619
2019-12-04,1.0
2019-12-05,13.8614
2019-12-06,-4.3478
2019-12-09,4.5455
2019-12-10,3.4783
2019-12-11,-8.4034
2019-12-12,-3.6696999999999997
2019-12-13,-0.0952
2019-12-16,-4.5758
2019-12-17,-0.0999
2019-12-18,0.0
2019-12-19,0.0
2019-12-20,0.0
2019-12-23,0.0
2019-12-24,0.0
2019-12-26,1.0
2019-12-27,0.0
2019-12-30,8.9109
2019-12-31,-9.0909
2020-01-02,3.0
2020-01-03,-2.9126
2020-01-06,45.0
2020-01-07,-25.4483
2020-01-08,-7.4931
2020-01-09,-1.1
2020-01-10,-14.0546
2020-01-13,0.0
2020-01-14,0.0
2020-01-15,0.0
2020-01-16,5.8824
2020-01-17,-4.4444
2020-01-21,4.6512
2020-01-22,17.7778
2020-01-23,-10.3774
2020-01-24,-2.6316
2020-01-27,-8.1081
2020-01-28,5.8824
2020-01-29,0.0
2020-01-30,0.0
2020-01-31,11.1111
2020-02-03,0.0
2020-02-04,-28.1
2020-02-05,14.7427
2020-02-06,13.9394
2020-02-07,-9.5745
2020-02-10,9.4118
2020-02-11,-18.2796
2020-02-12,44.7368
2020-02-13,-9.0909
2020-02-14,19.9
2020-02-18,-41.5346
2020-02-19,-24.3937
2020-02-20,0.0
2020-02-21,13.2075
2020-02-24,-13.6667
2020-02-25,-8.6873
2020-02-26,2.537
2020-02-27,-9.2784
2020-02-28,-9.0909
2020-03-02,16.875
2020-03-03,-1.6042999999999998
2020-03-04,-5.4348
2020-03-05,5.5172
2020-03-06,0.2179
2020-03-09,0.0
2020-03-10,0.0
2020-03-11,-13.0435
2020-03-12,32.5
2020-03-13,0.0
2020-03-16,22.2642
2020-03-17,-25.9259
2020-03-18,-2.0833
2020-03-19,6.1702
2020-03-20,-7.8156
2020-03-23,-12.0652
2020-03-24,-13.4734
2020-03-25,17.4571
2020-03-26,4.5974
2020-03-27,3.4884
2020-03-30,16.8539
2020-03-31,-1.9231
2020-04-01,13.5294
2020-04-02,-1.5544
2020-04-03,23.6842
2020-04-06,-0.7092
2020-04-07,7.1429
2020-04-08,11.2
2020-04-09,0.7194
2020-04-13,6.6667
2020-04-14,-16.2946
2020-04-15,14.0
2020-04-16,-11.9298
2020-04-17,12.8818
2020-04-20,-0.1176
2020-04-21,3.6513999999999998
2020-04-22,1.1364
2020-04-23,-5.0562
2020-04-24,-5.3254
2020-04-27,-3.125
2020-04-28,13.4194
2020-04-29,0.1138
2020-04-30,-9.0909
2020-05-01,-1.875
2020-05-04,7.0064
2020-05-05,-10.7143
2020-05-06,2.6667
2020-05-07,3.8961
2020-05-08,3.125
2020-05-11,0.0
2020-05-12,3.0303
2020-05-13,-11.7647
2020-05-14,-44.0
2020-05-15,61.6667
2020-05-18,-4.271
2020-05-19,30.4615
2020-05-20,-2.7712
2020-05-21,-9.0358
2020-05-22,-6.6667
2020-05-26,0.0
2020-05-28,7.1429
2020-05-29,-5.3333
2020-06-01,12.6761
2020-06-02,0.0
2020-06-03,-18.75
2020-06-04,12.3077
2020-06-05,9.589
2020-06-08,-3.6875
2020-06-09,10.318
2020-06-10,5.8824
2020-06-11,-5.6667
2020-06-12,-2.8269
2020-06-15,3.0303
2020-06-16,5.8824
2020-06-19,0.0
2020-06-22,13.3333
2020-06-23,-21.4706
2020-06-24,6.1174
2020-06-25,12.9412
2020-06-26,-21.875
2020-06-29,13.3333
2020-06-30,5.8824
2020-07-01,5.5556
2020-07-02,5.2632
2020-07-06,31.65
2020-07-07,35.9666
2020-07-08,3.352
2020-07-09,25.4054
2020-07-10,-9.7392
2020-07-13,-11.6544
2020-07-14,-8.7838
2020-07-15,6.6667
2020-07-16,5.5556
2020-07-17,0.0
2020-07-20,-5.2632
2020-07-21,5.5556
2020-07-22,-4.8947
2020-07-23,-2.0476
2020-07-24,19.774
2020-07-27,17.8774
2020-07-28,-9.5638
2020-07-29,7.9646
2020-07-30,10.6557
2020-07-31,36.2037
