ticker,IPUB US Equity
2010-08-13,0.9259
2010-08-16,-5.8716
2010-08-17,0.0
2010-08-18,-2.5341
2010-08-19,-1.9975
2010-08-20,1.426
2010-08-23,-3.4205
2010-08-25,0.0
2010-08-27,2.0833
2010-08-30,-3.0612
2010-09-01,-1.4711
2010-09-02,4.6981
2010-09-03,2.0408
2010-09-07,-2.0
2010-09-10,0.8163
2010-09-13,2.2267
2010-09-15,-1.9802
2010-09-16,1.0101
2010-09-17,-7.6
2010-09-20,6.2771
2010-09-22,2.1385
2010-09-24,0.4985
2010-09-27,-0.7937
2010-09-28,-1.0025
2010-09-30,-4.038
2010-10-01,0.0
2010-10-04,0.3158
2010-10-05,6.4008
2010-10-06,0.789
2010-10-07,-2.1526
2010-10-11,-4.04
2010-10-12,1.0838
2010-10-18,-0.8247
2010-10-19,-1.2474
2010-10-20,2.1053
2010-10-21,-1.0309
2010-10-22,-4.1641
2010-10-25,-0.0027
2010-10-26,7.8261
2010-10-27,-3.8306
2010-10-28,5.87
2010-10-29,0.9901
2010-11-01,12.7451
2010-11-02,0.0
2010-11-03,3.3043
2010-11-04,-3.8721
2010-11-05,-0.1751
2010-11-08,2.1053
2010-11-09,0.5155
2010-11-10,1.7094
2010-11-11,-2.521
2010-11-12,-7.9289
2010-11-15,-3.1858
2010-11-16,-2.7079
2010-11-17,7.3559
2010-11-18,1.8519
2010-11-19,3.6364
2010-11-22,-6.4035
2010-11-23,5.9044
2010-11-24,-1.7699
2010-11-26,7.2072
2010-11-29,-2.8571
2010-11-30,-7.4394
2010-12-01,-2.0561
2010-12-02,0.9542
2010-12-03,2.0794
2010-12-06,-7.4074
2010-12-07,2.0
2010-12-08,-4.7059
2010-12-09,0.823
2010-12-10,-5.9184
2010-12-13,-2.3861
2010-12-14,-6.4444
2010-12-15,2.3753
2010-12-16,7.8886
2010-12-17,-4.3011
2010-12-20,7.8652
2010-12-21,-4.5833
2010-12-22,3.2751
2010-12-23,5.074
2010-12-27,-0.8048
2010-12-28,-1.217
2010-12-29,1.232
2010-12-30,1.4199
2010-12-31,-7.8
2011-01-03,4.9892
2011-01-04,-0.2066
2011-01-05,0.6211
2011-01-06,1.2346
2011-01-07,0.2033
2011-01-10,-1.0142
2011-01-11,1.4344000000000001
2011-01-12,3.1313
2011-01-13,0.8815
2011-01-14,-1.165
2011-01-18,1.1788
2011-01-19,0.0
2011-01-20,-1.165
2011-01-21,0.1965
2011-01-24,0.9804
2011-01-25,-0.7767
2011-01-26,13.5029
2011-01-27,-1.8965999999999998
2011-01-28,-6.8541
2011-01-31,3.0189
2011-02-01,-24.9084
2011-02-02,1.9512
2011-02-03,-6.9378
2011-02-04,-0.2571
2011-02-07,-3.866
2011-02-08,-4.2895
2011-02-09,3.6414999999999997
2011-02-10,-2.4324
2011-02-11,-0.554
2011-02-14,5.2925
2011-02-15,-1.0549
2011-02-16,0.264
2011-02-17,0.2667
2011-02-18,0.5319
2011-02-22,-2.1164
2011-02-23,1.0811
2011-02-24,-2.4064
2011-02-25,-6.8493
2011-02-28,1.4706000000000001
2011-03-01,2.6087
2011-03-02,-3.9548
2011-03-03,3.5294
2011-03-04,3.6932
2011-03-07,3.0137
2011-03-08,2.6629
2011-03-09,1.033
2011-03-10,-2.5641
2011-03-11,-1.3125
2011-03-14,1.7299
2011-03-15,1.6644999999999999
2011-03-16,-2.0208
2011-03-17,2.6249000000000002
2011-03-18,-0.8125
2011-03-21,1.8533
2011-03-22,1.5261
2011-03-23,-3.0297
2011-03-24,0.804
2011-03-25,-0.2558
2011-03-28,-1.7949000000000002
2011-03-29,7.5718
2011-03-30,-0.4854
2011-03-31,-1.7073
2011-04-01,3.4739
2011-04-04,6.4029
2011-04-05,0.293
2011-04-06,19.1011
2011-04-07,-0.9906
2011-04-08,0.0476
2011-04-11,-0.9524
2011-04-12,-3.6538
2011-04-13,-1.5968
2011-04-14,-7.5051
2011-04-15,-3.5088
2011-04-18,-34.3182
2011-04-19,-4.8443000000000005
2011-04-20,-2.9045
2011-04-21,-3.7498
2011-04-25,-3.1128
2011-04-26,-2.8112
2011-04-27,5.3719
2011-04-28,-0.7843
2011-04-29,-1.1858
2011-05-02,-1.2
2011-05-03,-1.2146
2011-05-04,-0.4098
2011-05-05,-1.2346
2011-05-06,0.8333
2011-05-09,-1.6529
2011-05-10,0.0
2011-05-11,-1.2605
2011-05-12,-2.1277
2011-05-13,-5.2174
2011-05-16,-1.3819
2011-05-17,-22.7862
2011-05-18,21.0843
2011-05-19,9.4527
2011-05-20,2.2727
2011-05-23,1.3333
2011-05-24,-1.7544
2011-05-25,1.3393
2011-05-26,2.2026
2011-05-27,5.6034
2011-05-31,2.0408
2011-06-01,-0.4
2011-06-02,-2.8112
2011-06-03,-2.0713
2011-06-06,-7.1681
2011-06-07,-2.7273
2011-06-08,0.0
2011-06-09,2.8037
2011-06-10,-0.9091
2011-06-13,-2.7523
2011-06-14,-1.8868
2011-06-15,-2.4038
2011-06-16,-0.9852
2011-06-17,-9.9502
2011-06-20,4.4199
2011-06-21,2.6455
2011-06-22,-1.0309
2011-06-23,4.6875
2011-06-24,-0.4975
2011-06-27,3.0
2011-06-28,0.0
2011-06-29,2.9126
2011-06-30,5.6604
2011-07-01,0.0
2011-07-05,-5.3571
2011-07-06,-3.3019
2011-07-07,0.0
2011-07-08,-2.9268
2011-07-11,0.4962
2011-07-12,-6.5004
2011-07-13,1.0763
2011-07-14,3.1746
2011-07-15,7.6923
2011-07-18,1.9048
2011-07-19,3.271
2011-07-20,6.7873
2011-07-21,3.8136
2011-07-22,-2.8571
2011-07-25,2.1008
2011-07-26,-7.8189
2011-07-27,-7.1429
2011-07-28,2.3978
2011-07-29,-3.2807
2011-08-01,-0.4854
2011-08-02,2.439
2011-08-03,-4.7619
2011-08-04,-0.5
2011-08-05,-9.0452
2011-08-08,-10.4972
2011-08-09,6.7901
2011-08-10,-2.8902
2011-08-11,2.9762
2011-08-12,-3.4682
2011-08-15,-5.3892
2011-08-16,0.0
2011-08-17,-5.6962
2011-08-18,-2.0134
2011-08-19,10.9589
2011-08-22,1.2346
2011-08-23,-4.878
2011-08-24,-3.2051
2011-08-25,-2.649
2011-08-26,-3.4013999999999998
2011-08-29,6.338
2011-08-30,-2.649
2011-08-31,14.966
2011-09-01,-3.5503
2011-09-02,-1.8405
2011-09-06,0.0
2011-09-07,4.375
2011-09-08,-1.1976
2011-09-09,-0.6061
2011-09-12,-12.1951
2011-09-13,4.1667
2011-09-14,-5.3333
2011-09-15,12.6761
2011-09-16,-3.125
2011-09-19,0.6452
2011-09-20,-5.7692
2011-09-21,-3.4013999999999998
2011-09-22,5.6338
2011-09-23,1.3333
2011-09-26,0.6579
2011-09-27,-1.9607999999999999
2011-09-28,-6.0
2011-09-29,6.383
2011-09-30,1.3333
2011-10-03,-14.473700000000001
2011-10-04,2.3077
2011-10-05,-6.015
2011-10-06,16.0
2011-10-07,-13.7931
2011-10-10,20.8
2011-10-11,1.3245
2011-10-12,0.0
2011-10-13,-4.5752
2011-10-14,6.1644
2011-10-17,-3.2258
2011-10-18,0.0
2011-10-19,-0.6667
2011-10-20,-0.6711
2011-10-21,-5.4054
2011-10-24,-6.4286
2011-10-25,0.0
2011-10-26,6.1068999999999996
2011-10-27,-2.8777
2011-10-28,0.7407
2011-10-31,-4.4118
2011-11-01,-3.0769
2011-11-02,4.7619
2011-11-03,3.0303
2011-11-04,0.0
2011-11-07,-5.1471
2011-11-08,0.7752
2011-11-09,3.8462
2011-11-10,-5.9259
2011-11-11,2.3622
2011-11-14,-0.7692
2011-11-15,-2.3256
2011-11-16,-4.7619
2011-11-17,-1.6667
2011-11-18,-6.7797
2011-11-21,-13.6364
2011-11-22,-7.3684
2011-11-23,-26.1364
2011-11-25,38.4615
2011-11-28,-11.1111
2011-11-29,6.25
2011-11-30,-11.7647
2011-12-01,-6.6667
2011-12-02,0.0
2011-12-05,21.4286
2011-12-06,0.0
2011-12-07,-1.1764999999999999
2011-12-08,0.0
2011-12-09,0.0
2011-12-12,0.0
2011-12-13,7.1429
2011-12-15,-11.1111
2011-12-16,0.0
2011-12-19,0.0
2011-12-20,-25.0
2011-12-21,31.6667
2011-12-22,0.0
2011-12-23,-5.0633
2011-12-27,0.0
2011-12-28,-9.3333
2011-12-29,-11.7647
2011-12-30,21.6667
2012-01-03,-16.4384
2012-01-04,-1.6393
2012-01-09,-13.3333
2012-01-10,5.7692
2012-01-11,-5.4545
2012-01-12,-3.8462
2012-01-18,0.0
2012-01-19,-10.0
2012-01-20,-4.4444
2012-01-24,-6.9767
2012-01-25,20.0
2012-01-26,-8.3333
2012-01-27,6.8182
2012-01-30,17.0213
2012-01-31,25.4545
2012-02-01,-2.8986
2012-02-02,49.2537
2012-02-03,1.0
2012-02-06,0.0
2012-02-07,8.9109
2012-02-08,13.6364
2012-02-09,-16.8
2012-02-10,10.5769
2012-02-13,-13.0435
2012-02-14,-1.0
2012-02-15,0.0
2012-02-16,0.0
2012-02-17,0.0
2012-02-22,0.0
2012-02-27,0.0
2012-02-29,-1.0101
2012-03-01,-6.1224
2012-03-05,-2.1739
2012-03-06,0.0
2012-03-07,0.0
2012-03-08,5.5556
2012-03-09,3.1579
2012-03-12,0.0
2012-03-15,23.4694
2012-03-16,-9.0909
2012-03-19,-4.5455
2012-03-20,-14.2857
2012-03-21,-11.1111
2012-03-23,0.0
2012-03-27,12.5
2012-03-28,-11.1111
2012-03-30,6.25
2012-04-03,-17.647100000000002
2012-04-04,47.1429
2012-04-05,-0.9709
2012-04-09,-30.3922
2012-04-11,33.8028
2012-04-12,0.0
2012-04-13,-1.0526
2012-04-17,-14.8936
2012-04-20,-12.5
2012-04-24,0.0
2012-04-25,0.0
2012-04-27,0.0
2012-04-30,0.0
2012-05-03,0.0
2012-05-14,-4.2857
2012-05-15,-7.4627
2012-05-16,0.0
2012-05-17,0.0
2012-05-29,-9.6774
2012-05-30,25.0
2012-05-31,0.0
2012-06-04,-7.1429
2012-06-05,-13.8462
2012-06-06,25.0
2012-06-07,0.0
2012-06-08,0.0
2012-06-12,0.0
2012-06-13,0.0
2012-06-15,0.0
2012-06-20,0.0
2012-06-26,0.0
2012-06-28,-0.7143
2012-06-29,0.0
2012-07-05,0.0
2012-07-11,0.0
2012-07-12,-20.8633
2012-07-13,0.0
2012-07-18,0.0
2012-07-19,-45.4545
2012-07-20,70.0
2012-07-23,-8.6275
2012-07-24,7.2961
2012-07-25,10.0
2012-07-26,-9.0909
2012-07-30,0.0
2012-07-31,10.0
2012-08-01,0.0
2012-08-03,0.0
2012-08-06,-1.8182
2012-08-08,1.8519
2012-08-14,-23.6364
2012-08-15,33.3333
2012-08-20,-46.4286
2012-08-21,36.6667
2012-08-24,17.0732
2012-08-27,-41.6667
2012-08-30,3.5714
2012-08-31,65.5172
2012-09-04,-13.4766
2012-09-05,17.9834
2012-09-07,-18.3673
2012-09-10,22.5
2012-09-12,12.2449
2012-09-18,0.0
2012-09-19,-14.5455
2012-09-20,17.0213
2012-09-24,0.0
2012-09-26,1.8182
2012-09-27,0.0
2012-09-28,0.0
2012-10-03,0.0
2012-10-04,-5.3571
2012-10-05,0.0
2012-10-09,3.7736
2012-10-11,-3.6364
2012-10-12,0.0
2012-10-16,0.0
2012-10-18,1.8868
2012-10-23,0.0
2012-10-25,-1.8519
2012-10-26,0.0
2012-10-31,1.8868
2012-11-01,-43.5185
2012-11-02,49.5082
2012-11-07,9.6491
2012-11-09,6.0
2012-11-16,1.8868
2012-11-30,0.0
2012-12-07,-7.4074
2012-12-10,-10.2375
2012-12-14,-26.208
2012-12-17,0.0
2012-12-18,-0.3586
2012-12-19,0.0
2012-12-20,0.0
2012-12-21,0.0
2012-12-24,0.303
2012-12-26,-0.1511
2012-12-27,-3.177
2012-12-28,40.625
2012-12-31,-11.1111
2013-01-02,0.0
2013-01-11,-26.75
2013-01-15,0.0
2013-01-16,0.0
2013-01-25,0.0
2013-01-31,32.7645
2013-02-08,-10.0257
2013-02-11,-8.1429
2013-02-12,-19.1291
2013-02-13,1.9231
2013-02-27,-9.434
2013-02-28,22.0833
2013-03-01,-4.4369
2013-03-06,4.6429
2013-03-13,-14.6758
2013-03-15,-4.0
2013-03-18,4.1667
2013-03-19,-20.0
2013-03-20,0.0
2013-03-22,-25.0
2013-03-25,0.0
2013-03-26,65.875
2013-03-27,0.0
2013-03-28,20.5727
2013-04-05,-16.6667
2013-04-18,0.0
2013-04-26,-20.0
2013-04-30,25.0
2013-05-02,-20.0
2013-05-10,0.0
2013-05-15,-47.25
2013-05-16,0.0
2013-05-24,42.1801
2013-05-29,0.0
2013-05-31,0.0
2013-06-14,0.0
2013-06-18,33.3333
2013-07-02,-25.0
2013-07-23,-83.3333
2013-07-24,500.0
2013-07-26,-92.6667
2013-07-29,1263.6364
2013-08-20,0.0
2013-08-23,-13.3333
2013-08-26,23.0769
2013-08-27,-6.25
2013-09-09,-33.3333
2013-09-10,20.0
2013-09-20,-8.3333
2013-10-01,9.0909
2013-10-02,66.6667
2013-10-08,-50.0
2013-10-10,-39.0
2013-10-11,145.9016
2013-10-14,0.0
2013-10-15,-33.3333
2013-10-16,80.0
2013-10-17,0.0
2013-10-21,0.0
2013-10-23,-16.6667
2013-10-25,0.0
2013-10-28,-33.3333
2013-10-29,-10.0
2013-10-31,66.6667
2013-11-01,0.0
2013-11-06,0.0
2013-11-08,-33.3333
2013-12-03,-20.0
2013-12-05,-6.25
2013-12-06,0.0
2013-12-09,0.0
2013-12-13,0.0
2013-12-16,0.0
2013-12-17,10.0
2013-12-18,-9.0909
2013-12-19,0.0
2013-12-20,0.0
2013-12-23,0.0
2013-12-24,0.0
2013-12-26,-18.6667
2013-12-27,0.0
2013-12-30,73.7705
2013-12-31,-5.6604
2014-01-02,-10.0
2014-01-06,-22.2222
2014-01-08,-14.2857
2014-01-13,-16.6667
2014-01-17,60.0
2014-01-23,-37.5
2014-01-31,0.0
2014-02-04,0.0
2014-02-13,-4.0
2014-02-21,66.6667
2014-02-24,-62.5
2014-02-26,0.0
2014-02-28,-33.3333
2014-03-04,0.0
2014-03-19,50.0
2014-03-24,26.6667
2014-03-25,31.5789
2014-03-26,-40.0
2014-03-28,66.6667
2014-03-31,0.0
2014-04-07,0.0
2014-04-08,-20.0
2014-04-09,50.0
2014-04-14,16.6667
2014-04-17,-7.1429
2014-04-28,-53.8462
2014-04-30,96.6667
2014-05-01,-23.7288
2014-05-02,-11.1111
2014-05-05,-12.5
2014-05-07,-11.4286
2014-05-08,125.8065
2014-05-09,-42.8571
2014-05-12,-24.6875
2014-05-14,32.7801
2014-05-15,-5.3125
2014-05-16,32.0132
2014-05-19,-0.25
2014-05-20,0.0
2014-05-28,-19.7995
2014-05-30,15.4688
2014-06-09,-30.7172
2014-06-17,-21.2891
2014-06-23,29.0323
2014-06-24,-22.5
2014-06-25,-1.2407
2014-06-30,35.1759
2014-07-01,-0.3717
2014-07-10,-81.5299
2014-07-11,438.3838
2014-07-15,-69.9812
2014-07-16,11.875
2014-07-21,197.7654
2014-07-23,-63.9775
2014-07-24,-16.6667
2014-07-29,50.0
2014-07-30,26.6667
2014-07-31,26.3158
2014-08-04,-6.25
2014-08-05,-33.3333
2014-08-08,0.0
2014-08-27,32.5
2014-08-29,-24.5283
2014-09-11,32.5
2014-09-12,-24.5283
2014-09-16,62.0833
2014-09-17,0.0
2014-09-22,0.0
2014-09-29,-38.3033
2014-10-03,61.25
2014-10-13,-37.9845
2014-10-15,0.0
2014-10-22,-80.0
2014-10-23,100.0
2014-10-24,-16.6667
2014-10-28,-33.75
2014-10-29,0.0
2014-10-31,0.0
2014-11-07,50.9434
2014-11-14,-33.75
2014-11-17,50.9434
2014-11-18,-36.25
2014-11-19,-33.3333
2014-11-24,2.9412000000000003
2014-11-26,128.5714
2014-12-01,-56.25
2014-12-09,0.0
2014-12-11,-20.0
2014-12-22,-14.2857
2014-12-23,91.6667
2014-12-24,-47.8261
2014-12-26,0.0
2014-12-30,0.0
2015-01-02,91.6667
2015-01-05,0.0
2015-01-06,-47.8261
2015-01-22,0.0
2015-01-29,133.3333
2015-02-11,0.0
2015-02-12,0.0
2015-02-19,42.8571
2015-02-26,0.0
2015-03-05,0.0
2015-03-12,-37.5
2015-04-10,76.0
2015-04-14,0.0
2015-04-15,-25.0
2015-04-21,0.0
2015-04-24,69.697
2015-04-27,0.0
2015-05-01,-1.7856999999999998
2015-05-04,-12.7273
2015-05-07,8.3333
2015-05-08,23.0769
2015-05-19,-1.5625
2015-05-20,-57.1429
2015-05-21,0.0
2015-06-15,77.7778
2015-06-16,-16.6667
2015-06-17,-20.0
2015-07-07,0.0
2015-07-15,-12.5
2015-09-01,-25.0
2015-09-14,14.2857
2015-09-15,0.0
2015-09-17,100.0
2015-10-30,-41.6667
2015-11-02,57.1429
2015-11-03,-36.3636
2015-11-12,0.0
2015-11-20,0.0
2015-12-10,0.0
2015-12-16,0.0
2015-12-22,0.0
2015-12-23,0.0
2015-12-28,0.0
2015-12-30,57.1429
2016-01-04,27.2727
2016-01-07,0.0
2016-01-12,-28.5714
2016-01-14,-20.0
2016-01-20,0.0
2016-02-11,9.375
2016-02-12,-8.5714
2016-02-22,25.0
2016-03-01,-10.0
2016-03-22,-5.5556
2016-04-13,-5.8824
2016-04-15,21.875
2016-05-02,-2.5641
2016-05-06,5.2632
2016-05-09,-17.5
2016-05-10,13.6364
2016-05-23,49.3333
2016-05-24,0.0
2016-06-09,0.0
2016-07-14,-42.8571
2016-07-18,0.0
2016-08-30,0.0
2016-09-07,0.0
2016-10-05,0.0
2016-10-31,0.0
2016-11-08,0.0
2016-11-17,0.0
2016-11-22,0.0
2016-12-19,0.0
2016-12-28,0.0
2016-12-29,0.0
2016-12-30,12.5
2017-01-03,51.3889
2017-02-23,-33.945
2017-02-28,11.1111
2017-05-16,-10.0
2017-05-25,0.0
2017-06-06,33.3333
2017-06-16,11.6667
2017-08-10,0.0
2017-10-11,-31.3433
2017-10-12,0.0
2017-11-06,-2.1739
2017-11-16,0.0
2017-12-06,0.0
2018-01-17,0.0
2018-02-07,11.1111
2018-02-16,-48.0
2018-02-22,0.0
2018-04-25,0.0
2018-05-09,0.0
2018-06-06,0.0
2018-06-18,0.0
2018-06-20,84.6154
2018-06-29,0.0
2018-08-06,-6.25
2018-08-27,-42.2222
2018-09-10,53.8462
2018-09-21,-37.5
2018-09-24,-16.0
2018-10-23,33.3333
2018-10-25,-10.7143
2018-10-31,0.0
2018-12-10,0.0
2018-12-31,0.0
2019-01-11,0.0
2019-02-06,0.0
2019-02-19,0.0
2019-04-25,-20.0
2019-05-14,5.0
2019-06-27,4.7619
2019-07-12,36.3636
2019-07-16,-26.6667
2019-07-30,13.6364
2019-08-01,140.0
2019-08-02,-33.3333
2019-08-07,0.0
2019-08-08,50.0
2019-08-20,0.0
2019-08-21,0.0
2019-08-22,0.0
2019-08-28,0.0
2019-08-29,0.0
2019-09-09,-16.6667
2019-09-11,50.0
2019-09-17,-19.7333
2019-09-19,-25.2492
2019-09-30,-33.3333
2019-10-02,0.0
2019-10-18,0.0
2019-10-23,-16.6667
2019-11-08,-8.0
2019-11-11,0.0
2019-12-10,-21.7391
2019-12-12,0.0
2019-12-24,-11.1111
2020-01-23,0.0
2020-02-24,81.25
2020-03-25,0.0
2020-04-16,0.0
2020-04-27,0.0
2020-04-29,-6.8966
2020-05-29,11.1111
2020-06-01,46.6667
2020-06-03,47.7273
2020-06-04,23.0769
2020-06-05,-25.0
2020-06-08,16.6667
2020-06-11,-3.5714
2020-06-12,-11.1111
2020-06-15,66.6667
2020-06-16,5.0
2020-06-17,90.4762
2020-06-18,-10.0
2020-06-19,-11.1111
2020-06-22,-12.5
2020-06-23,14.2857
2020-06-25,23.75
2020-06-30,-24.2424
2020-07-01,-6.6667
2020-07-02,21.4286
2020-07-06,75.8824
2020-07-07,-3.01
2020-07-08,-14.8276
2020-07-09,17.4089
2020-07-10,103.4483
2020-07-14,16.9492
2020-07-15,0.0
2020-07-16,15.942
2020-07-17,-20.0
2020-07-20,-0.1563
2020-07-21,-25.6651
2020-07-22,4.2105
2020-07-23,0.8081
2020-07-24,-1.8035999999999999
2020-07-27,12.2449
2020-07-28,7.2727
2020-07-29,-1.6949
2020-07-31,-7.7586
