ticker,LIFE US Equity
2015-09-24,-0.9132
2015-09-25,-12.6399
2015-09-28,-18.7641
2015-09-29,-8.4416
2015-09-30,3.9514
2015-10-01,-0.1949
2015-10-02,8.3008
2015-10-05,1.9838
2015-10-06,-5.8355
2015-10-07,5.6338
2015-10-08,2.6667
2015-10-09,0.3463
2015-10-12,-4.1415
2015-10-13,-0.18
2015-10-14,0.3607
2015-10-15,3.5939
2015-10-16,-0.954
2015-10-19,-3.8529
2015-10-20,-9.8361
2015-10-21,-3.0303
2015-10-22,1.6667
2015-10-23,10.8607
2015-10-26,5.915
2015-10-27,0.1745
2015-10-28,8.7979
2015-10-29,-1.4412
2015-10-30,1.2185
2015-11-02,2.7287
2015-11-03,-4.4531
2015-11-04,-0.6541
2015-11-05,0.7407
2015-11-06,-0.8987
2015-11-09,-1.8136999999999999
2015-11-10,-3.6104000000000003
2015-11-11,-14.4599
2015-11-12,0.4073
2015-11-13,3.7525
2015-11-16,-2.737
2015-11-17,-0.3015
2015-11-18,-2.3185000000000002
2015-11-19,-10.1135
2015-11-20,0.2296
2015-11-23,-2.9782
2015-11-24,-0.7084
2015-11-25,1.0702
2015-11-27,2.8235
2015-11-30,-2.6316
2015-12-01,-0.7051
2015-12-02,2.9586
2015-12-03,1.2644
2015-12-04,-0.681
2015-12-07,-9.0286
2015-12-08,1.5074999999999998
2015-12-09,-4.9505
2015-12-10,0.1302
2015-12-11,-1.0403
2015-12-14,9.4612
2015-12-15,4.5618
2015-12-16,-1.7222
2015-12-17,18.8084
2015-12-18,-0.9833
2015-12-21,7.0506
2015-12-22,-6.1224
2015-12-23,0.3953
2015-12-24,1.1811
2015-12-28,-1.07
2015-12-29,-3.6382
2015-12-30,2.3468999999999998
2015-12-31,-1.994
2016-01-04,-7.1211
2016-01-05,2.5192
2016-01-06,-7.1581
2016-01-07,-11.1623
2016-01-08,-3.7565
2016-01-11,0.1346
2016-01-12,-3.8978
2016-01-13,-8.5315
2016-01-14,-3.211
2016-01-15,-6.1611
2016-01-19,1.1785
2016-01-20,-0.1664
2016-01-21,-7.3333
2016-01-22,3.0576
2016-01-25,9.2496
2016-01-26,-0.9585
2016-01-27,-0.9677
2016-01-28,-7.4919
2016-01-29,-7.0423
2016-02-01,3.7879
2016-02-02,-13.3212
2016-02-03,-5.8947
2016-02-04,3.3557
2016-02-05,-7.1429
2016-02-08,-5.1282
2016-02-09,-3.6855
2016-02-10,-2.8061
2016-02-11,-0.2625
2016-02-12,8.1579
2016-02-16,5.3528
2016-02-17,4.388
2016-02-18,-3.7611
2016-02-19,-0.2299
2016-02-22,0.9217
2016-02-23,-5.2511
2016-02-24,10.6024
2016-02-25,-6.1002
2016-02-26,6.2645
2016-02-29,-2.4017
2016-03-01,10.5145
2016-03-02,6.2753
2016-03-03,-2.0952
2016-03-04,9.5331
2016-03-07,11.0124
2016-03-08,-12.48
2016-03-09,-3.1079
2016-03-10,-4.1509
2016-03-11,0.3937
2016-03-14,9.6078
2016-03-15,-1.6099999999999999
2016-03-16,-2.3636
2016-03-17,0.1862
2016-03-18,-1.487
2016-03-21,7.7358
2016-03-22,-4.3783
2016-03-23,-8.4249
2016-03-24,0.2
2016-03-28,-1.1976
2016-03-29,2.0202
2016-03-30,-3.7624
2016-03-31,-18.93
2016-04-01,-3.2995
2016-04-04,-5.5118
2016-04-05,-3.6111
2016-04-06,-8.0692
2016-04-07,0.3135
2016-04-08,0.0
2016-04-11,13.125
2016-04-12,6.9061
2016-04-13,3.1008
2016-04-14,5.7644
2016-04-15,-0.7109
2016-04-18,-4.7733
2016-04-19,-4.2607
2016-04-20,2.356
2016-04-21,2.5575
2016-04-22,4.2394
2016-04-25,-5.2632
2016-04-26,-2.2727
2016-04-27,-1.292
2016-04-28,-1.5707
2016-04-29,-5.3191
2016-05-02,3.0899
2016-05-03,-5.1771
2016-05-04,-4.023
2016-05-05,-3.5928
2016-05-06,-3.7267
2016-05-09,4.1935
2016-05-10,-2.7864
2016-05-11,-4.1401
2016-05-12,-4.9834
2016-05-13,1.7483
2016-05-16,5.1546
2016-05-17,2.9412000000000003
2016-05-18,-1.5873
2016-05-19,-2.9032
2016-05-20,4.6512
2016-05-23,2.2222
2016-05-24,3.4161
2016-05-25,-0.9009
2016-05-26,-2.7273
2016-05-27,0.6231
2016-05-31,2.4768
2016-06-01,5.136
2016-06-02,2.2989
2016-06-03,-2.5281000000000002
2016-06-06,0.5764
2016-06-07,-6.0172
2016-06-08,-1.8293
2016-06-09,-2.795
2016-06-10,-1.9169
2016-06-13,0.9772
2016-06-14,-2.9032
2016-06-15,0.0
2016-06-16,-2.99
2016-06-17,-4.1096
2016-06-20,-2.1429
2016-06-21,1.4599
2016-06-22,0.7194
2016-06-23,5.0
2016-06-24,-2.7211
2016-06-27,-10.4895
2016-06-28,-1.1719
2016-06-29,6.7194
2016-06-30,2.963
2016-07-01,5.7554
2016-07-05,-4.4218
2016-07-06,0.0
2016-07-07,-2.4911
2016-07-08,4.0146
2016-07-11,-4.2105
2016-07-12,0.3663
2016-07-13,-2.1898
2016-07-14,-0.3731
2016-07-15,1.1236
2016-07-18,0.7407
2016-07-19,-3.6765
2016-07-20,16.7939
2016-07-21,-3.268
2016-07-22,-2.027
2016-07-25,-0.6897
2016-07-26,0.0
2016-07-27,7.6389
2016-07-28,-4.1935
2016-07-29,14.8148
2016-08-01,-7.0381
2016-08-02,-2.5237
2016-08-03,6.4725
2016-08-04,-2.7356
2016-08-05,3.4375
2016-08-08,-0.3021
2016-08-09,-3.6364
2016-08-10,-6.6038
2016-08-11,8.4175
2016-08-12,6.2112
2016-08-15,7.0175
2016-08-16,-3.8251
2016-08-17,-3.9773
2016-08-18,-0.2959
2016-08-19,-0.8902
2016-08-22,-2.6946
2016-08-23,0.0
2016-08-24,-7.3846
2016-08-25,-2.3256
2016-08-26,1.3605
2016-08-29,-2.6846
2016-08-30,2.4138
2016-08-31,-1.6835
2016-09-01,1.0274
2016-09-02,-1.6949
2016-09-06,8.6207
2016-09-07,-3.1746
2016-09-08,1.9672
2016-09-09,-0.9646
2016-09-12,1.6234
2016-09-13,-2.2364
2016-09-14,5.8824
2016-09-15,0.6173
2016-09-16,-1.5337
2016-09-19,1.8692
2016-09-20,-1.5291000000000001
2016-09-21,2.1739
2016-09-22,1.2158
2016-09-23,-0.9009
2016-09-26,-0.9091
2016-09-27,0.9174
2016-09-28,-2.1212
2016-09-29,-1.548
2016-09-30,0.0
2016-10-03,0.3145
2016-10-04,0.9404
2016-10-05,0.9317
2016-10-06,-8.6154
2016-10-07,-2.3569
2016-10-10,4.8276
2016-10-11,-4.9342
2016-10-12,-1.0381
2016-10-13,0.6993
2016-10-14,-3.4722
2016-10-17,-2.8777
2016-10-18,1.8519
2016-10-19,0.0
2016-10-20,7.2727
2016-10-21,-1.6949
2016-10-24,5.1724
2016-10-25,-6.5574
2016-10-26,3.5088
2016-10-27,-1.6949
2016-10-28,-3.4483
2016-10-31,-1.7856999999999998
2016-11-01,-3.6364
2016-11-02,-1.8868
2016-11-03,-1.9231
2016-11-04,5.8824
2016-11-07,3.7037
2016-11-08,-3.5714
2016-11-09,9.2593
2016-11-10,6.7797
2016-11-11,0.0
2016-11-14,11.1111
2016-11-15,-2.8571
2016-11-16,0.0
2016-11-17,5.8824
2016-11-18,4.1667
2016-11-21,-5.3333
2016-11-22,-7.0423
2016-11-23,0.0
2016-11-25,-4.5455
2016-11-28,-3.1746
2016-11-29,3.2787
2016-11-30,-1.5873
2016-12-01,0.0
2016-12-02,-1.6129
2016-12-05,6.5574
2016-12-06,4.6154
2016-12-07,0.0
2016-12-08,4.4118
2016-12-09,1.4085
2016-12-12,1.3889
2016-12-13,-23.2877
2016-12-14,-10.7143
2016-12-15,-6.0
2016-12-16,2.1277
2016-12-19,-10.4167
2016-12-20,0.0
2016-12-21,6.9767
2016-12-22,4.3478
2016-12-23,2.0833
2016-12-27,4.0816
2016-12-28,-9.8039
2016-12-29,-2.1739
2016-12-30,-4.4444
2017-01-03,9.3023
2017-01-04,4.2553
2017-01-05,-2.0408
2017-01-06,2.0833
2017-01-09,2.0408
2017-01-10,0.0
2017-01-11,-6.0
2017-01-12,6.383
2017-01-13,0.0
2017-01-17,-2.0
2017-01-18,32.6531
2017-01-19,-7.6923
2017-01-20,0.0
2017-01-23,-1.6667
2017-01-24,3.3898
2017-01-25,0.0
2017-01-26,0.0
2017-01-27,-1.6393
2017-01-30,10.0
2017-01-31,0.0
2017-02-01,-1.5152
2017-02-02,0.0
2017-02-03,0.0
2017-02-06,4.6154
2017-02-07,-2.9412000000000003
2017-02-08,0.0
2017-02-09,1.5152
2017-02-10,1.4925
2017-02-13,-1.4706000000000001
2017-02-14,0.0037
2017-02-15,1.4888
2017-02-16,1.4706000000000001
2017-02-17,2.8986
2017-02-21,2.8169
2017-02-22,2.0548
2017-02-23,-8.0537
2017-02-24,-1.4599
2017-02-27,2.2222
2017-02-28,15.942
2017-03-01,-6.25
2017-03-02,-5.3333
2017-03-03,-2.8169
2017-03-06,-1.4493
2017-03-07,-1.4706000000000001
2017-03-08,0.0
2017-03-09,8.9552
2017-03-10,-1.3699
2017-03-13,0.0
2017-03-14,-4.1667
2017-03-15,2.8986
2017-03-16,7.0423
2017-03-17,0.0
2017-03-20,-2.6316
2017-03-21,-1.3514
2017-03-22,-5.4795
2017-03-23,1.4493
2017-03-24,1.4285999999999999
2017-03-27,0.0
2017-03-28,0.0
2017-03-29,-1.4085
2017-03-30,1.4285999999999999
2017-03-31,-1.4085
2017-04-03,0.0
2017-04-04,-2.8571
2017-04-05,-2.9412000000000003
2017-04-06,1.5152
2017-04-07,-2.9851
2017-04-10,0.0
2017-04-11,-3.0769
2017-04-12,0.0
2017-04-13,0.0
2017-04-17,-4.7619
2017-04-18,0.0
2017-04-19,0.8333
2017-04-20,0.8264
2017-04-21,0.0
2017-04-24,3.2787
2017-04-25,3.1746
2017-04-26,4.6154
2017-04-27,2.9412000000000003
2017-04-28,-5.7143
2017-05-01,-7.5758
2017-05-02,0.0
2017-05-03,1.6393
2017-05-04,0.0
2017-05-05,1.6129
2017-05-08,4.7619
2017-05-09,-4.5455
2017-05-10,-1.5873
2017-05-11,0.0
2017-05-12,4.8387
2017-05-15,3.0769
2017-05-16,1.4925
2017-05-17,-2.9412000000000003
2017-05-18,0.7576
2017-05-19,2.2556
2017-05-22,4.4118
2017-05-23,0.0
2017-05-24,-1.4085
2017-05-25,-2.8571
2017-05-26,-2.9412000000000003
2017-05-30,-3.0303
2017-05-31,3.125
2017-06-01,1.5152
2017-06-02,4.4776
2017-06-05,-2.8571
2017-06-06,0.0
2017-06-07,2.9412000000000003
2017-06-08,-1.4285999999999999
2017-06-09,-1.4493
2017-06-12,0.0
2017-06-13,1.4706000000000001
2017-06-14,-1.4493
2017-06-15,-1.4706000000000001
2017-06-16,5.9701
2017-06-19,1.4085
2017-06-20,0.0
2017-06-21,2.0833
2017-06-22,0.6803
2017-06-23,-1.3514
2017-06-26,0.0
2017-06-27,0.0
2017-06-28,1.3699
2017-06-29,-1.3514
2017-06-30,-6.8493
2017-07-03,-7.3529
2017-07-05,4.7619
2017-07-06,1.5152
2017-07-07,4.4776
2017-07-10,-1.4285999999999999
2017-07-11,-4.3478
2017-07-12,0.0
2017-07-13,-0.7576
2017-07-14,0.7634
2017-07-17,1.5152
2017-07-18,0.0
2017-07-19,1.4925
2017-07-20,0.0
2017-07-21,-4.4118
2017-07-24,9.2308
2017-07-25,-4.2254
2017-07-26,0.0
2017-07-27,-1.4706000000000001
2017-07-28,4.4776
2017-07-31,-1.4285999999999999
2017-08-01,0.0
2017-08-02,-1.4493
2017-08-03,-1.4706000000000001
2017-08-04,-0.7463
2017-08-07,-5.2632
2017-08-08,3.1746
2017-08-09,-1.5385
2017-08-10,-4.6875
2017-08-11,0.0
2017-08-14,6.5574
2017-08-15,-10.7692
2017-08-16,-5.1724
2017-08-17,-1.8182
2017-08-18,-3.7037
2017-08-21,0.0
2017-08-22,-3.8462
2017-08-23,-2.0
2017-08-24,8.1633
2017-08-25,-1.8868
2017-08-28,5.7692
2017-08-29,1.8182
2017-08-30,7.1429
2017-08-31,1.6667
2017-09-01,0.0
2017-09-05,-9.8361
2017-09-06,1.8182
2017-09-07,8.9286
2017-09-08,3.2787
2017-09-11,-4.7619
2017-09-12,1.6667
2017-09-13,6.5574
2017-09-14,1.5385
2017-09-15,12.1212
2017-09-18,4.7297
2017-09-19,-0.6452
2017-09-20,1.2987
2017-09-21,-0.641
2017-09-22,4.5161
2017-09-25,0.0
2017-09-26,3.7037
2017-09-27,9.5238
2017-09-28,3.2609
2017-09-29,6.3158
2017-10-02,-0.9901
2017-10-03,-5.0
2017-10-04,18.947400000000002
2017-10-05,0.885
2017-10-06,-5.7018
2017-10-09,2.3256
2017-10-10,2.7273
2017-10-11,11.5044
2017-10-12,-1.5873
2017-10-13,-4.8387
2017-10-16,-5.0847
2017-10-17,-3.5714
2017-10-18,-0.9259
2017-10-19,-3.7382999999999997
2017-10-20,-0.9709
2017-10-23,-2.9412000000000003
2017-10-24,-1.0121
2017-10-25,-2.0388
2017-10-26,0.0
2017-10-27,8.3333
2017-10-30,-5.7692
2017-10-31,-2.0408
2017-11-01,-16.6667
2017-11-02,0.0
2017-11-03,11.25
2017-11-06,1.1236
2017-11-07,-4.4444
2017-11-08,-1.1628
2017-11-09,-3.5294
2017-11-10,-3.6585
2017-11-13,-7.5949
2017-11-14,1.3699
2017-11-15,4.0541
2017-11-16,0.0
2017-11-17,0.0
2017-11-20,-2.5974
2017-11-21,2.6667
2017-11-22,2.5974
2017-11-24,1.2658
2017-11-27,8.75
2017-11-28,-2.2989
2017-11-29,-3.5294
2017-11-30,-4.878
2017-12-01,2.5641
2017-12-04,-2.5
2017-12-05,-2.5641
2017-12-06,-1.3158
2017-12-07,4.0
2017-12-08,2.5641
2017-12-11,-2.5
2017-12-12,-7.6923
2017-12-13,-1.3889
2017-12-14,0.0
2017-12-15,1.4085
2017-12-18,4.1667
2017-12-19,-5.3333
2017-12-20,7.0423
2017-12-21,1.3158
2017-12-22,0.0
2017-12-26,-1.2987
2017-12-27,-2.6316
2017-12-28,1.3514
2017-12-29,-6.6667
2018-01-02,8.5714
2018-01-03,0.0
2018-01-04,-1.3158
2018-01-05,2.6667
2018-01-08,1.2987
2018-01-09,-1.2821
2018-01-10,2.5974
2018-01-11,0.0
2018-01-12,-1.2658
2018-01-16,2.5641
2018-01-17,3.75
2018-01-18,-1.2048
2018-01-19,-3.6585
2018-01-22,3.1646
2018-01-23,-1.8405
2018-01-24,-3.75
2018-01-25,0.0
2018-01-26,-2.5974
2018-01-29,1.3333
2018-01-30,-3.9474
2018-01-31,-2.7397
2018-02-01,-5.6338
2018-02-02,0.0
2018-02-05,-2.9851
2018-02-06,1.5385
2018-02-07,4.5455
2018-02-08,1.4493
2018-02-09,-4.2857
2018-02-12,1.4925
2018-02-13,2.9412000000000003
2018-02-14,-7.1429
2018-02-15,-4.6154
2018-02-16,1.6129
2018-02-20,-1.5873
2018-02-21,1.6129
2018-02-22,-4.7619
2018-02-23,-1.6667
2018-02-26,0.0
2018-02-27,-3.3898
2018-02-28,3.5088
2018-03-01,0.0
2018-03-02,1.6949
2018-03-05,0.0
2018-03-06,0.0
2018-03-07,0.0
2018-03-08,0.0
2018-03-09,0.0
2018-03-12,0.0
2018-03-13,-1.6667
2018-03-14,1.6949
2018-03-15,-1.6667
2018-03-16,1.6949
2018-03-19,0.0
2018-03-20,-3.3333
2018-03-21,3.4483
2018-03-22,-1.6667
2018-03-23,0.0
2018-03-26,0.0
2018-03-27,-2.5423999999999998
2018-03-28,-6.087
2018-03-29,-1.8519
2018-04-02,3.7736
2018-04-03,-3.6364
2018-04-04,1.8868
2018-04-05,0.0
2018-04-06,1.8519
2018-04-09,-3.6364
2018-04-10,1.8868
2018-04-11,-1.8519
2018-04-12,1.8868
2018-04-13,1.8519
2018-04-16,-3.6364
2018-04-17,-3.7736
2018-04-18,0.0
2018-04-19,-3.9215999999999998
2018-04-20,-2.0408
2018-04-23,-2.0833
2018-04-24,2.1277
2018-04-25,-2.0833
2018-04-26,0.0
2018-04-27,-2.1277
2018-04-30,-2.1739
2018-05-01,4.4444
2018-05-02,0.0
2018-05-03,-1.0638
2018-05-04,5.3763
2018-05-07,-2.0408
2018-05-08,-2.0833
2018-05-09,0.0
2018-05-10,-4.2553
2018-05-11,2.2222
2018-05-14,-32.6087
2018-05-15,-12.9032
2018-05-16,-37.037
2018-05-17,14.7059
2018-05-18,-2.5641
2018-05-21,-7.6316
2018-05-22,3.7037
2018-05-23,0.5495
2018-05-24,-1.6284
2018-05-25,2.2109
2018-05-29,-5.7609
2018-05-30,0.346
2018-05-31,3.7356
2018-06-01,-2.4931
2018-06-04,-3.4091
2018-06-05,0.0
2018-06-06,-0.5882
2018-06-07,6.5085
2018-06-08,14.4448
2018-06-11,-3.9903
2018-06-12,-2.1438
2018-06-13,-0.7957
2018-06-14,0.2083
2018-06-15,4.9896
2018-06-18,2.5347
2018-06-19,1.3905
2018-06-20,21.9048
2018-06-21,-8.5938
2018-06-22,-1.7094
2018-06-25,-4.3478
2018-06-26,-8.1818
2018-06-27,-3.604
2018-06-28,-6.5325
2018-06-29,0.0
2018-07-02,-3.3516
2018-07-03,-1.0802
2018-07-05,5.8621
2018-07-06,1.9544000000000001
2018-07-09,-1.6613
2018-07-10,-1.8085
2018-07-11,-0.75
2018-07-12,7.7786
2018-07-13,-3.0828
2018-07-16,-3.0
2018-07-17,-1.9851
2018-07-18,-0.1343
2018-07-19,-1.4006
2018-07-20,-0.0227
2018-07-23,2.1255
2018-07-24,-2.0479
2018-07-25,-2.1248
2018-07-26,-0.8707
2018-07-27,-2.8341
2018-07-30,-1.7597
2018-07-31,-4.8583
2018-08-01,0.5545
2018-08-02,-0.9874
2018-08-03,-1.5542
2018-08-06,-1.3155999999999999
2018-08-07,-4.666
2018-08-08,-2.3074
2018-08-09,0.2004
2018-08-10,-1.8359999999999999
2018-08-13,-5.799
2018-08-14,1.962
2018-08-15,-4.3333
2018-08-16,-3.3893
2018-08-17,6.7377
2018-08-20,1.8738000000000001
2018-08-21,4.5831
2018-08-22,-7.7555
2018-08-23,-3.1099
2018-08-24,2.8871
2018-08-27,0.3292
2018-08-28,5.3125
2018-08-29,6.8248999999999995
2018-08-30,4.7222
2018-08-31,-4.2573
2018-09-04,9.2118
2018-09-05,4.0081
2018-09-06,-8.5366
2018-09-07,2.6667
2018-09-10,-2.6364
2018-09-11,-1.9607999999999999
2018-09-12,-1.5646
2018-09-13,-0.4838
2018-09-14,2.0833
2018-09-17,2.0408
2018-09-18,0.6667
2018-09-19,9.0331
2018-09-20,0.1336
2018-09-21,-5.3864
2018-09-24,0.6668
2018-09-25,5.8464
2018-09-26,-2.2984
2018-09-27,1.6135000000000002
2018-09-28,-1.5152
2018-10-01,-4.6154
2018-10-02,-4.5161
2018-10-03,7.0541
2018-10-04,-5.3143
2018-10-05,6.6524
2018-10-08,-2.525
2018-10-09,-8.951
2018-10-10,-4.2254
2018-10-11,-10.0147
2018-10-12,19.3005
2018-10-15,-2.7397
2018-10-16,-1.1268
2018-10-17,2.1225
2018-10-18,-6.835
2018-10-19,4.8061
2018-10-22,-3.5714
2018-10-23,-3.5556
2018-10-24,-1.1828
2018-10-25,-3.6219
2018-10-26,-1.6452
2018-10-29,5.6248000000000005
2018-10-30,-2.9654
2018-10-31,-2.7199999999999998
2018-11-01,5.0507
2018-11-02,3.5528
2018-11-05,-4.7021
2018-11-06,-3.2207
2018-11-07,4.7213
2018-11-08,6.2077
2018-11-09,-7.0388
2018-11-12,-3.2821
2018-11-13,-9.5902
2018-11-14,-5.6936
2018-11-15,-0.0192
2018-11-16,6.4038
2018-11-19,0.6687
2018-11-20,-3.9318
2018-11-21,-0.9531
2018-11-23,-1.9057
2018-11-26,5.7896
2018-11-27,5.3455
2018-11-28,4.4184
2018-11-29,3.3223
2018-11-30,-1.4558
2018-12-03,1.2013
2018-12-04,-5.3577
2018-12-06,-3.0508
2018-12-07,0.4021
2018-12-10,0.296
2018-12-11,-5.2083
2018-12-12,-1.8315000000000001
2018-12-13,-6.1853
2018-12-14,-9.913
2018-12-17,-6.6446
2018-12-18,1.6552
2018-12-19,-10.6769
2018-12-20,12.0052
2018-12-21,-6.9751
2018-12-24,2.7243
2018-12-26,2.6277
2018-12-27,16.1688
2018-12-28,4.0816
2018-12-31,-2.8039
2019-01-02,6.9195
2019-01-03,1.434
2019-01-04,-1.7856999999999998
2019-01-07,4.7303
2019-01-08,-0.9179
2019-01-09,0.5658
2019-01-10,-2.3049
2019-01-11,-0.2787
2019-01-14,-1.8256000000000001
2019-01-15,8.2353
2019-01-16,1.3324
2019-01-17,-2.6298
2019-01-18,1.8300999999999998
2019-01-22,-5.2521
2019-01-23,-1.5838
2019-01-24,-0.3368
2019-01-25,5.0695
2019-01-28,-5.2895
2019-01-29,-3.3962
2019-01-30,-2.3242
2019-01-31,0.18
2019-02-01,1.7964
2019-02-04,1.3333
2019-02-05,-1.3158
2019-02-06,1.4118
2019-02-07,1.5081
2019-02-08,-3.9257
2019-02-11,-2.7142
2019-02-12,1.9156
2019-02-13,-2.0196
2019-02-14,4.102
2019-02-15,-1.9604
2019-02-19,-0.0538
2019-02-20,-1.9668999999999999
2019-02-21,3.0
2019-02-22,1.0501
2019-02-25,-5.902
2019-02-26,-0.1875
2019-02-27,-2.9228
2019-02-28,3.2258
2019-03-01,-2.0833
2019-03-04,-5.3191
2019-03-05,0.6966
2019-03-06,-4.0839
2019-03-07,1.3262
2019-03-08,3.3295
2019-03-11,2.2222
2019-03-12,0.2609
2019-03-13,-1.1709
2019-03-14,0.8776
2019-03-15,1.7833999999999999
2019-03-18,-1.688
2019-03-19,10.8672
2019-03-20,-3.3915
2019-03-21,14.0422
2019-03-22,-0.694
2019-03-25,-9.5144
2019-03-26,4.1584
2019-03-27,-2.0913
2019-03-28,4.1748
2019-03-29,2.5349
2019-04-01,2.4177
2019-04-02,-0.5147
2019-04-03,-7.0116
2019-04-04,1.6692
2019-04-05,-5.3972
2019-04-08,7.7199
2019-04-09,-1.8889
2019-04-10,2.114
2019-04-11,-0.1848
2019-04-12,-4.0741
2019-04-15,6.1776
2019-04-16,-0.8182
2019-04-17,-0.9899
2019-04-18,1.4627
2019-04-22,5.8394
2019-04-23,-2.1379
2019-04-24,2.1846
2019-04-25,10.3448
2019-04-26,6.25
2019-04-29,-1.4706000000000001
2019-04-30,-7.3134
2019-05-01,0.8979
2019-05-02,-2.5976
2019-05-03,1.6058
2019-05-06,-3.7897
2019-05-07,-2.0784
2019-05-08,-0.1369
2019-05-09,-4.868
2019-05-10,-3.4775
2019-05-13,-0.8774
2019-05-14,-6.2147
2019-05-15,-5.0602
2019-05-16,-2.7073
2019-05-17,0.9565
2019-05-20,-3.6151999999999997
2019-05-21,3.0136
2019-05-22,-0.1301
2019-05-23,-5.9718
2019-05-24,1.5011999999999999
2019-05-28,-0.1138
2019-05-29,-4.328
2019-05-30,1.6667
2019-05-31,1.171
2019-06-03,-8.3796
2019-06-04,2.4255
2019-06-05,-4.6373999999999995
2019-06-06,0.776
2019-06-07,0.1027
2019-06-10,0.2564
2019-06-11,-1.5345
2019-06-12,-1.3247
2019-06-13,2.6581
2019-06-14,-2.5892
2019-06-17,-8.6339
2019-06-18,2.2472
2019-06-19,4.2265
2019-06-20,3.947
2019-06-21,1.9506000000000001
2019-06-24,-0.5102
2019-06-25,-3.8462
2019-06-26,-2.9067
2019-06-27,-2.4993
2019-06-28,3.2113
2019-07-01,6.4781
2019-07-02,-0.7671
2019-07-03,-3.1365
2019-07-05,-3.88
2019-07-08,-5.6735
2019-07-09,-1.8908
2019-07-10,4.2827
2019-07-11,5.7495
2019-07-12,-4.6602
2019-07-15,6.3829
2019-07-16,0.1264
2019-07-17,2.8681
2019-07-18,-22.4907
2019-07-19,-6.4748
2019-07-22,-11.0256
2019-07-23,4.8991
2019-07-24,1.3736
2019-07-25,-8.6721
2019-07-26,2.9674
2019-07-29,-6.0519
2019-07-30,3.9877000000000002
2019-07-31,3.5398
2019-08-01,-4.2735
2019-08-02,-4.4643
2019-08-05,-2.8037
2019-08-06,0.0
2019-08-07,1.9231
2019-08-08,-1.5723
2019-08-09,-0.639
2019-08-12,-5.5626999999999995
2019-08-13,1.1236
2019-08-14,-5.7239
2019-08-15,0.0
2019-08-16,4.2679
2019-08-19,6.5251
2019-08-20,-8.3601
2019-08-21,8.0702
2019-08-22,5.5195
2019-08-23,-7.3846
2019-08-26,1.6611
2019-08-27,1.3072
2019-08-28,-0.6452
2019-08-29,1.9481000000000002
2019-08-30,-6.3694
2019-09-03,-0.6803
2019-09-04,-2.3973
2019-09-05,7.7193000000000005
2019-09-06,-0.9739
2019-09-09,0.8815
2019-09-10,10.5351
2019-09-11,-1.1799
2019-09-12,9.5522
2019-09-13,1.0899
2019-09-16,11.8598
2019-09-17,-5.3012
2019-09-18,-1.7812000000000001
2019-09-19,-3.6269
2019-09-20,5.6452
2019-09-23,-0.5089
2019-09-24,0.0
2019-09-25,-4.6036
2019-09-26,0.134
