ticker,ROAD US Equity
2018-09-24,-2.5337
2018-09-25,-1.7872
2018-09-26,0.579
2018-09-27,-0.0822
2018-09-28,-0.4115
2018-10-01,-2.3967
2018-10-02,-2.3709
2018-10-03,-1.0408
2018-10-04,2.2787
2018-10-05,0.3428
2018-10-08,-2.7327
2018-10-09,-1.5803
2018-10-10,-1.1597
2018-10-11,-2.4368
2018-10-12,-2.4052
2018-10-15,1.2322
2018-10-16,7.2097
2018-10-17,-3.9301
2018-10-18,-6.4545
2018-10-19,-0.9718
2018-10-22,-2.4534000000000002
2018-10-23,-1.5091
2018-10-24,-7.5587
2018-10-25,-1.768
2018-10-26,-4.4994
2018-10-29,3.7691
2018-10-30,-2.9512
2018-10-31,5.731
2018-11-01,3.3186
2018-11-02,2.7837
2018-11-05,1.7708
2018-11-06,1.9447
2018-11-07,4.1165
2018-11-08,-5.5931
2018-11-09,-1.0215
2018-11-12,0.0
2018-11-13,0.8256
2018-11-14,-1.74
2018-11-15,0.0
2018-11-16,1.7708
2018-11-19,-0.5118
2018-11-20,0.4115
2018-11-21,-0.3074
2018-11-23,1.2333
2018-11-26,5.3807
2018-11-27,-2.9865
2018-11-28,-0.0993
2018-11-29,-1.5905
2018-11-30,-1.1111
2018-12-03,0.715
2018-12-04,-4.6653
2018-12-06,3.1915
2018-12-07,-7.2165
2018-12-10,-2.7778
2018-12-11,0.1143
2018-12-12,3.0822
2018-12-13,-8.6379
2018-12-14,1.0909
2018-12-17,0.2398
2018-12-18,2.9904
2018-12-19,0.5807
2018-12-20,-5.6582
2018-12-21,4.1616
2018-12-24,-2.7027
2018-12-26,8.5749
2018-12-27,-7.119
2018-12-28,6.7066
2018-12-31,-0.8979
2019-01-02,8.2673
2019-01-03,1.046
2019-01-04,-1.1387
2019-01-07,2.0942
2019-01-08,7.5897
2019-01-09,-0.7626
2019-01-10,-0.4803
2019-01-11,6.0811
2019-01-14,0.7279
2019-01-15,-5.1491
2019-01-16,3.2381
2019-01-17,-0.9225
2019-01-18,3.8175
2019-01-22,4.0359
2019-01-23,-1.3793
2019-01-24,1.3986
2019-01-25,1.8103
2019-01-28,0.3387
2019-01-29,0.3376
2019-01-30,0.9251
2019-01-31,-0.5
2019-02-01,-2.0101
2019-02-04,-1.8803
2019-02-05,-2.8746
2019-02-06,3.4978
2019-02-07,0.9532
2019-02-08,-2.3176
2019-02-11,1.0545
2019-02-12,-3.7391
2019-02-13,0.4517
2019-02-14,2.6978
2019-02-15,3.8529
2019-02-19,0.5059
2019-02-20,0.2517
2019-02-21,0.5021
2019-02-22,0.6661
2019-02-25,-1.9851
2019-02-26,-0.7595
2019-02-27,7.9932
2019-02-28,-2.6772
2019-03-01,-1.7799
2019-03-04,1.4827
2019-03-05,-0.8929
2019-03-06,0.0819
2019-03-07,1.0638
2019-03-08,-0.8097
2019-03-11,-3.0204
2019-03-12,-0.0842
2019-03-13,3.7911
2019-03-14,-0.8117
2019-03-15,0.4092
2019-03-18,-1.0594999999999999
2019-03-19,-1.5651000000000002
2019-03-20,1.841
2019-03-21,-3.6976
2019-03-22,5.0341
2019-03-25,-3.7368
2019-03-26,3.7131
2019-03-27,0.5696
2019-03-28,-2.1845
2019-03-29,5.6245
2019-04-01,-1.4879
2019-04-02,-4.4515
2019-04-03,2.5789999999999997
2019-04-04,-2.2709
2019-04-05,3.4025
2019-04-08,-2.0064
2019-04-09,1.4742
2019-04-10,-0.9685
2019-04-11,-0.7335
2019-04-12,-2.9557
2019-04-15,4.7377
2019-04-16,1.7771
2019-04-17,-0.3968
2019-04-18,-0.8765
2019-04-22,2.4116
2019-04-23,0.157
2019-04-24,-5.3292
2019-04-25,1.1589
2019-04-26,1.0638
2019-04-29,2.4291
2019-04-30,3.5573
2019-05-01,3.0534
2019-05-02,-4.5926
2019-05-03,1.9409999999999998
2019-05-06,-5.8644
2019-05-07,-4.9353
2019-05-08,-2.1277
2019-05-09,-2.4348
2019-05-10,6.9519
2019-05-13,5.4167
2019-05-14,7.1937
2019-05-15,-4.5723
2019-05-16,5.5641
2019-05-17,2.1962
2019-05-20,0.7163
2019-05-21,0.9957
2019-05-22,-2.2535
2019-05-23,-3.6744
2019-05-24,-0.6731
2019-05-28,0.2259
2019-05-29,-0.7513
2019-05-30,2.6494999999999997
2019-05-31,-4.056
2019-06-03,1.8447
2019-06-04,2.8679
2019-06-05,6.0895
2019-06-06,-3.112
2019-06-07,0.6424
2019-06-10,-7.0922
2019-06-11,-1.4504000000000001
2019-06-12,0.0
2019-06-13,0.3873
2019-06-14,3.3179
2019-06-17,-1.7177
2019-06-18,5.3951
2019-06-19,-0.8652
2019-06-20,0.7273
2019-06-21,0.5054
2019-06-24,0.5747
2019-06-25,-0.5
2019-06-26,3.374
2019-06-27,-0.2083
2019-06-28,4.5233
2019-07-01,1.5979
2019-07-02,-2.0315
2019-07-03,-1.4716
2019-07-05,-0.6789
2019-07-08,-0.8202
2019-07-09,-1.9297
2019-07-10,2.1785
2019-07-11,-0.3439
2019-07-12,-0.6901
2019-07-15,1.1814
2019-07-16,-0.8929
2019-07-17,-2.2176
2019-07-18,-2.7640000000000002
2019-07-19,0.2187
2019-07-22,1.4545
2019-07-23,4.1577
2019-07-24,2.7529
2019-07-25,1.8084
2019-07-26,0.7237
2019-07-29,0.4572
2019-07-30,0.7152
2019-07-31,0.9038
2019-08-01,-4.0947
2019-08-02,-1.6011
2019-08-05,-4.2034
2019-08-06,-1.0616
2019-08-07,-1.1445
2019-08-08,1.4472
2019-08-09,-0.0713
2019-08-12,8.137
2019-08-13,-1.1881
2019-08-14,1.336
2019-08-15,-5.0758
2019-08-16,2.4306
2019-08-19,1.4915
2019-08-20,-1.2692
2019-08-21,0.4736
2019-08-22,-2.1549
2019-08-23,-3.8541
2019-08-26,7.4445
2019-08-27,0.7328
2019-08-28,0.0
2019-08-29,6.8783
2019-08-30,2.0421
2019-09-03,-8.7326
2019-09-04,3.5216
2019-09-05,-1.2837
2019-09-06,-1.5605
2019-09-09,3.1704
2019-09-10,1.1524
2019-09-11,-1.7088999999999999
2019-09-12,1.159
2019-09-13,0.1273
2019-09-16,-5.8487
2019-09-17,-2.7683999999999997
2019-09-18,8.125
2019-09-19,4.1747
2019-09-20,-1.3564
2019-09-23,-0.625
2019-09-24,-4.4654
2019-09-25,1.6458
2019-09-26,-1.5544
2019-09-27,0.3289
2019-09-30,2.1639
2019-10-01,0.8986
2019-10-02,-1.9083999999999999
2019-10-03,3.1777
2019-10-04,3.7712
2019-10-07,-0.1817
2019-10-08,-5.4612
2019-10-09,0.1284
2019-10-10,1.9231
2019-10-11,-0.9434
2019-10-14,-0.4127
2019-10-15,2.0083
2019-10-16,1.0
2019-10-17,2.4134
2019-10-18,2.4169
2019-10-21,-0.236
2019-10-22,-0.0591
2019-10-23,-1.3609
2019-10-24,0.6599
2019-10-25,1.0131000000000001
2019-10-28,1.1209
2019-10-29,-0.1167
2019-10-30,0.0876
2019-10-31,-0.0875
2019-11-01,3.7967
2019-11-04,1.4631
2019-11-05,-1.6639
2019-11-06,-1.6356000000000002
2019-11-07,1.2041
2019-11-08,0.3966
2019-11-11,0.9029
2019-11-12,2.4609
2019-11-13,1.4192
2019-11-14,2.8525
2019-11-15,-0.8373
2019-11-18,-1.3719999999999999
2019-11-19,-0.6956
2019-11-20,0.4849
2019-11-21,-0.7507
2019-11-22,0.5943
2019-11-25,2.1482
2019-11-26,1.5247000000000002
2019-11-27,0.9839
2019-11-29,1.5385
2019-12-02,-1.5152
2019-12-03,-1.9487
2019-12-04,0.4184
2019-12-05,0.3646
2019-12-06,3.3212
2019-12-09,3.4154
2019-12-10,-18.747
2019-12-11,2.2714
2019-12-12,0.3507
2019-12-13,0.0582
2019-12-16,1.7462
2019-12-17,0.8009
2019-12-18,-1.5891
2019-12-19,2.1915
2019-12-20,0.6208
2019-12-23,-1.8508
2019-12-24,0.1143
2019-12-26,-1.9977
2019-12-27,-1.1066
2019-12-30,-0.3534
2019-12-31,-0.2955
2020-01-02,-2.2525
2020-01-03,1.1522000000000001
2020-01-06,1.259
2020-01-07,0.1184
2020-01-08,0.7688
2020-01-09,-1.2911000000000001
2020-01-10,0.5351
2020-01-13,-0.6505
2020-01-14,1.369
2020-01-15,0.9395
2020-01-16,1.1635
2020-01-17,0.1725
2020-01-21,-0.1148
2020-01-22,-1.0057
2020-01-23,-0.9869
2020-01-24,-0.0293
2020-01-27,-0.0587
2020-01-28,0.1174
2020-01-29,1.1137
2020-01-30,-0.1739
2020-01-31,-2.5552
2020-02-03,2.0262000000000002
2020-02-04,0.6425
2020-02-05,2.96
2020-02-06,-0.9583
2020-02-07,-10.074
2020-02-10,2.9747
2020-02-11,3.319
2020-02-12,2.6175
2020-02-13,1.0435
2020-02-14,0.918
2020-02-18,0.0569
2020-02-19,-0.0852
2020-02-20,0.3128
2020-02-21,-0.2834
2020-02-24,0.5685
2020-02-25,-1.4132
2020-02-26,-0.2294
2020-02-27,-1.3218
2020-02-28,-0.9319
2020-03-02,2.9394
2020-03-03,1.028
2020-03-04,0.1696
2020-03-05,-1.3544
2020-03-06,-1.2014
2020-03-09,-15.8657
2020-03-10,3.3723
2020-03-11,-5.3262
2020-03-12,-14.6273
2020-03-13,19.687
2020-03-16,-8.6029
2020-03-17,19.8042
2020-03-18,-2.8913
2020-03-19,-1.9417
2020-03-20,-1.7162
2020-03-23,0.3358
2020-03-24,7.0281
2020-03-25,8.818
2020-03-26,-4.9425
2020-03-27,-8.8875
2020-03-30,1.858
2020-03-31,10.0326
2020-04-01,1.1249
2020-04-02,1.5222
2020-04-03,-4.1522
2020-04-06,-0.2407
2020-04-07,2.4729
2020-04-08,2.06
2020-04-09,2.4221
2020-04-13,-5.7995
2020-04-14,-0.0598
2020-04-15,-5.1435
2020-04-16,-4.4767
2020-04-17,5.6106
2020-04-20,-0.375
2020-04-21,-0.6901
2020-04-22,3.0322
2020-04-23,0.1839
2020-04-24,4.8347999999999995
2020-04-27,2.16
2020-04-28,5.8857
2020-04-29,5.7744
2020-04-30,-6.4796
2020-05-01,-6.1102
2020-05-04,-1.6851
2020-05-05,-1.2411
2020-05-06,-1.4363000000000001
2020-05-07,-0.1821
2020-05-08,3.1022
2020-05-11,-5.0737
2020-05-12,-10.5345
2020-05-13,-6.0438
2020-05-14,4.9168
2020-05-15,4.9331
2020-05-18,4.7011
2020-05-19,-0.3207
2020-05-20,3.9254
2020-05-21,-0.5573
2020-05-22,0.0623
2020-05-26,9.3964
2020-05-27,3.6974
2020-05-28,-4.5529
2020-05-29,1.7241
2020-06-01,-2.0339
2020-06-02,7.6701
2020-06-03,-0.3749
2020-06-04,0.0269
2020-06-05,7.498
2020-06-08,0.9
2020-06-09,-4.7076
2020-06-10,-4.3162
2020-06-11,-12.337
2020-06-12,4.7737
2020-06-15,1.7751000000000001
2020-06-16,4.6512
2020-06-17,-1.5
2020-06-18,-0.1692
2020-06-19,-1.1299
2020-06-22,0.6286
2020-06-23,0.2839
2020-06-24,-3.2843
2020-06-25,2.5176
2020-06-26,-2.4557
2020-06-29,2.5761
2020-06-30,1.3699
2020-07-01,-1.3514
2020-07-02,0.2283
2020-07-06,0.6834
2020-07-07,-6.052
2020-07-08,-1.3847
2020-07-09,-3.8462
2020-07-10,1.7778
2020-07-13,0.6238
2020-07-14,0.9919
2020-07-15,2.5783
2020-07-16,-0.2992
2020-07-17,1.6806999999999999
2020-07-20,-0.8855
2020-07-21,-0.1191
2020-07-22,-0.0596
2020-07-23,0.1193
2020-07-24,-3.0989
2020-07-27,0.615
2020-07-28,-3.1785
2020-07-29,1.1995
2020-07-30,0.0624
2020-07-31,3.1796
