ticker,IRDM US Equity
2008-10-23,0.4571
2008-10-24,0.1138
2008-10-27,0.0
2008-10-28,0.0
2008-10-29,-1.1364
2008-10-30,1.1494
2008-11-03,0.4545
2008-11-04,-0.3394
2008-11-05,-0.681
2008-11-06,2.8571
2008-11-07,-0.5556
2008-11-10,0.0
2008-11-11,0.0
2008-11-12,0.0
2008-11-13,-0.4469
2008-11-14,0.1122
2008-11-17,-0.2242
2008-11-18,-0.1124
2008-11-19,0.6749
2008-11-20,-0.5587
2008-11-21,0.0
2008-11-24,0.0
2008-11-25,-0.6742
2008-12-03,0.1131
2008-12-04,0.565
2008-12-05,-0.5618
2008-12-08,0.565
2008-12-09,0.1124
2008-12-10,0.3367
2008-12-12,-0.1119
2008-12-15,0.0
2008-12-16,0.0
2008-12-17,-0.3359
2008-12-18,-0.2247
2008-12-19,0.0
2008-12-22,-0.1126
2008-12-23,0.3382
2008-12-26,0.3371
2008-12-29,0.3359
2008-12-30,0.0
2008-12-31,0.4464
2009-01-02,1.1111
2009-01-05,0.2198
2009-01-06,0.3289
2009-01-07,0.0
2009-01-08,0.1093
2009-01-09,0.2183
2009-01-12,0.2179
2009-01-13,-0.0217
2009-01-14,-0.4131
2009-01-15,0.4367
2009-01-16,1.3043
2009-01-20,-1.2876
2009-01-21,0.5435
2009-01-22,0.0
2009-01-23,0.0
2009-01-26,0.3243
2009-01-28,0.0
2009-01-29,-0.7543
2009-02-02,0.76
2009-02-03,0.0
2009-02-04,-0.2155
2009-02-05,1.0799
2009-02-06,0.0
2009-02-10,-0.5342
2009-02-11,-0.3222
2009-02-12,0.6466
2009-02-13,-0.1071
2009-02-17,-0.3215
2009-02-18,0.5376
2009-02-19,0.4278
2009-02-20,0.0
2009-02-23,-0.1065
2009-02-24,0.0
2009-02-25,0.1066
2009-02-26,-0.213
2009-02-27,0.0
2009-03-02,0.1067
2009-03-03,0.2132
2009-03-04,-0.0426
2009-03-05,0.0426
2009-03-06,-0.1064
2009-03-09,0.1065
2009-03-10,0.0
2009-03-11,0.2128
2009-03-12,0.0
2009-03-13,0.0
2009-03-16,0.0
2009-03-17,-0.3185
2009-03-18,-0.213
2009-03-19,0.0
2009-03-20,-0.1067
2009-03-23,0.2137
2009-03-24,-1.3859
2009-03-25,1.4054
2009-03-26,-0.2132
2009-03-27,0.0
2009-03-30,0.1068
2009-03-31,0.0
2009-04-01,0.1067
2009-04-02,0.1066
2009-04-03,0.5325
2009-04-06,0.4237
2009-04-07,0.0
2009-04-08,-0.1055
2009-04-09,-0.6336
2009-04-14,0.6376
2009-04-15,0.1056
2009-04-16,0.211
2009-04-17,-0.3158
2009-04-20,0.0
2009-04-21,0.2112
2009-04-22,-0.1054
2009-04-23,0.4219
2009-04-24,-0.105
2009-04-27,-0.1052
2009-04-28,-0.1053
2009-04-29,0.5269
2009-04-30,-0.1048
2009-05-04,0.4197
2009-05-05,0.0
2009-05-06,-0.1045
2009-05-07,0.4184
2009-05-08,0.0
2009-05-11,-0.4167
2009-05-13,0.0
2009-05-14,-0.1046
2009-05-15,0.2094
2009-05-18,0.3135
2009-05-19,1.5625
2009-05-20,-0.3077
2009-05-21,0.2058
2009-05-22,-0.5133
2009-05-26,0.1032
2009-05-27,-0.1031
2009-05-28,0.4128
2009-06-01,-0.1028
2009-06-02,-0.3086
2009-06-04,0.516
2009-06-05,0.1027
2009-06-08,0.4103
2009-06-09,-0.4086
2009-06-10,0.0
2009-06-11,-0.2051
2009-06-12,0.2055
2009-06-15,-0.2051
2009-06-16,0.2055
2009-06-17,0.0
2009-06-18,0.4103
2009-06-19,0.0
2009-06-22,0.1021
2009-06-23,-0.2041
2009-06-24,0.5112
2009-06-25,-0.3052
2009-06-26,-0.102
2009-06-29,0.1021
2009-06-30,0.0
2009-07-01,-0.6122
2009-07-02,0.5133
2009-07-06,-0.2043
2009-07-07,-0.2047
2009-07-08,0.409
2009-07-10,-0.1021
2009-07-13,-0.3055
2009-07-14,0.2051
2009-07-15,-0.3071
2009-07-16,0.2053
2009-07-17,-0.5123
2009-07-20,0.4107
2009-07-21,0.2064
2009-07-22,-0.1024
2009-07-23,0.0
2009-07-24,-0.1025
2009-07-27,0.2974
2009-07-28,-0.1943
2009-07-29,0.2049
2009-07-30,0.3067
2009-07-31,0.1019
2009-08-03,-0.1018
2009-08-04,-0.1019
2009-08-05,0.0
2009-08-06,0.2041
2009-08-10,-0.1018
2009-08-11,-0.5097
2009-08-12,0.3074
2009-08-13,0.6129
2009-08-14,0.5076
2009-08-17,0.0
2009-08-18,-0.101
2009-08-19,0.1011
2009-08-20,0.202
2009-08-21,0.3024
2009-08-24,0.3015
2009-08-25,-0.1002
2009-08-26,0.1003
2009-08-27,-0.3006
2009-08-28,0.201
2009-08-31,-0.5015
2009-09-01,1.3105
2009-09-02,-0.4975
2009-09-03,-0.5
2009-09-04,0.0
2009-09-08,0.7035
2009-09-09,-0.1098
2009-09-10,0.01
2009-09-11,-0.0999
2009-09-14,0.1
2009-09-15,0.0
2009-09-16,-0.0999
2009-09-17,0.1
2009-09-18,0.0
2009-09-21,-0.3996
2009-09-22,-0.2006
2009-09-23,1.5074999999999998
2009-09-24,-0.6931
2009-09-25,-0.0997
2009-09-28,6.7864
2009-09-29,7.9439
2009-09-30,-1.2121
2009-10-01,-3.5933
2009-10-02,-3.2727
2009-10-05,-2.2556
2009-10-06,-7.2115
2009-10-07,-5.4922
2009-10-08,-1.3158
2009-10-09,-4.0
2009-10-12,-0.3472
2009-10-13,-0.6969
2009-10-14,-2.1053
2009-10-15,-0.7168
2009-10-16,-2.5271
2009-10-19,3.4568
2009-10-20,5.1313
2009-10-21,3.4052
2009-10-22,5.9276
2009-10-23,0.6218
2009-10-26,1.1329
2009-10-27,-0.1018
2009-10-28,-5.7085
2009-10-29,-1.6216
2009-10-30,-2.1978
2009-11-02,-0.3371
2009-11-03,2.1421
2009-11-04,-2.5385999999999997
2009-11-05,-0.2265
2009-11-06,-0.5675
2009-11-09,3.8813
2009-11-10,3.8462
2009-11-11,-0.5291
2009-11-12,0.0
2009-11-13,-5.5319
2009-11-16,-2.4775
2009-11-17,-0.6928
2009-11-18,4.186
2009-11-19,-2.567
2009-11-20,-2.291
2009-11-23,0.0
2009-11-24,-1.5826
2009-11-25,0.0596
2009-11-27,-1.3094999999999999
2009-11-30,-1.2063
2009-12-01,1.5873
2009-12-02,-3.8462
2009-12-03,0.375
2009-12-04,-0.4981
2009-12-07,-0.2503
2009-12-08,2.6976
2009-12-09,-1.405
2009-12-10,0.1239
2009-12-11,2.104
2009-12-14,0.0
2009-12-15,-0.4848
2009-12-16,-0.7308
2009-12-17,-1.7178
2009-12-18,1.3733
2009-12-21,-1.601
2009-12-22,-0.6258
2009-12-23,1.1335
2009-12-24,1.1208
2009-12-28,0.4926
2009-12-29,-0.3676
2009-12-30,-2.583
2009-12-31,1.3889
2010-01-04,-2.1171
2010-01-05,0.7634
2010-01-06,-1.6414
2010-01-07,0.8986
2010-01-08,6.2341
2010-01-11,0.5988
2010-01-12,-1.7856999999999998
2010-01-13,2.0606
2010-01-14,3.4442
2010-01-15,-2.0666
2010-01-19,-1.9929999999999999
2010-01-20,-0.3589
2010-01-21,-1.3205
2010-01-22,-3.163
2010-01-25,-0.3769
2010-01-26,-1.1349
2010-01-27,-0.1276
2010-01-28,-8.1737
2010-01-29,-6.5369
2010-02-01,3.497
2010-02-02,-1.0784
2010-02-03,0.7267
2010-02-04,-5.3391
2010-02-05,2.8963
2010-02-08,0.4444
2010-02-09,-2.6549
2010-02-10,-1.5152
2010-02-11,1.3846
2010-02-12,-0.4552
2010-02-16,-3.0469
2010-02-17,0.9414
2010-02-18,0.9346
2010-02-19,1.8519
2010-02-22,-0.9091
2010-02-23,-0.6116
2010-02-24,0.0
2010-02-25,1.5385
2010-02-26,1.6667
2010-03-01,3.4277
2010-03-02,-2.0173
2010-03-03,1.1764999999999999
2010-03-04,3.0523
2010-03-05,6.4879999999999995
2010-03-08,8.6093
2010-03-09,3.0488
2010-03-10,1.7751000000000001
2010-03-11,-0.5814
2010-03-12,-3.8596
2010-03-15,0.9732
2010-03-16,-4.5783000000000005
2010-03-17,-0.5051
2010-03-18,5.5838
2010-03-19,-2.8846
2010-03-22,-2.104
2010-03-23,1.6435
2010-03-24,-1.6169
2010-03-25,-0.5057
2010-03-26,1.9060000000000001
2010-03-29,2.4938000000000002
2010-03-30,-1.3382
2010-03-31,0.0
2010-04-01,2.4661
2010-04-05,0.0
2010-04-06,2.1661
2010-04-07,1.0601
2010-04-08,1.049
2010-04-09,-1.4418
2010-04-12,-1.1103
2010-04-13,-2.1316
2010-04-14,4.7158
2010-04-15,-2.8868
2010-04-16,-1.6646999999999998
2010-04-19,1.451
2010-04-20,-1.5495
2010-04-21,-0.8475
2010-04-22,0.4884
2010-04-23,-2.7946999999999997
2010-04-26,0.5
2010-04-27,-0.4975
2010-04-28,-0.25
2010-04-29,1.5038
2010-04-30,-0.4938
2010-05-03,0.8685
2010-05-04,-2.337
2010-05-05,1.0076
2010-05-06,-4.7382
2010-05-07,-0.3927
2010-05-10,4.7306
2010-05-11,-0.2509
2010-05-12,4.5283
2010-05-13,0.722
2010-05-14,0.2389
2010-05-17,-1.5495
2010-05-18,4.9637
2010-05-19,1.4994
2010-05-20,-1.7045
2010-05-21,0.578
2010-05-24,1.6092
2010-05-25,-0.4525
2010-05-26,1.5909
2010-05-27,0.5593
2010-05-28,0.7786
2010-06-01,-3.8631
2010-06-02,6.1998
2010-06-03,-3.027
2010-06-04,-2.6198
2010-06-07,-0.9731
2010-06-08,-1.5029
2010-06-09,1.2911000000000001
2010-06-10,2.0857
2010-06-11,2.7241999999999997
2010-06-14,0.3315
2010-06-15,2.9736000000000002
2010-06-16,-0.6417
2010-06-17,0.1076
2010-06-18,4.6237
2010-06-21,0.1028
2010-06-22,0.8214
2010-06-23,2.5458
2010-06-24,-1.6882000000000001
2010-06-25,0.9091
2010-06-28,2.6026
2010-06-29,-2.5366
2010-06-30,0.5005
2010-07-01,4.2829
2010-07-02,-1.4327
2010-07-06,-1.1628
2010-07-07,5.3922
2010-07-08,-0.2791
2010-07-09,0.1866
2010-07-12,-0.4655
2010-07-13,1.6838
2010-07-14,-1.012
2010-07-15,-1.8587
2010-07-16,-7.6705
2010-07-19,-0.4103
2010-07-20,2.2657
2010-07-21,-0.8056
2010-07-22,4.7716
2010-07-23,-0.5814
2010-07-26,1.6569
2010-07-27,0.0
2010-07-28,-1.1505
2010-07-29,-1.0669
2010-07-30,1.0784
2010-08-02,1.3578999999999999
2010-08-03,-1.0526
2010-08-04,1.0638
2010-08-05,-0.3828
2010-08-06,-1.8252000000000002
2010-08-09,0.5871
2010-08-10,-4.2802
2010-08-11,-7.8252
2010-08-12,4.1896
2010-08-13,-1.0582
2010-08-16,0.2139
2010-08-17,2.3479
2010-08-18,-2.0594
2010-08-19,-3.753
2010-08-20,0.5531
2010-08-23,-1.4301
2010-08-24,-0.558
2010-08-25,0.4489
2010-08-26,2.3464
2010-08-27,0.7642
2010-08-30,-3.9003
2010-08-31,-2.3675
2010-09-01,2.8868
2010-09-02,3.4792
2010-09-03,2.3861
2010-09-07,-0.2119
2010-09-08,-3.0786
2010-09-09,0.5476
2010-09-10,0.3268
2010-09-13,2.2801
2010-09-14,-1.8047
2010-09-15,-0.4324
2010-09-16,-1.3029
2010-09-17,0.44
2010-09-20,3.724
2010-09-21,-7.1806
2010-09-22,-0.9101
2010-09-23,0.8037
2010-09-24,0.5695
2010-09-27,-0.3398
2010-09-28,1.8182
2010-09-29,-3.3482
2010-09-30,-1.3857
2010-10-01,0.7026
2010-10-04,-0.2326
2010-10-05,0.9324
2010-10-06,0.8083
2010-10-07,0.4582
2010-10-08,1.3683
2010-10-11,-4.4994
2010-10-12,1.2955999999999999
2010-10-13,0.9302
2010-10-14,-2.4194
2010-10-15,0.3542
2010-10-18,1.7941
2010-10-19,-1.6469
2010-10-20,0.0
2010-10-21,-1.8801
2010-10-22,-1.0778
2010-10-25,0.4843
2010-10-26,-0.3614
2010-10-27,-0.2418
2010-10-28,-0.4848
2010-10-29,0.4872
2010-11-01,0.3636
2010-11-02,3.0193
2010-11-03,1.4068
2010-11-04,0.578
2010-11-05,-0.1149
2010-11-08,3.107
2010-11-09,0.0
2010-11-10,2.2321
2010-11-11,-0.7642
2010-11-12,0.44
2010-11-15,-0.3286
2010-11-16,0.3297
2010-11-17,-0.1095
2010-11-18,3.0702
2010-11-19,3.5106
2010-11-22,-0.3083
2010-11-23,-1.134
2010-11-24,0.3128
2010-11-26,0.2079
2010-11-29,-0.4149
2010-11-30,-2.7083
2010-12-01,0.0803
2010-12-02,0.4547
2010-12-03,-1.5974
2010-12-06,0.5411
2010-12-07,1.2917
2010-12-08,2.0191
2010-12-09,-0.8333
2010-12-10,-1.7856999999999998
2010-12-13,0.5348
2010-12-14,0.5319
2010-12-15,-0.6349
2010-12-16,-4.6858
2010-12-17,-0.5587
2010-12-20,-3.2584
2010-12-21,-2.3229
2010-12-22,0.3567
2010-12-23,-0.8294
2010-12-27,-0.4779
2010-12-28,-1.9207999999999998
2010-12-29,1.224
2010-12-30,-1.6928999999999998
2010-12-31,1.476
2011-01-03,-0.4848
2011-01-04,-0.8526
2011-01-05,2.2113
2011-01-06,-0.4808
2011-01-07,-0.3623
2011-01-10,1.2121
2011-01-11,0.3593
2011-01-12,1.432
2011-01-13,-0.5882
2011-01-14,0.7101
2011-01-18,0.1175
2011-01-19,-1.0563
2011-01-20,-0.5931
2011-01-21,-1.6705999999999999
2011-01-24,-0.6068
2011-01-25,1.7094
2011-01-26,1.0804
2011-01-27,-2.6128
2011-01-28,-2.1951
2011-01-31,-4.2394
2011-02-01,4.5573
2011-02-02,-1.3699
2011-02-03,3.9141
2011-02-04,-3.1592000000000002
2011-02-07,-0.5019
2011-02-08,3.1526
2011-02-09,-0.7335
2011-02-10,1.8473000000000002
2011-02-11,0.4837
2011-02-14,-2.7677
2011-02-15,1.2376
2011-02-16,-2.1394
2011-02-17,4.3098
2011-02-18,-0.5389
2011-02-22,7.0439
2011-02-23,-1.2373
2011-02-24,2.3918
2011-02-25,4.0601
2011-02-28,0.481
2011-03-01,-1.5957
2011-03-02,-1.0811
2011-03-03,0.765
2011-03-04,0.8677
2011-03-07,0.0
2011-03-08,-7.5269
2011-03-09,-2.3256
2011-03-10,-0.7143
2011-03-11,-1.6787
2011-03-14,0.9756
2011-03-15,-2.2947
2011-03-16,-1.6069
2011-03-17,0.2513
2011-03-18,2.005
2011-03-21,1.8428
2011-03-22,-0.965
2011-03-23,11.084
2011-03-24,-3.1524
2011-03-25,-0.8208
2011-03-28,1.0274
2011-03-29,-1.4689
2011-03-30,-6.7661
2011-03-31,-1.845
2011-04-01,-0.5013
2011-04-04,1.2594
2011-04-05,0.995
2011-04-06,0.8621
2011-04-07,-0.3663
2011-04-08,0.6127
2011-04-11,0.0
2011-04-12,-0.7308
2011-04-13,-1.7178
2011-04-14,-0.8739
2011-04-15,0.0
2011-04-18,-1.5112999999999999
2011-04-19,0.8951
2011-04-20,0.2535
2011-04-21,-0.6321
2011-04-25,-0.8906
2011-04-26,0.0
2011-04-27,0.2567
2011-04-28,-0.3841
2011-04-29,0.6427
2011-05-02,-0.894
2011-05-03,0.2577
2011-05-04,0.2571
2011-05-05,1.1538
2011-05-06,2.2814
2011-05-09,3.8414
2011-05-10,-0.716
2011-05-11,0.601
2011-05-12,1.3142
2011-05-13,2.2995
2011-05-16,-3.17
2011-05-17,2.3810000000000002
2011-05-18,0.4651
2011-05-19,2.662
2011-05-20,-0.9019
2011-05-23,-0.8532
2011-05-24,0.9753
2011-05-25,-1.1364
2011-05-26,1.8391
2011-05-27,0.5643
2011-05-31,0.1122
2011-06-01,-3.8117
2011-06-02,-0.2331
2011-06-03,-0.4673
2011-06-06,-1.7606000000000002
2011-06-07,1.7921
2011-06-08,-0.7042
2011-06-09,0.2364
2011-06-10,-2.7123
2011-06-13,0.0
2011-06-14,3.5152
2011-06-15,-1.6393
2011-06-16,-0.9524
2011-06-17,0.8413
2011-06-20,0.3576
2011-06-21,0.5938
2011-06-22,0.5903
2011-06-23,-3.0516
2011-06-24,-0.8475
2011-06-27,1.3431
2011-06-28,2.7711
2011-06-29,0.0
2011-06-30,1.4068
2011-07-01,0.8092
2011-07-05,-0.1147
2011-07-06,1.3777
2011-07-07,0.6795
2011-07-08,-0.5624
2011-07-11,-2.1493
2011-07-12,0.289
2011-07-13,0.7493
2011-07-14,-2.746
2011-07-15,-1.1764999999999999
2011-07-18,-1.4285999999999999
2011-07-19,2.1739
2011-07-20,-0.9456
2011-07-21,3.9379
2011-07-22,-0.2296
2011-07-25,-0.8055
2011-07-26,0.464
2011-07-27,-0.8083
2011-07-28,-0.2328
2011-07-29,-0.4667
2011-08-01,-0.8206
2011-08-02,-0.8274
2011-08-03,0.7151
2011-08-04,-4.0237
2011-08-05,-2.5894
2011-08-08,-10.7595
2011-08-09,7.0922
2011-08-10,-5.298
2011-08-11,3.0769
2011-08-12,-1.7639
2011-08-15,6.768
2011-08-16,0.0
2011-08-17,0.6468
2011-08-18,-4.3702
2011-08-19,-4.5699
2011-08-22,-0.8451
2011-08-23,5.3977
2011-08-24,1.4825
2011-08-25,-5.3121
2011-08-26,0.7013
2011-08-29,2.7855
2011-08-30,0.271
2011-08-31,-0.1351
2011-09-01,0.6766
2011-09-02,-2.1505
2011-09-06,-0.4121
2011-09-07,4.0
2011-09-08,-2.7851
2011-09-09,-7.0941
2011-09-12,0.1468
2011-09-13,3.5191
2011-09-14,1.4163999999999999
2011-09-15,-0.9777
2011-09-16,-1.5514999999999999
2011-09-19,0.4298
2011-09-20,-1.1412
2011-09-21,-0.8658
2011-09-22,-3.2023
2011-09-23,0.6015
2011-09-26,-2.3916
2011-09-27,1.3783
2011-09-28,-4.5317
2011-09-29,1.1076
2011-09-30,-2.9734
2011-10-03,-5.8065
2011-10-04,9.2466
2011-10-05,-6.8966
2011-10-06,0.3367
2011-10-07,-7.3826
2011-10-10,9.6014
2011-10-11,-1.157
2011-10-12,2.5084
2011-10-13,-1.1419
2011-10-14,-0.9901
2011-10-17,-2.8333
2011-10-18,0.3431
2011-10-19,-3.0769
2011-10-20,0.5291
2011-10-21,2.4561
2011-10-24,8.0479
2011-10-25,-1.5848
2011-10-26,2.8986
2011-10-27,4.2254
2011-10-28,-1.6517
2011-10-31,-2.9008000000000003
2011-11-01,-2.044
2011-11-02,2.7287
2011-11-03,0.9375
2011-11-04,0.0
2011-11-07,-2.0124
2011-11-08,15.7978
2011-11-09,-5.7299
2011-11-10,2.7496
2011-11-11,0.5634
2011-11-14,-1.9607999999999999
2011-11-15,6.8571
2011-11-16,-2.2727
2011-11-17,-1.0944
2011-11-18,1.9364
2011-11-21,-3.7992
2011-11-22,-1.2694
2011-11-23,-4.7143
2011-11-25,-0.7496
2011-11-28,5.287
2011-11-29,-1.1478
2011-11-30,3.193
2011-12-01,-2.6723
2011-12-02,5.0578
2011-12-05,2.6135
2011-12-06,-1.2064
2011-12-07,1.3569
2011-12-08,-5.3548
2011-12-09,6.7893
2011-12-12,0.7947
2011-12-13,1.5769
2011-12-14,-3.1048
2011-12-15,0.534
2011-12-16,-0.664
2011-12-19,-6.1497
2011-12-20,7.9772
2011-12-21,-1.7149999999999999
2011-12-22,0.1342
2011-12-23,-2.1448
2011-12-27,4.9315
2011-12-28,-2.3499
2011-12-29,1.3369
2011-12-30,1.7149999999999999
2012-01-03,-2.0752
2012-01-04,-3.3113
2012-01-05,-1.5068000000000001
2012-01-06,0.2782
2012-01-09,0.2774
2012-01-10,0.0
2012-01-11,3.1812
2012-01-12,1.6086
2012-01-13,0.1319
2012-01-17,-0.7905
2012-01-18,0.7968
2012-01-19,0.0
2012-01-20,-0.7905
2012-01-23,0.2656
2012-01-24,1.8542999999999998
2012-01-25,0.7802
2012-01-26,1.8065
2012-01-27,2.2814
2012-01-30,-1.6109
2012-01-31,0.6297
2012-02-01,0.3755
2012-02-02,1.3716
2012-02-03,1.476
2012-02-06,-0.3636
2012-02-07,0.365
2012-02-08,0.8485
2012-02-09,0.1202
2012-02-10,-1.2005
2012-02-13,0.3645
2012-02-14,-3.9952
2012-02-15,1.0088
2012-02-16,0.8739
2012-02-17,-0.1238
2012-02-21,-0.8674
2012-02-22,-2.625
2012-02-23,2.1823
2012-02-24,-1.2563
2012-02-27,2.5445
2012-02-28,-2.9777
2012-02-29,-2.3018
2012-03-01,-1.0471
2012-03-02,-1.0582
2012-03-05,-1.0695000000000001
2012-03-06,10.675699999999999
2012-03-07,6.9597
2012-03-08,0.3425
2012-03-09,1.0239
2012-03-12,-0.6757
2012-03-13,2.1542
2012-03-14,-0.9989
2012-03-15,2.0179
2012-03-16,2.4176
2012-03-19,0.7511
2012-03-20,-1.7039
2012-03-21,-0.5417
2012-03-22,-0.3268
2012-03-23,0.0
2012-03-26,1.3115
2012-03-27,-2.8047
2012-03-28,-2.6637
2012-03-29,0.7982
2012-03-30,-0.905
2012-04-02,-0.6849
2012-04-03,-0.9195
2012-04-04,-0.58
2012-04-05,-0.3501
2012-04-09,-3.1616
2012-04-10,2.6602
2012-04-11,1.4134
2012-04-12,1.3937
2012-04-13,-0.8018
2012-04-16,-0.5774
2012-04-17,0.9292
2012-04-18,0.1151
2012-04-19,-0.4598
2012-04-20,0.2309
2012-04-23,-1.9585
2012-04-24,0.235
2012-04-25,-0.7034
2012-04-26,0.9445
2012-04-27,2.1053
2012-04-30,0.6873
2012-05-01,0.5688
2012-05-02,0.7919
2012-05-03,1.0101
2012-05-04,-2.1111
2012-05-07,0.681
2012-05-08,-0.9019
2012-05-09,-0.2275
2012-05-10,0.2281
2012-05-11,-1.7065000000000001
2012-05-14,-2.8935
2012-05-15,0.8343
2012-05-16,1.7730000000000001
2012-05-17,-1.3937
2012-05-18,-0.1178
2012-05-21,-0.1179
2012-05-22,-0.9445
2012-05-23,0.7151
2012-05-24,1.7751000000000001
2012-05-25,0.2326
2012-05-29,-0.232
2012-05-30,-1.2791000000000001
2012-05-31,0.0
2012-06-01,-2.4735
2012-06-04,0.9662
2012-06-05,1.5550000000000002
2012-06-06,1.649
2012-06-07,-0.2317
2012-06-08,0.4646
2012-06-11,-1.8497
2012-06-12,2.3557
2012-06-13,-1.1507
2012-06-14,0.8149
2012-06-15,0.9238
2012-06-18,2.2883
2012-06-19,-0.3356
2012-06-20,0.2245
2012-06-21,-2.2396
2012-06-22,1.7182
2012-06-25,-1.1261
2012-06-26,-0.5695
2012-06-27,1.6037
2012-06-28,-0.3382
2012-06-29,1.1312
2012-07-02,2.0134
2012-07-03,0.6579
2012-07-05,0.3268
2012-07-06,-0.2172
2012-07-09,1.741
2012-07-10,2.9947
2012-07-11,-0.8307
2012-07-12,-1.0471
2012-07-13,0.8466
2012-07-16,-1.3641
2012-07-17,0.0
2012-07-18,-0.5319
2012-07-19,-0.4813
2012-07-20,-0.5911
2012-07-23,-1.6216
2012-07-24,-3.1868
2012-07-25,-2.7241999999999997
2012-07-26,3.734
2012-07-27,1.3498
2012-07-30,0.5549
2012-07-31,0.0
2012-08-01,-0.1104
2012-08-02,-17.0166
2012-08-03,-0.1332
2012-08-06,-4.8
2012-08-07,-1.4006
2012-08-08,1.5625
2012-08-09,2.6573
2012-08-10,-0.6812
2012-08-13,0.1372
2012-08-14,0.137
2012-08-15,1.5048
2012-08-16,2.2911
2012-08-17,0.9223
2012-08-20,0.0
2012-08-21,-0.5222
2012-08-22,1.1811
2012-08-23,-1.1673
2012-08-24,-2.3622
2012-08-27,0.672
2012-08-28,-1.4686
2012-08-29,0.542
2012-08-30,0.1348
2012-08-31,-0.2692
2012-09-04,-1.0796000000000001
2012-09-05,2.4557
2012-09-06,1.4647000000000001
2012-09-07,0.6562
2012-09-10,-0.9126
2012-09-11,0.6579
2012-09-12,-0.7843
2012-09-13,2.108
2012-09-14,-1.1613
2012-09-17,-0.2611
2012-09-18,-1.8325
2012-09-19,0.2667
2012-09-20,1.9947
2012-09-21,3.1291
2012-09-24,1.3906
2012-09-25,-2.3691
2012-09-26,-0.6386
2012-09-27,1.0283
2012-09-28,-6.8702
2012-10-01,1.6376
2012-10-02,-0.4016
2012-10-03,0.9447
2012-10-04,1.738
2012-10-05,-1.4455
2012-10-08,0.0
2012-10-09,1.2
2012-10-10,-0.1318
2012-10-11,-1.0554
2012-10-12,-2.5333
2012-10-15,-0.684
2012-10-16,2.6170999999999998
2012-10-17,-0.1342
2012-10-18,-2.6932
2012-10-19,-2.0668
2012-10-22,0.2821
2012-10-23,-0.8439
2012-10-24,0.1418
2012-10-25,1.8414000000000001
2012-10-26,0.5563
2012-10-31,1.8171
2012-11-01,-6.1317
2012-11-02,-5.4993
2012-11-05,-2.144
2012-11-06,0.626
2012-11-07,-3.577
2012-11-08,2.4194
2012-11-09,-0.4724
2012-11-12,-0.3165
2012-11-13,-1.2698
2012-11-14,-4.0193
2012-11-15,-5.3685
2012-11-16,-0.6992
2012-11-19,0.0
2012-11-20,1.426
2012-11-21,1.5817
2012-11-23,2.4221
2012-11-26,2.7027
2012-11-27,-0.4934
2012-11-28,-0.3306
