ticker,CHCI US Equity
2005-05-06,-0.9416
2005-05-09,-0.5703
2005-05-10,-0.5736
2005-05-11,0.1923
2005-05-12,-1.1132
2005-05-13,-6.0559
2005-05-16,1.4463
2005-05-17,0.8147
2005-05-18,0.404
2005-05-19,-0.9658
2005-05-20,0.1625
2005-05-23,-0.4868
2005-05-24,-5.2181
2005-05-25,-2.8817
2005-05-26,2.7015000000000002
2005-05-27,1.1212
2005-05-31,-0.2132
2005-06-01,3.2051
2005-06-02,1.4493
2005-06-03,0.8163
2005-06-06,1.3765
2005-06-07,0.8387
2005-06-08,-0.7525
2005-06-09,-1.0774
2005-06-10,-1.9363000000000001
2005-06-13,-1.1107
2005-06-14,-1.7887
2005-06-15,1.2706
2005-06-16,0.3346
2005-06-17,5.0438
2005-06-20,-0.5952
2005-06-21,0.0798
2005-06-22,0.3191
2005-06-23,-3.34
2005-06-24,-3.2086
2005-06-27,-0.085
2005-06-28,2.6797
2005-06-29,-1.1185
2005-06-30,1.4663
2005-07-01,-0.0826
2005-07-05,0.3719
2005-07-06,-0.3705
2005-07-07,5.3719
2005-07-08,7.1765
2005-07-11,1.5368
2005-07-12,0.0721
2005-07-13,-0.3961
2005-07-14,0.1808
2005-07-15,0.3248
2005-07-18,-2.8777
2005-07-19,-3.037
2005-07-20,3.1322
2005-07-21,-2.2963
2005-07-22,0.4549
2005-07-25,-1.3585
2005-07-26,0.2295
2005-07-27,-0.3817
2005-07-28,7.7778
2005-07-29,0.16
2005-08-01,4.2946
2005-08-02,-9.4096
2005-08-03,-0.0376
2005-08-04,-0.5261
2005-08-05,-8.0091
2005-08-08,-5.7084
2005-08-09,3.0488
2005-08-10,0.6762
2005-08-11,0.0
2005-08-12,-1.6793
2005-08-15,-0.5551
2005-08-16,-0.8587
2005-08-17,-3.4214
2005-08-18,0.6278
2005-08-19,-1.9607999999999999
2005-08-22,1.6364
2005-08-23,-1.1628
2005-08-24,1.4027
2005-08-25,-6.7381
2005-08-26,0.4306
2005-08-29,-0.7146
2005-08-30,-0.9117
2005-08-31,3.1477
2005-09-01,1.8779
2005-09-02,-1.9816
2005-09-06,1.5514999999999999
2005-09-07,-0.463
2005-09-08,-4.1395
2005-09-09,-0.5337
2005-09-12,1.2683
2005-09-13,-1.6378
2005-09-14,-1.4202
2005-09-15,0.8445
2005-09-16,-1.33
2005-09-19,-2.3964
2005-09-20,-5.2685
2005-09-21,-0.432
2005-09-22,4.9892
2005-09-23,-0.5682
2005-09-26,-1.8700999999999999
2005-09-27,-1.0058
2005-09-28,-1.8182
2005-09-29,5.1743
2005-09-30,3.159
2005-10-03,-2.7108
2005-10-04,-1.4964
2005-10-05,-5.9717
2005-10-06,-3.1755
2005-10-07,-0.748
2005-10-10,-9.4493
2005-10-11,7.5544
2005-10-12,-2.9762
2005-10-13,-2.5153
2005-10-14,1.5104
2005-10-17,7.0676
2005-10-18,-2.3451
2005-10-19,3.1723
2005-10-20,0.9195
2005-10-21,0.0
2005-10-24,1.3098
2005-10-25,-3.991
2005-10-26,-1.8735
2005-10-27,-6.5036000000000005
2005-10-28,3.8289999999999997
2005-10-31,2.0283
2005-11-01,-1.0241
2005-11-02,2.1302
2005-11-03,5.8999
2005-11-04,-1.1818
2005-11-07,1.5945
2005-11-08,-5.5493
2005-11-09,-1.8397999999999999
2005-11-10,-1.3301
2005-11-11,-1.1029
2005-11-14,-0.3717
2005-11-15,-3.4204
2005-11-16,0.4507
2005-11-17,3.6538
2005-11-18,-1.4224
2005-11-21,1.3174000000000001
2005-11-22,1.6718
2005-11-23,-0.0609
2005-11-25,-0.975
2005-11-28,-2.5846
2005-11-29,-2.0846
2005-11-30,-0.8387
2005-12-01,2.6675
2005-12-02,-1.0139
2005-12-05,-10.1152
2005-12-06,-2.5641
2005-12-07,-0.6579
2005-12-08,5.6659
2005-12-09,-1.3231
2005-12-12,0.7057
2005-12-13,0.0
2005-12-14,4.993
2005-12-15,-3.3539
2005-12-16,3.5221
2005-12-19,-2.4016
2005-12-20,0.7519
2005-12-21,-2.0353
2005-12-22,0.4155
2005-12-23,-0.8276
2005-12-27,-0.4868
2005-12-28,-0.9085
2005-12-29,0.141
2005-12-30,-0.6338
2006-01-03,3.2601
2006-01-04,-3.569
2006-01-05,1.9929000000000001
2006-01-06,-1.0468
2006-01-09,1.6925
2006-01-10,0.0693
2006-01-11,-0.5544
2006-01-12,-2.23
2006-01-13,-1.6393
2006-01-17,1.2319
2006-01-18,0.2147
2006-01-19,-1.4285999999999999
2006-01-20,-2.029
2006-01-23,-2.6627
2006-01-24,-1.5198
2006-01-25,-2.1605
2006-01-26,3.4699999999999998
2006-01-27,-0.2287
2006-01-30,-1.6806999999999999
2006-01-31,-14.6076
2006-02-01,-0.7279
2006-02-02,-1.2832
2006-02-03,-1.2999
2006-02-06,-0.0941
2006-02-07,-2.5423999999999998
2006-02-08,-1.4493
2006-02-09,-2.451
2006-02-10,-2.6131
2006-02-13,0.516
2006-02-14,3.0801
2006-02-15,3.5857
2006-02-16,-1.9231
2006-02-17,-1.9607999999999999
2006-02-21,-4.4
2006-02-22,1.046
2006-02-23,0.6211
2006-02-24,1.2346
2006-02-27,-1.4228
2006-02-28,-3.6082
2006-03-01,1.6042999999999998
2006-03-02,-1.5789
2006-03-03,-0.6417
2006-03-06,0.7535
2006-03-07,-3.4188
2006-03-08,-1.7699
2006-03-09,0.3378
2006-03-10,2.0202
2006-03-13,2.4202
2006-03-14,3.3298
2006-03-15,-1.2474
2006-03-16,3.7895
2006-03-17,5.4767
2006-03-20,0.0
2006-03-21,-2.1154
2006-03-22,1.0806
2006-03-23,5.8309
2006-03-24,0.1837
2006-03-27,2.7498
2006-03-28,-0.4471
2006-03-29,1.8829
2006-03-30,-1.0554
2006-03-31,-2.1333
2006-04-03,-1.9982
2006-04-04,-0.8341
2006-04-05,6.0748
2006-04-06,-1.5859
2006-04-07,-1.1638
2006-04-10,1.9928
2006-04-11,-2.2202
2006-04-12,-1.9074
2006-04-13,-0.2778
2006-04-17,-4.5497
2006-04-18,1.9455
2006-04-19,-1.3359
2006-04-20,-1.2572999999999999
2006-04-21,1.3712
2006-04-24,-1.9324
2006-04-25,-1.4778
2006-04-26,-0.9
2006-04-27,-4.1372
2006-04-28,-1.8947
2006-05-01,1.073
2006-05-02,-0.3185
2006-05-03,-1.8104
2006-05-04,2.2777
2006-05-05,3.9236
2006-05-08,-4.7959
2006-05-09,-2.4652
2006-05-10,0.989
2006-05-11,-5.0054
2006-05-12,-5.7274
2006-05-15,-2.3086
2006-05-16,0.4975
2006-05-17,-1.7327
2006-05-18,0.3778
2006-05-19,-3.3877
2006-05-22,-1.4285999999999999
2006-05-23,-5.0066
2006-05-24,1.1096
2006-05-25,-1.2346
2006-05-26,-0.9722
2006-05-30,-0.8433
2006-05-31,-0.7055
2006-06-01,1.7094
2006-06-02,0.4202
2006-06-05,-3.3473
2006-06-06,-6.7821
2006-06-07,-1.8576000000000001
2006-06-08,-3.6278
2006-06-09,0.8183
2006-06-12,-4.2208
2006-06-13,-2.7119
2006-06-14,-0.6969
2006-06-15,4.386
2006-06-16,-3.3613
2006-06-19,-1.2174
2006-06-20,0.3521
2006-06-21,2.4561
2006-06-22,-0.6849
2006-06-23,2.5862
2006-06-26,1.5126
2006-06-27,-4.4868
2006-06-28,-4.1428
2006-06-29,8.4991
2006-06-30,5.5
2006-07-03,-0.6319
2006-07-05,-5.5644
2006-07-06,1.3468
2006-07-07,17.1096
2006-07-10,-3.5461
2006-07-11,1.1764999999999999
2006-07-12,-4.7965
2006-07-13,-5.1908
2006-07-14,-2.4134
2006-07-17,-1.6522000000000001
2006-07-18,-4.3624
2006-07-19,10.0
2006-07-20,-6.0606
2006-07-21,-5.0934
2006-07-24,2.1467
2006-07-25,1.4011
2006-07-26,0.1727
2006-07-27,-3.7931
2006-07-28,2.1505
2006-07-31,-0.5263
2006-08-01,-4.7619
2006-08-02,4.2593
2006-08-03,1.9538
2006-08-04,-3.1359
2006-08-07,-0.8993
2006-08-08,-26.3158
2006-08-09,-6.6502
2006-08-10,-1.0554
2006-08-11,7.7333
2006-08-14,1.2376
2006-08-15,0.7335
2006-08-16,13.1068
2006-08-17,2.1459
2006-08-18,-5.8824
2006-08-21,-1.1161
2006-08-22,2.0316
2006-08-23,-3.9823
2006-08-24,7.8341
2006-08-25,1.7094
2006-08-28,2.521
2006-08-29,3.2787
2006-08-30,7.1429
2006-08-31,6.2963000000000005
2006-09-01,-4.007
2006-09-05,-8.7114
2006-09-06,-3.7773
2006-09-07,0.4132
2006-09-08,8.8477
2006-09-11,-3.9698
2006-09-12,6.8898
2006-09-13,-3.3149
2006-09-14,-1.9048
2006-09-15,-0.7767
2006-09-18,0.5871
2006-09-19,-2.1401
2006-09-20,3.7773
2006-09-21,-1.1494
2006-09-22,-1.7442
2006-09-25,2.9586
2006-09-26,6.8966
2006-09-27,-0.8961
2006-09-28,-0.9042
2006-09-29,-1.4599
2006-10-02,-5.0
2006-10-03,-1.1696
2006-10-04,3.5503
2006-10-05,-2.8571
2006-10-06,0.3922
2006-10-09,1.3672
2006-10-10,4.4315999999999995
2006-10-11,1.5221
2006-10-12,4.498
2006-10-13,0.0
2006-10-16,4.7304
2006-10-17,-0.1993
2006-10-18,-2.3295
2006-10-19,-2.0443
2006-10-20,-1.7391
2006-10-23,0.177
2006-10-24,0.1767
2006-10-25,-4.4092
2006-10-26,2.3985
2006-10-27,1.8018
2006-10-30,-1.7168
2006-10-31,-2.5752
2006-11-01,-1.1091
2006-11-02,-2.0561
2006-11-03,-4.5611
2006-11-06,-0.02
2006-11-07,-1.6
2006-11-08,-3.5568999999999997
2006-11-09,0.1054
2006-11-10,-4.2105
2006-11-13,3.0769
2006-11-14,5.9701
2006-11-15,-3.4205
2006-11-16,2.5
2006-11-17,-2.0325
2006-11-20,-2.4896
2006-11-21,1.0638
2006-11-22,6.7368
2006-11-24,0.3945
2006-11-27,-1.7682
2006-11-28,0.2
2006-11-29,-1.1976
2006-11-30,2.8283
2006-12-01,-3.9293
2006-12-04,-2.2495
2006-12-05,9.3096
2006-12-06,2.9665
2006-12-07,-4.2751
2006-12-08,-1.3592
2006-12-11,-1.7717
2006-12-12,-1.002
2006-12-13,-0.6073
2006-12-14,2.444
2006-12-15,-1.9881
2006-12-18,-3.2454
2006-12-19,-2.0964
2006-12-20,1.7130999999999998
2006-12-21,4.8421
2006-12-22,0.1004
2006-12-26,3.1093
2006-12-27,8.1712
2006-12-28,1.7986
2006-12-29,1.5901
2007-01-03,5.913
2007-01-04,6.4039
2007-01-05,-7.2531
2007-01-08,-1.9967000000000001
2007-01-09,2.5467
2007-01-10,1.8212000000000002
2007-01-11,1.626
2007-01-12,1.6
2007-01-16,0.315
2007-01-17,2.6688
2007-01-18,0.0
2007-01-19,-0.1529
2007-01-22,-0.7657
2007-01-23,-4.9383
2007-01-24,5.5195
2007-01-25,-4.7692
2007-01-26,-0.9693
2007-01-29,0.9788
2007-01-30,0.1616
2007-01-31,4.6774000000000004
2007-02-01,1.2327
2007-02-02,4.1096
2007-02-05,-1.1696
2007-02-06,-1.9231
2007-02-07,-1.5083
2007-02-08,-1.2251
2007-02-09,-0.9302
2007-02-12,-3.4429
2007-02-13,0.9724
2007-02-14,-0.321
2007-02-15,3.3816
2007-02-16,0.7788
2007-02-20,-2.9366
2007-02-21,2.3885
2007-02-22,-0.7776
2007-02-23,-3.605
2007-02-26,-0.3252
2007-02-27,-1.4682
2007-02-28,-0.4967
2007-03-01,-0.4992
2007-03-02,2.0067
2007-03-05,-4.5902
2007-03-06,3.0928
2007-03-07,-1.1667
2007-03-08,1.1804000000000001
2007-03-09,-4.8333
2007-03-12,-6.3047
2007-03-13,-8.785
2007-03-14,0.6148
2007-03-15,-0.2037
2007-03-16,-2.0408
2007-03-19,-0.8333
2007-03-20,-2.3109
2007-03-21,0.4301
2007-03-22,0.8565
2007-03-23,-4.2463
2007-03-26,-2.439
2007-03-27,0.0
2007-03-28,-2.2727
2007-03-29,-7.2093
2007-03-30,1.5038
2007-04-02,-0.4938
2007-04-03,-4.7146
2007-04-04,-1.8229
2007-04-05,0.2653
2007-04-09,-0.7937
2007-04-10,0.2667
2007-04-11,-1.3298
2007-04-12,2.4259
2007-04-13,3.9474
2007-04-16,2.5316
2007-04-17,1.2346
2007-04-18,-2.439
2007-04-19,3.25
2007-04-20,1.2107
2007-04-23,-4.3062000000000005
2007-04-24,-2.5
2007-04-25,-3.0769
2007-04-26,1.0582
2007-04-27,1.8325
2007-04-30,-0.2571
2007-05-01,-3.3505
2007-05-02,0.5333
2007-05-03,-3.9788
2007-05-04,0.2762
2007-05-07,-6.6116
2007-05-08,3.2448
2007-05-09,4.0
2007-05-10,-2.1978
2007-05-11,-4.2135
2007-05-14,-3.8123
2007-05-15,-5.4878
2007-05-16,-5.8065
2007-05-17,1.0274
2007-05-18,0.678
2007-05-21,-1.0101
2007-05-22,3.4013999999999998
2007-05-23,6.25
2007-05-24,-4.644
2007-05-25,4.5455
2007-05-29,-1.8634
2007-05-30,-3.1646
2007-05-31,2.9412000000000003
2007-06-01,-0.3135
2007-06-04,1.9068
2007-06-05,-1.875
2007-06-06,-2.8662
2007-06-07,0.6557
2007-06-08,-0.6515
2007-06-11,-1.6393
2007-06-12,-2.3333
2007-06-13,-0.6826
2007-06-14,0.0
2007-06-15,2.0619
2007-06-18,-0.3367
2007-06-19,0.0
2007-06-20,-4.3919
2007-06-21,-1.7668
2007-06-22,-1.4388
2007-06-25,0.0
2007-06-26,-3.6496
2007-06-27,0.7576
2007-06-28,-1.8797000000000001
2007-06-29,6.5134
2007-07-02,5.7554
2007-07-03,-1.3605
2007-07-05,-1.7241
2007-07-06,-1.7544
2007-07-09,-3.2143
2007-07-10,0.0
2007-07-11,-2.952
2007-07-12,-1.5209000000000001
2007-07-13,2.7027
2007-07-16,-3.0075
2007-07-17,-1.1628
2007-07-18,-1.9607999999999999
2007-07-19,-2.8
2007-07-20,-7.8189
2007-07-23,-2.6786
2007-07-24,-2.7523
2007-07-25,-2.3585
2007-07-26,-11.1111
2007-07-27,-2.7174
2007-07-30,0.5587
2007-07-31,-0.5556
2007-08-01,-12.8492
2007-08-02,2.5641
2007-08-03,-11.25
2007-08-06,-13.3803
2007-08-07,30.0813
2007-08-08,13.75
2007-08-09,7.1429
2007-08-10,0.0
2007-08-13,0.0
2007-08-14,-7.6923
2007-08-15,0.5556
2007-08-16,-0.5525
2007-08-17,8.8889
2007-08-20,3.5714
2007-08-21,-3.4483
2007-08-22,5.102
2007-08-23,5.3398
2007-08-24,30.4147
2007-08-27,-13.0742
2007-08-28,-4.4715
2007-08-29,9.7872
2007-08-30,-7.7519
2007-08-31,6.7227
2007-09-04,-5.9055
2007-09-05,-5.0209
2007-09-06,-7.489
2007-09-07,-2.9524
2007-09-10,1.5702
2007-09-11,-0.9662
2007-09-12,-2.9268
2007-09-13,-4.0201
2007-09-14,10.4712
2007-09-17,-2.3697
2007-09-18,10.1942
2007-09-19,0.4405
2007-09-20,-2.8509
2007-09-21,-6.5463000000000005
2007-09-24,-9.6618
2007-09-25,0.5348
2007-09-26,-2.6596
2007-09-27,1.6393
2007-09-28,-1.6129
2007-10-01,2.7321999999999997
2007-10-02,-2.1277
2007-10-03,3.2609
2007-10-04,-3.1579
2007-10-05,0.5435
2007-10-08,6.4865
2007-10-09,-3.5533
2007-10-10,1.5789
2007-10-11,-0.5181
2007-10-12,-4.6875
2007-10-15,-8.1967
2007-10-16,0.5952
2007-10-17,-2.3669000000000002
2007-10-18,1.2121
2007-10-19,-1.1976
2007-10-22,-1.8182
2007-10-23,-6.1728
2007-10-24,-1.9737
2007-10-25,5.3690999999999995
2007-10-26,3.1847
2007-10-29,-14.8148
2007-10-30,17.3913
2007-10-31,-4.321
2007-11-01,-5.1613
2007-11-02,-6.1224
2007-11-05,-5.0725
2007-11-06,-5.3435
2007-11-07,7.2581
2007-11-08,-3.7594
2007-11-09,-2.3438
2007-11-12,4.0
2007-11-13,-4.6154
2007-11-14,-1.6129
2007-11-15,-6.5574
2007-11-16,-4.386
2007-11-19,-6.422
2007-11-20,-0.9804
2007-11-21,-2.9579
2007-11-23,4.0684
2007-11-26,-1.9607999999999999
2007-11-27,-2.0
2007-11-28,-7.1429
2007-11-29,-10.989
2007-11-30,11.1111
2007-12-03,-8.8889
2007-12-04,-1.2195
2007-12-05,2.4691
2007-12-06,8.4337
2007-12-07,10.0
2007-12-10,-9.0909
2007-12-11,-10.0
2007-12-12,-7.4074
2007-12-13,-6.6667
2007-12-14,-14.2857
2007-12-17,-5.0
2007-12-18,-1.7325
2007-12-19,-1.8075999999999999
2007-12-20,27.2727
2007-12-21,-25.7143
2007-12-24,5.7692
2007-12-26,7.2727
2007-12-27,-3.3898
2007-12-28,0.0
2007-12-31,15.7895
2008-01-02,-7.5568
2008-01-03,19.6476
2008-01-04,-8.2192
2008-01-07,16.4179
2008-01-08,-11.538499999999999
2008-01-09,-17.3913
2008-01-10,3.5088
2008-01-11,23.7288
2008-01-14,-1.3699
2008-01-15,-1.3889
2008-01-16,4.2254
2008-01-17,-10.8108
2008-01-18,6.0606
2008-01-22,4.2857
2008-01-23,-2.7397
2008-01-24,-1.4085
2008-01-25,5.7143
2008-01-28,-5.4054
2008-01-29,7.1429
2008-01-30,-1.3333
2008-01-31,47.2973
2008-02-01,10.0917
2008-02-04,1.6667
2008-02-05,-9.8361
2008-02-06,-17.2727
2008-02-07,1.0989
2008-02-08,0.0
2008-02-11,-2.9348
2008-02-12,10.8623
2008-02-13,0.9975
2008-02-14,0.0
2008-02-15,-6.9884
2008-02-19,-4.3145
2008-02-20,-3.3572
2008-02-21,0.0
2008-02-22,-2.3256
2008-02-25,-2.3810000000000002
2008-02-26,-6.0976
2008-02-27,10.3896
2008-02-28,-3.5294
2008-02-29,-6.0976
2008-03-03,2.5974
2008-03-04,-7.5949
2008-03-05,1.3699
2008-03-06,-1.3514
2008-03-07,2.7397
2008-03-10,-8.0
2008-03-11,0.0
2008-03-12,-1.4493
2008-03-13,10.2941
2008-03-14,0.0
2008-03-17,-8.0
2008-03-18,10.1449
2008-03-19,-0.0164
2008-03-20,9.2285
2008-03-24,6.0241
2008-03-25,5.696
2008-03-26,-3.2388
2008-03-27,2.2222
2008-03-28,-6.5217
2008-03-31,0.0
2008-04-01,-26.7442
2008-04-02,6.3492
2008-04-03,2.9851
2008-04-04,-2.8986
2008-04-07,-2.9851
2008-04-08,-3.0769
2008-04-09,3.1746
2008-04-10,-1.5577
2008-04-11,-6.2317
2008-04-14,-3.3333
2008-04-15,-10.3448
2008-04-16,-9.6154
2008-04-17,2.1277
2008-04-18,37.5
2008-04-21,9.0909
2008-04-22,-12.5
2008-04-23,0.0
2008-04-24,1.5873
2008-04-25,-10.9375
2008-04-28,-3.5088
2008-04-29,9.0909
2008-04-30,-3.3333
2008-05-01,3.4483
2008-05-02,-3.3333
2008-05-05,-2.931
2008-05-06,3.0195
2008-05-07,-8.6207
2008-05-08,-1.8868
2008-05-09,-1.899
2008-05-12,19.5785
2008-05-13,22.9508
2008-05-14,-9.3333
2008-05-15,1.4706000000000001
2008-05-16,-7.2464
2008-05-19,-6.25
2008-05-20,0.0
2008-05-21,-8.3333
2008-05-22,0.0
2008-05-23,-3.6364
2008-05-27,-1.8868
2008-05-28,5.7692
2008-05-29,3.6364
2008-05-30,10.526299999999999
2008-06-02,-9.5238
2008-06-03,-14.0351
2008-06-04,5.9184
2008-06-05,-3.6609
2008-06-06,0.0
2008-06-09,2.0
2008-06-10,-1.9607999999999999
2008-06-11,-2.0
2008-06-12,1.8367
2008-06-13,-5.8116
2008-06-16,8.5106
2008-06-17,9.8039
2008-06-18,-1.7856999999999998
2008-06-19,1.8182
2008-06-20,-14.2857
2008-06-23,4.1667
2008-06-24,-4.0
2008-06-25,0.0
2008-06-26,-4.1667
2008-06-27,-4.3478
2008-06-30,-18.1818
2008-07-01,-5.5556
2008-07-02,-11.7647
2008-07-03,1.6667
2008-07-07,-1.6393
2008-07-08,-3.3333
2008-07-09,0.0
2008-07-10,-31.0345
2008-07-11,-10.0
2008-07-14,-22.2222
2008-07-15,-20.7143
2008-07-16,-27.759
2008-07-17,-25.1754
2008-07-18,66.6667
2008-07-21,330.0
2008-07-22,-16.2791
2008-07-23,-30.3819
2008-07-24,-20.1995
2008-07-25,0.0
2008-07-28,-10.0
2008-07-29,11.1111
2008-07-30,0.0
2008-07-31,-10.0
2008-08-01,5.0
2008-08-04,-7.4074
2008-08-05,-14.2857
2008-08-06,-0.3333
2008-08-07,23.6622
2008-08-08,-18.8641
2008-08-11,15.4167
2008-08-12,-1.8051
2008-08-13,0.0
2008-08-14,-11.3971
2008-08-15,-0.4149
2008-08-18,0.0
2008-08-19,-5.3333
2008-08-20,-1.4085
2008-08-21,-5.9375
2008-08-22,6.3123000000000005
2008-08-25,-26.2946
2008-08-26,7.9346
2008-08-27,16.7228
2008-08-28,-7.6923
2008-08-29,9.7396
2008-09-02,180.9682
2008-09-03,97.2973
2008-09-04,12.1233
2008-09-05,-8.369
2008-09-08,-17.4667
2008-09-09,-28.9176
2008-09-10,-15.9091
2008-09-11,40.5405
2008-09-12,3.8702
2008-09-15,-16.686
2008-09-16,-6.6667
2008-09-17,2.3810000000000002
2008-09-18,2.3256
2008-09-19,5.8239
2008-09-22,-1.2081
2008-09-23,-13.0435
2008-09-24,-4.9688
2008-09-25,-18.4479
2008-09-26,-12.8629
2008-09-29,-0.0925
2008-09-30,-11.0699
2008-10-01,103.3333
2008-10-02,16.8033
2008-10-03,-15.5592
2008-10-06,-16.9199
2008-10-07,-7.7524
2008-10-08,0.305
2008-10-09,-18.9189
2008-10-10,13.3333
2008-10-13,-2.9412000000000003
2008-10-14,-3.125
2008-10-15,-6.1584
2008-10-16,-6.6667
2008-10-17,11.4732
2008-10-20,8.9307
2008-10-21,-14.7059
2008-10-22,0.0
2008-10-23,-3.5129
2008-10-24,0.067
2008-10-27,3.5268
2008-10-28,6.9426
2008-10-29,-0.1008
2008-10-30,-9.5863
2008-10-31,7.1429
2008-11-03,-3.2917
2008-11-04,-3.533
2008-11-05,-10.6744
2008-11-06,-4.05
2008-11-07,4.6378
2008-11-10,-0.3984
2008-11-11,0.0
2008-11-12,-12.0
2008-11-13,0.0
2008-11-14,9.0909
2008-11-17,-0.0521
2008-11-18,4.2731
2008-11-19,-0.1749
2008-11-20,-31.9149
2008-11-21,23.5294
2008-11-24,18.6607
2008-11-25,-3.6870000000000003
2008-11-26,8.2813
2008-11-28,-3.7999
2008-12-01,-15.85
2008-12-02,-14.4385
2008-12-03,27.7778
2008-12-04,0.8696
2008-12-05,7.7586
2008-12-08,4.0
2008-12-09,3.8462
2008-12-10,-14.1204
2008-12-11,3.504
2008-12-12,4.1667
2008-12-15,12.0
2008-12-16,-7.1875
2008-12-17,0.0481
2008-12-18,-7.6923
2008-12-19,-4.0104
2008-12-22,4.178
2008-12-23,-24.8438
2008-12-24,-0.2079
2008-12-26,11.1111
2008-12-29,-10.0
2008-12-30,-5.5556
2008-12-31,0.0
2009-01-02,70.5147
2009-01-05,9.8318
2009-01-06,-2.6305
2009-01-07,3.2258
2009-01-08,-11.7773
2009-01-09,2.723
2009-01-12,-6.8966
2009-01-13,3.7037
2009-01-14,-10.7143
2009-01-15,8.0
2009-01-16,3.7037
2009-01-20,-10.0
2009-01-21,11.1111
2009-01-22,-7.1429
2009-01-23,-3.8462
2009-01-26,0.0
2009-01-27,8.0
2009-01-28,5.5556
2009-01-29,-3.5088
2009-01-30,1.8182
2009-02-02,-7.0759
2009-02-03,-11.6022
2009-02-04,17.3913
2009-02-05,0.0
2009-02-06,-6.6667
2009-02-09,7.1925
2009-02-10,-3.7483
2009-02-11,7.6923
2009-02-12,-5.0
2009-02-13,5.8271
2009-02-17,-7.9929
2009-02-18,-26.6409
2009-02-19,0.0
2009-02-20,0.0
2009-02-23,-5.2632
2009-02-24,11.1111
2009-02-25,-4.9375
2009-02-26,-0.0657
2009-02-27,-5.2632
2009-03-02,-11.1111
2009-03-03,0.0
2009-03-04,6.25
2009-03-05,-23.5294
2009-03-06,-0.0962
2009-03-09,-3.6092
2009-03-10,3.8442
2009-03-11,7.6923
2009-03-12,14.2857
2009-03-13,12.5
2009-03-16,-5.5556
2009-03-17,22.8676
2009-03-18,-0.4189
2009-03-19,-13.461500000000001
2009-03-20,0.5556
2009-03-23,16.0221
2009-03-24,9.5238
2009-03-25,8.6957
2009-03-26,8.0
2009-03-27,3.6574
2009-03-30,-21.3935
2009-03-31,0.4545
2009-04-01,-27.6018
2009-04-02,-4.375
2009-04-03,-10.0082
2009-04-06,-5.5833
2009-04-07,0.0
2009-04-08,30.8654
2009-04-09,17.5606
2009-04-13,0.0
2009-04-14,0.0937
2009-04-15,-10.0843
2009-04-16,-5.4514
2009-04-17,16.3423
2009-04-20,-8.9015
2009-04-21,5.4054
2009-04-22,-5.3254
2009-04-23,0.0
2009-04-24,8.3333
2009-04-27,-11.7949
2009-04-28,0.218
2009-04-29,11.9652
2009-04-30,-6.7358
2009-05-01,-0.5556
2009-05-04,0.5587
2009-05-05,33.3333
2009-05-06,4.1667
