ticker,NTRR US Equity
2012-04-20,-25.0
2012-04-23,8.3333
2012-04-24,15.3846
2012-04-25,-23.0
2012-04-26,29.2749
2012-04-27,-19.6316
2012-04-30,8.1771
2012-05-01,-7.559
2012-05-02,-16.6667
2012-05-03,-15.0
2012-05-04,5.7353
2012-05-07,33.5188
2012-05-08,0.0
2012-05-09,-16.6667
2012-05-10,-10.0
2012-05-11,11.1111
2012-05-14,-10.0
2012-05-15,-11.1111
2012-05-16,18.75
2012-05-17,-5.2632
2012-05-18,-23.3333
2012-05-21,1.4493
2012-05-22,0.0
2012-05-23,-14.2857
2012-05-24,1.1458
2012-05-25,63.1308
2012-05-29,-4.0404
2012-05-30,-16.8421
2012-05-31,-24.0506
2012-06-01,-16.6667
2012-06-04,0.0
2012-06-05,-20.0
2012-06-06,24.6875
2012-06-07,0.0
2012-06-11,-19.7995
2012-06-12,24.6875
2012-06-13,32.330799999999996
2012-06-14,-24.2424
2012-06-15,-10.0
2012-06-18,0.0
2012-06-19,-21.9444
2012-06-20,70.8185
2012-06-21,-25.0
2012-06-22,0.0
2012-06-25,0.0
2012-06-26,33.0556
2012-06-27,8.5595
2012-06-28,-23.0769
2012-06-29,-38.0
2012-07-02,29.0323
2012-07-03,0.0
2012-07-05,0.0
2012-07-09,0.0
2012-07-10,0.0
2012-07-11,0.0
2012-07-12,-12.5
2012-07-16,14.2857
2012-07-17,-20.0
2012-07-19,0.0
2012-07-20,-6.25
2012-07-24,99.5833
2012-07-26,-1.4614
2012-07-27,-8.4746
2012-07-30,9.2593
2012-07-31,0.0
2012-08-01,-1.6949
2012-08-02,-31.0345
2012-08-03,2.5
2012-08-07,-2.439
2012-08-23,25.0
2012-08-31,25.0
2012-09-07,20.0
2012-09-12,0.0
2012-09-17,0.0
2012-09-18,0.0
2012-09-19,0.0
2012-09-20,-33.3333
2012-09-21,0.0
2012-09-24,1.0
2012-09-25,0.0
2012-09-26,1.9802
2012-09-27,1.9417
2012-10-01,-2.8571
2012-10-02,27.451
2012-10-03,-22.3077
2012-10-04,28.7129
2012-10-05,-19.2308
2012-10-08,21.9048
2012-10-09,-17.1875
2012-10-10,4.717
2012-10-11,0.9009
2012-10-12,1.7856999999999998
2012-10-16,0.0
2012-10-17,0.0
2012-10-18,0.0
2012-10-31,4.386
2012-11-01,-10.084
2012-11-05,2.8037
2012-11-07,-1.8182
2012-11-08,-7.4074
2012-11-13,-39.0
2012-11-15,16.3934
2012-11-21,60.5634
2012-11-29,0.0
2012-12-03,-7.8947
2012-12-04,-37.1429
2012-12-06,1.5152
2012-12-11,0.0
2012-12-14,56.7164
2012-12-17,0.0
2012-12-19,-13.3333
2012-12-24,-27.3489
2012-12-27,2.0987
2013-01-02,48.1481
2013-01-07,0.0
2013-01-08,0.0
2013-01-11,0.0
2013-01-15,-20.0
2013-01-16,0.0
2013-01-18,-6.25
2013-01-28,-86.65
2013-01-29,649.0637
2013-01-31,6.6667
2013-02-01,0.0
2013-02-14,0.0
2013-02-19,-25.0
2013-02-26,-13.3333
2013-02-27,0.0
2013-03-01,15.3846
2013-03-04,33.3333
2013-03-05,0.0
2013-03-06,30.0
2013-03-07,13.461500000000001
2013-03-08,0.8475
2013-03-11,5.042
2013-03-12,21.6
2013-03-13,19.0789
2013-03-14,20.442
2013-03-15,-1.3761
2013-03-18,-21.3953
2013-03-19,-2.3669000000000002
2013-03-20,-32.7273
2013-03-21,6.3063
2013-03-22,10.1695
2013-03-25,20.7692
2013-03-26,25.4777
2013-03-27,8.1218
2013-03-28,17.3709
2013-04-01,44.0
2013-04-02,30.5556
2013-04-03,-31.9149
2013-04-04,-20.625
2013-04-05,7.0866
2013-04-08,0.3676
2013-04-09,-1.4652
2013-04-10,-15.2416
2013-04-11,-12.7193
2013-04-12,15.5779
2013-04-15,-9.8098
2013-04-16,2.6814999999999998
2013-04-17,-8.4507
2013-04-18,-1.0256
2013-04-19,-1.5544
2013-04-22,-31.5789
2013-04-23,11.538499999999999
2013-04-24,-2.7586
2013-04-25,13.4752
2013-04-26,12.5
2013-04-29,-17.2222
2013-04-30,10.7383
2013-05-01,3.0303
2013-05-02,-11.7647
2013-05-03,0.0
2013-05-06,4.6667
2013-05-07,-4.4586
2013-05-08,-10.0
2013-05-09,-7.4074
2013-05-10,-5.6
2013-05-13,-20.339
2013-05-14,9.5745
2013-05-15,-8.932
2013-05-16,-14.7122
2013-05-17,-12.5
2013-05-20,1.4285999999999999
2013-05-21,12.6761
2013-05-22,12.5
2013-05-23,3.3194
2013-05-24,-8.5899
2013-05-28,-2.3529
2013-05-29,8.4337
2013-05-30,-0.5972
2013-05-31,-10.5631
2013-06-03,-2.5152
2013-06-04,-12.8205
2013-06-05,-11.7647
2013-06-06,-2.3854
2013-06-07,10.9807
2013-06-10,-7.6923
2013-06-11,0.0
2013-06-12,14.6667
2013-06-13,-9.8837
2013-06-14,-14.6774
2013-06-17,3.9698
2013-06-18,1.8182
2013-06-19,-1.7856999999999998
2013-06-20,-16.8523
2013-06-21,2.7744
2013-06-24,-4.2553
2013-06-25,6.6667
2013-06-26,-4.1667
2013-06-27,-10.8696
2013-06-28,-2.4695
2013-07-01,-4.9703
2013-07-02,0.0
2013-07-03,0.0
2013-07-05,-5.2632
2013-07-08,25.0
2013-07-09,-11.1111
2013-07-10,-12.0938
2013-07-11,19.4454
2013-07-12,-3.378
2013-07-15,-3.9273
2013-07-16,-2.581
2013-07-17,-5.2164
2013-07-18,-5.5903
2013-07-19,-4.3766
2013-07-22,-1.5385
2013-07-23,-3.1641
2013-07-24,-9.641
2013-07-25,5.3571
2013-07-26,-8.4746
2013-07-29,7.4074
2013-07-30,9.6552
2013-07-31,0.6289
2013-08-01,3.125
2013-08-02,-9.0909
2013-08-05,0.0
2013-08-06,6.6667
2013-08-07,0.0
2013-08-08,0.0
2013-08-09,18.75
2013-08-12,15.7895
2013-08-13,59.0909
2013-08-14,-15.1429
2013-08-15,12.794599999999999
2013-08-16,34.347
2013-08-19,2.208
2013-08-20,-7.6087
2013-08-21,-12.9412
2013-08-22,6.4865
2013-08-23,1.5228000000000002
2013-08-26,-1.25
2013-08-27,-15.1899
2013-08-28,2.9851
2013-08-29,11.5942
2013-08-30,7.776
2013-09-03,0.0
2013-09-04,-10.2274
2013-09-05,0.0
2013-09-06,-0.6711
2013-09-09,-7.4324
2013-09-10,5.1095
2013-09-11,-5.5556
2013-09-12,-7.3529
2013-09-13,0.0
2013-09-16,-7.9365
2013-09-17,9.4828
2013-09-18,2.3622
2013-09-19,-3.0769
2013-09-20,3.1746
2013-09-23,-7.6923
2013-09-24,1.6667
2013-09-25,-4.918
2013-09-26,5.1724
2013-09-27,1.6393
2013-09-30,-3.2258
2013-10-01,-1.6667
2013-10-02,1.6949
2013-10-03,5.0
2013-10-04,-1.5873
2013-10-07,-6.4516
2013-10-08,-0.0216
2013-10-09,-1.7245
2013-10-10,1.7767
2013-10-11,6.8966
2013-10-14,-1.6129
2013-10-15,5.7377
2013-10-16,-0.7752
2013-10-17,1.5625
2013-10-18,2.1538
2013-10-21,-9.6386
2013-10-22,-3.3333
2013-10-23,2.5647
2013-10-24,-4.1816
2013-10-25,-3.5088
2013-10-28,0.9091
2013-10-29,6.3063
2013-10-30,-5.0847
2013-10-31,-1.7856999999999998
2013-11-01,-0.2159
2013-11-04,-10.2608
2013-11-05,3.5533
2013-11-06,0.5882
2013-11-07,-2.5341
2013-11-08,-6.0
2013-11-11,-6.383
2013-11-12,-13.6364
2013-11-13,26.0526
2013-11-14,8.5595
2013-11-15,10.8654
2013-11-18,-1.1275
2013-11-19,0.0
2013-11-20,-7.0175
2013-11-21,-1.8868
2013-11-22,-3.8822
2013-11-25,-7.9655000000000005
2013-11-26,-13.0435
2013-11-27,1.25
2013-11-29,3.6728
2013-12-02,-4.7336
2013-12-03,7.5
2013-12-04,6.7442
2013-12-05,-0.8715
2013-12-06,-9.8489
2013-12-09,-2.2094
2013-12-10,10.938
2013-12-11,-3.3708
2013-12-12,-4.6512
2013-12-13,6.5854
2013-12-16,-8.4668
2013-12-17,0.0
2013-12-18,8.0
2013-12-19,-1.6204
2013-12-20,-8.2353
2013-12-23,-2.5641
2013-12-24,2.6316
2013-12-26,-15.3846
2013-12-27,2.7273
2013-12-30,-17.4041
2013-12-31,12.5
2014-01-02,24.4444
2014-01-03,11.9898
2014-01-06,0.6834
2014-01-07,1.81
2014-01-08,31.1111
2014-01-09,47.4576
2014-01-10,-19.4253
2014-01-13,8.4165
2014-01-14,-14.473700000000001
2014-01-15,2.3077
2014-01-16,-14.2857
2014-01-17,5.2632
2014-01-21,-9.0
2014-01-22,2.5641
2014-01-23,12.3214
2014-01-24,-1.1129
2014-01-27,9.4855
2014-01-28,22.6138
2014-01-29,-6.5868
2014-01-30,8.9583
2014-01-31,1.1914
2014-02-03,4.6512
2014-02-04,-4.4444
2014-02-05,-16.860500000000002
2014-02-06,4.8951
2014-02-07,-2.6667
2014-02-10,-4.7945
2014-02-11,-10.7914
2014-02-12,-4.0323
2014-02-13,9.2437
2014-02-14,4.6154
2014-02-18,-6.6176
2014-02-19,-6.1417
2014-02-20,4.0268
2014-02-21,-3.2258
2014-02-24,-4.1667
2014-02-25,0.0
2014-02-26,16.5
2014-02-27,-2.2206
2014-02-28,-3.8167999999999997
2014-03-03,-7.1429
2014-03-04,8.547
2014-03-05,0.7874
2014-03-06,25.7813
2014-03-07,-5.5901
2014-03-10,-8.5526
2014-03-11,-2.1583
2014-03-12,5.8824
2014-03-13,-4.1667
2014-03-14,-5.7971
2014-03-17,6.1538
2014-03-18,0.0
2014-03-19,14.4928
2014-03-20,-2.5316
2014-03-21,-6.4935
2014-03-24,-6.25
2014-03-25,0.7407
2014-03-26,5.8824
2014-03-27,-2.0833
2014-03-28,0.0
2014-03-31,-3.2624
2014-04-01,1.9062000000000001
2014-04-02,-0.7194
2014-04-03,-1.4493
2014-04-04,-4.7059
2014-04-07,0.3086
2014-04-08,-6.1538
2014-04-09,-9.0164
2014-04-10,-1.2612999999999999
2014-04-11,-16.7883
2014-04-14,-5.0439
2014-04-15,-3.0023
2014-04-16,-3.5417
2014-04-17,22.1845
2014-04-21,3.0303
2014-04-22,1.9607999999999999
2014-04-23,-3.8462
2014-04-24,0.0
2014-04-25,8.0
2014-04-28,-14.8148
2014-04-29,-11.9565
2014-04-30,6.1728
2014-05-01,-7.5581
2014-05-02,-0.6289
2014-05-05,-3.8924
2014-05-06,-5.1696
2014-05-07,0.8333
2014-05-08,-9.0909
2014-05-09,-3.0303
2014-05-12,0.0
2014-05-13,2.5
2014-05-14,6.7073
2014-05-15,-3.4286
2014-05-16,-5.3254
2014-05-19,-6.25
2014-05-20,-0.6667
2014-05-21,0.6711
2014-05-22,3.3333
2014-05-23,0.0
2014-05-27,-3.1855
2014-05-28,3.2486
2014-05-29,6.8173
2014-05-30,-0.9063
2014-06-02,-6.9169
2014-06-03,-1.74
2014-06-04,-0.3333
2014-06-05,-3.0518
2014-06-06,-6.8564
2014-06-09,-11.1574
2014-06-10,8.3116
2014-06-11,-11.4746
2014-06-12,0.1359
2014-06-13,7.2456
2014-06-16,-2.8846
2014-06-17,-4.5336
2014-06-18,0.3821
2014-06-19,3.2626
2014-06-20,-5.5819
2014-06-23,4.7128
2014-06-24,-2.0506
2014-06-25,0.0544
2014-06-26,13.0435
2014-06-27,11.538499999999999
2014-06-30,16.8966
2014-07-01,35.6932
2014-07-02,18.4783
2014-07-03,-22.7294
2014-07-07,-1.4544000000000001
2014-07-08,-8.9157
2014-07-09,5.787
2014-07-10,-4.9703
2014-07-11,-0.0329
2014-07-14,1.3491
2014-07-15,-3.9286
2014-07-16,-4.0216
2014-07-17,-9.8592
2014-07-18,-0.0391
2014-07-21,-6.2134
2014-07-22,-6.8333
2014-07-23,-3.3989
2014-07-24,3.6343
2014-07-25,3.6408
2014-07-28,-7.7586
2014-07-29,0.8879
2014-07-30,1.1579
2014-07-31,-1.2821
2014-08-01,-3.154
2014-08-04,-2.2989
2014-08-05,1.9118
2014-08-06,-1.8759000000000001
2014-08-07,-7.402
2014-08-08,1.2705
2014-08-11,-8.0502
2014-08-12,5.0597
2014-08-13,3.842
2014-08-14,-6.2011
2014-08-15,-4.4444
2014-08-18,1.3953
2014-08-19,-3.9564
2014-08-20,-0.1791
2014-08-21,0.4785
2014-08-22,-2.3214
2014-08-25,2.3766
2014-08-26,2.3810000000000002
2014-08-27,-6.8895
2014-08-28,-0.2498
2014-08-29,-6.3537
2014-09-02,-3.7433
2014-09-03,-11.1111
2014-09-04,0.3125
2014-09-05,-0.3115
2014-09-08,0.0
2014-09-09,6.25
2014-09-10,-5.8088
2014-09-11,2.9274
2014-09-12,8.8358
2014-09-15,-13.5192
2014-09-16,3.1426
2014-09-17,-5.625
2014-09-18,-0.8692
2014-09-19,-8.142
2014-09-22,-5.5455
2014-09-23,-3.8499
2014-09-24,-11.9119
2014-09-25,9.0909
2014-09-26,-8.3333
2014-09-29,-6.8182
2014-09-30,31.7073
2014-10-01,11.0185
2014-10-02,30.7756
2014-10-03,17.3469
2014-10-06,-12.9891
2014-10-07,12.4297
2014-10-08,-6.6667
2014-10-09,-19.9107
2014-10-10,-10.7395
2014-10-13,9.9084
2014-10-14,-6.0606
2014-10-15,9.6774
2014-10-16,-2.9412000000000003
2014-10-17,0.0
2014-10-20,-9.0909
2014-10-21,-0.6667
2014-10-22,-1.2164
2014-10-23,29.087
2014-10-24,31.25
2014-10-27,-7.8195
2014-10-28,0.0
2014-10-29,-4.894
2014-10-30,-1.6581000000000001
2014-10-31,-22.3256
2014-11-03,3.5928
2014-11-04,15.0289
2014-11-05,-10.5528
2014-11-06,-2.809
2014-11-07,-7.5145
2014-11-10,0.0
2014-11-11,0.0
2014-11-12,-5.0
2014-11-13,-1.3158
2014-11-14,-4.0
2014-11-17,-2.7778
2014-11-18,3.5714
2014-11-19,-6.8966
2014-11-20,3.7037
2014-11-21,2.7679
2014-11-24,-5.9513
2014-11-25,10.7159
2014-11-26,-0.5423
2014-11-28,-1.6779
2014-12-01,-0.3413
2014-12-02,-7.5342
2014-12-03,-5.0926
2014-12-04,1.3659
2014-12-05,3.9461
2014-12-08,-4.9074
2014-12-09,-6.3778
2014-12-10,-4.3162
2014-12-11,0.0
2014-12-12,3.3696
2014-12-15,0.8412
2014-12-16,-8.342
2014-12-17,-5.4608
2014-12-18,-5.1745
2014-12-19,6.599
2014-12-22,0.0
2014-12-23,0.0
2014-12-24,0.0
2014-12-26,0.0
2014-12-29,-0.119
2014-12-30,-4.6484
2014-12-31,0.0
2015-01-02,10.0
2015-01-05,-4.2614
2015-01-06,-7.8932
2015-01-07,3.0928
2015-01-08,-1.5
2015-01-09,0.0
2015-01-12,-7.1066
2015-01-13,-2.3224
2015-01-14,-11.1888
2015-01-15,-4.4094
2015-01-16,-9.061
2015-01-20,7.971
2015-01-21,-7.3826
2015-01-22,-2.5362
2015-01-23,8.5502
2015-01-26,-2.7397
2015-01-27,-1.4085
2015-01-28,4.2857
2015-01-29,2.5685000000000002
2015-01-30,-10.5175
2015-02-02,10.9142
2015-02-03,-9.8402
2015-02-04,-0.1866
2015-02-05,-10.0
2015-02-06,-0.5192
2015-02-09,-12.6305
2015-02-10,-10.1553
2015-02-11,9.3085
2015-02-12,-3.0414
2015-02-13,-3.8895999999999997
2015-02-17,43.7337
2015-02-18,40.6903
2015-02-19,-26.1459
2015-02-20,-13.549
2015-02-23,17.8969
2015-02-24,-7.3756
2015-02-25,-3.5185
2015-02-26,-3.263
2015-02-27,3.9683
2015-03-02,-3.8167999999999997
2015-03-03,-5.2579
2015-03-04,-3.8743
2015-03-05,-0.5447
2015-03-06,-4.7097
2015-03-09,-1.2644
2015-03-10,3.6088
2015-03-11,7.8652
2015-03-12,20.625
2015-03-13,9.1537
2015-03-16,-6.8038
2015-03-17,8.6587
2015-03-18,0.2344
2015-03-19,7.2486
2015-03-20,-10.4651
2015-03-23,2.4351
2015-03-24,-6.4184
2015-03-25,-9.2295
2015-03-26,3.4515000000000002
2015-03-27,1.5329000000000002
2015-03-30,-0.7993
2015-03-31,-14.0555
2015-04-01,4.4792
2015-04-02,11.0668
2015-04-06,-4.3088
2015-04-07,-9.7561
2015-04-08,10.2911
2015-04-09,2.5448
2015-04-10,-4.4118
2015-04-13,0.0
2015-04-14,3.8462
2015-04-15,-3.7037
2015-04-16,6.6346
2015-04-17,-13.4355
2015-04-20,9.2708
2015-04-21,2.9552
2015-04-22,-4.1667
2015-04-23,-3.5749
2015-04-24,-8.6172
2015-04-27,-1.7544
2015-04-28,0.0
2015-04-29,-0.3348
2015-04-30,2.3516
2015-05-01,11.488
2015-05-04,-5.79
2015-05-05,12.5
2015-05-06,-10.0926
2015-05-07,-9.0628
2015-05-08,2.3783
2015-05-11,5.9735
2015-05-12,-3.6534
2015-05-13,-4.3337
2015-05-14,2.265
2015-05-15,0.9967
2015-05-18,-0.6579
2015-05-19,2.4283
2015-05-20,-8.6207
2015-05-21,-1.6509
2015-05-22,-2.8777
2015-05-26,4.6914
2015-05-27,-7.3113
2015-05-28,-14.5038
2015-05-29,2.3810000000000002
2015-06-01,-8.2849
2015-06-02,-5.8637
2015-06-03,-5.7239
2015-06-04,-8.2143
2015-06-05,7.7821
2015-06-08,-7.5812
2015-06-09,-1.1719
2015-06-10,-1.9763
2015-06-11,-3.2258
2015-06-12,-2.0833
2015-06-15,-18.2979
2015-06-16,6.25
2015-06-17,-13.7255
2015-06-18,10.7955
2015-06-19,-18.4615
2015-06-22,11.3208
2015-06-23,-1.1299
2015-06-24,-9.1429
2015-06-25,-16.9811
2015-06-26,15.1515
2015-06-29,-12.5
2015-06-30,-11.2782
2015-07-01,19.4915
2015-07-02,-1.7730000000000001
2015-07-06,-13.3574
2015-07-07,32.5
2015-07-08,5.6604
2015-07-09,-4.7619
2015-07-10,15.625
2015-07-13,-11.3514
2015-07-14,7.3171
2015-07-15,4.5455
2015-07-16,0.0
2015-07-17,-12.5
2015-07-20,0.0
2015-07-21,12.4224
2015-07-22,6.0773
2015-07-23,-3.125
2015-07-24,7.5269
2015-07-27,0.0
2015-07-28,37.25
2015-07-29,9.2896
2015-07-30,-4.0
2015-07-31,-0.3472
2015-08-03,8.7108
2015-08-04,0.0
2015-08-05,9.9359
2015-08-06,-21.8659
2015-08-07,4.4776
2015-08-10,10.357099999999999
2015-08-11,3.2362
2015-08-12,0.3135
2015-08-13,-5.0
2015-08-14,10.526299999999999
2015-08-17,2.6786
2015-08-18,-16.2319
2015-08-19,10.7266
2015-08-20,0.0
2015-08-21,9.2187
2015-08-24,3.0043
2015-08-25,-0.2778
2015-08-26,0.0
2015-08-27,-22.0056
2015-08-28,15.357099999999999
2015-08-31,-1.2384
2015-09-01,10.815
2015-09-02,-8.4866
2015-09-03,-1.0819
2015-09-04,5.3125
2015-09-08,-13.7982
2015-09-09,-0.5164
2015-09-10,-2.5952
2015-09-11,2.3091
2015-09-14,2.4306
2015-09-15,-4.2373
2015-09-16,-15.3982
2015-09-17,1.6736
2015-09-18,-12.3457
2015-09-21,42.723
2015-09-22,10.526299999999999
2015-09-23,9.0774
2015-09-24,-7.2306
2015-09-25,-20.0
2015-09-28,-23.5294
2015-09-29,11.0577
2015-09-30,-12.1212
2015-10-01,18.2266
2015-10-02,0.0
2015-10-05,-2.2917
2015-10-06,-17.4414
2015-10-08,-46.281
2015-10-09,53.8462
2015-10-12,-30.0
2015-10-13,32.5714
2015-10-14,18.5345
2015-10-15,12.7273
2015-10-16,-5.2419
2015-10-19,14.0426
2015-10-20,-13.4328
2015-10-21,15.5172
2015-10-22,0.7463
2015-10-23,-0.7407
2015-10-26,0.0
2015-10-27,-12.6866
2015-10-28,-3.4188
2015-10-29,10.6195
2015-10-30,-14.4
2015-11-02,2.8037
2015-11-03,29.0909
2015-11-04,-7.0423
2015-11-05,38.6364
2015-11-06,-5.4645
2015-11-09,14.4509
2015-11-10,0.0
2015-11-11,-0.5051
2015-11-12,-4.2798
2015-11-13,5.5318000000000005
2015-11-16,-8.9259
2015-11-17,-17.2667
2015-11-18,-11.3001
2015-11-19,6.015
2015-11-20,-7.8014
2015-11-23,-4.6154
2015-11-24,-3.2258
2015-11-25,-16.6667
2015-11-27,10.0
2015-11-30,-0.9091
2015-12-01,-3.6696999999999997
2015-12-02,-14.2857
2015-12-03,11.1111
2015-12-04,-15.0
2015-12-07,-6.3529
2015-12-08,6.7839
2015-12-09,17.6324
2015-12-10,-14.0893
2015-12-11,-1.0477
2015-12-14,-22.9412
2015-12-15,14.3511
2015-12-16,-11.8825
2015-12-17,6.0606
2015-12-18,21.4286
2015-12-21,-0.8235
2015-12-22,18.624
2015-12-23,62.5
2015-12-24,38.4615
2015-12-28,2.2222
2015-12-29,-37.3913
2015-12-30,18.75
2015-12-31,19.883
2016-01-04,26.8293
2016-01-05,-1.9231
2016-01-06,-7.5294
2016-01-07,-15.5693
2016-01-08,10.5042
2016-01-11,-15.9091
2016-01-12,11.8378
2016-01-13,-10.5848
2016-01-14,-8.1149
2016-01-15,-17.641
2016-01-19,-12.1429
2016-01-20,8.1301
2016-01-21,17.2932
2016-01-22,3.8462
2016-01-25,-7.4074
2016-01-26,-2.6667
2016-01-27,0.0
2016-01-28,-4.1096
2016-01-29,-13.5714
2016-02-01,7.438
2016-02-02,-6.1538
2016-02-03,-5.7377
2016-02-04,12.1739
2016-02-05,10.0775
2016-02-08,4.2254
2016-02-09,-5.4054
2016-02-10,-1.4285999999999999
2016-02-11,-10.8696
2016-02-12,-5.6911000000000005
2016-02-16,4.3103
2016-02-17,-2.4793
2016-02-18,0.0
2016-02-19,9.322
2016-02-22,3.1008
2016-02-23,-2.5564
2016-02-24,-7.4074
2016-02-25,5.8333
2016-02-26,0.4724
2016-02-29,5.7994
2016-03-01,-8.8889
2016-03-02,-0.813
2016-03-03,2.459
2016-03-04,0.8
2016-03-07,3.1746
2016-03-08,3.8462
2016-03-09,-7.4074
2016-03-10,0.0
2016-03-11,11.2
2016-03-14,7.1942
2016-03-15,4.0268
2016-03-16,-2.5806
2016-03-17,-6.6225000000000005
2016-03-18,-6.383
2016-03-21,-3.7879
2016-03-22,8.6614
2016-03-23,-8.6957
2016-03-24,-4.7619
2016-03-28,0.0
2016-03-29,-8.3333
2016-03-30,2.7273
2016-03-31,-3.5398
2016-04-01,2.7523
2016-04-04,7.1429
2016-04-05,-7.5
2016-04-06,0.9009
2016-04-07,-1.7856999999999998
2016-04-08,-7.2727
2016-04-11,6.8627
2016-04-12,-5.5046
2016-04-13,-0.9709
2016-04-14,0.0
2016-04-15,0.9804
2016-04-18,-7.0874
2016-04-19,-3.9707
2016-04-20,3.3731999999999998
2016-04-21,1.1908
2016-04-22,-4.8046
2016-04-25,1.6255
2016-04-26,2.1505
2016-04-27,4.2105
2016-04-28,-9.596
2016-04-29,-2.3743
2016-05-02,1.8598
2016-05-03,2.2472
2016-05-04,6.5797
2016-05-05,2.075
2016-05-06,-0.9848
2016-05-09,2.0148
2016-05-10,-7.0
2016-05-11,5.3763
2016-05-12,1.0204
2016-05-13,-1.0101
2016-05-16,-2.0408
2016-05-17,-6.25
2016-05-18,-8.5139
2016-05-19,-2.2317
2016-05-20,5.5280000000000005
2016-05-23,2.4132
2016-05-24,-11.3793
2016-05-25,-2.7075
2016-05-26,6.6489
2016-05-27,-7.5469
2016-05-31,-2.6534
2016-06-01,-8.3333
2016-06-02,-1.5341
2016-06-03,7.6937999999999995
2016-06-06,-2.8398
2016-06-07,-7.6471
2016-06-08,-12.4204
2016-06-09,1.8182
2016-06-10,7.1094
2016-06-13,0.0313
2016-06-14,-1.6667
2016-06-15,-1.6949
2016-06-16,0.0
2016-06-17,3.4483
2016-06-20,1.3333
2016-06-21,-9.5189
2016-06-22,0.1591
2016-06-23,8.892900000000001
2016-06-24,0.0208
2016-06-27,9.9771
2016-06-28,-5.6061
2016-06-29,20.3852
2016-06-30,0.0
2016-07-05,-6.6667
2016-07-06,2.4911
2016-07-07,-3.8244
2016-07-08,1.7663
2016-07-11,-2.3765
2016-07-12,5.0328
2016-07-13,8.3333
2016-07-14,0.0
2016-07-15,-2.8846
2016-07-18,-3.1848
2016-07-20,2.2669
2016-07-21,0.0
2016-07-22,-1.2
2016-07-25,-13.6302
2016-07-26,-7.8125
2016-07-27,10.1695
2016-07-28,-7.6731
2016-07-29,-5.0198
2016-08-01,0.011
2016-08-02,0.0219
2016-08-03,1.7208999999999999
2016-08-04,-0.0216
2016-08-05,-5.1304
2016-08-08,-3.6355
2016-08-09,3.7491
2016-08-10,-5.4318
2016-08-11,19.2021
2016-08-12,-7.2379
2016-08-15,4.3251
2016-08-16,0.0
2016-08-17,0.0
2016-08-18,8.3333
2016-08-19,-13.0769
2016-08-22,-4.7677
2016-08-23,6.7139
2016-08-24,0.0762
2016-08-25,-3.089
2016-08-26,-3.0303
2016-08-29,3.3218
2016-08-30,-3.7527
2016-08-31,-3.1657
2016-09-01,4.976
2016-09-02,-4.7401
2016-09-06,0.3606
2016-09-07,-8.024
2016-09-08,9.1667
2016-09-09,1.145
2016-09-12,-9.2453
2016-09-13,3.9241
2016-09-14,-5.9765
2016-09-15,-4.0691
