ticker,ELTZ US Equity
2016-12-09,-10.7527
2016-12-13,18.0723
2016-12-14,-18.3673
2016-12-15,0.0
2016-12-16,60.0
2016-12-19,-42.1875
2016-12-20,48.6486
2016-12-23,-36.3636
2016-12-27,18.5714
2016-12-28,30.1205
2016-12-29,-36.1111
2016-12-30,4.3478
2017-01-03,5.5556
2017-01-04,-15.7895
2017-01-05,0.0
2017-01-06,59.375
2017-01-09,30.3922
2017-01-10,-7.5188
2017-01-11,-11.3821
2017-01-12,2.7523
2017-01-13,-16.0714
2017-01-17,-9.5745
2017-01-18,24.7059
2017-01-19,-4.717
2017-01-20,-12.8713
2017-01-23,10.2273
2017-01-24,-15.4639
2017-01-25,3.6585
2017-01-26,48.2353
2017-01-27,-17.4603
2017-01-30,-18.2692
2017-01-31,0.0
2017-02-01,0.0
2017-02-02,18.8235
2017-02-03,-12.8713
2017-02-06,-3.4091
2017-02-07,-15.2941
2017-02-08,11.1111
2017-02-09,16.25
2017-02-10,-5.3763
2017-02-13,-2.2727
2017-02-14,-12.7907
2017-02-15,4.0
2017-02-16,-12.8205
2017-02-17,-1.4706000000000001
2017-02-21,-28.3582
2017-02-22,4.1667
2017-02-23,-4.0
2017-02-24,79.1667
2017-02-27,-13.9535
2017-02-28,-32.4324
2017-03-01,12.0
2017-03-02,14.2857
2017-03-03,3.125
2017-03-06,0.0
2017-03-07,-7.5758
2017-03-08,14.7541
2017-03-09,2.8571
2017-03-10,0.0
2017-03-13,-4.1667
2017-03-14,2.8986
2017-03-15,-9.8592
2017-03-16,12.5
2017-03-17,6.9444
2017-03-20,-23.3766
2017-03-21,-5.0847
2017-03-22,8.9286
2017-03-23,86.8852
2017-03-24,21.0526
2017-03-27,-24.6377
2017-03-28,2.8846
2017-03-29,4.6729
2017-03-30,-21.4286
2017-03-31,47.7273
2017-04-03,60.0
2017-04-04,-10.0962
2017-04-05,12.2995
2017-04-06,-5.2381
2017-04-07,47.2362
2017-04-10,-1.7065000000000001
2017-04-11,-8.3333
2017-04-12,19.3182
2017-04-13,14.9206
2017-04-17,-31.4917
2017-04-18,9.6774
2017-04-19,-20.5882
2017-04-20,0.0
2017-04-21,-31.9444
2017-04-24,15.6463
2017-04-25,11.7647
2017-04-26,35.7895
2017-04-27,1.5504
2017-04-28,-15.2672
2017-05-01,1.8018
2017-05-02,-19.9115
2017-05-03,-11.6022
2017-05-04,-21.875
2017-05-05,2.4
2017-05-08,-0.7813
2017-05-09,-14.1732
2017-05-10,8.2569
2017-05-11,10.1695
2017-05-12,0.0
2017-05-15,-6.1538
2017-05-16,-4.0984
2017-05-17,52.9915
2017-05-18,-1.6760000000000002
2017-05-19,-9.0909
2017-05-22,1.25
2017-05-23,-12.3457
2017-05-24,-2.8169
2017-05-25,-2.8986
2017-05-26,9.7015
2017-05-30,-12.9252
2017-05-31,14.8437
2017-06-01,-14.2857
2017-06-02,-2.3810000000000002
2017-06-05,-2.439
2017-06-06,-8.0
2017-06-07,2.8986
2017-06-08,3.662
2017-06-09,3.2609
2017-06-12,-2.6316
2017-06-13,-8.1081
2017-06-14,-4.1176
2017-06-15,-0.3067
2017-06-16,-9.2308
2017-06-19,-1.6949
2017-06-20,-12.069
2017-06-21,-5.8824
2017-06-22,-10.4167
2017-06-23,0.0
2017-06-26,-4.186
2017-06-27,6.7961
2017-06-28,-6.8182
2017-06-29,9.7561
2017-06-30,2.0
2017-07-03,3.9215999999999998
2017-07-05,-16.1426
2017-07-06,22.5
2017-07-07,-8.1633
2017-07-10,0.0
2017-07-11,-8.8889
2017-07-12,9.7561
2017-07-13,0.0
2017-07-14,-4.4444
2017-07-17,-2.3256
2017-07-18,-4.7619
2017-07-19,-2.5
2017-07-20,-7.6923
2017-07-21,15.0
2017-07-24,13.5266
2017-07-25,-8.5106
2017-07-26,-0.2326
2017-07-27,-4.4289
2017-07-28,2.439
2017-07-31,-7.1429
2017-08-01,17.9487
2017-08-02,-6.5217
2017-08-03,4.6512
2017-08-04,2.2222
2017-08-07,-13.0435
2017-08-08,0.0
2017-08-09,7.5
2017-08-10,4.6512
2017-08-11,22.2222
2017-08-14,-9.0909
2017-08-15,-4.0
2017-08-16,-2.0833
2017-08-17,17.0213
2017-08-18,1.8182
2017-08-21,-1.7856999999999998
2017-08-22,-5.4545
2017-08-23,-13.461500000000001
2017-08-24,2.2222
2017-08-25,-2.1739
2017-08-28,26.6667
2017-08-29,-5.2632
2017-08-30,-3.7037
2017-08-31,0.0
2017-09-01,-3.8462
2017-09-05,0.0
2017-09-06,-16.0
2017-09-07,-5.9524
2017-09-08,3.7975
2017-09-11,7.3171
2017-09-12,2.2727
2017-09-13,-11.1111
2017-09-14,17.5
2017-09-15,10.6383
2017-09-18,-13.461500000000001
2017-09-19,8.8889
2017-09-20,4.0816
2017-09-21,0.0
2017-09-22,-7.8431
2017-09-25,23.4043
2017-09-26,7.5862
2017-09-27,-5.4487
2017-09-28,-10.1695
2017-09-29,3.7736
2017-10-02,-7.2727
2017-10-03,-5.8824
2017-10-04,8.3333
2017-10-05,-21.1538
2017-10-06,0.0
2017-10-09,-2.439
2017-10-10,7.5
2017-10-11,-5.814
2017-10-12,-8.642
2017-10-13,5.4054
2017-10-16,2.5641
2017-10-17,-2.5
2017-10-18,-5.1282
2017-10-19,-12.1622
2017-10-20,-7.6923
2017-10-23,0.0
2017-10-24,16.6667
2017-10-25,2.8571
2017-10-26,-8.3333
2017-10-27,-9.0909
2017-10-30,-33.3333
2017-10-31,0.0
2017-11-01,12.0
2017-11-02,-28.5714
2017-11-03,12.5
2017-11-06,-6.6667
2017-11-07,0.0
2017-11-08,-10.7143
2017-11-09,6.6667
2017-11-10,-6.25
2017-11-14,-6.6667
2017-11-15,14.2857
2017-11-16,0.0
2017-11-17,-6.25
2017-11-20,0.0
2017-11-21,0.0
2017-11-22,-6.6667
2017-11-24,0.0
2017-11-27,-7.1429
2017-11-28,0.0
2017-11-29,-15.3846
2017-11-30,0.0
2017-12-01,27.2727
2017-12-04,0.0
2017-12-05,-7.1429
2017-12-06,-15.3846
2017-12-07,-0.9091
2017-12-08,10.0917
2017-12-11,-16.6667
2017-12-12,-10.0
2017-12-13,33.3333
2017-12-14,-8.3333
2017-12-15,-18.1818
2017-12-18,0.0
2017-12-19,0.0
2017-12-20,-44.4444
2017-12-21,0.0
2017-12-22,-20.0
2017-12-26,25.0
2017-12-27,0.0
2017-12-28,0.0
2017-12-29,0.0
2018-01-02,0.0
2018-01-03,0.0
2018-01-04,20.0
2018-01-05,0.0
2018-01-08,0.0
2018-01-09,-8.3333
2018-01-10,-9.0909
2018-01-11,0.0
2018-01-12,20.0
2018-01-16,0.0
2018-01-17,-16.6667
2018-01-18,0.0
2018-01-19,0.0
2018-01-22,20.0
2018-01-23,16.6667
2018-01-24,-14.2857
2018-01-25,33.3333
2018-01-26,-25.0
2018-01-29,-15.0
2018-01-30,-5.8824
2018-01-31,4.1667
2018-02-01,0.0
2018-02-02,-20.0
2018-02-05,0.0
2018-02-06,25.0
2018-02-07,-20.0
2018-02-08,0.0
2018-02-09,0.0
2018-02-12,0.0
2018-02-13,-25.0
2018-02-14,0.0
2018-02-15,0.0
2018-02-16,0.0
2018-02-20,0.0
2018-02-21,-33.3333
2018-02-22,0.0
2018-02-23,0.0
2018-02-26,0.0
2018-02-27,-50.0
2018-02-28,100.0
2018-03-01,0.0
2018-03-02,-50.0
2018-03-05,100.0
2018-03-06,0.0
2018-03-07,50.0
2018-03-08,-33.3333
2018-03-09,0.0
2018-03-12,-50.0
2018-03-13,100.0
2018-03-14,0.0
2018-03-15,0.0
2018-03-16,0.0
2018-03-19,0.0
2018-03-20,-50.0
2018-03-21,0.0
2018-03-22,200.0
2018-03-23,0.0
2018-03-26,0.0
2018-03-27,0.0
2018-03-28,-6.6667
2018-03-29,7.1429
2018-04-02,0.0
2018-04-03,-33.3333
2018-04-04,0.0
2018-04-05,0.0
2018-04-06,0.0
2018-04-09,-50.0
2018-04-10,100.0
2018-04-11,-50.0
2018-04-12,0.0
2018-04-13,0.0
2018-04-16,0.0
2018-04-17,0.0
2018-04-18,0.0
2018-04-19,0.0
2018-04-20,50.0
2018-04-23,-33.3333
2018-04-24,0.0
2018-04-25,0.0
2018-04-26,0.0
2018-04-27,0.0
2018-04-30,0.0
2018-05-01,0.0
2018-05-02,0.0
2018-05-03,0.0
2018-05-04,100.0
2018-05-07,0.0
2018-05-08,-50.0
2018-05-09,100.0
2018-05-10,-50.0
2018-05-11,0.0
2018-05-14,0.0
2018-05-15,0.0
2018-05-16,0.0
2018-05-17,0.0
2018-05-18,0.0
2018-05-21,0.0
2018-05-22,-99.0
2018-05-23,14900.0
2018-05-24,33.3333
2018-05-25,-25.0
2018-05-29,33.3333
2018-05-30,0.0
2018-05-31,0.0
2018-06-01,-50.0
2018-06-04,100.0
2018-06-05,0.0
2018-06-06,0.0
2018-06-07,-25.0
2018-06-08,-33.3333
2018-06-11,0.0
2018-06-12,0.0
2018-06-13,0.0
2018-06-14,0.0
2018-06-15,0.0
2018-06-18,0.0
2018-06-19,0.0
2018-06-20,0.0
2018-06-21,0.0
2018-06-22,0.0
2018-06-25,0.0
2018-06-26,0.0
2018-06-27,0.0
2018-06-28,0.0
2018-06-29,0.0
2018-07-02,0.0
2018-07-03,0.0
2018-07-05,50.0
2018-07-06,-33.3333
2018-07-09,0.0
2018-07-10,0.0
2018-07-12,0.0
2018-07-16,0.0
2018-07-17,0.0
2018-07-18,0.0
2018-07-19,0.0
2018-07-20,0.0
2018-07-23,0.0
2018-07-24,0.0
2018-07-25,0.0
2018-07-26,0.0
2018-07-27,0.0
2018-07-30,0.0
2018-08-02,0.0
2018-08-08,0.0
2018-08-09,0.0
2018-08-10,0.0
2018-08-13,0.0
2018-08-14,0.0
2018-08-17,0.0
2018-08-31,0.0
2018-09-04,0.0
2018-09-11,0.0
2018-09-14,0.0
2018-09-17,0.0
2018-09-18,0.0
2018-09-20,0.0
2018-09-21,0.0
2018-09-24,0.0
2018-09-25,0.0
2018-09-26,0.0
2018-09-28,0.0
2018-10-04,0.0
2018-10-05,0.0
2018-10-08,0.0
2018-10-09,0.0
2018-10-10,0.0
2018-10-11,0.0
2018-10-12,0.0
2018-10-15,100.0
2018-10-16,-50.0
2018-10-17,0.0
2018-10-18,100.0
2018-10-19,0.0
2018-10-22,0.0
2018-10-23,0.0
2018-10-24,0.0
2018-10-25,0.0
2018-10-26,0.0
2018-10-29,0.0
2018-10-30,0.0
2018-10-31,0.0
2018-11-01,-50.0
2018-11-02,0.0
2018-11-05,0.0
2018-11-07,0.0
2018-11-08,0.0
2018-11-13,0.0
2018-11-15,100.0
2018-11-16,-50.0
2018-11-19,0.0
2018-11-20,0.0
2018-11-27,0.0
2018-11-28,0.0
2018-11-29,0.0
2018-11-30,0.0
2018-12-03,0.0
2018-12-04,0.0
2018-12-06,0.0
2018-12-07,0.0
2018-12-10,0.0
2018-12-11,0.0
2018-12-14,0.0
2018-12-17,0.0
2018-12-18,0.0
2018-12-19,0.0
2018-12-20,0.0
2018-12-27,0.0
2018-12-28,0.0
2018-12-31,100.0
2019-01-02,-50.0
2019-01-03,0.0
2019-01-04,0.0
2019-01-07,0.0
2019-01-08,0.0
2019-01-09,100.0
2019-01-10,0.0
2019-01-14,-50.0
2019-01-15,0.0
2019-01-16,0.0
2019-01-17,0.0
2019-01-24,0.0
2019-01-25,0.0
2019-01-28,0.0
2019-01-29,0.0
2019-01-30,0.0
2019-01-31,0.0
2019-02-01,0.0
2019-02-04,0.0
2019-02-05,0.0
2019-02-06,0.0
2019-02-07,0.0
2019-02-08,0.0
2019-02-11,0.0
2019-02-12,0.0
2019-02-13,0.0
2019-02-14,0.0
2019-02-15,0.0
2019-02-19,0.0
2019-02-20,0.0
2019-02-21,0.0
2019-02-22,0.0
2019-02-26,0.0
2019-02-27,0.0
2019-02-28,0.0
2019-03-04,0.0
2019-03-05,0.0
2019-03-07,0.0
2019-03-08,0.0
2019-03-12,0.0
2019-03-13,0.0
2019-03-18,0.0
2019-03-19,0.0
2019-03-21,0.0
2019-03-25,0.0
2019-04-02,0.0
2019-04-03,0.0
2019-04-04,0.0
2019-04-11,0.0
2019-04-16,0.0
2019-04-24,0.0
2019-04-25,0.0
2019-04-26,0.0
2019-04-29,0.0
2019-04-30,100.0
2019-05-01,0.0
2019-05-02,0.0
2019-05-03,0.0
2019-05-06,0.0
2019-05-08,0.0
2019-05-09,-50.0
2019-05-10,100.0
2019-05-13,-50.0
2019-05-14,0.0
2019-05-15,0.0
2019-05-17,0.0
2019-05-20,0.0
2019-05-22,0.0
2019-05-24,0.0
2019-05-28,0.0
2019-05-30,0.0
2019-06-12,0.0
2019-06-14,0.0
2019-06-17,0.0
2019-06-19,0.0
2019-07-02,0.0
2019-07-09,0.0
2019-07-10,0.0
2019-07-11,0.0
2019-07-12,0.0
2019-07-19,0.0
2019-07-22,-99.0
2019-07-26,9900.0
2019-08-06,0.0
2019-08-19,0.0
2019-08-20,0.0
2019-08-22,-50.0
2019-08-23,100.0
2019-08-27,0.0
2019-09-03,0.0
2019-09-04,0.0
2019-09-09,0.0
2019-09-11,0.0
2019-09-16,0.0
2019-09-17,-99.0
2019-09-24,9900.0
2019-09-27,0.0
2019-10-01,0.0
2019-10-02,0.0
2019-10-22,0.0
2019-10-28,0.0
2019-11-07,0.0
2019-11-14,-99.0
2019-12-02,9900.0
2019-12-04,0.0
2019-12-13,0.0
2019-12-17,0.0
2019-12-20,100.0
2019-12-23,150.0
2019-12-24,0.0
2019-12-26,40.0
2019-12-27,-14.2857
2019-12-30,-33.3333
2019-12-31,25.0
2020-01-02,-20.0
2020-01-03,0.0
2020-01-06,-25.0
2020-01-07,33.3333
2020-01-08,-25.0
2020-01-09,0.0
2020-01-28,-66.6667
2020-01-29,0.0
2020-01-30,0.0
2020-01-31,0.0
2020-02-03,0.0
2020-02-04,0.0
2020-02-05,0.0
2020-02-06,0.0
2020-02-07,0.0
2020-02-10,0.0
2020-02-11,0.0
2020-02-13,0.0
2020-02-18,0.0
2020-02-19,0.0
2020-02-20,-99.0
2020-02-24,9900.0
2020-02-25,0.0
2020-02-26,0.0
2020-02-27,0.0
2020-03-02,0.0
2020-03-06,0.0
2020-03-12,0.0
2020-03-13,0.0
2020-03-24,0.0
2020-03-30,0.0
2020-03-31,0.0
2020-04-02,0.0
2020-04-03,0.0
2020-04-07,-99.0
2020-04-28,0.0
2020-05-05,9900.0
2020-05-06,0.0
2020-05-07,-99.0
2020-05-18,9900.0
2020-05-20,-99.0
2020-05-21,9900.0
2020-05-26,-99.0
2020-05-27,9900.0
2020-05-28,0.0
2020-06-03,-90.0
2020-06-05,-90.0
2020-06-16,0.0
2020-06-22,9900.0
2020-06-23,0.0
2020-06-25,0.0
2020-06-29,0.0
2020-07-02,0.0
2020-07-07,-99.0
2020-07-08,9900.0
2020-07-09,-99.0
2020-07-20,9900.0
2020-07-21,0.0
2020-07-22,0.0
2020-07-23,-50.0
2020-07-24,-98.0
2020-07-27,0.0
2020-07-28,9900.0
