ticker,FLGT US Equity
2017-02-22,-5.6604
2017-02-23,6.4762
2017-02-24,0.4472
2017-02-27,2.0481
2017-02-28,-0.9599
2017-03-01,-1.2335
2017-03-02,-2.2302
2017-03-03,-1.8248
2017-03-06,-2.8810000000000002
2017-03-07,0.6699
2017-03-08,1.9011
2017-03-09,1.7724
2017-03-10,1.2832
2017-03-13,3.5294
2017-03-14,-2.6224
2017-03-15,2.0646
2017-03-16,3.1662
2017-03-17,-4.9446
2017-03-20,1.2556
2017-03-21,0.0
2017-03-22,-5.4030000000000005
2017-03-23,2.9026
2017-03-24,0.091
2017-03-27,0.3636
2017-03-28,0.4529
2017-03-29,-1.7133
2017-03-30,0.1835
2017-03-31,0.0
2017-04-03,0.1832
2017-04-04,0.6399
2017-04-05,-0.545
2017-04-06,1.0959
2017-04-07,-0.271
2017-04-10,0.0
2017-04-11,0.2717
2017-04-12,-0.4517
2017-04-13,-1.5426
2017-04-17,-0.9217
2017-04-18,-1.3953
2017-04-19,-1.4151
2017-04-20,0.9569
2017-04-21,0.3791
2017-04-24,0.0
2017-04-25,0.0
2017-04-26,-3.1161
2017-04-27,-1.8519
2017-04-28,1.1917
2017-05-01,2.9441
2017-05-02,-0.286
2017-05-03,2.3901
2017-05-04,-0.0934
2017-05-05,-0.7477
2017-05-08,0.8475
2017-05-09,-33.6134
2017-05-10,3.7975
2017-05-11,1.355
2017-05-12,0.2674
2017-05-15,-1.3333
2017-05-16,-4.0541
2017-05-17,-2.6761
2017-05-18,1.7366000000000001
2017-05-19,-3.2717
2017-05-22,-0.7353
2017-05-23,-2.2222
2017-05-24,-1.5152
2017-05-25,-1.0769
2017-05-26,-4.6655999999999995
2017-05-30,0.3263
2017-05-31,0.3252
2017-06-01,1.1345
2017-06-02,-0.641
2017-06-05,-1.4516
2017-06-06,-8.1833
2017-06-07,-12.656
2017-06-08,1.8367
2017-06-09,-1.002
2017-06-12,-0.2024
2017-06-13,1.4199
2017-06-14,8.0
2017-06-15,-0.9259
2017-06-16,-2.0561
2017-06-19,2.2901
2017-06-20,25.5597
2017-06-21,9.0639
2017-06-22,-13.3515
2017-06-23,9.2767
2017-06-26,-3.0216
2017-06-27,3.8576
2017-06-28,-3.0
2017-06-29,-1.7673
2017-06-30,-4.1979
2017-07-03,5.7903
2017-07-05,0.0
2017-07-06,-7.3964
2017-07-07,1.5974
2017-07-10,3.7736
2017-07-11,-4.0909
2017-07-12,-1.5798
2017-07-13,-0.6421
2017-07-14,-0.3231
2017-07-17,1.2966
2017-07-18,0.96
2017-07-19,-0.6339
2017-07-20,1.4354
2017-07-21,3.7736
2017-07-24,0.303
2017-07-25,-1.3595
2017-07-26,-0.4594
2017-07-27,1.8462
2017-07-28,-1.9637
2017-07-31,-3.8521
2017-08-01,-0.3205
2017-08-02,2.2508
2017-08-03,-1.2579
2017-08-04,1.7516
2017-08-07,-3.9124
2017-08-08,-12.215
2017-08-09,4.6382
2017-08-10,2.4823
2017-08-11,-0.346
2017-08-14,2.7778
2017-08-15,-3.0405
2017-08-16,3.6585
2017-08-17,1.5126
2017-08-18,-2.649
2017-08-21,1.3605
2017-08-22,-1.6779
2017-08-23,-2.901
2017-08-24,-4.5694
2017-08-25,-3.8674
2017-08-28,5.1724
2017-08-29,-0.5464
2017-08-30,3.2967
2017-08-31,-3.7234
2017-09-01,-4.6041
2017-09-05,-2.1236
2017-09-06,5.3254
2017-09-07,-3.1835
2017-09-08,4.6422
2017-09-11,9.2421
2017-09-12,-6.7682
2017-09-13,-4.9002
2017-09-14,-0.3817
2017-09-15,-4.7893
2017-09-18,-0.2012
2017-09-19,-3.4274
2017-09-20,-2.9228
2017-09-21,-0.2151
2017-09-22,-1.5086
2017-09-25,0.0
2017-09-26,0.4376
2017-09-27,2.6144
2017-09-28,2.7601
2017-09-29,-1.0331
2017-10-02,-0.2088
2017-10-03,0.0
2017-10-04,2.5105
2017-10-05,-3.0612
2017-10-06,0.8421
2017-10-09,-1.6701000000000001
2017-10-10,-2.9724
2017-10-11,-1.5316999999999998
2017-10-12,-4.0
2017-10-13,-6.713
2017-10-16,3.9702
2017-10-17,-9.3079
2017-10-18,-3.4211
2017-10-19,4.6322
2017-10-20,2.6042
2017-10-23,-4.8223
2017-10-24,4.5333
2017-10-25,-0.5102
2017-10-26,0.0
2017-10-27,-2.0513
2017-10-30,10.733
2017-10-31,-6.8558
2017-11-01,-1.2690000000000001
2017-11-02,-2.8278
2017-11-03,-8.5317
2017-11-06,17.1367
2017-11-07,-14.321
2017-11-08,-1.1527
2017-11-09,-2.1866
2017-11-10,-1.0432
2017-11-13,-1.8072
2017-11-14,1.8405
2017-11-15,-0.6024
2017-11-16,-3.3333
2017-11-17,2.1944
2017-11-20,-3.3742
2017-11-21,-4.4444
2017-11-22,4.9834
2017-11-24,8.2278
2017-11-27,3.8012
2017-11-28,-1.6901000000000002
2017-11-29,1.7191999999999998
2017-11-30,2.8169
2017-12-01,2.7397
2017-12-04,-2.1333
2017-12-05,-1.9074
2017-12-06,-3.0556
2017-12-07,-1.1461000000000001
2017-12-08,4.058
2017-12-11,-2.507
2017-12-12,0.0
2017-12-13,-2.8571
2017-12-14,0.0
2017-12-15,2.0588
2017-12-18,3.17
2017-12-19,12.2905
2017-12-20,9.7015
2017-12-21,-2.0408
2017-12-22,-4.6296
2017-12-26,-2.4272
2017-12-27,4.9751
2017-12-28,0.9479
2017-12-29,2.8169
2018-01-02,-3.4247
2018-01-03,-0.1182
2018-01-04,5.5621
2018-01-05,-0.2242
2018-01-08,1.573
2018-01-09,1.5487
2018-01-10,1.0893
2018-01-11,7.5431
2018-01-12,-2.6052
2018-01-16,1.0288
2018-01-17,1.9348
2018-01-18,-2.2977
2018-01-19,2.6585
2018-01-22,3.1873
2018-01-23,0.1931
2018-01-24,-2.6975
2018-01-25,1.1881
2018-01-26,1.3699
2018-01-29,-2.1197
2018-01-30,-5.3292
2018-01-31,-6.875
2018-02-01,2.9083
2018-02-02,-2.3913
2018-02-05,-0.6682
2018-02-06,-1.5695000000000001
2018-02-07,1.5945
2018-02-08,0.8969
2018-02-09,-2.0
2018-02-12,-2.4943
2018-02-13,7.2093
2018-02-14,2.1692
2018-02-15,-0.2123
2018-02-20,-4.8936
2018-02-21,3.8031
2018-02-22,-3.2328
2018-02-23,3.5635
2018-02-26,1.0753
2018-02-27,0.8511
2018-02-28,1.0549
2018-03-01,-10.0209
2018-03-02,-11.3689
2018-03-05,-1.8325
2018-03-06,1.3333
2018-03-07,0.2632
2018-03-08,-0.2625
2018-03-09,1.3237
2018-03-12,0.7714
2018-03-13,-1.7551999999999999
2018-03-14,0.2125
2018-03-15,0.7853
2018-03-16,3.6364
2018-03-19,-2.9825
2018-03-20,4.1075
2018-03-21,-4.4665
2018-03-22,-0.6416
2018-03-23,0.6849
2018-03-26,-1.0775
2018-03-27,1.0499
2018-03-28,-4.6753
2018-03-29,8.9918
2018-04-02,-5.6075
2018-04-03,-5.448
2018-04-04,7.0028
2018-04-05,-1.8325
2018-04-06,6.6667
2018-04-09,0.0
2018-04-10,-1.25
2018-04-11,-2.2785
2018-04-13,4.4041
2018-04-16,-0.4963
2018-04-17,-0.6284
2018-04-18,-0.3714
2018-04-19,0.5038
2018-04-20,0.2506
2018-04-23,-0.5
2018-04-24,0.5025
2018-04-25,0.0
2018-04-26,-0.25
2018-04-27,0.0
2018-04-30,-3.2556
2018-05-01,-5.1838
2018-05-02,3.5519
2018-05-03,5.0132
2018-05-04,-2.2613
2018-05-07,5.1414
2018-05-08,-5.1345
2018-05-09,-2.3196
2018-05-10,-2.3747
2018-05-11,2.7027
2018-05-14,-2.3684
2018-05-16,2.1563
2018-05-17,4.2216
2018-05-18,-0.6329
2018-05-21,-3.949
2018-05-22,0.9284
2018-05-23,-2.7595
2018-05-24,4.3243
2018-05-25,-1.0363
2018-05-29,0.7853
2018-05-30,-1.8182
2018-05-31,-1.6614
2018-06-01,4.3796
2018-06-04,0.2577
2018-06-05,-3.0848
2018-06-06,-1.8568
2018-06-07,3.0676
2018-06-08,3.0549
2018-06-11,-1.6896
2018-06-12,-2.6814
2018-06-13,-1.0638
2018-06-14,30.3763
2018-06-15,-8.2474
2018-06-18,2.4718999999999998
2018-06-19,-3.511
2018-06-20,-0.225
2018-06-21,1.5991
2018-06-22,-6.058
2018-06-25,-0.4773
2018-06-26,0.9592
2018-06-27,1.7197
2018-06-28,2.5126
2018-06-29,-5.6948
2018-07-02,0.2415
2018-07-03,-3.1325
2018-07-05,5.7214
2018-07-06,-0.4706
2018-07-09,-4.2553
2018-07-10,1.2346
2018-07-11,4.878
2018-07-12,13.0233
2018-07-13,-6.9959
2018-07-16,8.8496
2018-07-17,-5.8943
2018-07-18,5.8315
2018-07-19,-0.6122
2018-07-20,2.6694
2018-07-23,-1.0
2018-07-24,-1.8182
2018-07-25,3.9095
2018-07-26,1.4851
2018-07-27,-6.3415
2018-07-30,3.9583
2018-07-31,-3.8076
2018-08-01,3.4604
2018-08-02,-2.3379
2018-08-03,0.8247
2018-08-06,-0.6135
2018-08-07,-0.2058
2018-08-08,-2.0619
2018-08-09,-2.0063
2018-08-10,-0.101
2018-08-13,-6.2882
2018-08-14,0.0551
2018-08-15,0.4587
2018-08-16,-0.7854
2018-08-17,-0.8192
2018-08-20,1.6240999999999999
2018-08-21,-2.968
2018-08-22,2.3529
2018-08-23,0.1402
2018-08-24,-0.14
2018-08-27,-4.1379
2018-08-28,-2.3981
2018-08-29,2.7027
2018-08-30,-0.1196
2018-08-31,-0.5988
2018-09-04,-0.4819
2018-09-05,-2.8329
2018-09-06,-2.8158
2018-09-10,-5.1282
2018-09-11,-4.0541
2018-09-12,-1.1268
2018-09-13,-0.2849
2018-09-14,0.2857
2018-09-17,-0.9687
2018-09-18,-3.0495
2018-09-19,-1.4837
2018-09-20,0.4518
2018-09-21,-1.3493
2018-09-24,4.5593
2018-09-25,6.3953
2018-09-26,1.3660999999999999
2018-09-27,5.1213
2018-09-28,0.7692
2018-10-01,-8.1425
2018-10-02,-3.8781
2018-10-03,6.9164
2018-10-05,10.2426
2018-10-08,-2.934
2018-10-09,-5.0378
2018-10-10,3.4483
2018-10-11,4.8718
2018-10-12,0.0
2018-10-15,-2.2005
2018-10-16,2.25
2018-10-17,-4.6455
2018-10-18,-5.1282
2018-10-19,-2.4324
2018-10-22,1.385
2018-10-23,2.7321999999999997
2018-10-24,-2.3936
2018-10-25,-3.5422000000000002
2018-10-26,-2.8249
2018-10-29,4.6512
2018-10-30,2.7805999999999997
2018-10-31,-3.7864
2018-11-01,6.7416
2018-11-02,0.0
2018-11-05,-15.7895
2018-11-06,2.5
2018-11-07,4.2683
2018-11-08,2.3392
2018-11-09,2.7143
2018-11-12,-5.4242
2018-11-13,3.5294
2018-11-14,0.4432
2018-11-15,-4.5424
2018-11-16,-1.3333
2018-11-19,-6.3063
2018-11-20,0.0
2018-11-21,5.7692
2018-11-23,-4.2424
2018-11-26,-0.3165
2018-11-27,3.0159
2018-11-28,9.7072
2018-11-29,6.4607
2018-11-30,-6.3325
2018-12-03,-3.9436999999999998
2018-12-04,-3.8123
2018-12-06,0.3049
2018-12-07,6.9909
2018-12-10,-5.9658999999999995
2018-12-11,1.8127
2018-12-12,0.1484
2018-12-13,-0.4444
2018-12-14,0.6577
2018-12-17,-2.9006
2018-12-18,-4.3849
2018-12-19,4.1401
2018-12-20,2.4465
2018-12-21,-4.4776
2018-12-24,0.625
2018-12-26,1.2422
2018-12-27,0.0
2018-12-28,6.4417
2018-12-31,-8.6455
2019-01-02,9.7792
2019-01-03,1.4368
2019-01-04,13.5977
2019-01-07,10.7232
2019-01-08,8.3333
2019-01-09,-6.237
2019-01-10,-6.2084
2019-01-11,-11.3475
2019-01-14,-7.4667
2019-01-15,7.781
2019-01-16,0.5348
2019-01-17,2.3936
2019-01-18,1.3273
2019-01-22,-1.3099
2019-01-23,4.9351
2019-01-24,1.9802
2019-01-25,3.6408
2019-01-28,-10.5386
2019-01-29,0.7853
2019-01-30,0.0
2019-01-31,3.3766
2019-02-01,3.0151
2019-02-04,-0.6902
2019-02-05,0.695
2019-02-06,2.6829
2019-02-07,-4.7007
2019-02-08,-0.8001
2019-02-11,1.5074999999999998
2019-02-13,3.25
2019-02-14,5.4827
2019-02-15,0.0
2019-02-19,-1.5773000000000001
2019-02-20,-0.7066
2019-02-21,5.1163
2019-02-22,-1.5
2019-02-25,2.7088
2019-02-26,4.7498000000000005
2019-02-27,-3.9666
2019-02-28,-2.15
2019-03-01,11.9726
2019-03-04,-4.7619
2019-03-05,3.125
2019-03-06,-5.0505
2019-03-07,4.6809
2019-03-08,5.2846
2019-03-11,10.8108
2019-03-12,5.4007
2019-03-13,-4.9587
2019-03-14,2.2609
2019-03-15,-0.8503
2019-03-18,-4.8027
2019-03-19,1.2612999999999999
2019-03-20,-3.3808
2019-03-21,0.7366
2019-03-22,0.5484
2019-03-25,-2.5455
2019-03-26,4.4776
2019-03-27,-2.1911
2019-03-28,-0.4984
2019-03-29,9.1743
2019-04-01,-0.1025
2019-04-02,-1.748
2019-04-03,0.1712
2019-04-04,0.8547
2019-04-05,1.3559
2019-04-08,-3.5117000000000003
2019-04-09,-1.9064
2019-04-10,20.1413
2019-04-11,-1.8662
2019-04-12,-1.8447
2019-04-15,2.9008000000000003
2019-04-16,6.6899
2019-04-17,-6.4094999999999995
2019-04-18,-0.8915
2019-04-22,0.8996
2019-04-23,11.4264
2019-04-24,-3.9872
2019-04-25,2.0833
2019-04-26,-6.8027
2019-04-29,-3.7956
2019-04-30,0.9105
2019-05-01,3.0075
2019-05-02,0.7299
2019-05-03,-2.2043
2019-05-06,-1.4508
2019-05-07,-6.3564
2019-05-08,-10.0734
2019-05-09,1.4285999999999999
2019-05-10,-2.2887
2019-05-13,1.2612999999999999
2019-05-14,-0.3559
2019-05-15,-0.5357
2019-05-16,0.7181
2019-05-17,-4.9911
2019-05-20,-4.6904
2019-05-21,-2.9528
2019-05-22,9.9391
2019-05-23,5.3487
2019-05-24,1.9282
2019-05-28,-4.1237
2019-05-29,7.1685
2019-05-30,-2.8462
2019-05-31,2.241
2019-06-03,-2.1044
2019-06-04,7.3087
2019-06-05,-2.2436
2019-06-06,-3.2787
2019-06-07,3.3898
2019-06-10,-0.9836
2019-06-11,1.6556
2019-06-12,-2.443
2019-06-13,-1.5025
2019-06-14,2.922
2019-06-17,-4.6703
2019-06-18,0.9104
2019-06-19,-10.1258
2019-06-20,4.4057
2019-06-21,2.1655
2019-06-24,-2.8571
2019-06-25,10.2941
2019-06-26,-3.1667
2019-06-27,3.2702
2019-06-28,11.3333
2019-07-01,-7.1856
2019-07-02,2.9032
2019-07-03,-0.4702
2019-07-05,-1.2346
2019-07-08,2.0473
2019-07-09,-6.875
2019-07-10,4.8658
2019-07-11,1.44
2019-07-12,-0.6309
2019-07-16,2.6984
2019-07-17,-0.1546
2019-07-18,-0.9288
2019-07-19,-3.2688
2019-07-22,-2.4359
2019-07-23,6.457
2019-07-24,-3.888
2019-07-25,1.1327
2019-07-26,0.0
2019-07-29,7.36
2019-07-30,2.3845
2019-07-31,-3.0568
2019-08-01,13.5135
2019-08-02,2.9101
2019-08-05,3.4704
2019-08-06,27.4534
2019-08-07,-2.5341
2019-08-08,-7.3
2019-08-09,22.0561
2019-08-12,3.7597
2019-08-13,-6.3884
2019-08-14,-5.8235
2019-08-15,-1.4493
2019-08-16,4.2157
2019-08-19,11.9473
2019-08-20,0.0
2019-08-21,0.6723
2019-08-22,6.9282
2019-08-23,-1.0929
2019-08-26,-5.7616
2019-08-27,3.6851000000000003
2019-08-28,-1.5347
2019-08-29,-0.5742
2019-08-30,-5.8581
2019-09-03,-1.4899
2019-09-04,1.5125
2019-09-05,4.9956
2019-09-06,0.5843
2019-09-09,-2.9876
2019-09-10,0.0855
2019-09-11,-0.8547
2019-09-12,-1.4655
2019-09-13,-1.7498
2019-09-16,0.8905
2019-09-17,-1.8535
2019-09-18,-0.6295
2019-09-19,0.0
2019-09-20,0.9955
2019-09-23,-1.4337
2019-09-24,0.0909
2019-09-25,-0.1817
2019-09-26,0.546
2019-09-27,-7.4208
2019-09-30,1.564
2019-10-01,0.385
2019-10-02,-2.4928
2019-10-03,4.3265
2019-10-04,8.4826
2019-10-07,6.6898
2019-10-08,-7.5733
2019-10-09,3.1718
2019-10-10,-3.3305
2019-10-11,-2.1201
2019-10-14,-0.4513
2019-10-15,2.1759
2019-10-16,-0.6211
2019-10-17,1.5179
2019-10-18,1.2313
2019-10-21,-0.3475
2019-10-22,-2.7899000000000003
2019-10-23,-7.8027
2019-10-24,0.0
2019-10-25,-3.6965
2019-10-28,-4.4444
2019-10-29,-1.7970000000000002
2019-10-30,2.1529
2019-10-31,0.9484
2019-11-01,-1.7745
2019-11-04,-0.1063
2019-11-05,38.4043
2019-11-06,-8.3013
2019-11-07,3.2691
2019-11-08,28.4091
2019-11-11,-6.1315
2019-11-12,-8.0135
2019-11-13,-0.1464
2019-11-14,-18.5484
2019-11-15,-3.8704
2019-11-18,1.2172
2019-11-19,6.4755
2019-11-20,7.8193
2019-11-21,-2.0145
2019-11-22,-0.2467
2019-11-25,-2.061
2019-11-26,-0.9259
2019-11-27,-3.6534
2019-11-29,0.5291
2019-12-02,1.3158
2019-12-03,-3.1169000000000002
2019-12-04,5.9875
2019-12-05,-2.1922
2019-12-06,1.9828000000000001
2019-12-09,-3.4657999999999998
2019-12-10,2.9772
2019-12-11,4.3367
2019-12-12,11.1654
2019-12-13,-0.5132
2019-12-16,-0.8106
2019-12-17,-2.8232
2019-12-18,1.2997
2019-12-19,2.7925
2019-12-20,2.3495
2019-12-23,6.8149
2019-12-24,1.1417
2019-12-26,-3.7849
2019-12-27,-8.6266
2019-12-30,-1.435
2019-12-31,-1.1494
2020-01-02,-3.1008
2020-01-03,-1.04
2020-01-06,1.4551
2020-01-07,1.992
2020-01-08,0.7813
2020-01-09,5.0388
2020-01-10,2.3616
2020-01-13,0.0721
2020-01-14,-3.6023
2020-01-15,5.0075
2020-01-16,1.8505
2020-01-17,-4.2628
2020-01-21,1.0949
2020-01-22,0.6498
2020-01-23,-1.076
2020-01-24,-6.0189
2020-01-27,-3.0093
2020-01-28,3.2617
2020-01-29,2.5423999999999998
2020-01-30,1.5026000000000002
2020-01-31,-0.9623
2020-02-03,-1.1211
2020-02-04,5.0642
2020-02-05,10.9353
2020-02-06,7.8469999999999995
2020-02-07,-1.383
2020-02-10,2.6829
2020-02-11,2.3159
2020-02-12,-2.7858
2020-02-13,0.1194
2020-02-14,8.3482
2020-02-18,8.6957
2020-02-19,-0.4051
2020-02-20,-7.0666
2020-02-21,3.9387
2020-02-24,-11.2632
2020-02-25,3.4994
2020-02-26,-1.8911
2020-02-27,-7.0093
2020-02-28,-6.7839
2020-03-02,15.8356
2020-03-03,-1.8615
2020-03-04,3.6159
2020-03-05,2.9748
2020-03-06,-7.2222
2020-03-09,-10.9581
2020-03-10,2.5555
2020-03-11,-34.0328
2020-03-12,-16.1034
2020-03-13,1.1848
2020-03-16,-20.9602
2020-03-17,26.963
2020-03-18,-4.9008
2020-03-19,17.0552
2020-03-20,-6.9182
2020-03-23,1.0135
2020-03-24,10.4794
2020-03-25,15.439
2020-03-26,15.6469
2020-03-27,-9.7506
2020-03-30,-2.0101
2020-03-31,-8.0342
2020-04-01,-9.4796
2020-04-02,2.9774000000000003
2020-04-03,-4.8853
2020-04-06,-6.8134
2020-04-07,6.1867
2020-04-08,9.2161
2020-04-09,2.3278
2020-04-13,15.9242
2020-04-14,3.5977
2020-04-15,-0.9471
2020-04-16,20.1594
2020-04-17,5.8355
2020-04-20,-4.5113
2020-04-21,-3.4121
2020-04-22,7.9484
2020-04-23,-2.0768
2020-04-24,4.0488
2020-04-27,2.2236
2020-04-28,-2.4169
2020-04-29,7.0588
2020-04-30,-1.8508
2020-05-01,-5.9517
2020-05-04,3.2580999999999998
2020-05-05,-23.483
2020-05-06,15.5432
2020-05-07,7.6184
2020-05-08,5.7398
2020-05-11,1.0856
2020-05-12,-7.3389
2020-05-13,-1.4809999999999999
2020-05-14,-2.0915
2020-05-15,9.4126
2020-05-18,4.759
2020-05-19,-0.6407
2020-05-20,-8.0305
2020-05-21,-0.8923
2020-05-22,-2.508
2020-05-26,2.1108
2020-05-27,2.1964
2020-05-28,1.5171000000000001
2020-05-29,8.4682
2020-06-01,3.3295
2020-06-02,1.5556
2020-06-03,-3.7199
2020-06-04,-4.0341
2020-06-05,-4.1445
2020-06-08,2.903
2020-06-09,3.7815
2020-06-10,-3.9329
2020-06-11,-8.4889
2020-06-12,4.8026
2020-06-15,3.5782
2020-06-16,0.0
2020-06-17,-1.0303
2020-06-18,2.3882
2020-06-19,0.4785
2020-06-22,2.3214
2020-06-23,1.8034
2020-06-24,-7.6571
2020-06-25,2.8465
2020-06-26,-2.5872
2020-06-29,-2.8721
2020-06-30,1.7488000000000001
2020-07-01,-0.6875
2020-07-02,2.0138
2020-07-06,13.0783
2020-07-07,0.3819
2020-07-08,2.5543
2020-07-09,3.7096
2020-07-10,-3.3214
2020-07-13,4.2812
2020-07-14,1.3685
2020-07-15,2.8
2020-07-16,-1.8969
2020-07-17,-5.652
2020-07-20,-0.2102
2020-07-21,1.6851
2020-07-22,1.2947
2020-07-23,4.9591
2020-07-24,-4.9683
2020-07-27,35.6228
2020-07-28,-2.9478
2020-07-29,-0.0779
2020-07-30,1.7927
2020-07-31,0.8806
