ticker,NEXT US Equity
2017-01-05,0.4941
2017-01-09,0.1967
2017-01-10,0.0981
2017-01-11,-0.1961
2017-01-12,0.1952
2017-01-13,-0.0135
2017-01-17,0.0147
2017-01-18,-0.1305
2017-01-19,-0.262
2017-01-23,0.5906
2017-01-25,-0.4892
2017-01-26,0.295
2017-01-31,0.0
2017-02-01,-0.0472
2017-02-02,0.0215
2017-02-03,-0.1214
2017-02-07,0.0442
2017-02-09,0.0049
2017-02-22,0.4895
2017-02-23,-0.8777
2017-02-24,0.197
2017-03-02,-0.1967
2017-03-03,0.2956
2017-03-06,0.1473
2017-03-08,-0.2434
2017-03-10,-0.1002
2017-03-13,0.3919
2017-03-14,-0.1942
2017-03-15,0.1394
2017-03-16,0.057
2017-03-17,0.1961
2017-03-20,-0.1957
2017-03-21,0.0
2017-03-22,0.0
2017-03-23,0.0
2017-03-24,-0.0968
2017-03-27,0.0969
2017-03-28,0.0
2017-03-30,0.098
2017-04-05,-0.0979
2017-04-07,0.098
2017-04-11,0.2681
2017-04-18,-0.3651
2017-04-21,0.0
2017-04-24,-0.1373
2017-04-26,0.0393
2017-04-28,0.0
2017-05-01,0.2079
2017-05-08,0.0943
2017-05-12,0.6769
2017-05-15,-0.0972
2017-05-16,0.0012
2017-05-17,-0.1939
2017-05-18,0.388
2017-05-19,-0.4854
2017-05-22,-0.4866
2017-05-26,0.7831
2017-05-30,-0.4864
2017-05-31,0.0978
2017-06-01,0.3058
2017-06-02,-0.2075
2017-06-05,0.0
2017-06-06,0.0976
2017-06-07,0.0975
2017-06-08,-0.1947
2017-06-09,0.0976
2017-06-12,0.0975
2017-06-13,-0.0974
2017-06-14,0.2924
2017-06-15,-0.0972
2017-06-16,-0.0973
2017-06-19,0.1947
2017-06-20,-0.1944
2017-06-21,0.0
2017-06-22,0.0506
2017-06-26,0.0467
2017-06-27,0.3891
2017-06-28,0.0
2017-06-29,0.0
2017-06-30,0.1105
2017-07-03,-1.9494
2017-07-05,1.6782
2017-07-06,-0.8738
2017-07-10,0.4897
2017-07-11,0.7797
2017-07-12,0.0899
2017-07-13,0.3933
2017-07-14,-0.6737
2017-07-17,-0.2907
2017-07-18,0.4859
2017-07-19,0.1934
2017-07-20,-0.0965
2017-07-21,0.2899
2017-07-24,-1.1561
2017-07-25,-3.0244
2017-07-26,1.2091
2017-07-27,0.149
2017-07-28,-4.3133
2017-07-31,-0.6218
2017-08-01,-1.0428
2017-08-02,-2.1075
2017-08-03,-7.535
2017-08-04,-1.5133999999999999
2017-08-07,1.6548
2017-08-08,-1.1628
2017-08-09,4.7059
2017-08-10,-1.4607
2017-08-11,2.6226000000000003
2017-08-14,1.1111
2017-08-15,3.956
2017-08-16,-0.74
2017-08-17,-1.065
2017-08-18,0.2153
2017-08-22,0.4296
2017-08-23,1.9251
2017-08-24,3.3578
2017-08-25,1.0152
2017-08-28,-0.5025
2017-08-29,-0.6061
2017-08-30,-2.6423
2017-08-31,-2.9228
2017-09-01,0.0
2017-09-05,4.3011
2017-09-06,1.2371
2017-09-07,-0.7128
2017-09-08,1.8462
2017-09-11,3.2226
2017-09-12,0.9756
2017-09-13,-0.9662
2017-09-14,-0.9756
2017-09-15,-0.4926
2017-09-18,0.0
2017-09-19,0.0
2017-09-20,-0.495
2017-09-21,0.0
2017-09-22,0.2985
2017-09-25,-0.6944
2017-09-26,0.0999
2017-09-27,0.0
2017-09-28,0.2994
2017-09-29,0.398
2017-10-02,0.2973
2017-10-03,3.1621
2017-10-04,-3.6398
2017-10-05,2.0875
2017-10-06,-1.6553
2017-10-09,0.198
2017-10-10,-0.4941
2017-10-11,-0.1986
2017-10-12,0.2985
2017-10-13,-0.2976
2017-10-16,-0.398
2017-10-17,-2.0979
2017-10-18,2.8571
2017-10-19,-0.2976
2017-10-20,0.199
2017-10-23,-0.2979
2017-10-24,0.3984
2017-10-25,0.0
2017-10-26,-0.2976
2017-10-27,0.4975
2017-10-30,-0.495
2017-10-31,0.398
2017-11-01,0.0991
2017-11-02,-0.099
2017-11-03,-0.1982
2017-11-06,0.0
2017-11-07,0.0
2017-11-08,-0.0993
2017-11-09,-5.666
2017-11-10,1.3699
2017-11-13,2.9106
2017-11-14,0.0
2017-11-15,0.101
2017-11-16,1.4127
2017-11-17,-0.2985
2017-11-20,-0.8982
2017-11-21,0.0
2017-11-22,-3.8268
2017-11-24,-3.2461
2017-11-27,3.4632
2017-11-28,1.7782
2017-11-29,-1.4388
2017-11-30,-0.8342
2017-12-01,1.6824
2017-12-04,-1.5512000000000001
2017-12-05,-23.3193
2017-12-06,-3.2877
2017-12-07,-3.1161
2017-12-08,-0.5848
2017-12-11,0.1471
2017-12-12,-2.3495
2017-12-13,-1.0526
2017-12-14,30.8511
2017-12-15,8.3624
2017-12-18,0.8574
2017-12-19,3.7194000000000003
2017-12-20,-2.2541
2017-12-21,-2.3061
2017-12-22,-5.1502
2017-12-26,-0.5656
2017-12-27,-0.4551
2017-12-28,-3.8857
2017-12-29,-1.0702
2018-01-02,1.3221
2018-01-03,-1.0676
2018-01-04,-2.8777
2018-01-05,-0.7407
2018-01-08,1.4925
2018-01-09,-1.7157
2018-01-10,2.4938000000000002
2018-01-11,1.5815000000000001
2018-01-12,0.2395
2018-01-16,-2.6284
2018-01-17,-1.227
2018-01-18,0.8696
2018-01-19,0.6158
2018-01-22,0.0
2018-01-23,-0.7344
2018-01-24,0.0
2018-01-25,-6.1652000000000005
2018-01-26,-3.6794000000000002
2018-01-29,-2.4557
2018-01-30,-1.5385
2018-01-31,-2.983
2018-02-01,2.489
2018-02-02,-1.0
2018-02-05,0.0
2018-02-06,-2.5974
2018-02-07,0.0
2018-02-08,0.1481
2018-02-09,1.1834
2018-02-12,-1.3158
2018-02-13,-8.4444
2018-02-14,4.2071
2018-02-15,-2.0186
2018-02-16,-5.5468
2018-02-20,-2.5168
2018-02-21,-1.5491000000000001
2018-02-22,-0.3497
2018-02-23,1.9298
2018-02-26,2.7539
2018-02-27,-1.1724999999999999
2018-02-28,0.8475
2018-03-01,-7.395
2018-03-02,14.5191
2018-03-05,-18.3043
2018-03-06,-3.0068
2018-03-07,-3.2
2018-03-08,5.7851
2018-03-09,-5.4688
2018-03-12,-2.686
2018-03-13,-4.2463
2018-03-14,-1.5521
2018-03-15,-8.5586
2018-03-16,21.4286
2018-03-19,1.4199
2018-03-20,-6.6
2018-03-21,0.0
2018-03-22,-0.2141
2018-03-23,-2.3605
2018-03-26,1.5385
2018-03-27,-2.1645
2018-03-28,-0.4425
2018-03-29,9.7778
2018-04-02,2.0243
2018-04-03,-0.1984
2018-04-04,6.163
2018-04-05,-2.2472
2018-04-06,10.9195
2018-04-09,-3.2815
2018-04-10,3.0357
2018-04-11,-3.8128
2018-04-12,-4.5045
2018-04-13,0.0
2018-04-16,0.0
2018-04-17,2.8302
2018-04-18,0.1835
2018-04-19,3.4798999999999998
2018-04-20,4.2478
2018-04-23,10.017
2018-04-24,11.8827
2018-04-25,-3.4483
2018-04-26,-6.1429
2018-04-27,3.9574
2018-04-30,-1.4641
2018-05-01,1.3373
2018-05-02,-1.173
2018-05-03,-0.5935
2018-05-04,1.4925
2018-05-07,4.2647
2018-05-08,-2.9619
2018-05-09,-0.1453
2018-05-10,-1.6012
2018-05-11,3.1065
2018-05-14,1.4346999999999999
2018-05-15,0.2829
2018-05-16,-2.9619
2018-05-17,0.0
2018-05-18,-6.1047
2018-05-21,-3.5604
2018-05-22,-1.9262000000000001
2018-05-23,-0.491
2018-05-24,0.3289
2018-05-25,1.8033000000000001
2018-05-29,2.2544
2018-05-30,4.7244
2018-05-31,2.7068
2018-06-01,2.6353999999999997
2018-06-04,-6.1341
2018-06-05,3.3435
2018-06-06,-3.2353
2018-06-07,-1.2158
2018-06-08,-0.7692
2018-06-11,-3.1008
2018-06-12,0.0
2018-06-13,-2.4
2018-06-14,0.3279
2018-06-15,-2.1242
2018-06-18,0.3339
2018-06-19,-0.1664
2018-06-20,0.5
2018-06-21,-0.3317
2018-06-22,0.3328
2018-06-25,2.6534
2018-06-26,9.5315
2018-06-27,-4.2773
2018-06-28,4.7766
2018-06-29,0.5882
2018-07-02,-5.117
2018-07-03,-4.1602
2018-07-05,3.537
2018-07-06,-2.6398
2018-07-09,5.1037
2018-07-10,-2.1244
2018-07-11,-0.9302
2018-07-12,-2.6604
2018-07-13,0.3215
2018-07-16,-0.1603
2018-07-17,0.321
2018-07-18,0.96
2018-07-19,3.9619999999999997
2018-07-20,-2.1341
2018-07-23,-0.1558
2018-07-24,0.0
2018-07-25,-2.0281
2018-07-26,3.3439
2018-07-27,0.0
2018-07-30,-3.2357
2018-07-31,3.0255
2018-08-01,-2.473
2018-08-02,1.5848
2018-08-03,-2.0281
2018-08-06,0.9554
2018-08-07,-0.6309
2018-08-08,2.3810000000000002
2018-08-09,-1.8605
2018-08-10,0.316
2018-08-13,-2.6772
2018-08-14,1.4563
2018-08-15,-1.9139
2018-08-16,2.9268
2018-08-17,-1.2638
2018-08-20,2.56
2018-08-21,0.624
2018-08-22,0.0
2018-08-23,0.0
2018-08-24,0.4651
2018-08-27,2.6235
2018-08-28,-1.0526
2018-08-29,-0.4559
2018-08-30,1.5267
2018-08-31,2.1053
2018-09-04,-7.3638
2018-09-05,-6.2003
2018-09-06,-12.5424
2018-09-07,-4.4574
2018-09-10,-0.4057
2018-09-11,-4.0733
2018-09-12,-1.0616
2018-09-13,-3.0043
2018-09-14,-2.4336
2018-09-17,-2.2676
2018-09-18,2.3202
2018-09-19,-2.2676
2018-09-20,-0.6961
2018-09-21,9.5794
2018-09-24,11.3006
2018-09-25,5.7471
2018-09-26,-3.442
2018-09-27,2.439
2018-09-28,3.4798999999999998
2018-10-01,-3.3628
2018-10-02,1.0989
2018-10-03,0.1812
2018-10-04,-0.3617
2018-10-05,-0.363
2018-10-08,-0.5464
2018-10-09,-3.1136
2018-10-10,-3.7807
2018-10-11,-0.9823
2018-10-12,3.1746
2018-10-15,-1.9231
2018-10-16,3.9215999999999998
2018-10-17,-0.7547
2018-10-18,-0.3802
2018-10-19,-0.7634
2018-10-22,2.1154
2018-10-23,-0.7533
2018-10-24,-1.8975
2018-10-25,0.5803
2018-10-26,-1.1538
2018-10-29,-0.7782
2018-10-30,-0.7843
2018-10-31,2.5692
2018-11-01,0.9634
2018-11-02,-1.145
2018-11-05,-4.6332
2018-11-06,1.0121
2018-11-07,3.8076
2018-11-08,-1.5444
2018-11-09,-0.7843
2018-11-12,-3.7549
2018-11-13,-6.9815000000000005
2018-11-14,3.7528
2018-11-15,2.3404
2018-11-16,4.158
2018-11-19,-2.5948
2018-11-20,-2.6639
2018-11-21,1.4737
2018-11-23,-0.4149
2018-11-26,0.0
2018-11-27,0.0
2018-11-28,4.375
2018-11-29,-0.998
2018-11-30,1.4113
2018-12-03,-0.994
2018-12-04,-1.6064
2018-12-06,-3.4694
2018-12-07,-0.6342
2018-12-10,0.2128
2018-12-11,-1.4862
2018-12-12,1.2931
2018-12-13,0.2128
2018-12-14,0.8493
2018-12-17,2.3158
2018-12-18,8.0247
2018-12-19,2.2857
2018-12-20,-2.2346
2018-12-21,-3.4286
2018-12-24,-2.3669000000000002
2018-12-26,-3.2323
2018-12-27,0.2088
2018-12-28,1.875
2018-12-31,10.4294
2019-01-02,-7.037
2019-01-03,-10.1594
2019-01-04,1.3304
2019-01-07,1.9694
2019-01-08,2.1459
2019-01-09,0.8403
2019-01-10,1.875
2019-01-11,-3.0675
2019-01-14,-4.2194
2019-01-15,0.8811
2019-01-16,-1.31
2019-01-17,0.6637
2019-01-18,-0.8791
2019-01-22,-5.5432
2019-01-23,-2.1127
2019-01-24,0.4796
2019-01-25,2.148
2019-01-28,-7.243
2019-01-29,-3.2746
2019-01-30,-1.3021
2019-01-31,-3.6939
2019-02-01,0.8219
2019-02-04,-4.0761
2019-02-05,-1.6997
2019-02-06,-1.1527
2019-02-07,-6.9971
2019-02-08,2.5078
2019-02-11,-2.7523
2019-02-12,3.1447
2019-02-13,-0.9146
2019-02-14,0.6154
2019-02-15,0.6116
2019-02-19,3.0395
2019-02-20,6.4897
2019-02-21,2.7701000000000002
2019-02-22,-2.965
2019-02-25,-3.8889
2019-02-26,4.0462
2019-02-27,-0.2778
2019-02-28,-0.2786
2019-03-01,1.9553
2019-03-04,13.9726
2019-03-05,8.1731
2019-03-06,-3.1111
2019-03-07,-5.5046
2019-03-08,3.8834999999999997
2019-03-11,3.5047
2019-03-12,2.9345
2019-03-13,-0.6579
2019-03-14,2.8698
2019-03-15,2.3605
2019-03-18,-0.8386
2019-03-19,4.6512
2019-03-20,-12.7273
2019-03-21,4.8611
2019-03-22,1.9868000000000001
2019-03-25,3.6797
2019-03-26,0.8351
2019-03-27,0.4141
2019-03-28,4.3299
2019-03-29,9.0909
2019-04-01,1.2681
2019-04-02,-3.5778
2019-04-03,0.1855
2019-04-04,-3.7037
2019-04-05,-1.5385
2019-04-08,-4.1016
2019-04-09,2.8513
2019-04-10,1.9802
2019-04-11,2.5243
2019-04-12,-1.7045
2019-04-15,1.7341
2019-04-16,0.5682
2019-04-17,-1.3183
2019-04-18,-1.5267
2019-04-22,0.1938
2019-04-23,4.2553
2019-04-24,-3.154
2019-04-25,1.5326
2019-04-26,3.9623
2019-04-29,4.3557
2019-04-30,-3.4783
2019-05-01,-0.5405
2019-05-02,-1.2681
2019-05-03,-0.1835
2019-05-06,0.5515
2019-05-07,-1.6453
2019-05-08,1.3011
2019-05-09,-2.3853
2019-05-10,2.2556
2019-05-13,-3.4926
2019-05-14,3.8095
2019-05-15,7.8899
2019-05-16,-6.4626
2019-05-17,-1.2727
2019-05-20,0.0
2019-05-21,-1.8416000000000001
2019-05-22,2.6266
2019-05-23,-4.936
2019-05-24,4.0385
2019-05-28,-2.0333
2019-05-29,-1.3208
2019-05-30,3.6329000000000002
2019-05-31,0.1845
2019-06-03,-0.1842
2019-06-04,1.107
2019-06-05,3.1022
2019-06-06,4.0708
2019-06-07,0.0
2019-06-10,-0.5102
2019-06-11,-0.8547
2019-06-12,0.5172
2019-06-13,2.5728999999999997
2019-06-14,3.8462
2019-06-17,2.2544
2019-06-18,2.2047
2019-06-19,0.1541
2019-06-20,2.3077
2019-06-21,-9.1729
2019-06-24,2.8146
2019-06-25,-1.9324
2019-06-26,-1.4778
2019-06-27,1.6667
2019-06-28,3.6066000000000003
2019-07-01,-6.6456
2019-07-02,0.0
2019-07-03,1.8643999999999998
2019-07-05,-1.3311
2019-07-08,-2.6981
2019-07-09,1.3865
2019-07-10,1.8803
2019-07-11,-1.1745
2019-07-12,-0.5093
2019-07-15,0.0
2019-07-16,0.5119
2019-07-17,-12.2241
2019-07-18,-0.7737
2019-07-19,0.3899
2019-07-22,0.1942
2019-07-23,-5.0388
2019-07-24,1.0204
2019-07-25,0.404
2019-07-26,0.8048
2019-07-29,-3.7923999999999998
2019-07-30,3.9419
2019-07-31,-1.7964
2019-08-01,-1.8293
2019-08-02,-3.9337
2019-08-05,-4.0948
2019-08-06,0.8989
2019-08-07,0.6682
2019-08-08,4.4248
2019-08-09,-1.4830999999999999
2019-08-12,-0.8602
2019-08-13,0.0
2019-08-14,-3.6875999999999998
2019-08-15,1.3514
2019-08-16,3.3333
2019-08-19,1.0753
2019-08-20,-2.5532
2019-08-21,3.0568
2019-08-22,8.6864
2019-08-23,-7.0175
2019-08-26,1.8868
2019-08-27,4.321
2019-08-28,4.3393
2019-08-29,2.6465
2019-08-30,3.3149
2019-09-03,-0.8913
2019-09-04,-5.2158
2019-09-05,6.0721
2019-09-06,4.8301
2019-09-09,7.5085
2019-09-10,0.7937
2019-09-11,0.1575
2019-09-12,-2.3585
2019-09-13,-1.9324
2019-09-16,2.6273
2019-09-17,-0.32
2019-09-18,3.6917999999999997
2019-09-19,-0.4644
2019-09-20,-4.8212
2019-09-23,-4.7386
2019-09-24,-8.7479
2019-09-25,3.1955
2019-09-26,1.4572
2019-09-27,-0.7181
2019-09-30,4.1591
2019-10-01,-1.0417
2019-10-02,-0.3509
2019-10-03,5.2817
2019-10-04,1.8395000000000001
2019-10-07,0.1642
2019-10-08,-4.0984
2019-10-09,8.8889
2019-10-10,0.6279
2019-10-11,-2.1841
2019-10-14,1.9139
2019-10-15,2.1909
2019-10-16,-2.7565
2019-10-17,0.6299
2019-10-18,0.313
2019-10-21,-0.468
2019-10-22,-0.627
2019-10-23,-1.4196
2019-10-24,0.16
2019-10-25,-0.3195
2019-10-28,2.4038
2019-10-29,-1.252
2019-10-30,-2.5357
2019-10-31,-3.7398
2019-11-01,2.3649
2019-11-04,0.495
2019-11-05,0.4926
2019-11-06,0.817
2019-11-07,-0.3241
2019-11-08,1.4634
2019-11-11,-0.3205
2019-11-12,0.6431
2019-11-13,-0.3195
2019-11-14,0.1603
2019-11-15,1.44
2019-11-18,1.7349999999999999
2019-11-19,1.0853
2019-11-20,0.6135
2019-11-21,-1.2195
2019-11-22,0.3858
2019-11-25,0.3843
2019-11-26,-3.5221999999999998
2019-11-27,1.4285999999999999
2019-11-29,2.5039
2019-12-02,-3.6641
2019-12-03,-0.4754
2019-12-04,0.3185
2019-12-05,-0.6349
2019-12-06,2.2364
2019-12-09,-3.2813
2019-12-10,0.6462
2019-12-11,-2.7287
2019-12-12,3.1353
2019-12-13,-0.64
2019-12-16,-0.4831
2019-12-17,-1.9417
2019-12-18,-0.9901
2019-12-19,1.6667
2019-12-20,-2.7869
2019-12-23,2.0236
2019-12-24,0.9917
2019-12-26,1.8003
2019-12-27,-2.4116
2019-12-30,-1.1532
2019-12-31,2.3333
2020-01-02,-1.1401
2020-01-03,-0.4942
2020-01-06,-1.8212000000000002
2020-01-07,0.0
2020-01-08,0.8432
2020-01-09,-0.3344
2020-01-10,-1.3423
2020-01-13,0.8503
2020-01-14,-2.0236
2020-01-15,0.8606
2020-01-16,0.1706
2020-01-17,-3.4072
2020-01-21,-4.9383
2020-01-22,-0.7421
2020-01-23,-1.3084
2020-01-24,-6.25
2020-01-27,-0.8081
2020-01-28,-0.2037
2020-01-29,1.8367
2020-01-30,0.8016
2020-01-31,-2.7833
2020-02-03,1.227
2020-02-04,-1.2121
2020-02-05,1.8405
2020-02-06,-5.6225000000000005
2020-02-07,1.2766
2020-02-10,-1.6806999999999999
2020-02-11,0.2137
2020-02-12,3.838
2020-02-13,1.232
2020-02-14,-1.8256000000000001
2020-02-18,-3.719
2020-02-19,3.8627000000000002
2020-02-20,4.1322
2020-02-21,-5.1587
2020-02-24,-3.9749
2020-02-25,-2.1786
2020-02-26,-2.8952999999999998
2020-02-27,-8.2569
2020-02-28,-4.25
2020-03-02,-28.1984
2020-03-03,1.0909
2020-03-04,-4.6763
2020-03-05,-8.3019
2020-03-06,-13.1687
2020-03-09,-4.2654
2020-03-10,3.9604
2020-03-11,-12.857099999999999
2020-03-12,-17.4863
2020-03-13,17.8808
2020-03-16,-32.0225
2020-03-17,66.9421
2020-03-18,-23.7624
2020-03-19,25.3247
2020-03-20,-4.1451
2020-03-23,-4.8649000000000004
2020-03-24,11.931799999999999
2020-03-25,-1.0152
2020-03-26,0.0
2020-03-27,-11.7949
2020-03-30,7.5581
2020-03-31,1.6216
2020-04-01,-15.4255
2020-04-02,-7.5472
2020-04-03,-0.6803
2020-04-06,18.4932
2020-04-07,12.1387
2020-04-08,8.7629
2020-04-09,-4.2654
2020-04-13,2.9703
2020-04-14,-0.4808
2020-04-15,-0.9662
2020-04-16,-8.2927
2020-04-17,9.0426
2020-04-20,-13.1707
2020-04-21,3.9326
2020-04-22,2.1622
2020-04-23,-1.5873
2020-04-24,-0.5376
2020-04-27,2.1622
2020-04-28,-5.0265
2020-04-29,-0.2786
2020-04-30,-6.7039
2020-05-01,3.5928
2020-05-04,-4.6243
2020-05-05,-11.5152
2020-05-06,4.7945
2020-05-07,2.6144
2020-05-08,-4.4586
2020-05-11,-2.6667
2020-05-12,-4.1096
2020-05-13,-12.857099999999999
2020-05-14,-4.0984
2020-05-15,2.5641
2020-05-18,16.6667
2020-05-19,5.0
2020-05-20,2.7211
2020-05-21,-3.9735
2020-05-22,1.3793
2020-05-26,4.0816
2020-05-27,0.9804
2020-05-28,-2.2654
2020-05-29,0.0
2020-06-01,-1.9868000000000001
2020-06-02,2.7027
2020-06-03,9.8684
2020-06-04,4.7904
2020-06-05,16.5714
2020-06-08,31.3725
2020-06-09,-10.4478
2020-06-10,-12.9167
2020-06-11,0.9569
2020-06-12,4.2654
2020-06-15,0.9091
2020-06-16,-4.955
2020-06-17,5.2133
2020-06-18,2.7027
2020-06-19,-0.4386
2020-06-22,2.2026
2020-06-23,-1.7241
2020-06-24,5.2632
2020-06-25,3.3333
2020-06-26,-10.4839
2020-06-29,-0.9009
2020-06-30,-1.8182
2020-07-01,-4.1667
2020-07-02,-1.4493
2020-07-06,-2.9412000000000003
2020-07-07,-2.0202
2020-07-08,0.5155
2020-07-09,-9.2308
2020-07-10,-3.9548
2020-07-13,-2.3529
2020-07-14,3.012
2020-07-15,15.2047
2020-07-16,-4.5685
2020-07-17,-5.8511
2020-07-20,-2.2599
2020-07-21,8.0925
2020-07-22,-0.2674
2020-07-23,-1.3405
2020-07-24,-2.1739
2020-07-27,-4.4444
2020-07-28,-1.1628
2020-07-29,-2.3529
2020-07-30,-4.8193
2020-07-31,-1.8987
