ticker,MMLP US Equity
2003-03-28,1.8138
2003-03-31,-0.6779
2003-04-01,-1.4285999999999999
2003-04-02,2.0397
2003-04-03,0.7891
2003-04-04,-0.8351
2003-04-07,0.2632
2003-04-08,-0.2625
2003-04-09,0.2632
2003-04-10,1.0499
2003-04-11,1.4545
2003-04-14,0.8705
2003-04-15,-0.1015
2003-04-16,-1.626
2003-04-17,3.3058
2003-04-21,0.0
2003-04-22,0.25
2003-04-23,4.4888
2003-04-24,-4.2912
2003-04-25,-0.3541
2003-04-28,2.6026
2003-04-29,-1.0732
2003-04-30,1.5779
2003-05-01,0.4975
2003-05-02,-0.9901
2003-05-05,0.5
2003-05-06,-0.5473
2003-05-07,0.05
2003-05-08,0.5
2003-05-09,2.9353
2003-05-12,1.0633
2003-05-13,-0.4782
2003-05-14,4.0365
2003-05-15,-0.6928
2003-05-16,-1.2558
2003-05-19,1.2247
2003-05-20,0.7864
2003-05-21,-1.3805
2003-05-22,3.9326
2003-05-23,-0.6757
2003-05-27,0.6803
2003-05-28,1.8919000000000001
2003-05-29,-0.5305
2003-05-30,-1.5556
2003-06-02,2.9345
2003-06-03,-0.0877
2003-06-04,0.0878
2003-06-05,1.4518
2003-06-06,-1.5607
2003-06-09,0.874
2003-06-10,1.8763999999999998
2003-06-11,1.6239
2003-06-12,-0.7569
2003-06-13,1.2288000000000001
2003-06-16,0.4604
2003-06-17,-0.8708
2003-06-18,-0.7188
2003-06-19,-2.1592000000000002
2003-06-20,1.7309
2003-06-23,-2.1693
2003-06-24,1.5217
2003-06-25,-1.6702
2003-06-26,0.8711
2003-06-27,2.1157
2003-06-30,-0.2537
2003-07-01,1.3141
2003-07-02,0.0
2003-07-03,0.0
2003-07-07,1.2176
2003-07-08,0.2439
2003-07-09,0.0
2003-07-10,0.6186
2003-07-11,1.2295
2003-07-14,0.5668
2003-07-15,0.2415
2003-07-16,-2.4497999999999998
2003-07-17,1.2351
2003-07-18,1.708
2003-07-21,3.1188
2003-07-22,-3.4897
2003-07-23,-2.3704
2003-07-24,0.9506
2003-07-25,0.0775
2003-07-28,0.3259
2003-07-29,1.5022
2003-07-30,2.2
2003-07-31,-0.3992
2003-08-01,-1.8035999999999999
2003-08-04,-2.9796
2003-08-05,-2.398
2003-08-06,-2.3276
2003-08-07,0.3972
2003-08-08,5.4066
2003-08-11,0.0417
2003-08-12,0.0417
2003-08-13,-1.0417
2003-08-14,-0.6316
2003-08-15,-3.3898
2003-08-18,-0.0921
2003-08-19,-0.698
2003-08-20,0.0884
2003-08-21,1.5901
2003-08-22,-0.3913
2003-08-25,0.4801
2003-08-26,2.1286
2003-08-27,1.9141
2003-08-28,-0.8347
2003-08-29,1.0101
2003-09-02,0.1667
2003-09-03,0.6656
2003-09-04,3.3884
2003-09-05,0.9193
2003-09-08,0.7921
2003-09-09,1.3752
2003-09-10,-0.1938
2003-09-11,0.7379
2003-09-12,1.3878
2003-09-15,-2.7757
2003-09-16,1.6817
2003-09-17,-1.2731
2003-09-18,-1.2038
2003-09-19,0.8281
2003-09-22,0.1173
2003-09-23,0.5078
2003-09-24,2.2153
2003-09-25,-0.0418
2003-09-26,-0.1864
2003-09-29,-1.2576
2003-09-30,0.6947
2003-10-01,0.6133
2003-10-02,-0.2286
2003-10-03,-0.3436
2003-10-06,1.682
2003-10-07,0.569
2003-10-08,-0.562
2003-10-09,-1.2811
2003-10-10,0.3817
2003-10-13,0.2281
2003-10-14,0.9446
2003-10-15,0.3044
2003-10-16,-0.4871
2003-10-17,-0.6024
2003-10-20,0.0379
2003-10-21,1.2873999999999999
2003-10-22,-0.1121
2003-10-23,0.6362
2003-10-24,-0.2975
2003-10-27,0.3357
2003-10-28,3.3457
2003-10-29,3.0576
2003-10-30,0.6714
2003-10-31,0.8857
2003-11-03,-0.1049
2003-11-04,0.4552
2003-11-05,0.3834
2003-11-06,1.2153
2003-11-07,-0.4803
2003-11-10,0.6515
2003-11-11,0.0034
2003-11-12,1.0274
2003-11-13,0.5763
2003-11-14,0.8426
2003-11-17,1.7045
2003-11-18,-1.3801999999999999
2003-11-19,0.1333
2003-11-20,-1.6639
2003-11-21,1.6886999999999999
2003-11-24,-0.7621
2003-11-25,0.2683
2003-11-26,0.2977
2003-11-28,-0.6302
2003-12-01,0.6711
2003-12-02,-0.6667
2003-12-03,0.8725
2003-12-04,0.1996
2003-12-05,-0.3984
2003-12-08,-1.2633
2003-12-09,2.1235
2003-12-10,-2.1488
2003-12-11,2.027
2003-12-12,0.1689
2003-12-15,0.8231
2003-12-16,-2.5902
2003-12-17,-0.3332
2003-12-18,1.3136999999999999
2003-12-19,-1.1667
2003-12-22,-2.1955999999999998
2003-12-23,0.6242
2003-12-24,-0.2742
2003-12-26,1.3746
2003-12-29,2.3729
2003-12-30,0.4305
2003-12-31,0.6594
2004-01-02,-2.0963
2004-01-05,0.368
2004-01-06,0.0
2004-01-07,-2.4967
2004-01-08,-0.1744
2004-01-09,-0.2363
2004-01-12,0.9234
2004-01-13,-1.8027
2004-01-14,-1.2816
2004-01-15,-2.2456
2004-01-16,-2.3689999999999998
2004-01-20,1.9485000000000001
2004-01-21,3.1374
2004-01-22,0.6993
2004-01-23,0.6944
2004-01-26,1.7241
2004-01-27,0.0
2004-01-28,-3.5084999999999997
2004-01-29,0.0
2004-01-30,0.0716
2004-02-02,0.1431
2004-02-03,-0.1786
2004-02-04,0.1073
2004-02-05,0.0715
2004-02-06,-0.0357
2004-02-09,0.0357
2004-02-10,0.4643
2004-02-11,0.6043
2004-02-12,0.2827
2004-02-13,1.9697
2004-02-17,0.038
2004-02-18,-0.8981
2004-02-19,-1.1851
2004-02-20,0.7055
2004-02-23,-1.0508
2004-02-24,0.0354
2004-02-25,0.6723
2004-02-26,0.1757
2004-02-27,1.407
2004-03-01,0.6886
2004-03-02,0.4811
2004-03-03,-0.6156
2004-03-04,0.8947
2004-03-05,1.6371
2004-03-08,0.1678
2004-03-09,-0.3015
2004-03-10,0.2352
2004-03-11,-0.4358
2004-03-12,1.8182
2004-03-15,-1.6204
2004-03-16,1.5126
2004-03-17,-0.6623
2004-03-18,1.0
2004-03-19,-0.495
2004-03-22,-0.995
2004-03-23,1.005
2004-03-24,-1.4925
2004-03-25,-0.2357
2004-03-26,1.2825
2004-03-29,-0.6998
2004-03-30,-0.5034
2004-03-31,-1.5177
2004-04-01,1.1301
2004-04-02,-1.2868
2004-04-05,1.2349999999999999
2004-04-06,0.2033
2004-04-07,1.116
2004-04-08,-1.0033
2004-04-12,-2.0608
2004-04-13,-1.0003
2004-04-14,-4.5296
2004-04-15,-2.3723
2004-04-16,3.1402
2004-04-19,1.0874
2004-04-20,-1.721
2004-04-21,-0.1824
2004-04-22,-0.5848
2004-04-23,1.3971
2004-04-26,2.6106
2004-04-27,-0.3534
2004-04-28,-1.7908
2004-04-29,-5.6312
2004-04-30,-1.7941
2004-05-03,-2.3034
2004-05-04,2.3984
2004-05-05,2.9377
2004-05-06,-2.1597
2004-05-07,-1.5767
2004-05-10,-5.6067
2004-05-11,4.9215
2004-05-12,1.0473
2004-05-13,-0.9564
2004-05-14,2.0202
2004-05-17,-1.0297
2004-05-18,2.2409
2004-05-19,1.9178
2004-05-20,-0.4608
2004-05-21,-1.1574
2004-05-24,0.0
2004-05-25,-2.3029
2004-05-26,3.4758
2004-05-27,-0.0386
2004-05-28,0.4249
2004-06-01,-0.8846
2004-06-02,2.7163
2004-06-03,1.4356
2004-06-04,-0.2607
2004-06-07,0.8215
2004-06-08,0.2593
2004-06-09,0.1108
2004-06-10,4.797
2004-06-14,-1.7957999999999998
2004-06-15,-3.1911
2004-06-16,1.1519
2004-06-17,1.6074000000000002
2004-06-18,0.0721
2004-06-21,0.108
2004-06-22,-1.0432
2004-06-23,-0.8724
2004-06-24,0.8031
2004-06-25,0.04
2004-06-28,-1.2727
2004-06-29,2.9098
2004-06-30,0.2147
2004-07-01,-0.0357
2004-07-02,0.7503
2004-07-06,-0.3901
2004-07-07,0.356
2004-07-08,-0.6385
2004-07-09,1.6423
2004-07-12,0.7025
2004-07-13,-0.0698
2004-07-14,1.9197
2004-07-15,-0.6849
2004-07-16,2.6897
2004-07-19,-0.638
2004-07-20,-1.8587
2004-07-21,0.7231
2004-07-22,-1.0974
2004-07-23,-1.5175
2004-07-26,-0.8424
2004-07-27,0.9912
2004-07-28,-0.1052
2004-07-29,1.4912
2004-07-30,0.5282
2004-08-02,-0.3503
2004-08-03,-0.1757
2004-08-04,-5.2817
2004-08-05,-0.8178
2004-08-06,0.9333
2004-08-09,-0.2934
2004-08-10,1.7132
2004-08-11,-1.0253
2004-08-12,-0.185
2004-08-13,-1.742
2004-08-16,2.3387000000000002
2004-08-17,0.258
2004-08-18,-0.3676
2004-08-19,0.1845
2004-08-20,0.3315
2004-08-23,-0.3671
2004-08-24,1.5844
2004-08-25,-1.6684999999999999
2004-08-26,1.2541
2004-08-27,0.3643
2004-08-30,-0.6534
2004-08-31,1.0961
2004-09-01,2.4214
2004-09-02,0.5646
2004-09-03,-0.0351
2004-09-07,-0.351
2004-09-08,1.5146
2004-09-09,-0.5899
2004-09-10,-0.5236
2004-09-13,1.3333
2004-09-14,-4.0512
2004-09-15,-1.1187
2004-09-16,3.7956
2004-09-17,0.1758
2004-09-20,-1.2987
2004-09-21,1.3158
2004-09-22,-0.9828
2004-09-23,0.8153
2004-09-24,1.6878
2004-09-27,0.1037
2004-09-28,-1.0363
2004-09-29,0.5236
2004-09-30,-0.0694
2004-10-01,-0.8687
2004-10-04,0.9113
2004-10-05,0.5557
2004-10-06,-0.6908
2004-10-07,0.3826
2004-10-08,-0.4851
2004-10-11,1.3928
2004-10-12,-0.2747
2004-10-13,-0.1377
2004-10-14,-0.6897
2004-10-15,1.7361
2004-10-18,-0.9898
2004-10-19,0.1724
2004-10-20,-0.1376
2004-10-21,0.1723
2004-10-22,0.1376
2004-10-25,0.1374
2004-10-26,-0.1372
2004-10-27,1.3397000000000001
2004-10-28,0.0847
2004-10-29,-2.5517
2004-11-01,0.6723
2004-11-02,-0.4921
2004-11-03,3.4617
2004-11-04,0.1366
2004-11-05,-2.4207
2004-11-08,-0.5241
2004-11-09,-4.3906
2004-11-10,2.7553
2004-11-11,-0.0715
2004-11-12,-0.4651
2004-11-15,1.4019
2004-11-16,0.6381
2004-11-17,-1.1623999999999999
2004-11-18,1.3899
2004-11-19,0.0703
2004-11-22,-0.0702
2004-11-23,-0.3866
2004-11-24,0.5646
2004-11-26,0.8772
2004-11-29,-1.5304
2004-11-30,1.7308
2004-12-01,0.9375
2004-12-02,-0.688
2004-12-03,-2.2861000000000002
2004-12-06,-1.028
2004-12-07,-1.0745
2004-12-08,0.0724
2004-12-09,1.6280999999999999
2004-12-10,0.0712
2004-12-13,0.7115
2004-12-14,3.5606
2004-12-15,-1.9374
2004-12-16,2.3304
2004-12-17,0.068
2004-12-20,-0.1359
2004-12-21,-0.6803
2004-12-22,0.274
2004-12-23,-1.9809
2004-12-27,-0.6969
2004-12-28,3.9649
2004-12-29,0.1012
2004-12-30,0.0337
2004-12-31,0.8763
2005-01-03,-1.4033
2005-01-04,1.2538
2005-01-05,-2.2758
2005-01-06,1.0274
2005-01-07,-1.5932
2005-01-10,3.4792
2005-01-11,-0.1332
2005-01-12,1.6
2005-01-13,-0.2625
2005-01-14,-1.2171
2005-01-18,2.0979
2005-01-19,-2.1526
2005-01-20,2.5
2005-01-21,0.3577
2005-01-24,2.884
2005-01-25,0.4724
2005-01-26,0.9404
2005-01-27,2.2826
2005-01-28,-1.5432000000000001
2005-01-31,-1.2852999999999999
2005-02-01,-1.0796999999999999
2005-02-02,0.7063
2005-02-03,2.0083
2005-02-04,2.8125
2005-02-07,0.0912
2005-02-08,0.1822
2005-02-09,-3.88
2005-02-10,-0.7253
2005-02-11,2.8272
2005-02-14,0.4016
2005-02-15,0.9538
2005-02-16,-0.2133
2005-02-17,0.0611
2005-02-18,0.4274
2005-02-22,-1.7325
2005-02-23,0.0
2005-02-24,0.4949
2005-02-25,0.9541
2005-02-28,0.4268
2005-03-01,-0.3036
2005-03-02,0.4872
2005-03-03,1.4545
2005-03-04,0.8961
2005-03-07,0.1184
2005-03-08,0.5322
2005-03-09,0.2971
2005-03-10,-1.909
2005-03-11,-4.4843
2005-03-14,0.4382
2005-03-15,6.5753
2005-03-16,-1.6053
2005-03-17,-0.1218
2005-03-18,1.1901
2005-03-21,-5.0279
2005-03-22,4.3344
2005-03-23,-4.8961
2005-03-24,-0.8736
2005-03-28,-0.661
2005-03-29,-1.0139
2005-03-30,1.6644999999999999
2005-03-31,3.8728
2005-04-01,0.0303
2005-04-04,3.0
2005-04-05,-1.2945
2005-04-06,0.3279
2005-04-07,0.8021
2005-04-08,-0.0884
2005-04-11,-5.1032
2005-04-12,-2.0827
2005-04-13,1.4285999999999999
2005-04-14,-2.3474
2005-04-15,-2.4038
2005-04-18,-0.5255
2005-04-19,4.4899000000000004
2005-04-20,-3.2859
2005-04-21,3.9856
2005-04-22,-1.9163999999999999
2005-04-25,5.7015
2005-04-26,-3.0303
2005-04-27,-3.0469
2005-04-28,-0.7871
2005-04-29,0.1983
2005-05-02,-0.3629
2005-05-03,0.9934
2005-05-04,-0.6557
2005-05-05,0.462
2005-05-06,0.0
2005-05-09,-1.3469
2005-05-10,3.1302
2005-05-11,3.3258
2005-05-12,0.7813
2005-05-13,0.8372
2005-05-16,-3.1673
2005-05-17,0.0953
2005-05-18,2.9188
2005-05-19,0.9125
2005-05-20,-1.3319
2005-05-23,-1.8885
2005-05-24,-1.2938
2005-05-25,2.1739
2005-05-26,-0.8761
2005-05-27,-0.7891
2005-05-31,-0.0955
2005-06-01,1.1465
2005-06-02,-1.1335
2005-06-03,-0.1592
2005-06-06,2.5518
2005-06-07,0.4666
2005-06-08,-0.743
2005-06-09,1.2165
2005-06-10,0.1541
2005-06-13,0.0
2005-06-14,-0.3077
2005-06-15,-1.1111
2005-06-16,0.6242
2005-06-17,-0.5273
2005-06-20,0.2495
2005-06-21,0.1555
2005-06-22,-1.646
2005-06-23,-0.5052
2005-06-24,1.3012000000000001
2005-06-27,-0.3759
2005-06-28,-2.5157
2005-06-29,0.3903
2005-06-30,-0.7101
2005-07-01,-0.2589
2005-07-05,1.233
2005-07-06,-0.8013
2005-07-07,3.3603
2005-07-08,0.5002
2005-07-11,-0.8398
2005-07-12,1.6939
2005-07-13,0.401
2005-07-14,-0.0614
2005-07-15,1.1067
2005-07-18,0.3344
2005-07-19,1.4242
2005-07-20,0.6274
2005-07-21,-0.3266
2005-07-22,-0.4468
2005-07-25,1.7355
2005-07-26,-1.7059
2005-07-27,-0.8079
2005-07-28,0.4223
2005-07-29,0.733
2005-08-01,-1.0309
2005-08-02,-1.3479999999999999
2005-08-03,0.9313
2005-08-04,-1.5072999999999999
2005-08-05,-1.5933000000000002
2005-08-08,2.254
2005-08-09,0.9003
2005-08-10,-1.2308
2005-08-11,-1.215
2005-08-12,0.7253
2005-08-15,-0.5009
2005-08-16,-1.4793
2005-08-17,-1.7882
2005-08-18,3.7398
2005-08-19,-2.8213
2005-08-22,-0.9355
2005-08-23,4.0378
2005-08-24,-1.8466
2005-08-25,0.2232
2005-08-26,1.6227
2005-08-29,-1.5654
2005-08-30,-3.3079
2005-08-31,-0.6908
2005-09-01,6.9891
2005-09-02,1.1764999999999999
2005-09-06,0.4896
2005-09-07,-0.0609
2005-09-08,-0.7008
2005-09-09,3.8355
2005-09-12,-0.7092
2005-09-13,1.9344999999999999
2005-09-14,-1.7518
2005-09-15,0.5944
2005-09-16,0.6795
2005-09-19,-0.3815
2005-09-20,-0.5596
2005-09-21,-0.5632
2005-09-22,-3.4253
2005-09-23,1.3263
2005-09-26,0.3044
2005-09-27,1.3354
2005-09-28,-2.4858000000000002
2005-09-29,-0.3378
2005-09-30,1.9414
2005-10-03,-0.1239
2005-10-04,-0.3602
2005-10-05,-1.8226
2005-10-06,-0.9901
2005-10-07,1.7187000000000001
2005-10-10,-0.4916
2005-10-11,-0.0926
2005-10-12,0.1236
2005-10-13,-0.1235
2005-10-14,-1.1511
2005-10-17,-1.0864
2005-10-18,-0.9798
2005-10-19,-0.6064
2005-10-20,0.4179
2005-10-21,1.3747
2005-10-24,-0.0631
2005-10-25,0.1894
2005-10-26,0.4411
2005-10-27,0.9159
2005-10-28,-0.5657
2005-10-31,1.5941999999999998
2005-11-01,0.8
2005-11-02,-0.0932
2005-11-03,-1.1194
2005-11-04,-1.0377
2005-11-07,0.0318
2005-11-08,1.0165
2005-11-09,0.6289
2005-11-10,2.6563
2005-11-11,-2.1612999999999998
2005-11-14,0.5912
2005-11-15,-2.4126
2005-11-16,-1.141
2005-11-17,0.3527
2005-11-18,-1.278
2005-11-21,0.2589
2005-11-22,0.0319
2005-11-23,-0.1609
2005-11-25,1.9716
2005-11-28,1.1094
2005-11-29,0.6583
2005-11-30,-0.3799
2005-12-01,-2.3071
2005-12-02,-0.736
2005-12-05,0.0
2005-12-06,0.0
2005-12-07,-0.1612
2005-12-08,-0.5166
2005-12-09,0.6167
2005-12-12,0.0
2005-12-13,-0.1935
2005-12-14,-0.2909
2005-12-15,-1.3614
2005-12-16,0.5587
2005-12-19,-0.3268
2005-12-20,0.0328
2005-12-21,-0.295
2005-12-22,-0.5588
2005-12-23,0.8264
2005-12-27,-1.4098
2005-12-28,-0.3991
2005-12-29,-0.8347
2005-12-30,0.0
2006-01-03,1.0438
2006-01-04,0.7997
2006-01-05,-1.6529
2006-01-06,-2.1176
2006-01-09,-0.4121
2006-01-10,0.5172
2006-01-11,2.4013999999999998
2006-01-12,-0.335
2006-01-13,-0.3025
2006-01-17,0.6406
2006-01-18,0.201
2006-01-19,-0.5349
2006-01-20,1.1764999999999999
2006-01-23,-0.299
2006-01-24,0.0
2006-01-25,0.3332
2006-01-26,-0.3653
2006-01-27,0.4833
2006-01-30,0.5474
2006-01-31,2.1886
2006-02-01,-0.4942
2006-02-02,-1.3907
2006-02-03,-0.5709
2006-02-06,-0.4053
2006-02-07,2.2720000000000002
2006-02-08,-0.9947
2006-02-09,0.3349
2006-02-10,-2.2697
2006-02-13,0.0683
2006-02-14,-1.0239
2006-02-15,1.2069
2006-02-16,-0.3407
2006-02-17,0.9915
2006-02-21,0.1354
2006-02-22,0.3381
2006-02-23,-0.438
2006-02-24,0.8122
2006-02-27,-0.8392
2006-02-28,1.0493999999999999
2006-03-01,-0.8375
2006-03-02,0.3378
2006-03-03,0.0669
2006-03-06,-0.7398
2006-03-07,-2.2373
2006-03-08,0.9778
2006-03-09,0.6112
2006-03-10,0.2662
2006-03-13,1.0961
2006-03-14,-0.3367
2006-03-15,-1.0473
2006-03-16,3.5848
2006-03-17,4.0541
2006-03-20,-0.3168
2006-03-21,0.0953
2006-03-22,1.4285999999999999
2006-03-23,-1.4085
2006-03-24,-0.2857
2006-03-27,-0.3502
2006-03-28,0.5431
2006-03-29,-0.1907
2006-03-30,-1.1461000000000001
2006-03-31,0.4831
2006-04-03,-0.641
2006-04-04,1.6452
2006-04-05,-1.2694
2006-04-06,0.3214
2006-04-07,-0.5127
2006-04-10,0.0
2006-04-11,-1.4815
2006-04-12,-0.1308
2006-04-13,0.0
2006-04-17,1.4403000000000001
2006-04-18,1.0649
2006-04-19,0.2554
2006-04-20,0.6051
2006-04-21,-0.6015
2006-04-24,-0.1592
2006-04-25,-0.1276
2006-04-26,-0.6707
2006-04-27,0.6752
2006-04-28,0.8143
2006-05-01,-0.7431
2006-05-02,0.0977
2006-05-03,0.0
2006-05-04,0.9756
2006-05-05,0.5475
2006-05-08,1.025
2006-05-09,-0.5707
2006-05-10,0.1913
2006-05-11,-1.9414
2006-05-12,-2.0772
2006-05-15,1.2264
2006-05-16,0.262
2006-05-17,-1.6002999999999998
2006-05-18,0.3983
2006-05-19,0.1653
2006-05-22,-0.495
2006-05-23,3.5158
2006-05-24,-1.2816
2006-05-25,-0.7465
2006-05-26,-0.2616
2006-05-30,-0.0984
2006-05-31,2.4614
2006-06-01,-0.9609
2006-06-02,3.5899
2006-06-05,-0.4683
2006-06-06,-0.9097
2006-06-07,0.1266
2006-06-08,-1.6440000000000001
2006-06-09,-1.6393
2006-06-12,-0.2288
2006-06-13,-1.2774
2006-06-14,1.0285
2006-06-15,2.1018
2006-06-16,-0.2252
2006-06-19,-0.0645
2006-06-20,0.1935
2006-06-21,-0.4829
2006-06-22,0.6794
2006-06-23,0.2571
2006-06-26,0.1603
2006-06-27,-0.128
2006-06-28,-0.7369
2006-06-29,-1.0975
2006-06-30,0.4569
2006-07-03,0.8772
2006-07-05,-1.6747
2006-07-06,2.1946
2006-07-07,-0.5769
2006-07-10,0.6125
2006-07-11,-0.1922
2006-07-12,0.0963
2006-07-13,0.2245
2006-07-14,-0.16
2006-07-17,1.0897000000000001
2006-07-18,-0.0634
2006-07-19,0.2221
2006-07-20,-0.2532
2006-07-21,-0.2539
2006-07-24,-0.0636
2006-07-25,1.0825
2006-07-26,0.7874
2006-07-27,0.4063
2006-07-28,-0.1586
2006-07-31,0.8897
2006-08-01,-0.7559
2006-08-02,1.4948000000000001
2006-08-03,1.9355
2006-08-04,-0.092
2006-08-07,-2.3334
2006-08-08,2.4206
2006-08-09,-1.9337
2006-08-10,-0.0313
2006-08-11,0.814
2006-08-14,-0.6522
2006-08-15,-0.2501
2006-08-16,0.3447
2006-08-17,1.1243
2006-08-18,0.3706
2006-08-21,0.4
2006-08-22,-0.6742
2006-08-23,0.5862
2006-08-24,1.227
2006-08-25,1.2121
2006-08-28,-1.4969999999999999
2006-08-29,2.0669
2006-08-30,-0.9827
2006-08-31,0.3609
2006-09-01,0.6593
2006-09-05,0.774
2006-09-06,-1.2408
2006-09-07,-0.4188
2006-09-08,-1.4719
2006-09-11,-1.3415
2006-09-12,0.4326
2006-09-13,0.9538
2006-09-14,-0.0305
2006-09-15,-0.7012
2006-09-18,1.8729
2006-09-19,-2.0494
2006-09-20,-1.1692
2006-09-21,0.0934
2006-09-22,-0.2488
2006-09-25,0.4054
2006-09-26,1.2732999999999999
2006-09-27,0.0307
2006-09-28,0.7971
2006-09-29,0.365
2006-10-02,0.7273
2006-10-03,-0.722
2006-10-04,-1.0
2006-10-05,0.6122
2006-10-06,-0.5476
2006-10-09,0.0306
2006-10-10,-0.3089
2006-10-11,0.3094
2006-10-12,0.3062
2006-10-13,0.2439
2006-10-16,-0.0912
2006-10-17,0.1522
2006-10-18,0.3647
2006-10-19,0.0
2006-10-20,-0.0303
2006-10-23,-0.3029
2006-10-24,2.1574
2006-10-25,-0.422
2006-10-26,1.4095
2006-10-27,0.2651
2006-10-30,-0.329
2006-10-31,1.4402
2006-11-01,-2.0411
2006-11-02,1.9026999999999998
2006-11-03,3.112
2006-11-06,2.3283
2006-11-07,-1.6854
2006-11-08,0.0
2006-11-09,-0.0286
2006-11-10,-8.2595
2006-11-13,-5.2648
2006-11-14,1.2825
2006-11-15,0.5519
2006-11-16,-1.001
2006-11-17,-1.5981999999999998
2006-11-20,-0.232
2006-11-21,1.3953
2006-11-22,1.0813
2006-11-24,-0.389
2006-11-27,-0.0325
2006-11-28,1.7252999999999998
2006-11-29,-0.576
2006-11-30,0.1609
2006-12-01,-0.6105
2006-12-04,1.0346
2006-12-05,3.2
2006-12-06,-1.4264000000000001
2006-12-07,-0.8179
2006-12-08,0.666
2006-12-11,-1.2602
2006-12-12,0.0957
2006-12-13,-0.3188
2006-12-14,1.0873
2006-12-15,3.7014
2006-12-18,1.0982
2006-12-19,-1.026
2006-12-20,-0.4878
2006-12-21,0.6434
2006-12-22,1.7351999999999999
2006-12-26,2.3034
2006-12-27,-1.6080999999999999
2006-12-28,0.4756
2006-12-29,-1.6568
2007-01-03,1.083
2007-01-04,-0.8036
2007-01-05,-0.27
2007-01-08,-0.2106
2007-01-09,1.025
2007-01-10,-0.0298
2007-01-11,-1.3433
2007-01-12,-0.2723
2007-01-16,0.6068
2007-01-17,2.503
2007-01-18,0.0294
2007-01-19,-0.0294
2007-01-22,1.5004
2007-01-23,3.1304
2007-01-24,-2.1641
2007-01-25,-1.1778
2007-01-26,0.1744
2007-01-29,1.567
2007-01-30,-0.3429
2007-01-31,0.4962
2007-02-01,0.2033
2007-02-02,1.4493
2007-02-05,1.2
2007-02-06,-0.4517
2007-02-07,0.0
2007-02-08,-0.4538
2007-02-09,-0.5698
2007-02-12,0.2865
2007-02-13,-0.5429
2007-02-14,0.6607
2007-02-15,0.0
2007-02-16,0.1712
2007-02-20,0.9117
2007-02-21,0.2259
2007-02-22,0.0
2007-02-23,-0.507
2007-02-26,1.1891
2007-02-27,-1.371
2007-02-28,2.9787
2007-03-01,-0.7989
2007-03-02,1.3607
2007-03-05,-1.3699
2007-03-06,4.1111
2007-03-07,1.5742
2007-03-08,0.0788
2007-03-09,2.3619
2007-03-12,-1.6407
2007-03-13,2.1116
2007-03-14,-0.434
2007-03-15,0.3846
2007-03-16,-0.3576
2007-03-19,-0.0256
2007-03-20,-1.8974
2007-03-21,-0.6796
2007-03-22,-0.3684
2007-03-23,-0.4226
2007-03-26,2.0424
2007-03-27,1.1697
2007-03-28,-0.0771
2007-03-29,0.3857
2007-03-30,0.0
