ticker,AMLM US Equity
2011-11-14,7.1429
2011-11-15,-6.6667
2011-11-16,-7.1429
2011-11-17,0.0
2011-11-18,13.8462
2011-11-21,-16.8919
2011-11-22,1.626
2011-11-23,0.0
2011-11-25,7.2
2011-11-28,-8.9552
2011-11-29,6.5574
2011-11-30,-7.6923
2011-12-01,8.3333
2011-12-02,0.0
2011-12-05,-7.6923
2011-12-06,0.0
2011-12-07,-8.3333
2011-12-08,9.0909
2011-12-09,-25.0
2011-12-12,-2.2222
2011-12-13,9.0909
2011-12-14,-12.5
2011-12-15,-4.7619
2011-12-16,-22.5
2011-12-19,-29.0323
2011-12-20,13.6364
2011-12-21,4.0
2011-12-22,15.3846
2011-12-23,0.0
2011-12-27,16.6667
2011-12-28,0.0
2011-12-29,-25.7143
2011-12-30,0.0
2012-01-03,28.3654
2012-01-04,4.8689
2012-01-05,0.0
2012-01-06,11.4286
2012-01-09,2.5641
2012-01-10,17.5
2012-01-11,2.1277
2012-01-12,12.5
2012-01-13,11.1111
2012-01-17,0.0
2012-01-18,0.0
2012-01-19,-8.3333
2012-01-20,0.0
2012-01-23,-9.0909
2012-01-24,20.0
2012-01-25,-13.9583
2012-01-26,11.3801
2012-01-27,4.3478
2012-01-30,-4.1667
2012-01-31,0.0
2012-02-01,-0.8696
2012-02-02,-3.5088
2012-02-03,-9.0909
2012-02-06,14.0
2012-02-07,-12.2807
2012-02-08,0.0
2012-02-09,0.0
2012-02-10,-2.0
2012-02-13,0.0
2012-02-14,0.0
2012-02-15,2.0408
2012-02-16,-10.0
2012-02-17,2.2222
2012-02-21,8.6957
2012-02-22,-7.75
2012-02-23,0.542
2012-02-24,7.8167
2012-02-27,-6.0
2012-02-28,17.0213
2012-02-29,-9.0909
2012-03-01,0.0
2012-03-02,-10.0
2012-03-05,11.1111
2012-03-06,-25.75
2012-03-07,21.2121
2012-03-08,-11.1111
2012-03-09,0.0
2012-03-12,24.6875
2012-03-13,0.2506
2012-03-14,0.0
2012-03-15,-0.25
2012-03-16,-9.7744
2012-03-19,-4.4444
2012-03-20,-4.6512
2012-03-21,21.6463
2012-03-22,0.0
2012-03-23,-17.7945
2012-03-26,9.7561
2012-03-27,2.2222
2012-03-28,0.0
2012-03-29,6.5217
2012-03-30,-18.1122
2012-04-02,17.134
2012-04-03,-4.2553
2012-04-04,-11.1111
2012-04-05,0.0
2012-04-09,17.5
2012-04-10,-14.8936
2012-04-11,0.0
2012-04-12,0.0
2012-04-13,0.0
2012-04-16,0.0
2012-04-17,17.5
2012-04-18,-14.8936
2012-04-19,0.0
2012-04-20,0.0
2012-04-23,0.0
2012-04-24,-6.25
2012-04-25,6.6667
2012-04-26,0.0
2012-04-27,-6.25
2012-04-30,1.3333
2012-05-01,2.6316
2012-05-02,28.2051
2012-05-03,-10.0
2012-05-04,-15.5556
2012-05-07,0.0
2012-05-08,18.4211
2012-05-09,-11.1111
2012-05-10,-5.0
2012-05-11,5.2632
2012-05-14,-5.0
2012-05-15,-21.0526
2012-05-16,26.6667
2012-05-17,-31.5789
2012-05-18,46.1538
2012-05-21,-7.8947
2012-05-22,0.0
2012-05-23,0.0
2012-05-24,0.0
2012-05-25,-8.5714
2012-05-29,0.0
2012-05-30,0.0
2012-05-31,25.0
2012-06-01,-20.0
2012-06-04,-6.6406
2012-06-05,7.113
2012-06-06,-6.25
2012-06-08,-6.6667
2012-06-11,-7.1429
2012-06-12,1.2019
2012-06-13,-12.5891
2012-06-14,0.0
2012-06-15,30.4348
2012-06-18,-22.7083
2012-06-19,7.8167
2012-06-20,-6.5
2012-06-21,44.6524
2012-06-22,-30.8688
2012-06-25,0.5348
2012-06-26,6.383
2012-06-27,0.5
2012-06-29,-0.4975
2012-07-02,0.0
2012-07-03,0.5
2012-07-05,0.0
2012-07-06,-0.4975
2012-07-09,32.5
2012-07-10,-23.5849
2012-07-11,30.3704
2012-07-12,0.0
2012-07-13,-9.0909
2012-07-16,12.7083
2012-07-17,6.4695
2012-07-18,-16.6667
2012-07-19,0.0
2012-07-20,0.0
2012-07-23,20.0
2012-07-24,-16.6667
2012-07-25,-16.6667
2012-07-26,0.0
2012-07-27,-12.0
2012-07-30,4.5455
2012-07-31,4.3478
2012-08-01,-3.3854
2012-08-02,-0.8086
2012-08-03,71.1957
2012-08-06,-36.5079
2012-08-08,0.0
2012-08-09,40.0
2012-08-10,-14.2857
2012-08-13,33.3333
2012-08-14,-33.75
2012-08-16,-4.2453
2012-08-17,18.2266
2012-08-20,16.6667
2012-08-21,-22.5
2012-08-22,46.7742
2012-08-23,-32.1821
2012-08-24,23.6111
2012-08-27,-10.1124
2012-08-28,0.0
2012-08-29,0.0
2012-08-30,-6.6667
2012-08-31,-14.2857
2012-09-04,-8.3333
2012-09-05,-9.0909
2012-09-06,20.0
2012-09-07,-18.75
2012-09-10,47.7564
2012-09-11,0.6508
2012-09-12,-13.7931
2012-09-13,0.0
2012-09-14,8.0
2012-09-17,-25.9259
2012-09-18,0.625
2012-09-19,0.9317
2012-09-20,0.9231
2012-09-21,-2.439
2012-09-24,-11.875
2012-09-25,8.8652
2012-09-26,-0.9772
2012-09-27,0.0
2012-09-28,5.2632
2012-10-01,5.0
2012-10-02,0.8929
2012-10-03,-10.3245
2012-10-04,5.2632
2012-10-05,5.0
2012-10-08,-4.7619
2012-10-09,-3.4375
2012-10-10,3.5599
2012-10-11,10.9375
2012-10-12,-10.4225
2012-10-15,-34.5912
2012-10-16,0.0
2012-10-17,-15.3846
2012-10-18,9.0909
2012-10-19,-4.1667
2012-10-22,-2.7174
2012-10-23,59.7765
2012-10-24,-35.6643
2012-10-25,3.2609
2012-10-26,0.0
2012-10-31,0.0
2012-11-01,0.0
2012-11-02,0.0
2012-11-05,-0.5263
2012-11-06,0.5291
2012-11-07,-7.3684
2012-11-08,1.1364
2012-11-09,0.0
2012-11-12,4.4944
2012-11-13,57.5269
2012-11-14,-34.471
2012-11-15,-3.125
2012-11-16,0.0
2012-11-19,3.2258
2012-11-20,0.0
2012-11-21,25.0
2012-11-23,-22.5
2012-11-26,11.828
2012-11-27,7.6923
2012-11-28,0.0
2012-11-29,0.0
2012-11-30,-3.5714
2012-12-03,0.0
2012-12-04,0.0
2012-12-05,-11.1111
2012-12-06,8.3333
2012-12-07,0.0
2012-12-10,-13.9423
2012-12-11,0.0
2012-12-12,7.2626
2012-12-13,6.7708
2012-12-14,-6.3415
2012-12-17,52.6042
2012-12-18,-38.2253
2012-12-19,-33.7017
2012-12-20,13.3333
2012-12-21,-5.8824
2012-12-24,0.0
2012-12-26,-6.25
2012-12-27,6.6667
2012-12-28,-6.25
2012-12-31,0.0
2013-01-02,6.6667
2013-01-03,-6.25
2013-01-04,6.6667
2013-01-07,0.0
2013-01-08,-12.5
2013-01-09,0.0
2013-01-10,1.7856999999999998
2013-01-11,2.6316
2013-01-14,0.0
2013-01-15,0.0
2013-01-16,0.0
2013-01-17,2.5641
2013-01-18,20.0
2013-01-22,-11.1111
2013-01-23,0.0
2013-01-24,-6.25
2013-01-25,6.6667
2013-01-28,-8.5938
2013-01-29,0.0
2013-01-30,2.5641
2013-01-31,0.0
2013-02-01,1.6667
2013-02-04,-1.6393
2013-02-05,-2.5
2013-02-06,9.4017
2013-02-07,-8.5938
2013-02-08,0.0
2013-02-11,0.0
2013-02-12,0.0
2013-02-13,0.0
2013-02-14,2.5641
2013-02-15,6.6667
2013-02-19,12.5
2013-02-20,-18.75
2013-02-21,0.0
2013-02-22,0.8547
2013-02-25,0.0
2013-02-26,0.0
2013-02-27,-0.8475
2013-02-28,23.0769
2013-03-01,0.0
2013-03-04,-23.6111
2013-03-06,60.0
2013-03-07,-13.6364
2013-03-08,-15.7895
2013-03-11,-12.5
2013-03-12,7.1429
2013-03-13,-9.1667
2013-03-14,10.0917
2013-03-15,33.3333
2013-03-18,-10.0
2013-03-19,0.0
2013-03-20,-11.1111
2013-03-21,-3.9063
2013-03-22,0.0
2013-03-25,0.0
2013-03-26,0.0
2013-03-27,0.0
2013-03-28,0.0
2013-04-01,10.5691
2013-04-02,0.0
2013-04-03,0.0
2013-04-04,-5.8824
2013-04-05,12.5
2013-04-08,-11.1111
2013-04-09,0.0
2013-04-10,12.5
2013-04-11,-14.5833
2013-04-12,0.0
2013-04-15,0.0
2013-04-16,0.0
2013-04-17,0.0
2013-04-18,0.0
2013-04-19,0.0
2013-04-22,0.0
2013-04-23,0.0
2013-04-24,17.0732
2013-04-25,-11.1111
2013-04-26,0.0
2013-04-29,0.0
2013-04-30,0.0
2013-05-01,-12.5
2013-05-02,-14.2857
2013-05-03,16.6667
2013-05-06,0.0
2013-05-07,0.0
2013-05-08,0.0
2013-05-09,-14.2857
2013-05-10,0.0
2013-05-13,-13.5417
2013-05-14,51.8072
2013-05-15,1.5873
2013-05-16,-31.25
2013-05-17,11.3636
2013-05-20,0.0
2013-05-21,1.0204
2013-05-22,0.0
2013-05-23,0.0
2013-05-24,0.0
2013-05-28,-11.1111
2013-05-29,9.0909
2013-05-30,0.0
2013-05-31,0.0
2013-06-03,14.5833
2013-06-04,-12.7273
2013-06-05,0.0
2013-06-06,0.0
2013-06-07,0.0
2013-06-10,-8.3333
2013-06-11,61.3636
2013-06-12,-36.6197
2013-06-13,0.0
2013-06-14,0.0
2013-06-17,0.0
2013-06-18,0.0
2013-06-19,0.0
2013-06-20,-7.7778
2013-06-21,0.0
2013-06-24,0.0
2013-06-25,-3.6145
2013-06-26,0.0
2013-06-27,-27.5
2013-06-28,10.3448
2013-07-01,9.375
2013-07-02,0.0
2013-07-03,0.0
2013-07-05,0.0
2013-07-08,0.0
2013-07-09,0.0
2013-07-10,11.4286
2013-07-11,0.0
2013-07-12,-7.6923
2013-07-15,8.3333
2013-07-16,-7.6923
2013-07-17,0.0
2013-07-18,33.3333
2013-07-19,16.6667
2013-07-22,0.0
2013-07-23,0.0
2013-07-24,-35.7143
2013-07-26,2.7778
2013-07-29,0.0
2013-07-30,0.0
2013-07-31,0.0
2013-08-01,-5.4054
2013-08-02,2.8571
2013-08-05,2.7778
2013-08-06,5.4054
2013-08-07,0.0
2013-08-08,2.5641
2013-08-09,0.0
2013-08-12,-2.5
2013-08-13,-7.6923
2013-08-16,0.0
2013-08-19,11.1111
2013-08-20,-10.0
2013-08-22,0.0
2013-08-23,0.0
2013-08-26,0.0
2013-08-27,0.0
2013-08-28,0.0
2013-08-29,-11.1111
2013-09-03,0.0
2013-09-04,0.0
2013-09-05,0.0
2013-09-06,0.0
2013-09-09,7.8125
2013-09-10,1.4493
2013-09-11,14.2857
2013-09-12,-20.0
2013-09-13,0.0
2013-09-16,-25.0
2013-09-17,33.3333
2013-09-18,0.0
2013-09-19,0.0
2013-09-20,34.375
2013-09-23,20.9302
2013-09-24,-23.0769
2013-09-25,0.0
2013-09-26,-20.0
2013-09-27,12.5
2013-10-01,0.0
2013-10-03,0.0
2013-10-04,4.1667
2013-10-07,-4.0
2013-10-09,0.0
2013-10-10,0.0
2013-10-11,11.1111
2013-10-14,-10.0
2013-10-15,0.0
2013-10-16,0.0
2013-10-17,-11.1111
2013-10-18,0.0
2013-10-21,0.0
2013-10-22,0.0
2013-10-23,0.0
2013-10-24,0.0
2013-10-25,0.0
2013-10-29,0.0
2013-10-30,0.0
2013-10-31,0.0
2013-11-01,15.625
2013-11-04,8.1081
2013-11-05,-10.0
2013-11-06,0.0
2013-11-07,0.0
2013-11-08,33.3333
2013-11-11,16.6667
2013-11-12,25.8929
2013-11-13,-20.5674
2013-11-14,14.2857
2013-11-15,0.0
2013-11-18,23.4375
2013-11-19,-47.4684
2013-11-20,92.7711
2013-11-21,40.0
2013-11-22,-0.8929
2013-11-25,-6.3063
2013-11-26,0.0
2013-11-27,7.6923
2013-11-29,0.0
2013-12-02,-54.9107
2013-12-03,58.4158
2013-12-04,0.0
2013-12-05,-36.875
2013-12-06,0.0
2013-12-09,0.0
2013-12-10,0.0
2013-12-11,0.0
2013-12-12,0.0
2013-12-13,-12.8713
2013-12-16,0.0
2013-12-17,0.0
2013-12-18,0.0
2013-12-19,0.0
2013-12-20,-9.0909
2013-12-23,-20.0
2013-12-24,0.0
2013-12-26,25.0
2013-12-27,77.5
2013-12-30,-42.2535
2013-12-31,0.0
2014-01-02,95.122
2014-01-03,-40.0
2014-01-06,3.125
2014-01-07,21.2121
2014-01-08,6.6667
2014-01-09,25.0
2014-01-10,-25.0
2014-01-13,60.0
2014-01-14,8.3333
2014-01-15,0.0
2014-01-16,-23.0769
2014-01-17,35.0
2014-01-22,-25.9259
2014-01-23,-26.875
2014-01-24,118.8034
2014-01-27,-12.5
2014-01-28,-21.4286
2014-01-29,-9.0909
2014-01-30,60.0
2014-01-31,-25.0
2014-02-03,25.0
2014-02-04,45.8333
2014-02-05,-24.0
2014-02-06,0.3759
2014-02-07,19.8502
2014-02-10,5.625
2014-02-11,-6.213
2014-02-12,-24.2902
2014-02-13,32.5
2014-02-14,-2.8302
2014-02-18,-0.9709
2014-02-19,2.6144
2014-02-20,14.0127
2014-02-21,56.4246
2014-02-24,-19.6429
2014-02-25,20.8889
2014-02-26,46.6912
2014-02-27,0.2506
2014-02-28,32.0
2014-03-03,51.5152
2014-03-04,41.0
2014-03-05,34.6631
2014-03-06,-47.3338
2014-03-07,-22.0
2014-03-10,0.0
2014-03-11,-37.9808
2014-03-12,-21.447
2014-03-13,7.8947
2014-03-14,26.8293
2014-03-17,32.4519
2014-03-18,7.441
2014-03-19,-5.5743
2014-03-20,-14.3113
2014-03-21,-6.4718
2014-03-24,1.7856999999999998
2014-03-25,-7.6754
2014-03-26,-23.9905
2014-03-27,-2.5
2014-03-28,28.2051
2014-03-31,47.25
2014-04-01,-0.8489
2014-04-02,-4.1096
2014-04-03,-6.9643
2014-04-04,1.5354999999999999
2014-04-07,-24.3856
2014-04-08,10.0
2014-04-09,-9.0909
2014-04-10,-16.375
2014-04-11,12.7055
2014-04-14,14.9867
2014-04-15,-7.9585
2014-04-16,-6.391
2014-04-17,8.9692
2014-04-21,-1.7199
2014-04-22,-16.0
2014-04-23,-9.0774
2014-04-24,11.293
2014-04-25,-6.1765
2014-04-28,6.2696
2014-04-29,0.0
2014-04-30,-11.5044
2014-05-01,1.6667
2014-05-02,4.918
2014-05-05,0.0
2014-05-06,2.1875
2014-05-07,-4.893
2014-05-08,-3.537
2014-05-09,-6.6667
2014-05-12,0.0
2014-05-14,-2.3214
2014-05-15,-0.9141
2014-05-16,0.369
2014-05-19,-6.4338
2014-05-20,-2.5540000000000003
2014-05-21,3.2258
2014-05-22,9.375
2014-05-23,-8.5714
2014-05-27,-6.25
2014-05-28,16.6667
2014-05-29,14.2857
2014-05-30,50.0
2014-06-02,-4.7917
2014-06-03,-12.4726
2014-06-04,-4.0
2014-06-05,8.3333
2014-06-06,1.5625
2014-06-09,20.9467
2014-06-10,-6.0665
2014-06-11,10.0
2014-06-12,-16.3826
2014-06-13,-9.3998
2014-06-16,12.0
2014-06-17,-13.6161
2014-06-18,-6.9767
2014-06-19,13.3333
2014-06-20,-10.5392
2014-06-23,0.0
2014-06-24,9.589
2014-06-25,8.0
2014-06-26,-0.2315
2014-06-27,1.8561
2014-06-30,-9.5672
2014-07-01,10.5793
2014-07-02,-10.9339
2014-07-03,1.023
2014-07-07,-8.8608
2014-07-08,-11.1111
2014-07-09,2.1875
2014-07-10,-1.682
2014-07-11,-0.4666
2014-07-14,0.4688
2014-07-15,11.6641
2014-07-16,-8.9136
2014-07-17,-2.1407
2014-07-18,5.0
2014-07-21,-11.9048
2014-07-22,19.7635
2014-07-23,-5.2186
2014-07-24,5.2083
2014-07-25,-3.5361000000000002
2014-07-28,-1.4663
2014-07-29,-23.5119
2014-07-30,3.1128
2014-07-31,20.7547
2014-08-01,17.5
2014-08-04,2.1277
2014-08-05,-1.4323000000000001
2014-08-06,-4.8877
2014-08-07,-8.8889
2014-08-08,2.7439
2014-08-11,-4.1543
2014-08-12,11.1455
2014-08-13,0.2786
2014-08-14,-10.4167
2014-08-15,8.6822
2014-08-18,2.7104
2014-08-19,0.0
2014-08-20,-9.5833
2014-08-21,0.0
2014-08-22,10.2919
2014-08-25,-18.9415
2014-08-26,9.622
2014-08-27,0.0
2014-08-28,10.3448
2014-08-29,-9.0909
2014-09-02,-0.3125
2014-09-03,0.3135
2014-09-04,40.0
2014-09-05,-25.0
2014-09-08,18.75
2014-09-09,-10.0251
2014-09-10,11.1421
2014-09-11,-9.7744
2014-09-12,11.1111
2014-09-15,-6.25
2014-09-16,-0.8
2014-09-17,-3.4946
2014-09-18,-1.532
2014-09-19,-4.9505
2014-09-22,19.0476
2014-09-23,-1.0
2014-09-24,-1.3889
2014-09-25,-12.1639
2014-09-26,-0.8746
2014-09-29,0.0
2014-09-30,0.2941
2014-10-01,17.3021
2014-10-02,-19.375
2014-10-03,19.0698
2014-10-06,-0.2604
2014-10-07,0.0
2014-10-08,-19.8433
2014-10-09,19.8697
2014-10-10,0.0
2014-10-13,1.7663
2014-10-14,-3.8718
2014-10-15,5.5556
2014-10-16,-13.6842
2014-10-17,5.7927
2014-10-20,3.7464
2014-10-21,-9.1667
2014-10-22,0.0
2014-10-23,0.3058
2014-10-24,-2.439
2014-10-27,-4.6875
2014-10-28,-0.3279
2014-10-30,5.2632
2014-10-31,-7.9688
2014-11-03,7.3004999999999995
2014-11-04,0.0
2014-11-05,-13.9241
2014-11-06,6.25
2014-11-07,-3.1142
2014-11-10,12.5
2014-11-11,-8.5714
2014-11-12,14.4097
2014-11-13,-15.9332
2014-11-14,1.6245
2014-11-17,-0.5329
2014-11-18,13.9286
2014-11-19,-11.2853
2014-11-20,0.0
2014-11-21,11.6608
2014-11-24,-11.3924
2014-11-25,11.4286
2014-11-26,0.0
2014-11-28,-9.9359
2014-12-01,5.3381
2014-12-02,-5.4054
2014-12-03,0.0
2014-12-04,-7.1429
2014-12-05,-1.1538
2014-12-08,-19.6498
2014-12-09,-3.1477
2014-12-10,-20.0
2014-12-11,20.625
2014-12-12,-0.5181
2014-12-15,0.0
2014-12-16,2.6042
2014-12-17,14.9746
2014-12-18,-16.9978
2014-12-19,27.1277
2014-12-22,-29.7071
2014-12-23,33.3333
2014-12-24,13.8393
2014-12-26,-0.1961
2014-12-29,-36.1493
2014-12-30,0.3077
2014-12-31,3.0675
2015-01-02,38.0952
2015-01-05,-10.3448
2015-01-06,-14.9038
2015-01-07,0.8475
2015-01-08,-5.042
2015-01-09,3.8348
2015-01-12,81.25
2015-01-13,-43.8871
2015-01-14,3.352
2015-01-15,-2.1622
2015-01-16,40.884
2015-01-20,-23.7255
2015-01-21,-9.5116
2015-01-22,0.0
2015-01-23,13.6364
2015-01-26,-0.5
2015-01-28,20.1005
2015-01-29,-19.6653
2015-01-30,0.0
2015-02-02,0.0
2015-02-03,7.0312
2015-02-05,9.0024
2015-02-06,3.5714
2015-02-09,-6.8966
2015-02-10,-11.5741
2015-02-11,0.0
2015-02-12,8.377
2015-02-13,15.4589
2015-02-17,-8.3682
2015-02-18,5.9361
2015-02-19,-26.5086
2015-02-20,31.3783
2015-02-23,0.0
2015-02-24,0.0
2015-02-25,7.1429
2015-02-26,-26.6667
2015-02-27,14.2045
2015-03-02,-0.995
2015-03-03,-7.0352
2015-03-04,8.1081
2015-03-05,8.0
2015-03-06,-14.3519
2015-03-09,12.4324
2015-03-10,15.3846
2015-03-11,-9.7917
2015-03-12,-13.8568
2015-03-13,-2.9491
2015-03-16,-0.5525
2015-03-17,0.0
2015-03-18,0.0
2015-03-19,-2.2222
2015-03-20,0.0
2015-03-23,0.0
2015-03-24,13.6364
2015-03-27,20.0
2015-03-30,16.6667
2015-03-31,-16.6071
2015-04-02,-2.3555
2015-04-06,1.7544
2015-04-07,0.0
2015-04-08,-17.2414
2015-04-09,29.6875
2015-04-10,-28.9157
2015-04-13,1.1299
2015-04-14,37.9888
2015-04-15,-6.6802
2015-04-16,-9.7614
2015-04-17,-0.9615
2015-04-20,-10.1942
2015-04-21,14.0541
2015-04-22,7.109
2015-04-24,-5.0885
2015-04-27,-17.2494
2015-04-28,0.0
2015-04-29,19.4366
2015-04-30,-16.2736
2015-05-01,0.0
2015-05-04,0.0
2015-05-05,0.0
2015-05-06,0.0
2015-05-07,0.0
2015-05-08,12.6761
2015-05-11,0.0
2015-05-12,6.0
2015-05-13,1.8868
2015-05-14,7.4074
2015-05-15,-9.9138
2015-05-18,0.0
2015-05-20,-2.3923
2015-05-26,-1.9607999999999999
2015-05-28,8.5
2015-05-29,10.5991
2015-06-01,-12.2917
2015-06-02,15.9145
2015-06-03,-8.1967
2015-06-04,7.1429
2015-06-05,-14.5833
2015-06-09,14.878
2015-06-10,5.3079
2015-06-11,-4.4355
2015-06-12,-4.0084
2015-06-15,5.4945
2015-06-16,0.0
2015-06-17,-9.7917
2015-06-19,-3.4642
2015-06-22,18.6603
2015-06-23,0.0
2015-06-24,-14.1129
2015-06-25,27.6995
2015-06-26,-2.2059
2015-06-29,-20.3008
2015-06-30,0.0
2015-07-01,31.6038
2015-07-02,-24.0143
2015-07-06,0.0
2015-07-07,-0.7075
2015-07-08,-4.5131
2015-07-09,5.9701
2015-07-10,-6.1033
2015-07-13,16.0
2015-07-14,-13.7931
2015-07-15,7.5
2015-07-16,-16.7442
2015-07-17,34.0782
2015-07-20,-19.375
2015-07-21,0.5168
2015-07-22,-0.5141
2015-07-23,0.0
2015-07-27,0.0
2015-07-28,19.8966
2015-07-29,9.9138
2015-07-30,0.0
2015-07-31,-23.7255
2015-08-03,26.9923
2015-08-04,0.4049
2015-08-06,-15.7258
2015-08-07,0.0
2015-08-10,-6.9378
2015-08-11,-24.4216
2015-08-12,0.6803
2015-08-13,2.027
2015-08-14,32.4503
2015-08-17,16.0
2015-08-18,-31.0345
2015-08-20,0.0
2015-08-21,0.625
2015-08-24,49.0683
2015-08-25,0.0
2015-08-26,-23.3333
2015-08-27,-5.4348
2015-08-28,-8.046
2015-08-31,-4.375
2015-09-01,-0.6536
2015-09-02,20.3947
2015-09-03,-16.9399
2015-09-04,20.0658
2015-09-08,-17.2603
2015-09-09,0.6623
2015-09-10,31.5789
2015-09-11,-2.0
2015-09-14,-2.0408
2015-09-15,0.0
2015-09-16,0.0
2015-09-17,0.0
2015-09-18,0.0
2015-09-22,0.0
2015-09-24,4.1667
2015-09-25,4.0
2015-09-28,-3.8462
2015-09-29,0.0
2015-09-30,0.0
2015-10-01,0.0
2015-10-02,0.0
2015-10-05,0.0
2015-10-06,4.0
2015-10-07,0.0
2015-10-08,0.0
2015-10-09,0.0
2015-10-12,-3.8462
2015-10-13,-4.0
2015-10-14,0.0
2015-10-15,0.0
2015-10-16,0.0
2015-10-19,0.0
2015-10-20,0.0
2015-10-22,0.0
2015-10-23,0.0
2015-10-26,4.1667
2015-10-27,19.5
2015-10-28,-2.5105
2015-10-29,-3.8627000000000002
2015-10-30,-13.6161
2015-11-02,11.6279
2015-11-03,-0.463
2015-11-04,-2.093
2015-11-05,-8.3135
2015-11-06,23.8342
2015-11-09,-15.8996
2015-11-10,-3.9801
2015-11-11,0.0
2015-11-12,1.8135
2015-11-13,9.9237
2015-11-16,-10.6481
2015-11-17,-0.5181
2015-11-18,0.0
2015-11-19,0.5208
2015-11-20,19.6891
2015-11-23,-16.8831
2015-11-25,0.0
2015-11-27,0.0
2015-11-30,0.0
2015-12-02,0.0
2015-12-03,0.0
2015-12-04,16.6667
2015-12-07,-14.2857
2015-12-08,0.0
2015-12-09,0.0
2015-12-10,0.0
2015-12-11,0.0
2015-12-14,0.0
2015-12-15,-2.0833
2015-12-16,14.8936
2015-12-17,3.7037
2015-12-18,0.0
2015-12-21,-26.3393
2015-12-22,0.9091
2015-12-23,0.0
2015-12-24,34.5345
2015-12-28,-4.0179
2015-12-29,-22.3256
2015-12-30,0.0
2015-12-31,-0.2994
2016-01-04,0.0
2016-01-05,0.0
2016-01-06,10.5105
2016-01-07,0.0
2016-01-08,-9.5109
2016-01-11,1.5015
2016-01-12,-14.2012
2016-01-13,-17.2414
2016-01-15,0.8333
2016-01-20,0.4132
2016-01-21,17.6955
2016-01-22,0.0
2016-01-26,0.6993
2016-01-28,0.0
2016-01-29,0.0
2016-02-01,0.0
2016-02-02,-11.1111
2016-02-03,0.0
2016-02-04,-4.2969
2016-02-05,-2.0408
2016-02-09,0.0
2016-02-10,6.6667
2016-02-11,6.25
2016-02-12,11.7647
2016-02-16,5.2632
2016-02-17,-41.875
2016-02-18,63.4409
2016-02-19,0.0
2016-02-22,0.0
2016-02-24,0.0
2016-02-25,0.0
2016-02-29,-36.8421
2016-03-01,1.0417
2016-03-03,-1.0309
2016-03-04,58.3333
2016-03-07,0.0
2016-03-08,-36.8421
2016-03-09,0.0
2016-03-10,25.0
2016-03-11,26.6667
2016-03-14,-21.0526
2016-03-15,0.0
2016-03-16,0.0
2016-03-17,-17.5
2016-03-18,37.3737
2016-03-21,0.0
2016-03-22,-17.647100000000002
2016-03-23,-7.1429
2016-03-24,-6.25
2016-03-28,1.0256
2016-03-30,0.0
2016-03-31,2.5381
2016-04-01,18.8119
2016-04-04,-14.1667
2016-04-05,4.8544
2016-04-06,0.0
2016-04-07,0.0
2016-04-08,12.037
2016-04-11,25.6198
