ticker,EVRN US Equity
2009-09-23,-9.0909
2009-09-24,10.0
2009-09-25,-9.0909
2009-09-28,0.0
2009-09-29,5.0
2009-09-30,47.619
2009-10-01,-12.9032
2009-10-02,-25.9259
2009-10-05,-5.0
2009-10-06,-5.2632
2009-10-07,5.5556
2009-10-08,-6.9079
2009-10-09,-15.1943
2009-10-12,-17.9167
2009-10-13,17.7665
2009-10-14,-10.3448
2009-10-15,-7.6923
2009-10-16,8.3333
2009-10-19,26.9231
2009-10-20,-15.1515
2009-10-21,3.5714
2009-10-22,17.2414
2009-10-23,-11.7647
2009-10-26,10.0
2009-10-27,-3.0303
2009-10-28,0.0
2009-10-29,-6.25
2009-10-30,-10.0
2009-11-02,11.1111
2009-11-03,0.0
2009-11-04,0.0
2009-11-05,0.0
2009-11-06,0.0
2009-11-09,0.0
2009-11-10,0.0
2009-11-11,0.0
2009-11-12,-6.6667
2009-11-13,-14.2857
2009-11-16,8.3333
2009-11-17,-7.6923
2009-11-18,-8.3333
2009-11-19,9.0909
2009-11-20,12.5
2009-11-23,-12.037
2009-11-24,-3.1579
2009-11-25,4.3478
2009-11-27,0.0
2009-11-30,-8.3333
2009-12-01,9.0909
2009-12-02,-4.1667
2009-12-03,-13.0435
2009-12-04,1.25
2009-12-07,0.0
2009-12-08,-19.7531
2009-12-09,0.0
2009-12-10,0.0
2009-12-11,10.7692
2009-12-14,-9.0278
2009-12-15,16.0305
2009-12-16,-10.526299999999999
2009-12-17,-3.6765
2009-12-18,-8.3969
2009-12-21,2.5
2009-12-22,-21.9512
2009-12-23,0.0
2009-12-24,0.0
2009-12-28,16.6667
2009-12-29,0.0
2009-12-30,-5.3571
2009-12-31,5.6604
2010-01-04,-7.1429
2010-01-05,7.6923
2010-01-06,-7.1429
2010-01-07,-1.9231
2010-01-08,4.902
2010-01-11,-10.2804
2010-01-12,8.3333
2010-01-13,-9.6154
2010-01-14,53.1915
2010-01-15,-22.2222
2010-01-19,1.7856999999999998
2010-01-20,2.6316
2010-01-21,9.4017
2010-01-22,-7.8125
2010-01-25,1.6949
2010-01-26,-6.6667
2010-01-27,0.0
2010-01-28,-8.9286
2010-01-29,-0.9804
2010-02-01,5.9406
2010-02-02,4.6729
2010-02-03,5.3571
2010-02-04,1.6949
2010-02-05,0.0
2010-02-08,0.0
2010-02-09,0.0
2010-02-10,13.3333
2010-02-11,-11.7647
2010-02-12,5.0
2010-02-16,-4.7619
2010-02-17,5.0
2010-02-18,0.0
2010-02-19,-4.7619
2010-02-22,0.0
2010-02-23,-6.6667
2010-02-24,0.0
2010-02-25,-14.2857
2010-02-26,0.0
2010-03-01,8.3333
2010-03-02,7.6923
2010-03-03,14.2857
2010-03-04,0.0
2010-03-05,-2.3438
2010-03-08,-16.8
2010-03-09,1.9231
2010-03-10,-1.8868
2010-03-11,0.0
2010-03-12,27.8846
2010-03-15,-21.8045
2010-03-16,7.6923
2010-03-17,0.0
2010-03-18,14.2857
2010-03-19,-6.25
2010-03-22,13.3333
2010-03-23,-5.8824
2010-03-24,18.75
2010-03-25,0.0
2010-03-26,-19.7368
2010-03-29,36.0656
2010-03-30,-19.2771
2010-03-31,-14.1791
2010-04-01,11.3043
2010-04-05,-6.25
2010-04-06,-5.0
2010-04-07,2.6316
2010-04-08,-4.2735
2010-04-09,14.2857
2010-04-12,-3.9063
2010-04-13,4.065
2010-04-14,43.75
2010-04-15,-5.9783
2010-04-16,-16.763
2010-04-19,16.6667
2010-04-20,0.0
2010-04-21,-5.9524
2010-04-22,1.2658
2010-04-23,0.0
2010-04-26,-6.875
2010-04-27,8.7248
2010-04-28,-4.321
2010-04-29,3.2258
2010-04-30,-8.125
2010-05-03,3.4013999999999998
2010-05-04,-10.526299999999999
2010-05-05,13.9706
2010-05-06,-10.3226
2010-05-07,-7.9137
2010-05-10,7.8125
2010-05-11,-1.4493
2010-05-12,-5.8824
2010-05-13,-4.6875
2010-05-14,4.918
2010-05-17,1.5625
2010-05-18,-7.6923
2010-05-19,13.3333
2010-05-20,-5.8824
2010-05-21,-3.9063
2010-05-24,1.626
2010-05-25,2.4
2010-05-26,-2.3438
2010-05-27,4.8
2010-05-28,1.5267
2010-06-01,12.782
2010-06-02,5.3333
2010-06-03,-8.8608
2010-06-04,5.5556
2010-06-07,1.9737
2010-06-08,-18.7097
2010-06-09,3.1746
2010-06-10,-3.0769
2010-06-11,-4.7619
2010-06-14,0.0
2010-06-15,0.0
2010-06-16,1.6667
2010-06-17,-1.6393
2010-06-18,-13.3333
2010-06-21,5.7692
2010-06-22,-3.6364
2010-06-23,-1.8868
2010-06-24,0.0
2010-06-25,7.6923
2010-06-28,2.6786
2010-06-29,-2.6087
2010-06-30,0.0
2010-07-01,-12.5
2010-07-02,12.2449
2010-07-06,-10.0
2010-07-07,7.0707
2010-07-08,0.0
2010-07-09,-1.8868
2010-07-12,-7.6923
2010-07-13,0.0
2010-07-14,8.3333
2010-07-15,15.3846
2010-07-16,-13.3333
2010-07-19,2.8846
2010-07-20,-2.8037
2010-07-21,-7.6923
2010-07-22,0.0
2010-07-23,3.125
2010-07-26,13.1313
2010-07-27,-9.8214
2010-07-28,10.8911
2010-07-29,-5.3571
2010-07-30,0.0
2010-08-02,0.0
2010-08-03,5.6604
2010-08-04,7.1429
2010-08-05,-6.6667
2010-08-06,2.6786
2010-08-09,-9.5652
2010-08-10,0.0
2010-08-11,-17.3077
2010-08-12,9.3023
2010-08-13,7.4468
2010-08-16,-4.9505
2010-08-17,0.0
2010-08-18,-16.6667
2010-08-19,0.0
2010-08-20,12.5
2010-08-23,-7.7778
2010-08-24,-1.2048
2010-08-25,-2.439
2010-08-26,3.75
2010-08-27,-3.6145
2010-08-30,-3.75
2010-08-31,-9.0909
2010-09-01,2.8571
2010-09-02,-4.1667
2010-09-03,-7.2464
2010-09-07,17.1875
2010-09-08,-32.0
2010-09-09,-15.6863
2010-09-10,-11.6279
2010-09-13,-36.8421
2010-09-14,12.5
2010-09-15,-11.1111
2010-09-16,0.0
2010-09-17,-8.3333
2010-09-20,-4.5455
2010-09-21,42.8571
2010-09-22,-13.3333
2010-09-23,3.8462
2010-09-24,0.0
2010-09-27,7.4074
2010-09-28,-17.2414
2010-09-29,0.0
2010-09-30,0.0
2010-10-01,-8.3333
2010-10-04,9.0909
2010-10-05,0.0
2010-10-06,-8.3333
2010-10-07,0.0
2010-10-08,0.0
2010-10-11,-18.1818
2010-10-12,0.0
2010-10-13,0.0
2010-10-14,0.0
2010-10-15,-11.1111
2010-10-18,0.0
2010-10-19,0.0
2010-10-20,0.0
2010-10-21,18.75
2010-10-22,15.7895
2010-10-25,-13.6364
2010-10-26,-5.2632
2010-10-27,5.5556
2010-10-28,-15.7895
2010-10-29,-12.5
2010-11-01,0.0
2010-11-02,-21.4286
2010-11-03,45.4545
2010-11-04,-18.75
2010-11-05,23.0769
2010-11-08,0.0
2010-11-09,18.75
2010-11-10,-5.2632
2010-11-11,0.0
2010-11-12,16.6667
2010-11-15,0.0
2010-11-16,0.0
2010-11-17,-14.2857
2010-11-18,0.0
2010-11-19,33.3333
2010-11-22,-20.8333
2010-11-23,0.0
2010-11-24,-5.2632
2010-11-26,0.0
2010-11-29,0.0
2010-11-30,0.0
2010-12-01,5.5556
2010-12-02,-15.7895
2010-12-03,0.0
2010-12-06,12.5
2010-12-07,0.0
2010-12-08,5.5556
2010-12-09,-5.2632
2010-12-10,0.0
2010-12-13,0.0
2010-12-14,0.0
2010-12-15,-11.1111
2010-12-16,18.75
2010-12-17,-5.2632
2010-12-20,0.0
2010-12-21,0.0
2010-12-22,0.0
2010-12-23,-11.1111
2010-12-27,12.5
2010-12-28,0.0
2010-12-29,0.0
2010-12-30,33.3333
2010-12-31,-20.8333
2011-01-03,15.7895
2011-01-04,0.0
2011-01-05,0.0
2011-01-06,22.7273
2011-01-07,7.4074
2011-01-11,-17.2414
2011-01-12,0.0
2011-01-13,-8.3333
2011-01-14,0.0
2011-01-18,-4.5455
2011-01-19,0.0
2011-01-21,0.0
2011-01-24,-14.2857
2011-01-25,0.0
2011-01-28,5.5556
2011-01-31,15.7895
2011-02-01,-4.5455
2011-02-02,4.7619
2011-02-03,0.0
2011-02-04,-13.6364
2011-02-07,15.7895
2011-02-08,-18.1818
2011-02-09,-11.1111
2011-02-10,0.0
2011-02-11,0.0
2011-02-14,-12.5
2011-02-15,50.0
2011-02-16,-9.5238
2011-02-17,-26.3158
2011-02-18,14.2857
2011-02-23,18.75
2011-02-24,0.0
2011-02-25,0.0
2011-02-28,0.0
2011-03-01,-5.2632
2011-03-03,0.0
2011-03-04,0.0
2011-03-07,0.0
2011-03-09,-22.2222
2011-03-14,0.0
2011-03-16,14.2857
2011-03-17,0.0
2011-03-18,0.0
2011-03-21,-18.75
2011-03-22,0.0
2011-03-23,7.6923
2011-03-24,-21.4286
2011-03-25,0.0
2011-03-29,18.1818
2011-03-30,23.0769
2011-03-31,-12.5
2011-04-01,0.0
2011-04-04,-21.4286
2011-04-05,0.0
2011-04-06,27.2727
2011-04-07,0.0
2011-04-08,-21.4286
2011-04-11,0.0
2011-04-12,18.1818
2011-04-13,7.6923
2011-04-14,-21.4286
2011-04-18,27.2727
2011-04-20,0.0
2011-04-21,0.0
2011-04-26,-7.1429
2011-04-28,-15.3846
2011-04-29,0.0
2011-05-02,-9.0909
2011-05-03,40.0
2011-05-04,-7.1429
2011-05-06,0.0
2011-05-10,7.6923
2011-05-11,0.0
2011-05-12,0.0
2011-05-16,0.0
2011-05-17,0.0
2011-05-18,0.0
2011-05-19,14.2857
2011-05-20,0.0
2011-05-23,0.0
2011-05-24,18.75
2011-05-25,0.0
2011-05-26,-5.2632
2011-05-27,-11.1111
2011-06-02,0.0
2011-06-03,0.0
2011-06-06,-12.5
2011-06-15,0.0
2011-06-17,0.0
2011-06-20,0.0
2011-06-22,0.0
2011-06-23,0.0
2011-06-28,0.0
2011-06-30,0.0
2011-07-01,0.0
2011-07-05,-28.5714
2011-07-06,10.0
2011-07-08,0.0
2011-07-12,18.1818
2011-07-14,0.0
2011-07-19,-15.3846
2011-07-22,0.0
2011-07-25,-27.2727
2011-07-26,37.5
2011-07-27,0.0
2011-07-29,0.0
2011-08-02,0.0
2011-08-04,-54.5455
2011-08-05,0.0
2011-08-08,0.0
2011-08-10,0.0
2011-08-12,120.0
2011-08-15,18.1818
2011-08-16,0.0
2011-08-17,-15.3846
2011-08-18,18.1818
2011-08-19,-15.3846
2011-08-22,0.0
2011-08-24,0.0
2011-08-25,0.0
2011-08-26,-9.0909
2011-09-06,10.0
2011-09-07,0.0
2011-09-09,-9.0909
2011-09-14,0.0
2011-09-15,-40.0
2011-09-21,0.0
2011-09-23,0.0
2011-09-28,66.6667
2011-10-11,0.0
2011-10-17,-20.0
2011-10-18,0.0
2011-10-21,-25.0
2011-10-24,33.3333
2011-10-25,0.0
2011-10-31,0.0
2011-11-01,-25.0
2011-11-02,0.0
2011-11-04,0.0
2011-11-07,0.0
2011-11-08,-16.6667
2011-11-09,20.0
2011-11-14,0.0
2011-11-15,-50.0
2011-11-16,66.6667
2011-11-22,-40.0
2011-11-23,0.0
2011-11-29,66.6667
2011-11-30,-40.0
2011-12-02,0.0
2011-12-05,0.0
2011-12-08,0.0
2011-12-09,0.0
2011-12-12,0.0
2011-12-14,0.0
2011-12-15,-33.3333
2011-12-19,150.0
2011-12-21,0.0
2011-12-22,20.0
2011-12-23,-50.0
2011-12-27,0.0
2011-12-28,0.0
2011-12-29,0.0
2011-12-30,0.0
2012-01-03,66.6667
2012-01-04,0.0
2012-01-12,-60.0
2012-01-13,0.0
2012-01-17,0.0
2012-01-18,0.0
2012-01-19,0.0
2012-01-25,0.0
2012-01-26,150.0
2012-01-27,0.0
2012-01-31,0.0
2012-02-01,-40.0
2012-02-02,0.0
2012-02-03,0.0
2012-02-08,0.0
2012-02-09,0.0
2012-02-10,0.0
2012-02-13,0.0
2012-02-14,0.0
2012-02-16,0.0
2012-02-21,0.0
2012-03-01,0.0
2012-03-02,0.0
2012-03-05,0.0
2012-03-06,0.0
2012-03-07,66.6667
2012-03-09,0.0
2012-03-13,0.0
2012-03-14,0.0
2012-03-19,20.0
2012-03-20,-16.6667
2012-03-26,0.0
2012-03-27,0.0
2012-04-02,0.0
2012-04-03,0.0
2012-04-04,0.0
2012-04-10,20.0
2012-04-11,-16.6667
2012-04-12,0.0
2012-04-18,0.0
2012-04-19,0.0
2012-04-25,0.0
2012-04-26,0.0
2012-04-27,-40.0
2012-04-30,0.0
2012-05-01,0.0
2012-05-02,0.0
2012-05-03,0.0
2012-05-07,0.0
2012-05-09,0.0
2012-05-11,66.6667
2012-05-16,-40.0
2012-05-17,66.6667
2012-05-18,-40.0
2012-05-22,0.0
2012-05-23,0.0
2012-05-30,-33.3333
2012-06-05,0.0
2012-06-06,0.0
2012-06-11,50.0
2012-06-13,-33.3333
2012-06-25,0.0
2012-06-28,0.0
2012-06-29,0.0
2012-07-03,0.0
2012-07-12,0.0
2012-07-18,0.0
2012-07-25,0.0
2012-07-26,0.0
2012-07-27,0.0
2012-08-06,0.0
2012-08-15,0.0
2012-08-24,0.0
2012-09-05,50.0
2012-09-06,-33.3333
2012-09-10,0.0
2012-09-12,0.0
2012-09-13,0.0
2012-09-14,50.0
2012-09-21,-33.3333
2012-09-27,0.0
2012-10-01,50.0
2012-10-02,-33.3333
2012-10-05,0.0
2012-10-15,0.0
2012-10-18,0.0
2012-10-26,0.0
2012-11-05,0.0
2012-11-09,0.0
2012-11-13,0.0
2012-11-16,0.0
2012-11-20,0.0
2012-11-21,0.0
2012-11-26,0.0
2012-11-28,0.0
2012-12-03,0.0
2012-12-04,0.0
2012-12-05,50.0
2012-12-06,-33.3333
2012-12-07,0.0
2012-12-10,0.0
2012-12-11,0.0
2012-12-13,0.0
2012-12-17,0.0
2012-12-19,0.0
2012-12-28,0.0
2012-12-31,50.0
2013-01-14,-33.3333
2013-01-16,150.0
2013-01-17,-40.0
2013-01-18,0.0
2013-01-22,-33.3333
2013-01-23,150.0
2013-01-25,0.0
2013-01-30,0.0
2013-01-31,-40.0
2013-02-04,-33.3333
2013-02-05,50.0
2013-02-12,-33.3333
2013-02-13,0.0
2013-02-20,50.0
2013-02-22,-33.3333
2013-02-25,0.0
2013-02-26,50.0
2013-02-28,-33.3333
2013-03-01,0.0
2013-03-05,0.0
2013-03-08,0.0
2013-03-11,0.0
2013-03-12,150.0
2013-03-15,-60.0
2013-03-18,0.0
2013-03-20,0.0
2013-03-28,0.0
2013-04-09,0.0
2013-04-10,0.0
2013-04-16,50.0
2013-04-18,-33.3333
2013-04-19,0.0
2013-04-23,0.0
2013-04-24,0.0
2013-04-29,50.0
2013-04-30,0.0
2013-05-01,0.0
2013-05-03,0.0
2013-05-15,-33.3333
2013-05-17,0.0
2013-05-21,0.0
2013-05-23,0.0
2013-05-30,0.0
2013-05-31,50.0
2013-06-11,-33.3333
2013-06-13,0.0
2013-06-14,0.0
2013-06-17,0.0
2013-06-18,0.0
2013-06-19,0.0
2013-06-21,0.0
2013-07-08,0.0
2013-07-11,0.0
2013-07-16,0.0
2013-07-17,0.0
2013-07-26,0.0
2013-07-30,0.0
2013-07-31,0.0
2013-08-02,0.0
2013-08-06,0.0
2013-08-08,0.0
2013-08-09,50.0
2013-08-12,-33.3333
2013-08-15,0.0
2013-08-16,50.0
2013-08-19,-33.3333
2013-09-04,0.0
2013-09-09,0.0
2013-09-10,0.0
2013-09-16,0.0
2013-09-20,300.0
2013-09-23,25.0
2013-09-24,-20.0
2013-09-25,-25.0
2013-09-26,-16.6667
2013-09-27,20.0
2013-09-30,-16.6667
2013-10-01,0.0
2013-10-02,0.0
2013-10-03,0.0
2013-10-04,0.0
2013-10-07,0.0
2013-10-08,-40.0
2013-10-09,0.0
2013-10-10,66.6667
2013-10-11,0.0
2013-10-14,0.0
2013-10-15,0.0
2013-10-16,-40.0
2013-10-18,0.0
2013-10-21,0.0
2013-10-23,100.0
2013-10-24,-16.6667
2013-10-25,0.0
2013-10-28,20.0
2013-10-29,-16.6667
2013-10-30,20.0
2013-10-31,0.0
2013-11-01,0.0
2013-11-04,-16.6667
2013-11-06,0.0
2013-11-08,0.0
2013-11-11,0.0
2013-11-12,0.0
2013-11-14,0.0
2013-11-18,-40.0
2013-11-19,0.0
2013-11-21,66.6667
2013-11-22,-40.0
2013-11-25,0.0
2013-11-26,0.0
2013-12-03,66.6667
2013-12-04,0.0
2013-12-05,0.0
2013-12-06,100.0
2013-12-09,-40.0
2013-12-10,0.0
2013-12-16,33.3333
2013-12-17,-37.5
2013-12-18,60.0
2013-12-19,-37.5
2013-12-20,120.0
2013-12-23,-45.4545
2013-12-26,33.3333
2013-12-27,0.0
2013-12-30,-25.0
2013-12-31,-16.6667
2014-01-06,0.0
2014-01-07,0.0
2014-01-09,0.0
2014-01-14,0.0
2014-01-15,20.0
2014-01-17,0.0
2014-01-21,-16.6667
2014-01-27,0.0
2014-01-30,0.0
2014-02-04,0.0
2014-02-07,0.0
2014-02-10,160.0
2014-02-11,-15.3846
2014-02-12,-9.0909
2014-02-13,80.0
2014-02-14,-27.7778
2014-02-18,-23.0769
2014-02-19,0.0
2014-02-20,0.0
2014-02-21,0.0
2014-02-24,0.0
2014-02-25,-20.0
2014-02-26,0.0
2014-02-27,0.0
2014-03-03,-25.0
2014-03-04,66.6667
2014-03-05,-20.0
2014-03-06,0.0
2014-03-10,0.0
2014-03-11,0.0
2014-03-12,-25.0
2014-03-13,33.3333
2014-03-14,75.0
2014-03-17,-21.4286
2014-03-18,18.1818
2014-03-19,-15.3846
2014-03-21,-9.0909
2014-03-24,0.0
2014-03-25,0.0
2014-03-26,-20.0
2014-03-27,0.0
2014-03-28,0.0
2014-04-01,0.0
2014-04-02,0.0
2014-04-04,-25.0
2014-04-08,33.3333
2014-04-11,-25.0
2014-04-14,0.0
2014-04-21,0.0
2014-04-22,0.0
2014-04-23,200.0
2014-04-24,-38.8889
2014-04-25,-9.0909
2014-04-28,10.0
2014-04-29,-9.0909
2014-04-30,-20.0
2014-05-01,25.0
2014-05-02,-20.0
2014-05-05,0.0
2014-05-06,0.0
2014-05-07,25.0
2014-05-08,0.0
2014-05-12,-40.0
2014-05-13,0.0
2014-05-14,66.6667
2014-05-15,0.0
2014-05-19,-40.0
2014-05-20,0.0
2014-05-21,33.3333
2014-05-22,-25.0
2014-05-23,0.0
2014-05-28,0.0
2014-06-03,0.0
2014-06-04,33.3333
2014-06-05,-25.0
2014-06-06,0.0
2014-06-09,0.0
2014-06-10,33.3333
2014-06-16,0.0
2014-06-18,-25.0
2014-06-19,33.3333
2014-06-20,0.0
2014-06-23,0.0
2014-06-24,0.0
2014-06-25,0.0
2014-07-03,0.0
2014-07-07,-37.5
2014-07-08,0.0
2014-07-09,0.0
2014-07-10,0.0
2014-07-11,-40.0
2014-07-15,0.0
2014-07-16,66.6667
2014-07-17,0.0
2014-07-21,-40.0
2014-07-22,0.0
2014-07-23,0.0
2014-07-24,0.0
2014-07-25,66.6667
2014-07-30,-40.0
2014-08-01,0.0
2014-08-05,66.6667
2014-08-07,-40.0
2014-08-12,0.0
2014-08-13,0.0
2014-08-19,0.0
2014-08-21,0.0
2014-08-22,0.0
2014-08-25,0.0
2014-08-26,66.6667
2014-08-27,20.0
2014-08-28,-50.0
2014-09-02,0.0
2014-09-03,0.0
2014-09-04,0.0
2014-09-10,0.0
2014-09-12,0.0
2014-09-16,66.6667
2014-09-17,-40.0
2014-09-23,0.0
2014-09-24,0.0
2014-09-25,0.0
2014-09-30,0.0
2014-10-01,0.0
2014-10-03,-33.3333
2014-10-06,0.0
2014-10-10,0.0
2014-10-16,0.0
2014-10-17,0.0
2014-10-22,0.0
2014-10-23,0.0
2014-10-27,50.0
2014-10-30,0.0
2014-10-31,0.0
2014-11-05,-33.3333
2014-11-06,0.0
2014-11-07,0.0
2014-11-10,0.0
2014-11-13,0.0
2014-11-20,0.0
2014-12-04,0.0
2014-12-05,0.0
2014-12-09,-20.0
2014-12-15,0.0
2014-12-16,25.0
2014-12-18,0.0
2014-12-22,0.0
2014-12-24,0.0
2014-12-30,0.0
2014-12-31,0.0
2015-01-02,0.0
2015-01-05,-20.0
2015-01-16,25.0
2015-01-21,0.0
2015-01-23,-20.0
2015-01-26,25.0
2015-02-09,0.0
2015-02-11,0.0
2015-02-13,-20.0
2015-02-17,25.0
2015-02-18,0.0
2015-02-20,0.0
2015-03-02,0.0
2015-03-03,0.0
2015-03-06,-20.0
2015-03-09,25.0
2015-03-11,0.0
2015-03-13,50.0
2015-03-26,-33.3333
2015-03-27,0.0
2015-03-31,0.0
2015-04-02,0.0
2015-04-17,0.0
2015-04-22,-12.0
2015-05-01,13.6364
2015-05-04,50.0
2015-05-05,-33.3333
2015-05-06,50.0
2015-05-07,0.0
2015-05-08,66.6667
2015-05-11,-40.0
2015-05-12,66.6667
2015-05-13,20.0
2015-05-14,-33.3333
2015-05-18,25.0
2015-05-20,0.0
2015-05-21,-40.0
2015-05-22,0.0
2015-05-28,66.6667
2015-05-29,-40.0
2015-06-02,0.0
2015-06-03,0.0
2015-06-04,0.0
2015-06-08,0.0
2015-06-09,-33.3333
2015-06-16,0.0
2015-06-19,0.0
2015-06-26,0.0
2015-07-08,0.0
2015-07-09,0.0
2015-07-10,0.0
2015-07-15,0.0
2015-07-21,0.0
2015-07-23,0.0
2015-07-24,0.0
2015-07-28,0.0
2015-07-30,0.0
2015-08-17,0.0
2015-08-27,0.0
2015-08-28,50.0
2015-09-18,-33.3333
2015-09-22,0.0
2015-09-25,0.0
2015-09-28,0.0
2015-09-29,0.0
2015-10-02,0.0
2015-10-05,0.0
2015-10-12,0.0
2015-10-20,0.0
2015-10-22,0.0
2015-10-27,0.0
2015-10-28,20.0
2015-11-02,-16.6667
2015-11-05,0.0
2015-11-10,0.0
2015-11-20,0.0
2015-11-24,0.0
2015-11-27,0.0
2015-11-30,0.0
2015-12-01,0.0
2015-12-03,0.0
2015-12-04,20.0
2015-12-09,-16.6667
2015-12-15,0.0
2015-12-17,0.0
2015-12-18,-20.0
2015-12-21,25.0
2015-12-22,-20.0
2015-12-23,25.0
2015-12-30,0.0
2015-12-31,0.0
2016-01-11,0.0
2016-01-29,-20.0
2016-02-12,25.0
2016-02-16,0.0
2016-02-22,0.0
2016-02-25,0.0
2016-03-04,0.0
2016-03-09,-20.0
2016-03-17,25.0
2016-03-23,0.0
2016-03-29,-20.0
2016-04-01,0.0
2016-04-11,0.0
2016-04-15,0.0
2016-04-19,25.0
2016-04-20,-20.0
2016-04-22,25.0
2016-05-04,0.0
2016-05-05,0.0
2016-05-11,0.0
2016-05-23,0.0
2016-05-31,0.0
2016-06-09,0.0
2016-06-14,-20.0
2016-06-30,0.0
2016-07-15,0.0
2016-07-28,25.0
2016-08-02,-20.0
2016-08-11,10.0
2016-08-12,0.0
2016-08-17,-9.0909
2016-08-22,0.0
2016-08-24,10.0
2016-08-31,-9.0909
2016-09-06,10.0
2016-09-08,-9.0909
2016-09-12,25.0
2016-09-28,0.0
2016-10-10,0.0
2016-10-14,-12.0
2016-10-18,-9.0909
2016-10-25,40.0
2016-10-27,-10.7143
2016-10-28,16.0
2016-11-03,-13.7931
2016-12-02,0.0
2016-12-08,0.0
2016-12-09,50.0
2016-12-12,0.0
2016-12-14,0.0
2016-12-19,0.0
2016-12-21,0.0
2016-12-22,0.0
2016-12-23,0.0
2016-12-27,0.0
2016-12-28,66.6667
2016-12-29,0.0
2017-01-04,0.0
2017-01-05,0.0
2017-01-09,-40.0
2017-01-10,0.0
2017-01-23,0.0
2017-01-30,-33.3333
2017-01-31,0.0
2017-02-01,0.0
2017-02-07,150.0
2017-02-08,0.0
2017-02-09,0.0
2017-02-14,-40.0
2017-02-15,0.0
2017-02-17,0.0
2017-02-21,0.0
2017-02-24,33.3333
2017-02-27,-25.0
2017-03-02,33.3333
2017-03-09,-25.0
2017-03-14,0.0
2017-03-15,0.0
2017-03-21,0.0
2017-03-22,0.0
2017-03-24,0.0
2017-03-30,-33.3333
2017-04-06,0.0
2017-04-07,0.0
2017-04-10,0.0
2017-04-11,0.0
2017-04-12,200.0
2017-04-13,-16.6667
2017-04-17,20.0
2017-04-18,0.0
2017-04-19,-16.6667
2017-04-20,0.0
2017-04-21,0.0
2017-04-24,0.0
2017-04-25,0.0
2017-04-26,0.0
2017-04-27,20.0
2017-04-28,0.0
2017-05-01,0.0
2017-05-02,0.0
2017-05-03,-16.6667
2017-05-04,20.0
2017-05-05,0.0
2017-05-08,0.0
2017-05-09,416.6667
2017-05-10,19.3548
2017-05-11,-48.6486
2017-05-12,-42.1053
2017-05-15,-27.2727
2017-05-16,-25.0
2017-05-17,83.3333
2017-05-18,-27.2727
2017-05-19,0.0
2017-05-22,0.0
2017-05-23,-37.5
2017-05-24,0.0
2017-05-25,20.0
2017-05-26,-16.6667
2017-05-30,0.0
2017-05-31,0.0
2017-06-01,20.0
2017-06-02,-16.6667
2017-06-05,0.0
2017-06-06,-4.0
2017-06-07,0.0
2017-06-08,0.0
2017-06-09,0.0
2017-06-12,33.3333
2017-06-13,-25.0
2017-06-15,0.0
2017-06-16,0.0
2017-06-19,0.0
