ticker,MMM US Equity
2000-05-22,-0.3698
2000-05-23,-0.0742
2000-05-24,4.8291
2000-05-25,-3.6853
2000-05-26,-1.1038000000000001
2000-05-30,1.3393
2000-05-31,0.7342
2000-06-01,-1.0204
2000-06-02,-0.6627
2000-06-05,0.8895
2000-06-06,-3.2329
2000-06-07,-0.6834
2000-06-08,0.0
2000-06-09,0.2294
2000-06-12,0.0286
2000-06-13,-0.1049
2000-06-14,2.8244
2000-06-15,2.6726
2000-06-16,-2.3138
2000-06-19,-1.1103
2000-06-20,-1.5718999999999999
2000-06-21,4.943
2000-06-22,-0.2174
2000-06-23,-1.8881999999999999
2000-06-26,1.2583
2000-06-27,1.3158
2000-06-28,-0.6403
2000-06-29,-0.59
2000-06-30,-2.9949
2000-07-03,1.2801
2000-07-05,5.2788
2000-07-06,-2.1893
2000-07-07,-0.5054
2000-07-10,1.2337
2000-07-11,2.0072
2000-07-12,1.2649
2000-07-13,-0.5552
2000-07-14,-1.8841999999999999
2000-07-17,-0.7112
2000-07-18,0.8596
2000-07-19,-1.7045
2000-07-20,0.0
2000-07-21,-0.1445
2000-07-24,3.1114
2000-07-25,-0.8421
2000-07-26,0.2831
2000-07-27,0.494
2000-07-28,2.2472
2000-07-31,-1.0302
2000-08-01,-0.7634
2000-08-02,0.979
2000-08-03,-0.3463
2000-08-04,0.0695
2000-08-07,0.9722
2000-08-08,0.5502
2000-08-09,1.2312
2000-08-10,2.5676
2000-08-11,1.9763
2000-08-14,-1.0982
2000-08-15,-0.8491
2000-08-16,-0.3294
2000-08-17,0.727
2000-08-18,-0.1312
2000-08-21,-0.1971
2000-08-22,1.4483
2000-08-23,0.2128
2000-08-24,-1.1726
2000-08-25,0.9888
2000-08-28,-0.6527
2000-08-29,-0.5256
2000-08-30,-1.321
2000-08-31,-0.3807
2000-09-01,-0.5586
2000-09-05,-0.2703
2000-09-06,2.0325
2000-09-07,-2.656
2000-09-08,-1.8417
2000-09-11,-1.1118999999999999
2000-09-12,-0.9838
2000-09-13,-1.7743
2000-09-14,-1.7341
2000-09-15,0.1471
2000-09-18,-2.2761
2000-09-19,0.8264
2000-09-20,-2.5335
2000-09-21,5.7339
2000-09-22,2.0969
2000-09-25,1.983
2000-09-26,-0.1389
2000-09-27,0.0695
2000-09-28,1.8763
2000-09-29,-0.5457
2000-10-02,0.6173
2000-10-03,2.5221999999999998
2000-10-04,1.5957
2000-10-05,-2.1597
2000-10-06,-1.3378
2000-10-09,-0.4746
2000-10-10,1.4986
2000-10-11,0.1342
2000-10-12,-2.5469
2000-10-13,0.1376
2000-10-16,1.3049
2000-10-17,-1.1525
2000-10-18,0.0
2000-10-19,-2.332
2000-10-20,-1.9663
2000-10-23,2.9370000000000003
2000-10-24,0.2784
2000-10-25,0.0694
2000-10-26,2.2885
2000-10-27,1.4237
2000-10-30,1.6042999999999998
2000-10-31,1.7105000000000001
2000-11-01,-1.5524
2000-11-02,-0.1971
2000-11-03,-0.0658
2000-11-06,2.635
2000-11-07,-0.4493
2000-11-08,0.3868
2000-11-09,0.0642
2000-11-10,-2.439
2000-11-13,-0.1974
2000-11-14,0.1978
2000-11-15,0.3947
2000-11-16,-0.0655
2000-11-17,0.7213
2000-11-20,-1.4323000000000001
2000-11-21,1.7358
2000-11-22,0.1306
2000-11-24,0.0
2000-11-27,3.5877
2000-11-28,-0.3778
2000-11-29,1.2642
2000-11-30,-0.2497
2000-12-01,-0.2503
2000-12-04,5.3952
2000-12-05,11.0714
2000-12-06,-1.2862
2000-12-07,-0.38
2000-12-08,1.9619
2000-12-11,-1.4431
2000-12-12,-1.1931
2000-12-13,-0.0549
2000-12-14,-2.4712
2000-12-15,1.0698
2000-12-18,2.1727
2000-12-19,-0.7634
2000-12-20,-0.7143
2000-12-21,-0.2214
2000-12-22,0.0555
2000-12-26,1.9956
2000-12-27,3.6413
2000-12-28,2.3073
2000-12-29,-1.1789
2001-01-02,-1.0892
2001-01-03,-1.1536
2001-01-04,1.008
2001-01-05,-3.729
2001-01-08,0.6001
2001-01-09,-1.5727
2001-01-10,-0.9917
2001-01-11,-0.1669
2001-01-12,-2.1739
2001-01-16,3.4758
2001-01-17,-3.0837
2001-01-18,-0.9091
2001-01-19,-2.0642
2001-01-22,1.9906000000000001
2001-01-23,1.9518
2001-01-24,-3.491
2001-01-25,2.217
2001-01-26,-1.9977
2001-01-29,-0.021
2001-01-30,3.8307
2001-01-31,-0.6732
2001-02-01,0.8134
2001-02-02,-2.528
2001-02-05,0.9565
2001-02-06,1.7218
2001-02-07,0.197
2001-02-08,0.1519
2001-02-09,-1.2405
2001-02-12,1.6447
2001-02-13,1.4758
2001-02-14,-2.7773
2001-02-15,3.4063
2001-02-16,-1.3333
2001-02-20,0.5476
2001-02-21,-1.7393
2001-02-22,-0.9078
2001-02-23,0.1361
2001-02-26,0.8605
2001-02-27,1.4818
2001-02-28,-0.2212
2001-03-01,-2.7938
2001-03-02,1.5785
2001-03-05,0.7815
2001-03-06,0.0446
2001-03-07,0.6058
2001-03-08,3.7721999999999998
2001-03-09,-0.6656
2001-03-12,-3.9600999999999997
2001-03-13,-3.6673
2001-03-14,-0.1764
2001-03-15,1.6092
2001-03-16,-2.9568
2001-03-19,1.8582999999999998
2001-03-20,-2.5375
2001-03-21,-1.5298
2001-03-22,-1.7562
2001-03-23,-0.0589
2001-03-26,2.2408
2001-03-27,1.3265
2001-03-28,-0.5502
2001-03-29,-1.9365
2001-03-30,1.07
2001-04-02,-1.7806
2001-04-03,-2.097
2001-04-04,-1.2912
2001-04-05,4.6745
2001-04-06,-1.1915
2001-04-09,2.5294
2001-04-10,3.8153
2001-04-11,-1.6211
2001-04-12,0.8613
2001-04-16,2.5526999999999997
2001-04-17,-1.4301
2001-04-18,6.5197
2001-04-19,0.431
2001-04-20,-3.4335
2001-04-23,3.3778
2001-04-24,-0.1634
2001-04-25,0.7924
2001-04-26,0.6836
2001-04-27,0.976
2001-04-30,0.0252
2001-05-01,-1.2604
2001-05-02,-0.817
2001-05-03,1.0296
2001-05-04,1.9022999999999999
2001-05-07,-1.7418
2001-05-08,-1.3062
2001-05-09,0.4899
2001-05-10,0.9493
2001-05-11,-0.5591
2001-05-14,0.7838
2001-05-15,-0.1268
2001-05-16,6.7287
2001-05-17,-1.4263
2001-05-18,-0.5335
2001-05-21,0.0325
2001-05-22,-1.6979
2001-05-23,-0.2975
2001-05-24,-1.376
2001-05-25,-0.1765
2001-05-29,0.8251
2001-05-30,-2.0042
2001-05-31,1.0481
2001-06-01,0.6999
2001-06-04,0.4941
2001-06-05,1.25
2001-06-06,0.0741
2001-06-07,0.1727
2001-06-08,-1.3875
2001-06-11,0.1915
2001-06-12,1.4459
2001-06-13,-0.1065
2001-06-14,-0.9758
2001-06-15,0.0994
2001-06-18,1.1168
2001-06-19,-1.5299
2001-06-20,-1.4623
2001-06-21,-1.9056
2001-06-22,0.3782
2001-06-25,-0.9334
2001-06-26,-0.5964
2001-06-27,-0.6087
2001-06-28,1.3648
2001-06-29,-1.5191
2001-07-02,2.7695
2001-07-03,-0.3667
2001-07-05,-0.3338
2001-07-06,-1.5802
2001-07-09,0.2182
2001-07-10,-2.7862
2001-07-11,0.0806
2001-07-12,1.6019
2001-07-13,-1.1451
2001-07-16,-1.9424000000000001
2001-07-17,2.5534
2001-07-18,0.7886
2001-07-19,0.7912
2001-07-20,-1.4392
2001-07-23,-1.4867
2001-07-24,-3.8268
2001-07-25,3.0824
2001-07-26,0.9967
2001-07-27,0.0179
2001-07-30,-2.0004
2001-07-31,2.4073
2001-08-01,-0.7866
2001-08-02,0.2613
2001-08-03,0.3954
2001-08-06,-2.1122
2001-08-07,1.3532
2001-08-08,-2.3996
2001-08-09,-0.6193
2001-08-10,2.167
2001-08-13,0.5917
2001-08-14,-1.267
2001-08-15,0.5041
2001-08-16,-0.5746
2001-08-17,-0.3119
2001-08-20,-0.0736
2001-08-21,-0.7827
2001-08-22,2.4687
2001-08-23,-1.3296000000000001
2001-08-24,2.0858
2001-08-27,-0.0542
2001-08-28,-1.1307
2001-08-29,-2.333
2001-08-30,-2.3888
2001-08-31,-0.096
2001-09-04,0.4323
2001-09-05,0.4304
2001-09-06,-1.0476
2001-09-07,-3.0029
2001-09-10,1.409
2001-09-17,-6.6047
2001-09-18,-1.3724
2001-09-19,-1.7952
2001-09-20,-2.3039
2001-09-21,-3.698
2001-09-24,5.392
2001-09-25,1.5927
2001-09-26,0.2684
2001-09-27,3.1377
2001-09-28,2.1701
2001-10-01,-1.565
2001-10-02,0.3613
2001-10-03,2.4483
2001-10-04,0.0502
2001-10-05,0.1004
2001-10-08,-1.2934
2001-10-09,-0.0102
2001-10-10,3.4539
2001-10-11,4.2223
2001-10-12,-1.5546
2001-10-15,1.2633
2001-10-16,0.3686
2001-10-17,-2.8625
2001-10-18,-0.2036
2001-10-19,-0.7576
2001-10-22,5.1091
2001-10-23,-0.9219
2001-10-24,0.282
2001-10-25,1.8744
2001-10-26,1.0396
2001-10-29,-3.0046
2001-10-30,-1.0983
2001-10-31,-0.9301
2001-11-01,1.8107
2001-11-02,1.8161
2001-11-05,2.1257
2001-11-06,-1.0136
2001-11-07,0.9782
2001-11-08,0.8601
2001-11-09,0.1257
2001-11-12,-0.529
2001-11-13,2.2172
2001-11-14,1.2785
2001-11-15,-0.209
2001-11-16,0.3315
2001-11-19,1.4957
2001-11-20,0.0257
2001-11-21,-0.6888
2001-11-23,1.6472
2001-11-26,-0.2559
2001-11-27,-0.6156
2001-11-28,-1.411
2001-11-29,0.5585
2001-11-30,-0.5641
2001-12-03,-0.6197
2001-12-04,2.2482
2001-12-05,2.0871
2001-12-06,-0.0252
2001-12-07,-0.446
2001-12-10,-2.2908
2001-12-11,0.2163
2001-12-12,0.1381
2001-12-13,-0.8276
2001-12-14,0.6606
2001-12-17,1.2953000000000001
2001-12-18,1.8755
2001-12-19,0.251
2001-12-20,-1.1018
2001-12-21,0.6077
2001-12-24,0.1846
2001-12-26,1.0132
2001-12-27,-0.3896
2001-12-28,-0.1997
2001-12-31,-1.426
2002-01-02,-0.9052
2002-01-03,-0.3329
2002-01-04,0.2998
2002-01-07,-1.1956
2002-01-08,-0.5618
2002-01-09,-0.3477
2002-01-10,-1.2647
2002-01-11,0.5212
2002-01-14,-1.784
2002-01-15,-2.0222
2002-01-16,-5.2968
2002-01-17,0.7907
2002-01-18,2.1814
2002-01-22,-0.3558
2002-01-23,0.9773
2002-01-24,1.8612
2002-01-25,1.617
2002-01-28,-0.6203
2002-01-29,-1.7098
2002-01-30,1.1229
2002-01-31,1.0285
2002-02-01,2.045
2002-02-04,-3.3283
2002-02-05,-0.7489
2002-02-06,0.9293
2002-02-07,-0.1641
2002-02-08,1.5524
2002-02-11,2.5178000000000003
2002-02-12,0.1403
2002-02-13,1.4365
2002-02-14,0.9412
2002-02-15,-1.1804999999999999
2002-02-19,-1.3244
2002-02-20,3.2721999999999998
2002-02-21,-0.9394
2002-02-22,2.5862
2002-02-25,1.2185
2002-02-26,-0.9548
2002-02-27,-0.2515
2002-02-28,-0.8992
2002-03-01,2.0266
2002-03-04,2.2357
2002-03-05,-2.325
2002-03-06,1.1819
2002-03-07,-0.3619
2002-03-08,0.3055
2002-03-11,-0.823
2002-03-12,0.6639
2002-03-13,-1.4839
2002-03-14,0.9121
2002-03-15,0.6717
2002-03-18,0.659
2002-03-19,-0.4092
2002-03-20,-1.479
2002-03-21,-1.3344
2002-03-22,-1.6145
2002-03-25,-0.5928
2002-03-26,0.8211
2002-03-27,0.2658
2002-03-28,-1.6672
2002-04-01,0.2174
2002-04-02,-0.2343
2002-04-03,-1.8089
2002-04-04,1.0716
2002-04-05,6.8437
2002-04-08,1.3942
2002-04-09,1.0434
2002-04-10,0.1761
2002-04-11,-1.0388
2002-04-12,-1.3081
2002-04-15,-0.5482
2002-04-16,2.3529
2002-04-17,-0.7154
2002-04-18,0.1295
2002-04-19,0.9783
2002-04-22,0.0961
2002-04-23,-0.584
2002-04-24,0.9817
2002-04-25,1.1554
2002-04-26,-2.0087
2002-04-29,-1.4148
2002-04-30,2.5766
2002-05-01,0.159
2002-05-02,0.9206
2002-05-03,-0.1258
2002-05-06,-2.189
2002-05-07,0.0564
2002-05-08,1.5206
2002-05-09,0.0951
2002-05-10,0.4751
2002-05-13,1.2608
2002-05-14,1.1595
2002-05-15,-0.377
2002-05-16,-0.0695
2002-05-17,0.51
2002-05-20,-1.4069
2002-05-21,-0.9825
2002-05-22,0.9293
2002-05-23,0.7449
2002-05-24,-0.4203
2002-05-28,-0.9144
2002-05-29,-1.404
2002-05-30,0.08
2002-05-31,0.2638
2002-06-03,-0.7813
2002-06-04,0.5062
2002-06-05,0.5197
2002-06-06,-1.7339
2002-06-07,0.7204
2002-06-10,1.2536
2002-06-11,-0.4127
2002-06-12,1.6497000000000002
2002-06-13,-1.3719999999999999
2002-06-14,0.1987
2002-06-17,0.833
2002-06-18,1.1015
2002-06-19,-0.5837
2002-06-20,-0.7358
2002-06-21,-2.2159
2002-06-24,0.0968
2002-06-25,-1.2166
2002-06-26,-0.155
2002-06-27,2.2464
2002-06-28,-1.7336
2002-07-01,3.5772
2002-07-02,-1.2793999999999999
2002-07-03,0.2624
2002-07-05,2.9897
2002-07-08,-0.5544
2002-07-09,-0.8904
2002-07-10,-3.125
2002-07-11,-2.0968
2002-07-12,-0.4366
2002-07-15,-1.6381000000000001
2002-07-16,-2.5149
2002-07-17,1.346
2002-07-18,-0.6896
2002-07-19,-6.661
2002-07-22,0.1102
2002-07-23,2.5321
2002-07-24,7.1224
2002-07-25,0.1921
2002-07-26,0.7503
2002-07-29,4.8076
2002-07-30,-0.9237
2002-07-31,0.2709
2002-08-01,-2.9405
2002-08-02,-1.8505
2002-08-05,-2.6445
2002-08-06,3.9503
2002-08-07,2.0526
2002-08-08,1.9386
2002-08-09,-0.0396
2002-08-12,-0.4122
2002-08-13,-1.2974999999999999
2002-08-14,2.0403000000000002
2002-08-15,0.2134
2002-08-16,-0.1735
2002-08-19,2.1488
2002-08-20,-0.3171
2002-08-21,0.4034
2002-08-22,-1.2113
2002-08-23,-0.7467
2002-08-26,0.7681
2002-08-27,-0.2908
2002-08-28,-1.4975
2002-08-29,-0.264
2002-08-30,0.2407
2002-09-03,-3.9375999999999998
2002-09-04,0.5165
2002-09-05,0.0663
2002-09-06,1.5737999999999999
2002-09-09,1.1661
2002-09-10,0.9108
2002-09-11,-1.0304
2002-09-12,-1.2671999999999999
2002-09-13,-2.0437
2002-09-16,-0.6426
2002-09-17,-2.0074
2002-09-18,1.44
2002-09-19,-0.9801
2002-09-20,1.937
2002-09-23,-1.6491
2002-09-24,-3.711
2002-09-25,0.1503
2002-09-26,2.1624
2002-09-27,-2.7645999999999997
2002-09-30,-2.2923
2002-10-01,5.7379
2002-10-02,-1.5566
2002-10-03,0.4805
2002-10-04,-0.4521
2002-10-07,-3.1616
2002-10-08,2.6064
2002-10-09,-1.2745
2002-10-10,3.766
2002-10-11,3.4749
2002-10-14,0.2902
2002-10-15,3.5552
2002-10-16,-1.5489000000000002
2002-10-17,1.4354
2002-10-18,0.1839
2002-10-21,2.9447
2002-10-22,-0.1628
2002-10-23,0.4426
2002-10-24,-2.8061
2002-10-25,1.5907
2002-10-28,-1.8476
2002-10-29,0.3031
2002-10-30,1.2565
2002-10-31,-0.3063
2002-11-01,0.8744
2002-11-04,0.1952
2002-11-05,0.4209
2002-11-06,1.2807
2002-11-07,-1.4484
2002-11-08,-0.2411
2002-11-11,-1.5044
2002-11-12,1.1475
2002-11-13,0.6807
2002-11-14,1.0258
2002-11-15,-0.3846
2002-11-18,-1.5444
2002-11-19,0.4078
2002-11-20,1.0233
2002-11-21,1.7637
2002-11-22,-0.9543
2002-11-25,-0.8325
2002-11-26,-2.5262000000000002
2002-11-27,3.3731999999999998
2002-11-29,0.1697
2002-12-02,-1.1552
2002-12-03,-0.1169
2002-12-04,-0.156
2002-12-05,-1.6406
2002-12-06,0.1589
2002-12-09,-1.6257000000000001
2002-12-10,0.8464
2002-12-11,-0.3118
2002-12-12,-0.85
2002-12-13,-1.5204
2002-12-16,1.5439
2002-12-17,-1.7388
2002-12-18,-0.5267
2002-12-19,-0.4633
2002-12-20,3.1837
2002-12-23,-0.4592
2002-12-24,-0.1052
2002-12-26,-0.162
2002-12-27,-1.5337
2002-12-30,1.3269
2002-12-31,0.2847
2003-01-02,2.7981
2003-01-03,-0.3787
2003-01-06,0.7286
2003-01-07,-0.0943
2003-01-08,-1.0781
2003-01-09,1.5831
2003-01-10,-0.838
2003-01-13,-0.0632
2003-01-14,1.138
2003-01-15,-0.7501
2003-01-16,-0.2913
2003-01-17,-0.2606
2003-01-21,-0.5383
2003-01-22,1.4804
2003-01-23,1.1529
2003-01-24,-2.0315
2003-01-27,-1.0051
2003-01-28,0.5996
2003-01-29,0.6119
2003-01-30,-2.1248
2003-01-31,0.5165
2003-02-03,0.3533
2003-02-04,-1.5121
2003-02-05,0.0325
2003-02-06,-0.0975
2003-02-07,-0.439
2003-02-10,0.9716
2003-02-11,-0.4771
2003-02-12,-0.6744
2003-02-13,0.1309
2003-02-14,2.1894
2003-02-18,1.2151
2003-02-19,-0.0632
2003-02-20,-0.8104
2003-02-21,1.6019
2003-02-24,-1.4426
2003-02-25,0.5439
2003-02-26,-0.716
2003-02-27,1.1058
2003-02-28,-0.6419
2003-03-03,-0.4866
2003-03-04,-0.8496
2003-03-05,1.1318
2003-03-06,-1.295
2003-03-07,0.826
2003-03-10,-2.2651
2003-03-11,-0.5506
2003-03-12,0.3719
2003-03-13,3.2686
2003-03-14,0.0957
2003-03-17,3.1462
2003-03-18,0.3629
2003-03-19,-0.1847
2003-03-20,0.6783
2003-03-21,2.8788
2003-03-24,-2.8205999999999998
2003-03-25,1.3172
2003-03-26,-0.4308
2003-03-27,-0.0531
2003-03-28,-0.8735
2003-03-31,-0.3678
2003-04-01,0.6229
2003-04-02,2.1553
2003-04-03,0.1422
2003-04-04,0.0971
2003-04-07,-1.0599
2003-04-08,0.694
2003-04-09,-1.401
2003-04-10,0.889
2003-04-11,0.0979
2003-04-14,0.2483
2003-04-15,0.3002
2003-04-16,-3.472
2003-04-17,0.7597
2003-04-21,-0.1154
2003-04-22,-0.0616
2003-04-23,-1.5029
2003-04-24,-1.6275
2003-04-25,-2.2431
2003-04-28,3.1733000000000002
2003-04-29,0.1341
2003-04-30,-0.7325
2003-05-01,-0.9045
2003-05-02,1.0008
2003-05-05,-1.0622
2003-05-06,-1.5944
2003-05-07,-1.0666
2003-05-08,1.2921
2003-05-09,-0.2194
2003-05-12,1.3354
2003-05-13,-0.7875
2003-05-14,-0.2511
2003-05-15,2.1842
2003-05-16,-0.3178
2003-05-19,-1.1718
2003-05-20,0.6372
2003-05-21,-0.6732
2003-05-22,1.2168
2003-05-23,-1.0179
2003-05-27,2.1053
2003-05-28,-0.8644
2003-05-29,-1.3519
2003-05-30,2.5543
2003-06-02,-1.1623
2003-06-03,0.944
2003-06-04,0.6499
2003-06-05,-1.0551
2003-06-06,0.5889
2003-06-09,-0.1503
2003-06-10,0.0
2003-06-11,1.3866
2003-06-12,0.3126
2003-06-13,-0.4363
2003-06-16,2.097
2003-06-17,-0.3066
2003-06-18,1.2761
2003-06-19,-0.2505
2003-06-20,-0.4794
2003-06-23,-0.9252
2003-06-24,0.2701
2003-06-25,-0.4772
2003-06-26,0.7734
2003-06-27,-1.297
2003-06-30,0.2877
2003-07-01,-0.0775
2003-07-02,0.7837
2003-07-03,-1.1625
2003-07-07,1.3554
2003-07-08,-0.2459
2003-07-09,-0.3698
2003-07-10,-0.3248
2003-07-11,0.2638
2003-07-14,-0.2167
2003-07-15,-0.6746
2003-07-16,-0.3669
2003-07-17,-0.2351
2003-07-18,2.2463
2003-07-21,4.7396
2003-07-22,0.9534
2003-07-23,0.7991
2003-07-24,0.4324
2003-07-25,1.4711
2003-07-28,-0.297
2003-07-29,-1.0143
2003-07-30,-0.1075
2003-07-31,0.5739
2003-08-01,-0.8488
2003-08-04,0.7985
2003-08-05,-0.835
2003-08-06,-0.5326
2003-08-07,0.4631
2003-08-08,0.7922
2003-08-11,1.3934
2003-08-12,1.4588
2003-08-13,0.3681
2003-08-14,-1.6332
2003-08-15,0.3658
2003-08-18,1.1776
2003-08-19,0.0762
2003-08-20,0.0208
2003-08-21,0.6049
2003-08-22,-0.8086
2003-08-25,-0.1045
2003-08-26,0.5371
2003-08-27,-0.8256
2003-08-28,-0.4897
2003-08-29,0.1547
2003-09-02,-1.6284
2003-09-03,1.7553
2003-09-04,-1.8302
2003-09-05,-0.9429
2003-09-08,-0.5048
2003-09-09,-0.4131
2003-09-10,-0.5895
2003-09-11,1.6764000000000001
2003-09-12,-0.4752
2003-09-15,0.1447
2003-09-16,1.7121
2003-09-17,-0.3764
2003-09-18,1.1264
2003-09-19,0.0916
2003-09-22,0.0986
2003-09-23,0.4433
2003-09-24,-1.1208
2003-09-25,0.3259
2003-09-26,1.2993000000000001
2003-09-29,-2.0286
2003-09-30,-1.7077
2003-10-01,2.6494999999999997
2003-10-02,0.536
2003-10-03,2.4551
2003-10-06,-0.1232
2003-10-07,0.4936
2003-10-08,-0.8186
2003-10-09,1.9807000000000001
2003-10-10,-0.1349
2003-10-13,0.6483
2003-10-14,0.2013
2003-10-15,-1.299
2003-10-16,-0.1493
2003-10-17,0.6251
2003-10-20,1.9311
2003-10-21,0.0265
2003-10-22,0.4238
2003-10-23,0.1451
2003-10-24,-0.3293
2003-10-27,0.0793
2003-10-28,1.9937
2003-10-29,0.4142
2003-10-30,0.6317
2003-10-31,1.0377
2003-11-03,-0.1014
2003-11-04,0.9011
2003-11-05,-0.4151
2003-11-06,0.5431
2003-11-07,-0.7035
2003-11-10,-0.253
2003-11-11,-0.4313
2003-11-12,0.5096
2003-11-13,0.9506
2003-11-14,-1.4062000000000001
2003-11-17,-0.433
2003-11-18,-1.2534
2003-11-19,-0.0389
2003-11-20,-0.0651
2003-11-21,0.9245
2003-11-24,2.6448
2003-11-25,-0.4902
2003-11-26,0.1389
2003-11-28,-0.3027
2003-12-01,3.2641999999999998
2003-12-02,-0.8209
2003-12-03,0.0494
2003-12-04,0.3828
2003-12-05,-0.6888
2003-12-08,1.4986
2003-12-09,0.0854
2003-12-10,-1.3168
2003-12-11,0.3706
2003-12-12,0.2831
2003-12-15,0.6505
2003-12-16,1.1951
2003-12-17,0.5785
2003-12-18,-0.0359
2003-12-19,0.7671
2003-12-22,1.4036
2003-12-23,-0.7507
2003-12-24,-0.4373
2003-12-26,-0.0356
2003-12-29,0.3444
2003-12-30,-0.2604
2003-12-31,0.8899
2004-01-02,-1.9523000000000001
2004-01-05,1.9072
2004-01-06,-0.306
2004-01-07,-1.7237
2004-01-08,-0.6728
2004-01-09,-0.3387
2004-01-12,0.9345
2004-01-13,-0.3487
2004-01-14,0.9894
2004-01-15,0.7168
2004-01-16,1.3998
2004-01-20,-5.9312000000000005
2004-01-21,1.6665
2004-01-22,0.4404
2004-01-23,-0.1827
2004-01-26,0.6223
2004-01-27,-0.4486
2004-01-28,-2.5579
2004-01-29,-0.6
2004-01-30,-0.5407
2004-02-02,-1.3782
2004-02-03,1.1538
2004-02-04,0.6971
2004-02-05,-0.5664
2004-02-06,1.0253
2004-02-09,-0.5262
2004-02-10,2.3429
2004-02-11,0.1846
2004-02-12,-0.516
2004-02-13,-1.6053
2004-02-17,0.8032
2004-02-18,-0.3735
2004-02-19,-0.703
2004-02-20,0.7585
2004-02-23,0.9285
2004-02-24,-1.1934
2004-02-25,-1.1449
2004-02-26,-0.4964
2004-02-27,-0.2047
2004-03-01,0.9741
2004-03-02,-0.5966
2004-03-03,0.8173
2004-03-04,-0.076
2004-03-05,-0.2915
2004-03-08,-1.2586
2004-03-09,0.2317
2004-03-10,-2.3764
2004-03-11,-0.8553
2004-03-12,1.1546
2004-03-15,-1.7711999999999999
2004-03-16,5.2625
2004-03-17,0.9517
2004-03-18,0.4022
2004-03-19,-0.1502
2004-03-22,-0.0627
2004-03-23,-0.138
2004-03-24,-0.2136
2004-03-25,2.0018
2004-03-26,-1.2836
2004-03-29,1.0253
2004-03-30,1.0891
2004-03-31,0.2326
2004-04-01,-1.0016
2004-04-02,0.9007
2004-04-05,1.1861
2004-04-06,0.0967
2004-04-07,-0.0966
2004-04-08,-0.3867
2004-04-12,1.4436
2004-04-13,-1.4708999999999999
2004-04-14,0.3277
2004-04-15,0.2299
2004-04-16,1.0622
2004-04-19,0.0358
2004-04-20,-0.6686
2004-04-21,0.8654
2004-04-22,3.6106
2004-04-23,1.0926
2004-04-26,-0.1706
2004-04-27,0.7179
2004-04-28,-1.8782999999999999
2004-04-29,-0.6919
2004-04-30,0.418
2004-05-03,0.636
2004-05-04,-0.609
2004-05-05,-0.8671
2004-05-06,-1.1429
2004-05-07,-0.4011
2004-05-10,-1.0541
2004-05-11,0.7302
2004-05-12,1.426
2004-05-13,-0.9842
2004-05-14,-0.8283
2004-05-17,-0.704
2004-05-18,-0.1202
2004-05-19,-0.5414
2004-05-20,-0.1336
2004-05-21,0.8759
2004-05-24,-0.4462
2004-05-25,1.3204
2004-05-26,0.4304
2004-05-27,1.131
