ticker,NHC US Equity
2000-05-31,0.0
2000-06-01,0.0
2000-06-02,2.7778
2000-06-05,-4.0541
2000-06-06,4.2254
2000-06-07,-4.0541
2000-06-08,0.0
2000-06-09,-1.4085
2000-06-13,0.0
2000-06-15,0.0
2000-06-16,0.0
2000-06-19,5.7143
2000-06-20,8.1081
2000-06-21,-2.5
2000-06-22,2.5641
2000-06-23,-7.5
2000-06-26,2.7027
2000-06-27,3.9474
2000-06-28,1.2658
2000-06-29,5.0
2000-06-30,4.7619
2000-07-03,-2.2727
2000-07-05,11.6279
2000-07-06,-2.0833
2000-07-07,-2.1277
2000-07-10,-6.5217
2000-07-11,-4.6512
2000-07-12,-7.3171
2000-07-13,-3.9474
2000-07-14,0.0
2000-07-17,-2.7397
2000-07-18,-1.4085
2000-07-19,0.0
2000-07-20,5.7143
2000-07-21,-10.8108
2000-07-24,0.0
2000-07-25,3.0303
2000-07-26,0.0
2000-07-28,5.8824
2000-07-31,4.1667
2000-08-01,-2.6667
2000-08-02,-1.3699
2000-08-03,0.0
2000-08-04,-5.5556
2000-08-07,2.9412000000000003
2000-08-08,-4.2857
2000-08-09,-1.4925
2000-08-10,3.0303
2000-08-11,-4.4118
2000-08-14,-7.6923
2000-08-15,3.3333
2000-08-16,-8.0645
2000-08-17,1.7544
2000-08-18,-1.7241
2000-08-21,22.807
2000-08-22,-11.4286
2000-08-23,6.4516
2000-08-24,0.0
2000-08-25,0.0
2000-08-29,-3.0303
2000-08-31,-6.25
2000-09-05,6.6667
2000-09-06,-3.125
2000-09-07,-8.0645
2000-09-08,8.7719
2000-09-11,-6.4516
2000-09-13,3.4483
2000-09-14,-3.3333
2000-09-15,1.7241
2000-09-18,-3.3898
2000-09-19,0.0
2000-09-20,-3.5088
2000-09-21,-3.6364
2000-09-22,9.434
2000-09-25,-6.8966
2000-09-26,-3.7037
2000-09-27,5.7692
2000-09-29,3.6364
2000-10-02,-1.7544
2000-10-03,-7.1429
2000-10-05,3.8462
2000-10-06,0.0
2000-10-10,5.5556
2000-10-11,-1.7544
2000-10-12,-21.4286
2000-10-13,-4.5455
2000-10-16,4.7619
2000-10-17,-4.5455
2000-10-18,-14.2857
2000-10-19,22.2222
2000-10-20,4.5455
2000-10-23,-4.3478
2000-10-24,-6.8182
2000-10-25,17.0732
2000-10-26,8.3333
2000-10-27,-9.6154
2000-10-30,2.1277
2000-10-31,0.0
2000-11-01,-2.0833
2000-11-02,-6.383
2000-11-06,4.5455
2000-11-07,26.087
2000-11-08,-13.7931
2000-11-09,14.0
2000-11-10,-1.7544
2000-11-13,-5.3571
2000-11-14,20.7547
2000-11-15,-1.5625
2000-11-16,1.5873
2000-11-20,-3.125
2000-11-21,-3.2258
2000-11-22,-3.3333
2000-11-24,1.7241
2000-11-27,-1.6949
2000-11-28,-3.4483
2000-11-29,-5.3571
2000-11-30,-5.6604
2000-12-01,-4.0
2000-12-04,0.0
2000-12-05,-4.1667
2000-12-06,2.1739
2000-12-07,2.1277
2000-12-08,0.0
2000-12-11,0.0
2000-12-12,20.8333
2000-12-13,6.8966
2000-12-14,25.8065
2000-12-15,12.8205
2000-12-18,22.7273
2000-12-19,5.5556
2000-12-20,0.8772
2000-12-21,-2.6087
2000-12-22,-3.5714
2000-12-26,4.6296
2000-12-27,0.0
2000-12-28,2.6549
2000-12-29,6.0345
2001-01-02,-6.5041
2001-01-03,-4.3478
2001-01-04,5.4545
2001-01-05,-3.4483
2001-01-08,3.5714
2001-01-09,-2.5862
2001-01-10,-0.885
2001-01-11,3.5714
2001-01-12,6.8966
2001-01-16,1.6129
2001-01-17,-1.5873
2001-01-18,0.0
2001-01-19,-3.2258
2001-01-22,6.6667
2001-01-24,-2.3438
2001-01-25,4.0
2001-01-26,0.0
2001-01-29,1.5385
2001-01-30,1.8182
2001-01-31,7.1429
2001-02-01,0.0
2001-02-02,-1.1111
2001-02-05,-4.4944
2001-02-07,-2.9412000000000003
2001-02-08,0.0
2001-02-09,-1.8182
2001-02-12,0.0
2001-02-13,0.0
2001-02-14,-3.7037
2001-02-15,-0.641
2001-02-16,0.0
2001-02-20,-0.6452
2001-02-21,0.0
2001-02-22,0.7792
2001-02-26,3.7371
2001-02-27,-1.6149
2001-03-01,2.7778
2001-03-02,4.4226
2001-03-05,-0.1176
2001-03-06,-1.649
2001-03-07,0.0
2001-03-08,4.0719
2001-03-09,-0.4603
2001-03-12,-9.0173
2001-03-13,1.6518000000000002
2001-03-15,-2.875
2001-03-19,0.0
2001-03-20,6.1776
2001-03-21,0.7273
2001-03-22,8.3032
2001-03-23,3.3333
2001-03-26,2.1505
2001-03-27,2.6316
2001-03-28,2.5641
2001-03-29,7.5
2001-03-30,-0.093
2001-04-02,1.3966
2001-04-03,-3.5813
2001-04-04,-0.8571
2001-04-05,-0.0961
2001-04-06,2.3077
2001-04-09,-2.3496
2001-04-10,0.0
2001-04-11,1.0587
2001-04-12,0.0
2001-04-16,-0.9524
2001-04-18,-0.4808
2001-04-19,-0.9662
2001-04-20,-0.4878
2001-04-23,2.451
2001-04-24,1.4354
2001-04-25,-1.8868
2001-04-26,0.0
2001-04-27,-1.4423
2001-04-30,0.9756
2001-05-01,5.314
2001-05-02,4.5872
2001-05-03,5.2632
2001-05-04,0.0
2001-05-07,2.5
2001-05-08,1.626
2001-05-09,0.8
2001-05-10,3.1746
2001-05-11,0.0
2001-05-14,7.5385
2001-05-15,-0.1431
2001-05-16,-0.7163
2001-05-17,3.1746
2001-05-18,0.3497
2001-05-21,-4.878
2001-05-22,-0.0733
2001-05-23,-2.4927
2001-05-24,1.5038
2001-05-25,-0.3704
2001-05-29,-1.8587
2001-05-30,-0.9091
2001-05-31,3.2875
2001-06-01,9.0303
2001-06-04,0.1358
2001-06-05,0.339
2001-06-06,0.6081
2001-06-07,0.0672
2001-06-08,-1.0067
2001-06-11,1.6271
2001-06-12,0.0
2001-06-13,-0.6004
2001-06-14,0.0
2001-06-15,0.0
2001-06-18,0.0
2001-06-19,-0.3356
2001-06-20,0.0
2001-06-21,-0.3367
2001-06-22,-1.3514
2001-06-25,1.6438000000000001
2001-06-26,-0.2695
2001-06-27,0.3378
2001-06-28,-4.0404
2001-06-29,24.2105
2001-07-02,0.2825
2001-07-03,5.9155
2001-07-05,0.5319
2001-07-06,0.0
2001-07-09,4.2328
2001-07-10,1.4721
2001-07-11,-1.2006000000000001
2001-07-12,-0.8101
2001-07-13,-0.2042
2001-07-16,2.2506
2001-07-17,-2.9515000000000002
2001-07-18,-1.0309
2001-07-19,-8.8542
2001-07-20,-0.0571
2001-07-23,2.916
2001-07-24,1.3889
2001-07-25,-0.5479
2001-07-26,6.0606
2001-07-27,-1.2987
2001-07-30,-3.8947000000000003
2001-07-31,-0.9858
2001-08-01,2.2677
2001-08-02,-1.0276
2001-08-03,0.0
2001-08-06,-0.2732
2001-08-07,-3.0137
2001-08-08,6.4972
2001-08-09,2.069
2001-08-10,-0.2079
2001-08-13,-0.7292
2001-08-14,3.0955
2001-08-15,1.7812000000000001
2001-08-16,1.95
2001-08-17,0.5395
2001-08-20,-0.7317
2001-08-21,-4.1769
2001-08-22,-0.0513
2001-08-23,-0.7183
2001-08-24,-1.5504
2001-08-27,-1.8373
2001-08-28,-3.7433
2001-08-29,1.3889
2001-08-30,-1.0959
2001-08-31,-2.7701000000000002
2001-09-04,-1.7094
2001-09-05,-7.2464
2001-09-06,-2.5
2001-09-07,-2.8846
2001-09-10,0.9901
2001-09-17,-8.562100000000001
2001-09-18,-1.0007
2001-09-19,-0.4332
2001-09-20,-4.2785
2001-09-21,-0.2273
2001-09-24,-4.7077
2001-09-25,5.5777
2001-09-26,6.4151
2001-09-27,0.7092
2001-09-28,8.3803
2001-10-01,-2.5341
2001-10-02,4.2
2001-10-03,8.7652
2001-10-04,-0.2941
2001-10-05,-3.8348
2001-10-08,-0.9202
2001-10-09,-0.4334
2001-10-10,5.7214
2001-10-11,2.1765
2001-10-12,-0.1151
2001-10-15,1.4409
2001-10-16,-1.1364
2001-10-17,-1.3793
2001-10-18,-1.69
2001-10-19,-2.2525
2001-10-22,3.6992000000000003
2001-10-23,-3.5088
2001-10-25,-0.1212
2001-10-26,-1.0922
2001-10-29,-1.8405
2001-10-30,-0.9375
2001-10-31,0.9464
2001-11-01,1.875
2001-11-02,0.3067
2001-11-05,0.9174
2001-11-06,-0.1212
2001-11-07,-1.0922
2001-11-08,-0.3067
2001-11-09,-1.5385
2001-11-12,0.0
2001-11-13,-0.0625
2001-11-14,0.0625
2001-11-15,-3.125
2001-11-16,0.9677
2001-11-19,0.9585
2001-11-20,-1.8987
2001-11-21,-1.6129
2001-11-23,1.2459
2001-11-26,3.5622
2001-11-27,-1.8136
2001-11-28,0.3185
2001-11-29,1.5873
2001-11-30,-2.1875
2001-12-03,-3.1949
2001-12-04,4.9505
2001-12-05,0.6289
2001-12-06,0.0
2001-12-07,-1.5
2001-12-10,-4.8223
2001-12-11,0.6667
2001-12-12,-2.3179
2001-12-13,-1.4915
2001-12-14,3.2347
2001-12-17,6.6667
2001-12-18,-0.9375
2001-12-19,-4.4164
2001-12-20,-0.6601
2001-12-21,2.99
2001-12-24,3.0323
2001-12-26,0.1879
2001-12-27,0.0
2001-12-28,0.0
2001-12-31,-3.9375
2002-01-02,-4.0338
2002-01-03,3.3898
2002-01-04,-0.3279
2002-01-07,-1.3158
2002-01-08,1.9333
2002-01-09,-0.2616
2002-01-10,-0.3279
2002-01-11,0.0
2002-01-14,0.1316
2002-01-15,1.8397000000000001
2002-01-16,-1.2903
2002-01-17,1.3072
2002-01-18,-5.4839
2002-01-22,0.0
2002-01-23,2.0478
2002-01-24,2.2074
2002-01-25,-0.5236
2002-01-28,-0.1316
2002-01-29,0.1318
2002-01-30,2.6316
2002-01-31,8.9744
2002-02-01,-7.4118
2002-02-04,-2.5413
2002-02-05,-0.0652
2002-02-06,-1.5003
2002-02-07,0.6623
2002-02-08,0.3289
2002-02-11,0.7213
2002-02-12,-1.6926999999999999
2002-02-13,-0.596
2002-02-14,0.0
2002-02-15,0.1332
2002-02-19,-2.8609
2002-02-20,2.4657999999999998
2002-02-21,2.1390000000000002
2002-02-22,4.6466
2002-02-25,0.0625
2002-02-26,-2.375
2002-02-27,0.1921
2002-02-28,1.0224
2002-03-01,-2.277
2002-03-04,-1.6181
2002-03-06,2.7632
2002-03-07,-3.009
2002-03-08,-0.9901
2002-03-11,-1.6667
2002-03-12,0.339
2002-03-13,0.0
2002-03-14,2.3649
2002-03-15,-0.462
2002-03-18,2.7188
2002-03-19,-1.2266
2002-03-20,-1.634
2002-03-21,2.99
2002-03-22,-1.6129
2002-03-25,-1.3115
2002-03-26,4.9834
2002-03-27,1.2658
2002-03-28,2.8125
2002-04-01,-4.2553
2002-04-02,-3.1746
2002-04-03,1.5737999999999999
2002-04-04,3.2923999999999998
2002-04-05,0.0
2002-04-08,-3.125
2002-04-09,0.0
2002-04-10,3.2258
2002-04-11,0.125
2002-04-12,8.6142
2002-04-15,-0.5747
2002-04-16,-0.289
2002-04-17,-1.4493
2002-04-18,0.0
2002-04-19,-1.4706000000000001
2002-04-22,-1.4328
2002-04-23,1.7565
2002-04-24,1.4881
2002-04-25,-0.2933
2002-04-26,0.2941
2002-04-29,-0.2933
2002-04-30,4.4118
2002-05-01,0.0563
2002-05-02,13.2883
2002-05-03,-0.5964
2002-05-06,-1.4
2002-05-07,1.4199
2002-05-08,-2.8
2002-05-09,-4.8354
2002-05-10,-2.7027
2002-05-13,2.7778
2002-05-14,6.7568
2002-05-15,1.2658
2002-05-16,-10.0
2002-05-17,0.0
2002-05-20,0.5556
2002-05-21,-0.5525
2002-05-22,4.1667
2002-05-23,-1.3333
2002-05-24,-1.3514
2002-05-28,0.0
2002-05-29,-0.5479
2002-05-30,-5.2342
2002-05-31,2.0349
2002-06-03,0.0
2002-06-04,2.5641
2002-06-05,0.0
2002-06-06,2.7778
2002-06-07,0.0
2002-06-10,0.0
2002-06-11,-1.9459
2002-06-12,3.914
2002-06-13,0.7958
2002-06-14,-2.0526
2002-06-17,2.3643
2002-06-18,1.0499
2002-06-19,-8.0519
2002-06-20,4.5198
2002-06-21,2.0
2002-06-24,1.4838
2002-06-25,-6.0052
2002-06-26,8.3333
2002-06-27,0.0
2002-06-28,8.9744
2002-07-01,-3.6235
2002-07-02,-3.3203
2002-07-03,3.5354
2002-07-05,-2.6829
2002-07-08,1.7043
2002-07-09,2.2671
2002-07-10,-0.241
2002-07-11,-4.8309
2002-07-12,2.7411
2002-07-15,-5.6818
2002-07-16,3.6668
2002-07-17,4.3456
2002-07-18,-7.9902999999999995
2002-07-19,-6.5789
2002-07-22,1.4085
2002-07-23,-1.1111
2002-07-24,13.764
2002-07-25,-7.4074
2002-07-26,1.2267000000000001
2002-07-29,5.3741
2002-07-30,-5.0
2002-07-31,-3.1579
2002-08-01,1.9022000000000001
2002-08-02,-4.0
2002-08-05,-0.5556
2002-08-06,3.9106
2002-08-07,6.3441
2002-08-08,-1.4156
2002-08-09,-3.8462
2002-08-12,0.1067
2002-08-13,-5.1678
2002-08-14,8.9888
2002-08-15,-5.9277999999999995
2002-08-16,3.3973
2002-08-19,0.6889
2002-08-20,0.7895
2002-08-21,-0.7833
2002-08-22,-0.0526
2002-08-23,-3.1069
2002-08-26,1.6303999999999998
2002-08-27,-0.3743
2002-08-28,-3.3816
2002-08-29,1.8889
2002-08-30,-1.7993000000000001
2002-09-03,0.0
2002-09-04,2.1655
2002-09-05,-1.7391
2002-09-06,3.9823
2002-09-09,-1.3298
2002-09-10,0.2695
2002-09-11,-2.043
2002-09-12,-0.494
2002-09-13,3.3094
2002-09-16,-2.2958
2002-09-17,-0.9836
2002-09-18,0.0
2002-09-19,-5.6291
2002-09-20,2.3392
2002-09-23,0.5714
2002-09-24,2.2727
2002-09-25,0.0
2002-09-26,0.0
2002-09-27,0.0
2002-09-30,-0.2778
2002-10-01,0.1671
2002-10-02,-1.0011
2002-10-03,0.2247
2002-10-04,0.7287
2002-10-07,0.0
2002-10-08,0.1669
2002-10-09,-0.5556
2002-10-10,-1.1173
2002-10-11,-1.9774
2002-10-14,-0.0576
2002-10-15,3.5179
2002-10-16,-2.507
2002-10-17,3.1429
2002-10-18,-3.7673
2002-10-21,-2.1301
2002-10-22,-0.8824
2002-10-23,2.3739
2002-10-24,-0.5797
2002-10-25,5.5394
2002-10-28,-1.6575
2002-10-29,1.1236
2002-10-30,2.7778
2002-10-31,-2.5404999999999998
2002-11-01,3.9933
2002-11-04,-2.7199999999999998
2002-11-05,2.0285
2002-11-06,1.4508
2002-11-07,-1.4830999999999999
2002-11-08,-2.043
2002-11-11,-1.0428
2002-11-12,1.6639
2002-11-13,0.9274
2002-11-14,1.4595
2002-11-15,-0.3729
2002-11-18,-3.7433
2002-11-19,-0.2778
2002-11-20,1.0585
2002-11-21,0.0
2002-11-22,8.5447
2002-11-25,1.0665
2002-11-26,-0.4523
2002-11-27,5.2499
2002-11-29,1.199
2002-12-02,-6.4455
2002-12-03,-2.4823
2002-12-04,1.2987
2002-12-05,-0.7692
2002-12-06,1.3953
2002-12-09,0.6116
2002-12-10,0.7092
2002-12-11,-1.8612
2002-12-12,-1.3326
2002-12-13,0.0
2002-12-16,3.2208
2002-12-17,-2.0634
2002-12-18,-1.1819
2002-12-19,1.4041000000000001
2002-12-20,-0.6667
2002-12-23,1.4455
2002-12-24,0.8651
2002-12-26,-1.6145
2002-12-27,-3.2308
2002-12-30,-1.6428
2002-12-31,-5.7112
2003-01-02,4.2857
2003-01-03,-1.589
2003-01-06,0.167
2003-01-07,-2.7237
2003-01-08,-2.0
2003-01-09,2.9154999999999998
2003-01-10,0.0
2003-01-13,-0.17
2003-01-14,0.7378
2003-01-15,0.5634
2003-01-16,-1.1204
2003-01-17,-0.7932
2003-01-21,-1.7704
2003-01-22,1.686
2003-01-23,1.4866
2003-01-24,-1.4085
2003-01-27,-1.0857
2003-01-28,3.0618
2003-01-29,-0.5045
2003-01-30,-1.7465000000000002
2003-01-31,0.8028
2003-02-03,-1.0239
2003-02-04,0.5747
2003-02-05,-0.5714
2003-02-06,0.0
2003-02-07,4.023
2003-02-10,-0.7182
2003-02-11,1.5582
2003-02-12,-2.1918
2003-02-13,0.2801
2003-02-14,1.0615
2003-02-18,0.0553
2003-02-19,-1.105
2003-02-20,0.838
2003-02-21,0.3324
2003-02-24,0.9387
2003-02-25,-0.2188
2003-02-26,-0.6579
2003-02-27,0.4415
2003-02-28,-1.1538
2003-03-03,-1.0561
2003-03-04,0.5618
2003-03-05,0.4469
2003-03-06,-1.0011
2003-03-07,-0.7303
2003-03-10,1.4148
2003-03-11,0.4464
2003-03-12,1.3333
2003-03-13,0.7127
2003-03-14,5.0626
2003-03-17,3.5751
2003-03-18,-0.5003
2003-03-19,-0.5028
2003-03-20,-5.0025
2003-03-21,0.4255
2003-03-24,-1.8538000000000001
2003-03-25,1.4571
2003-03-26,-1.5957
2003-03-27,0.5405
2003-03-28,-0.5376
2003-03-31,-0.2703
2003-04-01,1.084
2003-04-02,2.4665
2003-04-03,-0.5756
2003-04-04,2.1053
2003-04-07,1.0309
2003-04-08,0.051
2003-04-09,-0.051
2003-04-10,0.051
2003-04-11,-0.4589
2003-04-14,-0.3586
2003-04-15,0.7712
2003-04-16,-1.4796
2003-04-17,1.0875
2003-04-21,-1.127
2003-04-22,2.0207
2003-04-23,-0.2539
2003-04-24,-0.2037
2003-04-25,-1.0204
2003-04-28,2.5773
2003-04-29,-3.0151
2003-04-30,-3.1088
2003-05-01,-3.1016
2003-05-02,1.3797
2003-05-05,-2.4496
2003-05-06,-1.4509
2003-05-07,1.6421000000000001
2003-05-08,0.0557
2003-05-09,12.7506
2003-05-12,-2.6667
2003-05-13,1.4205999999999999
2003-05-14,-1.2006000000000001
2003-05-15,-0.1013
2003-05-16,-2.1794000000000002
2003-05-19,-0.7772
2003-05-20,-0.7833
2003-05-21,-1.2631999999999999
2003-05-22,1.226
2003-05-23,0.0527
2003-05-27,0.2632
2003-05-28,2.0997
2003-05-29,0.7712
2003-05-30,2.551
2003-06-02,-1.4925
2003-06-03,2.1212
2003-06-04,-1.088
2003-06-05,-1.0
2003-06-06,-2.0202
2003-06-09,-0.7732
2003-06-10,3.1169000000000002
2003-06-11,0.7557
2003-06-12,-1.45
2003-06-13,-1.9787
2003-06-16,1.6562999999999999
2003-06-17,-1.833
2003-06-18,1.1411
2003-06-19,-1.1795
2003-06-20,-0.8822
2003-06-23,1.0995
2003-06-24,2.2786
2003-06-25,1.2658
2003-06-26,2.95
2003-06-27,0.9228
2003-06-30,-5.2936
2003-07-01,-2.439
2003-07-02,5.7292
2003-07-03,-2.4631
2003-07-07,1.6162
2003-07-08,-0.2485
2003-07-09,-2.292
2003-07-10,-1.7848000000000002
2003-07-11,0.2077
2003-07-14,2.0725
2003-07-15,0.7614
2003-07-16,2.267
2003-07-17,-2.2167
2003-07-18,-0.6549
2003-07-21,-1.9777
2003-07-22,4.7594
2003-07-23,0.4938
2003-07-24,1.9656
2003-07-25,0.7229
2003-07-28,1.0526
2003-07-29,-1.8939
2003-07-30,1.11
2003-07-31,-1.0979
2003-08-01,-5.4054
2003-08-04,0.7653
2003-08-05,0.2532
2003-08-06,-0.2525
2003-08-07,-1.6709
2003-08-08,-0.6179
2003-08-11,0.0
2003-08-12,3.5233
2003-08-13,-1.4014
2003-08-14,0.0
2003-08-15,0.0
2003-08-18,-1.0152
2003-08-19,0.4103
2003-08-20,0.4086
2003-08-21,-1.119
2003-08-22,-1.4918
2003-08-25,-0.1567
2003-08-26,0.0
2003-08-27,-0.6276
2003-08-28,-1.0526
2003-08-29,-1.0106
2003-09-02,1.5583
2003-09-03,-1.3228
2003-09-04,0.5362
2003-09-05,-1.3333
2003-09-08,1.3514
2003-09-09,-1.3333
2003-09-10,-1.3514
2003-09-11,2.1918
2003-09-12,1.4477
2003-09-15,1.7442
2003-09-16,-1.0909
2003-09-17,0.7353
2003-09-18,-0.6257
2003-09-19,-0.3148
2003-09-22,0.3158
2003-09-23,9.3914
2003-09-24,-4.7002
2003-09-25,-4.3281
2003-09-26,-1.0521
2003-09-29,-14.9389
2003-09-30,-10.75
2003-10-01,3.2913
2003-10-02,1.0169
2003-10-03,0.3356
2003-10-06,0.3344
2003-10-07,-0.5333
2003-10-08,-2.681
2003-10-09,2.7548
2003-10-10,3.2172
2003-10-13,3.5065
2003-10-14,3.5132
2003-10-15,2.4242
2003-10-16,3.1953
2003-10-17,-1.0321
2003-10-20,0.8111
2003-10-21,0.1724
2003-10-22,0.3442
2003-10-23,0.6289
2003-10-24,-0.8523
2003-10-27,0.9742
2003-10-28,2.2134
2003-10-29,2.7207
2003-10-30,2.7568
2003-10-31,0.9995
2003-11-03,6.25
2003-11-04,0.4902
2003-11-05,-3.6585
2003-11-06,1.2658
2003-11-07,0.7
2003-11-10,-6.9017
2003-11-11,-0.9067
2003-11-12,3.3369
2003-11-13,4.1667
2003-11-14,-6.0
2003-11-17,6.0106
2003-11-18,-0.1505
2003-11-19,4.0201
2003-11-20,-1.8357
2003-11-21,-0.0492
2003-11-24,8.7642
2003-11-25,-2.6709
2003-11-26,-3.6279
2003-11-28,-2.2683
2003-12-01,0.0494
2003-12-02,-1.234
2003-12-03,-2.5487
2003-12-04,1.7949000000000002
2003-12-05,-0.2519
2003-12-08,-3.4343
2003-12-09,-0.5753
2003-12-10,-0.7891
2003-12-11,7.9003
2003-12-12,-0.9337
2003-12-15,-6.8452
2003-12-16,6.017
2003-12-17,1.1552
2003-12-18,-1.142
2003-12-19,0.2009
2003-12-22,-0.2506
2003-12-23,0.8543
2003-12-24,-0.3488
2003-12-26,0.65
2003-12-29,3.3284000000000002
2003-12-30,0.7212
2003-12-31,-5.0119
2004-01-02,-1.3065
2004-01-05,5.3971
2004-01-06,0.628
2004-01-07,-2.7843999999999998
2004-01-08,1.4321
2004-01-09,-4.6251
2004-01-12,2.0929
2004-01-13,-3.25
2004-01-14,3.876
2004-01-15,-0.597
2004-01-16,1.2012
2004-01-20,-1.088
2004-01-21,-0.05
2004-01-22,-2.2011
2004-01-23,-1.4322
2004-01-26,0.5189
2004-01-27,0.3098
2004-01-28,-1.9043
2004-01-29,2.9906
2004-01-30,2.3434
2004-02-02,-0.9457
2004-02-03,-0.7035
2004-02-04,0.2024
2004-02-05,1.3131
2004-02-06,2.5423999999999998
2004-02-09,2.6252
2004-02-10,2.9370000000000003
2004-02-11,0.2301
2004-02-12,-0.3214
2004-02-13,-2.1188
2004-02-17,3.1059
2004-02-18,1.6431
2004-02-19,-3.6821
2004-02-20,0.1865
2004-02-23,-0.1861
2004-02-24,0.2797
2004-02-25,1.1623
2004-02-26,-0.046
2004-02-27,8.9655
2004-03-01,-8.4388
2004-03-02,0.6912
2004-03-03,0.2288
2004-03-04,0.9132
2004-03-05,0.6787
2004-03-08,-1.1236
2004-03-09,-1.2727
2004-03-10,-2.1639
2004-03-11,-1.7412
2004-03-12,0.5747
2004-03-15,0.2381
2004-03-16,0.2375
2004-03-17,1.1848
2004-03-18,-0.7026
2004-03-19,-0.4717
2004-03-22,-0.237
2004-03-23,0.19
2004-03-24,0.1422
2004-03-25,0.8523
2004-03-26,0.6103
2004-03-29,8.8661
2004-03-30,3.7291
2004-03-31,7.438
2004-04-01,-0.1923
2004-04-02,0.578
2004-04-05,9.0421
2004-04-06,-1.7217
2004-04-07,-0.8938
2004-04-08,-2.6696
2004-04-12,-1.3343
2004-04-13,-0.6386
2004-04-14,-0.3025
2004-04-15,0.8722
2004-04-16,4.1353
2004-04-19,0.9025
2004-04-20,-3.3631
2004-04-21,1.9992999999999999
2004-04-22,5.2632
2004-04-23,0.5172
2004-04-26,3.259
2004-04-27,0.1661
2004-04-28,-2.3715
2004-04-29,0.8188
2004-04-30,-0.1692
2004-05-03,1.6949
2004-05-04,1.3
2004-05-05,-0.8226
2004-05-06,-5.7731
2004-05-07,-1.4085
2004-05-10,-1.9285999999999999
2004-05-11,-2.0757
2004-05-12,-3.6817
2004-05-13,-1.9304999999999999
2004-05-14,-0.9449
2004-05-17,0.1192
2004-05-18,-0.7146
2004-05-19,0.1599
2004-05-20,-0.7585
2004-05-21,4.465
2004-05-24,7.8167
2004-05-25,3.5357
2004-05-26,-0.138
2004-05-27,-1.7271
2004-05-28,-7.5571
2004-06-01,5.1331
2004-06-02,1.8807
2004-06-03,0.1065
2004-06-04,-1.4184
2004-06-07,4.3165
2004-06-08,0.3448
2004-06-09,-3.8487999999999998
2004-06-10,-0.822
2004-06-14,-5.009
2004-06-15,3.1108
2004-06-16,-0.4415
2004-06-17,0.3326
2004-06-18,4.1252
2004-06-21,-1.6272
2004-06-22,-3.7397
2004-06-23,1.9798
2004-06-24,1.2821
2004-06-25,-2.3508
2004-06-28,-1.0185
2004-06-29,4.1353
2004-06-30,1.1191
2004-07-01,-2.2135
2004-07-02,-1.0588
2004-07-06,-1.8819
2004-07-07,0.9778
2004-07-08,-1.0801
2004-07-09,0.7154
2004-07-12,0.7477
2004-07-13,1.8182
2004-07-14,-1.0569
2004-07-15,-1.105
2004-07-16,-0.8939
2004-07-19,0.0
2004-07-20,0.451
2004-07-21,-0.4863
