ticker,TMSH US Equity
2011-03-23,25.0
2011-03-24,10.0
2011-03-25,-6.7424
2011-03-28,-9.0171
2011-03-29,0.0
2011-03-30,-14.2857
2011-03-31,20.8333
2011-04-01,-17.2414
2011-04-04,-16.6667
2011-04-05,8.8125
2011-04-06,-8.0988
2011-04-07,-15.0
2011-04-08,0.0
2011-04-11,3.5294
2011-04-12,2.2727
2011-04-13,-22.2222
2011-04-14,14.2857
2011-04-15,18.75
2011-04-18,-21.0526
2011-04-19,13.3333
2011-04-20,-10.5882
2011-04-21,50.0
2011-04-25,-29.8246
2011-04-26,0.0
2011-04-27,-10.0
2011-04-28,-4.1667
2011-04-29,-0.1812
2011-05-02,13.2486
2011-05-03,0.0
2011-05-04,-10.2564
2011-05-05,-17.8571
2011-05-06,7.8261
2011-05-09,1.6129
2011-05-10,-20.634900000000002
2011-05-11,-1.0
2011-05-12,-9.0909
2011-05-13,-16.6667
2011-05-16,6.6667
2011-05-17,25.0
2011-05-18,30.0
2011-05-19,-0.1923
2011-05-20,-7.7071
2011-05-23,50.3132
2011-05-24,-4.4444
2011-05-25,-18.6047
2011-05-26,21.4286
2011-05-27,16.4706
2011-05-31,11.1111
2011-06-01,-4.5455
2011-06-02,-38.0952
2011-06-03,52.3077
2011-06-06,1.0101
2011-06-07,-10.0
2011-06-08,5.5556
2011-06-09,-3.2895
2011-06-10,0.1361
2011-06-13,-6.6576
2011-06-14,4.8035
2011-06-15,-2.2222
2011-06-16,-17.6136
2011-06-17,-3.4483
2011-06-20,0.0
2011-06-21,-14.2857
2011-06-22,6.6667
2011-06-23,-16.4063
2011-06-24,49.5327
2011-06-27,-6.875
2011-06-28,-11.9128
2011-06-29,-8.5714
2011-06-30,29.7917
2011-07-01,-17.817
2011-07-06,4.6875
2011-07-07,-2.9851
2011-07-08,-1.5385
2011-07-11,-14.0625
2011-07-12,-13.8636
2011-07-13,0.2639
2011-07-14,-12.2368
2011-07-15,7.4963
2011-07-18,-1.8131
2011-07-19,-9.0909
2011-07-20,-10.0
2011-07-21,16.3194
2011-07-22,-40.2985
2011-07-25,64.0
2011-07-26,0.7622
2011-07-28,0.0
2011-08-01,0.0
2011-08-02,-3.177
2011-08-04,-10.0
2011-08-08,-16.6667
2011-08-09,-8.3333
2011-08-10,9.0909
2011-08-11,27.9167
2011-08-17,-21.8241
2011-08-18,14.5833
2011-08-22,-0.1818
2011-08-23,0.0
2011-08-24,-13.1148
2011-08-25,14.6751
2011-08-26,-12.6143
2011-09-01,0.0
2011-09-02,-16.318
2011-09-07,-40.0
2011-09-08,-20.0
2011-09-09,-16.6667
2011-09-12,0.0
2011-09-13,-10.0
2011-09-14,11.1111
2011-09-15,50.0
2011-09-16,-7.5
2011-09-19,-27.9279
2011-09-20,-5.0
2011-09-21,0.0
2011-09-22,5.2632
2011-09-23,11.25
2011-09-26,-10.1124
2011-09-27,100.0
2011-09-28,14.375
2011-09-29,-19.6721
2011-09-30,5.102
2011-10-03,-6.7961
2011-10-04,-0.6944
2011-10-05,0.6993
2011-10-06,0.0
2011-10-10,0.0
2011-10-11,-22.2222
2011-10-13,-27.6786
2011-10-14,17.284
2011-10-17,1.0526
2011-10-18,-8.3333
2011-10-19,0.0
2011-10-20,0.0
2011-10-21,-9.0909
2011-10-24,20.0
2011-10-25,0.0
2011-10-26,0.0
2011-10-28,-16.6667
2011-10-31,-20.0
2011-11-01,25.0
2011-11-03,-10.0
2011-11-08,-11.1111
2011-11-09,0.0
2011-11-10,0.0
2011-11-15,0.0
2011-11-16,-37.5
2011-11-17,60.0
2011-11-22,25.0
2011-11-29,0.0
2011-11-30,0.0
2011-12-01,-6.25
2011-12-02,-4.0
2011-12-05,-55.5556
2011-12-06,50.0
2011-12-08,16.6667
2011-12-12,-28.5714
2011-12-15,-56.25
2011-12-19,-2.8571
2011-12-20,-5.8824
2011-12-21,150.0
2011-12-22,20.0
2011-12-23,-33.3333
2011-12-27,-57.8125
2011-12-29,285.1852
2011-12-30,0.0
2012-01-10,-7.6923
2012-01-12,-16.6667
2012-01-13,36.25
2012-01-17,-70.6422
2012-01-19,100.0
2012-01-30,-50.0
2012-02-01,0.0
2012-02-03,50.0
2012-02-06,0.0
2012-02-07,0.0
2012-02-08,0.0
2012-02-09,33.3333
2012-02-10,-50.0
2012-02-13,0.0
2012-02-14,100.0
2012-02-16,25.0
2012-02-17,0.0
2012-02-21,-20.0
2012-02-22,-25.0
2012-02-23,0.0
2012-02-24,0.0
2012-02-27,0.0
2012-02-29,-29.1667
2012-03-01,-5.8824
2012-03-02,25.0
2012-03-05,20.0
2012-03-07,50.0
2012-03-09,0.0
2012-03-19,-22.2222
2012-03-23,14.2857
2012-03-27,-12.5
2012-03-30,14.2857
2012-04-02,-12.5
2012-04-09,0.0
2012-04-10,0.0
2012-05-17,128.5714
2012-05-21,-12.5
2012-05-22,14.2857
2012-05-25,-78.9063
2012-05-30,788.8889
2012-05-31,-14.1667
2012-06-13,-22.3301
2012-06-21,0.0
2012-06-28,20.0
2012-07-17,-33.3333
2012-07-26,-85.1563
2012-07-27,36.8421
2012-08-06,453.8462
2012-08-07,-11.1111
2012-08-08,-35.1563
2012-08-09,73.494
2012-08-16,-55.5556
2012-08-17,25.0
2012-08-22,-2.5
2012-08-28,-17.9487
2012-09-06,25.0
2012-09-20,0.0
2012-09-28,-40.0
2012-10-04,-16.6667
2012-10-08,-40.0
2012-10-11,-54.1667
2012-10-17,18.1818
2012-10-18,84.6154
2012-10-31,-79.1667
2012-11-05,380.0
2012-11-06,-33.3333
2012-11-21,200.0
2012-11-23,0.0
2012-11-26,-16.6667
2012-11-27,-40.0
2012-12-11,-66.6667
2013-01-02,0.0
2013-01-03,0.0
2013-01-09,0.0
2013-03-11,300.0
2013-03-14,0.0
2013-03-15,-40.625
2013-03-25,68.4211
2013-04-01,-9.375
2013-04-03,-65.5172
2013-04-05,80.0
2013-04-11,-11.1111
2013-04-22,0.0
2013-04-23,-31.25
2013-04-24,1254.5455
2013-04-30,-87.9195
2013-05-21,33.3333
2013-05-23,0.0
2013-05-30,200.0
2013-06-17,-4.1667
2013-06-25,-53.6232
2013-06-27,106.25
2013-07-02,-30.303
2013-07-03,-26.087
2013-07-08,0.0
2013-07-11,-14.7059
2013-07-24,10.3448
2013-08-13,-9.375
2013-08-15,27.5862
2013-08-28,-18.9189
2013-08-29,60.0
2013-09-20,-16.6667
2013-09-23,0.0
2013-09-24,300.0
2013-09-26,-10.0
2013-10-03,-44.4444
2013-10-11,0.0
2013-10-16,-20.0
2013-10-21,0.0
2013-10-22,-25.0
2013-10-30,-16.6667
2013-10-31,287.5
2014-01-06,-17.4194
2014-01-08,-62.5
2014-01-13,0.0
2014-01-22,-22.9167
2014-01-29,29.7297
2014-02-04,0.0
2014-02-06,66.6667
2014-02-07,60.0
2014-02-13,-37.5
2014-02-14,-36.25
2014-02-25,-1.9607999999999999
2014-02-27,-46.0
2014-02-28,70.3704
2014-03-05,-26.087
2014-03-27,88.2353
2014-03-28,9.375
2014-03-31,-8.5714
2014-04-24,62.5
2014-04-25,17.3077
2014-04-28,-8.1967
2014-04-29,14.2857
2014-04-30,0.0
2014-05-01,0.0
2014-05-02,8.5938
2014-05-05,-23.0216
2014-05-06,1.8692
2014-05-07,-1.8349
2014-05-08,12.1495
2014-05-09,-13.3333
2014-05-12,-5.7692
2014-05-14,-16.3265
2014-05-15,0.0
2014-05-16,7.3171
2014-05-19,-9.0909
2014-05-20,-10.0
2014-05-23,-25.0
2014-05-28,3.7037
2014-05-29,10.7143
2014-06-02,54.8387
2014-06-03,8.3333
2014-06-04,0.0
2014-06-05,36.5385
2014-06-06,1.4085
2014-06-09,18.75
2014-06-10,-29.8246
2014-06-11,-44.1667
2014-06-12,-28.3582
2014-06-13,4.1667
2014-06-16,-20.0
2014-06-17,12.5
2014-06-19,-6.6667
2014-06-20,-4.7619
2014-06-23,-7.5
2014-06-24,29.7297
2014-06-25,0.0
2014-06-26,27.0833
2014-06-30,-4.918
2014-07-01,-17.2414
2014-07-02,-16.6667
2014-07-03,-20.0
2014-07-07,25.0
2014-07-08,75.0
2014-07-10,-22.8571
2014-07-11,-25.9259
2014-07-14,0.0
2014-07-16,0.0
2014-07-18,0.0
2014-07-22,0.0
2014-07-23,75.0
2014-07-24,37.1429
2014-07-25,-16.6667
2014-07-28,-13.75
2014-07-29,-7.2464
2014-07-30,53.125
2014-07-31,-16.3265
2014-08-01,26.8293
2014-08-04,-1.9231
2014-08-05,1.9607999999999999
2014-08-06,15.3846
2014-08-07,-26.6667
2014-08-08,23.8636
2014-08-11,-14.6789
2014-08-12,-5.3763
2014-08-13,0.0
2014-08-14,-14.7727
2014-08-15,17.3333
2014-08-18,-18.1818
2014-08-19,0.0
2014-08-20,-8.3333
2014-08-22,33.3333
2014-08-26,2.2727
2014-08-27,3.3333
2014-09-02,-27.957
2014-09-03,0.0
2014-09-04,-16.4179
2014-09-05,57.1429
2014-09-11,-9.0909
2014-09-18,-17.5
2014-09-23,-12.1212
2014-09-24,-8.6207
2014-09-25,16.9811
2014-10-03,-30.6452
2014-10-07,44.186
2014-10-16,-32.2581
2014-10-17,47.619
2014-10-20,-38.7097
2014-10-31,-7.8947
2014-11-03,0.0
2014-11-05,14.2857
2014-11-12,-25.0
2014-11-14,33.3333
2014-11-21,-20.0
2014-12-02,0.0
2014-12-08,0.0
2014-12-16,0.0
2014-12-19,-9.375
2014-12-22,37.931
2014-12-29,-15.0
2014-12-31,17.647100000000002
2015-01-06,0.0
2015-01-07,-40.0
2015-01-08,0.0
2015-01-15,33.3333
2015-01-16,90.625
2015-01-20,-22.9508
2015-01-22,19.1489
2015-01-30,-42.8571
2015-02-09,65.625
2015-02-13,-33.9623
2015-02-26,-14.2857
2015-03-04,-3.3333
2015-03-05,17.2414
2015-03-06,11.7647
2015-03-10,7.8947
2015-03-16,-17.0732
2015-03-17,35.2941
2015-03-19,-36.9565
2015-04-14,0.0
2015-04-29,3.4483
2015-06-04,-13.3333
2015-06-05,0.0
2015-06-18,3.8462
2015-06-22,0.0
2015-06-23,18.5185
2015-06-25,15.625
2015-06-26,8.1081
2015-06-29,0.0
2015-06-30,5.0
2015-07-01,-4.7619
2015-07-02,7.5
2015-07-06,-6.9767
2015-07-17,-55.0
2015-07-31,16.6667
2015-08-04,38.0952
2015-08-05,-6.8966
2015-08-10,0.0
2015-08-12,7.4074
2015-08-13,-24.1379
2015-08-14,9.0909
2015-08-18,0.0
2015-08-19,-12.5
2015-08-20,14.2857
2015-08-21,33.3333
2015-08-24,-15.625
2015-08-28,-33.3333
2015-08-31,-27.7778
2015-09-01,61.5385
2015-09-04,4.7619
2015-09-08,9.0909
2015-09-16,0.0
2015-09-23,0.0
2015-09-24,0.0
2015-09-25,0.0
2015-09-28,8.3333
2015-10-12,-30.7692
2015-10-15,16.6667
2015-10-19,4.7619
2015-11-02,9.0909
2015-11-10,-20.8333
2015-11-11,0.0
2015-11-12,0.0
2015-11-13,0.0
2015-11-23,-42.1053
2015-11-24,-9.0909
2015-11-30,30.0
2015-12-02,-15.3846
2015-12-23,-9.0909
2016-01-11,0.0
2016-02-05,10.0
2016-03-01,45.4545
2016-03-02,231.25
2016-03-03,5.6604
2016-03-04,14.2857
2016-03-08,0.0
2016-03-09,-3.125
2016-03-10,3.2258
2016-03-11,0.0
2016-03-15,25.0
2016-03-16,-2.5
2016-03-17,-10.2564
2016-03-18,-8.5714
2016-03-21,-7.8125
2016-03-22,13.5593
2016-03-23,0.0
2016-03-24,19.403
2016-03-28,-10.0
2016-03-29,-13.8889
2016-03-30,12.9032
2016-03-31,-8.5714
2016-04-01,-4.6875
2016-04-04,13.1148
2016-04-05,0.0
2016-04-06,15.942
2016-04-07,20.0
2016-04-08,14.5833
2016-04-11,1.8182
2016-04-12,7.1429
2016-04-14,6.6667
2016-04-18,-9.375
2016-04-19,3.4483
2016-04-20,-13.3333
2016-04-21,23.0769
2016-04-25,6.25
2016-04-27,-5.8824
2016-04-28,-18.75
2016-04-29,30.7692
2016-05-05,15.4412
2016-05-06,22.293
2016-05-09,0.0
2016-05-10,-16.6667
2016-05-11,35.0
2016-05-12,11.1111
2016-05-13,-6.6667
2016-05-16,0.0
2016-05-17,0.0
2016-05-18,7.1429
2016-05-19,0.0
2016-05-20,-31.25
2016-05-23,21.2121
2016-05-24,20.0
2016-05-25,-20.0
2016-05-31,4.1667
2016-06-01,-4.0
2016-06-02,-16.6667
2016-06-08,25.0
2016-06-09,20.0
2016-06-10,-1.6667
2016-06-13,22.0339
2016-06-14,-15.625
2016-06-15,17.284
2016-06-16,-15.7895
2016-06-17,0.0
2016-06-20,10.0
2016-06-21,9.0909
2016-06-22,11.1111
2016-06-23,50.0
2016-06-24,-16.6667
2016-06-27,0.0
2016-06-28,-20.0
2016-06-29,50.0
2016-06-30,-20.0
2016-07-01,25.0
2016-07-05,-33.3333
2016-07-06,50.0
2016-07-07,0.0
2016-07-08,-16.6667
2016-07-12,20.0
2016-07-13,0.0
2016-07-15,-16.6667
2016-07-18,0.0
2016-07-19,-20.0
2016-07-22,-12.5
2016-07-25,14.2857
2016-07-26,0.0
2016-07-28,-10.0
2016-07-29,-2.7778
2016-08-01,14.2857
2016-08-02,50.0
2016-08-03,-20.0
2016-08-04,2.0833
2016-08-05,-3.3163
2016-08-08,1.3193
2016-08-10,4.1667
2016-08-11,0.0
2016-08-15,-20.0
2016-08-16,50.0
2016-08-19,-16.6667
2016-08-22,-4.0
2016-08-24,0.0
2016-08-29,-17.4479
2016-08-30,26.183
2016-08-31,0.0
2016-09-02,0.0
2016-09-07,-4.0
2016-09-09,-16.6667
2016-09-15,-27.5
2016-09-16,37.931
2016-09-20,-10.0
2016-09-22,-44.4444
2016-09-23,0.0
2016-09-28,100.0
2016-09-29,-5.0
2016-09-30,-21.0526
2016-10-04,16.6667
2016-10-06,-14.2857
2016-10-11,-33.3333
2016-10-12,0.0
2016-10-13,28.75
2016-11-02,-53.3981
2016-11-09,13.5417
2016-11-23,-26.6055
2016-11-28,100.0
2016-12-07,0.0
2016-12-08,1.875
2016-12-09,26.3804
2016-12-12,0.0
2016-12-13,-6.7961
2016-12-14,-39.0625
2016-12-19,105.1282
2016-12-20,-57.9167
2016-12-21,24.7525
2016-12-22,-49.2063
2016-12-23,35.9375
2016-12-27,-8.046
2016-12-28,0.0
2017-01-04,-20.0
2017-01-10,0.0
2017-01-12,100.0
2017-01-18,25.0
2017-01-20,-50.0
2017-01-25,-36.25
2017-01-27,207.8431
2017-01-30,-38.2166
2017-01-31,48.4536
2017-02-01,-22.2222
2017-02-02,9.8214
2017-02-03,17.0732
2017-02-06,-11.1111
2017-02-07,0.0
2017-02-08,-18.75
2017-02-09,7.6923
2017-02-10,0.0
2017-02-13,-7.1429
2017-02-14,17.3077
2017-02-21,0.0
2017-03-01,-45.082
2017-03-03,-4.4776
2017-03-13,20.3125
2017-03-14,-16.8831
2017-03-16,0.0
2017-03-20,20.3125
2017-03-27,-35.0649
2017-03-28,0.0
2017-03-31,0.0
2017-04-19,-34.0
2017-04-21,3.0303
2017-04-26,14.7059
2017-05-05,48.7179
2017-05-09,-1.7241
2017-05-12,0.0
2017-05-15,12.2807
2017-05-16,-1.5625
2017-05-17,1.5873
2017-05-18,0.0
2017-05-19,17.1875
2017-05-26,8.0
2017-06-06,-22.963
2017-06-14,2.5641
2017-07-21,7.9
2017-07-31,15.848
2017-08-10,-20.0
2017-08-21,-22.5
2017-09-07,12.9032
2017-09-11,2.8571
2017-09-18,-16.6667
2017-09-21,20.0
2017-09-28,-16.6667
2017-10-02,-10.0
2017-10-04,29.6296
2017-10-06,-11.4286
2017-10-09,35.4839
2017-10-10,30.9524
2017-10-12,18.1818
2017-10-16,-49.2308
2017-10-24,-21.2121
2017-10-30,34.6154
2017-11-07,0.0
2017-11-09,31.4286
2017-11-13,-32.6087
2017-11-14,48.3871
2017-11-15,0.0
2017-11-16,0.8696
2017-11-17,14.2241
2017-11-20,-5.6604
2017-11-21,0.0
2017-11-22,32.0
2017-11-24,31.8182
2017-11-27,-16.6667
2017-11-28,-31.0345
2017-11-29,-19.0
2017-11-30,-23.4568
2017-12-04,-16.129
2017-12-06,-19.2308
2017-12-14,42.8571
2017-12-15,-23.3333
2017-12-18,43.4783
2017-12-19,-30.303
2017-12-27,10.0
2017-12-28,-13.0435
2018-01-02,36.3636
2018-01-03,0.0
2018-01-04,0.0
2018-01-12,0.0
2018-01-16,150.0
2018-01-17,-2.6667
2018-01-18,49.3151
2018-01-19,0.0
2018-01-22,-8.2569
2018-01-24,-12.0
2018-01-25,-40.9091
2018-01-26,34.6154
2018-01-29,16.5714
2018-01-30,3.5539
2018-01-31,-1.7751000000000001
2018-02-01,-3.6145
2018-02-02,-6.25
2018-02-06,-8.0
2018-02-07,-39.1304
2018-02-08,57.619
2018-02-12,-0.3021
2018-02-14,-36.3636
2018-02-15,0.0
2018-02-20,-11.9048
2018-02-21,86.4865
2018-02-23,0.0
2018-02-27,-46.3768
2018-03-12,83.7838
2018-03-13,-47.0588
2018-03-14,88.8889
2018-03-23,-5.8824
2018-04-02,-40.625
2018-04-03,-26.3158
2018-04-05,0.0
2018-04-06,25.0
2018-04-09,2.8571
2018-04-18,13.8889
2018-04-20,0.0
2018-05-01,-9.7561
2018-05-24,-29.7297
2018-06-01,3.4615
2018-06-05,-7.0632
2018-06-06,-16.0
2018-06-08,42.8571
2018-07-17,-46.6667
2018-07-31,6.25
2018-08-07,29.4118
2018-08-08,-22.7273
2018-08-14,17.647100000000002
2018-08-15,65.0
2018-08-20,-45.4545
2018-08-22,0.0
2018-08-23,0.0
2018-08-30,0.0
2018-09-12,0.0
2018-09-20,5.5556
2018-09-28,-5.2632
2018-10-22,-16.6667
2018-11-15,-20.0
2018-11-30,0.0
2018-12-06,50.0
2018-12-07,0.0
2018-12-11,55.5556
2018-12-21,0.0
2018-12-31,0.0
2019-01-24,-32.1429
2019-01-25,42.1053
2019-01-28,-29.6296
2019-02-11,57.8947
2019-02-12,30.8333
2019-02-20,27.3885
2019-02-21,-12.0
2019-02-22,11.3636
2019-02-26,-22.449
2019-02-27,-10.526299999999999
2019-02-28,32.3529
2019-03-01,8.8889
2019-03-04,-20.4082
2019-03-05,0.0
2019-03-06,25.641
2019-03-07,12.2449
2019-03-08,0.0
2019-03-11,-14.7273
2019-03-12,10.8742
2019-03-13,32.6923
2019-03-14,-15.942
2019-03-15,18.9655
2019-03-18,1.4493
2019-03-20,5.7143
2019-03-21,-18.9189
2019-03-25,33.3333
2019-04-01,-25.0
2019-04-08,25.0
2019-04-09,6.6667
2019-04-10,-25.0
2019-04-11,16.6667
2019-04-12,10.9286
2019-04-15,8.1777
2019-04-17,-16.6667
2019-04-18,-21.4286
2019-04-22,0.0
2019-04-25,61.8182
2019-04-30,12.3596
2019-05-01,18.0
2019-05-02,-6.7797
2019-05-03,7.2727
2019-05-06,-16.9492
2019-05-07,-6.1224
2019-05-08,0.0
2019-05-09,4.3478
2019-05-13,14.5833
2019-05-14,-9.0909
2019-05-15,-9.0
2019-05-16,20.8791
2019-05-17,-15.4545
2019-05-21,0.0
2019-05-22,-1.0753
2019-05-28,-6.5217
2019-05-31,39.5349
2019-06-13,-16.6667
2019-06-17,-10.0
2019-06-19,7.7778
2019-06-21,-2.0619
2019-06-25,42.1053
2019-07-03,-18.5185
2019-07-08,9.0909
2019-07-09,-6.6667
2019-07-10,-23.4821
2019-07-12,-6.6511
2019-07-18,5.625
2019-07-22,-26.6272
2019-07-24,0.0
2019-07-26,20.9677
2019-07-30,58.6667
2019-07-31,-40.3361
2019-08-05,1.4085
2019-08-06,-2.7778
2019-08-08,0.0
2019-08-09,0.0
2019-08-13,-8.5714
2019-08-16,3.125
2019-08-20,-7.5758
2019-08-21,0.0
2019-08-27,-3.2787
2019-08-29,-18.6441
2019-09-04,8.3333
2019-09-09,32.6923
2019-09-10,-16.0145
2019-09-11,-3.365
2019-09-12,23.2143
2019-09-17,-18.8406
2019-09-19,25.0
2019-09-24,0.0
2019-09-30,-5.7143
2019-10-02,-16.6667
2019-10-07,12.7273
2019-10-09,0.0
2019-10-14,-19.3548
2019-10-15,0.0
2019-10-17,4.0
2019-10-18,-23.0769
2019-10-22,47.5
2019-10-25,16.9492
2019-10-28,0.0
2019-10-30,8.6957
2019-11-04,5.3333
2019-11-05,10.1266
2019-11-06,-18.3908
2019-11-07,-5.6338
2019-11-08,-2.9851
2019-11-15,0.0
2019-11-21,0.0
2019-11-22,0.0
2019-11-29,-4.6154
2019-12-02,-11.2903
2019-12-04,60.0
2019-12-05,10.2273
2019-12-06,-22.6804
2019-12-09,26.6667
2019-12-10,13.6842
2019-12-11,-7.4074
2019-12-12,29.0
2019-12-13,0.7752
2019-12-16,0.0
2019-12-19,-7.6923
2019-12-20,-0.8333
2019-12-23,-26.4706
2019-12-24,-4.0
2019-12-26,7.1429
2019-12-27,11.1111
2019-12-30,0.0
2019-12-31,20.0
2020-01-02,23.3333
2020-01-03,-8.7838
2020-01-08,7.3333
2020-01-09,1.4493
2020-01-10,-4.7619
2020-01-14,5.0
2020-01-15,-4.7619
2020-01-16,4.2857
2020-01-29,-17.8082
2020-02-07,-57.5
2020-02-10,19.6078
2020-02-11,31.1475
2020-02-12,-22.5
2020-02-13,-3.2258
2020-02-14,16.6667
2020-02-18,-42.8571
2020-02-19,0.0
2020-02-21,72.5
2020-02-26,15.942
2020-02-28,-36.25
2020-03-02,-17.647100000000002
2020-03-03,46.4286
2020-03-04,30.0813
2020-03-09,-47.5
2020-03-10,0.0
2020-03-11,0.0
2020-03-12,48.0952
2020-03-13,2.8939
2020-03-16,-54.6875
2020-03-17,72.4138
2020-03-19,-30.0
2020-03-26,42.8571
2020-03-30,3.0
2020-04-06,2.9126
2020-04-09,16.9811
2020-04-15,0.0
2020-04-16,-35.4839
2020-04-21,57.5
2020-05-11,-24.2857
2020-05-12,-28.7212
2020-05-18,29.4118
2020-05-20,0.0
2020-05-22,38.6364
2020-06-01,-1.6393
2020-06-16,-1.6667
2020-07-13,-32.2034
2020-07-15,-12.5
2020-07-27,65.7143
2020-07-28,-1.7241
2020-07-29,5.2632
2020-07-30,0.0
