ticker,TRMK US Equity
2000-05-23,0.0
2000-05-24,1.9607999999999999
2000-05-25,0.9615
2000-05-26,0.0
2000-05-30,2.2222
2000-05-31,-1.5625
2000-06-01,0.3175
2000-06-02,1.2658
2000-06-05,0.0
2000-06-06,-2.5
2000-06-07,1.6026
2000-06-08,-1.2618
2000-06-09,-2.2364
2000-06-12,1.9607999999999999
2000-06-13,1.9231
2000-06-14,-3.7736
2000-06-15,0.3268
2000-06-16,-1.6287
2000-06-19,0.9934
2000-06-20,-0.3279
2000-06-21,0.0
2000-06-22,0.9868
2000-06-23,1.6287
2000-06-26,2.2436
2000-06-27,0.9404
2000-06-28,3.4161
2000-06-29,0.6006
2000-06-30,-16.7164
2000-07-03,8.9606
2000-07-05,2.3026
2000-07-06,1.2862
2000-07-07,0.3175
2000-07-10,-0.9494
2000-07-11,-2.2364
2000-07-12,0.6536
2000-07-13,0.3247
2000-07-14,1.2945
2000-07-17,-2.2364
2000-07-18,-1.3072
2000-07-19,-0.6623
2000-07-20,3.3333
2000-07-21,-2.9032
2000-07-24,0.9967
2000-07-25,0.9868
2000-07-26,-0.6515
2000-07-27,-0.3279
2000-07-28,-0.9868
2000-07-31,4.3189
2000-08-01,-1.2739
2000-08-02,0.0
2000-08-03,3.2258
2000-08-04,0.3125
2000-08-07,-0.3115
2000-08-08,-2.5
2000-08-09,-1.6026
2000-08-10,0.9772
2000-08-11,1.9355
2000-08-14,-0.3165
2000-08-15,-1.5873
2000-08-16,0.0
2000-08-17,1.6129
2000-08-18,-2.8571
2000-08-21,-0.6536
2000-08-22,0.0
2000-08-23,-0.9868
2000-08-24,-2.99
2000-08-25,-1.7123
2000-08-28,0.3484
2000-08-29,-0.3472
2000-08-30,1.0453
2000-08-31,2.7778
2000-09-01,-0.3378
2000-09-05,-1.3559
2000-09-06,0.6873
2000-09-07,0.6826
2000-09-08,1.6949
2000-09-11,1.0
2000-09-12,-1.6502
2000-09-13,6.0403
2000-09-14,-0.3165
2000-09-15,-3.1746
2000-09-18,-2.2951
2000-09-19,2.6846
2000-09-20,0.3268
2000-09-21,-2.9316
2000-09-22,2.349
2000-09-25,-0.6557
2000-09-26,1.3201
2000-09-27,0.0
2000-09-28,4.2345
2000-09-29,-2.5
2000-10-02,-2.5641
2000-10-03,0.0
2000-10-04,3.9474
2000-10-05,0.0
2000-10-06,-4.7468
2000-10-09,0.9967
2000-10-10,-2.6316
2000-10-11,-2.3649
2000-10-12,-1.7301
2000-10-13,1.0563
2000-10-16,-0.3484
2000-10-17,-1.3986
2000-10-18,-1.0638
2000-10-19,1.7921
2000-10-20,-0.3521
2000-10-23,0.7067
2000-10-24,0.0
2000-10-25,0.7018
2000-10-26,4.5296
2000-10-27,-2.3333
2000-10-30,3.413
2000-10-31,0.33
2000-11-01,-1.9737
2000-11-02,2.0134
2000-11-03,-0.6579
2000-11-06,-0.6623
2000-11-07,1.0
2000-11-08,-0.33
2000-11-09,0.6623
2000-11-10,-3.2895
2000-11-13,-0.3401
2000-11-14,0.0
2000-11-15,5.1195
2000-11-16,-3.5714
2000-11-17,-0.3367
2000-11-20,0.0
2000-11-21,-0.6757
2000-11-22,1.3605
2000-11-24,2.6846
2000-11-27,-1.9607999999999999
2000-11-28,-1.3333
2000-11-29,0.3919
2000-11-30,0.678
2000-12-01,1.3468
2000-12-04,-0.9967
2000-12-05,4.698
2000-12-06,-2.5641
2000-12-07,0.0
2000-12-08,3.9474
2000-12-11,-1.2658
2000-12-12,-0.641
2000-12-13,-1.9355
2000-12-14,-1.9737
2000-12-15,-1.6779
2000-12-18,3.0717
2000-12-19,4.3046
2000-12-20,0.0
2000-12-21,0.6349
2000-12-22,0.9464
2000-12-26,0.625
2000-12-27,1.2422
2000-12-28,3.0675
2000-12-29,0.0
2001-01-02,-6.8452
2001-01-03,4.7923
2001-01-04,7.9268
2001-01-05,-6.7797
2001-01-08,0.6061
2001-01-09,0.0
2001-01-10,-0.9036
2001-01-11,-0.304
2001-01-12,0.3049
2001-01-16,2.4316
2001-01-17,-1.7804
2001-01-18,0.6042
2001-01-19,-2.1021
2001-01-22,-1.227
2001-01-23,3.1056
2001-01-24,0.0
2001-01-25,-1.8072
2001-01-26,1.5337
2001-01-29,0.9063
2001-01-30,-0.5988
2001-01-31,0.9036
2001-02-01,-0.0746
2001-02-02,0.3734
2001-02-05,0.0
2001-02-06,-0.5952
2001-02-07,0.2994
2001-02-08,-1.4925
2001-02-09,0.6061
2001-02-12,4.5181000000000004
2001-02-13,0.8646
2001-02-14,0.0
2001-02-15,0.5714
2001-02-16,-1.7045
2001-02-20,-1.7341
2001-02-21,-0.5882
2001-02-22,-2.3669000000000002
2001-02-23,2.7273
2001-02-26,3.5398
2001-02-27,-1.094
2001-02-28,1.1594
2001-03-01,0.0
2001-03-02,-0.2865
2001-03-05,-1.1494
2001-03-06,0.5814
2001-03-07,-0.289
2001-03-08,-1.4493
2001-03-09,-2.0588
2001-03-12,0.3754
2001-03-13,4.1137
2001-03-14,-3.1609
2001-03-15,-0.2967
2001-03-16,0.5952
2001-03-19,2.3669000000000002
2001-03-20,0.0
2001-03-21,-0.8671
2001-03-22,-2.0408
2001-03-23,-0.2976
2001-03-26,1.4925
2001-03-27,-0.2941
2001-03-28,-0.295
2001-03-29,-0.2959
2001-03-30,-1.4837
2001-04-02,0.0
2001-04-03,2.1837
2001-04-04,-2.7266
2001-04-05,4.5455
2001-04-06,-1.4493
2001-04-09,-1.6471
2001-04-10,0.5742
2001-04-11,0.1903
2001-04-12,1.1396
2001-04-16,-1.8779
2001-04-17,0.7177
2001-04-18,1.8527
2001-04-19,-0.6063
2001-04-20,-1.0324
2001-04-23,-2.7027
2001-04-24,2.7778
2001-04-25,-1.4224999999999999
2001-04-26,0.481
2001-04-27,-0.7659
2001-04-30,0.8201
2001-05-01,2.823
2001-05-02,-0.1396
2001-05-03,0.0466
2001-05-04,2.0028
2001-05-07,-0.6849
2001-05-08,0.1839
2001-05-09,-0.6425
2001-05-10,-0.2309
2001-05-11,-0.463
2001-05-14,-0.093
2001-05-15,-0.7914
2001-05-16,0.8916
2001-05-17,0.7907
2001-05-18,-0.0461
2001-05-21,0.5078
2001-05-22,1.5617999999999999
2001-05-23,-0.4071
2001-05-24,0.9537
2001-05-25,-0.135
2001-05-29,-1.5766
2001-05-30,2.2654
2001-05-31,-1.5758999999999999
2001-06-01,2.333
2001-06-04,1.207
2001-06-05,1.5901
2001-06-06,0.8696
2001-06-07,-0.2155
2001-06-08,-0.1728
2001-06-11,-0.1298
2001-06-12,1.3432
2001-06-13,-0.2993
2001-06-14,-1.5009000000000001
2001-06-15,-0.1306
2001-06-18,0.6103
2001-06-19,0.0433
2001-06-20,1.3426
2001-06-21,1.5812
2001-06-22,-2.7766
2001-06-25,-4.154
2001-06-26,2.2122
2001-06-27,-0.4859
2001-06-28,1.5535
2001-06-29,-11.1888
2001-07-02,3.4941
2001-07-03,1.4741
2001-07-05,-0.2812
2001-07-06,-1.7856999999999998
2001-07-09,-0.3828
2001-07-10,0.6724
2001-07-11,2.8626
2001-07-12,3.9425
2001-07-13,-0.5355
2001-07-16,2.0188
2001-07-17,0.5717
2001-07-18,4.1102
2001-07-19,3.4439
2001-07-20,-1.0962
2001-07-23,0.9031
2001-07-24,-3.7836
2001-07-25,-1.5222
2001-07-26,0.4723
2001-07-27,2.8632
2001-07-30,-0.0831
2001-07-31,0.4158
2001-08-01,1.0352
2001-08-02,1.1475
2001-08-03,-1.7828
2001-08-06,-0.4125
2001-08-07,-1.0771
2001-08-08,0.9631
2001-08-09,-0.7881
2001-08-10,0.5435
2001-08-13,0.7069
2001-08-14,-0.6193
2001-08-15,0.5816
2001-08-16,1.1979
2001-08-17,-1.5510000000000002
2001-08-20,1.1609
2001-08-21,-0.5328
2001-08-22,-0.1236
2001-08-23,-1.3201
2001-08-24,-1.6303999999999998
2001-08-27,-2.8049
2001-08-28,-2.0987999999999998
2001-08-29,0.1563
2001-08-30,-0.4935
2001-08-31,0.9919
2001-09-04,-0.6696
2001-09-05,-0.764
2001-09-06,-0.6793
2001-09-07,-1.2768
2001-09-10,-0.6928
2001-09-17,-1.3953
2001-09-18,0.1887
2001-09-19,-1.1299
2001-09-20,-0.2381
2001-09-21,-1.9093
2001-09-24,1.4599
2001-09-25,3.2134
2001-09-26,-0.6506
2001-09-27,5.2853
2001-09-28,-0.5775
2001-10-01,-3.0384
2001-10-02,-0.0461
2001-10-03,-0.1383
2001-10-04,1.4312
2001-10-05,1.411
2001-10-08,-1.7056
2001-10-09,0.0
2001-10-10,1.3699
2001-10-11,0.0
2001-10-12,-1.0811
2001-10-15,2.459
2001-10-16,3.3333
2001-10-17,-0.9462
2001-10-18,1.9106
2001-10-19,0.98
2001-10-22,-1.0127
2001-10-23,0.7246
2001-10-24,1.3542
2001-10-25,-0.0835
2001-10-26,0.0
2001-10-29,-0.0418
2001-10-30,0.3344
2001-10-31,-0.1667
2001-11-01,0.9599
2001-11-02,-2.2323
2001-11-05,2.7484
2001-11-06,-0.0823
2001-11-07,-1.6063
2001-11-08,2.5534
2001-11-09,-0.8163
2001-11-12,1.6461000000000001
2001-11-13,-1.498
2001-11-14,0.822
2001-11-15,-0.7746
2001-11-16,-0.6574
2001-11-19,0.2895
2001-11-20,-1.0309
2001-11-21,0.125
2001-11-23,0.541
2001-11-26,-0.2483
2001-11-27,-0.249
2001-11-28,-0.7903
2001-11-29,1.2658
2001-11-30,0.5417
2001-12-03,-0.8288
2001-12-04,0.3761
2001-12-05,-0.6245
2001-12-06,1.0473
2001-12-07,0.1244
2001-12-10,-0.5383
2001-12-11,-1.0824
2001-12-12,1.0101
2001-12-13,0.2083
2001-12-14,-0.2911
2001-12-17,0.5004
2001-12-18,0.7469
2001-12-19,-1.1532
2001-12-20,-0.4583
2001-12-21,0.586
2001-12-24,-0.3329
2001-12-26,-0.6681
2001-12-27,1.3871
2001-12-28,0.1658
2001-12-31,0.2897
2002-01-02,-1.9809999999999999
2002-01-03,0.4211
2002-01-04,0.5451
2002-01-07,-0.7506
2002-01-08,1.0504
2002-01-09,-0.6237
2002-01-10,0.8368
2002-01-11,0.0415
2002-01-14,-0.4562
2002-01-15,0.4167
2002-01-16,-0.8299
2002-01-17,-0.4184
2002-01-18,-0.6345
2002-01-22,-0.5455
2002-01-23,0.6378
2002-01-24,1.3054000000000001
2002-01-25,0.5046
2002-01-28,-0.5394
2002-01-29,-0.3338
2002-01-30,1.2976
2002-01-31,0.6198
2002-02-01,0.6982
2002-02-04,-1.4682
2002-02-05,-0.3725
2002-02-06,-0.0831
2002-02-07,0.1247
2002-02-08,1.3289
2002-02-11,-0.6148
2002-02-12,-0.2062
2002-02-13,0.7438
2002-02-14,-0.2461
2002-02-15,-0.1645
2002-02-19,-0.0824
2002-02-20,0.2473
2002-02-21,-0.4934
2002-02-22,0.5785
2002-02-25,0.3698
2002-02-26,0.1228
2002-02-27,1.1856
2002-02-28,-0.7317
2002-03-01,0.2457
2002-03-04,0.4943
2002-03-05,0.1992
2002-03-06,0.3651
2002-03-07,1.1722
2002-03-08,-0.1199
2002-03-11,0.52
2002-03-12,-0.3581
2002-03-13,0.1997
2002-03-14,0.558
2002-03-15,-0.5153
2002-03-18,0.0
2002-03-19,-0.5179
2002-03-20,-0.2803
2002-03-21,-2.0884
2002-03-22,1.1485
2002-03-25,1.7032
2002-03-26,0.0399
2002-03-27,1.116
2002-03-28,-0.4336
2002-04-01,-0.673
2002-04-02,0.7174
2002-04-03,-1.0685
2002-04-04,0.2
2002-04-05,-0.5988
2002-04-08,0.3614
2002-04-09,2.6411
2002-04-10,1.1696
2002-04-11,-1.6956
2002-04-12,1.5288
2002-04-15,-0.3861
2002-04-16,1.1628
2002-04-17,-2.4138
2002-04-18,0.3926
2002-04-19,-0.6257
2002-04-22,-0.3935
2002-04-23,1.1458
2002-04-24,-0.8203
2002-04-25,-1.4573
2002-04-26,1.9184999999999999
2002-04-29,-0.0784
2002-04-30,1.1381000000000001
2002-05-01,-0.1552
2002-05-02,0.3498
2002-05-03,0.6971
2002-05-06,-0.2308
2002-05-07,0.6554
2002-05-08,1.1107
2002-05-09,-0.2273
2002-05-10,-0.2278
2002-05-13,0.6088
2002-05-14,1.7398
2002-05-15,-0.5204
2002-05-16,0.5232
2002-05-17,-0.3717
2002-05-20,-2.2015000000000002
2002-05-21,-0.4578
2002-05-22,-0.0767
2002-05-23,-0.3069
2002-05-24,-0.2693
2002-05-28,-0.1929
2002-05-29,0.8891
2002-05-30,0.578
2002-05-31,-2.6054
2002-06-03,1.4555
2002-06-04,-0.6592
2002-06-05,0.7416
2002-06-06,-1.5885
2002-06-07,0.3898
2002-06-10,-0.349
2002-06-11,-0.3542
2002-06-12,0.4739
2002-06-13,-0.5896
2002-06-14,0.3163
2002-06-17,2.8773999999999997
2002-06-18,0.1149
2002-06-19,-0.4975
2002-06-20,-0.5385
2002-06-21,-0.5027
2002-06-24,0.4275
2002-06-25,-1.1223
2002-06-26,1.2524
2002-06-27,1.237
2002-06-28,-2.4436999999999998
2002-07-01,0.2348
2002-07-02,-0.1171
2002-07-03,-1.7201
2002-07-05,1.7502
2002-07-08,0.8991
2002-07-09,-1.2398
2002-07-10,-0.7846
2002-07-11,-3.6378
2002-07-12,-0.6565
2002-07-15,-2.1066
2002-07-16,3.1646
2002-07-17,-0.2045
2002-07-18,-1.1885
2002-07-19,-2.3227
2002-07-22,-0.6794
2002-07-23,-4.3614
2002-07-24,5.052
2002-07-25,0.4681
2002-07-26,1.3977
2002-07-29,3.8847
2002-07-30,0.965
2002-07-31,2.1904
2002-08-01,-2.2603
2002-08-02,-1.9537
2002-08-05,-1.952
2002-08-06,3.0278
2002-08-07,-0.5636
2002-08-08,1.6599
2002-08-09,-0.4381
2002-08-12,0.2
2002-08-13,-2.475
2002-08-14,3.1519
2002-08-15,1.1508
2002-08-16,-1.1377
2002-08-19,0.8333
2002-08-20,-0.5116
2002-08-21,2.2943
2002-08-22,-0.5027
2002-08-23,-1.9433
2002-08-26,0.436
2002-08-27,-1.026
2002-08-28,-1.2759
2002-08-29,-0.3251
2002-08-30,1.223
2002-09-03,-0.439
2002-09-04,1.2904
2002-09-05,0.1198
2002-09-06,0.3191
2002-09-09,-0.4374
2002-09-10,-0.9984
2002-09-11,-0.9278
2002-09-12,-2.7279999999999998
2002-09-13,0.0419
2002-09-16,-0.6695
2002-09-17,-0.674
2002-09-18,-3.0534
2002-09-19,-2.4016
2002-09-20,0.2644
2002-09-23,-2.6822
2002-09-24,0.6431
2002-09-25,2.5103
2002-09-26,1.3357
2002-09-27,-0.0439
2002-09-30,0.2198
2002-10-01,2.8947000000000003
2002-10-02,-3.6231999999999998
2002-10-03,-2.1672
2002-10-04,-4.2948
2002-10-07,-0.3779
2002-10-08,2.513
2002-10-09,-5.2266
2002-10-10,5.1733
2002-10-11,3.0162
2002-10-14,1.4414
2002-10-15,4.5293
2002-10-16,-0.7222
2002-10-17,3.9795
2002-10-18,-2.8807
2002-10-21,0.7119
2002-10-22,-4.5355
2002-10-23,0.3967
2002-10-24,-1.0097
2002-10-25,1.3304
2002-10-28,-1.8380999999999998
2002-10-29,-2.7641999999999998
2002-10-30,-0.4127
2002-10-31,4.0976
2002-11-01,3.2729
2002-11-04,-2.3125999999999998
2002-11-05,-2.8935
2002-11-06,-1.3544
2002-11-07,-2.0595
2002-11-08,2.6168
2002-11-11,-2.5501
2002-11-12,1.215
2002-11-13,1.5234999999999999
2002-11-14,2.4557
2002-11-15,0.6214
2002-11-18,-0.5734
2002-11-19,0.4437
2002-11-20,1.8065
2002-11-21,0.7853
2002-11-22,-0.6027
2002-11-25,-0.7362
2002-11-26,0.1963
2002-11-27,2.1491
2002-11-29,-1.374
2002-12-02,1.5237
2002-12-03,-1.3293
2002-12-04,-0.0435
2002-12-05,0.0
2002-12-06,0.1739
2002-12-09,-0.651
2002-12-10,1.5291000000000001
2002-12-11,0.3873
2002-12-12,-0.8144
2002-12-13,0.1729
2002-12-16,0.5177
2002-12-17,-0.1717
2002-12-18,-0.6449
2002-12-19,1.1683
2002-12-20,1.5825
2002-12-23,-0.3368
2002-12-24,-0.3802
2002-12-26,0.8058
2002-12-27,-1.8511
2002-12-30,0.8573
2002-12-31,1.1475
2003-01-02,1.6387
2003-01-03,0.1654
2003-01-06,1.5270000000000001
2003-01-07,0.0
2003-01-08,-0.6098
2003-01-09,0.6953
2003-01-10,-0.2843
2003-01-13,0.8147
2003-01-14,-0.1212
2003-01-15,-1.4159
2003-01-16,1.5593
2003-01-17,-0.3232
2003-01-21,-0.4864
2003-01-22,-0.6517
2003-01-23,-1.353
2003-01-24,-2.3691
2003-01-27,-1.3197
2003-01-28,0.9491
2003-01-29,1.8376000000000001
2003-01-30,-0.8393
2003-01-31,0.7617
2003-02-03,-0.294
2003-02-04,-1.3864
2003-02-05,0.338
2003-02-06,0.0851
2003-02-07,-0.4679
2003-02-10,0.641
2003-02-11,-0.4246
2003-02-12,-0.1706
2003-02-13,0.3417
2003-02-14,1.5326
2003-02-18,-0.2096
2003-02-19,-1.2143
2003-02-20,-0.6423
2003-02-21,1.2842
2003-02-24,-1.0144
2003-02-25,1.2383
2003-02-26,-0.5103
2003-02-27,1.3608
2003-02-28,1.1292
2003-03-03,-2.2333
2003-03-04,-0.275
2003-03-05,1.2388
2003-03-06,-0.0422
2003-03-07,-0.1688
2003-03-10,-2.7484
2003-03-11,-0.6522
2003-03-12,-0.4814
2003-03-13,1.6711
2003-03-14,1.9896
2003-03-17,1.8235999999999999
2003-03-18,-0.8746
2003-03-19,0.2101
2003-03-20,0.7547
2003-03-21,1.4981
2003-03-24,-2.665
2003-03-25,0.4634
2003-03-26,-0.1258
2003-03-27,-0.6297
2003-03-28,0.676
2003-03-31,-0.2937
2003-04-01,0.1684
2003-04-02,2.1008
2003-04-03,-1.7694999999999999
2003-04-04,-0.2933
2003-04-07,0.2941
2003-04-08,0.796
2003-04-09,-0.665
2003-04-10,0.9163
2003-04-11,-0.5348
2003-04-14,0.6253
2003-04-15,-0.58
2003-04-16,-0.2083
2003-04-17,-0.5846
2003-04-21,0.378
2003-04-22,1.4226
2003-04-23,0.7054
2003-04-24,-0.5776
2003-04-25,-0.8241
2003-04-28,1.7034
2003-04-29,1.7565
2003-04-30,-1.6861000000000002
2003-05-01,-0.8983
2003-05-02,3.2138
2003-05-05,-0.0798
2003-05-06,1.5981
2003-05-07,-0.1966
2003-05-08,-0.6698
2003-05-09,0.8727
2003-05-12,1.5729
2003-05-13,-1.1227
2003-05-14,-0.5873
2003-05-15,-0.0788
2003-05-16,1.2219
2003-05-19,-0.9735
2003-05-20,-0.2359
2003-05-21,0.3547
2003-05-22,-0.1571
2003-05-23,0.8655
2003-05-27,0.663
2003-05-28,-0.0581
2003-05-29,0.4682
2003-05-30,1.7476
2003-06-02,0.1145
2003-06-03,0.305
2003-06-04,2.2425
2003-06-05,-1.0781
2003-06-06,-0.0789
2003-06-09,-2.5537
2003-06-10,1.8526
2003-06-11,-0.6442
2003-06-12,0.3814
2003-06-13,-0.5699
2003-06-16,1.5667
2003-06-17,-0.9406
2003-06-18,-0.5697
2003-06-19,-1.1841
2003-06-20,0.8118
2003-06-23,-0.9202
2003-06-24,-0.4257
2003-06-25,-0.0389
2003-06-26,-0.4277
2003-06-27,-0.82
2003-06-30,0.2756
2003-07-01,1.1779
2003-07-02,0.7761
2003-07-03,-0.4236
2003-07-07,1.5081
2003-07-08,0.7238
2003-07-09,-0.1135
2003-07-10,0.6816
2003-07-11,-0.865
2003-07-14,1.8589
2003-07-15,-0.0372
2003-07-16,1.7884
2003-07-17,-0.6589
2003-07-18,0.8475
2003-07-21,-0.1096
2003-07-22,0.4389
2003-07-23,-0.4006
2003-07-24,0.4753
2003-07-25,-0.5822
2003-07-28,-1.2811
2003-07-29,0.4449
2003-07-30,0.1107
2003-07-31,-0.0369
2003-08-01,-1.4386
2003-08-04,-1.6841
2003-08-05,-0.1903
2003-08-06,0.8009
2003-08-07,-0.3027
2003-08-08,0.0
2003-08-11,-0.8729
2003-08-12,1.5697
2003-08-13,-0.6408
2003-08-14,1.4416
2003-08-15,-0.5236
2003-08-18,0.6391
2003-08-19,0.4483
2003-08-20,-0.6694
2003-08-21,0.6739
2003-08-22,-1.7479
2003-08-25,0.7949
2003-08-26,-0.4506
2003-08-27,0.0189
2003-08-28,0.1898
2003-08-29,-0.4545
2003-09-02,2.5114
2003-09-03,0.4083
2003-09-04,0.0
2003-09-05,0.4436
2003-09-08,0.8465
2003-09-09,-1.2774
2003-09-10,-1.22
2003-09-11,1.759
2003-09-12,0.4046
2003-09-15,-0.1832
2003-09-16,0.2569
2003-09-17,0.8419
2003-09-18,0.6171
2003-09-19,1.0101
2003-09-22,-1.25
2003-09-23,-0.5425
2003-09-24,-0.6545
2003-09-25,-0.9883
2003-09-26,-0.7024
2003-09-29,2.1221
2003-09-30,-1.0937000000000001
2003-10-01,1.8061
2003-10-02,1.0138
2003-10-03,0.5376
2003-10-06,0.1426
2003-10-07,-0.6764
2003-10-08,0.1434
2003-10-09,1.2169
2003-10-10,-0.1061
2003-10-13,0.0
2003-10-14,1.1681
2003-10-15,-0.9447
2003-10-16,-0.1766
2003-10-17,-0.1415
2003-10-20,-0.2126
2003-10-21,-0.3551
2003-10-22,0.1782
2003-10-23,0.7471
2003-10-24,-0.7804
2003-10-27,0.6797
2003-10-28,1.2725
2003-10-29,-1.0122
2003-10-30,0.3173
2003-10-31,0.0703
2003-11-03,0.4917
2003-11-04,0.769
2003-11-05,0.659
2003-11-06,0.1378
2003-11-07,0.5506
2003-11-10,-0.3765
2003-11-11,-0.1718
2003-11-12,0.6538
2003-11-13,0.1368
2003-11-14,0.3756
2003-11-17,-1.6667
2003-11-18,0.2421
2003-11-19,1.1732
2003-11-20,-1.603
2003-11-21,0.5199
2003-11-24,0.4828
2003-11-25,0.3775
2003-11-26,0.6838
2003-11-28,0.7861
2003-12-01,0.2713
2003-12-02,-0.6425
2003-12-03,-1.2934
2003-12-04,0.2069
2003-12-05,-1.6518000000000002
2003-12-08,2.2043
2003-12-09,-1.6433
2003-12-10,0.5569
2003-12-11,0.0
2003-12-12,0.5192
2003-12-15,-0.1377
2003-12-16,-0.2414
2003-12-17,0.242
2003-12-18,-0.6897
2003-12-19,-0.1736
2003-12-22,1.0087
2003-12-23,0.551
2003-12-24,0.3767
2003-12-26,-0.2729
2003-12-29,0.2737
2003-12-30,1.74
2003-12-31,-1.8444
2004-01-02,1.0249
2004-01-05,0.4396
2004-01-06,-1.7508
2004-01-07,1.0966
2004-01-08,-0.8475
2004-01-09,-0.3077
2004-01-12,-0.2743
2004-01-13,-1.5131000000000001
2004-01-14,1.2186
2004-01-15,0.9003
2004-01-16,-0.4786
2004-01-20,1.7863
2004-01-21,0.4421
2004-01-22,0.8031
2004-01-23,-0.2
2004-01-26,0.2004
2004-01-27,0.7667
2004-01-28,-2.3817
2004-01-29,1.3216
2004-01-30,-0.8696
2004-02-02,-0.4386
2004-02-03,0.5083
2004-02-04,-0.6743
2004-02-05,-0.0339
2004-02-06,0.3396
2004-02-09,1.6548
2004-02-10,0.2031
2004-02-11,0.6312
2004-02-12,0.8683
2004-02-13,-1.4499
2004-02-17,1.0296
2004-02-18,0.5917
2004-02-19,-0.5556
2004-02-20,-0.815
2004-02-23,-0.106
2004-02-24,0.8292
2004-02-25,0.4605
2004-02-26,-1.1133
2004-02-27,1.5995
2004-03-01,-0.656
2004-03-02,0.2971
2004-03-03,-0.5925
2004-03-04,0.9272
2004-03-05,0.1312
2004-03-08,-0.1966
2004-03-09,-0.2626
2004-03-10,-0.4937
2004-03-11,-0.6285
2004-03-12,0.6991
2004-03-15,-0.8926
2004-03-16,-1.5344
2004-03-17,0.542
2004-03-18,-0.2358
2004-03-19,0.2702
2004-03-22,-0.9094
2004-03-23,-0.034
2004-03-24,-0.714
2004-03-25,0.1712
2004-03-26,-1.3333
2004-03-29,1.1435
2004-03-30,0.5481
2004-03-31,-1.1244
2004-04-01,2.9979
2004-04-02,-0.1338
2004-04-05,-0.201
2004-04-06,0.1678
2004-04-07,-0.7373
2004-04-08,-1.2492
2004-04-12,0.2051
2004-04-13,-2.013
2004-04-14,-2.7855
2004-04-15,-0.6089
2004-04-16,-0.2523
2004-04-19,-1.0838
2004-04-20,-0.1096
2004-04-21,-1.2797
2004-04-22,0.3704
2004-04-23,0.5166
2004-04-26,0.2937
2004-04-27,-0.0732
2004-04-28,-1.2821
2004-04-29,-1.4471
2004-04-30,0.3012
2004-05-03,0.2252
2004-05-04,-0.0749
2004-05-05,0.5247
2004-05-06,-0.4847
2004-05-07,-0.8992
2004-05-10,-1.172
2004-05-11,0.0
2004-05-12,-0.153
2004-05-13,0.8812
2004-05-14,0.1139
2004-05-17,-0.6829
2004-05-18,1.8335
2004-05-19,-0.3001
2004-05-20,0.8277
2004-05-21,0.1493
2004-05-24,1.0432
2004-05-25,0.9587
2004-05-26,2.3009
2004-05-27,-0.714
2004-05-28,0.4707
2004-06-01,0.7568
2004-06-02,0.4292
2004-06-03,-0.641
2004-06-04,0.7168
2004-06-07,0.1068
2004-06-08,-0.391
