ticker,EKSO US Equity
2014-06-11,-0.3704
2014-06-12,0.0
2014-06-13,0.3717
2014-06-16,-14.8148
2014-06-17,-0.8696
2014-06-18,-3.9474
2014-06-19,1.8265
2014-06-20,1.3453
2014-06-23,-25.6637
2014-06-24,-6.7783
2014-06-25,5.3556
2014-06-26,-3.0303
2014-06-27,-2.5
2014-06-30,-5.7692
2014-07-01,0.0
2014-07-02,-0.6803
2014-07-03,-2.7397
2014-07-07,7.0423
2014-07-08,-3.2895
2014-07-09,-3.4013999999999998
2014-07-10,2.1127
2014-07-11,2.069
2014-07-14,-8.7838
2014-07-15,0.0
2014-07-16,0.0
2014-07-17,2.2222
2014-07-18,-1.4493
2014-07-21,0.0
2014-07-22,2.2059
2014-07-23,1.4388
2014-07-24,-2.1277
2014-07-25,-2.1739
2014-07-28,-1.4815
2014-07-29,-1.5038
2014-07-30,-0.7634
2014-07-31,-6.1538
2014-08-01,-1.6393
2014-08-04,0.0
2014-08-05,-1.6667
2014-08-06,0.8475
2014-08-07,-3.3613
2014-08-08,-11.3043
2014-08-11,0.9804
2014-08-12,6.7961
2014-08-13,-2.7273
2014-08-14,1.8692
2014-08-15,5.5046
2014-08-18,-4.3478
2014-08-19,-1.8182
2014-08-20,-0.9259
2014-08-21,-3.7382999999999997
2014-08-22,1.9417
2014-08-25,1.9048
2014-08-26,-3.7382999999999997
2014-08-27,-2.9126
2014-08-28,-5.0
2014-08-29,23.1579
2014-09-02,-9.4017
2014-09-03,-5.6604
2014-09-04,2.0
2014-09-05,16.6667
2014-09-08,-11.7647
2014-09-09,-7.619
2014-09-10,2.0619
2014-09-11,-2.0202
2014-09-12,21.6495
2014-09-15,-16.1017
2014-09-16,-8.9899
2014-09-17,8.768
2014-09-18,-5.6122
2014-09-19,0.5405
2014-09-22,-7.5269
2014-09-23,2.3256
2014-09-24,0.5682
2014-09-25,-6.7797
2014-09-26,-4.2424
2014-09-29,5.0633
2014-09-30,1.2048
2014-10-01,-9.5238
2014-10-02,30.2467
2014-10-03,7.0842
2014-10-06,34.9057
2014-10-07,4.1958
2014-10-08,-10.0671
2014-10-09,2.9851
2014-10-10,-5.7971
2014-10-13,-3.0769
2014-10-14,-10.3175
2014-10-15,7.9646
2014-10-16,2.459
2014-10-17,21.6
2014-10-20,0.6579
2014-10-21,-3.9215999999999998
2014-10-22,-6.1224
2014-10-23,-5.0725
2014-10-24,-0.7634
2014-10-27,8.461500000000001
2014-10-28,-0.7092
2014-10-29,1.4285999999999999
2014-10-30,-2.8169
2014-10-31,-0.7246
2014-11-03,0.7299
2014-11-04,-0.7246
2014-11-05,8.0292
2014-11-06,-2.027
2014-11-07,18.6207
2014-11-10,7.5581
2014-11-11,-6.4865
2014-11-12,5.2023
2014-11-13,4.9451
2014-11-14,-4.1885
2014-11-17,-4.3716
2014-11-18,0.5714
2014-11-19,-0.5682
2014-11-20,-8.0
2014-11-21,-6.2112
2014-11-24,15.894
2014-11-25,-4.0
2014-11-26,-0.5952
2014-11-28,0.5988
2014-12-01,-7.7381
2014-12-02,-2.5806
2014-12-03,-1.3245
2014-12-04,0.6711
2014-12-05,0.0
2014-12-08,3.3333
2014-12-09,-0.6452
2014-12-10,0.0
2014-12-11,-6.4935
2014-12-12,2.7778
2014-12-15,-8.7838
2014-12-16,-14.8148
2014-12-17,6.9565
2014-12-18,0.813
2014-12-19,16.129
2014-12-22,-12.5
2014-12-23,3.9683
2014-12-24,4.5802
2014-12-26,5.1095
2014-12-29,-4.1667
2014-12-30,2.1739
2014-12-31,-3.5461
2015-01-02,0.7353
2015-01-05,-1.4599
2015-01-06,-2.2222
2015-01-07,1.5152
2015-01-08,0.7463
2015-01-09,5.9259
2015-01-12,-2.0979
2015-01-13,-10.0
2015-01-14,1.5873
2015-01-15,0.0
2015-01-16,0.7813
2015-01-20,5.1938
2015-01-21,-2.1371
2015-01-22,-3.6145
2015-01-23,-3.125
2015-01-26,0.8065
2015-01-27,-3.2800000000000002
2015-01-28,-1.737
2015-01-29,-2.3569
2015-01-30,20.6897
2015-02-02,3.5714
2015-02-03,-3.4483
2015-02-04,-1.7856999999999998
2015-02-05,1.0909
2015-02-06,0.7194
2015-02-09,-1.4285999999999999
2015-02-10,-3.6231999999999998
2015-02-11,-1.5038
2015-02-12,-0.7634
2015-02-13,2.3077
2015-02-17,-3.7594
2015-02-18,8.5937
2015-02-19,-5.036
2015-02-20,-0.7576
2015-02-23,-3.0534
2015-02-24,-0.7874
2015-02-25,0.0
2015-02-26,0.7937
2015-02-27,1.6535
2015-03-02,-0.8521
2015-03-03,-2.3437
2015-03-04,-2.4
2015-03-05,3.2787
2015-03-06,1.5873
2015-03-09,-3.9062
2015-03-10,-0.813
2015-03-11,1.6393
2015-03-12,-0.8065
2015-03-13,4.878
2015-03-16,0.7752
2015-03-17,3.0769
2015-03-18,-8.5821
2015-03-19,-0.4082
2015-03-20,1.6393
2015-03-23,0.8065
2015-03-24,-1.6
2015-03-25,2.439
2015-03-26,3.9683
2015-03-27,6.1068999999999996
2015-03-30,5.036
2015-03-31,6.1644
2015-04-01,28.3871
2015-04-02,5.0251
2015-04-06,-10.526299999999999
2015-04-07,0.0
2015-04-08,2.6738
2015-04-09,3.6458
2015-04-10,-2.5126
2015-04-13,3.6082
2015-04-14,0.0
2015-04-15,-0.995
2015-04-16,-2.0101
2015-04-17,1.0256
2015-04-20,-2.0305
2015-04-21,-2.5907
2015-04-22,-10.1064
2015-04-23,0.0
2015-04-24,-3.5503
2015-04-27,3.0675
2015-04-28,-2.3884
2015-04-29,-3.0414
2015-04-30,3.1447
2015-05-01,-1.2195
2015-05-04,-1.2346
2015-05-05,2.5
2015-05-06,-1.8293
2015-05-07,1.2422
2015-05-08,-4.2945
2015-05-11,-10.2564
2015-05-12,0.7143
2015-05-13,25.5319
2015-05-14,5.6497
2015-05-15,-5.8824
2015-05-18,8.5227
2015-05-19,1.0471
2015-05-20,3.6269
2015-05-21,0.5
2015-05-22,-0.995
2015-05-26,-7.5377
2015-05-27,-4.8913
2015-05-28,2.8571
2015-05-29,-2.2222
2015-06-01,-1.7045
2015-06-02,-21.3873
2015-06-03,13.6029
2015-06-04,-9.3851
2015-06-05,-0.1429
2015-06-08,-0.5722
2015-06-09,0.0
2015-06-10,0.7194
2015-06-11,-2.1429
2015-06-12,-2.1898
2015-06-15,1.4925
2015-06-16,-4.4118
2015-06-17,-1.5385
2015-06-18,-0.7813
2015-06-19,0.0
2015-06-22,-1.9685000000000001
2015-06-23,-0.4016
2015-06-24,-4.4355
2015-06-25,-7.173
2015-06-26,-1.8182
2015-06-29,-3.7037
2015-06-30,8.6538
2015-07-01,7.9646
2015-07-02,-0.0102
2015-07-06,1.6498
2015-07-07,-1.6129
2015-07-08,-5.0
2015-07-09,1.3805
2015-07-10,-2.9787
2015-07-13,0.8772
2015-07-14,-1.7391
2015-07-15,-1.7699
2015-07-16,1.8018
2015-07-17,-1.7699
2015-07-20,2.7027
2015-07-21,-0.8882
2015-07-22,-2.6441
2015-07-23,-1.8182
2015-07-24,1.8519
2015-07-27,-2.7273
2015-07-28,-0.9463
2015-07-29,0.0118
2015-07-30,-2.8302
2015-07-31,0.0
2015-08-03,-0.983
2015-08-04,11.7784
2015-08-05,0.8772
2015-08-06,-0.8696
2015-08-07,-5.2632
2015-08-10,2.7778
2015-08-11,-0.9009
2015-08-12,-2.7273
2015-08-13,-0.9346
2015-08-14,-0.9434
2015-08-17,-6.6667
2015-08-18,2.0408
2015-08-19,18.0
2015-08-20,-5.0847
2015-08-21,-1.7856999999999998
2015-08-24,4.5455
2015-08-25,1.7283
2015-08-26,11.9778
2015-08-27,10.687
2015-08-28,-5.5172
2015-08-31,5.8394
2015-09-01,-4.1379
2015-09-02,-2.1583
2015-09-03,5.8824
2015-09-04,-5.5556
2015-09-08,2.9412000000000003
2015-09-09,-2.1429
2015-09-10,-2.1898
2015-09-11,-2.9851
2015-09-14,4.6154
2015-09-15,-0.7445
2015-09-16,-0.7315
2015-09-17,1.4925
2015-09-18,-1.4706000000000001
2015-09-21,5.2239
2015-09-22,-2.1277
2015-09-23,-2.183
2015-09-24,-2.2132
2015-09-25,-1.5246
2015-09-28,-9.222
2015-09-29,-3.3898
2015-09-30,2.6316
2015-10-01,-3.4188
2015-10-02,0.885
2015-10-05,5.2632
2015-10-06,-3.3333
2015-10-07,-0.8621
2015-10-08,-1.7391
2015-10-09,0.885
2015-10-12,-0.8772
2015-10-13,0.0
2015-10-14,0.0
2015-10-15,2.6549
2015-10-16,-0.8621
2015-10-19,0.8696
2015-10-20,-2.5754
2015-10-21,-1.3383
2015-10-22,0.4484
2015-10-23,0.0
2015-10-26,0.0
2015-10-27,0.8929
2015-10-28,-0.885
2015-10-29,2.2321
2015-10-30,2.1834
2015-11-02,6.8376
2015-11-03,0.8
2015-11-04,-0.7937
2015-11-05,1.2
2015-11-06,-9.0909
2015-11-09,0.0
2015-11-10,-2.6087
2015-11-11,16.0714
2015-11-12,-9.2308
2015-11-13,5.9322
2015-11-16,4.0
2015-11-17,3.0769
2015-11-18,5.2239
2015-11-19,-1.4184
2015-11-20,-5.7554
2015-11-23,-1.5267
2015-11-24,-0.7752
2015-11-25,4.6875
2015-11-27,0.7463
2015-11-30,1.4815
2015-12-01,0.0
2015-12-02,-2.9196999999999997
2015-12-03,-1.5038
2015-12-04,-3.063
2015-12-07,3.1598
2015-12-08,-2.2901
2015-12-09,-1.5625
2015-12-10,-2.3810000000000002
2015-12-11,-0.813
2015-12-14,-4.0984
2015-12-15,-3.4188
2015-12-16,1.7699
2015-12-17,9.5652
2015-12-18,0.7937
2015-12-21,-2.2835
2015-12-22,-0.8864
2015-12-23,2.439
2015-12-24,-8.7302
2015-12-28,-5.2174
2015-12-29,-3.6696999999999997
2015-12-30,-2.8571
2015-12-31,0.0
2016-01-04,0.0
2016-01-05,-3.0392
2016-01-06,-4.8534
2016-01-07,-10.2019
2016-01-08,7.8107
2016-01-11,-4.5005
2016-01-12,1.7241
2016-01-13,-0.791
2016-01-14,-1.4806
2016-01-15,-4.0462
2016-01-19,-7.2289
2016-01-20,-6.4935
2016-01-21,16.3889
2016-01-22,5.0119
2016-01-25,5.6818
2016-01-26,-2.6882
2016-01-27,0.0
2016-01-28,-1.5470000000000002
2016-01-29,-0.6734
2016-02-01,0.565
2016-02-02,0.0
2016-02-03,-0.5618
2016-02-04,-0.565
2016-02-05,0.0
2016-02-08,-1.1364
2016-02-09,-5.1724
2016-02-10,-2.2045
2016-02-11,-2.4557
2016-02-12,3.5578
2016-02-16,3.681
2016-02-17,-1.7751000000000001
2016-02-18,7.8313
2016-02-19,6.1453
2016-02-22,-2.6316
2016-02-23,-3.9189
2016-02-24,0.4219
2016-02-25,1.5126
2016-02-26,0.4415
2016-02-29,3.2967
2016-03-01,-4.2553
2016-03-02,2.7778
2016-03-03,0.0
2016-03-04,-0.5405
2016-03-07,-1.087
2016-03-08,-1.978
2016-03-09,-0.3363
2016-03-10,-1.631
2016-03-11,-1.2364
2016-03-14,2.7571
2016-03-15,-3.7746
2016-03-16,-1.0539
2016-03-17,0.5917
2016-03-18,0.5882
2016-03-21,-1.1111
2016-03-22,-5.3814
2016-03-23,-1.25
2016-03-24,-0.0633
2016-03-28,-1.2033
2016-03-29,-1.2821
2016-03-30,-1.9481000000000002
2016-03-31,-0.1987
2016-04-01,-2.9196999999999997
2016-04-04,18.797
2016-04-05,-4.4879
2016-04-06,2.4096
2016-04-07,16.352899999999998
2016-04-08,-0.4044
2016-04-11,-1.5228000000000002
2016-04-12,2.0619
2016-04-13,-1.0101
2016-04-14,1.8367
2016-04-15,0.2004
2016-04-18,-1.0
2016-04-19,-2.5253
2016-04-20,-4.6632
2016-04-21,-1.6303999999999998
2016-04-22,3.8674
2016-04-25,1.6024
2016-04-26,1.0405
2016-04-27,-2.6943
2016-04-28,-2.0234
2016-04-29,-1.1685
2016-05-02,-0.4674
2016-05-03,-1.6575
2016-05-04,-5.0562
2016-05-05,6.1707
2016-05-06,0.7166
2016-05-09,10.6719
2016-05-10,0.0
2016-05-11,1.7143000000000002
2016-05-12,-1.6854
2016-05-13,-0.7143
2016-05-16,-5.1799
2016-05-17,-8.346
2016-05-18,-1.4901
2016-05-19,-10.084
2016-05-20,8.5047
2016-05-23,1.9811
2016-05-24,-3.7161999999999997
2016-05-25,-0.4386
2016-05-26,-1.1454
2016-05-27,0.7487
2016-05-31,-0.7431
2016-06-01,-3.0303
2016-06-02,3.4926
2016-06-03,1.2433
2016-06-06,3.1579
2016-06-07,7.568
2016-06-08,-4.0316
2016-06-09,-0.1647
2016-06-10,-7.2607
2016-06-13,-2.1352
2016-06-14,-5.0
2016-06-15,-0.4785
2016-06-16,11.9231
2016-06-17,-3.6082
2016-06-20,-5.5258
2016-06-21,-1.8868
2016-06-22,-0.5769
2016-06-23,-2.5145
2016-06-24,-3.5714
2016-06-27,-1.2346
2016-06-28,-3.7474
2016-06-29,-5.8467
2016-06-30,-4.5977
2016-07-01,-1.2048
2016-07-05,-0.0076
2016-07-06,23.668
2016-07-07,1.1834
2016-07-08,3.8986
2016-07-11,15.7598
2016-07-12,6.1588
2016-07-13,1.5162
2016-07-14,-1.9447
2016-07-15,0.9202
2016-07-18,-1.5957
2016-07-19,-5.4826
2016-07-20,-0.4902
2016-07-21,-3.1199
2016-07-22,-2.3729
2016-07-25,7.8125
2016-07-26,-3.3816
2016-07-27,0.0
2016-07-28,3.6667
2016-07-29,-0.4823
2016-08-01,3.3926
2016-08-02,0.0
2016-08-03,-2.4219
2016-08-04,-0.7206
2016-08-05,0.6452
2016-08-08,-0.3205
2016-08-09,-36.6559
2016-08-10,1.2690000000000001
2016-08-11,-1.0025
2016-08-12,-1.5190000000000001
2016-08-15,3.3419
2016-08-16,0.995
2016-08-17,-0.7389
2016-08-18,0.9926
2016-08-19,-0.4914
2016-08-22,-0.2469
2016-08-23,-1.4851
2016-08-24,0.0
2016-08-25,-0.2513
2016-08-26,-0.7557
2016-08-29,-3.8071
2016-08-30,1.5831
2016-08-31,0.0
2016-09-01,1.039
2016-09-02,-0.5141
2016-09-06,1.8088
2016-09-07,1.5228000000000002
2016-09-08,-0.25
2016-09-09,-1.0025
2016-09-12,-2.5316
2016-09-13,-3.1169000000000002
2016-09-14,1.8767
2016-09-15,-1.5789
2016-09-16,-1.8717000000000001
2016-09-19,-0.545
2016-09-20,-0.8219
2016-09-21,0.2762
2016-09-22,0.2755
2016-09-23,-2.4725
2016-09-26,1.4085
2016-09-27,13.8889
2016-09-28,25.6098
2016-09-29,-9.7087
2016-09-30,1.0753
2016-10-03,12.766
2016-10-04,0.566
2016-10-05,3.0019
2016-10-06,-0.9107
2016-10-07,-1.6543999999999999
2016-10-10,6.5421
2016-10-11,5.7895
2016-10-12,2.9851
2016-10-13,-2.5765000000000002
2016-10-14,-4.7934
2016-10-17,3.6458
2016-10-18,-2.5126
2016-10-19,0.5155
2016-10-20,-3.7607
2016-10-21,1.2433
2016-10-24,-3.1579
2016-10-25,-14.3116
2016-10-26,-16.4905
2016-10-27,11.8987
2016-10-28,2.4887
2016-10-31,-0.4415
2016-11-01,-9.0909
2016-11-02,4.878
2016-11-03,-2.093
2016-11-04,-1.9002
2016-11-07,-1.937
2016-11-08,0.9877
2016-11-09,5.1345
2016-11-10,-0.9302
2016-11-11,-2.5822000000000003
2016-11-14,-1.2048
2016-11-15,-1.4634
2016-11-16,-0.2475
2016-11-17,1.737
2016-11-18,1.2195
2016-11-21,0.9639
2016-11-22,-2.148
2016-11-23,8.0488
2016-11-25,6.9977
2016-11-28,-4.6414
2016-11-29,-1.5487
2016-11-30,-1.7978
2016-12-01,0.2288
2016-12-02,-2.5114
2016-12-05,9.3677
2016-12-06,4.0685
2016-12-07,-1.8519
2016-12-08,-0.2096
2016-12-09,-7.3529
2016-12-12,-3.4013999999999998
2016-12-13,2.1127
2016-12-14,0.2299
2016-12-15,-1.3761
2016-12-16,1.1628
2016-12-19,3.2184
2016-12-20,-2.0045
2016-12-21,-1.3636
2016-12-22,-2.9954
2016-12-23,-1.6627
2016-12-27,-0.7246
2016-12-28,0.4866
2016-12-29,-1.2107
2016-12-30,-2.451
2017-01-03,2.0101
2017-01-04,-1.2315
2017-01-05,1.7456
2017-01-06,1.9607999999999999
2017-01-09,5.0481
2017-01-10,-2.2883
2017-01-11,-0.7026
2017-01-12,-0.2358
2017-01-13,-1.8913
2017-01-17,0.0
2017-01-18,-1.9277
2017-01-19,-0.7371
2017-01-20,2.7228
2017-01-23,-2.4096
2017-01-24,1.2346
2017-01-25,0.4878
2017-01-26,-0.7555
2017-01-27,0.7612
2017-01-30,-0.7282
2017-01-31,-0.2445
2017-02-01,-0.4902
2017-02-02,1.2315
2017-02-03,-0.4866
2017-02-06,0.0
2017-02-07,-1.956
2017-02-08,-0.2494
2017-02-09,1.0
2017-02-10,0.9901
2017-02-13,-0.7353
2017-02-14,-0.7407
2017-02-15,-0.995
2017-02-16,-0.2513
2017-02-17,-2.7708
2017-02-21,-2.0725
2017-02-22,-0.2646
2017-02-23,-5.8355
2017-02-24,0.8451
2017-02-27,-7.8212
2017-02-28,-3.9394
2017-03-01,10.0946
2017-03-02,-5.1576
2017-03-03,0.3021
2017-03-06,-0.6024
2017-03-07,-2.1212
2017-03-08,2.7864
2017-03-09,-2.1084
2017-03-10,-4.6154
2017-03-13,-5.4839
2017-03-14,-10.2389
2017-03-15,8.365
2017-03-16,-2.4561
2017-03-17,17.2662
2017-03-20,8.8957
2017-03-21,-5.9155
2017-03-22,3.2934
2017-03-23,4.6377
2017-03-24,6.0942
2017-03-27,9.3995
2017-03-28,-1.432
2017-03-29,-8.4746
2017-03-30,5.8201
2017-03-31,2.5
2017-04-03,-17.0732
2017-04-04,1.7647
2017-04-05,-0.578
2017-04-06,-4.0698
2017-04-07,3.6364
2017-04-10,-2.6316
2017-04-11,-3.9039
2017-04-12,-0.9375
2017-04-13,-5.3628
2017-04-17,-0.6667
2017-04-18,-1.6779
2017-04-19,-1.0239
2017-04-20,-1.7241
2017-04-21,0.0
2017-04-24,0.0
2017-04-25,-0.3509
2017-04-26,-0.3521
2017-04-27,2.8269
2017-04-28,-1.0309
2017-05-01,-0.3472
2017-05-02,-7.6655
2017-05-03,-6.7925
2017-05-04,-0.4049
2017-05-05,-0.813
2017-05-08,4.918
2017-05-09,0.3906
2017-05-10,-19.8444
2017-05-11,-6.3107
2017-05-12,-15.544
2017-05-15,19.6319
2017-05-16,-9.7436
2017-05-17,-2.2727
2017-05-18,-3.4884
2017-05-19,-4.2169
2017-05-22,-10.0629
2017-05-23,-4.8951
2017-05-24,-20.5882
2017-05-25,5.5556
2017-05-26,-5.2632
2017-05-30,-6.4815
2017-05-31,2.9703
2017-06-01,6.7308
2017-06-02,23.4234
2017-06-05,-11.6788
2017-06-06,6.6116
2017-06-07,-9.3023
2017-06-08,1.7094
2017-06-09,2.521
2017-06-12,3.2787
2017-06-13,1.5873
2017-06-14,41.4063
2017-06-15,16.5746
2017-06-16,-9.0047
2017-06-19,-6.7708
2017-06-20,4.4693
2017-06-21,1.6042999999999998
2017-06-22,7.3684
2017-06-23,15.1961
2017-06-26,-10.2128
2017-06-27,-4.7393
2017-06-28,24.3781
2017-06-29,0.8
2017-06-30,-7.9365
2017-07-03,-1.2931
2017-07-05,-0.8734
2017-07-06,-7.9295
2017-07-07,2.8708
2017-07-10,-2.7907
2017-07-11,0.9569
2017-07-12,0.0
2017-07-13,1.8957000000000002
2017-07-14,8.3721
2017-07-17,-1.2876
2017-07-18,-9.1304
2017-07-19,-23.445
2017-07-20,-8.75
2017-07-21,18.4932
2017-07-24,1.1561
2017-07-25,-1.1429
2017-07-26,0.578
2017-07-27,-5.1724
2017-07-28,4.8485
2017-07-31,4.6243
2017-08-01,10.4972
2017-08-02,-3.0
2017-08-03,2.0619
2017-08-04,-2.5253
2017-08-07,4.1451
2017-08-08,-5.4726
2017-08-09,-3.1579
2017-08-10,-7.6087
2017-08-11,-13.5294
2017-08-14,5.4422
2017-08-15,3.871
2017-08-16,-4.9689
2017-08-17,0.6536
2017-08-18,1.9481000000000002
2017-08-21,-7.0064
2017-08-22,-4.1096
2017-08-23,-5.0
2017-08-24,-5.2632
2017-08-25,-0.7937
2017-08-28,-4.8
2017-08-29,-3.3613
2017-08-30,9.3826
2017-08-31,0.1669
2017-09-01,-7.9365
2017-09-05,2.7241
2017-09-06,-1.8127
2017-09-07,-1.7094
2017-09-08,-2.6087
2017-09-11,5.8036
2017-09-12,7.173
2017-09-13,-6.2992
2017-09-14,3.3613
2017-09-15,-6.5041
2017-09-18,1.7391
2017-09-19,-1.7094
2017-09-20,0.0
2017-09-21,-0.8696
2017-09-22,12.2807
2017-09-25,3.9063
2017-09-26,-3.0075
2017-09-27,-1.5504
2017-09-28,-1.5748
2017-09-29,-3.2
2017-10-02,0.0
2017-10-03,-1.6529
2017-10-04,3.3613
2017-10-05,-3.252
2017-10-06,0.8403
2017-10-09,-1.6667
2017-10-10,5.9322
2017-10-11,-4.0
2017-10-12,-2.0833
2017-10-13,1.2766
2017-10-16,-1.6806999999999999
2017-10-17,-5.9829
2017-10-18,2.7273
2017-10-19,0.0
2017-10-20,0.0
2017-10-23,1.7699
2017-10-24,-0.8696
2017-10-25,-3.5088
2017-10-26,0.0
2017-10-27,-2.7273
2017-10-30,-0.9346
2017-10-31,1.8868
2017-11-01,-3.2407
2017-11-02,7.177
2017-11-03,0.8929
2017-11-06,-0.885
2017-11-07,0.0
2017-11-08,-3.5714
2017-11-09,-2.7778
2017-11-10,45.7143
2017-11-13,32.0261
2017-11-14,-13.3663
2017-11-15,0.5714
2017-11-16,8.5227
2017-11-17,25.1309
2017-11-20,22.1757
2017-11-21,41.4384
2017-11-22,-15.4964
2017-11-24,-17.4785
2017-11-27,6.5972
2017-11-28,-5.2117
2017-11-29,-11.3402
2017-11-30,-11.2403
2017-12-01,2.6201
2017-12-04,2.1277
2017-12-05,7.9167
2017-12-06,10.4247
2017-12-07,-4.8951
2017-12-08,1.1029
2017-12-11,-5.0909
2017-12-12,-1.9157
2017-12-13,-9.375
2017-12-14,4.7414
2017-12-15,-6.1728
2017-12-18,0.8772
2017-12-19,-1.7391
2017-12-20,-7.0796
2017-12-21,1.4285999999999999
2017-12-22,0.0
2017-12-26,13.1455
2017-12-27,6.639
2017-12-28,-13.2296
2017-12-29,-4.4843
2018-01-02,-3.7559
2018-01-03,-7.3171
2018-01-04,2.6316
2018-01-05,-2.5641
2018-01-08,1.0526
2018-01-09,2.0833
2018-01-10,-4.0816
2018-01-11,7.4468
2018-01-12,-0.495
2018-01-16,-5.9701
2018-01-17,-0.5291
2018-01-18,-4.2553
2018-01-19,-1.6667
2018-01-22,-2.2599
2018-01-23,-10.4046
2018-01-24,9.6774
2018-01-25,-1.7647
2018-01-26,-2.9939999999999998
2018-01-29,-5.5556
2018-01-30,1.3072
2018-01-31,-5.8065
2018-02-01,0.6849
2018-02-02,-3.4013999999999998
2018-02-05,-8.4507
2018-02-06,7.6923
2018-02-07,-1.4285999999999999
2018-02-08,4.3478
2018-02-09,-2.7778
2018-02-12,0.0
2018-02-13,1.4285999999999999
2018-02-14,7.7465
2018-02-15,0.0
2018-02-16,1.3072
2018-02-20,-4.5161
2018-02-21,-0.6757
2018-02-22,0.0
2018-02-23,8.8435
2018-02-26,-6.25
2018-02-27,-0.6667
2018-02-28,2.6846
2018-03-01,1.9607999999999999
2018-03-02,-1.2821
2018-03-05,-1.9481000000000002
2018-03-06,1.9868000000000001
2018-03-07,13.6364
2018-03-08,4.0
2018-03-09,0.5495
2018-03-12,0.0
2018-03-13,-6.5574
2018-03-14,-7.6023
2018-03-15,-3.7975
2018-03-16,4.6053
2018-03-19,-5.0314
2018-03-20,3.9735
2018-03-21,0.0
2018-03-22,1.2739
2018-03-23,-3.1447
2018-03-26,34.4156
2018-03-27,-7.2464
2018-03-28,-16.1458
2018-03-29,-1.8634
2018-04-02,-4.4304
2018-04-03,0.6623
2018-04-04,-2.6316
2018-04-05,0.6689
2018-04-06,-2.0068
2018-04-09,0.6849
2018-04-10,4.7619
2018-04-11,3.2468
2018-04-12,2.5157
2018-04-13,2.454
2018-04-16,-1.1916
2018-04-17,-1.2181
2018-04-18,-0.6135
2018-04-19,0.6173
2018-04-20,-0.9202
2018-04-23,2.8483
2018-04-24,0.5418
2018-04-25,0.0
2018-04-26,1.7964
2018-04-27,9.4118
2018-04-30,1.0753
2018-05-01,-8.5106
2018-05-02,3.4884
2018-05-03,-2.809
2018-05-04,1.7341
2018-05-07,-1.1364
2018-05-08,-5.7471
2018-05-09,-1.8293
2018-05-10,-6.2112
2018-05-11,5.298
2018-05-14,-1.8868
2018-05-15,-1.6026
2018-05-16,-0.3257
2018-05-17,0.0
2018-05-18,0.0
2018-05-21,-1.9607999999999999
2018-05-22,-0.6667
2018-05-23,2.6846
2018-05-24,-1.9607999999999999
2018-05-25,1.3333
2018-05-29,10.526299999999999
2018-05-30,-2.9762
2018-05-31,1.227
2018-06-01,3.0303
2018-06-04,0.5882
2018-06-05,-0.5848
2018-06-06,7.0588
2018-06-07,-2.1978
2018-06-08,1.6854
2018-06-11,2.7624
