ticker,UTRK US Equity
2007-01-08,11.7647
2007-01-10,-5.2632
2007-01-11,-16.6667
2007-01-12,13.3333
2007-01-16,17.647100000000002
2007-01-17,30.0
2007-01-18,23.0769
2007-01-19,-12.5
2007-01-22,-21.4286
2007-01-23,0.0
2007-01-24,-18.1818
2007-01-25,16.6667
2007-01-26,-9.5238
2007-01-29,0.0
2007-01-31,-5.2632
2007-02-01,-8.3333
2007-02-02,3.0303
2007-02-05,41.1765
2007-02-06,20.8333
2007-02-07,-6.8966
2007-02-08,7.4074
2007-02-09,3.4483
2007-02-12,-7.0
2007-02-13,0.0
2007-02-14,7.5269
2007-02-15,-20.0
2007-02-16,25.0
2007-02-20,-6.6667
2007-02-21,3.5714
2007-02-22,0.0
2007-02-27,-10.3448
2007-02-28,0.0
2007-03-01,-19.2308
2007-03-02,23.8095
2007-03-05,-17.3077
2007-03-06,0.0
2007-03-07,2.3256
2007-03-08,-9.0909
2007-03-09,25.0
2007-03-12,-4.0
2007-03-13,4.1667
2007-03-14,-20.0
2007-03-15,-10.0
2007-03-19,44.4444
2007-03-20,7.6923
2007-03-21,-21.4286
2007-03-22,13.6364
2007-03-23,0.0
2007-03-26,-20.0
2007-03-27,25.0
2007-03-28,-6.0
2007-03-29,-10.6383
2007-03-30,-4.7619
2007-04-02,0.0
2007-04-03,20.0
2007-04-05,-12.5
2007-04-09,9.5238
2007-04-10,-4.3478
2007-04-11,-9.0909
2007-04-12,15.0
2007-04-13,-15.2174
2007-04-16,-2.5641
2007-04-17,0.0
2007-04-20,15.7895
2007-04-23,9.0909
2007-04-24,0.0
2007-04-25,-8.3333
2007-04-26,13.6364
2007-04-27,0.0
2007-04-30,-8.0
2007-05-01,0.0
2007-05-02,-12.1739
2007-05-03,0.0
2007-05-04,-0.9901
2007-05-09,20.0
2007-05-11,-8.3333
2007-05-14,0.0
2007-05-15,9.0909
2007-05-18,-8.3333
2007-05-23,0.0
2007-05-24,-4.5455
2007-05-25,4.7619
2007-05-29,0.0
2007-05-30,-9.0909
2007-05-31,0.0
2007-06-01,10.0
2007-06-06,-9.0909
2007-06-07,-5.0
2007-06-08,0.0
2007-06-11,-5.2632
2007-06-15,-4.1667
2007-06-18,-1.4493
2007-06-21,0.0
2007-06-22,0.0
2007-06-25,-17.647100000000002
2007-06-26,21.4286
2007-07-02,-5.8824
2007-07-03,6.25
2007-07-05,-5.8824
2007-07-09,12.5
2007-07-10,0.0
2007-07-11,-5.5556
2007-07-12,5.8824
2007-07-16,0.0
2007-07-19,-5.5556
2007-07-23,5.8824
2007-07-26,0.0
2007-08-02,0.0
2007-08-03,-22.2222
2007-08-06,7.1429
2007-08-09,-20.0
2007-08-10,58.3333
2007-08-13,0.0
2007-08-14,5.2632
2007-08-17,-40.0
2007-08-20,16.6667
2007-08-27,35.7143
2007-08-28,0.0
2007-08-29,-5.2632
2007-08-30,-16.6667
2007-08-31,6.6667
2007-09-06,-12.5
2007-09-07,0.0
2007-09-10,0.0
2007-09-12,21.4286
2007-09-13,-17.647100000000002
2007-09-14,0.0
2007-09-17,7.1429
2007-09-20,-0.6667
2007-09-28,-16.1074
2007-10-03,-4.0
2007-10-04,25.0
2007-10-08,-33.3333
2007-10-09,10.0
2007-10-10,0.0
2007-10-15,0.0
2007-10-16,-9.0909
2007-10-17,-6.5
2007-10-18,39.0374
2007-10-19,-8.461500000000001
2007-10-23,0.8403
2007-10-25,0.0
2007-10-26,33.3333
2007-10-29,-25.0
2007-10-30,0.0
2007-10-31,-15.0
2007-11-05,7.8431
2007-11-06,0.0
2007-11-09,17.2727
2007-11-13,-14.7287
2007-11-14,0.0
2007-11-15,-9.0909
2007-11-16,-10.0
2007-11-19,0.0
2007-11-26,-5.5556
2007-11-28,-17.647100000000002
2007-11-30,0.0
2007-12-10,-42.8571
2007-12-11,56.25
2007-12-12,4.0
2007-12-14,7.6923
2007-12-18,-7.1429
2007-12-19,-7.6923
2007-12-21,-27.8125
2007-12-26,61.6162
2007-12-27,-14.2857
2007-12-31,0.0
2008-01-02,0.0
2008-01-04,-16.6667
2008-01-10,0.0
2008-01-11,-8.0
2008-01-14,-13.0435
2008-01-15,0.0
2008-01-16,0.0
2008-01-17,-10.0
2008-01-18,11.1111
2008-01-22,0.0
2008-01-23,0.0
2008-01-24,12.5
2008-01-25,0.0
2008-01-28,-11.1111
2008-01-29,-25.0
2008-01-30,16.6667
2008-01-31,0.0
2008-02-01,11.4286
2008-02-06,0.0
2008-02-11,-23.0769
2008-02-12,-12.2917
2008-02-19,14.0143
2008-02-21,-26.6667
2008-02-22,22.7273
2008-02-25,-25.9259
2008-02-26,0.0
2008-02-27,25.0
2008-02-28,-20.0
2008-03-03,0.0
2008-03-04,0.0
2008-03-05,0.0
2008-03-06,-10.0
2008-03-10,-5.5556
2008-03-11,17.647100000000002
2008-03-13,50.0
2008-03-14,0.0
2008-03-17,-43.3333
2008-03-18,-11.7647
2008-03-19,0.0
2008-03-24,6.6667
2008-03-25,0.0
2008-03-26,0.0
2008-03-27,-6.25
2008-03-28,0.0
2008-04-01,33.3333
2008-04-02,15.0
2008-04-03,-13.0435
2008-04-04,-5.0
2008-04-09,-5.2632
2008-04-10,38.8889
2008-04-11,0.0
2008-04-14,0.0
2008-04-15,20.0
2008-04-17,16.6667
2008-04-18,-11.4286
2008-04-22,-35.4839
2008-04-25,50.0
2008-05-06,-10.0
2008-05-07,14.8148
2008-05-08,9.6774
2008-05-09,4.4118
2008-05-13,-1.4085
2008-05-20,0.0
2008-05-21,0.0
2008-05-27,17.1429
2008-06-03,0.0
2008-06-04,0.0
2008-06-05,-26.8293
2008-06-09,0.0
2008-06-13,-3.3333
2008-06-19,0.0
2008-06-24,0.0
2008-06-26,0.0
2008-06-27,0.0
2008-07-02,-1.7241
2008-07-07,-8.7719
2008-07-09,0.0
2008-07-10,0.0
2008-07-14,0.0
2008-07-18,-23.0769
2008-07-21,0.0
2008-07-25,0.0
2008-07-29,0.0
2008-07-30,10.0
2008-08-01,-50.0
2008-08-06,-9.0909
2008-08-08,200.0
2008-08-11,13.3333
2008-08-12,0.0
2008-08-15,-55.8824
2008-09-05,0.0
2008-09-22,-33.3333
2008-09-25,50.0
2008-10-16,6.6667
2008-10-22,-18.75
2008-10-23,0.0
2008-10-28,-23.0769
2008-11-04,0.0
2008-11-07,0.0
2008-11-11,130.0
2008-11-12,17.3913
2008-11-13,14.8148
2008-11-14,3.2258
2008-11-17,-6.25
2008-11-18,10.0
2008-11-19,-6.0606
2008-11-20,0.0
2008-11-21,0.0
2008-11-24,-9.6774
2008-11-26,0.0
2008-12-01,-3.5714
2008-12-05,-25.9259
2008-12-08,0.0
2008-12-09,-20.0
2008-12-10,-6.25
2008-12-11,-33.3333
2008-12-12,-20.0
2008-12-15,75.0
2008-12-16,-42.8571
2008-12-17,25.0
2008-12-18,-20.0
2008-12-19,-12.5
2008-12-22,42.8571
2008-12-23,-10.0
2008-12-24,-16.6667
2008-12-26,-6.6667
2008-12-29,0.0
2008-12-30,0.0
2008-12-31,0.0
2009-01-02,-14.2857
2009-01-05,16.6667
2009-01-06,7.1429
2009-01-07,6.6667
2009-01-08,-6.25
2009-01-09,-26.6667
2009-01-12,45.4545
2009-01-13,-12.5
2009-01-14,-14.2857
2009-01-15,0.0
2009-01-16,25.0
2009-01-20,-33.3333
2009-01-21,0.0
2009-01-22,3.0
2009-01-23,-2.9126
2009-01-26,0.0
2009-01-27,40.0
2009-01-28,-27.1429
2009-01-29,0.0
2009-01-30,0.0
2009-02-02,37.2549
2009-02-03,-28.5714
2009-02-05,-10.0
2009-02-06,0.0
2009-02-09,11.1111
2009-02-10,38.0
2009-02-12,14.4928
2009-02-13,1.2658
2009-02-19,-37.5
2009-02-20,0.0
2009-02-23,0.0
2009-02-24,0.0
2009-02-26,48.0
2009-02-27,-32.4324
2009-03-05,0.0
2009-03-06,-20.0
2009-03-09,-37.5
2009-03-10,0.0
2009-03-11,0.0
2009-03-12,0.0
2009-03-16,0.0
2009-03-18,-40.0
2009-03-19,100.0
2009-03-20,0.0
2009-03-23,-48.3333
2009-03-24,22.5806
2009-03-25,21.0526
2009-03-27,0.0
2009-03-30,0.0
2009-03-31,73.913
2009-04-01,-12.5
2009-04-02,-14.2857
2009-04-03,16.6667
2009-04-07,-14.2857
2009-04-14,33.3333
2009-04-15,25.0
2009-04-16,0.0
2009-04-17,-50.0
2009-04-21,96.0
2009-04-22,0.0
2009-04-23,2.0408
2009-04-24,-22.0
2009-04-27,0.0
2009-04-28,-58.9744
2009-04-29,181.25
2009-04-30,-55.5556
2009-05-05,125.0
2009-05-06,-11.1111
2009-05-08,-12.5
2009-05-11,14.2857
2009-05-12,-12.5
2009-05-18,0.0
2009-05-19,-14.2857
2009-05-21,106.6667
2009-06-01,-43.5484
2009-06-09,0.0
2009-06-10,-42.8571
2009-07-09,0.0
2009-07-15,0.0
2009-07-17,0.0
2009-07-20,0.0
2009-07-23,25.0
2009-07-28,60.0
2009-07-29,-25.0
2009-08-03,-50.0
2009-08-05,-26.6667
2009-08-07,-9.0909
2009-08-10,0.0
2009-08-12,50.0
2009-08-13,-33.3333
2009-08-17,-30.0
2009-08-18,42.8571
2009-08-21,-30.0
2009-08-25,0.0
2009-08-31,0.0
2009-09-01,-28.5714
2009-09-04,40.0
2009-09-10,0.0
2009-09-11,0.0
2009-09-16,14.2857
2009-09-21,0.0
2009-09-22,150.0
2009-10-08,0.0
2009-10-09,-60.0
2009-10-12,0.0
2009-10-13,12.5
2009-10-23,-11.1111
2009-10-27,0.0
2009-10-28,0.0
2009-11-04,0.0
2009-11-11,0.0
2009-11-12,-98.4375
2009-11-20,7900.0
2009-11-27,0.0
2009-12-02,-93.75
2009-12-03,0.0
2009-12-07,700.0
2009-12-11,0.0
2009-12-15,0.0
2009-12-16,0.0
2009-12-24,-87.5
2009-12-28,0.0
2009-12-29,0.0
2009-12-30,0.0
2009-12-31,10.0
2010-01-07,2081.8182
2010-01-08,33.3333
2010-01-11,0.0
2010-01-12,-50.0
2010-02-10,-20.0
2010-03-01,0.0
2010-03-10,0.0
2010-03-16,25.0
2010-03-17,90.0
2010-03-19,0.0
2010-04-05,-21.0526
2010-04-09,-33.3333
2010-05-19,-70.0
2010-05-21,0.0
2010-05-24,0.0
2010-05-27,133.3333
2010-06-17,-14.2857
2010-07-16,-33.3333
2010-07-30,-50.0
2010-08-02,-43.75
2010-08-27,-11.1111
2010-09-24,12.5
2010-10-15,433.3333
2010-10-18,-81.25
2010-10-27,0.0
2010-11-09,0.0
2010-12-17,5.5556
2010-12-29,0.0
2010-12-30,10.526299999999999
2010-12-31,0.0
2011-01-18,0.0
2011-01-26,4.7619
2011-01-31,736.3636
2011-02-01,4.3478
2011-02-02,25.0
2011-02-03,200.0
2011-02-04,0.0
2011-02-07,-33.3333
2011-02-08,16.6667
2011-02-09,-14.2857
2011-02-10,26.6667
2011-02-11,-34.2105
2011-02-14,-12.0
2011-02-15,-31.8182
2011-02-16,0.0
2011-02-18,-13.3333
2011-02-23,15.3846
2011-02-25,-13.3333
2011-02-28,84.6154
2011-03-02,-8.3333
2011-03-03,-9.0909
2011-03-07,-12.5
2011-03-09,0.0
2011-03-11,-2.8571
2011-03-18,-5.8824
2011-03-23,-43.75
2011-04-05,22.2222
2011-04-13,-36.3636
2011-04-20,42.8571
2011-04-21,-30.0
2011-04-29,0.0
2011-05-02,-28.5714
2011-05-06,77.5
2011-05-10,12.6761
2011-05-17,50.0
2011-05-18,-33.3333
2011-05-19,50.0
2011-05-20,-49.1667
2011-05-23,37.7049
2011-05-26,4.7619
2011-06-02,0.0
2011-06-03,0.0
2011-06-10,-30.6818
2011-06-13,83.6066
2011-06-22,-21.4286
2011-06-23,-9.0909
2011-06-24,0.0
2011-07-07,105.0
2011-07-08,90.2439
2011-07-11,-35.5769
2011-07-12,19.403
2011-07-13,-3.3333
2011-07-15,-3.4483
2011-07-18,0.0
2011-07-19,25.0
2011-07-20,-28.5714
2011-07-21,48.0
2011-07-25,-64.8649
2011-07-26,75.9615
2011-07-27,0.0
2011-07-29,22.4044
2011-08-01,0.0
2011-08-03,-18.3036
2011-08-04,52.1858
2011-08-05,-50.8079
2011-08-08,133.5766
2011-08-09,-17.5
2011-08-10,0.0
2011-08-11,-21.2121
2011-08-12,32.6923
2011-08-15,-41.4855
2011-08-16,42.7245
2011-08-17,-3.4707
2011-08-18,-14.382
2011-08-19,0.0
2011-08-24,-15.2231
2011-08-25,0.0
2011-08-26,22.9102
2011-08-30,-18.6398
2011-08-31,0.0
2011-09-02,21.3622
2011-09-06,17.602
2011-09-08,-21.9089
2011-09-12,24.4444
2011-09-16,-28.5714
2011-09-19,5.0
2011-09-21,-10.119
2011-09-22,-15.2318
2011-09-27,12.5
2011-10-04,-15.9722
2011-10-05,25.6198
2011-10-07,0.0
2011-10-10,0.0
2011-10-11,10.526299999999999
2011-10-17,9.5238
2011-10-18,8.6957
2011-10-19,12.0
2011-10-21,-14.2857
2011-10-26,24.2187
2011-10-27,0.0
2011-10-31,0.0
2011-11-02,-28.9308
2011-11-04,3.8348
2011-11-07,24.1477
2011-11-08,-4.8055
2011-11-09,-7.6923
2011-11-14,0.0
2011-11-16,20.8333
2011-11-21,-1.0776
2011-11-22,-10.0218
2011-11-23,0.0
2011-11-29,-7.0218
2011-11-30,0.0
2011-12-06,0.5208
2011-12-07,-4.6632
2011-12-08,2.1739
2011-12-13,9.8404
2011-12-14,-1.2107
2011-12-16,0.0
2011-12-19,11.2745
2011-12-20,-8.37
2011-12-22,26.9231
2011-12-23,-6.0606
2011-12-27,3.2258
2011-12-29,-25.0
2011-12-30,27.8646
2012-01-06,-5.499
2012-01-10,0.0
2012-01-11,6.8966
2012-01-12,-3.2258
2012-01-13,0.0
2012-01-26,16.6667
2012-02-06,0.0
2012-02-07,-2.8571
2012-02-08,-5.8824
2012-02-09,0.0
2012-02-15,0.0
2012-03-02,-21.875
2012-03-08,-15.25
2012-03-20,41.5929
2012-03-23,-5.0
2012-04-02,-12.2807
2012-04-04,-52.5
2012-04-11,16.3158
2012-05-02,0.0
2012-05-04,0.0
2012-05-09,0.4525
2012-05-10,-14.8649
2012-05-21,32.8042
2012-05-24,0.0
2012-06-01,27.49
2012-06-06,5.0
2012-06-12,42.8571
2012-06-13,0.0
2012-06-15,-16.6667
2012-06-20,20.0
2012-06-26,-50.0
2012-07-13,-33.3333
2012-07-17,10.0
2012-08-14,0.0
2012-08-27,154.5455
2012-09-05,-60.7143
2012-09-21,0.0
2012-11-05,63.6364
2012-11-07,-66.6667
2012-11-28,66.6667
2012-12-11,-68.75
2012-12-14,0.0
2012-12-20,12.0
2012-12-27,-10.7143
2013-01-07,220.0
2013-01-28,-50.0
2013-04-15,-80.0
2013-04-26,1900.0
2013-06-11,-85.0
2013-07-08,0.0
2013-07-24,0.0
2013-09-04,0.0
2013-09-19,0.0
2013-11-07,0.0
2013-11-08,-66.6667
2013-11-18,62.5
2013-12-10,30.7692
2013-12-13,2.9412000000000003
2013-12-27,0.0
2014-01-23,8.5714
2014-01-28,110.5263
2014-01-29,-47.5
2014-02-10,0.0
2014-03-06,0.0
2014-04-10,0.0
2014-05-27,0.0
2014-06-10,0.0
2014-07-17,2.3810000000000002
2014-07-24,0.0
2014-07-30,-2.3256
2014-10-02,2.3810000000000002
2014-11-13,0.0
2014-11-25,0.0
2014-12-17,0.0
2014-12-22,0.0
2014-12-30,0.0
2015-02-06,11.6279
2015-02-09,0.0
2015-03-19,0.0
2015-05-21,-33.3333
2015-06-11,18.75
2015-06-22,18.4211
2015-06-23,11.1111
2015-06-25,-10.0
2015-06-30,11.1111
2015-07-23,-36.0
2015-08-03,50.0
2015-08-04,150.0
2015-08-06,-50.8333
2015-08-13,-15.2542
2015-08-21,0.0
2015-08-24,-4.0
2015-09-17,0.0
2015-11-23,0.0
2015-12-03,-29.1667
2015-12-04,0.0
2015-12-11,0.0
2015-12-17,0.0
2015-12-28,0.0
2016-01-21,0.0
2016-02-10,-29.4118
2016-02-29,8.3333
2016-04-13,-7.6923
2016-12-30,-25.0
2017-01-06,0.0
2017-01-27,0.0
2017-02-16,0.0
2017-03-03,0.0
2017-03-16,-27.7778
2017-04-12,38.4615
2017-04-27,0.0
2017-05-01,911.1111
2017-05-02,-47.2527
2017-05-03,225.0
2017-05-05,-23.0769
2017-05-10,-32.5
2017-05-16,19.1358
2017-05-19,20.2073
2017-05-22,24.1379
2017-05-23,11.1111
2017-05-24,10.0
2017-05-25,-9.0909
2017-05-31,5.0
2017-06-09,78.0952
2017-06-22,-6.4171
2017-06-23,-36.0
2017-06-26,-6.25
2017-06-29,-22.8571
2017-07-10,-0.6173
2017-07-28,-0.6211
2017-08-03,0.625
2017-08-11,147.8261
2017-08-15,-24.812
2017-08-17,-12.3333
2017-08-22,-23.9544
2017-08-29,37.5
2017-08-31,0.0
2017-09-08,-27.2727
2017-09-11,11.5
2017-09-12,-10.3139
2017-09-25,-15.5
2017-09-26,6.9231
2017-09-28,10.6807
2017-09-29,-17.5
2017-10-03,21.2121
2017-10-05,0.0
2017-10-09,0.0
2017-10-12,12.5
2017-10-18,4.4444
2017-10-23,2.2979
2017-10-25,-16.8053
2017-11-15,10.0
2017-11-17,2.2727
2017-11-20,-2.2222
2017-11-27,-26.8182
2017-11-30,-38.5093
2017-12-01,26.2626
2017-12-04,-19.28
2018-01-02,-20.7136
2018-01-12,193.75
2018-01-16,19.1489
2018-01-18,-10.7143
2018-01-19,0.0
2018-01-25,8.0
2018-01-26,0.0
2018-02-20,-26.2963
2018-02-21,-12.0603
2018-02-22,5.7143
2018-02-23,0.0
2018-02-27,-2.7027
2018-02-28,-2.7778
2018-03-01,22.5714
2018-03-02,27.7389
2018-03-05,-37.9562
2018-03-12,17.647100000000002
2018-03-14,0.0
2018-03-22,25.0
2018-04-04,0.0
2018-04-05,0.0
2018-04-11,-4.0
2018-04-23,0.0
2018-04-24,-16.6667
2018-04-26,-22.5
2018-04-27,0.0
2018-05-02,-3.2258
2018-05-10,-10.0
2018-05-23,0.0
2018-06-08,48.1481
2018-06-27,-3.5
2018-07-09,-50.2591
2018-07-10,87.5
2018-07-11,8.3333
2018-07-20,-2.5641
2018-08-06,0.0
2018-08-07,0.0
2018-08-08,15.526299999999999
2018-08-14,-22.5513
2018-08-16,55.8824
2018-08-17,-24.5283
2018-08-20,-10.0
2018-08-21,38.8889
2018-08-22,-35.2
2018-08-23,-1.8519
2018-08-24,50.9434
2018-08-28,-33.75
2018-09-04,25.7862
2018-09-07,0.0
2018-09-10,-15.0
2018-09-11,-22.9412
2018-09-12,0.6107
2018-09-13,25.9484
2018-09-19,-9.6386
2018-09-21,20.0
2018-09-25,-20.2778
2018-09-26,-1.3937
2018-10-05,-7.4205
2018-10-10,0.0
2018-10-15,21.374
2018-10-16,3.7736
2018-10-24,-20.0
2018-11-01,2.2727
2018-11-06,0.0
2018-11-12,0.0
2018-11-19,-10.0
2018-11-20,-1.2346
2018-11-26,25.0
2018-12-18,11.0
2018-12-19,-3.9039
2018-12-26,-28.125
2018-12-28,0.8696
2018-12-31,-5.1724
2019-02-19,9.0909
2019-03-05,-14.1667
2019-03-20,0.0
2019-03-28,-1.2136
2019-04-03,-1.7199
2019-04-22,-15.0
2019-04-30,0.0
2019-05-14,1.1764999999999999
2019-05-29,0.0
2019-06-03,0.0
2019-06-11,-25.5814
2019-06-19,-21.875
2019-07-24,28.0
2019-08-15,-28.125
2019-09-04,0.0
2019-09-17,0.0
2019-09-23,0.0
2019-09-26,-10.8696
2019-09-27,9.4634
2019-10-04,-44.2959
2019-10-08,20.0
2019-11-06,0.0
2019-12-11,0.0
2019-12-24,0.0
2019-12-31,6.6667
2020-01-08,-31.25
2020-01-09,0.0
2020-01-21,0.0
2020-01-29,77.2727
2020-01-30,-5.1282
2020-01-31,-31.4054
2020-04-16,-13.3176
2020-04-28,72.7273
2020-04-29,-34.2105
2020-05-06,60.0
2020-05-07,-25.0
2020-05-08,16.6667
2020-05-12,42.8571
2020-05-13,-12.0
2020-05-14,-9.0909
2020-05-19,-12.5
2020-05-26,185.7143
2020-05-27,0.0
2020-05-28,-30.0
2020-05-29,35.7143
2020-06-03,5.2632
2020-06-04,14.0
2020-06-08,-11.4035
2020-06-11,32.6733
2020-06-12,142.5373
2020-06-15,-46.0
2020-06-16,11.6809
2020-06-17,27.0408
2020-06-18,-15.261
2020-06-19,37.4408
2020-06-23,-43.1034
2020-06-24,75.1515
2020-06-25,5.5363
2020-06-26,-28.6885
2020-06-29,9.8851
2020-06-30,0.0
2020-07-02,0.0
2020-07-06,-37.8661
2020-07-07,69.697
2020-07-08,19.0476
2020-07-14,-29.0
2020-07-15,-38.9671
2020-07-16,0.0
2020-07-17,0.0
2020-07-20,100.0
2020-07-21,-23.0769
2020-07-22,25.0
2020-07-29,-44.0
2020-07-30,71.4286
2020-07-31,37.5
