ticker,GNL US Equity
2015-10-19,0.7667
2015-10-20,0.0
2015-10-21,0.2174
2015-10-22,-0.4338
2015-10-23,-1.1983
2015-10-26,1.2128
2015-10-27,0.5447
2015-10-28,-0.9751
2015-10-29,-1.0941
2015-10-30,1.5487
2015-11-02,-0.6536
2015-11-03,0.3289
2015-11-04,0.5373
2015-11-05,0.0
2015-11-06,-0.4376
2015-11-09,-4.0659
2015-11-10,-0.8018
2015-11-11,3.8106
2015-11-12,-1.7798
2015-11-13,2.9445
2015-11-16,-2.0902
2015-11-17,0.5618
2015-11-18,-0.3352
2015-11-19,-0.6726
2015-11-20,1.0158
2015-11-23,0.1117
2015-11-24,-0.4464
2015-11-25,-1.3453
2015-11-27,0.6818
2015-11-30,0.0
2015-12-01,0.2257
2015-12-02,-0.9009
2015-12-03,-0.5682
2015-12-04,1.3618999999999999
2015-12-07,-0.681
2015-12-08,0.0
2015-12-09,0.3429
2015-12-10,0.5695
2015-12-11,-1.6987999999999999
2015-12-14,-0.3456
2015-12-15,-0.8092
2015-12-16,1.3986
2015-12-17,-0.8046
2015-12-18,0.5794
2015-12-21,-1.1521
2015-12-22,-2.331
2015-12-23,-1.79
2015-12-24,-1.8226
2015-12-28,-1.6089
2015-12-29,-1.0063
2015-12-30,1.2706
2015-12-31,-0.2509
2016-01-04,0.5031
2016-01-05,-0.7509
2016-01-06,-1.3976
2016-01-07,-3.7371
2016-01-08,-4.2838
2016-01-11,-1.5385
2016-01-12,-2.6989
2016-01-13,-5.5474
2016-01-14,1.391
2016-01-15,5.3354
2016-01-19,-4.0521
2016-01-20,-0.1508
2016-01-21,2.1148
2016-01-22,2.9586
2016-01-25,2.5862
2016-01-26,3.7815
2016-01-27,-1.4845
2016-01-28,-1.3699
2016-01-29,-2.7778
2016-02-01,4.2857
2016-02-02,-0.411
2016-02-03,1.3755
2016-02-04,0.8028
2016-02-05,0.1357
2016-02-08,-3.252
2016-02-09,-2.3810000000000002
2016-02-10,3.8737
2016-02-11,-0.4144
2016-02-12,-0.1387
2016-02-16,1.25
2016-02-17,0.823
2016-02-18,-1.4966
2016-02-19,5.663
2016-02-22,-2.7451
2016-02-23,2.5538
2016-02-24,1.7038
2016-02-25,0.9021
2016-02-26,0.0
2016-02-29,-1.2771
2016-03-01,3.4929
2016-03-02,2.0
2016-03-03,0.8578
2016-03-04,-2.9263
2016-03-07,2.396
2016-03-08,-0.8621
2016-03-09,-0.2484
2016-03-10,1.8679999999999999
2016-03-11,1.1002
2016-03-14,-0.2418
2016-03-15,-0.8485
2016-03-16,0.0
2016-03-17,0.489
2016-03-18,-0.4866
2016-03-21,0.1222
2016-03-22,0.1221
2016-03-23,0.122
2016-03-24,1.218
2016-03-28,-0.4813
2016-03-29,2.6602
2016-03-30,-0.4711
2016-03-31,1.3018
2016-04-01,0.8178
2016-04-04,0.5794
2016-04-05,-0.9217
2016-04-06,1.7345000000000002
2016-04-07,-0.3452
2016-04-08,1.3857
2016-04-11,1.0251
2016-04-12,0.5637
2016-04-13,0.0
2016-04-14,0.1121
2016-04-15,-0.4479
2016-04-18,-1.0124
2016-04-19,-1.1364
2016-04-20,-1.3793
2016-04-21,-3.38
2016-04-22,2.6538
2016-04-25,-0.235
2016-04-26,0.9423
2016-04-27,-0.2334
2016-04-28,-0.3509
2016-04-29,-0.5869
2016-05-02,2.7155
2016-05-03,0.0
2016-05-04,0.91
2016-05-05,-1.9495
2016-05-06,2.3392
2016-05-09,0.5714
2016-05-10,0.5682
2016-05-11,-1.0169
2016-05-12,0.4566
2016-05-13,-0.5682
2016-05-16,-0.2286
2016-05-17,-2.0619
2016-05-18,-1.4035
2016-05-19,-2.1352
2016-05-20,-0.3636
2016-05-23,-1.3382
2016-05-24,2.3428
2016-05-25,-1.4458
2016-05-26,0.2445
2016-05-27,0.0
2016-05-31,-0.3659
2016-06-01,0.2448
2016-06-02,1.7094
2016-06-03,0.7203
2016-06-06,-0.1291
2016-06-07,1.8029
2016-06-08,2.1250999999999998
2016-06-09,-1.0405
2016-06-10,-0.7009
2016-06-13,-4.8235
2016-06-14,-2.1014
2016-06-15,0.2525
2016-06-16,0.1259
2016-06-17,-0.5031
2016-06-20,1.6435
2016-06-21,0.2488
2016-06-22,0.2481
2016-06-23,2.599
2016-06-24,-4.9457
2016-06-27,-3.934
2016-06-28,-0.6605
2016-06-29,3.0585
2016-06-30,2.5806
2016-07-01,1.2579
2016-07-05,-1.6149
2016-07-06,-0.0105
2016-07-07,-1.6539000000000001
2016-07-08,2.5873
2016-07-11,2.396
2016-07-12,3.202
2016-07-13,0.5967
2016-07-14,0.5931
2016-07-15,1.0613
2016-07-18,1.9837
2016-07-19,-0.6865
2016-07-20,-0.1152
2016-07-21,-0.8074
2016-07-22,0.2326
2016-07-25,0.232
2016-07-26,-0.3472
2016-07-27,0.813
2016-07-28,1.1521
2016-07-29,-0.5695
2016-08-01,-1.7182
2016-08-02,-1.1655
2016-08-03,1.7689
2016-08-04,-0.1255
2016-08-05,0.8178
2016-08-08,-3.1286
2016-08-09,0.8373
2016-08-10,1.0676
2016-08-11,-0.2347
2016-08-12,0.5882
2016-08-15,-0.2339
2016-08-16,-1.2896
2016-08-17,0.7126
2016-08-18,0.7075
2016-08-19,-0.8197
2016-08-22,0.8264
2016-08-23,0.4684
2016-08-24,-2.0979
2016-08-25,0.8333
2016-08-26,-1.4168
2016-08-29,0.0
2016-08-30,-0.3593
2016-08-31,-0.2404
2016-09-01,-0.1205
2016-09-02,1.9300000000000002
2016-09-06,-0.1282
2016-09-07,0.2387
2016-09-08,-1.7856999999999998
2016-09-09,-4.9697
2016-09-12,3.699
2016-09-13,-3.69
2016-09-14,1.1494
2016-09-15,0.2525
2016-09-16,2.267
2016-09-19,-0.4926
2016-09-20,-1.7327
2016-09-21,2.3929
2016-09-22,3.075
2016-09-23,-0.8353
2016-09-26,-0.6017
2016-09-27,0.0
2016-09-28,0.8475
2016-09-29,-1.8007
2016-09-30,-0.2445
2016-10-03,-1.5931
2016-10-04,-0.7472
2016-10-05,-2.6452999999999998
2016-10-06,0.1299
2016-10-07,-1.1673
2016-10-10,1.8373
2016-10-11,-2.5773
2016-10-12,0.7937
2016-10-13,0.3937
2016-10-14,0.0
2016-10-17,-0.2614
2016-10-18,0.6553
2016-10-19,0.9115
2016-10-20,-0.7742
2016-10-21,-0.5202
2016-10-24,0.7843
2016-10-25,0.2594
2016-10-26,-1.423
2016-10-27,-4.1995000000000005
2016-10-28,0.274
2016-10-31,1.2295
2016-11-01,-3.3738
2016-11-02,-2.2346
2016-11-03,0.1429
2016-11-04,0.9867
2016-11-07,3.5613
2016-11-08,0.1376
2016-11-09,3.4341
2016-11-10,-2.656
2016-11-11,2.4557
2016-11-14,3.1957
2016-11-15,-2.3226
2016-11-16,0.6605
2016-11-17,0.0
2016-11-18,0.5249
2016-11-21,-1.3054999999999999
2016-11-22,1.8519
2016-11-23,0.0
2016-11-25,1.1688
2016-11-28,-0.2567
2016-11-29,0.9009
2016-11-30,-3.0612
2016-12-01,-2.2368
2016-12-02,0.0
2016-12-05,0.9421
2016-12-06,2.1222
2016-12-07,2.6316
2016-12-08,1.5385
2016-12-09,-0.2525
2016-12-12,0.1266
2016-12-13,-0.1264
2016-12-14,-2.0253
2016-12-15,-0.3876
2016-12-16,4.0208
2016-12-19,-0.8728
2016-12-20,0.5031
2016-12-21,-3.6295
2016-12-22,-0.9091
2016-12-23,0.3932
2016-12-27,0.1305
2016-12-28,-1.1734
2016-12-29,1.0554
2016-12-30,2.2193
2017-01-03,1.788
2017-01-04,0.4914
2017-01-05,-0.1258
2017-01-06,0.0
2017-01-09,-2.0151
2017-01-10,0.0
2017-01-11,0.3856
2017-01-12,-0.6402
2017-01-13,0.1289
2017-01-17,0.5148
2017-01-18,-0.2561
2017-01-19,-1.6688
2017-01-20,0.2611
2017-01-23,1.0417
2017-01-24,0.2577
2017-01-25,1.4139
2017-01-26,-0.8872
2017-01-27,-1.2788
2017-01-30,-1.943
2017-01-31,2.3778
2017-02-01,0.9032
2017-02-02,1.023
2017-02-03,1.0127
2017-02-06,0.4908
2017-02-07,-1.7588
2017-02-08,0.1279
2017-02-09,2.0434
2017-02-10,1.1264
2017-02-13,0.7426
2017-02-14,-0.6143
2017-02-15,-0.3708
2017-02-16,1.4888
2017-02-17,0.3667
2017-02-21,-0.1218
2017-02-22,-0.7317
2017-02-23,0.6143
2017-02-24,0.0
2017-02-27,-0.1221
2017-02-28,0.2445
2017-03-01,1.5447
2017-03-02,-1.9215
2017-03-03,0.6939
2017-03-06,-2.4828
2017-03-07,-1.4238
2017-03-08,-3.9082
2017-03-09,-0.7515
2017-03-10,1.5145
2017-03-13,1.2286
2017-03-14,0.0
2017-03-15,2.4274
2017-03-16,0.2962
2017-03-17,1.2658
2017-03-20,-0.7917
2017-03-21,-0.798
2017-03-22,-0.1693
2017-03-23,0.5089
2017-03-24,-0.2532
2017-03-27,-0.3384
2017-03-28,0.8913
2017-03-29,0.2945
2017-03-30,0.2517
2017-03-31,0.7531
2017-04-03,-0.1246
2017-04-04,0.4574
2017-04-05,-0.507
2017-04-06,1.2992
2017-04-07,-0.0414
2017-04-10,0.0
2017-04-11,-0.5795
2017-04-12,-0.1249
2017-04-13,-0.4168
2017-04-17,0.8372
2017-04-18,0.2906
2017-04-19,-0.207
2017-04-20,0.2489
2017-04-21,-0.0827
2017-04-24,-0.7039
2017-04-25,0.6672
2017-04-26,-0.1243
2017-04-27,-0.4562
2017-04-28,-1.5417
2017-05-01,0.6771
2017-05-02,-0.6305
2017-05-03,-2.242
2017-05-04,-2.7369
2017-05-05,1.6143
2017-05-08,-0.5296
2017-05-09,-1.6859
2017-05-10,1.1282
2017-05-11,-1.7403
2017-05-12,-0.7266
2017-05-15,0.2287
2017-05-16,0.1826
2017-05-17,0.5923
2017-05-18,0.9058
2017-05-19,-0.1346
2017-05-22,0.5393
2017-05-23,0.7599
2017-05-24,0.9317
2017-05-25,-0.1758
2017-05-26,-0.2642
2017-05-30,-0.6623
2017-05-31,0.1778
2017-06-01,1.1091
2017-06-02,0.5704
2017-06-05,-1.1344
2017-06-06,-0.673
2017-06-07,0.403
2017-06-08,0.1338
2017-06-09,1.1581
2017-06-12,0.3523
2017-06-13,-0.1755
2017-06-14,0.044
2017-06-15,0.0439
2017-06-16,-0.3513
2017-06-19,-0.3967
2017-06-20,-1.1062
2017-06-21,-0.2685
2017-06-22,-0.2692
2017-06-23,0.045
2017-06-26,0.5396
2017-06-27,-0.8497
2017-06-28,1.263
2017-06-29,-1.5590000000000002
2017-06-30,0.6335
2017-07-03,1.5737
2017-07-05,-2.3572
2017-07-06,-1.1883
2017-07-07,0.6475
2017-07-10,-1.6543999999999999
2017-07-11,0.6542
2017-07-12,2.182
2017-07-13,-0.9541
2017-07-14,1.055
2017-07-17,0.7717
2017-07-18,-0.6306
2017-07-19,1.4053
2017-07-20,-1.1623
2017-07-21,0.1357
2017-07-24,-0.4968
2017-07-25,-0.1816
2017-07-26,0.5002
2017-07-27,-0.0905
2017-07-28,-0.1359
2017-07-31,-0.2268
2017-08-01,0.1818
2017-08-02,-0.6806
2017-08-03,-0.868
2017-08-04,-0.288
2017-08-07,-0.5126
2017-08-08,-0.3747
2017-08-09,-1.0343
2017-08-10,-0.095
2017-08-11,-0.3804
2017-08-14,1.6705999999999999
2017-08-15,-0.0469
2017-08-16,1.4091
2017-08-17,-0.6948
2017-08-18,-0.3265
2017-08-21,1.0295
2017-08-22,0.3705
2017-08-23,-0.5538
2017-08-24,0.0464
2017-08-25,-0.603
2017-08-28,-0.6533
2017-08-29,-0.047
2017-08-30,1.0808
2017-08-31,0.6974
2017-09-01,-0.7849
2017-09-05,0.5119
2017-09-06,0.6019
2017-09-07,-0.9779
2017-09-08,-0.328
2017-09-11,0.8463
2017-09-12,-0.979
2017-09-13,1.1299
2017-09-14,0.0931
2017-09-15,0.3256
2017-09-18,0.9272
2017-09-19,-0.1837
2017-09-20,-0.4142
2017-09-21,-0.2311
2017-09-22,-0.7874
2017-09-25,0.887
2017-09-26,0.0925
2017-09-27,0.7397
2017-09-28,0.5966
2017-09-29,-0.1369
2017-10-02,0.2741
2017-10-03,0.5923
2017-10-04,-0.1812
2017-10-05,0.8507
2017-10-06,-0.7256
2017-10-09,-0.2284
2017-10-10,0.9158
2017-10-11,0.4991
2017-10-12,0.316
2017-10-13,0.315
2017-10-16,-0.314
2017-10-17,-0.27
2017-10-18,-0.1354
2017-10-19,-0.4067
2017-10-20,0.0454
2017-10-23,-0.1361
2017-10-24,-1.1807
2017-10-25,-0.9651
2017-10-26,-0.3712
2017-10-27,1.211
2017-10-30,-1.1505
2017-10-31,0.5587
2017-11-01,0.3704
2017-11-02,1.107
2017-11-03,-0.5474
2017-11-06,0.6881
2017-11-07,-2.0159
2017-11-08,0.7032
2017-11-09,-0.4655
2017-11-10,0.2339
2017-11-13,0.7
2017-11-14,0.0
2017-11-15,-0.7414
2017-11-16,0.0934
2017-11-17,0.2332
2017-11-20,-0.0931
2017-11-21,0.9315
2017-11-22,0.5999
2017-11-24,-0.367
2017-11-27,0.0
2017-11-28,-0.046
2017-11-29,-0.1382
2017-11-30,-0.2306
2017-12-01,0.1387
2017-12-04,-0.6925
2017-12-05,-0.6509
2017-12-06,0.0468
2017-12-07,-0.0117
2017-12-08,-0.1415
2017-12-11,-0.3779
2017-12-12,0.0948
2017-12-13,1.8001
2017-12-14,-0.698
2017-12-15,0.3749
2017-12-18,-1.0271
2017-12-19,-2.4528
2017-12-20,-1.2089
2017-12-21,-0.8321
2017-12-22,-0.0987
2017-12-26,0.8893
2017-12-27,0.9794
2017-12-28,0.7274
2017-12-29,-0.9148
2018-01-02,-0.0486
2018-01-03,-0.5348
2018-01-04,-0.9775
2018-01-05,-0.4072
2018-01-08,0.1
2018-01-09,-0.8991
2018-01-10,-1.6129
2018-01-11,0.1537
2018-01-12,-1.1764999999999999
2018-01-16,-0.6729
2018-01-17,0.8859
2018-01-18,-2.6343
2018-01-19,0.9549
2018-01-22,1.1561
2018-01-23,0.1039
2018-01-24,-1.453
2018-01-25,-1.1058
2018-01-26,-1.5974
2018-01-29,-1.9481000000000002
2018-01-30,0.2208
2018-01-31,0.9912
2018-02-01,-2.9989
2018-02-02,-1.4053
2018-02-05,-4.0479
2018-02-06,2.1390000000000002
2018-02-07,-0.6545
2018-02-08,-3.3728
2018-02-09,0.4287
2018-02-12,0.0
2018-02-13,0.061
2018-02-14,-1.7063000000000001
2018-02-15,1.4259
2018-02-16,1.4059
2018-02-20,-2.7125
2018-02-21,-1.0533
2018-02-22,0.5009
2018-02-23,2.1807
2018-02-26,0.061
2018-02-27,-4.5094
2018-02-28,-0.1914
2018-03-01,0.8951
2018-03-02,0.1901
2018-03-05,9.4244
2018-03-06,1.5607
2018-03-07,3.5714
2018-03-08,-2.7747
2018-03-09,-0.6849
2018-03-12,-0.8046
2018-03-13,-0.8111
2018-03-14,-2.0444
2018-03-15,-0.9541
2018-03-16,1.4449
2018-03-19,-1.6617
2018-03-20,0.2414
2018-03-21,-0.2408
2018-03-22,0.3621
2018-03-23,-2.285
2018-03-26,2.7692
2018-03-27,-1.4969999999999999
2018-03-28,2.7356
2018-03-29,-0.1183
2018-04-02,1.3033000000000001
2018-04-03,1.8713
2018-04-04,1.0907
2018-04-05,-0.866
2018-04-06,0.1157
2018-04-09,-0.6358
2018-04-10,1.0471
2018-04-11,1.1514
2018-04-12,-1.8213
2018-04-13,0.5797
2018-04-16,2.2478
2018-04-17,1.1274
2018-04-18,0.0
2018-04-19,-1.5608
2018-04-20,-0.453
2018-04-23,0.5688
2018-04-24,1.1312
2018-04-25,1.1186
2018-04-26,0.9956
2018-04-27,2.3001
2018-04-30,-0.3747
2018-05-01,2.0956
2018-05-02,0.1579
2018-05-03,0.4204
2018-05-04,0.7326
2018-05-07,1.3896
2018-05-08,3.8263
2018-05-09,-1.9422000000000001
2018-05-10,-2.3362
2018-05-11,-1.6120999999999999
2018-05-14,-0.8985
2018-05-15,-2.1867
2018-05-16,1.036
2018-05-17,0.0
2018-05-18,0.2698
2018-05-21,1.6684999999999999
2018-05-22,0.2118
2018-05-23,1.8489
2018-05-24,0.4149
2018-05-25,0.8264
2018-05-29,1.0246
2018-05-30,0.8114
2018-05-31,-0.7042
2018-06-01,-0.8612
2018-06-04,0.9709
2018-06-05,-0.5061
2018-06-06,0.0509
2018-06-07,0.0381
2018-06-08,-0.359
2018-06-11,0.9264
2018-06-12,-0.153
2018-06-13,-1.9918
2018-06-14,1.0422
2018-06-15,0.4642
2018-06-18,0.7187
2018-06-19,-0.4077
2018-06-20,0.5629
2018-06-21,0.7125
2018-06-22,1.5664
2018-06-25,0.7463
2018-06-26,0.1975
2018-06-27,0.0986
2018-06-28,1.4279
2018-06-29,-0.8252
2018-07-02,-0.3916
2018-07-03,1.3759000000000001
2018-07-05,1.7934999999999999
2018-07-06,2.0952
2018-07-09,-1.5857999999999999
2018-07-10,-0.6635
2018-07-11,-0.6202
2018-07-12,0.3721
2018-07-13,-0.1447
2018-07-16,0.0
2018-07-17,-0.5797
2018-07-18,0.243
2018-07-19,1.9388999999999998
2018-07-20,-0.8084
2018-07-23,-0.0959
2018-07-24,0.0
2018-07-25,0.0
2018-07-26,0.9117
2018-07-27,-2.0447
2018-07-30,0.6796
2018-07-31,2.0251
2018-08-01,-0.7561
2018-08-02,0.381
2018-08-03,0.9488
2018-08-06,-0.188
2018-08-07,0.4237
2018-08-08,4.1725
2018-08-09,-0.5851
2018-08-10,-0.8714
2018-08-13,0.3223
2018-08-14,1.3309
2018-08-15,0.0453
2018-08-16,-5.0249
2018-08-17,1.7159
2018-08-20,1.359
2018-08-21,-0.4623
2018-08-22,0.1858
2018-08-23,-0.8345
2018-08-24,-0.4208
2018-08-27,-0.5634
2018-08-28,0.8971
2018-08-29,0.8423
2018-08-30,-0.232
2018-08-31,0.8837
2018-09-04,-1.0143
2018-09-05,0.9315
2018-09-06,-0.1846
2018-09-07,-2.1729
2018-09-10,0.8034
2018-09-11,-0.3751
2018-09-12,-1.0
2018-09-13,1.2943
2018-09-14,0.0
2018-09-17,0.4733
2018-09-18,-1.0834
2018-09-19,-2.7143
2018-09-20,1.7132
2018-09-21,-0.385
2018-09-24,-1.7391
2018-09-25,0.6391
2018-09-26,-1.2213
2018-09-27,0.5935
2018-09-28,2.5074
2018-10-01,-0.7674
2018-10-02,-1.16
2018-10-03,-0.5379
2018-10-04,-3.5398
2018-10-05,-0.1529
2018-10-08,2.8076
2018-10-09,-0.0497
2018-10-10,-1.304
2018-10-11,-3.4027
2018-10-12,-1.4196
2018-10-15,0.3733
2018-10-16,3.4538
2018-10-17,0.1027
2018-10-18,-0.6157
2018-10-19,1.4455
2018-10-22,-1.374
2018-10-23,1.4447999999999999
2018-10-24,1.6277
2018-10-25,3.003
2018-10-26,-2.8183
2018-10-29,2.05
2018-10-30,0.8819
2018-10-31,-1.6513
2018-11-01,-0.2469
2018-11-02,-0.7426
2018-11-05,0.8479
2018-11-06,0.7913
2018-11-07,4.7105
2018-11-08,0.5623
2018-11-09,-0.4776
2018-11-12,0.3305
2018-11-13,-0.9882
2018-11-14,0.2376
2018-11-15,1.3276
2018-11-16,0.7019
2018-11-19,0.5112
2018-11-20,-0.5086
2018-11-21,0.3253
2018-11-23,0.9264
2018-11-26,-3.0289
2018-11-27,1.6091
2018-11-28,-6.2413
2018-11-29,0.0
2018-11-30,0.2981
2018-12-03,-0.1486
2018-12-04,-2.3810000000000002
2018-12-06,2.6931000000000003
2018-12-07,-0.9896
2018-12-10,-0.6997
2018-12-11,-0.302
2018-12-12,-0.8708
2018-12-13,-0.1028
2018-12-14,-0.3086
2018-12-17,-4.6956
2018-12-18,1.5701
2018-12-19,-1.2793
2018-12-20,-2.3218
2018-12-21,-2.7640000000000002
2018-12-24,-2.9562
2018-12-26,4.3351
2018-12-27,-0.6738
2018-12-28,-0.5653
2018-12-31,0.1706
2019-01-02,0.0
2019-01-03,1.4188
2019-01-04,2.9659
2019-01-07,3.4783
2019-01-08,2.7311
2019-01-09,0.9202
2019-01-10,-0.1013
2019-01-11,0.4437
2019-01-14,-0.917
2019-01-15,0.7198
2019-01-16,2.2971
2019-01-17,1.8961999999999999
2019-01-18,-1.0284
2019-01-22,-1.237
2019-01-23,0.6513
2019-01-24,-0.2987
2019-01-25,-1.0984
2019-01-28,0.0
2019-01-29,-0.3029
2019-01-30,-2.7848
2019-01-31,0.9896
2019-02-01,1.1862
2019-02-04,0.8665
2019-02-05,-0.3032
2019-02-06,-0.8109
2019-02-07,0.907
2019-02-08,-0.3577
2019-02-11,-0.4103
2019-02-12,-2.4202
2019-02-13,0.3166
2019-02-14,0.0
2019-02-15,0.263
2019-02-19,1.6263999999999998
2019-02-20,1.1874
2019-02-21,0.102
2019-02-22,0.2548
2019-02-25,-0.4067
2019-02-26,-0.7657
2019-02-27,-7.4074
2019-02-28,-0.8889
2019-03-01,0.8408
2019-03-04,1.8344
2019-03-05,-0.655
2019-03-06,-0.0549
2019-03-07,-0.2886
2019-03-08,-0.8352
2019-03-11,2.1898
2019-03-12,1.044
2019-03-13,0.3806
2019-03-14,-0.6501
2019-03-15,0.7088
2019-03-18,-0.5414
2019-03-19,0.8165
2019-03-20,0.6479
2019-03-21,2.5215
2019-03-22,-1.8838
2019-03-25,-1.0667
2019-03-26,1.5633
2019-03-27,0.4777
2019-03-28,1.8489
2019-03-29,-1.971
2019-04-01,0.1587
2019-04-02,1.1622
2019-04-03,-0.5744
2019-04-04,-0.3676
2019-04-05,0.9489
2019-04-08,-0.3655
2019-04-09,-1.1006
2019-04-10,1.4308
2019-04-11,-0.9535
2019-04-12,0.1065
2019-04-15,0.4787
2019-04-16,-1.3235000000000001
2019-04-17,-2.3605
2019-04-18,0.8791
2019-04-22,-0.3813
2019-04-23,2.187
2019-04-24,0.6956
2019-04-25,0.3188
2019-04-26,1.0593
2019-04-29,-0.4717
2019-04-30,0.4213
2019-05-01,-0.4195
2019-05-02,-0.316
2019-05-03,1.3735
2019-05-06,0.5211
2019-05-07,-1.6071
2019-05-08,-0.4215
2019-05-09,-0.8995
2019-05-10,2.3492
2019-05-13,0.0
2019-05-14,1.1998
2019-05-15,0.567
2019-05-16,0.3588
2019-05-17,-0.9704
2019-05-20,-1.6503
2019-05-21,-0.1049
2019-05-22,-0.0525
2019-05-23,-0.9979
2019-05-24,-0.0531
2019-05-28,-0.5308
2019-05-29,-1.8143
2019-05-30,0.3804
2019-05-31,-0.3249
2019-06-03,-0.1086
2019-06-04,0.435
2019-06-05,1.895
2019-06-06,0.1063
2019-06-07,0.5839
2019-06-10,0.0
2019-06-11,1.3193
2019-06-12,0.9896
2019-06-13,0.3094
2019-06-14,0.7198
2019-06-17,0.7657
2019-06-18,0.7599
2019-06-19,0.8044
2019-06-20,0.1995
2019-06-21,-1.3937
2019-06-24,-1.5144
2019-06-25,-0.8713
2019-06-26,-1.9647999999999999
2019-06-27,1.5295
2019-06-28,1.9221
2019-07-01,0.6116
2019-07-02,1.3171
2019-07-03,0.7
2019-07-05,-0.0993
2019-07-08,0.2982
2019-07-09,0.0496
2019-07-10,-0.2848
2019-07-11,-2.8571
2019-07-12,0.3151
2019-07-15,-1.0995
2019-07-16,0.7411
2019-07-17,-0.4729
2019-07-18,0.528
2019-07-19,-1.208
2019-07-22,-0.9038
2019-07-23,2.2532
2019-07-24,0.5247
2019-07-25,0.7307
2019-07-26,0.1554
2019-07-29,0.3104
2019-07-30,1.0315
2019-07-31,-0.3573
2019-08-01,1.5369000000000002
2019-08-02,-1.2614
2019-08-05,-1.9417
2019-08-06,2.0323
2019-08-07,2.7068
2019-08-08,-0.6464
2019-08-09,-0.4505
2019-08-12,-1.6591
2019-08-13,0.1534
2019-08-14,-1.1741
2019-08-15,0.4132
2019-08-16,1.4918
2019-08-19,0.1521
2019-08-20,-0.9109
2019-08-21,-0.5618
2019-08-22,0.4109
2019-08-23,-2.046
2019-08-26,0.5222
2019-08-27,-0.9351
2019-08-28,0.5768
2019-08-29,0.9385
2019-08-30,-0.9298
2019-09-03,0.5735
2019-09-04,0.6221
2019-09-05,0.0515
2019-09-06,0.103
2019-09-09,0.8745
2019-09-10,0.9179
2019-09-11,-0.0505
2019-09-12,-0.2528
2019-09-13,-0.2534
2019-09-16,0.1524
2019-09-17,0.0
2019-09-18,-0.3551
2019-09-19,-1.2729
2019-09-20,0.5157
2019-09-23,0.1026
2019-09-24,-0.8201
2019-09-25,0.5685
2019-09-26,0.8222
2019-09-27,-0.8155
2019-09-30,0.2055
2019-10-01,-0.9744
2019-10-02,-0.1036
2019-10-03,-0.3629
2019-10-04,1.0406
2019-10-07,0.8239
2019-10-08,-0.3064
2019-10-09,-0.4611
2019-10-10,-0.4503
2019-10-11,0.9038
2019-10-14,-0.0527
2019-10-15,1.0016
2019-10-16,-0.261
2019-10-17,0.7326
2019-10-18,0.6234
2019-10-21,0.3098
2019-10-22,-0.6176
2019-10-23,0.2589
2019-10-24,0.0
2019-10-25,-0.155
2019-10-28,0.4139
2019-10-29,-0.3091
2019-10-30,0.7752
2019-10-31,-0.1026
2019-11-01,0.154
2019-11-04,0.3075
