ticker,UEC US Equity
2006-07-13,-2.9304
2006-07-14,2.6414999999999997
2006-07-17,4.7794
2006-07-18,-1.4035
2006-07-19,-2.1352
2006-07-20,2.1818
2006-07-21,-0.7117
2006-07-24,-3.2258
2006-07-25,-3.7037
2006-07-26,0.0
2006-07-27,19.2308
2006-07-28,-9.6774
2006-07-31,5.3571
2006-08-01,-2.0339
2006-08-02,-1.3841
2006-08-03,1.7544
2006-08-04,-0.6897
2006-08-07,-1.0417
2006-08-08,-3.5088
2006-08-09,7.2727
2006-08-10,-3.3898
2006-08-11,0.0
2006-08-14,4.2105
2006-08-15,-2.3569
2006-08-16,1.7241
2006-08-17,5.0847
2006-08-18,0.0
2006-08-21,-4.8387
2006-08-22,-3.3898
2006-08-23,3.8596
2006-08-24,-0.3378
2006-08-25,-5.0847
2006-08-28,3.5714
2006-08-29,-1.7241
2006-08-30,-3.8596
2006-08-31,0.0
2006-09-01,0.365
2006-09-05,-1.8182
2006-09-06,7.4074
2006-09-07,0.0
2006-09-08,-3.4483
2006-09-11,-5.0
2006-09-12,-2.2556
2006-09-13,0.0
2006-09-14,-1.9231
2006-09-15,-16.0784
2006-09-18,-11.6822
2006-09-19,6.3492
2006-09-20,0.995
2006-09-21,-3.9409
2006-09-22,0.0
2006-09-25,0.0
2006-09-26,-2.5641
2006-09-27,-2.6316
2006-09-28,0.0
2006-09-29,-5.4054
2006-10-02,-6.8571
2006-10-03,-4.908
2006-10-04,-7.7419
2006-10-05,-2.0979
2006-10-06,-14.2857
2006-10-09,6.6667
2006-10-10,1.5625
2006-10-11,23.0769
2006-10-12,-3.125
2006-10-13,-3.2258
2006-10-16,5.3333
2006-10-17,4.4304
2006-10-18,4.2424
2006-10-19,4.6512
2006-10-20,-4.4444
2006-10-23,-1.7442
2006-10-24,6.8047
2006-10-25,13.5734
2006-10-26,2.9268
2006-10-27,2.0142
2006-10-30,-2.439
2006-10-31,0.0
2006-11-01,0.7143
2006-11-02,-12.5296
2006-11-03,-2.7027
2006-11-06,-3.8889
2006-11-07,4.0462
2006-11-08,-5.5556
2006-11-09,11.7647
2006-11-10,-4.2105
2006-11-13,1.6484
2006-11-14,-1.0811
2006-11-15,4.3716
2006-11-16,-3.1414
2006-11-17,5.4054
2006-11-20,10.2564
2006-11-21,-2.3256
2006-11-22,15.2381
2006-11-24,0.8264
2006-11-27,4.5082
2006-11-28,-2.7451
2006-11-29,1.6129
2006-11-30,13.8889
2006-12-01,-4.1812
2006-12-04,10.9091
2006-12-05,11.4754
2006-12-06,2.9412000000000003
2006-12-07,2.5714
2006-12-08,-8.078
2006-12-11,-1.5152
2006-12-12,-8.9231
2006-12-13,-0.6757
2006-12-14,13.6054
2006-12-15,0.2994
2006-12-18,4.4776
2006-12-19,-3.1429
2006-12-20,-1.7699
2006-12-21,-0.9009
2006-12-22,-1.2121
2006-12-26,-1.8405
2006-12-27,9.6875
2006-12-28,-1.7094
2006-12-29,0.0
2007-01-03,-2.8986
2007-01-04,-2.9851
2007-01-05,-3.0769
2007-01-08,1.5873
2007-01-09,4.0625
2007-01-10,-0.9009
2007-01-11,1.5152
2007-01-12,16.7164
2007-01-16,18.9258
2007-01-17,-0.4301
2007-01-18,0.432
2007-01-19,2.1505
2007-01-22,16.8421
2007-01-23,14.4144
2007-01-24,-0.315
2007-01-25,-5.0553
2007-01-26,-5.1581
2007-01-29,-6.1404
2007-01-30,-7.1028
2007-01-31,-6.0362
2007-02-01,13.0621
2007-02-02,16.2879
2007-02-05,-3.7459
2007-02-06,-4.0609
2007-02-07,3.1746
2007-02-08,-1.7094
2007-02-09,1.7391
2007-02-12,-3.2479
2007-02-13,0.1767
2007-02-14,7.5838
2007-02-15,-1.8033000000000001
2007-02-16,18.5309
2007-02-20,5.6338
2007-02-21,-0.6667
2007-02-22,0.9396
2007-02-23,9.0426
2007-02-26,12.8049
2007-02-27,-13.2973
2007-02-28,-2.7431
2007-03-01,-2.1795
2007-03-02,-5.6356
2007-03-05,-10.9722
2007-03-06,18.5647
2007-03-07,12.3684
2007-03-08,-12.8806
2007-03-09,6.4516
2007-03-12,-2.7778
2007-03-13,-5.1948
2007-03-14,2.0548
2007-03-15,0.8054
2007-03-16,-1.8641999999999999
2007-03-19,4.4776
2007-03-20,-2.3377
2007-03-21,-3.5904
2007-03-22,-1.2414
2007-03-23,-5.3073
2007-03-26,5.0147
2007-03-27,-5.4775
2007-03-28,-6.5379000000000005
2007-03-29,-5.4054
2007-03-30,-4.3697
2007-04-02,4.5694
2007-04-03,23.5294
2007-04-04,-7.483
2007-04-05,2.5
2007-04-09,4.7346
2007-04-10,-2.0548
2007-04-11,0.1399
2007-04-12,-7.1229
2007-04-13,-1.5038
2007-04-16,-5.8015
2007-04-17,-0.6483
2007-04-18,-2.6101
2007-04-19,-2.0101
2007-04-20,-2.3932
2007-04-23,-3.1524
2007-04-24,-6.8716
2007-04-25,24.0777
2007-04-26,-1.4085
2007-04-27,-7.619
2007-04-30,0.8591
2007-05-01,9.7104
2007-05-02,-3.4161
2007-05-03,-4.3408
2007-05-04,-0.6723
2007-05-07,-5.2453
2007-05-08,-6.7857
2007-05-09,3.6398
2007-05-10,-5.7301
2007-05-11,1.9607999999999999
2007-05-14,-1.7308
2007-05-15,-10.1761
2007-05-16,10.0218
2007-05-17,-1.3860999999999999
2007-05-18,-1.2048
2007-05-21,8.7398
2007-05-22,-2.8037
2007-05-23,-0.7692
2007-05-24,0.0
2007-05-25,-3.1008
2007-05-29,-2.0
2007-05-30,-3.4694
2007-05-31,0.4228
2007-06-01,0.0
2007-06-04,-3.7895
2007-06-05,-0.8753
2007-06-06,-5.0773
2007-06-07,-6.9767
2007-06-08,-6.0
2007-06-11,9.5745
2007-06-12,-1.6989999999999998
2007-06-13,-1.2346
2007-06-14,0.0
2007-06-15,0.25
2007-06-18,-2.7431
2007-06-19,2.5641
2007-06-20,3.75
2007-06-21,0.0
2007-06-22,-3.6145
2007-06-25,-1.25
2007-06-26,1.2658
2007-06-27,2.5
2007-06-28,1.2195
2007-06-29,-3.6145
2007-07-02,-0.25
2007-07-03,-1.5038
2007-07-05,-5.8524
2007-07-06,-6.7568
2007-07-09,-1.4493
2007-07-10,-5.8824
2007-07-11,6.25
2007-07-12,0.8824
2007-07-13,4.9563
2007-07-16,4.1667
2007-07-17,-4.0
2007-07-18,-4.1667
2007-07-19,3.7681
2007-07-20,-4.1899
2007-07-23,2.0408
2007-07-24,0.0
2007-07-25,0.0
2007-07-26,-1.1429
2007-07-27,0.578
2007-07-30,-1.1494
2007-07-31,0.2907
2007-08-01,0.8696
2007-08-02,0.5747
2007-08-03,0.8571
2007-08-06,0.0
2007-08-07,-2.2663
2007-08-08,0.5797
2007-08-09,-0.5764
2007-08-10,1.7391
2007-08-13,-4.2735
2007-08-14,4.1667
2007-08-15,-0.8571
2007-08-16,-10.0865
2007-08-17,1.2821
2007-08-20,0.3165
2007-08-21,-1.8927
2007-08-22,6.1093
2007-08-23,6.0606
2007-08-24,1.7143000000000002
2007-08-27,-0.2809
2007-08-28,-1.4085
2007-08-29,1.4285999999999999
2007-08-30,-1.4085
2007-08-31,0.0
2007-09-04,0.0
2007-09-05,0.0
2007-09-06,-1.4285999999999999
2007-09-07,-5.7971
2007-09-10,-2.4615
2007-09-11,4.1009
2007-09-12,4.5455
2007-09-13,0.2899
2007-09-14,1.1561
2007-09-17,0.0
2007-09-18,-2.2857
2007-09-19,-0.5848
2007-09-20,0.2941
2007-09-21,2.6393
2007-09-24,0.0
2007-09-25,2.8571
2007-09-26,11.1111
2007-09-27,3.75
2007-09-28,6.0241
2007-10-01,-3.4091
2007-10-02,-2.3529
2007-10-03,-3.1325
2007-10-04,0.2488
2007-10-05,-0.2481
2007-10-08,1.99
2007-10-09,-0.7317
2007-10-10,-2.9484
2007-10-11,-6.0759
2007-10-12,2.4259
2007-10-15,1.0526
2007-10-16,0.0
2007-10-17,1.0417
2007-10-18,4.3814
2007-10-19,-8.642
2007-10-22,2.7027
2007-10-23,-2.3684
2007-10-24,1.3477000000000001
2007-10-25,5.0532
2007-10-26,-1.2658
2007-10-29,-0.2564
2007-10-30,-1.0283
2007-10-31,2.0779
2007-11-01,0.5089
2007-11-02,-0.5063
2007-11-05,11.1959
2007-11-06,2.0595
2007-11-07,-0.2242
2007-11-08,-2.6966
2007-11-09,1.1547
2007-11-12,9.589
2007-11-13,-6.4583
2007-11-14,0.2227
2007-11-15,2.0
2007-11-16,-2.3965
2007-11-19,-2.4554
2007-11-20,-8.238
2007-11-21,-7.7307
2007-11-23,5.9459
2007-11-26,-0.7653
2007-11-27,-7.455
2007-11-28,2.5556
2007-11-29,-0.5959
2007-11-30,-0.545
2007-12-03,-5.2055
2007-12-04,-7.8035
2007-12-05,7.5235
2007-12-06,-2.0408
2007-12-07,-0.5952
2007-12-10,0.8982
2007-12-11,-2.0772
2007-12-12,1.5152
2007-12-13,2.3881
2007-12-14,-3.207
2007-12-17,-3.6145
2007-12-18,-2.1875
2007-12-19,0.3195
2007-12-20,-2.8662
2007-12-21,3.2787
2007-12-24,-0.9524
2007-12-26,1.9231
2007-12-27,-0.6289
2007-12-28,-1.2658
2007-12-31,-1.9231
2008-01-02,9.8039
2008-01-03,1.1905000000000001
2008-01-04,-3.2353
2008-01-07,-4.2553
2008-01-08,0.6389
2008-01-09,-0.9503
2008-01-10,-2.8662
2008-01-11,-1.9672
2008-01-14,-4.0134
2008-01-15,-4.1812
2008-01-16,-5.0909
2008-01-17,-11.8774
2008-01-18,-1.7391
2008-01-22,-9.292
2008-01-23,-1.9512
2008-01-24,20.398
2008-01-25,1.2397
2008-01-28,-0.4082
2008-01-29,-1.6393
2008-01-30,4.1667
2008-01-31,21.2
2008-02-01,-4.2904
2008-02-04,3.4483
2008-02-05,-6.6667
2008-02-06,-6.0714
2008-02-07,-3.0418
2008-02-08,5.098
2008-02-11,1.1241
2008-02-12,0.3644
2008-02-13,3.6765
2008-02-14,7.4468
2008-02-15,-4.6205
2008-02-19,1.3841
2008-02-20,2.0478
2008-02-21,3.6789
2008-02-22,10.9677
2008-02-25,-0.2907
2008-02-26,-8.1633
2008-02-27,3.1746
2008-02-28,16.9231
2008-02-29,-6.8421
2008-03-03,-0.2825
2008-03-04,0.5949
2008-03-05,-2.8443
2008-03-06,-8.4058
2008-03-07,-6.6456
2008-03-10,-15.2542
2008-03-11,10.0
2008-03-12,0.0
2008-03-13,-0.3636
2008-03-14,-5.844
2008-03-17,-4.2589
2008-03-18,2.834
2008-03-19,-3.5433
2008-03-20,6.1224
2008-03-24,5.7692
2008-03-25,5.4545
2008-03-26,1.7241
2008-03-27,-3.0508
2008-03-28,-1.3986
2008-03-31,-0.3546
2008-04-01,-5.694
2008-04-02,-5.283
2008-04-03,-0.3984
2008-04-04,3.5949999999999998
2008-04-07,-3.4702
2008-04-08,0.0
2008-04-09,-1.6
2008-04-10,1.626
2008-04-11,-1.6
2008-04-14,-5.2846
2008-04-15,-4.2918
2008-04-16,-1.3453
2008-04-17,-2.2727
2008-04-18,-1.8605
2008-04-21,4.2654
2008-04-22,8.6364
2008-04-23,-1.6736
2008-04-24,5.1064
2008-04-25,2.4291
2008-04-28,2.3715
2008-04-29,-5.7915
2008-04-30,-0.8197
2008-05-01,5.3719
2008-05-02,-3.9215999999999998
2008-05-05,-1.6327
2008-05-06,-2.0747
2008-05-07,-3.8136
2008-05-08,-0.8811
2008-05-09,1.3333
2008-05-12,-2.6316
2008-05-13,0.4505
2008-05-14,1.7936999999999999
2008-05-15,3.5242
2008-05-16,4.6809
2008-05-19,3.252
2008-05-20,2.3622
2008-05-21,-6.1538
2008-05-22,1.6341999999999999
2008-05-23,1.613
2008-05-27,-2.3761
2008-05-28,2.439
2008-05-29,-4.3651
2008-05-30,5.3942
2008-06-02,-2.3622
2008-06-03,-0.8014
2008-06-04,-0.818
2008-06-05,2.0492
2008-06-06,-0.4016
2008-06-09,-3.629
2008-06-10,-5.8577
2008-06-11,-3.5556
2008-06-12,-0.9217
2008-06-13,-2.3256
2008-06-16,-1.4285999999999999
2008-06-17,15.9481
2008-06-18,-0.4219
2008-06-19,0.4132
2008-06-20,-4.9951
2008-06-23,11.8421
2008-06-24,15.6863
2008-06-25,1.6949
2008-06-26,-4.0
2008-06-27,18.0556
2008-06-30,-11.7647
2008-07-01,-3.3333
2008-07-02,-5.8621
2008-07-03,-5.4945
2008-07-07,10.4651
2008-07-08,-17.193
2008-07-09,1.2711999999999999
2008-07-10,-6.2762
2008-07-11,2.6786
2008-07-14,5.2174
2008-07-15,0.4132
2008-07-16,-7.4074
2008-07-17,1.3333
2008-07-18,-3.0702
2008-07-21,3.6199
2008-07-22,-2.1834
2008-07-23,1.3393
2008-07-24,-3.0837
2008-07-25,2.2727
2008-07-28,-2.2222
2008-07-29,-8.1818
2008-07-30,8.9047
2008-07-31,-0.9035
2008-08-01,-2.2936
2008-08-04,2.8169
2008-08-05,-5.0228
2008-08-06,1.4423
2008-08-07,-0.4739
2008-08-08,-3.3333
2008-08-11,-9.8522
2008-08-12,0.5396
2008-08-13,11.9641
2008-08-14,5.8252
2008-08-15,-4.5872
2008-08-18,-1.9231
2008-08-19,-3.4314
2008-08-20,0.0
2008-08-21,0.0
2008-08-22,-7.6142
2008-08-25,0.0
2008-08-26,2.1978
2008-08-27,0.5309
2008-08-28,5.3546
2008-08-29,1.0152
2008-09-02,-4.5226
2008-09-03,-12.0592
2008-09-04,0.5461
2008-09-05,1.7856999999999998
2008-09-08,-7.0175
2008-09-09,-22.6415
2008-09-10,-10.5691
2008-09-11,-2.7273
2008-09-12,1.8692
2008-09-15,-3.6696999999999997
2008-09-16,0.0
2008-09-17,1.9048
2008-09-18,-1.8692
2008-09-19,1.9048
2008-09-22,3.7382999999999997
2008-09-23,-7.2072
2008-09-24,0.0
2008-09-25,-3.8834999999999997
2008-09-26,-2.9293
2008-09-29,-3.2258
2008-09-30,2.1505
2008-10-01,-12.6316
2008-10-02,-14.4578
2008-10-03,-4.2254
2008-10-06,-19.1176
2008-10-07,0.0
2008-10-08,-9.0909
2008-10-09,6.0
2008-10-10,-5.6604
2008-10-13,14.0
2008-10-14,3.5088
2008-10-15,-13.5593
2008-10-16,-9.8039
2008-10-17,1.9565000000000001
2008-10-20,27.9318
2008-10-21,0.0
2008-10-22,-8.3333
2008-10-23,-3.6364
2008-10-24,-7.5472
2008-10-27,-6.148
2008-10-28,0.0272
2008-10-29,2.1739
2008-10-30,-2.1277
2008-10-31,-0.0408
2008-11-03,0.0408
2008-11-04,0.0
2008-11-05,-15.462
2008-11-06,2.8608000000000002
2008-11-07,-7.4688
2008-11-10,3.2084
2008-11-11,-3.1414
2008-11-12,-10.8108
2008-11-13,-3.0303
2008-11-14,0.0
2008-11-17,-6.25
2008-11-18,-3.375
2008-11-19,-6.8564
2008-11-20,3.7037
2008-11-21,-10.7143
2008-11-24,0.05
2008-11-25,-8.046
2008-11-26,17.3913
2008-11-28,0.0
2008-12-01,-11.1111
2008-12-02,4.1667
2008-12-03,-8.0
2008-12-04,-4.3478
2008-12-05,-4.375
2008-12-08,4.5752
2008-12-09,-13.0114
2008-12-10,3.9843
2008-12-11,-4.5226
2008-12-12,0.0
2008-12-15,15.7895
2008-12-16,35.8523
2008-12-17,33.8352
2008-12-18,-20.0
2008-12-19,6.25
2008-12-22,-4.4118
2008-12-23,-10.7692
2008-12-24,0.0
2008-12-26,0.0
2008-12-29,6.8966
2008-12-30,29.0323
2008-12-31,-22.4688
2009-01-02,29.6252
2009-01-05,48.4142
2009-01-06,2.2418
2009-01-07,20.6557
2009-01-08,-7.6087
2009-01-09,-14.7059
2009-01-12,-10.3448
2009-01-13,-5.7933
2009-01-14,-14.2638
2009-01-15,11.9048
2009-01-16,8.5106
2009-01-20,-3.9215999999999998
2009-01-21,-4.0816
2009-01-22,4.2553
2009-01-23,6.1224
2009-01-26,7.6923
2009-01-27,-7.1429
2009-01-28,-3.8462
2009-01-29,-6.0
2009-01-30,-2.1277
2009-02-02,4.3478
2009-02-03,0.0
2009-02-04,-6.25
2009-02-05,2.2222
2009-02-06,2.1739
2009-02-09,-2.1277
2009-02-10,0.0
2009-02-11,6.5217
2009-02-12,-0.0255
2009-02-13,-4.0572
2009-02-17,-6.383
2009-02-18,-4.5455
2009-02-19,0.0
2009-02-20,-4.7619
2009-02-23,-2.5
2009-02-24,-23.0769
2009-02-25,16.6667
2009-02-26,17.1429
2009-02-27,14.6341
2009-03-02,-14.8936
2009-03-03,5.0
2009-03-04,7.1131
2009-03-05,4.4735
2009-03-06,-10.6383
2009-03-09,-9.5238
2009-03-10,0.0
2009-03-11,13.1579
2009-03-12,9.3023
2009-03-13,19.1489
2009-03-16,8.9286
2009-03-17,-13.1148
2009-03-18,13.2075
2009-03-19,-6.2292
2009-03-20,8.4204
2009-03-23,-4.918
2009-03-24,0.0
2009-03-25,1.7241
2009-03-26,1.6949
2009-03-27,-6.6667
2009-03-30,5.3571
2009-03-31,1.6949
2009-04-01,1.6667
2009-04-02,-3.2787
2009-04-03,1.6949
2009-04-06,-15.0
2009-04-07,7.8431
2009-04-08,-1.8182
2009-04-09,1.8519
2009-04-13,3.6364
2009-04-14,10.526299999999999
2009-04-15,12.7183
2009-04-16,-0.0176
2009-04-17,4.243
2009-04-20,-12.177
2009-04-21,0.0
2009-04-22,12.3077
2009-04-23,17.8082
2009-04-24,11.6279
2009-04-27,14.1797
2009-04-28,14.0381
2009-04-29,-4.8
2009-04-30,10.9244
2009-05-01,-3.7879
2009-05-04,5.502
2009-05-05,4.4874
2009-05-06,11.4375
2009-05-07,-0.649
2009-05-08,-2.5887000000000002
2009-05-11,-3.3033
2009-05-12,-3.4247
2009-05-13,-14.1844
2009-05-14,0.0
2009-05-15,4.9483
2009-05-18,2.3723
2009-05-19,7.6923
2009-05-20,22.8571
2009-05-21,-3.4884
2009-05-22,0.0
2009-05-26,-4.8193
2009-05-27,3.7896
2009-05-28,10.3743
2009-05-29,29.8343
2009-06-01,-7.234
2009-06-02,-8.2569
2009-06-03,-2.5
2009-06-04,10.2564
2009-06-05,2.7907
2009-06-08,11.7647
2009-06-09,0.0
2009-06-10,-6.8826
2009-06-11,6.5217
2009-06-12,7.3469
2009-06-15,6.0837
2009-06-16,0.7168
2009-06-17,1.0676
2009-06-18,4.9296
2009-06-19,6.3758
2009-06-22,-11.987400000000001
2009-06-23,-18.638
2009-06-24,19.8238
2009-06-25,7.3529
2009-06-26,15.411
2009-06-29,-6.8248999999999995
2009-06-30,-7.6433
2009-07-01,5.8621
2009-07-02,-3.9088000000000003
2009-07-06,-1.6949
2009-07-07,-9.6552
2009-07-08,-9.1603
2009-07-09,8.4034
2009-07-10,3.4884
2009-07-13,0.3745
2009-07-14,-0.7463
2009-07-15,0.3759
2009-07-16,5.9925
2009-07-17,2.8269
2009-07-20,-0.6873
2009-07-21,-1.0381
2009-07-22,-0.6993
2009-07-23,-2.4648
2009-07-24,-1.083
2009-07-27,-3.6496
2009-07-28,0.0
2009-07-29,-1.5152
2009-07-30,2.6923
2009-07-31,0.3745
2009-08-03,-2.6119
2009-08-04,-0.3831
2009-08-05,-1.9231
2009-08-06,-5.098
2009-08-07,-2.4793
2009-08-10,5.0847
2009-08-11,-0.8065
2009-08-12,0.813
2009-08-13,-0.4032
2009-08-14,-3.2389
2009-08-17,-4.6025
2009-08-18,1.7544
2009-08-19,3.0172
2009-08-20,0.4184
2009-08-21,-1.25
2009-08-24,-3.7975
2009-08-25,5.2632
2009-08-26,0.0
2009-08-27,3.75
2009-08-28,4.0161
2009-08-31,3.0888
2009-09-01,-2.6217
2009-09-02,-1.1538
2009-09-03,0.3891
2009-09-04,5.0388
2009-09-08,4.059
2009-09-09,4.6099
2009-09-10,1.3559
2009-09-11,-3.6789
2009-09-14,5.9028
2009-09-15,-1.9672
2009-09-16,1.0033
2009-09-17,-0.9934
2009-09-18,-1.6722000000000001
2009-09-21,-0.3401
2009-09-22,-5.1195
2009-09-23,0.7194
2009-09-24,-1.0714
2009-09-25,-3.9711
2009-09-28,5.2632
2009-09-29,5.0
2009-09-30,0.3401
2009-10-01,-5.0847
2009-10-02,-2.5
2009-10-05,5.4945
2009-10-06,7.2917
2009-10-07,3.2362
2009-10-08,2.8213
2009-10-09,-0.6098
2009-10-12,4.6012
2009-10-13,9.3842
2009-10-14,-1.6086
2009-10-15,0.2725
2009-10-16,-1.3587
2009-10-19,3.3058
2009-10-20,-1.8667
2009-10-21,-0.5435
2009-10-22,-4.6448
2009-10-23,-6.0172
2009-10-26,-3.6585
2009-10-27,-8.2278
2009-10-28,-10.0
2009-10-29,12.2605
2009-10-30,-7.8498
2009-11-02,0.0
2009-11-03,2.2222
2009-11-04,2.1739
2009-11-05,5.6738
2009-11-06,-0.3356
2009-11-09,2.0202
2009-11-10,0.0
2009-11-11,-0.33
2009-11-12,-4.6358
2009-11-13,-3.125
2009-11-16,12.9032
2009-11-17,0.3175
2009-11-18,4.4304
2009-11-19,-0.6061
2009-11-20,-1.2195
2009-11-23,-3.7037
2009-11-24,2.8846
2009-11-25,2.1807
2009-11-27,-5.4878
2009-11-30,2.2580999999999998
2009-12-01,5.9937000000000005
2009-12-02,10.4167
2009-12-03,-3.7736
2009-12-04,0.5602
2009-12-07,1.9499
2009-12-08,-2.7321999999999997
2009-12-09,4.7753
2009-12-10,-2.9491
2009-12-11,-1.105
2009-12-14,2.7933
2009-12-15,0.8152
2009-12-16,-1.0782
2009-12-17,-4.3597
2009-12-18,8.2621
2009-12-21,-4.2105
2009-12-22,0.0
2009-12-23,4.1209
2009-12-24,0.0
2009-12-28,-1.847
2009-12-29,-1.0753
2009-12-30,-0.2717
2009-12-31,2.9973
2010-01-04,0.7937
2010-01-05,-2.3622
2010-01-06,-1.6129
2010-01-07,1.0929
2010-01-08,-0.2703
2010-01-11,-0.542
2010-01-12,-1.6349
2010-01-13,1.9391
2010-01-14,-0.5435
2010-01-15,-0.2732
2010-01-19,1.0959
2010-01-20,-5.1491
2010-01-21,-4.2857
2010-01-22,0.8955
2010-01-25,-3.2544
2010-01-26,-4.5872
2010-01-27,-4.8077
2010-01-28,-1.0101
2010-01-29,2.3810000000000002
2010-02-01,12.9568
2010-02-02,-2.9412000000000003
2010-02-03,-0.9091
2010-02-04,-4.893
2010-02-05,1.2862
2010-02-08,-2.2222
2010-02-09,2.2727
2010-02-10,1.2698
2010-02-11,1.8809
2010-02-12,5.5385
2010-02-16,7.5802
2010-02-17,2.981
2010-02-18,-1.3158
2010-02-19,-1.8667
2010-02-22,-2.4457
2010-02-23,1.1142
2010-02-24,2.2039
2010-02-25,-2.1563
2010-02-26,0.8264
2010-03-01,1.6393
2010-03-02,-1.6129
2010-03-03,0.5464
2010-03-04,-1.087
2010-03-05,0.2747
2010-03-08,-0.8219
2010-03-09,0.0
2010-03-10,-1.105
2010-03-11,-3.0726
2010-03-12,2.3055
2010-03-15,-0.8451
2010-03-16,0.0
2010-03-17,-1.1364
2010-03-18,-2.0115
2010-03-19,-3.2258
2010-03-22,-1.8182
2010-03-23,4.9383
2010-03-24,-4.1176
2010-03-25,-3.3742
2010-03-26,5.0794
2010-03-29,-2.719
2010-03-30,-0.3106
2010-03-31,0.3115
2010-04-01,2.795
2010-04-05,5.4381
2010-04-06,0.5731
2010-04-07,-1.7094
2010-04-08,-1.4493
2010-04-09,-2.9412000000000003
2010-04-12,-0.303
2010-04-13,-1.8237
2010-04-14,-0.3096
2010-04-15,1.8634
2010-04-16,-3.9634
2010-04-19,-4.7619
2010-04-20,6.0
2010-04-21,-1.2579
2010-04-22,-0.9554
2010-04-23,-0.9646
2010-04-26,2.2727
2010-04-27,-3.4920999999999998
2010-04-28,0.0
2010-04-29,0.3289
2010-04-30,-6.2295
2010-05-03,2.7972
2010-05-04,-5.7823
2010-05-05,5.7762
2010-05-06,-6.4846
2010-05-07,0.365
2010-05-10,5.4545
2010-05-11,3.7931
2010-05-12,7.309
2010-05-13,0.3096
2010-05-14,-4.6296
2010-05-17,-2.589
2010-05-18,-0.6645
2010-05-19,-7.6923
2010-05-20,-8.3333
2010-05-21,5.5336
2010-05-24,-1.4981
2010-05-25,-6.8441
2010-05-26,4.898
2010-05-27,3.8911
2010-05-28,-3.7453
2010-06-01,-4.6693
2010-06-02,6.5306
2010-06-03,-0.7663
2010-06-04,-5.7915
2010-06-07,-1.6393
2010-06-08,2.9167
2010-06-09,0.4049
2010-06-10,3.2258
2010-06-11,2.3438
2010-06-14,8.7786
2010-06-15,4.9123
2010-06-16,-4.3478
2010-06-17,-0.3497
2010-06-18,1.0526
2010-06-21,-2.0833
2010-06-22,-2.4823
2010-06-23,0.0
2010-06-24,-0.3636
2010-06-25,-2.5547
2010-06-28,-5.618
2010-06-29,-6.746
2010-06-30,0.4255
2010-07-01,-0.4237
2010-07-02,-5.1064
2010-07-06,-0.8969
2010-07-07,1.81
2010-07-08,0.8889
2010-07-09,6.6079
2010-07-12,-0.8264
2010-07-13,2.0833
2010-07-14,-0.4082
2010-07-15,-4.0984
2010-07-16,-5.5556
2010-07-19,-1.81
2010-07-20,5.0691
2010-07-21,-1.7544
2010-07-22,7.1429
2010-07-23,2.0833
2010-07-26,8.1633
