ticker,RBCAA US Equity
2000-05-23,0.0
2000-05-24,0.4525
2000-05-25,-0.9009
2000-05-26,1.8182
2000-05-30,-4.9107
2000-05-31,-1.8779
2000-06-01,-0.4785
2000-06-02,2.4038
2000-06-05,-4.2254
2000-06-06,1.9607999999999999
2000-06-07,1.9231
2000-06-08,-1.4151
2000-06-09,4.067
2000-06-12,0.6897
2000-06-13,-5.0228
2000-06-14,0.9615
2000-06-15,-2.8571
2000-06-16,2.5216
2000-06-19,0.0
2000-06-20,11.538499999999999
2000-06-21,-4.3103
2000-06-22,-0.9009
2000-06-23,-0.4545
2000-06-26,-0.9132
2000-06-27,0.4608
2000-06-28,0.0
2000-06-29,4.1284
2000-06-30,41.8502
2000-07-03,-14.2857
2000-07-05,-7.971
2000-07-06,-1.5748
2000-07-07,-2.4
2000-07-10,1.6393
2000-07-11,-2.4194
2000-07-12,5.7851
2000-07-13,-2.7344
2000-07-14,-3.6145
2000-07-17,-2.5
2000-07-18,5.9829
2000-07-19,-4.0323
2000-07-20,0.0
2000-07-21,-0.8403
2000-07-24,1.6949
2000-07-25,2.5
2000-07-26,1.626
2000-07-27,8.8
2000-07-28,-0.7353
2000-07-31,-0.7407
2000-08-01,0.0
2000-08-02,2.2388
2000-08-03,-2.1898
2000-08-04,-2.2388
2000-08-07,-2.2901
2000-08-08,-3.125
2000-08-09,1.6129
2000-08-10,-11.1111
2000-08-11,12.5
2000-08-14,-3.1746
2000-08-15,-6.5574
2000-08-16,4.8246
2000-08-17,0.4184
2000-08-18,0.0
2000-08-21,-3.3333
2000-08-22,0.0
2000-08-23,1.7241
2000-08-24,-5.0847
2000-08-25,4.4643
2000-08-28,0.0
2000-08-29,-6.8376
2000-08-30,-0.9174
2000-08-31,1.3889
2000-09-01,0.4566
2000-09-05,-0.9091
2000-09-06,2.2936
2000-09-07,-1.3453
2000-09-08,0.0
2000-09-11,1.8182
2000-09-12,-1.7856999999999998
2000-09-13,0.0
2000-09-14,-2.7273
2000-09-15,2.8037
2000-09-18,0.52
2000-09-19,1.8182
2000-09-20,-1.7856999999999998
2000-09-21,-1.8182
2000-09-22,1.8519
2000-09-25,3.6364
2000-09-26,1.7544
2000-09-27,5.1724
2000-09-28,-8.6066
2000-09-29,0.4484
2000-10-02,-0.8929
2000-10-03,0.9009
2000-10-04,-2.6786
2000-10-05,-0.4587
2000-10-06,-1.8433000000000002
2000-10-09,-1.4085
2000-10-10,-0.9524
2000-10-11,2.8846
2000-10-12,-2.3364
2000-10-13,-0.4785
2000-10-16,2.8846
2000-10-17,-2.8037
2000-10-18,0.0
2000-10-19,0.0
2000-10-20,-2.4038
2000-10-23,6.4039
2000-10-24,-3.2407
2000-10-25,1.4354
2000-10-26,3.7736
2000-10-27,-5.0
2000-10-30,1.9139
2000-10-31,-2.3474
2000-11-01,-0.9615
2000-11-02,0.9709
2000-11-03,-3.8462
2000-11-06,1.0
2000-11-07,1.9802
2000-11-08,-0.9709
2000-11-09,-1.9607999999999999
2000-11-10,3.0
2000-11-13,-0.9709
2000-11-14,-1.9607999999999999
2000-11-15,4.0
2000-11-16,-1.9231
2000-11-17,3.9215999999999998
2000-11-20,-3.7736
2000-11-21,0.0
2000-11-22,0.9804
2000-11-24,0.0
2000-11-27,2.9126
2000-11-28,-3.7736
2000-11-29,0.0
2000-11-30,-1.9607999999999999
2000-12-01,0.0
2000-12-04,0.0
2000-12-05,0.0
2000-12-06,0.0
2000-12-07,-4.0
2000-12-08,0.0
2000-12-11,4.1667
2000-12-12,2.0
2000-12-13,-1.9607999999999999
2000-12-14,-4.0
2000-12-15,-3.4333
2000-12-18,0.0
2000-12-19,0.0
2000-12-20,0.0
2000-12-21,0.0
2000-12-22,-2.1739
2000-12-26,1.1111
2000-12-27,3.2967
2000-12-28,2.1277
2000-12-29,3.125
2001-01-02,5.0505
2001-01-03,11.538499999999999
2001-01-04,3.4483
2001-01-05,-6.6667
2001-01-08,-1.7856999999999998
2001-01-09,-3.6364
2001-01-10,-1.8868
2001-01-11,7.6923
2001-01-12,-7.1429
2001-01-16,0.4808
2001-01-17,4.3062000000000005
2001-01-18,-3.6696999999999997
2001-01-19,-0.9524
2001-01-22,4.8077
2001-01-24,-0.9174
2001-01-25,0.0
2001-01-26,0.9259
2001-01-29,6.422
2001-01-30,1.7241
2001-01-31,5.0847
2001-02-01,-5.6452
2001-02-02,0.8547
2001-02-05,0.0
2001-02-06,1.6949
2001-02-07,-1.6667
2001-02-08,1.6949
2001-02-09,-1.6667
2001-02-12,14.8305
2001-02-13,3.321
2001-02-14,0.0
2001-02-15,0.0
2001-02-16,0.3571
2001-02-20,-0.3559
2001-02-21,-1.4285999999999999
2001-02-22,-1.4493
2001-02-23,0.7353
2001-02-26,2.1898
2001-02-27,1.4285999999999999
2001-02-28,1.4085
2001-03-01,2.0833
2001-03-02,0.0
2001-03-05,-3.0612
2001-03-06,0.3509
2001-03-07,0.6993
2001-03-08,-1.0417
2001-03-09,0.3509
2001-03-12,0.3497
2001-03-13,1.7422
2001-03-14,-1.3699
2001-03-15,-4.1667
2001-03-16,-0.2145
2001-03-19,1.4599
2001-03-20,0.0
2001-03-21,-0.7194
2001-03-22,0.0
2001-03-23,-0.7246
2001-03-26,2.1898
2001-03-27,-2.1429
2001-03-28,-2.1898
2001-03-30,0.7463
2001-04-02,-2.2222
2001-04-03,3.0303
2001-04-04,-4.4118
2001-04-05,0.0
2001-04-06,1.1538
2001-04-09,0.3802
2001-04-10,-1.0909
2001-04-11,0.4902
2001-04-16,1.2195
2001-04-17,0.0
2001-04-18,0.1205
2001-04-19,3.7304
2001-04-20,1.5081
2001-04-23,1.2570999999999999
2001-04-24,-3.6117
2001-04-26,-1.6393
2001-04-27,1.1905000000000001
2001-04-30,0.8235
2001-05-02,-1.4002
2001-05-03,2.2485
2001-05-04,-0.9259
2001-05-07,0.9346
2001-05-08,1.0417
2001-05-09,-0.3436
2001-05-10,-0.9195
2001-05-11,0.0
2001-05-14,0.0
2001-05-15,-0.8121
2001-05-16,1.5205
2001-05-17,3.6866
2001-05-18,1.1111
2001-05-21,7.1429
2001-05-22,-0.6154
2001-05-23,-0.6192
2001-05-24,0.1038
2001-05-25,3.7344
2001-05-29,0.5
2001-05-30,-2.4876
2001-05-31,0.9184
2001-06-01,-0.2022
2001-06-04,-0.2026
2001-06-05,-0.5076
2001-06-06,-1.0204
2001-06-07,1.9588
2001-06-08,-1.4156
2001-06-11,3.0769
2001-06-12,-0.796
2001-06-13,2.8084
2001-06-14,5.9512
2001-06-15,9.8895
2001-06-18,-12.2792
2001-06-19,-4.2186
2001-06-20,3.5035
2001-06-21,-0.8704
2001-06-22,0.4878
2001-06-25,8.2524
2001-06-26,18.2063
2001-06-27,-4.8558
2001-06-28,-2.2329
2001-06-29,6.0359
2001-07-02,-7.3077
2001-07-03,-6.556
2001-07-05,-3.286
2001-07-06,-1.7447
2001-07-09,5.6075
2001-07-10,2.3894
2001-07-11,5.8773
2001-07-12,-3.3468999999999998
2001-07-13,4.3074
2001-07-16,-2.753
2001-07-17,-0.4163
2001-07-18,2.0067
2001-07-19,0.9836
2001-07-20,-0.974
2001-07-23,-1.9672
2001-07-24,1.087
2001-07-25,2.7295
2001-07-26,2.2544
2001-07-27,1.1811
2001-07-30,1.1673
2001-07-31,-0.3846
2001-08-01,0.7722
2001-08-02,0.3065
2001-08-03,0.0764
2001-08-06,2.2901
2001-08-07,4.1045
2001-08-08,-4.3728
2001-08-09,-2.5487
2001-08-10,-0.6923
2001-08-13,4.2603
2001-08-14,-1.1887
2001-08-15,-1.5038
2001-08-16,3.8167999999999997
2001-08-17,-2.9412000000000003
2001-08-20,5.303
2001-08-21,0.7194
2001-08-22,0.2857
2001-08-23,2.9202
2001-08-24,-2.9758
2001-08-27,0.4993
2001-08-28,0.1419
2001-08-29,-1.4174
2001-08-30,4.3134
2001-08-31,-3.1013
2001-09-04,-3.9829
2001-09-05,-4.3704
2001-09-06,-1.2393
2001-09-07,-1.8824
2001-09-10,3.4373
2001-09-17,-3.0912
2001-09-18,4.3062000000000005
2001-09-19,-2.7523
2001-09-20,-3.3805
2001-09-21,-10.1383
2001-09-24,7.1818
2001-09-25,-1.2723
2001-09-26,-1.0309
2001-09-27,7.9861
2001-09-28,6.5113
2001-10-01,1.7019
2001-10-02,-2.4154999999999998
2001-10-03,6.3878
2001-10-04,-0.7148
2001-10-05,-0.6479
2001-10-08,-6.087
2001-10-09,0.2315
2001-10-10,-0.4619
2001-10-11,0.5414
2001-10-12,-2.3077
2001-10-15,1.0236
2001-10-16,4.053
2001-10-17,-1.4981
2001-10-18,-2.2814
2001-10-19,0.4669
2001-10-22,2.6336
2001-10-23,-0.3774
2001-10-24,0.3788
2001-10-25,-4.0
2001-10-26,-2.5157
2001-10-29,0.4032
2001-10-30,1.5261
2001-10-31,-3.2437
2001-11-01,4.2518
2001-11-02,-2.3529
2001-11-05,1.6867
2001-11-06,3.2385
2001-11-07,-2.6779
2001-11-08,-0.1572
2001-11-09,-0.3937
2001-11-12,0.3953
2001-11-13,5.5118
2001-11-14,-4.8507
2001-11-15,0.0
2001-11-16,-0.1569
2001-11-19,0.9427
2001-11-20,-3.6576
2001-11-21,2.5848
2001-11-23,0.9449
2001-11-26,5.1482
2001-11-27,-1.8546
2001-11-28,-2.7967
2001-11-29,1.0886
2001-11-30,-3.6923
2001-12-03,-1.3578000000000001
2001-12-04,5.1822
2001-12-05,-0.2309
2001-12-06,-2.7778
2001-12-07,-0.7937
2001-12-10,-3.2
2001-12-11,4.9587
2001-12-12,0.7874
2001-12-13,-5.3906
2001-12-14,4.7069
2001-12-17,3.9432
2001-12-18,4.3247
2001-12-19,-6.2545
2001-12-20,-0.8223
2001-12-21,7.9277999999999995
2001-12-24,-0.7273
2001-12-26,0.7326
2001-12-27,-0.8
2001-12-28,-2.1802
2001-12-31,1.1045
2002-01-02,-3.1134
2002-01-03,3.29
2002-01-04,-2.4444
2002-01-07,-5.0873
2002-01-08,9.76
2002-01-09,-3.1341
2002-01-10,2.3326000000000002
2002-01-11,-6.25
2002-01-14,0.0
2002-01-15,3.5294
2002-01-16,-5.303
2002-01-17,4.8
2002-01-18,-4.9618
2002-01-22,-1.3655
2002-01-23,3.5016
2002-01-24,-2.8324
2002-01-25,-0.081
2002-01-28,0.4862
2002-01-29,1.0484
2002-01-30,-0.2394
2002-01-31,0.0
2002-02-01,0.4
2002-02-04,-0.3984
2002-02-05,-1.92
2002-02-06,0.0
2002-02-07,3.0179
2002-02-08,0.6334
2002-02-11,0.7868
2002-02-12,-0.5464
2002-02-13,2.0408
2002-02-14,-1.5385
2002-02-15,-3.8281
2002-02-19,0.0812
2002-02-20,5.1136
2002-02-21,-4.7876
2002-02-22,2.1898
2002-02-25,1.0317
2002-02-26,-2.2781000000000002
2002-02-27,-1.5272999999999999
2002-02-28,0.2449
2002-03-01,2.1987
2002-03-04,-4.3825
2002-03-05,0.4167
2002-03-06,1.9917
2002-03-07,-1.1391
2002-03-08,1.7284000000000002
2002-03-11,-0.9709
2002-03-12,-0.817
2002-03-13,1.5651000000000002
2002-03-14,-0.811
2002-03-15,-1.7170999999999998
2002-03-18,0.6656
2002-03-19,-0.2479
2002-03-20,-2.6512000000000002
2002-03-21,2.1277
2002-03-22,-0.05
2002-03-25,-2.9289
2002-03-26,-1.6379000000000001
2002-03-27,2.0158
2002-03-28,-9.3643
2002-04-01,0.0948
2002-04-02,0.8523
2002-04-03,4.6009
2002-04-04,0.4488
2002-04-05,-2.5916
2002-04-08,4.1284
2002-04-09,-5.9031
2002-04-10,11.236
2002-04-11,-10.7744
2002-04-12,15.566
2002-04-15,-4.0816
2002-04-16,1.4468
2002-04-17,1.0906
2002-04-18,-0.4149
2002-04-19,-1.6667
2002-04-22,3.1356
2002-04-23,-4.5193
2002-04-24,1.7212
2002-04-25,1.5228000000000002
2002-04-26,-2.6667
2002-04-29,2.7397
2002-04-30,-2.0833
2002-05-01,-0.1702
2002-05-02,-1.1083
2002-05-03,1.4655
2002-05-06,-2.3789
2002-05-07,2.698
2002-05-08,0.8475
2002-05-09,-1.2605
2002-05-10,1.2766
2002-05-13,1.5966
2002-05-14,-0.7444
2002-05-15,-0.1667
2002-05-16,0.2504
2002-05-17,0.1665
2002-05-20,-3.5744
2002-05-21,2.5862
2002-05-22,0.8403
2002-05-23,0.3333
2002-05-24,-3.8205999999999998
2002-05-28,-0.9424
2002-05-29,-0.2692
2002-05-30,3.0594
2002-05-31,-2.8838
2002-06-03,1.5721
2002-06-04,1.8917000000000002
2002-06-05,-0.3376
2002-06-06,-2.6249000000000002
2002-06-07,-0.8696
2002-06-10,0.614
2002-06-11,0.7847
2002-06-12,1.2976
2002-06-13,-3.0658
2002-06-14,-0.8898
2002-06-17,4.0
2002-06-18,-1.5385
2002-06-19,1.3021
2002-06-20,0.2571
2002-06-21,1.7521
2002-06-24,0.8439
2002-06-25,3.431
2002-06-26,-1.6989999999999998
2002-06-27,4.1152
2002-06-28,-6.7984
2002-07-01,1.4419
2002-07-02,3.6789
2002-07-03,-0.0806
2002-07-05,2.0985
2002-07-08,-6.6403
2002-07-09,9.568200000000001
2002-07-10,1.847
2002-07-11,-2.117
2002-07-12,-0.0775
2002-07-15,-1.8618999999999999
2002-07-16,-1.1858
2002-07-17,4.0
2002-07-18,-4.6154
2002-07-19,-0.7258
2002-07-22,-3.9805
2002-07-23,-6.4298
2002-07-24,8.8608
2002-07-25,0.4153
2002-07-26,-0.4136
2002-07-29,-3.2392
2002-07-30,0.4292
2002-07-31,-2.0513
2002-08-01,-1.8325
2002-08-02,-2.4
2002-08-05,0.5464
2002-08-06,2.1739
2002-08-07,2.1277
2002-08-08,1.5625
2002-08-09,-3.8462
2002-08-12,5.7778
2002-08-13,-5.6303
2002-08-14,4.4524
2002-08-15,-0.4263
2002-08-16,-1.6267
2002-08-19,-0.3568
2002-08-20,0.1048
2002-08-21,3.2196
2002-08-22,0.5917
2002-08-23,-1.4285999999999999
2002-08-26,7.5021
2002-08-27,-1.5859999999999999
2002-08-28,-3.3038
2002-08-29,4.1667
2002-08-30,-2.0
2002-09-03,-2.6122
2002-09-04,2.0117
2002-09-05,-2.6294
2002-09-06,4.9705
2002-09-09,-1.6722000000000001
2002-09-10,1.4635
2002-09-11,-0.2417
2002-09-12,-3.5541
2002-09-13,-1.34
2002-09-16,-2.2071
2002-09-17,-2.0833
2002-09-18,-1.9504000000000001
2002-09-19,-0.1808
2002-09-20,3.2156000000000002
2002-09-23,-2.0282
2002-09-24,1.6202
2002-09-25,5.4030000000000005
2002-09-26,-2.1849
2002-09-27,-10.3093
2002-09-30,7.7586
2002-10-01,2.2222
2002-10-02,-3.6348000000000003
2002-10-03,0.6136
2002-10-04,-0.9865
2002-10-07,-4.8913
2002-10-08,6.6571
2002-10-09,-2.1341
2002-10-10,0.365
2002-10-11,0.9091
2002-10-14,-5.4054
2002-10-15,0.0
2002-10-16,-2.0952
2002-10-17,2.1401
2002-10-18,3.7143
2002-10-21,0.6428
2002-10-22,-0.0912
2002-10-23,2.2831
2002-10-24,-2.5804
2002-10-25,3.4736000000000002
2002-10-28,-2.5686
2002-10-29,4.4545
2002-10-30,1.1314
2002-10-31,0.5164
2002-11-01,2.5685000000000002
2002-11-04,-0.9182
2002-11-05,-0.2527
2002-11-06,1.098
2002-11-07,-2.5063
2002-11-08,2.6564
2002-11-11,-0.8347
2002-11-12,0.7576
2002-11-13,-1.5038
2002-11-14,3.6471999999999998
2002-11-15,-0.3273
2002-11-18,-3.7767
2002-11-19,-1.7917999999999998
2002-11-20,3.3884
2002-11-21,0.7563
2002-11-22,-2.0851
2002-11-25,4.3441
2002-11-26,-4.4898
2002-11-27,2.5641
2002-11-29,2.0833
2002-12-02,-3.5102
2002-12-03,0.9306
2002-12-04,-0.9975
2002-12-05,0.1609
2002-12-06,-2.705
2002-12-09,2.5195
2002-12-10,-0.0847
2002-12-11,-0.0848
2002-12-12,0.5093
2002-12-13,-1.4358
2002-12-16,2.8278
2002-12-17,-0.4167
2002-12-18,-0.251
2002-12-19,0.5872
2002-12-20,0.4587
2002-12-23,1.4929000000000001
2002-12-24,-2.7775
2002-12-26,0.0761
2002-12-27,1.174
2002-12-30,-2.3291
2002-12-31,-3.6752000000000002
2003-01-02,6.0337
2003-01-03,-3.0962
2003-01-06,1.9862
2003-01-07,-2.6249000000000002
2003-01-08,-1.3913
2003-01-09,0.5291
2003-01-10,0.0
2003-01-13,-0.7895
2003-01-14,0.7958
2003-01-15,-2.9825
2003-01-16,6.7812
2003-01-17,-3.8103
2003-01-21,1.4965
2003-01-22,-0.0867
2003-01-23,-0.0781
2003-01-24,-0.9643
2003-01-27,-0.3509
2003-01-28,1.6724999999999999
2003-01-29,-0.1732
2003-01-30,-2.3417
2003-01-31,2.0426
2003-02-03,-2.5239000000000003
2003-02-04,-2.4107
2003-02-05,-1.1894
2003-02-06,1.8519
2003-02-07,-1.3636
2003-02-10,0.1843
2003-02-11,1.3799000000000001
2003-02-12,-0.5445
2003-02-13,0.9124
2003-02-14,-0.443
2003-02-18,2.6246
2003-02-19,-1.4159
2003-02-20,1.526
2003-02-21,1.5030999999999999
2003-02-24,0.4355
2003-02-25,1.4744
2003-02-26,-0.1709
2003-02-27,-1.3699
2003-02-28,-0.1736
2003-03-03,3.3043
2003-03-04,-1.7677
2003-03-05,2.6564
2003-03-06,0.0
2003-03-07,-1.0017
2003-03-10,-1.1804000000000001
2003-03-11,0.256
2003-03-12,1.0213
2003-03-13,0.4212
2003-03-14,-0.4111
2003-03-17,1.9291
2003-03-18,-1.405
2003-03-19,0.2515
2003-03-20,1.087
2003-03-21,-3.4409
2003-03-24,-0.0775
2003-03-25,1.3780999999999999
2003-03-26,-2.124
2003-03-27,0.0
2003-03-28,-0.0868
2003-03-31,-0.0869
2003-04-01,1.6522000000000001
2003-04-02,-0.5988
2003-04-03,0.4303
2003-04-04,-0.5998
2003-04-07,1.2931
2003-04-08,1.4468
2003-04-09,-2.8523
2003-04-10,9.3264
2003-04-11,2.2907
2003-04-14,0.3861
2003-04-15,-0.7692
2003-04-16,-0.9302
2003-04-17,1.7214
2003-04-21,1.3077
2003-04-22,2.0501
2003-04-23,-3.5714
2003-04-24,-1.0031
2003-04-25,-0.6235
2003-04-28,3.1373
2003-04-29,-0.1521
2003-04-30,-0.5331
2003-05-01,0.7657
2003-05-02,-0.4559
2003-05-05,-0.229
2003-05-06,2.2953
2003-05-07,-1.7951000000000001
2003-05-08,2.0564
2003-05-09,-0.0746
2003-05-12,0.2987
2003-05-13,-0.2234
2003-05-14,0.0746
2003-05-15,2.088
2003-05-16,0.2922
2003-05-19,-2.0393
2003-05-20,0.7435
2003-05-21,-0.2952
2003-05-22,1.1103
2003-05-23,0.0805
2003-05-27,2.2603
2003-05-28,4.2918
2003-05-29,-2.6749
2003-05-30,0.3524
2003-06-02,1.264
2003-06-03,3.5368
2003-06-04,-1.2056
2003-06-05,2.8475
2003-06-06,-1.3843
2003-06-09,-1.8717000000000001
2003-06-10,1.158
2003-06-11,0.5387
2003-06-12,-0.5358
2003-06-13,-3.165
2003-06-16,1.5229
2003-06-17,1.7193
2003-06-18,0.0673
2003-06-19,-1.7497
2003-06-20,-0.1644
2003-06-23,-3.5148
2003-06-24,2.7857
2003-06-25,-0.3475
2003-06-26,-0.3487
2003-06-27,-1.3296000000000001
2003-06-30,2.0567
2003-07-01,-0.6949
2003-07-02,0.0
2003-07-03,1.2596
2003-07-07,2.4879
2003-07-08,0.4046
2003-07-09,0.3358
2003-07-10,2.4766
2003-07-11,5.4213000000000005
2003-07-14,-0.7435
2003-07-15,2.2472
2003-07-16,-3.779
2003-07-17,-0.3934
2003-07-18,-0.6306
2003-07-21,-3.0769
2003-07-22,0.3307
2003-07-23,-0.6592
2003-07-24,2.7206
2003-07-25,3.5594
2003-07-28,7.2921
2003-07-29,0.7558
2003-07-30,-0.7501
2003-07-31,-1.3953
2003-08-01,-0.1179
2003-08-04,-0.5903
2003-08-05,-2.6128
2003-08-06,-0.2439
2003-08-07,0.978
2003-08-08,0.1211
2003-08-11,0.2418
2003-08-12,0.7841
2003-08-13,1.7355
2003-08-14,-0.2941
2003-08-15,-1.5339
2003-08-18,0.6591
2003-08-19,0.5952
2003-08-20,0.5917
2003-08-21,1.1176
2003-08-22,-1.8034
2003-08-25,-1.5403
2003-08-26,2.3466
2003-08-27,3.4098
2003-08-28,1.5350000000000001
2003-08-29,-2.0717
2003-09-02,2.2298
2003-09-03,0.1678
2003-09-04,0.5025
2003-09-05,-1.1056
2003-09-08,1.9606
2003-09-09,-1.2671999999999999
2003-09-10,-3.1808
2003-09-11,1.268
2003-09-12,1.0245
2003-09-15,1.9718
2003-09-16,-0.5525
2003-09-17,0.0
2003-09-18,1.2778
2003-09-19,4.3664
2003-09-22,-2.6319
2003-09-23,2.8655
2003-09-24,-3.0542
2003-09-25,2.4986
2003-09-26,1.2719
2003-09-29,0.8896
2003-09-30,-0.8299
2003-10-01,1.1506
2003-10-02,0.3619
2003-10-03,0.4637
2003-10-06,0.0
2003-10-07,1.6923
2003-10-08,-2.3147
2003-10-09,1.4403000000000001
2003-10-10,1.6794
2003-10-13,2.7477
2003-10-14,-3.064
2003-10-15,0.9548
2003-10-16,-0.7964
2003-10-17,-2.5088
2003-10-20,-2.5219
2003-10-21,-0.1056
2003-10-22,-2.9017
2003-10-23,1.4643
2003-10-24,-0.6438
2003-10-27,2.5378
2003-10-28,3.9442
2003-10-29,1.2209
2003-10-30,-0.01
2003-10-31,-0.3404
2003-11-03,1.4566
2003-11-04,-0.3465
2003-11-05,0.3477
2003-11-06,-0.7921
2003-11-07,-0.5489
2003-11-10,-0.9032
2003-11-11,-0.3544
2003-11-12,2.1341
2003-11-13,-1.9403000000000001
2003-11-14,-1.5221
2003-11-17,0.2061
2003-11-18,-1.1311
2003-11-19,-0.9828
2003-11-20,-2.3161
2003-11-21,3.0645
2003-11-24,3.4898
2003-11-25,0.1563
2003-11-26,1.0015
2003-11-28,-0.578
2003-12-01,1.0152
2003-12-02,0.402
2003-12-03,-3.8539
2003-12-04,0.885
2003-12-05,-1.9092
2003-12-08,1.5255
2003-12-09,-0.4663
2003-12-10,0.0
2003-12-11,0.9891
2003-12-12,0.5155
2003-12-15,-1.2821
2003-12-16,0.6286
2003-12-17,-0.5937
2003-12-18,-0.6253
2003-12-19,1.9927000000000001
2003-12-22,-1.1311
2003-12-23,-0.052
2003-12-24,-0.1041
2003-12-26,0.1562
2003-12-29,1.4041000000000001
2003-12-30,0.4103
2003-12-31,-0.2043
2004-01-02,0.1535
2004-01-05,-0.5621
2004-01-06,2.0041
2004-01-07,0.5038
2004-01-08,-0.8521
2004-01-09,-0.1011
2004-01-12,0.8603
2004-01-13,0.3914
2004-01-14,-0.1399
2004-01-15,0.3504
2004-01-16,-0.4988
2004-01-20,-0.401
2004-01-21,0.3976
2004-01-22,-0.1955
2004-01-23,-0.1005
2004-01-26,0.553
2004-01-27,-0.3
2004-01-28,-0.1003
2004-01-29,-0.8534
2004-01-30,1.5190000000000001
2004-02-02,-0.7082
2004-02-03,0.0603
2004-02-04,0.0
2004-02-05,0.0
2004-02-06,-0.4518
2004-02-09,-0.7564
2004-02-10,1.626
2004-02-11,-0.65
2004-02-12,-0.4026
2004-02-13,-3.1329
2004-02-17,-1.252
2004-02-18,1.8489
2004-02-19,-0.9336
2004-02-20,0.8901
2004-02-23,-3.7883
2004-02-24,2.1036
2004-02-25,-0.1585
2004-02-26,0.0
2004-02-27,1.4815
2004-03-01,1.0949
2004-03-02,-2.4755
2004-03-03,0.1586
2004-03-04,-0.6336
2004-03-05,-0.8502
2004-03-08,0.5895
2004-03-09,-1.0655000000000001
2004-03-10,0.0
2004-03-11,-0.377
2004-03-12,2.7027
2004-03-15,-2.4211
2004-03-16,0.0539
2004-03-17,1.5957
2004-03-18,0.7987
2004-03-19,-1.0037
2004-03-22,-2.1345
2004-03-23,3.9257999999999997
2004-03-24,-1.3641
2004-03-25,2.234
2004-03-26,2.8148
2004-03-29,4.5165
2004-03-30,-1.2201
2004-03-31,0.2059
2004-04-01,0.7191
2004-04-02,0.255
2004-04-05,0.0
2004-04-06,1.0682
2004-04-07,0.1007
2004-04-08,-0.4525
2004-04-12,0.5051
2004-04-13,-2.6131
2004-04-14,-0.5676
2004-04-15,-0.9341
2004-04-16,1.362
2004-04-19,0.8786
2004-04-20,-1.8443
2004-04-21,1.2526
2004-04-22,2.8866
2004-04-23,-0.501
2004-04-26,-2.0645
2004-04-27,0.2571
2004-04-28,-1.4359
2004-04-29,0.1561
2004-04-30,-2.5974
2004-05-03,0.1067
2004-05-04,-3.3564
2004-05-05,0.4961
2004-05-06,-1.4262000000000001
2004-05-07,0.2782
2004-05-10,-1.4983
2004-05-11,0.1127
2004-05-12,0.7316
2004-05-13,-0.9497
2004-05-14,-0.7332
2004-05-17,-2.3864
2004-05-18,1.5716
2004-05-19,1.3181
2004-05-20,0.3959
2004-05-21,0.0
2004-05-24,-1.4085
2004-05-25,2.6286
2004-05-26,4.0089
2004-05-27,-1.0707
2004-05-28,1.7316
2004-06-01,1.8617
2004-06-02,0.2089
