ticker,PBF US Equity
2013-05-08,-2.0
2013-05-09,1.6521
2013-05-10,-4.334
2013-05-13,-2.0986
2013-05-14,2.5179
2013-05-15,2.8211
2013-05-16,1.0329
2013-05-17,1.1502
2013-05-20,4.1773
2013-05-21,-2.6018
2013-05-22,-3.0798
2013-05-23,-0.8106
2013-05-24,-2.8768000000000002
2013-05-28,-3.7698
2013-05-29,3.4627
2013-05-30,-1.2847
2013-05-31,-0.1027
2013-06-03,-2.6054
2013-06-04,-0.9152
2013-06-05,-0.5684
2013-06-06,-1.9649999999999999
2013-06-07,-1.4577
2013-06-10,-0.1479
2013-06-11,-1.8519
2013-06-12,0.1509
2013-06-13,0.7913
2013-06-14,-0.785
2013-06-17,-1.0927
2013-06-18,1.6762000000000001
2013-06-19,-0.4121
2013-06-20,-3.5365
2013-06-21,-3.1201
2013-06-24,-2.7778
2013-06-25,2.7329
2013-06-26,-0.6852
2013-06-27,2.0292
2013-06-28,3.0231
2013-07-01,-4.8649000000000004
2013-07-02,-4.0584
2013-07-03,-1.9459
2013-07-05,-1.7688000000000001
2013-07-08,0.2196
2013-07-09,2.3225
2013-07-10,-5.6959
2013-07-11,4.2234
2013-07-12,0.6972
2013-07-15,-0.476
2013-07-16,-1.0435
2013-07-17,0.4833
2013-07-18,-4.1539
2013-07-19,-1.0949
2013-07-22,2.2601
2013-07-23,2.7515
2013-07-24,-1.5364
2013-07-25,2.5412
2013-07-26,0.3913
2013-07-29,0.0433
2013-07-30,-0.0866
2013-07-31,-0.8232
2013-08-01,-1.7038
2013-08-02,2.2222
2013-08-05,-2.5217
2013-08-06,9.5897
2013-08-07,-4.6398
2013-08-08,3.8839
2013-08-09,-2.6206
2013-08-12,0.9825
2013-08-13,-2.5381
2013-08-14,-1.7361
2013-08-15,-0.6184
2013-08-16,-1.4667
2013-08-19,-0.6766
2013-08-20,-0.8174
2013-08-21,0.1832
2013-08-22,3.0165
2013-08-23,1.1979
2013-08-26,-1.2275
2013-08-27,-2.6631
2013-08-28,-0.8664
2013-08-29,0.736
2013-08-30,0.3196
2013-09-03,3.9144
2013-09-04,0.2628
2013-09-05,-2.228
2013-09-06,-2.5469
2013-09-09,-1.8799000000000001
2013-09-10,0.0935
2013-09-11,-2.0542
2013-09-12,2.7169
2013-09-13,3.8515
2013-09-16,2.1895
2013-09-17,0.2186
2013-09-18,0.7417
2013-09-19,-3.7246
2013-09-20,0.09
2013-09-23,1.5281
2013-09-24,-0.2656
2013-09-25,0.8433
2013-09-26,-0.088
2013-09-27,-0.4405
2013-09-30,-0.6637
2013-10-01,-1.1136
2013-10-02,-0.2252
2013-10-03,1.8058999999999998
2013-10-04,0.6208
2013-10-07,-2.2036
2013-10-08,-1.8026
2013-10-09,-1.6061999999999999
2013-10-10,11.5205
2013-10-11,1.1711
2013-10-14,2.7284
2013-10-15,0.2012
2013-10-16,0.1606
2013-10-17,2.2454
2013-10-18,0.9804
2013-10-21,-0.932
2013-10-22,2.9008000000000003
2013-10-23,-1.2952
2013-10-24,1.6982
2013-10-25,-2.5806
2013-10-28,1.2854999999999999
2013-10-29,0.3077
2013-10-30,1.0735999999999999
2013-10-31,-0.1138
2013-11-01,3.2283
2013-11-04,2.649
2013-11-05,-1.0036
2013-11-06,-1.231
2013-11-07,-1.5029
2013-11-08,2.1213
2013-11-11,1.4942
2013-11-12,0.0
2013-11-13,0.7181
2013-11-14,1.8739
2013-11-15,0.6367
2013-11-18,-0.6327
2013-11-19,-3.0067
2013-11-20,-3.8293
2013-11-21,2.427
2013-11-22,2.5916
2013-11-25,1.227
2013-11-26,0.5704
2013-11-27,3.2258
2013-11-29,-0.9272
2013-12-02,1.2825
2013-12-03,0.4107
2013-12-04,-5.5896
2013-12-05,0.0361
2013-12-06,1.9487999999999999
2013-12-09,3.1858
2013-12-10,1.2006999999999999
2013-12-11,-0.2034
2013-12-12,0.034
2013-12-13,-0.034
2013-12-16,2.2418
2013-12-17,0.2326
2013-12-18,2.055
2013-12-19,-1.8513
2013-12-20,1.5222
2013-12-23,0.5541
2013-12-24,0.2593
2013-12-26,0.9376
2013-12-27,-0.993
2013-12-30,-0.8735
2013-12-31,2.6762
2014-01-02,-0.9854
2014-01-03,-4.0449
2014-01-06,0.0669
2014-01-07,-4.7141
2014-01-08,0.8421
2014-01-09,1.009
2014-01-10,-0.1378
2014-01-13,-3.5185
2014-01-14,1.2871000000000001
2014-01-15,-1.6237
2014-01-16,-1.1123
2014-01-17,-0.1814
2014-01-21,1.9992999999999999
2014-01-22,-1.675
2014-01-23,-0.9424
2014-01-24,-4.464
2014-01-27,1.7618
2014-01-28,-1.4302000000000001
2014-01-29,1.3746
2014-01-30,-1.7326000000000001
2014-01-31,-0.6133
2014-02-03,-4.1265
2014-02-04,-1.2872
2014-02-05,-3.0562
2014-02-06,2.2278000000000002
2014-02-07,2.7138
2014-02-10,-4.1233
2014-02-11,3.3403
2014-02-12,-0.9697
2014-02-13,3.06
2014-02-14,3.0879
2014-02-18,1.9585
2014-02-19,-2.0716
2014-02-20,-0.5385
2014-02-21,1.3534
2014-02-24,3.7772
2014-02-25,0.2206
2014-02-26,-0.7704
2014-02-27,-3.9926
2014-02-28,-1.8098
2014-03-03,-0.9524
2014-03-04,0.2003
2014-03-05,0.8796
2014-03-06,8.2045
2014-03-07,-1.6484
2014-03-10,0.5214
2014-03-11,-2.1119
2014-03-12,2.8388
2014-03-13,-2.2083
2014-03-14,1.5055
2014-03-17,-1.8168
2014-03-18,2.6435
2014-03-19,-0.5519
2014-03-20,0.4809
2014-03-21,-6.296
2014-03-24,1.4144999999999999
2014-03-25,-0.5812
2014-03-26,0.1169
2014-03-27,-0.3893
2014-03-28,0.1954
2014-03-31,0.624
2014-04-01,2.5968999999999998
2014-04-02,-0.5667
2014-04-03,0.0
2014-04-04,-0.8739
2014-04-07,-0.0767
2014-04-08,0.6904
2014-04-09,2.9333
2014-04-10,-1.8875
2014-04-11,-2.5651
2014-04-14,2.0906
2014-04-15,2.0099
2014-04-16,4.2751
2014-04-17,0.8913
2014-04-21,1.0247
2014-04-22,1.4341
2014-04-23,1.7241
2014-04-24,-0.7797
2014-04-25,-1.1958
2014-04-28,1.6252
2014-04-29,-0.8847
2014-04-30,5.6643
2014-05-01,3.7037
2014-05-02,0.282
2014-05-05,-1.5933000000000002
2014-05-06,0.4444
2014-05-07,-1.6118999999999999
2014-05-08,-1.3492
2014-05-09,-1.1838
2014-05-12,0.6988
2014-05-13,-0.4957
2014-05-14,-1.4281
2014-05-15,1.0782
2014-05-16,0.1
2014-05-19,1.0656
2014-05-20,-1.5157
2014-05-21,-1.171
2014-05-22,0.7109
2014-05-23,-1.1092
2014-05-27,1.6315
2014-05-28,3.0769
2014-05-29,3.8611
2014-05-30,-0.3124
2014-06-02,-2.5697
2014-06-03,1.7046999999999999
2014-06-04,-3.0361
2014-06-05,2.3157
2014-06-06,1.7851
2014-06-09,-0.3758
2014-06-10,-1.6976
2014-06-11,0.3838
2014-06-12,-4.1096
2014-06-13,0.0997
2014-06-16,-0.2323
2014-06-17,0.2994
2014-06-18,3.4826
2014-06-19,1.6346
2014-06-20,1.4506000000000001
2014-06-23,0.2176
2014-06-24,-2.4814
2014-06-25,-10.7188
2014-06-26,-0.285
2014-06-27,-3.5013
2014-06-30,-1.3328
2014-07-01,0.863
2014-07-02,2.1205
2014-07-03,0.2914
2014-07-07,-1.3803
2014-07-08,-0.5157
2014-07-09,1.0367
2014-07-10,-1.5756999999999999
2014-07-11,0.7818
2014-07-14,1.2191
2014-07-15,1.4234
2014-07-16,-2.1591
2014-07-17,-2.2067
2014-07-18,1.0906
2014-07-21,-1.0417
2014-07-22,1.6165
2014-07-23,-0.9249
2014-07-24,0.7842
2014-07-25,1.0374
2014-07-28,-1.3935
2014-07-29,1.4132
2014-07-30,-1.1001
2014-07-31,0.482
2014-08-01,-1.8081
2014-08-04,-3.8331
2014-08-05,-1.7976
2014-08-06,2.8651
2014-08-07,-0.8897
2014-08-08,3.1596
2014-08-11,-2.7182
2014-08-12,-1.0626
2014-08-13,0.1989
2014-08-14,2.8583
2014-08-15,-0.7719
2014-08-18,3.734
2014-08-19,3.1871
2014-08-20,2.5436
2014-08-21,-1.8072
2014-08-22,-0.9022
2014-08-25,1.0925
2014-08-26,-0.2161
2014-08-27,0.6859
2014-08-28,1.2908
2014-08-29,0.5664
2014-09-02,-1.8655
2014-09-03,-0.5022
2014-09-04,-1.2617
2014-09-05,2.3366
2014-09-08,-1.7838
2014-09-09,-3.5598
2014-09-10,-2.7495000000000003
2014-09-11,-3.4469
2014-09-12,-0.7621
2014-09-15,0.8084
2014-09-16,-0.2807
2014-09-17,-3.5786
2014-09-18,0.3753
2014-09-19,1.7449
2014-09-22,-2.3275
2014-09-23,-0.1254
2014-09-24,0.7535
2014-09-25,-0.2493
2014-09-26,1.3744
2014-09-29,-0.7395
2014-09-30,-0.6623
2014-10-01,-0.3333
2014-10-02,1.0033
2014-10-03,-1.9454
2014-10-06,0.1688
2014-10-07,0.5478
2014-10-08,2.5985
2014-10-09,-3.8807
2014-10-10,-0.68
2014-10-13,-3.466
2014-10-14,-1.9060000000000001
2014-10-15,-0.0452
2014-10-16,2.4864
2014-10-17,1.4557
2014-10-20,1.4783
2014-10-21,4.2844999999999995
2014-10-22,-5.0534
2014-10-23,4.0675
2014-10-24,0.4574
2014-10-27,-0.4139
2014-10-28,3.2419000000000002
2014-10-29,-1.6505999999999998
2014-10-30,2.3741
2014-10-31,4.2383
2014-11-03,1.0357
2014-11-04,0.5315
2014-11-05,-2.4924
2014-11-06,0.8908
2014-11-07,2.9903
2014-11-10,-2.3756
2014-11-11,3.0514
2014-11-12,1.7991000000000001
2014-11-13,-2.43
2014-11-14,2.2264
2014-11-17,1.6611
2014-11-18,0.4357
2014-11-19,3.6515
2014-11-20,0.5581
2014-11-21,1.9424000000000001
2014-11-24,-1.9054
2014-11-25,3.3646
2014-11-26,-0.604
2014-11-28,-4.5915
2014-12-01,0.4954
2014-12-02,3.2746
2014-12-03,1.6025
2014-12-04,-0.9732
2014-12-05,-3.9648
2014-12-08,-3.3169
2014-12-09,2.4818
2014-12-10,-2.5641
2014-12-11,0.8041
2014-12-12,-0.7977
2014-12-15,-4.5322
2014-12-16,-0.3446
2014-12-17,3.3807
2014-12-18,-2.8986
2014-12-19,-0.5358
2014-12-22,-1.2697
2014-12-23,0.7015
2014-12-24,0.5805
2014-12-26,1.1543
2014-12-29,0.1902
2014-12-30,0.4935
2014-12-31,0.6422
2015-01-02,-0.7132
2015-01-05,-5.6711
2015-01-06,-1.8437000000000001
2015-01-07,-0.2042
2015-01-08,4.2962
2015-01-09,-1.0592
2015-01-12,-1.9033
2015-01-13,-2.8294
2015-01-14,-0.8735
2015-01-15,-3.6928
2015-01-16,6.4052
2015-01-20,0.86
2015-01-21,3.7353
2015-01-22,3.7965
2015-01-23,3.1673999999999998
2015-01-26,0.2558
2015-01-27,0.3646
2015-01-28,2.1068
2015-01-29,-0.9249
2015-01-30,0.8977
2015-02-02,0.5338
2015-02-03,0.9912
2015-02-04,-1.5072
2015-02-05,1.8149
2015-02-06,-0.4893
2015-02-09,0.7025
2015-02-10,1.151
2015-02-11,-2.0
2015-02-12,5.2428
2015-02-13,0.9027
2015-02-17,-0.6627
2015-02-18,0.934
2015-02-19,2.7759
2015-02-20,0.3571
2015-02-23,2.5558
2015-02-24,-0.9148
2015-02-25,0.7641
2015-02-26,0.9163
2015-02-27,-2.4108
2015-03-02,-3.2082
2015-03-03,1.7236
2015-03-04,-1.0101
2015-03-05,1.0204
2015-03-06,-3.5842
2015-03-09,-1.2166
2015-03-10,-0.3421
2015-03-11,1.8881000000000001
2015-03-12,-0.2022
2015-03-13,1.3167
2015-03-16,2.6658
2015-03-17,0.3246
2015-03-18,2.0705
2015-03-19,0.5388
2015-03-20,1.1665
2015-03-23,0.4051
2015-03-24,0.1552
2015-03-25,3.3778
2015-03-26,-1.229
2015-03-27,-1.0015
2015-03-30,4.8743
2015-03-31,-0.8477
2015-04-01,0.1769
2015-04-02,-5.5915
2015-04-06,-0.187
2015-04-07,-6.7458
2015-04-08,-0.0335
2015-04-09,-2.2111
2015-04-10,0.5481
2015-04-13,-3.2027
2015-04-14,0.4928
2015-04-15,-0.9807
2015-04-16,0.4599
2015-04-17,-0.9507
2015-04-20,0.6043
2015-04-21,3.1802
2015-04-22,1.3699
2015-04-23,-2.6014
2015-04-24,2.8443
2015-04-27,0.0337
2015-04-28,-1.416
2015-04-29,-0.9576
2015-04-30,-2.0028
2015-05-01,0.74
2015-05-04,-2.8681
2015-05-05,-0.6122
2015-05-06,-0.7971
2015-05-07,0.4383
2015-05-08,1.9853
2015-05-11,-0.9733
2015-05-12,-1.9658
2015-05-13,1.9681
2015-05-14,2.622
2015-05-15,-1.5259
2015-05-18,0.6486
2015-05-19,-1.1815
2015-05-20,-0.8696
2015-05-21,-0.5848
2015-05-22,0.8456
2015-05-26,-2.479
2015-05-27,0.6355
2015-05-28,-0.26
2015-05-29,-0.1117
2015-06-01,-1.3796
2015-06-02,-0.4537
2015-06-03,-1.2533
2015-06-04,-0.1538
2015-06-05,3.8521
2015-06-08,0.6677
2015-06-09,-2.395
2015-06-10,0.9815
2015-06-11,2.2804
2015-06-12,-2.4488
2015-06-15,-1.5735999999999999
2015-06-16,-0.4568
2015-06-17,0.956
2015-06-18,13.5227
2015-06-19,-3.0364
2015-06-22,-0.9291
2015-06-23,0.4863
2015-06-24,-0.4148
2015-06-25,-0.833
2015-06-26,0.14
2015-06-29,-2.202
2015-06-30,1.5726
2015-07-01,3.9409
2015-07-02,0.4739
2015-07-06,1.8868
2015-07-07,1.7196
2015-07-08,-2.6333
2015-07-09,-0.0668
2015-07-10,3.9091
2015-07-13,1.3826
2015-07-14,1.7444
2015-07-15,-4.4264
2015-07-16,3.0659
2015-07-17,-1.2974999999999999
2015-07-20,-1.2825
2015-07-21,0.3573
2015-07-22,-0.4531
2015-07-23,-2.9909
2015-07-24,0.7373
2015-07-27,-3.1271
2015-07-28,1.5110000000000001
2015-07-29,1.0825
2015-07-30,-0.6024
2015-07-31,6.2963000000000005
2015-08-03,-3.0409
2015-08-04,1.1761
2015-08-05,1.1947
2015-08-06,2.1378
2015-08-07,0.3154
2015-08-10,5.3128
2015-08-11,3.0746
2015-08-12,2.172
2015-08-13,-0.1134
2015-08-14,-0.9081
2015-08-17,4.7824
2015-08-18,-0.9292
2015-08-19,-1.1586
2015-08-20,-2.3723
2015-08-21,-11.235
2015-08-24,-6.1192
2015-08-25,-3.6021
2015-08-26,2.2064
2015-08-27,-0.6964
2015-08-28,3.0154
2015-08-31,1.838
2015-09-01,-3.9104
2015-09-02,0.313
2015-09-03,-0.0693
2015-09-04,-0.8328
2015-09-08,3.7789
2015-09-09,0.8429
2015-09-10,0.4681
2015-09-11,0.5324
2015-09-14,-6.4879
2015-09-15,0.1062
2015-09-16,-3.3593
2015-09-17,2.3052
2015-09-18,-4.2203
2015-09-21,-1.9043999999999999
2015-09-22,0.2665
2015-09-23,1.7464
2015-09-24,2.5
2015-09-25,2.8031
2015-09-28,-4.2493
2015-09-29,2.145
2015-09-30,2.2085
2015-10-01,11.2292
2015-10-02,-2.2611
2015-10-05,2.0854
2015-10-06,2.33
2015-10-07,-0.4367
2015-10-08,5.9211
2015-10-09,-2.5436
2015-10-12,1.0926
2015-10-13,-3.3624
2015-10-14,-0.0621
2015-10-15,3.8856
2015-10-16,0.7181
2015-10-19,-4.6049
2015-10-20,-3.8929
2015-10-21,-2.6248
2015-10-22,0.0
2015-10-23,0.599
2015-10-26,1.1909
2015-10-27,0.9807
2015-10-28,3.6581
2015-10-29,4.5908999999999995
2015-10-30,1.5228000000000002
2015-11-02,1.3529
2015-11-03,2.2635
2015-11-04,-0.3405
2015-11-05,0.4556
2015-11-06,1.5152
2015-11-09,0.1126
2015-11-10,1.2096
2015-11-11,-0.667
2015-11-12,-5.3162
2015-11-13,0.5024
2015-11-16,1.0879
2015-11-17,4.9155999999999995
2015-11-18,5.7666
2015-11-19,-0.2621
2015-11-20,0.5782
2015-11-23,4.8341
2015-11-24,2.0439
2015-11-25,0.8549
2015-11-27,0.4602
2015-11-30,-2.3867
2015-12-01,-0.1482
2015-12-02,-1.4346
2015-12-03,-3.5634
2015-12-04,0.7026
2015-12-07,-1.5245
2015-12-08,-0.0262
2015-12-09,-1.5486
2015-12-10,-0.6665
2015-12-11,-2.8986
2015-12-14,-5.749
2015-12-15,1.1144
2015-12-16,4.0603
2015-12-17,2.8148999999999997
2015-12-18,-3.2800000000000002
2015-12-21,0.8688
2015-12-22,1.167
2015-12-23,0.412
2015-12-24,0.4376
2015-12-28,-2.0697
2015-12-29,1.7798
2015-12-30,0.847
2015-12-31,-0.2709
2016-01-04,-3.7218
2016-01-05,6.2923
2016-01-06,-2.7343
2016-01-07,1.2555
2016-01-08,-1.8868
2016-01-11,0.9615
2016-01-12,2.0136
2016-01-13,-13.0435
2016-01-14,7.1166
2016-01-15,-0.8018
2016-01-19,-0.3464
2016-01-20,-0.8691
2016-01-21,-1.6072
2016-01-22,5.5539
2016-01-25,-4.0236
2016-01-26,1.8763
2016-01-27,-3.6835
2016-01-28,1.3146
2016-01-29,3.1849
2016-02-01,-1.629
2016-02-02,-7.9024
2016-02-03,-4.0379
2016-02-04,2.1696
2016-02-05,-4.3115
2016-02-08,-7.9018
2016-02-09,0.9493
2016-02-10,2.3146
2016-02-11,0.0353
2016-02-12,2.9329
2016-02-16,-2.815
2016-02-17,-1.201
2016-02-18,-5.9349
2016-02-19,3.0373
2016-02-22,6.3806
2016-02-23,-4.0337
2016-02-24,8.114
2016-02-25,0.2028
2016-02-26,-2.2267
2016-02-29,4.2097999999999995
2016-03-01,2.1523
2016-03-02,-1.329
2016-03-03,6.9317
2016-03-04,-2.9493
2016-03-07,-0.4432
2016-03-08,-3.4022
2016-03-09,5.4641
2016-03-10,-1.2797
2016-03-11,0.9169
2016-03-14,-2.6316
2016-03-15,-0.2252
2016-03-16,3.9987
2016-03-17,-2.4806
2016-03-18,0.8585
2016-03-21,0.3783
2016-03-22,4.554
2016-03-23,-5.2568
2016-03-24,2.7901
2016-03-28,0.3393
2016-03-29,0.5533
2016-03-30,-2.4152
2016-03-31,4.01
2016-04-01,-2.9217
2016-04-04,4.7161
2016-04-05,-3.6148
2016-04-06,0.2459
2016-04-07,0.0
2016-04-08,3.1585
2016-04-11,-3.4483
2016-04-12,1.4778
2016-04-13,1.0619
2016-04-14,-0.6304
2016-04-15,-2.5982
2016-04-18,1.6439
2016-04-19,-1.2206
2016-04-20,0.5252
2016-04-21,2.7044
2016-04-22,2.0646
2016-04-25,0.6743
2016-04-26,1.7181
2016-04-27,1.0306
2016-04-28,-5.0723
2016-04-29,-3.9403
2016-05-02,0.2175
2016-05-03,-2.8837
2016-05-04,-4.917
2016-05-05,-1.0745
2016-05-06,0.4413
2016-05-09,-3.0078
2016-05-10,1.6028
2016-05-11,2.572
2016-05-12,-4.6944
2016-05-13,0.3898
2016-05-16,-1.4472
2016-05-17,-0.2149
2016-05-18,2.4049
2016-05-19,-3.4699999999999998
2016-05-20,1.053
2016-05-23,-2.2637
2016-05-24,2.7206
2016-05-25,-2.7917
2016-05-26,-2.43
2016-05-27,0.6038
2016-05-31,-1.0878
2016-06-01,4.4748
2016-06-02,0.0726
2016-06-03,-2.7203
2016-06-06,-0.6339
2016-06-07,1.9887000000000001
2016-06-08,-2.9065
2016-06-09,-2.122
2016-06-10,-1.7809
2016-06-13,-3.5869
2016-06-14,-1.4309
2016-06-15,-0.5392
2016-06-16,0.7923
2016-06-17,-0.0414
2016-06-20,-2.6904
2016-06-21,1.2335
2016-06-22,-1.2605
2016-06-23,3.3617
2016-06-24,-3.8287
2016-06-27,-4.9658
2016-06-28,4.9099
2016-06-29,1.2022
2016-06-30,0.891
2016-07-01,1.1775
2016-07-05,-2.9093999999999998
2016-07-06,-3.3818
2016-07-07,-3.9433
2016-07-08,1.0609
2016-07-11,0.0456
2016-07-12,2.0985
2016-07-13,-3.7087
2016-07-14,1.2529
2016-07-15,0.7333
2016-07-18,1.5924
2016-07-19,1.2987
2016-07-20,-0.5747
2016-07-21,-1.2894999999999999
2016-07-22,-0.6757
2016-07-25,-0.2721
2016-07-26,3.729
2016-07-27,-4.8663
2016-07-28,0.4147
2016-07-29,2.5241
2016-08-01,0.1343
2016-08-02,1.654
2016-08-03,5.4969
2016-08-04,-5.5023
2016-08-05,2.382
2016-08-08,0.3928
2016-08-09,-2.5217
2016-08-10,-2.0071
2016-08-11,3.5503
2016-08-12,1.6263999999999998
2016-08-15,0.6488
2016-08-16,-0.0859
2016-08-17,2.1505
2016-08-18,-1.7263
2016-08-19,-1.1568
2016-08-22,-1.8639000000000001
2016-08-23,1.3693
2016-08-24,1.22
2016-08-25,-4.4339
2016-08-26,-0.8559
2016-08-29,0.6815
2016-08-30,-0.4061
2016-08-31,-0.7703
2016-09-01,-3.242
2016-09-02,-0.7079
2016-09-06,2.519
2016-09-07,1.2054
2016-09-08,5.1306
2016-09-09,-6.4052
2016-09-12,7.0764
2016-09-13,1.087
2016-09-14,-6.2366
2016-09-15,4.0826
2016-09-16,0.1763
2016-09-19,4.2235
2016-09-20,-7.8514
2016-09-21,-0.0916
2016-09-22,4.0807
2016-09-23,0.6608
2016-09-26,-3.0197
2016-09-27,1.2184
2016-09-28,3.0317
2016-09-29,-4.8897
2016-09-30,3.0027
2016-10-03,-0.1325
2016-10-04,0.6192
2016-10-05,1.8462
2016-10-06,-4.2296
2016-10-07,-2.1631
2016-10-10,-0.9673
2016-10-11,-4.093
2016-10-12,-2.8613
2016-10-13,0.7988
2016-10-14,-1.8326
2016-10-17,3.4813
2016-10-18,2.7304
2016-10-19,-3.8918
2016-10-20,0.8395
2016-10-21,3.7218
2016-10-24,-0.2361
2016-10-25,1.1832
2016-10-26,1.6838
2016-10-27,-3.6799
2016-10-28,2.531
2016-10-31,1.537
2016-11-01,6.2385
2016-11-02,-2.4611
2016-11-03,-0.2213
2016-11-04,1.2422
2016-11-07,-0.5329
2016-11-08,-2.3661
2016-11-09,15.5921
2016-11-10,-1.8987
2016-11-11,1.371
2016-11-14,3.9379
2016-11-15,1.1864
2016-11-16,-3.4039
2016-11-17,4.5809999999999995
2016-11-18,-2.2089
2016-11-21,0.3063
2016-11-22,0.7252
2016-11-23,-3.5241
2016-11-25,-0.9427
2016-11-28,-0.5948
2016-11-29,0.5584
2016-11-30,-4.8393
2016-12-01,2.0008
2016-12-02,-1.4303
2016-12-05,5.7214
2016-12-06,4.6274999999999995
2016-12-07,5.9595
2016-12-08,6.7209
2016-12-09,-5.0713
2016-12-12,0.5237
2016-12-13,-0.5557
2016-12-14,-8.4876
2016-12-15,2.6336
2016-12-16,0.0744
2016-12-19,-0.3344
2016-12-20,-1.6033
2016-12-21,0.72
2016-12-22,2.8969
2016-12-23,1.3528
2016-12-27,0.6494
2016-12-28,-0.2867
2016-12-29,-0.9705
2016-12-30,1.1978
2017-01-03,2.0445
2017-01-04,-4.8155
2017-01-05,-4.9852
2017-01-06,-2.3708
2017-01-09,-3.5827999999999998
2017-01-10,-0.1239
2017-01-11,0.248
2017-01-12,-1.8144
2017-01-13,-0.42
2017-01-17,3.5427999999999997
2017-01-18,-0.6925
2017-01-19,-0.8203
2017-01-20,0.4136
2017-01-23,-0.9885
2017-01-24,4.6173
2017-01-25,0.0
2017-01-26,-5.4473
2017-01-27,-1.9765000000000001
2017-01-30,0.7722
2017-01-31,-1.2771
2017-02-01,-1.423
2017-02-02,0.2625
2017-02-03,1.0035
2017-02-06,0.6048
2017-02-07,0.3435
2017-02-08,4.2362
2017-02-09,0.0
2017-02-10,-0.5337
2017-02-13,-0.2064
2017-02-14,1.737
2017-02-15,-0.1626
2017-02-16,-2.1987
2017-02-17,0.9575
2017-02-21,2.3093
2017-02-22,-2.7811
2017-02-23,2.9851
2017-02-24,-2.5265
2017-02-27,-2.0067
2017-02-28,4.4795
2017-03-01,-0.98
2017-03-02,-4.4948
2017-03-03,-1.5544
2017-03-06,-2.1053
2017-03-07,-0.7168
2017-03-08,0.3159
2017-03-09,-1.7094
2017-03-10,1.0526
2017-03-13,2.4457
2017-03-14,-2.2546
2017-03-15,2.1257
2017-03-16,-1.0186
2017-03-17,-2.0134
2017-03-20,-0.8676
2017-03-21,-4.0074
2017-03-22,1.2955999999999999
2017-03-23,-0.9
2017-03-24,-0.6692
2017-03-27,2.1655
2017-03-28,-0.5652
2017-03-29,3.9318
2017-03-30,-0.5469
2017-03-31,1.604
2017-04-03,-0.8119
2017-04-04,-0.2729
2017-04-05,-5.7
2017-04-06,-0.9671
2017-04-07,1.6113
2017-04-10,1.2974999999999999
2017-04-11,0.4269
2017-04-12,-0.8975
2017-04-13,-1.2869
2017-04-17,0.5311
2017-04-18,-0.7685
2017-04-19,-1.3553
2017-04-20,1.1286
2017-04-21,4.6579
2017-04-24,3.3843
2017-04-25,1.1659
2017-04-26,1.5957
2017-04-27,0.7853
2017-04-28,-3.3766
2017-05-01,-0.8961
2017-05-02,-1.4919
2017-05-03,-0.0459
2017-05-04,-5.4178
