ticker,EYES US Equity
2015-04-13,-1.4848
2015-04-14,4.8229
2015-04-15,3.1632
2015-04-16,-0.9756
2015-04-17,-5.2780000000000005
2015-04-20,-0.6686
2015-04-21,-0.374
2015-04-22,-0.4505
2015-04-23,3.3183
2015-04-24,-2.5547
2015-04-27,-7.1161
2015-04-28,-2.7419000000000002
2015-04-29,-3.6484
2015-04-30,0.0
2015-05-01,2.1515
2015-05-04,2.9486
2015-05-05,1.4729999999999999
2015-05-06,-3.7903000000000002
2015-05-07,1.5926
2015-05-08,-2.6403
2015-05-11,0.0
2015-05-12,-1.5253999999999999
2015-05-13,0.0861
2015-05-14,9.2863
2015-05-15,-1.967
2015-05-18,-4.5746
2015-05-19,-0.1682
2015-05-20,-2.1061
2015-05-21,-0.5164
2015-05-22,10.1211
2015-05-26,1.8068
2015-05-27,-0.463
2015-05-28,7.6744
2015-05-29,3.6717
2015-06-01,-1.0417
2015-06-02,-3.7895
2015-06-03,6.3457
2015-06-04,-2.1948
2015-06-05,-2.0337
2015-06-08,2.4338
2015-06-09,-2.0266
2015-06-10,-2.4964
2015-06-11,2.9261
2015-06-12,0.4975
2015-06-15,7.1429
2015-06-16,-2.0462
2015-06-17,5.593
2015-06-18,-2.8079
2015-06-19,-1.2475
2015-06-22,4.9867
2015-06-23,3.1032
2015-06-24,-3.3784
2015-06-25,-4.3865
2015-06-26,-2.6596
2015-06-29,-6.2842
2015-06-30,-0.8017
2015-07-01,2.7921
2015-07-02,0.4289
2015-07-06,-0.9964
2015-07-07,-3.5225999999999997
2015-07-08,-2.9061
2015-07-09,3.0698
2015-07-10,4.9888
2015-07-13,-0.922
2015-07-14,2.8632999999999997
2015-07-15,-0.4871
2015-07-16,0.5594
2015-07-17,-0.904
2015-07-20,-1.7544
2015-07-21,-3.7143
2015-07-22,6.6024
2015-07-23,0.2784
2015-07-24,0.2776
2015-07-27,-0.6228
2015-07-28,-1.8106
2015-07-29,-1.6312
2015-07-30,2.5234
2015-07-31,-0.7736
2015-08-03,-0.2126
2015-08-04,0.4972
2015-08-05,-1.8375
2015-08-06,-5.1116
2015-08-07,-0.7587
2015-08-10,-0.0765
2015-08-11,0.0
2015-08-12,-1.0712
2015-08-13,-2.7842000000000002
2015-08-14,0.3182
2015-08-17,-1.4274
2015-08-18,-6.1947
2015-08-19,-5.8319
2015-08-20,-8.561
2015-08-21,0.0996
2015-08-24,-10.5473
2015-08-25,-1.891
2015-08-26,3.6281
2015-08-27,-0.547
2015-08-28,9.571
2015-08-31,-4.5181000000000004
2015-09-01,-2.6288
2015-09-02,-0.9719
2015-09-03,-1.7448000000000001
2015-09-04,0.333
2015-09-08,5.9735
2015-09-09,-1.1482
2015-09-10,1.056
2015-09-11,2.8213
2015-09-14,0.813
2015-09-15,-3.629
2015-09-16,0.523
2015-09-17,1.0406
2015-09-18,1.9567
2015-09-21,-2.2222
2015-09-22,-2.8926
2015-09-23,-3.1915
2015-09-24,-1.3187
2015-09-25,-8.2405
2015-09-28,-11.8932
2015-09-29,-13.4986
2015-09-30,-5.5732
2015-10-01,-7.0826
2015-10-02,5.8076
2015-10-05,5.6604
2015-10-06,1.461
2015-10-07,0.48
2015-10-08,-0.4777
2015-10-09,0.0
2015-10-12,-1.44
2015-10-13,-3.4091
2015-10-14,12.605
2015-10-15,20.4478
2015-10-16,-2.1066
2015-10-19,-6.5823
2015-10-20,0.813
2015-10-21,-2.4194
2015-10-22,-5.2342
2015-10-23,-3.1977
2015-10-26,-3.3033
2015-10-27,-4.0373
2015-10-28,3.5599
2015-10-29,-2.3438
2015-10-30,-5.92
2015-11-02,24.8299
2015-11-03,-1.0899
2015-11-04,-1.9284
2015-11-05,-5.4775
2015-11-06,-9.5097
2015-11-09,-2.1346
2015-11-10,-2.0134
2015-11-11,-4.9658
2015-11-12,-2.3423
2015-11-13,4.428
2015-11-16,-4.7703
2015-11-17,0.1855
2015-11-18,-12.963
2015-11-19,6.1702
2015-11-20,-4.4088
2015-11-23,8.5954
2015-11-24,-5.0193
2015-11-25,-1.8293
2015-11-27,3.1056
2015-11-30,1.6064
2015-12-01,-3.5573
2015-12-02,7.1721
2015-12-03,-1.7208
2015-12-04,7.393
2015-12-07,-3.8043
2015-12-08,-3.2015000000000002
2015-12-09,6.6148
2015-12-10,9.4891
2015-12-11,-1.3333
2015-12-14,-2.027
2015-12-15,0.8621
2015-12-16,9.7436
2015-12-17,11.5265
2015-12-18,-4.4693
2015-12-21,-0.2924
2015-12-22,3.9589
2015-12-23,-3.8082000000000003
2015-12-24,1.3195999999999999
2015-12-28,-5.4993
2015-12-29,-4.2879
2015-12-30,-2.24
2015-12-31,-3.6007
2016-01-04,-4.9236
2016-01-05,0.3571
2016-01-06,-3.9146
2016-01-07,-10.3704
2016-01-08,-9.0909
2016-01-11,-2.0455
2016-01-12,-2.7842000000000002
2016-01-13,-9.7852
2016-01-14,10.582
2016-01-15,-1.4354
2016-01-19,-5.0971
2016-01-20,5.8824
2016-01-21,-0.9662
2016-01-22,1.7073
2016-01-25,6.235
2016-01-26,4.2889
2016-01-27,0.8658
2016-01-28,-1.9313
2016-01-29,1.0941
2016-02-01,0.4329
2016-02-02,-2.1552
2016-02-03,0.0
2016-02-04,5.2863
2016-02-05,-7.5314
2016-02-08,-6.5611
2016-02-09,-1.6949
2016-02-10,0.4926
2016-02-11,-0.2451
2016-02-12,1.4742
2016-02-16,12.348700000000001
2016-02-17,1.5086
2016-02-18,-8.4926
2016-02-19,1.3921000000000001
2016-02-22,21.0526
2016-02-23,28.3554
2016-02-24,-7.3638
2016-02-25,-8.5851
2016-02-26,-7.3043
2016-02-29,-3.94
2016-03-01,5.8594
2016-03-02,1.2915
2016-03-03,-5.8288
2016-03-04,-3.4816
2016-03-07,12.8257
2016-03-08,-5.151
2016-03-09,-3.5581
2016-03-10,-4.2718
2016-03-11,5.4767
2016-03-14,-0.9615
2016-03-15,-5.8252
2016-03-16,-3.7113
2016-03-17,3.4261
2016-03-18,1.4493
2016-03-21,-2.2449
2016-03-22,6.0543
2016-03-23,-5.5118
2016-03-24,0.0
2016-03-28,0.0
2016-03-29,5.0
2016-03-30,-1.1905000000000001
2016-03-31,-3.012
2016-04-01,2.4845
2016-04-04,4.2424
2016-04-05,-2.7132
2016-04-06,9.1633
2016-04-07,-1.4599
2016-04-08,-2.5926
2016-04-11,-2.2814
2016-04-12,0.0
2016-04-13,4.8638
2016-04-14,-0.3711
2016-04-15,-3.9106
2016-04-18,2.1318
2016-04-19,-2.0873
2016-04-20,0.3876
2016-04-21,3.668
2016-04-22,0.7449
2016-04-25,8.1331
2016-04-26,-6.4957
2016-04-27,-2.3766
2016-04-28,-5.2434
2016-04-29,-6.5217
2016-05-02,-1.9026999999999998
2016-05-03,-2.1552
2016-05-04,-3.7445
2016-05-05,-6.865
2016-05-06,0.0
2016-05-09,0.2457
2016-05-10,3.4314
2016-05-11,0.7109
2016-05-12,-6.5882
2016-05-13,0.7557
2016-05-16,-1.75
2016-05-17,-3.3079
2016-05-18,-2.6316
2016-05-19,-6.7568
2016-05-20,6.087
2016-05-23,0.0
2016-05-24,4.0984
2016-05-25,1.3123
2016-05-26,0.2591
2016-05-27,-1.292
2016-05-31,2.0942
2016-06-01,7.4359
2016-06-02,-3.1026
2016-06-03,-3.4483
2016-06-06,-2.551
2016-06-07,1.5707
2016-06-08,-0.7732
2016-06-09,22.3377
2016-06-10,-14.4374
2016-06-13,-4.7146
2016-06-14,-2.8646000000000003
2016-06-15,1.8767
2016-06-16,-0.5263
2016-06-17,-1.0582
2016-06-20,0.5348
2016-06-21,1.8617
2016-06-22,-2.3499
2016-06-23,1.0695000000000001
2016-06-24,-5.8201
2016-06-27,-10.6742
2016-06-28,2.5157
2016-06-29,6.4417
2016-06-30,3.17
2016-07-01,-2.5140000000000002
2016-07-05,-5.1576
2016-07-06,2.1148
2016-07-07,21.3018
2016-07-08,-0.9756
2016-07-11,2.2167
2016-07-12,1.4458
2016-07-13,-0.7126
2016-07-14,-3.11
2016-07-15,2.2222
2016-07-18,0.4831
2016-07-19,-3.8462
2016-07-20,2.0
2016-07-21,-0.2451
2016-07-22,1.4742
2016-07-25,2.6634
2016-07-26,-1.8868
2016-07-27,-0.7212
2016-07-28,-0.2421
2016-07-29,-1.9417
2016-08-01,-1.9802
2016-08-02,0.5051
2016-08-03,0.5025
2016-08-04,-1.75
2016-08-05,0.2545
2016-08-08,5.3299
2016-08-09,-3.1325
2016-08-10,-3.4826
2016-08-11,1.5464
2016-08-12,-3.0457
2016-08-15,2.356
2016-08-16,-3.0691
2016-08-17,-3.6939
2016-08-18,3.0137
2016-08-19,-3.9894
2016-08-22,-1.662
2016-08-23,3.662
2016-08-24,-6.25
2016-08-25,-3.4783
2016-08-26,2.4024
2016-08-29,0.8798
2016-08-30,-0.5814
2016-08-31,-2.0468
2016-09-01,0.2985
2016-09-02,2.3810000000000002
2016-09-06,0.8721
2016-09-07,-4.3228
2016-09-08,0.6024
2016-09-09,-3.5928
2016-09-12,3.4161
2016-09-13,0.9009
2016-09-14,-2.0833
2016-09-15,2.1277
2016-09-16,-3.2738
2016-09-19,-0.9231
2016-09-20,2.1739
2016-09-21,-1.2158
2016-09-22,3.0769
2016-09-23,-1.791
2016-09-26,-1.2158
2016-09-27,2.4615
2016-09-28,0.3003
2016-09-29,-2.3952
2016-09-30,7.9755
2016-10-03,-1.1364
2016-10-04,-4.5977
2016-10-05,1.2048
2016-10-06,-0.5952
2016-10-07,-3.2934
2016-10-10,0.3096
2016-10-11,-4.321
2016-10-12,-2.2580999999999998
2016-10-13,0.9901
2016-10-14,-4.5752
2016-10-17,-0.3425
2016-10-18,-4.4674
2016-10-19,2.1583
2016-10-20,1.7606000000000002
2016-10-21,-1.3841
2016-10-24,-0.3509
2016-10-25,17.2535
2016-10-26,-12.6126
2016-10-27,-1.7182
2016-10-28,-3.8462
2016-10-31,-5.0909
2016-11-01,-8.046
2016-11-02,-4.1667
2016-11-03,-13.913
2016-11-04,-1.5152
2016-11-07,-4.1026
2016-11-08,-5.8824
2016-11-09,7.3864
2016-11-10,6.3492
2016-11-11,7.4627
2016-11-14,0.463
2016-11-15,7.8341
2016-11-16,2.9915000000000003
2016-11-17,1.2448
2016-11-18,-3.6885
2016-11-21,-1.2766
2016-11-22,-7.7586
2016-11-23,-2.3364
2016-11-25,-1.9139
2016-11-28,2.439
2016-11-29,-0.9524
2016-11-30,-2.4038
2016-12-01,-5.9113
2016-12-02,-1.0471
2016-12-05,2.1164
2016-12-06,1.5544
2016-12-07,0.5102
2016-12-08,2.5381
2016-12-09,3.4653
2016-12-12,-4.3062000000000005
2016-12-13,-5.5
2016-12-14,-1.5873
2016-12-15,-1.0753
2016-12-16,0.0
2016-12-19,2.1739
2016-12-20,2.6596
2016-12-21,0.5181
2016-12-22,5.6701
2016-12-23,3.9024
2016-12-27,5.1643
2016-12-28,-7.5893
2016-12-29,-2.4154999999999998
2016-12-30,-2.4752
2017-01-03,0.0
2017-01-04,5.5838
2017-01-05,-2.8846
2017-01-06,-1.4851
2017-01-09,-8.5427
2017-01-10,1.0989
2017-01-11,-4.3478
2017-01-12,3.9773
2017-01-13,0.0
2017-01-17,-3.8251
2017-01-18,-1.7045
2017-01-19,-6.3584
2017-01-20,0.6173
2017-01-23,-6.135
2017-01-24,-9.8039
2017-01-25,-0.7246
2017-01-26,-1.4599
2017-01-27,3.7037
2017-01-30,-0.7143
2017-01-31,2.8777
2017-02-01,2.7972
2017-02-02,4.0816
2017-02-03,2.6144
2017-02-06,-1.2739
2017-02-07,78.0645
2017-02-08,-27.5362
2017-02-09,-2.0
2017-02-10,3.0612
2017-02-13,-5.9406
2017-02-14,-4.7368
2017-02-15,-1.105
2017-02-16,-2.2346
2017-02-17,5.7143
2017-02-21,-3.7838000000000003
2017-02-22,-5.618
2017-02-23,1.7856999999999998
2017-02-24,-1.7544
2017-02-27,-0.5952
2017-02-28,0.0
2017-03-01,-3.5928
2017-03-02,-4.9689
2017-03-03,1.3072
2017-03-06,-5.1613
2017-03-07,5.4422
2017-03-08,10.3226
2017-03-09,-9.3567
2017-03-10,-7.0968
2017-03-13,-4.8611
2017-03-14,-7.2993
2017-03-15,-3.9370000000000003
2017-03-16,-0.8197
2017-03-17,2.4793
2017-03-20,-2.4194
2017-03-21,-3.3058
2017-03-22,-5.1282
2017-03-23,8.1081
2017-03-24,3.3333
2017-03-27,3.2258
2017-03-28,7.0313
2017-03-29,-5.8394
2017-03-30,-1.5504
2017-03-31,-4.7244
2017-04-03,-1.6529
2017-04-04,-1.6806999999999999
2017-04-05,0.8547
2017-04-06,0.0
2017-04-07,1.6949
2017-04-10,-4.1667
2017-04-11,5.2174
2017-04-12,-4.1322
2017-04-13,8.6207
2017-04-17,-4.7619
2017-04-18,-1.6667
2017-04-19,-0.8475
2017-04-20,0.0
2017-04-21,-4.2735
2017-04-24,0.0
2017-04-25,3.5714
2017-04-26,2.5862
2017-04-27,-3.3613
2017-04-28,0.8696
2017-05-01,0.8621
2017-05-02,10.2564
2017-05-03,-1.5504
2017-05-04,-6.2992
2017-05-05,-1.6806999999999999
2017-05-08,0.0
2017-05-09,0.0
2017-05-10,1.7094
2017-05-11,-1.6806999999999999
2017-05-12,-0.8547
2017-05-15,0.8621
2017-05-16,-0.8547
2017-05-17,-0.8621
2017-05-18,0.8696
2017-05-19,-1.7241
2017-05-22,0.0
2017-05-23,3.5088
2017-05-24,3.3898
2017-05-25,-3.2787
2017-05-26,-2.5423999999999998
2017-05-30,0.0
2017-05-31,0.0
2017-06-01,-1.7391
2017-06-02,0.885
2017-06-05,-1.7544
2017-06-06,0.8929
2017-06-07,0.0
2017-06-08,0.885
2017-06-09,0.0
2017-06-12,-1.7544
2017-06-13,0.8929
2017-06-14,0.885
2017-06-15,0.8772
2017-06-16,-4.3478
2017-06-19,2.7273
2017-06-20,3.5398
2017-06-21,7.6923
2017-06-22,-2.3810000000000002
2017-06-23,-3.252
2017-06-26,10.084
2017-06-27,0.0
2017-06-28,-1.5267
2017-06-29,-0.7752
2017-06-30,-1.5625
2017-07-03,0.7937
2017-07-05,2.3622
2017-07-06,-2.3077
2017-07-07,-4.7244
2017-07-10,-2.4793
2017-07-11,8.4746
2017-07-12,-2.3438
2017-07-13,0.8
2017-07-14,3.9683
2017-07-17,3.0534
2017-07-18,-3.7037
2017-07-19,-0.7692
2017-07-20,0.0
2017-07-21,-1.5504
2017-07-24,-2.3622
2017-07-25,-2.4194
2017-07-26,2.4793
2017-07-27,0.8065
2017-07-28,-0.8
2017-07-31,0.0
2017-08-01,-2.4194
2017-08-02,1.6529
2017-08-03,0.0
2017-08-04,-1.626
2017-08-07,-6.6116
2017-08-08,0.885
2017-08-09,0.0
2017-08-10,-5.2632
2017-08-11,-10.7315
2017-08-14,7.8726
2017-08-15,-1.9231
2017-08-16,-1.9607999999999999
2017-08-17,0.0
2017-08-18,-3.0
2017-08-21,4.1237
2017-08-22,2.9703
2017-08-23,-0.9615
2017-08-24,-2.9126
2017-08-25,0.0
2017-08-28,8.0
2017-08-29,0.9259
2017-08-30,0.0
2017-08-31,3.6696999999999997
2017-09-01,-1.7699
2017-09-05,0.0
2017-09-06,0.9009
2017-09-07,2.6786
2017-09-08,-5.2174
2017-09-11,16.5138
2017-09-12,-6.2992
2017-09-13,0.8403
2017-09-14,-1.6667
2017-09-15,-5.0847
2017-09-18,2.6786
2017-09-19,-0.8696
2017-09-20,1.7544
2017-09-21,0.0
2017-09-22,1.7241
2017-09-25,3.3898
2017-09-26,-2.459
2017-09-27,0.8403
2017-09-28,0.8333
2017-09-29,-0.8264
2017-10-02,0.8333
2017-10-03,-7.438
2017-10-04,3.5714
2017-10-05,-1.7241
2017-10-06,0.8772
2017-10-09,-0.8696
2017-10-10,2.193
2017-10-11,-2.1459
2017-10-12,4.386
2017-10-13,-1.6806999999999999
2017-10-16,-3.4188
2017-10-17,4.4248
2017-10-18,-1.6949
2017-10-19,-1.7241
2017-10-20,0.0
2017-10-23,-1.7544
2017-10-24,-2.6786
2017-10-25,4.5872
2017-10-26,-4.386
2017-10-27,0.9174
2017-10-30,-3.6364
2017-10-31,0.9434
2017-11-01,0.9346
2017-11-02,7.4074
2017-11-03,-0.8621
2017-11-06,3.4783
2017-11-07,-1.6806999999999999
2017-11-08,2.5641
2017-11-09,-0.8333
2017-11-10,-0.8403
2017-11-13,1.6949
2017-11-14,-1.6667
2017-11-15,-3.3898
2017-11-16,-0.8772
2017-11-17,3.5398
2017-11-20,1.7094
2017-11-21,-4.2017
2017-11-22,3.5088
2017-11-24,3.3898
2017-11-27,2.459
2017-11-28,4.8
2017-11-29,0.7634
2017-11-30,-6.8182
2017-12-01,10.5691
2017-12-04,11.0294
2017-12-05,-1.3245
2017-12-06,12.0805
2017-12-07,-2.9939999999999998
2017-12-08,8.0247
2017-12-11,14.2857
2017-12-12,17.5
2017-12-13,-7.234
2017-12-14,-12.3853
2017-12-15,5.2356
2017-12-18,-2.9851
2017-12-19,-9.2308
2017-12-20,7.9096
2017-12-21,0.5236
2017-12-22,-1.5625
2017-12-26,5.8201
2017-12-27,0.0
2017-12-28,0.5
2017-12-29,-4.9751
2018-01-02,5.2356
2018-01-03,-1.4925
2018-01-04,4.0404
2018-01-05,-2.9126
2018-01-08,-4.0
2018-01-09,-2.0833
2018-01-10,4.7872
2018-01-11,1.5228000000000002
2018-01-12,1.0
2018-01-16,-1.9802
2018-01-17,-3.5354
2018-01-18,-1.5707
2018-01-19,-2.6596
2018-01-22,2.1858
2018-01-23,1.6042999999999998
2018-01-24,1.5789
2018-01-25,0.0
2018-01-26,-1.0363
2018-01-29,0.5236
2018-01-30,-1.0417
2018-01-31,-2.1053
2018-02-01,2.6882
2018-02-02,7.3298
2018-02-05,12.6829
2018-02-06,-13.4199
2018-02-07,-1.5
2018-02-08,-6.0914
2018-02-09,-8.6486
2018-02-12,0.0
2018-02-13,-2.9586
2018-02-14,2.439
2018-02-15,4.4643
2018-02-16,-2.5641
2018-02-20,-5.848
2018-02-21,-3.1056
2018-02-22,0.0
2018-02-23,2.5641
2018-02-26,-0.625
2018-02-27,-5.0314
2018-02-28,-1.3245
2018-03-01,4.0268
2018-03-02,7.0968
2018-03-05,9.0361
2018-03-06,-0.5525
2018-03-07,2.7778
2018-03-08,-6.4865
2018-03-09,6.9364
2018-03-12,2.1622
2018-03-13,1.5873
2018-03-14,0.0
2018-03-15,-1.0417
2018-03-16,3.1579
2018-03-19,-2.551
2018-03-20,-1.0471
2018-03-21,3.7037
2018-03-22,-0.2551
2018-03-23,2.8133
2018-03-26,-1.99
2018-03-27,-4.5685
2018-03-28,-1.5957
2018-03-29,3.7838000000000003
2018-04-02,-2.6042
2018-04-03,0.5348
2018-04-04,-3.7234
2018-04-05,-7.1823
2018-04-06,1.7856999999999998
2018-04-09,-3.5088
2018-04-10,5.4545
2018-04-11,-1.7241
2018-04-12,2.3392
2018-04-13,2.2857
2018-04-16,-2.7933
2018-04-17,0.0
2018-04-18,-2.2989
2018-04-19,-1.7647
2018-04-20,0.0
2018-04-23,-1.1976
2018-04-24,3.0303
2018-04-25,-3.5294
2018-04-26,-1.2195
2018-04-27,3.7037
2018-04-30,-2.3810000000000002
2018-05-01,-4.878
2018-05-02,-2.5641
2018-05-03,-2.6316
2018-05-04,11.4865
2018-05-07,-7.2727
2018-05-08,18.3007
2018-05-09,12.7072
2018-05-10,-5.3922
2018-05-11,-2.5907
2018-05-14,3.7234
2018-05-15,1.5385
2018-05-16,3.5354
2018-05-17,2.439
2018-05-18,2.8571
2018-05-21,-4.1667
2018-05-22,5.314
2018-05-23,0.4587
2018-05-24,1.8265
2018-05-25,-4.9327
2018-05-29,-1.8868
2018-05-30,-7.2115
2018-05-31,5.6995000000000005
2018-06-01,-4.902
2018-06-04,-1.0309
2018-06-05,-1.0417
2018-06-06,-1.0526
2018-06-07,-4.7872
2018-06-08,-0.5587
2018-06-11,3.9326
2018-06-12,-0.5405
2018-06-13,-0.5435
2018-06-14,-2.1858
2018-06-15,1.1173
2018-06-18,-3.3149
2018-06-19,0.5714
2018-06-20,2.2727
2018-06-21,-3.8889
2018-06-22,1.7341
2018-06-25,-4.5455
2018-06-26,2.3810000000000002
2018-06-27,-2.3256
2018-06-28,0.0
2018-06-29,-1.1905000000000001
2018-07-02,1.2048
2018-07-03,-2.3810000000000002
2018-07-05,3.6585
2018-07-06,4.1176
2018-07-09,2.8249
2018-07-10,-2.1978
2018-07-11,-3.9326
2018-07-12,5.2632
2018-07-13,-1.1111
2018-07-16,0.0
2018-07-17,-1.6854
2018-07-18,-4.0
2018-07-19,0.5952
2018-07-20,-0.5917
2018-07-23,-3.5714
2018-07-24,-6.1728
2018-07-25,6.5789
2018-07-26,2.4691
2018-07-27,-4.2169
2018-07-30,-0.6289
2018-07-31,1.2658
2018-08-01,-1.875
2018-08-02,1.2739
2018-08-03,4.4025
2018-08-06,-1.2048
2018-08-07,1.8293
2018-08-08,-8.982
2018-08-09,1.9737
2018-08-10,3.871
2018-08-13,-3.7267
2018-08-14,0.0
2018-08-15,-2.5806
2018-08-16,1.3245
2018-08-17,0.6536
2018-08-20,2.5974
2018-08-21,2.5316
2018-08-22,0.0
2018-08-23,0.0
2018-08-24,-3.7037
2018-08-27,0.641
2018-08-28,1.2739
2018-08-29,3.1447
2018-08-30,6.0976
2018-08-31,-2.8736
2018-09-04,3.5503
2018-09-05,-4.5714
2018-09-06,4.7904
2018-09-07,-2.2857
2018-09-10,-1.1696
2018-09-11,-5.3254
2018-09-12,0.625
2018-09-13,6.8323
2018-09-14,0.5814
2018-09-17,6.3584
2018-09-18,-3.8043
2018-09-19,-1.1299
2018-09-20,1.7143000000000002
2018-09-21,5.0562
2018-09-24,-1.0695000000000001
2018-09-25,4.8649000000000004
2018-09-26,1.5464
2018-09-27,-5.0761
2018-09-28,1.6042999999999998
2018-10-01,-4.2105
2018-10-02,-3.2967
2018-10-03,0.0
2018-10-04,0.5682
2018-10-05,-5.3672
2018-10-08,-4.4776
2018-10-09,1.25
2018-10-10,-4.321
2018-10-11,3.2258
2018-10-12,1.875
2018-10-15,-0.6135
2018-10-16,4.9383
2018-10-17,-2.3529
2018-10-18,-2.4096
2018-10-19,-3.0864
2018-10-22,1.9108
2018-10-23,2.5
2018-10-24,-3.0488
2018-10-25,0.0
2018-10-26,0.6289
2018-10-29,-1.875
2018-10-30,0.6369
2018-10-31,0.0
2018-11-01,3.7975
2018-11-02,3.6585
2018-11-05,2.3529
2018-11-06,0.5747
2018-11-07,-2.8571
2018-11-08,-4.7059
2018-11-09,-4.9383
2018-11-12,-5.8442
2018-11-13,0.6897
2018-11-14,-5.4795
2018-11-15,-7.2464
2018-11-16,-3.9063
2018-11-19,-2.439
2018-11-20,-1.6667
2018-11-21,2.5423999999999998
2018-11-23,-4.9587
2018-11-26,-6.087
2018-11-27,-1.8519
2018-11-28,2.8302
2018-11-29,0.9174
2018-11-30,-1.8182
2018-12-03,-1.8519
2018-12-04,-5.0943
2018-12-06,-4.5328
2018-12-07,10.3707
2018-12-10,0.0
2018-12-11,-10.3774
2018-12-12,-3.5789
2018-12-13,-6.1135
2018-12-14,6.314
2018-12-17,-4.5718
2018-12-18,-0.8252
2018-12-19,-13.2324
2018-12-20,-2.7571
2018-12-21,4.0953
2018-12-24,17.1842
2018-12-26,-2.358
2018-12-27,-3.2889
2018-12-28,11.7717
2018-12-31,-5.7979
2019-01-02,11.2592
2019-01-03,-1.0759
2019-01-04,-0.2463
2019-01-07,2.8491999999999997
2019-01-08,-5.2605
2019-01-09,3.4519
2019-01-10,-1.0612
2019-01-11,0.3507
2019-01-14,-7.5026
2019-01-15,-0.8667
2019-01-16,-7.6328
2019-01-17,-3.7495000000000003
2019-01-18,0.8573
2019-01-22,0.0
2019-01-23,1.875
2019-01-24,1.8405
2019-01-25,0.9157
2019-01-28,3.916
2019-01-29,-3.596
2019-01-30,-3.468
2019-01-31,-1.2346
2019-02-01,-1.725
2019-02-04,-2.2513
2019-02-05,-2.9668
2019-02-06,-3.1782
2019-02-07,-0.7479
2019-02-08,-2.8607
2019-02-11,-1.5946
2019-02-12,5.7664
2019-02-13,2.1256
2019-02-14,-0.6487
2019-02-15,-1.1019
2019-02-19,1.8018999999999998
2019-02-20,1.3377
2019-02-21,5.3333
2019-02-22,-0.4051
2019-02-25,-11.9598
2019-02-26,6.8284
2019-02-27,-5.1216
2019-02-28,-1.2961
2019-03-01,7.1717
2019-03-04,11.9294
2019-03-05,-1.1187
2019-03-06,-2.4331
2019-03-07,-1.4963
2019-03-08,-2.5316
2019-03-11,-1.2987
2019-03-12,7.75
2019-03-13,2.711
2019-03-14,-8.8099
2019-03-15,5.5802
2019-03-18,3.7786999999999997
2019-03-19,2.5345
2019-03-20,-2.6111
2019-03-21,-0.8222
2019-03-22,2.1266
2019-03-25,-2.6
2019-03-26,-3.9739
2019-03-27,-3.5220000000000002
2019-03-28,2.1121
2019-03-29,1.5066000000000002
2019-04-01,2.5786
2019-04-02,1.2876
2019-04-03,1.6949
2019-04-04,0.5952
2019-04-05,1.1243
2019-04-08,1.5798999999999999
2019-04-09,5.9101
2019-04-10,24.0074
2019-04-11,-9.2105
