ticker,MOMO US Equity
2015-05-05,-3.3748
2015-05-06,0.7353
2015-05-07,-0.2737
2015-05-08,3.2937
2015-05-11,-1.9485999999999999
2015-05-12,0.271
2015-05-13,-1.0811
2015-05-14,12.7505
2015-05-15,0.0808
2015-05-18,3.4705
2015-05-19,26.9111
2015-05-20,5.716
2015-05-21,-2.0349
2015-05-22,6.2315
2015-05-26,5.8101
2015-05-27,0.8976
2015-05-28,-4.0293
2015-05-29,-1.5267
2015-06-01,-5.7586
2015-06-02,0.1763
2015-06-03,2.6978999999999997
2015-06-04,-3.0268
2015-06-05,0.8834
2015-06-08,-0.5254
2015-06-09,-6.1033
2015-06-10,-1.25
2015-06-11,-2.1519
2015-06-12,1.229
2015-06-15,-0.1278
2015-06-16,-0.1919
2015-06-17,5.1923
2015-06-18,3.5343999999999998
2015-06-19,-0.9417
2015-06-22,-6.7736
2015-06-23,9.8789
2015-06-24,-0.116
2015-06-25,-0.9292
2015-06-26,-3.1067
2015-06-29,-4.2347
2015-06-30,1.7056
2015-07-01,-1.3665
2015-07-02,1.4484
2015-07-06,-8.442
2015-07-07,-5.3559
2015-07-08,-2.0057
2015-07-09,10.0146
2015-07-10,1.5282
2015-07-13,2.945
2015-07-14,2.3522
2015-07-15,-3.2919
2015-07-16,1.2845
2015-07-17,1.4585
2015-07-20,-0.4375
2015-07-21,0.0
2015-07-22,1.6949
2015-07-23,-1.2346
2015-07-24,-0.1875
2015-07-27,-1.5654
2015-07-28,1.3995
2015-07-29,0.7528
2015-07-30,0.7472
2015-07-31,0.0618
2015-08-03,2.0383
2015-08-04,-0.3632
2015-08-05,-0.3645
2015-08-06,-2.1951
2015-08-07,-0.5611
2015-08-10,3.2602
2015-08-11,-3.5216
2015-08-12,-1.3216
2015-08-13,0.2551
2015-08-14,2.6081
2015-08-17,1.4259
2015-08-18,-1.467
2015-08-19,-0.8685
2015-08-20,-7.3217
2015-08-21,-6.9548
2015-08-24,-10.8128
2015-08-25,1.0578
2015-08-26,-3.8647
2015-08-27,3.0151
2015-08-28,0.5691
2015-08-31,-5.7397
2015-09-01,-3.259
2015-09-02,-2.5709
2015-09-03,-0.182
2015-09-04,-1.1851
2015-09-08,1.3838
2015-09-09,4.9136
2015-09-10,0.2602
2015-09-11,-0.346
2015-09-14,-4.3403
2015-09-15,-0.363
2015-09-16,0.1821
2015-09-17,0.3636
2015-09-18,-0.4529
2015-09-21,0.455
2015-09-22,0.1812
2015-09-23,-0.9042
2015-09-24,9.854
2015-09-25,3.4884
2015-09-28,-3.2904999999999998
2015-09-29,0.4979
2015-09-30,3.2205
2015-10-01,-0.08
2015-10-02,4.0833
2015-10-05,0.0
2015-10-06,0.0
2015-10-07,-0.1538
2015-10-08,0.0
2015-10-09,-2.7735
2015-10-12,6.9731
2015-10-13,-1.3333
2015-10-14,-4.0541
2015-10-15,1.7997
2015-10-16,0.7686
2015-10-19,0.6102
2015-10-20,-0.3791
2015-10-21,-2.1309
2015-10-22,-1.3219
2015-10-23,0.4728
2015-10-26,-0.7843
2015-10-27,1.502
2015-10-28,-0.4673
2015-10-29,3.8341
2015-10-30,1.2057
2015-11-02,-4.0208
2015-11-03,3.4911
2015-11-04,3.3733
2015-11-05,-2.6831
2015-11-06,5.7377
2015-11-09,-6.272
2015-11-10,-0.9023
2015-11-11,-3.0349
2015-11-12,3.6776
2015-11-13,-4.3774
2015-11-16,-0.3946
2015-11-17,-0.1585
2015-11-18,0.2381
2015-11-19,1.5044
2015-11-20,0.624
2015-11-23,8.1395
2015-11-24,-3.7993
2015-11-25,-0.149
2015-11-27,-1.4925
2015-11-30,0.5303
2015-12-01,5.1997
2015-12-02,-0.2149
2015-12-03,1.1486
2015-12-04,0.9936
2015-12-07,6.3949
2015-12-08,0.0661
2015-12-09,-1.0561
2015-12-10,-0.467
2015-12-11,-1.6086
2015-12-14,2.3161
2015-12-15,2.996
2015-12-16,1.2928
2015-12-17,-2.2336
2015-12-18,2.154
2015-12-21,2.5559
2015-12-22,2.5545
2015-12-23,-0.243
2015-12-24,0.4263
2015-12-28,-2.7289
2015-12-29,0.5611
2015-12-30,-0.496
2015-12-31,-0.1869
2016-01-04,-3.4956
2016-01-05,1.1643
2016-01-06,-0.5754
2016-01-07,-7.3312
2016-01-08,-0.5552
2016-01-11,-6.2107
2016-01-12,2.6042
2016-01-13,-1.3778000000000001
2016-01-14,-0.6618
2016-01-15,-3.849
2016-01-19,-1.4627
2016-01-20,-3.9844
2016-01-21,1.546
2016-01-22,-0.641
2016-01-25,-2.5806
2016-01-26,2.4007
2016-01-27,-3.557
2016-01-28,-1.5088
2016-01-29,1.3617
2016-02-01,-1.2594
2016-02-02,-5.017
2016-02-03,-4.7449
2016-02-04,2.1617
2016-02-05,-4.0478
2016-02-08,-9.1083
2016-02-09,-14.6624
2016-02-10,-1.8540999999999999
2016-02-11,-1.8892
2016-02-12,-3.8510999999999997
2016-02-16,17.0895
2016-02-17,4.333
2016-02-18,-1.4208
2016-02-19,2.6608
2016-02-22,8.2073
2016-02-23,19.7605
2016-02-24,0.75
2016-02-25,-1.3234
2016-02-26,0.2515
2016-02-29,-1.505
2016-03-01,1.9525000000000001
2016-03-02,1.249
2016-03-03,4.0296
2016-03-04,7.3518
2016-03-07,-1.7673
2016-03-08,1.2744
2016-03-09,0.074
2016-03-10,-5.2515
2016-03-11,2.5761
2016-03-14,0.1522
2016-03-15,-8.5106
2016-03-16,1.7442
2016-03-17,-2.2857
2016-03-18,6.8505
2016-03-21,0.7037
2016-03-22,-1.1646
2016-03-23,-4.3991
2016-03-24,0.0822
2016-03-28,-2.2167
2016-03-29,-3.3585
2016-03-30,-0.695
2016-03-31,-1.6623
2016-04-01,-2.758
2016-04-04,11.5279
2016-04-05,-1.2305
2016-04-06,33.6379
2016-04-07,1.3673
2016-04-08,0.6744
2016-04-11,0.9744
2016-04-12,-1.0253
2016-04-13,0.0
2016-04-14,0.1219
2016-04-15,0.3652
2016-04-18,0.849
2016-04-19,-0.7216
2016-04-20,0.0
2016-04-21,0.0606
2016-04-22,-0.4237
2016-04-25,0.2432
2016-04-26,0.2426
2016-04-27,-0.1815
2016-04-28,0.0606
2016-04-29,-0.424
2016-05-02,0.1217
2016-05-03,-0.1215
2016-05-04,0.1217
2016-05-05,-5.407
2016-05-06,-6.3584
2016-05-09,-15.8436
2016-05-10,6.6015
2016-05-11,-17.737
2016-05-12,5.948
2016-05-13,2.4561
2016-05-16,2.8253
2016-05-17,8.1599
2016-05-18,0.3849
2016-05-19,-6.7485
2016-05-20,4.1941
2016-05-23,-2.5257
2016-05-24,4.4534
2016-05-25,-7.0543
2016-05-26,2.9191000000000003
2016-05-27,1.8639000000000001
2016-05-31,1.6705999999999999
2016-06-01,-1.1737
2016-06-02,0.3167
2016-06-03,-1.105
2016-06-06,3.1125
2016-06-07,-0.774
2016-06-08,-1.6381000000000001
2016-06-09,-0.5551
2016-06-10,-2.8708
2016-06-13,1.5598999999999998
2016-06-14,-2.8294
2016-06-15,0.4992
2016-06-16,-7.5331
2016-06-17,2.5067
2016-06-20,0.524
2016-06-21,-2.5195
2016-06-22,-4.1889
2016-06-23,-0.093
2016-06-24,-0.3724
2016-06-27,-4.2991
2016-06-28,1.8555000000000001
2016-06-29,-2.3969
2016-06-30,-0.6876
2016-07-01,-1.5826
2016-07-05,-5.9296
2016-07-06,5.8761
2016-07-07,17.558
2016-07-08,0.2575
2016-07-11,7.4486
2016-07-12,0.5578
2016-07-13,-3.2488
2016-07-14,3.9312
2016-07-15,-1.4971999999999999
2016-07-18,2.08
2016-07-19,0.0784
2016-07-20,2.5842
2016-07-21,-0.916
2016-07-22,1.3096999999999999
2016-07-25,2.8897
2016-07-26,-0.2217
2016-07-27,-0.8148
2016-07-28,-1.3443
2016-07-29,0.1514
2016-08-01,9.1459
2016-08-02,3.9474
2016-08-03,-0.5996
2016-08-04,-0.2681
2016-08-05,-1.1425
2016-08-08,1.4276
2016-08-09,-0.2011
2016-08-10,-0.6716
2016-08-11,1.0142
2016-08-12,0.4016
2016-08-15,7.5333
2016-08-16,-0.248
2016-08-17,-3.1697
2016-08-18,2.7599
2016-08-19,0.1874
2016-08-22,7.9177
2016-08-23,14.3847
2016-08-24,-0.9596
2016-08-25,6.7823
2016-08-26,3.1519
2016-08-29,1.8981
2016-08-30,2.726
2016-08-31,6.192
2016-09-01,-0.0416
2016-09-02,2.0
2016-09-06,-0.817
2016-09-07,-1.0708
2016-09-08,1.8734
2016-09-09,-11.4834
2016-09-12,8.9104
2016-09-13,-4.6206
2016-09-14,1.8667
2016-09-15,3.0541
2016-09-16,1.7358
2016-09-19,-2.2472
2016-09-20,0.6386
2016-09-21,-0.7191
2016-09-22,0.8522
2016-09-23,-0.507
2016-09-26,-4.5435
2016-09-27,3.6477
2016-09-28,-1.03
2016-09-29,-1.1275
2016-09-30,-1.3158
2016-10-03,-1.8222
2016-10-04,10.8194
2016-10-05,1.5114
2016-10-06,-1.7706
2016-10-07,-3.3183
2016-10-10,10.9322
2016-10-11,-5.1948
2016-10-12,-2.1354
2016-10-13,-0.741
2016-10-14,-2.5301
2016-10-17,0.0426
2016-10-18,2.467
2016-10-19,0.6642
2016-10-20,1.6082
2016-10-21,-0.6494
2016-10-24,8.701
2016-10-25,-0.3758
2016-10-26,-1.6219999999999999
2016-10-27,-2.4923
2016-10-28,0.4326
2016-10-31,-5.7165
2016-11-01,-1.1005
2016-11-02,-2.2255
2016-11-03,1.7823
2016-11-04,0.5485
2016-11-07,12.1276
2016-11-08,-12.9865
2016-11-09,1.1183
2016-11-10,-6.2739
2016-11-11,-0.885
2016-11-14,-7.9212
2016-11-15,2.0388
2016-11-16,5.848
2016-11-17,-1.7035
2016-11-18,-0.2342
2016-11-21,0.5164
2016-11-22,-0.5605
2016-11-23,1.8788
2016-11-25,-0.9221
2016-11-28,-2.7455
2016-11-29,4.5455
2016-11-30,-1.4874
2016-12-01,-4.065
2016-12-02,0.9685
2016-12-05,-1.199
2016-12-06,-1.165
2016-12-07,2.5049
2016-12-08,0.0
2016-12-09,-1.7729
2016-12-12,-0.2439
2016-12-13,-2.1027
2016-12-14,-3.0969
2016-12-15,-6.701
2016-12-16,-0.1105
2016-12-19,-5.0885
2016-12-20,3.5548
2016-12-21,4.4457
2016-12-22,-1.1853
2016-12-23,2.9989
2016-12-27,0.6353
2016-12-28,-1.1573
2016-12-29,-2.2885
2016-12-30,0.1089
2017-01-03,-0.4353
2017-01-04,5.1366
2017-01-05,6.6528
2017-01-06,-0.731
2017-01-09,4.4183
2017-01-10,3.7612
2017-01-11,-1.5859
2017-01-12,-0.7366
2017-01-13,2.18
2017-01-17,-1.1802
2017-01-18,1.0106
2017-01-19,-0.1819
2017-01-20,-0.41
2017-01-23,7.1363
2017-01-24,0.5551
2017-01-25,0.4034
2017-01-26,-2.9393000000000002
2017-01-27,-0.2179
2017-01-30,-1.8340999999999998
2017-01-31,1.1121
2017-02-01,0.176
2017-02-02,1.6689
2017-02-03,-0.0864
2017-02-06,-1.0808
2017-02-07,-0.4808
2017-02-08,9.7497
2017-02-09,-0.4402
2017-02-10,-1.0852
2017-02-13,3.2101
2017-02-14,0.0394
2017-02-15,3.3451
2017-02-16,2.0564
2017-02-17,0.7463
2017-02-21,2.8519
2017-02-22,-3.0248
2017-02-23,-4.4931
2017-02-24,0.5443
2017-02-27,0.1547
2017-02-28,2.8571
2017-03-01,3.2658
2017-03-02,-3.2715
2017-03-03,0.9771
2017-03-06,-0.9676
2017-03-07,12.7396
2017-03-08,13.9667
2017-03-09,-12.1088
2017-03-10,2.4293
2017-03-13,1.9493
2017-03-14,7.2658
2017-03-15,0.5645
2017-03-16,2.5997
2017-03-17,0.8062
2017-03-20,-2.1708
2017-03-21,-6.1606
2017-03-22,2.0846
2017-03-23,1.463
2017-03-24,0.1202
2017-03-27,2.7302999999999997
2017-03-28,-1.285
2017-03-29,0.9172
2017-03-30,4.1337
2017-03-31,-4.0822
2017-04-03,2.2601
2017-04-04,-2.4971
2017-04-05,-3.1793
2017-04-06,5.0775
2017-04-07,1.0706
2017-04-10,7.3576
2017-04-11,-0.3467
2017-04-12,1.3112
2017-04-13,0.8452
2017-04-17,0.5762
2017-04-18,-4.2448
2017-04-19,1.1966
2017-04-20,2.2843
2017-04-21,0.6831
2017-04-24,0.3392
2017-04-25,-0.7542
2017-04-26,-1.913
2017-04-27,2.5381
2017-04-28,-1.0422
2017-05-01,3.8178
2017-05-02,0.279
2017-05-03,-3.1361
2017-05-04,0.9399
2017-05-05,1.1899
2017-05-08,-1.3931
2017-05-09,0.013
2017-05-10,-0.9331
2017-05-11,0.4971
2017-05-12,4.504
2017-05-15,-0.0747
2017-05-16,9.2496
2017-05-17,-8.0785
2017-05-18,2.8054
2017-05-19,5.2403
2017-05-22,-1.721
2017-05-23,-4.1093
2017-05-24,-5.9167
2017-05-25,-0.5952
2017-05-26,1.9005
2017-05-30,-4.9821
2017-05-31,2.2856
2017-06-01,-1.8401999999999998
2017-06-02,1.955
2017-06-05,5.2797
2017-06-06,1.5718999999999999
2017-06-07,-0.958
2017-06-08,-0.8185
2017-06-09,-6.3766
2017-06-12,0.4006
2017-06-13,1.2237
2017-06-14,-3.9685
2017-06-15,-0.6021
2017-06-16,1.5694
2017-06-19,2.1957
2017-06-20,0.504
2017-06-21,2.1378
2017-06-22,0.5943
2017-06-23,1.0789
2017-06-26,0.0762
2017-06-27,-5.8913
2017-06-28,2.4285
2017-06-29,-2.3446
2017-06-30,-0.2967
2017-07-03,-0.0541
2017-07-05,3.0861
2017-07-06,1.917
2017-07-07,1.1853
2017-07-10,3.7433
2017-07-11,0.8591
2017-07-12,1.8982999999999999
2017-07-13,-2.6511
2017-07-14,1.4966
2017-07-17,-1.2811
2017-07-18,2.8404
2017-07-19,0.0
2017-07-20,0.7857
2017-07-21,-0.378
2017-07-24,4.3159
2017-07-25,0.1364
2017-07-26,-0.0908
2017-07-27,-1.8632
2017-07-28,2.0144
2017-07-31,-0.2951
2017-08-01,2.5267
2017-08-02,-2.5311
2017-08-03,1.4806
2017-08-04,-1.1223
2017-08-07,4.4041
2017-08-08,-0.4131
2017-08-09,-0.9825
2017-08-10,-6.1301
2017-08-11,-1.1041
2017-08-14,5.867
2017-08-15,-0.7628
2017-08-16,-0.2487
2017-08-17,-0.2493
2017-08-18,-0.4317
2017-08-21,2.8754
2017-08-22,-20.0976
2017-08-23,1.9989
2017-08-24,3.3750999999999998
2017-08-25,-6.2928
2017-08-28,-4.8047
2017-08-29,0.5903
2017-08-30,5.8392
2017-08-31,6.8201
2017-09-01,-0.8565
2017-09-05,-0.7068
2017-09-06,-0.87
2017-09-07,0.5851
2017-09-08,-0.2909
2017-09-11,1.1668
2017-09-12,-0.4718
2017-09-13,-1.7382
2017-09-14,-1.3937
2017-09-15,-0.598
2017-09-18,0.9024
2017-09-19,-2.1951
2017-09-20,-2.854
2017-09-21,1.0268
2017-09-22,-1.2705
2017-09-25,-3.7747
2017-09-26,-3.4175
2017-09-27,0.5231
2017-09-28,-0.704
2017-09-29,-3.3909000000000002
2017-10-02,1.8188
2017-10-03,1.1595
2017-10-04,-1.5798999999999999
2017-10-05,-1.1331
2017-10-06,1.7829000000000002
2017-10-09,-1.564
2017-10-10,1.843
2017-10-11,2.2777
2017-10-12,-1.9524
2017-10-13,2.1469
2017-10-16,4.7213
2017-10-17,-2.9959
2017-10-18,1.8891
2017-10-19,-3.4432
2017-10-20,-2.8040000000000003
2017-10-23,-0.9721
2017-10-24,-1.0766
2017-10-25,-5.3777
2017-10-26,-0.9811
2017-10-27,0.5466
2017-10-30,0.1019
2017-10-31,3.4284
2017-11-01,-0.361
2017-11-02,-0.2635
2017-11-03,-1.5852
2017-11-06,-1.6107
2017-11-07,-3.6153
2017-11-08,0.6723
2017-11-09,1.7926
2017-11-10,-2.1064
2017-11-13,5.3968
2017-11-14,-2.3092
2017-11-15,4.7962
2017-11-16,5.1324
2017-11-17,-2.9229000000000003
2017-11-20,5.5093
2017-11-21,-1.9125999999999999
2017-11-22,-0.619
2017-11-24,0.0934
2017-11-27,-3.8581
2017-11-28,-18.835
2017-11-29,1.7145000000000001
2017-11-30,-5.9192
2017-12-01,-6.0
2017-12-04,9.9291
2017-12-05,-3.871
2017-12-06,-1.6779
2017-12-07,1.5358
2017-12-08,2.6891
2017-12-11,1.3502
2017-12-12,-0.0807
2017-12-13,0.0808
2017-12-14,0.4845
2017-12-15,0.7634
2017-12-18,1.1164
2017-12-19,1.9716
2017-12-20,0.6187
2017-12-21,-2.1138
2017-12-22,-0.1963
2017-12-26,-0.7474
2017-12-27,1.5457999999999998
2017-12-28,-1.9516
2017-12-29,-2.5478
2018-01-02,5.6373
2018-01-03,0.1547
2018-01-04,3.7452
2018-01-05,3.5728
2018-01-08,0.3953
2018-01-09,-2.6485
2018-01-10,-1.5074
2018-01-11,0.2986
2018-01-12,-1.4886
2018-01-16,-5.0623
2018-01-17,11.2216
2018-01-18,-1.932
2018-01-19,4.3415
2018-01-22,0.3846
2018-01-23,1.1843
2018-01-24,-0.1721
2018-01-25,2.6207000000000003
2018-01-26,1.8145
2018-01-29,4.5875
2018-01-30,-2.1142
2018-01-31,1.6441
2018-02-01,-1.6492
2018-02-02,-3.8052
2018-02-05,-4.4251
2018-02-06,-1.5082
2018-02-07,-0.9972
2018-02-08,-5.1079
2018-02-09,4.8143
2018-02-12,2.4231
2018-02-13,-0.1059
2018-02-14,7.9887
2018-02-15,0.9493
2018-02-16,0.6809
2018-02-20,4.219
2018-02-21,-1.2052
2018-02-22,-4.5042
2018-02-23,17.0979
2018-02-26,-4.3357
2018-02-27,-2.1053
2018-02-28,-1.2843
2018-03-01,-3.6914
2018-03-02,3.3302
2018-03-05,1.1554
2018-03-06,2.104
2018-03-07,8.9785
2018-03-08,-3.4576000000000002
2018-03-09,5.0364
2018-03-12,-1.3319
2018-03-13,-0.594
2018-03-14,1.2222
2018-03-15,1.5562
2018-03-16,-1.7173
2018-03-19,-0.5914
2018-03-20,4.8134
2018-03-21,2.7348
2018-03-22,-2.3104
2018-03-23,0.0
2018-03-26,-0.1028
2018-03-27,-7.3083
2018-03-28,-1.1383
2018-03-29,4.9705
2018-04-02,-1.9262000000000001
2018-04-03,1.7185000000000001
2018-04-04,-0.3754
2018-04-05,-0.2153
2018-04-06,-1.8074
2018-04-09,1.0714
2018-04-10,0.4349
2018-04-11,1.2179
2018-04-12,-5.3743
2018-04-13,-2.0345
2018-04-16,-0.8076
2018-04-17,2.9951
2018-04-18,0.0847
2018-04-19,0.8745
2018-04-20,1.5939999999999999
2018-04-23,0.6881
2018-04-24,-4.1553
2018-04-25,-2.1677
2018-04-26,4.1399
2018-04-27,0.084
2018-04-30,-2.3776
2018-05-01,1.9484
2018-05-02,-0.4216
2018-05-03,-0.9879
2018-05-04,0.7982
2018-05-07,7.5509
2018-05-08,0.5259
2018-05-09,-1.7526000000000002
2018-05-10,2.3163
2018-05-11,-1.8215
2018-05-14,0.053
2018-05-15,-1.0331
2018-05-16,-0.1606
2018-05-17,2.7077999999999998
2018-05-18,3.7327
2018-05-21,0.3775
2018-05-22,-0.7019
2018-05-23,-0.3787
2018-05-24,-0.3801
2018-05-25,-0.9158
2018-05-29,15.1733
2018-05-30,-3.8564
2018-05-31,6.4688
2018-06-01,8.0139
2018-06-04,1.4113
2018-06-05,-1.1332
2018-06-06,0.7239
2018-06-07,-1.4374
2018-06-08,5.3474
2018-06-11,1.6343
2018-06-12,0.227
2018-06-13,0.4719
2018-06-14,1.1835
2018-06-15,-0.4827
2018-06-18,-0.8769
2018-06-19,-3.8396
2018-06-20,1.605
2018-06-21,-1.9842
2018-06-22,-0.1965
2018-06-25,-5.1398
2018-06-26,-5.875
2018-06-27,-5.4698
2018-06-28,3.6398
2018-06-29,-2.0711
2018-07-02,2.8045999999999998
2018-07-03,-1.4535
2018-07-05,0.295
2018-07-06,5.0679
2018-07-09,0.4522
2018-07-10,-3.1083
2018-07-11,-2.6549
2018-07-12,3.1364
2018-07-13,-3.1291
2018-07-16,0.9668
2018-07-17,2.3769
2018-07-18,0.3961
2018-07-19,-2.2797
2018-07-20,1.9964
2018-07-23,1.1436
2018-07-24,-8.0235
2018-07-25,2.0567
2018-07-26,-0.1158
2018-07-27,-2.8757
2018-07-30,-4.4651
2018-07-31,2.5244
2018-08-01,0.0488
2018-08-02,-2.3879
2018-08-03,0.8487
2018-08-06,-1.1881
2018-08-07,2.4299
2018-08-08,1.0271
2018-08-09,1.3072
2018-08-10,1.0275
2018-08-13,-4.1864
2018-08-14,-8.788
2018-08-15,-2.0839
2018-08-16,3.7866
2018-08-17,1.5979
2018-08-20,3.0144
2018-08-21,3.028
2018-08-22,8.57
2018-08-23,0.0682
2018-08-24,-0.341
2018-08-27,7.0027
2018-08-28,1.5988
2018-08-29,-0.2098
2018-08-30,-5.7401
2018-08-31,3.2567
2018-09-04,2.0523
2018-09-05,-4.2549
2018-09-06,-2.7194000000000003
2018-09-07,2.6136
2018-09-10,-5.2049
2018-09-11,-0.4673
2018-09-12,3.1221
2018-09-13,6.6925
2018-09-14,1.0668
2018-09-17,-2.871
2018-09-18,4.8685
2018-09-19,-1.0777
2018-09-20,-2.556
2018-09-21,-0.1505
2018-09-24,-2.4117
2018-09-25,1.8976
2018-09-26,-0.4981
2018-09-27,-3.765
2018-09-28,-0.9498
2018-10-01,0.5479
2018-10-02,-5.0863
2018-10-03,1.4115
2018-10-04,-7.7377
2018-10-05,0.0256
2018-10-08,-2.8119
2018-10-09,-0.8943
2018-10-10,-6.9533000000000005
2018-10-11,1.2835
2018-10-12,6.0265
2018-10-15,0.9827
2018-10-16,-1.131
2018-10-17,-8.2203
2018-10-18,-5.3913
2018-10-19,-6.6789
2018-10-22,5.3185
2018-10-23,-0.717
2018-10-24,-5.3689
2018-10-25,1.8248
2018-10-26,0.4236
2018-10-29,-2.3037
2018-10-30,1.7602
2018-10-31,9.5627
2018-11-01,8.6685
2018-11-02,-2.9331
2018-11-05,1.6662
2018-11-06,-0.6389
2018-11-07,2.4322
2018-11-08,-4.476
2018-11-09,-6.7143
2018-11-12,-3.4916
2018-11-13,0.6665
2018-11-14,3.657
2018-11-15,4.2883
2018-11-16,-3.8787000000000003
2018-11-19,-7.1905
2018-11-20,0.1308
2018-11-21,3.4607
2018-11-23,-0.0631
2018-11-26,-5.1468
2018-11-27,-1.0985
2018-11-28,1.0434
2018-11-29,1.0993
2018-11-30,3.2949
2018-12-03,5.5183
2018-12-04,-4.2019
2018-12-06,-14.6418
2018-12-07,-9.1682
2018-12-10,-1.2617
2018-12-11,1.319
2018-12-12,4.0683
2018-12-13,-0.4691
2018-12-14,-0.9427
2018-12-17,-3.6875
2018-12-18,0.8234
2018-12-19,-4.2058
2018-12-20,-0.5115
2018-12-21,0.1714
2018-12-24,1.2831000000000001
2018-12-26,2.2804
2018-12-27,0.6193
2018-12-28,0.1641
2018-12-31,-2.7038
2019-01-02,4.5474
2019-01-03,-3.2218999999999998
2019-01-04,5.7428
2019-01-07,3.1877
2019-01-08,1.4493
2019-01-09,2.0677
2019-01-10,-0.5525
2019-01-11,-0.0741
2019-01-14,-1.5196
2019-01-15,1.3925
2019-01-16,3.0438
2019-01-17,3.2781000000000002
2019-01-18,5.5459
2019-01-22,-4.2631
2019-01-23,-2.0021
2019-01-24,4.0155
2019-01-25,5.1472999999999995
2019-01-28,-3.2528
2019-01-29,-3.5619
2019-01-30,2.6924
2019-01-31,2.2857
2019-02-01,-0.3286
2019-02-04,-1.8464
2019-02-05,2.8216
2019-02-06,-1.5681
2019-02-07,-4.7793
2019-02-08,1.8125
2019-02-11,1.5748
2019-02-12,3.4715
2019-02-13,2.0521
2019-02-14,-0.3192
2019-02-15,-3.8104
2019-02-19,7.723
2019-02-20,-1.6686999999999999
2019-02-21,-0.66
2019-02-22,4.8402
2019-02-25,6.6385
2019-02-26,-2.2354
2019-02-27,0.1737
2019-02-28,-4.1606
2019-03-01,0.3316
2019-03-04,1.7728000000000002
2019-03-05,3.8677
2019-03-06,0.2558
2019-03-07,-7.2299
2019-03-08,0.1528
2019-03-11,-0.6713
2019-03-12,11.9508
2019-03-13,3.7047
2019-03-14,-1.5083
2019-03-15,3.439
2019-03-18,0.9351
2019-03-19,-0.8235
2019-03-20,-1.2195
2019-03-21,1.1295
2019-03-22,-3.5584
2019-03-25,2.801
2019-03-26,-1.4933
2019-03-27,-0.7713
2019-03-28,0.7505
2019-03-29,1.7292
2019-04-01,6.7207
2019-04-02,-2.2789
2019-04-03,1.9809
2019-04-04,-0.7131
2019-04-05,0.6288
2019-04-08,-1.1497
2019-04-09,-1.4412
2019-04-10,-2.4371
2019-04-11,-2.1825
2019-04-12,2.4462
2019-04-15,-5.5628
2019-04-16,0.6669
2019-04-17,-0.5244
2019-04-18,-1.0266
2019-04-22,1.6541000000000001
2019-04-23,3.4749
2019-04-24,-1.7856999999999998
2019-04-25,0.0543
2019-04-26,0.0
2019-04-29,-6.8077
2019-04-30,2.0664
2019-05-01,0.3422
2019-05-02,1.2788
2019-05-03,3.3951000000000002
2019-05-06,-3.4464
2019-05-07,-6.8297
2019-05-08,-1.0256
