ticker,ALGT US Equity
2007-05-04,-2.3998
2007-05-07,-3.2084
2007-05-08,-0.9603
2007-05-09,-0.3128
2007-05-10,-4.989
2007-05-11,-0.7926
2007-05-14,-2.7963
2007-05-15,-4.9315
2007-05-16,1.0086
2007-05-17,6.99
2007-05-18,0.6333
2007-05-21,3.3455
2007-05-22,1.0256
2007-05-23,1.3008
2007-05-24,0.689
2007-05-25,-1.2131
2007-05-29,1.2594
2007-05-30,-1.0572
2007-05-31,-0.22
2007-06-01,1.5118
2007-06-04,0.4964
2007-06-05,-1.2041
2007-06-06,-1.0
2007-06-07,0.0316
2007-06-08,0.1262
2007-06-11,-1.0715
2007-06-12,-1.5929
2007-06-13,3.0754
2007-06-14,1.7902
2007-06-15,1.5119
2007-06-18,-1.2158
2007-06-19,-0.7692
2007-06-20,0.3101
2007-06-21,0.711
2007-06-22,2.4555
2007-06-25,-3.5351
2007-06-26,-1.8634
2007-06-27,-2.0253
2007-06-28,2.0349
2007-06-29,-2.6907
2007-07-02,1.2687
2007-07-03,0.7067
2007-07-05,0.8612
2007-07-06,2.2138
2007-07-09,-2.5681000000000003
2007-07-10,-1.5878
2007-07-11,2.3233
2007-07-12,0.6623
2007-07-13,0.0627
2007-07-16,-0.4696
2007-07-17,5.4105
2007-07-18,-1.3727
2007-07-19,-1.6641
2007-07-20,-1.6923
2007-07-23,0.4069
2007-07-24,-1.4963
2007-07-25,0.0949
2007-07-26,-1.5492
2007-07-27,-0.578
2007-07-30,-2.5194
2007-07-31,-2.6176
2007-08-01,4.7976
2007-08-02,-2.3052
2007-08-03,0.8641
2007-08-06,1.6804000000000001
2007-08-07,8.5224
2007-08-08,0.9256
2007-08-09,-6.9822
2007-08-10,-2.9262
2007-08-13,1.0813
2007-08-14,-0.0324
2007-08-15,-2.1401
2007-08-16,1.8555000000000001
2007-08-17,-0.8133
2007-08-20,0.0984
2007-08-21,-1.4089
2007-08-22,-0.3323
2007-08-23,1.7006000000000001
2007-08-24,-0.918
2007-08-27,-0.0662
2007-08-28,-1.755
2007-08-29,-1.4156
2007-08-30,-1.4017
2007-08-31,0.5548
2007-09-04,-2.0345
2007-09-05,-0.3872
2007-09-06,5.7951
2007-09-07,0.1002
2007-09-10,-2.7694
2007-09-11,2.7797
2007-09-12,-0.5676
2007-09-13,-0.1679
2007-09-14,1.9173
2007-09-17,-1.6172
2007-09-18,0.8722
2007-09-19,-0.0998
2007-09-20,-0.8988
2007-09-21,0.6046
2007-09-24,-6.9115
2007-09-25,5.5595
2007-09-26,2.5484
2007-09-27,-0.6296
2007-09-28,1.1004
2007-10-01,2.4406
2007-10-02,2.7044
2007-10-03,-1.6301
2007-10-04,2.7406
2007-10-05,2.0471
2007-10-08,-3.1915
2007-10-09,0.7221
2007-10-10,3.3666
2007-10-11,1.8697
2007-10-12,2.1314
2007-10-15,-1.4493
2007-10-16,0.0
2007-10-17,12.3529
2007-10-18,-4.1361
2007-10-19,-2.1846
2007-10-22,4.0759
2007-10-23,1.8239999999999998
2007-10-24,-4.6101
2007-10-25,2.0989
2007-10-26,2.5426
2007-10-29,1.3189
2007-10-30,-3.723
2007-10-31,-2.596
2007-11-01,-3.3037
2007-11-02,2.785
2007-11-05,-2.933
2007-11-06,-0.7482
2007-11-07,-5.3059
2007-11-08,-1.5615
2007-11-09,-1.7418
2007-11-12,2.7224
2007-11-13,-0.8012
2007-11-14,-1.9571
2007-11-15,-1.7427000000000001
2007-11-16,1.6768999999999998
2007-11-19,2.0932
2007-11-20,-0.4349
2007-11-21,-1.248
2007-11-23,3.3807
2007-11-26,-2.445
2007-11-27,0.9398
2007-11-28,7.1074
2007-11-29,-1.8545
2007-11-30,4.5173
2007-12-03,-7.1751
2007-12-04,4.1692
2007-12-05,-2.1618
2007-12-06,3.2846
2007-12-07,5.4062
2007-12-10,-6.3357
2007-12-11,-1.6398000000000001
2007-12-12,-2.1733000000000002
2007-12-13,3.4084
2007-12-14,-2.3543
2007-12-17,-2.8933
2007-12-18,4.8727
2007-12-19,0.0
2007-12-20,1.8053
2007-12-21,1.657
2007-12-24,-1.2582
2007-12-26,-2.4616
2007-12-27,-2.2565
2007-12-28,2.1871
2007-12-31,-4.459
2008-01-02,-9.1786
2008-01-03,5.3443
2008-01-04,-6.7317
2008-01-07,2.0223
2008-01-08,-10.9706
2008-01-09,-1.7274
2008-01-10,0.5469
2008-01-11,-7.8088999999999995
2008-01-14,1.9806
2008-01-15,-0.9504
2008-01-16,0.3338
2008-01-17,-2.6611000000000002
2008-01-18,-10.252
2008-01-22,21.3708
2008-01-23,4.9412
2008-01-24,-10.725
2008-01-25,0.5442
2008-01-28,-0.4996
2008-01-29,-0.5021
2008-01-30,11.9008
2008-01-31,17.5498
2008-02-01,-5.5626999999999995
2008-02-04,4.1977
2008-02-05,0.7147
2008-02-06,1.1935
2008-02-07,-4.2397
2008-02-08,0.7324
2008-02-11,-0.033
2008-02-12,0.562
2008-02-13,-1.3807
2008-02-14,-7.9
2008-02-15,0.941
2008-02-19,0.1076
2008-02-20,0.0358
2008-02-21,2.4705
2008-02-22,-2.8302
2008-02-25,2.0856
2008-02-26,0.2466
2008-02-27,0.2811
2008-02-28,-1.7519
2008-02-29,-2.9600999999999997
2008-03-03,0.3308
2008-03-04,1.4285999999999999
2008-03-05,-0.1445
2008-03-06,-6.1844
2008-03-07,0.9638
2008-03-10,-2.1
2008-03-11,5.3042
2008-03-12,-8.7778
2008-03-13,-2.03
2008-03-14,-4.1442
2008-03-17,-0.5188
2008-03-18,9.3438
2008-03-19,-5.7631
2008-03-20,2.2775
2008-03-24,4.0825
2008-03-25,2.496
2008-03-26,-2.2806
2008-03-27,0.8703
2008-03-28,-0.5098
2008-03-31,4.1387
2008-04-01,1.779
2008-04-02,-0.1116
2008-04-03,2.0477
2008-04-04,0.3648
2008-04-07,-1.8175
2008-04-08,-2.1103
2008-04-09,-2.6853
2008-04-10,-0.9328
2008-04-11,-3.06
2008-04-14,-0.7689
2008-04-15,-1.7537
2008-04-16,1.2038
2008-04-17,-3.4044
2008-04-18,-0.2123
2008-04-21,-1.2766
2008-04-22,-10.9914
2008-04-23,0.1453
2008-04-24,-1.2572999999999999
2008-04-25,-1.5671
2008-04-28,3.4826
2008-04-29,33.7019
2008-04-30,-2.0137
2008-05-01,5.4679
2008-05-02,-2.6096
2008-05-05,-0.8574
2008-05-06,-2.0901
2008-05-07,-4.2326
2008-05-08,1.4988000000000001
2008-05-09,-5.1496
2008-05-12,0.9581
2008-05-13,-1.6606999999999998
2008-05-14,-0.0804
2008-05-15,-0.7646
2008-05-16,-3.163
2008-05-19,-3.5595
2008-05-20,-3.604
2008-05-21,-7.027
2008-05-22,2.4709
2008-05-23,-1.7494
2008-05-27,8.0366
2008-05-28,-3.0735
2008-05-29,-0.3676
2008-05-30,-3.5978
2008-06-02,-1.9139
2008-06-03,-2.8293
2008-06-04,2.761
2008-06-05,3.7616
2008-06-06,-2.4482
2008-06-09,6.1776
2008-06-10,-3.2273
2008-06-11,-0.6576
2008-06-12,-5.6738
2008-06-13,6.7669
2008-06-16,12.2535
2008-06-17,1.9657
2008-06-18,-7.26
2008-06-19,6.3246
2008-06-20,-5.1997
2008-06-23,-5.9237
2008-06-24,-0.4664
2008-06-25,6.4667
2008-06-26,-6.6461
2008-06-27,-5.0919
2008-06-30,-7.6503
2008-07-01,-6.7778
2008-07-02,0.981
2008-07-03,0.5714
2008-07-07,2.2727
2008-07-08,8.1667
2008-07-09,-5.5984
2008-07-10,-2.6659
2008-07-11,-4.2482
2008-07-14,0.8173
2008-07-15,1.0423
2008-07-16,16.9054
2008-07-17,13.6275
2008-07-18,3.4513
2008-07-21,-6.1301
2008-07-22,11.3283
2008-07-23,-10.6544
2008-07-24,-4.4216
2008-07-25,2.6635999999999997
2008-07-28,-1.411
2008-07-29,12.4192
2008-07-30,0.4928
2008-07-31,0.8582
2008-08-01,-2.6742
2008-08-04,4.2465
2008-08-05,11.0623
2008-08-06,-1.0787
2008-08-07,-3.0534
2008-08-08,8.7364
2008-08-11,4.4138
2008-08-12,-1.6181999999999999
2008-08-13,-3.3233
2008-08-14,2.1181
2008-08-15,5.4743
2008-08-18,-1.0638
2008-08-19,-3.0629
2008-08-20,-1.5462
2008-08-21,-0.3073
2008-08-22,4.8288
2008-08-25,-2.5155
2008-08-26,-4.3566
2008-08-27,2.2425
2008-08-28,2.9472
2008-08-29,3.229
2008-09-02,3.0958
2008-09-03,4.035
2008-09-04,-2.4955
2008-09-05,-1.0176
2008-09-08,0.405
2008-09-09,4.0645
2008-09-10,-4.5021
2008-09-11,0.281
2008-09-12,-3.8294
2008-09-15,3.1725
2008-09-16,9.8211
2008-09-17,-6.2857
2008-09-18,7.1341
2008-09-19,-3.4718
2008-09-22,-3.5377
2008-09-23,-0.5807
2008-09-24,-3.32
2008-09-25,1.558
2008-09-26,5.2912
2008-09-29,0.3568
2008-09-30,4.6519
2008-10-01,-2.2933
2008-10-02,-0.8983
2008-10-03,-10.614
2008-10-06,-3.8273
2008-10-07,-3.6734999999999998
2008-10-08,-7.3446
2008-10-09,-2.8582
2008-10-10,2.1185
2008-10-13,22.9351
2008-10-14,-7.75
2008-10-15,-4.3022
2008-10-16,14.6195
2008-10-17,6.7326
2008-10-20,2.6042
2008-10-21,0.987
2008-10-22,0.6144
2008-10-23,6.3003
2008-10-24,-3.8381
2008-10-27,-8.0641
2008-10-28,4.1051
2008-10-29,-1.5319
2008-10-30,5.8485
2008-10-31,8.4105
2008-11-03,-1.9583
2008-11-04,4.7375
2008-11-05,-2.8117
2008-11-06,-7.3208
2008-11-07,-2.3073
2008-11-10,-4.3623
2008-11-11,6.7402999999999995
2008-11-12,3.0757
2008-11-13,11.5395
2008-11-14,-4.6165
2008-11-17,-7.1978
2008-11-18,-1.6582
2008-11-19,-5.2216
2008-11-20,6.3415
2008-11-21,5.1538
2008-11-24,7.0054
2008-11-25,-3.1415
2008-11-26,7.8732
2008-11-28,-0.9869
2008-12-01,-10.0834
2008-12-02,1.057
2008-12-03,1.6582
2008-12-04,-4.7428
2008-12-05,8.4826
2008-12-08,4.1768
2008-12-09,2.5641
2008-12-10,-4.9545
2008-12-11,-5.4758
2008-12-12,8.9805
2008-12-15,-2.6695
2008-12-16,8.0134
2008-12-17,2.8704
2008-12-18,-4.34
2008-12-19,0.8571
2008-12-22,2.6696
2008-12-23,1.8418
2008-12-24,-0.0213
2008-12-26,1.5960999999999999
2008-12-29,1.8433000000000002
2008-12-30,-0.2468
2008-12-31,0.1443
2009-01-02,-9.9032
2009-01-05,-7.1527
2009-01-06,0.32
2009-01-07,-0.0245
2009-01-08,2.5521000000000003
2009-01-09,-4.2594
2009-01-12,-2.9243
2009-01-13,-5.5613
2009-01-14,-1.6903000000000001
2009-01-15,3.3001
2009-01-16,5.4497
2009-01-20,-1.0438
2009-01-21,-0.0515
2009-01-22,-1.4929000000000001
2009-01-23,0.1307
2009-01-26,-1.0699
2009-01-27,-5.302
2009-01-28,6.2674
2009-01-29,-5.7143
2009-01-30,-0.5838
2009-02-02,-2.2371
2009-02-03,-1.4302000000000001
2009-02-04,-4.2368
2009-02-05,4.1818
2009-02-06,5.9628
2009-02-09,-2.196
2009-02-10,-1.263
2009-02-11,-4.4059
2009-02-12,1.8733
2009-02-13,0.2043
2009-02-17,-2.709
2009-02-18,1.7365
2009-02-19,0.0294
2009-02-20,1.471
2009-02-23,-1.7976
2009-02-24,2.7163
2009-02-25,-3.7367
2009-02-26,1.3735
2009-02-27,1.0898
2009-03-02,-2.5641
2009-03-03,2.0036
2009-03-04,3.518
2009-03-05,-4.1914
2009-03-06,-1.1528
2009-03-09,4.6352
2009-03-10,11.8605
2009-03-11,-0.5621
2009-03-12,5.5498
2009-03-13,-3.1889
2009-03-16,-5.0289
2009-03-17,4.8186
2009-03-18,2.93
2009-03-19,-6.6994
2009-03-20,0.2367
2009-03-23,7.3472
2009-03-24,0.7578
2009-03-25,3.0082
2009-03-26,2.8026
2009-03-27,-0.3436
2009-03-30,1.1494
2009-03-31,3.3182
2009-04-01,-2.3317
2009-04-02,10.5856
2009-04-03,-7.4949
2009-04-06,3.8089
2009-04-07,2.8208
2009-04-08,-2.1865
2009-04-09,3.3108
2009-04-13,10.7777
2009-04-14,-2.0453
2009-04-15,-1.3168
2009-04-16,4.7465
2009-04-17,-4.0582
2009-04-20,3.7557
2009-04-21,3.4186
2009-04-22,-2.3687
2009-04-23,-4.092
2009-04-24,-7.3815
2009-04-27,1.6918
2009-04-28,0.2405
2009-04-29,5.2989
2009-04-30,-1.1774
2009-05-01,-1.8832
2009-05-04,8.6173
2009-05-05,-6.9239
2009-05-06,-7.3809000000000005
2009-05-07,-8.22
2009-05-08,0.0684
2009-05-11,-1.6169
2009-05-12,-0.9259
2009-05-13,-2.0093
2009-05-14,3.9342
2009-05-15,-2.9594
2009-05-18,3.4043
2009-05-19,-6.8816
2009-05-20,-0.0246
2009-05-21,-4.5923
2009-05-22,2.0077
2009-05-26,4.2897
2009-05-27,-3.1696
2009-05-28,-2.5487
2009-05-29,3.4359
2009-06-01,4.6852
2009-06-02,5.0675
2009-06-03,-1.2621
2009-06-04,-4.3826
2009-06-05,0.5013
2009-06-08,-4.5606
2009-06-09,2.3146
2009-06-10,-2.3838
2009-06-11,1.7942
2009-06-12,-1.8115
2009-06-15,-5.7592
2009-06-16,-7.5926
2009-06-17,4.2657
2009-06-18,-1.5651000000000002
2009-06-19,-0.0837
2009-06-22,-4.9414
2009-06-23,-0.8517
2009-06-24,0.4443
2009-06-25,0.7078
2009-06-26,5.0366
2009-06-29,8.2799
2009-06-30,2.0597
2009-07-01,-1.4632
2009-07-02,-0.6656
2009-07-06,1.2113
2009-07-07,0.8149
2009-07-08,-0.8841
2009-07-09,2.8542
2009-07-10,0.9663
2009-07-13,3.6564
2009-07-14,2.2727
2009-07-15,4.3286999999999995
2009-07-16,3.8607
2009-07-17,-2.2217000000000002
2009-07-20,2.7747
2009-07-21,-2.6361
2009-07-22,-9.3668
2009-07-23,1.4213
2009-07-24,4.038
2009-07-27,-2.0776
2009-07-28,1.259
2009-07-29,2.2795
2009-07-30,-0.9005
2009-07-31,-1.6129
2009-08-03,-2.1473
2009-08-04,-0.4719
2009-08-05,-2.3708
2009-08-06,0.7771
2009-08-07,1.9036
2009-08-10,-5.7224
2009-08-11,0.0752
2009-08-12,-0.5263
2009-08-13,0.0756
2009-08-14,-2.2407
2009-08-17,-1.571
2009-08-18,-1.7268
2009-08-19,0.2396
2009-08-20,5.1527
2009-08-21,3.4857
2009-08-24,-3.588
2009-08-25,0.557
2009-08-26,0.0
2009-08-27,-1.3595
2009-08-28,1.0465
2009-08-31,-1.0104
2009-09-01,-3.5468
2009-09-02,-2.328
2009-09-03,-0.2167
2009-09-04,4.9946
2009-09-08,1.7322
2009-09-09,0.4828
2009-09-10,6.2215
2009-09-11,0.9048
2009-09-14,-2.3596
2009-09-15,3.2624
2009-09-16,3.3934
2009-09-17,-2.0145
2009-09-18,-1.4322
2009-09-21,1.3827
2009-09-22,-4.4152000000000005
2009-09-23,-2.7328
2009-09-24,-1.8647
2009-09-25,-1.4188
2009-09-28,-2.1074
2009-09-29,-0.2888
2009-09-30,0.2896
2009-10-01,-3.6493
2009-10-02,-3.188
2009-10-05,0.4785
2009-10-06,2.409
2009-10-07,2.2429
2009-10-08,3.2638
2009-10-09,2.4093
2009-10-12,1.4419
2009-10-13,-1.1471
2009-10-14,-2.4975
2009-10-15,0.2587
2009-10-16,-0.2581
2009-10-19,2.5356
2009-10-20,4.5925
2009-10-21,-8.9988
2009-10-22,-1.5642
2009-10-23,-1.2389000000000001
2009-10-26,0.6818
2009-10-27,-2.4106
2009-10-28,-0.3886
2009-10-29,3.0928
2009-10-30,1.9189
2009-11-02,3.1557
2009-11-03,1.4653
2009-11-04,-0.6841
2009-11-05,2.2959
2009-11-06,1.995
2009-11-09,0.0
2009-11-10,-1.2713999999999999
2009-11-11,0.8915
2009-11-12,-1.9637
2009-11-13,1.2769
2009-11-16,3.8072
2009-11-17,0.0953
2009-11-18,-0.3569
2009-11-19,-2.9131
2009-11-20,-0.0492
2009-11-23,2.4852
2009-11-24,0.3601
2009-11-25,-0.0239
2009-11-27,-2.1058
2009-11-30,0.7822
2009-12-01,3.0803
2009-12-02,4.2824
2009-12-03,1.5117
2009-12-04,1.8004
2009-12-07,0.1747
2009-12-08,0.7411
2009-12-09,1.5577999999999999
2009-12-10,-0.2983
2009-12-11,2.4145
2009-12-14,0.459
2009-12-15,-2.5753
2009-12-16,0.7674
2009-12-17,-0.4866
2009-12-18,-0.4039
2009-12-21,0.555
2009-12-22,3.6723
2009-12-23,-2.7846
2009-12-24,0.0421
2009-12-28,-1.6211
2009-12-29,-0.856
2009-12-30,1.5325
2009-12-31,0.2764
2010-01-04,1.7808000000000002
2010-01-05,3.4784
2010-01-06,0.1409
2010-01-07,-0.2814
2010-01-08,-1.149
2010-01-11,0.4078
2010-01-12,0.5077
2010-01-13,0.5254
2010-01-14,0.9246
2010-01-15,-0.0996
2010-01-19,2.0534
2010-01-20,-2.5396
2010-01-21,2.5857
2010-01-22,-1.524
2010-01-25,1.1706
2010-01-26,0.9217
2010-01-27,3.6728
2010-01-28,-2.1556
2010-01-29,-1.9157
2010-02-01,0.0
2010-02-02,1.5430000000000001
2010-02-03,0.5963
2010-02-04,-4.2639
2010-02-05,0.3994
2010-02-08,1.8300999999999998
2010-02-09,3.4577
2010-02-10,-1.4727999999999999
2010-02-11,0.8624
2010-02-12,1.558
2010-02-16,0.2245
2010-02-17,-1.7734
2010-02-18,0.5511
2010-02-19,0.8505
2010-02-22,-1.8366
2010-02-23,-0.8782
2010-02-24,0.0578
2010-02-25,0.4812
2010-02-26,-0.1149
2010-03-01,1.6494
2010-03-02,0.0377
2010-03-03,-0.7544
2010-03-04,0.7792
2010-03-05,-0.2263
2010-03-08,2.646
2010-03-09,-4.2534
2010-03-10,4.75
2010-03-11,-0.2754
2010-03-12,0.405
2010-03-15,0.4217
2010-03-16,-1.3511
2010-03-17,0.6478
2010-03-18,0.2207
2010-03-19,0.1468
2010-03-22,1.7955
2010-03-23,3.9237
2010-03-24,0.5542
2010-03-25,-1.8601
2010-03-26,-0.7196
2010-03-29,2.3334
2010-03-30,0.6219
2010-03-31,-0.6695
2010-04-01,-2.5233
2010-04-05,-2.1099
2010-04-06,-1.8294000000000001
2010-04-07,1.3838
2010-04-08,0.455
2010-04-09,-2.6630000000000003
2010-04-12,3.592
2010-04-13,-0.7007
2010-04-14,2.0807
2010-04-15,1.4002
2010-04-16,-1.1362
2010-04-19,-0.6895
2010-04-20,-9.4712
2010-04-21,0.3933
2010-04-22,0.764
2010-04-23,4.5295
2010-04-26,-2.1387
2010-04-27,-2.1095
2010-04-28,0.2136
2010-04-29,1.0461
2010-04-30,-1.3995
2010-05-03,1.1861
2010-05-04,-3.2667
2010-05-05,1.3508
2010-05-06,-1.7248
2010-05-07,-1.5158
2010-05-10,4.6375
2010-05-11,-0.9483
2010-05-12,4.0836
2010-05-13,-1.6945999999999999
2010-05-14,-1.0265
2010-05-17,2.7006
2010-05-18,-2.5343
2010-05-19,-0.8993
2010-05-20,-0.3748
2010-05-21,2.7525
2010-05-24,-2.7558
2010-05-25,5.3607
2010-05-26,3.4703
2010-05-27,1.1271
2010-05-28,-0.6112
2010-06-01,-4.4493
2010-06-02,3.0333
2010-06-03,-0.6108
2010-06-04,-7.5786
2010-06-07,-3.26
2010-06-08,-1.4679
2010-06-09,0.1469
2010-06-10,3.415
2010-06-11,1.9449
2010-06-14,-0.8148
2010-06-15,-2.5446
2010-06-16,-2.0354
2010-06-17,-2.9801
2010-06-18,-0.9518
2010-06-21,-2.2494
2010-06-22,-1.4745
2010-06-23,-0.7483
2010-06-24,-1.3251
2010-06-25,-0.2778
2010-06-28,-0.1625
2010-06-29,-1.814
2010-06-30,1.1132
2010-07-01,1.4055
2010-07-02,-0.1848
2010-07-06,-1.5043
2010-07-07,5.6861
2010-07-08,-2.5567
2010-07-09,2.6238
2010-07-12,-2.0898
2010-07-13,1.9527999999999999
2010-07-14,2.6949
2010-07-15,-0.2819
2010-07-16,-0.8699
2010-07-19,-0.6582
2010-07-20,1.9324
2010-07-21,-5.579
2010-07-22,-0.6884
2010-07-23,1.2708
2010-07-26,2.2131
2010-07-27,-1.2946
2010-07-28,-0.7689
2010-07-29,-0.5925
2010-07-30,1.7652
2010-08-02,1.9374
2010-08-03,-2.895
2010-08-04,-2.7765
2010-08-05,-4.4242
2010-08-06,-0.3919
2010-08-09,4.9668
2010-08-10,1.8974
2010-08-11,-3.5632
2010-08-12,0.2145
2010-08-13,0.9753
2010-08-16,-1.649
2010-08-17,1.5569
2010-08-18,-0.0708
2010-08-19,-4.4843
2010-08-20,1.0872
2010-08-23,-5.0843
2010-08-24,-2.0603
2010-08-25,-0.2892
2010-08-26,1.5823
2010-08-27,1.6615
2010-08-30,-2.145
2010-08-31,-1.8006
2010-09-01,2.498
2010-09-02,-1.2704
2010-09-03,1.8908
2010-09-07,-3.3247
2010-09-08,2.426
2010-09-09,1.6137000000000001
2010-09-10,-0.0512
2010-09-13,5.0743
2010-09-14,2.2927
2010-09-15,-2.1459
2010-09-16,0.6823
2010-09-17,0.605
2010-09-20,1.4915
2010-09-21,1.5644
2010-09-22,-2.0303
2010-09-23,-1.6436
2010-09-24,1.5258
2010-09-27,2.5763
2010-09-28,0.0
2010-09-29,-0.5814
2010-09-30,-1.0058
2010-10-01,2.1503
2010-10-04,-3.7937
2010-10-05,1.2263
2010-10-06,-0.3563
2010-10-07,-0.5959
2010-10-08,-4.6043
2010-10-11,-1.8601999999999999
2010-10-12,0.9221
2010-10-13,2.7919
2010-10-14,0.7654
2010-10-15,1.0292
2010-10-18,-0.0485
2010-10-19,-0.3397
2010-10-20,1.0226
2010-10-21,-0.3615
2010-10-22,0.8224
2010-10-25,2.0154
2010-10-26,2.1402
2010-10-27,-0.1842
2010-10-28,7.7509
2010-10-29,0.8563
2010-11-01,0.5944
2010-11-02,0.5697
2010-11-03,2.308
2010-11-04,0.5537
2010-11-05,0.3263
2010-11-08,-0.8945
2010-11-09,0.041
2010-11-10,-1.5993
2010-11-11,-0.771
2010-11-12,-0.378
2010-11-15,-1.8338999999999999
2010-11-16,-1.3099
2010-11-17,3.0461
2010-11-18,2.1115
2010-11-19,0.3102
2010-11-22,2.1439
2010-11-23,-0.6256
2010-11-24,2.0512
2010-11-26,-0.4577
2010-11-29,0.08
2010-11-30,-0.2597
2010-12-01,0.681
2010-12-02,-0.378
2010-12-03,0.4593
2010-12-06,1.4708999999999999
2010-12-07,2.1254
2010-12-08,0.4316
2010-12-09,-0.5539
2010-12-10,0.9795
2010-12-13,-3.6326
2010-12-14,-0.5329
2010-12-15,-4.0476
2010-12-16,0.1447
2010-12-17,0.2478
2010-12-20,0.2884
2010-12-21,1.0064
2010-12-22,1.037
2010-12-23,-0.7044
2010-12-27,0.2229
2010-12-28,-0.2629
2010-12-29,-0.1014
2010-12-30,1.4003999999999999
2010-12-31,-1.4412
2011-01-03,3.2494
2011-01-04,0.8065
2011-01-05,0.9756
2011-01-06,-2.2802
2011-01-07,0.0
2011-01-10,-2.1752
2011-01-11,-5.0536
2011-01-12,2.0226
2011-01-13,0.2295
2011-01-14,0.8745
2011-01-18,-2.4355
2011-01-19,0.5712
2011-01-20,-0.8624
2011-01-21,1.655
2011-01-24,-1.0019
2011-01-25,-2.6355
2011-01-26,4.2443
2011-01-27,3.5728999999999997
2011-01-28,-5.2547
2011-01-31,-1.4818
2011-02-01,-7.8857
2011-02-02,-1.4929000000000001
2011-02-03,-1.8707
2011-02-04,-0.3378
2011-02-07,-3.1235
2011-02-08,2.6493
2011-02-09,0.487
2011-02-10,0.1212
2011-02-11,1.2585
2011-02-14,0.8126
2011-02-15,0.8535
2011-02-16,2.5623
2011-02-17,1.3064
2011-02-18,-0.4525
2011-02-22,-5.2955
2011-02-23,-4.0797
2011-02-24,2.1016
2011-02-25,0.7106
2011-02-28,0.4136
2011-03-01,-0.63
2011-03-02,-0.2438
2011-03-03,4.131
2011-03-04,-1.1502
2011-03-07,0.285
2011-03-08,2.4627
2011-03-09,-1.0631
2011-03-10,-0.9577
2011-03-11,2.1226
2011-03-14,-0.254
2011-03-15,-0.3241
2011-03-16,0.1161
2011-03-17,-2.877
2011-03-18,1.8634
2011-03-21,3.166
2011-03-22,-2.6142
2011-03-23,-1.8674
2011-03-24,0.1427
2011-03-25,0.2969
2011-03-28,2.4275
2011-03-29,-0.0694
2011-03-30,1.9667
2011-03-31,-0.59
2011-04-01,-0.5022
2011-04-04,-2.0418
2011-04-05,0.7494
2011-04-06,0.4184
2011-04-07,-1.088
2011-04-08,-2.0126
2011-04-11,1.8151000000000002
2011-04-12,0.7272
2011-04-13,-1.4905
2011-04-14,-4.279
2011-04-15,0.8644
2011-04-18,-0.5877
2011-04-19,0.4926
2011-04-20,0.6618
2011-04-21,0.1704
2011-04-25,0.5105
2011-04-26,2.1765
2011-04-27,2.1775
2011-04-28,-0.1853
2011-04-29,4.1309
2011-05-02,-0.6463
2011-05-03,0.8973
2011-05-04,-0.0222
