ticker,LOGX US Equity
2016-05-24,67.1196
2016-06-20,117.2358
2016-06-21,-28.1437
2016-07-01,-16.6667
2016-07-05,0.0
2016-07-08,0.0
2016-07-13,-20.0
2016-07-14,28.75
2016-07-15,-22.3301
2016-07-18,0.0
2016-08-15,112.5
2016-09-08,-29.4118
2016-09-09,11.6667
2016-09-12,17.9104
2016-09-15,3.7975
2016-09-16,2.5152
2016-09-19,53.4572
2016-09-20,74.4186
2016-09-21,-52.8889
2016-09-22,32.0755
2016-09-23,-8.2143
2016-09-26,-37.6459
2016-09-27,24.571
2016-09-28,5.1972
2016-09-29,85.7143
2016-09-30,0.0
2016-10-03,0.0
2016-10-04,-33.3333
2016-10-05,0.0
2016-10-06,-23.0769
2016-10-07,0.0
2016-10-11,50.0
2016-10-14,-40.0
2016-10-18,55.5556
2016-10-19,0.0
2016-10-20,0.0
2016-10-24,0.0
2016-10-25,-28.5714
2016-10-26,30.0
2016-10-27,0.0
2016-10-28,-19.2308
2016-10-31,-14.2857
2016-11-01,8.5417
2016-11-02,53.5509
2016-11-03,0.0
2016-11-04,0.0
2016-11-07,20.0
2016-11-08,0.0
2016-11-09,-16.1111
2016-11-10,25.8278
2016-11-11,-42.1053
2016-11-14,-11.818200000000001
2016-11-15,54.6392
2016-11-16,-3.3333
2016-11-17,-3.3621
2016-11-18,1.5611000000000002
2016-11-21,5.4018
2016-11-22,-6.6667
2016-11-23,3.5714
2016-11-25,3.4483
2016-11-28,0.0
2016-11-29,-3.3333
2016-11-30,-17.2414
2016-12-01,0.0
2016-12-02,25.0
2016-12-05,-10.3333
2016-12-06,-14.4981
2016-12-07,16.5217
2016-12-08,11.9403
2016-12-09,29.0
2016-12-12,3.3592
2016-12-13,0.0
2016-12-15,-22.0
2016-12-16,15.3846
2016-12-19,-0.9722
2016-12-20,23.4222
2016-12-21,-9.0909
2016-12-22,-5.0
2016-12-23,5.2632
2016-12-27,0.0
2016-12-28,-4.125
2016-12-29,-19.1004
2016-12-30,24.8993
2017-01-03,-22.5806
2017-01-04,0.0
2017-01-05,-3.7917
2017-01-06,-3.6812
2017-01-09,-7.1942
2017-01-10,74.4186
2017-01-11,-33.3333
2017-01-12,-2.9167
2017-01-13,-3.8627000000000002
2017-01-17,-7.1429
2017-01-18,0.0
2017-01-19,0.0
2017-01-20,-7.6923
2017-01-23,-8.3333
2017-01-24,-9.0909
2017-01-25,8.125
2017-01-26,24.8555
2017-01-27,48.1481
2017-01-30,-15.0
2017-01-31,11.7647
2017-02-01,-15.7895
2017-02-03,-15.625
2017-02-06,18.5185
2017-02-08,-15.625
2017-02-10,18.4259
2017-02-13,-18.6865
2017-02-14,-21.6827
2017-02-15,8.0417
2017-02-16,-9.0909
2017-02-17,27.0
2017-02-22,7.7756
2017-02-23,-21.3242
2017-02-24,-11.2014
2017-02-27,4.5752
2017-02-28,-20.0
2017-03-02,-12.5
2017-03-03,21.4286
2017-03-07,17.647100000000002
2017-03-08,19.3125
2017-03-09,-16.1865
2017-03-10,-24.5
2017-03-13,-20.1159
2017-03-15,-0.3109
2017-03-16,-0.2079
2017-03-20,0.0
2017-03-21,0.0
2017-03-23,0.0
2017-03-27,0.0
2017-03-29,0.0
2017-03-30,0.0
2017-04-05,-8.3333
2017-04-06,-9.0909
2017-04-07,40.0
2017-04-11,-28.5714
2017-04-12,0.0
2017-04-13,100.0
2017-04-17,-40.0
2017-04-18,16.6667
2017-04-20,-22.6786
2017-04-21,10.8545
2017-04-24,0.0
2017-04-25,0.0
2017-04-27,1.6667
2017-04-28,-1.6393
2017-05-02,8.3333
2017-05-03,-33.5577
2017-05-10,59.479
2017-05-11,16.1525
2017-05-12,50.0
2017-05-15,-16.6667
2017-05-16,20.0
2017-05-17,-8.3333
2017-05-18,-9.0909
2017-05-19,0.0
2017-05-22,-10.0
2017-05-23,-22.2222
2017-05-24,28.5714
2017-05-26,-38.8889
2017-05-31,26.9318
2017-06-01,14.5927
2017-06-02,-21.6406
2017-06-05,-4.2871
2017-06-06,-8.3333
2017-06-07,-7.2727
2017-06-08,13.7255
2017-06-09,-20.431
2017-06-13,45.1788
2017-06-15,-40.2985
2017-06-16,12.5
2017-06-19,6.0511
2017-06-20,-15.1353
2017-06-22,15.8765
2017-06-26,24.6537
2017-06-27,-23.0769
2017-06-28,33.3333
2017-06-30,0.0
2017-07-03,25.0
2017-07-06,-6.8
2017-07-07,-7.01
2017-07-10,0.0
2017-07-11,0.0
2017-07-12,34.4923
2017-07-13,-8.4878
2017-07-14,25.0
2017-07-17,-5.0
2017-07-18,-5.2632
2017-07-19,0.0
2017-07-20,0.0
2017-07-21,0.0
2017-07-24,0.0
2017-07-25,-36.2778
2017-07-26,1.1334
2017-07-27,3.4483
2017-07-28,16.6667
2017-07-31,14.2857
2017-08-01,0.0
2017-08-02,0.0
2017-08-04,-12.75
2017-08-09,-25.5014
2017-08-14,0.0
2017-08-16,73.0769
2017-08-17,-19.9444
2017-08-18,24.9133
2017-08-22,0.0
2017-08-25,11.1111
2017-08-30,-24.654
2017-08-31,6.1768
2017-09-01,0.0
2017-09-06,-18.75
2017-09-08,7.6923
2017-09-11,0.0
2017-09-13,-7.0
2017-09-15,53.6098
2017-09-25,-31.41
2017-09-28,23.9248
2017-09-29,17.647100000000002
2017-10-02,9.577
2017-10-03,6.3179
2017-10-04,-36.9099
2017-10-05,36.0544
2017-10-06,2.4
2017-10-10,-12.1094
2017-10-11,13.8889
2017-10-13,-2.439
2017-10-16,25.0
2017-10-18,-20.7104
2017-10-19,21.0751
2017-10-20,8.3333
2017-10-23,0.0
2017-10-25,-15.3846
2017-10-26,-5.4545
2017-10-30,-0.5288
2017-11-03,25.6646
2017-11-06,-23.0
2017-11-13,-34.0659
2017-11-20,59.0909
2017-12-08,-37.0476
2017-12-11,0.3026
2017-12-12,5.5807
2017-12-13,0.0
2017-12-14,-5.2857
2017-12-15,5.5807
2017-12-20,4.2857
2017-12-21,-10.9589
2017-12-27,23.0769
2017-12-28,-35.0
2017-12-29,0.0
2018-01-02,6.5577
2018-01-03,8.2837
2018-01-04,-1.35
2018-01-10,-12.4852
2018-01-12,13.9189
2018-01-16,-12.5572
2018-01-17,-4.0698
2018-01-18,10.3232
2018-01-19,-8.4417
2018-01-22,15.0
2018-01-23,4.3478
2018-01-24,0.1667
2018-01-25,-0.1664
2018-01-26,-3.3333
2018-01-29,0.3448
2018-01-30,3.0928
2018-01-31,8.1667
2018-02-02,-3.698
2018-02-05,0.64
2018-02-12,-20.5087
2018-02-14,25.4
2018-02-16,0.0
2018-02-20,0.319
2018-02-21,-4.7695
2018-02-22,-19.6995
2018-02-23,24.3243
2018-02-26,-16.4716
2018-02-27,25.9259
2018-03-02,0.0
2018-03-08,26.3911
2018-03-09,13.2075
2018-03-12,11.1111
2018-03-14,-20.0
2018-03-15,22.5
2018-03-16,-28.5714
2018-03-20,-7.1429
2018-03-22,0.0
2018-03-26,0.0
2018-03-27,-15.3846
2018-03-29,27.2727
2018-04-03,0.0
2018-04-04,0.0
2018-04-05,0.0
2018-04-06,0.0
2018-04-09,-9.3
2018-04-10,3.9534000000000002
2018-04-11,6.0606
2018-04-16,-2.8143000000000002
2018-04-17,22.2843
2018-04-18,3.0172
2018-04-24,0.8168
2018-04-26,-23.6111
2018-04-30,13.4848
2018-05-02,-26.5688
2018-05-08,34.5455
2018-05-09,1.3514
2018-05-14,0.0
2018-05-17,-18.4
2018-05-21,-0.1634
2018-05-22,-1.8003
2018-05-25,-14.8333
2018-05-30,0.0
2018-05-31,78.0822
2018-06-01,9.8901
2018-06-04,0.0
2018-06-06,-20.0
2018-06-07,12.5
2018-06-11,27.7778
2018-06-13,-21.7391
2018-06-15,-5.5556
2018-06-18,-40.0
2018-06-19,96.0784
2018-06-20,15.0
2018-06-21,4.4348
2018-06-22,24.8959
2018-06-25,-33.3333
2018-06-26,20.0
2018-06-27,4.1775
2018-06-29,-4.01
2018-07-05,0.0
2018-07-06,-3.325
2018-07-09,-31.0404
2018-07-11,-12.5
2018-07-12,2.8571
2018-07-13,-16.6667
2018-07-16,-15.8333
2018-07-17,78.0198
2018-07-18,0.1112
2018-07-19,0.0
2018-07-20,11.1111
2018-07-23,-10.1
2018-07-24,7.8977
2018-07-25,3.0928
2018-07-26,-6.6
2018-07-27,-3.6403
2018-07-30,-11.1111
2018-08-02,11.25
2018-08-03,1.1236
2018-08-06,0.0
2018-08-07,-11.1111
2018-08-08,0.0
2018-08-09,13.75
2018-08-10,-12.0879
2018-08-15,0.0
2018-08-16,18.625
2018-08-20,-15.7007
2018-08-21,-12.5
2018-08-27,4.6429
2018-08-29,16.041
2018-08-31,14.1176
2018-09-05,23.7113
2018-09-06,-10.5
2018-09-07,21.0428
2018-09-10,-15.3846
2018-09-11,-9.0909
2018-09-12,55.0
2018-09-13,-18.3871
2018-09-14,-5.1383
2018-09-17,4.1667
2018-09-18,-20.0
2018-09-19,20.0
2018-09-20,-4.1667
2018-09-21,4.3478
2018-09-24,0.0
2018-09-26,0.0
2018-09-27,0.0
2018-09-28,8.3333
2018-10-02,0.0
2018-10-03,0.0
2018-10-04,0.0
2018-10-05,0.0
2018-10-10,-10.4808
2018-10-12,-18.3673
2018-10-15,34.7368
2018-10-19,-41.4063
2018-10-24,46.6667
2018-10-25,0.0
2018-10-29,-31.8182
2018-10-30,46.0
2018-10-31,-1.3699
2018-11-05,-7.4074
2018-11-06,-3.0
2018-11-08,-15.1804
2018-11-09,9.3892
2018-11-15,-22.2222
2018-11-16,28.5714
2018-11-20,0.0
2018-11-21,-11.1111
2018-11-27,0.0
2018-11-29,12.5
2018-11-30,0.0
2018-12-11,0.0
2018-12-12,0.0
2018-12-14,9.8889
2018-12-17,1.1122
2018-12-18,-10.0
2018-12-19,0.0
2018-12-20,0.0
2018-12-21,-1.5556
2018-12-28,8.465
2018-12-31,-6.3476
2019-01-03,0.0
2019-01-10,11.1111
2019-01-11,0.0
2019-01-18,0.0
2019-01-24,0.0
2019-01-25,0.0
2019-01-28,0.0
2019-01-29,-1.0
2019-01-30,19.1919
2019-01-31,31.3559
2019-02-01,0.0
2019-02-04,-0.1161
2019-02-05,23.5693
2019-02-06,-26.8203
2019-02-07,14.2143
2019-02-08,0.0
2019-02-11,-6.1914
2019-02-12,0.0
2019-02-13,0.0
2019-02-14,-6.6667
2019-02-15,7.1429
2019-02-19,0.0
2019-02-21,-3.3333
2019-02-22,0.8276
2019-02-25,2.5991999999999997
2019-02-26,0.0
2019-03-01,0.0
2019-03-05,-33.3333
2019-03-06,25.235
2019-03-07,10.2328
2019-03-08,-2.2093
2019-03-11,1.8519
2019-03-12,5.4545
2019-03-13,3.4483
2019-03-14,0.0
2019-03-15,6.6667
2019-03-21,0.0
2019-03-22,-6.25
2019-03-25,3.6667
2019-03-26,1.9293
2019-03-27,0.9464
2019-03-28,-3.75
2019-03-29,-2.5974
2019-04-01,0.0
2019-04-02,4.624
2019-04-03,-1.8708
2019-04-04,-2.3377
2019-04-05,-25.9309
2019-04-08,20.2226
2019-04-09,1.5471
2019-04-10,8.0882
2019-04-11,-9.5238
2019-04-22,-17.218
2019-04-23,8.9918
2019-04-24,14.5667
2019-04-25,9.1068
2019-04-26,0.0
2019-04-29,0.0
2019-04-30,-4.2167
2019-05-02,3.3583
2019-05-06,-22.8956
2019-05-07,14.1694
2019-05-08,12.8331
2019-05-10,0.339
2019-05-17,1.3514
2019-05-21,-3.3333
2019-05-23,-17.2414
2019-05-24,-32.4167
2019-05-29,35.635
2019-05-30,-13.6364
2019-05-31,38.7453
2019-06-03,13.8019
2019-06-05,-20.0
2019-06-11,-20.8333
2019-06-12,26.3158
2019-06-17,-38.4333
2019-06-18,-2.5446999999999997
2019-06-19,21.3333
2019-06-20,1.9231
2019-07-08,1.0782
2019-07-16,-13.3333
2019-07-17,-8.9744
2019-07-18,0.0
2019-07-19,22.5352
2019-07-24,3.4483
2019-07-29,-11.1111
2019-08-01,12.5
2019-08-02,-22.2222
2019-08-05,14.2857
2019-08-06,0.0
2019-08-07,6.0
2019-08-12,-2.8302
2019-08-13,9.2233
2019-08-20,-5.5556
2019-08-21,0.0
2019-08-23,-17.0588
2019-08-26,17.4823
2019-09-04,0.0
2019-09-10,2.626
2019-09-11,4.4706
2019-09-12,-21.0586
2019-09-13,6.99
2019-09-16,0.0
2019-09-18,-1.28
2019-09-23,48.5683
2019-09-24,-4.5455
2019-09-25,-14.2857
2019-09-26,11.0
2019-09-27,-14.9149
2019-09-30,0.0
2019-10-01,0.0
2019-10-02,-23.5294
2019-10-03,29.2308
2019-10-04,-2.6189999999999998
2019-10-07,-27.1394
2019-10-08,11.4899
2019-10-10,5.3455
2019-10-11,-35.7143
2019-10-14,-11.1111
2019-10-15,24.75
2019-10-16,-19.8397
2019-10-17,0.0
2019-10-18,-23.54
2019-10-21,-17.9309
2019-10-22,-0.3984
2019-10-23,20.0
2019-10-24,-26.6667
2019-10-25,36.3636
2019-10-31,-33.3333
2019-11-07,100.0
2019-11-08,25.0
2019-11-11,60.0
2019-11-12,2.5
2019-11-14,-0.122
2019-11-15,-1.8315000000000001
2019-11-22,-0.4975
2019-11-25,0.0
2019-11-26,-5.25
2019-11-27,0.0
2019-11-29,1.5831
2019-12-03,-11.039
2019-12-05,-12.4088
2019-12-06,22.0833
2019-12-10,5.1195
2019-12-11,-6.7532
2019-12-24,-27.5766
2019-12-26,13.461500000000001
2019-12-27,-0.1695
2019-12-30,0.1698
2019-12-31,-11.6949
2020-01-02,13.2438
2020-01-07,-15.2542
2020-01-08,0.0
2020-01-09,18.0
2020-01-24,0.0
2020-01-28,0.0
2020-02-03,-32.0339
2020-02-04,49.6259
2020-02-06,-8.3333
2020-02-07,0.0
2020-02-12,-45.2727
2020-02-14,66.113
2020-02-18,0.0
2020-03-04,-40.0
2020-03-05,41.3333
2020-03-12,-7.3113
2020-03-31,-14.3766
2020-04-03,0.0
2020-04-09,4.0119
2020-04-15,-9.642900000000001
2020-04-28,10.6719
2020-04-30,0.0
2020-05-01,0.0
2020-05-07,0.0
2020-05-18,0.0
2020-05-19,0.0
2020-05-20,0.0
2020-06-03,0.0
2020-06-18,-3.1429
2020-06-23,0.0
2020-06-25,0.295
2020-07-06,0.0
2020-07-07,0.0
2020-07-13,2.9412000000000003
2020-07-15,0.0
2020-07-16,-5.7143
2020-07-17,233.3333
2020-07-21,-18.1818
2020-07-23,-22.3333
2020-07-27,-0.2861
2020-07-29,-8.1779
2020-07-30,-0.3125
2020-07-31,0.1567
