ticker,MBRX US Equity
2016-10-19,11.6183
2016-10-20,60.9665
2016-10-21,-18.4758
2016-10-24,-14.4476
2016-10-25,-1.3245
2016-10-26,19.4631
2016-10-27,-7.8652
2016-10-28,-9.4512
2016-10-31,13.8047
2016-11-01,1.1871
2016-11-02,-2.3428
2016-11-03,-6.5868
2016-11-04,-0.9615
2016-11-07,-1.9417
2016-11-08,0.6601
2016-11-09,-0.9836
2016-11-10,-7.2848
2016-11-11,-0.3571
2016-11-14,-2.1505
2016-11-15,0.7326
2016-11-16,-4.5045
2016-11-17,15.3791
2016-11-18,-2.6403
2016-11-21,1.6949
2016-11-22,-4.0542
2016-11-23,-2.0281
2016-11-25,6.3785
2016-11-28,-8.9962
2016-11-29,-0.4991
2016-11-30,-0.2347
2016-12-01,2.214
2016-12-02,-5.0542
2016-12-05,-4.943
2016-12-06,-3.2
2016-12-07,3.3058
2016-12-08,-4.0
2016-12-09,-11.6667
2016-12-12,-12.3172
2016-12-13,-3.1672
2016-12-14,-0.5556
2016-12-15,1.6760000000000002
2016-12-16,-9.3407
2016-12-19,-6.6667
2016-12-20,-5.1948
2016-12-21,0.0
2016-12-22,3.4247
2016-12-23,29.8013
2016-12-27,40.3061
2016-12-28,-13.818200000000001
2016-12-29,-6.7511
2016-12-30,3.1673999999999998
2017-01-03,-10.0877
2017-01-04,-0.4878
2017-01-05,6.8627
2017-01-06,-2.7523
2017-01-09,-0.9434
2017-01-10,28.0952
2017-01-11,-7.8067
2017-01-12,-2.8226
2017-01-13,-4.1494
2017-01-17,1.2987
2017-01-18,-5.9829
2017-01-19,0.0
2017-01-20,-0.4545
2017-01-23,1.8265
2017-01-24,-10.3139
2017-01-25,-0.525
2017-01-26,-0.4775
2017-01-27,2.0202
2017-01-30,-7.4257
2017-01-31,-4.8128
2017-02-01,30.8989
2017-02-02,2.1459
2017-02-03,-5.4622
2017-02-06,-11.1111
2017-02-07,-10.0
2017-02-08,-16.6667
2017-02-09,-22.0
2017-02-10,0.8547
2017-02-13,2.5423999999999998
2017-02-14,0.0
2017-02-15,9.9174
2017-02-16,-9.0226
2017-02-17,-4.9587
2017-02-21,-2.6087
2017-02-22,0.8929
2017-02-23,-7.0796
2017-02-24,-2.8571
2017-02-27,17.647100000000002
2017-02-28,-5.0
2017-03-01,0.0
2017-03-02,-2.6316
2017-03-03,-2.7027
2017-03-06,-1.8519
2017-03-07,16.0377
2017-03-08,-7.3171
2017-03-09,0.0
2017-03-10,0.8772
2017-03-13,0.0
2017-03-14,-1.7391
2017-03-15,-5.3097
2017-03-16,0.0
2017-03-17,-4.6729
2017-03-20,14.7059
2017-03-21,-8.547
2017-03-22,24.2991
2017-03-23,-16.5508
2017-03-24,1.8133
2017-03-27,-3.5398
2017-03-28,2.7523
2017-03-29,-0.8817
2017-03-30,-2.7137000000000002
2017-03-31,8.3333
2017-04-03,-8.547
2017-04-04,-4.6729
2017-04-05,-3.9215999999999998
2017-04-06,-13.2653
2017-04-07,-1.1764999999999999
2017-04-10,-3.5714
2017-04-11,6.1728
2017-04-12,2.311
2017-04-13,-0.4546
2017-04-17,-0.6922
2017-04-18,-1.1280999999999999
2017-04-19,0.0
2017-04-20,5.814
2017-04-21,-3.2967
2017-04-24,-0.5682
2017-04-25,-0.5571
2017-04-26,0.8691
2017-04-27,5.9603
2017-04-28,-2.1505
2017-05-01,-2.1978
2017-05-02,-2.1348
2017-05-03,-2.411
2017-05-04,-4.7059
2017-05-05,-1.2191
2017-05-08,1.2498
2017-05-09,-0.0154
2017-05-10,-1.4815
2017-05-11,2.5063
2017-05-12,-0.978
2017-05-15,1.2346
2017-05-16,-5.9756
2017-05-17,-4.6693
2017-05-18,2.7211
2017-05-19,1.9868000000000001
2017-05-22,0.0244
2017-05-23,12.8053
2017-05-24,8.0786
2017-05-25,-5.2183
2017-05-26,-7.8652
2017-05-30,-4.878
2017-05-31,-2.6282
2017-06-01,-3.8841
2017-06-02,6.8236
2017-06-05,4.8088
2017-06-06,-2.1182
2017-06-07,0.0
2017-06-08,2.5
2017-06-09,-2.4024
2017-06-12,-0.0375
2017-06-13,0.0
2017-06-14,1.2125
2017-06-15,-4.9031
2017-06-16,5.1948
2017-06-19,2.5926
2017-06-20,2.2262
2017-06-21,22.425
2017-06-22,-2.8846
2017-06-23,8.9109
2017-06-26,38.1818
2017-06-27,30.2632
2017-06-28,65.6566
2017-06-29,-9.4512
2017-06-30,-37.037
2017-07-03,1.6042999999999998
2017-07-05,-14.7368
2017-07-06,1.2346
2017-07-07,-11.5854
2017-07-10,-2.069
2017-07-11,8.4507
2017-07-12,3.8961
2017-07-13,0.625
2017-07-14,-1.2422
2017-07-17,6.9182
2017-07-18,20.5882
2017-07-19,-8.7805
2017-07-20,1.6042999999999998
2017-07-21,0.5263
2017-07-24,-2.0942
2017-07-25,7.4866
2017-07-26,8.457699999999999
2017-07-27,8.2569
2017-07-28,2.1186
2017-07-31,24.0664
2017-08-01,-9.3645
2017-08-02,-0.369
2017-08-03,5.1852
2017-08-04,1.4085
2017-08-07,-7.6389
2017-08-08,-4.5113
2017-08-09,12.9921
2017-08-10,0.3484
2017-08-11,-5.9028
2017-08-14,-3.321
2017-08-15,-4.5802
2017-08-16,6.0
2017-08-17,-3.3962
2017-08-18,-6.6406
2017-08-21,-4.1841
2017-08-22,5.6769
2017-08-23,0.0
2017-08-24,-2.0661
2017-08-25,0.4219
2017-08-28,-1.6806999999999999
2017-08-29,9.8291
2017-08-30,0.3891
2017-08-31,-2.3256
2017-09-01,1.1905000000000001
2017-09-05,-1.9607999999999999
2017-09-06,7.2
2017-09-07,-0.7463
2017-09-08,-0.7519
2017-09-11,-2.2727
2017-09-12,3.4884
2017-09-13,-2.2472
2017-09-14,0.7663
2017-09-15,-4.1825
2017-09-18,-0.3968
2017-09-19,-2.3904
2017-09-20,-2.0408
2017-09-21,4.1667
2017-09-22,-0.8
2017-09-25,-2.8226
2017-09-26,10.3734
2017-09-27,-6.015
2017-09-28,-0.4
2017-09-29,-4.0161
2017-10-02,6.2762
2017-10-03,-1.9685000000000001
2017-10-04,-2.4096
2017-10-05,1.6461000000000001
2017-10-06,-0.4049
2017-10-09,-1.2195
2017-10-10,-3.2922000000000002
2017-10-11,-2.1277
2017-10-12,-0.8696
2017-10-13,1.7544
2017-10-16,-1.7241
2017-10-17,-6.1404
2017-10-18,7.9439
2017-10-19,-4.329
2017-10-20,-1.3575
2017-10-23,-2.7523
2017-10-24,-8.9623
2017-10-25,-5.1813
2017-10-26,-16.9399
2017-10-27,18.4211
2017-10-30,10.5556
2017-10-31,-3.0151
2017-11-01,1.0363
2017-11-02,-3.0769
2017-11-03,-0.5291
2017-11-06,-1.0638
2017-11-07,-2.7527
2017-11-08,-1.0615
2017-11-09,-5.8449
2017-11-10,-3.8576
2017-11-13,4.321
2017-11-14,-4.5266
2017-11-15,-0.8367
2017-11-16,1.875
2017-11-17,3.0675
2017-11-20,-2.9762
2017-11-21,0.0
2017-11-22,9.816
2017-11-24,-2.2346
2017-11-27,-1.1371
2017-11-28,-1.1618
2017-11-29,-5.2632
2017-11-30,-1.8519
2017-12-01,10.0629
2017-12-04,3.9943
2017-12-05,14.292
2017-12-06,-9.1346
2017-12-07,-0.5291
2017-12-08,-4.2553
2017-12-11,-1.6667
2017-12-12,-3.3898
2017-12-13,0.0
2017-12-14,-1.1696
2017-12-15,0.5917
2017-12-18,-0.5882
2017-12-19,0.0
2017-12-20,8.284
2017-12-21,4.3716
2017-12-22,3.6649000000000003
2017-12-26,0.5051
2017-12-27,0.0
2017-12-28,-3.2663
2017-12-29,-3.3766
2018-01-02,-1.6129
2018-01-03,0.5464
2018-01-04,-1.6303999999999998
2018-01-05,-0.2762
2018-01-08,-1.385
2018-01-09,-1.1236
2018-01-10,2.2727
2018-01-11,4.9889
2018-01-12,-1.0477
2018-01-16,-3.2086
2018-01-17,3.3149
2018-01-18,-1.6042999999999998
2018-01-19,0.5435
2018-01-22,2.7027
2018-01-23,3.4211
2018-01-24,-3.8167999999999997
2018-01-25,1.6085
2018-01-26,2.5827999999999998
2018-01-29,2.0305
2018-01-30,-4.4776
2018-01-31,-2.0833
2018-02-01,-1.5957
2018-02-02,-3.2432
2018-02-05,-8.9385
2018-02-06,4.908
2018-02-07,1.1696
2018-02-08,-2.8902
2018-02-09,0.0
2018-02-12,1.1905000000000001
2018-02-13,4.1176
2018-02-14,2.8249
2018-02-15,53.8462
2018-02-16,-26.0714
2018-02-20,-2.8986
2018-02-21,-4.9751
2018-02-22,1.0471
2018-02-23,-0.0052
2018-02-26,5.1868
2018-02-27,0.4926
2018-02-28,-2.451
2018-03-01,-5.0251
2018-03-02,5.8201
2018-03-05,0.0
2018-03-06,-0.5
2018-03-07,-0.5025
2018-03-08,7.5758
2018-03-09,0.4695
2018-03-12,2.3364
2018-03-13,-2.7397
2018-03-14,-2.8169
2018-03-15,-1.4493
2018-03-16,0.4902
2018-03-19,-1.9512
2018-03-20,0.4975
2018-03-21,-0.495
2018-03-22,-2.4876
2018-03-23,-1.0204
2018-03-26,0.5155
2018-03-27,-4.6154
2018-03-28,-0.5376
2018-03-29,-2.7027
2018-04-02,2.2222
2018-04-03,-2.1739
2018-04-04,0.0
2018-04-05,4.4444
2018-04-06,-3.7234
2018-04-09,-0.5525
2018-04-10,2.2222
2018-04-11,2.1739
2018-04-12,-3.1915
2018-04-13,4.3956
2018-04-16,-1.0842
2018-04-17,-0.5002
2018-04-18,0.0
2018-04-19,-0.2674
2018-04-20,-1.8767
2018-04-23,-1.6393
2018-04-24,-0.5556
2018-04-25,2.2346
2018-04-26,0.0
2018-04-27,1.0929
2018-04-30,-1.6216
2018-05-01,1.0989
2018-05-02,0.5435
2018-05-03,-1.0811
2018-05-04,-1.6393
2018-05-07,0.5556
2018-05-08,-0.5525
2018-05-09,-0.5556
2018-05-10,-3.9106
2018-05-11,0.0
2018-05-14,1.1628
2018-05-15,0.0
2018-05-16,-0.5747
2018-05-17,0.0
2018-05-18,0.0
2018-05-21,-1.7341
2018-05-22,-3.5294
2018-05-23,-1.8293
2018-05-24,4.9689
2018-05-25,-0.5917
2018-05-29,2.3810000000000002
2018-05-30,2.907
2018-05-31,1.6949
2018-06-01,1.6667
2018-06-04,-4.3716
2018-06-05,1.7143000000000002
2018-06-06,2.2472
2018-06-07,1.6484
2018-06-08,-0.5405
2018-06-11,1.087
2018-06-12,6.4516
2018-06-13,0.0
2018-06-14,-1.5152
2018-06-15,1.5385
2018-06-18,5.5556
2018-06-19,-3.8278
2018-06-20,7.9602
2018-06-21,-13.8249
2018-06-22,-0.5348
2018-06-25,-3.7634
2018-06-26,-1.6760000000000002
2018-06-27,-2.2727
2018-06-28,-1.1628
2018-06-29,5.2941
2018-07-02,-3.5754
2018-07-03,-1.5064
2018-07-05,1.7647
2018-07-06,-1.1561
2018-07-09,-1.7544
2018-07-10,0.5952
2018-07-11,0.0
2018-07-12,1.7751000000000001
2018-07-13,1.1628
2018-07-16,-2.2989
2018-07-17,0.0
2018-07-18,1.7647
2018-07-19,0.578
2018-07-20,0.5747
2018-07-23,-1.1429
2018-07-24,1.1561
2018-07-25,-1.1429
2018-07-26,-1.7341
2018-07-27,-1.1764999999999999
2018-07-30,0.9286
2018-07-31,0.2595
2018-08-01,0.5882
2018-08-02,-1.7544
2018-08-03,-1.1905000000000001
2018-08-06,-4.2169
2018-08-07,1.2579
2018-08-08,1.8634
2018-08-09,-0.6098
2018-08-10,1.227
2018-08-13,-1.2121
2018-08-14,1.8405
2018-08-15,-3.012
2018-08-16,2.4845
2018-08-17,-1.8182
2018-08-20,1.8519
2018-08-21,0.6061
2018-08-22,2.4096
2018-08-23,0.0
2018-08-24,-1.7647
2018-08-27,-0.5988
2018-08-28,1.2048
2018-08-29,3.5714
2018-08-30,-0.0575
2018-08-31,-1.0926
2018-09-04,0.0
2018-09-05,-2.907
2018-09-06,1.1976
2018-09-07,-3.5503
2018-09-10,0.6135
2018-09-11,-0.6098
2018-09-12,1.227
2018-09-13,1.6726999999999999
2018-09-14,-1.0491
2018-09-17,-1.8072
2018-09-18,2.1471999999999998
2018-09-19,-2.1021
2018-09-20,0.6135
2018-09-21,-0.6098
2018-09-24,0.6135
2018-09-25,-1.8293
2018-09-26,0.6211
2018-09-27,-1.8519
2018-09-28,0.6289
2018-10-01,-0.625
2018-10-02,0.0
2018-10-03,-0.6289
2018-10-04,-1.2595
2018-10-05,-1.9294
2018-10-08,-9.1503
2018-10-09,0.7194
2018-10-10,-0.7143
2018-10-11,0.0
2018-10-12,0.0
2018-10-15,-2.1583
2018-10-16,-2.9412000000000003
2018-10-17,-3.7879
2018-10-18,-6.2992
2018-10-19,1.6806999999999999
2018-10-22,-0.8264
2018-10-23,-0.825
2018-10-24,-2.5292
2018-10-25,5.1724
2018-10-26,-1.6393
2018-10-29,-5.8333
2018-10-30,-7.0796
2018-10-31,-0.9524
2018-11-01,9.6154
2018-11-02,-1.7544
2018-11-05,1.7856999999999998
2018-11-06,6.1404
2018-11-07,3.3058
2018-11-08,9.6
2018-11-09,0.0
2018-11-12,-4.3796
2018-11-13,3.0534
2018-11-14,-5.9259
2018-11-15,8.6614
2018-11-16,0.7246
2018-11-19,0.7194
2018-11-20,-2.1429
2018-11-21,-1.4599
2018-11-23,1.4815
2018-11-26,0.0
2018-11-27,0.7226
2018-11-28,-2.8914999999999997
2018-11-29,2.2388
2018-11-30,-4.3796
2018-12-03,0.0
2018-12-04,0.0
2018-12-06,-3.0534
2018-12-07,1.5748
2018-12-10,-4.6512
2018-12-11,18.6992
2018-12-12,1.3699
2018-12-13,-14.8649
2018-12-14,0.0
2018-12-17,-3.9683
2018-12-18,-6.6116
2018-12-19,-1.7699
2018-12-20,-1.8018
2018-12-21,-6.422
2018-12-24,-3.9118
2018-12-26,2.0304
2018-12-27,-0.31
2018-12-28,3.3203
2018-12-31,0.9709
2019-01-02,7.6923
2019-01-03,1.7856999999999998
2019-01-04,7.8947
2019-01-07,5.6911000000000005
2019-01-08,3.8462
2019-01-09,4.2889
2019-01-10,2.2800000000000002
2019-01-11,-4.1667
2019-01-14,-0.7246
2019-01-15,3.6496
2019-01-16,-2.1127
2019-01-17,-1.4388
2019-01-18,3.6496
2019-01-22,-4.2254
2019-01-23,-2.2059
2019-01-24,3.7594
2019-01-25,0.0
2019-01-28,0.7246
2019-01-29,0.0
2019-01-30,-1.4388
2019-01-31,-2.1898
2019-02-01,5.2239
2019-02-04,4.9645
2019-02-05,7.4324
2019-02-06,-4.4025
2019-02-07,-1.3158
2019-02-08,-1.3333
2019-02-11,0.0
2019-02-12,2.7027
2019-02-13,-1.9737
2019-02-14,-1.3423
2019-02-15,0.0
2019-02-19,-10.8912
2019-02-20,1.5345
2019-02-21,2.7218
2019-02-22,1.0101
2019-02-25,1.4493
2019-02-26,-6.4286
2019-02-27,3.0534
2019-02-28,-1.4815
2019-03-01,-3.0075
2019-03-04,2.3256
2019-03-05,-0.7576
2019-03-06,-4.5802
2019-03-07,0.0
2019-03-08,-1.6
2019-03-11,0.0
2019-03-12,0.0
2019-03-13,0.813
2019-03-14,-1.6129
2019-03-15,4.0984
2019-03-18,-1.5748
2019-03-19,1.6
2019-03-20,4.6457
2019-03-21,0.0752
2019-03-22,-0.7519
2019-03-25,-3.0227
2019-03-26,-6.2573
2019-03-27,-30.8333
2019-03-28,2.3157
2019-03-29,-4.6184
2019-04-01,10.284
2019-04-02,4.9479
2019-04-03,-1.888
2019-04-04,1.1089
2019-04-05,-1.0753
2019-04-08,3.8043
2019-04-09,4.1885
2019-04-10,0.3015
2019-04-11,-3.8076
2019-04-12,-6.25
2019-04-15,1.1111
2019-04-16,0.2967
2019-04-17,6.6068
2019-04-18,14.0802
2019-04-22,168.4685
2019-04-23,-46.6443
2019-04-24,9.434
2019-04-25,-16.092
2019-04-26,-2.7397
2019-04-29,2.1127
2019-04-30,-6.8966
2019-05-01,-1.4815
2019-05-02,-5.2632
2019-05-03,5.5556
2019-05-06,-0.7519
2019-05-07,6.0606
2019-05-08,-5.0
2019-05-09,-4.5113
2019-05-10,0.7874
2019-05-13,-3.9063
2019-05-14,-1.626
2019-05-15,0.8264
2019-05-16,-2.459
2019-05-17,-2.521
2019-05-20,-2.5862
2019-05-21,1.7699
2019-05-22,0.0
2019-05-23,-2.6087
2019-05-24,-0.8929
2019-05-28,-4.5045
2019-05-29,3.7736
2019-05-30,10.0
2019-05-31,-0.8264
2019-06-03,0.0
2019-06-04,1.6667
2019-06-05,-4.918
2019-06-06,-1.7241
2019-06-07,3.5088
2019-06-10,-0.8475
2019-06-11,-1.7094
2019-06-12,1.7391
2019-06-13,0.0
2019-06-14,-1.7094
2019-06-17,0.8696
2019-06-18,3.4483
2019-06-19,4.1667
2019-06-20,6.4
2019-06-21,-4.5113
2019-06-24,-4.7244
2019-06-25,-0.8264
2019-06-26,2.5
2019-06-27,-0.813
2019-06-28,2.459
2019-07-01,-0.8
2019-07-02,0.0
2019-07-03,-2.4194
2019-07-05,-0.8264
2019-07-08,0.0
2019-07-09,-3.3333
2019-07-10,6.8966
2019-07-11,5.6452
2019-07-12,-2.2901
2019-07-15,-4.6875
2019-07-16,3.2787
2019-07-17,-2.3810000000000002
2019-07-18,-1.748
2019-07-19,-2.3583
2019-07-22,-0.8475
2019-07-23,-1.7094
2019-07-24,0.0
2019-07-25,0.0
2019-07-26,-1.7391
2019-07-29,0.0
2019-07-30,0.0
2019-07-31,-3.5398
2019-08-01,-2.7523
2019-08-02,0.0
2019-08-05,-3.7736
2019-08-06,0.0
2019-08-07,9.8039
2019-08-08,1.7856999999999998
2019-08-09,-4.386
2019-08-12,0.9174
2019-08-13,0.0
2019-08-14,-4.5455
2019-08-15,2.8571
2019-08-16,-1.8519
2019-08-19,8.4906
2019-08-20,0.0
2019-08-21,3.4783
2019-08-22,-1.6806999999999999
2019-08-23,-3.4188
2019-08-26,-0.885
2019-08-27,-1.5625
2019-08-28,-2.0227
2019-08-29,4.6103
2019-08-30,0.0
2019-09-03,-1.7699
2019-09-04,-0.9009
2019-09-05,2.7273
2019-09-06,-0.885
2019-09-09,0.0
2019-09-10,3.5714
2019-09-11,0.8621
2019-09-12,0.8547
2019-09-13,3.3898
2019-09-16,-2.459
2019-09-17,6.7227
2019-09-18,-7.0866
2019-09-19,-1.6949
2019-09-20,-3.4483
2019-09-23,2.6786
2019-09-24,-4.3478
2019-09-25,1.8182
2019-09-26,1.7856999999999998
2019-09-27,-2.6316
2019-09-30,0.0
2019-10-01,-4.5045
2019-10-02,-4.717
2019-10-03,2.9703
2019-10-04,0.9615
2019-10-07,-1.9048
2019-10-08,0.0
2019-10-09,-0.9709
2019-10-10,-0.9804
2019-10-11,0.0
2019-10-14,0.9901
2019-10-15,0.0
2019-10-16,1.9607999999999999
2019-10-17,3.8462
2019-10-18,-0.9259
2019-10-21,0.9346
2019-10-22,5.5556
2019-10-23,-2.6316
2019-10-24,0.0
2019-10-25,1.8018
2019-10-28,-1.7699
2019-10-29,-0.9009
2019-10-30,0.9091
2019-10-31,-3.6036
2019-11-01,1.8692
2019-11-04,-0.9174
2019-11-05,0.0
2019-11-06,-1.8519
2019-11-07,-0.9434
2019-11-08,2.8571
2019-11-11,-1.8519
2019-11-12,-1.8868
2019-11-13,2.8846
2019-11-14,-3.7382999999999997
2019-11-15,1.9417
2019-11-18,-0.9524
2019-11-19,2.8846
2019-11-20,-1.8692
2019-11-21,1.9048
2019-11-22,0.0
2019-11-25,-2.8037
2019-11-26,-0.9615
2019-11-27,0.0
2019-11-29,-1.9417
2019-12-02,1.9802
2019-12-03,0.0
2019-12-04,1.9417
2019-12-05,-2.8571
2019-12-06,0.0
2019-12-09,1.9607999999999999
2019-12-10,-1.9231
2019-12-11,-0.9804
2019-12-12,0.0
2019-12-13,0.9901
2019-12-16,-0.9804
2019-12-17,-0.9901
2019-12-18,-4.39
2019-12-19,3.5457
2019-12-20,2.0202
2019-12-23,-3.4851
2019-12-24,2.5850999999999997
2019-12-26,0.0
2019-12-27,-2.41
2019-12-30,-0.6046
2019-12-31,-5.6598
2020-01-02,0.5628
2020-01-03,0.0815
2020-01-06,-2.2476
2020-01-07,2.1882
2020-01-08,1.087
2020-01-09,2.1505
2020-01-10,-1.6316000000000002
2020-01-13,0.9096
2020-01-14,-0.0742
2020-01-15,1.3477999999999999
2020-01-16,-0.5236
2020-01-17,0.9895
2020-01-21,-2.6996
2020-01-22,-2.1103
2020-01-23,1.1162
2020-01-24,1.7316
2020-01-27,-4.0213
2020-01-28,-1.3523
2020-01-29,-2.9213
2020-01-30,2.3843
2020-01-31,-1.6618
2020-02-03,-1.0231
2020-02-04,2.7875
2020-02-05,18.6441
2020-02-06,-20.4762
2020-02-07,-3.2814
2020-02-10,-6.5131
2020-02-11,-0.2649
2020-02-12,-2.3772
2020-02-13,-1.9181
2020-02-14,5.4092
2020-02-18,5.25
2020-02-19,-3.4254
2020-02-20,2.2654
2020-02-21,-2.5316
2020-02-24,-1.039
2020-02-25,-9.4488
2020-02-26,0.0
2020-02-27,-7.2464
2020-02-28,4.7969
2020-03-02,1.1033
2020-03-03,-1.6959
2020-03-04,5.0105
2020-03-05,-2.8571
2020-03-06,-5.8824
2020-03-09,-6.2813
2020-03-10,-5.8019
2020-03-11,-10.6018
2020-03-12,-7.0085
2020-03-13,-5.6632
2020-03-16,-9.7044
2020-03-17,29.9925
2020-03-18,-9.8058
2020-03-19,38.5632
2020-03-20,-7.6923
2020-03-23,-8.75
2020-03-24,9.5982
2020-03-25,15.8237
2020-03-26,-10.7914
2020-03-27,1.5324
2020-03-30,-11.0406
2020-03-31,8.857099999999999
2020-04-01,-5.5938
2020-04-02,-1.0599
2020-04-03,0.1054
2020-04-06,-1.3158
2020-04-07,0.0356
2020-04-08,125.6975
2020-04-09,-11.0236
2020-04-13,5.3097
2020-04-14,7.563
2020-04-15,-1.5625
2020-04-16,16.6667
2020-04-17,-18.3673
2020-04-20,0.0
2020-04-21,-3.3333
2020-04-22,-6.8966
2020-04-23,2.7778
2020-04-24,2.7027
2020-04-27,0.0
2020-04-28,0.0
2020-04-29,-1.7544
2020-04-30,-2.6786
2020-05-01,-1.8349
2020-05-28,-9.3458
2020-05-29,12.3711
2020-06-01,6.422
2020-06-02,-1.7241
2020-06-03,-6.1404
2020-06-04,0.9346
2020-06-05,2.7778
2020-06-08,-1.8018
2020-06-09,7.3394
2020-06-10,1.7094
2020-06-11,-5.8824
2020-06-12,0.0
2020-06-15,0.0
2020-06-16,-2.6786
2020-06-17,0.0
2020-06-18,-2.7523
2020-06-19,-5.6604
2020-06-22,-0.57
2020-06-23,0.5733
2020-06-24,-0.23
2020-06-25,0.0802
2020-06-26,-3.8558
2020-06-29,3.125
2020-06-30,-2.2424
2020-07-01,-0.3823
2020-07-02,-3.7340999999999998
2020-07-06,-4.1052
2020-07-07,-0.3258
2020-07-08,0.3269
2020-07-09,-1.1236
2020-07-10,-2.7614
2020-07-13,-6.3807
2020-07-14,-2.0097
2020-07-15,36.3057
2020-07-16,0.0
2020-07-17,-0.9346
2020-07-20,3.7736
2020-07-21,20.9091
2020-07-22,-11.2782
2020-07-23,4.2373
2020-07-24,-3.252
2020-07-27,-0.8403
2020-07-28,-3.3898
2020-07-29,0.0
2020-07-30,-1.7544
2020-07-31,2.6786
