ticker,WBAI US Equity
2014-04-16,-0.5854
2014-04-17,2.3836
2014-04-21,0.9586
2014-04-22,3.4455
2014-04-23,-6.268
2014-04-24,0.7834
2014-04-25,-6.9684
2014-04-28,-2.8947000000000003
2014-04-29,-5.3473
2014-04-30,2.9221
2014-05-01,2.4606
2014-05-02,6.3424
2014-05-05,1.4765
2014-05-06,-3.9087
2014-05-07,-15.0534
2014-05-08,6.7109
2014-05-09,1.3102
2014-05-12,9.182
2014-05-13,-5.804
2014-05-14,2.4521
2014-05-15,-4.7561
2014-05-16,0.3222
2014-05-19,7.1933
2014-05-20,-3.5351
2014-05-21,1.8012000000000001
2014-05-22,8.7248
2014-05-23,-2.9461
2014-05-27,-1.7924
2014-05-28,-0.0589
2014-05-29,-0.7069
2014-05-30,-3.2335
2014-06-02,0.4905
2014-06-03,2.532
2014-06-04,-1.6959
2014-06-05,2.9055999999999997
2014-06-06,-0.0588
2014-06-09,3.1489
2014-06-10,1.5977000000000001
2014-06-11,6.5993
2014-06-12,-3.0822
2014-06-13,-4.2946
2014-06-16,-4.7998
2014-06-17,-2.0286
2014-06-18,-2.9537
2014-06-19,3.6712
2014-06-20,2.1186
2014-06-23,7.7356
2014-06-24,0.0
2014-06-25,1.9257
2014-06-26,-0.4858
2014-06-27,-1.4104
2014-06-30,1.7882
2014-07-01,0.027
2014-07-02,-4.8365
2014-07-03,-2.2998
2014-07-07,-2.4412
2014-07-08,-1.4894
2014-07-09,0.0907
2014-07-10,0.3927
2014-07-11,0.0903
2014-07-14,1.0824
2014-07-15,0.4164
2014-07-16,1.4809999999999999
2014-07-17,-3.6193999999999997
2014-07-18,1.1811
2014-07-21,6.525
2014-07-22,12.2506
2014-07-23,-1.4518
2014-07-24,-3.683
2014-07-25,-1.1076
2014-07-28,0.6667
2014-07-29,-1.6159
2014-07-30,2.3156
2014-07-31,-2.9211
2014-08-01,2.3313
2014-08-04,0.4768
2014-08-05,2.7155
2014-08-06,0.5647
2014-08-07,-0.2042
2014-08-08,1.1509
2014-08-11,-4.7282
2014-08-12,0.5308
2014-08-13,-6.7846
2014-08-14,2.209
2014-08-15,0.8313
2014-08-18,-1.4015
2014-08-19,3.1215
2014-08-20,1.2432
2014-08-21,-3.7373
2014-08-22,-4.4093
2014-08-25,0.087
2014-08-26,0.7536
2014-08-27,-0.4315
2014-08-28,0.549
2014-08-29,0.3448
2014-09-02,4.811
2014-09-03,0.7377
2014-09-04,-1.5731000000000002
2014-09-05,0.2756
2014-09-08,-4.0121
2014-09-09,2.8914999999999997
2014-09-10,-8.0412
2014-09-11,0.5446
2014-09-12,-1.0232
2014-09-15,-9.1517
2014-09-16,4.8193
2014-09-17,3.5121
2014-09-18,1.8816000000000002
2014-09-19,0.3936
2014-09-22,1.5078
2014-09-23,1.9014
2014-09-24,1.312
2014-09-25,-2.8777
2014-09-26,4.1481
2014-09-29,-0.9388
2014-09-30,-3.1304
2014-10-01,-4.8621
2014-10-02,-1.7139
2014-10-03,4.9144
2014-10-06,-0.6044
2014-10-07,1.3986
2014-10-08,3.4783
2014-10-09,-8.3744
2014-10-10,-5.0601
2014-10-13,3.2645
2014-10-14,0.7097
2014-10-15,-1.5375
2014-10-16,0.8458
2014-10-17,0.7097
2014-10-20,-0.032
2014-10-21,-3.877
2014-10-22,0.2
2014-10-23,-2.3952
2014-10-24,0.6817
2014-10-27,-1.9973
2014-10-28,3.4197
2014-10-29,-0.835
2014-10-30,1.8188
2014-10-31,2.0509
2014-11-03,-2.8849
2014-11-04,0.3004
2014-11-05,-3.9933
2014-11-06,-3.4662
2014-11-07,-10.8438
2014-11-10,5.437
2014-11-11,-0.8021
2014-11-12,-0.077
2014-11-13,-0.0385
2014-11-14,2.6214
2014-11-17,-5.6349
2014-11-18,-2.0701
2014-11-19,-0.813
2014-11-20,-2.0902
2014-11-21,1.2976
2014-11-24,-0.124
2014-11-25,-2.3583
2014-11-26,-4.322
2014-11-28,-6.5545
2014-12-01,1.8483
2014-12-02,-0.9772
2014-12-03,0.7049
2014-12-04,0.3733
2014-12-05,2.6964
2014-12-08,-5.4323
2014-12-09,4.787
2014-12-10,-4.614
2014-12-11,0.0479
2014-12-12,-4.1168
2014-12-15,-2.646
2014-12-16,-0.1538
2014-12-17,0.4109
2014-12-18,3.0179
2014-12-19,-2.4826
2014-12-22,-0.611
2014-12-23,-0.0512
2014-12-24,0.9739
2014-12-26,-2.5381
2014-12-29,-0.6771
2014-12-30,-4.4048
2014-12-31,-4.8272
2015-01-02,-2.3631
2015-01-05,-5.3719
2015-01-06,-4.1797
2015-01-07,3.6458
2015-01-08,-5.7161
2015-01-09,-0.1332
2015-01-12,6.8712
2015-01-13,18.8514
2015-01-14,-5.1996
2015-01-15,3.2687
2015-01-16,-2.7897
2015-01-20,-3.3113
2015-01-21,-0.6279
2015-01-22,-6.7777
2015-01-23,9.427
2015-01-26,-1.6892
2015-01-27,6.701
2015-01-28,-7.6221
2015-01-29,-1.2783
2015-01-30,0.7652
2015-02-02,-2.3949
2015-02-03,7.3609
2015-02-04,0.3902
2015-02-05,5.608
2015-02-06,1.4721
2015-02-09,-1.6061999999999999
2015-02-10,1.0005
2015-02-11,-6.1001
2015-02-12,-1.9434
2015-02-13,-1.6987999999999999
2015-02-17,0.9793
2015-02-18,3.1945
2015-02-19,-4.0354
2015-02-20,-9.7926
2015-02-23,-18.1992
2015-02-24,0.1561
2015-02-25,-22.3694
2015-02-26,1.4056
2015-02-27,-8.6139
2015-03-02,8.559
2015-03-03,7.485
2015-03-04,12.9062
2015-03-05,13.4868
2015-03-06,5.0725
2015-03-09,-11.5172
2015-03-10,-2.9618
2015-03-11,-0.9639
2015-03-12,-7.4615
2015-03-13,1.6652
2015-03-16,2.3276
2015-03-17,-0.5055
2015-03-18,-20.7451
2015-03-19,6.6239
2015-03-20,10.8216
2015-03-23,2.3508
2015-03-24,2.4735
2015-03-25,1.6379000000000001
2015-03-26,5.8524
2015-03-27,-5.609
2015-03-30,-9.7623
2015-03-31,1.5051999999999999
2015-04-01,-3.4291
2015-04-02,17.9463
2015-04-06,0.0
2015-04-07,17.738
2015-04-08,13.5453
2015-04-09,4.3214
2015-04-10,-3.4422
2015-04-13,0.4834
2015-04-14,1.0222
2015-04-15,4.7619
2015-04-16,2.2727
2015-04-17,-2.9444
2015-04-20,1.4883
2015-04-21,-2.9329
2015-04-22,-2.6729000000000003
2015-04-23,1.7313
2015-04-24,0.939
2015-04-27,2.6744
2015-04-28,-3.171
2015-04-29,1.1111
2015-04-30,3.5859
2015-05-01,0.1675
2015-05-04,0.8919
2015-05-05,-1.9889999999999999
2015-05-06,-0.5073
2015-05-07,1.2465
2015-05-08,4.2529
2015-05-11,2.8986
2015-05-12,-0.7825
2015-05-13,-0.0526
2015-05-14,1.0521
2015-05-15,-4.3207
2015-05-18,-8.9227
2015-05-19,30.2867
2015-05-20,8.0697
2015-05-21,-7.8914
2015-05-22,-2.8558
2015-05-26,2.7500999999999998
2015-05-27,-4.2455
2015-05-28,-3.7108
2015-05-29,-2.8529
2015-06-01,0.9789
2015-06-02,0.4082
2015-06-03,11.7886
2015-06-04,4.5455
2015-06-05,13.3043
2015-06-08,-8.8258
2015-06-09,7.3232
2015-06-10,0.2353
2015-06-11,12.7934
2015-06-12,4.0583
2015-06-15,-6.6333
2015-06-16,-0.3927
2015-06-17,2.2580999999999998
2015-06-18,-0.1052
2015-06-19,0.0
2015-06-22,-0.6316
2015-06-23,-0.1766
2015-06-24,-3.5373
2015-06-25,-0.7701
2015-06-26,-5.1737
2015-06-29,-0.8184
2015-06-30,-2.5147
2015-07-01,-2.9021
2015-07-02,-1.2868
2015-07-06,-9.7981
2015-07-07,-16.6434
2015-07-08,-4.8098
2015-07-09,9.988199999999999
2015-07-10,-3.6859
2015-07-13,4.3816
2015-07-14,2.5505
2015-07-15,-3.057
2015-07-16,2.5655
2015-07-17,3.4914
2015-07-20,-4.28
2015-07-21,3.6297
2015-07-22,0.1015
2015-07-23,-0.5578
2015-07-24,-6.0173
2015-07-27,-4.9919
2015-07-28,6.225
2015-07-29,1.5053999999999998
2015-07-30,-0.3178
2015-07-31,25.0266
2015-08-03,-10.2847
2015-08-04,3.2686
2015-08-05,-8.1193
2015-08-06,2.646
2015-08-07,-0.4377
2015-08-10,3.2242
2015-08-11,-4.354
2015-08-12,-2.3256
2015-08-13,-0.6079
2015-08-14,4.1284
2015-08-17,1.0768
2015-08-18,-2.2276
2015-08-19,-1.3868
2015-08-20,-5.5751
2015-08-21,-3.0319
2015-08-24,-26.0011
2015-08-25,3.7805999999999997
2015-08-26,5.2857
2015-08-27,8.616
2015-08-28,4.2473
2015-08-31,-6.4709
2015-09-01,-8.5842
2015-09-02,0.5606
2015-09-03,-1.8815
2015-09-04,-3.7641999999999998
2015-09-08,5.4613
2015-09-09,-2.5192
2015-09-10,3.2304
2015-09-11,1.1127
2015-09-14,0.7565
2015-09-15,0.8191
2015-09-16,3.2498
2015-09-17,1.9672
2015-09-18,7.074
2015-09-21,4.1441
2015-09-22,-1.0381
2015-09-23,0.7576
2015-09-24,0.8097
2015-09-25,-5.7372
2015-09-28,-2.6172
2015-09-29,-5.125
2015-09-30,6.8511
2015-10-01,1.9112
2015-10-02,6.957
2015-10-05,-0.3394
2015-10-06,2.1566
2015-10-07,1.6111
2015-10-08,3.1165
2015-10-09,-1.1665
2015-10-12,4.9356
2015-10-13,2.2495
2015-10-14,-4.85
2015-10-15,6.1482
2015-10-16,-4.0594
2015-10-19,4.2312
2015-10-20,0.4455
2015-10-21,-3.6964
2015-10-22,4.6571
2015-10-23,2.2005
2015-10-26,-5.2632
2015-10-27,3.7879
2015-10-28,1.4112
2015-10-29,-2.2553
2015-10-30,-0.3436
2015-11-02,3.1527
2015-11-03,-0.9551
2015-11-04,-0.1446
2015-11-05,-3.718
2015-11-06,2.7081
2015-11-09,-3.4668
2015-11-10,-1.9727000000000001
2015-11-11,0.3612
2015-11-12,3.856
2015-11-13,-6.9802
2015-11-16,-0.1597
2015-11-17,-2.0256
2015-11-18,0.7617
2015-11-19,-0.8639
2015-11-20,1.0349
2015-11-23,2.2641999999999998
2015-11-24,0.3163
2015-11-25,-0.3153
2015-11-27,-1.6869
2015-11-30,7.2386
2015-12-01,-0.55
2015-12-02,-0.7541
2015-12-03,-1.7224
2015-12-04,-1.5979
2015-12-07,2.2001
2015-12-08,0.1025
2015-12-09,-7.6805
2015-12-10,7.2102
2015-12-11,-1.5003
2015-12-14,0.105
2015-12-15,5.1941
2015-12-16,1.7955
2015-12-17,-5.9775
2015-12-18,5.2632
2015-12-21,1.4851
2015-12-22,-2.439
2015-12-23,3.85
2015-12-24,-0.1444
2015-12-28,-3.568
2015-12-29,0.1
2015-12-30,2.4476
2015-12-31,-1.999
2016-01-04,-4.5771
2016-01-05,-2.1376
2016-01-06,-2.504
2016-01-07,-5.4645
2016-01-08,4.0462
2016-01-11,-1.5556
2016-01-12,3.781
2016-01-13,-7.3953
2016-01-14,3.9342
2016-01-15,-1.1864
2016-01-19,1.6009
2016-01-20,4.108
2016-01-21,2.0
2016-01-22,1.9078
2016-01-25,-1.6120999999999999
2016-01-26,-5.2326
2016-01-27,0.8924
2016-01-28,-6.1913
2016-01-29,5.8338
2016-02-01,-2.7283
2016-02-02,-3.091
2016-02-03,-1.6539000000000001
2016-02-04,0.0
2016-02-05,-1.5615999999999999
2016-02-08,-3.7828
2016-02-09,3.2974
2016-02-10,-1.1663999999999999
2016-02-11,-1.6149
2016-02-12,2.5884
2016-02-16,6.8308
2016-02-17,3.1106
2016-02-18,-1.1732
2016-02-19,1.5263
2016-02-22,2.1158
2016-02-23,-1.2541
2016-02-24,1.7118
2016-02-25,-1.3029
2016-02-26,2.8603
2016-02-29,-0.1604
2016-03-01,0.6427
2016-03-02,0.5322
2016-03-03,-1.0588
2016-03-04,-3.6383
2016-03-07,1.055
2016-03-08,-5.2198
2016-03-09,0.9855
2016-03-10,1.0333
2016-03-11,-0.0568
2016-03-14,-4.548
2016-03-15,-16.2597
2016-03-16,7.3257
2016-03-17,2.7833
2016-03-18,3.5461
2016-03-21,4.7945
2016-03-22,3.4462
2016-03-23,-4.5376
2016-03-24,1.5644
2016-03-28,-1.5403
2016-03-29,0.6017
2016-03-30,-0.5981
2016-03-31,0.4813
2016-04-01,-0.7784
2016-04-04,-1.1467
2016-04-05,-1.8315000000000001
2016-04-06,1.2438
2016-04-07,-1.6585
2016-04-08,0.6246
2016-04-11,0.6828
2016-04-12,4.254
2016-04-13,3.4299
2016-04-14,1.0292
2016-04-15,1.5846
2016-04-18,3.6212
2016-04-19,-1.2366
2016-04-20,-3.4295
2016-04-21,3.2131
2016-04-22,-1.8023
2016-04-25,2.8921
2016-04-26,1.5135
2016-04-27,-0.4792
2016-04-28,-0.0535
2016-04-29,0.5889
2016-05-02,2.9271000000000003
2016-05-03,-2.999
2016-05-04,1.919
2016-05-05,-1.8828
2016-05-06,0.7996
2016-05-09,-2.3797
2016-05-10,0.9751
2016-05-11,-2.8433
2016-05-12,-5.3562
2016-05-13,-1.5753
2016-05-16,0.0
2016-05-17,-2.0747
2016-05-18,-3.2082
2016-05-19,-1.3759000000000001
2016-05-20,-1.7755
2016-05-23,3.0342
2016-05-24,2.9449
2016-05-25,-0.426
2016-05-26,0.7946
2016-05-27,3.8811
2016-05-31,1.1675
2016-06-01,-1.7311
2016-06-02,0.7046
2016-06-03,0.4665
2016-06-06,1.451
2016-06-07,2.8032
2016-06-08,-4.5075
2016-06-09,-4.021
2016-06-10,-0.85
2016-06-13,-0.7348
2016-06-14,0.4318
2016-06-15,-1.4128
2016-06-16,0.3115
2016-06-17,-1.2422
2016-06-20,3.0818
2016-06-21,0.3051
2016-06-22,1.764
2016-06-23,0.8368
2016-06-24,-2.6675
2016-06-27,-2.6188000000000002
2016-06-28,3.3771
2016-06-29,-1.8149
2016-06-30,2.403
2016-07-01,0.7822
2016-07-05,0.1791
2016-07-06,3.0989
2016-07-07,2.659
2016-07-08,-1.5203
2016-07-11,2.6301
2016-07-12,-1.1142
2016-07-13,-1.3521
2016-07-14,-1.3135
2016-07-15,0.8681
2016-07-18,1.0327
2016-07-19,1.0789
2016-07-20,0.8427
2016-07-21,-1.9499
2016-07-22,1.3636
2016-07-25,0.3924
2016-07-26,4.0759
2016-07-27,1.5021
2016-07-28,-3.3298
2016-07-29,-0.1093
2016-08-01,-2.9557
2016-08-02,-1.5228000000000002
2016-08-03,1.3746
2016-08-04,-1.0734
2016-08-05,1.5991
2016-08-08,-1.2366
2016-08-09,-0.1138
2016-08-10,1.0826
2016-08-11,0.2818
2016-08-12,0.787
2016-08-15,-0.1673
2016-08-16,-0.6145
2016-08-17,1.2929
2016-08-18,2.5526999999999997
2016-08-19,-1.2987
2016-08-22,-1.2061
2016-08-23,0.444
2016-08-24,-1.326
2016-08-25,-0.3919
2016-08-26,1.1804000000000001
2016-08-29,-2.6111
2016-08-30,0.0
2016-08-31,2.6811
2016-09-01,0.7778
2016-09-02,1.6538
2016-09-06,3.308
2016-09-07,-1.3123
2016-09-08,0.2128
2016-09-09,-5.3609
2016-09-12,1.29
2016-09-13,-2.2148
2016-09-14,-0.3964
2016-09-15,1.3075999999999999
2016-09-16,0.1122
2016-09-19,-0.8408
2016-09-20,0.6218
2016-09-21,2.6404
2016-09-22,-1.1494
2016-09-23,-1.3843
2016-09-26,-2.9759
2016-09-27,3.1829
2016-09-28,-0.6169
2016-09-29,0.5079
2016-09-30,-1.0107
2016-10-03,2.2121
2016-10-04,3.2186
2016-10-05,4.3548
2016-10-06,-0.3606
2016-10-07,0.6205
2016-10-10,1.7471999999999999
2016-10-11,-2.4747
2016-10-12,-1.5018
2016-10-13,0.8938
2016-10-14,0.0521
2016-10-17,-1.3021
2016-10-18,-2.058
2016-10-19,-1.1853
2016-10-20,-1.7993000000000001
2016-10-21,-1.3326
2016-10-24,1.2943
2016-10-25,-1.4444
2016-10-26,1.4656
2016-10-27,-2.3333
2016-10-28,-1.2514
2016-10-31,-2.4194
2016-11-01,-0.2361
2016-11-02,0.9467
2016-11-03,-0.7034
2016-11-04,0.4723
2016-11-07,-28.1434
2016-11-08,8.9125
2016-11-09,0.3003
2016-11-10,-6.2874
2016-11-11,4.5527
2016-11-14,2.903
2016-11-15,-0.5197
2016-11-16,-1.3433
2016-11-17,2.2693
2016-11-18,-0.7396
2016-11-21,7.079
2016-11-22,-5.7063
2016-11-23,-0.2214
2016-11-25,-0.8876
2016-11-28,0.0746
2016-11-29,-0.0746
2016-11-30,3.7313
2016-12-01,-3.5971
2016-12-02,0.0746
2016-12-05,0.0746
2016-12-06,-0.2235
2016-12-07,0.5228
2016-12-08,-0.2229
2016-12-09,1.5636999999999999
2016-12-12,-1.7595
2016-12-13,0.1493
2016-12-14,-0.149
2016-12-15,0.2239
2016-12-16,-0.0745
2016-12-19,0.2981
2016-12-20,0.7429
2016-12-21,1.7699
2016-12-22,-1.2319
2016-12-23,6.8966
2016-12-27,3.0885
2016-12-28,1.0652
2016-12-29,0.4611
2016-12-30,0.5246
2017-01-03,-4.1096
2017-01-04,-0.2721
2017-01-05,-0.0682
2017-01-06,-3.1399
2017-01-09,-2.1142
2017-01-10,0.9359
2017-01-11,4.4223
2017-01-12,-2.3907
2017-01-13,-1.7495
2017-01-17,1.567
2017-01-18,-0.9116
2017-01-19,1.9108
2017-01-20,-3.125
2017-01-23,-3.3692
2017-01-24,0.1484
2017-01-25,-1.2593
2017-01-26,-1.5754000000000001
2017-01-27,-0.8384
2017-01-30,0.0769
2017-01-31,2.9954
2017-02-01,-0.6711
2017-02-02,-0.4505
2017-02-03,0.4525
2017-02-06,-0.6006
2017-02-07,0.4532
2017-02-08,1.8797000000000001
2017-02-09,0.738
2017-02-10,-0.4396
2017-02-13,-0.2943
2017-02-14,-6.2731
2017-02-15,5.9843
2017-02-16,-2.3774
2017-02-17,-3.1202
2017-02-21,-0.7855
2017-02-22,-1.1085
2017-02-23,1.3611
2017-02-24,0.158
2017-02-27,2.4448
2017-02-28,-0.6159
2017-03-01,-0.3098
2017-03-02,-0.6993
2017-03-03,-0.8607
2017-03-06,-1.1839
2017-03-07,0.0
2017-03-08,0.7987
2017-03-09,0.9509
2017-03-10,1.3344
2017-03-13,-0.3873
2017-03-14,-0.6221
2017-03-15,0.1565
2017-03-16,1.1719
2017-03-17,-0.0772
2017-03-20,0.4637
2017-03-21,-1.0769
2017-03-22,-1.0886
2017-03-23,0.4717
2017-03-24,-0.0782
2017-03-27,1.4096
2017-03-28,0.4633
2017-03-29,0.9224
2017-03-30,1.0663
2017-03-31,1.055
2017-04-03,7.6808
2017-04-04,-0.9003
2017-04-05,0.6289
2017-04-06,-0.625
2017-04-07,-0.8386
2017-04-10,-0.4933
2017-04-11,-0.6374
2017-04-12,0.2851
2017-04-13,-0.7818
2017-04-17,-1.7908
2017-04-18,-2.0423
2017-04-19,0.3723
2017-04-20,-1.3353
2017-04-21,1.4285999999999999
2017-04-24,-1.2602
2017-04-25,-0.2252
2017-04-26,-0.0752
2017-04-27,-1.1295
2017-04-28,-0.9139
2017-05-01,-0.2306
2017-05-02,-2.4653
2017-05-03,-6.2401
2017-05-04,-21.6512
2017-05-05,-6.4516
2017-05-08,0.2299
2017-05-09,2.9817
2017-05-10,1.5590000000000002
2017-05-11,4.2763
2017-05-12,-2.4185
2017-05-15,-0.6466
2017-05-16,0.7592
2017-05-17,-2.4758
2017-05-18,-1.8763999999999998
2017-05-19,0.7874
2017-05-22,2.9018
2017-05-23,-4.6638
2017-05-24,-0.9101
2017-05-25,0.5741
2017-05-26,9.8174
2017-05-30,-0.5198
2017-05-31,-3.4483
2017-06-01,-0.3247
2017-06-02,0.9772
2017-06-05,-1.1828
2017-06-06,3.482
2017-06-07,-0.1052
2017-06-08,0.1053
2017-06-09,-4.837
2017-06-12,2.6519
2017-06-13,2.4758
2017-06-14,0.9454
2017-06-15,-0.8325
2017-06-16,-1.1542
2017-06-19,1.5924
2017-06-20,3.6573
2017-06-21,4.1331
2017-06-22,6.486
2017-06-23,4.9091000000000005
2017-06-26,-7.1057
2017-06-27,2.6119
2017-06-28,0.1818
2017-06-29,-0.0907
2017-06-30,-1.0899
2017-07-03,0.7346
2017-07-05,1.8232
2017-07-06,-0.8953
2017-07-07,-1.626
2017-07-10,0.0918
2017-07-11,-1.0092
2017-07-12,0.278
2017-07-13,-0.5545
2017-07-14,0.5576
2017-07-17,1.1091
2017-07-18,1.0055
2017-07-19,1.267
2017-07-20,-0.8043
2017-07-21,-0.8108
2017-07-24,5.1771
2017-07-25,3.5406
2017-07-26,0.0834
2017-07-27,-1.25
2017-07-28,2.1097
2017-07-31,-1.9008
2017-08-01,-2.1061
2017-08-02,-4.3029
2017-08-03,-3.1475
2017-08-04,0.5571
2017-08-07,0.9234
2017-08-08,-1.2809
2017-08-09,-2.873
2017-08-10,-1.6221
2017-08-11,2.7157999999999998
2017-08-14,-5.3824
2017-08-15,-0.1996
2017-08-16,0.1
2017-08-17,-0.0999
2017-08-18,0.0
2017-08-21,0.2
2017-08-22,-0.1996
2017-08-23,0.1
2017-08-24,0.0
2017-08-25,0.0999
2017-08-28,-0.1996
2017-08-29,-1.2
2017-08-30,2.7328
2017-08-31,1.8719000000000001
2017-09-01,9.4778
2017-09-05,-2.9152
2017-09-06,-0.6369
2017-09-07,1.0989
2017-09-08,-3.7138
2017-09-11,1.1289
2017-09-12,1.6743999999999999
2017-09-13,2.2873
2017-09-14,-0.6261
2017-09-15,2.2502
2017-09-18,-1.3204
2017-09-19,-0.2676
2017-09-20,-0.7156
2017-09-21,-0.8108
2017-09-22,1.9982
2017-09-25,-1.3357
2017-09-26,1.083
2017-09-27,0.7143
2017-09-28,-1.5957
2017-09-29,-0.9009
2017-10-02,0.8182
2017-10-03,1.4426999999999999
2017-10-04,2.4889
2017-10-05,-2.7754
2017-10-06,2.5869999999999997
2017-10-09,0.1739
2017-10-10,-1.9965000000000002
2017-10-11,1.8601
2017-10-12,-3.4783
2017-10-13,0.4505
2017-10-16,0.0897
2017-10-17,-1.4337
2017-10-18,3.0909
2017-10-19,-0.7055
2017-10-20,0.0
2017-10-23,-4.8845
2017-10-24,-0.747
2017-10-25,-0.2822
2017-10-26,-1.6038000000000001
2017-10-27,0.2876
2017-10-30,-1.7208
2017-10-31,-8.463
2017-11-01,7.9702
2017-11-02,-0.9843
2017-11-03,1.2922
2017-11-06,2.5515
2017-11-07,-1.1482999999999999
2017-11-08,-0.3872
2017-11-09,-2.9154999999999998
2017-11-10,2.002
2017-11-13,-2.7478
2017-11-14,4.0363
2017-11-15,0.388
2017-11-16,1.4493
2017-11-17,4.1905
2017-11-20,-2.468
2017-11-21,0.0937
2017-11-22,0.0
2017-11-24,0.4682
2017-11-27,-5.3122
2017-11-28,1.4764
2017-11-29,0.582
2017-11-30,-1.5429
2017-12-01,-3.3301
2017-12-04,-2.1277
2017-12-05,-1.5528
2017-12-06,-0.1052
2017-12-07,-0.6316
2017-12-08,1.1653
2017-12-11,0.0
2017-12-12,-0.1047
2017-12-13,4.8218
2017-12-14,2.2
2017-12-15,-1.8591
2017-12-18,-0.0997
2017-12-19,2.3952
2017-12-20,1.6569
2017-12-21,0.767
2017-12-22,-1.0466
2017-12-26,-0.2885
2017-12-27,-0.7715
2017-12-28,-0.9718
2017-12-29,-0.7851
2018-01-02,6.3304
2018-01-03,6.4186
2018-01-04,0.0
2018-01-05,2.1853
2018-01-08,1.3687
2018-01-09,-2.1097
2018-01-10,9.6552
2018-01-11,-1.4937
2018-01-12,0.3192
2018-01-16,-4.9324
2018-01-17,-0.1674
2018-01-18,2.7661
2018-01-19,0.0816
2018-01-22,-2.2005
2018-01-23,1.3333
2018-01-24,0.6579
2018-01-25,1.2255
2018-01-26,-1.7755999999999998
2018-01-29,-0.5752
2018-01-30,1.405
2018-01-31,1.8745
2018-02-01,-4.24
2018-02-02,-3.0075
2018-02-05,-3.6176
2018-02-06,3.2172
2018-02-07,0.0
2018-02-08,-4.1558
2018-02-09,4.065
2018-02-12,4.6007
2018-02-13,2.9046
2018-02-14,6.0484
2018-02-15,18.0228
2018-02-16,0.7732
2018-02-20,11.5729
2018-02-21,3.6676
2018-02-22,-1.1056
2018-02-23,-4.8072
2018-02-26,-1.1157
2018-02-27,1.6033
2018-02-28,4.7925
2018-03-01,6.9716000000000005
2018-03-02,-4.2231
2018-03-05,-0.7621
2018-03-06,9.435
2018-03-07,-2.6065
2018-03-08,-0.5147
2018-03-09,5.432
2018-03-12,-1.9136
2018-03-13,-0.1501
2018-03-14,-0.3006
2018-03-15,2.7136
2018-03-16,-2.0548
2018-03-19,-1.5485
2018-03-20,-5.9868
2018-03-21,-0.6476
2018-03-22,-1.5752000000000002
2018-03-23,-5.0221
2018-03-26,3.4282
2018-03-27,-4.6067
2018-03-28,3.4158
2018-03-29,-2.2779
2018-04-02,-1.8648
2018-04-03,-2.019
2018-04-04,2.4242
2018-04-05,2.0118
2018-04-06,-1.9722
2018-04-09,1.3018
2018-04-10,5.1986
2018-04-11,0.2221
2018-04-12,-3.2687
2018-04-13,-0.7446
2018-04-16,4.7894
2018-04-17,-4.0749
2018-04-18,2.3536
