ticker,HSDT US Equity
2014-12-12,-3.0337
2014-12-15,0.2082
2014-12-16,-2.6887
2014-12-17,-1.25
2014-12-18,1.5612
2014-12-19,-0.0883
2014-12-22,0.0884
2014-12-24,0.1662
2014-12-29,-0.3733
2014-12-30,-0.0833
2014-12-31,0.237
2015-01-02,-2.8968
2015-01-05,3.2829
2015-01-06,-0.2901
2015-01-07,-1.1094
2015-01-08,1.5553
2015-01-09,-3.1535
2015-01-12,-2.4281
2015-01-13,-1.2319
2015-01-15,0.4934
2015-01-16,-2.9126
2015-01-20,-0.0909
2015-01-21,-3.4634
2015-01-22,-12.813
2015-01-23,5.9459
2015-01-26,2.3788
2015-01-27,2.0619
2015-01-29,2.8228999999999997
2015-01-30,4.3006
2015-02-02,5.1733
2015-02-03,8.4416
2015-02-04,-3.3932
2015-02-05,0.0
2015-02-06,3.3058
2015-02-09,2.8
2015-02-10,-2.1595
2015-02-11,0.2187
2015-02-12,0.0
2015-02-13,0.7143
2015-02-17,0.0788
2015-02-18,0.3937
2015-02-19,-1.9607999999999999
2015-02-23,0.0
2015-02-24,3.6
2015-02-25,0.0
2015-02-26,-1.4792
2015-02-27,2.3587
2015-03-02,-0.4547
2015-03-03,0.0
2015-03-04,-1.3462
2015-03-05,-2.5341
2015-03-06,8.0
2015-03-09,-7.4074
2015-03-10,1.2
2015-03-11,-1.1858
2015-03-12,1.4
2015-03-13,0.5375
2015-03-16,-2.3003
2015-03-17,0.4016
2015-03-18,-1.2
2015-03-19,0.0
2015-03-20,2.834
2015-03-23,0.3937
2015-03-24,2.0392
2015-03-25,-1.6141
2015-03-26,-0.7813
2015-03-27,2.126
2015-03-30,-5.1658
2015-03-31,1.7886
2015-04-01,-0.5591
2015-04-02,0.8886
2015-04-06,0.2339
2015-04-07,1.6680000000000001
2015-04-08,-1.5625
2015-04-09,1.3219
2015-04-10,1.8285
2015-04-13,-3.8462
2015-04-14,-0.2525
2015-04-15,2.6592000000000002
2015-04-16,0.7813
2015-04-17,-1.938
2015-04-20,0.0
2015-04-21,-1.1858
2015-04-22,-0.8
2015-04-23,-1.2097
2015-04-24,-6.9719
2015-04-27,-1.7194
2015-04-28,3.5714
2015-04-29,-0.431
2015-04-30,-5.1948
2015-05-01,-2.7397
2015-05-04,-1.8779
2015-05-05,7.0813
2015-05-06,1.8767
2015-05-07,-4.386
2015-05-08,0.9174
2015-05-11,2.2727
2015-05-12,3.5556
2015-05-13,2.1459
2015-05-14,0.0
2015-05-15,-2.1008
2015-05-18,-0.8584
2015-05-19,1.7316
2015-05-20,-5.5319
2015-05-21,2.7027
2015-05-22,-7.0175
2015-05-26,8.4906
2015-05-27,1.3043
2015-05-28,-3.8627000000000002
2015-05-29,1.3393
2015-06-01,-3.0837
2015-06-02,2.3636
2015-06-03,0.7993
2015-06-04,4.8458
2015-06-05,-3.3613
2015-06-08,-4.7826
2015-06-09,0.0
2015-06-10,0.0
2015-06-11,0.0
2015-06-12,-0.3196
2015-06-15,-0.6871
2015-06-16,-5.9041
2015-06-17,5.8824
2015-06-19,-5.0926
2015-06-22,-1.4634
2015-06-23,3.9604
2015-06-24,-0.9524
2015-06-25,-1.3822
2015-06-26,-2.4985
2015-06-29,-0.5
2015-06-30,-2.3241
2015-07-01,8.0386
2015-07-02,-6.6429
2015-07-06,-2.0658
2015-07-07,0.0
2015-07-08,-1.0417
2015-07-09,2.6316
2015-07-10,0.7179
2015-07-13,-10.8961
2015-07-14,11.4286
2015-07-15,-6.1538
2015-07-16,0.0
2015-07-17,-9.8361
2015-07-20,7.8788
2015-07-21,-0.5618
2015-07-23,-3.3898
2015-07-24,1.7544
2015-07-27,2.2989
2015-07-28,-3.3708
2015-07-29,-0.5814
2015-07-31,-15.2047
2015-08-03,0.0
2015-08-04,-48.7586
2015-08-05,13.0552
2015-08-06,-11.3095
2015-08-07,0.6711
2015-08-10,2.0
2015-08-11,-1.9607999999999999
2015-08-12,-0.1333
2015-08-13,0.1335
2015-08-14,-3.4667
2015-08-17,-0.5525
2015-08-18,2.3611
2015-08-19,10.0407
2015-08-20,-5.0555
2015-08-21,-3.8961
2015-08-24,-7.4324
2015-08-25,-1.6058
2015-08-27,17.6558
2015-08-28,0.8827
2015-08-31,-4.75
2015-09-01,-1.46
2015-09-02,5.0774
2015-09-03,-4.6895
2015-09-04,9.5745
2015-09-08,-5.0971
2015-09-10,1.9821
2015-09-11,-6.7085
2015-09-14,-5.914
2015-09-15,-2.1429
2015-09-17,4.8175
2015-09-18,-3.3426
2015-09-23,-2.0173
2015-09-24,0.0
2015-09-25,-1.6452
2015-09-28,-0.7196
2015-09-29,-1.506
2015-09-30,-6.7278
2015-10-02,1.752
2015-10-05,20.3504
2015-10-06,-4.6854
2015-10-07,2.9494
2015-10-08,-1.7734999999999999
2015-10-09,1.6667
2015-10-12,0.9819
2015-10-14,-6.9248
2015-10-15,2.6163
2015-10-16,-3.3994
2015-10-19,-6.1584
2015-10-20,-4.6875
2015-10-21,3.2787
2015-10-22,-4.7619
2015-10-23,-0.6667
2015-10-26,0.0
2015-10-27,0.6711
2015-10-28,5.6354
2015-10-29,-3.5993
2015-10-30,-0.1637
2015-11-02,32.7869
2015-11-03,-2.0987999999999998
2015-11-04,4.918
2015-11-05,32.2115
2015-11-06,-11.6364
2015-11-09,2.9835000000000003
2015-11-10,12.4875
2015-11-11,-3.1972
2015-11-12,-2.7523
2015-11-13,2.9835000000000003
2015-11-16,-6.1033
2015-11-17,3.4146
2015-11-18,-3.7736
2015-11-19,5.8824
2015-11-20,-2.7778
2015-11-23,1.0714
2015-11-24,0.4476
2015-11-30,1.6886
2015-12-01,-5.1661
2015-12-02,4.0856
2015-12-04,-3.1776
2015-12-07,-6.2741
2015-12-08,0.9269
2015-12-09,-2.0217
2015-12-10,3.209
2015-12-14,-6.1554
2015-12-15,-0.7997
2015-12-16,-0.2778
2015-12-17,-7.6087
2015-12-18,5.2941
2015-12-21,-1.6760000000000002
2015-12-23,-1.0227
2015-12-24,-2.411
2015-12-29,2.7058999999999997
2016-01-04,-3.7371
2016-01-05,-2.3055
2016-01-06,-3.0451
2016-01-07,1.1542
2016-01-08,2.709
2016-01-11,-5.6605
2016-01-12,6.0002
2016-01-14,1.5718999999999999
2016-01-15,-5.119
2016-01-19,-8.2811
2016-01-20,-3.9672
2016-01-21,4.7543
2016-01-22,-7.5302
2016-01-25,10.1471
2016-01-26,-0.2921
2016-01-27,-4.9293
2016-01-28,-1.4085
2016-01-29,8.3661
2016-02-01,-2.3152
2016-02-02,-1.4845
2016-02-04,-2.7397
2016-02-05,3.8028
2016-02-08,-2.0353
2016-02-10,0.3549
2016-02-12,5.2532
2016-02-16,-0.4753
2016-02-18,1.9598
2016-02-19,3.3759
2016-02-23,-3.7969
2016-02-25,-0.2111
2016-02-29,-0.8219
2016-03-01,0.1723
2016-03-02,-0.3932
2016-03-03,2.3684
2016-03-04,-2.8438
2016-03-07,3.5886
2016-03-08,-0.5109
2016-03-10,-3.9795
2016-03-11,0.1086
2016-03-14,-1.1769
2016-03-15,0.701
2016-03-17,7.2717
2016-03-18,-6.1767
2016-03-22,2.95
2016-03-23,1.0199
2016-03-28,-3.8462
2016-03-29,-4.0917
2016-03-30,8.4369
2016-03-31,0.0
2016-04-01,0.2564
2016-04-06,1.9182000000000001
2016-04-07,-1.7566000000000002
2016-04-08,0.9818
2016-04-11,-8.2444
2016-04-14,7.5551
2016-04-18,6.64
2016-04-19,4.1911
2016-04-20,3.8062
2016-04-21,4.375
2016-04-22,21.0113
2016-04-25,27.5566
2016-04-26,-10.3448
2016-04-27,-6.9231
2016-04-28,-11.5702
2016-04-29,4.6729
2016-05-02,6.0547
2016-05-03,-6.5509
2016-05-04,-0.9009
2016-05-06,4.4261
2016-05-10,-7.7208
2016-05-11,0.0
2016-05-12,-0.9434
2016-05-16,-2.8571
2016-05-18,-14.0319
2016-05-19,-7.206
2016-05-24,2.2736
2016-05-25,-0.1427
2016-05-26,-4.3321
2016-05-27,2.6572
2016-05-31,5.399
2016-06-07,6.9752
2016-06-08,-0.5773
2016-06-09,-0.5329
2016-06-10,-0.5632
2016-06-13,1.3745
2016-06-14,-0.3475
2016-06-15,10.4882
2016-06-16,1.9802
2016-06-20,-5.0485
2016-06-21,1.227
2016-06-22,4.0404
2016-06-23,8.7379
2016-06-24,-9.8214
2016-06-28,4.8515
2016-06-29,9.2422
2016-06-30,-3.879
2016-07-05,0.3597
2016-07-06,-0.8065
2016-07-08,-0.6323
2016-07-11,0.0
2016-07-12,-5.4545
2016-07-13,4.4411
2016-07-14,-3.3316
2016-07-15,0.7619
2016-07-18,-0.3781
2016-07-19,-4.1746
2016-07-20,-0.9901
2016-07-25,-0.2
2016-08-02,-7.9158
2016-08-04,8.8139
2016-08-08,-4.7375
2016-08-09,-3.8446
2016-08-10,0.9825
2016-08-11,-3.6216
2016-08-12,4.5429
2016-08-15,-3.4335
2016-08-16,0.5
2016-08-17,2.377
2016-08-18,0.432
2016-08-19,-5.1613
2016-08-22,1.2472
2016-08-23,2.2396
2016-08-24,-0.3286
2016-08-25,-1.6484
2016-08-29,-1.6760000000000002
2016-08-30,-0.2273
2016-08-31,-2.6409000000000002
2016-09-02,0.1389
2016-09-06,13.807
2016-09-07,-2.5727
2016-09-12,5.3602
2016-09-13,0.0
2016-09-14,-1.1
2016-09-15,0.1011
2016-09-16,-1.8371
2016-09-19,5.9875
2016-09-20,-0.9709
2016-09-21,-4.2647
2016-09-22,2.3169
2016-09-27,-0.9133
2016-09-29,5.0505
2016-09-30,4.8077
2016-10-03,-0.2752
2016-10-06,-3.4039
2016-10-07,0.9524
2016-10-12,-2.2818
2016-10-13,1.3697
2016-10-14,3.8095
2016-10-17,9.633
2016-10-18,4.9372
2016-10-19,2.7362
2016-10-20,-2.6634
2016-10-21,4.4657
2016-10-24,9.1603
2016-10-25,7.6923
2016-10-26,-4.793
2016-10-27,2.3062
2016-10-28,-6.5875
2016-10-31,0.6289
2016-11-01,9.2199
2016-11-02,-4.5455
2016-11-03,-0.6803
2016-11-04,-2.7397
2016-11-07,-2.8169
2016-11-08,-10.8696
2016-11-09,5.9350000000000005
2016-11-14,4.3745
2016-11-15,-2.9412000000000003
2016-11-16,0.0
2016-11-18,3.4848
2016-11-21,2.4158
2016-11-23,0.0715
2016-11-25,-1.0714
2016-11-28,-0.361
2016-11-30,8.4783
2016-12-01,0.2004
2016-12-02,0.0
2016-12-05,13.3333
2016-12-06,-0.2353
2016-12-07,1.4741
2016-12-08,-0.6392
2016-12-09,0.6433
2016-12-12,-4.1255
2016-12-13,-1.2121
2016-12-14,0.9202
2016-12-16,-10.5167
2016-12-19,-0.2717
2016-12-20,-8.0978
2016-12-22,8.07
2016-12-27,-8.7791
2016-12-28,5.2632
2016-12-30,-1.5714000000000001
2017-01-03,4.4993
2017-01-04,-0.1997
2017-01-05,3.7053000000000003
2017-01-06,-0.2936
2017-01-09,7.4024
2017-01-10,1.5038
2017-01-11,1.7747000000000002
2017-01-12,5.5344999999999995
2017-01-13,8.6207
2017-01-17,-3.6508000000000003
2017-01-18,-1.3729
2017-01-19,-2.5612
2017-01-20,-0.5714
2017-01-23,2.1839
2017-01-24,-1.5748
2017-01-25,1.7143000000000002
2017-01-26,-0.8427
2017-01-27,4.2493
2017-01-30,-5.4348
2017-01-31,-3.908
2017-02-01,4.6651
2017-02-02,-0.3429
2017-02-03,0.344
2017-02-06,-5.7143
2017-02-07,1.2121
2017-02-08,-2.6347
2017-02-09,-4.674
2017-02-10,6.0645
2017-02-13,-2.6764
2017-02-14,0.875
2017-02-15,-1.9827
2017-02-16,2.1492
2017-02-17,-0.9901
2017-02-21,1.0
2017-02-22,-0.9901
2017-02-23,-0.375
2017-02-24,1.5527
2017-02-27,0.695
2017-02-28,0.0
2017-03-01,-0.6135
2017-03-02,8.9082
2017-03-03,2.5895
2017-03-06,0.5525
2017-03-07,-6.5934
2017-03-08,-7.6471
2017-03-09,2.1656
2017-03-10,3.3666
2017-03-13,-1.0856
2017-03-14,-2.6334
2017-03-15,-1.6791
2017-03-17,0.0
2017-03-20,1.9108
2017-03-21,-0.625
2017-03-22,-1.7610000000000001
2017-03-23,0.5122
2017-03-27,-1.465
2017-03-28,2.7796
2017-03-29,-0.7547
2017-03-30,-1.3862
2017-04-03,-3.6067
2017-04-04,0.0
2017-04-05,3.4667
2017-04-06,0.7088
2017-04-07,0.8117
2017-04-10,-0.9956
2017-04-11,0.641
2017-04-12,-1.1465
2017-04-13,-0.2698
2017-04-17,1.4335
2017-04-18,-1.2739
2017-04-19,-1.5484
2017-04-20,0.1311
2017-04-21,0.7853
2017-04-24,-3.961
2017-04-25,-4.3949
2017-04-26,6.082
2017-04-27,-0.1333
2017-04-28,1.4686
2017-05-01,-5.8347
2017-05-02,-1.4889999999999999
2017-05-04,-2.4823
2017-05-05,-1.6726999999999999
2017-05-08,-0.8876
2017-05-09,-1.4925
2017-05-10,2.2727
2017-05-11,3.7037
2017-05-12,2.1429
2017-05-15,1.3986
2017-05-16,-0.6897
2017-05-17,-4.1667
2017-05-18,2.8986
2017-05-19,4.3662
2017-05-22,-2.1592000000000002
2017-05-23,6.8966
2017-05-24,-0.8387
2017-05-25,0.1952
2017-05-26,-1.3555
2017-05-30,2.6907
2017-05-31,-0.2564
2017-06-01,-1.0283
2017-06-02,-3.2468
2017-06-05,-1.0738
2017-06-06,7.1913
2017-06-07,-0.8861
2017-06-08,-1.0856
2017-06-09,-0.5165
2017-06-12,-2.0117
2017-06-13,0.0
2017-06-14,1.3245
2017-06-15,0.0
2017-06-16,-0.0654
2017-06-19,1.3734
2017-06-20,0.0
2017-06-21,-4.5161
2017-06-22,3.3784
2017-06-23,-1.1111
2017-06-26,-0.1983
2017-06-27,-1.0596
2017-06-28,3.7483
2017-06-29,-0.3226
2017-06-30,0.9709
2017-07-03,0.641
2017-07-05,-1.2739
2017-07-06,-0.6452
2017-07-07,0.3896
2017-07-10,4.1397
2017-07-11,-0.9938
2017-07-12,0.2509
2017-07-13,-0.1252
2017-07-14,9.6491
2017-07-17,-2.0571
2017-07-18,-0.8168
2017-07-19,0.0
2017-07-20,-0.5882
2017-07-21,0.5917
2017-07-24,-2.5882
2017-07-25,1.8719999999999999
2017-07-26,-2.9046
2017-07-27,4.8107
2017-07-28,9.739
2017-07-31,-0.7431
2017-08-01,-1.6042999999999998
2017-08-02,5.25
2017-08-03,3.9398999999999997
2017-08-04,4.6103
2017-08-07,6.8528
2017-08-08,-3.1111
2017-08-09,0.4587
2017-08-10,-6.8493
2017-08-11,1.8136999999999999
2017-08-14,-1.1363
2017-08-15,1.2953999999999999
2017-08-16,6.25
2017-08-17,1.3575
2017-08-18,0.1786
2017-08-21,0.713
2017-08-22,1.7699
2017-08-23,-1.8348
2017-08-24,0.8947
2017-08-25,-0.3512
2017-08-28,-3.0837
2017-08-29,-2.2727
2017-08-30,-3.3487999999999998
2017-08-31,0.5775
2017-09-01,1.4354
2017-09-05,-0.9434
2017-09-06,0.4762
2017-09-07,-0.4739
2017-09-08,-0.3048
2017-09-11,-2.5602
2017-09-12,1.3725
2017-09-13,11.2186
2017-09-14,4.9565
2017-09-15,-1.4085
2017-09-18,10.2521
2017-09-19,10.5183
2017-09-20,3.4483
2017-09-21,-1.2
2017-09-22,-3.2051
2017-09-25,1.084
2017-09-26,-0.6931
2017-09-27,-2.7778
2017-09-28,0.8214
2017-09-29,1.8774
2017-10-02,7.9277
2017-10-03,2.1585
2017-10-04,1.5453000000000001
2017-10-05,3.4783
2017-10-06,6.8427
2017-10-09,6.7416
2017-10-10,1.6316000000000002
2017-10-11,3.1330999999999998
2017-10-12,-13.5074
2017-10-13,2.7576
2017-10-16,-4.2373
2017-10-17,-11.2094
2017-10-18,6.3123000000000005
2017-10-19,-0.9688
2017-10-20,1.5746
2017-10-23,1.5875
2017-10-24,-1.3333
2017-10-25,-3.2978
2017-10-26,-0.2724
2017-10-27,1.5105
2017-10-30,-1.8838
2017-10-31,-0.0114
2017-11-01,-0.3545
2017-11-02,2.0098
2017-11-03,1.8885999999999998
2017-11-06,11.654
2017-11-07,6.2765
2017-11-08,-1.5257
2017-11-09,-25.3333
2017-11-10,-11.2214
2017-11-13,-11.9559
2017-11-14,-1.3844
2017-11-15,2.3213
2017-11-16,8.676
2017-11-17,4.5833
2017-11-20,1.1952
2017-11-21,-1.6181
2017-11-22,-2.7572
2017-11-24,0.3621
2017-11-27,-6.8804
2017-11-28,-3.1264
2017-11-29,2.2727
2017-11-30,1.3333
2017-12-01,-2.2807
2017-12-04,0.5386
2017-12-05,-0.6964
2017-12-06,-0.6474
2017-12-07,4.0724
2017-12-08,4.7826
2017-12-11,-1.2448
2017-12-12,-3.3613
2017-12-13,-3.9130000000000003
2017-12-14,2.2941
2017-12-15,-0.4733
2017-12-18,-5.6
2017-12-19,-1.1299
2017-12-20,-1.9048
2017-12-21,0.9709
2017-12-22,1.8942
2017-12-26,6.1621
2017-12-27,0.8889
2017-12-28,9.6916
2017-12-29,-1.0321
2018-01-02,-0.5154
2018-01-03,-4.9274000000000004
2018-01-04,-9.4731
2018-01-05,5.981
2018-01-08,0.6171
2018-01-09,0.4444
2018-01-10,0.0
2018-01-11,0.0177
2018-01-12,-0.4601
2018-01-16,1.7778
2018-01-17,0.8734
2018-01-18,-1.5584
2018-01-19,2.4626
2018-01-22,-7.2961
2018-01-24,2.4204
2018-01-25,3.5131
2018-01-26,-2.1834
2018-01-29,-0.4464
2018-01-30,-5.8296
2018-01-31,0.0
2018-02-01,-0.1905
2018-02-02,-5.5334
2018-02-05,-6.0616
2018-02-06,-4.1935
2018-02-07,-8.3053
2018-02-08,5.1408
2018-02-09,8.6147
2018-02-12,10.3966
2018-02-13,2.1359
2018-02-14,6.9392
2018-02-15,0.0
2018-02-16,0.4222
2018-02-20,9.4941
2018-02-21,-2.9919000000000002
2018-02-22,3.9583
2018-02-23,0.0401
2018-02-26,-3.8454
2018-02-27,-1.6175000000000002
2018-02-28,2.2362
2018-03-01,-2.237
2018-03-02,2.7965999999999998
2018-03-05,-0.3298
2018-03-06,-3.2258
2018-03-07,0.4274
2018-03-08,-0.5115
2018-03-09,2.9085
2018-03-12,-7.2303
2018-03-13,-6.2732
2018-03-14,5.8317
2018-03-15,0.5411
2018-03-16,-0.3208
2018-03-19,-0.8509
2018-03-20,-7.7256
2018-03-21,0.9084
2018-03-22,-2.3647
2018-03-23,0.95
2018-03-26,1.4354
2018-03-27,3.126
2018-03-28,-1.4214
2018-03-29,-2.8809
2018-04-02,-4.4866
2018-04-03,0.4261
2018-04-04,-4.3676
2018-04-05,-7.5911
2018-04-06,-7.8191
2018-04-09,-5.0621
2018-04-10,8.8
2018-04-11,-7.7206
2018-04-12,3.7185
2018-04-13,-0.1946
2018-04-16,-0.5747
2018-04-17,2.5806
2018-04-18,1.2579
2018-04-19,-1.1179999999999999
2018-04-20,2.7638
2018-04-23,-1.3447
2018-04-24,5.3284
2018-04-25,-3.2941
2018-04-26,1.8248
2018-04-27,-2.3895
2018-04-30,-6.6095
2018-05-01,4.7181999999999995
2018-05-02,3.2541
2018-05-03,-0.3636
2018-05-04,3.7713
2018-05-07,4.9238
2018-05-08,21.3408
2018-05-09,1.105
2018-05-10,7.1949
2018-05-11,-3.3985
2018-05-14,-3.2542
2018-05-15,2.1818
2018-05-16,-1.1566
2018-05-17,-1.7102
2018-05-18,-6.2271
2018-05-21,8.4961
2018-05-22,-2.2502
2018-05-23,1.105
2018-05-24,1.5483
2018-05-25,-3.9462
2018-05-29,-8.1232
2018-05-30,11.7886
2018-05-31,-2.0909
2018-06-01,2.1356
2018-06-04,-0.7273
2018-06-05,2.1062
2018-06-06,-1.3453
2018-06-07,-2.0
2018-06-08,-0.7421
2018-06-11,4.3925
2018-06-12,6.7144
2018-06-13,6.8792
2018-06-14,-0.0785
2018-06-15,2.2781000000000002
2018-06-18,-1.1521
2018-06-19,-7.4592
2018-06-20,-0.084
2018-06-21,-1.6806999999999999
2018-06-22,1.1966
2018-06-25,-15.0338
2018-06-26,0.497
2018-06-27,-1.088
2018-06-28,-0.4
2018-06-29,-4.4177
2018-07-02,1.5756000000000001
2018-07-03,1.4478
2018-07-05,-1.631
2018-07-06,-5.4922
2018-07-09,5.5921
2018-07-10,1.7652999999999999
2018-07-11,-4.5918
2018-07-12,1.3904
2018-07-13,-0.8439
2018-07-16,1.383
2018-07-17,-1.1542
2018-07-18,-1.38
2018-07-19,-2.9064
2018-07-20,-2.8825
2018-07-23,8.2192
2018-07-24,3.5865
2018-07-25,-3.055
2018-07-26,-3.8866
2018-07-27,-1.2022
2018-07-30,-0.1106
2018-07-31,1.4396
2018-08-01,0.0
2018-08-02,0.4367
2018-08-03,-1.3043
2018-08-06,4.5154
2018-08-07,-0.1054
2018-08-08,-2.0042
2018-08-09,-1.2917
2018-08-10,-0.6543
2018-08-13,1.7563
2018-08-14,4.9622
2018-08-15,-2.4666
2018-08-16,3.4247
2018-08-17,2.2923999999999998
2018-08-20,-0.1992
2018-08-21,-1.0977999999999999
2018-08-22,2.6236
2018-08-23,0.0
2018-08-24,-0.59
2018-08-27,-1.1869
2018-08-28,-1.001
2018-08-29,-0.1011
2018-08-30,0.7085
2018-08-31,0.7035
2018-09-04,1.8961999999999999
2018-09-05,1.9588999999999999
2018-09-06,-1.7290999999999999
2018-09-07,0.5865
2018-09-10,0.3887
2018-09-11,-3.2914
2018-09-12,1.1011
2018-09-13,-1.1881
2018-09-14,-1.6032
2018-09-17,1.1202
2018-09-18,-2.9204
2018-09-19,1.556
2018-09-20,0.0
2018-09-21,-0.3064
2018-09-24,-0.5123
2018-09-25,0.4119
2018-09-26,0.8205
2018-09-27,-3.4588
2018-09-28,3.1612
2018-10-01,-4.1879
2018-10-02,-2.9851
2018-10-03,-0.3297
2018-10-04,-1.2128
2018-10-05,-5.5804
2018-10-08,-2.4823
2018-10-09,2.0606
2018-10-10,0.0
2018-10-11,0.8314
2018-10-12,-0.4711
2018-10-15,3.5503
2018-10-16,0.0
2018-10-17,-1.7143000000000002
2018-10-18,2.6744
2018-10-19,-0.6795
2018-10-22,15.8495
2018-10-23,-2.2638
2018-10-24,-7.0493
2018-10-25,8.1257
2018-10-26,-3.2064
2018-10-29,0.5176
2018-10-30,-0.9269
2018-10-31,6.4449
2018-11-01,-2.2461
2018-11-02,-3.0969
2018-11-05,0.2062
2018-11-06,6.1728
2018-11-07,2.2287
2018-11-08,1.4218
2018-11-09,-4.1121
2018-11-12,-2.924
2018-11-13,-2.2088
2018-11-14,-5.1335
2018-11-15,-13.0952
2018-11-16,0.8717
2018-11-19,-1.2346
2018-11-20,2.125
2018-11-21,0.612
2018-11-23,2.6764
2018-11-26,-1.6588
2018-11-27,-0.4819
2018-11-28,1.937
2018-11-29,0.1188
2018-11-30,-1.5421
2018-12-03,4.3373
2018-12-04,3.2333
2018-12-06,-0.783
2018-12-07,3.2694
2018-12-10,12.3362
2018-12-11,-2.8183
2018-12-12,-2.6
2018-12-13,2.5667
2018-12-14,-0.6006
2018-12-17,-5.136
2018-12-18,-4.4586
2018-12-19,0.3333
2018-12-20,3.5437
2018-12-21,-0.6417
2018-12-24,-1.2917
2018-12-26,0.4362
2018-12-27,-2.063
2018-12-28,-0.2217
2018-12-31,1.7778
2019-01-02,-0.5459
2019-01-03,0.5488
2019-01-04,-1.5284
2019-01-07,0.8869
2019-01-08,-3.4066
2019-01-09,1.7065000000000001
2019-01-10,-1.7896999999999998
2019-01-11,0.9112
2019-01-14,-7.5621
2019-01-15,1.9536
2019-01-16,1.9162
2019-01-17,-2.4677
2019-01-18,0.3614
2019-01-22,-8.1633
2019-01-23,-3.7908
2019-01-24,3.3967
2019-01-25,-6.3075
2019-01-28,2.805
2019-01-29,-1.9100000000000001
2019-01-30,4.0334
2019-01-31,-1.6042999999999998
2019-02-01,0.8152
2019-02-04,-2.1563
2019-02-05,-1.3774
2019-02-06,-1.1173
2019-02-07,1.5537
2019-02-08,0.4172
2019-02-11,-1.662
2019-02-12,-0.1408
2019-02-13,1.6925
2019-02-14,1.2483
2019-02-15,5.0685
2019-02-19,-1.3038
2019-02-20,-2.3778
2019-02-21,0.1353
2019-02-22,-1.0811
2019-02-25,-1.0929
2019-02-26,0.6906
2019-02-27,-1.9203999999999999
2019-02-28,-0.8392
2019-03-01,0.141
2019-03-04,-1.9718
2019-03-05,-2.0115
2019-03-06,-4.6921
2019-03-07,-1.0769
2019-03-08,-2.6439
2019-03-11,1.5974
2019-03-12,4.8742
2019-03-13,4.6477
2019-03-14,-6.1605
2019-03-15,8.855
2019-03-18,-3.9271000000000003
2019-03-19,2.1898
2019-03-20,-1.2857
2019-03-21,-4.4863
2019-03-22,3.0303
2019-03-25,0.7353
2019-03-26,-1.4599
2019-03-27,0.2963
2019-03-28,-0.1477
2019-03-29,-1.4793
2019-04-01,1.6517
2019-04-02,-1.6248
2019-04-03,-1.6517
2019-04-04,-1.5267
2019-04-05,0.155
2019-04-08,-1.3932
2019-04-09,-2.5118
2019-04-10,-66.1836
2019-04-11,-9.5238
2019-04-12,6.8421
2019-04-15,13.7931
2019-04-16,14.2857
2019-04-17,10.2273
