ticker,RHI US Equity
2000-05-23,4.5455
2000-05-24,-3.3125999999999998
2000-05-25,1.8201
2000-05-26,-2.2082
2000-05-30,3.2258
2000-05-31,-1.0417
2000-06-01,3.7895
2000-06-02,2.2312
2000-06-05,1.0913
2000-06-06,-1.0795
2000-06-07,-2.0833
2000-06-08,1.0132
2000-06-09,-1.4042
2000-06-12,-2.5432
2000-06-13,0.0
2000-06-14,0.4175
2000-06-15,-0.2079
2000-06-16,0.0
2000-06-19,-0.2083
2000-06-20,0.2088
2000-06-21,0.0
2000-06-22,-5.4167
2000-06-23,0.8811
2000-06-26,0.8734
2000-06-27,-0.6494
2000-06-28,3.268
2000-06-29,0.211
2000-06-30,-4.0526
2000-07-03,5.7597000000000005
2000-07-05,0.0
2000-07-06,1.4523
2000-07-07,2.863
2000-07-10,-1.3917
2000-07-11,-1.6129
2000-07-12,2.6639
2000-07-13,0.5988
2000-07-14,0.5952
2000-07-17,9.6647
2000-07-18,-1.0791
2000-07-19,-0.3636
2000-07-20,0.7299
2000-07-21,-1.2681
2000-07-24,-0.1835
2000-07-25,-0.1838
2000-07-26,-1.2891
2000-07-27,2.0522
2000-07-28,-1.0969
2000-07-31,1.6636
2000-08-01,0.3636
2000-08-02,-0.9058
2000-08-03,-0.1828
2000-08-04,0.0
2000-08-07,-1.0989
2000-08-08,-0.7407
2000-08-09,-2.0522
2000-08-10,1.1429
2000-08-11,0.9416
2000-08-14,0.0
2000-08-15,-2.7984999999999998
2000-08-16,0.3839
2000-08-17,0.956
2000-08-18,-0.1894
2000-08-21,0.0
2000-08-22,-0.3795
2000-08-23,0.1905
2000-08-24,-1.7109999999999999
2000-08-25,1.9342000000000001
2000-08-28,-2.3719
2000-08-29,0.4859
2000-08-30,-2.1277
2000-08-31,0.5929
2000-09-01,-3.1434
2000-09-05,-1.217
2000-09-06,1.0267
2000-09-07,-1.626
2000-09-08,0.8264
2000-09-11,1.6393
2000-09-12,1.4113
2000-09-13,-0.3976
2000-09-14,0.7984
2000-09-15,-0.7053
2000-09-18,-4.0759
2000-09-19,1.6632
2000-09-20,0.2045
2000-09-21,3.4694
2000-09-22,2.3669000000000002
2000-09-25,-0.1927
2000-09-26,-0.1931
2000-09-27,4.8356
2000-09-28,1.6604999999999999
2000-09-29,0.726
2000-10-02,2.5225
2000-10-03,0.3515
2000-10-04,3.1524
2000-10-05,1.0187
2000-10-06,1.0084
2000-10-09,0.1664
2000-10-10,-12.2924
2000-10-11,-3.0303
2000-10-12,-0.9766
2000-10-13,5.7199
2000-10-16,-3.3582
2000-10-17,-4.2471
2000-10-18,-10.4839
2000-10-19,2.7027
2000-10-20,4.6053
2000-10-23,7.5472
2000-10-24,-5.6530000000000005
2000-10-25,1.6529
2000-10-26,-8.9431
2000-10-27,3.5714
2000-10-30,-1.0776
2000-10-31,6.3181
2000-11-01,-3.0738
2000-11-02,4.6512
2000-11-03,-1.6162
2000-11-06,2.0534
2000-11-07,2.0121
2000-11-08,0.9862
2000-11-09,-5.8594
2000-11-10,-0.4149
2000-11-13,-0.625
2000-11-14,1.6771
2000-11-15,6.3918
2000-11-16,-4.4574
2000-11-17,2.4341
2000-11-20,-0.198
2000-11-21,0.3968
2000-11-22,0.0
2000-11-24,0.1976
2000-11-27,2.1696
2000-11-28,-4.2471
2000-11-29,-2.2177
2000-11-30,-1.4433
2000-12-01,0.4184
2000-12-04,6.875
2000-12-05,-0.3899
2000-12-06,-7.6321
2000-12-07,3.8136
2000-12-08,1.2245
2000-12-11,-2.4194
2000-12-12,2.4793
2000-12-13,-1.6129
2000-12-14,1.8443
2000-12-15,-10.4628
2000-12-18,-6.5169
2000-12-19,0.0
2000-12-20,-5.5288
2000-12-21,6.1068999999999996
2000-12-22,0.4796
2000-12-26,0.2387
2000-12-27,-1.6667
2000-12-28,3.632
2000-12-29,-0.9346
2001-01-02,-9.6698
2001-01-03,13.0548
2001-01-04,-3.2333
2001-01-05,-11.9332
2001-01-08,-0.813
2001-01-09,-7.6503
2001-01-10,7.6923
2001-01-11,1.6484
2001-01-12,-0.5405
2001-01-16,-0.2717
2001-01-17,1.0899
2001-01-18,-0.2695
2001-01-19,-3.7838000000000003
2001-01-22,2.2472
2001-01-23,-0.8242
2001-01-24,9.6953
2001-01-25,1.2626
2001-01-26,2.2444
2001-01-29,1.6195
2001-01-30,4.5315
2001-01-31,-1.7267000000000001
2001-02-01,-0.7103
2001-02-02,-1.1295
2001-02-05,0.3808
2001-02-06,0.5311
2001-02-07,0.0
2001-02-08,0.0
2001-02-09,0.0
2001-02-12,0.0377
2001-02-13,-0.0377
2001-02-14,0.0755
2001-02-15,0.3017
2001-02-16,-2.218
2001-02-20,-2.8834999999999997
2001-02-21,-0.0396
2001-02-22,-0.7129
2001-02-23,-5.6641
2001-02-26,4.1438
2001-02-27,-1.5428
2001-02-28,-0.7835
2001-03-01,-0.0416
2001-03-02,2.9522
2001-03-05,-2.3425000000000002
2001-03-06,0.4549
2001-03-07,0.8646
2001-03-08,-0.1633
2001-03-09,-1.5127000000000002
2001-03-12,-2.7397
2001-03-13,-3.9693
2001-03-14,0.9778
2001-03-15,0.7042
2001-03-16,-0.743
2001-03-19,-0.0881
2001-03-20,-3.041
2001-03-21,-1.5
2001-03-22,0.0461
2001-03-23,1.476
2001-03-26,2.4545
2001-03-27,1.9521
2001-03-28,-2.0888
2001-03-29,0.7556
2001-03-30,-1.4116
2001-04-02,-1.6107
2001-04-03,-6.7303
2001-04-04,3.998
2001-04-05,7.4543
2001-04-06,-2.4869
2001-04-09,-6.085
2001-04-10,4.3354
2001-04-11,2.4201
2001-04-12,-1.2037
2001-04-16,-1.083
2001-04-17,0.6387
2001-04-18,17.6791
2001-04-19,5.8166
2001-04-20,-1.4197
2001-04-23,-1.6617
2001-04-24,0.5633
2001-04-25,3.8834999999999997
2001-04-26,-1.0065
2001-04-27,1.8881999999999999
2001-04-30,-0.9266
2001-05-01,1.1871
2001-05-02,3.8749000000000002
2001-05-03,-4.2779
2001-05-04,0.143
2001-05-07,2.392
2001-05-08,-5.1604
2001-05-09,0.0368
2001-05-10,-0.0368
2001-05-11,0.0368
2001-05-14,2.6093
2001-05-15,2.3639
2001-05-16,5.3534
2001-05-17,-0.5314
2001-05-18,0.4007
2001-05-21,1.3302
2001-05-22,-1.5425
2001-05-23,-0.9333
2001-05-24,-2.2544
2001-05-25,0.0688
2001-05-29,-1.9607999999999999
2001-05-30,-1.9649
2001-05-31,0.9306
2001-06-01,-1.2766
2001-06-04,1.5445
2001-06-05,1.2027
2001-06-06,-1.0136
2001-06-07,-1.8008
2001-06-08,0.3596
2001-06-11,-1.4332
2001-06-12,1.7812000000000001
2001-06-13,-0.0357
2001-06-14,-3.537
2001-06-15,-0.1481
2001-06-18,-0.6306
2001-06-19,-1.5676999999999999
2001-06-20,1.441
2001-06-21,-4.9346
2001-06-22,0.6685
2001-06-25,-2.2656
2001-06-26,-0.8793
2001-06-27,2.5
2001-06-28,-0.3934
2001-06-29,-1.6983000000000001
2001-07-02,-2.1695
2001-07-03,7.8439
2001-07-05,-2.2087
2001-07-06,-3.1542
2001-07-09,-2.7744
2001-07-10,-4.0116
2001-07-11,2.3266
2001-07-12,3.2842000000000002
2001-07-13,-0.693
2001-07-16,-1.1905000000000001
2001-07-17,3.7805999999999997
2001-07-18,-3.3227
2001-07-19,5.0104
2001-07-20,0.9464
2001-07-23,-1.1719
2001-07-24,-0.5929
2001-07-25,2.0278
2001-07-26,1.3639999999999999
2001-07-27,-0.2307
2001-07-30,0.2312
2001-07-31,0.1538
2001-08-01,1.19
2001-08-02,1.8968
2001-08-03,-0.5957
2001-08-06,0.0
2001-08-07,1.161
2001-08-08,-0.037
2001-08-09,0.0
2001-08-10,0.3704
2001-08-13,0.5166
2001-08-14,-0.0734
2001-08-15,-0.4041
2001-08-16,1.4755
2001-08-17,-1.8538999999999999
2001-08-20,0.037
2001-08-21,-1.3328
2001-08-22,0.3377
2001-08-23,-4.1137
2001-08-24,2.4181
2001-08-27,-0.3427
2001-08-28,-1.6049
2001-08-29,-2.6408
2001-08-30,-0.0798
2001-08-31,-0.6387
2001-09-04,-1.1651
2001-09-05,0.6098
2001-09-06,-2.6667
2001-09-07,-1.4529
2001-09-10,-3.1592000000000002
2001-09-17,-5.1762
2001-09-18,-1.3303
2001-09-19,-2.464
2001-09-20,-6.101
2001-09-21,-3.8071
2001-09-24,3.9577999999999998
2001-09-25,-2.5888
2001-09-26,-2.1886
2001-09-27,0.2664
2001-09-28,6.3231
2001-10-01,-0.05
2001-10-02,-0.5
2001-10-03,4.6231
2001-10-04,5.9078
2001-10-05,-3.4467
2001-10-08,-2.7243
2001-10-09,-1.4969000000000001
2001-10-10,8.3333
2001-10-11,5.8824
2001-10-12,-0.5983
2001-10-15,0.215
2001-10-16,-2.1021
2001-10-17,-4.0316
2001-10-18,-2.3288
2001-10-19,0.4208
2001-10-22,-1.3035
2001-10-23,-2.0283
2001-10-24,1.0592
2001-10-25,3.0967
2001-10-26,2.4492
2001-10-29,-1.5787
2001-10-30,-4.2163
2001-10-31,-1.2919
2001-11-01,2.6175
2001-11-02,-0.4724
2001-11-05,4.7461
2001-11-06,3.8514
2001-11-07,-0.349
2001-11-08,3.9405
2001-11-09,-2.4853
2001-11-12,-2.8078
2001-11-13,5.1556
2001-11-14,6.044
2001-11-15,1.7138
2001-11-16,-0.7445
2001-11-19,3.0399
2001-11-20,-0.8046
2001-11-21,0.309
2001-11-23,1.4632
2001-11-26,1.2144
2001-11-27,-2.0247
2001-11-28,-2.6789
2001-11-29,2.6347
2001-11-30,3.2567
2001-12-03,-5.2318999999999996
2001-12-04,2.3884
2001-12-05,4.3977
2001-12-06,0.9158
2001-12-07,0.3267
2001-12-10,-0.4342
2001-12-11,0.7267
2001-12-12,-2.9942
2001-12-13,-1.6735
2001-12-14,-2.3071
2001-12-17,0.6194
2001-12-18,3.8861
2001-12-19,-0.3704
2001-12-20,-1.8587
2001-12-21,0.3788
2001-12-24,0.4528
2001-12-26,-1.2021
2001-12-27,1.5209000000000001
2001-12-28,1.161
2001-12-31,-1.1477
2002-01-02,-0.7491
2002-01-03,1.4717
2002-01-04,2.752
2002-01-07,-1.9182000000000001
2002-01-08,-0.9963
2002-01-09,-1.7145000000000001
2002-01-10,-1.9719
2002-01-11,-1.1605
2002-01-14,-1.2916
2002-01-15,-1.1102
2002-01-16,-0.0802
2002-01-17,-2.0465
2002-01-18,-0.9832
2002-01-22,1.2826
2002-01-23,0.0817
2002-01-24,2.7347
2002-01-25,-1.8673
2002-01-28,1.6599
2002-01-29,-0.2389
2002-01-30,1.1976
2002-01-31,3.432
2002-02-01,-0.8009
2002-02-04,-2.7297000000000002
2002-02-05,-1.1858
2002-02-06,-1.2
2002-02-07,-1.9838
2002-02-08,1.9413
2002-02-11,4.2139
2002-02-12,-0.2722
2002-02-13,2.807
2002-02-14,0.0758
2002-02-15,-1.2505
2002-02-19,-1.6117
2002-02-20,0.507
2002-02-21,-2.6775
2002-02-22,2.4322
2002-02-25,-0.3503
2002-02-26,0.4687
2002-02-27,0.8554
2002-02-28,0.2699
2002-03-01,1.8839000000000001
2002-03-04,4.6415
2002-03-05,-0.1803
2002-03-06,4.841
2002-03-07,0.7926
2002-03-08,1.9487
2002-03-11,3.3199
2002-03-12,-1.5904
2002-03-13,-1.0554
2002-03-14,-3.0
2002-03-15,1.5808
2002-03-18,0.203
2002-03-19,-0.4389
2002-03-20,0.0339
2002-03-21,-1.1525
2002-03-22,0.4115
2002-03-25,-2.2883
2002-03-26,3.3555
2002-03-27,-0.2367
2002-03-28,0.0678
2002-04-01,-1.7614999999999998
2002-04-02,-1.8620999999999999
2002-04-03,-8.6788
2002-04-04,-2.2316
2002-04-05,0.3935
2002-04-08,2.6264
2002-04-09,2.1772
2002-04-10,3.2897
2002-04-11,-2.3163
2002-04-12,2.2601
2002-04-15,-0.3623
2002-04-16,3.0909
2002-04-17,-5.8201
2002-04-18,-1.3858
2002-04-19,-1.2533
2002-04-22,-0.9615
2002-04-23,1.4369
2002-04-24,0.3063
2002-04-25,0.3817
2002-04-26,-0.3802
2002-04-29,-1.0305
2002-04-30,1.2727
2002-05-01,1.1424
2002-05-02,-0.7154
2002-05-03,-1.3273
2002-05-06,-1.8447
2002-05-07,-2.9757
2002-05-08,0.8878
2002-05-09,0.36
2002-05-10,-0.9566
2002-05-13,4.7485
2002-05-14,1.8056
2002-05-15,-0.0377
2002-05-16,1.208
2002-05-17,-0.2611
2002-05-20,-1.7577
2002-05-21,0.4187
2002-05-22,-1.9712
2002-05-23,0.5414
2002-05-24,-2.5
2002-05-28,-1.5779
2002-05-29,-2.1242
2002-05-30,0.4505
2002-05-31,0.6115
2002-06-03,-5.7536000000000005
2002-06-04,-0.6019
2002-06-05,1.4706000000000001
2002-06-06,0.4263
2002-06-07,-0.2547
2002-06-10,0.6383
2002-06-11,2.0719
2002-06-12,-1.3256000000000001
2002-06-13,-1.9312
2002-06-14,0.5137
2002-06-17,2.5554
2002-06-18,0.3738
2002-06-19,0.1241
2002-06-20,-1.3223
2002-06-21,0.0419
2002-06-24,-0.7535
2002-06-25,-1.6871
2002-06-26,-4.1184
2002-06-27,1.5659999999999998
2002-06-28,2.6432
2002-07-01,-0.9013
2002-07-02,-0.1732
2002-07-03,-0.5206
2002-07-05,6.6725
2002-07-08,-0.6132
2002-07-09,-1.6865
2002-07-10,-3.3054
2002-07-11,0.3462
2002-07-12,-0.7762
2002-07-15,-0.1738
2002-07-16,-5.7031
2002-07-17,5.7248
2002-07-18,-8.2533
2002-07-19,-8.4246
2002-07-22,-2.3909000000000002
2002-07-23,1.1715
2002-07-24,-3.1053
2002-07-25,1.3035999999999999
2002-07-26,-0.6971
2002-07-29,11.0691
2002-07-30,-2.771
2002-07-31,-0.25
2002-08-01,-2.5063
2002-08-02,-7.7635
2002-08-05,-3.9576000000000002
2002-08-06,4.2948
2002-08-07,-2.6155
2002-08-08,1.4857
2002-08-09,2.5901
2002-08-12,-2.3052
2002-08-13,-0.8989
2002-08-14,-0.0567
2002-08-15,3.2331
2002-08-16,-1.0989
2002-08-19,2.1111
2002-08-20,-1.741
2002-08-21,-0.3322
2002-08-22,4.7222
2002-08-23,-3.0239
2002-08-26,1.2035
2002-08-27,-1.7297
2002-08-28,-2.3102
2002-08-29,-2.027
2002-08-30,-0.4598
2002-09-03,-4.2725
2002-09-04,1.3872
2002-09-05,-4.8186
2002-09-06,6.3125
2002-09-09,0.7055
2002-09-10,0.0584
2002-09-11,0.9335
2002-09-12,-3.0636
2002-09-13,0.0
2002-09-16,-0.4174
2002-09-17,0.5988
2002-09-18,-0.8333
2002-09-19,-3.3013
2002-09-20,3.414
2002-09-23,-1.6806999999999999
2002-09-24,-4.3956
2002-09-25,2.4904
2002-09-26,5.0467
2002-09-27,-3.2028
2002-09-30,-2.7574
2002-10-01,-1.3862999999999999
2002-10-02,-9.5847
2002-10-03,3.1095
2002-10-04,-9.8012
2002-10-07,-7.1429
2002-10-08,3.5188
2002-10-09,-4.664
2002-10-10,3.3997
2002-10-11,4.7314
2002-10-14,0.9954
2002-10-15,10.3108
2002-10-16,-5.1546
2002-10-17,12.6812
2002-10-18,1.0932
2002-10-21,4.3257
2002-10-22,-1.2195
2002-10-23,0.8025
2002-10-24,7.9608
2002-10-25,-0.1134
2002-10-28,-2.7257
2002-10-29,-1.9264000000000001
2002-10-30,0.8929
2002-10-31,-1.4748999999999999
2002-11-01,2.9939999999999998
2002-11-04,1.4535
2002-11-05,1.1461000000000001
2002-11-06,-0.2266
2002-11-07,-2.8961
2002-11-08,-0.9357
2002-11-11,-3.1287
2002-11-12,1.7671999999999999
2002-11-13,2.0958
2002-11-14,3.3431
2002-11-15,-0.8513
2002-11-18,2.2896
2002-11-19,-0.5596
2002-11-20,4.0518
2002-11-21,11.6279
2002-11-22,-2.374
2002-11-25,-1.2903
2002-11-26,-5.7315000000000005
2002-11-27,6.1867
2002-11-29,-1.3059
2002-12-02,0.2036
2002-12-03,-4.6216
2002-12-04,-0.1597
2002-12-05,-1.6
2002-12-06,-2.439
2002-12-09,-5.0
2002-12-10,1.2865
2002-12-11,-2.4249
2002-12-12,-0.4734
2002-12-13,-1.7241
2002-12-16,-1.6939
2002-12-17,-0.6154
2002-12-18,-0.2477
2002-12-19,-0.7449
2002-12-20,-0.8755
2002-12-23,-0.6309
2002-12-24,0.0635
2002-12-26,1.9036
2002-12-27,-2.3039
2002-12-30,-0.3187
2002-12-31,3.0051
2003-01-02,4.0968
2003-01-03,-0.2982
2003-01-06,-0.8373
2003-01-07,-0.6634
2003-01-08,-2.793
2003-01-09,-0.2498
2003-01-10,0.1252
2003-01-13,-1.9386999999999999
2003-01-14,0.1276
2003-01-15,-0.2548
2003-01-16,-0.447
2003-01-17,-1.9885000000000002
2003-01-21,-1.2435
2003-01-22,-0.9278
2003-01-23,2.6756
2003-01-24,-3.5831
2003-01-27,0.1351
2003-01-28,0.4049
2003-01-29,0.8065
2003-01-30,-0.3333
2003-01-31,1.4047
2003-02-03,-0.1319
2003-02-04,-2.3118
2003-02-05,0.2028
2003-02-06,-0.8097
2003-02-07,-2.1088
2003-02-10,-1.2509000000000001
2003-02-11,-2.5334
2003-02-12,-4.9097
2003-02-13,-0.1519
2003-02-14,2.1293
2003-02-18,2.0104
2003-02-19,-0.5839
2003-02-20,0.0
2003-02-21,4.3319
2003-02-24,-4.9261
2003-02-25,1.1843
2003-02-26,0.1463
2003-02-27,-1.8262
2003-02-28,-0.372
2003-03-03,2.2405
2003-03-04,-4.0175
2003-03-05,-2.207
2003-03-06,-2.9572000000000003
2003-03-07,0.7217
2003-03-10,-5.4936
2003-03-11,0.5897
2003-03-12,-1.675
2003-03-13,2.2147
2003-03-14,4.25
2003-03-17,6.9544
2003-03-18,2.0927
2003-03-19,2.6353999999999997
2003-03-20,1.4979
2003-03-21,2.811
2003-03-24,-6.3568
2003-03-25,2.7007
2003-03-26,-1.7058
2003-03-27,-0.4338
2003-03-28,-1.1619
2003-03-31,-2.2043
2003-04-01,0.6011
2003-04-02,3.6593999999999998
2003-04-03,-0.8646
2003-04-04,-0.7994
2003-04-07,1.8315000000000001
2003-04-08,-1.5827
2003-04-09,-2.1199
2003-04-10,2.1658
2003-04-11,-0.3655
2003-04-14,3.6684
2003-04-15,0.9908
2003-04-16,-1.4716
2003-04-17,2.2048
2003-04-21,-1.7397
2003-04-22,4.9575
2003-04-23,1.2146
2003-04-24,-2.4667
2003-04-25,-0.4785
2003-04-28,3.9835000000000003
2003-04-29,3.5667
2003-04-30,3.8265000000000002
2003-05-01,0.4914
2003-05-02,2.0171
2003-05-05,2.2169
2003-05-06,0.7034
2003-05-07,-1.0477
2003-05-08,0.3529
2003-05-09,2.9308
2003-05-12,1.9931999999999999
2003-05-13,-0.8934
2003-05-14,-4.0563
2003-05-15,3.5232
2003-05-16,-1.3046
2003-05-19,-4.3103
2003-05-20,-2.9429
2003-05-21,-0.7426
2003-05-22,1.6209
2003-05-23,1.5337
2003-05-27,2.3565
2003-05-28,0.059
2003-05-29,-1.1209
2003-05-30,1.1337
2003-06-02,2.1829
2003-06-03,0.1155
2003-06-04,1.3264
2003-06-05,-0.5122
2003-06-06,2.746
2003-06-09,5.5122
2003-06-10,0.6332
2003-06-11,1.9927000000000001
2003-06-12,-0.9769
2003-06-13,-0.2596
2003-06-16,4.1645
2003-06-17,-1.8491
2003-06-18,-1.0692
2003-06-19,-1.3896
2003-06-20,0.1044
2003-06-23,-2.659
2003-06-24,-2.8923
2003-06-25,0.6619
2003-06-26,1.6985999999999999
2003-06-27,0.1078
2003-06-30,1.9376
2003-07-01,-1.2671999999999999
2003-07-02,1.4973
2003-07-03,-1.5806
2003-07-07,5.4069
2003-07-08,3.8598
2003-07-09,0.2445
2003-07-10,-4.878
2003-07-11,4.3077
2003-07-14,2.5564999999999998
2003-07-15,-2.7325
2003-07-16,-1.4786000000000001
2003-07-17,-7.2536
2003-07-18,13.2686
2003-07-21,-3.9048
2003-07-22,0.3469
2003-07-23,0.0
2003-07-24,2.716
2003-07-25,0.4808
2003-07-28,3.3493
2003-07-29,-1.3889
2003-07-30,-1.4554
2003-07-31,3.4302
2003-08-01,2.257
2003-08-04,-1.2162
2003-08-05,-5.1072
2003-08-06,-0.7689
2003-08-07,-0.8717
2003-08-08,0.0489
2003-08-11,0.4883
2003-08-12,1.4091
2003-08-13,-0.3354
2003-08-14,2.1635
2003-08-15,1.6
2003-08-18,2.2696
2003-08-19,1.1775
2003-08-20,-0.5372
2003-08-21,0.36
2003-08-22,-2.5112
2003-08-25,-0.506
2003-08-26,-1.1096
2003-08-27,-0.4675
2003-08-28,1.3620999999999999
2003-08-29,3.0584
2003-09-02,1.8435000000000001
2003-09-03,-0.8389
2003-09-04,-0.8905
2003-09-05,-1.9317
2003-09-08,0.4581
2003-09-09,-0.456
2003-09-10,-2.8401
2003-09-11,-1.0372
2003-09-12,1.4769
2003-09-15,-1.4085
2003-09-16,3.6189999999999998
2003-09-17,-0.046
2003-09-18,0.5517
2003-09-19,-0.0457
2003-09-22,-1.7383
2003-09-23,-0.3724
2003-09-24,-2.5701
2003-09-25,-4.5084
2003-09-26,-2.6118
2003-09-29,0.0516
2003-09-30,0.5155
2003-10-01,1.1282
2003-10-02,-1.3185
2003-10-03,10.9969
2003-10-06,-1.8519
2003-10-07,-0.9906
2003-10-08,0.9052
2003-10-09,5.0519
2003-10-10,3.6404
2003-10-13,2.9488
2003-10-14,3.5383
2003-10-15,-0.7323
2003-10-16,0.2869
2003-10-17,-4.577
2003-10-20,2.4839
2003-10-21,-1.7969
2003-10-22,-2.766
2003-10-23,1.0941
2003-10-24,1.8182
2003-10-27,-0.3827
2003-10-28,0.939
2003-10-29,-0.5074
2003-10-30,0.935
2003-10-31,-0.5895
2003-11-03,0.1694
2003-11-04,-0.5074
2003-11-05,0.51
2003-11-06,1.5222
2003-11-07,-0.9579
2003-11-10,-0.7149
2003-11-11,-2.626
2003-11-12,1.9574
2003-11-13,-0.5973
2003-11-14,-0.6438
2003-11-17,-2.3758
2003-11-18,-2.2566
2003-11-19,-0.1811
2003-11-20,-0.3628
2003-11-21,0.1365
2003-11-24,1.6818
2003-11-25,1.1176
2003-11-26,-1.6357
2003-11-28,0.0449
2003-12-01,0.8535
2003-12-02,-2.049
2003-12-03,-0.6367
2003-12-04,-1.0069
2003-12-05,-2.9126
2003-12-08,2.3810000000000002
2003-12-09,-2.7907
2003-12-10,-1.0526
2003-12-11,3.3849
2003-12-12,0.1403
2003-12-15,-0.0467
2003-12-16,1.729
2003-12-17,-0.8268
2003-12-18,1.899
2003-12-19,1.1364
2003-12-22,0.0449
2003-12-23,1.0782
2003-12-24,-0.2222
2003-12-26,0.1782
2003-12-29,2.0898
2003-12-30,0.4791
2003-12-31,1.1703999999999999
2004-01-02,1.4567
2004-01-05,3.5051
2004-01-06,1.428
2004-01-07,0.1609
2004-01-08,4.6586
2004-01-09,-2.0721
2004-01-12,0.7053
2004-01-13,0.428
2004-01-14,1.3173
2004-01-15,-0.7648
2004-01-16,-1.3873
2004-01-20,-0.1563
2004-01-21,1.5655999999999999
2004-01-22,-0.9634
2004-01-23,-0.1946
2004-01-26,0.0
2004-01-27,0.6628
2004-01-28,-5.5383
2004-01-29,-0.697
2004-01-30,-3.014
2004-02-02,-3.1077
2004-02-03,-0.3076
2004-02-04,-1.5425
2004-02-05,2.9543
2004-02-06,2.3478
2004-02-09,-0.9771
2004-02-10,-1.3299
2004-02-11,1.087
2004-02-12,-1.5053999999999998
2004-02-13,-0.786
2004-02-17,0.9683
2004-02-18,-3.4438
2004-02-19,-1.219
2004-02-20,0.5484
2004-02-23,-1.9545
2004-02-24,0.7881
2004-02-25,0.184
2004-02-26,1.6987999999999999
2004-02-27,1.4447
2004-03-01,-1.0236
2004-03-02,2.6978
2004-03-03,-0.613
2004-03-04,3.7885
2004-03-05,-4.4567
2004-03-08,-0.8885
2004-03-09,-3.1376
2004-03-10,-1.9435
2004-03-11,0.236
2004-03-12,1.3653
2004-03-15,-3.2048
2004-03-16,3.5987999999999998
2004-03-17,1.5748
2004-03-18,-1.5048
2004-03-19,1.0648
2004-03-22,0.6413
2004-03-23,0.2731
2004-03-24,0.5901
2004-03-25,4.6931
2004-03-26,0.819
2004-03-29,1.7529
2004-03-30,-0.6303
2004-03-31,-0.1268
2004-04-01,1.2701
2004-04-02,5.5184
2004-04-05,0.4754
2004-04-06,-1.8533
2004-04-07,0.0804
2004-04-08,0.0401
2004-04-12,0.7624
2004-04-13,-1.3939
2004-04-14,0.2423
2004-04-15,0.1209
2004-04-16,1.6097000000000001
2004-04-19,1.0297
2004-04-20,0.784
2004-04-21,1.6336
2004-04-22,1.99
2004-04-23,7.8799
2004-04-26,-0.8
2004-04-27,1.4727000000000001
2004-04-28,-3.1099
2004-04-29,-2.0328
2004-04-30,-0.7281
2004-05-03,0.0367
2004-05-04,0.2933
2004-05-05,2.4123
2004-05-06,-0.571
2004-05-07,1.6152
2004-05-10,-1.7662
2004-05-11,2.553
2004-05-12,-2.4194
2004-05-13,0.8264
2004-05-14,-1.2117
2004-05-17,-3.3189
2004-05-18,0.0
