ticker,MCTH US Equity
2009-01-07,41.6667
2009-01-14,2.9412000000000003
2009-01-30,-3.4286
2009-02-02,23.6686
2009-02-09,-16.2679
2009-02-10,-0.5714
2009-04-14,-31.0345
2009-04-15,-57.5
2009-04-17,-60.7843
2009-04-20,250.0
2009-04-24,14.2857
2009-05-01,-36.25
2009-05-05,-49.0196
2009-05-06,0.0
2009-05-07,361.5385
2009-05-08,29.1667
2009-05-11,-19.3548
2009-05-12,-17.6
2009-05-13,-3.8834999999999997
2009-05-14,-4.0404
2009-05-15,0.0
2009-05-18,-5.2632
2009-05-19,-22.2222
2009-05-20,11.4286
2009-05-21,-15.3846
2009-05-22,1.5152
2009-05-26,-5.9701
2009-05-27,-26.9841
2009-05-28,13.0435
2009-05-29,15.3846
2009-06-01,-11.6667
2009-06-02,1.8868
2009-06-03,-7.4074
2009-06-04,2.0
2009-06-05,-9.8039
2009-06-08,10.3261
2009-06-09,0.4926
2009-06-10,0.0
2009-06-11,-19.6078
2009-06-12,-19.5122
2009-06-15,0.0
2009-06-16,0.0
2009-06-17,9.0909
2009-06-18,-2.7778
2009-06-19,-5.7143
2009-06-22,-6.0606
2009-06-23,16.129
2009-06-24,-16.6667
2009-06-25,0.0
2009-06-26,0.0
2009-06-29,0.0
2009-06-30,0.0
2009-07-01,-16.6667
2009-07-02,60.0
2009-07-06,-37.5
2009-07-07,-12.0
2009-07-08,13.6364
2009-07-09,0.0
2009-07-10,40.0
2009-07-13,42.8571
2009-07-14,12.0
2009-07-15,0.0
2009-07-16,10.7143
2009-07-17,4.8387
2009-07-20,-7.6923
2009-07-21,0.0
2009-07-23,0.0
2009-07-24,0.0
2009-07-27,-3.3333
2009-07-28,3.4483
2009-07-29,-1.6667
2009-07-30,-1.6949
2009-07-31,-3.4483
2009-08-03,-1.7856999999999998
2009-08-04,-9.0909
2009-08-05,0.0
2009-08-06,2.0
2009-08-07,-1.9607999999999999
2009-08-10,0.0
2009-08-11,-10.0
2009-08-12,0.0
2009-08-13,2.2222
2009-08-14,-2.1739
2009-08-17,13.3333
2009-08-18,15.6863
2009-08-19,-22.0339
2009-08-20,0.0
2009-08-21,-2.1739
2009-08-24,2.2222
2009-08-25,0.0
2009-08-26,6.5217
2009-08-27,0.0
2009-08-28,2.0408
2009-08-31,-4.0
2009-09-01,0.0
2009-09-02,6.25
2009-09-03,3.9215999999999998
2009-09-04,0.0
2009-09-08,0.0
2009-09-09,-16.9811
2009-09-10,22.7273
2009-09-11,-11.1111
2009-09-15,-16.6667
2009-09-16,22.5
2009-09-17,0.0
2009-09-18,-6.1224
2009-09-21,-6.5217
2009-09-22,-25.5814
2009-09-23,87.5
2009-09-24,30.0
2009-09-25,-1.2821
2009-09-28,-32.4675
2009-09-29,15.3846
2009-09-30,-15.0
2009-10-01,-1.9607999999999999
2009-10-02,8.0
2009-10-05,-7.4074
2009-10-06,0.0
2009-10-07,4.0
2009-10-08,-7.6923
2009-10-09,4.1667
2009-10-12,-10.0
2009-10-13,0.0
2009-10-14,11.1111
2009-10-15,0.0
2009-10-16,-7.0
2009-10-19,-3.2258
2009-10-20,0.0
2009-10-21,0.0
2009-10-22,0.0
2009-10-23,-2.2222
2009-10-26,-20.4545
2009-10-27,2.8571
2009-10-28,0.0
2009-10-29,2.7778
2009-10-30,-2.7027
2009-11-02,0.0
2009-11-03,5.5556
2009-11-04,-7.8947
2009-11-05,2.8571
2009-11-06,-2.7778
2009-11-09,2.8571
2009-11-10,-2.7778
2009-11-11,17.1429
2009-11-12,0.0
2009-11-13,0.0
2009-11-16,0.0
2009-11-17,-14.6341
2009-11-18,0.0
2009-11-19,0.0
2009-11-20,0.0
2009-11-23,0.0
2009-11-24,14.2857
2009-11-25,-12.5
2009-11-27,0.0
2009-11-30,11.4286
2009-12-01,-7.6923
2009-12-02,-8.3333
2009-12-03,18.1818
2009-12-04,-12.8205
2009-12-07,-8.8235
2009-12-08,-3.2258
2009-12-09,0.0
2009-12-10,3.3333
2009-12-11,-3.2258
2009-12-14,10.0
2009-12-15,0.0
2009-12-16,-9.0909
2009-12-17,-3.3333
2009-12-21,13.7931
2009-12-22,-3.0303
2009-12-23,0.0
2009-12-24,-18.75
2009-12-28,23.0769
2009-12-29,0.0
2009-12-30,-3.125
2009-12-31,-16.129
2010-01-04,0.0
2010-01-05,15.3846
2010-01-06,6.6667
2010-01-07,0.0
2010-01-08,0.0
2010-01-11,15.625
2010-01-12,-5.4054
2010-01-13,5.7143
2010-01-14,-10.8108
2010-01-15,21.2121
2010-01-19,0.0
2010-01-20,20.0
2010-01-21,-6.25
2010-01-22,0.0
2010-01-25,-6.6667
2010-01-26,2.3810000000000002
2010-01-27,2.3256
2010-01-28,-2.2727
2010-01-29,0.0
2010-02-01,0.0
2010-02-02,20.9302
2010-02-03,-15.3846
2010-02-04,2.2727
2010-02-05,0.0
2010-02-08,2.2222
2010-02-09,6.5217
2010-02-10,-4.0816
2010-02-11,0.0
2010-02-12,0.0
2010-02-16,6.383
2010-02-17,-16.0
2010-02-18,16.6667
2010-02-19,0.0
2010-02-22,-14.2602
2010-02-23,11.8715
2010-02-24,-2.1277
2010-02-25,2.1739
2010-02-26,0.0
2010-03-01,4.2553
2010-03-02,-1.0204
2010-03-03,-5.1546
2010-03-04,1.7391
2010-03-05,-10.2564
2010-03-08,2.3810000000000002
2010-03-09,0.0
2010-03-10,0.0
2010-03-11,6.9767
2010-03-12,-1.087
2010-03-15,3.2967
2010-03-16,-10.6383
2010-03-17,14.2857
2010-03-18,6.25
2010-03-19,-11.7647
2010-03-22,-6.6667
2010-03-23,0.0
2010-03-24,-2.3810000000000002
2010-03-25,-2.439
2010-03-26,10.0
2010-03-29,-2.2727
2010-03-30,-6.9767
2010-03-31,0.0
2010-04-01,0.0
2010-04-05,-5.0
2010-04-06,2.6316
2010-04-07,-5.1282
2010-04-08,4.0541
2010-04-09,27.2727
2010-04-12,-14.2857
2010-04-13,-7.1429
2010-04-14,-7.6923
2010-04-15,5.5556
2010-04-16,2.6316
2010-04-19,2.5641
2010-04-20,5.0
2010-04-21,-14.2857
2010-04-22,4.1667
2010-04-23,-4.0
2010-04-26,0.0
2010-04-27,11.1111
2010-04-28,-10.0
2010-04-29,0.0
2010-04-30,0.0
2010-05-03,0.0
2010-05-04,5.5556
2010-05-05,0.0
2010-05-06,-5.2632
2010-05-07,5.5556
2010-05-10,5.2632
2010-05-11,0.0
2010-05-12,-10.0
2010-05-13,5.5556
2010-05-14,5.2632
2010-05-18,0.0
2010-05-19,-12.5
2010-05-20,8.5714
2010-05-21,-10.526299999999999
2010-05-24,-5.8824
2010-05-25,21.875
2010-05-26,2.5641
2010-05-27,-5.0
2010-05-28,7.8947
2010-06-01,-14.6341
2010-06-02,0.0
2010-06-03,12.857099999999999
2010-06-04,-11.1392
2010-06-07,-0.2849
2010-06-08,-5.7143
2010-06-09,-4.5455
2010-06-10,7.9365
2010-06-11,8.8235
2010-06-14,-5.4054
2010-06-15,-8.5714
2010-06-16,6.25
2010-06-17,-2.9412000000000003
2010-06-18,-9.0909
2010-06-21,0.0
2010-06-22,-6.6667
2010-06-23,-7.1429
2010-06-24,0.0
2010-06-25,-3.8462
2010-06-28,4.0
2010-06-29,0.0
2010-06-30,7.6923
2010-07-01,7.1429
2010-07-02,11.6667
2010-07-06,-22.3881
2010-07-07,0.0481
2010-07-08,7.6406
2010-07-09,-14.2857
2010-07-12,0.0
2010-07-13,4.1667
2010-07-14,12.0
2010-07-15,-14.2857
2010-07-16,8.3333
2010-07-19,-18.4615
2010-07-20,8.4906
2010-07-21,8.6957
2010-07-22,2.8
2010-07-23,-6.6148
2010-07-26,-10.0
2010-07-27,4.1667
2010-07-28,6.6667
2010-07-29,3.75
2010-07-30,12.4498
2010-08-02,-10.7143
2010-08-03,-4.0
2010-08-04,-7.0833
2010-08-05,3.1390000000000002
2010-08-06,-3.4783
2010-08-09,1.3514
2010-08-10,6.6667
2010-08-11,-2.0833
2010-08-12,6.383
2010-08-13,0.0
2010-08-16,0.0
2010-08-18,-12.0
2010-08-19,0.0
2010-08-20,-4.5455
2010-08-23,4.7619
2010-08-24,9.0909
2010-08-25,8.3333
2010-08-26,-7.6923
2010-08-27,12.5
2010-08-30,-3.7037
2010-08-31,-3.8462
2010-09-01,-5.2
2010-09-02,13.9241
2010-09-03,0.0
2010-09-07,-12.963
2010-09-08,6.383
2010-09-09,0.0
2010-09-10,-14.0
2010-09-13,-2.3256
2010-09-14,0.0
2010-09-15,-4.7619
2010-09-16,5.0
2010-09-17,-19.0476
2010-09-20,10.5882
2010-09-21,6.383
2010-09-22,0.0
2010-09-23,-15.0
2010-09-24,14.7059
2010-09-27,-12.8205
2010-09-28,-5.8824
2010-09-29,0.0
2010-09-30,0.0
2010-10-01,-6.25
2010-10-04,20.0
2010-10-05,-11.1111
2010-10-06,6.25
2010-10-07,-11.7647
2010-10-08,0.0
2010-10-11,6.6667
2010-10-12,0.0
2010-10-13,0.0
2010-10-14,0.0
2010-10-15,-6.25
2010-10-18,6.0
2010-10-19,0.6289
2010-10-20,0.0
2010-10-21,0.0
2010-10-22,6.25
2010-10-25,23.5294
2010-10-26,-4.7619
2010-10-27,-12.5
2010-10-28,-8.0
2010-10-29,11.1801
2010-11-01,-15.0838
2010-11-02,-1.3158
2010-11-03,6.0
2010-11-04,-5.6604
2010-11-05,0.0
2010-11-08,0.0
2010-11-09,-3.3333
2010-11-10,10.3448
2010-11-11,-3.125
2010-11-12,-16.129
2010-11-15,-3.8462
2010-11-16,4.0
2010-11-17,11.538499999999999
2010-11-18,-13.7931
2010-11-19,0.0
2010-11-22,-4.0
2010-11-23,4.1667
2010-11-26,-20.0
2010-11-29,-9.0
2010-11-30,9.8901
2010-12-01,-10.0
2010-12-02,11.1111
2010-12-03,0.0
2010-12-06,10.0
2010-12-07,-9.0909
2010-12-08,-10.0
2010-12-09,-5.5556
2010-12-10,-5.8824
2010-12-13,22.5
2010-12-14,-13.2653
2010-12-15,0.0
2010-12-16,0.0
2010-12-20,0.0
2010-12-21,0.0
2010-12-22,0.0
2010-12-23,0.0
2010-12-27,0.0
2010-12-28,5.8824
2010-12-29,33.3333
2010-12-30,-15.0
2010-12-31,-2.9412000000000003
2011-01-03,21.2121
2011-01-04,-12.5
2011-01-05,4.7619
2011-01-06,-13.6364
2011-01-07,10.526299999999999
2011-01-10,9.5238
2011-01-11,8.6957
2011-01-12,4.0
2011-01-13,-3.8462
2011-01-14,-12.0
2011-01-18,-4.5455
2011-01-19,-9.5238
2011-01-20,-5.2632
2011-01-21,-5.5556
2011-01-24,-5.8824
2011-01-25,6.25
2011-01-26,5.8824
2011-01-27,0.0
2011-01-28,-11.1111
2011-01-31,0.0
2011-02-01,0.0
2011-02-02,12.5
2011-02-03,-11.1111
2011-02-04,12.5
2011-02-07,-11.1111
2011-02-08,0.0
2011-02-09,-12.5
2011-02-10,14.2857
2011-02-11,1.25
2011-02-14,-13.5802
2011-02-15,0.0
2011-02-17,0.0
2011-02-18,0.0
2011-02-22,0.0
2011-02-23,0.0
2011-02-24,7.1429
2011-02-25,0.0
2011-02-28,6.6667
2011-03-01,0.0
2011-03-02,0.0
2011-03-03,0.0
2011-03-04,0.0
2011-03-07,-6.25
2011-03-08,20.0
2011-03-09,-11.1111
2011-03-10,-12.5
2011-03-11,0.0
2011-03-14,-35.7143
2011-03-15,11.1111
2011-03-16,-27.0
2011-03-17,9.589
2011-03-18,12.5
2011-03-21,0.0
2011-03-22,-11.1111
2011-03-23,0.0
2011-03-24,25.0
2011-03-25,-16.625
2011-03-28,-16.042
2011-03-29,8.5714
2011-03-30,21.0526
2011-03-31,-13.0435
2011-04-01,-12.5
2011-04-04,71.4286
2011-04-05,-46.6667
2011-04-06,0.0
2011-04-07,9.375
2011-04-11,0.0
2011-04-12,14.2857
2011-04-13,0.0
2011-04-14,25.0
2011-04-18,10.0
2011-04-19,-2.7273
2011-04-20,2.8037
2011-04-21,-16.3636
2011-04-25,4.3478
2011-04-26,25.0
2011-04-27,-16.6667
2011-04-29,-20.0
2011-05-02,22.5
2011-05-03,-18.3673
2011-05-04,0.0
2011-05-05,0.0
2011-05-06,0.0
2011-05-09,2.5
2011-05-10,0.0
2011-05-11,-2.439
2011-05-12,0.0
2011-05-13,49.2187
2011-05-16,-16.2304
2011-05-18,-18.0
2011-05-19,0.0
2011-05-20,2.439
2011-05-23,0.0
2011-05-24,0.0
2011-05-25,30.9524
2011-05-27,-21.8182
2011-05-31,0.0
2011-06-01,16.2791
2011-06-02,0.0
2011-06-03,-14.0
2011-06-06,4.6512
2011-06-07,22.2222
2011-06-08,0.0
2011-06-09,0.0
2011-06-13,-18.1818
2011-06-14,0.0
2011-06-15,33.3333
2011-06-16,-8.3333
2011-06-17,-23.6364
2011-06-20,185.7143
2011-06-21,-49.1667
2011-06-22,-26.2295
2011-06-23,55.5556
2011-06-24,0.0
2011-06-27,0.0
2011-06-28,0.0
2011-06-29,0.0
2011-06-30,0.0
2011-07-01,0.0
2011-07-06,-28.5714
2011-07-08,0.0
2011-07-12,0.0
2011-07-14,0.0
2011-07-15,-8.0
2011-07-18,8.6957
2011-07-19,0.0
2011-07-20,60.0
2011-07-21,-35.0
2011-07-22,0.0
2011-07-25,0.0
2011-07-26,0.0
2011-07-27,-9.6154
2011-07-28,0.0
2011-07-29,-2.1277
2011-08-01,1.087
2011-08-02,-0.8602
2011-08-03,-0.2169
2011-08-05,3.2609
2011-08-10,-2.9474
2011-08-11,-0.2169
2011-08-12,0.0
2011-08-15,0.0
2011-08-16,0.0
2011-08-19,0.0
2011-08-22,41.3043
2011-08-23,-32.3077
2011-08-29,2.2727
2011-08-30,0.0
2011-08-31,0.0
2011-09-01,0.0
2011-09-02,0.0
2011-09-07,0.0
2011-09-08,-11.1111
2011-09-09,-7.5
2011-09-12,56.7568
2011-09-13,0.0
2011-09-16,-12.069
2011-09-19,0.0
2011-09-20,11.7647
2011-09-21,-11.4035
2011-09-22,0.0
2011-09-23,0.0
2011-09-27,-10.8911
2011-10-07,0.0
2011-10-11,-2.2222
2011-10-17,0.0
2011-10-21,0.0
2011-10-24,2.2727
2011-10-25,0.0
2011-11-03,-28.8889
2011-11-04,40.625
2011-11-07,0.0
2011-11-08,-28.8889
2011-11-09,25.0
2011-11-15,12.5
2011-11-21,-15.5556
2011-11-22,0.0
2011-11-28,0.0
2011-11-29,18.4211
2011-11-30,-26.6667
2011-12-01,36.3636
2011-12-05,0.0
2011-12-07,-2.2222
2011-12-08,0.0
2011-12-13,0.0
2011-12-14,0.0
2011-12-15,-27.2727
2011-12-16,40.625
2011-12-23,0.0
2011-12-28,-2.2222
2011-12-29,-9.0909
2011-12-30,-20.0
2012-01-03,25.0
2012-01-04,0.0
2012-01-05,-20.0
2012-01-06,25.0
2012-01-09,0.0
2012-01-10,-20.0
2012-01-11,25.0
2012-01-12,-12.5
2012-01-18,-14.2857
2012-01-23,0.0
2012-01-25,16.6667
2012-01-26,-14.2857
2012-01-27,50.0
2012-01-30,0.0
2012-02-13,-11.1111
2012-02-14,0.0
2012-02-22,-2.5
2012-02-23,-23.0769
2012-02-24,30.0
2012-02-28,0.0
2012-02-29,7.6923
2012-03-01,0.0
2012-03-02,0.0
2012-03-05,0.0
2012-03-12,0.0
2012-03-13,0.0
2012-03-15,-26.1905
2012-03-19,29.0323
2012-03-20,-2.5
2012-03-22,-20.5128
2012-03-23,25.8065
2012-03-26,-10.2564
2012-03-27,-8.5714
2012-03-28,9.375
2012-04-02,0.0
2012-04-03,0.0
2012-04-09,0.0
2012-04-10,-11.4286
2012-04-12,12.9032
2012-04-16,-14.2857
2012-04-18,13.3333
2012-04-19,2.9412000000000003
2012-04-23,-14.2857
2012-04-30,0.0
2012-05-04,30.0
2012-05-08,-23.0769
2012-05-11,0.0
2012-05-14,0.0
2012-05-15,0.0
2012-05-24,0.0
2012-05-29,0.0
2012-06-04,0.0
2012-06-20,-96.6667
2012-06-21,2800.0
2012-06-22,-79.3103
2012-06-25,0.0
2012-06-28,0.0
2012-07-02,400.0
2012-07-03,-76.6667
2012-07-05,228.5714
2012-07-06,0.0
2012-07-10,0.0
2012-07-13,0.0
2012-07-17,0.0
2012-07-18,0.0
2012-07-23,0.0
2012-07-25,0.0
2012-07-31,-68.913
2012-08-01,0.6993
2012-08-07,-0.6944
2012-08-08,0.0
2012-08-09,0.0
2012-08-13,0.0
2012-08-14,0.0
2012-08-16,0.0
2012-08-21,0.0
2012-08-22,-15.3846
2012-08-23,0.0
2012-08-24,-0.8264
2012-08-27,-33.3333
2012-08-28,-25.0
2012-09-04,0.0
2012-09-07,133.3333
2012-09-10,1.4285999999999999
2012-09-14,-1.4085
2012-09-19,0.0
2012-09-24,71.4286
2012-09-27,-41.6667
2012-10-02,14.2857
2012-10-04,-50.0
2012-10-15,125.0
2012-10-19,-55.5556
2012-10-31,75.0
2012-11-13,-92.5893
2012-11-14,19.2771
2012-11-19,61.6162
2012-11-20,545.0
2012-11-21,-84.4961
2012-11-26,40.0
2012-11-29,-21.4286
2012-12-04,0.0
2012-12-06,0.0
2012-12-10,0.0
2012-12-11,-9.0909
2012-12-13,0.0
2012-12-14,0.0
2012-12-20,0.0
2012-12-21,50.0
2012-12-24,-33.3333
2012-12-27,0.0
2012-12-28,120.0
2012-12-31,0.0
2013-01-03,0.0
2013-01-04,0.0
2013-01-08,0.0
2013-01-09,0.0
2013-01-22,0.0
2013-01-23,218.1818
2013-01-25,0.0
2013-01-28,0.0
2013-01-29,0.0
2013-02-06,-68.5714
2013-02-19,318.1818
2013-02-22,-73.913
2013-02-26,0.0
2013-03-04,-8.3333
2013-03-05,11.3636
2013-03-12,-2.0408
2013-03-13,2.0833
2013-03-14,-2.0408
2013-03-20,2.0833
2013-03-22,0.0
2013-03-28,-2.0408
2013-04-09,0.0
2013-04-10,0.0
2013-04-12,0.0
2013-04-16,0.0
2013-04-17,0.0
2013-04-23,2.0833
2013-05-07,-2.0408
2013-05-15,4.1667
2013-05-16,0.0
2013-05-21,0.0
2013-05-23,0.0
2013-05-31,-4.0
2013-06-05,-16.6667
2013-06-10,0.0
2013-06-11,0.0
2013-06-14,150.0
2013-06-17,0.0
2013-06-20,-55.375
2013-06-24,0.0
2013-07-02,0.0
2013-07-08,0.0
2013-07-24,0.0
2013-07-31,0.0
2013-08-02,0.0
2013-08-07,0.0
2013-08-15,0.0
2013-08-21,0.8403
2013-08-23,0.5556
2013-08-26,0.0
2013-08-27,0.0
2013-09-04,-84.5304
2013-09-09,46.4286
2013-09-10,0.0
2013-09-12,0.0
2013-09-17,1.2195
2013-09-23,6.0241
2013-09-26,0.0
2013-10-24,9.0909
2013-10-28,0.0
2013-10-30,0.0
2013-10-31,18.75
2013-11-05,0.0
2013-11-12,0.0
2013-11-18,0.0
2013-11-19,0.8772
2013-11-25,0.0
2013-11-26,0.0
2013-12-09,0.0
2013-12-10,-21.7391
2013-12-11,0.0
2013-12-13,0.0
2013-12-18,0.0
2013-12-19,0.0
2013-12-20,0.0
2013-12-23,0.0
2013-12-24,0.0
2013-12-26,0.0
2013-12-30,0.0
2013-12-31,0.0
2014-01-03,0.0
2014-01-06,24.4444
2014-01-07,2.6786
2014-01-29,2.6087
2014-02-04,0.0
2014-02-20,0.0
2014-03-13,0.0
2014-04-02,0.0
2014-04-03,0.0
2014-04-10,0.0
2014-04-16,0.0
2014-04-17,0.0
2014-04-21,-59.322
2014-05-05,0.0
2014-05-19,10.4167
2014-05-20,0.0
2014-05-27,779.2453
2014-05-28,0.0
2014-06-05,0.0
2014-06-12,37.3391
2014-07-01,-85.0
2014-07-10,21.875
2014-07-14,-17.9487
2014-07-16,0.0
2014-07-22,0.0
2014-07-23,0.0
2014-08-07,0.0
2014-08-14,10.4167
2014-08-19,1409.434
2014-08-20,-88.875
2014-08-22,3.3708
2014-09-12,0.0
2014-09-15,0.0
2014-09-17,-13.0435
2014-09-18,-20.0
2014-09-30,0.0
2014-10-01,0.0
2014-10-08,0.0
2014-10-15,25.0
2014-10-16,-20.0
2014-10-17,0.0
2014-10-30,25.0
2014-10-31,0.0
2014-11-03,-10.0
2014-11-12,0.0
2014-11-14,11.1111
2014-11-17,-10.0
2014-11-18,0.0
2014-11-19,0.0
2014-11-21,0.0
2014-12-04,0.0
2014-12-08,0.0
2014-12-11,0.0
2014-12-12,0.0
2014-12-15,0.0
2014-12-16,0.0
2014-12-17,0.0
2014-12-18,0.0
2014-12-19,0.0
2014-12-22,0.0
2014-12-29,0.0
2014-12-30,0.0
2014-12-31,-18.75
2015-01-06,-11.1111
2015-01-07,-5.7692
2015-02-02,63.2653
2015-02-03,0.0
2015-02-11,-20.0
2015-02-13,25.0
2015-02-19,-10.0
2015-02-26,11.1111
2015-02-27,0.0
2015-03-04,0.0
2015-03-10,0.0
2015-03-24,0.0
2015-03-27,0.0
2015-04-06,0.0
2015-04-13,0.0
2015-04-16,0.0
2015-04-17,0.0
2015-04-21,0.0
2015-04-24,0.0
2015-05-21,5.0
2015-05-22,-4.7619
2015-06-03,0.0
2015-06-08,0.0
2015-06-10,0.0
2015-06-17,0.0
2015-06-23,20.0
2015-07-06,-16.6667
2015-07-22,0.0
2015-07-24,0.0
2015-07-28,0.0
2015-08-04,0.0
2015-08-07,0.0
2015-08-27,0.0
2015-09-09,0.0
2015-09-11,1.875
2015-09-29,-1.8405
2015-10-12,20.0
2015-10-13,0.0
2015-10-20,-16.6667
2015-11-10,-10.0
2015-11-18,0.0
2015-11-19,0.0
2015-11-23,0.0
2015-11-30,0.0
2015-12-11,0.0
2015-12-15,0.0
2015-12-18,-88.8889
2015-12-21,900.0
2015-12-22,-10.0
2015-12-23,-11.1111
2015-12-31,1.5625
2016-01-19,-1.5385
2016-02-01,1.5625
2016-02-11,-1.5385
2016-02-29,0.0
2016-03-08,0.0
2016-03-15,25.0
2016-03-17,-38.75
2016-04-04,0.0
2016-04-19,0.0
2016-04-26,0.0
2016-04-29,0.0
2016-05-04,6.1224
2016-05-09,-5.7692
2016-05-11,0.0
2016-05-17,0.0
2016-05-23,0.0
2016-05-24,0.0
2016-06-08,0.0
2016-06-16,0.0
2016-06-29,0.0
2016-06-30,1.0204
2016-07-12,-1.0101
2016-07-25,0.0
2016-08-02,0.0
2016-08-29,0.0
2016-08-30,0.0
2016-09-29,0.0
2016-10-05,1.0204
2016-10-06,-1.0101
2016-10-20,104.0816
2016-10-24,-55.0
2016-10-27,0.0
2016-10-31,0.0
2016-11-01,0.0
2016-11-21,0.0
2016-11-22,0.0
2016-12-13,0.0
2016-12-16,1.1111
2016-12-19,-1.0989
2016-12-30,0.0
2017-01-04,0.0
2017-01-09,0.0
2017-01-11,6.6667
2017-02-02,-6.25
2017-02-08,0.0
2017-02-24,0.0
2017-02-27,104.4444
2017-03-15,-1.087
2017-03-16,0.0
2017-03-22,-50.0
2017-03-23,9.8901
2017-05-08,-8.0
2017-05-10,-1.087
2017-05-22,100.0
2017-07-03,-49.8901
2017-07-07,17.5439
2017-07-24,64.1791
2017-08-07,-48.1818
2017-08-09,0.0
2017-08-16,1.7544
2017-08-23,-1.7241
2017-09-05,1.7544
2017-09-18,-1.7241
2017-10-12,-49.1228
2017-10-19,72.4138
2017-10-30,0.0
2017-11-06,0.0
2017-11-07,1.2
2017-11-08,0.7905
2017-11-13,71.5686
2017-11-14,-42.8571
2017-11-29,2.0
2017-12-04,-33.3333
2017-12-11,0.0
2017-12-12,0.0
2017-12-13,0.0
2017-12-14,0.0
2017-12-15,0.0
2017-12-18,0.0
2017-12-20,0.0
2017-12-26,0.0
2017-12-27,0.0
2017-12-29,0.0
2018-01-03,-11.7647
2018-01-29,-3.3333
2018-01-31,0.0
2018-02-02,234.4828
2018-02-05,0.0
2018-02-06,-27.8351
2018-02-12,18.5714
2018-02-15,-69.8795
2018-03-15,0.0
2018-04-19,0.0
2018-05-07,0.0
2018-05-14,0.0
2018-05-22,0.0
2018-06-26,0.0
2018-07-03,0.0
2018-07-23,20.0
2018-07-24,-16.6667
2018-08-02,0.0
2018-08-16,5.2
2018-09-06,-4.943
2018-09-27,28.0
2018-10-08,-18.75
2018-10-18,4.6154
2018-10-19,-0.7353
2018-10-29,0.0
2018-11-01,0.0
2018-11-09,0.0
2018-11-26,81.4815
2018-11-29,0.0
2018-11-30,-40.8163
2018-12-03,36.0345
2018-12-04,1.3942
2018-12-07,-25.0
2018-12-10,-3.3333
2018-12-12,3.4483
2018-12-13,-3.3333
2018-12-17,0.0
2018-12-19,0.3448
2018-12-28,-0.3436
2019-01-03,0.0
2019-01-10,-13.7931
2019-01-17,0.0
2019-01-18,0.0
2019-01-24,0.0
2019-01-25,0.0
2019-02-07,0.0
2019-02-26,0.0
2019-03-08,0.0
2019-03-13,0.0
2019-03-18,0.0
2019-03-26,42.0
2019-04-16,6.7606
2019-04-24,-34.0369
2019-04-30,0.0
2019-05-14,0.0
2019-06-03,0.0
2019-06-17,0.0
2019-06-21,0.0
2019-06-25,0.0
2019-07-01,0.0
2019-07-23,20.0
2019-07-25,-30.0
2019-07-29,4.7619
2019-07-30,0.0
2019-08-14,-9.0909
2019-08-15,50.0
2019-09-17,-23.3333
2019-10-01,-4.3478
2019-10-25,0.0
