ticker,ZNGA US Equity
2012-05-08,-4.9161
2012-05-09,0.8827
2012-05-10,-2.25
2012-05-11,-4.3478
2012-05-14,6.2834
2012-05-15,7.673
2012-05-16,-3.972
2012-05-17,0.6083
2012-05-18,-13.422
2012-05-21,-0.9777
2012-05-22,-4.0903
2012-05-23,3.9706
2012-05-24,-3.819
2012-05-25,-2.7941000000000003
2012-05-29,-7.8669
2012-05-30,-3.6125
2012-05-31,6.644
2012-06-01,-3.9936
2012-06-04,-4.9917
2012-06-05,0.3503
2012-06-06,7.5916
2012-06-07,-2.1898
2012-06-08,0.3317
2012-06-11,-8.2645
2012-06-12,-10.2703
2012-06-13,1.3052000000000001
2012-06-14,-0.3964
2012-06-15,10.6468
2012-06-18,3.9568
2012-06-19,3.2872
2012-06-20,-1.34
2012-06-21,-2.8862
2012-06-22,4.8077
2012-06-25,1.1676
2012-06-26,-4.9464
2012-06-27,-2.3417
2012-06-28,-4.4405
2012-06-29,1.1152
2012-07-02,2.2978
2012-07-03,-2.965
2012-07-05,0.7407
2012-07-06,-1.4706000000000001
2012-07-09,-2.2388
2012-07-10,-4.3893
2012-07-11,-1.1976
2012-07-12,1.4141
2012-07-13,-2.3904
2012-07-16,-1.4285999999999999
2012-07-17,-5.176
2012-07-18,0.655
2012-07-19,-1.1931
2012-07-20,5.3787
2012-07-23,6.0417
2012-07-24,-3.4381
2012-07-25,3.3164
2012-07-26,-37.4754
2012-07-27,-2.8346
2012-07-30,-2.4311
2012-07-31,-1.9933999999999998
2012-08-01,-4.7458
2012-08-02,-3.9146
2012-08-03,0.7407
2012-08-06,8.0882
2012-08-07,2.3810000000000002
2012-08-08,-2.0598
2012-08-09,2.1031
2012-08-10,-1.9933999999999998
2012-08-13,-0.678
2012-08-14,3.0717
2012-08-15,1.3245
2012-08-16,-1.9607999999999999
2012-08-17,0.0
2012-08-20,-0.3333
2012-08-21,-0.6689
2012-08-22,9.7643
2012-08-23,-0.3067
2012-08-24,0.6154
2012-08-27,-6.422
2012-08-28,0.6536
2012-08-29,-3.961
2012-08-30,-2.2989
2012-08-31,-3.1142
2012-09-04,1.0714
2012-09-05,3.1802
2012-09-06,0.5137
2012-09-07,-1.8739
2012-09-10,-2.0833
2012-09-11,-1.0638
2012-09-12,10.0358
2012-09-13,-3.5831
2012-09-14,7.4324
2012-09-17,-3.1447
2012-09-18,-0.1623
2012-09-19,4.065
2012-09-20,-0.625
2012-09-21,1.7296
2012-09-24,-9.119
2012-09-25,-4.0816
2012-09-26,0.7092
2012-09-27,0.0
2012-09-28,-0.1761
2012-10-01,-2.9981999999999998
2012-10-02,1.0909
2012-10-03,0.7194
2012-10-04,0.5357
2012-10-05,-11.9005
2012-10-08,-2.0161
2012-10-09,0.2058
2012-10-10,-3.4908
2012-10-11,3.4043
2012-10-12,0.0
2012-10-15,-0.4115
2012-10-16,3.3058
2012-10-17,2.0
2012-10-18,-1.5686
2012-10-19,-4.3825
2012-10-22,-3.3333
2012-10-23,-5.1724
2012-10-24,-3.2273
2012-10-25,12.2593
2012-10-26,-3.3473
2012-10-31,-3.0249
2012-11-01,-0.6752
2012-11-02,3.3708
2012-11-05,-2.6087
2012-11-06,0.0
2012-11-07,-0.4464
2012-11-08,-3.1390000000000002
2012-11-09,-1.8519
2012-11-12,-0.9434
2012-11-13,0.4762
2012-11-14,1.4218
2012-11-15,7.0093
2012-11-16,-3.4934
2012-11-19,-0.905
2012-11-20,2.7397
2012-11-21,5.7778
2012-11-23,-2.521
2012-11-26,3.4483
2012-11-27,-2.0833
2012-11-28,6.8085
2012-11-29,4.3825
2012-11-30,-6.1068999999999996
2012-12-03,-9.314
2012-12-04,0.9021
2012-12-05,3.0653
2012-12-06,7.1121
2012-12-07,2.6157
2012-12-10,-4.902
2012-12-11,1.0309
2012-12-12,7.1429
2012-12-13,-0.1905
2012-12-14,-3.0534
2012-12-17,-3.9370000000000003
2012-12-18,-2.4539
2012-12-19,1.2551999999999999
2012-12-20,-1.2448
2012-12-21,-2.1008
2012-12-24,0.0
2012-12-26,2.5751
2012-12-27,1.046
2012-12-28,-3.5197000000000003
2012-12-31,1.2876
2013-01-02,1.2711999999999999
2013-01-03,0.8368
2013-01-04,9.1286
2013-01-07,-0.3802
2013-01-08,-4.6446
2013-01-09,-2.3341
2013-01-10,1.6393
2013-01-11,4.4355
2013-01-14,1.1583
2013-01-15,-1.145
2013-01-16,-1.1583
2013-01-17,-2.7344
2013-01-18,-1.6064
2013-01-22,-1.2245
2013-01-23,1.1983
2013-01-24,0.8575
2013-01-25,0.8097
2013-01-28,14.0562
2013-01-29,-8.4507
2013-01-30,-2.6923
2013-01-31,7.1146
2013-02-01,-1.845
2013-02-04,-3.7594
2013-02-05,7.0313
2013-02-06,9.1241
2013-02-07,3.3445
2013-02-08,11.0032
2013-02-11,6.9971
2013-02-12,-11.6894
2013-02-13,-2.1907
2013-02-14,2.5237
2013-02-15,-1.5385
2013-02-19,1.5625
2013-02-20,-5.2308
2013-02-21,-3.8961
2013-02-22,7.7703
2013-02-25,7.5235
2013-02-26,-2.0408
2013-02-27,4.7619
2013-02-28,-3.9773
2013-03-01,1.4793
2013-03-04,6.1224
2013-03-05,-2.7473
2013-03-06,-0.565
2013-03-07,0.2841
2013-03-08,1.1331
2013-03-11,10.112
2013-03-12,-5.1132
2013-03-13,-2.4129
2013-03-14,1.6484
2013-03-15,-2.1622
2013-03-18,-3.0387
2013-03-19,-1.1396
2013-03-20,-3.8040000000000003
2013-03-21,0.3895
2013-03-22,2.0591
2013-03-25,-0.2924
2013-03-26,-1.4663
2013-03-27,-0.2976
2013-03-28,0.2985
2013-04-01,-5.9524
2013-04-02,-2.8481
2013-04-03,14.9837
2013-04-04,-2.2663
2013-04-05,2.8986
2013-04-08,-2.2535
2013-04-09,-2.3055
2013-04-10,1.7699
2013-04-11,-1.1594
2013-04-12,0.2933
2013-04-15,-5.848
2013-04-16,2.4845
2013-04-17,-2.4242
2013-04-18,-1.2422
2013-04-19,0.3145
2013-04-22,1.2539
2013-04-23,-1.548
2013-04-24,5.3145
2013-04-25,-6.5393
2013-04-26,7.0288
2013-04-29,-2.3881
2013-04-30,-2.4465
2013-05-01,-0.3135
2013-05-02,0.6289
2013-05-03,0.625
2013-05-06,-0.3106
2013-05-07,-2.4922
2013-05-08,4.1534
2013-05-09,-1.5337
2013-05-10,0.6231
2013-05-13,7.4303
2013-05-14,-3.8905
2013-05-15,4.3478
2013-05-16,-3.1609
2013-05-17,0.2967
2013-05-20,0.5917
2013-05-21,1.4706000000000001
2013-05-22,-1.4493
2013-05-23,-0.2941
2013-05-24,0.0
2013-05-28,0.295
2013-05-29,0.5882
2013-05-30,0.2924
2013-05-31,-0.8746
2013-06-03,-12.0294
2013-06-04,1.9726
2013-06-05,-5.9016
2013-06-06,-0.6969
2013-06-07,-0.3509
2013-06-10,0.7042
2013-06-11,0.6993
2013-06-12,-2.0833
2013-06-13,-0.6206
2013-06-14,0.6244
2013-06-17,1.7730000000000001
2013-06-18,0.6969
2013-06-19,0.0
2013-06-20,-1.2111
2013-06-21,-5.0788
2013-06-24,-4.9815000000000005
2013-06-25,6.7961
2013-06-26,1.8182
2013-06-27,2.1429
2013-06-28,-2.7972
2013-07-01,10.4317
2013-07-02,6.5147
2013-07-03,4.5872
2013-07-05,0.2924
2013-07-08,-4.0816
2013-07-09,1.5198
2013-07-10,1.4969999999999999
2013-07-11,4.4248
2013-07-12,-1.1299
2013-07-15,1.4285999999999999
2013-07-16,-2.5352
2013-07-17,0.0
2013-07-18,-1.1561
2013-07-19,-1.7544
2013-07-22,-1.7856999999999998
2013-07-23,-0.9091
2013-07-24,0.3058
2013-07-25,6.7073
2013-07-26,-14.0
2013-07-29,0.3322
2013-07-30,-1.6556
2013-07-31,0.3367
2013-08-01,1.6779
2013-08-02,-0.9901
2013-08-05,-2.0
2013-08-06,-0.6803
2013-08-07,-2.3973
2013-08-08,0.7018
2013-08-09,4.5296
2013-08-12,-2.0
2013-08-13,-1.0204
2013-08-14,2.0619
2013-08-15,-3.0303
2013-08-16,0.6944
2013-08-19,-2.4138
2013-08-20,-2.8269
2013-08-21,0.0
2013-08-22,2.1818
2013-08-23,2.847
2013-08-26,0.173
2013-08-27,-3.4542
2013-08-28,3.0411
2013-08-29,1.0417
2013-08-30,-2.7491
2013-09-03,1.4134
2013-09-04,1.9163999999999999
2013-09-05,2.735
2013-09-06,0.4992
2013-09-09,2.649
2013-09-10,-2.2580999999999998
2013-09-11,-0.9901
2013-09-12,0.6667
2013-09-13,1.9868000000000001
2013-09-16,0.3247
2013-09-17,5.8252
2013-09-18,0.0
2013-09-19,6.1468
2013-09-20,0.4033
2013-09-23,1.1478
2013-09-24,2.4112999999999998
2013-09-25,4.8476
2013-09-26,-4.6235
2013-09-27,4.7091
2013-09-30,-2.8836
2013-10-01,4.6037
2013-10-02,-0.5208
2013-10-03,-3.9267
2013-10-04,2.4523
2013-10-07,-1.5957
2013-10-08,-4.3243
2013-10-09,-1.6949
2013-10-10,1.4368
2013-10-11,2.2663
2013-10-14,-1.662
2013-10-15,-0.9859
2013-10-16,2.1337
2013-10-17,-0.2786
2013-10-18,2.5140000000000002
2013-10-21,0.545
2013-10-22,-1.355
2013-10-23,-2.6099
2013-10-24,-0.2821
2013-10-25,5.4879999999999995
2013-10-28,1.3677000000000001
2013-10-29,-2.3810000000000002
2013-10-30,-2.71
2013-10-31,-0.2507
2013-11-01,-0.0279
2013-11-04,4.3296
2013-11-05,1.7403
2013-11-06,-2.5
2013-11-07,-6.6127
2013-11-08,0.0
2013-11-11,-0.8671
2013-11-12,2.3324
2013-11-13,8.547
2013-11-14,2.6247
2013-11-15,2.8133
2013-11-18,-4.5024999999999995
2013-11-19,3.9333
2013-11-20,7.0175
2013-11-21,2.3419
2013-11-22,0.2288
2013-11-25,2.7397
2013-11-26,-0.8889
2013-11-27,-1.1211
2013-11-29,-1.3605
2013-12-02,-1.3793
2013-12-03,-4.662
2013-12-04,-0.489
2013-12-05,-1.4742
2013-12-06,-0.4988
2013-12-09,0.0
2013-12-10,3.5088
2013-12-11,-1.937
2013-12-12,2.2222
2013-12-13,-0.7246
2013-12-16,-0.2433
2013-12-17,0.9756
2013-12-18,-0.9662
2013-12-19,-0.9756
2013-12-20,-1.4778
2013-12-23,2.0
2013-12-24,0.7353
2013-12-26,-0.9732
2013-12-27,-2.9484
2013-12-30,-1.7722
2013-12-31,-2.0619
2014-01-02,3.9474
2014-01-03,0.5063
2014-01-06,1.7631999999999999
2014-01-07,2.599
2014-01-08,0.8444
2014-01-09,-1.4354
2014-01-10,-0.2427
2014-01-13,-1.9465
2014-01-14,0.7444
2014-01-15,-0.7389
2014-01-16,-12.1588
2014-01-17,0.2825
2014-01-21,2.2535
2014-01-22,0.0
2014-01-23,-1.9284
2014-01-24,-1.6854
2014-01-27,-2.2857
2014-01-28,-0.8772
2014-01-29,0.885
2014-01-30,4.0936
2014-01-31,23.5955
2014-02-03,2.0455
2014-02-04,2.2272
2014-02-05,-2.8322000000000003
2014-02-06,0.2242
2014-02-07,1.3423
2014-02-10,0.6623
2014-02-11,1.5351
2014-02-12,3.6717
2014-02-13,-0.8333
2014-02-14,2.3109
2014-02-18,5.7495
2014-02-19,-1.5534
2014-02-20,0.3945
2014-02-21,-1.7682
2014-02-24,0.0
2014-02-25,1.6
2014-02-26,3.1496
2014-02-27,-0.5725
2014-02-28,-2.8791
2014-03-03,3.5573
2014-03-04,7.8244
2014-03-05,0.708
2014-03-06,-3.1634
2014-03-07,1.2704
2014-03-10,-0.8961
2014-03-11,2.17
2014-03-12,2.4779
2014-03-13,-4.6632
2014-03-14,-1.087
2014-03-17,-2.1978
2014-03-18,0.1873
2014-03-19,-3.9252000000000002
2014-03-20,-1.1673
2014-03-21,-2.5591
2014-03-24,-5.0505
2014-03-25,2.9787
2014-03-26,-4.1322
2014-03-27,-3.6638
2014-03-28,-1.1186
2014-03-31,-2.7149
2014-04-01,1.8605
2014-04-02,-1.3699
2014-04-03,-3.9352
2014-04-04,1.2048
2014-04-07,-0.2381
2014-04-08,2.6253
2014-04-09,1.6279
2014-04-10,-6.865
2014-04-11,0.0
2014-04-14,-1.4742
2014-04-15,0.0
2014-04-16,2.4938000000000002
2014-04-17,4.3552
2014-04-21,4.2201
2014-04-22,2.0134
2014-04-23,-3.0702
2014-04-24,-1.5836999999999999
2014-04-25,-6.2069
2014-04-28,-4.4118
2014-04-29,1.2821
2014-04-30,2.5316
2014-05-01,-3.7037
2014-05-02,-1.0256
2014-05-05,-0.5181
2014-05-06,-3.3854
2014-05-07,-4.0431
2014-05-08,-0.5618
2014-05-09,-1.6949
2014-05-12,3.1609
2014-05-13,1.9499
2014-05-14,-3.9617
2014-05-15,-4.4097
2014-05-16,-0.2976
2014-05-19,4.4776
2014-05-20,-4.2857
2014-05-21,1.194
2014-05-22,-2.6549
2014-05-23,-0.6061
2014-05-27,3.9634
2014-05-28,0.8798
2014-05-29,-0.8721
2014-05-30,1.173
2014-06-02,-1.7391
2014-06-03,-2.3599
2014-06-04,-1.2085
2014-06-05,-9.1743
2014-06-06,0.1684
2014-06-09,0.8403
2014-06-10,6.6667
2014-06-11,-0.625
2014-06-12,-2.5157
2014-06-13,0.0
2014-06-16,-0.6452
2014-06-17,1.6234
2014-06-18,-0.639
2014-06-19,-1.6077
2014-06-20,-0.6536
2014-06-23,2.6316
2014-06-24,-1.9231
2014-06-25,1.3072
2014-06-26,2.9032
2014-06-27,1.2539
2014-06-30,-0.6192
2014-07-01,0.6231
2014-07-02,-0.9288
2014-07-03,-0.3125
2014-07-07,-1.2539
2014-07-08,-3.4920999999999998
2014-07-09,-0.9868
2014-07-10,3.6545
2014-07-11,3.8462
2014-07-14,-1.8519
2014-07-15,-2.5157
2014-07-16,-2.5806
2014-07-17,1.9868000000000001
2014-07-18,-0.974
2014-07-21,1.6393
2014-07-22,-1.9395
2014-07-23,0.662
2014-07-24,-0.6536
2014-07-25,-1.3158
2014-07-28,0.6667
2014-07-29,-3.1457
2014-07-30,-0.1709
2014-07-31,0.0
2014-08-01,-1.7123
2014-08-04,-1.2195
2014-08-05,0.5291
2014-08-06,-2.1053
2014-08-07,4.6594999999999995
2014-08-08,-1.3699
2014-08-11,-1.2153
2014-08-12,0.5272
2014-08-13,-1.049
2014-08-14,0.7067
2014-08-15,2.1053
2014-08-18,5.8419
2014-08-19,0.974
2014-08-20,0.3215
2014-08-21,-1.9231
2014-08-22,0.6536
2014-08-25,-2.2727
2014-08-26,-1.9933999999999998
2014-08-27,-2.3729
2014-08-28,0.0
2014-08-29,0.5208
2014-09-02,3.9724
2014-09-03,0.0
2014-09-04,1.3289
2014-09-05,0.9836
2014-09-08,-1.9481000000000002
2014-09-09,-2.3179
2014-09-10,1.3559
2014-09-11,-1.6722000000000001
2014-09-12,-0.6803
2014-09-15,-0.6849
2014-09-16,4.1379
2014-09-17,4.3046
2014-09-18,-2.2222
2014-09-19,-0.6494
2014-09-22,-0.3268
2014-09-23,-1.6393
2014-09-24,0.3333
2014-09-25,-1.8272
2014-09-26,-4.2301
2014-09-29,-1.4134
2014-09-30,-3.2258
2014-10-01,-0.3704
2014-10-02,-2.6022
2014-10-03,0.0
2014-10-06,-2.6718
2014-10-07,0.3922
2014-10-08,0.0
2014-10-09,-6.25
2014-10-10,-1.25
2014-10-13,-3.7975
2014-10-14,-0.4386
2014-10-15,0.4405
2014-10-16,0.4386
2014-10-17,0.0
2014-10-20,0.0
2014-10-21,6.1135
2014-10-22,-3.7037
2014-10-23,1.2821
2014-10-24,0.0
2014-10-27,0.4219
2014-10-28,0.6303
2014-10-29,-2.2965
2014-10-30,2.5641
2014-10-31,6.25
2014-11-03,0.3922
2014-11-04,-5.0781
2014-11-05,-3.2922000000000002
2014-11-06,0.4255
2014-11-07,2.9661
2014-11-10,2.0576
2014-11-11,10.8871
2014-11-12,2.1818
2014-11-13,-2.847
2014-11-14,1.4652
2014-11-17,-0.722
2014-11-18,-1.4545
2014-11-19,-0.738
2014-11-20,0.0
2014-11-21,0.0
2014-11-24,-0.3717
2014-11-25,-1.4925
2014-11-26,-0.3788
2014-11-28,-1.1407
2014-12-01,-3.4615
2014-12-02,-1.1952
2014-12-03,2.2177
2014-12-04,-0.1972
2014-12-05,-0.7905
2014-12-08,-1.1952
2014-12-09,3.2258
2014-12-10,-1.9531
2014-12-11,-1.5936
2014-12-12,1.2146
2014-12-15,-2.4
2014-12-16,-4.918
2014-12-17,3.0172
2014-12-18,2.0921
2014-12-19,10.4508
2014-12-22,4.2672
2014-12-23,-3.2028
2014-12-24,-0.3676
2014-12-26,-1.476
2014-12-29,2.6217
2014-12-30,-0.7299
2014-12-31,-2.2059
2015-01-02,2.6316
2015-01-05,-0.7326
2015-01-06,-0.369
2015-01-07,-0.7407
2015-01-08,-3.7313
2015-01-09,2.3256
2015-01-12,-0.7576
2015-01-13,-2.2901
2015-01-14,1.5625
2015-01-15,-0.3846
2015-01-16,0.7722
2015-01-20,0.7663
2015-01-21,-1.5209000000000001
2015-01-22,1.1583
2015-01-23,4.1985
2015-01-26,-2.1978
2015-01-27,-0.3745
2015-01-28,-3.0075
2015-01-29,0.0
2015-01-30,-0.7752
2015-02-02,0.3906
2015-02-03,0.7782
2015-02-04,-0.3861
2015-02-05,2.3256
2015-02-06,3.7879
2015-02-09,0.365
2015-02-10,1.8182
2015-02-11,0.3571
2015-02-12,-5.3381
2015-02-13,-15.7895
2015-02-17,3.5714
2015-02-18,-0.431
2015-02-19,0.4329
2015-02-20,0.0
2015-02-23,0.0
2015-02-24,0.0
2015-02-25,0.431
2015-02-26,-0.8584
2015-02-27,-0.4329
2015-03-02,0.8696
2015-03-03,1.2931
2015-03-04,1.7021
2015-03-05,0.8368
2015-03-06,5.3942
2015-03-09,0.0
2015-03-10,0.3937
2015-03-11,2.3529
2015-03-12,2.682
2015-03-13,-3.3582
2015-03-16,-0.7722
2015-03-17,1.9455
2015-03-18,0.0
2015-03-19,1.145
2015-03-20,1.8868
2015-03-23,2.2222
2015-03-24,1.8115999999999999
2015-03-25,-1.4235
2015-03-26,-1.8051
2015-03-27,1.8382
2015-03-30,0.361
2015-03-31,2.518
2015-04-01,-2.1053
2015-04-02,-0.3584
2015-04-06,-0.3597
2015-04-07,1.083
2015-04-08,3.5714
2015-04-09,-17.931
2015-04-10,4.6218
2015-04-13,-0.8032
2015-04-14,-1.2146
2015-04-15,0.8197
2015-04-16,0.0
2015-04-17,-0.4065
2015-04-20,-0.4082
2015-04-21,2.0492
2015-04-22,0.8032
2015-04-23,0.7968
2015-04-24,-0.3953
2015-04-27,-2.1825
2015-04-28,-0.6085
2015-04-29,0.0
2015-04-30,0.0
2015-05-01,0.8163
2015-05-04,0.8097
2015-05-05,0.4016
2015-05-06,4.4
2015-05-07,7.2797
2015-05-08,2.1429
2015-05-11,1.3986
2015-05-12,1.0345
2015-05-13,2.7304
2015-05-14,1.3289
2015-05-15,0.0
2015-05-18,-2.623
2015-05-19,1.0101
2015-05-20,-1.3333
2015-05-21,0.3378
2015-05-22,-1.3468
2015-05-26,-2.7304
2015-05-27,0.3509
2015-05-28,2.7972
2015-05-29,0.3401
2015-06-01,-0.339
2015-06-02,1.3605
2015-06-03,2.0134
2015-06-04,-0.6579
2015-06-05,1.3245
2015-06-08,-2.2876
2015-06-09,-0.3344
2015-06-10,1.0067
2015-06-11,-0.6645
2015-06-12,1.6722000000000001
2015-06-15,-1.6447
2015-06-16,-1.3378
2015-06-17,0.339
2015-06-18,1.0135
2015-06-19,0.0
2015-06-22,-0.3344
2015-06-23,-0.6711
2015-06-24,0.6757
2015-06-25,0.3356
2015-06-26,-1.6722000000000001
2015-06-29,-2.0408
2015-06-30,-0.6944
2015-07-01,-0.6993
2015-07-02,0.0
2015-07-06,-1.2324
2015-07-07,1.2478
2015-07-08,-3.5211
2015-07-09,-3.2847
2015-07-10,0.0
2015-07-13,0.7547
2015-07-14,2.9962999999999997
2015-07-15,-1.8182
2015-07-16,1.8519
2015-07-17,-1.4545
2015-07-20,-2.214
2015-07-21,1.5093999999999999
2015-07-22,-1.1152
2015-07-23,0.3759
2015-07-24,-1.8727
2015-07-27,-3.0534
2015-07-28,-2.3622
2015-07-29,1.2097
2015-07-30,-1.5936
2015-07-31,0.4049
2015-08-03,0.4032
2015-08-04,0.0
2015-08-05,0.8032
2015-08-06,-2.3904
2015-08-07,7.7551
2015-08-10,1.1364
2015-08-11,0.0
2015-08-12,2.9962999999999997
2015-08-13,-1.8182
2015-08-14,0.0
2015-08-17,-1.8519
2015-08-18,-1.1320999999999999
2015-08-19,-1.5267
2015-08-20,-2.3256
2015-08-21,-3.1746
2015-08-24,-2.8689
2015-08-25,2.9536
2015-08-26,-0.4098
2015-08-27,-0.4115
2015-08-28,4.1322
2015-08-31,0.3968
2015-09-01,-1.1858
2015-09-02,0.0
2015-09-03,1.6
2015-09-04,-1.5748
2015-09-08,0.0
2015-09-09,0.4
2015-09-10,-1.5936
2015-09-11,0.0
2015-09-14,0.8097
2015-09-15,1.2048
2015-09-16,-0.3968
2015-09-17,-0.7968
2015-09-18,1.2048
2015-09-21,-0.7937
2015-09-22,-3.2
2015-09-23,-1.2397
2015-09-24,-0.4184
2015-09-25,-1.6806999999999999
2015-09-28,-1.7094
2015-09-29,-3.9130000000000003
2015-09-30,3.1673999999999998
2015-10-01,-0.4386
2015-10-02,3.9648
2015-10-05,0.8475
2015-10-06,0.8403
2015-10-07,0.4167
2015-10-08,2.0747
2015-10-09,0.4065
2015-10-12,0.0
2015-10-13,0.0
2015-10-14,0.0
2015-10-15,1.6194
2015-10-16,-1.992
2015-10-19,-0.813
2015-10-20,-2.459
2015-10-21,-0.4202
2015-10-22,2.1097
2015-10-23,0.4132
2015-10-26,-1.2346
2015-10-27,-0.4167
2015-10-28,1.6736
2015-10-29,-2.2634
2015-10-30,-0.2105
2015-11-02,0.8439
2015-11-03,2.5105
2015-11-04,4.0816
2015-11-05,1.1764999999999999
2015-11-06,-0.3876
2015-11-09,-1.9455
2015-11-10,0.0
2015-11-11,0.7937
2015-11-12,-2.7559
2015-11-13,-0.4049
2015-11-16,0.4065
2015-11-17,0.0
2015-11-18,3.2389
2015-11-19,-0.7843
2015-11-20,0.3953
2015-11-23,0.0
2015-11-24,0.3937
2015-11-25,1.7647
2015-11-27,0.9634
2015-11-30,-1.5267
2015-12-01,0.7752
2015-12-02,1.1538
2015-12-03,-1.9011
2015-12-04,1.938
2015-12-07,-0.7605
2015-12-08,-0.3831
2015-12-09,-1.9231
2015-12-10,0.7843
2015-12-11,-4.2802
2015-12-14,3.252
2015-12-15,1.1811
2015-12-16,0.7782
2015-12-17,0.3861
2015-12-18,1.5385
2015-12-21,-0.947
2015-12-22,-1.3384
2015-12-23,2.3256
2015-12-24,2.6515
2015-12-28,-0.738
2015-12-29,-1.8587
2015-12-30,1.5152
2015-12-31,0.0
2016-01-04,-3.7313
2016-01-05,-0.7752
2016-01-06,0.3906
2016-01-07,-3.5019
2016-01-08,-2.8226
2016-01-11,-0.8299
2016-01-12,0.0
2016-01-13,-0.8368
2016-01-14,1.2658
2016-01-15,-1.25
2016-01-19,-3.7975
2016-01-20,-2.193
2016-01-21,4.4843
2016-01-22,3.0043
2016-01-25,-0.8333
2016-01-26,1.2605
2016-01-27,0.0
2016-01-28,0.4149
2016-01-29,1.6529
2016-02-01,-0.813
2016-02-02,-3.2787
2016-02-03,-0.4237
2016-02-04,1.2766
2016-02-05,-4.2017
2016-02-08,-8.3333
2016-02-09,-2.8708
2016-02-10,4.9261
2016-02-11,-15.0235
2016-02-12,1.105
2016-02-16,0.0
2016-02-17,2.1858
2016-02-18,-0.5348
2016-02-19,6.9892
2016-02-22,-1.005
2016-02-23,1.5228000000000002
2016-02-24,3.5
2016-02-25,3.3816
2016-02-26,0.9346
2016-02-29,-2.3148
2016-03-01,2.3697
2016-03-02,4.1667
2016-03-03,0.8889
2016-03-04,0.4405
2016-03-07,-1.7544
2016-03-08,-2.2321
2016-03-09,-1.8265
2016-03-10,1.8605
2016-03-11,1.8265
2016-03-14,0.8969
2016-03-15,-1.3333
2016-03-16,-0.4505
2016-03-17,0.905
2016-03-18,1.7936999999999999
2016-03-21,-1.7621
2016-03-22,0.8969
2016-03-23,-3.5556
2016-03-24,1.3825
2016-03-28,-0.9091
2016-03-29,2.2936
2016-03-30,1.3453
2016-03-31,0.885
2016-04-01,-3.5088
2016-04-04,4.0909
2016-04-05,0.4367
2016-04-06,4.3478
2016-04-07,-1.6667
2016-04-08,1.6949
2016-04-11,-2.5
2016-04-12,0.8547
2016-04-13,3.3898
2016-04-14,-0.4098
2016-04-15,0.4115
2016-04-18,0.8197
2016-04-19,0.4065
2016-04-20,0.4049
2016-04-21,2.0161
2016-04-22,-1.9763
2016-04-25,-0.8065
2016-04-26,-0.813
2016-04-27,-0.4098
2016-04-28,-1.2346
2016-04-29,-0.8333
2016-05-02,-0.4202
2016-05-03,-2.1097
2016-05-04,-0.8621
2016-05-05,10.8696
2016-05-06,0.0
2016-05-09,-0.3922
2016-05-10,-0.3937
2016-05-11,0.3953
2016-05-12,0.3937
2016-05-13,0.0
2016-05-16,0.7843
