ticker,SNMP US Equity
2007-04-12,-0.8046
2007-04-13,0.6764
2007-04-16,1.0735
2007-04-17,-0.4784
2007-04-18,-0.4534
2007-04-19,-0.134
2007-04-20,0.8054
2007-04-23,1.6778
2007-04-24,0.1833
2007-04-25,3.1373
2007-04-26,0.3802
2007-04-27,-0.6566
2007-04-30,1.6777
2007-05-01,-2.475
2007-05-02,1.2561
2007-05-03,-0.4304
2007-05-04,2.1676
2007-05-07,-0.3776
2007-05-08,-0.0505
2007-05-09,0.1267
2007-05-10,0.7573
2007-05-11,0.2506
2007-05-14,2.25
2007-05-15,-0.2934
2007-05-16,-1.4223
2007-05-17,-0.4975
2007-05-18,-2.1
2007-05-21,-0.0255
2007-05-22,-0.3831
2007-05-23,-2.6923
2007-05-24,-0.527
2007-05-25,-0.9272
2007-05-29,-3.2888
2007-05-30,-1.8524
2007-05-31,0.0
2007-06-01,-0.4225
2007-06-04,-0.0283
2007-06-05,1.7261
2007-06-06,0.1391
2007-06-07,-2.0833
2007-06-08,-0.7092
2007-06-11,0.0
2007-06-12,-0.1429
2007-06-13,3.0043
2007-06-14,0.7778
2007-06-15,0.3308
2007-06-18,-1.0714
2007-06-19,-0.3055
2007-06-20,-1.1978
2007-06-21,0.0846
2007-06-22,-0.338
2007-06-25,-1.7807
2007-06-26,2.5612
2007-06-27,-0.3928
2007-06-28,1.6901000000000002
2007-06-29,1.1634
2007-07-02,2.0537
2007-07-03,2.2538
2007-07-05,-1.4694
2007-07-06,1.1718
2007-07-09,0.9476
2007-07-10,1.1734
2007-07-11,3.7371
2007-07-12,0.1242
2007-07-13,6.2779
2007-07-16,2.3815
2007-07-17,-0.5929
2007-07-18,-0.78
2007-07-19,4.6243
2007-07-20,-1.8343
2007-07-23,1.8235000000000001
2007-07-24,-1.0391
2007-07-25,-0.2681
2007-07-26,-1.4337
2007-07-27,2.2727
2007-07-30,4.8
2007-07-31,3.9016
2007-08-01,1.0
2007-08-02,-0.687
2007-08-03,-4.2472
2007-08-06,-6.4592
2007-08-07,-0.8947
2007-08-08,-0.2315
2007-08-09,0.1624
2007-08-10,-0.278
2007-08-13,0.3252
2007-08-14,-0.4399
2007-08-15,0.0
2007-08-16,-3.7442
2007-08-17,-1.353
2007-08-20,0.0735
2007-08-21,-0.7587
2007-08-22,2.6879999999999997
2007-08-23,1.8252000000000002
2007-08-24,1.5566
2007-08-27,-0.3716
2007-08-28,-0.9324
2007-08-29,0.0
2007-08-30,-1.5293999999999999
2007-08-31,0.3584
2007-09-04,-0.6905
2007-09-05,1.4144999999999999
2007-09-06,0.4728
2007-09-07,-0.4706
2007-09-10,0.0
2007-09-11,0.8747
2007-09-12,-0.3984
2007-09-13,-0.2588
2007-09-14,0.0236
2007-09-17,0.2123
2007-09-18,-0.2824
2007-09-19,0.3068
2007-09-20,0.2353
2007-09-21,-0.0939
2007-09-24,-1.3158
2007-09-25,-0.2381
2007-09-26,-0.5012
2007-09-27,0.7676
2007-09-28,1.4043999999999999
2007-10-01,-0.2347
2007-10-02,-10.2353
2007-10-03,-5.1114
2007-10-04,-1.6575
2007-10-05,2.3876
2007-10-08,0.823
2007-10-09,1.5782
2007-10-10,-0.884
2007-10-11,0.0
2007-10-12,0.5946
2007-10-15,-1.2628
2007-10-16,0.4082
2007-10-17,-0.4065
2007-10-18,-0.1361
2007-10-19,0.0
2007-10-22,-1.4169
2007-10-23,1.1056
2007-10-24,-0.4921
2007-10-25,1.3462
2007-10-26,3.0089
2007-10-29,2.1053
2007-10-30,0.4124
2007-10-31,-0.4107
2007-11-01,-2.0619
2007-11-02,0.0
2007-11-05,-0.4408
2007-11-06,-2.066
2007-11-07,-2.0548
2007-11-08,-0.028
2007-11-09,-1.399
2007-11-12,-0.681
2007-11-13,-1.3714
2007-11-14,-0.2028
2007-11-15,-2.8737
2007-11-16,-0.777
2007-11-19,-2.1386
2007-11-20,-1.662
2007-11-21,1.0016
2007-11-23,0.7127
2007-11-26,0.0
2007-11-27,0.0
2007-11-28,1.5385
2007-11-29,1.9091
2007-11-30,1.3976
2007-12-03,-0.3226
2007-12-04,-0.3236
2007-12-05,-0.0885
2007-12-06,-2.2157
2007-12-07,1.4502
2007-12-10,-0.268
2007-12-11,-0.0597
2007-12-12,-2.3902
2007-12-13,-0.5204
2007-12-14,-0.6154
2007-12-17,-0.2167
2007-12-18,-0.2482
2007-12-19,-0.311
2007-12-20,-0.312
2007-12-21,0.7825
2007-12-24,3.0435
2007-12-26,0.2411
2007-12-27,-1.1124
2007-12-28,-0.2432
2007-12-31,-1.5544
2008-01-02,-2.1672
2008-01-03,-1.6456
2008-01-04,-0.4746
2008-01-07,-1.3012000000000001
2008-01-08,-2.6859
2008-01-09,-0.7742
2008-01-10,-0.1357
2008-01-11,-4.0421
2008-01-14,-0.3894
2008-01-15,1.2793
2008-01-16,-2.7719
2008-01-17,3.8975
2008-01-18,-1.7367
2008-01-22,-2.7925
2008-01-23,-2.9091
2008-01-24,4.6815999999999995
2008-01-25,-3.3989
2008-01-28,1.7778
2008-01-29,-0.7187
2008-01-30,-4.7008
2008-01-31,-3.1154
2008-02-01,-3.7316000000000003
2008-02-04,-1.3195999999999999
2008-02-05,-4.7117
2008-02-06,-2.6978
2008-02-07,-2.8651
2008-02-08,-3.901
2008-02-11,-0.9406
2008-02-12,-0.1
2008-02-13,-0.7004
2008-02-14,0.2519
2008-02-15,-1.3568
2008-02-19,3.1075
2008-02-20,-3.1126
2008-02-21,-1.0709
2008-02-22,-1.5464
2008-02-25,-0.8377
2008-02-26,0.8448
2008-02-27,1.2042
2008-02-28,7.0874
2008-02-29,1.4493
2008-03-03,-1.1905000000000001
2008-03-04,-2.1687
2008-03-05,-1.9704000000000002
2008-03-06,-2.0101
2008-03-07,-1.4872
2008-03-10,-0.3123
2008-03-11,0.5222
2008-03-12,-0.5195
2008-03-13,-0.7833
2008-03-14,-3.5789
2008-03-17,-2.2926
2008-03-18,-5.0838
2008-03-19,-6.7687
2008-03-20,11.7424
2008-03-24,4.8023
2008-03-25,-0.5391
2008-03-26,-2.4932
2008-03-27,1.7231999999999998
2008-03-28,0.3279
2008-03-31,-0.4902
2008-04-01,2.8462
2008-04-02,5.1091
2008-04-03,2.9367
2008-04-04,-0.6394
2008-04-07,-0.9406
2008-04-08,-0.2499
2008-04-09,-0.7014
2008-04-10,-3.7336
2008-04-11,-0.4193
2008-04-14,-1.8947
2008-04-15,0.1073
2008-04-16,0.3215
2008-04-17,-0.9081
2008-04-18,1.5633
2008-04-21,-0.7431
2008-04-22,-2.1390000000000002
2008-04-23,-2.7869
2008-04-24,-2.9792
2008-04-25,-0.3476
2008-04-28,1.4535
2008-04-29,-0.745
2008-04-30,-0.1155
2008-05-01,-0.0578
2008-05-02,0.5784
2008-05-05,5.6354
2008-05-06,1.9189
2008-05-07,1.0463
2008-05-08,-2.2888
2008-05-09,2.9002
2008-05-12,3.794
2008-05-13,2.0366
2008-05-14,2.3541
2008-05-15,1.5
2008-05-16,0.2463
2008-05-19,1.7199
2008-05-20,1.9324
2008-05-21,1.09
2008-05-22,-3.6287000000000003
2008-05-23,1.1384
2008-05-27,0.7696
2008-05-28,-4.0573
2008-05-29,0.5473
2008-05-30,0.3464
2008-06-02,4.9803
2008-06-03,-1.2682
2008-06-04,-1.0466
2008-06-05,3.366
2008-06-06,0.9296
2008-06-09,1.2442
2008-06-10,-0.8193
2008-06-11,0.9637
2008-06-12,-0.4545
2008-06-13,0.9132
2008-06-16,-3.8009
2008-06-17,0.0
2008-06-18,0.9878
2008-06-19,-0.2795
2008-06-20,2.7557
2008-06-23,4.8636
2008-06-24,-0.7369
2008-06-25,-3.0568
2008-06-26,-1.982
2008-06-27,-4.0901
2008-06-30,-0.6708
2008-07-01,-0.6753
2008-07-02,-5.0024
2008-07-03,-0.8691
2008-07-07,-5.1573
2008-07-08,-2.3926
2008-07-09,2.5627
2008-07-10,3.1505
2008-07-11,-0.1623
2008-07-14,-3.0549
2008-07-15,-2.0675
2008-07-16,-1.2778
2008-07-17,-2.8137
2008-07-18,1.2739
2008-07-21,3.9451
2008-07-22,-0.9351
2008-07-23,-0.6108
2008-07-24,3.2961
2008-07-25,-0.649
2008-07-28,3.7561
2008-07-29,-3.2529
2008-07-30,3.8503
2008-07-31,-3.0809
2008-08-01,0.0539
2008-08-04,-1.8848
2008-08-05,-1.6877
2008-08-06,-2.0173
2008-08-07,-2.9412000000000003
2008-08-08,-3.4545
2008-08-11,-6.2147
2008-08-12,-5.4217
2008-08-13,-1.8401
2008-08-14,6.0562
2008-08-15,-2.2434
2008-08-18,1.8081
2008-08-19,-3.0055
2008-08-20,1.7606000000000002
2008-08-21,-0.4844
2008-08-22,-0.5563
2008-08-25,-2.028
2008-08-26,1.7130999999999998
2008-08-27,1.0526
2008-08-28,-2.3611
2008-08-29,-1.2802
2008-09-02,-8.1412
2008-09-03,5.098
2008-09-04,-5.0746
2008-09-05,-2.4371
2008-09-08,-5.0766
2008-09-09,-14.0917
2008-09-10,1.2846
2008-09-11,-1.9512
2008-09-12,3.5821
2008-09-15,-8.1652
2008-09-16,-8.9958
2008-09-17,0.5747
2008-09-18,14.857099999999999
2008-09-19,36.7164
2008-09-22,0.4367
2008-09-23,-4.2029
2008-09-24,-1.7398
2008-09-25,-3.7721
2008-09-26,2.32
2008-09-29,-14.4644
2008-09-30,4.936
2008-10-01,-6.7073
2008-10-02,-4.6685
2008-10-03,-2.7424
2008-10-06,-16.9184
2008-10-07,-4.7273
2008-10-08,13.626
2008-10-09,-8.7448
2008-10-10,-16.0736
2008-10-13,24.9123
2008-10-14,0.0702
2008-10-15,-6.4327
2008-10-16,-1.75
2008-10-17,-1.1562000000000001
2008-10-20,5.6747
2008-10-21,3.5323
2008-10-22,-5.0588
2008-10-23,3.0979
2008-10-24,-0.8413
2008-10-27,-1.9394
2008-10-28,1.9762
2008-10-29,-2.7864
2008-10-30,6.4838000000000005
2008-10-31,-1.5222
2008-11-03,4.8751
2008-11-04,7.483
2008-11-05,-6.8302
2008-11-06,-2.5393
2008-11-07,-5.9553
2008-11-10,-24.8021
2008-11-11,-6.1404
2008-11-12,-12.8972
2008-11-13,-1.9313
2008-11-14,7.221
2008-11-17,-4.0816
2008-11-18,-4.2553
2008-11-19,-11.5556
2008-11-20,-9.2965
2008-11-21,8.0332
2008-11-24,-1.2821
2008-11-25,7.7922
2008-11-26,12.0482
2008-11-28,12.9032
2008-12-01,-10.0952
2008-12-02,-10.8051
2008-12-03,-2.6128
2008-12-04,-11.9512
2008-12-05,-4.0443
2008-12-08,-3.5797
2008-12-09,-2.3952
2008-12-10,4.2945
2008-12-11,-3.8235
2008-12-12,1.2232
2008-12-15,-3.0211
2008-12-16,1.8692
2008-12-17,-4.5872
2008-12-18,-10.2564
2008-12-19,-10.0
2008-12-22,-2.5794
2008-12-23,3.055
2008-12-24,-2.7668
2008-12-26,2.8455
2008-12-29,5.9289
2008-12-30,2.6119
2008-12-31,1.0909
2009-01-02,20.5036
2009-01-05,7.7612
2009-01-06,24.9307
2009-01-07,-9.0909
2009-01-08,-7.0732
2009-01-09,0.7874
2009-01-12,-2.3438
2009-01-13,-1.3333
2009-01-14,5.4054
2009-01-15,-9.7436
2009-01-16,-4.549
2009-01-20,-2.9726
2009-01-21,-0.9202
2009-01-22,-3.719
2009-01-23,-0.6391
2009-01-26,-3.2362
2009-01-27,0.6689
2009-01-28,5.6478
2009-01-29,2.2013
2009-01-30,-4.3077
2009-02-02,-5.1447
2009-02-03,-1.3559
2009-02-04,2.4055
2009-02-05,-4.9123
2009-02-06,10.3321
2009-02-09,-2.6756
2009-02-10,-5.4983
2009-02-11,-4.7273
2009-02-12,-2.2901
2009-02-13,-2.3438
2009-02-17,-9.2
2009-02-18,-2.2026
2009-02-19,1.3514
2009-02-20,1.3277999999999999
2009-02-23,-10.0883
2009-02-24,0.9818
2009-02-25,1.4493
2009-02-26,-4.7619
2009-02-27,-0.5
2009-03-02,-9.0452
2009-03-03,-2.7624
2009-03-04,8.5227
2009-03-05,-8.9005
2009-03-06,-8.046
2009-03-09,-3.75
2009-03-10,1.9481000000000002
2009-03-11,-1.2739
2009-03-12,20.6452
2009-03-13,-1.0695000000000001
2009-03-16,-3.2432
2009-03-17,-5.5866
2009-03-18,-0.5917
2009-03-19,4.7619
2009-03-20,-1.1364
2009-03-23,4.5977
2009-03-24,1.6484
2009-03-25,-4.3243
2009-03-26,-5.0847
2009-03-27,-7.7381
2009-03-30,-1.9355
2009-03-31,3.2895
2009-04-01,-3.1847
2009-04-02,6.5789
2009-04-03,8.0247
2009-04-06,6.8571
2009-04-07,-5.3476
2009-04-08,6.2147
2009-04-09,7.4468
2009-04-13,3.4653
2009-04-14,10.526299999999999
2009-04-15,-0.4329
2009-04-16,25.2174
2009-04-17,-4.5139
2009-04-20,-15.6364
2009-04-21,6.8966
2009-04-22,2.0161
2009-04-23,-5.1383
2009-04-24,4.1667
2009-04-27,6.4
2009-04-28,-0.7519
2009-04-29,7.197
2009-04-30,1.7668
2009-05-01,7.2917
2009-05-04,10.0324
2009-05-05,5.2941
2009-05-06,8.6592
2009-05-07,1.0638
2009-05-08,14.2105
2009-05-11,-5.53
2009-05-12,-4.878
2009-05-13,-15.3846
2009-05-14,14.8485
2009-05-15,-1.0554
2009-05-18,0.0
2009-05-19,-1.3333
2009-05-20,0.5405
2009-05-21,2.1505
2009-05-22,-7.6316
2009-05-26,1.1396
2009-05-27,-5.3521
2009-05-28,8.3333
2009-05-29,4.1209
2009-06-01,2.3747
2009-06-02,2.5773
2009-06-03,-2.3116
2009-06-04,-3.2922000000000002
2009-06-05,-1.2766
2009-06-08,-3.0172
2009-06-09,1.6667
2009-06-10,8.1967
2009-06-11,7.3232
2009-06-12,2.8235
2009-06-15,-3.6612999999999998
2009-06-16,0.0
2009-06-17,-2.6128
2009-06-18,-3.4146
2009-06-19,-5.5587
2009-06-22,-8.2857
2009-06-23,-4.9563
2009-06-24,1.227
2009-06-25,2.1212
2009-06-26,-27.2997
2009-06-29,1.6327
2009-06-30,-3.2129
2009-07-01,10.7884
2009-07-02,-2.6217
2009-07-06,-7.3077
2009-07-07,-3.7344
2009-07-08,-8.1897
2009-07-09,3.7559
2009-07-10,-2.2624
2009-07-13,-1.3889
2009-07-14,8.4507
2009-07-15,8.2251
2009-07-16,0.0
2009-07-17,-3.6
2009-07-20,2.0747
2009-07-21,0.813
2009-07-22,1.6129
2009-07-23,0.3968
2009-07-24,0.0
2009-07-27,-0.7905
2009-07-28,1.9969999999999999
2009-07-29,1.5575
2009-07-30,4.2308
2009-07-31,8.8561
2009-08-03,12.8814
2009-08-04,-0.9009
2009-08-05,1.5152
2009-08-06,-5.9739
2009-08-07,-0.4405
2009-08-10,-2.1046
2009-08-11,-15.3094
2009-08-12,5.774
2009-08-13,2.5408
2009-08-14,1.0638
2009-08-17,-5.2632
2009-08-18,1.8565
2009-08-19,-0.7318
2009-08-20,1.8315000000000001
2009-08-21,-0.7194
2009-08-24,-2.1739
2009-08-25,0.3704
2009-08-26,-1.1116
2009-08-27,2.2436
2009-08-28,4.3796
2009-08-31,9.0909
2009-09-01,2.8846
2009-09-02,-2.8037
2009-09-03,-5.4487
2009-09-04,3.3856
2009-09-08,7.5454
2009-09-09,5.1829
2009-09-10,9.2754
2009-09-11,0.7958
2009-09-14,-3.1612
2009-09-15,1.087
2009-09-16,7.2617
2009-09-17,-3.5088
2009-09-18,-0.5195
2009-09-21,-2.3499
2009-09-22,4.0074
2009-09-23,5.916
2009-09-24,-3.3981
2009-09-25,-3.0151
2009-09-28,2.3316
2009-09-29,-0.7595
2009-09-30,1.7856999999999998
2009-10-01,-0.2506
2009-10-02,-8.2915
2009-10-05,1.6438000000000001
2009-10-06,6.469
2009-10-07,-2.5316
2009-10-08,4.2955
2009-10-09,1.3604
2009-10-12,1.9656
2009-10-13,1.2048
2009-10-14,1.4048
2009-10-15,0.2583
2009-10-16,-1.171
2009-10-19,2.8436
2009-10-20,-0.4651
2009-10-21,-0.2272
2009-10-22,-2.0882
2009-10-23,1.8957000000000002
2009-10-26,-4.186
2009-10-27,1.9266
2009-10-28,-9.2722
2009-10-29,7.6115
2009-10-30,-5.3659
2009-11-02,-1.0052
2009-11-03,-1.3277999999999999
2009-11-04,6.2005
2009-11-05,-0.6211
2009-11-06,-3.5
2009-11-09,3.886
2009-11-10,-2.7431
2009-11-11,-2.5641
2009-11-12,-5.7895
2009-11-13,-4.4693
2009-11-16,4.0936
2009-11-17,1.1236
2009-11-18,0.2743
2009-11-19,-2.4932
2009-11-20,-4.5421
2009-11-23,5.6548
2009-11-24,-0.2817
2009-11-25,-1.1299
2009-11-27,-4.5714
2009-11-30,-1.1976
2009-12-01,2.4242
2009-12-02,-1.7751000000000001
2009-12-03,0.6024
2009-12-04,-1.4969999999999999
2009-12-07,3.0395
2009-12-08,0.295
2009-12-09,-5.0
2009-12-10,0.6192
2009-12-11,1.5385
2009-12-14,3.6364
2009-12-15,-0.8772
2009-12-16,1.1799
2009-12-17,7.5765
2009-12-18,2.4459
2009-12-21,-1.0648
2009-12-22,-1.0662
2009-12-23,3.7838000000000003
2009-12-24,-1.0417
2009-12-28,1.3158
2009-12-29,0.7792
2009-12-30,0.2497
2009-12-31,-1.5345
2010-01-04,11.7461
2010-01-05,1.6385
2010-01-06,8.046
2010-01-07,-3.1915
2010-01-08,3.956
2010-01-11,-3.3827
2010-01-12,-3.2823
2010-01-13,-3.1673999999999998
2010-01-14,3.969
2010-01-15,-2.9186
2010-01-19,7.1759
2010-01-20,2.5918
2010-01-21,3.3684
2010-01-22,-1.4282
2010-01-25,-1.857
2010-01-26,0.0
2010-01-27,-1.0526
2010-01-28,-3.4043
2010-01-29,-2.4229
2010-02-01,0.4515
2010-02-02,-2.0225
2010-02-03,0.2294
2010-02-04,-3.4325
2010-02-05,-4.0284
2010-02-08,-1.2315
2010-02-09,-1.7499
2010-02-10,2.7925
2010-02-11,2.9735
2010-02-12,-0.9615
2010-02-16,1.4563
2010-02-17,1.9139
2010-02-18,-0.2347
2010-02-19,-0.4706
2010-02-22,-3.0733
2010-02-23,-4.6341
2010-02-24,-2.8133
2010-02-25,-2.6316
2010-02-26,-1.3514
2010-03-01,-5.2055
2010-03-02,-3.1792
2010-03-03,8.6567
2010-03-04,3.5663
2010-03-05,2.1271
2010-03-08,0.7792
2010-03-09,-0.2545
2010-03-10,0.7719
2010-03-11,-1.0256
2010-03-12,0.0
2010-03-15,0.2591
2010-03-16,0.7752
2010-03-17,-1.2788
2010-03-18,-1.8214000000000001
2010-03-19,-0.7937
2010-03-22,-4.5367
2010-03-23,1.6795
2010-03-24,-0.2782
2010-03-25,-1.925
2010-03-26,-3.9326
2010-03-29,6.1404
2010-03-30,-2.4793
2010-03-31,-1.1299
2010-04-01,-1.4285999999999999
2010-04-05,-0.5797
2010-04-06,2.9154999999999998
2010-04-07,3.6827
2010-04-08,1.0929
2010-04-09,0.8108
2010-04-12,2.9491
2010-04-13,-0.7813
2010-04-14,1.3123
2010-04-15,-1.0363
2010-04-16,-8.377
2010-04-19,6.5679
2010-04-20,-2.4096
2010-04-21,3.022
2010-04-22,0.0
2010-04-23,0.0033
2010-04-26,-1.3366
2010-04-27,-5.4054
2010-04-28,0.5714
2010-04-29,1.3175
2010-04-30,-0.7395
2010-05-03,0.2825
2010-05-04,-0.0035
2010-05-05,-2.8135
2010-05-06,-1.7391
2010-05-07,-0.295
2010-05-10,2.071
2010-05-11,-0.2899
2010-05-12,0.2871
2010-05-13,-0.5761
2010-05-14,-0.2915
2010-05-17,-4.386
2010-05-18,-0.6116
2010-05-19,-4.9231
2010-05-20,-7.767
2010-05-21,6.3158
2010-05-24,3.9604
2010-05-25,0.3175
2010-05-26,1.8987
2010-05-27,-1.5528
2010-05-28,0.9464
2010-06-01,-6.5625
2010-06-02,1.6722000000000001
2010-06-03,4.2763
2010-06-04,-0.6309
2010-06-07,-6.0278
2010-06-08,1.3471
2010-06-09,-4.0
2010-06-10,4.1667
2010-06-11,0.6667
2010-06-14,-0.9934
2010-06-15,0.3344
2010-06-16,2.3333
2010-06-17,-2.9316
2010-06-18,6.0403
2010-06-21,5.6646
2010-06-22,-0.2695
2010-06-23,2.1021
2010-06-24,2.3529
2010-06-25,0.8621
2010-06-28,-5.9829
2010-06-29,-7.4242
2010-06-30,4.7463
2010-07-01,-3.75
2010-07-02,-8.7662
2010-07-06,3.2028
2010-07-07,4.4828
2010-07-08,2.9703
2010-07-09,3.8462
2010-07-12,-2.1605
2010-07-13,-0.627
2010-07-14,-0.3214
2010-07-15,-2.8662
2010-07-16,0.0
2010-07-19,1.6393
2010-07-20,-2.5806
2010-07-21,2.4834
2010-07-22,0.8078
2010-07-23,1.9231
2010-07-26,8.4906
2010-07-27,-2.029
2010-07-28,0.0
2010-07-29,9.1716
2010-07-30,2.439
2010-08-02,-4.7619
2010-08-03,1.9409999999999998
2010-08-04,0.8209
2010-08-05,-2.7027
2010-08-06,-3.8889
2010-08-09,-1.1561
2010-08-10,-4.6784
2010-08-11,-1.8405
2010-08-12,1.5625
2010-08-13,0.0
2010-08-16,-4.6154
2010-08-17,2.2580999999999998
2010-08-18,0.9464
2010-08-19,-0.9375
2010-08-20,4.4164
2010-08-23,-3.9275
2010-08-24,-2.5157
2010-08-25,-1.2903
2010-08-26,-0.6536
2010-08-27,1.3158
2010-08-30,-3.8961
2010-08-31,3.3784
2010-09-01,-0.3268
2010-09-02,-1.3115
2010-09-03,2.3256
2010-09-07,-0.3287
2010-09-08,-0.9691
2010-09-09,-1.3197999999999999
2010-09-10,0.0
2010-09-13,1.0
2010-09-14,-2.3102
2010-09-15,1.3471
2010-09-16,0.3375
2010-09-17,-0.3322
2010-09-20,-2.0
2010-09-21,-0.3401
2010-09-22,-1.7065000000000001
2010-09-23,0.3472
2010-09-24,-4.8443000000000005
2010-09-27,3.2682
2010-09-28,0.0044
2010-09-29,0.7042
2010-09-30,0.6993
2010-10-01,5.5556
2010-10-04,0.0
2010-10-05,-1.9737
2010-10-06,3.3557
2010-10-07,-1.2987
2010-10-08,-0.9868
2010-10-11,-0.3322
2010-10-12,1.0
2010-10-13,-0.9901
2010-10-14,0.3333
2010-10-15,0.3322
2010-10-18,1.3245
2010-10-19,0.3268
2010-10-20,-0.6515
2010-10-21,0.6557
2010-10-22,-1.9544000000000001
2010-10-25,0.0
2010-10-26,1.9933999999999998
2010-10-27,-1.9544000000000001
2010-10-28,-0.3322
2010-10-29,0.3333
2010-11-01,0.6686
2010-11-02,1.316
2010-11-03,2.6059
2010-11-04,-3.8095
2010-11-05,-1.3201
2010-11-08,0.6689
2010-11-09,-0.9967
2010-11-10,3.0201
2010-11-11,-0.3257
2010-11-12,-1.634
2010-11-15,-6.9767
2010-11-16,1.4285999999999999
2010-11-17,2.8169
2010-11-18,-0.6849
2010-11-19,-0.8621
2010-11-22,0.1739
2010-11-23,1.3889
2010-11-24,2.7397
2010-11-26,0.0
2010-11-29,-1.6667
2010-11-30,-4.0678
2010-12-01,0.3534
2010-12-02,2.1127
2010-12-03,1.7241
2010-12-06,-1.6949
2010-12-07,0.3448
2010-12-08,0.3436
2010-12-09,-2.3973
2010-12-10,1.0526
2010-12-13,2.4306
2010-12-14,-1.6949
2010-12-15,-1.0345
2010-12-16,0.3484
2010-12-17,-1.3889
2010-12-20,2.4648
2010-12-21,-1.3746
2010-12-22,1.0453
2010-12-23,1.3793
2010-12-27,-1.3605
2010-12-28,-1.3793
2010-12-29,1.049
2010-12-30,-2.0761
2010-12-31,-1.7668
2011-01-03,2.518
2011-01-04,2.4561
2011-01-05,0.0
2011-01-06,2.7397
2011-01-07,-0.6667
2011-01-10,-2.6846
2011-01-11,-0.3448
2011-01-12,2.0718
2011-01-13,0.6822
2011-01-14,-0.6734
2011-01-18,-2.7119
2011-01-19,-1.3937
2011-01-20,1.4134
2011-01-21,1.7422
2011-01-24,-2.3973
2011-01-25,-1.0526
2011-01-26,0.3546
2011-01-27,0.7067
2011-01-28,-1.7544
2011-01-31,2.1429
2011-02-01,0.0
2011-02-02,9.4406
2011-02-03,-0.639
2011-02-04,2.8939
2011-02-07,-3.4688
2011-02-08,0.3561
2011-02-09,-0.6452
2011-02-10,-0.3247
2011-02-11,-3.5831
2011-02-14,0.3378
2011-02-15,2.3569
2011-02-16,-1.3158
2011-02-17,-1.6667
2011-02-18,1.6949
2011-02-22,-8.3333
2011-02-23,3.2727
2011-02-24,-3.169
2011-02-25,2.0
2011-02-28,0.8913
2011-03-01,-2.4735
2011-03-02,2.5362
2011-03-03,-1.4134
2011-03-04,0.0
2011-03-07,2.509
2011-03-08,-1.3986
2011-03-09,0.0
2011-03-10,-2.4823
2011-03-11,-4.7273
2011-03-14,-0.3817
2011-03-15,-4.2146
2011-03-16,0.4
2011-03-17,0.3984
2011-03-18,-1.9841
2011-03-21,0.4049
2011-03-22,-0.4032
2011-03-23,-1.6194
2011-03-24,1.2346
2011-03-25,-1.626
2011-03-28,-4.5455
2011-03-29,1.2987
2011-03-30,-1.2821
2011-03-31,-2.5974
2011-04-01,3.1111
2011-04-04,-0.431
2011-04-05,-0.4329
2011-04-06,0.4348
2011-04-07,0.4329
