ticker,GAIA US Equity
2000-05-31,0.0
2000-06-01,3.3557
2000-06-02,-1.2987
2000-06-05,0.0
2000-06-06,0.0
2000-06-07,-4.6053
2000-06-08,0.6897
2000-06-09,3.4247
2000-06-12,0.6623
2000-06-13,-3.2895
2000-06-14,-0.6803
2000-06-15,0.6849
2000-06-16,0.0
2000-06-19,5.102
2000-06-20,-1.6181
2000-06-21,-1.3158
2000-06-22,4.0
2000-06-23,-3.8462
2000-06-26,3.3333
2000-06-27,5.8065
2000-06-28,14.6341
2000-06-29,-5.5851
2000-06-30,-16.6197
2000-07-03,-2.3649
2000-07-05,-5.8824
2000-07-06,2.9412000000000003
2000-07-07,-1.0714
2000-07-10,7.2202
2000-07-11,-1.6835
2000-07-12,1.7123
2000-07-13,-1.0101
2000-07-14,-0.3401
2000-07-17,-1.7065000000000001
2000-07-18,-0.6076
2000-07-19,1.31
2000-07-20,-0.6897
2000-07-21,0.0
2000-07-24,0.0
2000-07-25,0.3472
2000-07-26,-1.3841
2000-07-27,1.0526
2000-07-28,0.3472
2000-07-31,0.346
2000-08-01,2.069
2000-08-02,-1.3514
2000-08-03,0.0
2000-08-04,0.0
2000-08-07,0.0
2000-08-08,-4.1096
2000-08-09,0.7143
2000-08-10,-1.0638
2000-08-11,2.509
2000-08-14,0.6993
2000-08-15,-0.6944
2000-08-16,0.6993
2000-08-17,-5.5556
2000-08-18,2.9412000000000003
2000-08-21,-1.4285999999999999
2000-08-22,-1.4493
2000-08-23,1.4706000000000001
2000-08-24,-0.3623
2000-08-25,-1.0909
2000-08-28,-0.3676
2000-08-29,1.845
2000-08-30,1.4493
2000-08-31,2.1429
2000-09-01,1.049
2000-09-05,-1.7301
2000-09-06,1.4085
2000-09-07,-8.6806
2000-09-08,-0.3802
2000-09-11,3.7214
2000-09-13,1.5638999999999998
2000-09-14,-1.4493
2000-09-15,1.4706000000000001
2000-09-18,-2.5362
2000-09-19,0.7435
2000-09-20,1.476
2000-09-21,-0.3636
2000-09-22,0.0
2000-09-25,8.7591
2000-09-26,-4.698
2000-09-27,-3.169
2000-09-28,4.0
2000-09-29,2.4476
2000-10-02,-0.3413
2000-10-03,0.0
2000-10-04,-1.3699
2000-10-05,0.6944
2000-10-06,-3.4483
2000-10-10,1.0714
2000-10-11,-0.3534
2000-10-12,0.0
2000-10-13,-3.5461
2000-10-16,-5.8824
2000-10-17,3.125
2000-10-18,-9.0909
2000-10-19,7.5
2000-10-20,0.0
2000-10-23,0.0
2000-10-24,0.0
2000-10-25,-0.7752
2000-10-26,-1.5625
2000-10-27,3.1746
2000-10-30,-4.6154
2000-10-31,4.0323
2000-11-01,6.5891
2000-11-02,-1.0909
2000-11-03,0.7353
2000-11-06,-0.7299
2000-11-07,-1.8382
2000-11-08,-1.1236
2000-11-09,-3.0303
2000-11-10,-3.125
2000-11-13,-0.8065
2000-11-14,1.2195
2000-11-15,2.008
2000-11-16,-1.5748
2000-11-17,0.4
2000-11-20,1.1952
2000-11-21,0.7874
2000-11-22,0.7813
2000-11-24,0.7752
2000-11-27,-3.8462
2000-11-28,-4.0
2000-11-29,2.9167
2000-11-30,-1.6194
2000-12-01,-0.823
2000-12-04,0.0
2000-12-05,0.4149
2000-12-06,0.8264
2000-12-07,0.0
2000-12-08,-0.4098
2000-12-11,9.465
2000-12-12,-3.7594
2000-12-13,6.25
2000-12-14,-5.5147
2000-12-15,-0.3891
2000-12-18,0.3906
2000-12-19,0.3891
2000-12-20,-1.1628
2000-12-21,-1.1764999999999999
2000-12-22,-1.9841
2000-12-26,0.4049
2000-12-27,-0.8065
2000-12-28,1.2195
2000-12-29,-0.8032
2001-01-02,-1.6194
2001-01-03,-0.823
2001-01-04,-2.0747
2001-01-05,-2.5423999999999998
2001-01-08,-2.6087
2001-01-09,-3.5714
2001-01-10,2.5463
2001-01-11,-4.2889
2001-01-12,1.8868
2001-01-16,0.0
2001-01-17,-1.8519
2001-01-18,7.5472
2001-01-19,1.7544
2001-01-22,7.3276
2001-01-23,-2.2088
2001-01-24,-1.0267
2001-01-25,-3.7344
2001-01-26,-1.7241
2001-01-29,0.8772
2001-01-30,0.8696
2001-01-31,3.4483
2001-02-01,-2.5
2001-02-02,0.0
2001-02-05,0.8547
2001-02-06,0.0
2001-02-07,1.6949
2001-02-08,0.0
2001-02-09,0.0
2001-02-12,-1.6667
2001-02-13,-8.4746
2001-02-14,-7.4074
2001-02-15,3.0
2001-02-16,1.9417
2001-02-20,0.9524
2001-02-21,-1.7689
2001-02-22,-1.5606
2001-02-23,-0.4878
2001-02-26,0.0
2001-02-27,0.0
2001-02-28,-0.9804
2001-03-01,-1.9802
2001-03-02,-2.0202
2001-03-05,-1.0309
2001-03-06,-3.125
2001-03-07,12.9032
2001-03-08,2.8571
2001-03-09,-12.963
2001-03-12,-2.1277
2001-03-13,0.0
2001-03-14,0.0
2001-03-15,1.087
2001-03-16,-1.0753
2001-03-19,-2.7174
2001-03-20,5.0279
2001-03-21,-5.3191
2001-03-22,-7.8652
2001-03-23,1.2195
2001-03-26,7.2289
2001-03-27,-3.3708
2001-03-28,-2.907
2001-03-29,0.5988
2001-03-30,3.5714
2001-04-03,-4.1667
2001-04-04,-0.4498
2001-04-05,-2.4096
2001-04-06,-0.6173
2001-04-09,-0.2236
2001-04-10,0.8964
2001-04-11,-2.1718
2001-04-12,-0.1009
2001-04-16,2.0202
2001-04-17,0.0
2001-04-18,1.4851
2001-04-19,4.878
2001-04-20,0.5581
2001-04-23,-1.6651
2001-04-24,0.1881
2001-04-25,0.4695
2001-04-26,0.0
2001-04-27,-0.0935
2001-04-30,0.0
2001-05-01,0.0935
2001-05-02,-0.4673
2001-05-03,-0.5634
2001-05-04,3.4939
2001-05-07,3.6496
2001-05-08,1.6724999999999999
2001-05-09,0.8658
2001-05-10,-4.6352
2001-05-11,-0.09
2001-05-14,-5.045
2001-05-15,4.2694
2001-05-16,0.091
2001-05-17,-5.9091000000000005
2001-05-18,-1.8357
2001-05-21,4.7244
2001-05-22,-4.3233
2001-05-23,-0.1965
2001-05-24,2.8543
2001-05-25,4.4019
2001-05-29,1.0999
2001-05-30,-0.272
2001-05-31,-2.2727
2001-06-01,2.1395
2001-06-04,1.5483
2001-06-05,-1.435
2001-06-06,4.6406
2001-06-07,8.0
2001-06-08,13.607099999999999
2001-06-11,11.623
2001-06-12,-5.7143
2001-06-13,-2.0202
2001-06-14,-1.0309
2001-06-15,-1.5972
2001-06-18,-4.7283
2001-06-19,-0.6667
2001-06-20,-0.4474
2001-06-21,-10.1124
2001-06-22,4.0833
2001-06-25,-0.3203
2001-06-26,10.9237
2001-06-27,0.8689
2001-06-28,6.4609
2001-06-29,-4.2481
2001-07-02,3.8731999999999998
2001-07-03,3.3898
2001-07-05,-2.623
2001-07-06,-5.0505
2001-07-09,3.9007
2001-07-10,2.1843
2001-07-11,0.8016
2001-07-12,-1.9218
2001-07-13,-5.3378
2001-07-16,3.8544
2001-07-17,-5.3608
2001-07-18,4.5752
2001-07-19,-4.1667
2001-07-20,7.2464
2001-07-23,0.5405
2001-07-24,1.1425
2001-07-25,-0.1993
2001-07-26,0.5326
2001-07-27,-3.1788
2001-07-30,-0.7524
2001-07-31,-1.7919
2001-08-01,8.4211
2001-08-02,0.9709
2001-08-03,2.1795
2001-08-06,6.3363
2001-08-07,-5.6047
2001-08-08,-1.75
2001-08-09,2.7354000000000003
2001-08-10,5.0155
2001-08-13,4.9528
2001-08-14,11.5169
2001-08-15,-2.267
2001-08-16,-2.8350999999999997
2001-08-17,-4.4562
2001-08-20,4.1088
2001-08-21,-4.0533
2001-08-22,-4.3913
2001-08-23,-2.6163
2001-08-24,3.8209
2001-08-27,0.0575
2001-08-28,-5.7471
2001-08-29,0.5488
2001-08-30,3.4566
2001-08-31,10.1993
2001-09-04,1.0638
2001-09-05,0.0
2001-09-06,-6.3158
2001-09-07,0.0
2001-09-10,-5.0
2001-09-17,-11.236
2001-09-18,3.9307
2001-09-19,-1.4295
2001-09-20,0.7349
2001-09-21,-3.8089
2001-09-24,0.6711
2001-09-25,-1.6667
2001-09-26,1.6271
2001-09-27,-3.2688
2001-09-28,8.5517
2001-10-01,1.6518000000000002
2001-10-02,0.0
2001-10-03,-1.1875
2001-10-04,-4.3011
2001-10-05,1.9828000000000001
2001-10-08,-1.1017
2001-10-09,5.6356
2001-10-10,-0.8065
2001-10-11,-2.7517
2001-10-12,-0.5788
2001-10-15,3.4929
2001-10-16,-2.4375
2001-10-17,2.6906
2001-10-18,-2.6825
2001-10-19,0.9615
2001-10-22,1.5873
2001-10-23,0.0
2001-10-24,0.4375
2001-10-25,-0.1867
2001-10-26,-2.1197
2001-10-29,-3.5032
2001-10-30,1.6502
2001-10-31,5.5195
2001-11-01,-0.3077
2001-11-02,-1.4815
2001-11-05,0.5013
2001-11-06,-0.6234
2001-11-07,1.192
2001-11-08,-5.7657
2001-11-09,3.6842
2001-11-12,-1.3325
2001-11-13,1.2862
2001-11-14,-1.9048
2001-11-15,1.165
2001-11-16,0.128
2001-11-19,-0.9585
2001-11-20,0.6452
2001-11-21,-0.3205
2001-11-23,0.1286
2001-11-26,-2.6333
2001-11-27,1.3852
2001-11-28,1.1711
2001-11-29,-2.2508
2001-11-30,1.5789
2001-12-03,-0.5829
2001-12-04,-0.5863
2001-12-05,2.228
2001-12-06,-0.1282
2001-12-07,1.733
2001-12-10,4.1009
2001-12-11,10.0
2001-12-12,4.9587
2001-12-13,-7.0866
2001-12-14,-1.0169
2001-12-17,3.8813
2001-12-18,1.6484
2001-12-19,-4.0541
2001-12-20,-3.8872999999999998
2001-12-21,0.5275
2001-12-24,0.0
2001-12-26,0.5831
2001-12-27,4.3478
2001-12-28,17.5
2001-12-31,3.0733
2002-01-02,2.844
2002-01-03,-1.8733
2002-01-04,-0.4091
2002-01-07,-0.0456
2002-01-08,-2.8767
2002-01-09,-9.685
2002-01-10,2.1343
2002-01-11,-3.16
2002-01-14,-1.7368000000000001
2002-01-15,3.1066
2002-01-16,-2.5974
2002-01-17,-9.8133
2002-01-18,-1.8332000000000002
2002-01-22,0.0
2002-01-23,-0.3012
2002-01-24,4.1088
2002-01-25,3.3662
2002-01-28,-0.8422
2002-01-29,1.359
2002-01-30,-0.2793
2002-01-31,-0.6723
2002-02-01,1.5228000000000002
2002-02-04,-1.6667
2002-02-05,-0.791
2002-02-06,0.5125
2002-02-07,-0.8499
2002-02-08,0.2857
2002-02-11,0.4558
2002-02-12,0.3971
2002-02-13,0.0565
2002-02-14,0.2259
2002-02-15,-1.1268
2002-02-19,2.5641
2002-02-20,-1.1667
2002-02-21,-0.5059
2002-02-22,0.113
2002-02-25,1.1287
2002-02-26,5.0223
2002-02-27,1.7534999999999998
2002-02-28,-6.2141
2002-03-01,-0.4454
2002-03-04,0.4474
2002-03-05,0.2227
2002-03-06,0.7778
2002-03-07,-0.4961
2002-03-08,-0.3878
2002-03-11,0.1112
2002-03-12,0.2778
2002-03-13,0.831
2002-03-14,0.2747
2002-03-15,0.8767
2002-03-18,-0.0543
2002-03-19,0.0
2002-03-20,0.5435
2002-03-21,-1.4595
2002-03-22,0.2194
2002-03-25,0.1642
2002-03-26,-0.8197
2002-03-27,0.3857
2002-03-28,1.0922
2002-04-01,-1.0804
2002-04-02,-0.8233
2002-04-03,-0.3874
2002-04-04,-0.1667
2002-04-05,0.1669
2002-04-08,-3.7222
2002-04-09,-1.9042
2002-04-10,0.0
2002-04-11,0.2294
2002-04-12,2.4121
2002-04-15,3.1519
2002-04-16,0.0
2002-04-17,0.0
2002-04-18,-1.0
2002-04-19,0.7295
2002-04-22,-2.4513
2002-04-23,1.0851
2002-04-24,-1.8079
2002-04-25,-1.5535
2002-04-26,-4.0912
2002-04-29,0.9141
2002-04-30,-3.9251
2002-05-01,-4.274
2002-05-02,-1.7072
2002-05-03,1.8035999999999999
2002-05-06,3.0184
2002-05-07,2.6752000000000002
2002-05-08,-3.4119
2002-05-09,-4.1811
2002-05-10,0.5429
2002-05-13,0.4
2002-05-14,-0.1992
2002-05-15,-1.8629
2002-05-16,8.5424
2002-05-17,-0.835
2002-05-20,-0.7956
2002-05-21,0.0635
2002-05-22,-1.4594
2002-05-23,-1.4809999999999999
2002-05-24,-3.1373
2002-05-28,-0.2699
2002-05-29,0.8119
2002-05-30,-0.0671
2002-05-31,0.403
2002-06-03,-1.6054
2002-06-04,2.3793
2002-06-05,-4.3161
2002-06-06,-4.5108
2002-06-07,-1.8169
2002-06-10,-2.2206
2002-06-11,-0.0757
2002-06-12,6.0606
2002-06-13,-0.7143
2002-06-14,-4.6763
2002-06-17,4.7547
2002-06-18,-0.3602
2002-06-19,-2.3861
2002-06-20,1.1111
2002-06-21,5.1282
2002-06-24,4.4599
2002-06-25,-0.6004
2002-06-26,0.6711
2002-06-27,-0.2667
2002-06-28,-2.1390000000000002
2002-07-01,1.1612
2002-07-02,1.0128
2002-07-03,-2.4733
2002-07-05,1.5079
2002-07-08,-0.8103
2002-07-09,-0.6127
2002-07-10,-6.3014
2002-07-11,-4.9708
2002-07-12,1.9231
2002-07-15,-6.0377
2002-07-16,-7.6305
2002-07-17,-13.0435
2002-07-18,15.9
2002-07-19,-5.4357
2002-07-22,4.8449
2002-07-23,2.6891
2002-07-24,7.1186
2002-07-25,-6.5665
2002-07-26,-0.9314
2002-07-29,-0.8547
2002-07-30,-4.6552
2002-07-31,-0.6329
2002-08-01,-1.4559
2002-08-02,-0.1847
2002-08-05,-2.7752
2002-08-06,1.3321
2002-08-07,0.0
2002-08-08,-4.2254
2002-08-09,-4.4118
2002-08-12,-7.3846
2002-08-13,-10.1772
2002-08-14,18.2345
2002-08-15,-9.9062
2002-08-16,9.3866
2002-08-19,-2.1268
2002-08-20,3.3514
2002-08-21,3.6611000000000002
2002-08-22,4.8203
2002-08-23,6.3759
2002-08-26,-3.7104
2002-08-27,7.1429
2002-08-28,-3.5088
2002-08-29,4.4455
2002-08-30,-2.4284
2002-09-03,0.6244
2002-09-04,0.0
2002-09-05,-0.266
2002-09-06,1.5110999999999999
2002-09-09,0.7005
2002-09-10,1.0435
2002-09-11,-1.0327
2002-09-12,-0.4348
2002-09-13,0.8734
2002-09-16,-0.4329
2002-09-17,0.0087
2002-09-18,-0.5304
2002-09-19,0.5245
2002-09-20,3.0435
2002-09-23,-2.8692
2002-09-24,-0.0869
2002-09-25,0.8696
2002-09-26,0.3448
2002-09-27,-1.2027
2002-09-30,-0.2609
2002-10-01,2.0052
2002-10-02,-1.7094
2002-10-03,3.9130000000000003
2002-10-04,-12.887
2002-10-07,-0.9606
2002-10-08,0.388
2002-10-09,-2.4154999999999998
2002-10-10,-3.9604
2002-10-11,-1.134
2002-10-14,2.8154
2002-10-15,-0.7099
2002-10-16,1.7365
2002-10-17,0.4016
2002-10-18,-0.4
2002-10-21,1.6064
2002-10-22,-2.5692
2002-10-23,1.4199
2002-10-24,0.5
2002-10-25,0.4975
2002-10-28,-3.0693
2002-10-29,0.6129
2002-10-30,-0.5076
2002-10-31,-0.5102
2002-11-01,0.6154
2002-11-04,1.9367999999999999
2002-11-05,-0.7
2002-11-06,2.2155
2002-11-07,-1.0836999999999999
2002-11-08,2.49
2002-11-11,1.9436
2002-11-12,11.0582
2002-11-13,-7.03
2002-11-14,-0.5632
2002-11-15,0.9285
2002-11-18,-1.1132
2002-11-19,-2.7817
2002-11-20,-0.4785
2002-11-21,1.1442
2002-11-22,-0.1806
2002-11-25,-0.1048
2002-11-26,1.0583
2002-11-27,2.0755
2002-11-29,-1.7468
2002-12-02,3.471
2002-12-03,-2.0909
2002-12-04,0.4643
2002-12-05,-0.915
2002-12-06,-0.8395
2002-12-09,0.0753
2002-12-10,-3.4684
2002-12-11,2.2395
2002-12-12,1.9048
2002-12-13,-2.243
2002-12-16,1.912
2002-12-17,-3.6585
2002-12-18,-1.2658
2002-12-19,4.6251999999999995
2002-12-20,-0.5561
2002-12-23,-1.327
2002-12-24,-0.2882
2002-12-26,0.9634
2002-12-27,1.4313
2002-12-30,1.223
2002-12-31,-3.6245000000000003
2003-01-02,-0.4822
2003-01-03,3.876
2003-01-06,2.6119
2003-01-07,-3.2727
2003-01-08,-1.6917
2003-01-09,2.7725
2003-01-10,-0.0093
2003-01-13,-3.6189
2003-01-14,-3.4653
2003-01-15,-2.7096999999999998
2003-01-16,-3.5971
2003-01-17,-13.0064
2003-01-21,0.6127
2003-01-22,-15.3471
2003-01-23,10.2158
2003-01-24,-1.5666
2003-01-27,3.9655
2003-01-28,-1.0078
2003-01-29,-1.8041
2003-01-30,-1.706
2003-01-31,0.6676
2003-02-03,4.3767
2003-02-04,-1.1436
2003-02-05,-2.0566
2003-02-06,-10.105
2003-02-07,2.9196999999999997
2003-02-10,1.4184
2003-02-11,2.0979
2003-02-12,0.0
2003-02-13,-3.0137
2003-02-14,-0.4237
2003-02-18,-4.539
2003-02-19,-2.9718
2003-02-20,0.3063
2003-02-21,3.8167999999999997
2003-02-24,0.1471
2003-02-25,-1.6153
2003-02-26,-0.8955
2003-02-27,2.1084
2003-02-28,-33.3186
2003-03-03,-5.3307
2003-03-04,-5.1402
2003-03-05,0.4926
2003-03-06,-0.9804
2003-03-07,8.6634
2003-03-10,-4.1002
2003-03-11,-4.2755
2003-03-12,2.9777
2003-03-13,5.7831
2003-03-14,-4.7608
2003-03-17,17.1968
2003-03-18,-2.0408
2003-03-19,1.875
2003-03-20,-0.2045
2003-03-21,-2.0492
2003-03-24,2.0921
2003-03-25,3.2787
2003-03-26,0.1984
2003-03-27,-1.9802
2003-03-28,1.2121
2003-03-31,7.1856
2003-04-01,-4.0968
2003-04-02,6.2136
2003-04-03,-3.6563
2003-04-04,-1.7078
2003-04-07,1.7375
2003-04-08,0.3795
2003-04-09,-3.4026
2003-04-10,-1.9569
2003-04-11,-1.5968
2003-04-14,2.4341
2003-04-15,-4.7524999999999995
2003-04-16,-2.9106
2003-04-17,1.9272
2003-04-21,1.2605
2003-04-22,1.2448
2003-04-23,-0.6148
2003-04-24,-1.2371
2003-04-25,0.2088
2003-04-28,-5.4167
2003-04-29,-1.9824000000000002
2003-04-30,-1.1236
2003-05-01,0.6818
2003-05-02,2.4831
2003-05-05,3.0837
2003-05-06,5.3419
2003-05-07,-5.6795
2003-05-08,0.0
2003-05-09,7.0968
2003-05-12,3.2129
2003-05-13,1.3618999999999999
2003-05-14,9.2131
2003-05-15,10.0176
2003-05-16,-4.7923
2003-05-19,3.4899
2003-05-20,-4.345
2003-05-21,-6.2712
2003-05-22,-4.1591
2003-05-23,2.6414999999999997
2003-05-27,2.9412000000000003
2003-05-28,-0.1786
2003-05-29,-1.7889
2003-05-30,4.7359
2003-06-02,-1.7391
2003-06-03,-1.2389000000000001
2003-06-04,11.1111
2003-06-05,-5.6452
2003-06-06,0.359
2003-06-09,-4.6159
2003-06-10,6.4107
2003-06-11,0.1846
2003-06-12,-0.1675
2003-06-13,-0.5034
2003-06-16,0.3373
2003-06-17,-0.8403
2003-06-18,-2.5423999999999998
2003-06-19,-0.8696
2003-06-20,-8.4211
2003-06-23,-3.2567
2003-06-24,1.1881
2003-06-25,-1.9569
2003-06-26,0.0
2003-06-27,7.5847999999999995
2003-06-30,9.833
2003-07-01,5.7432
2003-07-02,3.0351
2003-07-03,-1.5504
2003-07-07,6.2992
2003-07-08,2.0741
2003-07-09,-1.016
2003-07-10,-1.7595
2003-07-11,-6.7164
2003-07-14,-0.8
2003-07-15,-5.4839
2003-07-16,2.3891
2003-07-17,-7.5
2003-07-18,1.0991
2003-07-21,0.1604
2003-07-22,-1.7616
2003-07-23,3.4233000000000002
2003-07-24,-2.1191
2003-07-25,0.3757
2003-07-28,3.3868
2003-07-29,1.0345
2003-07-30,-18.43
2003-07-31,5.0209
2003-08-01,0.7968
2003-08-04,-0.9881
2003-08-05,2.9939999999999998
2003-08-06,-2.5194
2003-08-07,-0.1988
2003-08-08,0.5976
2003-08-11,2.7723
2003-08-12,-1.3487
2003-08-13,2.5391
2003-08-14,-0.1905
2003-08-15,0.1908
2003-08-18,0.7619
2003-08-19,-1.1342
2003-08-20,0.3824
2003-08-21,0.0
2003-08-22,0.0
2003-08-25,0.7619
2003-08-26,-1.1342
2003-08-27,-1.1280999999999999
2003-08-28,1.315
2003-08-29,-0.7444
2003-09-02,-0.9615
2003-09-03,0.5825
2003-09-04,5.0193
2003-09-05,-3.4926
2003-09-08,0.0
2003-09-09,0.9524
2003-09-10,3.2075
2003-09-11,2.5594
2003-09-12,5.1693
2003-09-15,-0.1695
2003-09-16,-2.3769
2003-09-17,0.0
2003-09-18,1.7391
2003-09-19,-0.3419
2003-09-22,11.4923
2003-09-23,-7.8462
2003-09-24,3.5058
2003-09-25,0.6452
2003-09-26,-6.234
2003-09-29,2.8884
2003-09-30,-4.1528
2003-10-01,4.4887
2003-10-02,-0.481
2003-10-03,1.6667
2003-10-06,-1.459
2003-10-07,-0.183
2003-10-08,-0.5
2003-10-09,-1.1724999999999999
2003-10-13,-1.3559
2003-10-14,3.0928
2003-10-15,-3.3333
2003-10-16,4.3103
2003-10-17,0.1653
2003-10-20,-0.165
2003-10-21,-0.8099
2003-10-22,-1.3331
2003-10-23,-6.0969
2003-10-24,-2.3381
2003-10-27,-2.5783
2003-10-28,-0.3781
2003-10-29,2.6565
2003-10-30,-4.9908
2003-10-31,3.9105
2003-11-03,0.1685
2003-11-04,-2.6355
2003-11-05,-1.1327
2003-11-06,5.6311
2003-11-07,-2.5735
2003-11-10,-1.3208
2003-11-11,0.3824
2003-11-12,2.6667
2003-11-13,-1.8553
2003-11-14,1.8904
2003-11-17,-2.5974
2003-11-18,0.381
2003-11-19,3.0171
2003-11-20,-2.3761
2003-11-21,3.3962
2003-11-24,-3.2847
2003-11-25,1.8868
2003-11-26,0.0
2003-11-28,-2.5926
2003-12-01,0.5703
2003-12-02,-0.9452
2003-12-03,-1.5267
2003-12-04,2.7132
2003-12-05,0.0
2003-12-08,-1.8679000000000001
2003-12-09,0.9421
2003-12-10,2.0952
2003-12-11,3.1716
2003-12-12,2.0796
2003-12-15,-0.2657
2003-12-16,2.4867
2003-12-17,-0.3466
2003-12-18,0.5217
2003-12-19,-0.346
2003-12-22,-0.3472
2003-12-23,1.0453
2003-12-24,0.0
2003-12-26,-2.0517
2003-12-29,4.9111
2003-12-30,-0.8221
2003-12-31,0.6598
2004-01-02,0.8403
2004-01-05,-0.6667
2004-01-06,-1.3423
2004-01-07,-2.0408
2004-01-08,0.8681
2004-01-09,-1.0327
2004-01-12,1.7391
2004-01-13,-1.1966
2004-01-14,-1.5398
2004-01-15,1.9153
2004-01-16,-6.2069
2004-01-20,6.0662
2004-01-21,-5.026
2004-01-22,3.1022
2004-01-23,1.7699
2004-01-26,0.6957
2004-01-27,-0.734
2004-01-28,0.2175
2004-01-29,0.5208
2004-01-30,-5.8722
2004-02-02,0.7339
2004-02-03,0.1821
2004-02-04,-2.1818
2004-02-05,-0.5576
2004-02-06,-1.8692
2004-02-09,1.9048
2004-02-10,-0.5607
2004-02-11,1.6917
2004-02-12,0.5545
2004-02-13,5.6985
2004-02-17,0.0
2004-02-18,-5.0261
2004-02-19,-2.0326
2004-02-20,-1.8692
2004-02-23,2.6667
2004-02-24,0.0
2004-02-25,0.3896
2004-02-26,-0.0185
2004-02-27,3.1423
2004-03-01,1.0753
2004-03-02,-4.2553
2004-03-03,-1.1111
2004-03-04,0.9363
2004-03-05,1.1132
2004-03-08,-0.9174
2004-03-09,3.7037
2004-03-10,-2.6786
2004-03-11,0.9174
2004-03-12,1.8182
2004-03-15,-3.5714
2004-03-16,0.7407
2004-03-17,2.0221
2004-03-18,-0.7207
2004-03-19,3.4483
2004-03-22,-0.5088
2004-03-23,-3.0153
2004-03-24,-0.9091
2004-03-25,-0.7339
2004-03-26,-0.1848
2004-03-29,3.3333
2004-03-30,-3.2258
2004-03-31,3.1481
2004-04-01,-1.0772
2004-04-02,1.6334
2004-04-05,0.8929
2004-04-06,6.0177
2004-04-07,6.01
2004-04-08,2.5197000000000003
2004-04-12,-0.3072
2004-04-13,-6.4715
2004-04-14,-1.1697
2004-04-15,-1.9837
2004-04-16,6.6497
2004-04-19,1.4352
2004-04-20,0.2987
2004-04-21,1.8809
2004-04-22,5.3846
2004-04-23,-1.4599
2004-04-26,3.4074
2004-04-27,1.0029
2004-04-28,-0.8511
2004-04-29,0.0
2004-04-30,0.0
2004-05-03,-4.578
2004-05-04,4.9475
2004-05-05,-5.7143
2004-05-06,6.6667
2004-05-07,-0.5682
2004-05-10,-6.4286
2004-05-11,-3.8167999999999997
2004-05-12,-4.3651
2004-05-13,-4.2324
2004-05-14,-1.2132
2004-05-17,0.5263
2004-05-18,-3.6649000000000003
2004-05-19,0.1993
2004-05-20,-0.1989
2004-05-21,1.2681
2004-05-24,5.5456
2004-05-25,-5.7627
2004-05-26,7.9137
2004-05-27,7.3333
2004-05-28,-5.5901
2004-06-01,1.1513
2004-06-02,-5.5285
2004-06-03,-1.0327
2004-06-04,6.087
2004-06-07,0.0
2004-06-08,0.0
2004-06-09,1.4754
2004-06-10,-3.8772
2004-06-14,-0.8403
2004-06-15,-1.6949
2004-06-17,-0.8621
2004-06-18,2.6087
