ticker,DSPG US Equity
2000-05-22,-10.526299999999999
2000-05-23,-3.87
2000-05-24,-0.4831
2000-05-25,-4.2071
2000-05-26,3.3784
2000-05-30,13.7255
2000-05-31,2.8736
2000-06-01,6.4246
2000-06-02,4.5931999999999995
2000-06-05,3.3877
2000-06-06,-0.2427
2000-06-07,9.0024
2000-06-08,0.2232
2000-06-09,3.3407999999999998
2000-06-12,-9.0517
2000-06-13,7.9384
2000-06-14,-2.7442
2000-06-15,1.3544
2000-06-16,-1.1136
2000-06-19,0.6757
2000-06-20,1.7896999999999998
2000-06-21,2.0879
2000-06-22,-0.5382
2000-06-23,-6.3853
2000-06-26,6.5896
2000-06-27,-9.0022
2000-06-28,6.5554
2000-06-29,-1.5659999999999998
2000-06-30,1.8182
2000-07-03,-1.0045
2000-07-05,-7.1026
2000-07-06,7.0388
2000-07-07,4.6485
2000-07-10,0.1083
2000-07-11,-9.7403
2000-07-12,7.9137
2000-07-13,0.6667
2000-07-14,5.9603
2000-07-17,6.3542
2000-07-18,-5.6807
2000-07-19,-3.3229
2000-07-20,-5.2632
2000-07-21,-4.195
2000-07-24,-3.1953
2000-07-25,2.2005
2000-07-26,-5.7416
2000-07-27,-8.5025
2000-07-28,-5.1318
2000-07-31,-1.9005999999999998
2000-08-01,-1.3413
2000-08-02,3.6254
2000-08-03,-1.895
2000-08-04,-2.2288
2000-08-07,-1.2158
2000-08-08,-6.1538
2000-08-09,4.918
2000-08-10,-2.1875
2000-08-11,-0.3195
2000-08-14,0.3205
2000-08-15,4.1534
2000-08-16,5.8282
2000-08-17,4.9275
2000-08-18,-2.9006
2000-08-21,-1.4224999999999999
2000-08-22,8.3694
2000-08-23,3.5952
2000-08-24,1.1568
2000-08-25,-2.1601
2000-08-28,-1.039
2000-08-29,0.1312
2000-08-30,-3.2765
2000-08-31,0.271
2000-09-01,-0.1351
2000-09-05,-0.406
2000-09-06,-5.4348
2000-09-07,2.7298999999999998
2000-09-08,-5.3147
2000-09-11,-4.4313
2000-09-12,-2.5502000000000002
2000-09-13,1.1895
2000-09-14,4.7022
2000-09-15,-3.4431
2000-09-18,-3.5659
2000-09-19,6.4309
2000-09-20,-1.5106000000000002
2000-09-21,-4.1411
2000-09-22,4.96
2000-09-25,-4.1159
2000-09-26,-1.1129
2000-09-27,-3.3762
2000-09-28,9.1514
2000-09-29,-8.8415
2000-10-02,-4.6823
2000-10-03,-4.2105
2000-10-04,10.0733
2000-10-05,-3.3278
2000-10-06,-1.7212
2000-10-09,2.627
2000-10-10,-5.2901
2000-10-11,-9.5045
2000-10-12,-11.1996
2000-10-13,16.3677
2000-10-16,8.0925
2000-10-17,-7.8431
2000-10-18,-5.2224
2000-10-19,8.9796
2000-10-20,-1.8727
2000-10-23,-0.1908
2000-10-24,-8.413
2000-10-25,-26.5136
2000-10-26,23.8636
2000-10-27,-3.555
2000-10-30,-1.2485
2000-10-31,9.3317
2000-11-01,-3.5242
2000-11-02,3.653
2000-11-03,1.3216
2000-11-06,-5.8152
2000-11-07,1.0964
2000-11-08,-5.2511
2000-11-09,-2.8916
2000-11-10,-0.9926
2000-11-13,6.015
2000-11-14,7.3286
2000-11-15,-2.8634
2000-11-16,-7.483
2000-11-17,3.4314
2000-11-20,-0.4739
2000-11-21,0.2381
2000-11-22,-2.1378
2000-11-24,5.0971
2000-11-27,-4.6189
2000-11-28,-3.3898
2000-11-29,1.1905000000000001
2000-11-30,-4.3963
2000-12-01,-0.7772
2000-12-04,-1.0444
2000-12-05,-1.3193
2000-12-06,-3.7433
2000-12-07,-0.5556
2000-12-08,9.2179
2000-12-11,9.9744
2000-12-12,0.2326
2000-12-13,-5.8004999999999995
2000-12-14,-3.4483
2000-12-15,-6.1224
2000-12-18,-1.9022000000000001
2000-12-19,-5.2632
2000-12-20,-8.1871
2000-12-21,0.6369
2000-12-22,6.6456
2000-12-26,-2.0772
2000-12-27,-0.303
2000-12-28,2.7356
2000-12-29,-0.3698
2001-01-02,-4.6771
2001-01-03,15.2648
2001-01-04,-6.7568
2001-01-05,-7.8261
2001-01-08,-0.9434
2001-01-09,0.6349
2001-01-10,8.8328
2001-01-11,5.5072
2001-01-12,-1.3736
2001-01-16,1.1142
2001-01-17,5.7851
2001-01-18,0.5208
2001-01-19,-1.5544
2001-01-22,3.1579
2001-01-23,9.949
2001-01-24,5.8004999999999995
2001-01-25,-6.5789
2001-01-26,1.6432
2001-01-29,2.5404
2001-01-30,2.4775
2001-01-31,-0.2198
2001-02-01,-2.2026
2001-02-02,-6.3063
2001-02-05,0.0
2001-02-06,2.1635
2001-02-07,-4.9412
2001-02-08,-1.4851
2001-02-09,-3.9573
2001-02-12,-0.5886
2001-02-13,-5.1316
2001-02-14,2.3578
2001-02-15,0.0
2001-02-16,-4.336
2001-02-20,-7.0822
2001-02-21,-1.5244
2001-02-22,-3.4056
2001-02-23,1.8429
2001-02-26,2.9111000000000002
2001-02-27,-6.4985
2001-02-28,0.4088
2001-03-01,-5.0489
2001-03-02,2.916
2001-03-05,4.6667
2001-03-06,2.8662
2001-03-07,0.8514
2001-03-08,-8.5188
2001-03-09,0.5872
2001-03-12,-10.9258
2001-03-13,4.8689
2001-03-14,2.8571
2001-03-15,-9.375
2001-03-16,-5.7471
2001-03-19,10.5691
2001-03-20,-5.5147
2001-03-21,1.5564
2001-03-22,-1.1494
2001-03-23,10.1744
2001-03-26,-1.1434
2001-03-27,1.0676
2001-03-28,-8.4507
2001-03-29,-4.6154
2001-03-30,0.0
2001-04-02,-2.4194
2001-04-03,-9.0909
2001-04-04,1.8182
2001-04-05,11.1607
2001-04-06,-4.4177
2001-04-09,3.0588
2001-04-10,4.3705
2001-04-11,1.875
2001-04-12,7.0552
2001-04-16,1.4327
2001-04-17,-2.2599
2001-04-18,16.474
2001-04-19,1.2407
2001-04-20,-0.4902
2001-04-23,-2.069
2001-04-24,-4.829
2001-04-25,7.9281
2001-04-26,1.1263
2001-04-27,5.8111
2001-04-30,-0.778
2001-05-01,3.2288
2001-05-02,0.5362
2001-05-03,-1.3333
2001-05-04,2.2523
2001-05-07,-1.9824000000000002
2001-05-08,2.0225
2001-05-09,-3.0396
2001-05-10,-4.9523
2001-05-11,-0.239
2001-05-14,0.0
2001-05-15,3.1624
2001-05-16,-4.2267
2001-05-17,-1.1154
2001-05-18,-0.4414
2001-05-21,3.9901
2001-05-22,5.495
2001-05-23,-5.7027
2001-05-24,-0.8571
2001-05-25,-1.2968
2001-05-29,-4.3796
2001-05-30,-8.9059
2001-05-31,0.7263
2001-06-01,-0.1664
2001-06-04,0.2778
2001-06-05,9.6953
2001-06-06,-4.798
2001-06-07,4.9867
2001-06-08,0.3032
2001-06-11,-2.6196
2001-06-12,-0.3621
2001-06-13,3.6864
2001-06-14,-2.8543
2001-06-15,1.0309
2001-06-18,-2.8061
2001-06-19,1.6273
2001-06-20,0.1033
2001-06-21,3.9215999999999998
2001-06-22,2.3833
2001-06-25,-2.5218
2001-06-26,-1.7412999999999998
2001-06-27,-1.2658
2001-06-28,6.1026
2001-06-29,3.6733000000000002
2001-07-02,0.3263
2001-07-03,-2.4164
2001-07-05,-2.8571
2001-07-06,-6.3725
2001-07-09,3.6649000000000003
2001-07-10,1.1616
2001-07-11,-6.64
2001-07-12,12.2995
2001-07-13,-0.6667
2001-07-16,-0.6232
2001-07-17,5.4028
2001-07-18,-6.087
2001-07-19,12.7193
2001-07-20,0.3459
2001-07-23,-3.8346
2001-07-24,-1.0305
2001-07-25,-0.2716
2001-07-26,3.5406
2001-07-27,2.1482
2001-07-30,1.9313
2001-07-31,1.8947
2001-08-01,6.6116
2001-08-02,-1.0465
2001-08-03,0.235
2001-08-06,-5.3927
2001-08-07,0.2891
2001-08-08,-7.3311
2001-08-09,2.4444
2001-08-10,-1.1714
2001-08-13,1.6242
2001-08-14,3.4989
2001-08-15,1.2521
2001-08-16,-0.8656
2001-08-17,-3.4096
2001-08-20,1.808
2001-08-21,-0.8034
2001-08-22,-0.7673
2001-08-23,-1.2027
2001-08-24,4.5652
2001-08-27,4.5738
2001-08-28,3.7575
2001-08-29,-4.1962
2001-08-30,-0.04
2001-08-31,0.04
2001-09-04,-0.6
2001-09-05,-4.7082
2001-09-06,-2.4071
2001-09-07,2.7260999999999997
2001-09-10,-3.6647
2001-09-17,-11.937
2001-09-18,0.0
2001-09-19,-1.0924
2001-09-20,-5.1205
2001-09-21,0.2646
2001-09-24,7.5462
2001-09-25,-2.3553
2001-09-26,-3.4673
2001-09-27,-2.6028000000000002
2001-09-28,6.6274999999999995
2001-10-01,-4.5113
2001-10-02,2.4147
2001-10-03,7.8934
2001-10-04,2.2328
2001-10-05,2.9275
2001-10-08,-0.2257
2001-10-09,-0.8597
2001-10-10,3.6057
2001-10-11,6.7841000000000005
2001-10-12,-3.1766
2001-10-15,-1.7469000000000001
2001-10-16,3.4258
2001-10-17,-7.5472
2001-10-18,-0.2268
2001-10-19,1.8636
2001-10-22,-0.3124
2001-10-23,-10.9221
2001-10-24,3.5176
2001-10-25,3.9806
2001-10-26,-2.2876
2001-10-29,-1.8155999999999999
2001-10-30,1.9465
2001-10-31,0.2387
2001-11-01,5.7143
2001-11-02,1.5314999999999999
2001-11-05,3.2831
2001-11-06,-0.4296
2001-11-07,-2.0708
2001-11-08,-0.6608
2001-11-09,2.1729
2001-11-12,0.6944
2001-11-13,1.2931
2001-11-14,0.3404
2001-11-15,-1.5691000000000002
2001-11-16,2.6282
2001-11-19,2.5609
2001-11-20,-3.8887
2001-11-21,0.3407
2001-11-23,1.4431
2001-11-26,0.4184
2001-11-27,-0.0417
2001-11-28,-5.2939
2001-11-29,2.993
2001-11-30,-4.6581
2001-12-03,-1.1654
2001-12-04,1.3605
2001-12-05,5.2796
2001-12-06,-2.2524
2001-12-07,-1.2609
2001-12-10,-4.8877
2001-12-11,1.25
2001-12-12,1.2803
2001-12-13,-0.316
2001-12-14,-0.6341
2001-12-17,0.7293
2001-12-18,1.5836999999999999
2001-12-19,-1.4254
2001-12-20,0.0452
2001-12-21,1.7614999999999998
2001-12-24,-0.0444
2001-12-26,3.0195
2001-12-27,2.3276
2001-12-28,0.9267
2001-12-31,-2.9215
2002-01-02,2.1496
2002-01-03,3.1145
2002-01-04,1.0204
2002-01-07,-2.6667
2002-01-08,-0.9963
2002-01-09,4.2348
2002-01-10,-2.7353
2002-01-11,-2.6468
2002-01-14,-0.8071
2002-01-15,1.5846
2002-01-16,-0.5902
2002-01-17,1.7812000000000001
2002-01-18,-1.4167
2002-01-22,-4.2688
2002-01-23,2.5166
2002-01-24,1.4212
2002-01-25,-0.8493
2002-01-28,0.4711
2002-01-29,-2.2592
2002-01-30,0.3925
2002-01-31,-2.0417
2002-02-01,-0.0443
2002-02-04,-2.2183
2002-02-05,-1.0889
2002-02-06,2.2477
2002-02-07,-1.301
2002-02-08,1.1364
2002-02-11,3.5506
2002-02-12,-2.3437
2002-02-13,-0.0444
2002-02-14,-2.8902
2002-02-15,-4.6703
2002-02-19,-4.4188
2002-02-20,0.402
2002-02-21,-1.1011
2002-02-22,1.417
2002-02-25,2.4451
2002-02-26,1.3639000000000001
2002-02-27,0.2403
2002-02-28,-3.4516
2002-03-01,7.7954
2002-03-04,1.52
2002-03-05,0.363
2002-03-06,0.5877
2002-03-07,0.2247
2002-03-08,2.0179
2002-03-11,-1.1868
2002-03-12,-2.5356
2002-03-13,-3.6513
2002-03-14,-1.658
2002-03-15,0.4817
2002-03-18,-0.6711
2002-03-19,-3.1853
2002-03-20,-2.1436
2002-03-21,2.5471
2002-03-22,-1.7884
2002-03-25,0.6576
2002-03-26,2.3116
2002-03-27,0.442
2002-03-28,0.0978
2002-04-01,-0.1466
2002-04-02,-0.2935
2002-04-03,-2.9441
2002-04-04,1.1122
2002-04-05,-0.05
2002-04-08,-1.2006000000000001
2002-04-09,-0.2025
2002-04-10,2.4302
2002-04-11,0.7975
2002-04-12,2.0639
2002-04-15,2.8888
2002-04-16,5.2878
2002-04-17,0.0489
2002-04-18,-1.4704
2002-04-19,-0.4058
2002-04-22,-3.7121
2002-04-23,4.6544
2002-04-24,-0.9883
2002-04-25,2.9946
2002-04-26,-1.978
2002-04-29,-1.7617
2002-04-30,-2.9233000000000002
2002-05-01,-1.885
2002-05-02,-2.0173
2002-05-03,-0.049
2002-05-06,-1.9127
2002-05-07,0.5
2002-05-08,4.9751
2002-05-09,-4.2654
2002-05-10,-1.4851
2002-05-13,-2.1608
2002-05-14,3.0817
2002-05-15,3.2387
2002-05-16,0.2413
2002-05-17,1.1074
2002-05-20,-1.7619
2002-05-21,-0.5817
2002-05-22,-0.9751
2002-05-23,2.4618
2002-05-24,-2.691
2002-05-28,2.1235
2002-05-29,-2.2727
2002-05-30,-4.7501
2002-05-31,1.3506
2002-06-03,-2.614
2002-06-04,1.0526
2002-06-05,1.6667
2002-06-06,-2.6639
2002-06-07,-3.6316
2002-06-10,1.5838
2002-06-11,-3.172
2002-06-12,2.5541
2002-06-13,-4.3855
2002-06-14,0.5096
2002-06-17,4.169
2002-06-18,-1.0817
2002-06-19,-2.9524
2002-06-20,2.1408
2002-06-21,1.7099
2002-06-24,0.0
2002-06-25,0.2711
2002-06-26,0.649
2002-06-27,1.827
2002-06-28,3.4301
2002-07-01,-7.2449
2002-07-02,-1.2596
2002-07-03,-0.0613
2002-07-05,4.961
2002-07-08,-4.0892
2002-07-09,0.0
2002-07-10,-3.8205999999999998
2002-07-11,0.6333
2002-07-12,0.1144
2002-07-15,5.0857
2002-07-16,-3.4802
2002-07-17,4.338
2002-07-18,-5.2376
2002-07-19,0.5128
2002-07-22,-3.5987
2002-07-23,1.5572
2002-07-24,-0.1737
2002-07-25,-6.3805
2002-07-26,0.3717
2002-07-29,6.0494
2002-07-30,-0.8149
2002-07-31,-1.3498
2002-08-01,-0.0595
2002-08-02,-5.5774
2002-08-05,-4.7469
2002-08-06,3.9047
2002-08-07,0.5732
2002-08-08,1.33
2002-08-09,0.5625
2002-08-12,-0.4972
2002-08-13,-4.747
2002-08-14,2.1639
2002-08-15,2.0668
2002-08-16,5.0182
2002-08-19,0.8383
2002-08-20,3.6223
2002-08-21,3.2092
2002-08-22,-1.166
2002-08-23,-5.1124
2002-08-26,2.0722
2002-08-27,0.406
2002-08-28,-3.9861
2002-08-29,6.0108
2002-08-30,3.0705
2002-09-03,-1.9824000000000002
2002-09-04,3.0955
2002-09-05,-4.0924
2002-09-06,3.5795
2002-09-09,-1.5359
2002-09-10,-1.5042
2002-09-11,0.3959
2002-09-12,-2.9295999999999998
2002-09-13,-1.7410999999999999
2002-09-16,-3.4259
2002-09-17,-2.1407
2002-09-18,-3.0
2002-09-19,1.1534
2002-09-20,3.3824
2002-09-23,-0.801
2002-09-24,0.0
2002-09-25,0.5466
2002-09-26,4.7566
2002-09-27,-4.175
2002-09-30,-1.1754
2002-10-01,5.7351
2002-10-02,-6.596
2002-10-03,-0.2522
2002-10-04,-1.0746
2002-10-07,-1.5974
2002-10-08,-1.1688
2002-10-09,-3.6794000000000002
2002-10-10,1.9100000000000001
2002-10-11,4.2303
2002-10-14,1.721
2002-10-15,4.1667
2002-10-16,-3.5758
2002-10-17,2.8284000000000002
2002-10-18,-2.3227
2002-10-21,0.3755
2002-10-22,0.2494
2002-10-23,1.1194
2002-10-24,-3.7515
2002-10-25,-0.2556
2002-10-28,0.3203
2002-10-29,-3.576
2002-10-30,-3.7748
2002-10-31,-1.576
2002-11-01,7.8946
2002-11-04,6.6309000000000005
2002-11-05,8.0933
2002-11-06,0.698
2002-11-07,-4.4108
2002-11-08,0.0
2002-11-11,-3.9552
2002-11-12,2.5395
2002-11-13,-1.1379
2002-11-14,2.5728
2002-11-15,0.4026
2002-11-18,1.111
2002-11-19,-0.1951
2002-11-20,1.6287
2002-11-21,1.9231
2002-11-22,0.6918
2002-11-25,5.8713
2002-11-26,-1.5339
2002-11-27,6.1714
2002-11-29,-2.088
2002-12-02,3.17
2002-12-03,-3.2961
2002-12-04,-2.2646
2002-12-05,-2.2402
2002-12-06,-1.8077999999999999
2002-12-09,-2.5308
2002-12-10,1.4593
2002-12-11,1.7497
2002-12-12,1.7074
2002-12-13,-1.5644
2002-12-16,3.423
2002-12-17,0.526
2002-12-18,-2.8162000000000003
2002-12-19,-0.363
2002-12-20,-0.2429
2002-12-23,-1.5215999999999998
2002-12-24,-0.9271
2002-12-26,0.4367
2002-12-27,0.2484
2002-12-30,-2.4164
2002-12-31,0.4444
2003-01-02,6.1947
2003-01-03,0.119
2003-01-06,4.6373
2003-01-07,-1.0227
2003-01-08,-2.698
2003-01-09,0.649
2003-01-10,0.6448
2003-01-13,-0.1747
2003-01-14,1.867
2003-01-15,0.0573
2003-01-16,-3.6634
2003-01-17,-1.6042999999999998
2003-01-21,3.0797
2003-01-22,-1.6402999999999999
2003-01-23,4.1096
2003-01-24,-3.1465
2003-01-27,-2.5989
2003-01-28,1.5161
2003-01-29,1.5479
2003-01-30,-3.2303
2003-01-31,0.7295
2003-02-03,-2.2933
2003-02-04,-2.903
2003-02-05,1.972
2003-02-06,-0.6238
2003-02-07,-3.892
2003-02-10,3.3965
2003-02-11,-5.8749
2003-02-12,-0.1275
2003-02-13,-1.6195
2003-02-14,2.1175
2003-02-18,4.4147
2003-02-19,1.2812000000000001
2003-02-20,2.2138
2003-02-21,-0.0681
2003-02-24,-2.9661
2003-02-25,2.425
2003-02-26,-1.7445
2003-02-27,1.5853000000000002
2003-02-28,-0.3121
2003-03-03,-2.6299
2003-03-04,1.9293
2003-03-05,0.0
2003-03-06,0.0
2003-03-07,0.5678
2003-03-10,-0.941
2003-03-11,-1.5833
2003-03-12,-0.1995
2003-03-13,1.6183999999999998
2003-03-14,-1.0787
2003-03-17,8.7235
2003-03-18,-0.531
2003-03-19,0.1779
2003-03-20,-0.0592
2003-03-21,-0.4739
2003-03-24,-0.5952
2003-03-25,1.1976
2003-03-26,0.5325
2003-03-27,0.6474
2003-03-28,2.3392
2003-03-31,3.6
2003-04-01,-3.144
2003-04-02,3.4169
2003-04-03,0.8811
2003-04-04,5.2402
2003-04-07,0.8299
2003-04-08,-5.2984
2003-04-09,0.2173
2003-04-10,-0.103
2003-04-11,0.8627
2003-04-14,1.3986
2003-04-15,1.8568
2003-04-16,1.4062999999999999
2003-04-17,1.1299
2003-04-21,6.1453
2003-04-22,4.8804
2003-04-23,-0.8668
2003-04-24,-3.9116
2003-04-25,-1.8199
2003-04-28,-1.6098
2003-04-29,2.0327
2003-04-30,1.5549
2003-05-01,-1.5742
2003-05-02,6.023
2003-05-05,-1.6505999999999998
2003-05-06,-2.2378
2003-05-07,0.3815
2003-05-08,-1.7102
2003-05-09,5.0749
2003-05-12,2.1159
2003-05-13,0.991
2003-05-14,4.4157
2003-05-15,3.4173
2003-05-16,-2.2305
2003-05-19,-9.5902
2003-05-20,-6.2617
2003-05-21,0.7976
2003-05-22,0.4451
2003-05-23,1.3245
2003-05-27,1.7542
2003-05-28,1.2416
2003-05-29,4.1509
2003-05-30,5.3895
2003-06-02,-5.0709
2003-06-03,-1.4485999999999999
2003-06-04,4.226
2003-06-05,-1.5425
2003-06-06,-0.8505
2003-06-09,-3.2957
2003-06-10,1.0738
2003-06-11,-1.2009
2003-06-12,2.805
2003-06-13,-3.4106
2003-06-16,1.2241
2003-06-17,0.9302
2003-06-18,1.659
2003-06-19,1.0879
2003-06-20,-2.6457
2003-06-23,-5.8038
2003-06-24,1.4181
2003-06-25,0.3857
2003-06-26,2.0653
2003-06-27,0.0941
2003-06-30,2.3037
2003-07-01,-0.5055
2003-07-02,1.3857
2003-07-03,-2.1868
2003-07-07,3.4467
2003-07-08,0.9005
2003-07-09,0.4016
2003-07-10,-2.3111
2003-07-11,-0.8189
2003-07-14,5.9174
2003-07-15,0.8662
2003-07-16,-0.8587
2003-07-17,-2.7285
2003-07-18,2.1371
2003-07-21,6.3644
2003-07-22,6.7582
2003-07-23,-3.2209
2003-07-24,-0.3967
2003-07-25,4.779
2003-07-28,2.5846
2003-07-29,-1.6301999999999999
2003-07-30,-0.6026
2003-07-31,-0.6063
2003-08-01,1.0675
2003-08-04,-1.1694
2003-08-05,-1.4504000000000001
2003-08-06,-3.4469
2003-08-07,-0.8022
2003-08-08,-1.0514000000000001
2003-08-11,3.7965
2003-08-12,1.5788
2003-08-13,-0.8915
2003-08-14,1.6817
2003-08-15,0.2308
2003-08-18,1.6884000000000001
2003-08-19,3.9623
2003-08-20,1.4519
2003-08-21,2.2898
2003-08-22,-6.4358
2003-08-25,-0.3701
2003-08-26,0.484
2003-08-27,0.224
2003-08-28,0.7452
2003-08-29,0.6657
2003-09-02,3.7105
2003-09-03,0.0708
2003-09-04,-1.0619
2003-09-05,0.5367
2003-09-08,1.1032
2003-09-09,-0.2464
2003-09-10,-3.1404
2003-09-11,-0.4372
2003-09-12,3.5492
2003-09-15,-2.2615
2003-09-16,0.2169
2003-09-17,-0.8297
2003-09-18,-2.5464
2003-09-19,-1.3437999999999999
2003-09-22,2.308
2003-09-23,0.5917
2003-09-24,-8.0882
2003-09-25,-0.6
2003-09-26,-3.6217
2003-09-29,3.9666
2003-09-30,0.0803
2003-10-01,1.0433
2003-10-02,3.2566
2003-10-03,3.7692
2003-10-06,2.3721
2003-10-07,2.1361
2003-10-08,-1.0989
2003-10-09,1.2545
2003-10-10,-2.4779
2003-10-13,2.5045
2003-10-14,0.2125
2003-10-15,-0.0707
2003-10-16,0.3501
2003-10-17,-2.9212
2003-10-20,-12.3049
2003-10-21,0.1656
2003-10-22,-3.4711
2003-10-23,1.1985999999999999
2003-10-24,-2.6227
2003-10-27,1.4335
2003-10-28,4.4111
2003-10-29,0.8614
2003-10-30,-1.22
2003-10-31,-1.6879
2003-11-03,-0.5025
2003-11-04,-1.0943
2003-11-05,-1.7872
2003-11-06,-0.9965
2003-11-07,-0.1313
2003-11-10,1.5776
2003-11-11,0.906
2003-11-12,3.6768
2003-11-13,0.8247
2003-11-14,-1.7178
2003-11-17,-1.082
2003-11-18,-2.2297
2003-11-19,-0.3442
2003-11-20,-1.8135
2003-11-21,4.1337
2003-11-24,1.3514
2003-11-25,0.0
2003-11-26,-1.0833
2003-11-28,1.4743
2003-12-01,-1.2038
2003-12-02,1.7647
2003-12-03,1.9818
2003-12-04,-2.1862
2003-12-05,-1.0762
2003-12-08,-1.2551999999999999
2003-12-09,-1.9068
2003-12-10,0.0
2003-12-11,4.1037
2003-12-12,0.4149
2003-12-15,0.2893
2003-12-16,-1.6481
2003-12-17,0.4608
2003-12-18,3.1693
2003-12-19,-0.768
2003-12-22,-0.1222
2003-12-23,0.6933
2003-12-24,-1.7821
2003-12-26,0.8247
2003-12-29,0.9407
2003-12-30,1.3371
2003-12-31,-0.2399
2004-01-02,1.2826
2004-01-05,4.1947
2004-01-06,2.1648
2004-01-07,-0.1115
2004-01-08,-1.0793
2004-01-09,-1.4296
2004-01-12,1.3359
2004-01-13,-2.0716
2004-01-14,0.0
2004-01-15,1.7308
2004-01-16,3.4405
2004-01-20,3.5088
2004-01-21,-1.8362
2004-01-22,-0.9712
2004-01-23,-0.3632
2004-01-26,2.078
2004-01-27,-3.25
2004-01-28,0.2215
2004-01-29,0.663
2004-01-30,-3.1101
2004-02-02,0.642
2004-02-03,0.2251
2004-02-04,-1.7222
2004-02-05,-1.0286
2004-02-06,2.9638
2004-02-09,-1.1215
2004-02-10,0.2647
2004-02-11,1.6214
2004-02-12,-2.5974
2004-02-13,-0.9143
2004-02-17,2.6528
2004-02-18,-0.2247
2004-02-19,-0.0375
2004-02-20,-1.2392
2004-02-23,-3.1939
2004-02-24,0.5892
2004-02-25,0.6638
2004-02-26,1.1637
2004-02-27,-2.339
2004-03-01,3.9654
2004-03-02,0.7553
2004-03-03,-1.4243000000000001
2004-03-04,1.7871000000000001
2004-03-05,-2.2413
2004-03-08,-1.1846
2004-03-09,-1.5429
2004-03-10,-2.7532
2004-03-11,-1.1309
2004-03-12,3.799
2004-03-15,-1.9677
2004-03-16,-1.9670999999999998
2004-03-17,4.2179
2004-03-18,-1.4144999999999999
2004-03-19,-1.9529999999999998
2004-03-22,-3.6585
2004-03-23,-1.0549
2004-03-24,0.2132
2004-03-25,2.2128
2004-03-26,0.5828
2004-03-29,6.6225000000000005
2004-03-30,1.0093
2004-03-31,-0.8455
2004-04-01,1.3566
2004-04-02,2.065
2004-04-05,2.8475
2004-04-06,-3.9344
2004-04-07,0.7964
2004-04-08,-1.6178
2004-04-12,1.3384
2004-04-13,-1.8113000000000001
2004-04-14,-1.0761
2004-04-15,-1.5152
2004-04-16,-0.7495
2004-04-19,-0.6757
2004-04-20,-2.7211
2004-04-21,6.9107
2004-04-22,4.117
2004-04-23,-3.5846
2004-04-26,-0.8049
2004-04-27,0.2318
2004-04-28,-2.9298
2004-04-29,-0.5163
2004-04-30,-1.0778
2004-05-03,-1.0089
2004-05-04,3.669
2004-05-05,-0.3539
2004-05-06,0.5525
2004-05-07,-3.1397
2004-05-10,-2.2285
2004-05-11,3.7298
2004-05-12,1.9177
2004-05-13,-0.8232
2004-05-14,-0.3953
2004-05-17,-1.1508
2004-05-18,1.5655999999999999
2004-05-19,-0.6324
2004-05-20,-0.1193
2004-05-21,0.5177
