ticker,VRCI US Equity
2009-11-30,-3.4483
2009-12-01,17.8571
2009-12-02,-13.6364
2009-12-03,3.5088
2009-12-04,-1.6949
2009-12-07,-6.8966
2009-12-08,0.0
2009-12-09,3.7037
2009-12-10,0.0
2009-12-11,-7.1429
2009-12-14,-22.6923
2009-12-15,4.4776
2009-12-16,-18.5714
2009-12-17,-0.5848
2009-12-18,5.8824
2009-12-21,-25.0
2009-12-22,-3.7037
2009-12-23,23.8462
2009-12-24,29.8137
2009-12-28,-9.0909
2009-12-29,0.0
2009-12-30,-10.526299999999999
2009-12-31,2.3529
2010-01-04,-2.2989
2010-01-05,0.0
2010-01-06,-5.8824
2010-01-07,-6.25
2010-01-08,10.0
2010-01-11,-3.0303
2010-01-12,-5.625
2010-01-13,2.7318
2010-01-14,6.3658
2010-01-15,-3.0303
2010-01-19,-3.125
2010-01-20,0.0
2010-01-21,3.2258
2010-01-22,6.25
2010-01-25,-5.8824
2010-01-26,-6.25
2010-01-27,6.6667
2010-01-28,-6.25
2010-01-29,-6.6667
2010-02-01,7.1429
2010-02-02,-12.5417
2010-02-03,2.9061
2010-02-04,-3.7037
2010-02-05,-7.0192
2010-02-08,5.8945
2010-02-09,-5.4688
2010-02-10,28.0992
2010-02-11,-10.3226
2010-02-12,-0.7194
2010-02-16,-2.1739
2010-02-17,-3.7037
2010-02-18,15.3846
2010-02-19,-20.0
2010-02-22,0.0
2010-02-23,0.0
2010-02-24,8.3333
2010-02-25,-10.7692
2010-02-26,-5.1724
2010-03-01,-9.0909
2010-03-02,-20.0
2010-03-03,12.5
2010-03-04,11.1111
2010-03-05,-25.0
2010-03-08,6.6667
2010-03-09,5.0
2010-03-10,-4.7619
2010-03-11,-1.25
2010-03-12,0.0
2010-03-15,5.0633
2010-03-16,21.6867
2010-03-17,3.9604
2010-03-18,-23.8095
2010-03-19,0.0
2010-03-22,-6.25
2010-03-23,26.6667
2010-03-24,5.2632
2010-03-25,-20.0
2010-03-26,20.0
2010-03-29,-15.625
2010-03-30,4.9383
2010-03-31,7.0588
2010-04-01,-5.4945
2010-04-05,2.3256
2010-04-06,2.2727
2010-04-07,-11.1111
2010-04-08,0.0
2010-04-09,-2.5
2010-04-12,0.0
2010-04-13,5.1282
2010-04-14,-1.2195
2010-04-15,2.4691
2010-04-16,-15.6627
2010-04-19,121.4286
2010-04-20,107.0968
2010-04-21,-23.676
2010-04-22,-30.6122
2010-04-23,79.4118
2010-04-26,-11.4754
2010-04-27,-18.5185
2010-04-28,-13.6364
2010-04-29,21.0526
2010-04-30,8.6957
2010-05-03,-20.0
2010-05-04,-5.0
2010-05-05,5.2632
2010-05-06,-15.0
2010-05-07,11.7647
2010-05-10,-10.526299999999999
2010-05-11,0.5882
2010-05-12,5.2632
2010-05-13,-5.0
2010-05-14,2.3392
2010-05-17,-2.2857
2010-05-18,11.1111
2010-05-19,0.0
2010-05-20,0.0
2010-05-21,0.0
2010-05-24,-13.1579
2010-05-25,51.6288
2010-05-26,3.9221
2010-05-27,-34.6154
2010-05-28,47.0588
2010-06-01,-8.0
2010-06-02,0.0
2010-06-03,-8.6957
2010-06-04,19.0476
2010-06-07,-20.0
2010-06-08,-2.5
2010-06-09,-11.2821
2010-06-10,-7.5145
2010-06-11,-6.25
2010-06-14,0.0
2010-06-15,-3.3333
2010-06-16,3.4483
2010-06-17,-10.0
2010-06-18,-7.4074
2010-06-21,-4.0
2010-06-22,0.0
2010-06-23,0.0
2010-06-24,-8.3333
2010-06-25,18.1818
2010-06-28,-14.6154
2010-06-29,0.0
2010-06-30,-9.009
2010-07-01,0.0
2010-07-02,0.9901
2010-07-06,7.8431
2010-07-07,-9.0909
2010-07-08,0.0
2010-07-09,0.0
2010-07-12,-10.0
2010-07-13,0.0
2010-07-14,11.1111
2010-07-15,-10.0
2010-07-16,0.0
2010-07-19,0.0
2010-07-20,11.1111
2010-07-21,10.0
2010-07-22,0.0
2010-07-23,-9.0909
2010-07-26,-10.0
2010-07-27,22.2222
2010-07-28,0.0
2010-07-29,-9.0909
2010-07-30,10.0
2010-08-02,-18.1818
2010-08-03,-11.1111
2010-08-04,0.1562
2010-08-05,24.805
2010-08-06,0.0
2010-08-09,0.0
2010-08-10,-1.0
2010-08-11,-19.0657
2010-08-12,6.0842
2010-08-13,0.0
2010-08-16,-5.8824
2010-08-17,-10.0
2010-08-18,25.0
2010-08-19,-20.0
2010-08-20,-23.6111
2010-08-23,9.0909
2010-08-24,0.0
2010-08-25,0.0
2010-08-26,41.6667
2010-08-27,-8.2353
2010-08-30,0.0
2010-08-31,0.0
2010-09-01,-23.0769
2010-09-02,-6.6667
2010-09-03,7.1429
2010-09-07,-16.6667
2010-09-08,0.0
2010-09-09,-28.0
2010-09-10,11.1111
2010-09-13,25.0
2010-09-14,2.0
2010-09-15,-15.6863
2010-09-16,-6.9767
2010-09-17,2.5
2010-09-20,9.7561
2010-09-21,11.1111
2010-09-22,-10.0
2010-09-23,-4.4444
2010-09-24,-6.9767
2010-09-27,0.0
2010-09-28,0.0
2010-09-29,-7.5
2010-09-30,21.6216
2010-10-01,-11.1111
2010-10-04,0.0
2010-10-05,0.0
2010-10-06,0.0
2010-10-07,0.0
2010-10-08,-7.1875
2010-10-11,-0.3367
2010-10-12,-2.7027
2010-10-13,1.3889
2010-10-14,12.3288
2010-10-15,21.9512
2010-10-18,-10.0
2010-10-19,2.2222
2010-10-20,-23.913
2010-10-21,2.8571
2010-10-22,5.5556
2010-10-25,-41.2829
2010-10-26,68.0672
2010-10-27,-20.0
2010-10-28,10.0
2010-10-29,-9.0909
2010-11-01,16.6667
2010-11-02,-14.2857
2010-11-03,-23.3333
2010-11-04,-26.087
2010-11-05,0.0
2010-11-08,35.2941
2010-11-09,-12.2283
2010-11-10,73.3746
2010-11-11,42.8571
2010-11-12,40.0
2010-11-15,-28.5714
2010-11-16,-19.75
2010-11-17,37.0717
2010-11-18,-25.4545
2010-11-19,21.4939
2010-11-22,-23.7139
2010-11-23,-7.8947
2010-11-24,-14.2857
2010-11-26,0.0
2010-11-29,0.0
2010-11-30,33.3333
2010-12-01,-0.3125
2010-12-02,0.3135
2010-12-03,17.5
2010-12-06,-25.266
2010-12-07,5.3381
2010-12-08,0.3378
2010-12-09,7.7440999999999995
2010-12-10,0.0
2010-12-13,5.0
2010-12-14,-9.2262
2010-12-15,4.918
2010-12-16,0.0
2010-12-17,5.0
2010-12-20,-4.7619
2010-12-21,0.0
2010-12-22,-17.5
2010-12-23,-6.0606
2010-12-27,3.2258
2010-12-28,0.0
2010-12-29,25.0
2010-12-30,-20.0
2010-12-31,0.0
2011-01-03,25.0
2011-01-04,-20.0
2011-01-05,18.75
2011-01-06,-10.526299999999999
2011-01-07,11.7647
2011-01-10,4.9342
2011-01-11,0.0
2011-01-12,-12.2257
2011-01-13,0.0
2011-01-14,-14.2857
2011-01-18,3.75
2011-01-19,25.3012
2011-01-20,-12.8205
2011-01-21,17.647100000000002
2011-01-24,-25.0
2011-01-25,-10.0
2011-01-26,-7.4074
2011-01-27,36.0
2011-01-28,-23.5294
2011-01-31,15.3846
2011-02-01,26.25
2011-02-02,-2.3102
2011-02-03,-2.7027
2011-02-04,8.3333
2011-02-07,-9.7756
2011-02-08,-0.1776
2011-02-09,-11.3879
2011-02-10,9.2369
2011-02-11,-8.4559
2011-02-14,-0.4016
2011-02-15,-3.2258
2011-02-16,0.0
2011-02-17,10.0
2011-02-22,-9.0909
2011-02-23,-3.3333
2011-02-24,20.6897
2011-02-25,-2.8571
2011-02-28,-2.9412000000000003
2011-03-01,0.0
2011-03-02,7.5758
2011-03-03,1.0563
2011-03-04,-13.5889
2011-03-07,9.6774
2011-03-08,-4.4118
2011-03-09,-5.5769
2011-03-10,-5.499
2011-03-11,6.8966
2011-03-14,0.0
2011-03-15,-9.6774
2011-03-16,-3.5714
2011-03-17,14.8148
2011-03-18,-15.121
2011-03-21,0.0
2011-03-22,-8.7886
2011-03-23,-4.1667
2011-03-24,-8.6957
2011-03-25,14.2857
2011-03-28,-4.1667
2011-03-29,-4.3478
2011-03-30,0.0
2011-03-31,3.9773
2011-04-01,-12.5683
2011-04-04,5.0
2011-04-05,-4.7619
2011-04-06,-20.0
2011-04-07,6.25
2011-04-08,0.0
2011-04-11,0.0
2011-04-12,0.0
2011-04-13,17.647100000000002
2011-04-14,-20.0
2011-04-18,6.25
2011-04-19,-5.8824
2011-04-20,0.0
2011-04-21,0.7812
2011-04-25,36.4341
2011-04-26,0.0
2011-04-29,-26.7045
2011-05-02,-13.1783
2011-05-03,0.0
2011-05-04,-7.1429
2011-05-06,0.0
2011-05-10,53.8462
2011-05-11,-35.9375
2011-05-12,1.4634
2011-05-13,23.0769
2011-05-16,-37.5
2011-05-17,90.0
2011-05-18,0.0
2011-05-19,-31.5789
2011-05-20,42.3077
2011-05-23,2.027
2011-05-27,-15.2318
2011-05-31,-15.625
2011-06-01,0.0
2011-06-02,0.0
2011-06-06,0.0
2011-06-08,0.0
2011-06-09,-7.4074
2011-06-10,-20.0
2011-06-14,10.0
2011-06-15,-9.0909
2011-06-16,0.0
2011-06-17,0.0
2011-06-20,-10.0
2011-06-21,0.0
2011-06-22,-16.6667
2011-06-23,1.6667
2011-06-24,108.1967
2011-06-27,-3.1496
2011-06-28,-29.6748
2011-06-29,42.1965
2011-06-30,0.0
2011-07-01,-0.4065
2011-07-07,11.0204
2011-07-08,5.1471
2011-07-11,-42.3077
2011-07-13,5.4545
2011-07-14,19.5402
2011-07-19,-23.0769
2011-07-20,-25.0
2011-07-21,11.6667
2011-07-22,0.0
2011-07-25,-16.4179
2011-07-26,7.1429
2011-07-28,10.8333
2011-07-29,-3.7594
2011-08-01,4.6875
2011-08-02,2.9851
2011-08-04,-7.2464
2011-08-05,-16.4063
2011-08-08,19.6262
2011-08-09,0.0
2011-08-10,0.0
2011-08-12,7.8125
2011-08-15,-7.2464
2011-08-16,7.8125
2011-08-17,-42.029
2011-08-18,0.0
2011-08-19,0.0
2011-08-23,0.0
2011-08-24,72.5
2011-08-26,-53.6232
2011-08-29,0.0
2011-08-30,0.0
2011-08-31,112.5
2011-09-01,0.0
2011-09-02,-52.9412
2011-09-06,112.5
2011-09-07,-52.9412
2011-09-09,107.8125
2011-09-12,-30.0752
2011-09-13,0.0
2011-09-14,-13.9785
2011-09-15,-13.75
2011-09-16,34.7826
2011-09-19,48.3871
2011-09-20,0.0
2011-09-27,-42.029
2011-09-28,70.0
2011-09-29,-39.7059
2011-09-30,17.0732
2011-10-03,-8.3333
2011-10-04,0.0
2011-10-05,9.0909
2011-10-07,0.0
2011-10-10,-16.6667
2011-10-11,20.0
2011-10-17,-33.3333
2011-10-19,12.5
2011-10-21,11.1111
2011-10-24,-10.0
2011-10-26,30.5556
2011-10-27,0.0
2011-10-31,-20.2128
2011-11-04,25.3333
2011-11-08,-20.2128
2011-11-09,-14.6667
2011-11-11,12.5
2011-11-14,0.0
2011-11-16,0.0
2011-11-17,0.0
2011-11-18,0.0
2011-11-21,-11.1111
2011-11-23,0.0
2011-11-29,-37.5
2011-11-30,0.0
2011-12-01,0.0
2011-12-02,0.0
2011-12-05,0.0
2011-12-06,0.0
2011-12-07,40.0
2011-12-08,42.8571
2011-12-15,-50.0
2011-12-16,0.0
2011-12-19,0.0
2011-12-20,5.0
2011-12-21,90.4762
2011-12-22,-50.0
2011-12-23,5.0
2011-12-27,0.0
2011-12-28,0.0
2011-12-29,0.0
2011-12-30,0.0
2012-01-04,0.0
2012-01-11,7.1429
2012-01-12,0.0
2012-01-17,0.0
2012-01-19,0.0
2012-01-27,0.0
2012-01-30,0.0
2012-02-02,0.0
2012-02-10,180.0
2012-02-13,-17.4603
2012-02-14,7.6923
2012-02-15,-28.5714
2012-02-16,-13.75
2012-02-17,-7.2464
2012-02-21,-21.875
2012-02-22,-4.0
2012-02-24,66.6667
2012-02-27,0.0
2012-02-28,30.0
2012-02-29,-1.9231
2012-03-02,-21.5686
2012-03-05,-10.0
2012-03-06,0.0
2012-03-08,-11.1111
2012-03-12,0.0
2012-03-13,0.0
2012-03-14,0.0
2012-03-19,25.0
2012-03-20,-30.0
2012-03-26,42.8571
2012-03-28,0.0
2012-03-29,60.0
2012-04-09,-90.0
2012-04-11,150.0
2012-04-24,0.0
2012-04-27,0.0
2012-04-30,0.0
2012-05-07,0.0
2012-05-11,0.0
2012-05-14,0.0
2012-05-22,-30.0
2012-05-23,0.0
2012-05-24,0.0
2012-05-29,0.0
2012-05-30,0.0
2012-05-31,0.0
2012-06-29,42.8571
2012-07-02,0.0
2012-07-05,0.0
2012-07-09,0.0
2012-07-10,0.0
2012-07-11,0.0
2012-07-13,0.0
2012-07-16,-30.0
2012-07-24,542.8571
2012-07-25,-77.7778
2012-07-30,100.0
2012-08-09,0.0
2012-08-10,-25.0
2012-08-21,-13.3333
2012-08-29,0.0
2012-09-06,0.0
2012-09-07,130.7692
2012-09-11,-3.3333
2012-09-19,-48.2759
2012-09-25,0.0
2012-10-16,-33.3333
2012-10-17,0.0
2012-10-26,-10.0
2012-11-06,177.7778
2012-11-07,-38.0
2012-11-15,125.8065
2012-11-21,0.0
2012-11-27,-28.5714
2012-11-30,40.0
2012-12-05,-28.5714
2012-12-11,-40.0
2013-01-08,-26.0
2013-01-14,-54.955
2013-01-16,0.0
2013-01-17,0.0
2013-01-25,0.0
2013-01-28,-20.0
2013-01-31,0.0
2013-02-01,200.0
2013-02-04,66.6667
2013-02-05,-50.0
2013-02-11,0.0
2013-02-12,-40.0
2013-02-14,0.0
2013-02-15,-16.6667
2013-02-22,0.0
2013-02-25,0.0
2013-02-27,0.0
2013-03-08,0.0
2013-03-11,0.0
2013-03-15,0.0
2013-03-25,0.0
2013-03-26,100.0
2013-04-02,-50.0
2013-04-05,50.0
2013-04-08,33.3333
2013-04-10,-45.0
2013-04-11,9.0909
2013-04-12,66.6667
2013-04-15,0.0
2013-04-16,-30.0
2013-04-17,-14.2857
2013-04-19,0.0
2013-04-23,0.0
2013-04-24,1.6667
2013-04-29,0.0
2013-05-02,0.0
2013-05-07,31.1475
2013-05-09,75.0
2013-05-10,42.8571
2013-05-13,-30.0
2013-05-14,-21.4286
2013-05-15,80.9091
2013-05-16,10.5528
2013-05-17,0.0
2013-05-20,4.5455
2013-05-21,8.4783
2013-05-22,4.2084
2013-05-23,-1.9231
2013-05-24,9.8039
2013-05-28,3.5714
2013-05-29,0.0
2013-05-30,10.3448
2013-05-31,3.125
2013-06-03,3.0303
2013-06-04,-2.6471
2013-06-05,-0.3021
2013-06-06,4.5455
2013-06-07,2.8986
2013-06-10,-1.4085
2013-06-11,2.8571
2013-06-12,0.0
2013-06-13,0.0
2013-06-14,-11.1111
2013-06-17,12.5
2013-06-18,0.0
2013-06-19,0.0
2013-06-20,-5.5556
2013-06-21,-2.9412000000000003
2013-06-24,3.0303
2013-06-25,8.8235
2013-06-26,1.3514
2013-06-27,-9.8667
2013-06-28,15.3846
2013-07-01,2.5641
2013-07-02,0.0
2013-07-03,2.5
2013-07-05,0.0
2013-07-08,-2.439
2013-07-09,-2.5
2013-07-10,2.5641
2013-07-11,0.0
2013-07-12,0.0
2013-07-15,-5.0
2013-07-16,0.0
2013-07-17,0.0
2013-07-18,0.7072
2013-07-19,1.9108
2013-07-22,5.1282
2013-07-23,-8.5366
2013-07-24,-9.3333
2013-07-25,8.8235
2013-07-26,-7.8378
2013-07-29,-0.2933
2013-07-30,5.8824
2013-07-31,2.7778
2013-08-01,-13.5135
2013-08-02,0.0
2013-08-05,-0.625
2013-08-06,0.3145
2013-08-07,-15.3605
2013-08-08,-3.7037
2013-08-09,21.9231
2013-08-12,-3.7855
2013-08-13,-1.6393
2013-08-14,-3.3333
2013-08-15,1.7241
2013-08-16,-5.0847
2013-08-19,-7.1429
2013-08-20,-3.8462
2013-08-21,-4.0
2013-08-22,-12.5
2013-08-23,2.3214
2013-08-26,-6.9226
2013-08-27,-15.0
2013-08-28,11.7647
2013-08-29,-10.526299999999999
2013-08-30,0.0
2013-09-03,11.7647
2013-09-04,-20.9868
2013-09-05,16.5695
2013-09-06,-2.8571
2013-09-09,-11.6544
2013-09-10,-6.7832
2013-09-11,21.4286
2013-09-12,-0.0735
2013-09-13,-14.6431
2013-09-16,-6.8966
2013-09-17,0.7407
2013-09-18,21.3235
2013-09-19,0.0
2013-09-20,-9.0909
2013-09-23,-3.3333
2013-09-24,10.3448
2013-09-25,0.0
2013-09-26,-12.5
2013-09-27,12.857099999999999
2013-09-30,-11.3924
2013-10-01,0.0
2013-10-02,12.1429
2013-10-04,0.0
2013-10-07,-52.2293
2013-10-08,59.8333
2013-10-09,-16.5798
2013-10-10,0.125
2013-10-14,19.8502
2013-10-15,7.5
2013-10-16,-22.2384
2013-10-17,4.6729
2013-10-18,14.2857
2013-10-21,25.0
2013-10-22,13.3333
2013-10-23,0.0
2013-10-24,5.8824
2013-10-25,1.1111
2013-10-28,-6.5934
2013-10-29,0.0
2013-10-30,-1.1764999999999999
2013-10-31,-10.119
2013-11-01,2.649
2013-11-04,0.0
2013-11-05,-6.4516
2013-11-06,10.3448
2013-11-07,-3.125
2013-11-08,3.2258
2013-11-11,-12.5
2013-11-12,7.1429
2013-11-13,0.0
2013-11-14,12.0
2013-11-15,0.0
2013-11-18,-16.6667
2013-11-19,-3.5714
2013-11-20,5.1852
2013-11-21,-8.4507
2013-11-22,0.0
2013-11-25,0.0
2013-11-26,-3.8462
2013-11-27,-12.0
2013-11-29,9.0909
2013-12-02,0.0
2013-12-03,-20.0
2013-12-04,-6.25
2013-12-05,-11.1111
2013-12-06,0.0
2013-12-09,12.5
2013-12-10,-11.25
2013-12-11,12.6761
2013-12-12,0.0
2013-12-13,0.0
2013-12-16,-11.1111
2013-12-17,12.3437
2013-12-18,-10.9875
2013-12-19,3.75
2013-12-20,-4.8193
2013-12-23,-5.0633
2013-12-24,0.1667
2013-12-26,18.4692
2013-12-27,-4.4944
2013-12-30,-11.6176
2013-12-31,3.5774
2014-01-02,2.8112
2014-01-03,0.0
2014-01-06,6.25
2014-01-07,-1.1764999999999999
2014-01-08,-8.3333
2014-01-09,12.987
2014-01-10,-2.2989
2014-01-13,0.0
2014-01-14,0.0
2014-01-15,0.0
2014-01-16,11.6176
2014-01-17,-5.1383
2014-01-21,22.2222
2014-01-22,8.1818
2014-01-23,13.4454
2014-01-24,-0.0926
2014-01-27,-3.6145
2014-01-28,-7.6923
2014-01-29,0.0
2014-01-30,-4.1667
2014-01-31,4.3478
2014-02-03,0.0
2014-02-04,-4.1667
2014-02-05,-4.3478
2014-02-06,-9.0909
2014-02-07,-14.875
2014-02-10,17.4743
2014-02-11,0.0
2014-02-12,-1.0
2014-02-13,-11.1111
2014-02-14,-9.0909
2014-02-18,50.0
2014-02-19,-20.8333
2014-02-20,5.2632
2014-02-21,7.5
2014-02-24,0.0
2014-02-25,-2.3256
2014-02-26,-2.8571
2014-02-27,-1.9607999999999999
2014-02-28,5.0
2014-03-03,-0.3571
2014-03-04,-8.3632
2014-03-05,4.1721
2014-03-06,-14.7059
2014-03-07,7.9971
2014-03-10,3.2609
2014-03-11,0.0
2014-03-12,-15.7895
2014-03-13,0.0
2014-03-14,-1.25
2014-03-17,1.2658
2014-03-18,0.0
2014-03-19,0.0
2014-03-20,-2.5
2014-03-21,5.1282
2014-03-24,-2.439
2014-03-25,-11.25
2014-03-26,-22.5352
2014-03-27,30.9091
2014-03-28,-2.7778
2014-03-31,57.1429
2014-04-01,-13.6364
2014-04-02,5.1316
2014-04-03,-0.3755
2014-04-04,0.5025
2014-04-07,0.0
2014-04-08,0.0
2014-04-09,3.0
2014-04-10,-2.9126
2014-04-11,-3.0
2014-04-14,-17.5258
2014-04-15,-7.5
2014-04-16,-8.1081
2014-04-17,17.647100000000002
2014-04-21,0.1563
2014-04-22,-0.156
2014-04-23,-15.2344
2014-04-24,3.2258
2014-04-25,7.1429
2014-04-28,-6.6667
2014-04-29,0.0
2014-04-30,12.857099999999999
2014-05-01,-11.2342
2014-05-02,-0.1783
2014-05-05,0.0
2014-05-06,24.2857
2014-05-07,1.0057
2014-05-08,-8.9616
2014-05-09,0.0
2014-05-12,6.25
2014-05-13,-20.3676
2014-05-14,9.3259
2014-05-15,0.1689
2014-05-16,5.2277000000000005
2014-05-19,10.2564
2014-05-20,-11.6279
2014-05-21,-4.1118
2014-05-22,16.6381
2014-05-23,1.1764999999999999
2014-05-27,-19.7674
2014-05-28,1.4493
2014-05-29,8.5714
2014-05-30,3.9474
2014-06-02,13.9241
2014-06-03,-3.3333
2014-06-04,-9.1954
2014-06-05,-0.1582
2014-06-06,-6.1807
2014-06-09,-6.0811
2014-06-10,-13.6691
2014-06-11,-16.6667
2014-06-12,-2.0
2014-06-13,-3.0612
2014-06-16,5.2632
2014-06-17,8.0
2014-06-18,1.8519
2014-06-19,25.4545
2014-06-20,0.0
2014-06-23,-4.3478
2014-06-24,-9.0909
2014-06-25,-16.6667
2014-06-26,-12.0
2014-06-27,3.4091
2014-06-30,-7.6923
2014-07-01,7.1429
2014-07-02,-0.2778
2014-07-03,-5.2925
2014-07-07,10.2941
2014-07-08,-18.2667
2014-07-09,4.4046
2014-07-10,0.0
2014-07-11,-4.2188
2014-07-14,11.7455
2014-07-15,-11.2409
2014-07-16,-21.3816
2014-07-17,-0.2092
2014-07-18,3.9832
2014-07-21,-12.9032
2014-07-22,3.7037
2014-07-23,-7.1429
2014-07-24,-11.538499999999999
2014-07-25,-13.0435
2014-07-28,0.0
2014-07-29,0.0
2014-07-30,-3.125
2014-07-31,-12.9032
2014-08-01,-22.963
2014-08-04,-7.6923
2014-08-05,25.0
2014-08-06,-19.1667
2014-08-07,12.3711
2014-08-08,4.1284
2014-08-11,0.0
2014-08-12,1.3216
2014-08-13,-24.7826
2014-08-15,0.578
2014-08-18,10.3448
2014-08-19,23.9583
2014-08-20,-26.0504
2014-08-21,-1.1364
2014-08-22,36.2069
2014-08-25,-5.4852
2014-08-26,-7.1429
2014-08-27,-8.6538
2014-08-28,1.0526
2014-08-29,7.2917
2014-09-02,0.0
2014-09-03,-23.301
2014-09-04,1.2658
2014-09-05,0.0
2014-09-08,-8.75
2014-09-10,6.1644
2014-09-11,1.2903
2014-09-12,0.6369
2014-09-15,-10.1266
2014-09-16,7.0423
2014-09-17,61.8421
2014-09-18,-26.0163
2014-09-19,17.5824
2014-09-22,-12.6168
2014-09-23,22.9947
2014-09-24,-6.087
2014-09-25,1.3889
2014-09-26,-5.0228
2014-09-29,-1.4423
2014-09-30,-6.3415
2014-10-01,0.0
2014-10-02,6.7708
2014-10-03,-14.1463
2014-10-06,-12.5
2014-10-07,2.5974
2014-10-08,-13.9241
2014-10-09,-5.8824
2014-10-10,0.0
2014-10-13,-10.9375
2014-10-14,-1.7544
2014-10-15,-14.2857
2014-10-16,14.5833
2014-10-17,60.0
2014-10-20,-19.3182
2014-10-21,0.0
2014-10-22,-16.9014
2014-10-23,0.0
2014-10-24,-5.0847
2014-10-27,-9.8214
2014-10-28,-20.7921
2014-10-29,0.0
2014-10-30,-16.25
2014-10-31,-4.4776
2014-11-03,87.5
2014-11-04,-13.3333
2014-11-05,-23.0769
2014-11-06,17.5
2014-11-07,4.2553
2014-11-10,-13.2653
2014-11-11,-18.8235
2014-11-12,7.2464
2014-11-13,-13.5135
2014-11-14,-4.6875
2014-11-18,-16.3934
2014-11-19,19.6078
2014-11-20,-16.3934
2014-11-21,-5.8824
2014-11-24,-10.4167
2014-11-25,-2.3256
2014-11-26,9.5238
2014-11-28,4.3478
2014-12-01,-4.1667
2014-12-02,-30.4348
2014-12-03,43.75
2014-12-04,8.6957
2014-12-05,16.0
2014-12-08,0.0
2014-12-09,-3.4483
2014-12-10,-19.6429
2014-12-11,0.0
2014-12-12,-11.1111
2014-12-15,-12.5
2014-12-16,0.0
2014-12-17,0.0
2014-12-18,20.0
2014-12-19,-16.6667
2014-12-22,-8.5714
2014-12-23,-9.375
2014-12-24,72.4138
2014-12-26,28.0
2014-12-29,-25.0
2014-12-30,33.3333
2014-12-31,25.0
2015-01-02,-53.75
2015-01-05,13.5135
2015-01-06,0.0
2015-01-07,0.0
2015-01-08,-23.8095
2015-01-09,0.0
2015-01-12,-9.375
2015-01-13,-6.8966
2015-01-14,26.9841
2015-01-15,0.0
2015-01-16,-41.6667
2015-01-20,0.0
2015-01-21,0.0
2015-01-23,-25.7143
2015-01-26,0.0
2015-01-27,0.0
2015-01-28,0.0
2015-02-04,-23.0769
2015-02-05,50.0
2015-02-06,-10.0
2015-02-09,25.9259
2015-02-11,5.8824
2015-02-12,-36.1111
2015-02-13,0.4348
2015-02-17,34.1991
2015-02-18,0.0
2015-02-20,-9.6774
2015-02-23,0.0
2015-02-26,0.0
2015-02-27,-28.5714
2015-03-02,20.0
2015-03-03,39.5833
2015-03-04,-22.3881
2015-03-05,0.0
2015-03-06,0.0
2015-03-13,0.0
2015-03-17,-3.8462
2015-03-18,0.0
2015-03-19,0.0
2015-03-20,0.0
2015-03-30,-4.0
2015-03-31,233.3333
2015-04-01,-68.75
2015-04-07,0.0
2015-04-08,7.6
2015-04-09,-3.3922
2015-04-10,-3.7999
2015-04-13,-9.95
2015-04-14,6.6074
