ticker,COHU US Equity
2000-05-23,-7.1918
2000-05-24,5.9041
2000-05-25,-9.7561
2000-05-26,0.3861
2000-05-30,4.2308
2000-05-31,3.69
2000-06-01,-12.8114
2000-06-02,15.5102
2000-06-05,-6.1837
2000-06-06,-2.354
2000-06-07,0.0964
2000-06-08,0.8671
2000-06-09,0.8596
2000-06-12,-4.1667
2000-06-13,-0.3953
2000-06-14,-4.5635
2000-06-15,-1.8711
2000-06-16,-0.4237
2000-06-19,2.766
2000-06-20,4.3478
2000-06-21,2.7381
2000-06-22,-0.9671
2000-06-23,-5.0781
2000-06-26,-2.0576
2000-06-27,-3.7815
2000-06-28,3.0568
2000-06-29,-5.5085
2000-06-30,-3.2511
2000-07-03,1.5064
2000-07-05,-11.6438
2000-07-06,-3.876
2000-07-07,-5.6452
2000-07-10,10.8262
2000-07-11,-5.9126
2000-07-12,0.8197
2000-07-13,8.4011
2000-07-14,2.0
2000-07-17,8.5784
2000-07-18,-4.2889
2000-07-19,-4.4811
2000-07-20,-2.4691
2000-07-21,-7.3418
2000-07-24,3.2787
2000-07-25,3.9683
2000-07-26,-2.2901
2000-07-27,-11.4583
2000-07-28,-15.5882
2000-07-31,-1.3937
2000-08-01,-1.0601
2000-08-02,-1.4285999999999999
2000-08-03,-5.7971
2000-08-04,-1.5385
2000-08-07,-1.5625
2000-08-08,2.7778
2000-08-09,2.3166
2000-08-10,0.7547
2000-08-11,-1.8727
2000-08-14,9.9237
2000-08-15,2.0833
2000-08-16,-4.4218
2000-08-17,8.1851
2000-08-18,7.2368
2000-08-21,-0.5368
2000-08-22,1.1565
2000-08-23,4.5732
2000-08-24,2.0408
2000-08-25,-2.2857
2000-08-28,0.0
2000-08-29,-2.924
2000-08-30,-1.8072
2000-08-31,0.6135
2000-09-01,0.9146
2000-09-05,-3.3233
2000-09-06,-4.75
2000-09-07,3.9474
2000-09-08,-6.3291
2000-09-11,-0.6757
2000-09-12,-2.3810000000000002
2000-09-13,3.8327999999999998
2000-09-14,2.0134
2000-09-15,-5.2632
2000-09-18,-2.0833
2000-09-19,-0.7092
2000-09-20,-4.6429
2000-09-21,-2.9962999999999997
2000-09-22,0.0
2000-09-25,-1.5444
2000-09-26,-4.3137
2000-09-27,0.8197
2000-09-28,2.0325
2000-09-29,-2.3904
2000-10-02,-1.2245
2000-10-03,0.4132
2000-10-04,4.1152
2000-10-05,-2.7668
2000-10-06,-0.3049
2000-10-09,2.7523
2000-10-10,-2.7778
2000-10-11,1.6327
2000-10-12,-2.008
2000-10-13,13.9344
2000-10-16,-11.1511
2000-10-17,-5.668
2000-10-18,-4.2918
2000-10-19,11.2108
2000-10-20,-10.4839
2000-10-23,6.3063
2000-10-24,-5.5085
2000-10-25,-1.7936999999999999
2000-10-26,11.4155
2000-10-27,-5.7377
2000-10-30,2.1739
2000-10-31,7.6596
2000-11-01,-3.5573
2000-11-02,6.9672
2000-11-03,3.0651
2000-11-06,-9.2937
2000-11-07,3.2787
2000-11-08,-1.5873
2000-11-09,1.6129
2000-11-10,-6.746
2000-11-13,2.1277
2000-11-14,9.5833
2000-11-15,-0.3802
2000-11-16,-1.145
2000-11-17,-1.5444
2000-11-20,-3.1373
2000-11-21,0.0
2000-11-22,0.0
2000-11-24,2.4291
2000-11-27,-2.3715
2000-11-28,-2.4291
2000-11-29,1.1618
2000-11-30,-6.1728
2000-12-01,-1.3158
2000-12-04,-3.1111
2000-12-05,11.0092
2000-12-06,-2.4793
2000-12-07,1.2711999999999999
2000-12-08,7.113
2000-12-11,6.6406
2000-12-12,-3.2967
2000-12-13,-5.6818
2000-12-14,1.2048
2000-12-15,-2.3810000000000002
2000-12-18,-3.252
2000-12-19,-1.2605
2000-12-20,-4.2553
2000-12-21,0.0
2000-12-22,2.6667
2000-12-26,-1.7316
2000-12-27,-1.3216
2000-12-28,4.0179
2000-12-29,-4.2918
2001-01-02,0.8969
2001-01-03,8.0
2001-01-04,2.4691
2001-01-05,-1.2048
2001-01-08,2.0325
2001-01-09,-4.7809
2001-01-10,6.2762
2001-01-11,10.6299
2001-01-12,3.2028
2001-01-16,-0.9483
2001-01-17,1.6536
2001-01-18,1.7123
2001-01-19,0.6734
2001-01-22,-2.3411
2001-01-23,2.0548
2001-01-24,0.3356
2001-01-25,0.3344
2001-01-26,-4.3333
2001-01-29,2.0906
2001-01-30,4.0956
2001-01-31,-0.9836
2001-02-01,0.9934
2001-02-02,-5.2459
2001-02-05,1.0381
2001-02-06,-0.6849
2001-02-07,-3.1034
2001-02-08,-2.1352
2001-02-09,1.8182
2001-02-12,2.8571
2001-02-13,2.4306
2001-02-14,1.6949
2001-02-15,2.6667
2001-02-16,-5.5195
2001-02-20,-2.7491
2001-02-21,0.3534
2001-02-22,-4.5775
2001-02-23,-6.2731
2001-02-26,4.7244
2001-02-27,-0.7519
2001-02-28,-1.1364
2001-03-01,2.2989
2001-03-02,1.1236
2001-03-05,-1.1111
2001-03-06,3.7453
2001-03-07,-1.8051
2001-03-08,2.2059
2001-03-09,-1.4388
2001-03-12,-1.8248
2001-03-13,1.8587
2001-03-14,-0.7299
2001-03-15,-2.6471
2001-03-16,-3.7879
2001-03-19,4.3307
2001-03-20,-1.8868
2001-03-21,-0.7692
2001-03-22,5.814
2001-03-23,0.3663
2001-03-26,0.7299
2001-03-27,0.7246
2001-03-28,-8.6331
2001-03-29,0.0
2001-03-30,-1.9685000000000001
2001-04-02,-6.4257
2001-04-03,-0.4292
2001-04-04,-3.4483
2001-04-05,13.8393
2001-04-06,-4.7059
2001-04-09,-1.5638
2001-04-10,7.1572
2001-04-11,4.8689
2001-04-12,0.5357
2001-04-16,1.2433
2001-04-17,-4.6199
2001-04-18,8.8289
2001-04-19,4.0563
2001-04-20,1.516
2001-04-23,-5.28
2001-04-24,0.2815
2001-04-25,0.1684
2001-04-26,-1.065
2001-04-27,4.5326
2001-04-30,-1.897
2001-05-01,1.326
2001-05-02,1.4177
2001-05-03,-3.2796
2001-05-04,2.7237
2001-05-07,4.3831
2001-05-08,-1.0368
2001-05-09,-3.6145
2001-05-10,4.2935
2001-05-11,-2.2929
2001-05-14,-1.3333
2001-05-15,2.1622
2001-05-16,-2.3810000000000002
2001-05-17,1.1924
2001-05-18,2.6245000000000003
2001-05-21,12.7349
2001-05-22,2.5463
2001-05-23,-2.9345
2001-05-24,0.3256
2001-05-25,1.9935
2001-05-29,-0.1818
2001-05-30,-4.0984
2001-05-31,0.095
2001-06-01,0.5218
2001-06-04,-0.6607
2001-06-05,3.8955
2001-06-06,-3.4294000000000002
2001-06-07,1.9886
2001-06-08,0.6964
2001-06-11,0.1844
2001-06-12,-3.1293
2001-06-13,0.0475
2001-06-14,-2.754
2001-06-15,-2.832
2001-06-18,-5.4271
2001-06-19,-3.6132
2001-06-20,0.6615
2001-06-21,6.48
2001-06-22,0.0516
2001-06-25,1.8557000000000001
2001-06-26,6.2753
2001-06-27,3.2381
2001-06-28,-0.1384
2001-06-29,3.9261
2001-07-02,3.4222
2001-07-03,-0.3438
2001-07-05,-0.8193
2001-07-06,-4.5652
2001-07-09,0.3645
2001-07-10,-2.4966
2001-07-11,-4.1434
2001-07-12,7.2851
2001-07-13,-0.5885
2001-07-16,-4.3716
2001-07-17,-1.381
2001-07-18,-2.8489
2001-07-19,0.1491
2001-07-20,0.0496
2001-07-23,-4.2659
2001-07-24,-0.1554
2001-07-25,-1.4011
2001-07-26,3.1053
2001-07-27,-2.246
2001-07-30,-1.5144
2001-07-31,0.2651
2001-08-01,6.8218
2001-08-02,5.1485
2001-08-03,1.2241
2001-08-06,-0.6977
2001-08-07,0.2342
2001-08-08,-5.1402
2001-08-09,3.399
2001-08-10,0.0476
2001-08-13,-0.7143
2001-08-14,-4.0767
2001-08-15,-0.15
2001-08-16,0.1502
2001-08-17,-0.5
2001-08-20,0.3015
2001-08-21,-1.4529
2001-08-22,1.3726
2001-08-23,2.7583
2001-08-24,3.1235
2001-08-27,3.4074999999999998
2001-08-28,-5.0343
2001-08-29,-0.5783
2001-08-30,-4.9927
2001-08-31,1.4796
2001-09-04,-4.2232
2001-09-05,-8.2415
2001-09-06,-2.746
2001-09-07,0.1176
2001-09-10,-4.2891
2001-09-17,-4.064
2001-09-18,0.7702
2001-09-19,-4.1401
2001-09-20,-5.3156
2001-09-21,-5.9649
2001-09-24,5.5224
2001-09-25,7.4965
2001-09-26,0.1316
2001-09-27,-4.1393
2001-09-28,2.536
2001-10-01,-1.8717000000000001
2001-10-02,-1.2262
2001-10-03,3.4483
2001-10-04,10.0
2001-10-05,2.1212
2001-10-08,2.3739
2001-10-09,-4.3478
2001-10-10,1.2121
2001-10-11,5.9879999999999995
2001-10-12,0.0
2001-10-15,0.8475
2001-10-16,1.4006
2001-10-17,-4.4199
2001-10-18,1.6763
2001-10-19,-1.137
2001-10-22,6.6705
2001-10-23,-4.5822
2001-10-24,-0.7345
2001-10-25,1.5936
2001-10-26,0.7283
2001-10-29,-2.8921
2001-10-30,-2.7491
2001-10-31,2.768
2001-11-01,4.5845
2001-11-02,-4.0548
2001-11-05,2.7413
2001-11-06,5.0584
2001-11-07,-1.8519
2001-11-08,2.9111000000000002
2001-11-09,-5.7097999999999995
2001-11-12,5.5556
2001-11-13,-0.2105
2001-11-14,0.1055
2001-11-15,-1.7387000000000001
2001-11-16,0.2145
2001-11-19,1.1236
2001-11-20,-1.4815
2001-11-21,-0.6445
2001-11-23,1.3514
2001-11-26,1.3867
2001-11-27,0.8417
2001-11-28,-2.3474
2001-11-29,2.0299
2001-11-30,-0.1571
2001-12-03,0.4719
2001-12-04,1.4614
2001-12-05,9.5679
2001-12-06,0.3765
2001-12-07,-3.0942
2001-12-10,-2.5157
2001-12-11,0.2481
2001-12-12,3.0198
2001-12-13,-4.6132
2001-12-14,3.2746
2001-12-17,0.878
2001-12-18,0.0484
2001-12-19,-7.2015
2001-12-20,-1.6146
2001-12-21,5.5056
2001-12-24,-0.4014
2001-12-26,-2.9219
2001-12-27,2.8023
2001-12-28,0.9086
2001-12-31,-1.2006000000000001
2002-01-02,1.2152
2002-01-03,6.4532
2002-01-04,1.0338
2002-01-07,-0.0465
2002-01-08,2.3731999999999998
2002-01-09,0.3182
2002-01-10,-0.6343
2002-01-11,-2.2344
2002-01-14,0.1399
2002-01-15,-2.1891
2002-01-16,-4.4286
2002-01-17,-3.438
2002-01-18,-2.2704
2002-01-22,-3.9071
2002-01-23,3.8462
2002-01-24,-1.3228
2002-01-25,2.9491
2002-01-28,0.3646
2002-01-29,-1.4011
2002-01-30,3.4211
2002-01-31,2.799
2002-02-01,-4.7524999999999995
2002-02-04,0.9356
2002-02-05,0.0515
2002-02-06,-0.772
2002-02-07,0.778
2002-02-08,1.6469
2002-02-11,1.3165
2002-02-12,1.2993999999999999
2002-02-13,3.6014
2002-02-14,0.1429
2002-02-15,4.2796
2002-02-19,-0.228
2002-02-20,0.0914
2002-02-21,2.8311
2002-02-22,0.8881
2002-02-25,5.6777999999999995
2002-02-26,3.6235
2002-02-27,-5.5064
2002-02-28,-1.9990999999999999
2002-03-01,7.0747
2002-03-04,13.2955
2002-03-05,1.288
2002-03-06,1.095
2002-03-07,2.376
2002-03-08,0.1365
2002-03-11,-2.4199
2002-03-12,-1.6766
2002-03-13,-0.7815
2002-03-14,-1.5038
2002-03-15,-0.7647
2002-03-18,-0.7339
2002-03-19,-0.7763
2002-03-20,-4.3592
2002-03-21,6.155
2002-03-22,5.8349
2002-03-25,-0.4161
2002-03-26,-1.6364999999999998
2002-03-27,2.6549
2002-03-28,-1.7586
2002-04-01,0.0702
2002-04-02,-2.315
2002-04-03,-2.7289
2002-04-04,2.3256
2002-04-05,-0.2525
2002-04-08,2.6763
2002-04-09,-1.7964
2002-04-10,-0.2905
2002-04-11,-5.752
2002-04-12,5.9924
2002-04-15,1.8725
2002-04-16,4.9841
2002-04-17,-1.8519
2002-04-18,-3.259
2002-04-19,0.2837
2002-04-22,-2.7935
2002-04-23,-1.637
2002-04-24,0.5547
2002-04-25,2.3906
2002-04-26,-0.2155
2002-04-29,1.6559
2002-04-30,-0.8144
2002-05-01,0.4641
2002-05-02,-3.1628
2002-05-03,-1.6881
2002-05-06,-3.6581
2002-05-07,-0.4262
2002-05-08,6.6148
2002-05-09,-3.4307
2002-05-10,-6.6893
2002-05-13,3.4832
2002-05-14,7.0059
2002-05-15,-1.0607
2002-05-16,-0.5545
2002-05-17,-4.0892
2002-05-20,1.4341
2002-05-21,-3.5155
2002-05-22,2.5743
2002-05-23,-1.8919000000000001
2002-05-24,-5.549
2002-05-28,1.25
2002-05-29,-2.6749
2002-05-30,0.4228
2002-05-31,3.1579
2002-06-03,-11.6694
2002-06-04,2.5369
2002-06-05,-5.8585
2002-06-06,-3.686
2002-06-07,1.9881
2002-06-10,-3.0214
2002-06-11,-5.7789
2002-06-12,0.64
2002-06-13,-3.4446
2002-06-14,0.5488
2002-06-17,3.1659
2002-06-18,-0.5291
2002-06-19,-4.0
2002-06-20,-2.9444
2002-06-21,-7.0979
2002-06-24,10.228
2002-06-25,-3.2979
2002-06-26,2.0809
2002-06-27,2.9445
2002-06-28,-4.9505
2002-07-01,1.794
2002-07-02,-2.7857
2002-07-03,1.0526
2002-07-05,12.8414
2002-07-08,-9.2261
2002-07-09,-0.678
2002-07-10,-0.6826
2002-07-11,1.4318
2002-07-12,-2.3715
2002-07-15,1.3881000000000001
2002-07-16,2.6241
2002-07-17,0.0556
2002-07-18,-0.6667
2002-07-19,-4.9216999999999995
2002-07-22,0.7647
2002-07-23,-3.4442
2002-07-24,0.6651
2002-07-25,-9.1291
2002-07-26,-5.2863
2002-07-29,7.7446
2002-07-30,4.0803
2002-07-31,-4.6049
2002-08-01,-0.7241
2002-08-02,-2.0961
2002-08-05,-7.8523
2002-08-06,5.681
2002-08-07,3.4459
2002-08-08,4.7302
2002-08-09,-2.0992
2002-08-12,-2.5991
2002-08-13,-3.2688
2002-08-14,4.0
2002-08-15,0.8621
2002-08-16,4.668
2002-08-19,3.8945
2002-08-20,-3.0834
2002-08-21,6.2383
2002-08-22,0.0
2002-08-23,-6.0482
2002-08-26,-0.9375
2002-08-27,-6.3091
2002-08-28,-5.1178
2002-08-29,1.1356
2002-08-30,-0.7018
2002-09-03,-3.0389
2002-09-04,4.7376000000000005
2002-09-05,-4.3145
2002-09-06,4.0073
2002-09-09,-0.916
2002-09-10,6.7749
2002-09-11,0.4627
2002-09-12,-2.4422
2002-09-13,-0.6766
2002-09-16,-3.2016
2002-09-17,0.4222
2002-09-18,-2.1724
2002-09-19,-4.1547
2002-09-20,-2.7653
2002-09-23,-5.9954
2002-09-24,-4.0065
2002-09-25,3.6627
2002-09-26,-0.1643
2002-09-27,-5.4321
2002-09-30,-1.6536
2002-10-01,5.6637
2002-10-02,-2.5126
2002-10-03,-4.2096
2002-10-04,-3.8565
2002-10-07,-6.8097
2002-10-08,1.001
2002-10-09,-0.9911
2002-10-10,7.5075
2002-10-11,8.5661
2002-10-14,-0.4288
2002-10-15,9.0439
2002-10-16,-2.6856
2002-10-17,8.9286
2002-10-18,0.2235
2002-10-21,6.2454
2002-10-22,-5.5283
2002-10-23,6.5926
2002-10-24,4.7255
2002-10-25,3.9814
2002-10-28,0.7658
2002-10-29,-6.1431000000000004
2002-10-30,5.2632
2002-10-31,1.1538
2002-11-01,3.0292
2002-11-04,1.0518
2002-11-05,-3.0982
2002-11-06,6.6583
2002-11-07,-5.7715
2002-11-08,-4.375
2002-11-11,-6.6013
2002-11-12,5.5283
2002-11-13,-1.2599
2002-11-14,3.0893
2002-11-15,-4.7557
2002-11-18,-0.8208
2002-11-19,-3.7931
2002-11-20,5.3047
2002-11-21,10.4833
2002-11-22,0.1848
2002-11-25,0.492
2002-11-26,-3.1212
2002-11-27,1.0739
2002-11-29,-3.125
2002-12-02,-0.6452
2002-12-03,-1.6818
2002-12-04,-2.5824
2002-12-05,-0.1361
2002-12-06,-0.6063
2002-12-09,-5.0099
2002-12-10,5.1948
2002-12-11,0.9602
2002-12-12,-0.7473
2002-12-13,-3.7577
2002-12-16,6.3936
2002-12-17,-1.8717000000000001
2002-12-18,-3.0654
2002-12-19,1.8974
2002-12-20,2.069
2002-12-23,3.8581
2002-12-24,-0.1366
2002-12-26,0.1303
2002-12-27,-0.4554
2002-12-30,-1.8954
2002-12-31,-2.0653
2003-01-02,7.6871
2003-01-03,0.1263
2003-01-06,1.2618
2003-01-07,-0.6854
2003-01-08,-1.2547
2003-01-09,2.2872
2003-01-10,2.3602
2003-01-13,0.0607
2003-01-14,1.9405999999999999
2003-01-15,-3.9857
2003-01-16,-1.3631
2003-01-17,-4.3342
2003-01-21,-2.4294000000000002
2003-01-22,-0.9421
2003-01-23,3.7364
2003-01-24,-4.5187
2003-01-27,-2.1262
2003-01-28,3.3637
2003-01-29,-1.7627000000000002
2003-01-30,-2.6915
2003-01-31,-1.1348
2003-02-03,1.0043
2003-02-04,1.2784
2003-02-05,-0.9116
2003-02-06,-1.0616
2003-02-07,-3.0043
2003-02-10,4.7935
2003-02-11,-1.4778
2003-02-12,-1.2857
2003-02-13,-1.2301
2003-02-14,5.641
2003-02-18,4.0222
2003-02-19,-2.7333
2003-02-20,0.7539
2003-02-21,1.2245
2003-02-24,-1.8145
2003-02-25,-0.3422
2003-02-26,-0.2747
2003-02-27,2.4793
2003-02-28,0.4704
2003-03-03,-2.2074
2003-03-04,-3.3516
2003-03-05,-0.7785
2003-03-06,-1.2839
2003-03-07,-2.4566
2003-03-10,-0.0667
2003-03-11,0.0593
2003-03-12,-0.7334
2003-03-13,6.8657
2003-03-14,-1.6061
2003-03-17,7.7635
2003-03-18,0.0
2003-03-19,0.5288
2003-03-20,3.2216
2003-03-21,2.2293
2003-03-24,-2.3676
2003-03-25,1.6592
2003-03-26,-3.6409000000000002
2003-03-27,0.1954
2003-03-28,-0.13
2003-03-31,-4.7526
2003-04-01,2.1873
2003-04-02,7.893
2003-04-03,0.9857
2003-04-04,-3.1248
2003-04-07,2.1546
2003-04-08,-2.4194
2003-04-09,-2.3522
2003-04-10,2.6693
2003-04-11,-3.6145
2003-04-14,4.7368
2003-04-15,0.1884
2003-04-16,3.0094
2003-04-17,0.7912
2003-04-21,-1.6303999999999998
2003-04-22,6.5071
2003-04-23,-1.0375
2003-04-24,-2.6791
2003-04-25,-1.0772
2003-04-28,4.7792
2003-04-29,1.1547
2003-04-30,2.911
2003-05-01,4.8808
2003-05-02,2.7499000000000002
2003-05-05,0.2573
2003-05-06,-2.7721
2003-05-07,-1.5838999999999999
2003-05-08,-2.6288
2003-05-09,1.157
2003-05-12,0.7625
2003-05-13,-0.0541
2003-05-14,-0.8653
2003-05-15,2.0185
2003-05-16,-4.385
2003-05-19,-5.9284
2003-05-20,-0.2973
2003-05-21,0.2385
2003-05-22,3.5693
2003-05-23,1.0913
2003-05-27,1.7614
2003-05-28,2.7359
2003-05-29,1.413
2003-05-30,0.0536
2003-06-02,-2.6245000000000003
2003-06-03,3.0253
2003-06-04,0.5873
2003-06-05,0.69
2003-06-06,-5.1661
2003-06-09,-1.8899
2003-06-10,0.4533
2003-06-11,0.282
2003-06-12,-1.2936
2003-06-13,-5.1852
2003-06-16,-2.1034
2003-06-17,-0.4297
2003-06-18,4.5006
2003-06-19,-3.5398
2003-06-20,-4.908
2003-06-23,-1.8065
2003-06-24,-0.1314
2003-06-25,2.1711
2003-06-26,0.6439
2003-06-27,-1.4715
2003-06-30,1.2987
2003-07-01,2.8846
2003-07-02,-1.8069
2003-07-03,0.7614
2003-07-07,7.4937000000000005
2003-07-08,3.925
2003-07-09,0.8455
2003-07-10,-1.3415
2003-07-11,0.7932
2003-07-14,4.2159
2003-07-15,1.7799
2003-07-16,-2.4907
2003-07-17,-5.3804
2003-07-18,0.8041
2003-07-21,1.4245
2003-07-22,3.9326
2003-07-23,-1.4595
2003-07-24,1.5359
2003-07-25,-2.3771
2003-07-28,2.435
2003-07-29,-1.6747999999999998
2003-07-30,4.2308
2003-07-31,4.797
2003-08-01,3.169
2003-08-04,-2.7304
2003-08-05,-4.2105
2003-08-06,-1.3605
2003-08-07,-0.7958
2003-08-08,-2.4599
2003-08-11,2.0833
2003-08-12,4.1353
2003-08-13,-0.722
2003-08-14,-0.8831
2003-08-15,-1.4151
2003-08-18,1.8075
2003-08-19,1.7755
2003-08-20,-0.7183
2003-08-21,8.4806
2003-08-22,3.854
2003-08-25,-2.9358
2003-08-26,-0.4253
2003-08-27,1.8035
2003-08-28,1.6783000000000001
2003-08-29,1.3296999999999999
2003-09-02,1.0407
2003-09-03,3.1348
2003-09-04,-0.1303
2003-09-05,-1.3913
2003-09-08,0.3086
2003-09-09,-0.3956
2003-09-10,-5.6487
2003-09-11,2.2035
2003-09-12,-1.422
2003-09-15,-0.6515
2003-09-16,2.9508
2003-09-17,-1.9108
2003-09-18,-2.3655
2003-09-19,-0.2375
2003-09-22,0.5238
2003-09-23,3.0317
2003-09-24,-2.069
2003-09-25,-1.9249
2003-09-26,-3.8775
2003-09-29,1.7928
2003-09-30,-4.3053
2003-10-01,2.7607
2003-10-02,0.597
2003-10-03,4.8467
2003-10-06,0.7075
2003-10-07,-1.4052
2003-10-08,1.8052000000000001
2003-10-09,-0.6066
2003-10-10,0.5634
2003-10-13,-0.3268
2003-10-14,3.2787
2003-10-15,-0.2268
2003-10-16,1.3182
2003-10-17,-3.2301
2003-10-20,1.3445
2003-10-21,-0.0915
2003-10-22,-2.4725
2003-10-23,-10.5164
2003-10-24,-2.8856
2003-10-27,1.7828
2003-10-28,7.0064
2003-10-29,4.2163
2003-10-30,-0.9519
2003-10-31,-3.556
2003-11-03,4.4843
2003-11-04,-0.763
2003-11-05,-0.0961
2003-11-06,0.0962
2003-11-07,1.4464000000000001
2003-11-10,-5.8785
2003-11-11,1.6608
2003-11-12,1.4356
2003-11-13,-1.8546
2003-11-14,-0.6464
2003-11-17,-2.6527
2003-11-18,0.617
2003-11-19,1.7885
2003-11-20,-0.6024
2003-11-21,-1.6667
2003-11-24,8.4746
2003-11-25,-0.1894
2003-11-26,-2.0398
2003-11-28,1.9855
2003-12-01,0.1899
2003-12-02,-1.8957000000000002
2003-12-03,-3.7198
2003-12-04,1.4588
2003-12-05,-3.3713
2003-12-08,-0.1539
2003-12-09,-2.5694
2003-12-10,-3.2173
2003-12-11,4.9046
2003-12-12,1.2987
2003-12-15,-1.2821
2003-12-16,-0.8831
2003-12-17,-1.7296
2003-12-18,3.0933
2003-12-19,-1.8107
2003-12-22,0.4742
2003-12-23,2.517
2003-12-24,-2.1483
2003-12-26,0.1045
2003-12-29,3.2376
2003-12-30,0.2023
2003-12-31,-3.1297
2004-01-02,2.1365
2004-01-05,4.6429
2004-01-06,-1.2677
2004-01-07,2.716
2004-01-08,2.0192
2004-01-09,0.0
2004-01-12,2.9689
2004-01-13,-0.2746
2004-01-14,1.8816000000000002
2004-01-15,1.3514
2004-01-16,-1.2444
2004-01-20,3.0153
2004-01-21,-2.8834
2004-01-22,-2.6090999999999998
2004-01-23,0.3233
2004-01-26,1.6575
2004-01-27,-3.5779
2004-01-28,-2.062
2004-01-29,-1.2517
2004-01-30,-0.9228
2004-02-02,1.6176
2004-02-03,-0.8683
2004-02-04,-5.4988
2004-02-05,1.5963
2004-02-06,3.9027
2004-02-09,-2.3415
2004-02-10,5.6943
2004-02-11,0.0945
2004-02-12,-1.6053
2004-02-13,-2.7831
2004-02-17,1.4314
2004-02-18,-2.9196999999999997
2004-02-19,-2.807
2004-02-20,0.0516
2004-02-23,-5.6701
2004-02-24,0.3825
2004-02-25,3.7016999999999998
2004-02-26,-0.9449
2004-02-27,0.318
2004-03-01,1.532
2004-03-02,-0.7284
2004-03-03,-0.9434
2004-03-04,2.328
2004-03-05,-1.4995
2004-03-08,-3.6745
2004-03-09,-1.5259
2004-03-10,-2.2136
2004-03-11,-2.6599
2004-03-12,7.4419
2004-03-15,-1.5192999999999999
2004-03-16,-0.1653
2004-03-17,3.4215999999999998
2004-03-18,-1.1206
2004-03-19,-0.7016
2004-03-22,-0.8152
2004-03-23,-0.8219
2004-03-24,-0.2762
2004-03-25,1.2187999999999999
2004-03-26,-0.4379
2004-03-29,2.9687
2004-03-30,0.8009
2004-03-31,-0.5826
2004-04-01,0.1598
2004-04-02,1.5957
2004-04-05,1.1518
2004-04-06,-1.7598
2004-04-07,1.8967
2004-04-08,-2.3268
2004-04-12,0.847
2004-04-13,-2.7822
2004-04-14,1.6199
2004-04-15,-4.3571
2004-04-16,-2.7778
2004-04-19,1.2
2004-04-20,0.0565
2004-04-21,2.6524
2004-04-22,1.3744
2004-04-23,0.9761
2004-04-26,-2.1482
2004-04-27,-0.9879
2004-04-28,-2.8270999999999997
2004-04-29,0.7416
2004-04-30,-0.906
2004-05-03,0.3429
2004-05-04,3.246
2004-05-05,-1.048
2004-05-06,0.0557
2004-05-07,-1.8384
2004-05-10,-0.1703
2004-05-11,4.4343
2004-05-12,0.5988
2004-05-13,-2.0022
2004-05-14,-2.2639
2004-05-17,-1.5819
2004-05-18,2.4684
2004-05-19,-0.2801
2004-05-20,-0.6742
2004-05-21,1.2443
2004-05-24,3.4637000000000002
2004-05-25,2.5918
