ticker,SCDA US Equity
2011-02-25,-27.4343
2011-02-28,2.0408
2011-03-04,12.0
2011-03-07,0.0
2011-03-11,-8.5714
2011-03-14,13.2812
2011-03-15,10.3448
2011-03-28,-20.0
2011-03-29,0.0
2011-03-30,13.2812
2011-04-01,-11.7241
2011-04-05,5.4688
2011-04-15,3.7037
2011-04-18,7.1429
2011-04-25,0.0
2011-05-05,-10.0
2011-05-18,-18.5185
2011-05-23,0.0
2011-06-06,-9.0909
2011-06-09,-20.0
2011-06-17,0.0
2011-06-22,12.5
2011-06-23,-11.1111
2011-06-27,0.0
2011-07-01,-12.5
2011-07-05,0.0
2011-07-08,-14.2857
2011-07-19,0.0
2011-07-25,0.0
2011-08-05,33.3333
2011-08-08,-12.5
2011-08-09,-14.2857
2011-08-11,0.0
2011-08-15,-16.6667
2011-08-16,60.0
2011-08-17,6.25
2011-08-18,0.0
2011-08-22,-29.4118
2011-08-29,41.6667
2011-09-09,-17.647100000000002
2011-09-13,0.0
2011-09-28,-28.5714
2011-10-05,0.0
2011-10-13,0.0
2011-10-19,0.0
2011-10-20,-20.0
2011-10-27,25.0
2011-10-28,0.0
2011-11-11,0.0
2011-11-21,-60.0
2011-12-30,45.0
2012-01-03,72.4138
2012-01-09,0.0
2012-01-19,0.0
2012-01-27,10.0
2012-02-01,36.3636
2012-02-03,-26.6667
2012-02-06,45.4545
2012-02-07,0.0
2012-02-14,-13.75
2012-02-16,4.3478
2012-02-22,45.8333
2012-02-23,-3.8095
2012-02-27,43.5644
2012-02-28,-10.3448
2012-02-29,-23.0769
2012-03-01,0.0
2012-03-09,0.0
2012-03-14,30.0
2012-03-15,-0.7692
2012-03-16,-6.9767
2012-03-27,-8.3333
2012-04-09,0.0
2012-04-10,-9.0909
2012-04-12,0.0
2012-04-24,0.0
2012-04-26,0.0
2012-05-22,-20.0
2012-05-23,0.0
2012-06-27,-25.0
2012-06-28,16.6667
2012-07-03,14.2857
2012-07-05,0.0
2012-08-06,13.75
2012-08-17,9.8901
2012-08-28,-10.0
2012-09-04,-11.1111
2012-09-06,12.5
2012-09-10,-21.1111
2012-09-11,0.0
2012-09-13,7.0423
2012-09-14,-1.3158
2012-10-11,-13.3333
2012-10-19,-21.5385
2012-10-26,3.9215999999999998
2012-10-31,13.2075
2012-11-06,18.3333
2012-11-26,40.8451
2012-11-30,0.0
2012-12-11,-50.0
2012-12-18,28.0
2012-12-21,1.5625
2012-12-28,-7.6923
2013-01-02,3.3333
2013-01-17,1.6129
2013-01-25,1.5873
2013-01-31,0.0
2013-02-01,32.8125
2013-02-08,-10.5882
2013-02-12,97.3684
2013-02-13,20.0
2013-02-14,22.2222
2013-02-15,-18.1818
2013-02-19,11.1111
2013-02-20,19.5
2013-02-22,-16.318
2013-02-26,-5.0
2013-02-27,-13.1579
2013-02-28,15.1515
2013-03-01,5.1974
2013-03-04,0.0625
2013-03-06,0.0
2013-03-07,17.5
2013-03-11,0.0
2013-03-12,0.0
2013-03-13,70.2128
2013-03-19,-1.75
2013-03-20,-64.1221
2013-03-21,183.6879
2013-03-27,-59.2969
2013-03-28,-1.7274
2013-04-05,25.0
2013-04-09,-20.0
2013-04-10,12.5
2013-04-11,0.0
2013-04-12,0.0
2013-04-17,-11.1111
2013-04-18,-2.5
2013-04-23,2.5641
2013-04-26,12.5
2013-04-30,-5.5556
2013-05-02,0.0
2013-05-06,3.5294
2013-05-07,2.2727
2013-05-10,-6.1111
2013-05-14,-7.1006
2013-05-22,0.0
2013-05-24,-0.6369
2013-05-30,-3.2051
2013-05-31,32.4503
2013-06-03,0.0
2013-06-07,0.0
2013-06-13,10.0
2013-06-14,-9.0909
2013-06-17,0.0
2013-06-18,0.0
2013-06-19,-7.5
2013-06-24,2.7027
2013-06-26,10.526299999999999
2013-06-27,-4.7619
2013-06-28,5.0
2013-07-02,4.7619
2013-07-08,-13.6364
2013-07-09,20.0
2013-07-22,-5.7018
2013-07-24,2.3256
2013-07-25,0.0
2013-07-26,6.3636
2013-07-30,6.7842
2013-08-01,0.05
2013-08-02,-3.6
2013-08-05,1.6598000000000002
2013-08-08,-2.0408
2013-08-09,25.0
2013-08-12,-13.375
2013-08-13,0.0
2013-08-14,0.0
2013-08-16,3.848
2013-08-20,-3.7054
2013-08-23,-3.7999
2013-08-26,-4.0
2013-08-29,18.3333
2013-08-30,-1.4525000000000001
2013-09-04,-7.816
2013-09-05,-3.1492
2013-09-09,4.052
2013-09-10,-11.538499999999999
2013-09-17,0.0
2013-09-19,-0.0543
2013-09-20,-4.2958
2013-09-26,4.5455
2013-09-27,-8.6957
2013-09-30,8.0952
2013-10-04,0.0
2013-10-07,0.0
2013-10-16,-3.0837
2013-10-21,-0.142
2013-10-28,-15.3343
2013-10-29,12.9032
2013-10-30,0.0
2013-11-01,-4.7619
2013-11-06,0.0
2013-11-08,4.8437
2013-11-13,-4.62
2013-11-14,0.0
2013-11-15,0.0
2013-11-18,0.0
2013-11-19,0.0
2013-11-20,-5.0
2013-11-21,0.0
2013-11-22,0.0
2013-11-25,5.2632
2013-11-26,49.5
2013-11-27,-3.01
2013-12-02,-11.0345
2013-12-03,0.7752
2013-12-05,-3.8462
2013-12-06,19.95
2013-12-09,13.3806
2013-12-11,2.9412000000000003
2013-12-12,0.0
2013-12-13,-2.8929
2013-12-16,-11.7323
2013-12-18,16.6667
2013-12-20,0.0
2013-12-23,0.0
2013-12-24,0.0
2013-12-27,-14.2857
2013-12-30,0.0
2013-12-31,53.3333
2014-01-03,-34.7554
2014-01-06,10.1208
2014-01-08,5.9002
2014-01-10,11.4286
2014-01-13,0.0
2014-01-14,-0.5128
2014-01-16,3.0928
2014-01-17,0.0
2014-01-21,0.0
2014-01-22,-2.5
2014-01-23,2.5641
2014-01-24,5.0
2014-01-27,-4.7619
2014-01-28,0.0
2014-01-29,0.0
2014-01-30,0.0
2014-01-31,-5.0
2014-02-03,-1.3158
2014-02-04,-14.6333
2014-02-05,0.0
2014-02-06,-0.039
2014-02-07,0.0
2014-02-10,16.875
2014-02-11,0.0
2014-02-12,0.0
2014-02-13,1.6042999999999998
2014-02-14,0.0
2014-02-24,0.0
2014-02-25,0.0
2014-02-26,0.0
2014-02-27,5.2632
2014-02-28,-5.0
2014-03-05,5.2632
2014-03-06,0.0
2014-03-07,0.0
2014-03-10,0.0
2014-03-13,0.0
2014-03-14,10.0
2014-03-17,0.0
2014-03-18,4.5455
2014-03-19,10.8696
2014-03-20,-1.9607999999999999
2014-03-21,-2.0
2014-03-24,-7.3469
2014-03-26,-0.4405
2014-03-27,0.0
2014-03-31,8.4071
2014-04-01,4.0816
2014-04-02,0.0
2014-04-03,-1.9853
2014-04-04,2.0005
2014-04-09,-3.898
2014-04-10,0.0
2014-04-11,-12.2449
2014-04-14,1.1628
2014-04-15,3.4483
2014-04-16,-2.2222
2014-04-17,-6.8182
2014-04-21,7.3171
2014-04-22,-2.2727
2014-04-23,-2.3256
2014-04-24,-2.3810000000000002
2014-04-25,-2.4695
2014-04-30,-2.4695
2014-05-01,0.0
2014-05-02,7.6923
2014-05-05,1.1905000000000001
2014-05-06,0.0
2014-05-07,0.0
2014-05-09,0.0
2014-05-12,-8.2353
2014-05-13,10.2564
2014-05-14,0.0
2014-05-15,0.0
2014-05-19,-2.3256
2014-05-20,0.0
2014-05-21,1.1905000000000001
2014-05-22,1.1764999999999999
2014-05-23,0.0
2014-05-27,0.0
2014-05-28,-0.0291
2014-05-29,-2.2972
2014-05-30,2.3810000000000002
2014-06-02,16.2791
2014-06-03,2.0
2014-06-04,-1.9607999999999999
2014-06-05,0.0
2014-06-06,0.0
2014-06-09,0.0
2014-06-12,0.0
2014-06-13,-16.0
2014-06-16,19.0476
2014-06-17,-12.0
2014-06-18,-9.0909
2014-06-19,-5.0
2014-06-23,10.526299999999999
2014-06-24,0.0
2014-06-26,0.0
2014-06-30,16.6667
2014-07-02,-16.3265
2014-07-03,7.3171
2014-07-07,2.2727
2014-07-08,0.0
2014-07-09,2.2222
2014-07-11,-2.1739
2014-07-17,-2.2222
2014-07-18,10.2273
2014-07-25,-1.0309
2014-07-28,-1.0417
2014-07-29,-1.0526
2014-08-04,-14.8936
2014-08-06,-5.0
2014-08-08,-7.8947
2014-08-13,0.8571
2014-08-15,-0.8499
2014-08-20,-2.8571
2014-08-22,-2.6471
2014-08-25,-15.4079
2014-08-29,42.8571
2014-09-03,-5.0
2014-09-15,5.2632
2014-09-16,10.0
2014-09-17,7.9545
2014-09-18,0.0
2014-09-19,-13.5
2014-09-23,7.0885
2014-09-25,-4.5455
2014-09-26,-9.122
2014-09-29,-6.992
2014-09-30,36.6197
2014-10-01,-7.2165
2014-10-03,0.5556
2014-10-06,10.4972
2014-10-07,0.0
2014-10-08,2.0
2014-10-09,-29.2157
2014-10-13,10.8033
2014-10-15,-7.5
2014-10-17,8.0236
2014-10-21,-2.4707
2014-10-22,-2.5172
2014-10-23,7.8947
2014-10-29,-4.878
2014-10-30,7.6923
2014-10-31,3.5714
2014-11-03,3.4483
2014-11-04,11.1111
2014-11-05,6.0
2014-11-10,1.8868
2014-11-12,11.1111
2014-11-14,-3.3333
2014-11-18,-11.8966
2014-11-19,15.4599
2014-11-21,-1.6949
2014-11-24,-3.4483
2014-11-25,5.3571
2014-12-01,13.5593
2014-12-02,-10.4478
2014-12-03,8.3333
2014-12-04,0.0
2014-12-08,0.0
2014-12-11,-7.6923
2014-12-12,-16.6667
2014-12-15,0.0
2014-12-17,18.0
2014-12-18,3.3898
2014-12-19,1.6189
2014-12-22,0.0202
2014-12-23,-11.2903
2014-12-24,0.0
2014-12-26,0.0
2014-12-29,-9.0909
2014-12-30,0.0
2014-12-31,9.975
2015-01-02,-1.8186
2015-01-05,-5.1632
2015-01-06,-12.1338
2015-01-07,-2.1951
2015-01-08,15.9091
2015-01-09,0.0
2015-01-12,-1.9607999999999999
2015-01-13,0.0
2015-01-15,0.0
2015-01-16,2.0
2015-01-22,0.0
2015-01-28,-1.7402
2015-01-29,-5.2133
2015-02-02,1.0526
2015-02-03,0.0
2015-02-05,6.25
2015-02-06,0.0
2015-02-11,-1.9607999999999999
2015-02-12,52.0
2015-02-13,-14.473700000000001
2015-02-17,0.0
2015-02-20,-3.0769
2015-02-23,0.0
2015-02-24,-9.5238
2015-03-02,5.2632
2015-03-03,-1.6667
2015-03-04,6.7479
2015-03-10,-14.2602
2015-03-11,-7.4074
2015-03-12,-10.0
2015-03-13,-2.4861
2015-03-16,-11.195
2015-03-17,-9.6712
2015-03-19,13.6364
2015-03-20,0.0
2015-03-23,-12.4688
2015-03-24,-7.2117
2015-03-25,0.0
2015-03-26,-0.0192
2015-03-27,0.0577
2015-03-30,7.6923
2015-03-31,14.2857
2015-04-01,-2.5
2015-04-06,-3.3333
2015-04-07,0.0
2015-04-08,0.0
2015-04-09,3.4483
2015-04-15,-12.8205
2015-04-16,-2.9412000000000003
2015-04-24,3.0303
2015-04-29,0.0
2015-05-04,8.8235
2015-05-05,-5.4054
2015-05-07,0.0
2015-05-08,0.0
2015-05-11,0.0
2015-05-14,-13.1429
2015-05-15,-0.9868
2015-05-18,4.6512
2015-05-19,7.8968
2015-05-20,-7.0246
2015-05-21,-4.7468
2015-05-22,9.6346
2015-05-26,-15.1515
2015-05-27,21.4286
2015-05-29,-8.8235
2015-06-08,0.0
2015-06-09,-1.6129
2015-06-10,-1.6393
2015-06-12,-5.8333
2015-06-15,-0.885
2015-06-16,10.669599999999999
2015-06-17,-24.163
2015-06-18,27.6596
2015-06-22,-6.0
2015-06-25,9.9291
2015-07-02,-3.2258
2015-07-06,0.0
2015-07-20,-3.3333
2015-07-22,1.7241
2015-07-28,1.6949
2015-08-12,-6.6667
2015-08-14,7.1429
2015-08-19,-3.3333
2015-08-20,-13.7931
2015-08-24,-20.0
2015-08-25,25.0
2015-08-26,12.0
2015-09-01,-23.2143
2015-09-08,30.2326
2015-09-10,0.0
2015-09-15,-21.4286
2015-09-16,9.0909
2015-10-08,-4.1667
2015-10-13,0.0
2015-10-16,2.1739
2015-10-19,-6.383
2015-10-21,-9.0909
2015-10-22,-7.5
2015-10-23,18.9189
2015-10-27,0.0
2015-10-28,0.0
2015-10-30,13.6364
2015-11-05,-20.0
2015-11-06,17.5
2015-11-09,-2.1277
2015-11-12,-4.3478
2015-11-18,0.0
2015-11-24,4.5455
2015-11-27,-12.6087
2015-11-30,-0.4975
2015-12-01,0.0
2015-12-03,10.0
2015-12-04,-13.6364
2015-12-07,18.4211
2015-12-08,11.1111
2015-12-11,-20.0
2015-12-18,0.0
2015-12-23,0.0
2015-12-24,-15.0
2016-01-08,17.647100000000002
2016-01-11,0.0
2016-01-12,10.0
2016-01-19,-4.5455
2016-01-22,0.0
2016-01-29,9.5238
2016-02-02,-4.3478
2016-02-04,-4.5455
2016-02-16,-18.0952
2016-02-17,22.093
2016-02-22,-4.7619
2016-02-29,-5.0
2016-03-01,0.0
2016-03-02,0.0
2016-03-04,0.0
2016-03-09,0.0
2016-03-11,3.4868
2016-03-15,-8.4552
2016-03-17,-27.2222
2016-03-18,3.0534
2016-03-31,11.1111
2016-04-01,20.0
2016-04-07,-16.6667
2016-04-15,0.0
2016-04-21,0.0
2016-04-22,-26.6667
2016-04-25,-3.6364
2016-04-27,3.7736
2016-04-28,0.0
2016-04-29,18.1818
2016-05-04,6.9231
2016-05-05,5.7554
2016-05-11,-30.6122
2016-05-20,18.6275
2016-05-23,-20.6612
2016-05-24,4.1667
2016-06-01,2.7187
2016-06-06,-3.6203
2016-06-09,1.0101
2016-06-15,-8.7625
2016-06-17,9.6041
2016-06-21,3.0
2016-06-22,-7.9248
2016-06-29,10.7157
2016-07-01,0.0
2016-07-05,1.9048
2016-07-08,0.0
2016-07-14,2.8037
2016-07-20,0.0
2016-08-03,-6.3636
2016-08-08,0.0
2016-08-11,-8.7379
2016-08-12,3.9162
2016-08-19,2.3738
2016-08-22,-7.0
2016-08-25,1.0753
2016-08-29,0.0
2016-09-01,17.0213
2016-09-06,-25.4545
2016-09-07,12.1951
2016-09-08,7.6087
2016-09-13,-4.0404
2016-10-04,-31.3684
2016-10-11,0.0
2016-10-25,4.2945
2016-11-04,0.0
2016-11-08,0.0
2016-11-15,0.0
2016-11-18,39.7059
2016-12-01,-26.3158
2016-12-05,0.0
2016-12-16,-9.7857
2016-12-21,-3.2462
2016-12-29,0.0
2017-01-05,14.5663
2017-01-10,15.7143
2017-01-18,-13.5802
2017-01-31,14.2857
2017-02-03,5.625
2017-02-06,3.5503
2017-02-10,-18.8571
2017-02-13,0.0
2017-02-14,321.1268
2017-02-15,-66.5552
2017-03-09,10.0
2017-03-14,-10.9091
2017-03-23,2.0408
2017-03-29,0.0
2017-03-31,10.0
2017-04-07,-22.7273
2017-04-12,5.8824
2017-04-18,-1.1111
2017-04-20,-4.4944
2017-04-27,-10.5882
2017-05-01,-1.3158
2017-05-09,1.9333
2017-05-10,-4.5128
2017-05-23,0.0
2017-06-05,9.589
2017-06-09,-1.25
2017-06-22,-6.8228
2017-06-23,-0.557
2017-06-27,7.9235
2017-07-05,-7.5949
2017-07-13,6.8493
2017-08-11,0.0
2017-08-15,-3.8462
2017-08-17,0.0
2017-08-30,0.0
2017-10-02,5.3333
2017-10-05,-6.2025
2017-10-10,-2.834
2017-10-13,4.1667
2017-10-23,0.0
2017-11-02,2.6667
2017-11-15,-16.8831
2017-12-05,17.1875
2017-12-06,1.3333
2017-12-12,9.2105
2017-12-20,1.2048
2017-12-29,0.0
2018-01-02,-7.1429
2018-01-08,7.6923
2018-01-10,-4.7619
2018-01-12,-9.375
2018-02-14,-10.3448
2018-02-15,-7.6923
2018-02-16,0.0
2018-02-21,16.6667
2018-02-22,0.0
2018-03-02,-14.2857
2018-03-08,-16.3333
2018-03-09,0.0
2018-03-16,-10.3586
2018-03-22,-12.8889
2018-03-23,-0.5102
2018-04-04,15.3846
2018-04-06,-24.2222
2018-04-11,-0.2933
2018-04-18,0.0
2018-05-16,0.0
2018-06-01,50.0
2018-06-04,-33.3333
2018-06-11,0.0
2018-06-15,0.0
2018-06-21,0.0
2018-07-09,2.9412000000000003
2018-08-13,16.3457
2018-08-16,-70.261
2018-08-28,147.7291
2018-09-26,-43.0
2018-10-10,18.1287
2018-10-23,-15.3465
2018-11-07,0.0
2018-11-26,28.655
2019-01-04,-22.7273
2019-01-08,0.0
2019-01-25,47.0588
2019-01-28,0.0
2019-01-29,20.0
2019-02-08,33.3333
2019-02-13,150.0
2019-03-25,-67.0
2019-05-14,1.5152
2019-05-31,-47.4627
2019-06-03,-27.6705
2019-06-04,-1.0212
2019-06-05,-36.5079
2019-06-06,-16.25
2019-06-07,-1.4925
2019-06-10,0.0
2019-07-08,21.9697
2019-07-12,-0.6211
2019-07-19,62.5
2019-07-24,-3.8462
2019-07-26,-35.12
2019-07-30,10.9741
2019-07-31,0.0
2019-08-15,-53.0
2019-08-27,0.7092
2019-09-09,181.6901
2019-09-10,-33.3333
2019-09-11,-12.5
2019-09-26,23.7143
2019-10-02,-18.0139
2019-10-18,-29.5775
2019-10-21,55.0
2019-11-04,-35.3548
2019-11-05,0.0
2019-11-07,0.0
2019-11-11,0.0
2019-11-22,2.1955999999999998
2019-11-29,0.0
2019-12-23,1.7578
2019-12-31,-0.1919
2020-01-06,0.9615
2020-01-16,0.0
2020-01-29,0.1905
2020-02-06,-0.1901
2020-02-14,180.5714
2020-02-18,0.0
2020-02-19,-64.3585
2020-02-26,67.619
2020-02-28,2.2727
2020-03-04,62.6667
2020-03-12,-4.4399
2020-03-13,-74.9821
2020-03-16,-11.4286
2020-03-20,0.0
2020-04-20,-45.1613
2020-04-21,0.5882
2020-04-23,-0.5848
2020-05-08,76.4706
2020-05-12,48.3333
2020-07-02,-62.0225
2020-07-24,148.5207
2020-07-31,-73.5714
