ticker,AVCO US Equity
2018-02-06,-12.1512
2018-02-07,5.7578
2018-02-08,-28.9111
2018-02-09,27.6408
2018-02-12,-10.3448
2018-02-13,-10.1769
2018-02-14,-4.9413
2018-02-16,3.6036
2018-02-20,-9.5652
2018-02-21,-3.8462
2018-02-22,10.0
2018-02-23,21.0
2018-02-26,5.1841
2018-02-27,-1.4285999999999999
2018-02-28,8.6957
2018-03-02,-10.0
2018-03-05,11.1111
2018-03-06,4.6667
2018-03-07,-29.9363
2018-03-09,22.7273
2018-03-12,-10.3704
2018-03-14,12.3967
2018-03-16,-2.9412000000000003
2018-03-19,21.2121
2018-03-20,24.375
2018-03-21,-1.005
2018-03-22,1.5228000000000002
2018-03-23,4.5
2018-03-26,1.4354
2018-03-27,6.1321
2018-03-28,4.8889
2018-03-29,2.1186
2018-04-02,2.0747
2018-04-03,10.9756
2018-04-04,6.2271
2018-04-05,4.8241
2018-04-06,-17.7605
2018-04-09,4.0
2018-04-10,-5.3846
2018-04-11,1.626
2018-04-12,20.0
2018-04-13,-19.6667
2018-04-16,-31.9502
2018-04-17,-7.3171
2018-04-18,-1.3158
2018-04-19,8.0
2018-04-23,14.1975
2018-04-27,3.2432
2018-04-30,2.0942
2018-05-01,12.8205
2018-05-02,-13.6364
2018-05-07,0.0
2018-05-10,-0.2632
2018-05-11,0.2639
2018-05-14,0.0
2018-05-15,0.5263
2018-05-17,0.0
2018-05-18,0.0
2018-05-21,0.0
2018-05-23,17.1728
2018-05-24,-1.6979
2018-05-25,1.5909
2018-05-30,0.6711
2018-05-31,2.2222
2018-06-01,0.0
2018-06-04,10.0
2018-06-05,0.7905
2018-06-06,9.8039
2018-06-07,6.4286
2018-06-08,-26.1745
2018-06-11,13.6364
2018-06-12,0.0
2018-06-13,15.2
2018-06-14,0.6944
2018-06-15,1.7241
2018-06-18,-3.0508
2018-06-19,0.0
2018-06-20,1.3986
2018-06-21,-5.1724
2018-06-22,0.0
2018-06-27,5.4545
2018-06-28,-5.1724
2018-06-29,0.0
2018-07-02,-3.6364
2018-07-03,2.2641999999999998
2018-07-05,7.0111
2018-07-09,-0.6897
2018-07-11,-2.0833
2018-07-12,-6.7376000000000005
2018-07-16,0.7605
2018-07-17,-1.8868
2018-07-18,7.6923
2018-07-20,0.0
2018-07-23,0.7143
2018-07-24,2.8369
2018-07-25,0.0
2018-07-26,0.0
2018-07-27,0.0
2018-07-30,-1.3793
2018-07-31,-7.3427
2018-08-01,0.0
2018-08-03,6.4151
2018-08-06,-11.3475
2018-08-07,2.0
2018-08-08,5.8824
2018-08-09,0.3704
2018-08-10,2.952
2018-08-13,-3.2258
2018-08-14,0.0
2018-08-16,0.0
2018-08-17,1.8519
2018-08-20,-3.6364
2018-08-21,5.6604
2018-08-22,1.7856999999999998
2018-08-23,-10.526299999999999
2018-08-31,9.8039
2018-09-04,-3.75
2018-09-05,0.1855
2018-09-06,3.7037
2018-09-07,-0.3571
2018-09-10,-6.8100000000000005
2018-09-11,6.5769
2018-09-12,-0.7578
2018-09-13,-5.4545
2018-09-14,7.6923
2018-09-18,-2.6786
2018-09-19,5.6881
2018-09-20,-2.7778
2018-09-21,3.2143
2018-09-24,-6.5744
2018-09-25,0.0
2018-09-26,3.7037
2018-10-02,-3.5714
2018-10-03,3.7037
2018-10-05,-1.0714
2018-10-08,-7.5812
2018-10-09,7.8125
2018-10-10,-0.3623
2018-10-11,1.8182
2018-10-12,-3.5714
2018-10-15,0.0
2018-10-17,3.7037
2018-10-22,-3.5714
2018-10-24,0.0
2018-10-25,1.8519
2018-10-26,0.0
2018-10-29,-0.3636
2018-10-30,2.1898
2018-10-31,-1.7856999999999998
2018-11-01,0.0
2018-11-02,-1.8182
2018-11-05,-3.3333
2018-11-06,5.364
2018-11-07,3.4618
2018-11-08,-1.9401000000000002
2018-11-09,-0.3584
2018-11-12,0.3597
2018-11-13,-0.81
2018-11-14,0.4553
2018-11-16,0.3597
2018-11-19,0.3584
2018-11-20,0.0
2018-11-21,3.5714
2018-11-23,-11.9517
2018-11-26,-17.7567
2018-11-27,0.0
2018-11-28,14.2905
2018-11-29,4.6831
2018-11-30,8.6567
2018-12-03,-1.8315000000000001
2018-12-04,-6.4030000000000005
2018-12-06,-0.3747
2018-12-07,4.0416
2018-12-10,5.7692
2018-12-11,2.8
2018-12-12,0.0354
2018-12-13,-0.0283
2018-12-14,0.8065
2018-12-17,0.7123
2018-12-18,4.5187
2018-12-19,-0.16
2018-12-20,-4.18
2018-12-21,-2.439
2018-12-26,-3.5714
2018-12-27,-3.3333
2018-12-31,5.364
2019-01-02,-5.4545
2019-01-03,9.1231
2019-01-04,5.0331
2019-01-07,5.7047
2019-01-08,3.1746
2019-01-09,-5.6923
2019-01-10,6.0359
2019-01-11,4.0
2019-01-14,2.9586
2019-01-15,11.2069
2019-01-16,0.7752
2019-01-17,6.4103
2019-01-18,34.9398
2019-01-22,124.1071
2019-01-23,-63.3466
2019-01-24,-13.0435
2019-01-25,5.75
2019-01-28,63.8298
2019-01-29,-10.9668
2019-01-30,-8.1037
2019-01-31,-4.2328
2019-02-01,-0.1842
2019-02-04,-3.5055
2019-02-05,1.5295999999999998
2019-02-06,-0.1883
2019-02-07,-2.4528
2019-02-08,-8.3172
2019-02-11,-4.4304
2019-02-12,-0.2208
2019-02-13,-4.8673
2019-02-14,-2.6744
2019-02-15,1.0753
2019-02-19,-6.383
2019-02-20,0.7576
2019-02-21,-1.0025
2019-02-22,-6.8354
2019-02-25,-6.7935
2019-02-26,5.8309
2019-02-27,-4.9587
2019-02-28,-1.7391
2019-03-01,10.0295
2019-03-04,-2.681
2019-03-05,-1.6529
2019-03-06,9.8039
2019-03-07,-7.1429
2019-03-08,5.4945
2019-03-11,-2.3438
2019-03-12,3.2
2019-03-13,6.7183
2019-03-14,12.5908
2019-03-15,-4.9462
2019-03-18,1.5836999999999999
2019-03-19,2.8952999999999998
2019-03-20,15.1515
2019-03-21,-0.3759
2019-03-22,-2.8302
2019-03-25,-1.9417
2019-03-26,4.7524999999999995
2019-03-27,-0.5671
2019-03-28,-2.4715
2019-03-29,5.2632
2019-04-01,4.2593
2019-04-02,-8.1705
2019-04-03,-1.1605
2019-04-04,-6.8493
2019-04-05,-1.2605
2019-04-08,-5.9574
2019-04-09,4.0724
2019-04-10,-1.087
2019-04-11,6.5934
2019-04-12,-2.0619
2019-04-15,-2.3158
2019-04-16,-1.7241
2019-04-17,4.1667
2019-04-18,0.6316
2019-04-22,-1.4644
2019-04-23,0.4246
2019-04-24,7.611
2019-04-25,-44.5972
2019-04-26,-0.3546
2019-04-29,-3.2028
2019-04-30,-7.3529
2019-05-01,2.7778
2019-05-02,-5.7915
2019-05-03,-0.8197
2019-05-06,0.8264
2019-05-07,-4.5082
2019-05-08,6.867
2019-05-09,-2.8112
2019-05-10,3.3058
2019-05-13,-2.0
2019-05-14,0.0
2019-05-15,3.2653
2019-05-16,-6.7194
2019-05-17,-2.1186
2019-05-20,1.2987
2019-05-21,2.1368
2019-05-22,-0.8368
2019-05-23,-3.7975
2019-05-24,0.8772
2019-05-28,6.5217
2019-05-29,-4.4898
2019-05-30,-2.5641
2019-05-31,-3.0702
2019-06-03,-4.9774
2019-06-04,-1.1905000000000001
2019-06-05,-4.5783000000000005
2019-06-06,-3.5354
2019-06-07,4.1885
2019-06-10,18.0905
2019-06-11,-2.5532
2019-06-12,0.4367
2019-06-13,4.3478
2019-06-14,0.4167
2019-06-17,-7.8838
2019-06-18,0.0
2019-06-19,-2.2523
2019-06-20,0.0
2019-06-21,0.9217
2019-06-24,1.8265
2019-06-25,3.1390000000000002
2019-06-26,-2.1739
2019-06-27,7.1111
2019-06-28,7.8838
2019-07-01,-2.6923
2019-07-02,-3.9526
2019-07-03,-0.4115
2019-07-05,-0.4132
2019-07-08,-1.6598000000000002
2019-07-09,-3.3755
2019-07-10,-5.2402
2019-07-11,-3.6866
2019-07-12,-2.3923
2019-07-15,1.9607999999999999
2019-07-16,2.4038
2019-07-17,-3.7559
2019-07-18,4.3902
2019-07-19,1.4019
2019-07-22,-5.53
2019-07-23,7.8049
2019-07-24,-1.81
2019-07-25,-6.4516
2019-07-26,-0.4926
2019-07-29,3.9604
2019-07-30,0.0
2019-07-31,-0.4762
2019-08-01,-1.9139
2019-08-02,-0.9756
2019-08-05,-3.4483
2019-08-06,-2.0408
2019-08-07,-0.5208
2019-08-08,4.712
2019-08-09,-4.0
2019-08-12,1.0417
2019-08-13,1.5464
2019-08-14,-5.5838
2019-08-15,-1.6129
2019-08-16,4.918
2019-08-19,-0.5208
2019-08-20,-2.6178
2019-08-21,2.1505
2019-08-22,-1.0526
2019-08-23,-2.6596
2019-08-26,-0.2732
2019-08-27,-5.2055
2019-08-28,2.6012
2019-08-29,11.5493
2019-08-30,-1.0101
2019-09-03,-2.0408
2019-09-04,-1.0417
2019-09-05,-1.0526
2019-09-06,4.7872
2019-09-09,9.3909
2019-09-10,3.4803
2019-09-11,4.9327
2019-09-12,-1.2821
2019-09-13,-0.4329
2019-09-16,7.3913
2019-09-17,4.8583
2019-09-18,-1.9304999999999999
2019-09-19,-0.3937
2019-09-20,-5.9289
2019-09-23,-0.4202
2019-09-24,-4.6414
2019-09-25,-1.7699
2019-09-26,-3.6036
2019-09-27,-7.0093
2019-09-30,-6.0302
2019-10-01,-2.6738
2019-10-02,-3.8462
2019-10-03,-1.1429
2019-10-04,2.3121
2019-10-07,-5.0847
2019-10-08,1.1905000000000001
2019-10-09,0.0
2019-10-10,-5.2941
2019-10-11,0.0
2019-10-14,-0.6211
2019-10-15,0.625
2019-10-16,1.8634
2019-10-17,-2.439
2019-10-18,-0.625
2019-10-21,5.0314
2019-10-22,-4.1916
2019-10-23,-0.625
2019-10-24,4.4025
2019-10-25,-4.2169
2019-10-28,0.0
2019-10-29,0.6289
2019-10-30,-3.125
2019-10-31,-5.8065
2019-11-01,0.6849
2019-11-04,0.6803
2019-11-05,3.3784
2019-11-06,-1.9607999999999999
2019-11-07,-3.3333
2019-11-08,1.3793
2019-11-11,0.0
2019-11-12,-2.0408
2019-11-13,0.6944
2019-11-14,8.9655
2019-11-15,-0.6329
2019-11-18,1.2739
2019-11-19,-1.2579
2019-11-20,-1.9108
2019-11-21,-2.5974
2019-11-22,1.3333
2019-11-25,5.9211
2019-11-26,-3.7267
2019-11-27,-3.871
2019-11-29,4.0268
2019-12-02,-1.9355
2019-12-03,0.0
2019-12-04,1.3158
2019-12-05,-2.5974
2019-12-06,-4.0
2019-12-09,0.6944
2019-12-10,25.5172
2019-12-11,14.8352
2019-12-12,11.0048
2019-12-13,-2.5862
2019-12-16,-16.8142
2019-12-17,3.1915
2019-12-18,-3.0928
2019-12-19,1.0638
2019-12-20,-2.1053
2019-12-23,4.8387
2019-12-24,1.0256
2019-12-26,1.0152
2019-12-27,-0.5025
2019-12-30,-2.0202
2019-12-31,-0.5155
2020-01-02,3.6269
2020-01-03,-4.0
2020-01-06,-3.6458
2020-01-07,-2.1622
2020-01-08,7.7348
2020-01-09,-4.6154
2020-01-10,4.3011
2020-01-13,-4.6392
2020-01-14,1.0811
2020-01-15,0.0
2020-01-16,0.0
2020-01-17,1.6042999999999998
2020-01-21,-1.5789
2020-01-22,-3.7433
2020-01-23,-5.0
2020-01-24,-5.2632
2020-01-27,-6.1728
2020-01-28,1.3158
2020-01-29,11.6883
2020-01-30,4.6512
2020-01-31,-1.6667
2020-02-03,-3.3898
2020-02-04,-7.0175
2020-02-05,0.0
2020-02-06,0.0
2020-02-07,-3.7736
2020-02-10,-0.6536
2020-02-11,-1.3158
2020-02-12,-0.6667
2020-02-13,-2.6846
2020-02-14,4.1379
2020-02-18,9.2715
2020-02-19,1.2121
2020-02-20,-1.7964
2020-02-21,-1.2195
2020-02-24,-5.5556
2020-02-25,-0.6536
2020-02-26,-2.6316
2020-02-27,-1.3514
2020-02-28,-2.0548
2020-03-02,6.993
2020-03-03,-3.268
2020-03-04,2.7027
2020-03-05,-1.3158
2020-03-06,-2.6667
2020-03-09,-6.8493
2020-03-10,-8.0882
2020-03-11,-14.4
2020-03-12,-19.8037
2020-03-13,10.7097
2020-03-16,9.473700000000001
2020-03-17,20.1923
2020-03-18,-15.2
2020-03-19,1.8868
2020-03-20,-14.963
2020-03-23,1.274
2020-03-24,16.1165
2020-03-25,9.2593
2020-03-26,7.6271
2020-03-27,-8.6614
2020-03-30,18.1034
2020-03-31,13.1387
2020-04-01,-23.2258
2020-04-02,-6.7227
2020-04-03,-2.7027
2020-04-06,18.5185
2020-04-07,-6.25
2020-04-08,8.3333
2020-04-09,-2.3077
2020-04-13,-0.7874
2020-04-14,0.0
2020-04-15,-3.9683
2020-04-16,7.0248
2020-04-17,7.3359
2020-04-20,6.4748
2020-04-21,11.4865
2020-04-22,4.2424
2020-04-23,1.1628
2020-04-24,10.9195
2020-04-27,-0.5181
2020-04-28,1.0417
2020-04-29,-3.6082
2020-04-30,-1.6042999999999998
2020-05-01,-11.413
2020-05-04,4.2945
2020-05-05,-4.1176
2020-05-06,-1.227
2020-05-07,12.4224
2020-05-08,13.2597
2020-05-11,-6.3415
2020-05-12,-3.6458
2020-05-13,-5.4054
2020-05-14,-7.4286
2020-05-15,-0.9259
2020-05-18,12.1495
2020-05-19,0.5556
2020-05-20,-2.7624
2020-05-21,2.8409
2020-05-22,-1.6575
2020-05-26,-3.9326
2020-05-27,3.5088
2020-05-28,-6.7797
2020-05-29,-3.6364
2020-06-01,1.2579
2020-06-02,-1.8634
2020-06-03,-1.8987
2020-06-04,7.7419
2020-06-05,-0.5988
2020-06-08,7.2289
2020-06-09,-1.1236
2020-06-10,-3.4091
2020-06-11,-7.0588
2020-06-12,-0.6329
2020-06-15,5.0955
2020-06-16,-0.6061
2020-06-17,-3.3537
2020-06-18,2.8391
2020-06-19,-2.454
2020-06-22,4.4025
2020-06-23,-1.8072
2020-06-24,-2.1471999999999998
2020-06-25,10.3448
2020-06-26,6.8182
2020-06-29,-1.0638
2020-06-30,2.1505
2020-07-01,-2.1053
2020-07-02,-4.3011
2020-07-06,1.1236
2020-07-07,-5.5556
2020-07-08,0.5882
2020-07-09,-2.924
2020-07-10,5.4217
2020-07-13,-4.0
2020-07-14,1.1905000000000001
2020-07-15,1.1764999999999999
2020-07-16,-0.2907
2020-07-17,-3.207
2020-07-20,3.012
2020-07-21,1.1696
2020-07-22,-0.578
2020-07-23,-2.3256
2020-07-24,-5.3571
2020-07-27,0.6289
2020-07-28,1.25
2020-07-29,-0.6173
2020-07-30,1.8634
2020-07-31,-1.2195
