ticker,ICLD US Equity
2011-12-19,28.5714
2011-12-20,-11.1111
2011-12-21,-21.875
2011-12-22,60.0
2011-12-23,-12.5
2011-12-28,-8.5714
2011-12-29,25.0
2011-12-30,10.0
2012-01-03,-15.9091
2012-01-05,8.1081
2012-01-06,-17.5
2012-01-09,9.0909
2012-01-10,11.1111
2012-01-11,150.0
2012-01-12,26.5
2012-01-13,-0.7905
2012-01-17,-10.757
2012-01-18,-21.4286
2012-01-19,0.0
2012-01-20,-4.5455
2012-01-23,-14.2857
2012-01-25,0.0
2012-01-26,-16.6667
2012-01-27,6.6667
2012-01-31,-6.25
2012-02-01,-6.6667
2012-02-02,-4.4643
2012-02-03,19.6262
2012-02-07,-6.25
2012-02-10,-4.1667
2012-02-13,4.3478
2012-02-14,0.0
2012-02-21,4.1667
2012-02-27,-8.0
2012-03-02,4.3478
2012-03-12,-6.6667
2012-03-19,2.6786
2012-03-21,0.0
2012-03-22,-5.2174
2012-03-23,5.5046
2012-03-27,4.3478
2012-03-28,-4.1667
2012-04-05,4.3478
2012-04-09,-6.6667
2012-04-16,-11.607099999999999
2012-04-18,5.0505
2012-04-23,-4.8077
2012-04-25,0.0
2012-04-26,-3.0303
2012-05-03,-27.0833
2012-05-04,-1.4285999999999999
2012-05-07,0.0
2012-05-08,39.1304
2012-05-11,-16.6667
2012-05-16,-23.75
2012-05-21,0.0
2012-05-22,4.918
2012-05-23,0.0
2012-05-25,-4.6875
2012-05-29,4.918
2012-05-30,-20.3125
2012-05-31,-5.8824
2012-06-01,16.6667
2012-06-04,-23.2143
2012-06-05,11.6279
2012-06-06,-20.8333
2012-06-08,26.3158
2012-06-11,0.0
2012-06-14,0.0
2012-06-15,29.1667
2012-06-18,-1.6129
2012-06-19,0.0
2012-06-20,0.0
2012-06-21,-8.1967
2012-06-25,-19.6429
2012-06-26,-11.1111
2012-06-27,-15.0
2012-06-28,58.8235
2012-06-29,0.0
2012-07-03,14.8148
2012-07-05,3.2258
2012-07-09,75.0
2012-07-10,14.2857
2012-07-11,-25.0
2012-07-13,0.0
2012-07-16,-8.3333
2012-07-17,0.0
2012-07-18,-9.0909
2012-07-19,20.0
2012-07-20,0.0
2012-07-23,0.0
2012-07-25,0.0
2012-07-27,-8.3333
2012-07-30,9.0909
2012-08-01,33.3333
2012-08-02,-2.3438
2012-08-03,-10.4
2012-08-06,7.1429
2012-08-07,60.0
2012-08-08,0.0
2012-08-09,0.0
2012-08-10,23.9583
2012-08-13,0.8403
2012-08-14,6.6667
2012-08-15,-38.2813
2012-08-16,41.7722
2012-08-17,0.0
2012-08-20,21.4286
2012-08-21,0.0
2012-08-22,-5.8824
2012-08-23,-12.5
2012-08-24,7.1429
2012-08-27,-16.6667
2012-08-28,-11.0
2012-08-29,43.8202
2012-08-30,-6.25
2012-08-31,6.6667
2012-09-04,6.25
2012-09-05,11.0294
2012-09-06,-4.6358
2012-09-07,-16.6667
2012-09-10,-18.75
2012-09-11,-8.7179
2012-09-12,33.1461
2012-09-13,0.0
2012-09-14,1.2658
2012-09-17,3.3333
2012-09-18,-11.6935
2012-09-19,24.2009
2012-09-20,11.7647
2012-09-21,5.2632
2012-09-24,-17.5
2012-09-25,-9.0909
2012-09-26,30.0
2012-09-27,-17.9487
2012-09-28,23.0469
2012-10-01,72.6984
2012-10-02,8.8235
2012-10-03,-5.4054
2012-10-04,-3.2143
2012-10-05,-8.4871
2012-10-08,-3.2258
2012-10-09,-19.5833
2012-10-10,16.0622
2012-10-11,0.0
2012-10-12,5.3571
2012-10-15,1.0593
2012-10-16,-9.434
2012-10-17,0.463
2012-10-18,0.9217
2012-10-19,-1.3699
2012-10-22,-1.8519
2012-10-23,1.8868
2012-10-24,-6.0185
2012-10-25,-17.2414
2012-10-26,19.0476
2012-10-31,8.0
2012-11-01,-3.7037
2012-11-02,-1.9231
2012-11-05,0.0
2012-11-06,-3.9215999999999998
2012-11-07,6.1224
2012-11-08,-16.5865
2012-11-09,10.0865
2012-11-12,-3.6649000000000003
2012-11-13,-4.3478
2012-11-14,3.9773
2012-11-15,-3.8251
2012-11-16,-9.0909
2012-11-19,24.375
2012-11-20,-17.5879
2012-11-21,-2.439
2012-11-23,-0.625
2012-11-26,28.3019
2012-11-27,-1.9607999999999999
2012-11-28,-6.0
2012-11-29,-10.6383
2012-11-30,21.4286
2012-12-03,-21.5686
2012-12-04,24.375
2012-12-05,-19.598
2012-12-06,-5.0
2012-12-07,5.2632
2012-12-10,0.0
2012-12-11,-5.9375
2012-12-12,0.3322
2012-12-13,5.298
2012-12-14,-9.434
2012-12-17,0.0
2012-12-18,0.0
2012-12-19,0.0
2012-12-20,0.0
2012-12-21,-5.5556
2012-12-24,3.6765
2012-12-26,-22.695
2012-12-27,24.7706
2012-12-28,3.6765
2012-12-31,-7.0922
2013-01-02,-2.2901
2013-01-03,0.0
2013-01-04,25.0
2013-01-07,25.0
2013-01-08,4.5
2013-01-09,11.0048
2013-01-10,9.2672
2013-01-11,4.142
2013-01-14,118.1818
2013-01-15,-11.1111
2013-01-17,-19.0
2013-01-18,0.0
2013-01-22,0.3086
2013-01-23,-23.0769
2013-01-24,-20.0
2013-01-25,-12.5
2013-01-28,0.0
2013-01-30,-14.857099999999999
2013-01-31,-11.0738
2013-02-01,12.8302
2013-02-04,3.6789
2013-02-05,0.0
2013-02-06,-7.0968
2013-02-08,12.8472
2013-02-11,4.6154
2013-02-12,0.0
2013-02-13,-1.4706000000000001
2013-02-14,-2.9851
2013-02-15,4.0
2013-02-19,-3.8462
2013-02-20,-1.5385
2013-02-21,6.25
2013-02-22,-5.8824
2013-02-25,0.0
2013-02-26,-1.5625
2013-02-27,9.5238
2013-02-28,-1.4493
2013-03-01,0.0
2013-03-04,-1.4706000000000001
2013-03-05,0.0
2013-03-06,-2.9851
2013-03-07,-1.5385
2013-03-08,4.6875
2013-03-12,-4.4776
2013-03-13,4.6875
2013-03-18,-10.4478
2013-03-19,11.6667
2013-03-21,-8.9552
2013-03-22,0.0
2013-03-25,-0.3279
2013-03-26,-1.3158
2013-03-27,11.6667
2013-03-28,-10.4478
2013-04-01,15.0
2013-04-02,-13.0435
2013-04-03,3.3333
2013-04-04,9.354800000000001
2013-04-05,0.295
2013-04-08,-8.8235
2013-04-09,9.354800000000001
2013-04-10,-9.4395
2013-04-11,-2.2801
2013-04-12,0.0
2013-04-15,5.6667
2013-04-16,-3.7855
2013-04-18,0.0
2013-04-19,1.6393
2013-04-22,-1.6129
2013-04-23,-1.6393
2013-04-24,-3.3333
2013-04-25,0.0
2013-04-26,0.0
2013-04-29,0.0
2013-04-30,0.0
2013-05-06,0.0
2013-05-07,-6.8966
2013-05-08,-3.7037
2013-05-09,-3.8462
2013-05-10,-3.6
2013-05-13,3.7344
2013-05-14,-2.6875
2013-05-15,-4.2261
2013-05-16,-4.721
2013-05-17,17.1171
2013-05-20,-11.1538
2013-05-21,-0.4329
2013-05-23,8.6957
2013-05-24,-12.0
2013-05-28,13.6364
2013-05-30,-10.0
2013-05-31,0.0
2013-06-03,0.0
2013-06-04,-0.8889
2013-06-05,-1.3453
2013-06-06,3.1818
2013-06-07,-1.3216
2013-06-10,0.4464
2013-06-11,-10.6667
2013-06-12,2.4876
2013-06-13,17.9612
2013-06-14,0.0
2013-06-17,-1.2346
2013-06-21,0.0
2013-06-24,-4.1667
2013-06-26,-4.3478
2013-06-27,-9.0909
2013-06-28,7.5
2013-07-02,-15.3488
2013-07-03,17.5824
2013-07-05,-10.7477
2013-07-15,-21.466
2013-07-16,33.3333
2013-07-18,-24.5
2013-07-19,25.1656
2013-07-22,0.0
2013-07-23,2.6455
2013-07-24,3.0928
2013-07-25,0.0
2013-07-26,12.5
2013-07-29,2.2222
2013-07-30,8.6957
2013-07-31,8.0
2013-08-01,1.8519
2013-08-02,9.0909
2013-08-06,4.1667
2013-08-07,-2.0
2013-08-08,-2.1224
2013-08-12,-16.1802
2013-08-14,-0.4975
2013-08-19,-10.5
2013-08-20,-5.0279
2013-08-21,-2.1176
2013-08-22,2.1635
2013-08-23,-1.1764999999999999
2013-08-27,1.1905000000000001
2013-08-28,0.0
2013-08-29,0.9412
2013-08-30,-0.9324
2013-09-03,0.0
2013-09-05,2.1176
2013-09-06,10.1382
2013-09-09,-7.636
2013-09-10,0.0
2013-09-11,3.9638
2013-09-12,-1.9607999999999999
2013-09-13,-2.1111
2013-09-16,2.1566
2013-09-17,-11.1111
2013-09-18,3.375
2013-09-19,-4.1112
2013-09-20,-3.657
2013-09-23,-9.6859
2013-09-24,-9.4203
2013-09-25,7.2
2013-09-26,-2.3881
2013-09-27,-5.6575
2013-09-30,-1.9449
2013-10-01,-0.8264
2013-10-02,-8.3333
2013-10-03,0.0
2013-10-04,0.0
2013-10-07,5.4545
2013-10-08,3.4483
2013-10-09,0.0
2013-10-10,0.0
2013-10-11,0.0
2013-10-14,0.8333
2013-10-15,4.9587
2013-10-16,-1.4173
2013-10-17,5.9744
2013-10-18,-5.7884
2013-10-21,4.0
2013-10-22,-3.0769
2013-10-23,-0.7937
2013-10-24,0.0
2013-10-25,7.68
2013-10-28,-12.3328
2013-10-29,0.678
2013-10-30,-1.5152
2013-10-31,-45.9829
2013-11-01,2.8481
2013-11-04,-6.1904
2013-11-05,-0.9122
2013-11-06,-10.6256
2013-11-07,-13.7778
2013-11-08,3.9519
2013-11-11,2.0661
2013-11-12,-6.4777000000000005
2013-11-13,0.8658
2013-11-14,9.4474
2013-11-15,270.9622
2013-11-18,49.8943
2013-11-19,2.8209
2013-11-20,-13.3059
2013-11-21,1.2658
2013-11-22,0.0781
2013-11-25,-27.7908
2013-11-26,-11.2432
2013-11-27,-12.3143
2013-11-29,10.9876
2013-12-02,-2.5031
2013-12-03,33.5045
2013-12-04,-7.7885
2013-12-05,-8.342
2013-12-06,5.2332
2013-12-09,-4.8649000000000004
2013-12-10,9.0909
2013-12-11,-6.25
2013-12-12,1.4444
2013-12-13,11.7196
2013-12-16,-2.2549
2013-12-17,-0.8024
2013-12-18,5.7634
2013-12-19,-2.1033
2013-12-20,-1.6602000000000001
2013-12-23,5.9583
2013-12-24,-1.5933000000000002
2013-12-26,22.8571
2013-12-27,17.8295
2013-12-30,14.5395
2013-12-31,5.4566
2014-01-02,-11.8736
2014-01-03,4.4499
2014-01-06,-5.3254
2014-01-07,-8.8125
2014-01-08,5.4832
2014-01-09,-0.9682
2014-01-10,-0.9251
2014-01-13,1.6556
2014-01-14,10.9446
2014-01-15,6.4592
2014-01-16,-6.3431
2014-01-17,-2.4735
2014-01-21,2.2343
2014-01-22,-0.3544
2014-01-23,-6.8761
2014-01-24,-4.2648
2014-01-27,-3.5904
2014-01-28,0.7586
2014-01-29,0.7529
2014-01-30,-1.3587
2014-01-31,0.6887
2014-02-03,-9.7127
2014-02-04,-0.4545
2014-02-05,-4.7945
2014-02-06,-0.7994
2014-02-07,-1.6922000000000001
2014-02-10,17.2131
2014-02-11,-4.4056
2014-02-12,-1.9020000000000001
2014-02-13,6.264
2014-02-14,0.4912
2014-02-18,-0.3492
2014-02-19,-3.5739
2014-02-20,-1.8895
2014-02-21,1.1852
2014-02-24,-3.8067
2014-02-25,-1.2938
2014-02-26,-1.8504
2014-02-27,3.3778
2014-02-28,2.1277
2014-03-03,-0.2232
2014-03-04,14.616
2014-03-05,-0.1952
2014-03-06,-8.7353
2014-03-07,1.6429
2014-03-10,-5.0597
2014-03-11,-3.701
2014-03-12,0.6918
2014-03-13,-9.084
2014-03-14,0.2519
2014-03-17,-0.5863
2014-03-18,-10.7835
2014-03-19,1.983
2014-03-20,-4.3519
2014-03-21,-28.848
2014-03-24,12.2449
2014-03-25,-3.2727
2014-03-26,-7.5188
2014-03-27,-10.5691
2014-03-28,22.5758
2014-03-31,4.9444
2014-04-01,-2.5913
2014-04-02,3.7485
2014-04-03,-3.6131
2014-04-04,-0.8464
2014-04-07,-5.6098
2014-04-08,-21.3178
2014-04-09,-0.9852
2014-04-10,-3.1509
2014-04-11,2.5685000000000002
2014-04-14,-10.3506
2014-04-15,-0.3724
2014-04-16,-1.4977
2014-04-17,3.0385
2014-04-21,-7.1823
2014-04-22,-8.3333
2014-04-23,-10.3896
2014-04-24,0.2415
2014-04-25,5.3012
2014-04-28,-6.1785
2014-04-29,0.9756
2014-04-30,-1.6907999999999999
2014-05-01,4.4226
2014-05-02,-1.4118
2014-05-05,-3.3413
2014-05-06,0.0
2014-05-07,-9.6296
2014-05-08,-12.0219
2014-05-09,-3.4161
2014-05-12,-0.3215
2014-05-13,63.2218
2014-05-14,-4.7407
2014-05-15,-1.0166
2014-05-16,4.7998
2014-05-19,-6.2
2014-05-20,-8.5288
2014-05-21,4.4289
2014-05-22,-1.7856999999999998
2014-05-23,16.1364
2014-05-27,-3.9139
2014-05-28,0.611
2014-05-29,21.2551
2014-05-30,-4.3406
2014-06-02,4.1885
2014-06-03,-5.5276
2014-06-04,2.6596
2014-06-05,1.7271
2014-06-06,12.5637
2014-06-09,-1.81
2014-06-10,-3.2258
2014-06-11,-5.5556
2014-06-12,3.8655
2014-06-13,12.4595
2014-06-16,-0.4317
2014-06-17,-2.0231
2014-06-18,0.885
2014-06-19,0.4386
2014-06-20,-3.2023
2014-06-23,7.3684
2014-06-24,-4.7619
2014-06-25,-1.9118
2014-06-26,4.4978
2014-06-27,-4.1607
2014-06-30,-1.3473
2014-07-01,-2.7314
2014-07-02,1.5601
2014-07-03,-4.4547
2014-07-07,-6.7524
2014-07-08,-7.069
2014-07-09,3.525
2014-07-10,0.3584
2014-07-11,11.607099999999999
2014-07-14,-4.16
2014-07-15,0.336
2014-07-16,-2.997
2014-07-17,-0.3431
2014-07-18,6.1962
2014-07-21,-8.2658
2014-07-22,-2.1201
2014-07-23,1.9856
2014-07-24,1.2389000000000001
2014-07-25,-2.6224
2014-07-28,-4.3088
2014-07-29,1.8761999999999999
2014-07-30,-0.9208
2014-07-31,-0.7435
2014-08-01,-2.2472
2014-08-04,-4.7893
2014-08-05,-0.4024
2014-08-06,-1.2121
2014-08-07,-2.045
2014-08-08,1.2526
2014-08-11,1.4433
2014-08-12,-1.0163
2014-08-13,-3.6961
2014-08-14,11.5139
2014-08-15,-6.501
2014-08-18,11.8609
2014-08-19,-1.0969
2014-08-20,-1.2939
2014-08-21,-1.4981
2014-08-22,2.2814
2014-08-25,2.974
2014-08-26,1.6245
2014-08-27,-4.9734
2014-08-28,-2.9907
2014-08-29,1.1561
2014-09-02,-3.6189999999999998
2014-09-03,-1.087
2014-09-04,-1.6983000000000001
2014-09-05,1.2195
2014-09-08,-1.2048
2014-09-09,3.252
2014-09-10,-0.5906
2014-09-11,1.5842
2014-09-12,-2.1442
2014-09-15,-3.7849
2014-09-16,-2.0704
2014-09-17,-4.2283
2014-09-18,-1.5453000000000001
2014-09-19,-4.0359
2014-09-22,-8.411200000000001
2014-09-23,0.2551
2014-09-24,5.0891
2014-09-25,10.6538
2014-09-26,4.814
2014-09-29,-1.2526
2014-09-30,-4.0169
2014-10-01,-0.8811
2014-10-02,0.0
2014-10-03,0.6667
2014-10-06,-6.6225000000000005
2014-10-07,-4.9645
2014-10-08,-0.2488
2014-10-09,-2.7431
2014-10-10,3.8462
2014-10-13,-5.4321
2014-10-14,-2.8721
2014-10-15,3.7634
2014-10-16,2.5907
2014-10-17,-5.5556
2014-10-20,-1.0695000000000001
2014-10-21,0.0
2014-10-22,0.2703
2014-10-23,-3.2345
2014-10-24,-4.7354
2014-10-27,0.5848
2014-10-28,-2.3256
2014-10-29,0.8929
2014-10-30,-1.6223999999999998
2014-10-31,3.1484
2014-11-03,-1.7442
2014-11-04,-1.7751000000000001
2014-11-05,-0.3012
2014-11-06,0.0
2014-11-07,0.6042
2014-11-10,0.0
2014-11-11,0.3003
2014-11-12,0.2994
2014-11-13,17.6119
2014-11-14,-11.1675
2014-11-17,-4.2857
2014-11-18,-1.4925
2014-11-19,-4.5455
2014-11-20,-0.6349
2014-11-21,0.9585
2014-11-24,5.0633
2014-11-25,1.506
2014-11-26,9.1988
2014-11-28,-1.3587
2014-12-01,-7.438
2014-12-02,2.0833
2014-12-03,-2.0408
2014-12-04,-2.3810000000000002
2014-12-05,-1.5244
2014-12-08,-3.096
2014-12-09,1.5974
2014-12-10,-4.0881
2014-12-11,0.3279
2014-12-12,-1.634
2014-12-15,1.9933999999999998
2014-12-16,-9.4463
2014-12-17,6.1151
2014-12-18,0.339
2014-12-19,-4.0541
2014-12-22,2.8169
2014-12-23,3.4247
2014-12-24,-0.6623
2014-12-26,-2.6667
2014-12-29,-1.3699
2014-12-30,2.0833
2014-12-31,-0.6803
2015-01-02,2.0548
2015-01-05,-3.0201
2015-01-06,-2.4221
2015-01-07,-4.2553
2015-01-08,4.8148
2015-01-09,-1.0601
2015-01-12,-3.5714
2015-01-13,-4.8148
2015-01-14,-3.8911
2015-01-15,-4.4534
2015-01-16,-0.4237
2015-01-20,0.4255
2015-01-21,8.0508
2015-01-22,-6.6667
2015-01-23,3.3613
2015-01-26,3.252
2015-01-27,-0.3937
2015-01-28,-1.581
2015-01-29,-5.6225000000000005
2015-01-30,-3.4043
2015-02-02,1.7621
2015-02-03,4.7619
2015-02-04,1.2397
2015-02-05,10.6122
2015-02-06,7.7491
2015-02-09,-1.0616
2015-02-10,-4.4652
2015-02-11,2.8986
2015-02-12,-2.8169
2015-02-13,3.9855
2015-02-17,-0.6969
2015-02-18,-2.1053
2015-02-19,-1.0753
2015-02-20,-1.8115999999999999
2015-02-23,-2.583
2015-02-24,-5.303
2015-02-25,-2.0
2015-02-26,-3.2653
2015-02-27,-0.8439
2015-03-02,2.9787
2015-03-03,1.2397
2015-03-04,0.0
2015-03-05,2.0408
2015-03-06,0.0
2015-03-09,-4.0
2015-03-10,-6.25
2015-03-11,-3.1111
2015-03-12,-4.5872
2015-03-13,11.538499999999999
2015-03-16,-3.0172
2015-03-17,0.8889
2015-03-18,3.0892
2015-03-19,6.8319
2015-03-20,-10.0
2015-03-23,0.0
2015-03-24,-1.3389
2015-03-25,-2.6972
2015-03-26,-1.3889
2015-03-27,0.939
2015-03-30,-1.3953
2015-03-31,3.7736
2015-04-01,-3.6364
2015-04-02,2.3585
2015-04-06,-0.9217
2015-04-07,4.186
2015-04-08,-1.7856999999999998
2015-04-09,-8.1818
2015-04-10,-1.9802
2015-04-13,-0.5114
2015-04-14,-6.0854
2015-04-15,1.0811
2015-04-16,-5.889
2015-04-17,-6.2504
2015-04-20,4.8564
2015-04-21,-0.578
2015-04-22,-3.4884
2015-04-23,-0.6024
2015-04-24,4.8408999999999995
2015-04-27,-7.5078
2015-04-28,-3.125
2015-04-29,0.0081
2015-04-30,-1.9434
2015-05-01,75.6579
2015-05-04,53.5581
2015-05-05,-26.0976
2015-05-06,22.4422
2015-05-07,-9.1644
2015-05-08,17.5074
2015-05-11,12.3737
2015-05-12,-6.7416
2015-05-13,-5.0602
2015-05-14,-5.0761
2015-05-15,-5.615
2015-05-18,-10.4816
2015-05-19,6.962
2015-05-20,2.071
2015-05-21,-2.6087
2015-05-22,-4.4643
2015-05-26,-3.4268
2015-05-27,-2.2580999999999998
2015-05-28,-0.6601
2015-05-29,-4.3189
2015-06-01,-3.8194
2015-06-02,-4.6931
2015-06-03,7.9545
2015-06-04,-6.6667
2015-06-05,4.1353
2015-06-08,-0.722
2015-06-09,-3.6364
2015-06-10,-3.7736
2015-06-11,5.098
2015-06-12,-2.9851
2015-06-15,1.1538
2015-06-16,-2.2814
2015-06-17,4.2802
2015-06-18,-2.6119
2015-06-19,0.7663
2015-06-22,0.3802
2015-06-23,10.6061
2015-06-24,1.7123
2015-06-25,6.0606
2015-06-26,-7.9365
2015-06-29,-7.931
2015-06-30,-0.3745
2015-07-01,-0.7519
2015-07-02,-5.303
2015-07-06,2.4
2015-07-07,-4.2969
2015-07-08,-2.0408
2015-07-09,-1.6667
2015-07-10,6.3559
2015-07-13,-0.7968
2015-07-14,-13.253
2015-07-15,-4.1667
2015-07-16,-0.4831
2015-07-17,15.534
2015-07-20,-8.4034
2015-07-21,2.2936
2015-07-22,-3.1390000000000002
2015-07-23,-2.3148
2015-07-24,-2.3697
2015-07-27,-5.8252
2015-07-28,3.6082
2015-07-29,2.9851
2015-07-30,-5.7971
2015-07-31,3.0769
2015-08-03,-2.9851
2015-08-04,4.1026
2015-08-05,8.3744
2015-08-06,-7.2727
2015-08-07,-1.4706000000000001
2015-08-10,4.4776
2015-08-11,-0.9524
2015-08-12,-6.7308
2015-08-13,-1.5464
2015-08-14,-3.1414
2015-08-17,5.9459
2015-08-18,-5.102
2015-08-19,1.0753
2015-08-20,-2.1277
2015-08-21,1.6303999999999998
2015-08-24,-6.4171
2015-08-25,2.8571
2015-08-26,0.0
2015-08-27,1.1111
2015-08-28,1.6484
2015-08-31,1.0811
2015-09-01,1.0695000000000001
2015-09-02,-1.0582
2015-09-03,0.0
2015-09-04,5.8824
2015-09-08,2.0202
2015-09-09,-1.9802
2015-09-10,-0.5051
2015-09-11,0.0
2015-09-14,-1.5228000000000002
2015-09-15,-1.5464
2015-09-16,6.2827
2015-09-17,-3.9409
2015-09-18,3.0769
2015-09-21,0.0
2015-09-22,-2.4876
2015-09-23,-1.5306
2015-09-24,0.0
2015-09-25,-3.1088
2015-09-28,-4.8128
2015-09-29,1.6854
2015-09-30,-1.6575
2015-10-01,-6.1798
2015-10-02,2.3952
2015-10-05,0.0
2015-10-06,4.6784
2015-10-07,-2.2346
2015-10-08,1.7143000000000002
2015-10-09,-0.5618
2015-10-12,-1.6949
2015-10-13,4.023
2015-10-14,0.0
2015-10-15,-0.5525
2015-10-16,-2.7778
2015-10-19,-2.8571
2015-10-20,1.1764999999999999
2015-10-21,1.1628
2015-10-22,-1.7241
2015-10-23,-1.1696
2015-10-26,2.3669000000000002
2015-10-27,-1.1561
2015-10-28,-1.7544
2015-10-29,-1.7856999999999998
2015-10-30,-6.6667
2015-11-02,1.2987
2015-11-03,2.5641
2015-11-04,0.0
2015-11-05,0.625
2015-11-06,2.4845
2015-11-09,-1.2121
2015-11-10,-3.0675
2015-11-11,1.2658
2015-11-12,-6.875
2015-11-13,-4.698
2015-11-16,0.0
2015-11-17,-7.7465
2015-11-18,-13.7405
2015-11-19,22.1239
2015-11-20,-0.7246
2015-11-23,-4.3796
2015-11-24,21.374
2015-11-25,0.0
2015-11-27,3.1447
2015-11-30,-3.0488
2015-12-01,-6.9182
2015-12-02,-7.4324
2015-12-03,0.0
2015-12-04,-3.6496
2015-12-07,-3.0303
2015-12-08,-10.1563
2015-12-09,-13.913
2015-12-10,10.101
2015-12-11,-8.7156
2015-12-14,-0.5025
2015-12-15,1.0101
2015-12-16,4.0
2015-12-17,1.9231
2015-12-18,5.6604
2015-12-21,-7.1429
2015-12-22,2.8846
2015-12-23,6.5421
2015-12-24,0.8772
2015-12-28,-6.087
2015-12-29,-4.6296
2015-12-30,0.0
2015-12-31,-2.9126
2016-01-04,1.0
2016-01-05,0.0
2016-01-06,-5.6807
2016-01-07,-6.154
2016-01-08,1.0417
2016-01-11,-11.4578
2016-01-12,-18.731
2016-01-13,10.7692
2016-01-14,-0.2778
2016-01-15,-8.0606
2016-01-19,-9.1081
2016-01-20,3.3333
2016-01-21,3.2560000000000002
2016-01-22,-0.0098
2016-01-25,2.5288
2016-01-26,-0.9618
2016-01-27,-3.8462
2016-01-28,-8.8
2016-01-29,10.1754
2016-02-01,-2.4482
2016-02-02,-3.6931000000000003
2016-02-03,-1.6949
2016-02-04,0.0
2016-02-05,-3.0819
2016-02-08,-4.8254
2016-02-09,-8.2243
2016-02-10,3.8697
2016-02-11,-7.8431
2016-02-12,10.6383
2016-02-16,8.8462
2016-02-17,2.4735
2016-02-18,0.8621
2016-02-19,7.8419
2016-02-22,-4.9138
2016-02-23,-6.6472
2016-02-24,0.0
2016-02-25,-1.7856999999999998
2016-02-26,-2.75
2016-02-29,-2.781
2016-03-01,0.0
2016-03-02,3.8702
2016-03-03,-3.726
2016-03-04,20.1923
2016-03-07,-0.8
2016-03-08,1.6129
2016-03-09,-2.5397
2016-03-10,-5.5375
2016-03-11,9.9138
2016-03-14,1.6667
2016-03-15,4.918
2016-03-16,5.864
2016-03-17,8.3521
2016-03-18,-5.1282
2016-03-21,-1.8412
2016-03-22,7.3826
2016-03-23,-2.5641
2016-03-24,17.5905
2016-03-28,21.9806
2016-03-29,-6.4327
2016-03-30,-5.8824
2016-03-31,-1.0417
2016-04-01,0.0
2016-04-04,-5.2632
2016-04-05,1.6806
2016-04-06,8.1819
2016-04-07,-17.1717
2016-04-08,3.4146
2016-04-11,-8.4537
2016-04-12,-3.2445
2016-04-13,2.5379
2016-04-14,1.274
2016-04-15,-3.8462
2016-04-18,0.0
2016-04-19,5.2
2016-04-20,-1.4971
2016-04-21,1.6486
2016-04-22,-3.7975
2016-04-25,-13.1579
2016-04-26,9.1098
2016-04-27,1.3886
2016-04-28,4.0918
2016-04-29,7.2204
2016-05-02,-4.2568
2016-05-03,-3.2284
2016-05-04,1.9371
2016-05-05,-5.1486
2016-05-06,0.0
2016-05-09,0.0
2016-05-10,-1.4897
2016-05-11,2.9028
2016-05-12,-4.0541
2016-05-13,1.4085
2016-05-16,12.5
