ticker,VRNT US Equity
2002-10-04,-2.2267
2002-10-07,-1.5528
2002-10-08,-2.2082
2002-10-09,-0.5376
2002-10-10,3.2432
2002-10-11,1.5602
2002-10-14,-3.0828
2002-10-15,-1.5957
2002-10-16,-8.973
2002-10-17,3.3254
2002-10-18,1.2644
2002-10-21,5.3347999999999995
2002-10-22,4.5259
2002-10-23,2.4742
2002-10-24,0.6036
2002-10-25,2.02
2002-10-28,5.7636
2002-10-29,-1.3902
2002-10-30,6.9549
2002-10-31,-2.0211
2002-11-01,0.1794
2002-11-04,-5.103
2002-11-05,3.8773999999999997
2002-11-06,2.1706
2002-11-07,0.0889
2002-11-08,0.3552
2002-11-11,4.8673
2002-11-12,8.3544
2002-11-13,0.3894
2002-11-14,1.8618999999999999
2002-11-15,-1.5232
2002-11-18,1.4617
2002-11-19,4.5049
2002-11-20,8.6798
2002-11-21,-2.6846
2002-11-22,-1.7241
2002-11-25,-1.0526
2002-11-26,9.2199
2002-11-27,11.6883
2002-11-29,5.8198
2002-12-02,4.9777000000000005
2002-12-03,-2.4441
2002-12-04,6.0622
2002-12-05,-2.9337
2002-12-06,-4.7421
2002-12-09,-8.3698
2002-12-10,0.597
2002-12-11,9.911
2002-12-12,-0.486
2002-12-13,-5.5344999999999995
2002-12-16,4.9971
2002-12-17,2.1335
2002-12-18,-3.91
2002-12-19,1.2263
2002-12-20,-1.7015
2002-12-23,-7.2321
2002-12-24,8.6292
2002-12-26,18.6281
2002-12-27,-1.0778
2002-12-30,-2.6528
2002-12-31,-1.8005
2003-01-02,11.447
2003-01-03,-2.0454
2003-01-06,3.4044
2003-01-07,-2.3705
2003-01-08,-0.5845
2003-01-09,4.9299
2003-01-10,-0.6034
2003-01-13,-0.7806
2003-01-14,0.2622
2003-01-15,-2.306
2003-01-16,0.8433
2003-01-17,-8.7611
2003-01-21,2.4248
2003-01-22,-0.5682
2003-01-23,-11.4327
2003-01-24,-3.7589
2003-01-27,-1.3966
2003-01-28,3.3428
2003-01-29,-2.4726
2003-01-30,1.0737
2003-01-31,3.5539
2003-02-03,-1.6596
2003-02-04,-8.5145
2003-02-05,-10.1546
2003-02-06,0.4651
2003-02-07,-0.9259
2003-02-10,-3.9386
2003-02-11,7.9847
2003-02-12,11.6545
2003-02-13,0.928
2003-02-14,-7.3668
2003-02-18,4.1859
2003-02-19,-2.8402
2003-02-20,-0.7917
2003-02-21,2.8852
2003-02-24,-3.9379
2003-02-25,6.3975
2003-02-26,-3.3275
2003-02-27,2.9589
2003-02-28,0.5865
2003-03-03,-0.1749
2003-03-04,1.6939
2003-03-05,-2.355
2003-03-06,8.1706
2003-03-07,-2.1698
2003-03-10,6.1145
2003-03-11,2.8287
2003-03-12,-0.6623
2003-03-13,-7.8974
2003-03-14,-1.7261
2003-03-17,-8.7819
2003-03-18,5.7081
2003-03-19,-5.2823
2003-03-20,-0.8685
2003-03-21,0.438
2003-03-24,-0.3115
2003-03-25,5.3125
2003-03-26,4.3917
2003-03-27,-4.0421
2003-03-28,-0.2903
2003-03-31,0.4159
2003-04-01,-1.716
2003-04-02,2.5286
2003-04-03,4.2866
2003-04-04,-3.2601
2003-04-07,-0.1804
2003-04-08,-0.5248
2003-04-09,-2.6964
2003-04-10,2.2892
2003-04-11,1.3604
2003-04-14,1.2724
2003-04-15,-0.0516
2003-04-16,0.574
2003-04-17,5.4734
2003-04-21,2.4351
2003-04-22,-0.4226
2003-04-23,4.8806
2003-04-24,0.2529
2003-04-25,-0.9082
2003-04-28,6.6701
2003-04-29,-2.2434
2003-04-30,-4.0527
2003-05-01,-2.6972
2003-05-02,5.3870000000000005
2003-05-05,12.804
2003-05-06,-3.2996
2003-05-07,2.3658
2003-05-08,-7.5556
2003-05-09,-5.0
2003-05-12,7.4899000000000004
2003-05-13,1.5066000000000002
2003-05-14,-3.2931
2003-05-15,-4.4604
2003-05-16,0.3514
2003-05-19,-6.2031
2003-05-20,3.52
2003-05-21,-2.1123
2003-05-22,4.3684
2003-05-23,6.6566
2003-05-27,5.9102
2003-05-28,1.2946
2003-05-29,-3.9224
2003-05-30,-2.5229
2003-06-02,5.3647
2003-06-03,8.8432
2003-06-04,7.9606
2003-06-05,-1.6724
2003-06-06,-11.5539
2003-06-09,2.749
2003-06-10,4.9298
2003-06-11,-1.131
2003-06-12,-2.419
2003-06-13,2.521
2003-06-16,1.1475
2003-06-17,0.3241
2003-06-18,-0.2423
2003-06-19,-3.6437
2003-06-20,4.0756
2003-06-23,-2.9067
2003-06-24,-0.4158
2003-06-25,0.2088
2003-06-26,2.1667
2003-06-27,2.2471
2003-06-30,1.1128
2003-07-01,2.5247
2003-07-02,5.5791
2003-07-03,-6.5962
2003-07-07,1.6777
2003-07-08,0.7291
2003-07-09,-1.3714
2003-07-10,0.2317
2003-07-11,-0.1927
2003-07-14,-2.3166
2003-07-15,-4.7826
2003-07-16,0.4566
2003-07-17,-0.9504
2003-07-18,-0.0834
2003-07-21,-9.3946
2003-07-22,1.1521
2003-07-23,2.3235
2003-07-24,-1.9144999999999999
2003-07-25,-0.1316
2003-07-28,1.4954
2003-07-29,-1.6122
2003-07-30,-0.5416
2003-07-31,1.826
2003-08-01,0.764
2003-08-04,0.5798
2003-08-05,-1.5521
2003-08-06,-3.2883
2003-08-07,-2.6549
2003-08-08,6.3158
2003-08-11,-2.6553
2003-08-12,0.3699
2003-08-13,1.1515
2003-08-14,-0.0455
2003-08-15,0.861
2003-08-18,0.7724
2003-08-19,5.1098
2003-08-20,1.1514
2003-08-21,-6.4924
2003-08-22,-2.7953
2003-08-25,2.7829
2003-08-26,-2.2112
2003-08-27,4.1071
2003-08-28,-1.9947
2003-08-29,2.3971
2003-09-02,-0.1325
2003-09-03,2.3883
2003-09-04,1.4687000000000001
2003-09-05,2.3414
2003-09-08,10.1913
2003-09-09,-7.8143
2003-09-10,-6.7977
2003-09-11,0.0879
2003-09-12,0.1756
2003-09-15,1.2708
2003-09-16,8.0917
2003-09-17,2.1617
2003-09-18,-1.2539
2003-09-19,0.5556
2003-09-22,-0.3552
2003-09-23,0.9901
2003-09-24,-2.9412000000000003
2003-09-25,-7.3939
2003-09-26,-3.7958
2003-09-29,-3.4013999999999998
2003-09-30,0.5164
2003-10-01,-1.3545
2003-10-02,2.5047
2003-10-03,5.0857
2003-10-06,1.7582
2003-10-07,1.0367
2003-10-08,-2.7362
2003-10-09,0.967
2003-10-10,-0.566
2003-10-13,-3.2399
2003-10-14,-1.3122
2003-10-15,-3.8973
2003-10-16,0.5248
2003-10-17,-5.7428
2003-10-20,-3.6254
2003-10-21,2.4032999999999998
2003-10-22,-0.5102
2003-10-23,1.3846
2003-10-24,-0.5564
2003-10-27,1.119
2003-10-28,1.006
2003-10-29,0.249
2003-10-30,4.62
2003-10-31,6.7426
2003-11-03,-2.5801
2003-11-04,1.1416
2003-11-05,0.8578
2003-11-06,-1.7457
2003-11-07,0.9112
2003-11-10,-1.3544
2003-11-11,-0.4577
2003-11-12,0.5517
2003-11-13,0.823
2003-11-14,-3.7188
2003-11-17,-2.6378
2003-11-18,0.7741
2003-11-19,0.5761
2003-11-20,-1.3841999999999999
2003-11-21,0.5324
2003-11-24,5.1998
2003-11-25,4.8055
2003-11-26,0.8734
2003-11-28,0.2165
2003-12-01,1.8575
2003-12-02,1.3995
2003-12-03,-0.4559
2003-12-04,-3.4074
2003-12-05,-3.9147
2003-12-08,-1.7202
2003-12-09,1.3819
2003-12-10,-1.7265000000000001
2003-12-11,3.4674
2003-12-12,2.7702999999999998
2003-12-15,-3.6522
2003-12-16,-1.1733
2003-12-17,0.411
2003-12-18,1.8645
2003-12-19,1.3393
2003-12-22,-2.0705
2003-12-23,0.09
2003-12-24,0.4045
2003-12-26,-0.8057
2003-12-29,1.5343
2003-12-30,0.0
2003-12-31,0.2667
2004-01-02,-0.3989
2004-01-05,3.2488
2004-01-06,3.8792999999999997
2004-01-07,-2.6971
2004-01-08,-3.1557
2004-01-09,-0.3523
2004-01-12,2.2978
2004-01-13,-1.5551
2004-01-14,1.8385
2004-01-15,-0.0819
2004-01-16,6.947
2004-01-20,0.0363
2004-01-21,-0.5643
2004-01-22,-0.2837
2004-01-23,1.5854
2004-01-26,1.2405
2004-01-27,-0.5534
2004-01-28,-1.8283
2004-01-29,-0.8097
2004-01-30,0.4082
2004-02-02,4.8374
2004-02-03,0.9267
2004-02-04,-3.9149000000000003
2004-02-05,1.0836
2004-02-06,1.4596
2004-02-09,1.0136
2004-02-10,2.8946
2004-02-11,0.7127
2004-02-12,1.3371
2004-02-13,-2.0912
2004-02-17,-0.8634
2004-02-18,0.1136
2004-02-19,-2.9501
2004-02-20,0.6235
2004-02-23,-2.2076000000000002
2004-02-24,-1.2634
2004-02-25,0.357
2004-02-26,1.279
2004-02-27,3.1926
2004-03-01,0.3098
2004-03-02,-2.9737
2004-03-03,1.9253
2004-03-04,2.1203
2004-03-05,-1.5855000000000001
2004-03-08,-0.2685
2004-03-09,-1.8846
2004-03-10,-3.3712
2004-03-11,8.4787
2004-03-12,2.356
2004-03-15,-1.8999000000000001
2004-03-16,0.0
2004-03-17,5.6238
2004-03-18,-2.0804
2004-03-19,2.1966
2004-03-22,-1.339
2004-03-23,2.1429
2004-03-24,4.3706
2004-03-25,0.4355
2004-03-26,-0.8339
2004-03-29,1.3791
2004-03-30,-0.4645
2004-03-31,3.0
2004-04-01,-2.0065
2004-04-02,0.5945
2004-04-05,2.9875
2004-04-06,-3.3471
2004-04-07,-2.6385
2004-04-08,1.2534
2004-04-12,12.0442
2004-04-13,-7.4649
2004-04-14,-0.6454
2004-04-15,0.682
2004-04-16,1.7742
2004-04-19,-0.7607
2004-04-20,1.054
2004-04-21,-2.3704
2004-04-22,0.5503
2004-04-23,-1.8995
2004-04-26,-0.4923
2004-04-27,-3.7929
2004-04-28,0.0343
2004-04-29,-3.5298
2004-04-30,-4.5826
2004-05-03,6.9248
2004-05-04,-1.0794
2004-05-05,-0.6688
2004-05-06,-1.3466
2004-05-07,-0.6466
2004-05-10,-0.8315
2004-05-11,0.1458
2004-05-12,0.3276
2004-05-13,0.5806
2004-05-14,-0.8658
2004-05-17,-2.6929
2004-05-18,0.9723
2004-05-19,1.2222
2004-05-20,0.0732
2004-05-21,1.755
2004-05-24,0.0
2004-05-25,7.1865
2004-05-26,-3.2518000000000002
2004-05-27,3.6729000000000003
2004-05-28,2.8409
2004-06-01,1.17
2004-06-02,0.3212
2004-06-03,-3.138
2004-06-04,2.6116
2004-06-07,4.4781
2004-06-08,-0.6167
2004-06-09,0.2792
2004-06-10,-1.021
2004-06-14,0.0313
2004-06-15,4.0313
2004-06-16,-1.2016
2004-06-17,-0.0912
2004-06-18,-0.8521
2004-06-21,0.4911
2004-06-22,0.0305
2004-06-23,0.0
2004-06-24,0.458
2004-06-25,2.8875
2004-06-28,2.6292
2004-06-29,-1.0651
2004-06-30,-0.4364
2004-07-01,-4.2665
2004-07-02,0.7326
2004-07-06,-5.8788
2004-07-07,2.3181
2004-07-08,-0.4091
2004-07-09,-1.0742
2004-07-12,-2.0441
2004-07-13,2.2824
2004-07-14,-1.307
2004-07-15,0.3876
2004-07-16,-0.4183
2004-07-19,-0.1292
2004-07-20,2.2646
2004-07-21,-1.1705
2004-07-22,1.4085
2004-07-23,-0.6313
2004-07-26,-5.9085
2004-07-27,4.7603
2004-07-28,-1.9658
2004-07-29,3.1887
2004-07-30,1.0194
2004-08-02,2.5544000000000002
2004-08-03,-2.2755
2004-08-04,1.1643
2004-08-05,-3.9813
2004-08-06,-2.9478
2004-08-09,-1.3685
2004-08-10,2.5381
2004-08-11,-1.9802
2004-08-12,-1.1111
2004-08-13,-1.9066999999999998
2004-08-16,-0.7289
2004-08-17,2.0979
2004-08-18,5.9932
2004-08-19,-1.454
2004-08-20,1.4098
2004-08-23,-1.0669
2004-08-24,0.0327
2004-08-25,2.3195
2004-08-26,-0.7982
2004-08-27,0.9012
2004-08-30,-1.6905999999999999
2004-08-31,-0.2271
2004-09-01,4.0976
2004-09-02,3.4052
2004-09-03,-2.0242
2004-09-07,0.0617
2004-09-08,-0.9245
2004-09-09,5.7543
2004-09-10,3.1471
2004-09-13,1.3402
2004-09-14,-0.5627
2004-09-15,-0.6508
2004-09-16,-0.1709
2004-09-17,-0.0571
2004-09-20,-0.3426
2004-09-21,0.1146
2004-09-22,-2.4893
2004-09-23,0.2054
2004-09-24,0.41
2004-09-27,-0.4958
2004-09-28,1.143
2004-09-29,3.4483
2004-09-30,3.1933
2004-10-01,2.6873
2004-10-04,0.4229
2004-10-05,-1.2898
2004-10-06,1.7067
2004-10-07,-2.9103
2004-10-08,-0.9182
2004-10-11,-1.4445000000000001
2004-10-12,0.0553
2004-10-13,0.0553
2004-10-14,-0.2486
2004-10-15,-0.0554
2004-10-18,1.995
2004-10-19,2.5537
2004-10-20,3.2053
2004-10-21,-0.4877
2004-10-22,-1.0317
2004-10-25,1.6419000000000001
2004-10-26,-0.1026
2004-10-27,-0.4107
2004-10-28,0.0773
2004-10-29,0.1288
2004-11-01,0.0514
2004-11-02,-0.7198
2004-11-03,3.2885
2004-11-04,-2.2311
2004-11-05,-0.9744
2004-11-08,-1.5535999999999999
2004-11-09,-1.5781
2004-11-10,0.5612
2004-11-11,1.3022
2004-11-12,3.1742
2004-11-15,1.1696
2004-11-16,-1.7591999999999999
2004-11-17,4.5024
2004-11-18,-0.5386
2004-11-19,-2.3136
2004-11-22,0.9322
2004-11-23,0.1747
2004-11-24,3.6631
2004-11-26,-0.4087
2004-11-29,1.4
2004-11-30,-2.0709
2004-12-01,0.8751
2004-12-02,-7.8072
2004-12-03,-0.2352
2004-12-06,-3.7202
2004-12-07,-4.9524
2004-12-08,1.0593
2004-12-09,-0.5382
2004-12-10,-1.2532
2004-12-13,0.9518
2004-12-14,8.2
2004-12-15,-2.3237
2004-12-16,-2.8386
2004-12-17,-0.2504
2004-12-20,-1.3389
2004-12-21,-0.4806
2004-12-22,0.2273
2004-12-23,2.6361
2004-12-27,-0.1381
2004-12-28,1.2998
2004-12-29,-0.4641
2004-12-30,1.0148
2004-12-31,-1.3576
2005-01-03,0.4955
2005-01-04,-1.8351
2005-01-05,-1.0882
2005-01-06,-1.1283
2005-01-07,-0.7418
2005-01-10,-1.4947
2005-01-11,0.5252
2005-01-12,0.3483
2005-01-13,-0.8389
2005-01-14,0.0875
2005-01-18,1.8944999999999999
2005-01-19,-1.1728
2005-01-20,0.8394
2005-01-21,0.9185
2005-01-24,2.2753
2005-01-25,5.7008
2005-01-26,0.684
2005-01-27,-0.0784
2005-01-28,0.0262
2005-01-31,-0.3137
2005-02-01,0.5507
2005-02-02,1.3563
2005-02-03,0.5661
2005-02-04,2.738
2005-02-07,0.6227
2005-02-08,-2.2277
2005-02-09,-2.4557
2005-02-10,0.4672
2005-02-11,0.9042
2005-02-14,-1.1265
2005-02-15,0.9839
2005-02-16,2.2564
2005-02-17,-0.1755
2005-02-18,-1.8336999999999999
2005-02-22,0.1024
2005-02-23,-0.2556
2005-02-24,0.5382
2005-02-25,0.6882
2005-02-28,-0.0886
2005-03-01,2.3185000000000002
2005-03-02,-0.7925
2005-03-03,-0.2247
2005-03-04,2.0766
2005-03-07,-1.152
2005-03-08,0.2975
2005-03-09,-1.1125
2005-03-10,0.0
2005-03-11,-0.475
2005-03-14,-1.1806
2005-03-15,-9.1256
2005-03-16,0.6993
2005-03-17,-2.0278
2005-03-18,0.0
2005-03-21,0.3402
2005-03-22,-2.2605
2005-03-23,-0.8962
2005-03-24,-1.196
2005-03-28,1.4172
2005-03-29,-0.0291
2005-03-30,0.0
2005-03-31,1.7471999999999999
2005-04-01,-3.6062
2005-04-04,0.0594
2005-04-05,-0.5341
2005-04-06,-1.611
2005-04-07,1.2735
2005-04-08,-0.1198
2005-04-11,-1.0791
2005-04-12,-0.0606
2005-04-13,-2.8199
2005-04-14,-0.9984
2005-04-15,-6.2086
2005-04-18,-0.0672
2005-04-19,4.3712
2005-04-20,-0.9021
2005-04-21,0.9428
2005-04-22,-0.8374
2005-04-25,3.2153
2005-04-26,-1.5733000000000001
2005-04-27,0.6394
2005-04-28,-0.5083
2005-04-29,1.5964
2005-05-02,-0.4085
2005-05-03,-1.42
2005-05-04,3.105
2005-05-05,0.031
2005-05-06,-0.2793
2005-05-09,2.7389
2005-05-10,-2.575
2005-05-11,1.6169
2005-05-12,-2.295
2005-05-13,-0.5324
2005-05-16,5.4156
2005-05-17,2.8076
2005-05-18,1.2202
2005-05-19,-1.9805000000000001
2005-05-20,1.7862
2005-05-23,-0.748
2005-05-24,0.029
2005-05-25,1.1591
2005-05-26,0.4297
2005-05-27,0.1141
2005-05-31,-0.2849
2005-06-01,-0.0571
2005-06-02,-4.4597
2005-06-03,-3.0521
2005-06-06,-0.3086
2005-06-07,-0.9907
2005-06-08,-0.8755
2005-06-09,-0.6309
2005-06-10,1.0794
2005-06-13,3.0151
2005-06-14,0.1829
2005-06-15,-1.3694
2005-06-16,-0.5245
2005-06-17,-1.2407
2005-06-20,-0.7224
2005-06-21,3.0212
2005-06-22,-2.7176
2005-06-23,-0.4104
2005-06-24,-2.4406
2005-06-27,-1.9493
2005-06-28,4.1418
2005-06-29,2.4817
2005-06-30,-0.1552
2005-07-01,-1.0261
2005-07-05,0.5027
2005-07-06,0.1563
2005-07-07,12.5156
2005-07-08,1.3315000000000001
2005-07-11,7.7471
2005-07-12,0.2287
2005-07-13,-0.7858
2005-07-14,-1.533
2005-07-15,0.493
2005-07-18,-1.859
2005-07-19,-0.3157
2005-07-20,-0.3959
2005-07-21,3.3386
2005-07-22,0.5128
2005-07-25,0.8163
2005-07-26,-0.1771
2005-07-27,0.3549
2005-07-28,-1.4398
2005-07-29,-0.1025
2005-08-01,-0.3592
2005-08-02,0.9269
2005-08-03,-0.5612
2005-08-04,-0.3335
2005-08-05,-0.9009
2005-08-08,-0.8052
2005-08-09,1.2307
2005-08-10,-0.4656
2005-08-11,0.2339
2005-08-12,-0.6222
2005-08-15,0.9131
2005-08-16,-4.3433
2005-08-17,0.7568
2005-08-18,0.5901
2005-08-19,-0.24
2005-08-22,-2.4859999999999998
2005-08-23,3.2072
2005-08-24,-0.7968
2005-08-25,1.2584
2005-08-26,-0.6346
2005-08-29,-0.5588
2005-08-30,0.3479
2005-08-31,1.7067
2005-09-01,2.2549
2005-09-02,-1.0769
2005-09-06,-0.1555
2005-09-07,-1.298
2005-09-08,5.576
2005-09-09,4.559
2005-09-12,1.8108
2005-09-13,-4.6806
2005-09-14,-3.56
2005-09-15,-1.1711
2005-09-16,2.5502000000000002
2005-09-19,-0.2261
2005-09-20,-2.9708
2005-09-21,-2.6466
2005-09-22,1.2527
2005-09-23,-0.6317
2005-09-26,0.7417
2005-09-27,-0.1052
2005-09-28,1.1582
2005-09-29,3.9292
2005-09-30,2.5038
2005-10-03,-0.8549
2005-10-04,-3.8926
2005-10-05,-1.9226
2005-10-06,-0.6273
2005-10-07,0.6312
2005-10-10,-2.3001
2005-10-11,-0.6956
2005-10-12,-0.0808
2005-10-13,0.027
2005-10-14,0.1348
2005-10-17,0.4845
2005-10-18,-1.8752
2005-10-19,2.2932
2005-10-20,-0.3203
2005-10-21,-0.7764
2005-10-24,4.4792
2005-10-25,-1.1364
2005-10-26,0.3918
2005-10-27,-1.4832
2005-10-28,0.9509
2005-10-31,0.1832
2005-11-01,-0.7313
2005-11-02,0.8945
2005-11-03,-0.2608
2005-11-04,-0.7843
2005-11-07,-0.7905
2005-11-08,-0.9031
2005-11-09,0.1608
2005-11-10,-0.0535
2005-11-11,4.0696
2005-11-14,-1.0033
2005-11-15,-1.9231
2005-11-16,-0.1855
2005-11-17,1.2211
2005-11-18,-1.2064
2005-11-21,1.5928
2005-11-22,0.209
2005-11-23,-0.9909
2005-11-25,-2.7917
2005-11-28,-1.6256
2005-11-29,1.0465
2005-11-30,2.5620000000000003
2005-12-01,2.5777
2005-12-02,0.7772
2005-12-05,-0.2571
2005-12-06,2.5
2005-12-07,-6.8393
2005-12-08,-0.4318
2005-12-09,2.4939
2005-12-12,1.0844
2005-12-13,0.5495
2005-12-14,0.4163
2005-12-15,-0.8811
2005-12-16,-5.8301
2005-12-19,-4.1366
2005-12-20,-3.4752
2005-12-21,3.8104
2005-12-22,2.7746
2005-12-23,-0.6749
2005-12-27,-0.4813
2005-12-28,-0.6828
2005-12-29,0.0286
2005-12-30,-1.2887
2006-01-03,-3.4233000000000002
2006-01-04,2.8237
2006-01-05,-0.8472
2006-01-06,-0.1179
2006-01-09,-2.0354
2006-01-10,3.5531
2006-01-11,0.0291
2006-01-12,0.1163
2006-01-13,0.6678
2006-01-17,-1.0384
2006-01-18,-0.4663
2006-01-19,1.7862
2006-01-20,-0.9494
2006-01-23,0.0
2006-01-24,0.1162
2006-01-25,1.7406000000000001
2006-01-26,2.0816
2006-01-27,0.8101
2006-01-30,-0.2217
2006-01-31,0.6665
2006-02-01,1.2138
2006-02-02,0.4906
2006-02-03,0.5424
2006-02-06,1.9962
2006-02-07,0.4496
2006-02-08,-0.6319
2006-02-09,-0.424
2006-02-10,0.133
2006-02-13,-1.0098
2006-02-14,-0.4295
2006-02-15,0.2966
2006-02-16,0.5645
2006-02-17,-0.9623
2006-02-21,-1.7814
2006-02-22,-0.3023
2006-02-23,-0.8269
2006-02-24,-0.0834
2006-02-27,0.612
2006-02-28,0.1659
2006-03-01,1.9597
2006-03-02,-0.8121
2006-03-03,-0.9279
2006-03-06,-0.8264
2006-03-07,-1.4444
2006-03-08,1.4656
2006-03-09,-0.2222
2006-03-10,1.6147
2006-03-13,1.2877
2006-03-14,-4.95
2006-03-15,0.683
2006-03-16,2.035
2006-03-17,-1.0526
2006-03-20,2.1277
2006-03-21,-1.3706
2006-03-22,0.5837
2006-03-23,-0.9671
2006-03-24,0.3069
2006-03-27,-0.1669
2006-03-28,0.2508
2006-03-29,-1.5286
2006-03-30,-0.508
2006-03-31,0.3404
2006-04-03,-1.3571
2006-04-04,0.0287
2006-04-05,0.0
2006-04-06,1.3181
2006-04-07,-0.0283
2006-04-10,-0.0849
2006-04-11,-1.4156
2006-04-12,0.0862
2006-04-13,0.8608
2006-04-17,-3.3286
2006-04-18,-2.0306
2006-04-19,1.2316
2006-04-20,-0.089
2006-04-21,-1.1286
2006-04-24,-1.6521
2006-04-25,-0.5803
2006-04-26,-1.6897
2006-04-27,-0.4375
2006-04-28,1.8205
2006-05-01,-2.6202
2006-05-02,-0.3482
2006-05-03,-0.5718
2006-05-04,-0.1597
2006-05-05,5.056
2006-05-08,-0.5483
2006-05-09,1.6233
2006-05-10,-0.9644
2006-05-11,-2.4954
2006-05-12,-0.437
2006-05-15,1.6928
2006-05-16,0.5857
2006-05-17,-2.6663
2006-05-18,0.9761
2006-05-19,1.8709
2006-05-22,3.7343
2006-05-23,-0.7967
2006-05-24,-1.7847
2006-05-25,0.1514
2006-05-26,0.5141
2006-05-30,-2.4067
2006-05-31,0.0617
2006-06-01,1.9717
2006-06-02,-0.8761
2006-06-05,-2.5602
2006-06-06,-0.6256
2006-06-07,-1.5423
2006-06-08,3.4527
2006-06-09,-0.7108
2006-06-12,-3.9215999999999998
2006-06-13,-4.3408
2006-06-14,-1.0836
2006-06-15,0.2396
2006-06-16,1.5369000000000002
2006-06-19,1.3454
2006-06-20,-0.5642
2006-06-21,0.6008
2006-06-22,-0.8792
2006-06-23,-5.9749
2006-06-26,0.4628
2006-06-27,-0.0709
2006-06-28,1.5603
2006-06-29,1.9553
2006-06-30,-0.0342
2006-07-03,1.6787
2006-07-05,-4.5485
2006-07-06,0.0706
2006-07-07,-0.5996
2006-07-10,-0.1419
2006-07-11,0.4975
2006-07-12,-4.3847
2006-07-13,-3.2544
2006-07-14,-0.6881
2006-07-17,1.3087
2006-07-18,1.1398
2006-07-19,2.9301
2006-07-20,-5.9854
2006-07-21,-2.4068
2006-07-24,4.5346
2006-07-25,-1.2938
2006-07-26,3.084
2006-07-27,-0.9349
2006-07-28,2.6425
2006-07-31,0.5885
2006-08-01,-1.2797
2006-08-02,2.1111
2006-08-03,1.8136
2006-08-04,-1.1044
2006-08-07,-0.9726
2006-08-08,-3.2012
2006-08-09,-0.4134
2006-08-10,8.5283
2006-08-11,6.7455
2006-08-14,-6.5472
2006-08-15,1.8125
2006-08-16,10.6128
2006-08-17,-0.65
2006-08-18,1.0903
2006-08-21,-1.4176
2006-08-22,0.0
2006-08-23,0.0
2006-08-24,-0.3126
2006-08-25,-0.3136
2006-08-28,-0.9751
2006-08-29,4.7332
2006-08-30,-0.1213
2006-08-31,0.3644
2006-09-01,-1.7247
2006-09-05,-0.2771
2006-09-06,-0.8336
2006-09-07,-0.8095
2006-09-08,-1.9146
2006-09-11,0.928
2006-09-12,2.1243
2006-09-13,1.0556
2006-09-14,-0.7066
2006-09-15,-3.0012
2006-09-18,-1.0526
2006-09-19,0.9671
2006-09-20,0.3512
2006-09-21,-1.8136
2006-09-22,-0.0324
2006-09-25,1.4263
2006-09-26,0.7351
2006-09-27,-1.5228000000000002
2006-09-28,-1.0954
2006-09-29,-2.1173
2006-10-02,-2.7621
2006-10-03,0.3765
2006-10-04,3.8186
2006-10-05,1.6749
2006-10-06,-1.3243
