ticker,RWGI US Equity
2005-01-18,-4.0625
2005-01-19,4.2345
2005-01-20,0.0
2005-01-21,1.5625
2005-01-24,0.0
2005-01-25,-1.5385
2005-01-26,1.5625
2005-01-27,1.5385
2005-01-31,0.0
2005-02-01,-30.303
2005-02-02,43.4783
2005-02-03,0.0
2005-02-04,6.0606
2005-02-07,0.0
2005-02-08,1.4285999999999999
2005-02-09,-1.4085
2005-02-10,1.4285999999999999
2005-02-14,-9.8592
2005-02-15,9.375
2005-02-16,0.0
2005-02-17,0.0
2005-02-18,0.0
2005-02-22,0.0
2005-02-23,0.0
2005-02-24,0.0
2005-02-25,0.0
2005-03-01,1.4285999999999999
2005-03-02,-14.0845
2005-03-03,16.3934
2005-03-04,0.0
2005-03-08,0.0
2005-03-09,-12.6761
2005-03-11,14.5161
2005-03-14,-7.0423
2005-03-15,0.0
2005-03-16,0.0
2005-03-17,0.0
2005-03-18,-1.5152
2005-03-21,1.5385
2005-03-22,0.0
2005-03-23,0.0
2005-03-24,0.0
2005-03-29,1.5152
2005-03-31,0.0
2005-04-01,-8.9552
2005-04-04,14.7541
2005-04-05,0.0
2005-04-06,0.0
2005-04-18,-7.1429
2005-04-19,7.6923
2005-04-20,-5.7143
2005-04-22,0.303
2005-04-25,13.2931
2005-04-27,-6.6667
2005-04-29,21.4286
2005-05-06,5.8824
2005-05-17,-16.6667
2005-06-17,2.6667
2005-08-02,-18.1818
2005-08-09,0.0
2005-08-10,0.0
2005-08-11,0.0
2005-08-12,0.0
2005-08-15,0.0
2005-08-16,0.0
2005-08-25,3.1746
2005-08-26,-3.0769
2005-08-30,3.1746
2005-08-31,-3.0769
2005-09-12,0.0
2005-09-15,0.0
2005-09-16,0.0
2005-09-19,3.1746
2005-09-20,-3.0769
2005-09-22,0.0
2005-09-23,0.0
2005-09-26,0.0
2005-09-28,0.0
2005-10-18,-1.9048
2005-10-27,3.5599
2005-10-31,-1.5625
2005-11-01,11.1111
2005-11-02,-10.0
2005-11-03,11.1111
2005-11-04,-10.0
2005-11-07,11.1111
2005-11-08,0.0
2005-11-09,-21.4286
2005-11-10,5.4545
2005-11-11,-3.4483
2005-11-14,7.1429
2005-11-15,0.3333
2005-11-17,-0.3322
2005-11-18,0.0
2005-11-21,-8.3333
2005-11-22,0.0
2005-11-25,-9.0909
2005-11-29,-10.0
2005-11-30,22.2222
2005-12-01,-9.0909
2005-12-05,12.0
2005-12-06,3.5714
2005-12-08,0.0
2005-12-13,-22.4138
2005-12-15,24.4444
2006-01-04,-25.0
2006-01-06,-2.3810000000000002
2006-01-09,-1.4634
2006-01-13,-5.9406
2006-01-17,0.0
2006-01-18,2.6316
2006-01-27,2.5641
2006-02-10,-20.0
2006-02-27,5.0
2006-02-28,7.1429
2006-03-01,10.0
2006-03-02,-1.5152
2006-03-03,5.1282
2006-03-06,-3.4146
2006-03-07,4.5455
2006-03-08,-2.8986
2006-03-09,1.99
2006-03-10,0.9756
2006-03-13,1.4493
2006-03-14,0.0
2006-03-15,0.0
2006-03-16,-2.3810000000000002
2006-03-17,2.439
2006-03-20,-8.0952
2006-03-21,-3.3161
2006-03-22,-0.8574
2006-03-23,5.4054
2006-03-24,0.0
2006-03-28,-7.6923
2006-03-29,-2.7778
2006-03-30,-2.8571
2006-03-31,0.0
2006-04-03,0.0
2006-04-10,-11.7647
2006-04-19,-3.3333
2006-04-26,-3.4483
2006-05-02,0.0
2006-05-10,5.7143
2006-05-11,-12.1622
2006-05-15,16.9231
2006-05-16,-1.3158
2006-05-17,1.3333
2006-05-18,-14.473700000000001
2006-05-19,-3.8462
2006-05-22,0.0
2006-05-25,4.0
2006-05-31,-19.2308
2006-06-06,0.0
2006-06-12,-23.8095
2006-06-19,-37.5
2006-06-22,-10.0
2006-06-30,0.0
2006-07-05,33.3333
2006-07-06,38.3333
2006-07-07,-5.1807
2006-07-10,-0.8895
2006-07-11,-35.8974
2006-07-12,-20.0
2006-07-13,0.0
2006-07-14,0.0
2006-07-17,-2.5
2006-07-18,2.5641
2006-07-19,-17.5
2006-07-20,-24.2424
2006-07-21,14.0
2006-07-24,33.3333
2006-07-25,-7.6316
2006-07-26,-8.8319
2006-07-27,-9.375
2006-07-28,3.4483
2006-07-31,-33.3333
2006-08-01,55.0
2006-08-02,-51.6129
2006-08-03,60.0
2006-08-04,-29.1667
2006-08-07,47.0588
2006-08-08,-22.0
2006-08-09,-12.8205
2006-08-10,-11.7647
2006-08-11,-13.3333
2006-08-14,15.3846
2006-08-15,13.3333
2006-08-16,-17.647100000000002
2006-08-17,17.8571
2006-08-21,3.0303
2006-08-22,-11.7647
2006-08-23,-13.3333
2006-08-24,-23.0769
2006-08-25,-50.0
2006-08-28,100.0
2006-08-29,0.0
2006-08-30,0.0
2006-08-31,50.0
2006-09-01,-33.3333
2006-09-05,0.0
2006-09-07,50.0
2006-09-08,-33.3333
2006-09-11,40.0
2006-09-12,-7.1429
2006-09-13,-23.0769
2006-09-14,0.0
2006-09-18,0.0
2006-09-19,0.0
2006-09-20,20.0
2006-09-21,8.3333
2006-09-22,-23.0769
2006-09-25,0.0
2006-09-26,0.0
2006-09-27,-50.0
2006-09-28,0.0
2006-10-02,0.0
2006-10-03,0.0
2006-10-04,60.0
2006-10-05,0.0
2006-10-06,25.0
2006-10-09,-20.0
2006-10-10,75.0
2006-10-11,-42.8571
2006-10-12,0.0
2006-10-13,75.0
2006-10-16,-7.1429
2006-10-18,0.0
2006-10-19,0.0
2006-10-20,-33.0769
2006-10-23,-42.5287
2006-10-24,40.0
2006-10-26,0.0
2006-10-31,-14.2857
2006-11-01,0.0
2006-11-02,83.3333
2006-11-03,-27.2727
2006-11-06,-12.5
2006-11-07,-25.2679
2006-11-08,14.6953
2006-11-09,0.0
2006-11-10,-16.6667
2006-11-13,-0.625
2006-11-14,-39.6226
2006-11-15,100.0
2006-11-16,-16.6667
2006-11-17,20.0
2006-11-20,-1.4583
2006-11-22,-27.2727
2006-11-27,0.0
2006-11-28,-30.2326
2006-11-29,16.6667
2006-11-30,21.0714
2006-12-01,1.4748999999999999
2006-12-04,-53.4884
2006-12-05,115.0
2006-12-06,-6.9767
2006-12-07,7.5
2006-12-08,-6.9767
2006-12-11,0.0
2006-12-12,0.0
2006-12-13,0.0
2006-12-14,5.0
2006-12-15,-4.7619
2006-12-18,-2.8125
2006-12-19,-2.2508
2006-12-20,5.2632
2006-12-21,0.0
2006-12-22,-42.5
2006-12-26,52.1739
2006-12-27,4.2857
2006-12-28,0.0
2006-12-29,9.589
2007-01-03,-12.8125
2007-01-04,-39.7849
2007-01-05,66.0714
2007-01-08,0.0
2007-01-09,-35.4839
2007-01-10,55.5556
2007-01-12,14.2857
2007-01-16,0.0
2007-01-17,0.0
2007-01-18,0.0
2007-01-22,0.0
2007-01-23,-50.0
2007-01-24,100.0
2007-01-29,0.0
2007-01-30,0.0
2007-01-31,0.0
2007-02-05,0.0
2007-02-06,7.5
2007-02-07,0.0
2007-02-14,4.6512
2007-02-16,0.0
2007-02-20,11.1111
2007-02-21,0.0
2007-02-23,0.0
2007-02-26,0.0
2007-02-27,-6.0
2007-02-28,-4.2553
2007-03-01,-22.2222
2007-03-02,-20.0
2007-03-05,0.0
2007-03-06,0.0
2007-03-26,7.1429
2007-03-27,0.0
2007-04-05,66.6667
2007-04-09,-40.0
2007-04-10,0.0
2007-04-13,-66.6667
2007-04-16,-90.0
2007-04-19,900.0
2007-04-27,0.0
2007-05-01,0.0
2007-05-08,0.0
2007-05-09,0.0
2007-05-10,0.0
2007-05-11,-50.0
2007-05-14,100.0
2007-05-18,0.0
2007-05-21,0.0
2007-05-22,0.0
2007-05-25,-50.0
2007-06-28,0.0
2007-07-02,0.0
2007-07-10,0.0
2007-07-17,0.0
2007-07-27,0.0
2007-08-02,-80.0
2007-08-16,0.0
2007-09-05,400.0
2007-09-10,-80.0
2007-09-11,0.0
2007-09-13,-87.5
2007-09-14,700.0
2007-09-25,-87.5
2007-11-28,0.0
2007-12-03,0.0
2007-12-10,0.0
2007-12-19,0.0
2007-12-21,700.0
2007-12-24,-87.5
2008-01-14,7900.0
2008-01-16,-98.75
2008-01-24,7900.0
2008-01-31,-98.75
2008-02-01,7900.0
2008-02-04,0.0
2008-02-11,0.0
2008-02-12,0.0
2008-02-15,0.0
2008-02-22,0.0
2008-02-26,0.0
2008-03-03,0.0
2008-03-05,0.0
2008-03-10,-98.75
2008-03-28,0.0
2008-06-24,0.0
2008-07-02,0.0
2008-08-05,0.0
2008-09-22,0.0
2008-09-25,0.0
2008-09-29,0.0
2008-10-10,0.0
2008-10-20,0.0
2008-11-10,0.0
2008-11-25,0.0
2008-12-23,3900.0
2009-01-27,-97.5
2009-02-10,0.0
2009-02-18,0.0
2009-03-06,0.0
2009-06-12,0.0
2009-06-17,0.0
2009-10-06,0.0
2009-10-22,0.0
2009-11-30,0.0
2009-12-01,0.0
2009-12-04,0.0
2009-12-17,0.0
2010-01-22,0.0
2010-02-17,0.0
2010-03-17,0.0
2010-03-26,0.0
2010-04-20,0.0
2010-04-30,0.0
2010-06-10,0.0
2010-06-16,0.0
2010-06-24,0.0
2011-03-22,0.0
2011-03-25,0.0
2012-07-13,7900.0
2012-07-25,-98.75
2012-09-12,0.0
2012-11-06,300.0
2012-11-12,962.5
2012-11-13,-81.1765
2012-11-16,0.0
2012-12-05,100.0
2013-04-03,-93.75
2013-04-23,0.0
2013-06-05,0.0
2013-08-05,-20.0
2013-09-27,25.0
2014-01-15,0.0
2014-04-09,0.0
2014-04-10,0.0
2014-12-23,1500.0
2015-01-16,-93.75
2015-05-05,0.0
2015-10-19,0.0
2015-12-14,0.0
2017-03-30,0.0
2017-07-17,700.0
2017-09-26,-90.0
2018-07-25,-99.0
2019-01-04,0.0
2019-02-27,900.0
2019-05-14,-90.0
2019-05-15,900.0
2019-05-16,0.0
2019-05-17,0.0
2019-08-15,-90.0
2019-09-17,0.0
2019-10-24,0.0
2019-11-07,9900.0
2019-12-04,900.0
2019-12-06,0.0
2019-12-20,-99.9
2019-12-23,0.0
2020-01-23,0.0
2020-02-25,9900.0
2020-03-03,-99.0
2020-03-11,9900.0
2020-05-11,0.0
2020-05-12,34900.0
2020-05-13,-42.5714
2020-05-14,-23.1343
2020-05-15,-19.0939
2020-05-18,-19.2
2020-05-22,-33.6634
2020-05-27,-94.0299
2020-05-28,400.0
2020-05-29,870.0
2020-06-01,-73.7113
2020-06-03,17.647100000000002
2020-06-04,1.6667
2020-06-09,0.0
2020-06-26,6.5574
2020-06-30,0.0
2020-07-07,-7.6923
2020-07-13,-8.3333
2020-07-17,0.0
2020-07-24,-7.2727
